Key_2_4,range_fie,wtd_entropy_atomic_radius,wtd_gmean_Valence,wtd_entropy_atomic_mass,wtd_mean_Valence,std_ThermalConductivity,range_atomic_radius,range_ThermalConductivity,wtd_std_ThermalConductivity
13160,810.6,1.42009678887681,2.0,1.38377901662242,2.0,156.163948300238,205.0,399.97342,170.063245848255
11942,810.6,1.42009678887681,2.0,1.38377901662242,2.0,156.163948300238,205.0,399.97342,170.063245848255
16383,1177.5,1.43495424992332,1.9848238677214,1.39773476943437,1.98901098901099,150.003487438015,211.0,399.97342,170.195079573909
2922,1177.5,1.44599786204876,1.97008908707175,1.40818841890798,1.97826086956522,150.003487438015,211.0,399.97342,170.301053730723
3777,810.6,1.51088272226716,2.02633086136595,1.45787824479364,2.03225806451613,143.596440665468,205.0,399.97342,168.298181731552
16963,724.1,1.13199260796148,2.22364411763919,0.873440730462783,2.26142857142857,162.102244432235,174.0,399.97342,139.596787094449
16040,894.6,1.21021902660464,2.2657677705916,1.00442467751939,2.38,37.7316748895152,205.0,99.97342,18.7912788952518
19102,772.0,1.16005975115976,2.2262216392083,0.981879783570863,2.26428571428571,166.742351106334,171.0,399.97342,138.437713993087
13250,793.2,1.18209192085575,2.22181714701402,0.981914069599201,2.26142857142857,149.529618276245,171.0,399.97342,137.251992421355
8133,793.2,1.19029003259009,2.21961816978835,0.981696637378621,2.26,149.529618276245,171.0,399.97342,136.653050853729
19894,793.2,1.20448246778635,2.21522674229931,0.981052214136796,2.25714285714286,149.529618276245,171.0,399.97342,135.442737256864
12649,781.6,0.995605306598231,2.2456485239871,0.828832231084729,2.28571428571429,184.678649940013,158.0,399.97342,138.180429424274
4606,1148.5,1.04441813569685,2.19725692171705,0.867648900729788,2.25428571428571,170.884049399883,164.0,399.97342,138.18041363347
7340,1148.5,1.0476510491476,2.19290973508024,0.870195772972057,2.25142857142857,170.884049399883,164.0,399.97342,138.180412197942
12459,772.0,1.56716412753217,2.19000639550252,1.58547818263949,2.24309392265193,152.286614847922,171.0,399.97342,141.964552977989
10897,772.0,1.56706324840197,2.18978702566078,1.585563205352,2.24282560706402,152.286614847922,171.0,399.97342,141.904945234048
20857,772.0,1.56675678182017,2.1891319429288,1.58581489113518,2.24202420242024,152.286614847922,171.0,399.97342,141.726512495879
20995,772.0,1.56644462987531,2.18848136399246,1.58606153862589,2.24122807017544,152.286614847922,171.0,399.97342,141.548663824281
8991,772.0,1.56612686680284,2.18783524259288,1.58630319268094,2.24043715846995,152.286614847922,171.0,399.97342,141.371397059977
3510,772.0,1.56569458064712,2.186980602566,1.58661770705483,2.23939064200218,152.286614847922,171.0,399.97342,141.135942816462
2336,772.0,1.5654747990311,2.18655619051262,1.58677169725608,2.23887079261672,152.286614847922,171.0,399.97342,141.018600577001
4803,772.0,1.56218572528096,2.17980176618937,1.59393132479109,2.23153252480706,152.286614847922,171.0,399.97342,141.767600122728
13371,772.0,1.56168819010915,2.17877321468795,1.59432117231627,2.23026315789474,152.286614847922,171.0,399.97342,141.471775015832
4469,772.0,1.56107050453217,2.17755437131649,1.59477064569625,2.22875816993464,152.286614847922,171.0,399.97342,141.118899048046
5171,772.0,1.56096540532949,2.17735284379507,1.59484363556505,2.2285092491839,152.286614847922,171.0,399.97342,141.060309524833
4778,772.0,1.56351421560963,2.20947505398486,1.55698662178835,2.26490066225166,152.286614847922,171.0,399.97342,142.059545525606
17835,772.0,1.56299389317035,2.20826747579804,1.55746756159556,2.26344676180022,152.286614847922,171.0,399.97342,141.760662905113
516,772.0,1.5609934055852,2.20403304728884,1.55908543664102,2.25834230355221,152.286614847922,171.0,399.97342,140.698242455089
14471,772.0,1.5611096062714,2.20426377437308,1.55900011723724,2.25862068965517,152.286614847922,171.0,399.97342,140.756714441857
15248,772.0,1.56750795758386,2.19960901224222,1.57321780947925,2.25386313465784,152.286614847922,171.0,399.97342,141.982474068757
3579,772.0,1.56622726708046,2.19687536359964,1.57426549991099,2.25054466230937,152.286614847922,171.0,399.97342,141.270073794895
4716,772.0,1.56555388093628,2.19553640706357,1.57475978140583,2.24891774891775,152.286614847922,171.0,399.97342,140.917377550202
1795,772.0,1.55266104836154,2.17369705191437,1.59021337738553,2.22148394241417,152.286614847922,171.0,399.97342,146.173131009794
11881,772.0,1.55247492048884,2.17329702159729,1.59036920395271,2.22099447513812,152.286614847922,171.0,399.97342,146.052518784526
18115,772.0,1.55199827236883,2.17230495651364,1.59074874135418,2.21978021978022,152.286614847922,171.0,399.97342,145.752091241844
10594,772.0,1.55150571998802,2.17132417913241,1.59111412458084,2.21857923497268,152.286614847922,171.0,399.97342,145.453233008778
6754,772.0,1.55110045719072,2.17054755556721,1.59139638315382,2.21762785636561,152.286614847922,171.0,399.97342,145.215270852404
18130,772.0,1.54922852359248,2.19375487414398,1.55996739784013,2.2441731409545,152.286614847922,171.0,399.97342,146.459583039521
16273,772.0,1.5483713867011,2.19174957335004,1.56078672957845,2.24175824175824,152.286614847922,171.0,399.97342,145.914238012564
12907,772.0,1.54777117555946,2.19043559330449,1.56130742529701,2.24017467248908,152.286614847922,171.0,399.97342,145.553555526268
19451,772.0,1.54682916101953,2.18849802371151,1.56205107954875,2.23783783783784,152.286614847922,171.0,399.97342,145.01681516313
19123,772.0,1.55317042427782,2.18369181521766,1.57708867434505,2.23281596452328,152.286614847922,171.0,399.97342,146.316358452083
13233,772.0,1.55259780654696,2.18242425063349,1.57759143588715,2.23127753303965,152.286614847922,171.0,399.97342,145.953748762098
5392,772.0,1.55179852467949,2.18076111267663,1.5782299874521,2.2292576419214,152.286614847922,171.0,399.97342,145.47382247886
11001,772.0,1.55117298925059,2.17953351333271,1.5786855256629,2.22776572668113,152.286614847922,171.0,399.97342,145.116523817704
10834,810.6,1.54446958461933,2.04313920163022,1.48772968712873,2.05263157894737,143.596440665468,205.0,399.97342,167.139308929536
3803,810.6,1.55780743559508,2.05133079293287,1.50011540078851,2.0625,143.596440665468,205.0,399.97342,166.565447431443
8421,810.6,1.57954194035311,2.06730612957309,1.52120719114781,2.08163265306122,143.596440665468,205.0,399.97342,165.429153873315
21146,810.6,1.59619567700585,2.08275948798482,1.53846151495269,2.1,143.596440665468,205.0,399.97342,164.30838097098
3727,810.6,1.50117456345788,2.06356087068266,1.48598625250912,2.07716049382716,151.427850556757,205.0,399.97342,165.672323117891
19717,810.6,1.50118194641238,2.06436803268003,1.48456452604621,2.078125,151.427850556757,205.0,399.97342,166.332909188524
12896,810.6,1.50116480747305,2.0646244913807,1.48410381013445,2.07843137254902,151.427850556757,205.0,399.97342,166.540273925958
2429,810.6,1.50109353162112,2.0651959569715,1.48306206698665,2.07911392405063,151.427850556757,205.0,399.97342,166.998005666165
4173,810.6,1.50097492500884,2.06577761864172,1.48198083275395,2.07980845969673,151.427850556757,205.0,399.97342,167.457799121349
718,810.6,1.50090496854622,2.06604545501501,1.48147605041297,2.08012820512821,151.427850556757,205.0,399.97342,167.667463143039
15939,810.6,1.52779238789697,2.06110097528232,1.49993178299123,2.07421875,143.325505291324,205.0,399.97342,166.404849264723
18956,810.6,1.52781535524143,2.06129542001976,1.49958227443031,2.07445141065831,143.325505291324,205.0,399.97342,166.56966707719
12517,810.6,1.52784393485638,2.06218595773582,1.49794578510285,2.07551669316375,143.325505291324,205.0,399.97342,167.314629318467
21173,810.6,1.52783938578251,2.06228650614887,1.4977574056618,2.07563694267516,143.325505291324,205.0,399.97342,167.397727951143
5645,810.6,1.55817712344219,2.05445301343802,1.52072536616917,2.06625097427903,143.325505291324,205.0,399.97342,166.419644916299
3297,810.6,1.55849689270397,2.05546065423444,1.51883359476891,2.06746031746032,143.325505291324,205.0,399.97342,167.357453081165
8646,810.6,1.5586140465592,2.05655264544743,1.51667227638346,2.06877022653722,143.325505291324,205.0,399.97342,168.344224472569
4723,810.6,1.57765390490523,2.0485449040452,1.53414683836842,2.05914826498423,143.325505291324,205.0,399.97342,167.150863386913
18503,810.6,1.57793244009625,2.0492126378565,1.53278654947597,2.0599520383693,143.325505291324,205.0,399.97342,167.837388034824
15673,810.6,1.57812054094372,2.05006328368003,1.5309696476546,2.0609756097561,143.325505291324,205.0,399.97342,168.69038284567
19101,810.6,1.5781469242827,2.05052070281975,1.52995542144661,2.06152584085316,143.325505291324,205.0,399.97342,169.139189048006
14691,810.6,1.5781469242827,2.05052070281975,1.52995542144661,2.06152584085316,143.325505291324,205.0,399.97342,169.139189048006
20713,810.6,1.57806968504228,2.05133079293286,1.52809827817231,2.0625,143.325505291324,205.0,399.97342,169.917298957992
17521,810.6,1.58959440960694,2.04217281748719,1.54353067406942,2.05146476642914,143.325505291324,205.0,399.97342,167.460317464319
19952,810.6,1.58979842036256,2.04251294446278,1.54277882285022,2.05187549880287,143.325505291324,205.0,399.97342,167.8585195213
13333,810.6,1.58981672480161,2.04254725913935,1.54270176596821,2.05191693290735,143.325505291324,205.0,399.97342,167.898400738192
12173,810.6,1.58993399412097,2.04278902168418,1.54215270710879,2.05220883534137,143.325505291324,205.0,399.97342,168.177869364239
13815,810.6,1.6179686116546,2.04677586263163,1.55611079330018,2.05701754385965,143.325505291324,205.0,399.97342,150.660845216449
342,810.6,1.59013769513161,2.04338775744739,1.54074752352026,2.05293159609121,143.325505291324,205.0,399.97342,168.858652316527
19938,810.6,1.56933589685124,2.05461479719306,1.52162919405815,2.06644518272425,143.325505291324,205.0,399.97342,169.713745849444
19804,810.6,1.58497916471878,2.04786812264925,1.53375914460147,2.05833333333333,143.325505291324,205.0,399.97342,169.952750107237
20794,810.6,1.59021308171146,2.04385704194068,1.53960238470048,2.05349794238683,143.325505291324,205.0,399.97342,169.381061839048
2649,810.6,1.59021308171146,2.04385704194068,1.53960238470048,2.05349794238683,143.325505291324,205.0,399.97342,169.381061839048
965,810.6,1.59022021312788,2.04426213081419,1.53858408231026,2.05398671096345,143.325505291324,205.0,399.97342,169.824186756867
6343,810.6,1.59321178085007,2.03895970916735,1.54643417674535,2.04758128469469,143.325505291324,205.0,399.97342,167.589580217463
16302,810.6,1.59366805639649,2.0397555103338,1.54453081961843,2.04854368932039,143.325505291324,205.0,399.97342,168.580032582041
11323,810.6,1.59379000948261,2.04011605523517,1.54362316470599,2.04897959183673,143.325505291324,205.0,399.97342,169.017654424509
8751,810.6,1.59386153358473,2.04048319937156,1.54267102593497,2.0494233937397,143.325505291324,205.0,399.97342,169.456248234495
19023,810.6,1.59386153358473,2.04048319937156,1.54267102593497,2.0494233937397,143.325505291324,205.0,399.97342,169.456248234495
20087,810.6,1.59388138592345,2.04082284711225,1.54176585565844,2.04983388704319,143.325505291324,205.0,399.97342,169.855720847744
11751,810.6,1.53360201485527,2.0,1.52928111496034,2.0,156.163948300238,205.0,399.97342,157.772726734002
814,810.6,1.22939154334354,2.0,1.20084419839407,2.0,169.524557588917,205.0,399.97342,131.738909168153
2274,894.6,1.71731973958712,2.20191826689374,1.44458648364875,2.35598705501618,140.993055941348,195.0,399.97342,134.365401579026
11908,894.6,1.71866664272287,2.1981000880754,1.42747624788067,2.36,140.993055941348,195.0,399.97342,120.507237880991
18812,894.6,1.72427661908556,2.18796614130615,1.43043554329454,2.35333333333333,140.993055941348,195.0,399.97342,117.301539144658
15309,810.6,1.34935125475696,2.0,1.41429520645945,2.0,156.163948300238,205.0,399.97342,161.339179009231
2681,810.6,1.34935125475696,2.0,1.41429520645945,2.0,156.163948300238,205.0,399.97342,161.339179009231
20132,810.6,1.34935125475696,2.0,1.41429520645945,2.0,156.163948300238,205.0,399.97342,161.339179009231
10317,810.6,1.34935125475696,2.0,1.41429520645945,2.0,156.163948300238,205.0,399.97342,161.339179009231
2995,810.6,1.3893191829,2.0,1.41082162453739,2.0,156.163948300238,205.0,399.97342,165.915541595068
3729,810.6,1.3893191829,2.0,1.41082162453739,2.0,156.163948300238,205.0,399.97342,165.915541595068
12047,810.6,1.3893191829,2.0,1.41082162453739,2.0,156.163948300238,205.0,399.97342,165.915541595068
3719,764.1,1.45312996642676,2.08510539340345,1.41551250767572,2.12461538461538,147.542670140585,171.0,399.97342,161.137915754979
4523,899.0,1.52537473748926,2.07940561493831,1.37395585461115,2.10384615384615,138.562943139975,205.0,399.97417,156.412951117582
1471,764.1,1.37143357853179,2.15625042146001,1.53244832200596,2.22222222222222,139.677760686327,171.0,399.97342,124.158682011722
10360,764.1,1.37143357853179,2.15625042146001,1.53244832200596,2.22222222222222,139.677760686327,171.0,399.97342,124.158682011722
4264,764.1,1.36605527397811,2.14404655485964,1.51298532587692,2.2,139.677760686327,171.0,399.97342,124.040534682498
18531,764.1,1.36605527397811,2.14404655485964,1.51298532587692,2.2,139.677760686327,171.0,399.97342,124.040534682498
16905,764.1,1.37650134066119,2.26921421954405,1.32902374963934,2.4,150.269758840026,171.0,399.97342,119.27597382733
10819,764.1,1.45235491520929,2.33723392965066,1.60689140989556,2.44736842105263,136.89261105095,171.0,399.97342,98.158374826853
20334,764.1,1.45235491520929,2.33723392965066,1.60689140989556,2.44736842105263,136.89261105095,171.0,399.97342,98.158374826853
8589,764.1,1.46437123317009,2.33373754262704,1.61391280445638,2.44285714285714,136.89261105095,171.0,399.97342,100.554458121488
9981,764.1,1.46437123317009,2.33373754262704,1.61391280445638,2.44285714285714,136.89261105095,171.0,399.97342,100.554458121488
806,810.6,1.51708286483083,2.14521700623934,1.42165140397465,2.20224719101124,148.871015170313,205.0,399.97342,130.799264653172
9460,810.6,1.53437577636295,2.1501802248772,1.4662692145908,2.17857142857143,142.240659038406,205.0,399.97342,186.773825664209
20139,810.6,1.65586436156905,2.08880027637251,1.5286667102303,2.10714285714286,137.923592550441,205.0,399.97342,182.085692518042
995,764.1,1.37650134066119,2.26921421954405,1.32902374963934,2.4,150.269758840026,171.0,399.97342,119.27597382733
3114,810.6,1.72164898632198,2.07522503408943,1.6216175121061,2.1,135.067854801931,205.0,399.97342,158.009995687578
2511,810.6,1.73141026674196,2.09831426845019,1.65269263390443,2.13846153846154,135.492085564403,205.0,399.97342,158.08910997052
5382,810.6,1.71977119727994,2.07522503408943,1.65404830827861,2.1,135.067854801931,205.0,399.97342,158.009995687578
10153,810.6,1.72908402277544,2.07522503408943,1.65637435373637,2.1,135.492085564403,205.0,399.97342,158.08910997052
3054,810.6,1.77295615474562,2.18398094345826,1.71718488899436,2.23571428571429,134.480485272633,205.0,399.97342,152.936344188444
20011,810.6,1.72773865565872,2.07522503408943,1.65875590036032,2.1,135.709117465425,205.0,399.97342,158.130055509049
4328,810.6,1.72635419214521,2.07522503408943,1.66041030288665,2.1,135.709117465425,205.0,399.97342,158.130055509049
14323,810.6,1.7257892322055,2.07522503408943,1.66113118281195,2.1,135.172678512729,205.0,399.97342,158.029426939933
4590,810.6,1.7257892322055,2.07522503408943,1.66179597349588,2.1,135.278326164153,205.0,399.97342,158.049089795657
8094,810.6,1.72463978621732,2.07522503408943,1.66225879701527,2.1,135.067854801931,205.0,399.97342,158.009995687578
5409,810.6,1.72463978621732,2.07522503408943,1.66334338024361,2.1,132.973971299817,205.0,399.97342,157.641266284836
4747,810.6,1.72316564984183,2.07522503408943,1.66382158310351,2.1,135.172678512729,205.0,399.97342,158.029426939933
9311,764.1,1.45312996642676,2.08510539340345,1.41551250767572,2.12461538461538,147.542670140585,171.0,399.97342,161.137915754979
17376,810.6,1.64283725816486,2.08510539340345,1.62934457695922,2.12461538461538,140.237111764848,205.0,399.97342,161.412842251418
21079,810.6,1.68226479763254,2.08510539340345,1.6459289449984,2.12461538461538,140.237111764848,205.0,399.97342,161.684657169188
10107,810.6,1.64003675951302,2.08510539340345,1.57250365557442,2.12461538461538,140.237111764848,205.0,399.97342,161.953376175271
1276,764.1,1.38602445599317,2.09161891109112,1.3764845214009,2.13230769230769,155.313465186787,171.0,399.97342,160.894004277176
17981,810.6,1.62204240133442,2.09161891109112,1.61371676847791,2.13230769230769,144.328956588729,205.0,399.97342,161.423999794399
16120,764.1,1.31017110176783,2.16011947778461,1.16671331140241,2.22222222222222,141.909661943926,171.0,399.97342,160.753066139662
11224,764.1,1.34649998007036,2.14220562299542,1.26692633282981,2.19117647058824,147.538871068942,171.0,399.97342,183.291660876282
7258,810.6,1.62272523704019,2.12127963076443,1.58703419466591,2.16,144.326158815788,205.0,399.97342,175.553830447628
19571,810.6,1.61865276536147,2.14220562299542,1.52914891976966,2.19117647058824,140.234095003364,205.0,399.97342,185.431930732065
6190,810.6,1.53361803749323,2.0,1.52937144174066,2.0,156.163948300238,205.0,399.97342,157.734849877452
5899,810.6,1.53362917941519,2.0,1.5294356959731,2.0,156.163948300238,205.0,399.97342,157.707797241426
4497,810.6,1.5336580068345,2.0,1.52960808318729,2.0,156.163948300238,205.0,399.97342,157.634764867072
12465,810.6,1.53367916646304,2.0,1.52974105691979,2.0,156.163948300238,205.0,399.97342,157.577972114571
13677,810.6,1.53369360769265,2.0,1.52983544834119,2.0,156.163948300238,205.0,399.97342,157.537411545978
3526,810.6,1.22951258564426,2.0,1.201008290867,2.0,169.524557588917,205.0,399.97342,131.698908891904
15747,810.6,1.22967334257658,2.0,1.20122666811915,2.0,169.524557588917,205.0,399.97342,131.645627920865
4589,810.6,1.22975345046885,2.0,1.20133568018644,2.0,169.524557588917,205.0,399.97342,131.619010006371
13900,810.6,1.22977344930419,2.0,1.20136291483557,2.0,169.524557588917,205.0,399.97342,131.612357876805
829,810.6,1.22981341323994,2.0,1.20141736210797,2.0,169.524557588917,205.0,399.97342,131.599056435194
8866,810.6,1.23009190409683,2.0,1.20179767210742,2.0,169.524557588917,205.0,399.97342,131.506051409066
11668,810.6,1.23025005736144,2.0,1.20201434864702,2.0,169.524557588917,205.0,399.97342,131.452988095595
17302,810.6,1.23056422660701,2.0,1.20244630310347,2.0,169.524557588917,205.0,399.97342,131.34704081786
10070,894.6,1.70991386585598,2.20828097198649,1.42327552670595,2.36666666666667,140.993055941348,195.0,399.97342,123.597482489352
15336,810.6,1.57230016322531,2.00470338292925,1.56333970501158,2.009375,145.436603957463,205.0,399.97342,156.427433162442
15767,810.6,1.57356747285734,2.02098875022088,1.53231167899739,2.04166666666667,145.436603957463,205.0,399.97342,149.81656581037
11489,764.1,1.58648774140021,2.51486685936587,1.36270715952315,2.75,147.565525033654,171.0,399.97342,164.683863569771
13707,764.1,1.58648774140021,2.51486685936587,1.36270715952315,2.75,147.565525033654,171.0,399.97342,164.683863569771
21018,764.1,1.5671384796376,2.40224886796286,1.44382190906176,2.6,147.565525033654,171.0,399.97342,167.528267295704
1535,764.1,1.5671384796376,2.40224886796286,1.44382190906176,2.6,147.565525033654,171.0,399.97342,167.528267295704
10801,764.1,1.61450275148677,2.21087234882464,1.56703104758904,2.24722222222222,142.134094749806,174.0,399.97342,165.387609182446
9643,764.1,1.61588979891383,2.20714037053546,1.57218402454223,2.24305555555556,142.134094749806,174.0,399.97342,165.281405038995
13261,810.6,1.15819465950937,2.1192680453341,1.152786542774,2.14285714285714,168.854243757651,205.0,399.97342,191.963623647973
15623,810.6,1.17999300517438,2.12295391509046,1.16825726752655,2.14714285714286,151.465229175014,205.0,399.97342,191.520539338116
7970,810.6,1.21481562783366,2.13157922697564,1.19342506884698,2.15714285714286,151.465229175014,205.0,399.97342,190.444024870504
12669,810.6,1.32677160799004,2.05479931812743,1.2907810825305,2.06666666666667,168.301046773239,205.0,399.97342,174.877011407367
8652,810.6,1.34063652602497,2.05618836979733,1.30244822659868,2.06833333333333,151.002871308593,205.0,399.97342,174.480219687197
14559,810.6,1.35127008234601,2.05757836047112,1.31151138700269,2.07,151.002871308593,205.0,399.97342,174.080879350411
10846,810.6,1.36067391218856,2.05896929078356,1.31958545288925,2.07166666666667,151.002871308593,205.0,399.97342,173.678972816897
11290,810.6,1.36927361335058,2.06036116136985,1.32701336998991,2.07333333333333,151.002871308593,205.0,399.97342,173.274482229936
5454,810.6,1.33479140618161,2.05877052890024,1.29331936868164,2.07142857142857,168.301046773239,205.0,399.97342,171.150514426566
5992,1177.5,1.15377108960926,2.05485409511441,1.11034791204319,2.0958904109589,156.6898568284,211.0,399.97342,192.930425963313
6752,1177.5,1.18413430377354,1.99725893265219,1.14013766606249,2.05263157894737,156.6898568284,211.0,399.97342,193.01448887587
9686,1177.5,1.20504404585533,1.95373833736994,1.16078148703012,2.01910828025478,156.6898568284,211.0,399.97342,192.859654324043
1108,810.6,1.63907633860407,2.06336223306145,1.64751685900061,2.07692307692308,147.643861656322,205.0,399.97342,167.042533538154
20520,810.6,1.56123956700829,2.06336223306145,1.51836201361887,2.07692307692308,154.894318323944,205.0,399.97342,166.910847433484
14333,810.6,1.64808714797069,2.06336223306145,1.65041389785099,2.07692307692308,148.061714656468,205.0,399.97342,167.086335015265
6057,810.6,1.66767362265516,2.06336223306145,1.6786336546116,2.07692307692308,148.061714656468,205.0,399.97342,167.086335015265
15879,810.6,1.64783289748781,2.06336223306145,1.64631831871137,2.07692307692308,148.061714656468,205.0,399.97342,167.086335015265
12698,810.6,1.64068844841325,2.07251466147847,1.63194627325078,2.09230769230769,148.061714656468,205.0,399.97342,167.086335015265
13984,810.6,1.69435320263586,2.10240957322446,1.69385961107672,2.13636363636364,148.061714656468,205.0,399.97342,166.239317121057
2833,810.6,1.63908802643827,2.06985553415973,1.6471273172027,2.09375,148.061714656468,205.0,399.97342,167.941852724264
1595,772.0,1.37448712971271,2.13877497966665,1.22356453718402,2.16545454545455,162.955978533983,147.0,399.97342,155.328659726957
7132,810.6,1.64536521911012,2.06336223306145,1.65584713953339,2.07692307692308,148.275819825052,205.0,399.97342,167.108908646991
17148,810.6,1.66473084999258,2.06336223306145,1.68252374990435,2.07692307692308,148.275819825052,205.0,399.97342,167.131470378752
18615,810.6,1.64542118193804,2.06336223306145,1.64686214787522,2.07692307692308,148.275819825052,205.0,399.97342,167.154020215366
4551,810.6,1.37382672491779,2.05874395910202,1.34931067471654,2.07333333333333,155.329609173008,205.0,399.97342,174.891527802372
8824,810.6,1.39902037640326,2.06269617268591,1.3799399206522,2.08,155.329609173008,205.0,399.97342,174.906038926909
17965,810.6,1.4239939761092,2.07062337585867,1.41003828376745,2.09333333333333,155.329609173008,205.0,399.97342,174.935045369821
12693,810.6,1.42728564942043,2.0745983946059,1.41438178452325,2.1,155.329609173008,205.0,399.97342,174.949540690817
629,810.6,1.42514101361511,2.07858104427927,1.4127562971477,2.10666666666667,155.329609173008,205.0,399.97342,174.964030746586
14923,810.6,1.41744679019464,2.08257133952803,1.40530814318576,2.11333333333333,155.329609173008,205.0,399.97342,174.978515538436
15840,810.6,1.33479140618161,2.05877052890024,1.29331936868164,2.07142857142857,168.301046773239,205.0,399.97342,171.150514426566
17686,810.6,1.38455651536679,2.06300538826021,1.35470438860723,2.07857142857143,155.329609173008,205.0,399.97342,171.16533543686
10644,810.6,1.41112379491381,2.06724895866085,1.38660138997083,2.08571428571429,155.329609173008,205.0,399.97342,171.180150395116
7762,810.6,1.42781673089462,2.07150125802062,1.40632877336826,2.09285714285714,155.329609173008,205.0,399.97342,171.194959302904
19737,810.6,1.43729419626592,2.07576230429488,1.41748374166022,2.1,155.329609173008,205.0,399.97342,171.209762161795
20500,810.6,1.44062721591483,2.08003211547588,1.42163314547076,2.10714285714286,155.329609173008,205.0,399.97342,171.224558973358
4105,810.6,1.43819746561053,2.08431070959291,1.41949683515937,2.11428571428571,155.329609173008,205.0,399.97342,171.23934973916
3224,810.6,1.42988700513296,2.08859810471232,1.41123559224105,2.12142857142857,155.329609173008,205.0,399.97342,171.254134460767
5745,810.6,1.33850466912201,2.06454733946703,1.28901968651734,2.07833920877399,168.301046773239,205.0,399.97342,167.446301555455
5304,810.6,1.35742371751807,2.05294683845877,1.29031307659451,2.06995724834823,156.67290307537,205.0,399.97342,167.016114270837
8960,810.6,1.37623408378006,2.03711210357076,1.29180361621244,2.05843906189927,156.67290307537,205.0,399.97342,166.417465606711
21225,810.6,1.33867509522975,2.06439358692449,1.28939672457939,2.07815552950371,168.301046773239,205.0,399.97342,167.317232078771
3986,810.6,1.35757865400637,2.05282204602905,1.29068923110665,2.06979449398992,156.67290307537,205.0,399.97342,166.887684386313
5845,810.6,1.37142850272844,2.04149197138684,1.29177065010257,2.06156213928434,156.67290307537,205.0,399.97342,166.460291088399
6666,810.6,1.52145684985471,2.03226794190248,1.54167519580184,2.03947368421053,151.16463932891,205.0,399.97342,151.691839307335
4307,810.6,1.52145684985471,2.03226794190248,1.54167519580184,2.03947368421053,151.16463932891,205.0,399.97342,151.691839307335
16968,810.6,1.52145684985471,2.03226794190248,1.54167519580184,2.03947368421053,151.16463932891,205.0,399.97342,151.691839307335
955,773.0,1.61874677354758,2.15677636415495,1.64325019776673,2.20369191597708,143.126131332984,171.0,399.97342,149.372345464839
15436,773.0,1.61687655339617,2.163798022546,1.64582816018937,2.21876981610653,142.547627761204,171.0,399.97342,149.114848290662
16856,773.0,1.61472686445699,2.1689455221845,1.64665646510737,2.23314429741651,140.687537295763,171.0,399.97342,148.673610104177
19416,773.0,1.61287545544458,2.15973202506612,1.65227489336399,2.20738820479585,140.713565883606,171.0,399.97342,150.211097437906
4065,773.0,1.60663789428095,2.14799862376686,1.66035168326593,2.18910256410256,142.669572479411,171.0,399.97342,149.719777778045
13282,773.0,1.6028774580096,2.15802958141751,1.66241301331261,2.20525978191148,141.210363254071,171.0,399.97342,149.644754602982
13212,773.0,1.56111561098668,2.15473124356314,1.59679805143051,2.20113136392206,154.114423691747,171.0,399.97342,148.745152518078
19835,773.0,1.62308550897623,2.16961313278834,1.71809252682546,2.23402909550917,143.612843093707,171.0,399.97342,149.314813143022
8391,773.0,1.620025464427,2.17207151645178,1.71863188083424,2.24595267745953,141.665278304225,171.0,399.97342,148.049637317808
17695,773.0,1.51594479686357,2.34906475641126,1.55409005320271,2.4625,141.745076458926,171.0,399.97342,179.310566553164
10359,773.0,1.45537778734834,2.30708054704182,1.54216364155645,2.40625,141.665278304225,171.0,399.97342,181.841586734575
14936,773.0,1.68344902712316,2.68623569995493,1.67761323187606,2.88333333333333,134.527234535673,183.0,399.97342,159.370295828981
16993,773.0,1.6898220774066,2.68290767338158,1.69085834186208,2.87777777777778,134.527234535673,183.0,399.97342,159.29383585045
3613,773.0,1.69547171002806,2.67958376996127,1.70266578433572,2.87222222222222,134.527234535673,183.0,399.97342,159.217197837682
12518,773.0,1.70045046138004,2.67626398458574,1.71313616108095,2.86666666666667,134.527234535673,183.0,399.97342,159.140381533465
12089,773.0,1.70480006462034,2.67294831215307,1.72234893015241,2.86111111111111,134.527234535673,183.0,399.97342,159.063386679494
10942,773.0,1.71173946054324,2.66632928574024,1.737242434415,2.85,134.527234535673,183.0,399.97342,158.90886028355
13961,773.0,1.71648784937774,2.65972665003367,1.74771516650209,2.83888888888889,134.527234535673,183.0,399.97342,158.753616561273
2115,773.0,1.71917223567977,2.65314036444504,1.75399585072106,2.82777777777778,134.527234535673,183.0,399.97342,158.597653406191
16168,764.1,1.43086225992656,2.03801925336662,1.40920518038229,2.06856359273226,144.059050279527,171.0,399.97342,162.800829884453
6476,764.1,1.40771711925324,2.03346763911282,1.39259598621297,2.06042296072508,144.059050279527,171.0,399.97342,163.396125454025
20502,764.1,1.4912110618512,2.08305699646287,1.41436928374091,2.14814814814815,144.059050279527,171.0,399.97342,153.562254305161
11485,764.1,1.50181686298259,2.06358895063864,1.44310879744862,2.11396011396011,144.059050279527,171.0,399.97342,157.873541011993
12776,764.1,1.48183992439887,2.05187879462573,1.43930179442339,2.09324009324009,144.059050279527,171.0,399.97342,160.33838210939
13197,764.1,1.45613470858942,2.04381071321334,1.42567848398149,2.07889546351085,144.059050279527,171.0,399.97342,161.784775456963
7867,810.6,1.51399221408403,2.06336223306145,1.50814089086854,2.07692307692308,153.806271688249,205.0,399.97342,166.315863649907
