criticaltemp,gmean_fie,entropy_ThermalConductivity,mean_fie,mean_atomic_radius,wtd_gmean_ElectronAffinity,Key_0_0
87.8,733.513183093207,0.483727931942032,787.375,150.5,66.5025766228049,13886
64.9,733.513183093207,0.483727931942032,787.375,150.5,66.6844797887554,17851
45.3,733.513183093207,0.483727931942032,787.375,150.5,66.8203772637357,14128
80.0,741.629348855485,0.336261915781173,794.0,164.5,91.3932580408601,4141
92.4,741.629348855485,0.336261915781173,794.0,164.5,56.4359293939758,6343
92.1,726.596497025721,0.292895082607709,781.9,168.5,60.6524135059113,18309
43.5,717.928615900725,0.969184034079201,752.466666666667,160.166666666667,72.2079771446183,5429
79.8,717.928615900725,0.969184034079201,752.466666666667,160.166666666667,74.242485763639,4481
86.1,717.928615900725,0.969184034079201,752.466666666667,160.166666666667,74.7600074145598,13632
85.8,717.928615900725,0.969184034079201,752.466666666667,160.166666666667,75.2811365505535,16839
79.3,717.928615900725,0.969184034079201,752.466666666667,160.166666666667,76.334318039748,19854
64.1,717.928615900725,0.969184034079201,752.466666666667,160.166666666667,77.4022335154364,10064
41.0,717.928615900725,0.969184034079201,752.466666666667,160.166666666667,73.4782130438092,11505
62.7,717.928615900725,0.969184034079201,752.466666666667,160.166666666667,72.4644371193747,8174
81.4,717.928615900725,0.969184034079201,752.466666666667,160.166666666667,71.4646482202417,14171
89.4,717.928615900725,0.969184034079201,752.466666666667,160.166666666667,70.9699384949694,9996
93.0,714.946183650756,0.336261915781173,773.025,163.0,89.4487775155908,5949
92.0,714.946183650756,0.336261915781173,773.025,163.0,90.4832906460075,7690
80.0,714.946183650756,0.336261915781173,773.025,163.0,91.5200234533539,15531
69.0,714.946183650756,0.336261915781173,773.025,163.0,92.4974915832744,18644
38.0,714.946183650756,0.336261915781173,773.025,163.0,93.6299666659861,7815
20.0,714.946183650756,0.336261915781173,773.025,163.0,94.6429400370873,16219
89.6,717.928615900725,0.969184034079201,752.466666666667,160.166666666667,70.4786533679898,3989
76.0,717.928615900725,0.969184034079201,752.466666666667,160.166666666667,69.5062622467136,5681
71.8,740.399332713733,0.87197627698413,779.88,149.8,68.5472871662888,7018
28.8,718.15289995213,0.308147989812345,775.425,160.25,101.250429997372,13797
4.2,718.15289995213,0.308147989812345,775.425,160.25,100.578995759705,5438
28.8,718.15289995213,0.308147989812345,775.425,160.25,100.078343694139,15382
32.0,718.15289995213,0.308147989812345,775.425,160.25,99.0845034454373,20663
36.4,734.219624171273,0.403693221013522,787.05,151.75,98.4119621279586,18776
60.0,741.629348855485,0.336261915781173,794.0,164.5,85.5258116701287,5604
54.0,766.497990817425,0.753967773612098,812.12,164.2,57.8710972216472,15507
37.0,766.497990817425,0.753967773612098,812.12,164.2,55.2173227749782,9349
35.0,766.497990817425,0.753967773612098,812.12,164.2,52.6852415249461,3251
91.0,735.158015772234,0.292895082607709,788.7,169.75,60.6524135059113,19063
79.0,735.366294568748,0.705353632879514,778.2,165.6,60.616776460251,1262
71.0,735.366294568748,0.705353632879514,778.2,165.6,60.58116035356,8245
65.0,735.366294568748,0.705353632879514,778.2,165.6,60.5455651735353,1797
24.0,663.751809830507,0.638308445612293,734.25,171.75,94.2774372104465,2051
110.0,736.138615188467,1.03022355465281,769.1,150.5,29.7117040593427,10260
9.4,769.607858277607,0.600939816254513,805.04,141.8,44.5255644301442,13006
8.4,769.607858277607,0.600939816254513,805.04,141.8,44.1820752954292,10707
6.4,769.607858277607,0.600939816254513,805.04,141.8,43.8412359819389,17522
4.7,769.607858277607,0.600939816254513,805.04,141.8,43.5030260478257,1811
95.0,728.828770624619,0.329500146289958,783.65,168.0,89.9629157631912,19370
90.0,726.596497025721,0.292895082607709,781.9,168.5,89.9629157631912,941
76.1,745.091012254164,0.713636561856581,787.02,162.8,54.5882621919799,10897
84.0,741.629348855485,0.336261915781173,794.0,164.5,86.5393772975223,17590
93.0,741.629348855485,0.336261915781173,794.0,164.5,87.826981841727,5888
37.0,734.219624171273,0.403693221013522,787.05,151.75,97.8440644544133,14757
25.6,718.15289995213,0.308147989812345,775.425,160.25,99.4146820543113,1670
38.5,734.219624171273,0.403693221013522,787.05,151.75,98.1276024650213,12724
32.0,734.219624171273,0.403693221013522,787.05,151.75,98.4119621279586,10440
35.9,734.219624171273,0.403693221013522,787.05,151.75,98.4119621279586,8439
36.0,734.219624171273,0.403693221013522,787.05,151.75,97.7026028265426,8824
30.0,734.219624171273,0.403693221013522,787.05,151.75,96.9983566293431,17598
37.0,734.219624171273,0.403693221013522,787.05,151.75,98.4119621279586,8068
17.0,747.36961095849,0.726163740164459,797.15,145.5,97.3148845813625,11513
10.0,734.219624171273,0.403693221013522,787.05,151.75,99.5576650272209,12713
23.0,727.960609684325,0.286107203537746,782.425,146.0,103.94732073931,17309
89.0,741.629348855485,0.336261915781173,794.0,164.5,92.4898153337805,17762
85.0,741.629348855485,0.336261915781173,794.0,164.5,86.5393772975223,158
88.0,741.629348855485,0.336261915781173,794.0,164.5,86.5393772975223,16157
83.0,741.629348855485,0.336261915781173,794.0,164.5,86.5393772975223,1716
73.7,745.091012254164,0.713636561856581,787.02,162.8,84.6220394929016,4157
57.6,745.091012254164,0.713636561856581,787.02,162.8,83.6793598711747,9384
36.0,745.091012254164,0.713636561856581,787.02,162.8,83.2618255806246,874
107.1,754.776789584644,0.999066151513958,785.0,149.833333333333,52.8165863761013,10618
107.0,754.776789584644,0.999066151513958,785.0,149.833333333333,52.6548414123422,4867
98.5,754.776789584644,0.999066151513958,785.0,149.833333333333,52.4935917746747,8190
98.4,754.776789584644,0.999066151513958,785.0,149.833333333333,52.3328359462174,20819
96.9,754.776789584644,0.999066151513958,785.0,149.833333333333,52.172572414734,13650
96.9,754.776789584644,0.999066151513958,785.0,149.833333333333,52.0127996726195,3060
90.0,736.26647791528,0.576258025490393,778.24,162.4,47.6360731193795,8747
16.0,663.751809830507,0.638308445612293,734.25,171.75,92.0925136518663,5351
81.0,680.242186785209,1.09735847310179,719.483333333333,161.333333333333,63.0474286292014,20144
85.0,714.744685812163,1.15332529871746,750.1,152.666666666667,57.6624017542476,18313
89.8,741.629348855485,0.336261915781173,794.0,164.5,86.5393772975223,20681
90.0,745.091012254164,0.713636561856581,787.02,162.8,86.3457046596686,1622
89.2,745.091012254164,0.713636561856581,787.02,162.8,86.1524654556093,5828
86.7,745.091012254164,0.713636561856581,787.02,162.8,85.9596587153319,6287
86.4,745.091012254164,0.713636561856581,787.02,162.8,85.7672834709948,8729
86.4,745.091012254164,0.713636561856581,787.02,162.8,85.5753387569225,12938
82.8,745.091012254164,0.713636561856581,787.02,162.8,85.3838236096008,4823
90.71,741.629348855485,0.336261915781173,794.0,164.5,56.4359293939758,11029
91.3,739.389996391423,0.862238246705059,781.3,164.6,56.5064975671885,6156
90.2,739.389996391423,0.862238246705059,781.3,164.6,56.5771539797042,4027
87.6,739.389996391423,0.862238246705059,781.3,164.6,56.6478987418582,2703
77.0,740.399332713733,0.87197627698413,779.88,149.8,65.8635825106887,16504
77.0,743.483807100859,1.12185858243956,776.416666666667,150.833333333333,65.8179231572372,16100
66.0,743.483807100859,1.12185858243956,776.416666666667,150.833333333333,65.6811349268137,1515
52.0,743.483807100859,1.12185858243956,776.416666666667,150.833333333333,65.4084107288531,17900
107.0,736.138615188467,1.03022355465281,769.1,150.5,32.4302730746465,13714
109.6,749.292323021429,1.14401077872012,778.271428571429,148.0,31.7240574340799,621
107.0,736.138615188467,1.03022355465281,769.1,150.5,31.981294931984,6474
107.0,736.138615188467,1.03022355465281,769.1,150.5,31.256971145631,11007
18.0,663.751809830507,0.638308445612293,734.25,171.75,92.0925136518663,14488
39.0,771.891022146416,0.785623847019654,816.36,160.0,82.1688911860645,11637
32.5,771.891022146416,0.785623847019654,816.36,160.0,81.9237727646231,7177
14.2,771.891022146416,0.785623847019654,816.36,160.0,80.5202830162593,6137
67.6,771.891022146416,0.785623847019654,816.36,160.0,84.705308245473,20389
67.1,771.891022146416,0.785623847019654,816.36,160.0,84.4665566688985,20490
41.1,771.891022146416,0.785623847019654,816.36,160.0,83.9832674943617,8145
18.6,771.891022146416,0.785623847019654,816.36,160.0,83.3858251782152,19773
79.1,771.891022146416,0.785623847019654,816.36,160.0,85.5680616428676,19636
81.0,771.891022146416,0.785623847019654,816.36,160.0,85.3315705327477,10549
61.4,771.891022146416,0.785623847019654,816.36,160.0,84.8528171701451,16993
38.7,771.891022146416,0.785623847019654,816.36,160.0,84.2609078007156,15508
29.8,771.891022146416,0.785623847019654,816.36,160.0,83.8359426383768,20763
77.0,771.891022146416,0.785623847019654,816.36,160.0,85.161476409087,141
39.8,771.891022146416,0.785623847019654,816.36,160.0,84.5409155124765,3000
60.8,771.891022146416,0.785623847019654,816.36,160.0,84.2603841492502,2677
18.9,771.891022146416,0.785623847019654,816.36,160.0,83.5980319777457,9172
18.9,771.891022146416,0.785623847019654,816.36,160.0,83.3858251782152,7091
91.6,741.629348855485,0.336261915781173,794.0,164.5,86.4396024874735,739
94.1,741.629348855485,0.336261915781173,794.0,164.5,86.205442920185,18080
82.0,741.629348855485,0.336261915781173,794.0,164.5,85.7313700278861,6623
61.2,741.629348855485,0.336261915781173,794.0,164.5,85.1451738736953,1416
51.4,741.629348855485,0.336261915781173,794.0,164.5,84.724260123309,14648
68.0,741.629348855485,0.336261915781173,794.0,164.5,85.3879672320956,15133
18.6,741.629348855485,0.336261915781173,794.0,164.5,84.2255540435124,13215
85.0,740.540285254181,0.738693887594424,782.44,161.4,86.4176700482762,12620
86.3,740.540285254181,0.738693887594424,782.44,161.4,86.183451218921,18636
64.6,740.540285254181,0.738693887594424,782.44,161.4,85.7774757810083,18108
40.1,740.540285254181,0.738693887594424,782.44,161.4,85.1577339105561,6603
23.0,740.540285254181,0.738693887594424,782.44,161.4,84.7019010772178,11783
47.4,740.540285254181,0.738693887594424,782.44,161.4,85.5036497971592,956
43.1,740.540285254181,0.738693887594424,782.44,161.4,85.2965885519605,21212
37.5,740.540285254181,0.738693887594424,782.44,161.4,85.0182230501168,1150
77.2,740.540285254181,0.738693887594424,782.44,161.4,86.3847818233163,7180
73.0,740.540285254181,0.738693887594424,782.44,161.4,86.1504741858147,14985
41.3,740.540285254181,0.738693887594424,782.44,161.4,85.7443459640138,5321
60.4,740.540285254181,0.738693887594424,782.44,161.4,86.3299959268481,9681
46.0,740.540285254181,0.738693887594424,782.44,161.4,86.0955405021519,9148
46.0,720.007341366741,1.06942297184206,754.516666666667,162.0,70.5989103924443,20972
58.9,720.007341366741,1.06942297184206,754.516666666667,162.0,70.1406391208948,19530
70.6,720.007341366741,1.06942297184206,754.516666666667,162.0,69.6853425773852,6806
76.8,720.007341366741,1.06942297184206,754.516666666667,162.0,69.2330014523766,3019
79.1,720.007341366741,1.06942297184206,754.516666666667,162.0,68.7835965616722,7085
79.1,720.007341366741,1.06942297184206,754.516666666667,162.0,68.3371088456035,6743
79.7,720.007341366741,1.06942297184206,754.516666666667,162.0,67.893519368222,1727
79.7,720.007341366741,1.06942297184206,754.516666666667,162.0,67.4528093164962,14604
78.8,720.007341366741,1.06942297184206,754.516666666667,162.0,67.0149599995135,14085
79.1,720.007341366741,1.06942297184206,754.516666666667,162.0,66.5799528476878,9958
73.0,720.007341366741,1.06942297184206,754.516666666667,162.0,65.7183913630745,4105
73.2,720.007341366741,1.06942297184206,754.516666666667,162.0,64.8679787026946,11769
90.0,692.541331131983,0.457810241617619,740.52,181.0,86.8757849410773,5961
78.4,692.541331131983,0.457810241617619,740.52,181.0,87.2135003142022,16301
64.0,692.541331131983,0.457810241617619,740.52,181.0,87.5525285004811,1178
48.0,692.541331131983,0.457810241617619,740.52,181.0,87.8928746032602,9283
33.0,692.541331131983,0.457810241617619,740.52,181.0,88.2345437457236,19173
91.5,692.541331131983,0.457810241617619,740.52,181.0,86.6078380315628,19374
40.0,692.541331131983,0.457810241617619,740.52,181.0,87.7946907450744,3427
84.6,674.175712902917,0.934516138231404,715.333333333333,183.166666666667,86.01507062356,6402
81.4,674.175712902917,0.934516138231404,715.333333333333,183.166666666667,85.3257571887182,15143
92.2,741.629348855485,0.336261915781173,794.0,164.5,86.3728933888711,20286
91.5,692.541331131983,0.457810241617619,740.52,181.0,86.5412589740659,9539
88.1,692.541331131983,0.457810241617619,740.52,181.0,86.7099527521598,20520
81.6,692.541331131983,0.457810241617619,740.52,181.0,86.8789753628949,10988
74.6,692.541331131983,0.457810241617619,740.52,181.0,87.0483274472605,5344
83.0,674.175712902917,0.934516138231404,715.333333333333,183.166666666667,86.599808278965,11869
82.7,674.175712902917,0.934516138231404,715.333333333333,183.166666666667,86.1827387093784,17127
81.7,674.175712902917,0.934516138231404,715.333333333333,183.166666666667,85.7676777704034,19864
79.6,674.175712902917,0.934516138231404,715.333333333333,183.166666666667,85.492081604604,15398
77.6,674.175712902917,0.934516138231404,715.333333333333,183.166666666667,84.8069593348037,3804
76.4,674.175712902917,0.934516138231404,715.333333333333,183.166666666667,86.3507336284691,16047
77.1,674.175712902917,0.934516138231404,715.333333333333,183.166666666667,85.6587302345634,11175
72.9,674.175712902917,0.934516138231404,715.333333333333,183.166666666667,84.2913158767258,83
77.1,674.175712902917,0.934516138231404,715.333333333333,183.166666666667,84.9722724646153,18858
91.8,682.855920074971,1.01767384241236,722.183333333333,171.5,65.6993078021618,1783
93.6,682.855920074971,1.01767384241236,722.183333333333,171.5,67.0205038177059,1906
84.5,682.855920074971,1.01767384241236,722.183333333333,171.5,68.3682687419627,12040
86.1,686.857354793979,1.0429610749083,725.716666666667,168.0,65.4449014755207,17753
97.6,686.857354793979,1.0429610749083,725.716666666667,168.0,66.5024640182456,11345
102.0,686.857354793979,1.0429610749083,725.716666666667,168.0,68.1209372849876,3280
95.8,686.857354793979,1.0429610749083,725.716666666667,168.0,68.6691345873526,9453
81.6,702.115183963558,0.949904122208674,747.78,159.2,64.404156934178,5024
90.8,670.281936667237,1.0429610749083,711.733333333333,167.0,65.6993078021618,2428
96.3,670.281936667237,1.0429610749083,711.733333333333,167.0,67.0205038177059,13157
95.5,670.281936667237,1.0429610749083,711.733333333333,167.0,68.3682687419627,345
89.5,741.629348855485,0.336261915781173,794.0,164.5,85.867609721279,17743
82.7,740.540285254181,0.738693887594424,782.44,161.4,86.5174702076537,14781
74.6,740.540285254181,0.738693887594424,782.44,161.4,86.4846199705816,14196
88.2,739.885226648753,0.679486976722325,782.78,167.0,89.5606975068461,18149
85.0,739.885226648753,0.679486976722325,782.78,167.0,89.1602775417677,18068
55.2,739.885226648753,0.679486976722325,782.78,167.0,87.5764203315239,3929
40.6,739.885226648753,0.679486976722325,782.78,167.0,86.7950741328463,17327
36.4,739.885226648753,0.679486976722325,782.78,167.0,86.4070190872657,2915
11.8,739.885226648753,0.679486976722325,782.78,167.0,85.6361061446343,13572
18.6,739.885226648753,0.679486976722325,782.78,167.0,85.2532327684051,1228
92.0,741.629348855485,0.336261915781173,794.0,164.5,86.3060296416167,5131
91.4,745.091012254164,0.713636561856581,787.02,162.8,85.7247547975626,4264
69.3,745.091012254164,0.713636561856581,787.02,162.8,84.3645943148676,2264
53.0,745.091012254164,0.713636561856581,787.02,162.8,83.5792062183592,14769
32.0,745.091012254164,0.713636561856581,787.02,162.8,82.4244007536801,15079
24.7,745.091012254164,0.713636561856581,787.02,162.8,81.2772476262739,16526
77.2,726.596497025721,0.292895082607709,781.9,168.5,94.5577920831499,15127
78.3,731.040719484406,0.322568040177833,785.4,168.0,94.5577920831499,6915
78.6,733.544320233598,0.336261915781173,787.4,167.0,94.5577920831499,6448
80.4,741.629348855485,0.336261915781173,794.0,164.5,91.4311537870213,9631
69.3,717.820867453222,0.308147989812345,775.175,171.0,94.5577920831499,13512
68.9,720.069665798359,0.315454762294996,776.875,169.25,94.5577920831499,10079
73.4,735.158015772234,0.292895082607709,788.7,169.75,94.5577920831499,13614
81.4,741.629348855485,0.336261915781173,794.0,164.5,91.5525895881895,9371
79.7,741.629348855485,0.336261915781173,794.0,164.5,91.4311537870213,15798
80.6,741.629348855485,0.336261915781173,794.0,164.5,91.4311537870213,13192
77.4,728.828770624619,0.329500146289958,783.65,168.0,94.5577920831499,4870
78.0,731.040719484406,0.322568040177833,785.4,168.0,94.5577920831499,20522
82.9,741.629348855485,0.336261915781173,794.0,164.5,91.4311537870213,4924
87.1,708.3233403671,0.85335924532389,753.08,170.4,91.1396417854554,18090
91.5,708.3233403671,0.85335924532389,753.08,170.4,90.8597903888888,3721
92.3,708.3233403671,0.85335924532389,753.08,170.4,90.2748808575715,9335
91.8,708.3233403671,0.85335924532389,753.08,170.4,89.710667015171,1971
91.6,708.3233403671,0.85335924532389,753.08,170.4,89.1332305926294,1134
80.0,741.629348855485,0.336261915781173,794.0,164.5,91.5472044551206,2803
74.0,741.629348855485,0.336261915781173,794.0,164.5,91.4311537870213,20311
80.0,741.629348855485,0.336261915781173,794.0,164.5,91.4311537870213,12120
75.0,741.629348855485,0.336261915781173,794.0,164.5,91.4311537870213,81
34.0,808.929243833275,0.14051589852333,866.4,129.333333333333,103.391770099249,14324
37.5,808.929243833275,0.14051589852333,866.4,129.333333333333,104.256329530861,16519
24.0,727.960609684325,0.286107203537746,782.425,146.0,103.94732073931,12075
106.9,749.292323021429,1.14401077872012,778.271428571429,148.0,64.0006345921334,18720
85.0,733.513183093207,0.483727931942032,787.375,150.5,65.951977310881,13295
136.0,749.292323021429,1.14401077872012,778.271428571429,148.0,27.4547292282097,19230
132.25,749.292323021429,1.14401077872012,778.271428571429,148.0,27.4547292282097,13709
136.0,749.292323021429,1.14401077872012,778.271428571429,148.0,28.0212474186264,2013
42.8,771.891022146416,0.785623847019654,816.36,160.0,82.273355997774,9281
40.2,735.708157994253,0.94411244521546,776.75,156.0,82.9617672319747,15504
42.3,735.708157994253,0.94411244521546,776.75,156.0,83.714047789518,9945
55.1,735.708157994253,0.94411244521546,776.75,156.0,84.4731498752922,16480
75.2,705.732670800629,0.549028713461778,750.94,158.8,85.1799675887211,13887
39.0,734.219624171273,0.403693221013522,787.05,151.75,96.9983566293431,8073
22.9,727.960609684325,0.286107203537746,782.425,146.0,103.94732073931,19203
22.5,727.960609684325,0.286107203537746,782.425,146.0,103.94732073931,8967
65.0,720.007341366741,1.06942297184206,754.516666666667,162.0,67.7463417967725,9538
89.0,692.541331131983,0.457810241617619,740.52,181.0,86.3753843796713,8607
71.6,692.541331131983,0.457810241617619,740.52,181.0,86.614346336987,6542
67.4,692.541331131983,0.457810241617619,740.52,181.0,87.5525285004811,4240
44.3,692.541331131983,0.457810241617619,740.52,181.0,87.0976497471789,10250
25.4,692.541331131983,0.457810241617619,740.52,181.0,88.2345437457236,3018
108.0,736.138615188467,1.03022355465281,769.1,150.5,30.8142852487315,2944
51.8,731.040719484406,0.322568040177833,785.4,168.0,89.9629157631912,377
19.4,726.276975830068,0.257209773933062,781.2,156.25,103.853406201436,17640
21.2,727.960609684325,0.286107203537746,782.425,146.0,103.853406201436,9906
19.7,730.887622404089,0.257209773933062,784.575,154.0,103.853406201436,12517
7.3,733.177356445362,0.264718254098914,786.275,152.25,103.853406201436,20766
88.0,720.069665798359,0.315454762294996,776.875,169.25,89.6427276492197,20647
27.0,753.886690248857,0.7704538711992,802.66,163.8,57.8710972216472,5523
40.0,971.091655832219,0.141217987998905,1069.8,107.5,118.889378608126,15680
76.0,728.828770624619,0.329500146289958,783.65,168.0,94.5577920831499,19779
93.0,741.629348855485,0.336261915781173,794.0,164.5,89.1265007409089,20385
89.0,708.3233403671,0.85335924532389,753.08,170.4,90.5462849599329,12230
107.0,736.138615188467,1.03022355465281,769.1,150.5,65.8961536995113,11379
83.0,741.629348855485,0.336261915781173,794.0,164.5,91.4311537870213,5748
91.0,708.3233403671,0.85335924532389,753.08,170.4,90.1696818674839,15552
86.5,741.629348855485,0.336261915781173,794.0,164.5,86.5393772975223,18086
34.2,734.219624171273,0.403693221013522,787.05,151.75,96.9983566293431,5668
89.6,741.629348855485,0.336261915781173,794.0,164.5,56.4359293939758,21028
82.5,741.629348855485,0.336261915781173,794.0,164.5,91.4311537870213,4410
95.5,735.158015772234,0.292895082607709,788.7,169.75,89.9629157631912,10997
74.6,741.629348855485,0.336261915781173,794.0,164.5,62.010269548917,17725
51.3,741.629348855485,0.336261915781173,794.0,164.5,55.7440921706613,796
89.5,741.629348855485,0.336261915781173,794.0,164.5,85.9015703590588,1616
58.0,741.629348855485,0.336261915781173,794.0,164.5,84.9705190182277,2087
85.5,692.541331131983,0.457810241617619,740.52,181.0,86.8757849410773,19676
79.6,692.541331131983,0.457810241617619,740.52,181.0,87.2135003142022,10566
56.0,692.541331131983,0.457810241617619,740.52,181.0,87.5525285004811,16352
48.5,692.541331131983,0.457810241617619,740.52,181.0,87.8928746032602,19116
92.0,717.928615900725,0.969184034079201,752.466666666667,160.166666666667,71.3291571305616,10952
87.9,702.696738624533,0.952020165801642,740.083333333333,157.333333333333,71.7649691525936,11063
88.8,700.603378119327,0.969184034079201,738.483333333333,159.166666666667,71.8022337203315,17342
90.4,703.946525093271,0.956483428079818,741.05,163.333333333333,71.8022337203315,9303
89.8,713.746168891336,0.942696665715124,748.933333333333,163.666666666667,71.8022337203315,19334
90.8,708.193916930474,0.942696665715124,744.4,162.833333333333,71.8022337203315,2358
91.2,715.497138004252,1.0412581766619,750.4,161.833333333333,71.8022337203315,16979
95.8,720.069665798359,0.315454762294996,776.875,169.25,89.9629157631912,8762
77.8,676.387828084617,0.438231105056554,726.82,184.8,89.9629157631912,4636
53.5,676.387828084617,0.438231105056554,726.82,184.8,89.9629157631911,19016
35.2,676.387828084617,0.438231105056554,726.82,184.8,89.9629157631911,8559
19.1,676.387828084617,0.438231105056554,726.82,184.8,89.9629157631911,19642
39.5,747.36961095849,0.726163740164459,797.15,145.5,80.2141272978041,3518
45.5,747.36961095849,0.726163740164459,797.15,145.5,79.2902022186109,1801
47.7,747.36961095849,0.726163740164459,797.15,145.5,77.4312077801653,4966
47.7,747.36961095849,0.726163740164459,797.15,145.5,71.4393490464897,16185
62.5,718.15289995213,0.308147989812345,775.425,160.25,60.3101841166392,4665
93.6,714.946183650756,0.336261915781173,773.025,163.0,60.6524135059113,8679
94.2,717.820867453222,0.308147989812345,775.175,171.0,60.6524135059113,12087
93.9,720.069665798359,0.315454762294996,776.875,169.25,60.6524135059113,10107
93.6,735.158015772234,0.292895082607709,788.7,169.75,60.6524135059113,5370
91.7,728.828770624619,0.329500146289958,783.65,168.0,60.6524135059113,20939
91.4,731.040719484406,0.322568040177833,785.4,168.0,60.6524135059113,6975
90.2,733.544320233598,0.336261915781173,787.4,167.0,60.6524135059113,10880
88.7,737.864919527106,0.454622773405078,790.9,167.0,60.6524135059113,8230
86.9,708.641979880737,0.329500146289958,768.4,165.75,60.6524135059113,18983
78.4,720.007341366741,1.06942297184206,754.516666666667,162.0,67.4528093164962,13597
65.0,720.007341366741,1.06942297184206,754.516666666667,162.0,69.3011333199622,7571
86.0,741.629348855485,0.336261915781173,794.0,164.5,86.5393772975223,17201
90.6,741.629348855485,0.336261915781173,794.0,164.5,86.0555428244502,20129
23.0,726.276975830068,0.257209773933062,781.2,156.25,103.94732073931,5251
56.0,741.629348855485,0.336261915781173,794.0,164.5,85.5258116701287,4452
91.7,741.629348855485,0.336261915781173,794.0,164.5,86.3394808786664,11365
90.9,741.629348855485,0.336261915781173,794.0,164.5,86.0370177676461,7509
79.3,741.629348855485,0.336261915781173,794.0,164.5,85.3534048052047,20332
58.3,741.629348855485,0.336261915781173,794.0,164.5,85.0055325700463,13923
52.5,741.629348855485,0.336261915781173,794.0,164.5,84.6535241533755,6092
8.3,741.629348855485,0.336261915781173,794.0,164.5,84.3331213907383,20495
81.0,741.629348855485,0.336261915781173,794.0,164.5,56.4359293939758,9768
91.0,741.629348855485,0.336261915781173,794.0,164.5,56.4359293939758,17163
91.1,731.040719484406,0.322568040177833,785.4,168.0,89.9629157631912,11349
92.1,733.544320233598,0.336261915781173,787.4,167.0,89.9629157631912,15758
96.1,737.864919527106,0.454622773405078,790.9,167.0,89.9629157631912,7708
92.4,708.641979880737,0.329500146289958,768.4,165.75,89.9629157631912,14548
73.0,717.820867453222,0.308147989812345,775.175,171.0,89.9629157631912,12135
93.5,714.946183650756,0.336261915781173,773.025,163.0,89.9629157631912,10756
82.2,720.069665798359,0.315454762294996,776.875,169.25,89.9629157631912,11709
95.7,735.158015772234,0.292895082607709,788.7,169.75,89.9629157631912,12287
95.1,726.596497025721,0.292895082607709,781.9,168.5,89.9629157631912,5769
91.3,728.828770624619,0.329500146289958,783.65,168.0,89.9629157631912,5314
90.0,735.158015772234,0.292895082607709,788.7,169.75,89.9629157631912,4389
90.6,741.629348855485,0.336261915781173,794.0,164.5,86.1381902790493,11621
119.95,702.115183963558,0.949904122208674,747.78,159.2,61.2857142112671,3446
69.0,771.891022146416,0.785623847019654,816.36,160.0,84.8070476707301,931
41.0,771.891022146416,0.785623847019654,816.36,160.0,83.1093955055697,13368
84.0,740.540285254181,0.738693887594424,782.44,161.4,86.5174702076537,3170
78.0,740.540285254181,0.738693887594424,782.44,161.4,86.4955686634755,8490
72.5,744.894599675854,0.755118630693736,786.82,162.0,86.054099944716,8881
84.0,722.856876655155,0.744377945307272,765.68,164.8,86.3000460798969,3953
78.0,705.366436731606,0.866222799125826,750.64,155.2,85.7422741408846,15523
66.0,705.366436731606,0.866222799125826,750.64,155.2,85.3464800596619,5354
75.0,745.091012254164,0.713636561856581,787.02,162.8,84.6220394929016,14874
59.0,745.091012254164,0.713636561856581,787.02,162.8,83.6793598711747,1807
64.0,741.629348855485,0.336261915781173,794.0,164.5,85.867609721279,20855
85.0,731.040719484406,0.322568040177833,785.4,168.0,92.3959762538834,17600
92.0,741.629348855485,0.336261915781173,794.0,164.5,89.1265007409089,8256
88.0,741.629348855485,0.336261915781173,794.0,164.5,89.0966088604391,13039
82.0,741.629348855485,0.336261915781173,794.0,164.5,89.0067367092969,20776
78.0,741.629348855485,0.336261915781173,794.0,164.5,88.9015118314943,14189
70.0,741.629348855485,0.336261915781173,794.0,164.5,88.7958820026035,12498
60.0,741.629348855485,0.336261915781173,794.0,164.5,88.6442752829658,16554
46.0,741.629348855485,0.336261915781173,794.0,164.5,88.3077822122687,9186
50.0,741.629348855485,0.336261915781173,794.0,164.5,88.1844017517991,7432
34.0,741.629348855485,0.336261915781173,794.0,164.5,87.8422629306932,3497
36.0,741.629348855485,0.336261915781173,794.0,164.5,87.6538645637084,20012
30.0,741.629348855485,0.336261915781173,794.0,164.5,87.5907834641861,619
14.0,690.477558564664,0.609359990871501,730.266666666667,157.666666666667,85.0586148193413,12014
16.0,692.327186696694,0.585068224704867,731.7,163.0,85.0826809227746,20196
27.0,693.772387040496,0.591392495475526,732.833333333333,161.833333333333,85.1307544250187,8689
34.0,703.430396601704,0.571841338379785,740.716666666667,162.166666666667,85.0826809227746,140
27.0,697.958391329958,0.571841338379785,736.183333333333,161.333333333333,85.1307544250187,20728
24.0,699.38718746823,0.603527799470046,737.35,161.0,85.0345291171119,14063
20.0,707.55239471085,0.609359990871501,744.25,158.666666666667,81.2603504670163,8294
80.0,702.115183963558,0.949904122208674,747.78,159.2,64.404156934178,2971
15.4,857.239942026365,0.294672619742797,923.25,125.833333333333,117.727475142592,15462
17.0,857.239942026365,0.294672619742797,923.25,125.833333333333,117.338647936616,1143
10.5,857.239942026365,0.294672619742797,923.25,125.833333333333,116.9511049389,10186
19.5,857.239942026365,0.294672619742797,923.25,125.833333333333,117.727475142592,12879
22.7,727.960609684325,0.286107203537746,782.425,146.0,103.94732073931,877
20.5,857.239942026365,0.294672619742797,923.25,125.833333333333,118.117590812333,2676
