Key_1_1,std_ElectronAffinity,range_ElectronAffinity,wtd_range_Density,wtd_mean_atomic_radius,wtd_std_Valence,Key_2_4
4769,52.3352796877976,138.63,3839.79585714286,167.7,0.388875931109034,18329
19928,52.1818444373988,138.63,2038.73874691358,114.701388888889,0.286654090426596,6089
14983,52.1818444373988,138.63,2005.71957142857,114.710424710425,0.305239156386909,13566
18339,52.1818444373988,138.63,1968.08325905937,114.565150346955,0.322389154169879,8713
6941,52.1818444373988,138.63,1932.05127734977,114.471494607088,0.338702783705001,10209
5503,52.1818444373988,138.63,1894.61515384615,114.326923076923,0.354076012298499,6312
14005,52.1818444373988,138.63,1857.29404147465,114.182795698925,0.368727593011361,14821
3001,54.8307552268797,127.05,2095.96366770671,115.472698907956,0.268176496687536,20016
8911,52.1818444373988,138.63,2057.80573520249,115.32476635514,0.287882958274725,15858
14567,52.1818444373988,138.63,2022.9147694704,115.281931464174,0.306442155035528,1889
19031,52.1818444373988,138.63,1989.5744294622,115.291504286828,0.324009525933847,18374
12491,52.1818444373988,138.63,1954.65626890101,115.248636009353,0.340528571682947,11905
9485,52.1818444373988,138.63,1921.23667862715,115.258190327613,0.356368418455924,10346
2818,52.1818444373988,138.63,1883.35090654206,115.110591900312,0.371112252449118,2024
19358,54.8307552268797,127.05,2109.13410832025,115.896389324961,0.268945709560625,19374
8317,52.1818444373988,138.63,2072.34150980392,115.8,0.28881494336505,18266
9501,52.1818444373988,138.63,2035.6065799373,115.703761755486,0.3073259649458,17083
20180,52.1818444373988,138.63,1997.36395774648,115.554773082942,0.324594124420005,17344
3656,52.1818444373988,138.63,1962.30918466354,115.511737089202,0.34114370187014,13001
17339,52.1818444373988,138.63,1924.24084375,115.36328125,0.356625863946991,7956
15115,52.1818444373988,138.63,1892.19963849765,115.425665101721,0.371917390360262,15084
2963,40.6431728584273,91.0,1754.04057142857,117.385714285714,0.903507902905251,3448
3525,115.936981454366,322.97,1279.59171428571,109.0,0.451753951452626,12327
6758,54.8307552268797,127.05,2687.4284,134.5,0.3,8861
1253,53.0347613382401,138.63,2986.50788888889,164.177777777778,0.5,16081
377,105.092410220422,325.63,2953.82751648352,162.835164835165,0.511903942806686,118
5150,105.092410220422,325.63,2399.87241071429,140.178571428571,0.6447764008886,8597
6976,105.092410220422,325.63,2239.88091666667,133.633333333333,0.665363309277971,19945
10363,62.0767808343023,141.0,1352.6855,126.1,0.0,15551
20917,62.0767808343023,141.0,1352.6855,126.1,0.0,16224
10517,62.0767808343023,141.0,1352.6855,126.1,0.0,10130
9324,62.0767808343023,141.0,1352.6855,126.1,0.0,12987
9872,62.0767808343023,141.0,1352.6855,126.1,0.0,409
12217,62.0767808343023,141.0,1352.6855,126.1,0.0,16672
1954,62.0767808343023,141.0,1352.6855,126.1,0.0,15427
19285,55.2716330385669,138.63,1629.79308462238,105.545950864422,0.377358299199965,17186
9997,102.973139701575,278.0,1752.288,98.875,0.59947894041409,17839
3183,57.6456725175446,138.63,1303.23786666667,106.133333333333,1.01980390271856,6787
19144,57.6456725175446,138.63,1303.23786666667,106.133333333333,1.01980390271856,596
10721,57.6456725175446,138.63,1303.23786666667,106.133333333333,1.01980390271856,10826
7616,51.12571973821,127.05,2066.92284615385,115.769230769231,0.266469355010596,19632
4045,49.9154483501851,135.97,1288.3964676259,111.136690647482,0.438081650291751,4037
8723,49.9154483501851,135.97,1289.32506767459,111.182145428366,0.438184178070523,10600
11712,49.9154483501851,135.97,1290.25500576369,111.227665706052,0.438286750050833,8660
19155,49.9154483501851,135.97,1293.05287725632,111.364620938628,0.438594730642237,540
4520,40.6431728584273,91.0,1831.79771428571,106.49,0.512319654679994,19041
13464,40.6431728584273,91.0,1821.78342857143,106.46,0.515625239641255,18667
12670,40.6431728584273,91.0,1801.75485714286,106.4,0.522161910928488,19124
8904,54.8307552268797,127.05,2073.30664814815,114.743827160494,0.266845933114052,4641
17558,50.1110406996303,127.05,2073.30664814815,114.878858024691,0.286654090426596,12148
15145,50.1110406996303,127.05,2073.30664814815,115.013888888889,0.305130487477162,6903
19230,50.1110406996303,127.05,2073.30664814815,115.283950617284,0.338944541068947,4471
11858,50.1110406996303,127.05,2073.30664814815,115.554012345679,0.36951740773159,12347
16094,50.1110406996303,127.05,2073.30664814815,115.824074074074,0.397597475440623,7672
3189,50.1110406996303,127.05,2073.30664814815,116.094135802469,0.423680676336183,10164
734,55.5785061332166,138.63,2120.79467797948,112.629044988161,0.308541426284362,16435
11738,55.5785061332166,138.63,2112.45260377358,112.37106918239,0.302912793974,12198
8849,55.5785061332166,138.63,2109.13410832025,112.266091051805,0.297471657168559,6401
12662,55.5785061332166,138.63,2021.84327238525,115.129420617005,0.329756588394134,18774
16107,55.5785061332166,138.63,2095.96366770671,111.853354134165,0.280073567426039,7391
2351,55.5785061332166,138.63,2097.6009765808,111.899297423888,0.274314762798058,9069
17331,55.5785061332166,138.63,2091.0670311284,111.696498054475,0.267889719502856,14442
3237,55.5785061332166,138.63,2109.13410832025,112.238618524333,0.256228643806633,19879
17262,55.5785061332166,138.63,2082.95658139535,110.992248062016,0.2674137722583,14885
5001,55.5785061332166,138.63,2079.72997832817,110.438080495356,0.267224094452509,7633
17656,55.5785061332166,138.63,2074.90876061776,109.837837837838,0.266940324593724,19612
6127,55.5785061332166,138.63,2063.74565437788,109.05222734255,0.266281656272807,15326
14198,55.5785061332166,138.63,2068.5151108545,108.739030023095,0.266563351704092,3343
6195,55.5785061332166,138.63,2058.99812643678,108.007662835249,0.266000842263751,18068
12169,55.5785061332166,138.63,2049.56825400458,107.282990083905,0.265441840447068,17927
8616,40.6431728584273,91.0,1754.04057142857,117.385714285714,0.903507902905251,929
17665,54.8307552268797,127.05,2172.26332012935,117.927243330639,0.272590384803353,10896
7262,54.8307552268797,127.05,2170.50751050081,117.870759289176,0.272489948197625,9360
3448,54.8307552268797,127.05,2170.50751050081,117.870759289176,0.272489948197625,8656
6748,54.8307552268797,127.05,2170.50751050081,117.870759289176,0.272489948197625,8599
12850,54.8307552268797,127.05,2170.50751050081,117.870759289176,0.272489948197625,20986
17105,54.8307552268797,127.05,2161.77083909895,117.589702333065,0.271989404736556,7953
1788,54.8307552268797,127.05,2158.29581927711,117.477911646586,0.271789948846404,4873
18308,54.8307552268797,127.05,2158.29581927711,117.477911646586,0.271789948846404,10856
14961,54.8307552268797,127.05,2158.29581927711,117.477911646586,0.271789948846404,12147
15207,54.8307552268797,127.05,2158.29581927711,117.477911646586,0.271789948846404,17909
4138,54.8307552268797,127.05,2146.22068051118,117.08945686901,0.271095251573117,4418
18692,49.3950515161763,138.63,2559.79585714286,163.157142857143,0.900793301167683,14341
7517,49.3950515161763,138.63,2559.79585714286,163.385714285714,0.901557609057225,11569
9837,49.3950515161763,138.63,2488.69041666667,165.347222222222,0.894836870435812,14707
7696,49.3950515161763,138.63,2559.79585714286,164.071428571429,0.903507902905251,2526
8931,49.3950515161763,138.63,2559.79585714286,162.914285714286,0.866732074978144,5680
9674,49.3950515161763,138.63,2559.79585714286,163.142857142857,0.867644006749876,1803
11213,49.3950515161763,138.63,2488.69041666667,165.111111111111,0.862006702732383,17505
17677,49.3950515161763,138.63,2559.79585714286,163.828571428571,0.870022284490578,11467
10459,49.3950515161763,138.63,2559.79585714286,162.671428571429,0.831030832699942,6258
1485,49.3950515161763,138.63,2559.79585714286,162.9,0.832104536211451,6473
2504,49.3950515161763,138.63,2559.79585714286,163.128571428571,0.833115617818476,3959
4823,49.3950515161763,138.63,2559.79585714286,163.585714285714,0.834950811211569,8551
4111,49.3950515161763,138.63,2559.79585714286,162.692857142857,0.867644006749876,17562
10435,49.3950515161763,138.63,2559.79585714286,163.242857142857,0.867644006749876,6822
9289,49.3950515161763,138.63,2559.79585714286,163.492857142857,0.867644006749876,2083
11182,49.3950515161763,138.63,2559.79585714286,163.742857142857,0.867644006749876,2883
17186,49.3950515161763,138.63,2559.79585714286,162.857142857143,0.868496237346895,16487
7756,49.3950515161763,138.63,2559.79585714286,163.485714285714,0.868496237346895,11216
1627,49.3950515161763,138.63,2559.79585714286,163.771428571429,0.868496237346895,10376
12366,49.3950515161763,138.63,2559.79585714286,164.057142857143,0.868496237346895,13683
17494,55.5785061332166,138.63,2043.32947908745,110.93536121673,0.293293700010295,1975
15571,55.5785061332166,138.63,2041.7757112462,110.439209726444,0.293193945603655,6747
9420,55.5785061332166,138.63,2041.7757112462,109.990881458967,0.293193945603655,21205
3564,55.5785061332166,138.63,2043.32947908745,109.589353612167,0.293293700010295,1320
14185,53.7056685400464,138.63,3782.19585714286,163.725714285714,0.382993046241557,8892
5992,53.7056685400464,138.63,3743.79585714286,163.742857142857,0.382993046241557,9617
11266,53.7056685400464,138.63,3647.79585714286,163.785714285714,0.382993046241557,21024
13350,53.7056685400464,138.63,3532.59585714286,163.837142857143,0.382993046241557,7156
4165,53.7056685400464,138.63,3455.79585714286,163.871428571429,0.382993046241557,21191
2791,57.4365826126714,141.0,2559.79585714286,162.785714285714,0.810139821643304,5058
20214,57.4365826126714,141.0,2986.50788888889,164.277777777778,0.718021974284601,9765
12296,57.4365826126714,141.0,3258.05190909091,165.227272727273,0.651508104260688,11292
17506,57.4365826126714,141.0,3446.04392307692,165.884615384615,0.600591424490558,19940
11009,59.8997792984248,138.63,1544.05559770115,107.367816091954,0.232740881969156,15350
5234,54.8307552268797,127.05,3839.79585714286,171.571428571429,0.349927106111883,16556
19770,76.586617629975,208.85,3647.79585714286,172.192857142857,0.541115627614819,11552
20375,76.586617629975,208.85,3455.79585714286,172.814285714286,0.674461236235022,1418
9379,76.586617629975,208.85,3263.79585714286,173.435714285714,0.780207978551821,18861
20497,57.6456725175446,138.63,2444.821375,157.0,1.29903810567666,6879
6964,77.0998463033488,220.43,2444.821375,158.6675,1.38437485891647,3060
16799,77.0998463033488,220.43,2444.821375,159.9,1.43090880212542,18909
5634,77.0998463033488,220.43,4342.321375,163.525,1.49812382665786,15807
3995,77.0998463033488,220.43,6263.90973684211,162.833333333333,1.5,19972
5395,57.6456725175446,138.63,1303.23786666667,106.133333333333,1.01980390271856,12792
3596,53.3529929390616,138.63,1303.23786666667,106.135,1.0199659580376,7311
4510,53.3529929390616,138.63,1303.23786666667,106.136666666667,1.02012526463938,740
18766,53.3529929390616,138.63,1303.23786666667,106.138333333333,1.02028182381144,6659
13913,53.3529929390616,138.63,1303.23786666667,106.146666666667,1.02102345168409,19731
17706,53.3529929390616,138.63,1303.23786666667,106.15,1.02130091332357,10274
20853,55.5414439855501,141.0,1180.90115133877,121.894062863795,0.672387849974093,920
19280,55.5414439855501,141.0,1192.01588836663,122.588719153937,0.675445727999996,3947
9154,51.8666509583244,138.63,2685.64737881508,104.201077199282,0.300234075431087,5712
18413,51.12571973821,127.05,2066.92284615385,114.076923076923,0.266469355010596,3144
14674,54.3730969207199,135.97,1676.16342857143,104.165714285714,0.445428021625245,4220
17227,54.3730969207199,135.97,1649.82342857143,104.268571428571,0.443216444106636,14449
14633,54.3730969207199,135.97,1623.48342857143,104.371428571429,0.440952123830019,21245
3951,54.3730969207199,135.97,1597.14342857143,104.474285714286,0.438634243989226,20648
81,54.3730969207199,135.97,1588.36342857143,104.508571428571,0.437849568799558,12866
723,58.1264254305504,141.0,3591.08690714763,171.249832999332,0.601666116721838,19352
17842,58.1264254305504,141.0,3695.84979375368,171.043606364172,0.565596753696301,8816
14718,50.640470613927,138.63,1628.31145454545,105.672727272727,0.374027665039467,15675
15300,50.640470613927,138.63,1628.31145454545,105.722727272727,0.374027665039467,395
8725,50.640470613927,138.63,1628.31145454545,105.772727272727,0.374027665039467,20328
812,50.640470613927,138.63,1629.79438489536,105.87534121929,0.374163370982437,14473
10229,52.9023004120699,135.97,2427.14281818182,169.090909090909,0.88139633771206,15558
19664,52.9023004120699,135.97,2427.14281818182,170.636363636364,0.88139633771206,10145
4728,52.9023004120699,135.97,2427.14281818182,172.181818181818,0.88139633771206,9344
8344,52.9023004120699,135.97,2427.14281818182,173.727272727273,0.88139633771206,1589
3513,58.4343360020459,138.63,1580.41994117647,112.764705882353,0.235294117647059,8902
19118,63.5116481442578,138.63,2193.7123806025,108.793044330149,0.0,13954
16357,63.5116481442578,138.63,2167.15610936366,108.057585289136,0.0,20223
19175,54.3730969207199,135.97,2239.2855,114.4,0.15612494995996,11155
2721,63.5116481442578,138.63,2239.2855,113.125,0.0,9186
20690,57.0884730532842,135.97,1766.32628571429,115.428571428571,1.39970842444753,14683
1171,57.0884730532842,135.97,1766.32628571429,115.428571428571,1.39970842444753,5169
14986,57.0884730532842,135.97,1766.32628571429,115.428571428571,1.39970842444753,988
2481,57.0884730532842,135.97,1766.32628571429,115.428571428571,1.39970842444753,15175
9933,57.0884730532842,135.97,1766.32628571429,115.428571428571,1.39970842444753,12500
6520,57.0884730532842,135.97,1766.32628571429,115.428571428571,1.39970842444753,188
12207,47.3640125048074,135.97,1810.21172672218,108.928879636639,0.608017479391959,6134
17360,47.3640125048074,135.97,1811.58418181818,109.033787878788,0.615046341210601,14831
11861,47.3640125048074,135.97,1795.25072972973,108.716816816817,0.638867468755159,18704
16059,55.2975679593798,138.63,2986.50788888889,162.666666666667,0.5,18728
18427,51.2398371406866,138.63,2921.58380434783,162.760869565217,0.522983118422583,12095
12630,54.8307552268797,127.05,2388.5712,112.133333333333,0.249443825784929,15605
1400,54.3730969207199,135.97,1649.82342857143,104.268571428571,0.443216444106636,18051
17774,54.3730969207199,135.97,1614.70342857143,104.405714285714,0.44018548965876,3673
7205,54.3730969207199,135.97,1605.92342857143,104.44,0.439412873581769,20151
8037,49.9154483501851,135.97,1279.18342857143,105.0,0.440952123830019,18462
8856,51.1421978409219,127.05,2364.67786666667,112.144,0.249443825784929,2708
19838,51.12571973821,127.05,2066.92284615385,114.076923076923,0.266469355010596,12392
20951,49.2346713607393,135.97,1279.18342857143,108.785714285714,1.04246567995189,12428
17910,57.0884730532842,135.97,1766.32628571429,115.428571428571,1.39970842444753,841
14164,53.0347613382401,138.63,2993.15935412027,164.218262806236,0.468130044287261,5873
2093,54.7125698350862,138.63,2973.29325221239,163.892699115044,0.554312823733077,9221
14775,54.7125698350862,138.63,2973.29325221239,163.068584070796,0.589592430482739,20012
14439,51.12571973821,127.05,2388.5712,113.533333333333,0.249443825784929,13877
908,50.8730268806565,135.97,2933.76183333333,152.116666666667,1.37840487520902,6275
9305,54.3527462252113,138.63,1193.90453333333,106.28,0.991878128714522,17649
9094,51.12571973821,127.05,2066.92284615385,114.923076923077,0.266469355010596,4649
1240,61.4296341353259,138.63,3359.821375,172.125,0.0,18872
19779,61.4296341353259,138.63,3359.821375,172.125,0.0,19677
14621,61.4296341353259,138.63,3359.821375,172.125,0.0,5158
20290,61.4296341353259,138.63,3359.821375,172.125,0.0,17449
3921,57.6456725175446,138.63,2591.521375,155.635,1.32399962235644,4127
17181,62.0767808343023,141.0,1686.81489027431,126.5536159601,0.0,11134
14051,58.9066469556327,141.0,1679.2855,117.63125,0.167442854057735,7378
9697,54.8307552268797,127.05,2074.90876061776,114.795366795367,0.266940324593724,13816
15131,57.1542362275099,127.05,2153.766,113.727272727273,0.385694607919935,14636
7951,57.1542362275099,127.05,2142.84967221418,113.394356005789,0.38493302686745,21224
9862,57.1542362275099,127.05,2153.766,113.727272727273,0.385694607919935,11726
19437,58.4343360020459,138.63,1413.98473684211,111.631578947368,0.306892204991858,12911
4852,62.0767808343023,141.0,1691.0355,126.75,0.0,7082
17199,61.4743454133511,141.0,1492.61883333333,120.75,0.0,946
12023,61.4743454133511,141.0,1679.2855,117.75,0.0,3112
9879,56.6131276491789,141.0,1679.2855,117.64375,0.157619002661481,21209
8238,56.6131276491789,141.0,1679.2855,117.5375,0.22220486043289,5778
12637,54.8307552268797,127.05,2388.5712,112.133333333333,0.249443825784929,2187
2076,50.1110406996303,127.05,2388.5712,112.22,0.249443825784929,1031
12154,50.1110406996303,127.05,2388.5712,111.953333333333,0.285112063737908,10027
965,56.181263681844,141.0,3839.79585714286,159.3,0.349927106111883,15360
19157,56.181263681844,141.0,3839.79585714286,159.535714285714,0.349927106111883,1643
729,56.181263681844,141.0,3839.79585714286,159.771428571429,0.349927106111883,10465
14676,56.181263681844,141.0,3839.79585714286,160.242857142857,0.349927106111883,6667
21236,47.3626815119246,127.05,2066.92284615385,115.692307692308,0.338461538461538,9440
14100,47.3626815119246,127.05,2066.92284615385,115.692307692308,0.338461538461538,8864
7046,47.3626815119246,127.05,2066.92284615385,115.938461538462,0.338461538461538,7123
1702,47.3626815119246,127.05,2066.92284615385,115.938461538462,0.338461538461538,8922
19567,47.3626815119246,127.05,2066.92284615385,116.061538461538,0.338461538461538,85
11558,47.3626815119246,127.05,2066.92284615385,116.369230769231,0.338461538461538,9829
19335,47.3626815119246,127.05,2066.92284615385,116.246153846154,0.338461538461538,8387
21014,47.3626815119246,127.05,2066.92284615385,116.676923076923,0.338461538461538,12885
3251,47.3626815119246,127.05,2066.92284615385,114.707692307692,0.338461538461538,5336
12044,51.12571973821,127.05,2071.86685935693,116.316755339656,0.266761065390895,20548
10293,45.8677664596828,127.05,2075.22948007414,116.261507568736,0.35674582503237,19172
7743,45.8677664596828,127.05,2081.82613287363,116.311768807624,0.428425860180524,10930
414,45.8677664596828,127.05,2090.2531470245,116.420847919098,0.48999678223484,7294
3808,45.8677664596828,127.05,2098.0926678379,116.509408916999,0.544721278092248,770
13088,50.6937076963207,138.63,2123.98195565568,117.370010275868,0.490609916268788,9149
17629,50.6937076963207,138.63,2120.62719130298,117.106621418988,0.487080957780252,3568
19272,50.6937076963207,138.63,2113.1175555206,116.708713431897,0.483048325803986,3163
16791,50.6937076963207,138.63,2096.29092510532,116.009829926666,0.477950478601178,6137
11958,50.6937076963207,138.63,2105.66088323799,116.160802444949,0.475655786424948,19789
10007,50.6937076963207,138.63,2128.19035688262,116.735149691114,0.474709330334632,20398
4795,50.6937076963207,138.63,2134.95857349436,116.798665183537,0.47199175237775,1658
17098,50.6937076963207,138.63,2143.30849700885,116.912020419558,0.469374795374598,9780
15032,54.3495979745941,138.63,1584.46130769231,109.1,0.482167198283533,334
4403,53.9043530482559,141.0,1377.69207692308,109.576923076923,0.423076923076923,5578
1970,57.6456725175446,138.63,2444.821375,157.0,1.29903810567666,13595
20437,53.2351979427146,138.63,2444.821375,157.33125,1.30138147750765,1604
16457,53.2351979427146,138.63,2444.821375,157.86125,1.30487307811909,8031
17484,53.2351979427146,138.63,2444.821375,158.4575,1.30842462526506,5690
6790,53.2351979427146,138.63,2444.821375,159.65,1.31434394280949,3344
19968,54.9016056231509,138.63,2444.821375,157.2475,1.29631629531531,16358
5686,54.9016056231509,138.63,2444.821375,157.45,1.29397642946075,19500
856,54.9016056231509,138.63,2444.821375,157.6975,1.29097770604298,18718
4160,54.9016056231509,138.63,2444.821375,157.9225,1.28811817683782,15960
10535,46.6115366322783,135.97,1053.27705882353,107.352941176471,1.00043243245264,20915
19344,46.6115366322783,135.97,1053.27705882353,107.352941176471,1.00043243245264,1517
1677,46.6115366322783,135.97,1053.27705882353,107.352941176471,1.00043243245264,19975
13230,46.6115366322783,135.97,1053.27705882353,107.352941176471,1.00043243245264,21025
9706,63.5116481442578,138.63,2721.2836835443,104.132911392405,0.0,19920
11584,53.2351979427146,138.63,2444.821375,157.43875,1.2968224386939,7661
15284,53.2351979427146,138.63,2444.821375,157.92625,1.29424145255049,19189
13671,53.2351979427146,138.63,2444.821375,158.56,1.29069748585794,7493
3891,53.2351979427146,138.63,2444.821375,158.99875,1.28811817683782,17360
14575,56.3222448416254,135.97,3417.39585714286,162.375714285714,0.392300904918661,13423
18178,54.3681412593809,135.97,3417.39585714286,161.432857142857,0.392300904918661,1836
15382,57.7280685975202,135.97,3417.39585714286,163.318571428571,0.524587301347158,11013
18175,51.3608370648299,135.97,3417.39585714286,163.978571428571,0.887298123058802,18564
1771,51.3971935420603,135.97,3417.39585714286,164.12,0.887298123058802,17890
16093,56.5210026804196,135.97,3417.39585714286,163.884285714286,1.08540879160709,7626
14598,39.603479083984,93.0,1732.15157239532,103.124770900888,0.449957894673028,9532
106,39.603479083984,93.0,1738.2833655914,103.319750990379,0.45043980325023,5484
20118,54.3730969207199,135.97,1668.09894054595,104.22409604116,0.444756437997461,11745
2176,54.3730969207199,135.97,1663.10320290681,104.055856369336,0.444338124279137,9146
1714,54.3730969207199,135.97,1661.91814509469,104.01594760074,0.444238618609717,15078
11497,58.4343360020459,138.63,2962.321375,168.75,0.433012701892219,1347
13812,57.6947691640142,141.0,2517.946375,169.3125,0.409076704298839,16070
7472,58.4343360020459,138.63,2687.8571,168.9,0.4,16669
3010,57.6947691640142,141.0,2687.8571,169.8,0.346987031457949,10253
16656,54.3730969207199,135.97,1623.94782194913,104.387539296942,0.440992491598736,6407
7980,54.3730969207199,135.97,1618.39256080889,104.194816291655,0.440508504313238,2424
9175,54.3730969207199,135.97,1616.54923613087,104.130867709815,0.440347382386356,11627
6331,43.615410120736,111.4,1736.492,117.293214285714,0.900783760207222,5968
8802,43.615410120736,111.4,1701.39485714286,117.108214285714,0.895287204516756,21257
19622,43.615410120736,111.4,1666.29771428571,116.923214285714,0.889725292963382,6877
9804,43.615410120736,111.4,1578.55485714286,116.460714285714,0.875526372287796,18815
19331,43.615410120736,111.4,1490.812,115.998214285714,0.86089054211915,2395
18092,43.615410120736,111.4,1403.06914285714,115.535714285714,0.845795121619357,14661
6539,46.2208556822567,111.4,1851.82628571429,107.128571428571,0.451753951452626,10758
3700,43.615410120736,111.4,1833.29985714286,106.565857142857,0.505631550940131,2961
7354,43.615410120736,111.4,1796.247,106.597571428571,0.505631550940131,19066
5194,43.615410120736,111.4,1759.19414285714,106.629285714286,0.505631550940131,17948
15837,43.615410120736,111.4,1666.562,106.708571428571,0.505631550940131,18944
6814,43.615410120736,111.4,1573.92985714286,106.787857142857,0.505631550940131,14728
6013,40.6431728584273,91.0,1942.47628571429,115.007142857143,0.505631550940131,14213
4972,43.615410120736,111.4,1893.89396428571,114.835357142857,0.505631550940131,16981
20068,43.615410120736,111.4,1845.31164285714,114.663571428571,0.505631550940131,2861
13198,43.615410120736,111.4,1796.72932142857,114.491785714286,0.505631550940131,14546
3739,43.615410120736,111.4,1748.147,114.32,0.505631550940131,19580
20333,40.6431728584273,91.0,1385.09771428571,113.157142857143,0.505631550940131,8787
3912,54.3730969207199,135.97,2842.16775,146.65,0.498591766879478,20175
11145,54.6653299999186,135.97,2834.48525,146.69375,0.498591766879478,4337
20301,54.6653299999186,135.97,2826.80275,146.7375,0.498591766879478,2222
9182,54.6653299999186,135.97,2822.19325,146.76375,0.498591766879478,3796
20259,52.4649161249687,135.97,2834.48525,146.66875,0.498591766879478,9150
11303,52.4649161249687,135.97,2826.80275,146.6875,0.498591766879478,8576
19531,52.4649161249687,135.97,2811.43775,146.725,0.498591766879478,13605
8263,47.7801250230912,135.97,2933.76183333333,151.6,1.35359603361646,7581
10979,48.585498256335,135.97,2933.76183333333,151.716666666667,1.35359603361646,13587
8742,48.585498256335,135.97,2933.76183333333,151.775,1.35359603361646,14915
15631,46.8642915714064,135.97,2933.76183333333,151.625,1.35359603361646,12601
6177,46.8642915714064,135.97,2933.76183333333,151.65,1.35359603361646,3219
9112,50.3226659282122,138.63,2122.49654761905,157.405952380952,1.23551929831465,9841
6049,54.3730969207199,135.97,1684.94342857143,104.131428571429,0.446153629621557,5299
16103,54.3730969207199,135.97,1679.67542857143,104.152,0.445718956019488,11559
18742,51.12571973821,127.05,2388.5712,113.066666666667,0.249443825784929,14491
6943,56.6132269350547,135.97,2070.10982896764,114.536209553159,0.266657446839396,7216
4932,56.6132269350547,135.97,2070.10982896764,114.117103235747,0.266657446839396,11794
12711,56.6132269350547,135.97,2070.10982896764,113.331278890601,0.266657446839396,7084
12689,56.6132269350547,135.97,2070.10982896764,112.807395993837,0.266657446839396,10825
10820,56.6132269350547,135.97,2070.10982896764,112.02157164869,0.266657446839396,9219
9465,56.6132269350547,135.97,2070.10982896764,111.340523882897,0.266657446839396,474
1237,56.6132269350547,135.97,2070.10982896764,110.71186440678,0.266657446839396,2086
2838,54.8307552268797,127.05,2112.45260377359,116.003144654088,0.269139037242511,328
10314,54.8307552268797,127.05,2107.47876470588,115.843137254902,0.268849200015727,1470
17581,54.8307552268797,127.05,2099.24084375,115.578125,0.268368188083089,11125
10403,54.8307552268797,127.05,2078.1204199536,114.898685228152,0.267129405091578,12005
19983,54.8307552268797,127.05,2073.30664814815,114.743827160494,0.266845933114052,11937
2423,56.6132269350547,135.97,2107.47876470588,114.509803921569,0.268849200015727,17899
11998,56.6132269350547,135.97,2091.0670311284,113.992217898833,0.267889719502856,19262
4307,56.6132269350547,135.97,2082.95658139535,113.736434108527,0.2674137722583,737
8487,56.6132269350547,135.97,2081.34203020914,113.68551510457,0.267318883450618,13742
7444,56.6132269350547,135.97,2074.90876061776,113.482625482625,0.266940324593724,2441
5570,56.6132269350547,135.97,2094.32891114575,112.77007014809,0.26808080314762,757
19349,56.6132269350547,135.97,2086.19320496894,112.518633540373,0.267603849994008,5494
18222,56.6132269350547,135.97,2078.1204199536,112.269141531323,0.267129405091578,10341
2945,49.2346713607393,135.97,1279.18342857143,108.785714285714,1.04246567995189,19286
16410,51.12571973821,127.05,2239.2855,120.916666666667,0.276385399196283,18947
13260,54.8685310902342,135.97,2239.2855,120.35,0.276385399196283,13230
17221,54.8685310902342,135.97,2239.2855,119.783333333333,0.276385399196283,7664
4659,54.8685310902342,135.97,2239.2855,119.216666666667,0.276385399196283,9847
6996,54.8685310902342,135.97,2239.2855,118.65,0.276385399196283,1372
13848,51.12571973821,127.05,2122.471,117.11532385466,0.269721502037344,1249
13615,54.8685310902342,135.97,2130.89249088025,116.850118953212,0.270209754756555,5868
17381,54.8685310902342,135.97,2117.44995981087,115.880220646178,0.269429802951596,654
16994,54.8685310902342,135.97,2122.471,115.503949447077,0.269721502037344,3668
6122,54.8685310902342,135.97,2130.89249088025,115.232355273592,0.270209754756555,12259
6087,51.4337118896741,127.05,1697.23542857143,104.404,0.447159835369129,9107
19159,51.4337118896741,127.05,1693.72342857143,104.437142857143,0.446873492576307,19823
16245,51.4337118896741,127.05,1684.94342857143,104.52,0.446153629621557,9970
16453,51.4337118896741,127.05,1664.74942857143,104.710571428571,0.444476096095167,18943
12427,51.4337118896741,127.05,1660.35942857143,104.752,0.444107359698953,6253
5443,51.4337118896741,127.05,1658.60342857143,104.768571428571,0.443959457608462,2893
10113,51.4337118896741,127.05,1632.26342857143,105.017142857143,0.441712807242028,8764
11965,51.4337118896741,127.05,1614.70342857143,105.182857142857,0.44018548965876,3482
20818,51.4337118896741,127.05,1597.14342857143,105.348571428571,0.438634243989226,6711
17899,51.4337118896741,127.05,1562.02342857143,105.68,0.435458941573047,4049
2193,51.4337118896741,127.05,1684.94342857143,104.52,0.446153629621557,14165
6304,51.4337118896741,127.05,1662.99342857143,104.727142857143,0.444328776048198,19215
12160,51.4337118896741,127.05,1658.60342857143,104.768571428571,0.443959457608462,16623
15637,51.4337118896741,127.05,1653.33542857143,104.818285714286,0.443514351055112,5467
12811,51.4337118896741,127.05,1650.70142857143,104.843142857143,0.44329100866964,9317
1228,51.4337118896741,127.05,1647.18942857143,104.876285714286,0.442992398700161,7250
8817,51.4337118896741,127.05,1632.26342857143,105.017142857143,0.441712807242028,8545
13792,51.4337118896741,127.05,1614.70342857143,105.182857142857,0.44018548965876,14717
8614,54.3730969207199,135.97,1684.94342857143,104.131428571429,0.446153629621557,12709
697,54.3730969207199,135.97,1667.38342857143,104.2,0.444696640464954,5069
16809,54.3730969207199,135.97,1652.45742857143,104.258285714286,0.443439962114377,14093
15155,54.3730969207199,135.97,1639.28742857143,104.309714285714,0.442317090064656,15003
