Key_1_1,wtd_range_fie,wtd_mean_atomic_mass,wtd_range_FusionHeat,wtd_std_ElectronAffinity,wtd_range_atomic_mass,Key_2_5
5127,680.296812749004,51.7734510916335,3.01560956175299,49.8527613788659,20.4323273944223,21116
10770,679.812025316455,50.7879468670886,2.99255696202532,49.6996401492767,18.8447324050633,4608
3892,636.772727272727,51.8380826086957,2.99001581027668,49.5973346758261,12.8952462450593,17072
7357,633.519558359621,51.3714205047319,2.98241640378549,49.3536658376902,11.0805662460568,10241
9497,689.949175176748,52.0056291437549,3.03770620581304,49.3148044152273,19.4054008641005,8433
3164,689.616783762685,51.7930880562061,2.96955503512881,48.8171970171077,17.1278302888368,13393
19489,679.117857142857,42.8424738095238,2.84680952380952,54.930145984409,13.0893547619048,3797
14756,666.169230769231,55.5022923076923,2.90353846153846,47.2166412720955,12.5121692307692,21164
5518,1014.07142857143,13.3005857142857,99.8890476190476,22.4671592024979,9.57693809523809,18127
13557,1014.81904761905,15.5086571428571,99.8957142857143,22.7865974849979,7.36886666666667,6065
1651,113.805311355311,102.655034798535,2.37893772893773,111.26801204133,36.809652014652,11676
5663,194.892,87.928204,3.9078,55.4801689254818,31.836924,14321
1693,182.997183098592,83.7212208525822,3.67427230046948,82.4086402434545,30.2365894760563,5793
18259,179.623963133641,82.5281735225806,3.60175115207373,88.0447741346165,29.3427870967742,16081
14193,179.623963133641,82.5281735225806,3.60175115207373,88.0447741346165,29.3427870967742,20301
15874,676.071428571428,36.6787657142857,7.53028571428571,32.5828363481419,25.5531085714286,18409
15096,693.404347826087,37.109747826087,7.63942028985507,32.1561466810963,26.0240376811594,6111
14859,622.2375,57.59845,2.34525,59.9002619855498,14.661,1251
13166,638.146875,57.716990625,2.3846875,59.036547036031,14.661,14907
14,661.026666666667,59.2244,1.62826666666667,52.6707822695742,25.1921866666667,10461
19194,696.358666666667,59.6886,1.68,52.2328996800122,26.81572,14028
6783,692.397333333333,60.1528,1.62826666666667,51.7895795792508,25.7673866666667,18538
17984,688.436,60.617,1.62826666666667,51.3406811108782,25.1921866666667,1975
8666,684.474666666667,61.0812,1.62826666666667,50.8860566440574,25.1921866666667,5112
17595,680.513333333333,61.5454,1.62826666666667,50.4255513064117,25.1921866666667,2539
138,678.136533333333,61.82392,1.62826666666667,50.1463579732482,25.1921866666667,12691
700,698.3568,49.7029964,3.41253333333333,46.8171821575512,18.1537509333333,20511
13560,696.3936,49.6900561333333,3.33173333333333,46.8154983481135,17.9972352,16582
18,655.669659442724,51.4639085139319,2.92289164086687,49.5287366684624,14.3767917956656,8679
11553,713.299876182896,68.8218982754046,1.80417847351198,47.9011921179383,32.0508191385867,12881
13907,714.130672677451,68.864675346946,1.80310386281269,47.807868885954,31.9630283744365,17845
1313,714.327915194346,68.949806360424,1.80185159010601,47.8002320618739,31.8254416961131,6154
6763,712.963716814159,69.2600902654867,1.80543362831858,47.8220498950775,31.665203539823,7154
20503,712.776134855322,69.3121510839749,1.8052542252898,47.8209591266994,31.6056278205469,3017
13562,705.126790404482,69.6370842059184,1.78377832253546,45.79630169787,31.0291367536333,19408
8283,705.449128492599,69.9877682228256,1.7846567399492,45.6400825803027,31.0427257598318,12994
507,704.281937746602,70.4200751424814,1.78676808417361,45.6524484953967,31.0753879877247,17791
11600,218.436363636364,53.8762671454545,4.74345454545455,57.6021072990325,21.6531454545455,20260
19356,224.842857142857,52.5957813285714,4.66271428571429,57.5946248953558,21.5521857142857,9485
11689,432.387448840382,42.9810476747613,2.12223738062756,125.931936240445,19.5417735334243,3540
11534,675.327125401929,60.214747860553,2.51814790996785,54.2864433390444,26.6391068018264,9059
11957,655.90065,63.132449980925,2.429475,54.1911789477252,25.869645769075,15686
12706,655.46775,63.105026634875,2.411625,54.2109121775773,25.849409615125,4156
6219,654.3855,63.03646826975,2.367,54.2599525763693,25.79881923025,12096
2130,653.294625,63.6668525,2.332125,54.5352123531425,25.168435,16101
20482,396.28184699611,34.4770291294511,2.29468664457571,131.023446832588,10.6772046697133,6293
4185,410.014136732329,33.9928769772422,2.20027809965238,129.82533120589,10.1758409833604,12450
9643,423.140084449621,33.5237201142924,2.1098980780431,128.662911774557,9.69435591948748,11725
17991,443.128934885727,33.0317576861751,2.03358919074314,127.123529683289,9.31253131770591,13659
21228,593.7375,54.627075,2.34525,60.1526377227134,12.156125,11016
519,647.3484375,55.5183303125,2.390625,59.6545044744946,15.632525,8306
866,646.9425,55.577600625,2.3846875,59.2222759955872,15.632525,13661
14531,646.9425,55.6368709375,2.42046875,58.7853386831912,15.632525,4635
11216,606.3,65.73993,1.854,60.5865215703955,16.43053,14052
14643,675.221052631579,58.5826636842105,2.03226315789474,58.7333119765442,15.1197163157895,18175
17563,669.926315789474,58.5626989473684,2.02021052631579,58.8822770226188,12.9924884210526,12215
13156,659.336842105263,58.5227694736842,1.99610526315789,59.1785645384461,10.8410852631579,18014
9719,665.04046692607,51.6921082085603,3.05533073929961,54.8720761639254,21.1520808964981,2719
7343,646.932046332046,51.4396471660232,3.02972972972973,57.9105963661164,20.8420385482625,1504
18138,639.766743648961,51.3397511107005,3.01959969207082,59.056448146662,20.719358204157,9325
4700,625.563455657492,51.1172189003058,2.99703363914373,61.5062723725217,20.4460708550459,6157
6023,74.4857142857143,104.840685714286,3.89828571428571,50.2575861998231,57.4230571428571,9041
5319,662.361538461538,57.2728307692308,2.90353846153846,47.2166412720955,12.5121692307692,19785
11050,698.559230769231,57.2168392307692,2.75238461538462,47.2072588315667,20.4499992307692,13241
19934,696.602307692308,57.2939923076923,2.78711538461538,48.6237113974157,20.3728461538462,10837
19389,698.295,57.1839730769231,2.75238461538462,48.2492864389092,20.4828653846154,15466
6170,698.306538461538,57.2196060961538,2.75238461538462,47.4549501395953,20.4472323653846,5718
18237,700.376538461538,57.3441038461538,2.80742307692308,47.9775845636494,20.3227346153846,15796
13337,563.425,75.34845,1.889,62.1148168213511,26.3885,10026
18316,563.425,75.34845,1.889,62.1148168213511,26.3885,3109
5848,572.68024691358,74.6157456790123,1.86293827160494,61.9988576700031,26.0627160493827,8059
19678,571.765018541409,74.6882009888752,1.86551545117429,62.0106327849104,26.0949320148331,1589
12049,569.927757125155,74.8336503097893,1.87068897149938,62.0340661005541,26.1596034696406,9242
1182,574.23095971418,74.4929813724282,1.85857163976839,61.9787518155948,26.0081310829124,16356
10096,571.765018541409,74.6882009888752,1.86551545117429,62.0106327849104,26.0949320148331,15182
10434,567.432960338182,75.0311543205272,1.87771403705085,62.0654494458808,26.2474201168718,8805
12609,658.332198142415,57.5283938080495,2.92289164086687,47.2961999389394,12.6887114551084,9035
17232,568.02276695769,51.2562200134318,2.53662995298858,53.130738291241,15.7539288112827,1699
19028,696.726656274357,51.5034863211224,2.97879968823071,49.8127368470599,21.2509820732658,14157
6258,695.872939346812,51.211950933126,2.88771384136858,49.9708708316148,21.0455832037325,8649
7508,693.099221789883,51.0304803501946,2.80575875486381,50.1697043430474,20.9060155642023,13344
18947,686.907361002349,51.0397570869225,2.75466405638215,50.4413039799586,20.8800626468285,9691
13646,684.599608457322,50.8295752153485,2.70337196554424,50.627895381788,20.7231401722788,19187
20892,693.452307692308,50.0068857692308,2.60123076923077,50.5695345050086,20.2023538461538,892
18007,664.615662650602,69.5973156626506,1.81269879518072,60.4389203761978,31.8633373493976,8344
16441,661.992682926829,57.9902861788618,2.01637398373984,59.6452775214441,21.5012764227642,18498
2737,661.992682926829,57.9902861788618,2.01637398373984,59.6452775214441,21.5012764227642,12249
5537,699.595733126455,51.3641600853375,2.96955003878976,50.1939239666574,21.1520636152056,16797
11730,693.463778298204,51.4015908665105,2.90827478532397,50.8977347709264,21.1277283372365,15826
6255,693.099221789883,51.1085340466926,2.81964980544747,51.4621230471738,20.9060155642023,8762
13581,684.939748625295,51.2549129615082,2.76590730557738,52.18208954972,20.945671641791,8639
13500,684.107053291536,50.9878786442006,2.70566457680251,52.7309913899822,20.7393808777429,10766
11778,751.24,42.8973745833333,2.818,48.073497775036,13.2959,1374
5289,675.029411764706,45.9913117647059,6.10911764705882,59.4923176483279,19.9099588235294,13689
9176,672.144705882353,43.8241741176471,6.12258823529412,59.1773567118779,19.9099588235294,3685
18403,699.323076923077,43.3359161538462,1.89584615384615,56.8261575081062,10.8988307692308,13690
16585,695.457692307692,43.7182776923077,1.89584615384615,56.7182819520975,10.2248307692308,3500
19721,691.592307692308,44.1006392307692,1.89584615384615,56.6101176638696,9.55083076923077,11889
7645,699.323076923077,43.3359161538462,1.89584615384615,56.8261575081062,10.8988307692308,9589
11509,691.185384615384,42.7589925,1.89584615384615,56.8891112918668,12.4009769230769,2638
11428,688.918461538461,42.5711930769231,1.89584615384615,57.0410489716571,12.2468307692308,13500
6742,941.318181818182,23.4030909090909,94.7272727272727,40.2327962309604,1.56545454545455,752
5055,697.986153846154,44.5813538461538,2.702,52.3999890930022,13.0702461538462,6282
17055,697.016923076923,44.205755,2.702,52.7557417245301,12.8868907692308,1287
3090,697.016923076923,51.0679746153846,2.702,49.7126862596252,20.3272907692308,5608
1768,694.807615384615,51.1711508423077,2.69192307692308,49.7339713723673,20.1752330038462,8130
385,697.986153846154,46.8133984615385,2.60123076923077,52.7911150452041,12.5814307692308,550
12697,697.986153846154,44.5192292307692,2.60123076923077,53.5253313494742,12.5814307692308,15328
10862,663.176829268293,73.696643902439,1.83751219512195,61.0801531356882,31.2524390243902,4143
7579,632.438271604938,67.277775308642,1.86293827160494,58.9066980990514,31.3401925925926,18171
20194,671.509523809524,70.0311142857143,1.78847619047619,60.0483984221163,30.4121428571429,16854
1000,664.212195121951,72.6249365853658,1.83751219512195,61.101189841602,32.3241463414634,13103
12096,669.488095238095,72.1234952380952,1.78847619047619,60.0010513891253,28.3197619047619,2258
2200,570.556962025316,73.7631139240506,1.91291139240506,61.6930980841922,26.7225316455696,13385
17039,664.615662650602,69.5973156626506,1.81269879518072,60.4389203761978,31.8633373493976,5689
8846,607.433333333333,61.5342,2.07233333333333,60.8784352156456,19.548,5504
4732,661.992682926829,57.9902861788618,2.01637398373984,59.6452775214441,21.5012764227642,2427
15959,661.992682926829,57.9902861788618,2.01637398373984,59.6452775214441,21.5012764227642,12186
13718,666.683870967742,58.3777548387097,1.99832258064516,59.3513350265424,20.6017741935484,795
9070,665.314516129032,59.7951741935484,1.99832258064516,59.314406167526,19.1843548387097,20785
8668,661.004098360656,60.6504327868852,2.03472131147541,60.1052716573158,21.005737704918,14885
20779,656.529508196721,58.2840721311475,2.03472131147541,60.5027135680682,21.7279180327869,2762
2930,651.192561983471,58.7017818181818,2.05337190082645,59.6978121997423,21.8392380165289,19814
19613,651.192561983471,58.7017818181818,2.05337190082645,59.6978121997423,21.8392380165289,1762
11919,607.433333333333,61.5342,2.07233333333333,60.8784352156456,19.548,18432
2453,607.433333333333,61.5342,2.07233333333333,60.8784352156456,19.548,2320
11653,660.657055214724,52.0799582822086,2.29865030674847,59.18393723077,16.2248895705521,13229
9922,660.657055214724,52.0799582822086,2.29865030674847,59.18393723077,16.2248895705521,16721
13930,664.212195121951,52.4089609756098,2.28463414634146,58.9505246308582,15.5769512195122,17365
12974,664.212195121951,52.4089609756098,2.28463414634146,58.9505246308582,15.5769512195122,15157
18972,656.519512195122,49.9599853658537,2.31256097560976,59.5553726664889,15.5797073170732,20436
9430,656.519512195122,49.9599853658537,2.31256097560976,59.5553726664889,15.5797073170732,5051
7635,652.523602484472,52.5412645962733,2.32930434782609,59.228282359629,16.4133403726708,12357
9326,652.523602484472,52.5412645962733,2.32930434782609,59.228282359629,16.4133403726708,10841
17472,696.390666666667,49.2290138333333,3.4364,47.085823298632,17.5853233333333,523
17401,696.390666666667,53.5574766666667,3.4364,45.0863099899515,17.5853233333333,20788
5290,563.425,75.34845,1.889,62.1148168213511,26.3885,20562
11055,570.556962025316,73.7631139240506,1.91291139240506,61.6930980841922,26.7225316455696,8407
20164,655.419512195122,74.105556097561,1.83751219512195,60.2185301315767,28.3973073170732,8153
6877,655.977777777778,54.253775308642,2.31355555555556,59.0470374215158,14.3739456790123,11735
12493,659.715384615385,51.2456653846154,2.90353846153846,49.4457143606911,14.2883192307692,450
1690,659.715384615385,51.2456653846154,2.90353846153846,49.4457143606911,14.2883192307692,17577
11917,244.528888888889,73.0435444444444,4.342,60.4004078633723,20.6488888888889,3110
8074,250.086363636364,70.1447613636364,4.44068181818182,60.4577015212362,21.1181818181818,20747
12490,594.376119402985,54.4182507462687,2.24373134328358,61.540981441574,11.6118208955224,2253
16906,649.542857142857,50.7322031746032,2.38619047619048,59.8338883612144,10.2971746031746,7497
6136,635.066666666667,49.1542031746032,2.38619047619048,60.2410705750338,7.01473015873016,16385
14066,208.6,73.9920444444444,4.342,59.230204058736,19.4042888888889,6598
12452,208.6,73.9920444444444,4.342,59.230204058736,19.4042888888889,1696
1093,373.571428571429,44.1116580571429,2.22228571428571,123.359206782304,20.4630285714286,18590
9676,357.1875,55.7635758,1.9445,124.138553281958,17.90515,20560
8996,472.821428571429,44.8217580571429,2.108,123.211478379282,21.8207571428571,19781
9644,462.053571428571,45.8869080571429,1.93657142857143,122.98930551649,17.3337428571429,9976
3241,451.285714285714,46.9520580571429,1.808,122.766432982576,15.4561714285714,17738
5974,444.107142857143,47.6621580571429,1.808,122.617460703555,14.2044571428571,12497
6174,436.928571428571,48.3722580571429,1.808,122.468174622751,12.9527428571429,17926
2907,649.709523809524,35.0696380952381,2.37895238095238,58.4743502812671,11.5891904761905,4796
3391,756.4725,71.4939675,2.0468,45.627728668404,38.8637075,5090
8089,754.38,71.002824,2.0468,45.3356383433607,38.668216,20174
5971,835.23456,44.78658912,1.537656,49.9412674536159,13.72193312,9389
1082,832.37376,44.77946752,1.518576,50.1594780377308,12.05721152,8946
6986,829.51296,44.77234592,1.499496,50.3757438500078,10.39248992,18210
449,826.65216,44.76522432,1.480416,50.5900898313652,9.49976832,20437
14258,1011.69322709163,19.068374501992,100.060956175299,21.2688392816463,3.90029482071713,20940
5539,690.457528957529,50.3542810810811,2.91560617760618,49.3509960622008,12.6614861003861,14451
802,174.264705882353,88.5195417647059,4.59741176470588,52.9577045376421,22.6304476470588,21068
10825,303.6,87.2921007142857,5.58257142857143,48.3578526491483,27.4798292857143,7682
14525,295.757142857143,86.5820007142857,5.58257142857143,48.5533838937165,27.4798292857143,2126
7990,287.914285714286,85.8719007142857,5.58257142857143,48.7477977568511,27.4798292857143,200
2579,683.759976842918,53.3700526437669,2.91439521420301,45.9862100848735,12.7015210343497,13260
12868,303.6,87.2019024285714,5.58257142857143,50.4050866337022,31.0652142857143,19586
4491,295.757142857143,86.4918024285714,5.58257142857143,50.5878053888605,29.1034,1441
19705,287.914285714286,85.7817024285714,5.58257142857143,50.7695467134561,27.1415857142857,15699
20104,683.711394163965,53.324196742319,2.91463733209819,47.7469064956432,11.4596109309866,19498
5343,287.914285714286,85.7591528571429,5.58257142857143,51.2509861519856,29.1034,20812
2443,683.419740500463,53.3293019153537,2.91609082483781,48.1793298373864,12.5255251776336,3308
2168,210.75,88.5165705,4.88475,52.9785628226172,28.89865,6846
476,303.6,87.224452,5.58257142857143,49.9082647002253,29.1034,6984
8595,295.757142857143,86.514352,5.58257142857143,50.0940330847285,27.1415857142857,6601
17732,287.914285714286,85.804252,5.58257142857143,50.2787921485627,25.1797714285714,9296
8394,683.176489221973,53.3681138994051,2.9173030981998,47.3262886388537,11.3442014988797,1175
13552,611.573172488297,57.7923572200216,2.72031184731725,52.0744715364811,10.5031256751891,17018
20749,693.892186652198,54.6578924424463,2.927523292768,46.4869828799826,14.6086737462212,9347
9743,690.071340046475,54.2459151820294,2.92532765298218,46.6266237342642,12.8560650658404,11394
19200,686.692202970297,53.8081725092822,2.92094554455445,46.7567551306063,12.0351175742574,670
5826,683.759976842918,53.3456841373987,2.91439521420301,46.8772591608264,11.3336935546121,6316
12893,140.45,97.89652375,4.0315,48.5086273827198,21.55455,20853
10942,188.463636363636,88.4917840909091,4.398,48.2698397013434,23.5140545454545,1695
11023,179.318181818182,88.4572995454545,4.398,48.4390562655883,23.5140545454545,4293
9365,179.986363636364,88.3883304545455,4.398,48.7738543629831,23.5140545454545,16841
11615,190.693636363636,88.3193613636364,4.398,49.103888216887,23.5140545454545,20249
10707,196.047272727273,88.2848768181818,4.398,49.2671485268525,23.5140545454545,14872
5021,201.400909090909,88.2503922727273,4.398,49.4292532584294,23.5140545454545,18218
1005,140.45,97.89652375,4.0315,48.5086273827198,21.55455,20787
1125,140.45,97.89652375,4.0315,48.5086273827198,21.55455,13109
20922,140.45,97.89652375,4.0315,48.5086273827198,21.55455,14933
14181,188.055714285714,76.3410935714286,3.71114285714286,59.5385797834703,22.7486571428571,6064
19411,186.482857142857,72.6020364285714,3.71114285714286,58.9235841368345,22.7486571428571,20510
19147,186.482857142857,68.8629792857143,3.71114285714286,58.2904061082551,22.7486571428571,6473
19953,188.055714285714,77.736175,3.71114285714286,58.9798629635919,22.7486571428571,19674
18383,171.521428571429,73.9971178571429,3.71114285714286,58.3479709045093,22.7486571428571,9147
10427,170.757142857143,70.2580607142857,3.71114285714286,57.6973446007664,22.7486571428571,19613
9601,183.930769230769,100.355438461538,4.01369230769231,55.4896319437644,41.0237384615385,12713
20005,228.3,88.9334529411765,4.61047058823529,56.1720215300123,31.3710941176471,11087
1944,141.0,107.786,3.727,54.1921638284371,38.0934714285714,14229
19320,192.444444444444,95.3473333333333,4.35433333333333,55.2036496378032,29.6282555555556,16216
695,192.444444444444,95.3473333333333,4.35433333333333,55.2036496378032,29.6282555555556,10767
14331,183.930769230769,85.0609769230769,4.01369230769231,57.5556910957969,25.7292769230769,5851
15593,141.0,93.584,3.727,56.0509618698075,28.0548,7117
13483,247.428571428571,96.9365714285714,5.59842857142857,57.1284537204517,28.0548,17933
8179,697.912307692308,52.2971138461538,2.90353846153846,49.0120309224983,18.708,6086
6857,688.770769230769,53.3485623076923,2.90353846153846,48.572447774847,17.0238838461538,20424
17455,688.118461538461,54.4000107692308,2.90353846153846,48.1268032567713,18.3916661538462,4603
13496,697.586153846154,55.4514592307692,2.90353846153846,47.6749273913988,19.7594484615385,3329
9859,186.482857142857,83.5546792857143,3.71114285714286,58.3381816877476,36.9506571428571,20524
18755,668.4,52.6792923076923,2.90353846153846,48.6397572668928,7.92446153846154,6049
13535,668.4,52.6792923076923,2.90353846153846,48.6397572668928,7.92446153846154,18616
9726,186.482857142857,82.232965,3.71114285714286,59.421154305173,22.7486571428571,20683
7969,170.757142857143,83.8169035714286,3.71114285714286,58.1352330426082,22.7486571428571,6762
484,186.482857142857,82.4218221428571,3.71114285714286,58.7187999323027,22.7486571428571,18435
7643,645.136666666667,50.0359258333333,1.597,67.2826050542701,13.004,18844
13617,645.136666666667,49.6290270833333,1.66816666666667,67.4792506881745,13.004,3202
11278,645.136666666667,49.0186789583333,1.77491666666667,67.7717247630557,13.004,5503
19722,213.092857142857,89.8898885714286,4.08542857142857,54.5385542096654,23.6029285714286,18355
20331,232.82,94.306344,3.1556,54.7948716669726,32.50616,20581
1731,661.026666666667,59.2244,1.62826666666667,52.6707822695742,25.1921866666667,10685
16123,619.7125,63.454404375,1.5265,68.8724423952307,23.617675,20338
11116,661.026666666667,59.2244,1.62826666666667,52.6707822695742,25.1921866666667,13058
20011,619.7125,63.454404375,1.5265,68.8724423952307,23.617675,2734
8345,684.384615384615,49.1250173076923,1.89584615384615,58.6717330721225,11.9385384615385,8797
13745,684.384615384615,49.1250173076923,1.89584615384615,58.6717330721225,11.9385384615385,11762
4435,684.384615384615,49.1250173076923,1.89584615384615,58.6717330721225,11.9385384615385,5216
16012,696.783333333333,52.9652222222222,5.71,57.5339460398257,14.5912944444444,16161
14033,717.539333333333,44.6484568888889,5.71,58.2603547303443,18.80385,13866
18592,722.276666666667,45.7373133333333,5.71,58.718454278357,18.9050944444444,12943
8890,713.141666666667,47.5204638888889,5.71666666666667,58.552928833663,18.80385,8201
5760,679.874117647059,45.5475235294118,6.09564705882353,60.2761670725256,19.9099588235294,7836
9413,738.769285714286,56.6879465,1.74457142857143,43.0960697161538,30.2385750714286,1052
1270,734.657142857143,56.9334007142857,1.74457142857143,43.0353287295118,27.2620292857143,8269
2345,734.657142857143,57.1788549285714,1.74457142857143,42.9744591503524,24.2854835,5562
10586,734.657142857143,57.7515814285714,1.74457142857143,42.8319269685212,17.34021,159
5957,699.307866666667,49.7056686666667,3.45746666666667,46.9458793782325,18.2358066666667,10957
7523,698.295733333333,49.6954006666667,3.4216,47.0721579863653,18.1613466666667,6953
426,696.271466666667,49.6748646666667,3.34986666666667,47.3225156438478,18.0124266666667,2037
21001,694.2472,49.6543286666667,3.27813333333333,47.5699790869083,17.8635066666667,16090
11289,692.222933333333,49.6337926666667,3.2352,47.8145932524092,17.7145866666667,16179
2244,690.198666666667,49.6132566666667,3.20026666666667,48.0564016500981,17.5656666666667,9456
3645,699.3092,49.70978626,3.45426666666667,46.8492579314645,18.2316890733333,13991
14020,698.2984,49.7036358533333,3.4152,46.8795229998486,18.15311148,9265
7907,696.2768,49.69133504,3.33706666666667,46.9396546322569,17.9959562933333,4523
12333,694.2552,49.6790342266667,3.27013333333333,46.9992566231519,17.8388011066667,10304
14713,692.2336,49.6667334133333,3.2352,47.0583309849949,17.68164592,6936
12537,690.212,49.6544326,3.20026666666667,47.1168797023836,17.5244907333333,7631
732,824.116666666667,46.2584208333333,1.18533333333333,52.1634643585804,17.5923333333333,1549
3861,699.3384,49.7094665333333,3.45293333333333,46.8180217065561,18.2320088,11900
10028,698.3568,49.7029964,3.41253333333333,46.8171821575512,18.1537509333333,7832
19536,696.3936,49.6900561333333,3.33173333333333,46.8154983481135,17.9972352,18523
6860,694.4304,49.6771158666667,3.27013333333333,46.8138082562067,17.8407194666667,11260
5168,699.112266666667,49.718382,3.46606666666667,46.9916109381238,18.2230933333333,18226
6419,697.904533333333,49.7208273333333,3.4388,47.1632010271662,18.13592,12844
21016,695.489066666667,49.725718,3.38426666666667,47.5029479607319,17.9615733333333,20076
17141,693.0736,49.7306086666667,3.32973333333333,47.8381983744743,17.7872266666667,10328
2362,690.658133333333,49.7354993333333,3.2752,48.1690461540973,17.61288,1869
12007,688.242666666667,49.74039,3.22066666666667,48.4955814069694,17.4385333333333,1285
17487,699.5484,49.7241726666667,3.46841333333333,46.9128096176537,18.2173026666667,7807
20055,698.7768,49.7324086666667,3.44349333333333,47.0062688301606,18.1243386666667,9380
14327,697.2336,49.7488806666667,3.39365333333333,47.1917267419713,17.9384106666667,12970
10651,695.6904,49.7653526666667,3.34381333333333,47.3752563358647,17.7524826666667,13004
7946,694.1472,49.7818246666667,3.29397333333333,47.5568799369064,17.5665546666667,13484
9642,692.604,49.7982966666667,3.24413333333333,47.7366193003047,17.3806266666667,16150
17480,223.476,82.159446,3.1556,60.8526027380917,31.928234,20184
19339,112.575,97.046275,3.24725,54.3381531332958,50.245175,16926
3639,113.7,87.99942,3.9078,55.2748040249805,40.19614,2394
11719,671.523529411765,49.0692647058824,2.19423529411765,58.6177622874225,7.30748823529412,17433
880,671.523529411765,49.0692647058824,2.19423529411765,58.6177622874225,7.30748823529412,10778
10717,671.523529411765,49.0692647058824,2.19423529411765,58.6177622874225,7.30748823529412,9269
9461,738.769285714286,59.3441,1.75857142857143,39.8077420426054,35.1186142857143,9969
11834,373.571428571429,44.1116580571429,2.22228571428571,123.359206782304,20.4630285714286,7689
14174,655.669659442724,51.4639085139319,2.92289164086687,49.5287366684624,14.3767917956656,20172
19403,563.425,75.34845,1.889,62.1148168213511,26.3885,836
10350,606.3,50.4828,2.509,59.6812697146265,7.721,1597
9662,169.882857142857,83.3616571428571,3.33685714285714,60.6083840095155,26.3700857142857,8733
3467,227.247222222222,73.2252944444444,4.342,60.2075435447366,19.4042888888889,7976
3296,227.247222222222,73.2252944444444,4.342,60.2075435447366,19.4042888888889,2870
20699,690.70662047729,42.7795926481909,1.89747652040031,56.898880154311,12.4105234795997,19689
16309,669.646875,45.826478125,2.44065625,57.249207601469,10.55953125,8981
11112,152.49375,103.519925,3.24725,52.0274185976731,27.48445,16548
602,686.70652173913,55.5698680586956,1.65923913043478,41.6017133299204,35.7416866152174,15250
8841,738.385714285714,55.056158,1.80485714285714,40.6771242938378,34.6014551428571,2435
4863,745.56,56.7671380571429,1.8448,40.6877444758322,37.6529483428572,19367
16621,670.029651545036,58.6276051282051,1.60272057856673,52.4840343508071,24.8443655489809,18149
19726,705.400393700788,58.7620084055118,1.7038845144357,53.1093986982145,27.1754373950131,12821
3146,697.565055519269,59.0735676681907,1.66061397779229,54.5215366365051,26.4709570868713,13026
349,681.013971539457,59.7316941461837,1.57680336351876,57.3469823180555,24.982838454075,14992
8431,661.571739130435,60.504782359335,1.55865601023018,60.4262751193742,24.1613043478261,6108
10201,644.19412136536,61.2602781731985,1.5409216182048,63.2196975634149,23.886396965866,2025
13923,580.750615114235,60.9807684944347,1.42808318687756,69.8898671628902,19.7893848857645,12633
6766,629.471957998765,62.760485151328,1.50570599135269,68.2362646526009,23.3405064854849,6701
4130,671.379753313213,58.5381088308621,1.59888964702795,52.4555424745038,24.7922057472773,12125
19709,687.793692526875,59.4235687605233,1.59616629970211,56.3963246772036,25.422866597591,10997
10496,666.107288070579,60.2863855517197,1.55800255721775,59.8899704051532,24.1582150620125,7325
15971,642.302924930956,61.4989919093648,1.52964323374341,64.3288742560571,23.7184785337685,715
7677,635.521686746988,62.189522978512,1.51349372748727,66.6482069137547,23.468066078748,370
15660,630.043726142101,62.7473417559414,1.50044797438739,68.4248889490907,23.2657800763453,16727
5916,655.669659442724,51.4639085139319,2.92289164086687,49.5287366684624,14.3767917956656,19488
11384,701.773839009288,51.4275021671827,2.96795665634675,49.7584964809064,21.146903250774,7810
11819,699.771727343145,51.4185099922541,2.89635941130906,49.9962433107392,21.0520511231603,17329
8234,697.766511627907,51.409503875969,2.83637209302326,50.2316254648317,20.9570519379845,21104
7009,695.278881987578,51.4279690993789,2.81060869565217,50.4750175159285,20.8781024844721,6653
10062,1027.60634920635,13.5252275961905,99.9652380952381,21.9573489999836,10.7089279593651,9401
725,1032.50992063492,13.7134722465873,99.9917063492064,21.9833409262942,10.9113593178571,15562
20512,1031.01984126984,13.9017168969841,99.9834126984127,22.0093007550874,10.760446031746,1703
3663,1032.40158730159,14.089961547381,99.9913095238095,22.0352285998059,11.099603968254,4153
17138,1028.03968253968,14.2782061977778,99.9668253968254,22.0611245732198,10.7089279593651,13266
5005,132.24,87.9703225,3.32225,48.9938409394487,20.554075,636
6873,157.838,88.2968673,3.24725,49.2617911367421,20.554075,7383
15481,144.775,88.48054875,3.24725,49.4085868043198,20.554075,10820
863,166.342,88.7458664,3.24725,49.6156966493468,20.554075,15300
11879,659.715384615385,51.2456653846154,2.90353846153846,49.4457143606911,14.2883192307692,2078
5646,660.12,55.3258133333333,3.37493333333333,44.6940923264909,9.77725333333333,11958
8142,661.053333333333,55.0511606666667,3.37493333333333,44.6940923264909,9.77725333333333,10137
21209,662.053333333333,54.7842346666667,3.37493333333333,44.6940923264909,9.77725333333333,3670
7762,662.52,54.6222133333333,3.37493333333333,44.6940923264909,9.77725333333333,12525
11300,699.534133333333,49.6508328666667,3.48194666666667,46.8921645765089,18.2568293333333,12597
5032,688.918461538461,52.7322853846154,1.89584615384615,57.4305145431102,12.2468307692308,11853
11106,685.169230769231,51.818075,1.89584615384615,57.8897633399569,11.9385384615385,13163
11893,112.575,98.56328,3.24725,53.8602627568263,52.85743,1122
14933,183.7738,98.566031,3.244325,53.9043216196473,54.759285,3338
17421,182.24675,98.567865,3.223875,53.9333492955368,54.693905,7234
12666,717.875,35.4070305555556,11.6019444444444,54.7992912643128,15.9511583333333,4754
