Key_1_2,wtd_gmean_ThermalConductivity,mean_ThermalConductivity,std_atomic_mass,wtd_mean_ThermalConductivity,gmean_ElectronAffinity,Key_2_7
629,0.653296486221214,96.6710966666667,45.8011591110604,59.8097529411765,55.8717747626187,16070
12959,0.653296486221214,96.6710966666667,45.8011591110604,59.8097529411765,55.8717747626187,5269
7519,0.653296486221214,96.6710966666667,45.8011591110604,59.8097529411765,55.8717747626187,11330
19384,0.653296486221214,96.6710966666667,45.8011591110604,59.8097529411765,55.8717747626187,7278
7679,2.27345409008624,158.756645,26.6464288858282,151.754301012658,25.6338918942268,8176
18714,21.8188425062368,109.00443,67.287842227891,133.6270725,35.6744697077684,373
519,21.0419624413898,109.00443,67.287842227891,131.2645725,35.6744697077684,3029
3278,20.0732241756508,109.00443,67.287842227891,128.1933225,35.6744697077684,3140
8609,19.4288106188834,109.00443,67.287842227891,126.0670725,35.6744697077684,15677
17207,29.7739688106725,106.205316,26.5928716116556,168.728082857143,35.9060154093643,18630
11588,28.40002917023,96.205316,26.4896490840102,166.37094,40.237986470318,14220
13579,28.0325630021305,94.805316,27.1703780134543,166.04094,31.6132977689415,14238
20250,30.5777134727292,118.205316,29.3213604229749,171.556654285714,47.9955237795755,17695
19478,30.8693085053878,124.405316,54.7144469135346,173.018082857143,48.8413912963494,1908
8446,29.0827641731456,100.005316,55.5457041452712,167.266654285714,35.3904039768102,8718
9445,0.591341641601084,137.675526666667,50.6026250231325,60.07455123925,94.5684814775723,8675
18988,0.597866055457817,137.675526666667,50.6026250231325,60.2869450254669,94.5684814775723,17029
1647,0.625850622283214,112.006645,44.2894585275144,61.2128398256396,48.4772646848066,12764
2945,0.619962609296894,112.006645,44.2894585275144,61.0297518438301,48.4772646848066,10678
15402,0.618574039709626,112.006645,44.2894585275144,60.986320851488,48.4772646848066,10163
5090,29.5611076901082,132.805316,69.2326551521925,141.0033225,29.1775463973801,18943
7957,27.7225205027703,112.05443,74.9934181311582,139.5895725,17.7919076956343,4355
3341,46.4392889588724,132.805316,69.2326551521925,172.802658,29.1775463973801,12514
3503,41.9048969681895,112.05443,74.9934181311582,170.540658,17.7919076956343,9676
14778,0.630010578431162,112.006645,44.2894585275144,61.3612842012003,48.4772646848066,5073
7213,0.623230980618753,112.006645,44.2894585275144,61.1516526288807,48.4772646848066,18031
12813,0.620997560466646,112.006645,44.2894585275144,61.0820935135135,48.4772646848066,8362
10907,0.614456774090183,88.205316,47.4978888354062,60.8400457142857,67.5774467384577,19431
10757,0.615328671402078,88.205316,47.4978888354062,60.8611885714286,67.5774467384577,7825
20813,0.616201805912348,88.205316,47.4978888354062,60.8823314285714,67.5774467384577,13002
2414,0.618390066457845,88.205316,47.4978888354062,60.9351885714286,67.5774467384577,8307
18375,0.620586097970855,88.205316,47.4978888354062,60.9880457142857,67.5774467384577,18525
11693,0.622789928047696,88.205316,47.4978888354062,61.0409028571429,67.5774467384577,5588
19088,0.665312053261115,108.506645,46.2596273647223,62.0151885714286,72.326994120827,19636
9442,0.659134716484096,89.005316,48.2272323972048,61.8866171428571,67.5774467384577,17907
3165,0.659134716484096,89.005316,48.2272323972048,61.8866171428571,67.5774467384577,13532
15107,0.659134716484096,89.005316,48.2272323972048,61.8866171428571,67.5774467384577,4120
3295,0.659134716484096,89.005316,48.2272323972048,61.8866171428571,67.5774467384577,5464
5651,0.659134716484096,89.005316,48.2272323972048,61.8866171428571,67.5774467384577,8921
14472,0.614021288835698,106.006645,55.4656174081521,60.8294742857143,82.046890506221,13152
21046,0.615110581155278,88.205316,49.6308452035022,60.8559028571429,67.5774467384577,11905
1219,0.616201805912348,88.205316,49.6308452035022,60.8823314285714,67.5774467384577,20860
19229,0.617294966535108,88.205316,49.6308452035022,60.90876,67.5774467384577,10394
6888,0.618390066457845,88.205316,49.6308452035022,60.9351885714286,67.5774467384577,3940
1428,0.626165853856469,106.256645,55.8866401456332,61.09376,82.046890506221,17649
16272,6.7570182838891,112.006645,44.2894585275144,107.331645,48.4772646848066,17937
16234,6.75168557142555,105.405316,40.4675513114137,106.957895,39.4036247847416,7460
6881,6.7463570675968,105.405316,40.4675513114137,106.584145,39.4036247847416,12234
15256,6.7431619840624,105.405316,40.4675513114137,106.359895,39.4036247847416,1668
20469,6.74323309750758,95.405316,39.7068233314264,106.895395,44.1575736793233,16103
4048,6.72947603467932,95.405316,39.7068233314264,106.459145,44.1575736793233,10100
9181,6.70204605029697,95.405316,39.7068233314264,105.586645,44.1575736793233,18724
8710,9.53921844738468,81.8377633333333,71.7978260971645,80.4377633333333,51.5369691612114,16731
8817,9.51915576808509,81.4323685714286,70.2026015946461,79.4410966666667,44.0589890346581,18287
10870,9.50914025725973,81.4323685714286,70.2026015946461,78.9427633333333,44.0589890346581,2222
11909,9.5132789642905,74.2895114285714,68.7944065470759,79.8560966666667,47.79357829323,19112
2390,9.487410017036,74.2895114285714,68.7944065470759,79.27443,47.79357829323,14677
4275,24.6532974872068,110.289511428571,73.4025454824842,131.876973809524,37.0808151253512,16785
19554,0.623237815725342,112.006645,44.2894585275144,61.12376,48.4772646848066,14685
6795,0.623767115151036,112.006645,44.2894585275144,61.1426171428571,48.4772646848066,8668
8080,1.26266938738392,108.506645,58.973428446235,110.147509333333,60.7214928257155,1992
11751,1.10485830433212,94.005316,39.4508752475024,96.5998095839753,35.1436787444855,20271
19740,1.11395197457189,94.005316,39.4508752475024,96.809362742681,35.1436787444855,5652
1693,1.1312048252881,94.005316,39.4508752475024,97.2022749152542,35.1436787444855,13591
9313,1.14285492248124,94.005316,39.4508752475024,97.4642163636364,35.1436787444855,7269
14943,1.16055542108257,94.005316,39.4508752475024,97.8571285362096,35.1436787444855,5240
11166,1.17611745384848,94.005316,39.4508752475024,98.1976524191063,35.1436787444855,10934
5943,1.19066755665677,94.005316,39.4508752475024,98.5119821571649,35.1436787444855,21249
7340,1.18983328050649,108.756645,43.8233541228786,98.5203315723271,53.5279646494387,12380
10608,1.17923827943645,108.756645,43.8233541228786,98.2885815686274,53.5279646494387,2395
20518,1.16189743429045,108.756645,43.8233541228786,97.904745625,53.5279646494387,7861
10554,1.11859492747288,108.756645,43.8233541228786,96.9206650734725,53.5279646494387,13090
8108,1.1089534426474,108.756645,43.8233541228786,96.6963732098765,53.5279646494387,12421
13890,1.21039433866305,94.005316,39.4508752475024,98.9552482352941,35.1436787444855,5020
2007,1.17495508662827,94.005316,39.4508752475024,98.1853753307393,35.1436787444855,16124
14139,1.15782651089976,94.005316,39.4508752475024,97.8049148837209,35.1436787444855,1947
15292,1.15444663555064,94.005316,39.4508752475024,97.7291764368706,35.1436787444855,20388
15692,1.14107702816003,94.005316,39.4508752475024,97.4273923552124,35.1436787444855,3700
2734,1.21294467606162,94.005316,39.4508752475024,99.000899563523,35.1436787444855,11736
11222,1.19508739260196,94.005316,39.4508752475024,98.6166824844721,35.1436787444855,1096
17812,1.17762808391933,94.005316,39.4508752475024,98.2354369218871,35.1436787444855,17367
20132,0.82214390969424,113.205316,46.2741430903437,71.5151885714286,56.7896921567208,10237
15299,1.60174467026847,114.256645,61.4203089521699,106.26329,60.7214928257155,13496
14225,1.61959544456719,98.405316,55.0774333657043,106.546623333333,38.8737635112424,18850
12782,1.63764515827803,98.405316,55.0774333657043,106.829956666667,38.8737635112424,21044
15141,1.65589602849752,98.405316,55.0774333657043,107.11329,38.8737635112424,15574
11312,1.67435029703078,98.405316,55.0774333657043,107.396623333333,38.8737635112424,11415
15440,1.29358533002661,114.256645,61.4203089521699,100.724883317536,60.7214928257155,3499
7939,1.32759494578232,98.405316,55.0774333657043,101.393790150674,38.8737635112424,20144
5645,1.30890891220676,98.405316,55.0774333657043,101.022680866824,38.8737635112424,19681
17129,1.33500248519134,98.405316,55.0774333657043,101.530570521327,38.8737635112424,1063
14688,1.37027221973668,98.405316,55.0774333657043,102.202671990484,38.8737635112424,11322
16956,0.618116900311526,107.756645,51.9688277861034,60.9194742857143,60.1231785550982,731
10416,0.618231853333819,107.756645,51.9688277861034,60.9223314285714,60.1231785550982,886
19278,0.618519329427667,107.756645,51.9688277861034,60.9294742857143,60.1231785550982,17114
1144,0.619181031844583,107.756645,51.9688277861034,60.9459028571429,60.1231785550982,1650
10741,0.619324973842979,107.756645,51.9688277861034,60.9494742857143,60.1231785550982,14974
9849,0.619382560011381,107.756645,51.9688277861034,60.9509028571429,60.1231785550982,4478
1716,0.6202469953546,107.756645,51.9688277861034,60.9723314285714,60.1231785550982,7390
20717,0.620823955724478,107.756645,51.9688277861034,60.9866171428571,60.1231785550982,20796
16418,0.621401452789045,107.756645,51.9688277861034,61.0009028571429,60.1231785550982,440
13083,0.622558058999668,107.756645,51.9688277861034,61.0294742857143,60.1231785550982,8774
15824,0.618519329427667,107.756645,51.9688277861034,60.9294742857143,60.1231785550982,13995
20275,0.619238604628948,107.756645,51.9688277861034,60.9473314285714,60.1231785550982,14695
7305,0.619382560011381,107.756645,51.9688277861034,60.9509028571429,60.1231785550982,5705
6548,0.619555350645493,107.756645,51.9688277861034,60.9551885714286,60.1231785550982,2741
5115,0.61964176403814,107.756645,51.9688277861034,60.9573314285714,60.1231785550982,14807
3183,0.619757000643836,107.756645,51.9688277861034,60.9601885714286,60.1231785550982,14713
4771,0.6202469953546,107.756645,51.9688277861034,60.9723314285714,60.1231785550982,931
3105,0.620823955724478,107.756645,51.9688277861034,60.9866171428571,60.1231785550982,11635
6908,0.623237815725342,112.006645,44.2894585275144,61.12376,48.4772646848066,3135
9837,0.625003895937664,112.006645,44.2894585275144,61.1866171428571,48.4772646848066,2396
20000,0.626508998406817,112.006645,44.2894585275144,61.2400457142857,48.4772646848066,19509
14233,0.627840039687646,112.006645,44.2894585275144,61.2871885714286,48.4772646848066,11380
6641,0.62970824960722,112.006645,44.2894585275144,61.3531885714286,48.4772646848066,14665
12845,0.631403324450928,112.006645,44.2894585275144,61.4129028571429,48.4772646848066,17418
7872,0.633909649832865,112.006645,44.2894585275144,61.5009028571429,48.4772646848066,765
7509,0.635705971013516,112.006645,44.2894585275144,61.56376,48.4772646848066,16140
16597,0.623237815725342,112.006645,44.2894585275144,61.12376,48.4772646848066,10745
20088,0.625003895937664,112.006645,44.2894585275144,61.1866171428571,48.4772646848066,16847
15237,0.626508998406817,112.006645,44.2894585275144,61.2400457142857,48.4772646848066,2410
7119,0.627840039687646,112.006645,44.2894585275144,61.2871885714286,48.4772646848066,2934
12106,0.62970824960722,112.006645,44.2894585275144,61.3531885714286,48.4772646848066,16760
8718,0.631403324450928,112.006645,44.2894585275144,61.4129028571429,48.4772646848066,13955
18531,0.633909649832865,112.006645,44.2894585275144,61.5009028571429,48.4772646848066,10127
877,0.635705971013516,112.006645,44.2894585275144,61.56376,48.4772646848066,13876
20048,0.619382560011381,107.756645,51.9688277861034,60.9509028571429,60.1231785550982,18121
7673,0.6202469953546,107.756645,51.9688277861034,60.9723314285714,60.1231785550982,16648
7209,22.5425284888634,128.605316,67.2338347072841,135.7533225,33.1487827641917,17895
11217,22.0049166167349,112.00443,61.5823400575919,133.6158225,32.6739709497245,4777
3428,21.480126133529,112.00443,61.5823400575919,131.4783225,32.6739709497245,14724
14864,20.9678512647223,112.00443,61.5823400575919,129.3408225,32.6739709497245,20897
16999,19.9796615600516,112.00443,61.5823400575919,125.0658225,32.6739709497245,20939
10700,0.66512491145529,88.205316,53.7532950068142,62.077678680436,74.7499913797896,12360
15864,0.662876342979981,88.205316,53.7532950068142,62.0291994233252,74.7499913797896,5960
12285,0.660026108513291,88.205316,53.7532950068142,61.9629339873781,74.7499913797896,50
14377,0.66799790184024,107.006645,53.9117375982958,62.1439605766748,82.046890506221,5983
7765,7.17878052782638,88.205316,51.891618942071,107.981645,74.1601741333456,13421
18059,6.94204588642556,88.205316,51.891618942071,107.481645,74.1601741333456,16025
15752,6.84955254374824,88.205316,51.891618942071,107.281645,74.1601741333456,20987
14436,0.632865262031584,93.005316,47.9905976181867,61.3523314285714,49.0672740582682,4694
14293,0.634658623711731,93.005316,47.9905976181867,61.4151885714286,49.0672740582682,8622
6774,0.636457067273139,93.005316,47.9905976181867,61.4780457142857,49.0672740582682,11991
5996,0.639164292655123,93.005316,47.9905976181867,61.5723314285714,49.0672740582682,12746
15243,0.643701948956551,93.005316,47.9905976181867,61.7294742857143,49.0672740582682,16303
4669,1.18043292387959,132.805316,69.2326551521925,103.292544444444,29.1775463973801,715
3613,1.1029756577337,89.605316,46.917666579537,96.6474695752896,53.1160816531692,12176
2263,1.13542238655036,89.605316,46.917666579537,97.3993831128405,53.1160816531692,18158
704,1.21952839582235,89.605316,46.917666579537,99.2526323394132,53.1160816531692,13707
15765,1.20123885082962,89.605316,46.917666579537,98.8607442969984,53.1160816531692,99
2247,1.16589265790583,89.605316,46.917666579537,98.0861818808777,53.1160816531692,12371
15521,1.24968607840834,89.605316,46.917666579537,99.8861586113328,53.1160816531692,9735
7674,1.29208010115819,108.756645,43.8233541228786,100.65634064257,53.5279646494387,4475
1896,1.26043421506165,108.756645,43.8233541228786,100.013852146848,53.5279646494387,3002
10653,1.22995033020638,108.756645,43.8233541228786,99.3795157652657,53.5279646494387,73
16371,1.21146376944723,108.756645,43.8233541228786,98.9871266034755,53.5279646494387,18613
4792,1.19339725700847,108.756645,43.8233541228786,98.5978246892211,53.5279646494387,18644
18447,1.1757386083225,108.756645,43.8233541228786,98.2115737304075,53.5279646494387,12861
10852,1.14494357736009,108.756645,43.8233541228786,97.5238967315175,53.5279646494387,16981
16116,1.11215304548225,108.756645,43.8233541228786,96.7710216988417,53.5279646494387,1392
13359,1.24701339565335,89.605316,46.917666579537,99.8542352274541,53.1160816531692,10145
4110,1.21693673997771,89.605316,46.917666579537,99.22091148295,53.1160816531692,18257
10077,1.19869613406139,89.605316,46.917666579537,98.8291487203792,53.1160816531692,20498
21249,1.18086924196125,89.605316,46.917666579537,98.4404682769473,53.1160816531692,18874
9916,1.16344408059616,89.605316,46.917666579537,98.0548339184953,53.1160816531692,1624
11504,1.13305448605106,89.605316,46.917666579537,97.3682547081712,53.1160816531692,20360
8495,1.10069316826269,89.605316,46.917666579537,96.6165815444015,53.1160816531692,1336
6652,1.18962963168007,88.805316,52.867027892784,98.7491507509881,58.7537238728356,9650
782,1.17195877998449,88.805316,52.867027892784,98.3604792125984,58.7537238728356,9196
18573,1.15468593755429,88.805316,52.867027892784,97.9748560784314,58.7537238728356,4634
1466,1.12128885103713,88.805316,52.867027892784,97.2126126848249,58.7537238728356,13557
16282,1.08935137621712,88.805316,52.867027892784,96.4621413899614,58.7537238728356,16475
3549,1.226213266883,107.756645,54.8771367304272,99.5357847808765,60.7214928257155,4830
19622,1.18962963168007,107.756645,54.8771367304272,98.7491507509881,60.7214928257155,309
7081,1.15468593755429,107.756645,54.8771367304272,97.9748560784314,60.7214928257155,5019
7987,1.12128885103713,107.756645,54.8771367304272,97.2126126848249,60.7214928257155,10928
9186,1.08935137621712,107.756645,54.8771367304272,96.4621413899614,60.7214928257155,15057
16922,1.226213266883,88.805316,52.867027892784,99.5357847808765,58.7537238728356,8599
1360,1.18962963168007,88.805316,52.867027892784,98.7491507509881,58.7537238728356,18000
11971,1.15468593755429,88.805316,52.867027892784,97.9748560784314,58.7537238728356,14510
17251,1.12128885103713,88.805316,52.867027892784,97.2126126848249,58.7537238728356,10625
12852,1.08935137621712,88.805316,52.867027892784,96.4621413899614,58.7537238728356,21156
19711,1.18962963168007,88.805316,52.867027892784,98.7491507509881,58.7537238728356,1663
15633,1.15468593755429,88.805316,52.867027892784,97.9748560784314,58.7537238728356,2331
5971,1.13779964809607,88.805316,52.867027892784,97.592245625,58.7537238728356,10968
13783,1.12128885103713,88.805316,52.867027892784,97.2126126848249,58.7537238728356,593
11860,1.08935137621712,88.805316,52.867027892784,96.4621413899614,58.7537238728356,4137
10954,43.7953973659554,113.00443,76.8179962097786,157.601772,33.7005122489562,1512
12244,42.9578670242251,110.289511428571,73.4025454824842,153.521772,37.0808151253512,14541
7448,42.1363533672496,110.289511428571,73.4025454824842,149.441772,37.0808151253512,5978
8189,40.5401567715857,110.289511428571,73.4025454824842,141.281772,37.0808151253512,10041
13643,0.618519329427667,107.756645,51.9688277861034,60.9294742857143,60.1231785550982,20412
13649,0.619094682704274,107.756645,51.9688277861034,60.94376,60.1231785550982,15099
14261,0.619382560011381,107.756645,51.9688277861034,60.9509028571429,60.1231785550982,12451
3375,0.61952654885935,107.756645,51.9688277861034,60.9544742857143,60.1231785550982,20564
19747,0.619814626983019,107.756645,51.9688277861034,60.9616171428571,60.1231785550982,10880
18136,0.620102839062215,107.756645,51.9688277861034,60.96876,60.1231785550982,16249
7410,0.6202469953546,107.756645,51.9688277861034,60.9723314285714,60.1231785550982,7666
7914,0.620391185159227,107.756645,51.9688277861034,60.9759028571429,60.1231785550982,21131
14757,0.620679665336372,107.756645,51.9688277861034,60.9830457142857,60.1231785550982,1255
20693,0.620823955724478,107.756645,51.9688277861034,60.9866171428571,60.1231785550982,2175
2726,0.621112637138734,107.756645,51.9688277861034,60.99376,60.1231785550982,20630
8334,0.621401452789045,107.756645,51.9688277861034,61.0009028571429,60.1231785550982,4071
18388,0.62197948704754,107.756645,51.9688277861034,61.0151885714286,60.1231785550982,2562
15024,0.620605675387045,89.605316,51.4767713173962,60.9794742857143,58.2901256971925,18426
408,0.621471817759534,89.605316,51.4767713173962,61.0009028571429,58.2901256971925,18028
1131,0.621760800427836,89.605316,51.4767713173962,61.0080457142857,58.2901256971925,2148
2805,0.622918075487411,89.605316,51.4767713173962,61.0366171428571,58.2901256971925,7786
3258,0.623207730661538,89.605316,51.4767713173962,61.04376,58.2901256971925,13892
11844,0.623787445138974,89.605316,51.4767713173962,61.0580457142857,58.2901256971925,9261
14575,0.623278300167579,89.605316,51.4767713173962,61.04376,58.2901256971925,20971
5710,0.623858080289522,89.605316,51.4767713173962,61.0580457142857,58.2901256971925,11373
19123,0.624148172563269,89.605316,51.4767713173962,61.0651885714286,58.2901256971925,17985
15453,0.62560065856845,89.605316,51.4767713173962,61.1009028571429,58.2901256971925,20824
16747,0.626182598972946,89.605316,51.4767713173962,61.1151885714286,58.2901256971925,10222
14546,0.626765080704611,89.605316,51.4767713173962,61.1294742857143,58.2901256971925,10035
4400,0.628073887067125,89.605316,51.4767713173962,61.1580457142857,58.2901256971925,13387
11373,0.628658128095146,89.605316,51.4767713173962,61.1723314285714,58.2901256971925,6535
4749,0.629389193690205,89.605316,51.4767713173962,61.1901885714286,58.2901256971925,13027
20628,1.31992197968748,136.205316,65.5176475290009,87.201620625,24.5609809260892,3351
13325,1.09629540931362,108.756645,53.2860956008225,96.3989276923077,60.7214928257155,17328
13255,1.09610261855446,108.756645,53.2860956008225,96.3958507692308,60.7214928257155,2550
5795,1.09533179449342,108.756645,53.2860956008225,96.3835430769231,60.7214928257155,11902
5584,0.65037159739035,91.205316,66.1563516991654,43.7363163636364,55.188225779515,21031
3654,0.641069636624469,91.205316,66.1563516991654,43.4163163636364,55.188225779515,8604
15111,0.625673270118732,91.205316,66.1563516991654,42.8763163636364,55.188225779515,17194
2146,0.621742341478122,91.205316,66.1563516991654,42.7363163636364,55.188225779515,11910
12133,0.620065227125158,91.205316,66.1563516991654,42.6763163636364,55.188225779515,19194
17182,0.615615005996579,91.205316,66.1563516991654,42.5163163636364,55.188225779515,16062
3001,1.3099123330443,136.205316,65.5176475290009,87.0316887719298,24.5609809260892,14916
13394,1.3051484462928,136.205316,65.5176475290009,86.9503565833139,24.5609809260892,17689
20797,1.30001710101053,136.205316,65.5176475290009,86.8624181322957,24.5609809260892,14105
13735,1.29530753794247,136.205316,65.5176475290009,86.7814019561499,24.5609809260892,6323
201,7.21693236360401,29.6755266666667,35.0747451572033,35.756645,43.358812957409,15136
12956,7.087811468736,26.506645,45.6615955632638,35.306645,45.2647207259901,15060
12821,11.1581738326344,84.6755266666667,32.120087664376,77.006645,36.4202826420802,13257
20002,26.1490458708557,113.00443,76.8179962097786,146.117660240964,33.7005122489562,11402
10356,25.8690950977559,106.432368571429,71.3081130698009,144.111636144578,39.8427862250608,5008
10478,25.3181528938846,106.432368571429,71.3081130698009,140.099587951807,39.8427862250608,20486
20607,25.0470976320174,106.432368571429,71.3081130698009,138.093563855422,39.8427862250608,12442
4673,23.9915866485602,106.432368571429,71.3081130698009,130.069467469879,39.8427862250608,14491
9616,1.15507007982973,108.756645,53.2860956008225,97.7520495787831,60.7214928257155,19472
19321,1.24659953410348,127.005316,51.717912041783,100.671118400633,35.0119375417732,14764
1567,1.15363410341999,89.605316,51.7846936857639,97.7658867915691,58.7537238728356,14125
17721,1.07846861775485,107.256645,56.763654304317,96.3821070479134,60.7214928257155,17570
15352,1.09090111239325,90.405316,61.0948926156811,96.6524916963594,28.9662452791622,8621
1265,1.1035358487177,90.405316,61.0948926156811,96.9241359006211,28.9662452791622,15393
235,1.11963141739626,90.405316,61.0948926156811,97.2727264174455,28.9662452791622,3925
5293,1.13940496392115,90.405316,61.0948926156811,97.6998028303362,28.9662452791622,14682
13580,1.12576076316897,108.671096666667,61.6418195266457,97.8563249455676,20.7107263658022,15919
4481,1.12861497330642,108.671096666667,61.6418195266457,98.36176386346,20.7107263658022,8500
6654,1.12818539650272,108.671096666667,61.6418195266457,98.7884144934261,20.7107263658022,20376
11853,1.13102465226606,108.671096666667,61.6418195266457,99.2889658024691,20.7107263658022,9313
21029,1.13058905641676,108.671096666667,61.6418195266457,99.7104661538462,20.7107263658022,1753
4640,1.14611240604902,108.671096666667,61.6418195266457,100.357563295195,20.7107263658022,3079
14825,1.14232159475661,108.671096666667,61.6418195266457,101.268209969419,20.7107263658022,13292
11638,0.349144153435157,31.506645,77.5155739189027,11.447948,56.4912138847514,18548
3215,0.355182900080895,31.506645,77.5155739189027,12.267948,56.4912138847514,4725
8974,0.35885616688575,31.506645,77.5155739189027,12.759948,56.4912138847514,15943
2526,0.361326092012892,31.506645,77.5155739189027,13.087948,56.4912138847514,18239
7084,0.363813017071194,31.506645,77.5155739189027,13.415948,56.4912138847514,15468
10410,0.35154723298942,31.506645,77.5155739189027,11.775948,56.4912138847514,9555
10671,0.35154723298942,31.506645,77.5155739189027,11.775948,56.4912138847514,7643
6361,0.921113563299797,106.581645,70.3924962121674,55.4814713857678,25.0849620053422,14781
17652,0.382430210897831,15.256645,78.4774402327828,9.265948,52.2788519569735,10335
14086,1.16189743429045,108.756645,43.8233541228786,97.904745625,53.5279646494387,15172
6996,1.09629540931362,108.756645,43.8233541228786,96.3989276923077,53.5279646494387,3281
13866,1.09629540931362,108.756645,43.8233541228786,96.3989276923077,53.5279646494387,19061
3246,1.09629540931362,108.756645,43.8233541228786,96.3989276923077,53.5279646494387,13123
20018,1.11989343216865,132.805316,69.2326551521925,75.214176,29.1775463973801,19109
6450,0.969156077634558,128.605316,67.2338347072841,72.414176,33.1487827641917,17584
20674,0.397078549634628,35.756645,74.5181881514632,16.415948,45.5488148443027,3802
109,0.368214246045702,25.256645,69.4556406617202,10.915948,45.2025864399052,4748
2357,0.397078549634628,35.756645,74.5181881514632,16.415948,45.5488148443027,20246
6183,0.397078549634628,35.756645,74.5181881514632,16.415948,45.5488148443027,5672
2238,0.397078549634628,35.756645,74.5181881514632,16.415948,45.5488148443027,18254
10132,0.633013393596437,112.006645,44.2894585275144,61.4694742857143,48.4772646848066,6570
963,9.08127566382972,91.205316,66.1563516991654,79.5377633333333,55.188225779515,3568
18062,9.08127566382972,91.205316,66.1563516991654,79.5377633333333,55.188225779515,4855
550,9.08127566382972,91.205316,66.1563516991654,79.5377633333333,55.188225779515,4214
3982,9.08127566382972,91.205316,66.1563516991654,79.5377633333333,55.188225779515,21120
9527,9.08127566382972,91.205316,66.1563516991654,79.5377633333333,55.188225779515,3801
12362,9.08127566382972,91.205316,66.1563516991654,79.5377633333333,55.188225779515,14600
6894,9.08127566382972,91.205316,66.1563516991654,79.5377633333333,55.188225779515,8814
17556,9.08127566382972,91.205316,66.1563516991654,79.5377633333333,55.188225779515,13168
16659,9.08127566382972,91.205316,66.1563516991654,79.5377633333333,55.188225779515,5554
6980,22.5425284888634,128.605316,67.2338347072841,135.7533225,33.1487827641917,21064
16494,22.5425284888634,128.605316,67.2338347072841,135.7533225,33.1487827641917,14499
8662,22.5425284888634,128.605316,67.2338347072841,135.7533225,33.1487827641917,12121
16553,22.5425284888634,128.605316,67.2338347072841,135.7533225,33.1487827641917,2707
4350,0.959666945937148,128.605316,67.2338347072841,72.234176,33.1487827641917,3019
603,0.959666945937148,128.605316,67.2338347072841,72.234176,33.1487827641917,4124
8536,0.950270723547587,128.605316,67.2338347072841,72.054176,33.1487827641917,8532
9537,1.15383215312261,94.005316,39.4508752475024,97.70662,35.1436787444855,4241
1575,1.12620118730332,101.50443,36.5848326247187,96.1849977505738,39.7333662285808,7662
12405,1.09331314901756,101.50443,36.5848326247187,94.5357380547112,39.7333662285808,11772
2838,1.04304161051778,101.50443,36.5848326247187,91.5784987969925,39.7333662285808,14222
12563,0.866689116998434,106.581645,70.3924962121674,54.5288720245399,25.0849620053422,5993
4286,0.799171456418511,94.865316,70.9631254879434,53.3334712783752,22.9273971849706,8792
2283,0.791386516707096,94.865316,70.9631254879434,53.2526702612827,22.9273971849706,12161
15868,0.750492020590157,94.865316,70.9631254879434,52.4914611188811,22.9273971849706,6287
7090,0.86226038763692,106.581645,70.3924962121674,54.4487412349914,25.0849620053422,4928
1769,0.798521956208743,94.865316,70.9631254879434,53.3207367128524,22.9273971849706,11324
16227,0.789794250646823,94.865316,70.9631254879434,53.2210820771513,22.9273971849706,4769
4212,0.766842230383719,94.865316,70.9631254879434,52.8299442228739,22.9273971849706,8525
4232,0.688547477515047,51.6755266666667,37.3384220173626,27.1580457142857,45.7341262974723,19282
1967,0.968008807331439,122.337763333333,62.0540763887613,72.166976,40.6963661058654,5270
3636,0.635174643952248,92.205316,49.4132992108188,61.5194539255014,49.0672740582682,18575
10142,0.651532892902971,92.205316,49.4132992108188,62.0323811527378,49.0672740582682,18790
14527,1.3124742355301,108.756645,43.8233541228786,101.062105806452,53.5279646494387,2094
10618,1.29208010115819,108.756645,43.8233541228786,100.65634064257,53.5279646494387,11024
17564,1.2721622384442,108.756645,43.8233541228786,100.2538216,53.5279646494387,156
9509,0.629441022509672,112.006645,44.2894585275144,61.34376,48.4772646848066,10426
290,0.631857884359123,93.005316,47.9905976181867,61.4009028571429,49.0672740582682,13969
15350,0.632342369192364,93.005316,47.9905976181867,61.4123314285714,49.0672740582682,16279
9603,0.634284026222095,93.005316,47.9905976181867,61.4580457142857,49.0672740582682,9061
19230,0.639164292655123,93.005316,47.9905976181867,61.5723314285714,49.0672740582682,15087
14077,0.848109368955475,114.405316,30.2680025448327,71.94376,51.3405062151194,14058
20513,1.26778297099816,108.756645,43.8233541228786,110.214176,53.5279646494387,8486
20589,0.969156077634558,128.605316,67.2338347072841,72.414176,33.1487827641917,3671
6820,0.95917374623305,110.00443,61.41206350532,71.645576,32.7981780734071,11456
15147,0.949450253178813,110.00443,61.41206350532,70.889176,32.7981780734071,17294
7573,0.930145106721629,110.00443,61.41206350532,69.364176,32.7981780734071,14466
1526,0.91498399735439,110.00443,61.41206350532,68.144176,32.7981780734071,18799
7060,0.900070009899187,110.00443,61.41206350532,66.924176,32.7981780734071,14886
21202,1.27300238048145,127.005316,41.8090108966237,110.519176,31.6524095958504,7310
20115,1.27824327805536,127.005316,41.8090108966237,110.824176,31.6524095958504,13130
8421,1.28350575218544,127.005316,41.8090108966237,111.129176,31.6524095958504,16042
11994,1.28878989170148,127.005316,41.8090108966237,111.434176,31.6524095958504,11812
7680,1.3101448930523,127.005316,41.8090108966237,112.654176,31.6524095958504,6033
12439,1.32095472264005,127.005316,41.8090108966237,113.264176,31.6524095958504,5337
