Key_1_2,mean_FusionHeat,gmean_ThermalConductivity,wtd_entropy_fie,wtd_mean_FusionHeat,wtd_mean_fie,Key_2_8
3693,13.7444,15.4464736105108,1.38704874671215,10.2145714285714,749.922857142857,14202
18872,13.6244,14.1585278542556,1.41331080899276,10.456,742.434285714286,7809
5283,8.1524,14.2876432915522,1.01449735316076,4.95330677847659,1012.59018486754,7213
5876,8.1524,14.2876432915522,1.01520160722325,4.95721744659207,1012.34179806714,2360
13841,8.1524,14.2876432915522,1.01604262362326,4.96188862370724,1012.04510739857,20534
20754,8.1524,14.2876432915522,1.01401038716049,4.95060317460317,1012.7619047619,18096
1917,8.1524,14.2876432915522,1.00461633318125,4.92152501583281,1012.24344521849,2977
3827,8.1524,14.2876432915522,1.0034159081877,4.91483794466403,1012.67154150198,20548
14697,8.1524,14.2876432915522,1.01018221211068,4.93231205449073,1012.74042452083,4234
21033,8.1524,14.2876432915522,1.02772020185324,5.02687096774194,1007.91774193548,6243
3788,8.1524,14.2876432915522,1.00059062557704,4.88953206130748,1017.80910228339,65
17693,8.1524,14.2876432915522,1.02269908970633,5.04429032258065,1009.22096774194,15563
13698,5.1705,1.49584265954412,0.9686134835446,4.02848571428571,1024.35285714286,1204
1004,5.1705,1.49584265954412,0.9686134835446,4.02848571428571,1024.35285714286,8890
4130,5.1705,1.49584265954412,0.9686134835446,4.02848571428571,1024.35285714286,12310
16982,5.1705,1.49584265954412,0.9686134835446,4.02848571428571,1024.35285714286,8564
1432,7.2324,13.7839016024086,0.946390368266746,4.89953846153846,1004.59230769231,5762
11788,6.472,22.2035873441947,1.03097991209862,4.65170588235294,999.877058823529,4883
13512,6.472,22.2035873441947,1.03097991209862,4.65170588235294,999.877058823529,6481
5434,6.472,22.2035873441947,1.03097991209862,4.65170588235294,999.877058823529,9607
4700,8.1524,14.2876432915522,1.01920228760579,4.9544,1005.86666666667,5960
19489,9.487,14.9991761831922,1.07869077067312,5.74683333333333,982.035833333333,10640
11272,9.35171428571429,21.7158257300674,1.09474452704084,5.723,981.819166666667,1760
14052,9.35171428571429,21.7158257300674,1.10328709179689,5.69916666666667,981.6025,17056
14270,9.3044,12.0779352534017,0.891126085941219,5.43956666666667,1007.03683333333,16008
5901,9.3044,12.0779352534017,0.887895626658194,5.43900666666667,1007.02555333333,8028
4498,9.3044,12.0779352534017,0.902205741212496,5.4419,1007.08383333333,8679
441,6.9055,8.33981834610162,0.792476962582731,3.842,1011.57457142857,9503
5822,6.9055,8.33981834610162,0.793026715732926,3.8451055190163,1011.31589934229,1566
19545,6.9055,8.33981834610162,0.793669096767502,3.84873536567912,1011.01355374266,3492
15815,6.9055,8.33981834610162,0.795049273324671,3.85653815261044,1010.3636259323,9965
12546,6.9055,8.33981834610162,0.795510440129315,3.85914654801206,1010.14636141811,488
9679,7.4044,12.1172487904442,0.90574149455798,5.19173333333333,1006.80666666667,16046
8797,7.4044,12.1172487904442,0.919048069784757,5.19173333333333,1007.42666666667,14743
4560,7.4044,12.1172487904442,0.927706060883118,5.19173333333333,1008.04666666667,3972
19231,7.4044,12.1172487904442,0.932935662895204,5.19173333333333,1008.66666666667,20914
29,7.59366666666667,19.3348891563675,0.918305767557949,5.19733333333333,1006.716,9296
21235,7.59366666666667,19.3348891563675,0.931605751930172,5.19733333333333,1007.336,12093
16557,7.59366666666667,19.3348891563675,0.940256742171336,5.19733333333333,1007.956,8284
13441,7.59366666666667,19.3348891563675,0.945479043769973,5.19733333333333,1008.576,4535
2576,7.59366666666667,19.3348891563675,0.957272871213374,5.23578947368421,1001.92631578947,5343
2284,7.59366666666667,19.3348891563675,0.984321936116475,5.2787012987013,996.568831168831,8788
10842,9.3044,12.0779352534017,0.919811199191338,5.25676923076923,1003.75323076923,1583
7543,7.0405,12.8942794736024,0.898651039824785,4.44509090909091,1004.09363636364,10579
19017,7.0405,12.8942794736024,0.900111271744923,4.45527272727273,1004.31318181818,4904
1283,7.0405,12.8942794736024,0.900899472262987,4.46138181818182,1004.44490909091,21094
6779,7.0405,12.8942794736024,0.9024865538035,4.47563636363636,1004.75227272727,8559
7552,7.2324,15.7445869641402,0.912885221008538,4.42870897552131,1004.56781504986,1790
21009,7.2324,15.7445869641402,0.919627193180643,4.43641523118767,1004.60362647325,9298
14797,7.2324,15.7445869641402,0.925460951532754,4.44412148685403,1004.63943789665,13179
13869,7.2324,15.7445869641402,0.928618740486344,4.44874524025385,1004.66092475068,6177
8266,8.1805,7.55238461047956,0.901525953501147,5.328875,998.7875,18478
8961,7.7044,8.27071908603348,0.963904549761187,4.68654545454546,1011.29454545455,13131
7247,8.0144,13.1311731511324,0.915279718073083,5.21915384615385,1005.85692307692,6410
9198,8.0144,13.1311731511324,0.929833808024604,5.188,1008.09076923077,11089
3909,8.0144,13.1311731511324,0.940132645138995,5.15684615384615,1010.32461538462,14958
19488,7.8044,12.5580302682613,0.914075413203412,5.21107692307692,1005.56,12486
1167,7.8044,12.5580302682613,0.927845746351025,5.17184615384615,1007.49692307692,3156
8358,7.8044,12.5580302682613,0.937521339188561,5.13261538461538,1009.43384615385,5292
1821,7.8044,12.5580302682613,0.944251362795092,5.09338461538462,1011.37076923077,12371
13122,7.8044,12.5580302682613,0.948513682516059,5.05415384615385,1013.30769230769,12982
15832,7.8044,12.5580302682613,0.950501489268244,5.01492307692308,1015.24461538462,21045
4624,7.8044,12.5580302682613,0.950211321684291,4.97569230769231,1017.18153846154,827
18924,7.8044,12.5580302682613,0.949151804495213,4.95607692307692,1018.15,13495
20878,9.31885714285714,17.487432056259,1.69827007927339,9.3443,724.743,16938
10031,9.31885714285714,17.487432056259,1.71284672458521,9.283,724.866,7274
19835,8.1805,7.55238461047956,0.890516212329374,5.25030769230769,1003.62307692308,18188
10894,7.9244,8.41891159935983,0.902766813416544,5.21569230769231,1002.94,11801
15030,7.9244,8.41891159935983,0.908905780325762,5.18107692307692,1002.25692307692,12378
14929,7.9244,8.41891159935983,0.91234500959532,5.14646153846154,1001.57384615385,11311
7013,7.9244,8.41891159935983,0.913736201051721,5.11184615384615,1000.89076923077,7439
6376,7.9244,8.41891159935983,0.91331395359158,5.07723076923077,1000.20769230769,15403
14186,6.656,3.57900842013329,0.969857173087753,5.17921212121212,1008.28484848485,39
6232,6.9055,7.06248773046785,0.777640332986332,3.82742857142857,1010.70971428571,15314
346,6.4805,6.67750379658988,0.783210373900167,3.99257142857143,1008.81285714286,587
6808,7.58866666666667,16.5886803937558,1.7111997770281,9.31413333333333,702.146666666667,6010
238,8.1805,7.55238461047956,0.895987109708696,5.28928682170543,1001.22403100775,16679
1319,6.3644,11.7348309945357,0.963945738270449,3.9371,1001.855,10171
3459,6.4844,11.7348309945357,0.961094105546868,3.9971,1000.405,18102
13939,6.5244,12.3816337408064,0.962062858683181,4.0171,1000.895,6349
18894,7.3844,12.3816337408064,0.977878607808567,4.4471,1009.285,11244
17186,7.6555,7.19455400938082,0.878805851453728,5.08876923076923,998.353846153846,7857
13690,8.1805,7.55238461047956,1.28243898817756,9.56028571428571,738.357142857143,11950
495,7.0644,13.5423142069041,1.313681820156,9.43457142857143,736.645714285714,14299
4988,7.0644,13.5423142069041,1.33038880351097,9.30885714285714,734.934285714286,13096
6750,7.0644,13.5423142069041,1.3406240379031,9.18314285714286,733.222857142857,14317
5972,7.0644,13.5423142069041,1.34590108948172,9.05742857142857,731.511428571428,20113
4451,7.0644,13.5423142069041,1.34674001281004,8.93171428571429,729.8,6345
4693,9.7844,12.6609787210825,0.919773996104096,5.27892307692308,1003.744,8354
15328,8.5444,8.14227593014743,1.35271672711786,9.50028571428571,737.448571428571,12491
15056,8.5444,8.14227593014743,1.35938395469158,9.44028571428571,736.54,15870
16664,8.5444,8.14227593014743,1.33864618617593,9.40028571428571,735.934285714286,7060
19671,7.8305,6.77360768587578,0.886967967409847,5.14261538461539,1001.99230769231,16265
1542,8.1805,7.55238461047956,0.912811426010187,5.40993650793651,993.798412698413,20449
16657,7.577,13.8196849603252,0.967462779629559,4.94569230769231,1004.68153846154,9681
4651,7.577,13.8196849603252,0.974829364775432,4.99184615384615,1004.77076923077,19439
20144,7.577,13.8196849603252,0.974998405605887,5.038,1004.86,8993
14808,7.8324,13.9897225309211,0.947381268480909,5.13030769230769,1005.03846153846,17964
15259,7.9724,13.3309785850876,0.955265958647507,5.18415384615385,1008.67692307692,7287
16876,7.44366666666667,13.6500432955764,0.967064836815392,4.93338461538462,1004.57692307692,17152
20196,7.44366666666667,13.6500432955764,0.974179362793473,4.96723076923077,1004.56153846154,8680
4184,7.44366666666667,13.6500432955764,0.974150106800354,5.00107692307692,1004.54615384615,8599
3656,7.44366666666667,13.6500432955764,0.966973931030924,5.03492307692308,1004.53076923077,18160
4352,7.6724,13.7839016024086,0.946218974614588,5.06876923076923,1004.51538461538,301
3463,7.2324,13.7839016024086,0.946390368266746,4.89953846153846,1004.59230769231,1328
1376,7.21033333333333,14.2741949462967,0.96655957295293,4.91184615384615,1004.44461538462,17005
2176,7.21033333333333,14.2741949462967,0.973353215056449,4.92415384615385,1004.29692307692,4334
18845,7.21033333333333,14.2741949462967,0.973070996901339,4.93646153846154,1004.14923076923,16280
8162,7.21033333333333,14.2741949462967,0.965682809657834,4.94876923076923,1004.00153846154,14873
1968,7.3924,14.5436454295599,0.944738262801836,4.96107692307692,1003.85384615385,17624
2551,8.1924,13.3309785850876,0.950773914251315,5.26876923076923,1006.58461538462,15643
7194,9.3724,14.3683695792989,0.951940663403919,5.72261538461538,1007.12307692308,8436
16532,9.9524,14.1840987297715,0.953099934474326,5.94569230769231,1007.66153846154,1410
5014,9.3324,14.5436454295599,0.954415774613246,5.70723076923077,1008.27692307692,18630
13329,9.7444,8.77589210981534,0.918075943560415,5.33876923076923,1003.91923076923,10927
6610,9.7444,8.77589210981534,0.924868782264574,5.42723076923077,1004.21538461538,16364
20741,9.1844,7.58167954103552,0.92327227062061,5.25146153846154,1003.29769230769,11449
7424,9.1844,7.58167954103552,0.94416664863135,5.25261538461539,1002.97230769231,5239
6476,9.1844,7.58167954103552,0.960281904875074,5.25376923076923,1002.64692307692,4992
57,9.1844,7.58167954103552,0.973099071092986,5.25492307692308,1002.32153846154,14960
16079,7.0644,13.5423142069041,1.30490228951031,9.52171428571429,738.307857142857,7398
8459,7.0104,12.6609787210825,1.30182897643383,9.51978571428571,737.757142857143,1052
10914,6.9624,10.3211426142936,1.3000548102871,9.51807142857143,737.45,13312
18510,6.8124,20.2718865908171,1.42534451591413,8.75420560747664,708.159813084112,14444
5188,9.5805,7.43878255508962,0.888974471885054,5.72339534883721,998.014728682171,12379
6762,7.1055,7.55238461047956,0.873920363075185,4.90512883435583,998.138343558282,13736
8583,7.1055,7.55238461047956,0.876062733720818,4.89464367816092,998.601915708812,3647
15845,7.1055,7.55238461047956,0.875474631749195,4.86993893129771,1000.02366412214,19959
8852,7.1055,7.55238461047956,0.874870735105201,4.84894063926941,1001.19741248097,12018
9034,7.4555,7.06248773046785,0.877063988198096,5.02353727901614,998.073097617218,10399
21048,7.4555,7.06248773046785,0.877673383760233,5.01265134099617,999.326819923372,19379
16047,7.4555,7.06248773046785,0.877695916216321,5.00183193277311,1000.57288006112,8685
14084,7.6555,7.19455400938082,0.878266113777278,5.0850284396618,998.595772482706,6334
3835,7.6555,7.19455400938082,0.87786070429446,5.07265034429992,1000.3792654935,12182
15148,7.6555,7.19455400938082,0.874201597790689,5.04203034901366,1003.32610015174,13236
16775,7.6555,7.19455400938082,0.877462345442607,5.06291254752852,1002.95703422053,6610
14262,7.6555,7.19455400938082,0.878043937158266,5.06911246200608,1003.53009118541,10559
11706,6.9055,7.06248773046785,0.777640332986332,3.82742857142857,1010.70971428571,19067
172,6.9055,7.06248773046785,0.773620193146673,3.82257142857143,1010.82,6611
59,6.9055,7.06248773046785,0.769298881531994,3.81771428571429,1010.93028571429,13684
11756,6.9055,7.06248773046785,0.791487788469155,3.84685714285714,1010.26857142857,8736
10462,6.9055,7.06248773046785,0.787487054181841,3.84078571428571,1010.40642857143,6150
2217,6.9055,7.06248773046785,0.782313547086779,3.8335,1010.57185714286,9906
17238,7.6555,7.19455400938082,1.27039355542064,9.26028571428571,728.571428571429,10940
867,7.6555,7.19455400938082,1.27039355542064,9.26028571428571,728.571428571429,13349
6281,53.595,90.1110426085505,0.0909980840367036,100.104285714286,1053.18095238095,8201
19761,53.665,118.321595661992,0.0937616026729778,100.110952380952,1053.92857142857,1145
8193,8.1055,6.77360768587578,0.882316905715584,5.22723076923077,999.9,18452
3112,7.8305,6.77360768587578,0.886967967409847,5.14261538461539,1001.99230769231,17778
1203,6.9444,9.61645618511727,0.859242862779216,3.88042857142857,1010.99214285714,962
10929,6.9444,9.61645618511727,0.798373252542848,3.83814285714286,1011.49957142857,5014
15670,6.8904,3.67128458764513,1.14897675903748,5.36630769230769,979.461538461538,2558
9856,6.9055,8.33981834610162,0.786865234305601,3.83471428571429,1011.54071428571,6811
9556,7.2244,7.83216158456686,1.3807261060818,9.86009090909091,654.077272727273,9841
20886,7.0644,7.71693251079268,1.38043510963364,9.64190909090909,652.222727272727,20252
15948,6.7844,8.14227593014743,1.38002481737834,9.26009090909091,649.877272727273,3696
9816,7.58866666666667,16.5886803937558,1.67139957028357,9.195,723.562,19541
5195,7.58866666666667,16.5886803937558,1.67139957028357,9.195,723.562,14814
13299,7.58866666666667,16.5886803937558,1.67139957028357,9.195,723.562,11639
15957,7.58866666666667,16.5886803937558,1.67139957028357,9.195,723.562,16212
11820,7.58866666666667,16.5886803937558,1.15352278097045,5.50419047619048,970.853333333333,12748
20368,9.5305,7.55238461047956,0.886087489460006,5.66569230769231,1001.59230769231,13599
2113,8.1524,14.2876432915522,1.5671199494169,9.09525,737.0375,12466
5357,6.4805,6.67750379658988,0.783210373900167,3.99257142857143,1008.81285714286,7229
16469,7.7044,8.27071908603348,0.920945289021716,4.65235714285714,1016.89553571429,11506
12501,7.7044,8.27071908603348,0.926103444599704,4.59810619469027,1019.44690265487,1739
18238,7.7044,8.27071908603348,0.939021930772346,4.54887224669604,1020.6013215859,5587
1675,7.7044,8.27071908603348,0.942671626750355,4.52252724077329,1021.30298769772,10222
17853,7.7044,8.27071908603348,0.944347297505694,4.49257793345009,1022.25586690018,8538
21223,7.58866666666667,16.5886803937558,1.32551878315638,5.55242105263158,939.621052631579,5974
5900,6.9055,8.33981834610162,0.776332032161783,3.82257142857143,1011.48428571429,6604
8454,6.9055,8.33981834610162,0.786865234305601,3.83471428571429,1011.54071428571,16700
3054,8.9644,13.4503489422866,0.79704681066512,3.84642857142857,1011.51557142857,10447
5349,9.7844,12.6609787210825,0.89473671533714,5.44666666666667,1007.04826666667,21243
14128,9.7844,12.6609787210825,0.903166061512235,5.45493333333333,1007.0832,19001
11219,8.1805,7.55238461047956,0.883503843144227,5.4384,1007.01333333333,14725
10407,9.3044,12.0779352534017,0.894750790745443,5.44026666666667,1007.05093333333,15440
20289,9.3044,12.0779352534017,0.903190496063826,5.44213333333333,1007.08853333333,4785
7016,6.9055,8.33981834610162,0.776332032161783,3.82257142857143,1011.48428571429,923
20223,6.9055,8.33981834610162,0.7959767720407,3.84685714285714,1011.59714285714,13934
3684,8.1524,14.2876432915522,1.01557622940263,4.99120747164776,1007.78999332889,6904
2503,6.8305,6.24435738721919,0.785866129787081,4.36257142857143,1011.08571428571,5566
2879,8.1805,7.55238461047956,0.890516212329374,5.25030769230769,1003.62307692308,9657
1669,9.9844,12.4244037881723,0.898676586641914,5.25819230769231,1003.60615384615,20411
2670,9.9844,12.4244037881723,0.904869586324535,5.26607692307692,1003.58923076923,13527
19279,9.9844,12.4244037881723,0.910312535086847,5.27396153846154,1003.57230769231,12002
17680,9.9844,12.4244037881723,0.915264094396156,5.28184615384615,1003.55538461538,16456
6297,9.9844,12.4244037881723,0.939092774024664,5.32915384615385,1003.45384615385,9812
7904,9.9844,12.4244037881723,0.96682330024013,5.408,1003.28461538462,6306
12266,7.8305,6.77360768587578,0.886967967409847,5.14261538461539,1001.99230769231,20503
15573,9.0244,11.0708623223116,0.907395145520175,5.14665384615385,1002.07365384615,19469
18570,9.0244,11.0708623223116,0.921650917572882,5.15069230769231,1002.155,17206
14652,9.0244,11.0708623223116,0.933505102362857,5.15473076923077,1002.23634615385,12919
7192,9.0244,11.0708623223116,0.9437567813734,5.15876923076923,1002.31769230769,17377
13067,8.1524,14.2876432915522,1.55975390947873,9.7228,701.326666666667,445
17728,8.69366666666667,14.7076059645993,1.61620963251031,9.78,701.846666666667,18044
10297,8.69366666666667,14.7076059645993,1.63305694390984,9.8086,702.106666666667,15657
12595,8.69366666666667,14.7076059645993,1.64642076458211,9.8372,702.366666666667,11596
3992,8.69366666666667,14.7076059645993,1.65703716775996,9.8658,702.626666666667,14561
9105,8.69366666666667,14.7076059645993,1.66532348158692,9.8944,702.886666666667,1743
2088,8.69366666666667,14.7076059645993,1.67153904661246,9.923,703.146666666667,843
3985,8.69366666666667,14.7076059645993,1.6758508387003,9.9516,703.406666666667,11113
15899,8.2524,14.5436454295599,0.965836575207093,5.34306666666667,1001.27,12611
4876,7.6244,4.4225010797072,1.40557951695927,9.4168275862069,745.324137931034,1216
13344,7.6244,4.4225010797072,1.46246603095774,9.28293333333333,751.826666666667,12863
11168,6.9055,8.33981834610162,0.776332032161783,3.82257142857143,1011.48428571429,6515
17269,8.9644,13.4503489422866,0.7884727247025,3.83721428571429,1011.45285714286,11874
2364,8.9644,13.4503489422866,0.790324173884047,3.84014285714286,1011.44657142857,18646
8934,7.9244,8.41891159935983,0.90496770581738,5.20530769230769,1002.73507692308,13978
15870,7.9244,8.41891159935983,0.91234500959532,5.14646153846154,1001.57384615385,16478
3756,7.9244,8.41891159935983,0.91331395359158,5.07723076923077,1000.20769230769,6280
5302,8.9644,13.4503489422866,0.791700074952586,3.83935714285714,1011.5225,13387
7614,6.9944,14.2154797860363,0.793129694860289,3.82528571428571,1011.76478571429,12328
992,6.9055,8.33981834610162,0.789541558590707,3.83811428571429,1011.55651428571,5157
1997,6.6424,10.7005197394618,0.793981312174881,3.82738571428571,1011.31894285714,15913
4721,8.1805,7.55238461047956,1.28243898817756,9.56028571428571,738.357142857143,21128
20345,8.1805,7.55238461047956,1.28243898817756,9.56028571428571,738.357142857143,11924
14751,6.9444,9.61645618511727,0.853678100081177,3.87314285714286,1010.95828571429,1886
4457,6.9444,9.61645618511727,0.867409414821918,3.89257142857143,1011.04857142857,3302
16196,6.8124,20.2718865908171,1.54032154820109,7.88028571428571,725.628571428571,12867
17506,5.72033333333333,6.75292253969902,1.67731035010242,7.66861111111111,752.138888888889,11591
7627,5.72033333333333,6.75292253969902,1.7301491478154,7.37226666666667,789.253333333333,21075
2455,5.72033333333333,6.75292253969902,1.71821430764615,6.92775,844.925,17173
7116,5.72033333333333,6.75292253969902,1.66485256687304,6.53552941176471,894.047058823529,5962
6207,6.9055,8.33981834610162,0.786865234305601,3.83471428571429,1011.54071428571,17475
16081,8.9644,13.4503489422866,0.792681957786585,3.84057142857143,1011.52814285714,16408
1111,8.9644,13.4503489422866,0.79704681066512,3.84642857142857,1011.51557142857,5104
8998,8.9644,13.4503489422866,0.800856986104796,3.85228571428571,1011.503,16021
15020,8.9644,13.4503489422866,0.804303098044763,3.85814285714286,1011.49042857143,18493
16232,8.9644,13.4503489422866,0.805120552935229,3.85757142857143,1011.60714285714,13813
18638,8.9644,13.4503489422866,0.80948521855074,3.86342857142857,1011.59457142857,7077
19932,8.9644,13.4503489422866,0.813295250040536,3.86928571428571,1011.582,3041
6599,8.9644,13.4503489422866,0.816741246459107,3.87514285714286,1011.56942857143,10908
6451,8.9644,13.4503489422866,0.819913666580877,3.881,1011.55685714286,16592
8692,6.9055,8.33981834610162,0.799304130092935,3.85171428571429,1011.61971428571,2572
7804,9.627,14.5597470385939,1.61593433226792,9.30675,736.6525,413
13088,8.1805,7.55238461047956,0.91971833046343,5.45982051282051,990.728205128205,4598
7849,53.665,118.321595661992,0.0937616026729778,100.110952380952,1053.92857142857,19673
3945,53.595,90.1110426085505,0.0909980840367036,100.104285714286,1053.18095238095,154
3698,8.64366666666667,13.6783153906664,1.03122838814234,4.97146666666667,1005.71733333333,14141
14234,8.64366666666667,13.6783153906664,1.03761183287335,4.98853333333333,1005.568,7512
11634,8.64366666666667,13.6783153906664,1.04154017787875,5.0056,1005.41866666667,8378
17793,7.64742857142857,16.7833112681522,1.74307025515696,9.1316633266533,723.178857715431,3733
5470,9.2044,17.430656300659,1.45712483365437,8.3344,755.35,10592
3420,9.31885714285714,17.487432056259,1.69827007927339,9.3443,724.743,20122
17921,9.31885714285714,17.487432056259,1.69827007927339,9.3443,724.743,5895
10073,6.4805,6.67750379658988,0.783210373900167,3.99257142857143,1008.81285714286,3556
10508,7.58866666666667,16.5886803937558,1.67593870090126,9.21519230769231,720.584615384615,16178
5942,6.4805,6.67750379658988,0.780502281225575,3.97648079658606,1010.11137980085,10778
20903,8.1524,14.2876432915522,1.5671199494169,9.09525,737.0375,16222
17605,8.1524,14.2876432915522,1.57304431022448,9.4402,723.07,7109
234,6.9055,8.33981834610162,0.763668388312443,3.81042857142857,1011.42785714286,19609
14208,6.9055,8.33981834610162,0.760740803916582,3.808,1011.41657142857,20692
2519,7.8305,6.77360768587578,0.88815210175897,5.16876438986953,1001.77283192632,12257
13476,8.1055,6.77360768587578,0.883349016877845,5.25709900230238,999.871450498849,15574
16158,7.6555,7.19455400938082,0.870064836699325,5.02303501945525,1002.63229571984,1620
3084,8.1805,7.55238461047956,0.89651648797224,5.31821646341463,1001.07278963415,1737
6343,10.3055,7.31972361760292,0.889135156397888,5.93646788990826,998.855122324159,7187
13967,8.1805,7.55238461047956,0.890516212329374,5.25030769230769,1003.62307692308,479
8606,8.1805,7.55238461047956,0.890516212329374,5.25030769230769,1003.62307692308,11053
4436,6.472,22.2035873441947,1.0195563696589,4.35884615384615,999.683846153846,18821
1216,6.472,22.2035873441947,1.02696776650164,4.36761538461538,1001.62692307692,19070
21028,6.472,22.2035873441947,1.01625440326492,4.35665384615385,999.198076923077,4825
2515,8.1524,14.2876432915522,1.5671199494169,9.09525,737.0375,12259
4584,8.1524,14.2876432915522,1.00790503386132,4.92611258278146,1011.96026490066,15464
3840,8.1524,14.2876432915522,1.01920228760579,4.9544,1005.86666666667,2633
15078,8.1805,7.55238461047956,0.890516212329374,5.25030769230769,1003.62307692308,5928
21255,8.1805,7.55238461047956,0.890516212329374,5.25030769230769,1003.62307692308,16799
14721,8.1524,14.2876432915522,1.55321870407659,8.1524,779.88,19278
369,8.1524,14.2876432915522,1.55321870407659,8.1524,779.88,10843
20031,8.1805,7.55238461047956,0.894338751061948,5.27752977571539,1001.94764114462,19416
12297,6.4805,6.67750379658988,1.16480141432916,6.8205,780.5975,10862
7243,7.58866666666667,16.5886803937558,1.65602352428653,9.39736842105263,717.89298245614,20183
6748,6.4805,6.67750379658988,0.783210373900167,3.99257142857143,1008.81285714286,1564
14348,6.8124,17.7474131712332,1.00764027669594,4.36842105263158,985.663157894737,4544
14920,8.1524,14.2876432915522,1.01763056453914,4.92226385224274,1010.44168865435,20693
12473,8.1524,14.2876432915522,1.55321870407659,8.1524,779.88,16878
3069,8.1524,14.2876432915522,1.55321870407659,8.1524,779.88,3377
15144,6.9055,8.33981834610162,0.7715879354691,3.81771428571429,1011.46171428571,13165
20876,6.9055,8.33981834610162,0.776332032161783,3.82257142857143,1011.48428571429,4612
9911,7.58866666666667,16.5886803937558,1.66893734446022,8.865375,737.49875,12865
18452,8.1805,7.55238461047956,0.890516212329374,5.25030769230769,1003.62307692308,5532
5201,6.9055,8.33981834610162,0.763668388312443,3.81042857142857,1011.42785714286,5868
2561,6.9055,8.33981834610162,0.774005177116847,3.82014285714286,1011.473,13820
5178,8.1805,7.55238461047956,0.890516212329374,5.25030769230769,1003.62307692308,19401
13422,8.1524,14.2876432915522,1.5671199494169,9.09525,737.0375,10990
858,8.1524,14.2876432915522,1.57685969312247,9.10875,738.0475,4308
12349,8.1805,7.55238461047956,1.28243898817756,9.56028571428571,738.357142857143,20119
15390,5.363,4.42312657073535,0.752019818531961,3.48795,1022.64,4662
5804,6.8124,17.7474131712332,1.04802337820049,4.33528571428571,960.992857142857,19986
15684,8.1524,14.2876432915522,1.03688614161994,5.07368421052632,1002.55789473684,16479
17776,7.9244,8.41891159935983,0.91379498195439,5.10146153846154,1000.68584615385,1168
2991,7.58866666666667,16.5886803937558,1.6850803815477,9.356,724.241666666667,11059
9914,5.973,3.40209454244603,0.778269077545077,2.95692,1030.8588,14461
5589,5.973,3.40209454244603,0.768635284372354,2.89562,1030.9818,12278
20831,8.1524,14.2876432915522,1.01920228760579,4.9544,1005.86666666667,12355
18926,8.173,4.47740821692072,0.798850877643141,3.4337,1037.305,13350
17555,8.1055,6.77360768587578,0.885576345206738,5.25043894899536,998.447758887172,1079
8429,8.0844,9.40740065011398,0.916542035776833,5.26994414274631,997.948719937936,17207
12834,8.0844,9.40740065011398,0.932038902862439,5.26994414274631,998.670209464701,14642
16466,8.0844,9.40740065011398,0.940877744309268,5.26212393493416,999.877691711851,16229
19746,8.0844,9.40740065011398,0.947483471311169,5.26603100775194,1000.35581395349,19407
3081,8.0844,9.40740065011398,0.950636762993311,5.26994414274631,1000.834678045,940
14144,15.1203333333333,12.0585392266319,1.02374326797648,6.66953846153846,1011.29038461538,14005
796,15.1203333333333,12.0585392266319,1.02925771768999,6.66953846153846,1010.75384615385,18127
9515,15.1203333333333,12.0585392266319,1.03335721940839,6.66953846153846,1010.03846153846,19468
9918,15.1203333333333,12.0585392266319,1.03412651277389,6.66953846153846,1009.32307692308,8162
7256,15.1203333333333,12.0585392266319,1.03166789222019,6.66953846153846,1008.60769230769,14431
15195,15.1203333333333,12.0585392266319,1.02580453596372,6.66953846153846,1007.89230769231,7509
13707,15.1203333333333,12.0585392266319,1.01598353223408,6.66953846153846,1007.17692307692,12924
1792,7.58866666666667,16.5886803937558,1.65618225808108,9.2563,723.439,2854
11768,7.71885714285714,16.0209317470856,1.66093713287476,9.25626,723.3897,19532
2886,7.71885714285714,16.0209317470856,1.66465345484401,9.25622,723.3404,501
595,7.71885714285714,16.0209317470856,1.67391213664878,9.2561,723.1925,6819
812,7.71885714285714,16.0209317470856,1.68047114712778,9.256,723.06925,14909
17218,7.71885714285714,16.0209317470856,1.68637130971782,9.2559,722.946,4008
7193,10.3536666666667,11.9234554926975,0.929534312099909,5.10117647058823,1027.22352941176,15886
18145,10.487,12.071639259997,0.930780691956123,5.17176470588235,1027.82352941176,10385
13732,10.1203333333333,12.4686584834066,0.927945859025785,4.97764705882353,1026.46470588235,9608
3697,8.1524,14.2876432915522,1.00865064167081,4.91869709107624,1013.13939851599,13005
5160,8.1524,14.2876432915522,1.01119344627591,4.91792641261498,1012.69658344284,1420
15727,8.1524,14.2876432915522,1.01388825502815,4.92086176722153,1012.01571813935,19984
15167,8.1524,14.2876432915522,1.01540616412135,4.92009084924292,1011.57136273864,10644
7074,8.1524,14.2876432915522,1.01535526296806,4.91344736842105,1011.50394736842,10691
14668,8.1524,14.2876432915522,1.01593566978878,4.91298090849243,1011.03943383805,16636
897,8.1524,14.2876432915522,1.01715300452046,4.9187018469657,1010.17519788918,17084
7033,8.1524,14.2876432915522,1.0133004868318,4.89940450989415,1010.92525803695,14048
10163,8.1524,14.2876432915522,1.01181977785051,4.89585444743935,1010.65966077181,1890
6510,8.1524,14.2876432915522,1.011502453384,4.90153362756077,1009.7958698373,8553
11278,8.1524,14.2876432915522,1.00722579587117,4.88844754141467,1010.14838285564,17715
2555,5.903,6.31308143280819,1.01863073143556,4.03475,1001.05,7088
8353,6.4304,12.600828832253,1.0915552117138,4.777875,995.6,251
