Key_1_1,wtd_gmean_fie,wtd_range_atomic_radius,wtd_std_atomic_mass,mean_Density,wtd_gmean_atomic_mass,Key_2_6
13560,944.20932658392,37.0986666666667,42.2199821554518,5170.2858,34.4977668032204,12520
18,935.605614838132,22.7554179566564,44.2413446653742,4235.85725,35.1046074149803,13888
11553,957.877988273825,24.0912708941364,72.5074375105554,5503.4858,39.100730039907,16350
13907,957.118575352456,22.2399009988509,72.5677798744479,5602.2858,39.1019843147734,3411
1313,957.619105997266,23.6749116607774,72.6767947862574,5676.2858,39.112693021189,15201
6763,957.628133539667,22.5840707964602,72.9393092581273,5744.8858,39.2322692013477,3738
20503,958.079077515415,22.8298380674277,73.0015076933912,5323.0858,39.2438921742682,20861
13562,960.559099412984,15.0372964454561,73.154286218884,5503.4858,39.222351053291,13752
8283,959.374062782838,14.3484277831304,73.4818669443659,5676.2858,39.3285555296856,16778
507,960.002584742424,14.2428759316089,73.8923196126377,5744.8858,39.4662849622245,10156
11600,680.146094981858,48.5454545454545,22.1163328473676,3168.2858,48.4826302518175,6694
19356,670.722563815982,65.8571428571429,20.4097088866035,3168.2858,48.102508911383,18136
11689,1036.09118707199,46.6575716234652,31.3505629974962,2898.28125,32.4368447357942,7224
11534,945.752012155854,28.1216720257235,62.705489305651,5139.48985714286,37.4665862955417,19397
11957,932.384000763719,27.24225,64.2035748316406,5139.48985714286,39.0362368466789,316
12706,932.205562765408,27.15375,64.2112007919935,5139.48985714286,39.0111657435326,20070
6219,931.759617157858,26.9325,64.2302105069693,5139.48985714286,38.9485584091541,19990
2130,933.186713751285,26.71125,64.6964819758497,7818.06128571429,39.2385742683867,9911
20482,958.182063075205,51.0145512174038,15.1192134347827,2296.5286,31.0075193644028,14086
4185,963.053974995005,48.162224797219,15.1368085861641,2296.5286,30.5110052499802,2106
9643,967.646056013988,45.4132207338381,15.1364949578603,2296.5286,30.0384518715143,15507
17991,974.492163946627,43.391979301423,15.1660152192843,2296.5286,29.5289540805446,16329
21228,931.716636693768,20.9375,54.5335342404045,5511.0858,35.6129512913689,9610
519,922.806181174942,29.1875,54.8268583241125,6005.06128571429,36.114349267671,3892
866,915.117373912277,27.7925,54.9854762386697,6005.06128571429,36.1249222348072,3509
14531,907.49262967642,28.953125,55.1435741927782,6005.06128571429,36.1354982973234,3441
11216,921.002938442133,16.75,68.1728095311034,6567.5715,39.1508578867518,18334
14643,924.517687637963,23.9315789473684,62.1888305453234,6567.5715,35.9142774784257,19088
17563,927.126950251888,23.0315789473684,62.1426120755281,6567.5715,35.9107364809311,4895
13156,932.367588598112,21.2315789473684,62.0500525863963,6567.5715,35.9036555332903,17405
9719,936.569662356802,38.8871595330739,44.2569461455062,3389.025,35.325970371332,9596
7343,940.805166217103,38.2625482625483,44.1785299812206,3389.025,35.1571748644844,13846
18138,942.486392769975,38.0153964588145,44.1470644521621,3389.025,35.0906072656706,9055
4700,946.242364881895,37.4648318042813,44.0760759694235,3389.025,34.9427715453961,7445
6023,731.331633875904,52.5857142857143,69.4132658224725,5342.85725,80.0030613404731,9989
5319,933.41989500172,21.5384615384615,53.3182231896719,5384.35725,36.6755216155718,19875
11050,933.29192762631,37.2038461538462,53.3141538880465,6089.0858,36.6419210367715,4003
19934,935.52714245386,37.2846153846154,53.3210726296687,5735.4858,36.6875640311847,11838
19389,933.62185113985,37.1230769230769,53.3141114792326,5882.2858,36.6208943465441,1086
6170,933.60765066601,37.1692307692308,53.3142366682016,6087.4858,36.6436448950234,816
18237,930.703295754152,37.3538461538462,53.3306882966515,5488.2858,36.7147993477335,11089
13337,930.630322359562,45.125,68.5535045933284,6501.35725,44.6339701275952,8915
18316,930.630322359562,45.125,68.5535045933284,6501.35725,44.6339701275952,6091
5848,934.594309168097,44.5679012345679,68.4434942027039,6501.35725,44.0722025361836,2874
19678,934.201569255606,44.6229913473424,68.4547301521156,6501.35725,44.1274378554355,18316
12049,933.413667550588,44.7335811648079,68.4770486035944,6501.35725,44.2385282199243,16462
1182,935.260123063556,44.4745595663422,68.4242772865862,6501.35725,43.9787726080194,4404
10096,934.201569255606,44.6229913473424,68.4547301521156,6501.35725,44.1274378554355,11500
10434,932.344848308003,44.8837498445854,68.5068485777137,6501.35725,44.389824436309,19189
12609,931.449422361108,21.671826625387,53.3837271918288,5384.35725,36.8643931771993,2839
17232,891.923248257672,23.9758226997985,41.3276982843168,4566.90483333333,36.720430660281,21150
19028,933.183460960063,38.8581449727202,44.2366248529352,4566.90483333333,35.1783166648816,4694
6258,933.727408289062,38.1881804043546,44.1573906101525,4566.90483333333,34.9943029843877,17713
7508,933.279754870354,37.6381322957198,44.1018637566184,4566.90483333333,34.8964477916044,7367
18947,931.084873708689,37.2905246671887,44.0901408206291,4566.90483333333,34.9472508630944,11433
13646,930.884206115758,36.7071260767424,44.0269199701316,4566.90483333333,34.8275646115098,3534
20892,936.36889243889,35.4846153846154,43.8103438423149,4566.90483333333,34.2359789507448,5595
18007,932.42187571921,56.8433734939759,65.2713340428541,6423.0858,41.6119243979132,7722
16441,932.546197821846,38.3577235772358,57.2807005765954,5610.90483333333,36.7571835940439,12517
2737,932.546197821846,38.3577235772358,57.2807005765954,5610.90483333333,36.7571835940439,4658
5537,935.420165999409,38.7044220325834,44.2059348050183,4272.23816666667,35.0642114452229,16809
11730,933.995946113973,38.391881342701,44.2011349579573,4272.23816666667,35.1309419728776,19416
6255,935.541063790276,37.7198443579767,44.1212697764249,4272.23816666667,34.9404242748244,4008
13581,933.113929430372,37.5176747839749,44.1413060817513,4272.23816666667,35.0925829431665,20590
13500,934.421050602134,36.8730407523511,44.066420410807,4272.23816666667,34.9225440262807,17775
11778,991.342668749918,29.075,37.3813901462145,4272.23816666667,30.5760497764065,13330
5289,963.055561321028,47.5882352941177,42.0064784334635,6277.5715,31.346826137796,21052
9176,959.236851897034,47.5882352941177,39.3330693140313,5762.5715,30.5434071808258,7796
18403,929.619284729307,26.4307692307692,31.9749840029335,3861.06128571429,32.2622817230059,2667
16585,928.986623869368,22.8,32.789091287982,3861.06128571429,32.3739919019406,15557
19721,928.354393572531,20.9846153846154,33.5791157165163,3861.06128571429,32.4860888843935,9249
7645,929.619284729307,26.4307692307692,31.9749840029335,3861.06128571429,32.2622817230059,15837
11509,931.040465669615,28.4692307692308,30.4018210293003,3919.5715,32.1383512480449,19604
11428,930.885899311585,27.7230769230769,30.266691079531,3919.5715,32.040016441457,9709
6742,1012.26457910705,37.9090909090909,36.0259032677235,2885.0,14.9888113420585,10793
5055,944.622804028263,28.6769230769231,34.4089478336134,4044.77557142857,32.6650043134408,6028
17055,944.309187612497,28.6769230769231,34.188855514916,4044.77557142857,32.4654176725299,478
3090,935.646702516963,36.3692307692308,44.1655222521405,4826.6858,34.8276192539566,21077
1768,937.823226651085,36.4676923076923,44.1752078893306,5168.6858,34.8927637198951,7889
385,937.854160346799,27.1307692307692,38.0731096604879,3861.06128571429,33.4086233520175,1876
12697,941.692889924171,27.1307692307692,33.808692631965,3861.06128571429,32.7228810273828,5199
10862,935.418676626276,59.3536585365854,67.9734969345139,9051.0858,43.4846858171874,431
7579,914.818696928017,54.2716049382716,62.2274299136891,6639.0858,41.2296613035749,13012
20194,937.389796929782,55.7142857142857,65.2065981940645,7257.0858,41.7661098092143,11931
1000,934.086380869923,59.390243902439,66.9129769674297,7257.0858,43.1412820090587,8028
12096,940.001917699272,55.6428571428571,67.3788322936632,9051.0858,42.4176534471636,4957
2200,929.713394007972,45.6962025316456,67.5130220508246,6501.35725,43.7929503729806,10444
17039,932.42187571921,56.8433734939759,65.2713340428541,6423.0858,41.6119243979132,14280
8846,931.354391095129,27.9166666666667,60.3700973444083,5511.0858,38.3966925765868,4149
4732,932.546197821846,38.3577235772358,57.2807005765954,5610.90483333333,36.7571835940439,20768
15959,932.546197821846,38.3577235772358,57.2807005765954,5610.90483333333,36.7571835940439,17261
13718,935.908120593053,37.741935483871,57.3684554719911,6305.90483333333,36.8862746797726,13666
9070,937.674031742935,37.6935483870968,59.3315516559056,7800.90483333333,37.2751006287821,190
8668,934.56067101258,39.8934426229508,59.8508789121181,7800.90483333333,37.8225484492832,15378
20779,930.113459829119,38.5901639344262,57.3959858730417,5343.73816666667,36.9708975234138,8157
2930,927.340133387659,39.0743801652893,57.492898761515,5790.90483333333,37.2786523509527,13071
19613,927.340133387659,39.0743801652893,57.492898761515,5790.90483333333,37.2786523509527,772
11919,931.354391095129,27.9166666666667,60.3700973444083,5511.0858,38.3966925765868,17159
2453,931.354391095129,27.9166666666667,60.3700973444083,5511.0858,38.3966925765868,9692
11653,932.609509310762,28.9447852760736,51.7580859929831,5610.90483333333,34.5071151739198,6007
9922,932.609509310762,28.9447852760736,51.7580859929831,5610.90483333333,34.5071151739198,8738
13930,935.150120418559,28.5365853658537,51.9024055860325,6305.90483333333,34.6120355885846,3466
12974,935.150120418559,28.5365853658537,51.9024055860325,6305.90483333333,34.6120355885846,18629
18972,929.861435943534,26.5609756097561,48.9638552437461,5343.73816666667,33.72522532018,18758
9430,929.861435943534,26.5609756097561,48.9638552437461,5343.73816666667,33.72522532018,11199
7635,928.694674705606,29.3664596273292,51.9208762603293,5790.90483333333,34.8470361525949,20697
9326,928.694674705606,29.3664596273292,51.9208762603293,5790.90483333333,34.8470361525949,2752
17472,944.635430667821,37.3733333333333,41.8663928052111,3698.6858,34.2798355037228,6638
17401,942.540435146727,37.3733333333333,48.7171816770509,4384.4858,35.540528576512,9441
5290,930.630322359562,45.125,68.5535045933284,6501.35725,44.6339701275952,7152
11055,929.713394007972,45.6962025316456,67.5130220508246,6501.35725,43.7929503729806,13055
20164,930.307181772632,58.2195121951219,68.7190010710002,7157.0858,43.5744799346376,17657
6877,931.539450078538,29.4691358024691,54.649623779039,6222.5715,35.2807246432148,8346
12493,937.559192443233,22.6153846153846,44.1921252152174,4235.85725,34.93526616493,5747
1690,937.559192443233,22.6153846153846,44.1921252152174,4235.85725,34.93526616493,11584
11917,726.101840949994,47.6111111111111,48.9943266855031,6159.23816666667,59.8057314546509,12044
8074,720.741195806117,48.6931818181818,45.5726578461886,6159.23816666667,58.1832684129815,18149
12490,901.721665934458,22.5522388059701,50.8694615673965,5030.90483333333,36.6223720609963,442
16906,933.201125469228,20.6666666666667,49.8517851960553,5030.90483333333,34.1583393340091,2604
6136,935.826746009485,19.4761904761905,47.8315259055436,5030.90483333333,33.6745208764351,252
14066,713.992767838055,43.3333333333333,50.8242881534478,6335.90483333333,60.1594766542434,20401
12452,713.992767838055,43.3333333333333,50.8242881534478,6335.90483333333,60.1594766542434,12926
1093,1012.74978838498,50.5714285714286,31.6354108311003,2898.28125,33.2652584017953,18270
9676,927.80433901938,44.25,42.732535915273,3020.625,39.7156367875994,9693
8996,1011.47015187173,55.8285714285714,33.1267635661823,3020.625,33.4794871607175,16740
9644,1009.55372806655,45.7142857142857,35.2188362344372,3020.625,33.8034198916335,8360
3241,1007.64093529308,38.0571428571429,37.1629021740967,3020.625,34.1304868525829,6933
5974,1006.3677539527,34.9285714285714,38.3878966321251,3020.625,34.3502876955983,10168
6174,1005.09618131108,31.8,39.5622475809448,3020.625,34.5715040593122,89
2907,944.938511661291,23.5714285714286,25.2895990310806,3120.2858,27.3775434687462,7322
3391,943.249442961326,13.4,79.0490449278085,3536.85725,37.420937292244,8159
8089,942.387147301304,10.92,78.9435731239993,3536.85725,37.1866170061296,1898
5971,1020.87759290937,29.6112,53.607190935485,5710.23816666667,28.5903443216794,7227
1082,1020.94843442957,28.9952,53.5854915372237,5710.23816666667,28.5893658673645,16285
6986,1021.01928086566,28.3792,53.5637824013935,5710.23816666667,28.5883874465354,13919
449,1021.09013221798,27.7632,53.5420635161497,5710.23816666667,28.5874090591911,12845
14258,1058.07715278035,54.3346613545817,32.966352888219,4415.0,13.500324330943,1407
5539,934.85378483536,28.6795366795367,42.9272977459294,4368.90483333333,34.6988347149932,1429
802,665.317407589661,45.5294117647059,41.3205300130527,4249.4858,75.2027399900599,20141
10825,695.04129874636,55.8857142857143,44.7608740182609,4249.4858,71.8514967579005,1962
14525,695.920613101257,55.2857142857143,44.3539060016483,4249.4858,71.3917329358546,20088
7990,696.801039899022,55.2857142857143,43.9316927548607,4249.4858,70.9349110535261,11980
2579,933.041768395622,25.1254341952914,47.0130785659286,4249.4858,35.6500708227333,2842
12868,692.10813740082,55.8857142857143,44.6582490428914,4249.4858,71.8045881769871,7469
4491,692.983740938993,55.2857142857143,44.2488897340483,4249.4858,71.3451245138721,9422
19705,693.860452225384,55.2857142857143,43.8242032876243,4249.4858,70.8886008698154,14153
20104,930.887395741752,25.1273737841593,46.9257826364933,4249.4858,35.6396963434575,18649
5343,693.127246364027,55.2857142857143,43.7972606763374,4249.4858,70.8770280486929,17012
2443,930.207172552923,25.1390176088971,46.9077446711565,4249.4858,35.6497791255727,18568
2168,671.490102101261,50.925,42.5226497160827,4249.4858,74.4559547822231,2033
476,692.840265225397,55.8857142857143,44.6839444526986,4249.4858,71.8163124503889,649
8595,693.716794997028,55.2857142857143,44.2751843798787,4249.4858,71.3567737659174,6090
17732,694.594433688679,55.2857142857143,43.8511177494103,4249.4858,70.9001755805515,16273
8394,931.147557084979,25.1487290427258,46.9551144906353,4249.4858,35.6671129815349,3182
13552,892.724764410485,15.5563557796183,48.2473705287671,4249.4858,38.8058787069623,16577
20749,928.726551808082,30.3232307573056,48.4196557328317,4249.4858,36.1391541476743,10268
9743,929.587858546875,28.6057319907049,47.9497615279421,4249.4858,35.993132570302,9004
19200,930.671923437778,26.8719059405941,47.4662777637516,4249.4858,35.8277760232012,9922
5826,931.976333340732,25.1254341952914,46.9691248231561,4249.4858,35.6437813970284,13834
12893,701.973174401373,38.1666666666667,56.882628557966,7055.06128571429,80.8914763461812,10758
10942,686.027890757831,42.8909090909091,49.6808121151995,7055.06128571429,74.4559988659975,14238
11023,689.375622303745,41.6363636363636,49.6016106691287,7055.06128571429,74.4433193252232,11280
9365,696.120174667654,41.6363636363636,49.4427550098163,7055.06128571429,74.4179667211228,20293
11615,702.930712809298,41.7454545454545,49.2832907939253,7055.06128571429,74.3926227511691,8534
10707,706.360928043352,43.1636363636364,49.2033286291276,7055.06128571429,74.3799540030783,6341
5021,709.807882304934,44.5818181818182,49.1232120949505,7055.06128571429,74.3672874124215,2614
1005,701.973174401373,38.1666666666667,56.882628557966,7055.06128571429,80.8914763461812,6581
1125,701.973174401373,38.1666666666667,56.882628557966,7055.06128571429,80.8914763461812,15798
20922,701.973174401373,38.1666666666667,56.882628557966,7055.06128571429,80.8914763461812,8934
14181,731.221822235258,56.7428571428571,47.8247393471434,5293.06128571429,62.4110264154991,20925
19411,719.760273362816,55.7142857142857,42.8181832201118,5293.06128571429,60.5548520747716,11435
19147,708.478378732849,55.7142857142857,36.7644779411434,5293.06128571429,58.7538824531628,10391
19953,732.124234030831,56.7428571428571,47.4573316927305,5293.06128571429,63.8480640654202,8613
18383,720.648540289371,55.7142857142857,42.5302484169024,5293.06128571429,61.9491506036488,18117
10427,709.352722504378,55.7142857142857,36.571636998881,5293.06128571429,60.1067129706763,9173
9601,668.335270648896,74.1538461538462,59.5746255953571,6567.5715,80.6527175405231,6279
20005,666.99282563491,56.7058823529412,56.306684945595,6567.5715,72.228396873247,14578
1944,662.321997260022,68.8571428571428,63.3513889475316,6567.5715,86.1913629364056,11589
19320,662.394533727424,53.5555555555556,60.7754120412651,6567.5715,76.5252046435137,10789
695,662.394533727424,53.5555555555556,60.7754120412651,6567.5715,76.5252046435137,21023
14331,686.785201010773,63.6923076923077,54.2635882414173,6420.90483333333,70.2379820291255,4000
15593,679.283355259141,59.1428571428571,60.6511164578314,6420.90483333333,75.8063940308375,2683
13483,702.402641392633,59.1428571428571,58.1999223794086,7395.0858,80.9661134093794,9192
8179,937.053674257809,35.3384615384615,45.857324659132,4968.8858,35.2431091649719,5296
6857,936.548428640388,31.7538461538462,47.4408413818102,4968.8858,35.5536648196771,14569
17455,936.043455444004,32.4,48.9506031566576,4968.8858,35.8669570324487,15729
13496,935.538754521772,35.6615384615385,50.3932394280476,4968.8858,36.1830099173221,19601
9859,714.73987613193,65.4285714285714,43.6082693757843,4523.90483333333,68.3532490584737,11935
18755,941.42167077726,16.6153846153846,47.3069175987299,4600.4858,35.2616885346883,10311
13535,941.42167077726,16.6153846153846,47.3069175987299,4600.4858,35.2616885346883,3623
9726,737.888747626415,55.9714285714286,54.6305998523436,6069.63271428571,65.3933129598873,16614
7969,731.632660490267,55.7142857142857,54.5751470600154,6069.63271428571,66.9610180514166,3862
484,730.730854605195,55.7142857142857,55.0492530544697,6069.63271428571,65.4539166940703,16065
7643,905.142145014155,35.6333333333333,49.5610487297463,5411.23816666667,33.9132103737323,3325
13617,904.816598352515,37.25,49.4405474142197,5411.23816666667,33.6887865425241,6500
11278,904.328497885537,39.675,49.2529402171384,5411.23816666667,33.3549323699351,2733
19722,709.171270330133,56.4428571428571,56.9548486335838,6116.06128571429,71.2430458784604,108
20331,696.675328698497,81.8,64.0682544597187,6116.06128571429,69.5355375954591,1604
1731,945.371395526592,16.2666666666667,64.1963038171721,4584.2858,36.126174653366,16243
16123,949.186744026829,20.1875,64.2805308004514,4643.5715,39.0773775703549,20670
11116,945.371395526592,16.2666666666667,64.1963038171721,4584.2858,36.126174653366,5722
20011,949.186744026829,20.1875,64.2805308004514,4643.5715,39.0773775703549,8949
8345,952.897264528348,27.7692307692308,45.0550022731852,5371.91842857143,33.8222130983754,3833
13745,952.897264528348,27.7692307692308,45.0550022731852,5371.91842857143,33.8222130983754,11847
4435,952.897264528348,27.7692307692308,45.0550022731852,5371.91842857143,33.8222130983754,8075
16012,951.877459637226,24.3888888888889,55.341896604497,4868.5715,32.4337355717174,8336
14033,963.090430851551,45.6233333333333,43.7711025834677,5481.90483333333,30.0894769518031,6633
18592,962.340661218427,46.7666666666667,45.8088490556894,5301.90483333333,30.3814983216529,4326
8890,966.486505709446,44.9444444444444,48.9863907527509,6173.5715,30.8658655978035,2510
5760,964.056571375526,47.5882352941177,42.8027940844236,5582.5715,31.0174572807707,11749
9413,940.354423985699,40.8642857142857,52.5497458495981,5018.0858,35.7164784657602,3984
1270,940.317150477881,35.5285714285714,52.9583645802023,5018.0858,35.7771756357731,17233
2345,940.279878447499,31.35,53.3627255077856,5018.0858,35.8379759555535,16466
10586,940.192916121869,21.6,54.2902087605576,5018.0858,35.9802454915951,6805
5957,944.292771802094,38.2653333333333,42.2245519599484,4963.4858,34.5064412309742,11463
7523,944.316378538449,37.864,42.2221213537442,4963.4858,34.5004981667227,9107
426,944.363593781635,37.0613333333333,42.2172522294285,4963.4858,34.4886151087756,14868
21001,944.410811385555,36.2586666666667,42.2123725528604,4963.4858,34.4767361437279,19686
11289,944.458031350326,35.456,42.2074823203799,4963.4858,34.4648612701698,2059
2244,944.505253676066,34.6533333333333,42.2025815283175,4963.4858,34.4529904866921,6471
3645,944.291112091963,38.2706666666667,42.2253010141372,5168.6858,34.5089177099379,15771
14020,944.313059038122,37.8746666666667,42.223621136174,5168.6858,34.5054504493022,887
7907,944.356954460704,37.0826666666667,42.22025849186,5168.6858,34.4985169731079,13027
12333,944.400851923721,36.2906666666667,42.2168919955955,5168.6858,34.4915848901165,7917
14713,944.444751427265,35.4986666666667,42.213521646459,5168.6858,34.4846542000479,8012
12537,944.488652971433,34.7066666666667,42.2101474435275,5168.6858,34.4777249026224,5580
732,1001.91457014243,30.0833333333333,46.5738683573179,4235.85725,29.6276131952223,18179
3861,944.254205532371,38.2746666666667,42.2252320817975,5170.2858,34.5087301093953,3903
10028,944.239245645878,37.8826666666667,42.2234831703313,5170.2858,34.5050752869348,1389
19536,944.20932658392,37.0986666666667,42.2199821554518,5170.2858,34.4977668032204,4888
6860,944.179408469975,36.3146666666667,42.2164768837605,5170.2858,34.4904598675083,14953
5168,944.515254511201,38.284,42.2278338416055,4816.6858,34.5136946216871,15057
6419,944.761407500489,37.9013333333333,42.2286875948845,4816.6858,34.515003974066,14690
21016,945.253905947818,37.136,42.2303946248747,4816.6858,34.5176228278453,14529
17141,945.746661131628,36.3706666666667,42.2321010195052,4816.6858,34.5202418803322,1032
2362,946.239673185757,35.6053333333333,42.2338067788531,4816.6858,34.5228611315418,1645
12007,946.732942244108,34.84,42.2355119029954,4816.6858,34.5254805814892,11005
17487,943.951189338767,38.292,42.2302788139784,4569.4858,34.5166543599188,15794
20055,943.63332009805,37.9173333333333,42.2335758347134,4569.4858,34.5209239289212,5305
14327,942.997902701586,37.168,42.240164286572,4569.4858,34.529464651376,3683
10651,942.362913178173,36.4186666666667,42.2467452885205,4569.4858,34.5380074868664,2691
7946,941.728351239692,35.6693333333333,42.2533188440398,4569.4858,34.5465524359151,10015
9642,941.09421659822,34.92,42.259884956605,4569.4858,34.5550994990451,10296
17480,764.107226537707,78.0,54.5421907806946,6463.0858,63.6445511032403,8234
19339,709.159674058528,48.75,68.2776712711365,4584.2858,73.6759039439665,4301
3639,699.603326504407,39.0,63.909248220673,4584.2858,68.3061495020319,7762
11719,927.006407698045,16.4117647058824,50.1587712710342,4750.23816666667,32.9510797570916,13710
880,927.006407698045,16.4117647058824,50.1587712710342,4750.23816666667,32.9510797570916,7061
10717,927.006407698045,16.4117647058824,50.1587712710342,4750.23816666667,32.9510797570916,10152
9461,935.528652381751,50.4785714285714,55.8639697908743,5665.10725,36.496948389849,1417
11834,1012.74978838498,50.5714285714286,31.6354108311003,2898.28125,33.2652584017953,1925
14174,935.605614838132,22.7554179566564,44.2413446653742,4235.85725,35.1046074149803,20629
19403,930.630322359562,45.125,68.5535045933284,6501.35725,44.6339701275952,11204
10350,931.934051678372,20.55,50.2565511952422,5511.0858,34.0405411206164,14904
9662,747.773795018949,57.2,57.336253043823,7949.23816666667,65.0789445616312,19979
3467,721.985227617572,43.4444444444444,48.9050249466927,7949.23816666667,59.9272308546141,6854
3296,721.985227617572,43.4444444444444,48.9050249466927,7949.23816666667,59.9272308546141,7582
20699,930.794053311629,28.4911470361817,30.404449851389,3919.5715,32.155612589082,10386
16309,940.938575876598,28.203125,42.7399052139087,4896.2858,32.4405734837099,13367
11112,707.416979932507,48.75,57.4971557821722,7293.63271428571,83.4873639993501,10090
602,910.592162725173,41.6032608695652,52.5999873231307,4018.85725,34.9945908369197,17766
8841,933.127257917122,43.2,51.9340271974645,3990.85725,34.8432363214632,1910
4863,937.246250023,50.7085714285714,53.0129856925213,3990.85725,35.6087462779757,5662
16621,949.669762372484,16.0420775805391,63.950809206342,4584.2858,35.7222078308684,14817
19726,949.781760311656,28.5137795275591,63.9594712763438,4643.5715,35.8114602602217,6862
3146,950.041432721932,27.8576094056172,63.978460393492,4643.5715,36.0192142238104,19640
349,950.59018869622,26.4715394566624,64.0135693019391,4643.5715,36.4620365990016,8001
8431,951.235206402605,24.8433503836317,64.0461490958314,4643.5715,36.9891698923487,10719
10201,951.865968927597,23.2522123893805,64.0689596663366,4643.5715,37.5116695680355,14063
13923,926.290732235019,19.8652606912712,62.398402992359,4643.5715,38.3355843027299,12853
6766,953.119730046,20.0926497838172,64.0878351354549,4643.5715,38.5711912689098,14068
4130,950.316035203884,16.0083978480514,63.91343264677,4584.2858,35.6620190672578,12638
19709,951.045285489271,26.8747571558088,63.9669586539137,4643.5715,36.2531559278242,17283
10496,951.75642558034,25.0607339214934,64.0072905533272,4643.5715,36.8386008848925,505
15971,952.756763765834,22.5112980165704,64.0442853704316,4643.5715,37.6774028133009,17021
7677,953.326886328301,21.059495714818,64.0550855545618,4643.5715,38.1635743880577,5829
15660,953.787686855771,19.8867134589336,64.0583736658473,4643.5715,38.5608861842337,20528
5916,935.605614838132,22.7554179566564,44.2413446653742,4235.85725,35.1046074149803,13061
11384,935.335219104317,38.7554179566564,44.2378383046101,4290.0858,35.0815195164974,20017
11819,934.8190138886,38.3764523625097,44.2404575895835,4290.0858,35.079756248332,8864
8234,934.302293907703,37.9968992248062,44.2430789481706,4290.0858,35.0779903352492,2460
7009,933.537942809281,37.6459627329193,44.2518740104059,4290.0858,35.0976055075027,4196
10062,1042.46762563585,59.6031746031746,9.33717306477976,1586.66666666667,12.6487368494037,14399
725,1042.17734010996,62.6269841269841,11.097876273072,1659.75,12.6709165733048,20539
20512,1041.88713541697,61.7063492063492,12.6123765645644,1659.75,12.6931351896391,10255
3663,1041.59701153437,62.7579365079365,13.9610298811917,1659.75,12.7153927666049,1088
17138,1041.30696843968,59.0793650793651,15.188080720877,1702.33333333333,12.7376893725202,19675
5005,673.87015283308,48.75,40.6875632654383,5700.5715,74.8445431494972,4508
6873,675.705787070277,48.75,40.758565338479,6653.347,75.0971077060229,4685
15481,676.740527854176,48.75,40.7973011250487,6653.347,75.239549624127,18777
863,678.237951477941,48.81,40.8517299560188,6653.347,75.4457761789726,13176
11879,937.559192443233,22.6153846153846,44.1921252152174,4235.85725,34.93526616493,9966
5646,942.98864468427,23.8666666666667,51.6082262990164,4760.35725,36.0793244142961,1836
8142,941.513016547027,23.8666666666667,50.9881984201553,5447.85725,36.0214171119471,2328
21209,939.895207351217,23.6,50.398384669879,5316.60725,35.9638618522679,11858
7762,939.126681642072,23.4666666666667,50.0467047755709,5255.60725,35.9282870320129,13772
11300,944.214818369541,38.408,42.2041425630179,3698.6858,34.4757411113654,14717
5032,949.771148159575,27.7692307692308,50.1186719908894,5907.20414285714,34.9547859558403,6569
11106,950.028531821605,27.7692307692308,49.249684041281,5907.20414285714,34.5863266106967,19323
11893,711.353621296471,46.0125,69.3905181637131,4584.2858,74.4807861212051,8694
14933,711.562186224677,51.7995,69.3891661840668,5010.23816666667,74.4839649189299,17784
17421,711.701263481307,51.6575,69.3882647890749,5010.23816666667,74.4860841927846,4207
12666,987.044497393768,35.8333333333333,29.8081209724131,2941.4858,25.7748820135552,18223
17591,985.55725703991,33.9222222222222,29.5530300385714,2941.4858,25.6595932170486,6925
17725,982.589495703858,31.4888888888889,29.0286170844347,2941.4858,25.4305603476167,9583
14249,979.63067104529,29.0555555555556,28.4843520708295,2941.4858,25.2035717839863,11336
16821,976.680756153618,26.6222222222222,27.9190740111738,2941.4858,24.9786092790552,11254
1570,973.739724199287,24.1888888888889,27.3314791417156,2941.4858,24.7556547485914,10194
13518,925.582375638466,24.1272304111714,49.2711658787132,4654.35725,36.4076312072129,11565
204,926.896411285128,38.516228748068,49.2345141589802,5503.4858,36.2815786493581,14498
4040,713.483790009964,50.8888888888889,56.7784975460444,5511.0858,66.3573546012436,7428
4971,720.229988669841,55.1428571428571,56.879212004818,4592.85416666667,65.4515809922285,13774
38,726.891248959122,54.0869565217391,56.9687192794361,4592.85416666667,64.5774628083454,12750
8862,733.468887903438,53.0537634408602,57.0477093481867,4592.85416666667,63.7334440818395,15726
9543,739.964208312,52.0425531914894,57.116823363513,4592.85416666667,62.9180658418682,3893
20526,746.378498079078,51.0526315789474,57.1766577992551,4592.85416666667,62.1299588606585,16387
9227,752.713029583948,50.0833333333333,57.2277681780546,4592.85416666667,61.3678370281769,20492
12233,765.147826765637,48.2040816326531,57.3058539169277,4592.85416666667,59.9167841194176,17999
18208,921.233212907154,20.5882352941176,54.30034773138,5174.2858,34.0130152584194,11803
6055,926.041702201777,16.4117647058824,50.8892568218031,4750.23816666667,33.1257381277283,14839
1112,936.210358324611,21.2352941176471,47.3302657336793,6055.23816666667,32.274597012109,14764
16477,890.644826441036,18.1666666666667,72.1079450892068,6080.35725,44.0487350414139,13374
19575,905.220525559067,32.8181818181818,75.2194799690394,6080.35725,42.6054174665645,12742
14303,930.048687732312,27.4769230769231,53.0130314176523,5280.0715,33.7899441003693,10664
12411,929.990224799513,25.9230769230769,53.2497180016824,5280.0715,33.8510110364133,1684
17903,929.931765541699,24.3692307692308,53.4845949876782,5280.0715,33.9121883357852,11511
