Key_1_3,wtd_gmean_Density,gmean_Density,std_fie,entropy_atomic_mass,entropy_FusionHeat,Key_2_11
8033,53.9740223651659,724.953210852388,323.811807806633,1.1817952393305,1.08857534188499,7725
9790,53.9308461283635,724.953210852388,323.811807806633,1.1817952393305,1.08857534188499,3327
11268,53.9092709636664,724.953210852388,323.811807806633,1.1817952393305,1.08857534188499,18698
1033,53.8661465244087,724.953210852388,323.811807806633,1.1817952393305,1.08857534188499,19839
18531,53.8230565823207,724.953210852388,323.811807806633,1.1817952393305,1.08857534188499,8145
18984,53.8015245390907,724.953210852388,323.811807806633,1.1817952393305,1.08857534188499,19663
8732,53.7800011098064,724.953210852388,323.811807806633,1.1817952393305,1.08857534188499,6699
21164,53.7369800792921,724.953210852388,323.811807806633,1.1817952393305,1.08857534188499,18908
20044,53.7154824711741,724.953210852388,323.811807806633,1.1817952393305,1.08857534188499,18631
21040,53.6725130520072,724.953210852388,323.811807806633,1.1817952393305,1.08857534188499,16185
6064,53.6295780060023,724.953210852388,323.811807806633,1.1817952393305,1.08857534188499,1184
7515,53.5438109235142,724.953210852388,323.811807806633,1.1817952393305,1.08857534188499,5049
6521,54.2055199464995,1141.27836830106,305.619329231644,1.44165811364343,1.37253445855171,14945
19672,54.0755397127359,1141.27836830106,305.619329231644,1.44165811364343,1.37253445855171,20838
16531,54.0322822676624,1141.27836830106,305.619329231644,1.44165811364343,1.37253445855171,593
17183,53.8595982463382,1141.27836830106,305.619329231644,1.44165811364343,1.37253445855171,9086
6966,53.816513542511,1141.27836830106,305.619329231644,1.44165811364343,1.37253445855171,7854
5125,53.7304475034363,1141.27836830106,305.619329231644,1.44165811364343,1.37253445855171,4626
20865,54.2640297289553,1141.27836830106,305.619329231644,1.44165811364343,1.37253445855171,6171
15776,54.1772479997875,1141.27836830106,305.619329231644,1.44165811364343,1.37253445855171,9790
16431,54.1339091937019,1141.27836830106,305.619329231644,1.44165811364343,1.37253445855171,18421
10964,53.9177346387142,1141.27836830106,305.619329231644,1.44165811364343,1.37253445855171,16565
14960,53.8315067218394,1141.27836830106,305.619329231644,1.44165811364343,1.37253445855171,9149
16001,53.7454167049283,1141.27836830106,305.619329231644,1.44165811364343,1.37253445855171,7626
512,54.4683473135182,1141.27836830106,305.619329231644,1.44165811364343,1.37253445855171,7700
2845,54.38123882953,1141.27836830106,305.619329231644,1.44165811364343,1.37253445855171,305
9180,54.2725491005996,1141.27836830106,305.619329231644,1.44165811364343,1.37253445855171,17178
8316,63.3550143756053,908.383437367931,286.007883807422,1.31840099891431,1.34550846737517,1932
9686,68.6762066183695,749.188915504209,325.570463763223,1.17805955801262,1.09822611287521,4642
20924,68.8225309561995,749.188915504209,325.570463763223,1.17805955801262,1.09822611287521,7232
21107,69.4109526034396,749.188915504209,325.570463763223,1.17805955801262,1.09822611287521,7053
9838,62.9358227541056,1151.45104835832,283.30936730013,1.38675643710796,1.37628006610702,5556
13748,63.7176725908909,1151.45104835832,283.30936730013,1.38675643710796,1.37628006610702,5752
13822,65.0591315856358,1151.45104835832,283.30936730013,1.38675643710796,1.37628006610702,8560
19196,65.4115036453617,1151.45104835832,283.30936730013,1.38675643710796,1.37628006610702,19383
12170,65.5631038789969,1151.45104835832,283.30936730013,1.38675643710796,1.37628006610702,15971
11440,65.96909111472,1151.45104835832,283.30936730013,1.38675643710796,1.37628006610702,8334
17037,62.8884596054418,908.383437367931,286.007883807422,1.31840099891431,1.34550846737517,11618
18889,62.6663760859966,908.383437367931,286.007883807422,1.31840099891431,1.34550846737517,8683
17890,62.4271360005552,908.383437367931,286.007883807422,1.31840099891431,1.34550846737517,13009
16845,62.2075366506149,908.383437367931,286.007883807422,1.31840099891431,1.34550846737517,19741
11746,724.832078253766,318.167830333501,336.457397005921,0.918525892876333,0.574120013037202,12338
2489,742.816363112455,689.32130937949,320.886218152167,1.21105764027749,0.930939843502805,17110
8265,635.084323513521,266.756442082042,325.080772868665,0.887322335670583,0.58743809579653,4656
17522,1931.18066359735,1339.97470162901,253.160212777074,1.51145527510508,1.58243209909369,16226
12021,1928.81435959698,1707.4842649579,235.347627381892,1.7092860922234,1.76409208849209,19687
2301,1924.09044644452,1707.4842649579,235.347627381892,1.7092860922234,1.76409208849209,2891
10528,1921.73283019125,1707.4842649579,235.347627381892,1.7092860922234,1.76409208849209,6471
4034,1912.33121802057,1707.4842649579,235.347627381892,1.7092860922234,1.76409208849209,6179
10857,72.5135807063161,749.188915504209,325.570463763223,1.17805955801262,1.09822611287521,7938
1524,76.0125494366169,866.441836500314,300.319503196179,1.38523175326888,1.38502273085894,1283
15395,72.6746525463538,1159.06206082114,307.429579578804,1.44099615867445,1.37757445624742,741
3197,70.5699958802276,771.937882361276,314.899087010426,1.16810327386202,1.11278135480569,10336
2172,71.3563832099116,1364.27366043571,294.316679785567,1.41991899083551,1.30128754081788,13440
15825,72.1552583163626,1364.27366043571,294.316679785567,1.41991899083551,1.30128754081788,6029
3035,73.1907183948363,1364.27366043571,294.316679785567,1.41991899083551,1.30128754081788,15944
4177,74.477331762295,1364.27366043571,294.316679785567,1.41991899083551,1.30128754081788,3310
14727,72.2848528475157,1393.60553232714,274.938732569034,1.57134328457934,1.51889891950707,13856
4485,71.176660237436,1393.60553232714,274.938732569034,1.57134328457934,1.51889891950707,16122
9618,69.8797830272512,1393.60553232714,274.938732569034,1.57134328457934,1.51889891950707,14608
20591,68.8195948111083,1393.60553232714,274.938732569034,1.57134328457934,1.51889891950707,252
20169,67.5793571798169,1393.60553232714,274.938732569034,1.57134328457934,1.51889891950707,12047
17336,66.7790527396768,1393.60553232714,274.938732569034,1.57134328457934,1.51889891950707,9885
2461,64.7826823834358,1393.60553232714,274.938732569034,1.57134328457934,1.51889891950707,8206
8623,35.7744690442583,452.676543596251,349.805756813692,1.0620647774604,1.00028587914423,3058
12588,35.2732001976032,452.676543596251,349.805756813692,1.0620647774604,1.00028587914423,4404
11996,34.9758166130232,452.676543596251,349.805756813692,1.0620647774604,1.00028587914423,20791
9488,34.7789550878013,452.676543596251,349.805756813692,1.0620647774604,1.00028587914423,7841
14585,34.58320159847,452.676543596251,349.805756813692,1.0620647774604,1.00028587914423,16137
5235,35.573112300598,452.676543596251,349.805756813692,1.0620647774604,1.00028587914423,15926
9465,35.573112300598,452.676543596251,349.805756813692,1.0620647774604,1.00028587914423,3554
9016,93.7644927517533,883.11727808008,301.512839693437,1.12946266492502,0.96371978217008,6539
549,40.7183022215936,863.620243270756,303.361742602788,1.17908043295994,1.0895276311183,18930
6610,70.4421740324466,669.556587809389,311.743492313793,1.1995407452483,1.11209819664271,14625
8438,66.3421689582226,669.556587809389,311.743492313793,1.1995407452483,1.11209819664271,12360
88,66.3421689582226,669.556587809389,311.743492313793,1.1995407452483,1.11209819664271,12123
3826,66.3421689582226,669.556587809389,311.743492313793,1.1995407452483,1.11209819664271,3752
4141,68.8996631679477,962.364248380021,293.286136051468,1.32328660934735,1.34550846737517,2897
14410,64.6228811852236,874.164786339504,276.063147848459,1.31151037344354,1.3929374917507,403
7566,32.8534074508019,421.162940479463,342.609547261894,1.04032673991701,1.00028587914423,10734
19757,35.6129999922413,487.131708100063,346.406426759089,1.13096291899798,0.992093876193232,15298
1777,32.8534074508019,421.162940479463,342.609547261894,1.04032673991701,1.00028587914423,6655
3225,32.8534074508019,421.162940479463,342.609547261894,1.04032673991701,1.00028587914423,15919
11356,32.8534074508019,421.162940479463,342.609547261894,1.04032673991701,1.00028587914423,3916
19701,53.1685032642875,674.484751445268,314.505965762178,1.19727303349869,1.08857534188499,2576
10879,1510.88251290701,1151.45104835832,283.30936730013,1.38675643710796,1.37628006610702,1400
1784,1510.88251290701,1151.45104835832,283.30936730013,1.38675643710796,1.37628006610702,907
17730,1510.88251290701,1151.45104835832,283.30936730013,1.38675643710796,1.37628006610702,14536
9259,1510.88251290701,1151.45104835832,283.30936730013,1.38675643710796,1.37628006610702,17443
10998,1510.88251290701,1151.45104835832,283.30936730013,1.38675643710796,1.37628006610702,2607
1722,1510.88251290701,1151.45104835832,283.30936730013,1.38675643710796,1.37628006610702,18230
2448,1510.88251290701,1151.45104835832,283.30936730013,1.38675643710796,1.37628006610702,10782
11614,1510.88251290701,1151.45104835832,283.30936730013,1.38675643710796,1.37628006610702,16349
11636,1510.88251290701,1151.45104835832,283.30936730013,1.38675643710796,1.37628006610702,17678
2315,1814.76813123077,874.164786339504,276.063147848459,1.31151037344354,1.3929374917507,18166
17814,1814.76813123077,874.164786339504,276.063147848459,1.31151037344354,1.3929374917507,20141
7168,1814.76813123077,874.164786339504,276.063147848459,1.31151037344354,1.3929374917507,12155
10906,1814.76813123077,874.164786339504,276.063147848459,1.31151037344354,1.3929374917507,18787
15864,65.1911843373642,874.164786339504,276.063147848459,1.31151037344354,1.3929374917507,7451
5792,65.1911843373642,874.164786339504,276.063147848459,1.31151037344354,1.3929374917507,17510
7747,65.7644852312767,874.164786339504,276.063147848459,1.31151037344354,1.3929374917507,11290
12271,64.8854398646332,880.280293657353,295.552370993704,1.46270841025332,1.38906921282274,10318
18211,63.6063454951649,1325.91698967622,270.732356560661,1.67081973507111,1.42853302050573,1436
20043,62.0088235997633,1325.91698967622,270.732356560661,1.67081973507111,1.42853302050573,15287
19056,59.6576633539705,1325.91698967622,270.732356560661,1.67081973507111,1.42853302050573,13648
12986,87.2621747775237,883.11727808008,301.512839693437,1.12946266492502,0.96371978217008,18895
3842,78.5289550600994,1664.72019379909,274.843800002838,1.39893200380168,1.08128636147885,13767
311,76.8834250103444,1664.72019379909,274.843800002838,1.39893200380168,1.08128636147885,8994
13453,71.5601066968047,1664.72019379909,274.843800002838,1.39893200380168,1.08128636147885,8945
2373,86.7362234109452,883.11727808008,301.512839693437,1.12946266492502,0.96371978217008,11763
11038,78.4538296058138,1664.72019379909,274.843800002838,1.39893200380168,1.08128636147885,7661
14873,76.7017973341544,1664.72019379909,274.843800002838,1.39893200380168,1.08128636147885,20371
9393,73.3899160183609,1664.72019379909,274.843800002838,1.39893200380168,1.08128636147885,14215
2355,44.7037856128976,359.572022016523,328.842133688627,0.910886787570607,0.583900351482061,16899
11817,64.6225802770988,1287.13606150248,252.535231865444,1.52343591259416,1.58767071807945,17148
9026,55.389030708602,1087.60356324089,298.1420641238,1.43663176802515,1.37803630053412,12165
299,56.2241469432641,1087.60356324089,298.1420641238,1.43663176802515,1.37803630053412,19894
263,79.8802139558822,669.556587809389,311.743492313793,1.1995407452483,1.11209819664271,992
3728,78.5998144278716,669.556587809389,311.743492313793,1.1995407452483,1.11209819664271,1725
13811,77.3499368581904,669.556587809389,311.743492313793,1.1995407452483,1.11209819664271,4140
3936,53.4270174887903,674.484751445268,314.505965762178,1.19727303349869,1.08857534188499,5430
3579,53.527505999121,1077.26192960319,299.299399264349,1.44087515685239,1.37253445855171,14845
17685,53.5476263703476,1077.26192960319,299.299399264349,1.44087515685239,1.37253445855171,6786
14293,53.6281835138391,1077.26192960319,299.299399264349,1.44087515685239,1.37253445855171,17474
11879,53.830106979066,1077.26192960319,299.299399264349,1.44087515685239,1.37253445855171,15554
425,49.525929090287,1132.48770644492,272.219651017336,1.49441927490194,1.30878944678014,15746
20154,71.2372358793645,669.556587809389,311.743492313793,1.1995407452483,1.11209819664271,11032
12531,64.6228811852236,874.164786339504,276.063147848459,1.31151037344354,1.3929374917507,17070
4236,64.9111093424269,1147.47893711504,259.357871589731,1.54595952023815,1.61357762387019,13200
9691,65.1960175163805,1147.47893711504,259.357871589731,1.54595952023815,1.61357762387019,15535
14185,65.7742369581642,1147.47893711504,259.357871589731,1.54595952023815,1.61357762387019,10618
19647,66.240502632802,1147.47893711504,259.357871589731,1.54595952023815,1.61357762387019,17202
17317,66.7100736088677,1147.47893711504,259.357871589731,1.54595952023815,1.61357762387019,18315
6144,71.1115442162024,791.947094116295,290.594200905662,1.41917339072535,1.39184163265638,16641
19743,70.986074324618,791.947094116295,290.594200905662,1.41917339072535,1.39184163265638,6331
9803,70.8608258133152,791.947094116295,290.594200905662,1.41917339072535,1.39184163265638,3976
3824,70.7357982916888,791.947094116295,290.594200905662,1.41917339072535,1.39184163265638,7388
4368,70.2378903139317,791.947094116295,290.594200905662,1.41917339072535,1.39184163265638,5813
15977,69.9902521579083,791.947094116295,290.594200905662,1.41917339072535,1.39184163265638,6337
20245,69.7434871012341,791.947094116295,290.594200905662,1.41917339072535,1.39184163265638,1592
5208,77.3499368581904,669.556587809389,311.743492313793,1.1995407452483,1.11209819664271,10290
10431,68.6762066183695,749.188915504209,325.570463763223,1.17805955801262,1.09822611287521,4256
7936,1737.04548307648,1580.3464864276,257.185856722253,1.71328513800171,1.74470980569608,9610
400,65.8220310578179,1591.72768447346,240.472581491071,1.69921080710901,1.76630107086855,10105
10802,52.6832346542473,428.526415481517,326.649118576289,0.838545020838729,0.685215466214195,16173
6811,2195.41919662472,1537.59146178805,252.264732989382,1.7107884342239,1.767690446682,1460
18890,2124.0560139403,1919.38812346251,241.131115461589,1.87419430100835,1.87289802647926,14725
6261,2127.81099876503,1919.38812346251,241.131115461589,1.87419430100835,1.87289802647926,10923
9300,2131.5726217909,1919.38812346251,241.131115461589,1.87419430100835,1.87289802647926,11210
1098,2135.34089475315,1919.38812346251,241.131115461589,1.87419430100835,1.87289802647926,17764
2701,71.4265611245826,1010.56061097648,295.831961762079,1.4368862125285,1.39454112206376,5038
15483,71.6163895343049,1010.56061097648,295.831961762079,1.4368862125285,1.39454112206376,329
1217,71.806722445778,1010.56061097648,295.831961762079,1.4368862125285,1.39454112206376,11874
7318,71.9975611998023,696.75085366071,322.770587066108,1.17228029225009,1.11155740981811,9050
18258,71.2126957384415,1096.14728383779,279.181098214045,1.44461203001618,1.39019736061512,12759
18557,71.1881640512227,1096.14728383779,279.181098214045,1.44461203001618,1.39019736061512,10451
9090,71.1636408147958,1096.14728383779,279.181098214045,1.44461203001618,1.39019736061512,10069
14493,71.1391260262497,1096.14728383779,279.181098214045,1.44461203001618,1.39019736061512,12145
2940,35.5416339485781,1132.48770644492,272.219651017336,1.49441927490194,1.30878944678014,7110
12658,35.5301734790283,1132.48770644492,272.219651017336,1.49441927490194,1.30878944678014,20510
1487,35.4958142383179,1132.48770644492,272.219651017336,1.49441927490194,1.30878944678014,19863
6405,35.4729265392158,1132.48770644492,272.219651017336,1.49441927490194,1.30878944678014,7899
10932,35.3587092232854,1132.48770644492,272.219651017336,1.49441927490194,1.30878944678014,9382
17922,35.0182591149038,1132.48770644492,272.219651017336,1.49441927490194,1.30878944678014,21214
13629,35.0182591149038,1132.48770644492,272.219651017336,1.49441927490194,1.30878944678014,2040
19591,44.7037856128976,359.572022016523,328.842133688627,0.910886787570607,0.583900351482061,19247
5873,67.6399591389831,1301.5162033141,262.979106394405,1.36030111654269,1.35365875747276,14355
5246,64.6228811852236,874.164786339504,276.063147848459,1.31151037344354,1.3929374917507,1806
4112,56.0094399021058,1132.48770644492,272.219651017336,1.49441927490194,1.30878944678014,13546
4152,37.5809100897608,1199.78594454606,280.834674497292,1.46214333180956,1.30878944678014,17404
17217,93.8342565701522,1207.76907083709,266.293997929607,1.54314457963327,1.5858294981193,5870
11959,93.4797478945322,1207.76907083709,266.293997929607,1.54314457963327,1.5858294981193,3417
2422,93.1265785634725,1207.76907083709,266.293997929607,1.54314457963327,1.5858294981193,12959
6759,92.7747435168883,1207.76907083709,266.293997929607,1.54314457963327,1.5858294981193,3970
16636,92.4242377138125,1207.76907083709,266.293997929607,1.54314457963327,1.5858294981193,18642
1779,92.0750561323227,1207.76907083709,266.293997929607,1.54314457963327,1.5858294981193,3427
19830,91.7271937694691,1207.76907083709,266.293997929607,1.54314457963327,1.5858294981193,5667
13369,50.0924986265096,1169.13772402724,282.035604844495,1.44756367185613,1.29367217494017,18491
20505,51.5808345918868,1269.02316444246,275.003428342266,1.44207985371254,1.29952612959447,8502
17374,51.6974783989613,1744.05740631513,263.555817406653,1.63302564225487,1.53229540952504,8003
2413,52.0079616175811,1503.51977368246,271.840574704284,1.64585889281651,1.51256783511086,8200
18811,51.5808345918868,1269.02316444246,275.003428342266,1.44207985371254,1.29952612959447,18255
21175,51.4621497499408,1269.02316444246,275.003428342266,1.44207985371254,1.29952612959447,8195
17802,51.3437379956992,1269.02316444246,275.003428342266,1.44207985371254,1.29952612959447,14873
9696,51.2255987008011,1269.02316444246,275.003428342266,1.44207985371254,1.29952612959447,7897
17682,51.1077312383318,1269.02316444246,275.003428342266,1.44207985371254,1.29952612959447,12625
6976,50.6973267827849,1269.02316444246,275.003428342266,1.44207985371254,1.29952612959447,12366
13138,57.1516338063663,890.82316125665,316.402002008521,1.17203527939876,1.07748325597557,7762
5073,1861.84919327892,1269.02316444246,275.003428342266,1.44207985371254,1.29952612959447,3499
12739,1865.80497880109,1948.91843818788,251.179175202793,1.62127718370546,1.46399234795891,16680
14214,2202.86372362806,1674.11321282661,266.779101817715,1.64466119204822,1.48302162674076,5662
747,62.3477070850804,1302.68081203615,268.051858581299,1.54350817930495,1.57570961627381,130
12185,62.4424016733455,1311.27617159839,270.333421701589,1.54274026509247,1.57352251159734,14609
18756,62.537577966503,1319.95914822464,270.527638760503,1.54104294696989,1.57246031270887,19859
6505,62.6052878142444,1326.16322280194,269.856274503464,1.53984498643909,1.53378347913128,13194
1988,62.6784047526575,1332.88789874604,269.208516870391,1.53866511556789,1.50761662955318,2032
17645,62.745051578036,1339.04033130919,268.497347390166,1.53779759141262,1.53547437469304,17485
11509,61.9069025613205,1263.23815351004,267.328268863084,1.53560010015191,1.57539386064847,15557
12988,61.7482617075629,1249.2703479309,273.214002915094,1.55061368702756,1.56861611660736,6617
13393,61.9496582103485,1267.02311657449,273.324028805047,1.55022585573663,1.56163748138722,6652
10454,61.9321422228658,1265.4714525665,274.854529200852,1.54996549816429,1.57227722285665,15592
20567,62.061443014689,1276.96014340848,274.289332741096,1.5488120997196,1.57323407031257,19935
11077,62.1755754511384,1287.16760259036,273.324028805047,1.54646931630824,1.5767970495456,12545
187,61.372467869666,1216.65688957224,272.585024961632,1.54580928381917,1.5767562782102,5177
9579,62.8764581597249,1351.23497502662,276.480385078821,1.53455006937088,1.48731988783946,11464
3306,62.8259870523515,1700.41780652532,231.856620565383,1.79383933371483,1.92354435559227,8336
18582,44.0551612999145,1563.56135400948,271.682441259808,1.64798475063417,1.47871737466628,4738
12386,51.5808345918868,1269.02316444246,275.003428342266,1.44207985371254,1.29952612959447,13677
11309,51.5685653430735,1674.11321282661,266.779101817715,1.64466119204822,1.48302162674076,20157
8436,50.9842297181206,1312.03848613546,261.135192742933,1.61132347884368,1.51712954305375,19235
14746,67.1598526078451,696.75085366071,322.770587066108,1.17228029225009,1.11155740981811,15131
5637,67.2818984844628,1093.69348091663,305.559640005024,1.43777711834587,1.38439502216499,13924
20577,67.4041661482856,1093.69348091663,305.559640005024,1.43777711834587,1.38439502216499,8929
9432,67.526656002355,1093.69348091663,305.559640005024,1.43777711834587,1.38439502216499,10678
11177,67.649368450445,1093.69348091663,305.559640005024,1.43777711834587,1.38439502216499,7090
16086,67.7723038970634,1093.69348091663,305.559640005024,1.43777711834587,1.38439502216499,20035
17237,89.9643581528234,883.11727808008,301.512839693437,1.12946266492502,0.96371978217008,16768
10486,46.6082364385213,475.791082656561,329.333876517771,0.838036726368073,0.69624122988927,2824
4021,42.0289014193683,400.459478912394,337.067678664093,0.853678985624604,0.604312357523971,20140
5824,1814.76813123077,874.164786339504,276.063147848459,1.31151037344354,1.3929374917507,8745
6493,1821.99332666136,1147.47893711504,259.357871589731,1.54595952023815,1.61357762387019,9017
19903,1826.82609761365,1147.47893711504,259.357871589731,1.54595952023815,1.61357762387019,14218
20016,1834.09929981828,1147.47893711504,259.357871589731,1.54595952023815,1.61357762387019,11643
3856,1841.40145905959,1147.47893711504,259.357871589731,1.54595952023815,1.61357762387019,8406
14242,1834.12573335924,1209.92889728141,267.260032032892,1.54592056317014,1.6001407919691,9835
10500,1853.6898173813,1209.92889728141,267.260032032892,1.54592056317014,1.6001407919691,8749
12349,1873.46258577907,1209.92889728141,267.260032032892,1.54592056317014,1.6001407919691,8538
2265,1893.44626452788,1209.92889728141,267.260032032892,1.54592056317014,1.6001407919691,15802
1459,67.4747244434402,854.262665195479,315.724764430983,1.12584817902596,1.04418073353965,744
20531,67.4747244434402,854.262665195479,315.724764430983,1.12584817902596,1.04418073353965,11251
921,68.6762066183695,749.188915504209,325.570463763223,1.17805955801262,1.09822611287521,11730
6442,68.6618849659003,1159.06206082114,307.429579578804,1.44099615867445,1.37757445624742,10818
6240,68.647566300051,1159.06206082114,307.429579578804,1.44099615867445,1.37757445624742,14964
10038,68.6332506201989,1159.06206082114,307.429579578804,1.44099615867445,1.37757445624742,19328
11650,68.6762066183695,749.188915504209,325.570463763223,1.17805955801262,1.09822611287521,8639
20930,68.4374577806317,866.441836500314,300.319503196179,1.38523175326888,1.38502273085894,15324
825,68.1995389393415,866.441836500314,300.319503196179,1.38523175326888,1.38502273085894,9496
10464,67.8835999374812,866.441836500314,300.319503196179,1.38523175326888,1.38502273085894,1084
20194,68.6414715216054,1141.27836830106,305.619329231644,1.44165811364343,1.37253445855171,7573
10160,68.6067539931814,1141.27836830106,305.619329231644,1.44165811364343,1.37253445855171,5051
18052,68.5720540242115,1141.27836830106,305.619329231644,1.44165811364343,1.37253445855171,5347
17594,1804.05570998074,908.383437367931,286.007883807422,1.31840099891431,1.34550846737517,10534
17230,1792.88294941419,908.383437367931,286.007883807422,1.31840099891431,1.34550846737517,18148
20186,1781.7793832622,908.383437367931,286.007883807422,1.31840099891431,1.34550846737517,11224
1023,1770.74458299441,908.383437367931,286.007883807422,1.31840099891431,1.34550846737517,18726
9021,1781.7793832622,908.383437367931,286.007883807422,1.31840099891431,1.34550846737517,18918
9184,1814.76813123077,874.164786339504,276.063147848459,1.31151037344354,1.3929374917507,18141
10444,900.29305491801,971.933300501045,290.364004311829,1.12315259707527,1.0453970804906,1819
19472,890.479590666484,1186.04268544713,282.767023537045,1.3884290221815,1.34619748080532,10842
9565,883.996781016472,1186.04268544713,282.767023537045,1.3884290221815,1.34619748080532,12030
9316,874.36095103691,1186.04268544713,282.767023537045,1.3884290221815,1.34619748080532,16179
2204,867.995487223491,1186.04268544713,282.767023537045,1.3884290221815,1.34619748080532,17500
2298,852.283834081413,1186.04268544713,282.767023537045,1.3884290221815,1.34619748080532,7773
6931,64.6228811852236,874.164786339504,276.063147848459,1.31151037344354,1.3929374917507,9832
7486,64.5352573239501,1245.41469604424,253.421912145646,1.54978758056702,1.60548394107497,11344
7925,64.4477522741708,1245.41469604424,253.421912145646,1.54978758056702,1.60548394107497,17777
7996,64.3603658747858,1245.41469604424,253.421912145646,1.54978758056702,1.60548394107497,2596
1583,64.273097964914,1245.41469604424,253.421912145646,1.54978758056702,1.60548394107497,12582
14217,64.1859483838926,1245.41469604424,253.421912145646,1.54978758056702,1.60548394107497,8181
12606,63.5589237096684,2034.87610135002,234.001115469171,1.75681320233579,1.75584626830379,14664
17533,65.8886792370299,1225.61980413673,269.107560073828,1.54532441865882,1.60481052035989,20436
14500,67.179271056594,1225.61980413673,269.107560073828,1.54532441865882,1.60481052035989,11849
1097,68.4951422908318,1225.61980413673,269.107560073828,1.54532441865882,1.60481052035989,14439
5901,1763.77408315805,720.783608043632,303.305149313361,1.36911057097584,1.29311289399617,20488
1900,1747.62003813396,720.783608043632,303.305149313361,1.36911057097584,1.29311289399617,5628
3315,1731.61394469456,720.783608043632,303.305149313361,1.36911057097584,1.29311289399617,13032
7648,1715.75444778163,720.783608043632,303.305149313361,1.36911057097584,1.29311289399617,18945
1880,1762.22564411499,703.274034050243,316.713188863363,1.41705157290617,1.28259181472578,3235
6537,1744.55287066232,703.274034050243,316.713188863363,1.41705157290617,1.28259181472578,18259
15316,1727.05733156244,703.274034050243,316.713188863363,1.41705157290617,1.28259181472578,1229
14406,1709.73724939112,703.274034050243,316.713188863363,1.41705157290617,1.28259181472578,10729
9335,68.0533977480158,1253.61607945163,279.19498214609,1.58542503683234,1.53939622525621,20669
14944,66.7430722663282,1253.61607945163,279.19498214609,1.58542503683234,1.53939622525621,2232
19629,65.7503408982183,1253.61607945163,279.19498214609,1.58542503683234,1.53939622525621,19707
11319,65.2265126886383,1253.61607945163,279.19498214609,1.58542503683234,1.53939622525621,1205
3300,64.8740843908365,1253.61607945163,279.19498214609,1.58542503683234,1.53939622525621,3099
17591,64.3981952492112,1253.61607945163,279.19498214609,1.58542503683234,1.53939622525621,10211
15020,64.1500298191603,1253.61607945163,279.19498214609,1.58542503683234,1.53939622525621,6000
11710,63.8794789156884,1253.61607945163,279.19498214609,1.58542503683234,1.53939622525621,9228
3552,63.6594100815893,1253.61607945163,279.19498214609,1.58542503683234,1.53939622525621,1679
7317,68.1607256778529,1225.20552095791,278.204178117839,1.59175662920532,1.60217995728872,1731
4014,67.0095300895035,1225.20552095791,278.204178117839,1.59175662920532,1.60217995728872,19709
4652,65.3406949065259,1225.20552095791,278.204178117839,1.59175662920532,1.60217995728872,19892
16244,64.4981459572044,1225.20552095791,278.204178117839,1.59175662920532,1.60217995728872,5851
6993,63.8451423925025,1225.20552095791,278.204178117839,1.59175662920532,1.60217995728872,18285
8629,63.5277951781756,1225.20552095791,278.204178117839,1.59175662920532,1.60217995728872,16177
9130,44.7037856128976,359.572022016523,328.842133688627,0.910886787570607,0.583900351482061,666
13245,45.299913160613,1674.11321282661,266.779101817715,1.64466119204822,1.48302162674076,10355
499,45.2555609712621,1674.11321282661,266.779101817715,1.64466119204822,1.48302162674076,1587
9239,45.2112522062042,1674.11321282661,266.779101817715,1.64466119204822,1.48302162674076,12162
16160,45.1669868229235,1674.11321282661,266.779101817715,1.64466119204822,1.48302162674076,17899
18856,45.1227647789457,1674.11321282661,266.779101817715,1.64466119204822,1.48302162674076,9630
2597,43.7105344176032,1563.56135400948,271.682441259808,1.64798475063417,1.47871737466628,21118
17162,50.0924986265096,1169.13772402724,282.035604844495,1.44756367185613,1.29367217494017,7839
2713,32.8534074508019,421.162940479463,342.609547261894,1.04032673991701,1.00028587914423,6138
11283,32.8534074508019,421.162940479463,342.609547261894,1.04032673991701,1.00028587914423,2024
16038,1869.35392501032,874.164786339504,276.063147848459,1.31151037344354,1.3929374917507,19610
10273,1869.54754192066,1366.83058580076,246.859936326787,1.66289275099595,1.67284254831435,8320
20656,1870.3126443584,1366.83058580076,246.859936326787,1.66289275099595,1.67284254831435,16439
993,1871.24845415344,1366.83058580076,246.859936326787,1.66289275099595,1.67284254831435,9945
18487,73.7691573725531,1339.97470162901,253.160212777074,1.51145527510508,1.58243209909369,8740
7283,71.2372358793645,669.556587809389,311.743492313793,1.1995407452483,1.11209819664271,14346
2976,70.9090125972493,880.280293657353,295.552370993704,1.46270841025332,1.38906921282274,1278
10654,70.5008593186619,880.280293657353,295.552370993704,1.46270841025332,1.38906921282274,9125
3620,70.4195110171236,880.280293657353,295.552370993704,1.46270841025332,1.38906921282274,11283
20917,71.2372358793645,669.556587809389,311.743492313793,1.1995407452483,1.11209819664271,8573
797,70.9636112696346,880.280293657353,295.552370993704,1.46270841025332,1.38906921282274,7491
16957,70.6910376611979,880.280293657353,295.552370993704,1.46270841025332,1.38906921282274,20876
13683,70.4195110171236,880.280293657353,295.552370993704,1.46270841025332,1.38906921282274,2679
1426,54.4819174204037,1087.60356324089,298.1420641238,1.43663176802515,1.37803630053412,4975
3171,39.8484289401892,638.107255383244,239.774991745734,0.829633922171574,0.472412235082157,16327
1225,39.8484289401892,638.107255383244,239.774991745734,0.829633922171574,0.472412235082157,15083
12429,39.8484289401892,638.107255383244,239.774991745734,0.829633922171574,0.472412235082157,11248
