oz172,oz181,oz197,oz249
0.153846,0.0,0.0,0.232993
0.461538,0.0,0.0,0.285178
0.0,0.0,0.0,0.250473
0.076923,0.0,0.0,0.153498
0.076923,0.0,0.1,0.153081
0.134615,0.230769,0.0,0.208722
0.230769,0.0,0.0,0.150675
0.115385,0.0,0.0,0.168196
0.192308,0.0,0.0,0.096609
0.134615,0.0,0.0,0.119203
0.442308,0.0,0.0,0.406255
0.096154,0.0,0.0,0.148976
0.0,0.153846,0.0,0.00457
0.326923,0.0,0.0,0.178118
0.153846,0.0,0.0,0.232127
0.211538,0.0,0.2,0.231255
0.0,0.0,0.0,0.176114
0.076923,0.0,0.0,0.175703
0.25,0.0,0.0,0.276611
0.019231,0.076923,0.0,0.401978
0.038462,0.0,0.0,0.302145
0.153846,0.0,0.0,0.175913
0.115385,0.0,0.0,0.221629
0.057692,0.0,0.0,0.08908
0.115385,0.0,0.0,0.227449
0.057692,0.0,0.0,0.16874
0.634615,0.0,0.0,0.566457
0.230769,0.0,0.0,0.111196
0.134615,0.0,0.2,0.152148
0.153846,0.0,0.0,0.199983
0.153846,0.0,0.0,0.224872
0.096154,0.0,0.0,0.19858
0.076923,0.0,0.0,0.124791
0.076923,0.0,0.1,0.085411
0.115385,0.0,0.0,0.100555
0.019231,0.076923,0.0,0.116492
0.096154,0.230769,0.0,0.174048
0.076923,0.0,0.0,0.198408
0.307692,0.0,0.0,0.214561
0.192308,0.0,0.0,0.229871
0.384615,0.0,0.0,0.290486
0.096154,0.0,0.0,0.154436
0.038462,0.0,0.0,0.068901
0.038462,0.0,0.0,0.097538
0.269231,0.0,0.0,0.224448
0.384615,0.0,0.0,0.311228
0.5,0.0,0.1,0.464353
0.038462,0.0,0.0,0.282801
0.615385,0.0,0.0,0.444633
0.384615,0.0,0.0,0.370006
0.096154,0.0,0.0,0.203363
0.307692,0.0,0.0,0.351931
0.5,0.0,0.0,0.639034
0.153846,0.230769,0.0,0.187006
0.230769,0.0,0.0,0.33112
0.192308,0.0,0.0,0.350334
0.192308,0.0,0.0,0.348587
0.5,0.0,0.0,0.337665
0.557692,0.0,0.0,0.39822
0.230769,0.0,0.0,0.303708
0.173077,0.153846,0.0,0.261709
0.076923,0.0,0.0,0.12909
0.192308,0.0,0.1,0.316784
0.076923,0.0,0.0,0.192308
0.038462,0.0,0.0,0.069471
0.25,0.076923,0.0,0.236302
0.038462,0.0,0.0,0.119266
0.096154,0.230769,0.0,0.162615
0.038462,0.0,0.0,0.088867
0.269231,0.0,0.0,0.259128
0.153846,0.0,0.0,0.184362
0.076923,0.0,0.0,0.118264
0.076923,0.0,0.2,0.24267
0.269231,0.0,0.0,0.28795
0.115385,0.0,0.2,0.21886
0.192308,0.0,0.0,0.171884
0.076923,0.0,0.1,0.265429
0.153846,0.0,0.6,0.366974
0.076923,0.0,0.0,0.118137
0.115385,0.0,0.3,0.341605
0.173077,0.0,0.0,0.231624
0.269231,0.0,0.0,0.194653
0.346154,0.615385,0.0,0.654274
0.115385,0.153846,0.0,0.260309
0.173077,0.0,0.1,0.20125
0.230769,0.0,0.0,0.190647
0.115385,0.0,0.0,0.217479
0.230769,0.0,0.0,0.547313
0.153846,0.0,0.1,0.517849
0.211538,0.0,0.1,0.192251
0.096154,0.0,0.1,0.286008
0.153846,0.0,0.1,0.210889
0.5,0.0,0.1,0.360743
0.25,0.0,0.0,0.233699
0.230769,0.0,0.0,0.188629
0.192308,0.0,0.0,0.200932
0.25,0.0,0.0,0.215732
0.134615,0.0,0.0,0.15128
0.038462,0.0,0.0,0.147661
0.134615,0.0,0.0,0.225734
0.096154,0.230769,0.0,0.209365
0.0,0.0,0.0,0.084774
0.0,0.0,0.1,0.123168
0.096154,0.0,0.0,0.147362
0.038462,0.0,0.0,0.149437
0.134615,0.0,0.0,0.166214
0.269231,0.0,0.0,0.299059
0.115385,0.0,0.0,0.197024
0.134615,0.0,0.1,0.207576
0.076923,0.0,0.1,0.346296
0.057692,0.0,0.1,0.179468
0.134615,0.0,0.1,0.125535
0.134615,0.0,0.1,0.156377
0.211538,0.0,0.1,0.167563
0.115385,0.0,0.0,0.136686
0.0,0.0,0.1,0.090467
0.115385,0.0,0.1,0.144107
0.057692,0.0,0.1,0.165046
0.173077,0.0,0.0,0.221973
0.403846,0.0,0.0,0.316332
0.076923,0.0,0.0,0.14019
0.153846,0.0,0.0,0.235379
0.326923,0.0,0.0,0.198809
0.115385,0.0,0.0,0.155961
0.326923,0.0,0.0,0.265954
0.057692,0.0,0.1,0.165507
0.038462,0.0,0.0,0.096631
0.269231,0.0,0.0,0.259173
0.307692,0.0,0.0,0.28837
0.423077,0.0,0.0,0.250352
0.384615,0.0,0.0,0.304045
0.346154,0.0,0.1,0.265025
0.153846,0.0,0.0,0.188356
0.153846,0.0,0.0,0.201718
0.115385,0.0,0.1,0.101685
0.115385,0.0,0.0,0.153787
0.096154,0.0,0.0,0.135932
0.192308,0.0,0.0,0.228509
0.057692,0.0,0.0,0.147057
0.115385,0.0,0.3,0.222358
0.057692,0.0,0.0,0.158987
0.269231,0.0,0.0,0.209661
0.057692,0.0,0.0,0.093726
0.346154,0.0,0.2,0.278152
0.153846,0.0,0.0,0.152511
0.038462,0.0,0.0,0.076268
0.288462,0.307692,0.0,0.276414
0.307692,0.0,0.0,0.298801
0.019231,0.0,0.0,0.123531
0.115385,0.0,0.2,0.154252
0.076923,0.0,0.0,0.162592
0.134615,0.0,0.0,0.285528
0.134615,0.0,0.0,0.184712
0.173077,0.0,0.1,0.233728
0.173077,0.0,0.0,0.21732
0.038462,0.0,0.0,0.179041
0.134615,0.0,0.0,0.155448
0.230769,0.0,0.0,0.148164
0.134615,0.0,0.0,0.106083
0.192308,0.0,0.0,0.180817
0.076923,0.0,0.2,0.198068
0.115385,0.0,0.1,0.109701
0.288462,0.0,0.0,0.318184
0.25,0.0,0.0,0.203299
0.115385,0.0,0.0,0.467586
0.769231,0.0,0.6,0.850382
0.192308,0.0,0.0,0.181708
0.230769,0.0,0.2,0.286002
0.211538,0.0,0.0,0.240165
0.230769,0.0,0.0,0.254056
0.134615,0.0,0.1,0.187853
0.076923,0.0,0.1,0.116014
0.134615,0.0,0.1,0.217374
0.115385,0.0,0.1,0.166016
0.096154,0.0,0.0,0.094197
0.096154,0.0,0.0,0.109284
0.211538,0.0,0.0,0.180693
0.346154,0.0,0.1,0.38256
0.365385,0.0,0.1,0.442373
0.134615,0.076923,0.0,0.136699
0.076923,0.076923,0.0,0.118181
0.057692,0.0,0.1,0.094423
0.153846,0.0,0.0,0.184476
0.269231,0.0,0.0,0.223487
0.115385,0.0,0.0,0.100934
0.269231,0.0,0.0,0.334525
0.115385,0.0,0.0,0.365803
0.173077,0.0,0.1,0.253066
0.230769,0.0,0.2,0.220136
0.211538,0.0,0.0,0.13169
0.346154,0.076923,0.3,0.405533
0.096154,0.0,0.0,0.123352
0.192308,0.0,0.1,0.149717
0.211538,0.0,0.0,0.16889
0.134615,0.0,0.4,0.185212
0.0,0.0,0.1,0.216035
0.115385,0.076923,0.0,0.285152
0.134615,0.0,0.1,0.320112
0.326923,0.0,0.1,0.245321
0.365385,0.0,0.1,0.380721
0.211538,0.0,0.1,0.349261
0.211538,0.0,0.1,0.296551
0.192308,0.0,0.0,0.192197
0.096154,0.230769,0.0,0.158389
0.384615,0.0,0.1,0.376482
0.057692,0.0,0.1,0.160234
0.076923,0.0,0.0,0.178163
0.115385,0.0,0.2,0.16103
0.153846,0.0,0.1,0.19044
0.076923,0.0,0.2,0.141103
0.057692,0.0,0.0,0.067584
0.230769,0.0,0.0,0.190411
0.192308,0.076923,0.0,0.196636
0.076923,0.0,0.0,0.190373
0.173077,0.0,0.1,0.167665
0.307692,0.076923,0.1,0.286498
0.038462,0.0,0.0,0.213155
0.115385,0.0,0.0,0.265964
0.0,0.076923,0.0,0.239456
0.096154,0.0,0.0,0.213212
0.134615,0.0,0.0,0.118846
0.153846,0.0,0.0,0.226129
0.096154,0.0,0.0,0.206322
0.230769,0.0,0.0,0.362926
0.115385,0.307692,0.0,0.125739
0.096154,0.0,0.0,0.345058
0.096154,0.0,0.1,0.11168
0.096154,0.076923,0.0,0.160753
0.096154,0.0,0.2,0.212945
0.096154,0.0,0.0,0.187907
0.153846,0.0,0.0,0.201705
0.173077,0.0,0.0,0.182933
0.192308,0.0,0.1,0.104141
0.461538,0.0,0.0,0.448388
0.192308,0.0,0.0,0.183716
0.211538,0.0,0.1,0.207522
0.423077,0.0,0.0,0.347078
0.076923,0.0,0.1,0.211694
0.461538,0.0,0.0,0.380651
0.153846,0.307692,0.0,0.138688
0.096154,0.0,0.0,0.136797
0.0,0.0,0.0,0.112129
0.423077,0.0,0.0,0.299476
0.230769,0.0,0.0,0.211487
0.0,0.0,0.0,0.119502
0.057692,0.0,0.0,0.128135
0.230769,0.076923,0.0,0.259122
0.25,0.0,0.0,0.172989
0.269231,0.0,0.0,0.247109
0.269231,0.0,0.0,0.20498
0.346154,0.0,0.0,0.470482
0.230769,0.0,0.0,0.173301
0.326923,0.0,0.1,0.324284
0.153846,0.0,0.0,0.157953
0.211538,0.0,0.0,0.139311
0.0,0.0,0.1,0.186182
0.25,0.076923,0.0,0.499246
0.134615,0.0,0.1,0.193275
0.461538,0.0,0.0,0.376088
0.134615,0.0,0.0,0.188769
0.019231,0.0,0.2,0.149809
0.038462,0.076923,0.1,0.250788
0.192308,0.0,0.1,0.267182
0.211538,0.0,0.0,0.246982
0.038462,0.076923,0.0,0.173062
0.038462,0.076923,0.0,0.187535
0.0,0.0,0.1,0.11421
0.288462,0.0,0.0,0.202332
0.096154,0.230769,0.0,0.184518
0.057692,0.0,0.0,0.098369
0.269231,0.0,0.0,0.315466
0.173077,0.0,0.1,0.277359
0.192308,0.0,0.1,0.231927
0.038462,0.0,0.1,0.087015
0.038462,0.0,0.1,0.087015
0.057692,0.0,0.1,0.20475
0.538462,0.307692,0.0,0.572777
0.134615,0.0,0.0,0.182176
0.076923,0.0,0.0,0.109822
0.211538,0.0,0.0,0.185549
0.192308,0.0,0.0,0.260703
0.115385,0.0,0.0,0.190001
0.230769,0.0,0.0,0.22688
0.173077,0.0,0.0,0.225899
0.134615,0.0,0.0,0.184995
0.134615,0.0,0.1,0.216184
0.115385,0.0,0.2,0.133023
0.211538,0.0,0.0,0.146163
0.057692,0.0,0.0,0.187881
0.192308,0.0,0.0,0.116711
0.25,0.0,0.0,0.185288
0.269231,0.0,0.0,0.239713
0.096154,0.0,0.0,0.094655
0.096154,0.0,0.1,0.147722
0.134615,0.0,0.1,0.193842
0.038462,0.076923,0.0,0.177316
0.173077,0.0,0.3,0.250737
0.0,0.0,0.0,0.183977
0.403846,0.076923,0.0,0.37401
0.115385,0.0,0.4,0.344214
0.346154,0.0,0.0,0.285229
0.269231,0.0,0.0,0.279097
0.269231,0.0,0.0,0.358945
0.230769,0.0,0.2,0.26695
0.0,0.0,0.0,0.105876
0.115385,0.0,0.0,0.13443
0.173077,0.153846,0.0,0.187656
0.153846,0.0,0.0,0.234173
0.423077,0.0,0.0,0.52493
0.173077,0.0,0.0,0.130022
0.096154,0.0,0.0,0.187315
0.153846,0.0,0.1,0.272866
0.019231,0.0,0.0,0.228926
0.096154,0.0,0.0,0.179872
0.288462,0.0,0.0,0.18973
0.269231,0.0,0.2,0.3295
0.269231,0.0,0.3,0.362585
0.057692,0.0,0.2,0.122086
0.057692,0.0,0.0,0.073793
0.211538,0.0,0.0,0.232636
0.269231,0.0,0.3,0.370245
0.307692,0.0,0.1,0.340654
0.076923,0.0,0.0,0.202376
0.096154,0.076923,0.0,0.27349
0.211538,0.0,0.2,0.306648
0.076923,0.0,0.0,0.162729
0.057692,0.0,0.0,0.288023
0.057692,0.0,0.0,0.350502
0.192308,0.0,0.0,0.344421
0.019231,0.0,0.0,0.105029
0.211538,0.0,0.0,0.198227
0.096154,0.0,0.1,0.265906
0.153846,0.0,0.0,0.280433
0.346154,0.076923,0.0,0.291905
0.269231,0.0,0.0,0.249645
0.038462,0.153846,0.0,0.094712
0.076923,0.0,0.2,0.166952
0.211538,0.0,0.0,0.173571
0.153846,0.0,0.0,0.188636
0.173077,0.0,0.0,0.221187
0.230769,0.0,0.0,0.257655
0.115385,0.0,0.0,0.137765
0.057692,0.0,0.1,0.16727
0.192308,0.0,0.0,0.253413
0.192308,0.0,0.0,0.316545
0.134615,0.0,0.0,0.19254
0.076923,0.0,0.1,0.185202
0.153846,0.0,0.0,0.111406
0.134615,0.0,0.0,0.191299
0.173077,0.0,0.0,0.200871
0.307692,0.0,0.0,0.268408
0.192308,0.0,0.0,0.159996
0.096154,0.076923,0.1,0.390143
0.115385,0.0,0.0,0.136848
0.115385,0.0,0.0,0.139015
0.173077,0.076923,0.1,0.167744
0.076923,0.0,0.0,0.211856
0.288462,0.0,0.0,0.202061
0.173077,0.0,0.0,0.096297
0.307692,0.0,0.0,0.303956
0.269231,0.0,0.0,0.308955
0.192308,0.0,0.0,0.149968
0.096154,0.0,0.0,0.213785
0.192308,0.0,0.0,0.194886
0.25,0.0,0.0,0.18708
0.288462,0.0,0.0,0.271001
0.192308,0.0,0.1,0.181428
0.173077,0.153846,0.0,0.134567
0.153846,0.0,0.0,0.161876
0.153846,0.076923,0.0,0.361971
0.076923,0.0,0.0,0.158732
0.211538,0.0,0.2,0.204585
0.076923,0.076923,0.0,0.13871
0.0,0.0,0.2,0.169861
0.25,0.0,0.1,0.259026
0.0,0.0,0.2,0.164457
0.019231,0.0,0.2,0.193333
0.115385,0.0,0.2,0.167573
0.115385,0.0,0.0,0.272618
0.173077,0.0,0.0,0.376753
0.326923,0.153846,0.3,0.470097
0.192308,0.307692,0.0,0.332322
0.057692,0.0,0.0,0.376218
0.365385,0.076923,0.0,0.283692
0.153846,0.076923,0.0,0.300284
0.307692,0.076923,0.0,0.31069
0.307692,0.076923,0.0,0.31069
0.153846,0.0,0.0,0.230822
0.076923,0.076923,0.0,0.10051
0.076923,0.0,0.0,0.106665
0.057692,0.076923,0.0,0.041585
0.269231,0.0,0.0,0.288465
0.384615,0.076923,0.1,0.31461
0.230769,0.0,0.1,0.298333
0.134615,0.0,0.1,0.208248
0.076923,0.0,0.2,0.11934
0.230769,0.0,0.1,0.170086
0.0,0.0,0.0,0.093408
0.038462,0.0,0.0,0.132326
0.038462,0.0,0.0,0.115473
0.115385,0.0,0.2,0.216636
0.230769,0.0,0.1,0.268567
0.038462,0.0,0.1,0.111938
0.153846,0.153846,0.0,0.099654
0.461538,0.230769,0.0,0.630061
0.076923,0.0,0.2,0.159706
0.173077,0.153846,0.1,0.239386
0.192308,0.0,0.1,0.311762
0.096154,0.0,0.0,0.167398
0.288462,0.0,0.0,0.230291
0.057692,0.0,0.2,0.16215
0.0,0.0,0.2,0.103403
0.134615,0.0,0.0,0.209629
0.115385,0.0,0.0,0.46561
0.230769,0.0,0.0,0.232302
0.057692,0.076923,0.0,0.26554
0.038462,0.0,0.0,0.261454
0.019231,0.0,0.0,0.096469
0.076923,0.0,0.0,0.205705
0.173077,0.0,0.0,0.298508
0.115385,0.0,0.0,0.112978
0.288462,0.0,0.0,0.255176
0.192308,0.0,0.0,0.306088
0.115385,0.0,0.0,0.138061
0.096154,0.0,0.0,0.143442
0.019231,0.0,0.1,0.083925
0.211538,0.0,0.0,0.156174
0.057692,0.0,0.3,0.283132
0.307692,0.0,0.1,0.310718
0.326923,0.0,0.2,0.368714
0.096154,0.0,0.0,0.191885
0.0,0.0,0.0,0.175869
0.076923,0.0,0.0,0.185966
0.076923,0.0,0.0,0.221673
0.076923,0.0,0.0,0.133571
0.211538,0.0,0.1,0.212712
0.288462,0.0,0.0,0.306413
0.153846,0.0,0.0,0.445193
0.365385,0.0,0.0,0.393281
0.192308,0.0,0.0,0.208964
0.211538,0.0,0.1,0.174793
0.153846,0.0,0.0,0.222472
0.192308,0.0,0.1,0.262409
0.115385,0.0,0.0,0.105217
0.153846,0.0,0.0,0.099435
0.211538,0.0,0.2,0.366563
0.096154,0.0,0.0,0.351479
0.057692,0.0,0.0,0.117243
0.076923,0.0,0.1,0.120148
0.25,0.0,0.0,0.212101
0.230769,0.0,0.0,0.228143
0.096154,0.0,0.0,0.126993
0.211538,0.076923,0.0,0.211093
0.153846,0.0,0.0,0.149033
0.269231,0.0,0.0,0.302451
0.192308,0.0,0.0,0.155862
0.076923,0.076923,0.1,0.142239
0.134615,0.0,0.0,0.138175
0.0,0.0,0.0,0.358878
0.365385,0.538462,0.0,0.290113
0.134615,0.0,0.1,0.172333
0.076923,0.0,0.0,0.142764
0.076923,0.0,0.0,0.23059
0.288462,0.230769,0.0,0.255415
0.076923,0.0,0.0,0.12922
0.115385,0.0,0.0,0.14089
0.153846,0.0,0.0,0.214618
0.153846,0.0,0.2,0.134099
0.096154,0.0,0.1,0.182637
0.115385,0.076923,0.0,0.143512
0.038462,0.0,0.0,0.325586
0.230769,0.0,0.0,0.531934
0.173077,0.0,0.1,0.221339
0.076923,0.0,0.0,0.137752
0.269231,0.076923,0.1,0.323145
0.288462,0.0,0.0,0.272866
0.134615,0.0,0.1,0.220226
0.076923,0.0,0.0,0.179993
0.134615,0.0,0.2,0.173994
0.115385,0.0,0.0,0.168276
0.096154,0.0,0.0,0.233527
0.096154,0.0,0.0,0.178223
0.115385,0.0,0.0,0.212601
0.153846,0.076923,0.1,0.227643
0.25,0.0,0.0,0.386166
0.384615,0.0,0.0,0.415763
0.096154,0.0,0.0,0.157326
0.230769,0.0,0.0,0.220607
0.173077,0.0,0.0,0.227646
0.173077,0.0,0.0,0.225845
0.153846,0.0,0.0,0.234918
0.019231,0.0,0.2,0.132495
0.211538,0.0,0.0,0.254937
0.134615,0.0,0.0,0.184712
0.076923,0.0,0.0,0.148174
0.019231,0.076923,0.0,0.10551
0.038462,0.0,0.0,0.132053
0.096154,0.0,0.0,0.116797
0.057692,0.0,0.0,0.133106
0.307692,0.0,0.0,0.348918
0.211538,0.153846,0.0,0.111091
0.019231,0.0,0.2,0.147136
0.115385,0.076923,0.0,0.1201
0.019231,0.0,0.2,0.161778
0.019231,0.0,0.2,0.193333
0.230769,0.0,0.2,0.176044
0.038462,0.0,0.2,0.177434
0.0,0.0,0.2,0.17388
0.076923,0.0,0.2,0.205842
0.134615,0.0,0.0,0.177552
0.0,0.0,0.0,0.138777
0.076923,0.0,0.1,0.11372
0.461538,0.230769,0.1,0.653682
0.153846,0.0,0.1,0.51608
0.153846,0.0,0.1,0.464391
0.192308,0.0,0.1,0.360762
0.192308,0.0,0.1,0.298515
0.211538,0.0,0.0,0.168005
0.230769,0.0,0.0,0.259532
0.134615,0.0,0.1,0.210685
0.076923,0.0,0.2,0.151976
0.153846,0.0,0.2,0.261553
0.288462,0.0,0.0,0.278406
0.230769,0.0,0.0,0.293067
0.096154,0.0,0.0,0.113297
0.038462,0.0,0.2,0.202695
0.038462,0.0,0.2,0.202695
0.057692,0.0,0.2,0.200085
0.0,0.0,0.2,0.200544
0.076923,0.076923,0.0,0.128342
0.173077,0.0,0.0,0.242873
0.076923,0.0,0.0,0.345525
0.307692,0.0,0.0,0.260309
0.096154,0.0,0.0,0.229833
0.134615,0.0,0.0,0.232655
0.019231,0.076923,0.0,0.073691
0.230769,0.0,0.0,0.232232
0.134615,0.0,0.0,0.12522
0.057692,0.153846,0.0,0.042931
0.115385,0.0,0.0,0.199054
0.076923,0.076923,0.0,0.14874
0.365385,0.076923,0.1,0.300195
0.096154,0.153846,0.1,0.13015
0.153846,0.230769,0.2,0.144842
0.269231,0.0,0.0,0.357841
0.134615,0.0,0.0,0.203245
0.25,0.076923,0.1,0.279078
0.25,0.0,0.0,0.189972
0.365385,0.0,0.0,0.379085
0.076923,0.0,0.0,0.158118
0.076923,0.076923,0.0,0.083368
0.192308,0.0,0.0,0.195812
0.153846,0.0,0.0,0.228232
0.326923,0.0,0.0,0.420887
0.134615,0.0,0.1,0.188629
0.25,0.0,0.2,0.301302
0.096154,0.0,0.0,0.187404
0.403846,0.153846,0.0,0.384428
0.134615,0.0,0.0,0.129055
0.0,0.0,0.0,0.118891
0.0,0.0,0.2,0.120832
0.423077,0.0,0.0,0.374216
0.673077,0.0,0.1,0.641478
0.153846,0.0,0.0,0.088994
0.076923,0.0,0.0,0.109669
0.192308,0.0,0.1,0.236703
0.115385,0.0,0.0,0.187471
0.615385,0.307692,0.0,0.515666
0.057692,0.0,0.0,0.162115
0.076923,0.0,0.0,0.212356
0.076923,0.0,0.0,0.12629
0.076923,0.0,0.0,0.137857
0.326923,0.0,0.1,0.344975
0.461538,0.0,0.0,0.395862
0.019231,0.0,0.2,0.108138
0.134615,0.0,0.1,0.247077
0.211538,0.0,0.0,0.30612
0.153846,0.0,0.0,0.187633
0.134615,0.0,0.0,0.179356
0.134615,0.0,0.0,0.193956
0.134615,0.0,0.0,0.187181
0.076923,0.0,0.0,0.143159
0.192308,0.0,0.0,0.230682
0.0,0.0,0.2,0.182793
0.346154,0.0,0.0,0.354022
0.076923,0.0,0.0,0.175544
0.057692,0.0,0.0,0.180037
0.076923,0.0,0.0,0.105993
0.211538,0.0,0.0,0.289369
0.115385,0.0,0.1,0.137771
0.115385,0.0,0.0,0.226895
0.019231,0.0,0.0,0.138713
0.230769,0.0,0.0,0.243109
0.019231,0.0,0.1,0.118099
0.211538,0.0,0.0,0.144269
0.769231,0.0,0.7,0.867524
0.480769,0.0,0.4,0.548981
1.0,0.0,0.5,1.0
0.115385,0.0,0.0,0.440935
0.365385,0.0,0.0,0.349249
0.115385,0.153846,0.0,0.103658
0.173077,0.0,0.0,0.176336
0.211538,0.0,0.0,0.233648
0.269231,0.076923,0.0,0.25171
0.173077,0.0,0.1,0.250673
0.076923,0.0,0.0,0.218924
0.0,0.0,0.2,0.072761
0.192308,0.0,0.0,0.210494
0.307692,0.076923,0.0,0.254944
0.326923,0.076923,0.0,0.262046
0.096154,0.0,0.0,0.102544
0.115385,0.076923,0.0,0.177937
0.230769,0.0,0.0,0.270632
0.115385,0.0,0.1,0.171668
0.115385,0.076923,0.1,0.138274
0.153846,0.0,0.1,0.114732
0.153846,0.0,0.0,0.134096
0.153846,0.0,0.0,0.157879
0.230769,0.0,0.2,0.182637
0.115385,0.0,0.1,0.14214
0.115385,0.0,0.1,0.127913
0.057692,0.076923,0.1,0.203112
0.057692,0.0,0.0,0.134557
0.192308,0.0,0.1,0.27383
0.173077,0.0,0.0,0.236003
0.0,0.0,0.3,0.314645
0.230769,0.0,0.0,0.220251
0.288462,0.0,0.0,0.301385
0.076923,0.0,0.0,0.091384
0.0,0.0,0.0,0.175795
0.115385,0.0,0.0,0.207872
0.038462,0.0,0.0,0.181937
0.211538,0.0,0.0,0.172985
0.211538,0.0,0.1,0.219844
0.173077,0.076923,0.0,0.169918
0.173077,0.0,0.0,0.242501
0.307692,0.0,0.0,0.234631
0.192308,0.230769,0.0,0.253795
0.057692,0.0,0.0,0.166223
0.153846,0.0,0.0,0.193037
0.076923,0.0,0.0,0.463793
0.134615,0.0,0.0,0.244589
0.0,0.0,0.2,0.13414
0.134615,0.0,0.0,0.228779
0.153846,0.0,0.0,0.1472
0.346154,0.0,0.1,0.365106
0.096154,0.0,0.0,0.204582
0.153846,0.0,0.0,0.192865
0.076923,0.0,0.0,0.149284
0.134615,0.0,0.1,0.232353
0.076923,0.153846,0.1,0.145666
0.096154,0.0,0.0,0.154007
0.173077,0.0,0.0,0.23951
0.211538,0.0,0.0,0.254848
0.153846,0.0,0.0,0.254049
0.076923,0.0,0.0,0.137981
0.288462,0.0,0.1,0.24393
0.173077,0.0,0.0,0.197419
0.173077,0.0,0.0,0.211646
0.134615,0.0,0.1,0.138124
0.192308,0.0,0.0,0.243398
0.211538,0.0,0.0,0.228735
0.326923,0.0,0.0,0.238803
0.096154,0.230769,0.0,0.133892
0.115385,0.0,0.2,0.080972
0.115385,0.0,0.3,0.062677
0.038462,0.0,0.0,0.283755
0.038462,0.0,0.0,0.22519
0.346154,0.0,0.0,0.368886
0.461538,0.0,0.2,0.672702
0.461538,0.0,0.0,0.285916
0.269231,0.0,0.0,0.287495
0.115385,0.0,0.0,0.099728
0.211538,0.0,0.0,0.094022
0.153846,0.0,0.0,0.13786
0.115385,0.0,0.0,0.197645
0.326923,0.0,0.0,0.266247
0.096154,0.0,0.1,0.157154
0.192308,0.0,0.1,0.183866
0.461538,0.0,0.0,0.868768
0.269231,0.0,0.0,0.226367
0.153846,0.0,0.0,0.231347
0.076923,0.076923,0.1,0.095298
0.096154,0.0,0.1,0.240684
0.096154,0.0,0.0,0.214011
0.038462,0.0,0.2,0.212534
0.096154,0.0,0.1,0.244805
0.192308,0.0,0.1,0.15709
0.134615,0.0,0.1,0.155929
0.307692,0.076923,0.1,0.266947
0.076923,0.0,0.0,0.174723
0.038462,0.0,0.0,0.205304
0.134615,0.0,0.0,0.167687
0.076923,0.0,0.0,0.174723
0.038462,0.0,0.0,0.112552
0.173077,0.076923,0.0,0.30381
0.173077,0.076923,0.0,0.303457
0.25,0.0,0.0,0.246122
0.076923,0.153846,0.0,0.298868
0.019231,0.0,0.0,0.384991
0.057692,0.0,0.1,0.118258
0.211538,0.0,0.0,0.223656
0.153846,0.0,0.0,0.205584
0.307692,0.0,0.2,0.447662
0.134615,0.0,0.0,0.203548
0.269231,0.0,0.0,0.23395
0.115385,0.0,0.0,0.104361
0.115385,0.0,0.0,0.144285
0.211538,0.0,0.1,0.263978
0.307692,0.0,0.0,0.304106
0.211538,0.0,0.0,0.237387
0.211538,0.0,0.1,0.298814
0.25,0.0,0.0,0.333799
0.288462,0.0,0.0,0.307937
0.230769,0.0,0.0,0.320949
0.307692,0.0,0.0,0.360126
0.115385,0.0,0.0,0.261881
0.230769,0.0,0.0,0.133892
0.230769,0.0,0.0,0.226517
0.115385,0.0,0.0,0.190733
0.192308,0.230769,0.0,0.21052
0.211538,0.230769,0.0,0.282607
0.192308,0.0,0.0,0.080447
0.115385,0.0,0.0,0.181937
0.384615,0.0,0.0,0.392511
0.153846,0.0,0.0,0.2857
0.384615,0.0,0.0,0.467354
0.192308,0.0,0.0,0.301207
0.192308,0.0,0.0,0.286603
0.230769,0.076923,0.0,0.207525
0.269231,0.0,0.1,0.292726
0.057692,0.0,0.0,0.161024
0.211538,0.0,0.0,0.228544
0.230769,0.076923,0.0,0.209664
0.173077,0.0,0.0,0.181978
0.096154,0.0,0.0,0.192699
0.057692,0.0,0.0,0.229104
0.134615,0.0,0.0,0.14741
0.173077,0.0,0.0,0.20742
0.134615,0.0,0.1,0.272134
0.230769,0.0,0.0,0.266091
0.096154,0.230769,0.2,0.14777
0.173077,0.0,0.1,0.202727
0.057692,0.0,0.3,0.316854
0.192308,0.0,0.1,0.22708
0.134615,0.0,0.2,0.215198
0.076923,0.0,0.1,0.1477
0.115385,0.0,0.0,0.199458
0.057692,0.0,0.0,0.188928
0.038462,0.0,0.2,0.092437
0.173077,0.0,0.0,0.21445
0.019231,0.076923,0.0,0.071848
0.076923,0.0,0.0,0.183681
0.134615,0.076923,0.0,0.189858
0.230769,0.0,0.0,0.236576
0.115385,0.0,0.0,0.171283
0.346154,0.0,0.1,0.369071
0.25,0.0,0.0,0.258154
0.307692,0.076923,0.0,0.244767
0.076923,0.0,0.0,0.165383
0.0,0.076923,0.0,0.059107
0.115385,0.0,0.0,0.135053
0.076923,0.0,0.0,0.121621
0.461538,0.0,0.1,0.18742
0.307692,0.0,0.0,0.142516
0.0,0.0,0.0,0.167022
0.038462,0.0,0.2,0.101857
0.230769,0.0,0.1,0.201393
0.038462,0.153846,0.1,0.08403
0.211538,0.0,0.0,0.20476
0.076923,0.0,0.0,0.089255
0.0,0.153846,0.3,0.061385
0.096154,0.0,0.1,0.149097
0.134615,0.0,0.1,0.106703
