bioresponse/table_1_2.D130,bioresponse/table_1_2.D517,bioresponse/table_1_2.D771,bioresponse/table_1_2.D244,bioresponse/table_1_2.D93,bioresponse/table_1_2.D92,bioresponse/table_1_2.D445,bioresponse/table_1_2.D233,bioresponse/table_1_2.D899,bioresponse/table_1_2.D57,bioresponse/table_1_2.Key_1_2,Key_0_0
0.0,0.0,0.0,0.0,0.0476,0.0526,0.0,0.011,0.0,0.0,2153,2880
0.166666667,0.0,0.0,0.0,0.0476,0.0,0.0,0.011,0.0,0.0594,2401,2839
0.138888889,0.0,0.0,0.0,0.0,0.105263158,0.0,0.011,0.0,0.0,1312,38
0.111111111,0.0,0.0,0.0,0.0476,0.0,0.0,0.011,0.0,0.0,607,2809
0.25,0.0,0.0,0.0,0.0,0.0,0.133333333,0.011,0.0,0.0419,1015,1320
0.166666667,0.0,0.0,0.0,0.142857143,0.0526,0.0,0.011,0.0,0.0702,3160,3042
0.0556,0.0,0.0,0.0,0.0,0.157894737,0.0,0.011,0.0,0.0,1586,479
0.0278,0.103448276,0.0303,0.0,0.0476,0.157894737,0.0333,0.011,0.0,0.64910566,898,2082
0.138888889,0.0,0.0,0.0,0.0952,0.0526,0.0,0.011,0.0,0.0176,1777,2588
0.0556,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.0,824,2276
0.138888889,0.0,0.0,0.0,0.0476,0.105263158,0.0,0.011,0.0,0.0351,1774,326
0.194444444,0.0,0.0,0.0,0.0952,0.0,0.0,0.011,0.0,0.0351,1473,2864
0.111111111,0.137931034,0.0,0.0,0.0476,0.157894737,0.0,0.011,0.0,0.0176,3039,2018
0.111111111,0.0,0.0,0.0,0.0,0.0,0.0667,0.011,0.0,0.166666672,581,182
0.0556,0.0,0.0,0.0,0.0,0.105263158,0.0667,0.011,0.0,0.0,41,1535
0.138888889,0.0,0.0,0.0,0.0952,0.0526,0.0,0.011,0.0,0.0176,1607,427
0.0,0.0,0.0,0.0,0.0476,0.0526,0.0,0.011,0.0,0.0,3057,2060
0.277777778,0.0,0.0,0.0,0.0476,0.0,0.0,0.011,0.0,0.29821127,745,696
0.111111111,0.0,0.0,0.0,0.0476,0.210526316,0.0333,0.011,0.0,0.0,281,2624
0.0833,0.0,0.0,0.0,0.0952,0.0526,0.0,0.011,0.0,0.0,2889,1354
0.0,0.0345,0.0,0.0,0.0952,0.0526,0.0667,0.011,0.0,0.0176,1648,1489
0.166666667,0.0,0.0,0.0,0.0476,0.0,0.0,0.011,0.0,0.166666672,1933,163
0.0278,0.0,0.0,0.0,0.0,0.105263158,0.0,0.011,0.0,0.0351,1100,2528
0.0,0.0,0.0,0.0,0.0,0.105263158,0.133333333,0.011,0.0,0.0,2562,227
0.0278,0.0,0.0,0.0,0.0476,0.0,0.0,0.011,0.0,0.0,960,770
0.0278,0.0345,0.0,0.0,0.0,0.315789474,0.0667,0.011,0.0,0.0655,1005,1792
0.138888889,0.0,0.0,0.0,0.0,0.0526,0.0,0.011,0.0,0.0,741,2774
0.0,0.0,0.0,0.0,0.238095238,0.210526316,0.0,0.011,0.0,0.0351,902,2960
0.0833,0.0,0.0,0.0,0.0476,0.0,0.0,0.011,0.0,0.0176,2259,2159
0.138888889,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.0,462,1427
0.0278,0.069,0.0,0.0,0.0,0.210526316,0.0667,0.011,0.0,0.0176,1874,149
0.194444444,0.0,0.0,0.0,0.0476,0.0,0.0,0.011,0.0,0.29821127,608,959
0.0833,0.0,0.0,0.0,0.0952,0.105263158,0.0,0.011,0.0,0.0176,1341,1063
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.0,2782,34
0.138888889,0.0,0.0,0.0,0.0,0.0526,0.0,0.011,0.0,0.0,355,674
0.0,0.0,0.0,0.0,0.0476,0.105263158,0.0667,0.011,0.0,0.350894373,980,1881
0.0556,0.069,0.0,0.0,0.0952,0.0,0.133333333,0.011,0.0,0.0,3178,2669
0.0833,0.137931034,0.0,0.0,0.0952,0.0526,0.133333333,0.011,0.0,0.0351,1910,1501
0.0,0.0,0.0,0.0,0.0476,0.0526,0.0,0.011,0.0,0.0,311,1147
0.138888889,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.0351,1482,1093
0.138888889,0.069,0.0,0.0,0.0,0.0526,0.0,0.011,0.0,0.0527,437,43
0.194444444,0.0345,0.0,0.0,0.0476,0.105263158,0.0,0.011,0.0,0.0419,3203,2296
0.0833,0.0,0.0,0.0,0.0,0.105263158,0.0,0.011,0.0,0.0304,2998,1035
0.0,0.0,0.0,0.0,0.0,0.0526,0.0,0.011,0.0,0.0,3283,2984
0.0556,0.0,0.0,0.0,0.142857143,0.315789474,0.0,0.011,0.0,0.333333344,1549,637
0.138888889,0.0,0.0,0.0,0.0476,0.157894737,0.0,0.011,0.0,0.0,3395,2043
0.305555556,0.0,0.0,0.0,0.0476,0.0,0.0,0.011,0.0,0.0,2925,2070
0.138888889,0.0,0.0,0.0,0.0476,0.0,0.0,0.011,0.0,0.0351,3134,2666
0.138888889,0.0,0.0,0.0,0.0,0.0526,0.0,0.011,0.0,0.0527,2574,1756
0.138888889,0.0,0.0,0.0,0.0476,0.0526,0.0,0.011,0.0,0.0,2342,671
0.0833,0.103448276,0.0,0.0,0.0952,0.105263158,0.0667,0.011,0.0,0.0,2180,1336
0.0556,0.0345,0.0,0.0,0.0,0.0,0.0333,0.011,0.0,0.0176,2623,1333
0.0556,0.0,0.0,0.0,0.0,0.105263158,0.133333333,0.011,0.0,0.0,1579,1175
0.0,0.0,0.0,0.0,0.19047619,0.210526316,0.0,0.011,0.0,0.0,3158,3080
0.0278,0.0,0.0,0.0,0.0,0.0526,0.0,0.011,0.0,0.0503,819,1758
0.0278,0.0,0.0,0.0,0.0,0.0526,0.0,0.011,0.0,0.0,2229,119
0.166666667,0.0,0.0,0.0,0.0476,0.0,0.0,0.011,0.0,0.0,3376,773
0.0,0.0,0.0,0.0,0.0476,0.0526,0.0,0.011,0.0,0.0,1641,2372
0.138888889,0.0,0.0,0.0,0.0476,0.157894737,0.0,0.011,0.0,0.0,2188,3377
0.0278,0.0,0.0,0.0,0.0952,0.0,0.0,0.011,0.0,0.0351,575,1893
0.138888889,0.0,0.0,0.0,0.0476,0.210526316,0.0,0.011,0.0,0.0,2764,1237
0.25,0.0,0.0,0.0,0.0,0.0526,0.0,0.011,0.0,0.0,3311,2326
0.111111111,0.0,0.0,0.0,0.0,0.0526,0.0,0.011,0.0,0.0,856,1739
0.138888889,0.0,0.0,0.0,0.142857143,0.157894737,0.0,0.011,0.0,0.0,2483,1137
0.166666667,0.0,0.0,0.0,0.0952,0.0,0.0,0.011,0.0,0.0176,2327,2216
0.0,0.0,0.0,0.0,0.0,0.0526,0.0,0.011,0.0,0.0,779,2413
0.111111111,0.0,0.0,0.0,0.142857143,0.0526,0.0,0.011,0.0,0.0351,1073,502
0.0,0.0,0.0,0.0,0.0476,0.157894737,0.0,0.011,0.0,0.0,538,1286
0.194444444,0.0345,0.0,0.0,0.0476,0.0,0.0333,0.011,0.0,0.0,528,1456
0.138888889,0.0,0.0,0.0,0.0952,0.0526,0.0,0.011,0.0,0.0176,2310,1303
0.0,0.0345,0.0,0.0,0.0476,0.0526,0.1,0.011,0.0,0.0,2422,580
0.0833,0.0,0.0,0.0,0.0,0.105263158,0.0667,0.011,0.0,0.149105638,739,80
0.166666667,0.0,0.0,0.0,0.0,0.0526,0.0,0.011,0.0,0.0,2948,956
0.25,0.0,0.0,0.0,0.0,0.0526,0.0,0.011,0.0,0.0351,168,2420
0.25,0.0,0.0,0.0,0.0476,0.105263158,0.0,0.011,0.0,0.0176,950,2047
0.0556,0.0,0.0,0.0,0.0476,0.105263158,0.0,0.011,0.0,0.0,1002,1805
0.111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.333333344,2593,239
0.194444444,0.0,0.0,0.0,0.0476,0.0526,0.0333,0.011,0.0,0.0,965,1113
0.0,0.0,0.0,0.0,0.0476,0.105263158,0.0,0.011,0.0,0.0,2280,2949
0.138888889,0.069,0.272727273,0.0,0.142857143,0.0526,0.4,0.011,0.0,0.145891672,557,3017
0.111111111,0.0345,0.0,0.0,0.0952,0.0526,0.0,0.011,0.0,0.145891672,2224,2079
0.166666667,0.0,0.0,0.0,0.142857143,0.0,0.0,0.011,0.0,0.0702,788,103
0.25,0.0,0.0,0.0,0.0,0.0526,0.0,0.011,0.0,0.0351,641,2115
0.0278,0.0,0.0,0.0,0.0476,0.0,0.0,0.011,0.0,0.0,609,2364
0.138888889,0.0,0.0,0.0,0.0952,0.0526,0.0,0.011,0.0,0.0,588,928
0.194444444,0.0345,0.0,0.0,0.0,0.0526,0.0333,0.011,0.0,0.149105638,1106,2765
0.0556,0.0345,0.0,0.0,0.0952,0.0,0.0,0.011,0.0,0.0176,2295,3030
0.166666667,0.0,0.0,0.0,0.0,0.105263158,0.0,0.011,0.0,0.0,1170,948
0.166666667,0.0,0.0,0.0,0.0952,0.0,0.0,0.011,0.0,0.0527,3048,946
0.0556,0.0,0.0,0.0,0.0,0.0526,0.0,0.011,0.0,0.0,72,2449
0.138888889,0.0,0.0,0.0,0.0476,0.0526,0.0,0.011,0.0,0.0962,1007,2854
0.0833,0.0,0.0,0.0,0.0,0.0526,0.0,0.011,0.0,0.0,1390,395
0.138888889,0.0,0.0,0.0,0.0476,0.0,0.0,0.011,0.0,0.0176,985,104
0.277777778,0.0,0.0,0.0,0.0476,0.0,0.0,0.011,0.0,0.0243,1706,2434
0.0278,0.0,0.0,0.0,0.0476,0.0526,0.0,0.011,0.0,0.0,1863,973
0.0833,0.0,0.0,0.0,0.0,0.157894737,0.0,0.011,0.0,0.0304,463,1498
0.166666667,0.0345,0.0,0.0,0.0476,0.0,0.0,0.011,0.0,0.0,3217,1507
0.0556,0.0,0.0,0.0,0.0476,0.210526316,0.0,0.011,0.0,0.0,1664,3215
0.0833,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.0243,2108,1306
0.111111111,0.0,0.0,0.0,0.0476,0.105263158,0.0,0.011,0.0,0.0176,3276,698
0.0556,0.0,0.0,0.0,0.0,0.105263158,0.0,0.011,0.0,0.0486,696,2896
0.194444444,0.0,0.0,0.0,0.142857143,0.0,0.0,0.011,0.0,0.0,1520,81
0.0556,0.0,0.0,0.0,0.0476,0.105263158,0.0,0.011,0.0,0.149105638,3010,2483
0.111111111,0.0345,0.0,0.0,0.0476,0.0526,0.0333,0.011,0.0,0.0,1951,3372
0.416666667,0.0,0.0,0.0,0.0,0.0526,0.0,0.011,0.0,0.0,2122,2920
0.166666667,0.0,0.0,0.0,0.0476,0.0526,0.0,0.011,0.0,0.0176,204,1974
0.166666667,0.0,0.0,0.254869042,0.142857143,0.105263158,0.0,0.011,0.0,0.0,1564,48
0.166666667,0.0,0.0,0.0,0.0476,0.0526,0.0,0.011,0.0,0.0,322,1934
0.0833,0.0,0.0,0.0,0.0476,0.0,0.0,0.011,0.0,0.0176,2239,3344
0.0833,0.0,0.0,0.0,0.0952,0.157894737,0.0,0.011,0.0,0.0176,1008,2674
0.0,0.0,0.0,0.0,0.19047619,0.105263158,0.0,0.011,0.0,0.0,2098,2697
0.166666667,0.0,0.0,0.0,0.0476,0.0526,0.0,0.011,0.0,0.0,518,2363
0.0278,0.0,0.0,0.0,0.0,0.0526,0.0,0.011,0.0,0.0,934,1373
0.0556,0.0,0.0,0.0,0.0476,0.0526,0.0,0.011,0.0,0.0,1169,785
0.25,0.0345,0.0,0.0,0.0476,0.0526,0.0,0.011,0.0,0.0176,2818,3091
0.111111111,0.0,0.0,0.0,0.0,0.0,0.0333,0.011,0.0,0.0351,3337,3414
0.0833,0.069,0.0,0.0,0.0,0.0526,0.0,0.011,0.0,0.03,2111,2134
0.0556,0.0,0.0,0.0,0.19047619,0.210526316,0.0,0.011,0.0,0.0486,3341,583
0.194444444,0.0,0.0,0.0,0.0476,0.157894737,0.0,0.011,0.0,0.0351,1780,2868
0.111111111,0.0,0.0,0.0,0.0,0.0,0.133333333,0.011,0.0,0.0,1269,3345
0.25,0.172413793,0.0,0.0,0.0476,0.0526,0.133333333,0.234174894,0.0,0.0351,3168,37
0.194444444,0.0,0.0,0.0,0.0,0.105263158,0.0,0.011,0.0,0.201788736,2876,2557
0.0278,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.048,755,743
0.0556,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.0,28,2142
0.138888889,0.0,0.0,0.0,0.0,0.105263158,0.0,0.011,0.0,0.0,1210,3181
0.111111111,0.0,0.0,0.0,0.0476,0.0526,0.0,0.011,0.0,0.0176,1932,585
0.0278,0.0,0.0,0.0,0.0,0.0526,0.0,0.011,0.0,0.0,1235,2200
0.0278,0.0,0.0,0.0,0.0476,0.0526,0.0,0.011,0.0,0.0,1864,2478
0.0556,0.0,0.0,0.0,0.0,0.105263158,0.0333,0.011,0.0,0.0351,1647,1131
0.138888889,0.0,0.0,0.0,0.0,0.105263158,0.0,0.011,0.0,0.0,569,2109
0.0556,0.0345,0.0,0.0,0.142857143,0.0526,0.0,0.011,0.0,0.149105638,1692,2136
0.166666667,0.0,0.0,0.0,0.238095238,0.210526316,0.0,0.011,0.0,0.0351,2340,873
0.111111111,0.0,0.0,0.0,0.0,0.0526,0.0,0.011,0.0,0.0176,1334,2632
0.0833,0.0,0.0,0.0,0.0952,0.105263158,0.0,0.011,0.0,0.0,2429,808
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.0,1925,512
0.166666667,0.0,0.0,0.0,0.0,0.105263158,0.0,0.251939118,0.0,0.0351,3361,3352
0.166666667,0.0,0.0,0.0,0.0,0.0526,0.0,0.011,0.0,0.149105638,2635,2829
0.0833,0.0,0.0,0.0,0.0,0.105263158,0.0667,0.011,0.0,0.0176,977,1731
0.0833,0.0345,0.0,0.0,0.0476,0.0526,0.0333,0.011,0.0,0.0,1314,3043
0.0833,0.0,0.0,0.0,0.0,0.0526,0.0,0.011,0.0,0.0,2528,2523
0.138888889,0.24137931,0.0,0.0,0.0,0.210526316,0.1,0.152214378,0.0,0.0,418,68
0.0556,0.0,0.0,0.0,0.142857143,0.105263158,0.0,0.011,0.0,0.0,3047,3297
0.166666667,0.0,0.0,0.0,0.0476,0.0,0.0,0.011,0.0,0.0,216,564
0.194444444,0.0,0.0,0.0,0.0,0.0526,0.0,0.011,0.0,0.313408321,777,2703
0.0,0.0,0.0,0.0,0.0476,0.0,0.0,0.011,0.0,0.0,400,54
0.0833,0.0345,0.0,0.0,0.0,0.0526,0.0,0.011,0.0,0.343802429,1527,2695
0.0833,0.0,0.0,0.0,0.0952,0.0,0.0,0.011,0.0,0.0176,1773,15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.0,222,2196
0.138888889,0.0,0.0,0.0,0.0476,0.157894737,0.0,0.011,0.0,0.0328,1608,1665
0.111111111,0.0,0.0,0.0,0.0476,0.0526,0.0,0.011,0.0,0.0,1818,2476
0.111111111,0.0,0.0,0.0,0.0476,0.105263158,0.0,0.011,0.0,0.0,3400,247
0.0556,0.0,0.0,0.0,0.0952,0.0,0.0,0.011,0.0,0.0176,703,1587
0.0,0.172413793,0.0,0.0,0.0952,0.157894737,0.0667,0.011,0.0,0.208542995,1064,2120
0.0833,0.0345,0.0,0.0,0.0,0.105263158,0.0333,0.011,0.0,0.0243,1198,864
0.111111111,0.0,0.0,0.0,0.0952,0.0526,0.0,0.011,0.0,0.0176,726,1198
0.0833,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.121576389,1458,2059
0.166666667,0.0345,0.0,0.0,0.19047619,0.0526,0.0,0.011,0.0,0.0351,444,1031
0.0,0.0,0.0,0.0,0.0,0.0526,0.0,0.216146087,0.0,0.146741649,2093,2324
0.0,0.0,0.0,0.0,0.0476,0.105263158,0.0,0.011,0.0,0.0,2048,1793
0.0833,0.0,0.0,0.0,0.0476,0.0,0.0,0.011,0.0,0.0,1626,2924
0.305555556,0.0,0.0,0.0,0.0476,0.0526,0.0667,0.011,0.0,0.0351,3099,325
0.222222222,0.103448276,0.0,0.0,0.0,0.105263158,0.0,0.011,0.0,0.166666672,1475,1223
0.0556,0.0,0.0,0.0,0.142857143,0.0,0.0,0.011,0.0,0.0176,1197,2993
0.138888889,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.0,1424,3008
0.25,0.0,0.0303,0.0,0.0476,0.105263158,0.0,0.011,0.0,0.0,357,2699
0.0556,0.0,0.0,0.0,0.142857143,0.0,0.0,0.011,0.0,0.0,711,2165
0.138888889,0.0,0.0,0.0,0.0,0.0526,0.0,0.011,0.0,0.166666672,544,3420
0.0,0.0,0.0,0.0,0.0476,0.0,0.0,0.011,0.0,0.0,1199,141
0.0833,0.0,0.0,0.0,0.0476,0.0,0.0,0.011,0.0,0.0,1108,1534
0.0278,0.0,0.0,0.0,0.0952,0.0,0.0,0.011,0.0,0.0351,224,2772
0.0556,0.0,0.0,0.0,0.0476,0.0526,0.0667,0.011,0.0,0.0,1042,1749
0.166666667,0.551724138,0.0,0.0,0.0952,0.210526316,0.266666667,0.011,0.0,0.0,2255,363
0.0,0.0,0.0,0.0,0.0,0.0526,0.0,0.011,0.0,0.0,1688,2426
0.138888889,0.0,0.0,0.0,0.0476,0.105263158,0.0,0.011,0.0,0.0,1496,735
0.0556,0.0,0.0,0.0,0.0476,0.0526,0.0,0.011,0.0,0.149105638,1511,1611
0.222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.0,1840,1669
0.0278,0.0,0.0,0.0,0.0,0.157894737,0.0,0.011,0.0,0.0,2227,1869
0.0278,0.0,0.0,0.0,0.0952,0.0,0.0,0.011,0.0,0.0,967,2847
0.138888889,0.0,0.0,0.0,0.0476,0.157894737,0.0333,0.011,0.0,0.322526553,95,3016
0.111111111,0.103448276,0.0,0.0,0.0,0.105263158,0.133333333,0.011,0.0,0.0176,1486,2521
0.0833,0.0,0.0,0.0,0.0952,0.0,0.0,0.011,0.0,0.0351,2258,891
0.194444444,0.0,0.0,0.0,0.0952,0.0,0.0,0.011,0.0,0.0176,2858,2711
0.138888889,0.0345,0.0,0.0,0.0,0.0526,0.0,0.011,0.0,0.0,570,2999
0.222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.166666672,3388,3169
0.0,0.0,0.0,0.0,0.0,0.0526,0.0,0.011,0.0,0.0,662,2792
0.111111111,0.0,0.0,0.0,0.0952,0.0526,0.0,0.011,0.0,0.0,1944,2023
0.0833,0.0,0.0,0.0,0.0476,0.0,0.0,0.011,0.0,0.0729,3281,173
0.0556,0.0,0.0,0.0,0.0,0.105263158,0.0,0.011,0.0,0.0243,3149,287
0.138888889,0.0,0.0,0.0,0.0952,0.0526,0.0,0.011,0.0,0.0,1407,1367
0.0556,0.0,0.0,0.0,0.0,0.0526,0.0,0.011,0.0,0.0,1896,862
0.0833,0.0,0.0,0.0,0.0,0.0526,0.0,0.011,0.0,0.0,282,1538
0.111111111,0.0,0.0,0.0,0.0952,0.0526,0.0,0.011,0.0,0.0176,236,264
0.0833,0.0,0.0,0.0,0.0,0.0,0.1,0.011,0.0,0.0,1359,1737
0.111111111,0.069,0.0303,0.0,0.0476,0.105263158,0.3,0.011,0.0,0.0973,394,714
0.138888889,0.0,0.0,0.0,0.142857143,0.0,0.0333,0.011,0.0,0.166666672,387,2267
0.0,0.0,0.0,0.0,0.0476,0.105263158,0.0,0.011,0.0,0.0,887,2801
0.194444444,0.0,0.0,0.0,0.0952,0.0,0.0,0.011,0.0,0.0,1912,2816
0.0556,0.137931034,0.0909,0.0,0.0,0.0526,0.233333333,0.011,0.0,0.368455419,1749,3190
0.0,0.0,0.0,0.0,0.0476,0.0526,0.0,0.011,0.0,0.0243,2803,834
0.166666667,0.069,0.0,0.0,0.0476,0.0,0.0,0.011,0.0,0.0,2991,2456
0.111111111,0.0,0.0,0.0,0.0476,0.157894737,0.0,0.011,0.0,0.0176,1329,3204
0.25,0.0,0.0,0.0,0.0476,0.0,0.0,0.011,0.0,0.0,3050,2427
0.0,0.0,0.0,0.0,0.19047619,0.0526,0.0667,0.011,0.0,0.149105638,1181,3336
0.0278,0.0345,0.0,0.0,0.0476,0.0,0.0333,0.011,0.0,0.146741649,1776,1348
0.194444444,0.0,0.0,0.0,0.0476,0.0526,0.0,0.011,0.0,0.0176,2061,250
0.25,0.0,0.0,0.0,0.0,0.0526,0.0,0.011,0.0,0.0,1569,491
0.138888889,0.0,0.0,0.0,0.0476,0.0526,0.0,0.011,0.0,0.0,473,2938
0.0556,0.0,0.0,0.0,0.0,0.157894737,0.2,0.011,0.0,0.0176,1391,2943
0.0278,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.0,1271,2641
0.111111111,0.0,0.0,0.0,0.0952,0.0,0.0,0.011,0.0,0.0243,2885,2668
0.0833,0.0,0.0,0.0,0.0476,0.0526,0.0667,0.011,0.0,0.0,2569,2183
0.0,0.0,0.0,0.0,0.0,0.0526,0.0,0.011,0.0,0.0973,951,912
0.277777778,0.0,0.0,0.0,0.142857143,0.0,0.0,0.011,0.0,0.0,1280,1481
0.0556,0.0,0.0,0.0,0.0,0.105263158,0.133333333,0.011,0.0,0.149105638,1499,1381
0.194444444,0.0,0.0,0.0,0.0476,0.0526,0.0667,0.011,0.0,0.166666672,30,1219
0.0556,0.0,0.0,0.0,0.0,0.105263158,0.0,0.011,0.0,0.149105638,591,219
0.111111111,0.0,0.0,0.0,0.0952,0.0,0.0,0.011,0.0,0.0176,1003,2534
0.111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.0527,637,2661
0.111111111,0.0,0.0,0.0,0.0476,0.0526,0.0,0.011,0.0,0.0,3398,319
0.111111111,0.069,0.0,0.0,0.0476,0.105263158,0.0,0.011,0.0,0.0351,1880,210
0.0833,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.0,1728,2525
0.0833,0.0,0.0,0.0,0.0476,0.0,0.0333,0.011,0.0,0.0,3218,2787
0.111111111,0.0345,0.0,0.0,0.0952,0.0526,0.366666667,0.011,0.0,0.149105638,1894,2578
0.0,0.0,0.0,0.0,0.0476,0.0,0.0,0.011,0.0,0.0,1125,446
0.333333333,0.0,0.0,0.0,0.0,0.0526,0.0,0.011,0.0,0.0351,2383,1808
0.111111111,0.0,0.0,0.0,0.0,0.0526,0.0,0.011,0.0,0.0176,596,1740
0.0556,0.0,0.0,0.0,0.0,0.105263158,0.0,0.011,0.0,0.0176,1275,288
0.0833,0.0,0.121212121,0.0,0.142857143,0.105263158,0.0,0.011,0.0,0.0351,2787,2682
0.305555556,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0294,0.0351,2145,2727
0.361111111,0.069,0.0,0.0,0.0476,0.0,0.0667,0.011,0.0,0.0351,2432,3301
0.0833,0.0,0.0,0.0,0.0952,0.0526,0.0,0.011,0.0,0.0,503,460
0.0833,0.0,0.0,0.0,0.0952,0.105263158,0.0,0.011,0.0,0.0,2984,3089
0.25,0.0,0.0303,0.0,0.0476,0.0526,0.0,0.011,0.823529412,0.0905,3357,997
0.166666667,0.0,0.0,0.0,0.0476,0.105263158,0.0,0.011,0.0,0.333333344,67,1868
0.0278,0.0,0.0,0.0,0.0,0.157894737,0.133333333,0.011,0.0,0.0351,2462,1694
0.0833,0.0,0.0,0.0,0.0,0.0526,0.0,0.011,0.0,0.0,2772,4
0.0278,0.069,0.0,0.0,0.0476,0.105263158,0.0667,0.011,0.0,0.0176,1898,1273
0.111111111,0.0345,0.0303,0.0,0.0952,0.0,0.0333,0.011,0.0,0.00512,2173,1118
0.111111111,0.0,0.0,0.0,0.0476,0.0,0.0,0.011,0.0,0.0,1637,3361
0.138888889,0.0,0.0,0.0,0.0,0.0,0.0333,0.011,0.0,0.166666672,2241,789
0.194444444,0.0,0.0,0.0,0.0952,0.0,0.0,0.011,0.0,0.0,2666,3001
0.0833,0.0345,0.0,0.0,0.0,0.0526,0.0,0.011,0.0,0.03,2242,601
0.0556,0.0,0.0,0.0,0.0952,0.0,0.0,0.011,0.0,0.0176,1478,676
0.0278,0.0,0.0,0.0,0.0952,0.105263158,0.0333,0.011,0.0,0.0351,2950,223
0.222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.0,2473,1796
0.138888889,0.103448276,0.0,0.0,0.0476,0.105263158,0.133333333,0.223210929,0.0,0.0601,3274,900
0.0278,0.0,0.0,0.0,0.0952,0.157894737,0.0,0.011,0.0,0.0176,1255,3365
0.0833,0.0,0.0,0.0,0.0476,0.0526,0.0667,0.014,0.0,0.0,956,3309
0.0833,0.137931034,0.0,0.0,0.0476,0.0,0.0,0.011,0.0,0.0,32,1878
0.0556,0.103448276,0.0,0.0,0.0,0.105263158,0.133333333,0.011,0.0,0.184227707,809,740
0.111111111,0.0,0.0,0.0,0.142857143,0.105263158,0.0,0.011,0.0,0.0486,3018,2204
0.111111111,0.0,0.0,0.0,0.0476,0.105263158,0.0,0.011,0.0,0.0351,1885,3325
0.166666667,0.0,0.0,0.0,0.0476,0.0,0.0,0.011,0.0,0.0176,2273,588
0.0,0.0,0.0,0.0,0.0,0.210526316,0.0,0.011,0.0,0.0176,2630,3173
0.305555556,0.0,0.0,0.23209734,0.0,0.105263158,0.0,0.011,0.0,0.0,485,2493
0.0556,0.0,0.0,0.0,0.0476,0.105263158,0.0,0.011,0.0,0.0176,2815,2236
0.194444444,0.0345,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.0351,1232,1067
0.0278,0.0,0.0,0.0,0.0,0.0526,0.0,0.011,0.0,0.0,953,344
0.111111111,0.103448276,0.121212121,0.0,0.0476,0.0526,0.233333333,0.011,0.0,0.0486,1998,2657
0.0278,0.069,0.0,0.0,0.0476,0.210526316,0.0667,0.011,0.0,0.0662,3417,1190
0.0833,0.0345,0.0303,0.0,0.0476,0.0526,0.0,0.011,0.0,0.0729,423,1441
0.0,0.0,0.0,0.0,0.0,0.0526,0.0,0.203088663,0.0,0.0,115,2480
0.0556,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.0,3374,1562
0.138888889,0.103448276,0.0,0.0,0.0476,0.105263158,0.0,0.011,0.0,0.0,3214,2630
0.25,0.0345,0.0,0.0,0.0,0.0526,0.0333,0.011,0.0,0.0,697,2634
0.25,0.0,0.0303,0.0,0.0,0.0526,0.0,0.011,0.941176471,0.0973,882,2025
0.277777778,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.0,1975,2156
0.0,0.0,0.0,0.0,0.0952,0.315789474,0.4,0.011,0.0,0.0176,1721,1065
0.0833,0.069,0.0,0.0,0.0476,0.0526,0.0667,0.011,0.0,0.149105638,966,1328
0.0833,0.0,0.0,0.0,0.0,0.105263158,0.0,0.011,0.0,0.0,436,1482
0.0,0.0,0.0,0.0,0.0476,0.105263158,0.0,0.011,0.0,0.0,3156,586
0.166666667,0.0,0.0,0.0,0.142857143,0.0526,0.0,0.011,0.0,0.0,4,1964
0.0,0.0,0.0,0.0,0.0476,0.368421053,0.0,0.011,0.0,0.0243,1857,153
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.0,1666,2716
0.0833,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.0351,361,2823
0.111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.333333344,1137,1842
0.25,0.0,0.0,0.0,0.0,0.0526,0.0667,0.011,0.0,0.149105638,2976,2342
0.138888889,0.069,0.0,0.0,0.0476,0.105263158,0.0,0.011,0.0,0.0351,54,2228
