V23,V24,V25
1.0792,1.2305,0.2941
0.9031,1.1461,0.4286
0.9542,1.1461,0.3571
1.1139,1.2787,0.3158
1.3979,1.1139,-0.48
0.9031,1.1461,0.4286
1.0,0.9542,-0.1
1.0792,1.0414,-0.0833
1.0792,1.0,-0.1667
0.9542,0.9542,0.0
0.9542,1.0,0.1
1.5798,1.6233,0.0952
0.9542,1.0,0.1
1.0,1.0792,0.1667
0.9542,1.0792,0.25
1.3802,1.9685,0.7419
1.3617,1.959,0.7473
0.9542,1.0414,0.1818
0.9542,1.0,0.1
1.1761,1.415,0.4231
1.0414,0.9031,-0.2727
0.9542,0.9031,-0.1111
1.0,1.0,0.0
1.2041,1.301,0.2
0.9031,0.9031,0.0
1.0414,1.0,-0.0909
0.9031,0.9031,0.0
1.0,1.1461,0.2857
1.3424,1.3617,0.0435
0.9542,1.0414,0.1818
1.0414,1.2553,0.3889
0.699,1.3222,0.7619
1.9191,1.3802,-0.7108
0.9031,0.9542,0.1111
0.7782,1.4472,0.7857
0.8451,1.0,0.3
0.9542,1.1461,0.3571
0.699,1.1461,0.6429
0.9031,1.1461,0.4286
0.8451,1.2041,0.5625
0.7782,1.4624,0.7931
0.9542,1.0414,0.1818
0.9542,0.9031,-0.1111
1.0,1.1761,0.3333
0.9542,1.0414,0.1818
1.0,1.1461,0.2857
1.0414,1.0792,0.0833
1.0,0.9031,-0.2
1.3424,1.2305,-0.2273
1.0,0.8451,-0.3
1.0,1.4771,0.6667
1.1761,1.3617,0.3478
0.9542,1.1461,0.3571
0.9031,1.3802,0.6667
1.0,1.1139,0.2308
1.2305,0.9542,-0.4706
1.2553,1.0414,-0.3889
1.2787,0.9542,-0.5263
1.1139,0.8451,-0.4615
1.3617,0.699,-0.7826
0.9031,0.9542,0.1111
1.1761,1.3979,0.4
1.0792,1.1461,0.1429
1.5185,1.8389,0.5217
0.9542,0.9031,-0.1111
1.3424,1.301,-0.0909
0.9542,0.9031,-0.1111
1.1761,0.9542,-0.4
0.9542,1.6435,0.7954
1.2553,1.415,0.3077
1.0,1.4472,0.6429
1.2553,1.5185,0.4545
1.1139,1.1139,0.0
1.3222,1.415,0.1923
1.0792,1.0792,0.0
0.9542,1.2305,0.4706
1.0792,1.1461,0.1429
0.9542,1.0,0.1
0.9031,1.0414,0.2727
1.1461,1.1761,0.0667
1.1761,1.3617,0.3478
1.0,1.0414,0.0909
1.0414,1.1139,0.1539
1.1139,1.2041,0.1875
0.9031,1.301,0.6
1.1461,1.2787,0.2632
0.9542,1.1139,0.3077
0.8451,1.1461,0.5
1.0414,1.0414,0.0
0.9542,1.1761,0.4
1.0,1.0,0.0
1.415,1.3222,-0.1923
1.0,1.0792,0.1667
1.1761,0.9031,-0.4667
0.8451,1.0414,0.3636
1.0,1.2305,0.4118
0.9542,0.9031,-0.1111
0.7782,1.0,0.4
1.3802,0.7782,-0.75
1.0414,1.1461,0.2143
1.0,1.1761,0.3333
1.1761,1.0414,-0.2667
0.9031,0.8451,-0.125
0.7782,0.9031,0.25
0.7782,0.7782,0.0
0.9542,0.8451,-0.2222
1.1461,1.5051,0.5625
0.9542,0.9542,0.0
1.0414,1.0792,0.0833
1.1139,1.1139,0.0
1.1139,1.2553,0.2778
0.9031,0.9542,0.1111
1.0414,1.0,-0.0909
1.0,1.0,0.0
1.1139,1.0792,-0.0769
0.9031,0.9542,0.1111
1.0414,1.0,-0.0909
1.0,1.0,0.0
1.0414,1.1139,0.1539
1.1139,1.1461,0.0714
1.0414,0.9031,-0.2727
1.0414,0.8451,-0.3636
1.1139,1.1139,0.0
1.0,0.9031,-0.2
1.4771,1.5682,0.1892
0.9031,1.1139,0.3846
0.9031,0.9031,0.0
1.0792,1.0414,-0.0833
0.9542,1.0792,0.25
1.2305,0.9031,-0.5294
1.0,1.0414,0.0909
0.9542,0.9031,-0.1111
1.0792,1.0,-0.1667
1.0,1.2553,0.4444
0.9542,0.9542,0.0
1.0792,1.0414,-0.0833
0.9542,1.0,0.1
0.9542,0.9542,0.0
1.0,1.0792,0.1667
1.1461,1.0792,-0.1429
1.0414,1.2305,0.3529
0.8451,1.1761,0.5333
0.7782,0.8451,0.1429
1.0414,1.0,-0.0909
1.0,1.6021,0.75
1.4914,1.7324,0.4259
1.6335,1.9685,0.5376
1.1139,1.2553,0.2778
0.8451,1.0,0.3
1.2041,1.3222,0.2381
0.9542,1.0,0.1
1.0792,1.6335,0.7209
0.7782,1.1461,0.5714
0.9542,1.0792,0.25
1.0792,1.0414,-0.0833
1.0414,1.0414,0.0
1.0792,1.301,0.4
1.1461,1.3979,0.44
1.3617,1.7076,0.549
1.415,1.7559,0.5439
1.3979,1.6721,0.4681
2.7235,1.5563,-0.9319
1.3802,1.3802,0.0
0.9031,1.1461,0.4286
0.8451,1.0,0.3
1.0414,1.0414,0.0
1.0792,1.4771,0.6
1.2041,1.4624,0.4483
0.9031,1.2305,0.5294
1.0792,1.6233,0.7143
1.1139,1.0,-0.2308
0.8451,1.0792,0.4167
1.0,1.5911,0.7436
1.8195,1.1139,-0.803
1.4472,0.9542,-0.6786
1.3802,1.1461,-0.4167
1.4472,1.1761,-0.4643
1.3424,1.0792,-0.4545
1.5441,1.1461,-0.6
1.6335,1.1761,-0.6512
1.415,1.0792,-0.5385
1.1139,1.0414,-0.1539
1.0414,1.301,0.45
1.2041,1.2787,0.1579
1.0792,1.6532,0.7333
1.0414,1.4914,0.6452
1.0414,1.301,0.45
1.0792,1.2305,0.2941
1.2305,1.2553,0.0556
1.301,1.4314,0.2593
1.1461,1.2553,0.2222
1.2787,1.2787,0.0
1.3222,1.2305,-0.1905
1.1139,1.1139,0.0
1.0414,1.2787,0.4211
1.2041,1.0,-0.375
1.3617,1.5315,0.3235
1.8513,1.9956,0.2828
1.1139,1.3424,0.4091
1.0414,1.1461,0.2143
0.9542,1.1761,0.4
1.1761,1.716,0.7115
1.0792,1.2041,0.25
1.1761,1.2305,0.1177
1.1761,1.1461,-0.0667
1.5185,1.3617,-0.303
1.0,1.1461,0.2857
1.0792,1.0414,-0.0833
1.2305,1.301,0.15
1.0792,1.1139,0.0769
1.2305,1.2041,-0.0588
1.6335,1.5682,-0.1395
1.3617,1.1461,-0.3913
1.2041,1.2041,0.0
1.9395,2.1399,0.3696
2.1931,2.017,-0.3333
1.7076,1.8573,0.2917
1.6812,1.3424,-0.5417
1.6128,1.5315,-0.1707
1.4771,1.7708,0.4915
1.5682,1.7404,0.3273
1.5051,1.4314,-0.1563
1.4624,1.4472,-0.0345
1.3802,1.301,-0.1667
1.3222,1.4472,0.25
1.2041,1.301,0.2
1.1761,1.0,-0.3333
1.2787,1.301,0.05
1.0792,1.0414,-0.0833
1.1761,1.2041,0.0625
1.1461,1.0792,-0.1429
1.3802,1.4771,0.2
1.0414,1.0792,0.0833
1.1761,1.0792,-0.2
1.1461,1.0414,-0.2143
1.1139,1.0414,-0.1539
1.0792,1.0792,0.0
1.1461,1.0792,-0.1429
1.1139,1.1139,0.0
1.1139,1.0414,-0.1539
1.1139,1.1761,0.1333
1.2305,1.5051,0.4688
1.0792,1.1461,0.1429
1.2553,1.3617,0.2174
0.9542,1.5051,0.7188
1.1139,1.1139,0.0
1.2553,1.301,0.1
1.0792,1.1461,0.1429
1.1461,1.0792,-0.1429
1.3424,1.4314,0.1852
1.5051,1.3617,-0.2813
0.9542,1.301,0.55
0.9031,1.1761,0.4667
0.9031,1.2305,0.5294
1.1139,1.0414,-0.1539
0.9542,1.3222,0.5714
0.9031,1.2787,0.5789
0.9031,1.0,0.2
0.8451,1.1761,0.5333
1.2305,1.2305,0.0
1.3424,1.0792,-0.4545
1.2305,1.2553,0.0556
1.7559,1.0792,-0.7895
1.4624,1.2553,-0.3793
1.3424,1.1139,-0.4091
1.4624,1.0414,-0.6207
1.4914,0.7782,-0.8065
1.1139,1.0792,-0.0769
1.3617,1.2305,-0.2609
1.3424,1.2041,-0.2727
1.2305,1.1139,-0.2353
1.3222,1.1761,-0.2857
1.2553,1.1761,-0.1667
1.2553,1.0,-0.4444
1.1761,1.3222,0.2857
1.2787,1.2553,-0.0526
1.3617,1.301,-0.1304
1.1761,1.0,-0.3333
1.301,1.1461,-0.3
1.3802,1.3222,-0.125
1.4314,1.2553,-0.3333
1.301,1.2041,-0.2
1.3222,1.0792,-0.4286
1.415,1.3617,-0.1154
1.2041,1.5563,0.5556
1.5185,1.301,-0.3939
1.3222,1.2305,-0.1905
1.2041,1.2787,0.1579
1.5798,1.301,-0.4737
1.2553,1.301,0.1
1.301,1.3424,0.0909
1.2553,1.1761,-0.1667
1.3979,1.2553,-0.28
1.3222,1.0,-0.5238
1.5441,1.1461,-0.6
1.5185,1.3979,-0.2424
1.2305,1.5185,0.4848
1.8195,1.1139,-0.803
1.2787,1.415,0.2692
1.5563,1.415,-0.2778
1.4314,1.1461,-0.4815
1.0414,1.1461,0.2143
1.3979,1.5315,0.2647
1.2305,1.3802,0.2917
1.4314,1.6233,0.3571
1.3222,1.3424,0.0454
1.1139,1.1139,0.0
1.0414,1.301,0.45
1.0792,1.2041,0.25
1.1761,1.1461,-0.0667
1.0792,1.1139,0.0769
1.2041,1.1139,-0.1875
1.1761,1.2041,0.0625
1.1761,1.3424,0.3182
1.5051,1.4914,-0.0313
1.4771,1.3979,-0.1667
0.9542,1.5051,0.7188
1.0,1.4472,0.6429
1.0792,1.0792,0.0
1.0414,1.2553,0.3889
0.9542,1.3617,0.6087
1.2305,1.4472,0.3929
1.0792,1.1761,0.2
1.2041,1.4314,0.4074
1.2787,1.3222,0.0952
1.0792,1.1761,0.2
1.3222,1.6128,0.4878
1.0,1.3424,0.5454
1.0414,1.4472,0.6071
1.3424,1.1761,-0.3182
1.6233,1.7324,0.2222
1.0792,1.2041,0.25
0.9542,2.0253,0.9151
1.4314,2.29,0.8615
1.5441,2.2624,0.8087
1.3617,2.4472,0.9179
1.0792,1.4624,0.5862
1.1139,1.5682,0.6486
0.699,0.6021,-0.2
2.2279,1.7634,-0.6568
2.233,1.8195,-0.614
0.9031,1.1139,0.3846
0.9542,1.415,0.6539
0.9542,1.2787,0.5263
1.0,1.6233,0.7619
1.0414,1.2553,0.3889
0.9031,1.5051,0.75
0.9031,1.1761,0.4667
1.0414,1.716,0.7885
0.9031,1.4914,0.7419
0.9031,1.3617,0.6522
1.2041,1.3979,0.36
1.5441,2.5752,0.9069
1.1139,1.6233,0.6905
1.2305,2.1106,0.8682
0.9542,1.301,0.55
0.9542,1.3222,0.5714
1.0,1.3424,0.5454
1.0414,1.2305,0.3529
1.0792,1.2787,0.3684
0.9542,1.2787,0.5263
0.9031,1.4914,0.7419
1.0414,1.3802,0.5417
0.9542,1.5682,0.7568
0.9031,1.4624,0.7241
1.0792,1.5051,0.625
1.0414,1.3222,0.4762
0.7782,1.5911,0.8461
0.9031,1.415,0.6923
0.9031,1.5441,0.7714
0.9031,1.3424,0.6364
0.9031,1.2305,0.5294
0.9031,1.0414,0.2727
0.6021,1.4771,0.8667
0.9031,1.3617,0.6522
1.0,1.7404,0.8182
0.9542,2.1903,0.9419
0.9031,1.3979,0.68
0.9031,1.699,0.84
1.1461,1.2305,0.1765
1.1139,1.3979,0.48
1.0792,1.3424,0.4545
1.0,1.3802,0.5833
1.1139,1.4914,0.5806
1.3424,1.1139,-0.4091
1.0414,1.5315,0.6765
0.9542,1.415,0.6539
1.2041,1.3802,0.3333
1.1461,1.1761,0.0667
1.2553,1.2787,0.0526
1.1761,1.6721,0.6809
1.1461,1.415,0.4615
1.1139,1.4914,0.5806
1.3222,1.2553,-0.1429
1.0,1.2787,0.4737
1.0414,1.4771,0.6333
1.0792,1.6233,0.7143
1.2041,1.4914,0.4839
1.1139,1.5911,0.6667
0.9542,1.6628,0.8044
1.3222,1.4624,0.2759
1.1139,1.5563,0.6389
1.2305,1.6812,0.6458
1.1761,1.4624,0.4828
0.8451,1.0414,0.3636
1.0792,1.1461,0.1429
1.0,1.1761,0.3333
1.0792,1.5185,0.6364
0.9031,1.0,0.2
1.2041,1.3802,0.3333
1.1761,1.5441,0.5714
0.9542,1.3617,0.6087
1.0792,1.3222,0.4286
2.2122,0.9031,-0.9509
1.5798,0.9031,-0.7895
2.3541,2.0294,-0.5265
0.9542,0.8451,-0.2222
1.5682,1.3424,-0.4054
1.5798,1.0414,-0.7105
2.143,1.301,-0.8561
1.301,1.301,0.0
1.8325,0.301,-0.9706
2.1761,0.9031,-0.9467
1.2305,0.6021,-0.7647
1.5911,1.6628,0.1522
2.0086,1.0792,-0.8824
2.3747,1.1461,-0.9409
2.0374,1.2305,-0.844
1.2305,0.9542,-0.4706
1.301,0.8451,-0.65
1.415,0.6021,-0.8461
1.2553,1.0792,-0.3333
1.2041,0.699,-0.6875
1.3979,0.6021,-0.84
1.2787,0.6021,-0.7895
1.2305,0.9542,-0.4706
0.9542,0.9031,-0.1111
1.2305,0.9031,-0.5294
2.5378,1.2553,-0.9478
2.8048,1.4914,-0.9514
2.7543,1.4771,-0.9472
1.6233,1.2553,-0.5714
2.6721,1.415,-0.9447
2.1584,1.2787,-0.8681
2.3181,1.2787,-0.9086
3.0741,1.4914,-0.9739
2.4683,1.0792,-0.9592
1.9777,0.9031,-0.9158
1.7559,0.7782,-0.8947
2.0253,1.0414,-0.8962
2.0,0.9031,-0.92
1.6021,0.7782,-0.85
1.6812,0.8451,-0.8542
2.6064,1.2041,-0.9604
1.8633,0.699,-0.9315
1.7634,0.699,-0.9138
1.4314,0.9031,-0.7037
1.5911,0.7782,-0.8461
0.8451,1.1461,0.5
1.5315,1.8633,0.5343
1.4314,1.6233,0.3571
1.3222,1.6335,0.5116
1.8261,2.0043,0.3366
1.3424,1.2305,-0.2273
1.2305,1.1761,-0.1177
1.0792,1.1461,0.1429
1.1461,1.2305,0.1765
1.1761,1.1761,0.0
0.9031,1.0,0.2
1.0414,0.9542,-0.1818
1.0,0.9031,-0.2
0.9542,0.9542,0.0
0.9031,0.9542,0.1111
0.9031,0.7782,-0.25
0.9542,1.0,0.1
1.0414,1.0414,0.0
1.0,1.0414,0.0909
0.9031,1.1139,0.3846
0.9542,0.9031,-0.1111
1.0414,0.7782,-0.4545
1.0414,0.8451,-0.3636
1.0414,1.3222,0.4762
1.1761,1.415,0.4231
1.2305,1.2305,0.0
1.1139,1.1761,0.1333
1.0414,0.9542,-0.1818
1.1461,1.1761,0.0667
1.2041,1.3424,0.2727
0.9031,1.0,0.2
1.0792,1.0414,-0.0833
1.0792,1.0414,-0.0833
1.1761,1.2041,0.0625
1.1139,1.4771,0.5667
1.0,0.9542,-0.1
1.0792,1.0414,-0.0833
1.2305,1.2305,0.0
1.0792,1.0792,0.0
1.0,0.9031,-0.2
0.8451,0.8451,0.0
1.0,1.0792,0.1667
1.1461,1.1139,-0.0714
1.1761,1.1461,-0.0667
0.9542,1.0414,0.1818
1.3979,1.3979,0.0
0.9031,1.0,0.2
1.0792,1.1139,0.0769
1.0792,1.1139,0.0769
1.6233,1.6902,0.1429
1.0,0.9031,-0.2
1.0414,1.0792,0.0833
1.2305,1.1461,-0.1765
1.5798,1.7781,0.3667
1.0414,1.0414,0.0
1.0414,0.9542,-0.1818
0.9031,1.0414,0.2727
1.1461,1.2553,0.2222
1.301,1.4914,0.3548
1.0,1.1761,0.3333
0.9031,0.9542,0.1111
1.0414,1.0414,0.0
0.9542,0.9542,0.0
1.0792,1.1139,0.0769
0.9542,1.0,0.1
0.9542,1.0792,0.25
1.0792,1.3222,0.4286
1.3424,1.5315,0.3529
1.3979,1.415,0.0385
1.2041,1.2305,0.0588
1.0,1.0,0.0
1.0414,1.0,-0.0909
1.1461,1.1461,0.0
1.0414,0.9031,-0.2727
0.8451,0.7782,-0.1429
0.9031,1.0792,0.3333
0.9542,0.9031,-0.1111
1.4914,1.5051,0.0313
1.0,1.2041,0.375
1.1461,1.1461,0.0
1.2305,1.1761,-0.1177
1.1461,1.301,0.3
1.4314,1.2787,-0.2963
1.1461,1.0792,-0.1429
1.3979,1.8129,0.6154
1.6532,1.9731,0.5213
1.1139,1.6812,0.7292
1.0414,1.5682,0.7027
1.3979,1.8389,0.6377
1.2041,1.6021,0.6
1.1761,1.5441,0.5714
1.2041,1.4314,0.4074
1.3979,1.7559,0.5614
1.2041,1.301,0.2
1.1461,1.415,0.4615
1.4624,1.7853,0.5246
1.2305,1.6335,0.6047
1.3222,1.716,0.5961
1.2041,1.4314,0.4074
1.0414,1.6628,0.7609
1.1761,1.6902,0.6939
1.0792,1.2305,0.2941
1.0792,1.3979,0.52
1.3802,1.8451,0.6571
1.2553,1.3979,0.28
1.3802,1.6128,0.4146
1.2041,1.7559,0.7193
1.5798,1.9345,0.5581
1.5051,2.1461,0.7714
1.6628,2.5052,0.8562
1.7781,2.4594,0.7917
1.1139,1.3617,0.4348
1.1461,1.6233,0.6667
1.3802,1.7076,0.5294
1.0792,1.2041,0.25
1.2553,1.2041,-0.1111
1.4314,2.2304,0.8412
1.0,1.1761,0.3333
1.1461,1.3617,0.3913
0.9542,1.4472,0.6786
1.1761,1.3222,0.2857
1.4771,2.444,0.8921
0.8451,1.7924,0.8871
1.1139,1.5682,0.6486
0.9542,1.2787,0.5263
0.7782,1.4624,0.7931
1.1139,2.3838,0.9463
0.699,1.7634,0.9138
1.1139,1.716,0.75
1.5185,2.3617,0.8565
1.0792,1.7708,0.7966
1.2305,1.6021,0.575
0.9031,1.1761,0.4667
1.1139,1.5563,0.6389
1.6021,2.3979,0.84
0.8451,1.1139,0.4615
1.1139,1.3802,0.4583
1.2305,1.6902,0.6531
1.3979,1.6628,0.4565
0.9542,1.1461,0.3571
1.8195,2.3032,0.6716
1.415,1.3617,-0.1154
1.2787,0.699,-0.7368
1.3617,0.8451,-0.6956
1.1461,1.1139,-0.0714
1.3802,0.9031,-0.6667
1.2305,1.3617,0.2609
1.2787,0.699,-0.7368
1.8865,2.3222,0.6333
1.5911,1.2305,-0.5641
1.0414,1.1139,0.1539
1.1461,1.1461,0.0
1.1139,1.3617,0.4348
0.9542,1.1139,0.3077
0.9031,1.2041,0.5
1.3802,0.9542,-0.625
0.8451,1.0792,0.4167
0.9542,1.0414,0.1818
0.699,1.5563,0.8611
0.699,1.415,0.8077
0.4771,1.5185,0.9091
1.6435,0.301,-0.9546
1.4771,0.6021,-0.8667
1.3617,0.699,-0.7826
1.0792,1.3424,0.4545
0.6021,0.699,0.2
1.1139,0.699,-0.6154
1.5051,1.0414,-0.6563
1.2553,1.0792,-0.3333
1.6532,1.5441,-0.2222
2.1761,1.8129,-0.5667
1.1761,1.5911,0.6154
1.2041,2.0,0.84
1.1461,1.3979,0.44
1.0792,1.0792,0.0
1.0,1.1761,0.3333
1.0,1.1761,0.3333
0.9031,1.3802,0.6667
1.3222,2.4928,0.9325
1.301,2.2041,0.875
1.0792,2.0934,0.9032
1.3222,2.1673,0.8571
1.0792,2.1367,0.9124
0.9542,2.0334,0.9167
1.1461,2.0682,0.8803
1.1461,2.1931,0.9103
1.1461,2.0756,0.8824
1.1461,2.0128,0.8641
1.1461,2.0492,0.875
1.0792,0.9031,-0.3333
0.9542,1.6021,0.775
1.1139,1.0792,-0.0769
1.3617,1.3424,-0.0435
1.2305,1.5315,0.5
1.3802,1.4771,0.2
0.9031,1.4914,0.7419
1.0414,1.4314,0.5926
2.1271,2.6149,0.6748
1.3222,1.4472,0.25
1.5051,1.7482,0.4286
1.415,1.9912,0.7347
0.7782,1.3979,0.76
1.1139,2.1173,0.9008
1.1761,1.7559,0.7368
1.0792,1.3424,0.4545
1.2305,1.5441,0.5143
1.2787,1.8513,0.7324
1.8129,1.5563,-0.4462
1.0,1.3979,0.6
1.1761,1.2041,0.0625
1.5682,1.7404,0.3273
0.9031,1.1761,0.4667
1.2553,1.0414,-0.3889
0.9542,1.0,0.1
1.0,1.301,0.5
0.9031,1.1761,0.4667
1.0414,1.2787,0.4211
1.0414,1.0792,0.0833
2.243,1.4472,-0.84
1.4624,1.3222,-0.2759
1.0414,1.1139,0.1539
1.3424,0.7782,-0.7273
2.0531,1.9731,-0.1681
1.0792,0.9542,-0.25
1.0414,1.0,-0.0909
1.0792,1.0792,0.0
1.1761,1.4914,0.5161
1.3802,0.699,-0.7917
1.0792,1.1461,0.1429
1.2305,1.6721,0.6383
1.1139,1.1139,0.0
0.9031,0.9542,0.1111
1.3617,1.2305,-0.2609
0.9031,1.0,0.2
0.8451,1.1139,0.4615
1.0,1.3222,0.5238
1.0,1.0414,0.0909
1.1761,0.8451,-0.5333
1.0792,1.1139,0.0769
0.9542,1.0792,0.25
1.0,1.0414,0.0909
1.0792,1.2041,0.25
1.7243,1.7243,0.0
0.9031,0.8451,-0.125
1.2041,1.0,-0.375
1.0,1.3802,0.5833
1.0792,1.0792,0.0
0.7782,1.0414,0.4545
0.9031,1.0,0.2
0.7782,1.0792,0.5
1.0792,1.6021,0.7
1.3222,1.7924,0.6613
0.8451,1.0,0.3
0.699,0.8451,0.2857
0.9031,1.1761,0.4667
0.8451,1.1139,0.4615
1.2553,1.4624,0.3793
1.0792,1.3222,0.4286
1.2305,1.5441,0.5143
0.9542,0.9542,0.0
0.699,1.301,0.75
1.1461,1.4624,0.5172
1.7324,1.4472,-0.4815
1.1461,1.4914,0.5484
0.9031,1.1761,0.4667
1.1461,1.0792,-0.1429
1.0792,1.0414,-0.0833
0.8451,1.3979,0.72
0.9031,1.415,0.6923
1.1139,1.2305,0.2353
1.2787,1.0414,-0.4211
1.7993,1.4472,-0.5556
1.0792,1.301,0.4
2.3692,2.5011,0.2618
1.2787,1.4771,0.3667
1.4624,1.1761,-0.4828
1.3424,1.3617,0.0435
1.301,1.4472,0.2857
0.699,1.8129,0.9231
0.9542,1.5185,0.7273
1.1139,1.0414,-0.1539
1.8513,1.7324,-0.2394
1.415,0.6021,-0.8461
1.0414,1.0,-0.0909
1.6335,1.1461,-0.6744
1.5798,2.1732,0.745
1.1761,1.6128,0.6342
1.0,1.1761,0.3333
1.7993,2.4533,0.7782
1.5315,2.2201,0.7952
1.3979,2.0,0.75
1.0414,0.9031,-0.2727
1.1461,0.9542,-0.3571
1.5185,2.1004,0.7381
1.2305,0.9031,-0.5294
1.8451,2.3032,0.6517
1.2553,0.7782,-0.6667
1.415,2.2455,0.8523
0.9542,2.2279,0.9467
1.8633,2.1761,0.5133
1.1461,1.1761,0.0667
1.0792,1.8921,0.8461
0.9542,1.4314,0.6667
1.3424,1.8751,0.7067
1.0792,1.7924,0.8065
1.1461,1.8513,0.8028
1.2305,1.415,0.3462
1.301,1.7924,0.6774
1.301,1.9395,0.7701
1.301,2.1959,0.8726
1.415,1.9085,0.679
1.3222,2.0294,0.8037
1.415,2.3096,0.8726
1.6233,2.2672,0.773
1.6021,2.2455,0.7727
1.3617,2.1239,0.8271
1.2787,0.9542,-0.5263
1.5563,1.0,-0.7222
1.2305,1.2553,0.0556
1.0792,1.6721,0.7447
1.1461,1.1461,0.0
1.3424,1.2553,-0.1818
1.2787,1.2305,-0.1053
1.2041,1.1139,-0.1875
1.0,1.4624,0.6552
1.301,1.2787,-0.05
0.9542,1.301,0.55
1.2041,1.2041,0.0
1.2305,1.2787,0.1053
1.1761,1.3802,0.375
0.9031,1.3222,0.6191
1.0414,1.3424,0.5
1.1461,1.3424,0.3636
1.2305,1.1139,-0.2353
1.1461,1.2787,0.2632
1.2041,1.301,0.2
1.0792,1.2553,0.3333
1.0,1.1761,0.3333
1.1461,1.1139,-0.0714
1.0414,1.3222,0.4762
1.0792,1.2553,0.3333
1.0792,1.2041,0.25
0.699,1.6233,0.8809
1.4314,0.699,-0.8148
1.0414,1.1761,0.2667
1.3424,1.4314,0.1852
1.3424,1.3222,-0.0454
1.3617,1.4472,0.1786
1.3979,1.2553,-0.28
1.3617,1.2041,-0.3043
1.699,1.4314,-0.46
0.9542,1.0,0.1
1.5051,1.2041,-0.5
1.5563,2.2553,0.8
2.1173,2.1335,0.0368
1.0792,1.0,-0.1667
1.3222,1.8808,0.7237
1.0,0.9542,-0.1
1.3802,1.8195,0.6364
1.2305,1.0792,-0.2941
0.9542,1.0414,0.1818
0.7782,1.1461,0.5714
1.0,1.0414,0.0909
1.3617,0.8451,-0.6956
1.7853,1.4314,-0.5574
0.8451,1.2787,0.6316
1.5051,1.4624,-0.0938
1.2041,1.699,0.68
1.8692,1.415,-0.6486
1.5185,1.3222,-0.3636
1.6435,1.3617,-0.4773
1.3617,1.1761,-0.3478
1.5315,1.4314,-0.2059
1.301,1.3617,0.1304
1.4624,1.1761,-0.4828
1.2787,1.3424,0.1364
1.5315,1.5051,-0.0588
1.5315,1.1461,-0.5882
1.4914,1.4472,-0.0968
1.4472,1.4314,-0.0357
1.2787,1.0792,-0.3684
1.2787,1.0792,-0.3684
1.5682,1.6812,0.2292
1.5185,1.3222,-0.3636
1.5185,1.4314,-0.1818
1.6233,1.3979,-0.4048
1.301,1.2787,-0.05
1.9956,1.6335,-0.5657
1.3802,1.7853,0.6066
1.3979,1.3979,0.0
1.2553,1.2787,0.0526
1.2787,1.1461,-0.2632
1.3222,1.2787,-0.0952
1.0792,1.0792,0.0
0.8451,1.1461,0.5
1.1461,0.8451,-0.5
1.699,1.6435,-0.12
0.9542,0.9542,0.0
1.3802,2.5752,0.9362
0.9542,1.2041,0.4375
1.0,0.9031,-0.2
0.9542,0.8451,-0.2222
1.0,1.0,0.0
1.1139,1.1139,0.0
1.0792,1.2305,0.2941
1.2041,0.8451,-0.5625
1.0414,1.0,-0.0909
0.9542,1.1761,0.4
1.0792,0.9542,-0.25
0.9542,0.9031,-0.1111
1.2553,1.0414,-0.3889
1.2553,1.0,-0.4444
1.1139,0.9031,-0.3846
1.301,1.3424,0.0909
1.1139,1.3617,0.4348
1.1461,0.6021,-0.7143
0.9542,1.3802,0.625
1.5051,1.1139,-0.5938
0.8451,1.1139,0.4615
1.2305,1.5911,0.5641
0.9031,1.2553,0.5556
0.8451,1.1139,0.4615
0.7782,1.1461,0.5714
0.8451,1.2553,0.6111
0.9542,1.301,0.55
0.9031,1.4314,0.7037
0.9031,2.0969,0.936
1.0414,1.1139,0.1539
1.1461,1.0792,-0.1429
1.0414,1.301,0.45
0.8451,1.3979,0.72
1.0414,0.699,-0.5454
0.9542,0.6021,-0.5556
1.0414,0.8451,-0.3636
1.0414,1.2553,0.3889
0.8451,0.9542,0.2222
0.7782,1.2305,0.6471
0.8451,1.0792,0.4167
0.9542,1.0414,0.1818
0.8451,1.0414,0.3636
0.8451,0.9031,0.125
1.415,1.301,-0.2308
0.9542,1.301,0.55
1.1139,1.2305,0.2353
1.2041,1.0,-0.375
1.2041,1.4914,0.4839
1.4771,0.9542,-0.7
0.9542,1.4624,0.6897
0.8451,1.4314,0.7407
1.0,1.2041,0.375
1.0792,1.3424,0.4545
1.0,1.3979,0.6
1.0414,1.5798,0.7105
0.9542,1.5563,0.75
0.8451,1.415,0.7308
0.9031,1.3617,0.6522
0.9542,1.301,0.55
1.3979,1.0,-0.6
0.7782,1.0792,0.5
1.6021,0.301,-0.95
0.8451,1.2787,0.6316
1.4314,0.4771,-0.8889
1.3222,0.4771,-0.8571
1.6233,0.4771,-0.9286
1.1461,1.2553,0.2222
1.0414,1.0792,0.0833
1.0414,1.0792,0.0833
1.3424,0.4771,-0.8636
2.5224,0.4771,-0.991
1.3424,0.4771,-0.8636
1.5051,0.4771,-0.9063
1.3424,0.4771,-0.8636
1.6021,0.301,-0.95
1.5315,0.4771,-0.9118
0.9031,1.0792,0.3333
1.8325,0.4771,-0.9559
1.0,1.0,0.0
1.0,0.9542,-0.1
1.4624,0.4771,-0.8965
1.5051,0.4771,-0.9063
1.6233,0.4771,-0.9286
1.5051,0.4771,-0.9063
1.5798,0.301,-0.9474
1.4314,1.2553,-0.3333
