V19,V20,V8
0.3413,0.5,336567
0.65,1.0,21547
0.8461,1.0,12587
0.6429,1.0,11442
0.3488,1.0,48231
0.8,1.0,14610
0.9375,1.0,17274
0.8824,0.9333,14234
0.6346,0.561,54324
0.6667,1.0,11998
0.8,1.0,9367
0.7083,1.0,21865
0.75,0.9286,10152
0.85,1.0,17592
0.4057,0.5968,75006
0.6571,0.7778,19132
0.7273,0.9412,16983
0.4394,0.6667,348957
0.22,0.2447,606744
0.2656,0.5373,142791
0.5783,0.5366,56864
0.7069,0.7907,62823
0.2913,0.7108,104560
0.4868,0.6626,100112
0.7273,1.0,53142
0.4203,0.6829,37200
0.7742,0.8,31583
0.5122,0.9655,27761
0.64,1.0,23488
0.8333,0.9091,11425
0.7308,1.0,28955
0.8,1.0,10269
0.8824,1.0,16566
0.9333,1.0,12560
0.6154,0.9677,35066
0.9167,1.0,11471
1.0,1.0,14669
0.8235,1.0,11979
0.8125,1.0,11890
0.8571,1.0,12063
0.9333,1.0,11562
0.7647,1.0,13135
0.8667,1.0,11778
0.8125,1.0,13800
0.4595,0.9697,33577
0.8571,1.0,12047
0.72,1.0,24172
0.375,1.0,19002
0.7222,0.9286,12705
1.0,1.0,22134
0.7059,1.0,10704
0.8235,1.0,10115
0.7333,1.0,37889
0.8649,0.9583,53525
0.75,1.0,14047
0.5,1.0,9062
0.6667,1.0,7974
0.9286,1.0,11169
0.5625,1.0,14874
0.381,1.0,7273
0.8,1.0,5867
0.5385,1.0,7312
0.6296,0.8095,21661
0.7097,0.7059,10675
0.7391,1.0,18986
0.6867,0.3529,23075
0.6042,0.5143,16308
0.5641,0.5417,15000
0.5686,0.3056,15951
0.9688,0.3529,13904
0.8125,1.0,10318
0.6053,0.68,17588
0.7097,0.6956,11743
0.7083,0.8667,10605
0.525,0.7143,10613
0.6667,0.8824,14896
0.6667,0.9091,10136
0.4688,1.0,12348
0.7308,0.75,14121
0.5349,0.6667,14312
0.7143,0.8333,10284
0.7407,0.9333,9714
0.5454,0.5385,15643
0.6136,0.6923,16835
0.6897,0.8,11804
0.75,0.75,11084
0.6842,0.8518,19028
0.3636,0.8182,29612
0.7174,0.6897,31551
0.525,0.7083,12571
0.5714,0.8261,22254
0.5278,0.5714,37460
0.5806,0.8333,13292
0.5405,0.6286,17532
0.7826,0.8824,11880
0.5682,0.6429,16861
0.6,0.4545,10747
0.6604,0.4375,20658
0.5156,0.5102,23267
0.2742,0.8049,27036
0.9167,0.3514,45215
0.3333,0.7879,33682
0.3636,0.4333,41956
0.5745,0.5185,20262
0.6875,1.0,12417
0.7143,0.9714,64288
0.6539,1.0,21649
0.5745,0.9333,84630
0.7,0.88,35912
0.8667,1.0,15121
0.55,0.9524,16538
0.8,1.0,15515
0.7895,1.0,15524
0.75,1.0,11579
0.8,1.0,16975
0.7143,1.0,18644
0.6522,1.0,25516
0.8421,0.9688,79690
0.8108,1.0,58587
0.36,1.0,21321
0.4348,1.0,18238
0.75,1.0,10350
0.55,0.9474,11278
0.6429,1.0,14626
0.6296,1.0,30422
0.9231,1.0,10893
0.64,1.0,21300
0.7037,0.913,21603
0.8,1.0,12193
0.6364,1.0,48309
0.5,1.0,12351
0.44,1.0,16076
0.8461,0.9375,25096
0.6269,0.9818,97966
0.9231,1.0,15672
0.5625,1.0,57020
0.1436,0.9198,296673
0.1862,0.9682,515942
0.1353,0.9825,271889
0.5454,1.0,26745
0.52,1.0,38401
1.0,1.0,1826
0.5909,0.4114,591111
0.5662,0.4853,617708
0.8,0.9286,5361
0.3913,1.0,8720
0.5294,1.0,9105
0.4,1.0,22991
0.6471,1.0,9110
0.32,1.0,17101
0.6667,1.0,11491
0.2683,0.9811,39648
0.3636,1.0,21326
0.5,1.0,13374
0.6154,0.8929,23894
0.0975,0.9592,716869
0.3611,0.913,35308
0.2698,0.9847,140521
0.75,1.0,10340
0.6429,1.0,13987
0.8333,1.0,17566
1.0,1.0,14533
1.0,1.0,20323
0.8182,1.0,12881
0.7273,1.0,22532
0.8461,1.0,17419
0.5294,1.0,24476
0.6154,1.0,18711
0.6667,1.0,34142
0.9167,1.0,18047
0.3333,1.0,18013
0.5333,1.0,14353
0.4444,1.0,21380
0.5,1.0,14618
0.5333,1.0,10957
0.7273,1.0,5729
0.2222,0.9677,7446
0.5,1.0,12909
0.303,0.9483,29386
0.25,1.0,76438
0.6667,1.0,14838
0.3636,1.0,23697
0.5385,1.0,15146
0.4063,1.0,16759
0.48,0.8461,13299
0.4348,1.0,21545
0.3514,0.9394,21640
0.6286,0.7222,16258
0.2895,0.9714,26197
0.36,1.0,17587
0.3404,0.8571,19311
0.5833,0.8824,13577
0.5,0.6552,18123
0.2941,0.9592,39987
0.3333,0.7647,24783
0.3823,0.9688,24530
0.6364,0.7826,22591
0.5556,1.0,12543
0.3793,1.0,22232
0.3158,1.0,30966
0.381,0.7949,20512
0.4483,1.0,37264
0.2308,1.0,26849
0.3962,0.7838,27597
0.3823,0.9474,28445
0.3333,0.96,46226
0.4688,0.9063,25231
0.6364,1.0,6337
0.5714,1.0,12693
0.6667,1.0,10868
0.5,1.0,23009
0.8889,1.0,5712
0.8,1.0,29885
0.5,1.0,31689
0.4737,1.0,15080
0.6,1.0,13351
0.9879,0.1509,95600
0.8636,0.5333,21321
0.9076,0.8106,202897
1.0,1.0,6391
0.4568,0.3729,39202
0.8261,0.4074,17260
0.8968,0.2353,128883
0.3333,0.5128,22761
1.0,0.6667,16504
0.9804,0.1312,89110
0.9444,0.6667,3489
0.5652,0.7188,124716
0.8644,0.2308,61209
0.9595,0.1321,197365
0.8015,0.2125,104555
0.6071,0.6,10500
0.8333,0.4667,5744
1.0,0.3636,6013
0.6207,0.6667,9512
0.9412,1.0,5842
1.0,0.5,5917
1.0,0.5714,5111
0.68,0.5625,8170
0.9,1.0,5003
0.8095,1.0,6318
0.9557,0.1463,361568
0.905,0.1378,1290423
0.9578,0.1807,1096472
0.5317,0.3674,50750
0.9381,0.1521,724380
0.77,0.181,111196
0.8703,0.1583,173468
0.9302,0.1123,1689009
0.9671,0.1379,201109
0.8962,0.2857,39231
0.9828,0.6,22315
0.8983,0.25,62384
0.9091,0.2286,43968
0.9091,0.3529,15364
0.96,0.3889,25843
0.9688,0.1509,345545
1.0,0.2941,24816
1.0,0.3846,14877
0.9,0.6667,14029
0.8667,0.3158,12886
0.7,1.0,11560
0.5484,0.9865,96340
0.6585,1.0,63000
0.3818,0.8776,68556
0.278,0.5179,297086
0.8148,0.85,17363
0.85,0.9375,14169
1.0,1.0,14727
1.0,1.0,22098
1.0,0.9375,19997
0.8,1.0,7181
0.8461,1.0,6216
0.8333,1.0,7296
0.75,0.8182,6735
1.0,1.0,5418
0.8889,1.0,3476
0.8182,1.0,7446
0.6111,1.0,9260
0.8333,1.0,7279
0.6667,1.0,10892
1.0,1.0,6942
0.9167,0.8571,4162
1.0,1.0,5464
0.5238,1.0,18503
0.75,1.0,26729
0.8095,0.9444,18327
0.7222,1.0,17802
0.8461,0.9,7457
0.5185,0.8333,14982
0.8,1.0,21031
0.8889,1.0,6750
0.6667,1.0,9347
0.8,1.0,8292
0.5556,0.9412,13866
0.4815,1.0,22418
0.9091,1.0,6135
0.8,1.0,9203
0.9444,1.0,20438
0.8571,1.0,11674
0.8333,1.0,7164
0.875,1.0,3806
0.625,1.0,9704
0.5833,0.7647,14697
0.7143,1.0,13836
0.6923,1.0,7842
0.6579,1.0,45968
0.7273,1.0,6936
1.0,0.9286,13351
0.75,1.0,13108
0.5454,0.9074,112240
0.8333,1.0,7197
0.8461,1.0,9458
0.8947,1.0,14729
0.5588,0.9836,116623
0.8461,1.0,8745
0.9167,1.0,8210
0.8,1.0,8586
0.8235,1.0,22601
0.625,1.0,49848
0.7143,1.0,12808
0.8,1.0,6216
0.7857,1.0,10211
0.75,1.0,6100
0.75,1.0,14120
0.9,1.0,6091
0.6429,1.0,9016
0.6316,1.0,19652
0.6471,1.0,61342
0.7576,0.963,42862
0.9412,1.0,21009
0.9091,1.0,6734
0.7333,1.0,7987
0.9333,0.9333,16692
0.7857,1.0,7768
0.7778,1.0,3751
0.7273,1.0,8268
0.75,1.0,6638
0.7046,0.8889,56456
0.8333,1.0,12311
0.7,1.0,16288
0.8947,0.9375,20778
0.7778,1.0,22158
0.8182,0.7037,34579
0.8235,0.9231,14167
0.4098,0.9701,43294
0.3103,0.7068,159918
0.3714,0.9796,31251
0.3929,1.0,16370
0.3165,0.8846,65282
0.3333,0.9524,28658
0.3571,1.0,29002
0.4444,0.8438,23865
0.3472,0.8769,73055
0.5333,0.7407,20469
0.3889,0.8965,18671
0.2358,0.7012,71130
0.3469,0.9773,46972
0.3088,0.9123,53843
0.3636,0.9643,24070
0.2973,1.0,14320
0.2941,0.9245,33607
0.6316,1.0,10646
0.4,1.0,18651
0.2637,0.875,86329
0.6207,0.9259,19434
0.3288,0.6949,49094
0.2963,0.9828,60860
0.2159,0.6719,128770
0.2991,1.0,217759
0.1133,0.8743,552220
0.239,0.9505,655912
0.4333,0.8214,13961
0.2414,0.8235,35410
0.375,0.85,54676
0.3636,0.8421,10070
0.5143,0.8,10357
0.113,0.8333,162939
0.5,1.0,9275
0.4375,0.92,15359
0.3214,1.0,17727
0.6,0.913,25182
0.1299,0.9789,342202
0.5833,1.0,21582
1.0,0.9737,27389
1.0,1.0,9441
0.8571,1.0,7514
0.1585,0.9837,178741
0.625,1.0,14298
0.5652,0.9286,27344
0.2821,0.8949,326345
0.9231,1.0,27035
0.3696,0.6557,31824
0.8889,1.0,8359
0.2203,0.8372,34779
0.1633,0.6329,460547
0.5385,1.0,5448
0.5652,1.0,18075
0.2429,0.9074,41524
0.5102,0.9583,56018
0.6923,1.0,5606
0.2435,0.6341,650853
0.6667,0.92,30769
0.9048,0.5556,5843
0.9583,0.5833,9778
0.7778,0.7647,15526
0.8,0.4444,13131
0.8095,1.0,27453
0.8636,0.4545,7553
0.2984,0.6364,389429
0.6964,0.6539,32459
0.7857,1.0,11759
0.875,0.9333,13742
0.52,0.92,7331
0.6923,1.0,7873
0.6154,1.0,11422
0.6667,0.75,9217
0.5833,1.0,6994
0.9,1.0,7769
0.3571,1.0,12615
0.3846,1.0,10024
0.25,1.0,8995
1.0,0.5,10361
1.0,0.5714,9556
1.0,0.8333,10827
0.375,0.9167,16734
1.0,1.0,2034
1.0,0.8333,4606
0.64,0.44,16937
0.6429,0.6,9057
0.45,0.5738,93355
0.7813,0.5603,239860
0.7895,1.0,40498
0.4211,0.9901,86830
0.56,0.8621,18514
1.0,1.0,11369
1.0,1.0,11618
1.0,1.0,11910
0.8889,1.0,18067
0.1615,0.9905,349860
0.1923,0.9302,144769
0.2857,0.992,55239
0.3088,0.9074,144252
0.1967,0.9786,87496
0.2308,1.0,68984
0.3256,0.9915,76361
0.175,0.963,91488
0.3111,0.9917,78978
0.2546,0.9717,61497
0.3784,0.9912,69375
0.75,0.6154,7145
0.2647,0.9302,17673
0.5909,0.5454,6470
0.8214,0.8148,35740
0.9444,1.0,41469
0.4615,0.625,45627
0.5333,1.0,20399
0.9167,1.0,24102
0.1476,0.4563,3918209
0.5122,0.6667,20570
0.8649,0.8235,146487
0.2385,0.8305,160146
0.4615,0.9615,10888
0.194,0.9562,65200
0.375,0.95,44609
0.5714,0.9167,16987
0.5,0.8333,27974
0.3065,0.9861,76627
0.6701,0.5625,99456
0.5882,1.0,16548
0.8824,1.0,20590
0.5362,0.9821,110262
0.5714,1.0,6761
1.0,1.0,11746
0.9,1.0,6207
0.4545,1.0,15513
0.7273,1.0,8602
0.5238,1.0,15397
0.7333,1.0,10160
0.9776,0.6667,334869
0.58,0.7241,41492
0.55,1.0,10621
0.8461,0.6,10476
0.5355,0.7899,541426
0.8571,0.9,9452
0.8461,1.0,8537
0.8571,1.0,7241
0.4688,0.9394,23817
0.96,0.4545,8595
0.8,1.0,9956
0.2615,0.8868,47513
0.8667,1.0,10855
0.8,1.0,6243
0.8214,1.0,17114
0.7273,1.0,6396
0.5833,1.0,6557
0.625,1.0,13334
0.7143,1.0,8485
0.75,0.5833,6554
0.5714,0.8667,9944
0.6923,1.0,8448
0.8333,1.0,8193
0.75,1.0,16217
0.803,0.9815,82565
1.0,1.0,6293
0.9412,0.9091,10515
0.5882,1.0,17768
0.9231,1.0,12304
0.6,0.9167,4998
1.0,1.0,7605
0.6667,0.9231,5907
0.3429,1.0,30229
0.3962,1.0,73236
0.875,1.0,4552
0.7143,1.0,2576
0.7273,1.0,9462
0.6364,1.0,7451
0.5294,1.0,37407
0.6316,1.0,19028
0.5862,0.9459,45783
0.75,0.9,6634
0.3333,1.0,8836
0.4118,0.9667,26255
0.6279,0.5,45673
0.4516,1.0,28320
0.6667,1.0,7836
0.8235,1.0,11890
0.8571,1.0,11535
0.5,1.0,16593
0.6154,1.0,10685
0.7647,1.0,11803
1.0,1.0,15757
0.7875,0.6087,92750
0.6316,1.0,15635
0.2586,0.5437,1966409
0.5938,0.9677,17250
0.7073,0.7143,25181
0.5789,0.8518,30746
0.7407,1.0,22484
0.3125,1.0,28818
0.3214,1.0,16182
1.0,1.0,7264
0.388,0.5294,22191
1.0,1.0,7043
0.7333,0.9091,7193
0.5811,0.3043,32153
0.181,0.8232,29002
0.3488,0.9111,27135
0.625,0.9375,9860
0.3182,1.0,262543
0.1667,0.7943,275133
0.2841,0.8696,118631
0.7333,0.6154,6335
0.7368,0.6923,8813
0.3235,0.9921,275539
0.7083,0.5714,7716
0.3704,0.9392,782154
0.8571,0.6667,6613
0.1494,0.9778,178588
0.0909,0.9713,67967
0.3133,0.7109,543449
0.4828,0.8333,11981
0.2105,1.0,36600
0.4091,0.931,12173
0.2157,0.6696,80754
0.2857,0.9841,38223
0.1687,0.9342,49038
0.3954,0.7222,17560
0.2667,0.8493,54451
0.2532,0.9667,83708
0.1191,0.9023,156200
0.2167,0.8438,116653
0.2188,0.9554,125462
0.1215,0.9273,236010
0.1144,0.6852,414252
0.1096,0.6567,287273
0.162,0.8808,132331
0.6786,0.6923,10477
0.9,0.5556,20199
0.7727,1.0,14763
0.2791,0.9216,37960
0.6667,0.875,20245
0.3607,0.5143,19450
0.5,0.7727,19116
0.8889,0.65,16070
0.7143,0.8529,21556
0.8696,0.7037,23587
0.6923,1.0,11635
0.7619,0.8889,16849
0.9444,0.95,14926
0.8824,1.0,26034
0.8889,1.0,11570
0.6111,1.0,17923
0.8235,1.0,18656
0.9444,0.9286,14132
0.8235,0.9048,14278
0.8889,0.8696,22124
0.8,0.9474,14830
0.9091,1.0,12317
0.875,0.8667,13193
0.8461,0.913,14835
1.0,0.9474,15646
0.9231,0.9412,12480
0.4167,1.0,11931
0.9643,0.625,8344
0.5789,1.0,8602
0.5116,0.7941,27326
0.3188,0.5122,35659
0.3771,0.6667,42582
0.625,0.5806,26321
0.6389,0.6956,19464
0.7042,0.6279,31349
0.75,0.9091,4761
0.8649,0.4706,18471
0.2687,0.9,374117
0.5982,0.6602,230693
0.8,0.625,7882
0.3134,0.95,85442
0.9091,1.0,5637
0.3333,0.9851,61079
0.7391,0.9231,10030
0.6923,0.9167,6782
0.4615,1.0,6764
0.5263,0.7857,8127
0.92,0.7,6702
0.7531,0.587,58157
0.4118,1.0,9690
0.6809,0.9063,58088
0.2319,0.9259,60518
0.6789,0.4407,66987
0.5156,0.5676,34165
0.7458,0.5476,42778
0.6765,0.8333,23642
0.6939,0.8182,31538
0.3846,0.7188,28625
0.5179,0.4839,30361
0.7917,0.88,31245
0.5965,0.7442,43551
0.8095,0.56,31667
0.5536,0.7568,27232
0.549,0.7714,46442
0.6552,0.75,13352
0.6552,0.75,13352
0.3364,0.6761,61937
0.5323,0.6176,27785
0.4342,0.5294,47440
0.4615,0.431,47204
0.6061,0.8261,21098
0.5323,0.3554,182339
0.192,0.7349,75121
0.3677,0.6579,25491
0.3273,0.5938,19189
0.76,0.7778,16579
0.5833,0.8261,23782
1.0,0.9231,12235
0.7778,1.0,6167
0.875,0.875,7105
0.5747,0.6197,130201
0.9,1.0,7683
0.0782,0.9973,517021
0.6923,1.0,9791
0.9091,1.0,7164
0.9,0.875,4277
0.7143,0.9091,4834
0.65,0.8667,5791
0.5454,0.9444,6859
0.8421,0.5833,6481
0.7857,1.0,6049
0.75,0.9375,6996
0.7059,0.9,6165
0.8182,1.0,5035
0.6,0.6471,6116
0.72,0.625,9265
0.9286,0.8,6886
0.8,1.0,29699
0.7222,0.9583,20121
1.0,0.8,4385
0.4737,1.0,16771
0.6274,0.65,13657
0.5385,1.0,6302
0.4359,0.975,39229
0.5333,1.0,12587
0.7778,1.0,2765
0.4,1.0,7859
0.5833,1.0,8495
0.5625,1.0,14429
0.2963,1.0,11776
0.1067,1.0,60497
0.9167,1.0,4690
0.875,0.9231,7119
0.5789,1.0,7015
0.4375,0.9259,14187
1.0,0.7143,4642
1.0,1.0,6356
0.9167,0.7,8361
0.5789,0.9474,22198
0.875,1.0,6430
0.5,1.0,9996
0.5833,0.8,7658
0.8182,0.9167,10612
0.7778,0.9167,5942
0.6364,1.0,6999
0.6842,0.4348,51176
0.5294,0.9524,16675
0.6191,0.5862,23023
0.9412,1.0,17813
0.3137,0.5439,33183
0.9091,0.25,25944
0.3333,0.9063,19974
0.3889,0.9643,19935
1.0,0.9412,16669
0.48,0.7857,24156
0.5556,0.9615,23072
0.5,1.0,32920
0.5,0.9231,20557
0.5,0.963,16728
0.4211,0.9583,16891
0.45,0.9091,16455
0.7576,0.3125,18402
1.0,1.0,3202
1.0,0.5,7750
0.5833,1.0,5702
0.9643,0.4286,7045
1.0,0.75,5644
1.0,0.2,10838
0.6087,1.0,6442
0.7857,1.0,5714
0.7857,1.0,4712
1.0,1.0,6479
1.0,0.0484,95390
1.0,0.375,6105
1.0,0.2727,8808
1.0,0.6,6299
1.0,0.6667,8355
1.0,0.4286,11010
0.7273,1.0,4727
1.0,0.2727,21612
0.7692,1.0,7943
0.8333,1.0,6345
1.0,0.3,7618
1.0,0.4286,6578
1.0,0.375,7281
1.0,0.4286,9247
1.0,1.0,7498
0.4355,0.4865,28592
0.5385,0.7083,17756
0.9474,0.8333,7484
0.7188,0.8333,9115
0.9167,0.8889,6193
0.9444,0.5454,9329
0.7692,0.6923,10583
0.7143,1.0,7263
0.5714,1.0,2388
0.3913,1.0,10526
0.275,0.9091,12773
0.8461,0.5714,4538
0.6286,0.95,17085
0.597,0.575,240091
0.8947,0.6667,8701
0.6944,0.44,17042
0.5152,0.7273,16498
0.8235,0.5652,26766
0.7193,0.8864,95173
0.3418,0.625,39556
1.0,0.6667,7211
0.5165,0.4043,48528
0.9412,0.75,6697
0.5517,0.75,8140
0.9546,0.7,9934
0.8929,0.3571,9247
0.5238,0.7727,12942
0.8,1.0,3166
0.65,0.6429,7508
0.7273,0.4091,12566
0.7,0.9286,8140
0.32,0.6667,17621
0.7391,0.6667,7914
0.551,0.4483,19691
0.2959,0.5273,35565
0.8333,0.5556,11877
0.7727,0.5625,8596
0.6522,0.5625,7145
0.75,0.65,10345
0.5556,0.7059,9948
0.6154,0.5938,39911
0.5263,0.8636,23155
0.5,0.3261,27037
0.5082,0.5946,41053
0.6047,0.8571,31838
0.4762,0.9,19738
0.4615,0.6905,33476
0.3913,0.8214,23925
0.3846,1.0,8717
0.4167,0.9565,12775
0.9318,0.9615,42686
0.4894,0.9444,30130
0.6944,0.8636,29911
0.6567,0.4,26833
0.5882,0.8182,37820
0.4741,0.3103,46882
0.5593,0.7308,35778
0.5385,0.7179,86424
0.5185,0.7273,35033
0.7046,0.7083,34599
0.725,0.6818,37572
0.3402,0.6596,52715
0.7692,0.7273,11682
