V17,V25,V26
0.7778,-0.2222,-0.0524
0.3704,-0.6296,-0.1212
0.65,0.35,-0.1567
0.64,0.36,-0.1524
0.875,-0.125,-0.0579
0.8667,0.1333,-0.1426
0.8,0.2,-0.1648
0.3684,0.6316,-0.1626
0.75,-0.25,-0.1836
0.875,-0.125,-0.1124
0.8889,0.1111,-0.0935
0.875,0.125,-0.083
0.75,-0.25,-0.1998
1.0,0.0,-0.1102
0.8889,-0.1111,-0.1151
0.875,0.125,-0.2446
0.9,-0.1,-0.141
1.0,0.0,-0.0557
1.0,0.0,-0.258
0.8667,-0.1333,-0.2015
0.8182,0.1818,-0.294
0.6429,0.3571,-0.1259
0.8824,0.1177,-0.1698
0.8461,-0.1539,-0.2135
1.0,0.0,-0.2455
0.9,0.1,-0.19
0.3,0.7,-0.1211
1.0,0.0,-0.1191
0.9091,0.0909,-0.1307
0.7692,-0.2308,-0.1323
0.8889,-0.1111,-0.1135
0.7,0.3,-0.3382
0.5454,0.4545,-0.1522
0.5,0.5,-0.2189
0.5909,0.4091,-0.1742
1.0,0.0,-0.1213
0.9565,-0.0435,-0.2112
0.5,0.5,-0.2114
0.8,0.2,-0.1225
0.8333,0.1667,-0.2774
0.9091,0.0909,-0.1445
0.5833,0.4167,-0.0989
0.8485,0.1515,-0.2663
0.9091,-0.0909,-0.1078
0.8889,0.1111,-0.1624
0.8056,-0.1944,-0.2712
0.7143,0.2857,-0.1455
0.7273,0.2727,-0.1112
0.9231,-0.0769,-0.2395
0.5333,-0.4667,-0.1098
0.4762,0.5238,-0.1719
0.5333,0.4667,-0.1288
0.7059,0.2941,-0.1582
0.5714,0.4286,-0.2244
0.6429,0.3571,-0.2567
0.6842,0.3158,-0.1279
0.52,-0.48,-0.1426
0.5714,0.4286,-0.2601
0.9,-0.1,-0.2069
0.9167,-0.0833,-0.1562
0.8333,-0.1667,-0.1113
1.0,0.0,-0.1363
0.9,0.1,-0.1293
0.9048,0.0952,-0.3277
0.9,0.1,-0.5971
0.8333,0.1667,-0.3754
0.75,0.25,-0.566
0.2581,0.7419,-0.3109
0.2528,0.7473,-0.2997
0.8182,0.1818,-0.2442
0.9,0.1,-0.1198
0.5769,0.4231,-0.2713
0.7273,-0.2727,-0.1229
0.8889,-0.1111,-0.1279
1.0,0.0,-0.1158
0.8,0.2,-0.1927
1.0,0.0,-0.1244
0.9091,-0.0909,-0.196
1.0,0.0,-0.0256
0.7143,0.2857,-0.1387
0.9565,0.0435,-0.2816
0.8182,0.1818,-0.1196
0.6111,0.3889,-0.1115
0.2381,0.7619,-0.0236
0.2892,-0.7108,-0.0797
0.8889,0.1111,-0.1262
0.2143,0.7857,-0.0795
0.7,0.3,-0.0662
0.6429,0.3571,-0.0916
0.3571,0.6429,-0.1372
0.5714,0.4286,-0.1099
0.4375,0.5625,-0.0604
0.2069,0.7931,-0.1014
0.8182,0.1818,-0.0547
0.8889,-0.1111,-0.1829
0.6667,0.3333,-0.1158
0.8182,0.1818,-0.081
0.7143,0.2857,-0.1317
0.9167,0.0833,-0.078
0.8,-0.2,0.0515
0.7727,-0.2273,0.0048
0.7,-0.3,0.093
0.3333,0.6667,-0.2625
0.6522,0.3478,-0.2521
0.6429,0.3571,-0.1054
0.3333,0.6667,-0.1184
0.7692,0.2308,-0.1187
0.5294,-0.4706,-0.1561
0.6111,-0.3889,0.0005
0.4737,-0.5263,0.0465
0.5385,-0.4615,-0.0005
0.2174,-0.7826,0.0574
0.8889,0.1111,-0.1147
0.6,0.4,-0.1301
0.8571,0.1429,0.0313
0.4783,0.5217,-0.0569
0.8889,-0.1111,-0.2946
0.9091,-0.0909,-0.2938
0.8889,-0.1111,-0.1677
0.6,-0.4,0.031
0.2045,0.7954,-0.1415
0.6923,0.3077,-0.1262
0.3571,0.6429,-0.1851
0.5454,0.4545,-0.154
1.0,0.0,-0.1636
0.8077,0.1923,-0.3194
1.0,0.0,-0.1647
0.5294,0.4706,-0.0684
0.8571,0.1429,-0.1681
0.9,0.1,-0.1463
0.7273,0.2727,-0.2288
0.9333,0.0667,-0.214
0.6522,0.3478,-0.2627
0.9091,0.0909,-0.1903
0.8461,0.1539,-0.1176
0.8125,0.1875,-0.109
0.4,0.6,-0.3624
0.7368,0.2632,-0.321
0.6923,0.3077,-0.2099
0.5,0.5,-0.1069
1.0,0.0,-0.2065
0.6,0.4,-0.1958
1.0,0.0,-0.11
0.8077,-0.1923,-0.1593
0.8333,0.1667,-0.1091
0.5333,-0.4667,-0.1015
0.6364,0.3636,-0.1033
0.5882,0.4118,-0.0679
0.8889,-0.1111,-0.0839
0.6,0.4,-0.4053
0.25,-0.75,-0.3013
0.7857,0.2143,-0.2052
0.6667,0.3333,0.0075
0.7333,-0.2667,-0.0625
0.875,-0.125,-0.1852
0.75,0.25,-0.0791
1.0,0.0,-0.0881
0.7778,-0.2222,-0.1903
0.4375,0.5625,-0.0961
1.0,0.0,-0.1706
0.9167,0.0833,-0.1144
1.0,0.0,-0.1711
0.7222,0.2778,-0.168
0.8889,0.1111,-0.1762
0.9091,-0.0909,-0.1229
1.0,0.0,-0.1742
0.9231,-0.0769,-0.2614
0.8889,0.1111,-0.1123
0.9091,-0.0909,-0.1194
1.0,0.0,-0.112
0.8461,0.1539,-0.071
0.9286,0.0714,-0.1589
0.7273,-0.2727,-0.1561
0.6364,-0.3636,-0.1053
1.0,0.0,-0.1582
0.8,-0.2,-0.1041
0.8108,0.1892,-0.4375
0.6154,0.3846,-0.1161
1.0,0.0,-0.1336
0.9167,-0.0833,-0.093
0.75,0.25,-0.0054
0.4706,-0.5294,0.0979
0.9091,0.0909,0.1207
0.8889,-0.1111,-0.1995
0.8333,-0.1667,-0.1677
0.5556,0.4444,-0.1753
1.0,0.0,-0.1442
0.9167,-0.0833,-0.1494
0.9,0.1,-0.1807
1.0,0.0,-0.0617
0.8333,0.1667,-0.1439
0.8571,-0.1429,-0.0965
0.6471,0.3529,-0.213
0.4667,0.5333,-0.0729
0.8571,0.1429,-0.1809
0.9091,-0.0909,-0.1326
0.25,0.75,-0.1453
0.5741,0.4259,-0.2217
0.4624,0.5376,-0.153
0.7222,0.2778,-0.1422
0.7,0.3,-0.1563
0.7619,0.2381,-0.011
0.9,0.1,-0.1382
0.2791,0.7209,0.0192
0.4286,0.5714,-0.087
0.75,0.25,-0.1078
0.9167,-0.0833,-0.1652
1.0,0.0,-0.1919
0.6,0.4,-0.0745
0.56,0.44,-0.112
0.451,0.549,-0.1538
0.4561,0.5439,-0.1875
0.5319,0.4681,-0.1629
0.068,-0.9319,-0.0768
1.0,0.0,-0.0862
0.5714,0.4286,-0.2738
0.7,0.3,-0.2125
1.0,0.0,-0.2
0.4,0.6,-0.1187
0.5517,0.4483,-0.0628
0.4706,0.5294,-0.0263
0.2857,0.7143,-0.1055
0.7692,-0.2308,-0.0294
0.5833,0.4167,-0.038
0.2564,0.7436,-0.0818
0.197,-0.803,0.0353
0.3214,-0.6786,0.0047
0.5833,-0.4167,0.0325
0.5357,-0.4643,0.0016
0.5454,-0.4545,-0.0012
0.4,-0.6,0.0021
0.3488,-0.6512,-0.0008
0.4615,-0.5385,0.0043
0.8461,-0.1539,-0.1384
0.55,0.45,-0.2063
0.8421,0.1579,0.0014
0.2667,0.7333,-0.2346
0.3548,0.6452,-0.2321
0.55,0.45,-0.1892
0.7059,0.2941,-0.1162
0.9444,0.0556,-0.0358
0.7407,0.2593,-0.1262
0.7778,0.2222,-0.106
1.0,0.0,-0.1248
0.8095,-0.1905,-0.1162
1.0,0.0,-0.1027
0.5789,0.4211,-0.1436
0.625,-0.375,-0.1801
0.6765,0.3235,-0.1826
0.7172,0.2828,-0.175
0.5909,0.4091,-0.1984
0.7857,0.2143,-0.122
0.6,0.4,-0.2159
0.2885,0.7115,-0.1551
0.75,0.25,-0.1788
0.8824,0.1177,-0.2418
0.9333,-0.0667,-0.1312
0.697,-0.303,-0.0774
0.7143,0.2857,-0.1631
0.9167,-0.0833,-0.2826
0.85,0.15,-0.343
0.9231,0.0769,-0.2518
0.9412,-0.0588,-0.2279
0.8605,-0.1395,0.0445
0.6087,-0.3913,-0.1964
1.0,0.0,0.0128
0.6304,0.3696,-0.157
0.6667,-0.3333,0.0166
0.7083,0.2917,0.0188
0.4583,-0.5417,-0.1203
0.8293,-0.1707,-0.1405
0.5085,0.4915,0.034
0.6727,0.3273,-0.1339
0.8438,-0.1563,-0.2465
0.9655,-0.0345,-0.1139
0.8333,-0.1667,-0.0861
0.75,0.25,0.0328
0.8,0.2,-0.2056
0.6667,-0.3333,-0.1811
0.95,0.05,-0.1094
0.9167,-0.0833,-0.2359
0.9375,0.0625,-0.2203
0.8571,-0.1429,-0.215
0.8,0.2,-0.1822
0.9167,0.0833,-0.1127
0.8,-0.2,-0.1986
0.7857,-0.2143,-0.1791
0.8461,-0.1539,-0.1555
1.0,0.0,-0.1733
0.8571,-0.1429,-0.2145
1.0,0.0,-0.1724
0.8461,-0.1539,-0.1928
0.8667,0.1333,-0.1832
0.5313,0.4688,-0.0698
0.8571,0.1429,-0.2471
0.7826,0.2174,-0.282
0.2813,0.7188,-0.2268
1.0,0.0,-0.1797
0.9,0.1,-0.3027
0.8571,0.1429,-0.2257
0.8571,-0.1429,-0.3128
0.8148,0.1852,-0.2745
0.7188,-0.2813,-0.0968
0.45,0.55,-0.093
0.5333,0.4667,-0.056
0.4706,0.5294,-0.0416
0.8461,-0.1539,-0.1921
0.4286,0.5714,-0.1263
0.4211,0.5789,-0.0981
0.8,0.2,-0.0833
0.4667,0.5333,-0.0786
1.0,0.0,-0.1705
0.5454,-0.4545,-0.1981
0.9444,0.0556,-0.2432
0.2105,-0.7895,-0.004
0.6207,-0.3793,-0.0124
0.5909,-0.4091,-0.1805
0.3793,-0.6207,-0.011
0.1936,-0.8065,-0.0125
0.9231,-0.0769,-0.2019
0.7391,-0.2609,-0.2409
0.7273,-0.2727,-0.248
0.7647,-0.2353,-0.2109
0.7143,-0.2857,-0.2663
0.8333,-0.1667,-0.2492
0.5556,-0.4444,-0.2599
0.7143,0.2857,-0.1825
0.9474,-0.0526,-0.2495
0.8696,-0.1304,-0.2394
0.6667,-0.3333,-0.2348
0.7,-0.3,-0.256
0.875,-0.125,-0.2409
0.6667,-0.3333,-0.2171
0.8,-0.2,-0.2623
0.5714,-0.4286,-0.2661
0.8846,-0.1154,-0.2415
0.4444,0.5556,-0.2489
0.6061,-0.3939,-0.1004
0.8095,-0.1905,-0.2387
0.8421,0.1579,-0.1038
0.5263,-0.4737,-0.065
0.9,0.1,-0.0891
0.9091,0.0909,-0.0989
0.8333,-0.1667,-0.2067
0.72,-0.28,-0.0978
0.4762,-0.5238,-0.2079
0.4,-0.6,-0.0778
0.7576,-0.2424,-0.1261
0.5152,0.4848,-0.1125
0.197,-0.803,-0.0825
0.7308,0.2692,-0.0895
0.7222,-0.2778,-0.0995
0.5185,-0.4815,-0.0633
0.7857,0.2143,-0.0489
0.7353,0.2647,-0.125
0.7083,0.2917,-0.1282
0.6429,0.3571,-0.1523
0.9546,0.0454,-0.165
1.0,0.0,-0.0842
0.55,0.45,-0.0965
0.75,0.25,-0.1403
0.9333,-0.0667,-0.0881
0.9231,0.0769,-0.1044
0.8125,-0.1875,-0.0978
0.9375,0.0625,-0.1064
0.6818,0.3182,-0.1624
0.9688,-0.0313,-0.1093
0.8333,-0.1667,-0.1984
0.2813,0.7188,-0.0536
0.3571,0.6429,0.0034
1.0,0.0,-0.3205
0.6111,0.3889,-0.2837
0.3913,0.6087,-0.2947
0.6071,0.3929,-0.319
0.8,0.2,-0.3025
0.5926,0.4074,-0.2796
0.9048,0.0952,-0.4119
0.8,0.2,-0.3339
0.5122,0.4878,-0.2728
0.4545,0.5454,-0.1228
0.3929,0.6071,-0.1029
0.6818,-0.3182,-0.1512
0.7778,0.2222,-0.2605
0.75,0.25,-0.1063
0.0849,0.9151,-0.1515
0.1385,0.8615,-0.059
0.1913,0.8087,-0.0622
0.0821,0.9179,-0.1963
0.4138,0.5862,-0.2233
0.3514,0.6486,-0.2
0.8,-0.2,-0.049
0.3432,-0.6568,-0.18
0.386,-0.614,-0.1891
0.6154,0.3846,-0.393
0.3462,0.6539,-0.5063
0.4737,0.5263,-0.3868
0.2381,0.7619,-0.4168
0.6111,0.3889,-0.3864
0.25,0.75,-0.121
0.5333,0.4667,-0.1688
0.2115,0.7885,-0.12
0.2581,0.7419,-0.1231
0.3478,0.6522,-0.0587
0.64,0.36,-0.1153
0.0931,0.9069,-0.1581
0.3095,0.6905,0.0903
0.1318,0.8682,-0.0242
0.45,0.55,-0.2656
0.4286,0.5714,-0.1258
0.4545,0.5454,-0.0851
0.6471,0.3529,-0.189
0.6316,0.3684,-0.2021
0.4737,0.5263,-0.0852
0.2581,0.7419,-0.1019
0.4583,0.5417,-0.0615
0.2432,0.7568,-0.1023
0.2759,0.7241,-0.0921
0.375,0.625,-0.1226
0.5238,0.4762,-0.1243
0.1539,0.8461,0.0272
0.3077,0.6923,-0.1029
0.2286,0.7714,-0.1162
0.3636,0.6364,-0.079
0.4706,0.5294,-0.0593
0.7273,0.2727,-0.2007
0.1333,0.8667,-0.2991
0.3478,0.6522,-0.2301
0.1818,0.8182,-0.2665
0.0581,0.9419,-0.3298
0.32,0.68,-0.1349
0.16,0.84,-0.1951
0.8235,0.1765,-0.0139
0.52,0.48,-0.0156
0.5454,0.4545,0.0087
0.4167,0.5833,-0.0099
0.4193,0.5806,0.0063
0.5909,-0.4091,0.0161
0.3235,0.6765,0.0182
0.3462,0.6539,-0.187
0.6667,0.3333,0.0058
0.9333,0.0667,0.0298
0.9474,0.0526,-0.0302
0.3192,0.6809,0.0626
0.5385,0.4615,-0.0221
0.4193,0.5806,-0.0019
0.8571,-0.1429,-0.0195
0.5263,0.4737,-0.0842
0.3667,0.6333,-0.0457
0.2857,0.7143,-0.0836
0.5161,0.4839,-0.2476
0.3333,0.6667,-0.0548
0.1956,0.8044,-0.2085
0.7241,0.2759,-0.0585
0.3611,0.6389,-0.1769
0.3542,0.6458,-0.074
0.5172,0.4828,-0.0916
0.6364,0.3636,-0.1159
0.8571,0.1429,-0.1301
0.6667,0.3333,-0.1424
0.3636,0.6364,-0.2633
0.8,0.2,-0.2031
0.6667,0.3333,-0.2295
0.4286,0.5714,-0.1962
0.3913,0.6087,-0.1524
0.5714,0.4286,-0.4422
0.0491,-0.9509,-0.1435
0.2105,-0.7895,-0.0202
0.4735,-0.5265,-0.0958
0.7778,-0.2222,0.019
0.5946,-0.4054,-0.2004
0.2895,-0.7105,-0.1676
0.1439,-0.8561,-0.0904
1.0,0.0,-0.001
0.0294,-0.9706,-0.0157
0.0533,-0.9467,0.0548
0.2353,-0.7647,-0.0601
0.8478,0.1522,-0.2066
0.1177,-0.8824,-0.1078
0.0591,-0.9409,-0.0903
0.156,-0.844,-0.1447
0.5294,-0.4706,0.0938
0.35,-0.65,-0.2762
0.1539,-0.8461,-0.3092
0.6667,-0.3333,-0.0473
0.3125,-0.6875,-0.0686
0.16,-0.84,-0.189
0.2105,-0.7895,-0.2321
0.5294,-0.4706,-0.1711
0.8889,-0.1111,-0.1503
0.4706,-0.5294,-0.1634
0.0522,-0.9478,-0.3442
0.0486,-0.9514,-0.1454
0.0528,-0.9472,-0.1574
0.4286,-0.5714,0.1044
0.0553,-0.9447,-0.1515
0.1319,-0.8681,-0.1145
0.0913,-0.9086,-0.1171
0.0261,-0.9739,-0.1635
0.0408,-0.9592,-0.1512
0.0842,-0.9158,-0.1064
0.1053,-0.8947,-0.1014
0.1038,-0.8962,-0.0752
0.08,-0.92,-0.0666
0.15,-0.85,-0.0767
0.1458,-0.8542,-0.1066
0.0396,-0.9604,-0.1709
0.0685,-0.9315,-0.0402
0.0862,-0.9138,-0.0473
0.2963,-0.7037,-0.079
0.1539,-0.8461,-0.0931
0.5,0.5,0.6421
0.4658,0.5343,-0.3225
0.6429,0.3571,-0.2599
0.4884,0.5116,0.0461
0.6634,0.3366,0.0348
0.7727,-0.2273,-0.2506
0.8824,-0.1177,-0.2313
0.8571,0.1429,-0.0869
0.8235,0.1765,-0.1236
1.0,0.0,-0.0917
0.8,0.2,-0.15
0.8182,-0.1818,-0.2858
0.8,-0.2,-0.1094
1.0,0.0,-0.123
0.8889,0.1111,-0.1182
0.75,-0.25,-0.124
0.9,0.1,-0.1569
1.0,0.0,-0.1685
0.9091,0.0909,-0.1876
0.6154,0.3846,0.0011
0.8889,-0.1111,0.0043
0.5454,-0.4545,-0.2069
0.6364,-0.3636,-0.2511
0.5238,0.4762,-0.1497
0.5769,0.4231,-0.1906
1.0,0.0,-0.2769
0.8667,0.1333,0.0865
0.8182,-0.1818,-0.1433
0.9333,0.0667,0.0358
0.7273,0.2727,-0.225
0.8,0.2,-0.1211
0.9167,-0.0833,-0.2624
0.9167,-0.0833,-0.1246
0.9375,0.0625,0.0726
0.4333,0.5667,-0.1892
0.9,-0.1,-0.1591
0.9167,-0.0833,-0.164
1.0,0.0,-0.2397
1.0,0.0,-0.1709
0.8,-0.2,-0.152
1.0,0.0,-0.099
0.8333,0.1667,-0.176
0.9286,-0.0714,0.0344
0.9333,-0.0667,-0.2279
0.8182,0.1818,-0.1721
1.0,0.0,-0.2455
0.8,0.2,-0.0816
0.9231,0.0769,-0.1588
0.9231,0.0769,-0.1394
0.8571,0.1429,-0.2824
0.8,-0.2,-0.1215
0.9167,0.0833,-0.2611
0.8235,-0.1765,-0.2576
0.6333,0.3667,-0.2904
1.0,0.0,-0.1668
0.8182,-0.1818,-0.0704
0.7273,0.2727,-0.0136
0.7778,0.2222,-0.0755
0.6452,0.3548,-0.146
0.6667,0.3333,-0.1223
0.8889,0.1111,-0.117
1.0,0.0,-0.0615
1.0,0.0,-0.1175
0.9231,0.0769,-0.0652
0.9,0.1,-0.1188
0.75,0.25,-0.2813
0.5714,0.4286,-0.161
0.6471,0.3529,-0.168
0.9615,0.0385,-0.2575
0.9412,0.0588,-0.154
1.0,0.0,-0.2793
0.9091,-0.0909,-0.2744
1.0,0.0,-0.0481
0.7273,-0.2727,-0.1452
0.8571,-0.1429,-0.112
0.6667,0.3333,-0.1388
0.8889,-0.1111,-0.121
0.9688,0.0313,-0.3087
0.625,0.375,-0.0926
1.0,0.0,-0.1101
0.8824,-0.1177,-0.088
0.7,0.3,-0.0889
0.7037,-0.2963,-0.1143
0.8571,-0.1429,-0.1146
0.3846,0.6154,-0.2939
0.4787,0.5213,-0.2629
0.2708,0.7292,-0.2511
0.2973,0.7027,-0.3731
0.3623,0.6377,-0.2857
0.4,0.6,-0.2462
0.4286,0.5714,-0.2473
0.5926,0.4074,-0.1447
0.4386,0.5614,-0.2329
0.8,0.2,-0.0809
0.5385,0.4615,-0.1317
0.4754,0.5246,-0.2095
0.3954,0.6047,-0.2022
0.4038,0.5961,-0.1736
0.5926,0.4074,-0.0206
0.2391,0.7609,-0.6332
0.3061,0.6939,-0.1871
0.7059,0.2941,-0.3238
0.48,0.52,-0.2715
0.3429,0.6571,-0.1903
0.72,0.28,-0.2254
0.5854,0.4146,-0.108
0.2807,0.7193,-0.1339
0.4419,0.5581,-0.3592
0.2286,0.7714,-0.2581
0.1437,0.8562,-0.1123
0.2083,0.7917,-0.1602
0.5652,0.4348,-0.106
0.3333,0.6667,-0.0085
0.4706,0.5294,-0.0734
0.75,0.25,-0.0957
0.8889,-0.1111,-0.1827
0.1588,0.8412,-0.1042
0.6667,0.3333,-0.1671
0.6087,0.3913,-0.1241
0.3214,0.6786,-0.1901
0.7143,0.2857,-0.1409
0.1079,0.8921,-0.0974
0.1129,0.8871,-0.4698
0.3514,0.6486,-0.3938
0.4737,0.5263,-0.3586
0.2069,0.7931,-0.4188
0.0537,0.9463,-0.278
0.0862,0.9138,-0.2453
0.25,0.75,-0.1784
0.1435,0.8565,-0.2332
0.2034,0.7966,-0.3165
0.425,0.575,0.0066
0.5333,0.4667,-0.3598
0.3611,0.6389,-0.0852
0.16,0.84,-0.3241
0.5385,0.4615,-0.1815
0.5417,0.4583,-0.2939
0.3469,0.6531,-0.3068
0.5435,0.4565,-0.3288
0.6429,0.3571,-0.5291
0.3284,0.6716,-0.27
0.8846,-0.1154,-0.0148
0.2632,-0.7368,-0.1049
0.3043,-0.6956,-0.0451
0.9286,-0.0714,0.0025
0.3333,-0.6667,0.0362
0.7391,0.2609,-0.1489
0.2632,-0.7368,0.0729
0.3667,0.6333,-0.1135
0.4359,-0.5641,-0.0643
0.8461,0.1539,0.0322
1.0,0.0,-0.1805
0.5652,0.4348,-0.585
0.6923,0.3077,-0.0955
0.5,0.5,-0.0085
0.375,-0.625,0.0001
0.5833,0.4167,-0.0414
0.8182,0.1818,-0.0366
0.1389,0.8611,-0.0614
0.1923,0.8077,-0.0894
0.0909,0.9091,-0.0504
0.0454,-0.9546,-0.0129
0.1333,-0.8667,-0.0046
0.2174,-0.7826,0.0315
0.5454,0.4545,0.0376
0.8,0.2,-0.1172
0.3846,-0.6154,0.0281
0.3438,-0.6563,0.0257
0.6667,-0.3333,-0.2138
0.7778,-0.2222,-0.1149
0.4333,-0.5667,-0.0336
0.3846,0.6154,-0.1929
0.16,0.84,-0.1886
0.56,0.44,-0.0903
1.0,0.0,-0.214
0.6667,0.3333,-0.2038
0.6667,0.3333,-0.1979
0.3333,0.6667,-0.1648
0.0675,0.9325,-0.2371
0.125,0.875,-0.2988
0.0968,0.9032,-0.4207
0.1429,0.8571,-0.4218
0.0876,0.9124,-0.1519
0.0833,0.9167,-0.2399
0.1197,0.8803,-0.3714
0.0897,0.9103,-0.3958
0.1177,0.8824,-0.3805
0.1359,0.8641,-0.3628
0.125,0.875,-0.3712
0.6667,-0.3333,-0.0849
0.225,0.775,-0.183
0.9231,-0.0769,-0.064
0.9565,-0.0435,-0.1615
0.5,0.5,-0.122
0.8,0.2,-0.0098
0.2581,0.7419,-0.1386
0.4074,0.5926,-0.1668
0.3252,0.6748,-0.1801
0.75,0.25,-0.3013
0.5714,0.4286,-0.2199
0.2653,0.7347,-0.0248
0.24,0.76,-0.205
0.0992,0.9008,-0.3536
0.2632,0.7368,-0.1682
0.5454,0.4545,-0.2787
0.4857,0.5143,-0.1594
0.2676,0.7324,-0.1986
0.5538,-0.4462,-0.2245
0.4,0.6,-0.0632
0.9375,0.0625,-0.1578
0.6727,0.3273,-0.1835
0.5333,0.4667,-0.1747
0.6111,-0.3889,-0.1581
0.9,0.1,-0.2303
0.5,0.5,-0.1755
0.5333,0.4667,-0.1272
0.5789,0.4211,-0.122
0.9167,0.0833,-0.2141
0.16,-0.84,-0.0596
0.7241,-0.2759,0.1063
0.8461,0.1539,0.0638
0.2727,-0.7273,0.106
0.8319,-0.1681,-0.2972
0.75,-0.25,-0.1103
0.9091,-0.0909,-0.0737
1.0,0.0,-0.2251
0.4839,0.5161,-0.3307
0.2083,-0.7917,-0.1606
0.8571,0.1429,-0.0629
0.3617,0.6383,-0.0924
1.0,0.0,-0.1686
0.8889,0.1111,-0.1132
0.7391,-0.2609,-0.1374
0.8,0.2,-0.1234
0.5385,0.4615,-0.3077
0.4762,0.5238,-0.2816
0.9091,0.0909,-0.1916
0.4667,-0.5333,-0.0339
0.9231,0.0769,0.0942
0.75,0.25,-0.1539
0.9091,0.0909,-0.2808
0.75,0.25,-0.1497
1.0,0.0,-0.1772
0.875,-0.125,-0.0545
0.625,-0.375,-0.0665
0.4167,0.5833,-0.0746
1.0,0.0,-0.1261
0.5454,0.4545,-0.0703
0.8,0.2,-0.0998
0.5,0.5,-0.0582
0.3,0.7,-0.1828
0.3387,0.6613,-0.1291
0.7,0.3,-0.2097
0.7143,0.2857,-0.195
0.5333,0.4667,-0.0874
0.5385,0.4615,-0.144
0.6207,0.3793,-0.2015
0.5714,0.4286,-0.2298
0.4857,0.5143,-0.1381
1.0,0.0,-0.0402
0.25,0.75,-0.0544
0.4828,0.5172,-0.0843
0.5185,-0.4815,0.0343
0.4516,0.5484,-0.1587
0.5333,0.4667,-0.0997
0.8571,-0.1429,-0.2323
0.9167,-0.0833,-0.1251
0.28,0.72,-0.0674
0.3077,0.6923,-0.3995
0.7647,0.2353,-0.4273
0.5789,-0.4211,-0.2673
0.4444,-0.5556,-0.2606
0.6,0.4,-0.1857
0.7382,0.2618,-0.2248
0.6333,0.3667,-0.4588
0.5172,-0.4828,-0.045
0.9565,0.0435,-0.1482
0.7143,0.2857,-0.1473
0.0769,0.9231,-0.0994
0.2727,0.7273,-0.2563
0.8461,-0.1539,-0.2007
0.7606,-0.2394,-0.8603
0.1539,-0.8461,-0.0829
0.9091,-0.0909,-0.1355
0.3256,-0.6744,-0.0521
0.255,0.745,-0.885
0.3659,0.6342,-0.0979
0.6667,0.3333,-0.1535
0.2218,0.7782,-0.3257
0.2048,0.7952,-0.2012
0.25,0.75,-0.1769
0.7273,-0.2727,-0.0296
0.6429,-0.3571,-0.0022
0.2619,0.7381,-0.2372
0.4706,-0.5294,-0.0277
0.3483,0.6517,-0.2395
0.3333,-0.6667,-0.1928
0.1477,0.8523,-0.2073
0.0532,0.9467,-0.5462
0.4867,0.5133,-0.3103
0.9333,0.0667,-0.1
0.1539,0.8461,-0.3093
0.3333,0.6667,-0.4056
0.2933,0.7067,-0.3274
0.1936,0.8065,-0.2663
0.1972,0.8028,-0.2338
0.6539,0.3462,-0.2703
0.3226,0.6774,-0.2004
0.2299,0.7701,-0.3131
0.1274,0.8726,-0.1859
0.321,0.679,-0.0941
0.1963,0.8037,-0.2312
0.1275,0.8726,-0.0753
0.227,0.773,-0.0184
0.2273,0.7727,-0.0161
0.1729,0.8271,-0.0228
0.4737,-0.5263,-0.2053
0.2778,-0.7222,-0.0137
0.9444,0.0556,-0.3663
0.2553,0.7447,-0.1453
1.0,0.0,0.4379
0.8182,-0.1818,0.0479
0.8947,-0.1053,0.0229
0.8125,-0.1875,-0.1032
0.3448,0.6552,-0.1785
0.95,-0.05,-0.1846
0.45,0.55,-0.1956
1.0,0.0,-0.1283
0.8947,0.1053,-0.1166
0.625,0.375,-0.1157
0.381,0.6191,-0.1783
0.5,0.5,-0.1138
0.6364,0.3636,-0.122
0.7647,-0.2353,-0.1699
0.7368,0.2632,-0.1285
0.8,0.2,-0.2035
0.6667,0.3333,-0.0877
0.6667,0.3333,-0.1776
0.9286,-0.0714,-0.0959
0.5238,0.4762,-0.1722
0.6667,0.3333,-0.1331
0.75,0.25,-0.25
0.1191,0.8809,-0.2718
0.1852,-0.8148,0.0029
0.7333,0.2667,-0.366
0.8148,0.1852,-0.1215
0.9546,-0.0454,-0.0524
0.8214,0.1786,-0.1081
0.72,-0.28,0.013
0.6956,-0.3043,0.0004
0.54,-0.46,-0.3178
0.9,0.1,-0.3112
0.5,-0.5,-0.1092
0.2,0.8,0.4195
0.9632,0.0368,-0.0902
0.8333,-0.1667,-0.0809
0.2763,0.7237,-0.2034
0.9,-0.1,-0.2536
0.3636,0.6364,-0.2353
0.7059,-0.2941,-0.0205
0.8182,0.1818,-0.0366
0.4286,0.5714,-0.1477
0.9091,0.0909,-0.093
0.3043,-0.6956,-0.32
0.4426,-0.5574,-0.1633
0.3684,0.6316,-0.1197
0.9063,-0.0938,-0.1421
0.32,0.68,0.0212
0.3514,-0.6486,-0.0705
0.6364,-0.3636,-0.0764
0.5227,-0.4773,-0.0869
0.6522,-0.3478,-0.1034
0.7941,-0.2059,-0.084
0.8696,0.1304,-0.0524
0.5172,-0.4828,-0.0034
0.8636,0.1364,0.0045
0.9412,-0.0588,0.0096
0.4118,-0.5882,-0.026
0.9032,-0.0968,0.0035
0.9643,-0.0357,0.0051
0.6316,-0.3684,-0.1851
0.6316,-0.3684,-0.1851
0.7708,0.2292,-0.2544
0.6364,-0.3636,-0.2463
