jannis/table11.V21,jannis/table11.V24,jannis/table11.V25
-3.99807,2.71666,1.78717
5.13332,7.26212,0.560878
-8.85421,5.4951,-1.4046
9.34082,11.3783,-0.368758
4.50447,3.80987,0.416519
-6.85174,9.03751,1.18289
6.96086,5.36115,0.803171
11.1017,4.85613,0.250172
-5.36195,2.08228,-0.402759
-5.81854,3.69502,0.867602
23.7005,11.0008,0.164713
-4.96656,2.12866,0.861652
6.51683,7.65138,0.944144
15.6259,3.44387,-0.411157
1.6291,4.33067,-1.38836
7.95773,2.10755,0.208171
-0.131062,0.687676,-3.10118
27.5718,12.8142,-0.490312
10.3409,4.15849,1.05268
14.4292,4.4017,-0.0817539
3.64608,2.8078,0.174192
4.26297,2.2052,-0.250221
13.2585,14.2341,0.979741
8.4771,12.3699,-0.710389
10.0553,9.23123,-0.418734
-5.7423,2.08487,-2.09569
6.97942,4.66892,-4.85444
-1.0256,0.473304,-1.23176
11.0226,7.59858,-0.355445
-1.13135,1.0892,-0.799834
3.04675,4.7829,-0.180337
8.27089,5.27462,1.04107
4.54877,2.83332,-1.69049
31.4776,9.62301,-0.749664
-0.207721,7.97374,0.575255
15.2076,11.89,-0.704605
13.3053,2.60092,-0.499197
1.79296,3.23648,-3.09883
10.0625,5.83226,-0.582215
-9.19561,2.50307,-0.782076
47.0577,14.1833,-0.131395
7.23959,5.29475,-1.64515
7.08951,2.069,0.27319
7.44039,7.72721,-0.783357
17.8275,15.5293,-0.416317
2.77287,1.69469,-1.19387
15.8382,2.26338,-2.38213
19.6304,10.1652,-0.193733
-14.2935,0.967124,-0.180063
8.03249,2.82519,0.954247
13.5187,12.6764,-0.0185294
30.9767,27.8641,-1.62557
-6.53605,4.19547,-2.11598
-7.63864,2.74336,-0.454238
-0.559251,1.93191,-0.175929
4.10485,4.92828,-1.5852
7.92368,7.28649,-2.7885
13.4894,8.38901,0.00531615
20.3854,7.57684,-0.534069
7.22197,9.08974,0.301781
-2.92942,1.22839,-2.07907
8.06163,2.33083,0.0530763
6.70112,10.2666,-0.157591
-6.70708,1.69937,-0.798224
26.0365,3.40287,-4.46905
-0.211129,0.583003,-3.98929
10.64,5.72636,1.12723
2.16583,3.42808,0.367455
-0.257585,1.89551,-1.59003
-0.101048,4.91371,-0.857541
18.6129,5.70146,0.694693
3.00442,1.68698,-2.14022
-1.78458,10.7265,-0.215039
10.6955,8.96462,0.418011
44.7396,8.05261,-0.269193
8.73749,5.88029,-0.0843286
11.3303,4.85112,0.452822
-1.63473,1.58623,-7.07442
8.32437,6.01988,-1.62594
-1.41003,1.94134,-1.18715
6.17242,4.52867,1.72634
1.67338,1.4583,0.0691525
19.8789,12.29,1.01531
21.1473,10.6413,0.184967
1.18645,5.07764,-0.260593
1.85421,0.819854,1.15125
-2.23888,3.33846,-2.36867
6.28939,10.6829,0.268956
4.39942,6.54759,0.540892
-0.142378,2.11221,-0.96243
-2.65903,4.79805,-3.54094
0.700176,5.0959,1.002
2.05674,4.38864,-0.181841
-14.0827,5.87286,0.680272
5.68095,1.80347,-2.10486
7.9186,5.3367,-0.22217
-17.3129,15.0632,2.1002
7.89714,5.3234,-0.124873
-23.2779,2.8868,0.469898
-7.53489,3.63889,2.17702
-0.75398,0.815237,-3.52136
9.46562,2.19691,-0.862237
-1.69071,4.08691,-0.391222
-2.19438,3.91285,-1.14337
3.34885,3.92883,1.10931
27.0935,10.0452,-0.919376
6.86832,9.07689,-0.432394
-1.0371,4.21805,1.94448
14.5474,20.7574,0.0860595
-10.0683,4.12193,1.38935
-1.84194,7.70343,0.594944
-18.2293,1.21152,-1.03051
8.9316,1.75276,-1.263
14.2531,5.23711,-0.546526
0.611907,3.74033,-1.55189
9.85864,5.80159,1.50279
18.8758,6.7631,0.191202
7.52803,10.7474,2.02736
-5.60004,1.8128,-7.38183
-22.0499,5.32738,-0.211002
12.3974,7.21255,-1.43316
12.8422,10.3079,-1.91464
0.618456,1.80156,-0.427034
13.2269,10.5139,0.519759
-2.84784,2.4215,-0.804948
-3.62995,3.68069,-1.22442
-4.69597,8.3379,0.757424
2.79572,3.19657,0.328036
-4.1773,3.30665,-0.627856
4.58812,6.05262,-0.427255
18.3212,12.0199,0.11175
0.668577,5.46629,0.52687
11.5309,9.44032,-0.71501
5.13354,1.70668,-0.123065
-3.73941,5.81942,-0.649103
12.0754,14.0706,-0.975469
0.153514,6.17372,-0.95551
6.73737,1.92103,-3.63016
5.4918,4.34428,-0.908057
1.26617,2.32989,0.789663
2.29218,7.94964,-2.30415
-0.687764,3.29474,-0.568543
0.43067,7.10974,1.95112
18.0045,11.9464,-0.600588
1.38382,4.8871,-0.224296
9.38615,2.88244,-1.30539
-0.833863,5.97513,-0.0359657
0.486706,1.08364,0.0914682
9.77505,5.79186,-0.982342
3.6062,2.38731,0.454346
2.59454,5.0837,-0.801461
-23.8407,8.7168,-0.119187
-1.67907,2.6969,-0.595441
22.2248,8.11039,-1.23982
-0.399599,0.603535,-1.2105
0.948268,11.7036,-0.0953894
19.8203,17.8875,-0.883113
-8.87607,3.66467,-1.7193
4.2515,6.23912,0.263638
3.87454,7.23805,0.512357
3.67734,5.77996,-0.885547
-0.844466,0.925581,-0.896083
9.20553,6.12617,-2.64169
10.6521,5.28223,0.440265
4.03052,2.76926,-0.629407
-9.269,8.6961,-0.249755
-1.39418,11.1097,-1.00503
14.1708,3.43664,-0.173895
16.8772,10.3532,0.303525
-3.76036,3.13212,0.582566
7.69468,2.8582,-0.587625
17.6128,4.06428,-0.406336
-3.68416,1.77761,0.422269
-0.080757,5.17825,-0.419313
1.31487,2.86853,-0.826933
6.52967,0.744369,-2.44482
14.7668,4.36763,-0.686165
9.32485,5.72797,-0.65428
-6.15473,5.80799,0.180976
6.27414,2.4457,-3.00076
25.7741,16.2105,-0.203478
7.4988,6.70852,-2.67206
-2.67488,2.98853,-2.81249
-16.496,9.68862,-2.44774
13.2652,6.00522,-0.140856
5.80829,3.90991,0.0792144
0.75637,1.42727,-4.05234
9.48617,3.5595,-1.36808
21.3896,11.1997,-1.6187
25.3706,15.0078,-0.47733
-1.44572,8.32694,-0.55917
10.097,6.06314,-0.323095
11.6315,8.62472,-1.10981
-1.84996,5.58249,-0.073825
0.773183,0.35928,-7.8389
4.50177,6.57269,0.0368273
-6.17852,5.25852,0.203112
5.53471,12.1985,0.236691
15.0388,9.19949,-0.836115
-20.1896,2.89068,0.582603
17.1654,10.4302,-1.63101
1.33294,7.16609,2.26341
-6.61871,4.94077,0.176353
24.1015,10.5375,-0.466867
-6.81126,4.01489,0.281729
6.12757,4.05649,0.366292
1.77859,1.61449,-3.85737
3.52245,4.34326,0.0433075
0.349099,4.26751,0.999721
-2.1295,5.13195,-1.31731
-0.0154275,0.262894,-14.4777
14.0427,7.66663,-0.792601
2.10328,6.46332,1.82423
-0.114376,4.37743,0.550778
3.18887,8.10313,-1.45245
5.56156,1.63873,0.288862
-9.66557,9.75023,2.71424
5.75666,6.55435,2.08299
1.51606,3.72762,-0.837685
25.8485,11.084,-1.04279
4.20314,8.36074,-0.578463
8.09929,13.8451,0.263076
3.11956,3.40272,-1.10031
6.89917,5.83434,-0.556505
1.3305,4.172,-1.26017
4.93754,5.85659,1.07274
20.7164,7.23706,-0.867522
1.90723,1.86683,-0.479616
13.8485,12.0866,0.537439
8.66031,10.2313,0.0801397
32.1784,18.1702,-0.400467
15.3706,6.72298,-0.780902
0.114476,0.326082,-0.856886
4.65602,4.39084,0.0134213
4.0708,8.89308,0.241229
-2.08226,2.51604,0.230774
10.4628,6.05809,-0.420893
4.24167,1.28686,-0.22363
5.6506,5.67592,0.490622
2.25652,4.72182,-0.208663
-13.1296,4.37796,-0.622428
-5.76318,6.81191,0.841085
11.1723,9.25948,-0.15952
5.52602,5.54446,-0.0273462
10.2716,2.45028,1.65399
1.96362,3.24256,-2.31137
8.25466,4.76793,-1.073
7.32518,6.93196,-0.724804
17.1483,8.23979,-0.407602
-1.43955,3.40975,-0.180845
-1.25178,1.92041,-1.78267
-10.309,4.33156,-0.173644
18.1544,6.73721,-1.65931
-0.675179,1.95587,-3.02075
6.20374,2.81472,0.103501
-3.33896,1.70381,-1.11554
0.0605293,1.71971,-0.359174
8.79805,8.69603,-0.450006
-1.53076,0.805146,-0.522713
1.06945,3.76024,-1.42874
11.0496,8.63315,-0.902258
-6.24423,1.51848,-0.218738
11.7889,10.1214,0.497192
2.30714,1.91149,-0.215432
-1.27675,0.601804,-6.51895
15.5601,6.79196,-0.899944
8.54025,3.74526,-0.86024
-1.90693,6.06746,-0.141859
4.24747,2.53728,-1.73795
33.0167,7.84849,-2.14131
22.439,25.1047,-2.3192
-0.309922,0.91974,-3.48773
-12.399,1.08518,-1.27213
-7.05238,1.50618,0.299023
-0.115718,0.112838,-21.1683
-9.90562,5.32627,0.439542
18.0526,1.80834,-0.679407
-0.576592,1.90236,4.88453
-2.2252,10.7177,0.824913
25.5391,12.246,-1.52564
0.282189,0.843251,-0.697122
2.91617,3.32657,-3.60442
3.31519,1.61257,-0.509923
24.1486,12.2366,0.231402
-6.91475,1.31582,0.250509
-0.556461,8.34565,-0.909447
-6.13829,3.14001,-1.36625
-3.86115,3.06775,1.16373
4.94831,4.4194,-0.609634
15.2863,9.05736,-0.756428
17.8767,7.15248,0.705895
20.6867,5.85223,-0.928129
-10.2862,1.17016,-7.00138
14.213,5.21671,-0.329356
-5.58735,14.5586,0.396817
7.31193,9.18011,0.25841
14.9656,1.71642,-0.849253
7.39004,5.6583,-0.140859
6.04562,8.12755,-0.347573
32.554,3.55158,-2.33456
-0.829364,1.87878,0.372123
-1.34667,2.57772,-1.02065
0.201431,0.474308,-1.39569
15.027,5.39357,-0.0683267
-14.2656,2.56473,0.375295
-7.7608,9.98261,0.377023
8.09295,2.06784,0.7522
0.821113,2.46658,0.349601
36.2786,10.589,-0.454679
10.3487,9.88841,-0.542119
7.7863,2.94535,-0.941201
15.8384,5.37889,-1.11045
9.23817,4.12752,-0.700859
5.94469,5.22737,0.595276
11.8932,4.61527,-0.492162
4.44484,2.5227,-1.16419
-15.4674,1.93814,-0.844203
14.0551,10.3216,-1.16376
41.383,15.6002,0.222706
15.9777,11.7081,-0.865239
7.57689,5.86752,0.550192
10.9772,2.623,-0.464922
17.3262,5.86806,-1.22922
0.00867263,0.0668232,-16.9478
22.5554,8.80054,0.131933
6.95354,4.30633,-0.0382253
2.32221,3.53334,0.0148354
4.25768,7.17017,0.120512
-3.25074,5.26269,0.251373
-3.53895,1.66521,-0.0758331
-1.67421,1.70947,-0.17816
-1.46449,3.38545,-0.658297
14.9827,5.06926,-0.596877
-14.6426,1.97917,0.486422
-0.362276,0.547811,-5.9021
13.0372,2.65962,-1.22436
4.6478,9.64992,0.050718
8.8708,10.8012,-1.10401
15.3167,5.95522,-0.0605055
10.8186,11.2809,-0.205124
-0.750174,1.15399,-1.32991
22.9016,15.7802,-0.428762
-0.058602,1.01769,-2.86929
10.9037,5.93915,0.494976
8.35552,6.61637,-0.743995
0.945679,4.18709,-1.70739
1.65596,3.7324,-0.714923
13.9356,9.46689,0.235515
0.00314878,4.9987,-1.08237
42.6655,4.21298,-2.78035
23.6603,10.2292,-0.815122
20.1234,5.42609,-1.06506
-2.36438,2.22059,-0.905667
7.7806,6.53675,-0.0337582
0.986518,5.64877,-1.37233
7.18224,2.14867,-0.830322
8.06524,3.16169,-0.283751
5.77976,1.68946,-1.30526
12.1023,7.72206,-0.419016
7.34895,2.86537,1.34737
-6.74165,2.17507,1.13485
12.2172,5.49314,-0.375316
0.787571,4.86459,0.446405
11.1962,5.48099,-0.908826
16.4299,5.47819,-0.387503
3.28142,6.55847,-0.44054
11.3465,7.75043,-0.685427
-2.29829,3.19055,0.219598
8.62246,2.00193,-0.964867
-0.656091,2.98025,-1.91125
-8.80354,4.35307,-0.57186
13.6676,8.25885,1.16129
30.3899,7.42553,0.069379
-10.3044,6.42053,-0.332151
-7.41111,5.05293,-0.385279
-16.484,2.274,-4.03438
-12.4356,2.89949,-0.065502
5.98965,8.09169,-1.14296
2.84381,2.65182,-1.61408
4.18422,3.62001,0.00981197
-24.9822,4.4538,0.247999
-7.14142,3.38153,-1.45109
-4.11255,4.9463,-0.817521
2.96384,8.91086,-0.569053
27.5465,9.19522,-2.24892
0.0228703,0.20617,-30.232
14.5292,2.56766,-2.45393
-5.24077,9.84707,-1.32123
22.1824,11.6211,-0.525203
8.82095,3.02829,-0.979209
-9.3527,3.03533,0.239399
15.808,1.8036,0.0533143
10.2758,6.58527,1.0297
9.64023,8.35291,0.751892
5.03492,5.17621,0.00776204
1.76092,0.866239,-3.50453
40.0184,16.7088,-0.374067
-6.14103,0.871451,-1.80639
6.84433,6.6659,-1.44158
13.0826,4.49437,-0.442805
-4.07992,1.9412,-0.897627
-11.7254,3.59845,-0.0587049
-10.636,2.79107,-0.277232
13.5278,8.74117,0.0765015
8.36215,1.49047,-1.11276
9.13357,4.03103,-0.205864
3.91655,2.0384,-0.132044
-0.0119599,0.133639,-15.1875
10.874,9.0064,1.0496
9.2192,4.38445,-0.199891
-1.89626,5.40738,-0.847953
-14.5472,3.18306,-1.42185
-5.70432,1.45846,-5.08369
6.44717,5.60014,-1.17125
10.6408,1.17541,-1.2362
14.0341,5.31738,-0.592102
13.3582,5.70573,-0.444592
3.03762,2.72735,-0.897514
-3.14989,2.10303,-1.26532
-7.09677,2.15301,-0.486293
10.9843,5.69064,-0.76641
15.1918,11.027,0.573319
4.9744,5.07426,0.871586
2.63584,3.77874,-2.11685
8.57368,8.84328,-0.0369785
-20.347,15.4342,-1.70065
4.48868,2.01407,-1.57488
7.48173,2.70838,-0.304519
-8.07962,5.71404,0.478816
15.2653,5.03827,1.10814
-11.1661,9.7971,1.049
5.71937,3.64939,-0.959782
0.0987424,1.54097,-0.453715
17.9863,8.38105,-0.519703
12.6873,9.96568,-0.748146
-2.06452,2.34128,-1.21692
3.07749,4.12399,-0.741175
-0.482931,2.90469,-2.87192
11.1087,4.91985,-4.43324
17.7748,6.60131,-0.287276
-3.57796,1.13395,1.14843
15.9712,9.26638,0.111249
5.55562,0.844538,-0.572065
0.731041,3.89144,-1.54355
2.35877,1.5631,-2.14493
11.15,12.1157,0.332324
2.09243,3.45107,1.76504
8.51343,1.66665,-3.31447
-0.0713759,0.332889,-16.3495
20.4347,11.1847,-0.827074
-11.3961,3.11933,-0.24723
-9.65038,6.77422,-0.48997
2.58681,2.77587,-1.41645
14.4657,7.7539,-0.0763757
-2.91134,1.46583,-0.831406
-7.3415,1.00254,0.254025
5.18737,5.55335,0.263987
6.90469,9.09203,-0.448638
-0.598188,0.538859,-2.64267
-2.2621,2.59566,1.93064
7.87755,2.54411,-1.03115
-3.8574,1.53705,0.182783
22.3744,9.93993,-0.860416
-3.89602,13.0081,0.578472
2.34541,4.57184,0.468525
7.94809,5.22042,-0.887873
-4.33616,5.60689,0.0873013
5.913,1.70708,1.6667
10.256,7.45514,-0.89919
8.37587,3.96891,0.682155
-0.92968,2.7825,-0.422038
-1.2164,1.93885,-5.17373
-1.04243,3.29877,0.312864
2.00952,3.74955,-1.00004
15.9431,2.99139,-0.63832
4.06504,3.33485,-0.472556
-0.0711105,0.280494,-12.8174
4.20092,3.25511,1.30179
-0.0152858,0.409285,-19.0289
18.0702,3.31648,-0.224372
0.687468,0.965235,-0.662185
7.95104,5.19829,-0.0362885
9.70682,7.00687,0.769036
-0.382854,3.09278,-0.743336
2.07448,2.24838,-3.78522
-2.92255,2.58933,-2.95253
7.32362,5.11416,0.394352
2.53786,3.03863,-0.445288
-6.56425,1.98369,-3.97272
28.5163,5.33368,0.489219
-11.1996,4.81938,-1.35764
8.11752,2.19258,-0.72695
12.5396,4.07722,1.03212
31.5819,10.8828,0.248937
2.59676,6.067,-1.05861
0.587614,2.40782,-0.766424
2.94451,7.77194,0.00349121
-4.36783,0.732289,-1.87857
8.90059,6.88565,0.0329177
5.7019,3.56045,-2.20612
13.8804,5.25233,-1.30555
-16.8606,3.35366,1.47764
-14.1775,4.91773,0.178393
-1.09398,3.67697,-1.66556
1.31636,0.555184,-8.56527
-1.68729,0.46921,-1.1445
-10.9766,4.54583,-0.191536
1.34616,1.63393,-0.995209
-4.45386,0.937102,-3.95322
6.72087,2.95065,1.33684
-9.00181,1.93315,-0.103785
6.58978,5.85856,-0.423677
2.16014,6.24151,-2.8875
5.2988,6.06062,-0.5457
12.0283,8.03142,-0.144477
26.4651,3.62923,-0.825243
32.1902,11.5698,-0.0845248
16.4952,5.94779,-2.51642
14.5803,1.76031,-4.40053
-0.118144,0.539158,-7.07893
5.04298,3.75629,2.02612
0.695303,11.0736,0.49321
-14.6544,14.485,-0.499979
9.8095,9.34625,-0.143419
-5.30176,1.02008,-0.319808
4.91809,6.48239,-0.310168
6.00789,12.4632,0.28529
2.17486,5.07815,-0.65817
-0.954592,0.786258,-2.27463
4.51903,4.33104,0.611575
-10.4775,1.42183,-0.284847
0.720623,1.34953,0.328357
8.62587,4.6772,-1.38021
-0.284164,1.13078,-3.90054
0.0706098,2.01024,-0.519771
0.687485,2.76656,1.21306
-22.1734,5.68173,-0.0769365
6.82712,5.80628,-0.569158
5.99411,1.21818,-1.66881
9.58375,2.22389,-2.57705
2.93338,3.97573,0.614512
0.728463,0.383995,-12.5157
-11.0885,4.41008,-1.63021
8.21117,1.71332,-1.67508
7.83022,3.09784,-1.22219
-3.01975,1.87808,-0.294207
6.19504,4.87306,-0.182624
-1.25681,0.461776,-8.1463
16.5076,9.12554,0.121316
0.0103643,2.46995,-0.192838
6.0692,1.8768,-3.32144
-9.50557,0.44812,-0.938717
-8.35706,5.24145,-1.5997
8.37306,1.59252,-1.65535
24.3822,6.6605,-0.551972
-12.8104,2.02419,5.32044
6.56853,4.5287,-0.757354
7.57393,3.50334,-0.141906
5.31948,2.40101,-1.90622
3.96145,1.59147,-6.28505
-0.181203,0.810287,-8.37488
-4.04146,1.71139,-1.13848
2.67197,7.16878,-0.79943
4.43614,4.95558,-0.273844
8.04881,5.20477,0.699681
32.352,5.96873,-2.71241
-0.410855,1.1597,-2.22422
-2.58083,2.00518,0.52774
1.72332,4.45187,-0.148429
2.41172,1.85731,-0.718539
2.39462,2.47766,1.59469
14.3565,10.9777,0.268267
1.02376,5.31733,-0.233588
-1.43,1.1572,-3.4623
3.00751,4.38069,-1.06524
-2.11894,0.283559,-1.14944
12.0679,8.38222,-1.49525
-2.34166,3.55131,-1.36357
18.1065,9.55747,0.165072
7.38995,7.56307,-1.15035
11.3374,3.76428,-2.11979
-2.4158,5.50072,-0.463144
8.44097,1.43337,-2.56539
-2.01314,3.0089,1.7234
-0.9234,8.36276,0.0178593
5.38041,2.17176,0.664029
-1.88328,4.30944,0.636551
11.8663,5.22396,-0.337651
0.41838,1.91584,-0.890942
-0.970327,12.3304,-0.282702
1.41347,4.55379,-0.403837
33.2379,12.7751,0.680938
-5.26716,0.964224,-4.33751
5.19445,5.9389,-0.43231
0.471424,1.20547,-2.41228
-13.6509,14.3251,0.482069
-3.21477,3.41987,0.701844
-13.325,2.21577,-0.105467
2.70962,2.89082,0.466925
3.6415,3.41859,0.427444
0.299557,5.47711,0.350912
-18.4797,2.46865,-1.00155
-16.7447,3.76723,-4.22354
10.6445,7.11521,1.09811
29.837,16.4073,1.49079
10.6569,2.21315,-5.13154
13.8093,2.62628,-1.9952
24.3644,5.5667,0.497787
15.4497,9.34131,0.3694
-6.1296,1.68206,-1.88901
0.623732,2.18142,-0.0906795
4.53271,4.7147,0.739661
10.9083,3.354,-0.189186
-8.64916,2.95198,0.0579626
18.6015,6.03073,-2.30429
10.4151,2.59344,-0.727919
9.3008,1.89864,-0.600771
-7.81202,3.5039,-0.663078
-13.8932,2.06334,0.962379
8.07527,7.31785,-0.0622635
8.08536,8.12389,0.906581
6.14228,2.82584,-2.61776
-13.9321,3.38789,0.266655
9.0243,3.72076,-1.19288
12.2797,8.42441,-0.11892
7.41412,3.70489,-0.800957
4.1209,8.50662,1.02663
-11.2433,2.27095,-1.62778
-4.56961,2.46765,-0.6034
34.3546,8.87571,-1.16428
-0.424835,0.850275,-0.264151
1.24675,9.06667,0.978131
7.64996,4.15484,-0.491433
-3.68523,0.852233,-0.0641637
6.27065,6.91125,0.074625
8.45542,13.3388,-1.02288
14.6838,7.44588,-0.710609
-3.95097,8.78138,0.901696
1.38552,5.51195,-0.766431
5.34447,11.4578,-0.0980005
19.5615,13.9513,-0.370431
-0.482804,2.08852,-2.83715
0.810505,2.483,-0.90445
25.8376,6.947,-3.28621
-0.116511,0.231089,-38.4303
14.1249,4.41935,-0.390639
1.75393,8.71845,-0.785696
-7.4283,1.82444,0.00069229
-2.3,0.711437,-2.85154
4.81414,3.73549,0.32351
-0.256739,0.614324,-5.89883
5.25326,1.57899,-0.732587
-8.45118,9.09195,-0.469203
19.312,8.08382,-0.196557
-15.4041,3.48482,-0.238716
0.523648,8.20441,-0.21346
6.44655,4.8526,-1.21255
1.75741,6.16451,0.318832
1.34612,1.367,-2.2879
-6.52742,1.53541,-6.24879
-7.63789,3.48148,-0.715089
-0.455246,0.285137,-1.14556
28.0882,12.0729,-0.528278
9.4611,7.32018,-1.0768
14.4159,8.50025,-0.246506
1.4766,3.91316,-0.981981
4.83448,3.0464,-2.00107
-1.85256,1.60546,-0.954875
8.80617,9.62248,-0.183252
13.8305,4.99255,-1.23811
2.65222,5.0968,1.08757
2.40148,1.19175,-0.337539
26.4814,9.03641,-2.08431
14.2402,6.16414,-0.0145064
1.17517,4.08424,-0.332903
-3.27341,2.66203,-0.526525
-1.6995,1.64507,-0.861994
8.66008,4.15684,0.107278
12.2782,1.18259,-3.96434
-20.706,1.61996,0.102996
3.13339,5.66847,1.31231
5.51347,5.41945,1.33396
-3.14953,6.37366,-0.4358
1.39055,2.19655,-0.000887658
9.00276,2.53702,-0.371384
3.86117,4.422,-0.0449883
-8.01094,5.0012,-1.29079
-0.504485,6.63751,-0.122665
15.9078,16.8717,0.526318
8.45698,5.27919,-0.513192
1.10161,0.522501,-4.74173
2.23107,7.70203,-1.11621
0.168465,3.85134,-1.43162
-19.1969,1.95176,-2.74107
13.302,8.01531,0.0582013
12.6932,9.21863,-1.3566
-2.82419,0.805525,-5.00821
-11.2639,3.9592,1.8174
32.984,6.27108,-1.25128
8.91264,3.79421,-1.11693
1.18542,6.90076,-0.784415
-6.20046,3.46387,0.703475
0.0116855,0.0833071,-4.60558
15.3745,15.2107,-0.0575613
-1.05502,0.680337,0.192971
3.42846,1.8047,2.76828
16.0553,9.94623,-0.431325
28.7432,11.024,-0.524899
1.13308,2.15026,-0.0848904
2.6544,2.01605,-0.165811
18.2676,7.84863,-0.207054
4.88188,1.93149,-3.10605
0.914903,9.07937,-0.153874
3.33464,4.3902,0.434972
2.93121,1.1392,2.45763
1.07277,2.48761,-4.11301
0.543186,5.07435,0.580923
0.920323,3.07672,-2.46667
-0.340273,0.447103,-12.8685
13.2517,13.5169,-0.0183342
2.54774,4.84066,-0.015317
12.4757,2.63555,-2.55945
2.07486,6.27146,-0.637639
3.25924,4.16718,-0.177878
-0.318602,0.538594,-12.6352
1.64694,3.67457,1.69056
-0.719198,12.2869,-0.126065
2.31156,1.52425,-3.69674
-0.311946,0.410772,-10.7693
-0.377399,8.1179,-0.297058
3.22581,2.55476,-2.21401
2.15848,4.23521,1.60847
4.50612,5.41645,0.0598427
-16.8016,7.88534,-0.585714
3.12204,7.59665,-0.06821
4.63636,2.34919,-2.88414
8.21729,7.23113,0.255066
0.545613,0.469197,-0.617196
-0.336624,1.45727,-1.99073
21.3514,6.61262,-1.36577
6.60648,2.93319,-2.56181
-4.7911,2.81862,0.0990199
-0.148925,0.608325,-6.20336
7.45386,4.05893,-0.290452
15.204,4.80982,-2.38672
7.78878,7.31688,-0.188556
-0.122796,0.470645,-22.8572
37.4208,3.74962,-1.13374
-2.22928,0.713864,-5.3262
0.504533,0.648663,-9.50475
-6.64268,3.65637,0.45335
-2.18182,4.30876,-1.19815
-1.57507,0.75618,-14.121
3.4421,2.21824,-1.3221
28.1213,5.17124,-1.08725
4.409,2.29335,-1.29341
19.8397,15.183,0.413673
-2.30124,2.04828,-0.682931
-0.835591,2.46907,-2.37143
-23.4113,7.66938,0.846359
-15.899,2.50614,-0.61993
16.4676,2.87893,-0.318355
17.272,16.3489,0.279909
5.47387,9.05846,-0.692376
-10.0521,3.13792,-2.83546
-4.67376,2.07524,-1.00465
-5.2059,13.6459,1.67978
4.71051,7.40889,-0.238845
0.839379,4.34635,-2.70326
24.0795,4.05337,-0.38913
21.8414,4.59316,-0.188931
-7.77001,1.12974,-1.73947
7.31053,2.26037,0.372757
-3.78795,1.38003,-3.97042
-5.63594,1.64319,-0.176453
-4.30655,2.33203,-1.7817
5.49334,3.68868,-0.215451
1.93495,3.95938,-6.64944
-11.7669,2.36444,-1.6608
-35.2402,3.06618,-1.42843
10.1331,4.99219,-0.415581
-4.10898,3.45629,-1.35294
-3.45846,3.42804,-0.473326
8.38754,11.9281,0.252508
1.73894,3.71112,-1.11772
-2.56253,7.7974,0.149223
11.6503,4.05706,-0.163136
-0.0260659,2.00886,-3.41948
-1.60859,5.37533,-0.626035
18.9321,4.85389,-0.226798
8.11666,4.61971,-0.945874
30.8121,13.5388,0.464891
57.8426,12.5032,-0.186997
-4.38109,8.77128,1.23213
2.3637,4.41771,-3.68964
-2.30035,2.09611,-4.49453
17.962,2.23953,-4.53939
-4.2078,2.58241,-1.16319
4.0679,2.56316,-3.04299
32.9379,6.02684,-2.66256
1.37048,3.81269,0.0585939
15.2384,7.59807,-1.64538
23.0866,11.9039,-0.562911
17.4037,1.13095,-1.48585
16.19,6.72054,-5.73175
-2.13463,4.18052,-0.748882
-15.0344,4.72806,-0.323982
-0.874752,2.09381,2.96655
24.3215,17.392,-1.19049
4.1582,5.66444,-1.31985
3.91357,1.68476,-3.152
1.52524,9.23209,0.468407
-2.46885,1.70164,3.85842
-27.7778,2.32524,0.490184
11.3649,11.5338,-0.706643
20.9299,5.11087,-0.346585
2.43593,2.2446,-2.21954
25.7909,13.7299,-0.0869193
10.3076,2.02147,-4.21629
9.0264,4.12478,-0.210037
-8.4663,6.16019,-1.29835
2.03541,3.16655,0.690588
-3.07109,0.477401,-1.06397
4.484,4.47465,1.43256
-0.532202,6.64352,-0.537197
16.334,5.84528,-0.687553
10.7847,8.01252,-1.14743
15.6362,1.62009,0.955745
15.9929,3.24581,-1.54804
6.11879,6.06192,0.0210709
6.90545,5.85779,-0.459004
5.89192,11.9866,-1.06833
6.53553,2.90041,-0.715303
-2.65097,7.11673,0.164096
0.206333,0.980062,-7.68626
-23.9382,5.2252,0.437103
15.371,15.0249,-0.773203
-4.49299,3.19206,-0.655879
2.13556,9.40493,-1.88949
8.12191,6.06151,-0.387636
-1.74739,3.15494,0.292358
17.5948,12.3188,-0.254867
-0.36607,3.08365,-1.23748
9.45237,6.20192,0.537188
-10.6478,1.65071,-0.928492
18.6551,2.952,-2.08068
10.8416,7.20315,-0.528598
15.1339,9.94932,0.00842308
2.49835,1.06715,-1.78445
-8.33025,9.2503,-0.252794
8.55457,4.32752,0.301912
1.60436,2.83272,-2.24488
2.194,3.1386,0.367292
-2.63256,1.15248,-1.77967
-5.84903,5.12013,-0.164779
2.40155,3.5339,0.191119
20.5591,9.05206,-1.00811
8.77746,7.74988,-0.602635
13.4304,5.35185,-1.82612
-1.17615,3.34768,0.819504
-3.72801,5.97714,-0.975567
4.70854,11.0696,0.848355
7.27736,1.8163,-2.08336
12.5606,10.331,0.295451
-2.56818,2.67842,-0.362451
-10.4259,12.8271,1.23084
-3.90726,2.1851,0.707061
-8.78815,1.4965,1.56543
23.7308,6.96711,-0.949334
4.99446,0.808609,-1.21027
