V24,V25,V26,V27
1.35407,-1.05074,-1.33149,1.7815
5.50227,-1.14638,1.07293,-1.0401
3.4841,-0.3325,0.0143168,-0.183711
5.78151,-1.29345,-0.789031,-0.387486
0.930415,-6.21343,0.428767,1.05509
0.0844187,-7.57266,-9.43809,3.04379
4.51306,0.0233113,1.00849,0.482082
0.890022,-8.9328,-3.73926,-2.30434
12.67,-0.0285093,1.8331,1.18343
3.44687,-0.775404,5.39496,2.13783
5.00987,-0.0492155,-0.656753,-1.10356
12.9253,-0.0231198,0.440233,0.0204877
1.65054,-0.611296,0.086485,0.144952
2.85797,-0.143089,0.436874,-0.190819
9.07378,-0.16066,-0.411268,0.681292
2.18675,-1.03866,0.994425,0.930083
2.44261,0.0586685,1.53411,2.59931
5.19454,-0.36112,-3.40929,0.479947
0.940772,-0.88224,-0.322014,-0.353724
4.25981,0.410053,0.115012,0.717531
5.53969,0.227479,-0.222526,1.03534
1.0892,-0.799834,-0.576889,-2.09015
5.79136,0.0752866,1.00659,0.499536
1.65645,-0.608768,0.26828,-0.177053
2.82519,-1.94641,0.370125,0.833409
5.30599,-1.06866,1.10683,-0.407585
2.98737,-1.94176,-0.250987,-1.08034
5.20346,-0.393158,-0.444901,-0.244549
2.45481,-0.807482,-1.34459,1.93357
20.614,0.0624202,-0.308407,0.615
17.9255,-1.15057,-0.319373,1.13818
1.75951,0.198226,1.28223,2.4869
1.22022,-2.35098,-0.0529219,-2.62776
1.51287,0.849683,0.0770592,0.434112
0.676033,-6.34299,5.73693,2.87798
3.02271,0.0979115,-0.0902739,0.818808
3.70053,-0.815261,0.865018,-0.437736
3.05117,-2.50332,3.31847,1.88221
1.07043,-0.437709,0.0440308,0.0472519
7.36482,-0.116571,0.180004,0.464577
2.86278,-0.993022,3.38572,-0.499438
7.38112,-0.633149,0.176728,0.333674
10.078,-0.0902111,0.299942,-0.0711643
4.17169,-0.523635,-2.44681,3.24509
2.91029,2.18108,-0.667707,-0.685627
3.81175,-1.13756,0.691906,-0.0147828
1.5889,-0.888532,-2.14715,2.5821
1.69613,-0.774611,0.934757,-0.147255
8.20541,-1.40969,2.21649,-0.126019
4.47975,-0.530665,-0.598213,-0.11409
6.64688,-1.15988,0.459774,-0.80972
1.26978,-0.671541,-0.384445,-0.286036
6.06228,-0.678365,0.380585,-1.6849
2.77587,-1.41645,-0.908431,1.43476
5.75621,-1.36088,6.19887,0.452772
10.1315,-0.77058,3.15907,0.686673
3.1355,1.50212,0.760363,-0.732928
1.24064,-0.147584,1.33654,1.04452
6.23451,0.0532253,-0.519134,0.293028
11.7492,0.344301,-0.169669,-0.103582
1.80621,-0.0856714,-0.231194,0.499947
3.35464,-2.25866,-1.30758,-1.82542
0.773667,-3.96895,1.94274,0.510138
1.4319,-1.92604,-0.758948,-1.69181
4.91756,0.416896,0.666043,1.15009
5.48143,-0.11766,0.23344,1.4847
3.15835,1.68224,-0.826209,-0.159028
3.61537,0.159939,-0.380577,1.66174
5.87343,-0.903922,0.218139,0.409212
9.14902,-0.626091,1.69377,0.362573
3.85751,-0.945254,1.45654,0.400506
4.87847,-0.781676,0.441785,-0.366212
0.708105,-1.31272,0.0237048,-1.2556
3.39143,-0.209848,0.115688,0.558934
1.14484,-9.39763,0.593545,0.175892
4.12582,1.23268,0.00110335,0.672802
10.5603,-0.746146,2.57504,1.06835
1.35624,0.875459,0.188988,0.257861
4.33395,0.934245,-0.260263,0.199949
0.647837,-2.19899,5.66325,0.83728
2.4029,1.86275,0.0291242,1.41808
0.165393,-35.5525,2.46097,-1.75595
3.35071,0.404909,-0.694375,0.477436
1.34023,-1.82262,0.381562,-0.426747
1.36595,-0.233599,0.539175,-0.0423858
6.9299,0.705436,-1.93484,0.859894
5.18283,-0.090617,-0.340938,-0.0590866
0.652171,-0.0222933,0.204112,-0.156415
2.62965,-0.865832,0.922281,3.3302
3.36059,-1.45379,0.793595,0.0264982
6.04644,-0.309791,-1.43952,2.13493
0.379399,-1.09266,-1.44796,0.256184
2.13505,-1.18983,-5.42747,2.95113
4.98408,-0.33614,1.60775,-1.00591
10.3803,-0.296317,-1.3771,0.801792
1.44535,-0.183653,0.286158,0.146957
7.46187,-2.22649,0.532308,0.130367
4.81269,-3.54459,4.99809,1.08903
1.83828,-2.85826,2.36169,1.35934
3.20002,-0.751064,-1.05541,0.595203
0.513379,-0.522891,0.399656,0.0315813
3.34372,0.190701,0.736854,0.74726
4.35622,-0.277932,0.333356,0.158583
1.97303,-1.45249,-0.543382,1.91855
9.64545,-0.050038,0.0936917,0.546978
1.84846,-0.724524,1.11241,0.202101
1.70103,-2.56742,5.16021,-5.32466
9.84464,-0.628965,-0.126288,0.00699615
1.65923,-0.951486,-0.00592198,-2.4259
0.603583,-10.9523,-4.49413,2.89544
4.35458,0.467158,0.724131,0.539566
11.4628,-0.125277,0.398408,-0.34779
1.72303,0.864388,-0.340012,-0.0163983
2.81346,-0.393143,1.42294,-0.32526
5.22655,-2.16065,-0.122814,0.915812
4.1283,0.4939,-0.344999,0.934975
0.923013,-0.393412,-0.00173437,-0.747165
1.32481,-0.546304,0.0437176,4.4727
8.14325,-0.747037,-0.317542,0.517409
12.1297,-0.173743,0.00394984,0.254327
7.98577,-0.748973,0.306628,0.280956
2.87512,-1.23651,1.04662,-0.0176068
3.17326,-1.34701,-0.67174,-0.750315
10.9659,-1.56966,-0.548317,1.12941
4.43178,0.00322085,0.238684,0.238311
10.3042,0.315252,-0.127057,1.10373
26.0306,-0.267776,-0.633535,0.927497
11.522,0.369375,1.3083,0.923122
7.34519,0.148958,0.101284,0.309743
11.2829,0.257651,-0.204649,0.893403
2.53799,0.0157704,-0.221994,-0.419045
3.86584,1.27783,-0.750966,0.563482
2.42887,-0.479558,-0.809336,1.63448
0.754562,-2.22468,0.120557,-0.2596
4.30599,-0.670226,-0.0357717,2.31419
4.24008,0.0599204,-0.293349,0.613983
1.82192,-3.19328,0.94171,0.0928282
2.0999,-0.472609,-0.354836,0.841217
2.15393,0.562157,-0.0722754,2.806
2.90719,0.155233,1.46962,0.471873
3.88936,1.36096,-0.0907402,0.650344
5.04842,-1.02481,0.451937,-1.85193
4.26534,-0.16957,-0.373712,0.590435
3.93597,1.44988,0.307788,1.39555
5.24081,-0.299607,0.210524,0.159831
2.43005,-1.13639,-0.307009,-1.06167
0.610914,0.349827,-0.19958,0.76588
3.37826,1.17673,1.86954,1.45728
1.62886,-0.382926,0.736598,4.58245
3.75033,1.00371,-0.245123,0.965855
9.98281,-0.908699,1.34575,0.995692
1.67372,-0.181213,-0.0553897,-0.332286
1.95336,0.798114,3.43617,0.849243
1.28686,-0.22363,0.206371,0.8683
2.82817,-2.91182,0.161854,-0.361458
5.17103,-0.270876,0.401197,0.0790173
3.60796,-1.97787,1.56853,-1.64992
2.98573,-0.225289,0.507804,0.377334
16.041,-0.507077,0.671911,-0.560755
4.57113,0.0709753,-0.400361,0.520309
1.63303,-0.956115,-0.93375,-0.623259
9.11446,-1.32821,1.42316,1.02141
4.24675,-2.79424,1.50467,-1.76903
4.4194,-0.609634,-0.46668,0.868338
9.94083,0.0630717,1.59416,0.8587
0.865996,-1.51374,-1.15643,-1.50485
15.5231,-0.40009,1.14233,-0.113072
5.34598,0.341041,-1.09072,-0.487376
7.17999,0.946877,0.168412,0.727065
2.34419,-1.85506,-2.29385,1.1098
4.77886,-1.9794,0.450632,-0.213967
1.82693,0.51005,0.922014,-0.223731
0.722803,-5.21647,1.59775,4.0651
9.16949,0.215819,0.557033,0.157614
4.87083,-0.465486,0.452261,-0.467202
3.23018,0.695822,0.316597,-0.501822
11.7293,-0.0322326,-0.410252,1.1448
3.39714,-1.0493,-3.47892,2.10364
8.23445,0.267479,-0.202205,0.618929
0.971172,0.375912,1.2843,-1.4365
3.7876,-0.379011,-0.381226,2.77832
4.22315,-0.0489457,-0.305675,0.0785199
1.76271,-0.561302,-0.169946,0.848402
9.53945,0.969812,0.249678,0.033461
2.53179,-0.328786,0.116364,-0.340924
5.91531,0.940742,0.631099,-0.219189
3.426,0.23437,-0.0117112,0.929644
3.9798,-0.33163,0.11027,-1.22741
0.0565362,-61.7258,-0.283607,-7.53182
2.46636,-1.91502,0.189208,-0.221663
5.91932,1.80063,0.548359,0.308915
7.15313,-0.899564,0.139651,1.14923
1.91768,0.39908,-0.412815,1.31621
2.93739,-0.508441,1.5141,1.50455
3.35366,1.47764,1.84637,4.85256
6.48803,-1.66397,0.818608,0.366929
12.1569,-1.03696,-0.871653,1.06744
7.64434,0.472612,-1.41082,0.164587
1.12285,-0.324675,1.02524,11.2154
7.2705,-0.73926,0.134107,0.0707381
2.3651,-0.0622622,0.628059,0.303556
9.57809,-0.447199,1.15327,1.05752
5.44661,-0.536712,-0.530981,-0.4315
2.33437,1.34382,0.731579,1.05667
3.93692,0.213641,-0.419565,0.11058
1.92024,-5.63141,-2.14426,9.30345
3.0871,-1.98815,0.745036,-0.208458
3.7848,-0.921025,-0.867497,-0.249003
1.3239,-3.49498,0.947451,3.90214
7.96838,-1.25944,-0.702289,1.31136
2.51125,0.973462,0.769884,0.890216
7.30665,0.777894,-0.641469,0.895496
8.3123,0.928109,0.494814,-0.866535
10.5979,0.256224,0.184383,-0.00903451
0.200972,-26.2573,14.0777,-23.6744
10.3983,0.917056,0.660768,1.5792
7.51979,-0.944659,-0.451342,1.11128
12.4398,2.96649,0.68802,0.501847
0.612784,-10.4989,-3.08057,-3.98584
5.31433,0.462204,-2.21054,0.694043
2.70131,-0.545028,1.00683,-1.54643
1.01753,-3.79006,0.130705,0.320775
0.907518,-1.01906,-0.284709,0.115353
0.25488,-6.05219,-1.32916,-0.0969304
6.45299,-0.880086,0.398157,-0.34516
2.87758,0.217758,-0.26125,0.731434
2.07378,-1.29025,0.234658,0.265285
7.08754,-1.39682,1.18725,-0.214481
0.0858692,-8.38066,0.839186,-2.57223
5.95928,0.730406,0.238593,1.36193
1.23193,0.179549,0.509235,2.93117
3.33276,-1.76929,1.38847,-1.45974
3.58337,-3.85903,2.82932,-2.52845
2.59677,-2.05369,-0.856981,1.11546
4.79513,-2.79339,0.804866,-0.657169
5.0347,-1.85674,1.72955,-0.473735
2.28999,-0.0470413,-0.543701,-0.884143
0.109875,-13.3886,-8.74966,5.04715
6.8481,0.93078,0.840782,0.378464
1.53576,-0.281675,-1.19485,1.06986
3.35589,-0.390012,0.333752,0.444167
3.81013,-0.398855,0.482334,-0.976107
1.05281,0.460803,0.30935,3.75266
0.633699,-2.50828,-1.0118,-2.10609
0.122149,-32.5167,2.94245,-13.0026
3.23635,-0.748348,0.411637,0.259418
6.4034,1.58606,0.369382,-0.559777
3.64374,0.70568,6.10032,1.2934
8.09622,-0.611342,-1.57785,-0.994099
7.35574,0.912832,-0.446292,1.17283
2.2489,-3.8363,0.252305,0.10905
7.81857,0.227299,0.411599,0.560792
8.40073,-0.819431,0.821549,0.457049
6.1418,-0.399694,1.54282,-0.278836
8.60797,0.0665775,-0.271619,0.455108
5.02043,0.650531,0.120157,0.765588
15.1007,-0.897877,-0.823915,0.948816
1.14952,0.00627404,-0.184799,-0.0296471
0.667645,-0.980064,-0.479406,-0.233694
0.231943,-10.8969,6.49574,-6.23647
3.87285,1.51759,-0.813927,2.23284
0.923611,-6.45431,0.844674,3.21678
6.02992,1.08807,0.542522,-0.840135
5.87094,-0.323946,0.023494,0.0664374
8.14876,0.9294,-0.895084,1.55649
8.923,-0.460054,0.0356331,0.660349
4.18611,0.887534,-0.632028,0.511966
6.96142,0.37994,-0.122411,0.424124
17.1106,-0.0933658,0.833483,0.0799078
4.50497,-2.78225,-0.750987,-2.80614
6.86989,-0.407523,-1.06475,-0.0937172
3.72258,1.5276,0.0795707,0.239949
0.585743,-1.21805,-0.102583,1.15349
7.72835,-0.310106,-0.403365,1.11529
10.9376,-0.556728,1.02772,0.504034
17.6248,-1.77741,2.59854,-0.317611
3.42392,-0.404042,2.11713,0.089073
0.571535,-26.0346,-1.14688,-1.09498
4.14428,-4.04555,0.57112,0.604615
2.25065,-1.39563,1.78758,0.603793
0.836322,-6.2704,0.960064,1.78094
5.02002,-0.481795,0.907013,-0.518764
2.11802,0.481362,-1.24655,0.419732
9.66284,0.314227,-0.51263,0.278735
19.6301,0.150873,-0.141708,0.963336
16.2607,-0.389811,0.528206,0.608572
2.33367,-1.60253,-0.0956835,0.523386
1.21572,-1.44651,-0.196394,-1.15059
1.23278,-1.19866,-0.864323,0.0188001
2.19358,-0.292502,-0.148627,0.273652
8.88991,-1.06572,-0.540702,0.468499
6.71369,0.286707,0.451587,0.356425
4.18393,-1.19323,0.195906,-0.323164
4.03773,-0.751637,-0.0335707,0.0335904
3.25274,-0.0806049,-1.16216,-1.03382
1.59478,0.53444,-0.303572,-0.0828886
2.92935,0.075901,0.547161,-0.184398
4.82745,1.39744,2.29829,-1.05754
2.39978,1.39903,-0.049317,1.05408
2.25783,-1.32791,-0.373276,4.32304
2.29226,-5.82163,1.19633,4.23142
1.66064,-1.47375,-4.8744,1.23149
1.23544,-7.28873,1.92309,2.55185
3.32722,-0.135687,0.354653,1.94752
9.82848,0.0298871,-0.0851641,0.877472
2.95406,-0.230185,-1.33215,-0.0444401
0.607146,-3.81466,-2.44568,6.04451
4.8584,-0.447062,-0.47612,-1.1638
5.88345,-0.543665,1.0434,1.52714
7.11154,-0.169004,0.131044,0.962651
2.72145,-1.83614,0.756036,-0.890182
3.1308,0.434652,0.792965,1.31768
1.94716,-1.56938,-1.91808,1.02922
7.31372,-0.426927,0.883474,1.35112
0.822382,-6.22192,-0.687785,-0.867455
12.5556,-1.01342,-0.834159,-0.109091
5.45285,0.777048,0.386666,-0.413258
4.37977,-0.98973,0.384256,4.11689
7.84078,-0.359148,1.49176,1.14488
4.51938,-0.295231,0.227786,-0.65823
7.89683,-2.05271,0.46954,-0.467775
1.39014,1.89843,-0.156385,1.22165
12.5412,1.10363,0.454739,0.779785
9.395,-0.203355,0.756186,-0.121763
6.94008,1.9431,-0.890282,1.32136
2.67907,-1.73373,-1.92854,1.93136
1.33215,-0.539462,-1.34798,0.908022
2.9457,0.609753,0.264397,0.513401
4.34677,0.132389,0.962971,0.417441
1.84464,-1.25936,0.202702,1.19926
1.83863,-5.91084,1.18077,-0.556049
8.18132,-0.159518,-0.449294,0.75884
5.09357,0.171907,0.266553,-0.104787
8.73135,0.383491,-0.483086,1.15863
1.49558,0.396534,-0.0881333,0.320215
6.04251,-0.335425,0.164989,-0.782984
2.82925,-0.925051,0.873947,0.521479
2.00289,-0.926401,0.44662,1.52665
2.50941,-0.898228,0.1734,-0.230218
2.80306,-0.00886399,-0.532577,-0.756492
4.73043,-1.26271,3.6016,-2.16748
3.95804,2.01167,-0.0595036,2.49215
4.99459,-2.43909,0.029685,-1.15713
2.56392,-11.0633,3.16794,10.7917
12.2989,0.260226,-0.452945,0.229113
8.16455,-0.0307461,0.306727,-0.197802
1.73077,-0.36526,-0.160475,-0.2224
0.636612,-0.681323,0.0572585,-0.572552
1.84745,-0.0478487,0.118992,0.679492
3.62747,-1.66986,-1.49871,-1.98278
7.07505,0.875517,0.00796213,0.640102
13.8034,-0.218572,1.11862,-0.302881
1.37921,-1.00281,-0.0484495,-2.32609
13.9376,-0.282372,0.183461,0.357806
5.62986,-0.0991812,-0.947375,1.01521
2.91608,-1.83462,0.350738,-0.776358
0.380284,-10.2944,5.56592,-7.44002
4.28729,0.891555,-1.32037,-0.808937
9.42657,-0.610685,0.624906,-0.120228
10.1214,0.497192,-0.41315,0.849512
0.377415,-7.1758,0.754148,-0.201935
3.42622,0.00930114,0.111707,0.141133
5.74481,-0.840944,-0.0849892,1.04174
9.40187,0.378067,0.811998,0.649539
1.67225,-1.80783,2.00808,0.139628
3.37744,-2.22363,1.03616,-0.101824
3.95079,-0.341481,-0.053142,-0.794234
7.23017,-0.539364,-1.54058,0.205286
9.35982,-0.592724,0.203881,0.255238
0.815661,0.17431,-0.539767,1.52996
2.03818,-1.30882,1.04125,0.839872
0.454751,-1.1538,-0.972531,-0.684963
0.469788,-25.6565,0.0345148,0.77648
1.14736,-5.52433,-2.38754,-3.48139
5.89279,0.643988,-0.631152,1.13727
2.99322,2.01838,-0.490574,0.512692
1.15373,-1.03372,0.189075,0.70164
2.40461,-0.464862,1.5383,0.654748
13.772,-0.014543,-0.462585,0.744229
1.39893,0.269732,0.00563112,1.2409
1.7623,-0.815365,-0.0138544,-0.587735
0.571652,-7.13893,4.18458,1.68875
1.44608,-1.02292,0.929891,1.23781
3.27665,-1.83272,-1.47419,-1.55436
3.87408,0.0846017,0.458775,-0.177743
1.64854,-0.521565,0.82214,0.319378
18.313,-0.402589,0.903313,0.0905206
11.4107,-0.245691,0.330953,0.29475
5.93974,-0.891223,1.33689,-3.54033
1.32938,-1.54126,-0.432608,3.12776
13.5907,-0.117952,-0.327622,-0.139672
13.9115,-0.693469,1.70769,0.724955
2.28143,-1.50144,-1.09098,-1.95395
8.49758,-0.00431162,-0.714397,0.577571
3.64067,-0.060635,-0.147893,0.70848
3.96955,1.53794,-0.679668,-0.150082
1.65841,-0.891585,-0.269025,-0.0560631
3.57352,-1.61939,-0.203698,-1.68371
7.16275,0.245832,0.497767,0.0227143
2.9604,-0.0395725,0.939972,-0.954879
0.871298,-2.29804,0.0723727,2.69448
1.66387,-0.663313,-0.572637,0.676048
4.60558,-1.69203,-3.71742,3.90659
10.6861,0.226647,-0.174687,0.0538331
4.00039,-1.06462,-0.23374,0.460503
3.02026,-0.554207,0.0197307,-0.258282
1.08153,-2.2237,1.07851,1.07075
9.82853,-0.805814,-0.122745,0.757311
0.0526242,-11.2676,-1.54793,6.13851
3.43382,-0.371757,0.137302,0.612842
1.74548,0.965118,-0.148653,-0.0770838
6.53923,-0.0274378,-1.16782,1.17712
5.61742,0.0747789,-0.115177,0.174915
1.52706,-3.39033,0.978471,-0.723929
4.69826,1.05153,-0.0577825,0.208327
5.33338,-2.56427,-1.67795,1.021
3.19808,1.23576,-1.27299,2.131
4.62102,0.034301,1.06171,-0.694835
3.44488,-2.25436,-0.330037,0.838355
1.92407,1.29224,0.472785,0.20998
0.267671,-10.5704,-2.06468,2.2371
1.75653,-0.354104,-0.394371,0.77014
2.9631,0.827746,0.476166,-0.512967
2.21826,-0.449712,-1.42649,-2.013
11.3872,0.157239,-0.503158,-0.301007
2.92189,0.462564,0.604411,0.460568
1.77438,-0.805953,-1.96778,-1.2642
9.46124,0.164418,0.41105,0.308357
6.44793,-1.39643,-2.52518,0.827908
9.00182,-1.43697,-0.0246003,0.667787
3.49186,0.271819,-0.427283,-0.844048
1.52004,-0.569456,-0.106837,-0.364637
15.0354,-2.5218,0.2018,2.52816
2.10856,1.13623,-0.297382,1.00177
4.00469,-0.0406497,0.623898,0.504048
3.07066,-5.46308,0.408979,1.2567
3.19642,3.5534,-0.683829,1.09605
6.6201,-0.784314,1.07195,-0.374123
1.79527,0.730768,0.285833,0.554457
8.61808,0.518255,0.894319,0.511783
1.10398,-0.43688,-0.930359,-0.505362
9.04482,-0.442106,1.24904,0.196163
1.88386,-1.14786,-2.62206,1.71985
8.03833,-0.420699,2.17655,0.875706
1.96798,-2.02935,1.12441,1.23704
3.57722,-0.750954,-0.0359565,-1.10683
4.11416,-1.61128,-1.72377,2.88113
3.53366,-0.0608545,1.51997,0.922149
1.5124,0.0200156,0.383594,0.708028
2.98883,-0.250665,-0.768931,0.880296
10.1083,-0.393981,-0.341389,0.681027
5.53521,1.26594,-0.370647,1.07453
1.89932,-1.33947,2.09174,-0.405632
3.56319,-0.408545,-0.20352,-0.261114
3.08025,-2.69625,-0.363864,1.22324
8.56701,-0.100604,-0.650325,-0.0156693
2.74983,-2.61845,0.369728,-0.680867
0.733602,-0.356624,0.113627,-0.0869289
7.87257,-0.40558,-0.138829,0.132095
9.65381,-0.237008,-0.65968,1.56657
3.91965,-1.45074,1.10129,-0.0701103
2.03609,-2.2245,0.0689539,-0.150458
1.0231,-5.09291,0.19191,-3.46513
1.0606,-0.36874,-0.114559,-0.0389097
0.888811,-9.06324,1.21098,-2.3315
4.33347,-0.418752,-0.200498,-0.475285
0.199665,-6.36627,-3.9092,-1.76583
4.01585,-1.6079,1.12492,0.423966
4.83502,0.0868688,0.566665,0.543856
0.793734,-9.71216,5.9901,-2.86064
3.16333,-0.88591,-0.513209,1.08566
1.38653,0.339667,-1.2696,-3.56786
6.5151,0.0610357,-0.151079,0.728988
4.40464,-2.75511,-4.09531,-1.42723
7.87599,0.838792,0.372695,-0.258141
3.80489,0.100637,0.0980858,0.623543
6.06334,0.0837479,-0.180815,0.502846
5.0557,-0.00646254,0.588607,0.201685
5.65274,-1.9611,2.35916,0.233895
0.372072,-9.63099,-4.68453,-6.41641
0.641524,-4.76308,0.686873,1.04114
0.792704,-1.01597,0.0948882,-0.375927
2.85764,0.108018,-1.35426,-1.21096
2.71572,-1.43748,2.63609,3.00985
8.131,0.968986,0.223737,0.239012
6.46733,1.7337,-0.602778,0.652797
1.71915,-0.803627,0.325614,0.171642
4.75872,-0.864608,1.07147,0.769201
4.3861,1.37024,-2.04815,1.88148
6.96202,0.311192,-0.492395,0.538797
3.24407,0.857394,0.772354,3.92026
1.47513,-2.98774,7.27287,-1.36372
2.18703,-1.41039,1.73177,-0.357116
7.56019,0.693241,-0.663448,0.54337
1.80329,-0.913945,5.91906,0.985299
1.95582,-0.913341,-0.79732,0.139484
9.59787,1.18239,0.475851,-0.209795
3.12364,0.330739,0.600194,-0.106789
14.4143,-0.54382,-0.299366,0.110178
14.421,0.575378,-0.142846,0.355749
5.89998,-0.229001,-1.4424,3.05829
2.73725,0.530934,1.07034,1.08841
12.1153,0.642158,0.874273,0.775586
4.89912,0.86446,-0.20397,1.19189
0.775183,-1.43865,0.0312694,-0.0119167
2.93174,0.114611,0.319916,0.593191
6.80638,0.20829,0.393422,2.02098
22.0365,-1.06021,1.44091,-0.597665
3.97688,0.134759,0.503405,1.05898
1.13502,-2.18703,-0.229665,-1.19778
0.30013,-13.8278,-5.09496,-9.39646
3.13686,-0.804898,1.09112,0.903607
10.531,-0.26277,-0.840775,1.20823
3.174,1.09068,0.756772,1.22033
3.45868,-1.23523,-0.0826361,0.983281
1.33584,-0.504507,0.12015,-0.274183
4.64413,-0.132914,-0.589765,-0.289194
1.04899,1.48669,0.217717,1.85942
1.16885,-4.53477,0.653384,0.128566
4.0928,-1.63669,-0.696966,2.29095
2.15851,-0.471015,0.742351,-0.308563
4.08756,-0.270743,2.39516,-0.483049
3.82308,-2.31527,1.61735,2.33222
1.83406,-0.933038,0.0236621,-0.883147
3.46928,-0.520159,-0.051533,-0.166088
2.3993,-0.451538,-0.195104,-0.520917
0.136996,-66.4816,-1.18757,-54.0679
16.3221,-0.795937,0.244182,-0.755035
1.07473,-2.63678,0.202356,0.150714
3.99606,-0.299898,0.903366,-0.437951
0.933257,-0.458236,-0.816818,-0.995129
4.14542,1.69079,-0.416189,0.283291
2.37201,-1.23022,1.46269,-1.90369
1.85396,0.531534,-0.161464,0.28077
3.99212,-0.917311,-0.84481,0.299487
3.14206,3.81837,-0.961083,0.725608
4.09008,-0.859336,0.984968,0.551937
4.21048,-0.417656,0.261124,-0.6261
10.1069,0.26963,-0.0354132,0.892041
17.9536,-0.104779,0.246242,-0.537131
8.86085,0.132754,0.415628,0.127811
6.22554,-0.475384,-0.500115,0.43614
0.905742,-0.927287,-7.41752,2.18559
8.5212,-0.456505,0.154296,0.290541
3.40655,0.128743,-0.471677,1.44267
0.977163,-0.375571,0.307626,-0.397024
0.520194,-3.75263,-1.04681,-2.98105
4.00472,1.02963,0.861343,1.86661
0.90344,-0.613474,-0.653178,-0.184722
4.23119,-0.60409,-1.82758,1.19924
1.68749,0.518587,0.0543803,0.0376105
8.73597,0.354131,-0.0964339,0.597204
9.38064,-0.217308,-0.0517868,0.42436
5.04631,-0.501166,0.713248,0.183192
0.531775,-1.44628,-0.0644105,3.74317
2.94656,-1.31754,2.03187,1.23175
1.13682,-4.53719,3.45566,2.36369
4.11571,-0.845636,2.10977,1.82414
4.59885,-0.646404,-0.294849,0.550979
8.4944,-0.0331571,-0.531162,-0.240402
2.04132,-0.209005,-0.172633,-0.942719
9.33387,-1.24086,-0.155405,0.949089
4.50594,-0.34258,0.639393,0.985445
2.4048,-0.609024,-0.415579,-0.100382
6.48554,-1.16704,2.51182,0.468427
2.26635,-0.0977727,1.96942,0.532913
7.62096,-0.842739,-1.55621,0.164375
1.71325,0.146449,-0.71597,0.354081
3.88002,-1.20444,-1.23297,4.80522
9.57758,-0.341327,-0.168922,0.474007
4.64958,-0.300848,1.03967,0.59163
0.701875,-0.600781,1.59699,0.215964
13.2962,-0.148038,-0.679882,0.239972
2.86234,-0.776744,-0.317272,1.30005
7.25117,-0.142344,-0.350117,-0.169959
1.48079,-4.99601,2.04028,1.9139
7.41417,0.302825,-0.866361,2.25694
0.84313,-6.31482,18.4344,0.923616
2.14693,-2.53853,1.94479,1.67716
8.52855,0.123398,2.23815,1.51165
1.56346,-1.10594,-2.35916,6.6134
3.88007,-1.45172,1.88529,1.83758
2.25734,-3.09716,2.8914,0.702244
5.55812,0.98061,0.156957,1.01549
20.9263,-0.278232,0.0618526,0.248406
1.71912,-0.0775561,0.70487,0.765781
4.15908,-1.18853,-1.13558,-1.0837
14.4122,0.345189,1.01343,-0.800291
0.980269,-2.8141,-0.422002,2.43119
1.08793,-2.22451,0.670582,-1.01006
11.9295,0.408119,-0.0719458,0.310047
4.40838,-0.0212314,-0.433809,-1.54407
10.9805,2.54108,2.02974,1.35239
2.02623,-3.91117,-1.91752,-4.18277
9.51763,0.148749,-0.61641,0.904224
4.57077,0.34846,-2.09948,-0.579614
2.12196,-1.77846,-0.304358,-0.286329
4.45151,0.560969,-1.04417,0.00649951
17.4887,-0.305252,-0.476059,0.746538
3.31969,2.2521,0.259068,1.78321
10.2245,-0.0835263,0.75569,0.233382
4.35022,0.120828,0.403769,0.609915
1.26492,-1.07794,-0.695601,1.51545
3.57158,-1.39282,4.06999,0.349366
3.52501,0.311491,-0.477006,0.811689
1.52668,-0.898488,-0.798714,1.62724
13.597,0.445805,-0.304439,-0.123429
3.17554,0.965033,1.18396,-3.00818
1.76749,-4.45764,1.44324,0.297661
2.26489,0.374914,-0.552825,1.02551
6.845,-0.376369,-0.385751,0.108156
0.281975,-0.958749,-0.412611,-1.36248
0.336885,-8.44173,-0.880381,2.77681
4.26701,-0.482561,-0.933126,-0.125824
1.38181,-1.80874,-0.174324,-0.00331811
4.20091,-0.38116,0.0709392,0.166808
3.85402,0.0805634,0.742377,0.960812
1.58946,0.241329,0.696387,0.537289
13.7831,-0.950395,0.0269766,1.04388
2.66736,1.43433,-0.423267,0.80557
0.714493,-6.5743,13.2259,-7.88069
2.77444,-0.262297,0.369409,1.35105
21.9984,-0.816566,0.841377,-0.677351
9.78683,0.283845,-0.171058,0.307654
0.551027,-5.26176,-3.45416,1.31293
6.32957,-3.06221,-2.70711,1.57669
4.26918,-0.47684,-1.02909,0.784184
3.77237,-0.897282,-0.209463,0.0156889
0.656626,-0.795783,6.78639,0.708291
2.51124,-0.811476,-0.519564,-0.606044
0.502984,0.0661186,-0.501429,1.84609
8.07591,0.67656,0.13351,0.381525
4.54571,1.45836,0.473823,-2.46647
0.742215,-7.3671,1.16463,3.18427
5.2044,1.50599,-0.264721,1.06612
4.79405,1.40028,-0.0526062,3.4244
2.52514,0.28455,-0.165675,1.04467
3.49696,-1.12957,-0.254976,-0.704987
1.09165,-0.731268,0.709904,-1.6299
5.267,-1.02426,1.68283,1.18597
0.309223,-0.86028,-1.66477,-3.40931
3.09464,0.2457,-0.145014,0.541117
3.135,-0.0982657,0.622551,0.443812
7.08125,0.738291,0.232366,0.576221
