V20,V21,V23,V24
2.88355,-0.640863,6.48342,8.99667
5.10003,5.51454,3.10681,2.67325
3.31082,23.0223,2.95757,4.80697
-6.53449,15.0259,5.78169,9.39304
-4.27151,-0.528408,3.09479,4.30861
1.1968,-3.42879,0.786765,2.29158
-0.264055,5.14722,7.68671,11.6468
-0.404012,-6.7703,0.335133,1.76759
-2.99833,6.45991,2.88981,8.82665
-2.50461,-7.69715,1.59291,7.96252
1.85129,3.87552,5.92621,4.97445
10.7966,6.94547,4.42266,4.96476
7.36364,8.79645,2.66769,3.69694
-0.661799,-0.905429,0.799991,1.0115
-0.72776,20.1646,4.41536,12.1638
-1.62723,-0.889199,1.86583,2.05153
-7.24896,-10.5529,3.54485,4.99691
1.87977,0.411611,3.44541,5.04708
2.41711,8.04127,3.22907,3.56792
-3.78527,-7.23161,1.23311,2.72761
2.89651,8.47748,3.8201,7.14181
-16.5386,36.6499,2.64457,6.20928
-3.01567,7.42842,6.30499,10.4921
4.06309,15.2598,2.22087,5.49924
0.196391,-0.882818,0.864702,1.53377
-0.994347,4.24102,2.09174,3.47237
-1.02074,-10.9805,0.591583,2.89603
0.0236087,8.264,3.25725,10.0787
-5.17928,16.1616,3.75575,5.58079
-4.71328,-21.3284,1.16887,2.58093
-0.912758,2.73596,1.73817,4.91681
0.769038,4.47904,1.08703,1.85203
3.39526,2.36846,3.36833,2.40202
2.4343,11.8038,1.0548,1.55001
-1.00227,-0.0174818,0.683769,0.814866
1.0631,-0.285579,0.721757,0.796686
-0.407932,-0.548462,0.472192,1.46086
1.7782,-0.3053,3.72544,2.74783
-1.39908,0.511836,1.55859,1.7142
-9.26294,5.99941,2.05428,2.57898
0.0883329,8.39163,4.75288,5.70545
1.95864,5.33411,1.17226,3.13473
-1.11717,-6.9359,1.14317,3.36437
0.0478734,-1.9583,0.594914,3.39034
-7.57963,7.12992,7.08556,5.27561
1.95685,2.63476,1.04384,1.45691
-1.95774,13.1209,2.22178,3.32489
0.453724,-8.62786,1.19244,2.92659
1.90193,22.3263,3.43659,6.52177
-1.75854,-1.89626,4.69713,5.40738
-5.19106,6.76126,5.42783,5.28613
-0.380311,2.94783,1.30522,3.34425
-0.978163,-1.94639,0.477139,1.2081
-5.03127,-18.4255,1.4712,5.1805
0.954561,-1.98189,0.774089,1.39239
1.13986,4.07678,3.4732,6.05093
-2.74967,-10.8095,0.737791,2.3134
-8.28529,5.75737,4.3954,7.11663
-3.1043,-13.2827,1.14365,4.14555
-0.448121,-0.263969,1.57791,4.9234
4.50531,14.5634,2.45382,8.10657
-1.72653,16.9687,1.69439,5.88638
-5.91573,21.1832,2.17955,3.14611
-3.56604,-25.7163,1.06862,4.84051
0.169198,-0.142864,0.69385,3.4124
0.042484,-0.561424,0.403193,1.04389
-2.51865,14.2745,3.41855,5.93696
-1.82612,-3.71182,1.33032,2.16215
5.91163,1.95251,7.30949,13.3507
1.06709,4.69951,1.17759,1.65098
0.233312,-18.0891,1.24125,4.20647
4.42222,6.4795,4.46183,4.64771
-4.94258,-15.6907,0.786638,2.22707
-1.96003,1.8456,2.14546,3.87191
0.169997,13.6141,2.70606,6.12246
5.73776,31.784,5.11576,9.96651
-12.4707,47.0577,6.17841,14.1833
-2.50156,-14.2569,0.49538,1.74004
0.151186,-0.612726,0.63079,0.524165
1.21257,10.128,3.59553,6.14778
-0.409749,3.33021,2.03434,3.2895
-2.80641,12.6619,4.09604,6.07538
-2.54941,-18.3337,0.6889,0.744122
-0.441505,-3.97695,1.43938,2.34746
-9.01704,19.754,3.50368,7.93757
-4.09406,-8.98799,0.981671,1.98415
3.45229,-13.8099,2.00248,7.47104
-1.2986,-8.11877,0.487942,0.989992
-0.206088,0.633253,0.344062,1.52999
-1.23611,1.32055,1.07737,2.5866
-10.5177,-5.35815,0.97698,0.847016
25.6253,-5.52961,24.7588,7.61252
3.2906,9.85704,1.39547,2.4454
1.43557,8.56673,0.392243,1.01026
-3.5195,22.5646,2.23326,6.04921
-0.462888,-0.683838,0.684184,1.90404
-5.15662,-17.2399,1.04087,3.96795
1.78118,-4.29624,1.87027,8.62571
-2.0298,-11.291,0.652989,1.1876
-4.74907,-11.4694,2.28417,4.04561
0.271223,-0.578433,0.202162,0.268134
-0.0507557,-0.0848094,0.239641,0.813674
0.894825,2.37418,0.621473,0.802807
-0.18122,11.0814,7.63649,10.2917
-0.241362,-1.55959,0.427354,1.26602
-4.43591,-8.18025,2.90148,2.38006
-3.13897,1.17127,3.91054,9.68356
5.34928,3.21339,1.89865,2.25696
0.463297,-0.440531,0.307633,0.451999
-2.25888,-14.7822,1.05244,4.18312
4.18808,22.9555,13.4108,23.7547
-3.08679,-0.788151,1.3199,4.27501
-1.25022,-0.452242,0.977863,0.532994
0.58772,2.63287,0.645335,0.977471
-2.21959,-5.57848,2.70549,6.06182
-7.049,5.01988,3.92406,5.38644
-1.20409,2.07053,0.639559,1.21435
0.00206637,-3.29356,0.867037,2.19059
3.77143,13.3111,2.2743,7.6776
0.440282,-0.980967,0.57365,0.909765
-4.6106,-15.4991,1.31228,2.63698
-0.33571,0.406097,0.491129,0.571954
-2.69788,-5.62716,2.09634,5.79125
0.161457,6.98848,1.13343,3.92146
-0.935528,-7.94456,0.579797,2.41749
-3.15334,11.0496,5.89632,8.63315
5.91698,16.0613,1.48029,3.69926
2.92872,8.11431,2.13123,2.09442
-3.88475,0.3934,5.64204,5.53307
-4.6483,-6.18904,1.14866,1.7073
-0.692993,-6.88935,0.685612,1.45354
2.8782,5.92457,0.926708,0.776334
-4.77541,-5.00279,2.00734,2.76369
-9.25,35.1681,6.14238,11.4661
0.690967,-2.99305,0.611782,1.71151
11.5508,-17.3553,9.93059,13.2167
-1.22589,1.69422,2.71479,4.07158
-9.6739,15.7077,5.89444,9.41143
-0.985889,3.23488,0.764459,3.17614
-1.71409,-12.8874,2.00396,5.67143
0.918159,6.62168,1.30421,3.76916
-0.187622,-0.00810309,0.375025,0.306802
0.107845,-1.73855,3.27689,12.0739
4.00379,12.2224,0.905813,1.69638
7.6407,-0.680588,7.69718,9.89008
1.73055,1.15347,1.0315,1.42664
-5.65522,10.9302,4.45099,6.19393
-2.53472,-0.14314,2.03654,3.33862
3.53371,35.5806,3.14174,12.3532
0.335379,-4.7141,0.984112,3.10501
-0.0925368,-2.02135,0.331945,0.482634
-4.54366,-2.73276,1.53747,2.80756
0.638572,-1.25322,0.919325,1.38883
0.256288,9.82817,7.84355,16.7688
1.32812,4.92536,2.32342,5.62495
0.901604,-3.41534,0.327257,1.60431
-0.575449,-1.08071,0.382009,0.50424
1.93711,-1.04194,0.760113,1.07143
-0.883678,-3.38347,1.042,1.77466
0.894181,13.924,1.52673,2.21334
4.18748,16.2377,1.54526,4.90133
2.02135,14.184,1.43966,2.7772
-1.27992,1.65641,1.87445,2.03989
1.05126,2.1185,0.978257,1.73325
2.4366,19.4218,2.52421,8.33928
-1.52714,5.52476,6.78417,12.2068
-7.20615,5.89225,3.95181,8.21382
-0.521516,1.09412,1.07529,1.40682
0.018388,3.51969,3.49148,6.27282
0.198147,-1.15476,1.8307,3.04644
3.61588,-0.196443,1.17765,3.23545
3.02845,6.04075,1.48989,2.21923
3.44569,3.61943,2.6187,2.0112
0.647597,2.16083,2.24746,1.60357
-10.179,22.8455,6.18352,13.3621
-0.271083,-2.99567,0.656791,2.34067
-9.17351,8.33541,3.45409,5.39381
0.339142,8.46597,0.932352,3.20031
-0.899518,-1.66252,0.510616,1.74565
-4.27175,8.46429,3.34597,4.79118
-2.73248,3.67073,3.12767,4.47562
3.42722,10.1377,4.37254,7.71157
5.2049,14.1811,2.49124,5.99349
-4.64864,-17.4793,1.12225,4.32585
-2.4295,-5.00937,0.716517,2.84654
-6.23767,-27.2161,1.77746,2.24411
1.10249,3.34503,0.928346,1.75548
-1.81716,3.18748,1.81555,3.2853
-2.13916,-9.69094,0.628281,1.11737
0.418021,-2.29205,0.573685,0.997315
8.22124,2.69912,2.58853,4.42588
-5.96476,11.1258,4.36477,8.91584
-2.51594,3.62851,1.38294,4.07518
8.51044,2.04159,9.02539,6.57722
1.49965,9.10324,3.73492,6.81434
-0.84499,-25.3534,1.8076,4.69147
3.88663,22.3819,5.54228,17.3103
-2.46362,15.0869,2.59618,7.12125
1.22782,-2.60182,0.443256,1.90136
2.74397,16.1646,0.942638,4.17898
-0.0869607,0.28833,0.410222,0.722339
-15.2739,23.1088,5.63262,10.0418
-3.93327,-5.954,1.45176,2.54103
-0.238848,-5.90193,1.14121,3.18916
-3.76702,22.3252,5.33736,5.76996
-0.0903811,9.85314,2.49688,6.80481
8.35653,16.5551,8.72226,5.76723
0.500012,5.00038,0.458786,0.732841
12.5548,22.3293,3.39191,8.86258
2.561,-4.97246,2.96551,2.92583
-0.0777041,-9.4551,0.903239,7.30241
-5.05552,23.143,5.74692,9.41042
4.00109,8.43992,2.40184,8.66356
4.07982,1.74656,1.63269,2.76556
0.507208,-0.475479,1.30615,3.4726
6.87622,14.9971,3.84927,8.96174
-5.57291,-18.8108,0.972115,4.26614
-6.49786,18.1964,5.24539,8.45999
-0.851506,-10.725,1.24245,3.54913
-6.24913,-12.6632,1.23256,4.52979
0.383358,12.5683,1.60958,5.63586
5.466,11.5788,3.08098,5.35618
0.508609,8.27605,1.31075,3.60766
-2.30753,-0.382854,2.52258,3.09278
-8.94183,14.4926,4.36339,7.60916
0.327577,-7.22083,1.62331,3.20648
-1.17416,-8.81454,1.72546,6.71261
-2.35784,-7.14142,1.17573,3.38153
-11.2018,17.6669,9.15528,11.9437
-0.523015,-13.382,0.480785,1.7144
0.159287,-0.471062,0.282969,0.574168
-0.561172,-3.674,0.473883,1.72523
5.02111,10.9363,1.00769,2.37626
0.858386,9.1518,1.44148,1.9884
-0.112391,0.00986454,0.325322,0.376325
0.988144,20.3268,2.33342,5.35695
2.90286,11.7311,2.32282,2.34569
-8.35156,-14.9877,1.12496,1.66603
0.46448,-0.907304,0.382949,0.560125
-2.66563,7.24525,3.69299,8.76202
1.01554,-4.60894,1.68764,6.07449
-1.45029,-10.4771,1.14483,4.70839
-10.9274,28.4497,5.75317,10.8965
-7.76155,-13.5004,5.32892,7.7853
8.40112,22.3434,4.06643,3.19007
0.19934,-0.197212,0.298115,1.21116
-0.169457,-16.6607,0.535636,2.33562
-3.03586,-1.3655,2.26334,5.43573
-15.3537,-14.9949,4.58072,4.35564
5.14307,7.08361,5.21834,6.30712
-0.798238,4.66808,0.602143,1.23527
-0.281456,-0.103168,0.384977,1.14721
0.562155,17.7541,4.72368,10.32
-12.0259,18.5208,9.7254,13.5625
-6.10546,27.9966,3.41738,5.11962
-1.04848,-9.35856,0.618584,1.91935
-0.104871,0.390423,0.163404,0.288282
-21.3231,29.736,6.08661,10.1953
-2.7123,11.3529,1.98126,2.43307
3.79583,1.00202,3.86691,1.82389
4.05116,-0.311389,0.898162,1.75807
6.13042,15.811,1.43996,4.29857
7.46476,13.0137,5.89659,3.8207
-3.26649,24.3822,3.07404,6.6605
3.99292,5.037,2.88998,5.12886
0.0256343,-4.05168,0.813472,5.09727
-0.669162,-7.90442,0.68243,3.20606
-4.71894,-13.0926,1.08003,1.74975
1.22586,11.2437,1.71705,2.54977
0.240346,-2.7426,0.796306,2.33158
0.28289,-2.75183,0.942659,3.74493
3.20226,-2.21048,2.95847,4.31399
-25.6339,19.0377,5.39572,6.80476
2.32049,19.3834,0.853206,3.12283
-0.330751,12.4268,0.857006,3.97537
0.775488,18.4236,0.704113,2.42537
-10.0311,29.4933,9.08822,14.5886
-3.60941,1.7605,1.43325,1.21475
-0.0315065,-6.44486,2.82218,6.78461
-5.73569,-14.9251,0.419198,2.41692
-8.70239,10.0892,3.93992,4.38916
5.14478,9.24082,0.832389,1.20599
0.602285,-2.90806,1.04106,1.73777
-18.0689,25.4845,2.40992,4.40303
1.98417,3.18399,1.98627,3.47043
49.3411,1.64694,14.3048,3.67457
-0.0014332,0.00132365,0.0279841,0.0255278
0.87765,-0.427148,2.71664,6.64089
-5.40863,19.1047,5.97446,13.2923
-1.86605,-0.55133,0.666558,2.91252
7.08143,2.09883,3.11734,3.17382
-0.105172,-3.60141,0.449904,1.11577
-4.09035,1.29513,1.71897,2.37786
-17.579,27.4608,3.19911,5.10875
5.78221,11.2336,8.65099,7.35552
-4.50439,14.4801,3.25021,7.72934
6.62113,-11.7194,1.23402,1.90343
0.365382,-11.5289,0.614273,1.48493
0.431177,-0.314674,0.0927589,0.0744847
-2.41045,-6.22316,1.27562,1.60676
-2.81442,-3.07051,1.52037,1.01542
-0.33728,-2.92304,0.987945,1.47249
-3.38638,-4.04741,0.613386,3.61573
-8.66854,-33.7177,2.24946,8.50724
0.626645,8.18176,0.507417,0.789038
-4.34268,19.5314,4.71183,10.2285
1.53606,6.79737,1.40349,4.41377
-0.0405355,0.136505,0.523744,0.96978
0.401928,4.65312,2.33375,5.34005
-3.81239,16.9162,2.3092,6.3459
-2.79819,-5.71298,0.764007,2.04338
0.308498,-9.02665,0.785239,3.29469
0.396408,-2.43473,1.84817,5.15734
-0.313766,-2.4104,0.610811,2.4984
0.933537,4.35412,1.16159,1.80978
1.76054,8.94269,2.44817,3.5214
-3.83146,22.3164,4.21456,16.8076
-28.4244,26.6755,6.38979,11.6242
11.4103,1.08984,15.0348,7.49722
-4.73596,-7.11935,3.0032,3.34607
-0.145245,0.34759,0.477288,0.743863
-4.23479,4.12778,3.29514,5.59994
-1.9199,19.2183,1.61597,4.4171
-5.69441,26.2606,6.67019,16.2398
-0.678128,-0.839617,0.453009,1.01423
3.98302,13.4548,2.25924,5.99115
0.222968,-0.143599,1.97755,3.24323
0.152247,2.20366,1.99226,4.96925
0.364606,0.0335976,0.501123,0.866979
0.654322,-2.70408,0.319883,0.932695
1.09725,19.1893,1.63808,4.77531
-1.2185,-8.28943,0.729406,1.37934
-0.108166,-8.95874,2.61382,3.95251
-2.81495,25.3104,2.46529,4.8517
0.964726,5.91235,4.72221,9.52984
-4.72091,16.7199,5.21376,11.8629
0.100079,1.38843,0.46274,0.678945
-3.85304,-24.8309,0.748916,2.04908
-8.1731,16.1567,3.06435,8.82962
0.0578998,-11.4421,0.576645,2.16301
-10.7159,15.8241,4.5127,8.30102
-2.77615,-10.5682,1.93019,4.41819
-8.43139,18.8859,4.72515,6.70256
1.81316,5.18363,2.11334,7.29743
-0.145378,0.809501,0.209238,0.478505
-3.20716,-14.473,1.58394,2.27529
-0.0594653,-0.246579,0.729738,1.37082
-2.11114,3.70435,1.77503,2.67393
-3.69659,-27.7778,1.13383,2.32524
-0.0754067,9.44809,3.24192,4.77022
-2.00811,-5.56843,0.922713,3.21645
-1.15376,-4.84096,0.857772,1.81959
0.780604,7.9021,4.67847,7.28973
-0.418436,-4.71839,0.547966,1.84268
-0.0980318,4.80975,2.99924,3.23124
-6.96937,14.2362,4.04994,7.04776
-2.05786,19.1944,1.68977,4.45967
-2.21912,13.86,2.11182,4.23283
2.49224,-12.9745,3.86712,8.36565
0.555623,-0.410056,0.350548,0.493805
-3.85504,11.9498,4.79797,11.2778
-2.62388,9.87261,2.63128,4.59922
2.12677,4.33696,3.24633,4.83978
-2.16884,2.71837,2.37531,2.72035
3.71378,8.12727,1.59528,3.40864
-13.9985,22.5762,7.595,11.8092
-1.23258,-0.0332553,0.923762,0.387441
1.10444,16.2225,4.72024,7.93456
0.485476,0.522956,0.203422,0.378865
-6.18199,8.23242,3.81021,5.72625
-16.6253,31.89,8.17964,13.7185
-0.0724153,-1.64279,0.571846,1.50096
-1.06073,-8.96374,0.523967,0.723506
-11.6076,28.592,2.97801,4.84955
-0.588558,-3.15345,0.461567,0.362344
-1.22566,0.0266628,1.96687,3.08594
0.463609,0.644466,0.417277,1.3231
0.504141,7.23564,0.819037,2.05139
3.51122,8.21492,6.62176,13.2694
-7.36754,16.2227,6.51402,10.9489
-0.0622516,-3.81244,1.0907,1.80921
-12.2078,4.54135,6.46595,6.32233
-0.438453,11.5428,4.14283,3.8355
-1.25795,-7.41969,0.417508,4.05081
1.43539,25.4445,4.54399,14.284
-3.99856,-13.8082,1.36336,1.53844
-1.29607,-4.3098,1.12326,1.6296
-8.81877,17.1729,3.24165,6.18697
-2.24818,-9.86652,1.68584,3.43567
2.46893,1.67141,2.81461,5.70389
-3.26034,6.43838,2.74204,6.63478
13.7157,57.3252,13.8027,21.6338
-1.25612,1.5894,1.14715,1.79867
-1.74071,-0.576231,1.001,1.43694
-2.33776,-13.2636,0.858717,2.33123
2.51253,11.0817,1.92184,6.88218
0.78022,10.6662,1.5408,4.85134
-1.20079,0.858553,1.24378,1.80666
-3.24132,-10.8953,1.54831,2.1191
-13.1198,20.2284,7.03723,14.4131
4.21702,27.4786,4.34289,17.6562
-2.01244,3.13604,0.948416,8.67278
0.0188727,-0.0457296,0.179367,0.583445
-6.34237,19.0595,3.95267,9.16179
-0.000872,-0.00529975,0.12129,0.129823
-2.65807,-14.7566,1.15395,1.83319
-0.894367,-0.522057,0.489115,0.516483
-4.47831,19.435,3.8232,11.3795
0.495059,-1.79324,0.322614,1.44258
29.8797,5.29376,27.9351,6.61437
-5.74114,23.4532,3.9079,11.5821
-7.17501,-15.3568,2.60167,3.77362
-12.6234,24.6702,7.11742,11.604
-1.2367,-2.3773,0.525068,1.49041
-5.35461,-9.31056,1.92876,3.89339
-1.15254,-2.53327,2.16438,3.81127
4.51158,-2.75488,4.27117,7.74037
-5.97367,-25.2875,0.995863,1.43321
-1.90978,-7.29858,1.11244,3.82503
-14.6981,25.4771,5.474,9.89088
-12.1677,-28.4275,1.03415,6.50127
-0.342311,0.775055,0.311694,0.571358
2.3862,-0.125787,1.60589,1.24321
2.14653,3.71274,0.772758,1.54673
-0.105881,-5.81854,1.46198,3.69502
1.62803,-1.04129,1.60396,8.7593
-0.714537,-2.59578,0.786915,1.60896
-9.78275,-0.752205,7.06311,7.04599
-7.79193,28.0513,5.99541,11.8008
0.440119,28.7104,1.27695,3.69567
-2.66488,3.83482,2.17848,4.5705
0.18428,-18.8302,0.733782,2.7429
0.340108,-0.780621,0.453095,1.96873
0.574778,9.61937,0.463541,2.1731
-0.040979,0.104516,0.365771,0.602249
0.845318,-8.80326,0.59906,2.3237
0.673603,-10.885,0.693459,3.7813
1.62321,0.825571,0.681948,0.938473
-0.017158,-0.0740066,0.13405,0.447175
-9.07614,27.5356,3.46268,4.9053
-0.252939,-4.41083,0.429669,2.11845
0.0195691,-2.44374,0.476377,2.29652
0.687584,18.6981,6.8171,8.32047
-9.64758,20.6779,3.92759,5.97452
0.440364,-1.65989,0.796096,1.54228
-0.0736879,0.184081,0.463548,0.605499
2.79314,3.58438,0.650869,1.57338
-4.0758,-9.3527,1.77821,3.03533
-2.39117,13.1581,4.22922,7.60116
-1.11654,-1.03995,0.736132,1.72574
1.34304,1.38257,0.358368,0.544674
6.11801,0.741026,2.72785,5.11669
-4.07691,-1.01192,0.709145,0.842492
-3.1727,-8.85656,1.5367,2.75891
-5.51691,12.8709,2.70202,6.63073
-6.24913,-17.298,1.01144,5.19506
0.256268,-9.04922,1.13583,8.98658
4.45462,24.2095,1.79,3.10087
10.5066,41.7019,11.425,12.2534
0.132871,-5.34171,1.36197,4.96992
-0.894362,25.9044,3.24264,12.4619
3.05744,11.1639,1.26319,3.29942
-3.54429,-3.38633,1.28367,2.14522
-5.27749,6.22175,5.91807,8.97318
-2.20414,13.0375,3.64177,4.20674
-8.27736,9.67868,2.71081,4.64947
-5.4747,-14.7756,0.89943,1.63968
1.17427,0.0354513,1.37511,1.85715
-0.119619,0.33015,0.255906,0.644003
-2.27179,15.6351,3.62655,4.24406
-3.01344,7.4903,1.98815,3.96426
-0.693571,-4.8846,1.88762,2.42385
-0.376752,-8.60645,2.06346,4.97192
-15.4087,24.7527,1.9292,3.6346
-0.00173957,0.000423547,0.0883565,0.128911
0.347346,-2.06605,0.521573,2.29535
-0.0479114,-9.60119,1.02853,5.43945
-0.15363,-0.45789,0.453115,0.646602
1.17324,-0.746017,2.06994,2.36468
0.36604,-0.0886402,0.241722,0.311891
-2.36129,8.55188,1.42385,3.56664
1.31374,4.72396,1.21676,1.89888
2.1982,-0.960047,1.0728,0.845207
-2.10609,-0.991958,1.32371,4.31151
7.71704,18.5644,2.91307,3.95815
0.085246,-0.267646,0.217695,0.292293
-0.292108,5.85414,1.817,2.78312
-4.89103,-7.29269,1.39965,2.39949
-7.19422,-13.7457,1.3921,1.86707
4.10636,9.64955,2.85373,7.48506
-2.66533,-24.0725,0.595577,3.26343
1.46725,0.107972,2.47651,4.90907
0.697768,9.80234,0.798342,4.00575
-0.225709,-1.22381,0.59835,1.68668
-4.55486,-12.8752,2.31886,2.89977
-3.49803,6.67046,1.58662,6.52877
-6.46289,9.89823,4.87498,11.5548
-5.7958,-17.0029,0.975121,5.33133
1.88595,10.812,1.95981,6.56171
4.12532,0.227538,0.878822,1.04733
3.7933,12.7735,0.930002,1.91976
-9.01004,13.649,3.56313,7.00152
-2.52786,2.41606,1.09885,3.74331
0.0118571,4.25161,2.63979,3.25748
0.526903,-0.946668,0.311737,0.293615
5.28683,11.0979,3.0929,5.25241
2.03841,12.7781,2.81602,9.70026
-1.32271,9.2077,1.65477,5.78552
10.8715,-7.32039,3.83073,20.0874
6.72023,-4.89667,13.1904,5.51131
0.246377,-2.44064,0.934128,2.24965
6.67288,18.053,8.45372,10.5006
-0.945426,-2.35645,0.824933,3.75157
3.38142,36.3495,14.7113,14.2092
-2.01752,4.28092,3.22684,8.24614
-0.000240204,4.48868,0.998315,2.01407
-7.31079,12.298,4.3388,4.77314
-7.6944,12.5104,3.41887,14.0366
5.29534,7.03494,5.63169,3.56549
2.13464,-4.23446,1.33678,2.00225
-1.41581,-2.99557,1.25797,2.87604
1.6677,23.7367,5.1841,12.3179
-3.53755,-2.8448,3.22354,4.95827
2.34202,15.8957,2.29408,4.55036
-11.0717,31.2808,5.8868,10.1707
-0.724802,3.36388,0.650952,1.80174
-0.340551,0.445732,0.923265,2.978
-4.65694,14.4821,3.43644,10.371
-4.2232,1.02821,3.13221,8.2373
3.92321,0.312616,1.07464,1.79711
-0.854767,3.00797,1.55525,3.27805
1.8323,5.10648,1.44733,3.49712
0.608467,-0.211129,0.464271,0.583003
0.141117,9.19062,5.42561,5.13154
0.770217,0.322454,1.32136,1.47557
-0.0915309,9.47417,2.84775,3.14584
-8.6026,8.07067,8.29435,14.971
1.95683,4.47153,1.15629,3.04401
-1.18691,0.247239,1.52498,3.18648
-0.569105,6.3536,2.76417,5.5224
1.34294,-1.30103,0.472722,1.77095
0.862281,-0.677233,0.985266,1.01905
-2.78488,-12.988,1.27932,2.98873
-1.36295,2.92632,2.07923,5.10785
0.974493,3.7052,0.683426,1.43219
1.12705,-3.90947,0.410252,0.964599
-4.087,-9.99165,1.25202,2.81448
-0.915758,2.36107,0.683782,1.86767
-3.69109,30.873,1.79298,3.74475
-5.52142,11.6895,6.4946,12.53
-5.48,17.0269,5.3831,7.95098
-17.728,17.4098,5.41649,5.76261
1.05987,-18.4158,1.24851,5.05791
-7.80786,36.1539,3.58773,8.52701
-0.656294,-17.4184,3.21606,4.7628
0.0570906,-1.03423,5.45618,12.5661
-4.05752,-12.0612,1.41406,2.54488
-3.14029,8.0305,5.29112,10.0203
0.0892356,-2.77946,0.56171,2.43409
-0.148914,22.1304,2.08607,6.74537
-3.99717,15.9448,2.93269,4.73764
3.12444,4.5781,2.55379,3.66697
3.98689,-0.108861,1.50657,5.86938
-0.245593,-19.7111,1.07842,5.15601
4.11213,-3.44156,9.93191,7.44849
0.63012,-2.26002,0.718185,1.78647
8.93631,-15.8105,11.8906,11.8691
1.41276,20.1058,2.02996,3.89558
-0.0269489,0.00259562,0.162156,0.0287969
0.0283156,4.51099,1.0535,0.98289
-1.43474,-2.32627,1.63718,2.84835
-1.50398,0.792488,2.47971,2.60777
-13.6863,33.246,3.54968,9.55331
-18.4556,25.0897,2.94944,5.21184
0.594812,1.54124,2.27383,4.42773
2.60212,14.8542,1.79172,2.43067
3.06159,-1.92307,2.00023,2.65559
-0.514871,-1.45437,0.953149,1.89704
-4.94699,-9.55816,1.54293,2.49233
-3.3436,18.7031,2.50329,4.33887
5.32055,17.5568,1.45853,3.38331
13.9016,-4.80928,3.93234,4.30407
-0.470438,-2.73229,0.745695,1.30026
0.777117,9.26043,2.14554,4.46586
-3.95217,-2.27557,1.18884,2.27304
-16.3102,-14.9329,2.18906,2.80287
-2.01726,-6.09516,2.33275,11.4441
0.437807,1.48668,0.625486,1.39375
-12.2056,33.9202,5.34185,9.35826
-8.97104,-18.2044,0.84311,4.35222
1.02154,2.36415,1.77567,4.18701
1.22306,6.87888,0.795809,2.00018
-11.5823,-5.25169,4.48808,4.12275
-1.49167,-3.27331,2.50155,4.10992
2.28898,-11.3635,0.562102,1.52982
-3.94017,-6.25814,1.12373,2.76242
-2.06408,57.9837,10.9105,11.8979
29.6375,34.7069,11.9643,7.66613
2.45565,13.7747,0.982834,4.45821
-8.61344,15.3729,2.34503,3.12134
2.41262,23.3216,6.0616,10.141
2.23934,12.929,0.742888,1.49301
0.845695,7.97539,0.905373,2.58068
-6.43358,17.2013,4.33528,12.4617
-7.35622,19.2422,6.53905,12.6807
-4.55178,-16.0839,0.629152,2.41268
1.73511,-4.5605,5.64841,6.20112
-5.88252,-13.9922,0.672706,1.56093
3.37988,4.96383,2.84991,6.13912
-0.767199,-3.59001,0.536358,2.90334
-2.98814,-3.66689,2.6366,8.47472
-0.00231077,2.20305,0.874082,1.67509
-3.8882,2.18777,2.1978,1.53426
-4.23982,21.9548,4.14536,7.62706
4.25283,-6.60432,2.7923,8.04421
-3.45144,7.79486,3.14552,6.66367
-8.40835,17.3363,4.80417,12.2654
-2.00698,-9.36132,1.23641,4.33214
-8.25146,21.0592,1.238,1.83821
-2.47822,12.7661,2.52834,2.15223
2.15961,6.01331,0.663679,1.58463
1.4411,-1.92189,2.21696,4.78892
-5.4881,18.9129,4.22565,7.81081
0.90279,11.7805,2.45868,9.86333
0.041305,-2.04305,0.451031,0.863035
2.63675,17.857,0.628182,2.14942
1.50254,4.80489,1.51854,2.68445
-1.85927,0.732626,1.80504,2.01538
1.22835,8.04281,1.11711,3.02075
-2.82,7.67852,2.94537,5.18131
-0.443554,-2.00423,0.446435,1.98018
-3.55358,3.96127,3.08274,3.82785
0.830029,-5.9987,1.41896,3.28402
0.865733,0.669985,1.09501,2.81182
-3.2757,16.9959,1.46847,4.04556
-3.72682,13.1139,2.55857,2.84029
-11.8007,24.0795,2.26462,4.05337
-0.191006,-5.37983,0.679992,2.46018
-0.422104,-4.13244,0.475697,1.12225
2.8175,3.57085,2.85976,4.98367
-0.0618618,-2.61413,0.696882,1.35125
1.52522,-5.52154,0.487557,0.703359
0.567071,-4.35036,0.946815,4.23251
17.7527,1.94884,16.7967,8.73345
-2.85302,-7.11704,1.26759,2.67879
-5.31719,-17.8267,0.733405,0.926085
-0.659441,-2.87832,0.495973,1.9138
-0.140473,5.95731,5.63527,9.90905
-0.280078,0.867153,1.29982,3.29587
-2.94667,19.6459,2.43485,2.92305
-1.39838,-9.89147,4.32945,2.52609
0.0205225,-0.0572986,0.854321,1.4735
5.5934,6.07062,8.86911,6.08971
-0.293615,0.377832,0.965357,3.35886
-3.0166,-12.0878,1.85183,1.72479
-7.72336,-24.877,4.99731,9.24785
-4.53386,-4.75285,2.38988,3.58148
4.87431,6.85138,2.51963,5.72583
-3.76035,17.9103,2.514,4.39912
-0.0992849,0.0168886,0.425248,0.160926
-2.65552,31.4323,2.9399,8.2927
-2.86986,-7.5106,1.72816,5.0002
-0.0882779,15.963,3.61606,3.22537
-1.61612,12.7191,5.75825,8.01792
-0.88325,-0.869443,0.637826,1.3679
