jannis/table2.V29,jannis/table2.V38,jannis/table2.V41
0.902083,0.272222,0.173149
1.0,0.455556,-0.497107
0.627778,0.403125,-0.212634
0.261111,0.29375,-2.72004
0.0854167,0.166667,-0.402152
0.5125,0.447917,2.87663
0.0888889,0.247917,1.01143
1.0,0.510417,3.01845
0.163889,0.3625,1.70674
0.0833333,0.525,2.46243
0.345833,0.538889,-2.24019
1.0,0.111111,0.425434
0.454167,0.25,2.09011
0.977083,0.947222,-0.352332
0.858333,0.147917,0.530575
0.483333,0.180556,0.571418
0.597917,0.311111,-0.794346
1.0,0.0611111,0.404913
1.0,1.0,-0.354982
0.394444,0.20625,-0.766305
1.0,0.583333,-0.0560512
1.0,0.553125,-0.884903
0.938889,0.689583,1.81292
0.920833,0.1,0.61845
0.0666667,0.504167,-0.327874
1.0,0.380556,0.455689
0.483333,0.722917,0.223459
1.0,0.347222,0.124513
1.0,0.727083,1.59136
0.210417,0.64375,0.305669
0.452778,0.652778,0.431455
1.0,0.166667,0.185252
0.541667,0.877778,0.691377
1.0,0.144444,0.00717568
1.0,0.269444,-1.3149
0.519444,0.2375,-0.504862
1.0,0.429167,-0.608059
0.527083,0.272222,0.476825
0.695833,0.163889,-0.297882
1.0,0.502778,1.08993
0.208333,0.9125,1.66673
1.0,0.161111,2.57093
1.0,0.655556,-0.969119
0.145833,0.480556,-0.133177
0.344444,0.130556,0.700602
0.239583,0.16875,-1.17721
0.258333,0.408333,-3.1136
0.838889,0.386111,-4.60876
0.129167,0.075,-0.786669
0.102083,0.469444,1.17314
1.0,0.613889,0.895256
1.0,0.15,-0.564771
0.611111,0.15,-0.134406
0.845833,0.108333,-0.522569
0.2125,0.071875,3.5012
0.508333,0.397222,0.638709
1.0,0.511111,0.1538
1.0,0.927083,-0.577286
0.733333,0.1,2.30276
1.0,0.188889,-1.4934
0.477778,0.638889,0.189884
0.233333,0.188889,4.33806
0.2625,0.20625,0.938154
0.35625,0.125,-0.268878
0.8,0.646875,1.73403
0.779167,0.222222,-0.147211
0.497917,0.452778,-0.257766
0.960417,0.163889,0.414008
1.0,0.483333,1.11037
1.0,0.0888889,-1.05185
0.966667,0.0611111,0.704159
0.902778,0.353125,0.642459
0.283333,0.786111,0.0592601
0.364583,0.575,0.439828
0.616667,0.361111,-1.47692
0.504167,0.89375,0.171242
0.13125,0.444444,1.4985
0.158333,0.236111,-0.245394
0.233333,0.233333,-0.209892
0.10625,1.0,-1.03231
0.225,0.795833,-0.724957
0.416667,0.430556,2.57224
0.9375,0.752778,-0.741072
0.377778,0.170833,-0.00173437
1.0,0.56875,0.608687
0.379167,0.191667,-0.581867
1.0,0.386111,0.0110907
0.161111,0.719444,3.93356
0.252778,0.0708333,2.26928
1.0,0.79375,0.737977
0.70625,0.15,0.382434
0.133333,0.075,0.0104872
1.0,0.1625,-0.151536
0.522917,0.35,0.694194
0.558333,0.513889,0.346535
0.519444,0.20625,1.17381
1.0,0.38125,0.0436144
0.104167,0.13125,0.164979
0.3625,0.330556,1.73973
0.135417,0.119444,2.11841
0.360417,0.322917,-0.741406
1.0,0.16875,0.543374
0.344444,0.177778,-0.0707836
0.0833333,0.821875,1.76075
1.0,0.277778,0.166044
1.0,0.289583,0.337909
0.138889,0.370833,0.619764
0.758333,0.288889,1.87226
0.377778,0.20625,1.70644
0.227083,0.811111,0.116638
0.09375,0.611111,-0.0636477
0.644444,0.202778,0.904022
0.897917,0.469444,0.840768
0.0416667,0.194444,0.129944
0.183333,0.186111,-0.38238
1.0,0.302083,1.87563
1.0,0.785417,2.49661
0.0458333,0.744444,-1.35454
0.822222,0.3,2.20289
0.1375,0.138889,0.083449
0.65,0.569444,0.28762
0.116667,0.06875,-0.563641
1.0,0.505556,2.89989
1.0,0.113889,12.6737
0.2,0.686111,-0.644629
1.0,0.0638889,-0.0763962
1.0,0.580556,-0.209346
0.372222,0.877778,0.812677
0.127083,0.24375,-0.594761
1.0,0.758333,-0.563492
0.0354167,0.225,-0.6269
1.0,0.410417,-0.503729
0.266667,0.610417,-0.309292
0.494444,0.188889,3.74784
0.0979167,0.316667,-1.72779
0.110417,0.0666667,4.51865
1.0,0.08125,0.418069
0.36875,0.222917,-1.81208
0.697222,0.113889,0.794805
0.164583,0.122917,0.297245
0.0916667,0.233333,-2.04872
0.783333,0.502778,1.91169
0.0395833,0.425,0.152531
0.0770833,0.2,3.82833
0.263889,0.488889,-0.515813
0.18125,0.9375,0.15025
0.28125,0.389583,0.157134
0.0805556,0.363889,3.4751
1.0,0.203125,0.271607
0.486111,0.314583,0.263534
0.722917,0.402778,0.356031
1.0,0.191667,-0.108642
1.0,0.233333,-0.483375
0.244444,0.78125,0.402613
0.383333,0.0611111,0.222923
1.0,0.230556,3.09527
0.133333,0.341667,-0.0516898
0.238889,0.872222,0.913362
1.0,0.333333,0.514133
1.0,0.266667,1.88529
0.1875,0.180556,3.10398
0.0888889,0.152778,3.12979
0.275,0.146875,1.38958
0.88125,0.380556,0.757068
1.0,0.397917,1.08469
0.729167,1.0,-0.139085
0.705556,0.577083,-0.0498707
1.0,0.5,1.05454
1.0,0.204167,-0.604977
0.191667,0.5375,-0.521292
0.11875,0.463889,-0.581427
1.0,0.575,2.44501
0.861111,0.338889,-0.22771
0.814583,0.330556,0.980076
1.0,0.28125,1.04351
0.109375,0.225,0.127687
0.5375,0.152778,1.58805
1.0,0.635417,-0.301634
0.252083,0.533333,1.67692
0.127083,0.725,1.41729
0.497222,0.280556,0.836781
0.225,0.547917,-0.78051
0.366667,0.761111,2.72171
1.0,0.141667,0.856572
1.0,0.76875,2.86308
1.0,1.0,-1.14688
0.2125,0.166667,1.27001
1.0,0.0625,1.6675
0.455556,0.372917,1.68885
0.980556,0.3375,-5.2621
0.0854167,0.908333,0.0471942
1.0,0.147222,-0.718767
1.0,0.197222,1.35433
0.116667,0.546875,-0.619038
1.0,0.202083,0.356039
0.864583,0.333333,-0.695511
0.116667,0.35,0.956381
0.2,0.5875,-0.180064
0.0333333,0.302778,2.69856
0.24375,0.294444,0.919651
0.114583,0.66875,0.230459
0.0583333,0.213889,1.66314
0.366667,0.136111,-0.660409
1.0,0.309375,-1.08669
0.258333,0.463889,1.01322
0.141667,0.6,1.24978
0.122917,0.591667,0.337569
0.130556,0.369444,0.878217
0.20625,0.6875,0.346256
1.0,0.258333,2.26593
0.108333,0.316667,-0.934864
0.09375,0.197222,0.898027
0.258333,0.302778,0.326935
1.0,0.205556,0.893406
1.0,0.208333,0.0148786
0.283333,0.21875,0.0816514
1.0,0.490625,0.531727
1.0,0.316667,0.465522
1.0,0.38125,0.650315
0.364583,0.169444,0.478735
0.191667,0.394444,2.35626
1.0,0.452083,2.08164
0.283333,0.361111,0.575336
1.0,0.202778,1.89602
1.0,0.275,0.259757
0.958333,0.577778,2.57903
0.983333,0.275,-0.317368
0.264583,0.202083,0.151933
0.14375,0.319444,-0.363735
1.0,0.09375,0.859934
1.0,0.633333,1.79902
0.566667,0.29375,-0.316294
1.0,0.672222,0.914172
0.175,0.495833,-0.94157
0.860417,0.233333,0.323897
0.497917,0.238889,0.451171
0.8625,0.3125,0.870852
0.289583,0.313889,-0.306052
0.364583,0.108333,-0.194777
1.0,0.902083,1.51851
0.997917,0.125,0.858847
0.741667,0.591667,2.65042
0.327083,0.0972222,0.409397
0.760417,0.538889,1.95806
0.491667,0.355556,1.58404
1.0,0.0916667,-0.330231
0.233333,0.590625,-0.394771
1.0,0.23125,1.83431
0.204167,0.452778,0.0634068
0.0875,0.386111,5.22285
0.958333,0.15625,1.00867
0.114583,0.869444,-1.38169
0.410417,0.227778,0.0941865
0.227083,0.340625,-0.512793
1.0,0.864583,-0.304204
0.25,0.205556,1.49303
0.470833,0.708333,-0.806856
0.0895833,0.766667,0.21093
0.872917,0.772917,-0.098716
0.122917,0.236111,0.638696
0.05,0.258333,3.41836
0.913889,0.738889,-0.59365
1.0,0.388889,-1.35509
0.1,1.0,0.304545
1.0,0.430556,-0.178929
0.302083,0.527778,1.14615
0.852083,0.691667,1.92832
0.0958333,0.075,-0.100079
0.341667,0.13125,1.7523
0.304167,0.458333,1.7323
0.344444,0.475,0.295441
0.633333,0.170833,-0.122488
0.1,0.53125,0.363048
0.111111,0.608333,-3.07086
0.208333,0.177083,1.48446
1.0,0.539583,-0.894063
1.0,0.761111,0.11974
0.902778,0.661111,0.646498
1.0,0.145833,-0.370939
0.477778,0.833333,-0.840722
0.779167,0.338889,0.640503
1.0,0.730556,2.83628
0.141667,0.369444,-0.204498
0.55,0.5,0.401703
1.0,0.147222,-0.597303
0.133333,0.136111,-0.251343
0.108333,0.305556,1.63269
0.597917,0.5875,0.663811
1.0,0.1,1.81854
0.283333,0.15625,1.83747
0.116667,0.802083,-2.02473
0.163889,0.0444444,1.86342
1.0,0.280556,4.99557
1.0,0.144444,-0.502584
0.1,1.0,-1.57785
0.305556,0.535417,4.63906
1.0,0.51875,0.794534
0.51875,0.0916667,0.899038
1.0,0.386111,-0.0363065
0.160417,0.344444,0.570212
0.245833,0.208333,-0.0199452
1.0,0.283333,-4.00166
0.25,0.394444,0.744977
0.225,0.255556,0.908855
0.208333,0.810417,-0.565994
0.877083,0.330556,-1.60866
1.0,0.452083,3.58354
0.35625,0.411111,0.903449
0.922222,0.1625,1.34161
0.966667,0.645833,-3.90663
1.0,0.458333,-0.110809
0.988889,0.596875,1.00292
0.852083,0.322222,0.851866
0.716667,0.25,-0.739124
0.654167,0.511111,-0.578243
1.0,0.520833,-0.298981
0.997917,0.291667,-2.69074
0.127083,0.308333,0.411726
1.0,0.25,-1.02751
0.0666667,0.365625,-0.297782
1.0,0.938889,0.0159987
0.145833,0.271875,0.521353
1.0,0.477778,1.31113
1.0,1.0,-1.29777
0.10625,0.244444,-0.187187
1.0,0.652778,-0.653639
1.0,0.379167,9.23484
1.0,0.152778,-2.52162
0.4125,0.322222,0.444915
0.475,0.303125,-1.58661
0.384375,0.34375,1.55918
0.34375,0.460417,0.888104
0.494444,0.495833,11.3174
0.854167,0.197222,3.21363
0.395833,0.363889,-0.400261
0.977083,0.611111,1.38091
0.216667,0.334375,0.279254
0.96875,0.233333,-0.0337873
0.866667,0.75,-1.60608
1.0,0.183333,0.196356
1.0,0.422222,-1.36953
0.3,0.125,0.177214
0.264583,0.102778,0.572423
0.597917,1.0,0.65983
0.383333,0.586111,0.18937
0.119444,0.872222,0.727533
0.372917,0.230556,-0.648705
0.135417,0.665625,-0.983367
1.0,0.136111,1.20857
0.0645833,0.319444,1.34424
0.366667,0.2875,0.0790476
0.658333,0.597222,-1.93173
0.380556,0.441667,-0.424832
1.0,0.161111,-0.0434928
0.427083,0.325,0.454073
0.15,0.44375,-1.40042
0.352778,0.0888889,8.36559
0.102083,0.25,-0.0818671
0.19375,0.119444,0.816407
0.841667,0.785417,-0.552825
0.660417,0.216667,1.06299
0.530556,0.797222,-0.501429
0.795833,0.291667,1.84147
0.114583,0.330556,0.831637
0.736111,0.252778,1.93149
0.30625,0.197917,0.50028
0.566667,0.172222,-1.43823
0.09375,0.3,4.21354
0.0805556,0.254167,1.32082
0.14375,0.625,-1.86966
0.572917,0.09375,-0.243937
0.6625,0.45,-0.59105
0.825,0.209375,-0.477271
1.0,0.696875,-2.49765
0.883333,0.0625,0.0564418
0.620833,0.175,0.214069
0.814583,0.108333,2.80318
0.155556,0.630556,-5.44153
0.316667,1.0,0.716957
0.185417,0.135417,0.667632
1.0,0.25625,2.77887
0.33125,0.361111,-0.78893
0.075,0.10625,0.77998
0.2375,0.452083,-0.976244
0.08125,0.758333,1.34423
1.0,0.29375,-0.245527
1.0,0.561111,-0.0195744
0.441667,0.5125,0.0245377
0.129167,1.0,1.93601
0.0944444,0.205556,1.10421
0.555556,0.39375,0.207596
1.0,0.416667,1.46269
0.0520833,0.0895833,1.74907
1.0,0.166667,-0.0637642
0.75,0.508333,-1.12489
0.277778,0.380556,0.741341
0.870833,0.591667,0.700512
0.260417,0.402778,0.77274
1.0,0.0972222,0.0952066
0.0458333,0.402778,-0.597957
0.135417,0.211111,-0.323239
0.541667,0.541667,0.497363
1.0,0.533333,0.0345148
0.110417,0.214583,-0.128636
0.202083,0.484375,0.607649
0.2125,0.547917,1.00418
0.570833,0.516667,1.17832
0.458333,0.585417,-0.679396
1.0,0.308333,0.889721
1.0,0.441667,2.33787
0.11875,0.144444,-0.156603
0.566667,0.858333,0.294996
1.0,0.191667,0.0740805
0.225,0.261111,1.33491
0.285417,0.369444,-0.539033
0.870833,0.541667,-0.75232
0.489583,0.527083,-0.0228531
1.0,0.347222,-0.0969187
0.13125,0.178125,-14.5652
1.0,0.59375,0.0948737
0.233333,0.1625,-1.60161
0.304167,0.283333,0.892172
1.0,0.213889,-0.367394
1.0,0.261111,0.182559
1.0,0.11875,0.996103
1.0,0.172222,2.05704
1.0,0.338889,-0.393539
0.160417,1.0,0.407425
0.154167,0.835417,-0.556302
1.0,0.644444,2.40655
1.0,0.547222,0.50994
0.7,0.5125,-0.264958
1.0,0.166667,0.783107
1.0,0.3625,-2.06844
0.0645833,0.180556,0.245253
0.304167,0.122222,0.738148
0.1125,0.833333,0.803571
0.0916667,0.122222,-0.863356
0.35,0.164583,0.891846
0.552083,0.289583,0.933567
1.0,0.486111,1.87842
1.0,0.780556,0.731302
0.297917,0.3125,1.04065
1.0,1.0,-0.300742
1.0,0.197222,0.722937
0.585417,0.386111,-0.065909
0.777083,0.408333,0.240728
1.0,0.935417,-0.717828
0.8875,0.0944444,-0.38156
1.0,0.105556,-1.23084
0.1,0.455556,0.978357
1.0,0.464583,0.224087
1.0,0.391667,0.529831
0.330556,0.789583,-0.138104
0.145833,0.636111,0.427925
0.375,0.633333,2.00478
0.66875,0.422917,0.260732
0.175,0.21875,0.969822
0.229167,0.541667,0.504968
0.1125,0.233333,-0.561552
1.0,0.272222,0.854208
0.28125,0.41875,0.904244
0.0854167,0.377083,0.301848
0.188889,0.25,-1.33905
0.125,0.622222,0.762989
0.152083,0.491667,-0.686963
1.0,0.297917,0.952622
1.0,0.415625,9.32237
0.927083,0.54375,-0.0566348
0.702083,0.83125,0.0200611
0.355556,0.583333,0.845674
0.266667,0.402778,0.149613
0.65,0.216667,-0.520301
0.511111,0.355556,1.24021
1.0,0.610417,0.558409
0.4,0.5625,0.926374
0.89375,1.0,-1.88463
0.661111,0.204167,1.33122
0.322222,0.530556,-0.431117
0.997917,0.491667,0.543213
0.139583,0.330556,-0.911318
0.2625,0.746875,0.147785
1.0,0.910417,-0.102063
0.4,0.780556,2.10886
0.133333,0.497222,1.37939
0.283333,0.0444444,1.12995
1.0,0.447222,-0.0797505
0.491667,0.89375,2.32942
0.65,0.122222,0.274689
0.5,0.5625,-0.0753101
0.833333,0.514583,-0.0650627
1.0,0.480556,0.228563
1.0,0.294444,-0.25633
0.540625,0.841667,-2.73882
0.458333,0.20625,0.347022
1.0,0.0944444,-0.842098
0.958333,0.652083,-0.881409
0.108333,0.341667,-0.103948
0.395833,0.219444,1.322
0.122917,0.39375,-2.03846
0.208333,0.629167,-2.48093
1.0,0.283333,-0.430459
0.135417,0.425,0.841912
1.0,0.111111,2.40524
0.216667,0.839583,1.59714
0.164583,0.275,3.17497
0.8,0.108333,0.221223
1.0,0.147222,0.62753
0.385417,0.15625,0.668802
0.5625,0.425,0.781501
0.110417,0.625,1.21713
1.0,0.194444,1.04998
1.0,0.216667,0.255088
0.425,0.3,3.76438
1.0,0.302778,-0.710026
1.0,0.647222,0.728851
1.0,0.172917,0.426963
1.0,0.555556,-0.768763
0.739583,0.975,0.385529
0.997222,0.147917,1.07784
0.402083,0.254167,1.27906
0.927083,0.261111,-0.964015
1.0,0.205556,-0.382076
0.0354167,0.188889,-0.0466315
1.0,0.277778,0.632215
1.0,0.252778,0.0254168
0.0583333,0.2,0.210741
0.297917,0.18125,-0.853296
1.0,0.0861111,-0.778277
0.441667,0.455556,0.841719
0.588889,0.0916667,1.93665
0.533333,0.0666667,0.776807
0.21875,0.436111,-0.148103
0.0458333,0.209375,2.56501
0.772917,0.277083,0.367401
0.9375,0.297917,-0.0983849
0.852083,0.259375,-0.885853
0.116667,0.472222,-0.0768518
1.0,0.5,1.43549
0.270833,0.1875,-0.695948
1.0,0.616667,-0.0719543
0.65625,0.2375,-0.878091
1.0,0.125,1.51507
0.0875,0.171875,-0.00552121
1.0,0.375,0.996101
0.675,0.4,-0.016728
0.772222,0.275,0.740205
0.370833,0.316667,0.524237
0.127083,0.0611111,0.446824
1.0,0.0875,3.66376
0.158333,0.0354167,-2.66763
0.197917,0.180556,1.39928
0.479167,0.802778,-0.102486
0.1,0.352778,0.436587
0.202778,0.129167,-1.07906
0.319444,0.833333,-0.476439
1.0,0.230556,0.306263
0.647917,0.204167,1.75057
0.535417,0.471875,2.06828
0.81875,0.84375,2.56315
0.991667,0.213889,-0.542198
0.909375,0.275,4.41861
0.25,0.402778,2.7286
0.3375,1.0,0.468719
0.405556,0.164583,-0.525695
1.0,0.489583,3.02292
0.75,0.295833,2.83707
0.25625,0.261111,1.49644
0.816667,0.222222,2.23756
0.385417,0.2125,-1.24176
1.0,0.994444,-0.442757
0.902083,0.110417,0.210778
0.366667,0.247222,5.37452
1.0,0.0888889,0.494668
0.213889,0.51875,-1.64746
0.154167,0.408333,0.202194
0.73125,0.186111,-1.07634
0.6375,0.708333,0.231113
0.647222,0.255556,0.58244
1.0,0.211111,0.0217705
0.391667,0.8375,-0.0528014
1.0,0.219444,1.89179
0.739583,0.347917,-2.53672
1.0,0.352778,0.799164
1.0,0.378125,0.42544
0.552083,0.308333,0.00956416
0.979167,0.319444,1.02509
1.0,0.416667,0.235536
0.208333,1.0,1.22383
1.0,0.304167,1.26253
1.0,0.402083,0.146868
1.0,0.580556,-0.667093
0.566667,0.220833,0.225154
0.161111,0.391667,-0.246974
0.894444,0.822222,0.806931
0.960417,0.822917,-1.89172
0.7,0.558333,0.86111
1.0,0.183333,0.878966
0.2375,0.4375,-0.967599
1.0,0.269444,-0.354745
1.0,0.236111,0.717492
0.277083,0.175,0.952057
0.825,0.913889,-0.611826
0.141667,0.0972222,1.29957
0.825,0.469444,0.804204
0.364583,0.213889,2.531
0.227083,0.266667,0.082138
0.395833,0.611111,-0.632076
0.0666667,0.509375,1.5033
1.0,0.333333,0.0572585
1.0,0.577778,0.780659
0.55,0.452778,0.0766554
0.530556,0.705556,0.621625
1.0,0.675,-0.764084
1.0,0.208333,0.516943
0.325,0.452778,0.122847
0.522917,0.975,2.42441
0.977083,0.327083,-1.17706
0.08125,0.227778,1.27979
0.158333,0.311111,-1.16942
0.0333333,0.0583333,1.15157
0.1125,0.464583,1.47261
1.0,0.269444,-2.42714
1.0,0.722917,3.33377
0.216667,0.477778,0.565605
1.0,0.488889,-0.0595086
0.164583,0.179167,0.22832
0.620833,0.322222,0.597569
0.241667,0.241667,-3.32841
0.177083,0.144444,-0.264809
1.0,0.0916667,-2.59263
0.297917,0.597222,0.287996
0.160417,0.26944,-0.00847812
0.341667,0.202778,-0.0999229
0.447917,0.141667,1.03372
0.122222,0.488889,2.92908
0.120833,0.297222,2.9692
0.447917,0.361111,-6.3152
0.120833,0.23125,1.83416
0.0722222,0.275,1.0695
1.0,0.0833333,1.34511
0.263889,0.6,2.80842
1.0,0.452778,0.308045
0.325,0.222222,0.239056
0.241667,0.783333,-0.182158
0.0833333,0.572222,0.635286
0.44688,0.130556,-0.191721
0.183333,0.127083,0.185253
0.09375,0.2,0.480982
0.997917,0.272222,-5.06678
1.0,1.0,1.17135
0.260417,0.452778,2.50319
0.272917,0.70625,4.31039
0.429167,0.475,1.1245
0.445833,0.8375,-2.24482
0.119444,0.555556,-0.519494
0.746875,0.430556,0.990764
0.0875,0.158333,-0.293471
1.0,0.144444,0.461803
0.725,0.202778,1.18405
0.380556,0.509375,-0.44552
1.0,0.140625,3.4846
1.0,0.366667,0.0821458
0.808333,0.0972222,0.801394
0.739583,0.472917,-62.3108
0.983333,0.288889,0.538544
0.0645833,0.447917,-1.14711
1.0,0.866667,0.561333
1.0,0.475,0.663311
0.0875,0.252778,-1.59514
0.175,0.494444,-0.661453
1.0,0.669444,1.45973
0.183333,0.2,0.116261
0.372222,0.89375,-0.401729
0.327778,0.419444,-0.557651
0.291667,0.119444,0.0634543
0.175,0.419444,-1.39498
1.0,0.380556,0.363553
0.744444,0.429167,2.15013
0.447917,0.538889,2.94154
0.135417,0.285417,-0.670283
0.359375,0.208333,-1.49361
0.975,0.575,0.813261
0.108333,0.605556,-0.192838
1.0,0.23125,-2.05427
0.372917,0.246875,2.4433
0.177083,0.303125,-1.22895
1.0,0.533333,0.374173
0.247917,0.159375,2.17965
1.0,0.169444,-0.176136
0.145833,0.241667,3.71262
0.1125,0.238889,-1.25198
1.0,0.405556,-0.162324
0.2,0.333333,-0.237495
0.113889,0.594444,0.30988
1.0,0.313889,2.05782
0.233333,0.491667,4.66627
0.23125,0.225,1.54118
0.1125,0.0916667,-1.14331
0.197222,0.4375,1.55129
0.497222,0.386111,0.318913
0.366667,0.252083,1.19548
0.277083,0.445833,0.516555
0.122222,0.96875,-0.0578263
0.145833,0.0833333,1.32535
1.0,0.730556,-1.05998
0.23125,0.158333,0.373737
0.352083,0.295833,2.08378
0.24375,0.305556,0.443997
0.147917,0.266667,-0.39012
0.570833,0.597222,0.24247
0.0729167,0.422222,1.34311
0.43125,0.779167,0.941913
0.666667,0.938889,-0.53007
0.5625,0.0958333,-2.40114
1.0,0.147222,-0.355878
0.170833,0.175,-0.0679128
1.0,0.445833,-0.297685
1.0,0.675,-0.293709
0.245833,0.255556,0.284221
1.0,0.214583,-0.680953
0.133333,0.163889,2.03806
0.120833,0.652778,-0.907601
0.403125,0.39375,-0.124554
1.0,0.0972222,3.05447
0.108333,0.578125,0.976969
0.570833,0.615625,2.07036
0.10625,0.202778,2.30656
0.09375,0.197917,-1.09996
0.402083,0.416667,0.862823
1.0,0.15,0.189357
0.6,0.335417,0.633062
0.15,0.5,1.47574
1.0,0.122222,-0.0387376
0.438889,0.761111,1.12005
0.1625,0.421875,0.682908
0.733333,0.0805556,0.746293
1.0,0.075,0.958682
0.577778,0.919444,-0.610622
0.579167,0.552083,0.102037
1.0,0.516667,2.61962
0.110417,0.247222,-2.70711
0.244444,0.43125,-0.630557
1.0,0.39375,-0.8958
0.808333,0.159375,1.79083
0.683333,0.436111,1.43874
0.09375,0.419444,0.419574
0.08125,0.4125,-0.43335
1.0,0.808333,1.68868
0.272917,0.555556,-1.86232
1.0,0.102778,-0.0344904
0.433333,0.278125,0.89061
0.0979167,0.55,0.31611
1.0,0.458333,-0.127339
1.0,0.608333,0.123385
0.741667,0.386111,1.76565
0.06875,0.302778,-0.489874
0.620833,0.8125,-0.0861325
0.1625,0.544444,0.0990252
1.0,0.141667,0.335571
0.985417,0.322917,4.99189
0.208333,0.202778,0.792711
0.8375,0.2,-0.838433
0.466667,0.327778,-0.0941323
0.127083,0.570833,-1.01678
0.19375,0.402778,0.467749
0.3375,0.666667,3.99986
0.40625,0.18125,0.565721
0.0625,1.0,0.933705
0.994444,0.8,0.289255
1.0,0.838889,0.400179
0.54375,0.575,0.00901135
0.266667,0.4,-0.114148
1.0,0.222222,2.31441
0.195833,0.6125,1.73619
0.2125,0.1625,0.545522
0.611111,0.161111,0.995173
1.0,0.15,-0.71916
1.0,0.591667,-0.0967542
0.26875,0.708333,0.309137
0.652083,0.0861111,3.13661
0.0875,0.585417,-0.0965966
0.263889,0.308333,0.147963
1.0,0.336111,1.79115
1.0,0.252778,-0.154257
1.0,0.377083,2.44413
0.127083,0.211111,-0.441804
0.14375,0.40625,1.85852
1.0,0.413889,-0.270836
0.822222,0.825,2.19631
0.347917,0.614583,0.269297
1.0,0.802778,1.72074
0.988889,0.314583,0.834502
0.360417,0.725,0.738344
0.45,0.710417,1.04769
0.945833,0.258333,1.82409
0.697222,0.116667,-0.604857
0.911111,0.352083,0.456442
1.0,0.977778,14.6481
0.414583,0.31875,0.248484
0.469444,0.191667,1.53161
0.0972222,0.394444,5.21368
1.0,0.130556,-1.21971
0.902083,0.216667,-0.49787
0.0666667,0.277778,-0.0140729
0.997222,0.822917,3.71892
0.11875,0.113889,0.0734311
0.7625,0.261111,-0.0501538
1.0,0.172222,1.02358
1.0,0.1125,0.368999
1.0,0.733333,2.09203
0.1125,0.358333,0.942945
0.14375,0.654167,-0.499403
0.08125,0.161111,2.76306
0.558333,0.238889,-0.0952384
0.84375,0.564583,0.233546
0.497917,0.519444,0.00517011
0.0895833,0.636111,-0.527269
0.720833,0.102778,1.01234
0.60625,0.344444,-0.537822
1.0,0.15,3.81956
0.0916667,1.0,0.249519
0.125,0.786111,0.396221
0.935417,0.325,-0.94963
0.354167,0.310417,1.42217
0.508333,1.0,-1.24832
1.0,0.125,-0.44593
0.291667,0.08125,-2.15917
1.0,0.602778,3.49926
0.364583,0.0944444,0.448509
0.272917,0.422222,2.5538
0.202083,0.222222,-0.139701
0.258333,0.0916667,-0.533815
0.816667,0.628125,0.419194
0.558333,0.475,0.953153
0.363889,0.495833,-0.251409
0.05625,0.266667,3.47412
0.10625,0.408333,2.27533
0.504167,0.929167,0.0110186
0.125,0.602778,0.957773
0.1,0.370833,-0.217856
0.564583,0.416667,2.10336
0.0458333,0.202778,0.364482
0.81875,0.425,1.28894
0.247222,0.633333,-1.06823
0.285417,0.370833,0.763828
0.202778,0.125,0.130623
0.23125,0.169444,0.31447
1.0,0.179167,-0.677391
0.0708333,0.125,4.57409
0.125,0.472917,1.67787
1.0,0.23125,-0.903472
0.1,0.36875,2.09774
0.114583,0.655556,0.869473
0.2375,0.130556,4.06335
1.0,0.654167,-0.422892
0.20625,0.329167,3.58955
0.189583,0.502083,-2.48238
0.244444,0.339583,2.95113
0.972917,0.1,0.0460698
1.0,0.11875,2.07778
0.916667,0.194444,-0.242869
0.166667,0.325,0.533112
1.0,0.152778,2.54475
0.708333,0.55625,-0.468842
0.254167,0.413889,-0.0705241
0.208333,0.23125,-0.396658
0.502778,0.95625,2.74191
0.9,0.222222,-0.530134
0.208333,0.68125,0.230492
0.15,0.814583,-0.123006
1.0,1.0,0.4592
0.25,0.252778,0.719826
0.1375,1.0,0.310167
0.204167,0.130556,0.266583
0.460417,0.344444,-0.183538
0.585417,0.152778,0.293277
0.0611111,0.3,1.84825
0.4875,0.905556,-0.349363
0.241667,0.419444,0.773019
0.0791667,0.858333,-0.0539504
0.0604167,0.211111,6.82602
0.7,0.391667,-0.176126
0.539583,0.960417,0.899761
1.0,0.141667,0.830361
0.1,0.483333,0.0986502
0.0770833,0.1375,0.434086
0.21875,0.663889,-1.18629
0.533333,0.5,-0.694941
0.477778,0.341667,3.19172
0.877083,0.83125,-0.608813
0.0895833,0.1875,-1.25802
1.0,0.872222,3.79553
0.075,0.15,-0.515805
0.0666667,0.0861111,-0.749728
0.175,0.170833,-1.62027
0.1,0.275,1.59386
0.333333,0.211111,0.832413
0.15625,0.7875,1.89166
0.0625,0.45625,-0.0118984
0.966667,0.933333,0.767964
0.379167,0.5,2.70141
0.927778,0.163889,2.49311
0.175,0.0888889,3.33938
1.0,0.216667,1.36723
0.752083,0.136111,2.0916
1.0,0.936111,0.658922
1.0,0.0833333,-1.9794
0.216667,0.505556,-0.278237
0.880556,0.25,-1.27735
0.633333,0.075,0.365802
0.413889,0.344444,-0.265459
0.458333,0.436111,1.30682
0.3,0.480556,-0.577219
0.104167,0.811111,0.928532
0.404167,0.261111,-0.110587
0.75,0.0895833,1.72507
1.0,0.494444,-0.914776
1.0,0.0895833,-1.66773
0.470833,0.341667,2.66038
1.0,0.225,0.588744
0.18125,0.280556,0.547221
1.0,0.569444,-0.303335
0.304167,0.208333,0.0005885
0.125,0.233333,-0.641694
1.0,0.4625,-0.821671
