jannis/table9.V16,jannis/table9.V17,jannis/table9.V18
2.09625,1.91666,2.25183
-0.313019,0.111612,0.0359025
0.197729,0.364966,2.20581
-0.703246,-0.344615,-0.145463
0.516009,0.235205,0.0823606
-1.66648,-1.42696,-0.39085
-0.35716,-0.409419,-0.369073
1.11383,1.01753,1.16294
0.11513,0.269588,0.522518
0.370833,-0.143656,-0.179097
2.84387,2.78698,2.97421
-0.397286,-0.623602,-0.136299
-3.66819,-3.3828,-2.84913
-0.796048,-1.48028,-3.30631
1.74368,1.07861,1.69062
-0.450054,-2.51941,-5.48929
2.00679,1.89773,2.26481
0.884679,0.81329,1.04426
1.94976,1.76326,1.92722
2.08675,2.52398,3.10752
-1.94428,-2.15351,-2.02311
0.214315,0.231536,0.684954
-0.983075,-0.893555,-0.74891
0.85971,1.8841,2.46738
0.769184,0.54508,0.17505
1.72686,1.8418,1.96945
0.112926,0.122553,0.299065
0.282821,0.486623,0.655015
0.484565,0.837676,1.0522
-0.510066,-0.528586,-0.485856
0.928665,1.00564,0.959366
1.1759,1.79061,2.33229
0.470474,1.53018,2.40357
1.37334,1.55224,1.57353
0.347112,0.938186,1.90797
-8.74335,-8.92371,-8.5623
-0.218327,-0.302512,-0.22838
1.08164,0.562255,0.842255
-1.59112,-1.52457,-1.27524
2.25101,4.23771,3.95629
-0.112308,-0.363246,-0.186216
-4.5249,-4.03447,-2.92942
1.49517,1.31973,1.05991
-5.56628,-6.94534,-4.69768
-2.24399,-2.49593,-2.61868
-0.238699,1.21486,1.54961
0.464998,0.377483,0.320844
-0.683432,-0.866626,-1.70452
1.96512,1.88617,2.34237
-0.748141,-6.26971,-17.6029
-2.60261,-5.64268,-8.3837
-2.05531,-2.11034,-1.70313
-1.00311,-0.832208,-0.629274
0.434396,0.155512,-0.460782
1.2682,1.45615,1.48942
-0.645786,-0.123387,-0.174722
0.33103,0.326362,-0.614585
0.84546,1.12818,1.22334
0.577339,0.600573,0.889365
2.28061,2.41314,2.57715
-0.171972,0.0404417,0.226016
-0.0133211,0.836368,1.20663
-2.55723,-11.1927,-8.63475
3.17134,1.20244,-0.558543
0.615965,0.81073,0.830838
0.240471,0.245016,0.724991
-2.48833,-1.80618,-0.745898
-0.38857,-0.377829,-0.280903
-0.371969,0.0465379,0.35223
0.175862,0.21012,0.768591
-0.561871,-0.505726,-0.473964
1.0747,1.48791,2.50136
0.274153,0.295899,0.279357
0.401214,0.383851,0.372766
0.236753,0.636649,0.677399
1.5563,1.94877,1.87152
0.570577,0.546537,0.653537
1.83612,1.91205,1.84472
-0.462596,-0.469334,-0.168414
1.38393,1.44629,1.41652
0.383826,3.21497,3.73252
0.416316,0.458353,1.09047
-0.375616,-0.323252,0.5814
1.43507,1.55646,2.11065
1.03916,-0.66828,-1.97531
1.54555,1.59408,1.5305
0.651953,0.383924,0.256961
-2.47922,-2.07709,-1.64861
2.51423,2.61421,2.64297
0.777507,0.841418,0.888378
0.0638988,-0.120854,-0.628057
-0.723098,-0.820208,-3.76436
0.091539,0.184312,0.550659
-1.55975,1.25787,2.10824
-0.0219099,0.149787,0.244125
-0.00456197,0.348862,1.72021
-0.431769,-0.396493,-0.133168
-0.580747,-0.823073,-0.331511
0.394031,0.268141,0.0690177
-0.883238,-0.124604,0.35728
-0.901481,-1.00853,-1.00185
-1.88309,-1.77499,-1.68843
-1.91783,-2.0876,-2.29825
-0.42177,-0.106108,0.401454
-0.494669,-1.40949,-3.07536
-1.85348,-3.2757,-7.29481
-0.128599,-0.15981,-0.107506
0.331379,0.682983,1.12971
-4.8277,-4.88192,-4.88558
0.37746,0.264251,0.221012
-4.38309,-2.16167,-1.52481
-0.0851066,0.268573,0.226232
0.366986,0.0779564,0.287286
0.632186,0.516683,0.307335
-11.9617,-10.8588,-9.261
0.344082,-0.141036,-1.13983
2.42713,2.44116,2.37498
0.519905,0.531649,0.695119
1.0806,-0.935523,-10.221
-0.346101,-0.248448,-0.133623
-0.572216,-0.24616,-0.299264
0.948114,0.74283,0.747144
-0.836292,-0.844486,-0.817267
0.56014,0.520071,0.798925
1.32444,0.476823,-0.0493324
0.158752,0.189588,0.258114
0.0929121,0.329336,0.894331
0.0605201,-0.19114,-1.45276
0.359601,0.56497,1.80155
-1.2909,-0.708894,-0.756632
0.0208859,0.562289,1.19845
-0.337284,-0.228302,0.0242261
1.13722,0.814867,1.62362
-1.06851,-1.02981,-0.92157
-0.607332,-0.867436,-0.556524
-1.46341,-1.50677,-1.0276
1.79606,1.73783,2.06262
0.664597,1.01696,-0.169683
-0.0708269,0.0495718,0.0293652
0.744661,0.795059,0.802747
-0.423359,-0.443664,-0.539901
0.494143,0.468355,0.356099
-1.77083,-0.788515,0.594079
-0.331057,0.102688,0.686563
-1.84059,-1.74491,-1.66142
0.233133,0.47316,0.604643
-0.61674,-0.732209,-0.82939
-0.488766,-0.649924,-0.709813
0.830781,1.04084,2.76613
0.478253,0.650299,1.13423
0.185603,0.216638,0.290746
-0.61475,-0.311707,-0.0644205
2.0643,2.02049,2.41735
0.152653,0.0857041,0.226268
0.0304737,-0.0220048,0.207025
-5.45718,-4.65965,-4.6877
0.724031,1.31264,2.57217
0.177639,0.160871,0.529969
1.99284,2.04949,2.87047
-1.53018,-1.43056,-1.28144
1.25835,1.27116,1.06857
1.79496,1.67075,1.35334
0.332916,0.369082,0.437449
4.93926,4.70921,7.85842
-0.377123,-0.162687,0.501347
3.23427,3.2537,3.12936
-0.11955,-0.114354,0.164104
-0.0654232,0.00145177,0.56492
-0.810257,-0.969567,-0.797313
0.128288,0.0392689,0.032868
0.512223,0.0647699,-0.224787
-3.37263,-3.33004,-3.41349
0.192348,0.393775,1.52468
0.415568,0.80589,0.83004
-0.765244,-1.36857,-1.42077
-0.588312,0.442354,1.6904
0.402612,0.549123,0.60753
2.15797,-1.70224,-0.411908
0.0986712,0.269133,0.332906
-0.416935,-0.380237,-0.404818
-1.24539,-0.529215,0.19613
-0.803967,-0.508722,-0.400907
1.35877,1.38436,1.28885
0.922373,0.644204,-0.872509
0.515811,0.735832,0.756696
-0.25562,-0.854309,0.37641
-0.374752,-0.248781,0.599746
1.32992,1.41289,1.56452
0.917095,1.13864,1.36863
1.37962,1.41546,1.6031
0.806515,1.02713,1.49147
-0.0513722,0.0751636,0.214802
-0.0821398,-0.0189929,0.178094
-0.750257,-1.19731,0.021793
-2.03384,-2.33704,-0.462931
0.592372,-0.261288,-0.319404
-0.328286,-0.535014,-0.140807
0.938177,2.51523,5.34674
-0.672284,-0.728578,-0.641076
1.35357,1.23504,1.31008
0.0634209,0.349897,0.746309
-0.620358,-0.623934,-0.469297
-1.55733,-1.6543,-1.58813
1.17401,1.61999,1.37315
0.600797,0.851818,0.823666
0.429737,0.475438,0.68797
-1.14902,-0.84764,-0.500591
2.96805,2.86867,2.49947
0.355606,0.346207,0.391292
0.246635,0.264576,0.283961
0.652931,0.874097,1.0102
1.5173,1.55953,1.23241
0.56764,0.753203,0.991285
-1.9777,-2.22473,-2.3052
0.284611,0.00310877,-0.0207506
0.192758,-0.298828,-3.89545
-0.56479,0.253673,0.238024
-1.33694,0.316488,1.75208
0.34075,0.628919,0.594263
-3.16619,-2.98051,-2.89325
-1.1627,-1.07879,-0.606346
1.05226,1.04979,1.14694
-0.506043,-0.252962,-0.0830167
-3.09518,-3.34118,-3.42667
-0.846614,-0.986608,-0.741591
-0.393355,-0.51978,0.139546
-2.42181,-2.11266,-1.07168
0.0414493,-0.278842,0.958085
0.0413683,0.288143,0.458613
-6.60816,-10.7978,-10.2527
1.497,1.27578,1.92142
1.22135,0.766312,-0.35719
0.207876,0.134222,0.418701
-0.162264,-0.0853458,0.0877026
0.587383,0.485019,0.11617
0.615453,0.381382,0.25027
0.0172682,-0.0630582,-0.0958871
-1.48102,-1.45902,-1.40353
-0.421824,0.0196924,0.057845
-0.509194,-0.414726,-0.328618
-0.22527,-1.54718,-2.84238
0.432743,0.776516,0.953196
1.06166,1.27219,1.39266
0.611917,0.729339,0.632886
1.23237,1.48363,2.15115
0.444521,0.641596,0.739877
0.758797,0.701242,0.636845
1.27069,-0.0493011,2.95632
0.459754,0.455671,0.60559
-10.2311,-7.22667,-8.17563
0.123816,0.264833,0.49309
0.784859,0.55704,0.142381
-0.454606,0.0035413,0.863469
1.75622,2.75083,4.11027
-1.2395,-1.34855,-1.52106
0.691593,0.796469,0.894323
1.91729,2.72702,4.40567
-4.23435,-3.41078,-0.951319
1.14424,2.29319,0.294797
0.0371476,0.111062,0.981282
-0.178397,-0.164463,-0.257237
-0.435003,0.124501,-0.380436
0.397127,0.349948,0.474469
2.06917,2.54642,2.93206
-1.38268,-0.798869,0.292333
-0.0717411,0.170942,0.515541
-1.68265,-0.811515,-0.449953
0.653574,0.692465,0.689492
-0.288148,-0.237946,-0.181846
0.504503,0.595999,0.804392
1.39848,1.4792,1.49384
0.190139,0.1119,0.352957
0.0386811,0.581167,0.385077
1.43851,1.36337,1.16424
0.393533,0.483714,0.498779
0.576812,1.54115,2.35806
0.587756,0.239094,0.112388
2.27985,-0.560113,3.7358
0.349566,0.278451,0.280247
0.542927,0.65839,0.593882
-0.0201079,-0.0381638,-0.00845263
-0.491942,-0.256179,0.319948
0.16074,1.34438,1.53102
-0.317859,-0.195053,0.357412
-0.232231,-0.171436,-0.142463
-1.54144,-1.54318,-1.4875
1.49975,1.94762,1.97978
1.30453,1.16611,0.942754
1.73876,0.960184,-0.584231
-0.509457,-1.10922,-0.328216
1.04845,0.992592,0.892397
0.539548,0.355002,1.10634
-4.54083,-3.73351,-3.11093
-0.690409,-0.563797,-0.473044
-0.713963,-0.451852,-0.777135
1.72487,2.03124,1.97427
0.938307,0.923137,0.881713
0.172872,0.490534,1.13779
-1.08353,-1.05609,-0.914148
0.598828,0.554191,0.612793
-0.46385,-0.368016,0.0219233
1.5008,2.39483,3.69253
0.406156,-0.379986,-2.66278
0.346409,0.364847,0.372294
0.0622869,-0.335287,0.492269
0.730045,0.81868,0.850455
0.0483863,0.267487,0.180346
-0.875573,0.150032,0.511434
-17.7158,-18.1285,-17.8525
1.95398,1.90583,2.16218
-0.209577,2.56927,2.76683
2.14829,2.05894,2.02885
1.72159,1.60723,1.42876
-1.59447,-1.53072,-1.50279
-1.01558,-0.952319,-0.830627
2.08074,2.1572,2.39431
0.994568,1.09396,3.01196
1.95792,0.719057,-1.43837
-0.311475,-0.182445,-0.110192
0.528649,0.794879,0.912553
0.56413,0.59009,0.611159
0.0770472,0.413387,0.0322376
-0.0301016,-0.159246,1.95047
-0.613429,-0.637918,-0.512846
-0.769667,0.0521931,0.40117
-1.86811,-1.78822,-0.921181
-1.33189,-1.29243,-0.430942
3.80397,4.60485,4.51812
-2.77799,-2.48699,-2.24217
0.458294,0.928343,1.38142
2.69886,2.41165,1.62986
-0.0905493,1.15264,1.39254
-1.77823,-2.2686,0.0701088
0.835944,2.11863,2.50383
1.45112,1.44771,1.24065
0.0541088,0.0552726,-0.0306182
0.691253,0.997679,1.83153
-0.846823,-0.480705,-0.372835
0.162229,0.201785,0.188951
2.93867,2.42156,3.75812
1.86839,0.908828,0.189162
0.732055,0.676323,0.724229
0.792168,0.911487,1.27121
1.64492,1.20476,0.318406
-1.96735,-1.96171,-1.8486
0.752403,0.678403,0.64153
2.2041,2.23521,2.28138
-0.528859,-0.489116,-0.396449
-0.731728,-0.667734,-0.7495
1.93825,2.1448,1.98401
-0.0720511,0.0525601,0.572039
-9.74329,-9.70206,-10.0777
-2.12648,-1.94404,-1.52168
0.898626,0.887893,1.72353
1.11592,-0.512436,-15.0204
-0.769274,-0.769051,-0.625835
-1.14079,-0.468242,-0.045279
0.168679,0.074351,0.408443
-0.890973,-1.01179,-1.20193
0.665268,-0.487429,-1.08314
-1.59296,-2.72729,-3.22608
0.590074,1.17215,2.65069
-0.519112,-0.975669,-0.873273
-0.0951184,0.111737,1.50322
0.0778194,-0.244054,-0.771487
0.689091,-0.814254,-4.28172
1.12442,1.41617,1.39321
0.600274,0.510007,1.27646
-15.0568,-17.4476,-6.66485
0.0438045,0.148475,0.277483
-1.76411,-2.07674,-2.35779
-0.0688811,0.0806805,0.139742
-0.728999,-0.923677,-1.02601
1.10071,0.860728,0.653039
-0.0125653,0.0461696,-0.333233
0.414469,0.540601,0.923478
-1.86373,-1.28676,1.32355
-1.12628,-0.913353,-0.748974
1.22475,1.46277,1.83907
-0.371548,-0.196048,-0.0741011
-0.719021,-0.491528,0.0519941
-0.00777279,-0.0178291,0.108358
2.0781,1.11692,1.99493
-1.2152,-1.21228,-1.02667
0.0882914,-1.28666,-3.09828
-2.02354,-1.46367,-0.674153
-0.118721,0.421104,1.57875
-1.08777,-0.990137,-0.928645
0.442157,0.597924,0.708288
-1.0698,-0.737715,-1.36934
0.724575,0.325816,0.505288
0.613264,-1.22965,-3.19551
0.870354,0.864743,1.04257
0.528213,2.43359,2.09229
0.679213,0.988985,1.13299
-1.00446,-0.942617,-0.867297
0.23196,0.367337,1.26121
0.166528,0.231832,0.532273
-0.214247,-0.413482,-0.173633
-0.734403,-0.878131,-0.0959911
1.04748,1.22344,1.59214
1.75742,1.56652,3.20524
-0.373754,-0.352473,-0.0524845
1.26378,0.425706,2.0763
2.39944,2.40447,2.55713
-0.295063,-0.233193,-0.385047
1.4933,1.76537,1.77414
0.354678,0.335935,0.23044
-0.610587,-0.198459,0.601078
0.104373,-0.61464,-1.04708
0.104177,0.266886,0.375902
0.277258,0.223784,0.186234
0.152038,0.383563,0.525496
-0.252471,-0.428066,-0.512635
0.52984,4.65227,5.77591
0.356725,0.181797,0.445815
-0.044451,-0.147869,-0.138853
-0.0116705,-0.0305296,-0.510971
-0.280854,-0.524461,-0.295726
1.47436,1.74274,1.53492
1.7,1.83324,2.05689
-2.35694,-0.982535,2.27796
0.915882,1.71999,2.94333
0.616027,0.437597,0.236541
0.212756,-0.160833,-1.87181
1.44791,1.90589,2.3078
0.351382,0.343675,0.353358
-0.495044,-0.626468,-0.874701
-1.34648,-0.999641,-0.00380864
-0.260949,0.724874,0.690181
0.621876,0.361622,0.0498181
0.643587,0.543561,0.591411
-0.79528,-0.242454,-0.195169
1.56598,1.78619,1.87735
0.0378098,0.0278757,0.0223823
-1.43656,-0.938787,1.18872
-2.51995,-2.55803,-2.68401
-0.486468,-0.546626,-0.602693
0.834038,-0.112259,-0.0801425
0.00431606,-0.0482292,0.734539
-3.90947,-5.6621,-2.93162
0.686444,0.579915,0.745867
-0.605935,-0.0718318,0.0920072
1.25449,1.44843,1.73419
-0.862791,-0.848676,-0.681712
0.376654,0.389783,0.61576
1.52271,1.43614,2.23146
-2.35359,-2.00584,-1.3758
3.15748,3.56096,2.87016
-1.742,-1.13233,-0.182818
0.0379271,-0.0681683,-0.213885
-0.637448,-0.527004,-0.799297
0.38161,0.411356,0.488507
2.59901,1.41372,5.63646
-1.18259,-1.10178,-0.890807
-0.258013,-0.357952,-0.155072
-0.242123,0.569009,0.998466
-2.31146,-6.88147,-5.89116
-0.349849,-0.0451262,0.245245
0.687535,0.723308,0.741675
-0.591479,-0.897984,-1.91528
1.25752,1.5631,1.94635
0.486141,0.654351,1.68316
0.843055,0.888551,0.958457
0.519836,0.510758,0.235706
-1.34685,0.29821,0.110889
-0.100213,0.234713,0.857399
0.613064,0.99599,1.2342
-0.246901,-0.0156736,-0.373319
0.694687,0.577832,0.541158
0.629221,0.792392,0.786112
0.556608,0.411716,0.306518
0.295311,0.433528,0.781231
0.593124,0.906837,2.06387
1.09294,1.06647,1.16101
-1.87416,0.394055,1.15842
-1.23252,-1.48032,-1.27723
1.59458,1.80194,1.15672
2.02464,0.855014,0.626566
0.0,0.0,0.0
-0.119276,0.540728,0.867647
0.0600404,0.00910054,0.311564
-0.22787,-0.0201777,-0.643294
-0.16233,-0.496367,-4.75349
-0.711922,-0.657583,-0.801747
0.395041,-0.00655668,-0.206746
-1.48287,-1.43353,-1.38638
-14.4726,-19.5874,-20.6847
-0.345225,0.0871184,1.01113
-2.30978,-1.97048,-1.46556
-1.26469,-1.2345,-0.646642
0.395637,0.504275,0.745092
0.51744,0.625925,0.653775
-0.695954,-0.550536,-0.353131
-0.40498,-0.390335,-0.122032
-1.94821,-1.83731,-1.7962
0.319751,0.331552,0.584242
-0.604035,-0.745174,-0.563073
-0.790397,-0.75995,-3.14066
-2.99203,-4.12544,-2.43821
-1.55252,-2.23712,-4.29494
-1.74628,-1.63513,-1.3564
0.829925,0.621097,1.68368
-0.410043,-0.698813,-0.929994
0.709601,-0.235693,-2.44362
0.644935,0.599608,-0.0242442
-0.428141,-0.099137,0.532026
-0.0623454,0.282218,0.577913
1.39092,1.31253,1.9372
-0.38614,-0.280138,0.103755
1.1538,1.06686,1.27985
0.891442,0.976573,1.30606
0.561107,0.688333,0.748283
1.8992,2.29375,1.12507
-1.3388,-1.42728,-1.40575
-0.818049,-0.248379,-0.15523
0.601474,0.582569,0.417157
-3.86068,-4.79649,-2.16677
-0.90338,-0.953846,-2.06949
0.13036,0.241666,0.274726
-1.7163,-1.5712,-1.47248
-1.39335,-1.46428,-1.15075
-0.321988,-0.0880779,-0.0185808
-0.327608,-0.438588,-0.500076
-0.853111,-1.41921,-2.03614
0.191942,0.102695,-0.155021
0.150515,0.455185,0.947682
-0.43746,-0.31269,-0.271726
0.314512,-0.180565,-0.179667
-0.852808,-0.837012,-0.696112
-0.0248521,0.110878,0.123474
3.98513,4.62114,5.87982
-1.62947,-3.21031,-4.09612
0.862781,0.853896,0.734446
-1.0037,-0.648656,-0.0619597
-0.00996704,-0.195132,-0.500169
-0.253237,0.284367,0.522862
1.08871,0.273825,0.128885
0.551239,0.692462,0.746666
-2.27069,-2.21082,-2.19516
-0.827183,-0.560779,-0.147414
-0.176083,0.00688147,-0.123666
0.23352,0.228899,0.203906
0.351619,0.400676,0.363746
0.37695,0.464655,0.467681
-0.672762,-0.65929,-0.795588
-0.825666,-0.70105,-0.388171
0.200885,0.236513,0.387068
-6.58312,-6.23475,-8.12752
1.23571,1.20264,1.57563
0.579262,0.779262,1.02193
-1.3198,-0.401281,3.80174
1.03472,1.04008,0.77954
-3.08104,-3.02015,-3.07225
0.647612,0.408068,1.11242
-0.826176,-0.749189,-0.297542
-11.6921,-12.9937,-12.1299
-0.162429,-0.240992,0.332017
0.0505771,1.06579,1.89025
-2.85646,-1.71593,-0.875873
0.155577,-0.231477,-1.00303
-0.181521,-0.435457,-0.775538
0.92069,1.09753,1.09674
-0.262271,0.384955,0.496285
-0.599164,-0.594311,-0.62727
0.430329,0.367847,0.73638
-0.550781,-0.672755,-0.451499
-0.0188939,0.286814,0.318548
0.980537,0.745343,1.76154
-1.42693,-1.36368,-1.32319
0.0221058,-0.0477325,-0.383396
2.29637,2.69428,2.36986
-0.851201,-0.117469,0.252235
-0.319741,-0.720826,-0.531376
-0.363112,-1.01333,-1.12851
0.670538,0.623543,1.32689
-0.0896079,-0.073622,-0.0995871
-0.488056,-0.34461,-0.210209
0.640687,0.61052,0.665625
0.0616377,0.175779,0.303773
-0.605493,0.198574,0.375264
0.533594,1.38993,3.60489
0.502458,0.544603,0.407557
-3.22911,-2.42287,-2.15718
-0.73336,0.260408,0.491375
-0.188473,0.11128,0.868873
-2.72617,-2.67576,-1.59234
0.667424,0.352716,0.895781
0.225197,0.302962,0.264047
2.44611,2.54936,2.88624
1.66425,1.61533,1.43082
3.03552,3.08782,3.43746
0.0187383,0.0742145,0.150533
0.620457,0.652136,0.777861
-3.4027,-6.3189,-3.20113
-0.0436768,-0.269875,-1.56577
1.09936,0.964534,0.84119
1.25474,1.01267,1.83108
-0.374429,-0.333415,0.0552936
0.867285,1.49321,2.19829
1.19446,1.52573,1.52911
-0.868295,-0.882109,-0.89737
1.04803,0.410602,0.030581
-14.378,-16.5724,-15.7389
-0.423347,-0.504571,-0.784708
1.3913,1.42706,1.75627
2.46665,0.578651,-0.149444
-0.0680705,0.124385,0.407634
-3.65409,-3.86035,-3.00188
1.63191,1.79817,1.9699
-3.24981,-3.2939,-3.14915
1.39514,0.497306,2.31061
1.51841,1.64611,1.63586
2.17428,1.82522,1.72823
0.892773,1.08708,1.34733
-3.90317,-3.69564,-3.65082
1.7535,1.61645,2.41746
2.12746,2.17422,2.70946
0.162509,-0.168502,-0.135632
0.111022,0.271751,0.575421
-2.15979,-2.04622,-1.49958
-1.47046,-1.61373,-1.58169
0.460444,0.494862,0.500485
1.45258,1.63964,1.64808
-1.49887,-0.809101,0.356566
0.079552,0.284623,-0.00981165
0.730137,0.851291,0.955757
0.638385,0.778039,0.472713
-0.581192,-0.471774,-0.286853
2.49497,0.969854,0.22791
-0.00435079,0.321563,0.285345
0.458475,0.790271,1.02955
-0.165208,-0.374574,-0.588671
1.46876,1.19388,1.62683
0.68733,0.704476,0.837844
0.497436,0.221504,0.601418
1.07815,1.01922,0.84714
-0.241302,-0.136423,0.0968063
-0.37781,-0.300828,-0.222932
-0.406285,-0.414302,-0.413411
0.021633,0.160479,0.230019
-0.939248,-1.18359,-1.36911
1.84632,1.92074,2.2019
0.724471,0.828103,0.983562
-0.082517,0.2134,0.614844
1.37177,1.38766,1.6536
1.08058,2.00723,2.15184
-0.226424,0.53927,1.23509
-0.35127,-0.298933,-0.259835
0.117476,-0.00398935,0.381259
0.241464,-0.583607,-4.73357
-0.0914234,0.129712,0.497644
1.87359,2.10673,2.27204
-4.71294,-4.74286,-4.30346
0.397354,0.219914,0.775595
0.218778,0.265367,1.15598
-1.10713,-1.38582,0.225181
-0.173047,-0.174371,0.705222
0.72602,1.86535,1.93114
-0.470846,-0.291509,-0.167428
0.190925,-0.118556,-1.34002
0.650209,0.67511,0.658289
0.917886,1.414,2.45478
-5.2418,-5.51996,-6.80178
-0.558494,0.903671,1.36605
-2.01996,-2.05873,-2.0998
0.455829,-0.0154165,-0.0165689
-0.865344,-0.91523,-0.811517
1.73016,2.14915,2.93484
-2.91267,-1.40427,-1.82909
0.222574,0.238942,0.051667
0.593103,0.567228,0.567923
0.64328,0.67597,0.680496
-0.211966,-0.223674,0.565025
0.747929,0.659183,0.574727
3.25521,3.52758,3.51264
-4.75705,-8.14216,-4.70998
0.322597,0.561762,1.42749
-0.755249,-0.768025,-0.771081
1.28357,1.16327,1.01376
-0.161117,0.122034,0.472736
0.451496,0.384499,0.745177
0.271608,0.550861,-1.98075
0.420584,0.589359,0.998735
-0.101429,-0.0663581,-0.000570571
0.870503,0.887347,1.79252
0.972658,1.24337,1.67792
-2.33953,-3.75798,-2.74768
-0.477108,-0.625609,-0.152875
1.41473,1.00011,-0.465712
-0.400268,-0.390709,-0.420275
0.818858,0.800529,0.852109
0.155757,-0.0646828,-0.117118
4.17373,4.01481,4.00085
-0.192082,1.40051,0.747083
-0.227122,-0.15007,-0.0481022
-0.158749,0.459983,0.832444
0.645427,0.666025,0.937136
-0.111296,0.304495,0.567214
1.9269,2.68658,1.59337
0.0976898,0.0273995,0.0440058
-0.134193,-0.235456,0.0598161
-3.12435,-3.15608,-3.25639
0.0619628,0.0538844,0.0106217
0.150824,-2.0929,-10.9844
-0.118921,-0.189099,-0.302267
0.240295,0.289814,0.314004
1.93351,1.93024,1.56211
-1.72324,-1.91728,-1.98746
0.226687,0.720672,0.905243
-1.17149,-1.13077,-1.19962
-0.0693868,-0.0164158,0.144204
1.07908,1.24561,1.32287
0.0927916,0.521578,0.84152
0.164242,-12.1555,-9.12592
-0.024583,0.613127,1.3609
-0.454435,-0.347841,0.0204784
0.405324,0.64787,0.554727
0.496858,0.821616,1.0814
0.677949,0.561461,1.08511
1.12875,1.07729,0.465356
0.500913,0.710546,0.771287
-0.923157,-1.212,-1.29604
-1.21667,-1.58233,-1.23139
-0.609289,-0.562341,-0.472211
-1.03052,-0.802405,-0.619976
-0.895206,-1.00442,-1.13535
1.67006,1.47687,1.80706
0.0954987,0.0985151,-0.180849
1.22625,2.47352,-0.18873
-0.0487911,0.0238888,-0.0834268
0.0553995,-0.033633,-0.0685237
0.256535,0.28974,0.407041
0.80891,0.410409,-0.206025
1.74457,1.75358,1.70047
0.313592,0.139265,-0.0182323
0.989542,0.948224,1.52591
-1.4907,-1.64837,-2.38351
0.352292,0.929963,0.54145
1.00448,0.0302728,1.40691
0.00756647,-0.143913,0.44605
1.65207,1.78272,1.69618
-0.083822,-0.0395611,0.861479
-2.64759,-2.57073,-2.74724
-1.70044,-1.61775,-1.22602
-0.611776,-1.6885,-1.35743
-1.62086,-1.56116,-1.49091
0.0158072,0.210091,0.410672
-0.915977,-0.778754,-0.322148
0.936141,0.814288,1.44704
2.45282,3.20398,3.99544
2.05518,2.48869,2.54798
-0.841865,-0.68771,-0.729103
0.468644,0.483528,0.5827
-3.39683,-3.6317,-3.31122
2.46926,3.10873,3.20748
-1.06412,-1.75869,-0.211597
-0.477099,-0.16852,2.53526
-0.117797,0.749517,1.70894
0.0648266,0.177993,-0.443973
0.68255,1.1338,1.23627
-1.55502,-1.92901,-2.23317
0.0133656,-0.0887042,0.304484
-1.619,-1.44096,-1.40718
1.51186,1.46644,1.66924
0.869975,1.04666,1.16785
-0.220528,0.421901,0.716017
3.18101,2.29353,1.83308
-3.60338,-3.53226,-2.92181
0.548609,0.355206,0.444397
0.312963,0.408985,0.784069
0.0679395,-0.534013,-0.890937
2.47047,1.76063,0.600743
-1.67005,-1.64282,-1.7972
-0.839662,-1.71081,-1.02432
-0.272763,-0.198207,1.10207
1.05287,1.44169,0.776654
-1.39378,-1.75836,-0.92145
0.430858,0.399953,0.227598
2.56634,2.80567,3.0435
1.12781,1.08944,1.34328
0.404232,0.464159,0.660153
-0.171184,-0.0922546,-0.0972551
1.0587,1.17008,1.20439
-0.401611,-0.235516,-0.126463
0.505136,0.524902,0.333151
-0.24443,0.114532,0.0785975
0.191639,0.254159,0.323707
0.188555,0.384804,0.845389
1.28156,1.44156,2.79908
-2.57757,-2.62614,-6.87177
0.123756,0.127017,-0.0916466
0.45465,0.417225,0.608998
-0.217657,-0.157586,0.209643
0.910653,0.920691,1.94044
-0.791404,0.356206,1.19223
-1.86235,-1.57899,-1.0892
0.860988,0.698394,1.55473
2.0999,2.21011,2.00035
-1.57504,-1.64228,-1.54156
0.351547,0.629357,1.06653
0.292066,0.495294,0.551172
-1.45186,-1.41243,-1.34039
0.12041,0.320967,0.273473
1.31289,1.71796,1.40061
-3.61989,-4.02756,-3.74296
0.0802164,-0.202583,-0.654639
0.345683,0.281398,0.863685
0.328365,0.598776,1.04353
-0.186947,-0.0512599,0.423063
0.0607584,0.520254,0.570041
-0.0673299,-0.0496328,0.486707
-3.6762,-2.78265,-2.11181
-0.0107031,-0.149903,-0.15319
1.12929,0.989429,0.73338
-0.715448,-0.74983,-0.690159
-0.563525,-0.188026,-0.111778
-9.36172,-8.62232,-5.82206
0.159826,0.257167,0.296464
-0.159429,0.0221904,0.0572163
0.118197,0.149401,0.245524
0.586074,0.6736,0.749674
-2.25479,-1.95677,-1.85181
-0.687867,-0.577169,-0.44907
-0.44829,-0.432289,-0.351415
-0.0650076,0.152803,0.232201
0.853327,1.07418,1.12763
0.690974,2.08461,1.68564
-0.188483,-0.275841,-0.13657
0.971546,1.06027,1.18303
0.822758,0.82389,1.11119
0.222177,-0.0515573,-0.225871
-0.789923,-0.638209,0.340017
-1.38603,-1.27766,-0.959594
-1.08314,-3.25362,-4.6846
0.181135,0.260522,0.785686
-2.58981,-2.15727,-2.00851
-0.0167682,0.435564,0.271653
2.42351,2.34707,1.53818
-0.173286,0.232953,0.298117
0.723808,0.191853,-0.541559
1.53009,3.56191,3.85152
0.361559,0.627823,0.908387
0.734435,0.499558,-0.799136
-2.57192,-6.05627,-5.32487
-0.359171,-0.29208,-0.29699
-0.667171,-0.551685,-0.273279
1.11112,0.988033,0.956112
