V4,V5,V6,V7
0.295673,0.84424,0.784066,0.431507
0.126832,0.376664,0.313968,0.313069
0.500407,0.915986,1.03502,0.179773
0.273673,0.446188,0.173888,0.296329
0.0860493,0.779332,0.197867,0.103034
0.796339,0.623878,0.513126,0.968564
0.165253,0.817084,0.274242,0.282213
0.764279,0.606875,0.47095,1.15911
0.530169,0.205132,0.986549,0.35193
0.315102,0.803561,0.736654,0.44537
0.391126,0.0405657,0.732146,0.0905409
0.660721,0.531157,0.733297,0.142125
0.873375,0.9533,0.317349,0.0981986
0.190669,0.76163,0.416455,0.175119
0.546463,0.545748,0.731952,0.174102
0.143448,0.352574,0.378365,0.112915
0.490843,0.828619,1.0648,0.371396
0.477289,0.0808104,0.988028,0.176745
0.692331,0.228023,0.657208,0.13295
0.484146,0.184284,1.12656,0.375785
0.537335,0.0684511,0.216173,0.167724
0.287904,0.422713,0.652444,0.263993
0.418785,0.85661,0.921102,0.318809
0.214663,0.51188,0.212889,0.244014
0.539131,0.431076,0.971628,0.610559
0.498109,0.227852,0.997679,0.453765
0.469488,0.270679,1.01761,0.56346
0.691015,0.316031,0.410228,0.140593
0.550508,0.0947343,0.891985,0.219906
0.501412,0.196642,1.00474,0.390403
0.19904,0.446809,0.473175,0.0864745
0.46532,0.891854,0.870074,0.229392
0.574713,0.85508,0.520957,0.3303
0.617212,0.873285,0.286471,0.256365
0.36648,0.402949,1.06066,1.07189
0.87385,0.442964,0.290903,0.0454067
0.304817,0.660718,0.348765,0.127034
0.365384,0.307737,0.183856,0.321495
0.470685,0.487863,0.944029,0.835523
0.81942,0.14249,0.443668,0.315627
0.600622,0.869331,0.869277,0.325065
0.655421,0.136661,0.747348,0.264039
0.502356,0.933842,0.550599,0.143936
0.382431,0.394908,0.0910672,0.341521
0.430055,0.0944759,0.986518,0.212235
0.461471,0.123405,0.63157,0.29517
0.720376,0.109809,0.0873917,0.0874544
0.776291,0.223254,0.433515,0.511329
0.757026,0.0620977,0.130119,0.132606
0.785946,0.487854,0.147101,0.169365
0.498609,0.760867,1.00113,0.481184
0.533595,0.394353,0.977199,0.272037
0.327927,0.194113,0.67782,0.396296
0.382562,0.902503,0.827341,0.22206
0.63944,0.260816,0.642147,0.510612
0.384351,0.18184,0.98824,0.466574
0.44129,0.0356316,0.953039,0.077669
0.351,0.41561,0.146519,0.135168
0.462186,0.865747,0.082844,0.146207
0.451894,0.676532,0.989763,0.938259
0.928559,0.656702,0.148232,0.432372
0.501372,0.234435,0.998663,0.465865
0.826131,0.573544,0.382419,0.0534041
0.538451,0.221287,1.14394,0.51425
0.605577,0.539867,0.665018,0.0989743
0.417462,0.759919,1.07401,0.577916
0.49388,0.181678,0.983141,0.353996
0.560761,0.931473,1.15107,0.149283
0.507139,0.169738,0.998939,0.337662
0.509111,0.136069,0.996768,0.270502
0.777317,0.216024,0.456293,0.445708
0.816941,0.494866,0.3865,0.121869
0.383877,0.0241391,0.844986,0.0496078
0.622009,0.724505,1.33451,0.480056
0.50659,0.189994,0.977773,0.380017
0.719395,0.872558,0.561614,0.246118
0.531693,0.156529,0.947103,0.31753
0.57077,0.246125,0.907343,0.540715
0.500637,0.224307,1.00027,0.445638
0.338594,0.0985772,0.676912,0.176819
0.455123,0.594435,1.20382,0.924767
0.924202,0.791575,0.159116,0.390569
0.651763,0.487851,0.657846,0.765384
0.977776,0.531016,0.0521189,0.101279
0.499346,0.34299,1.00076,0.231264
0.118182,0.847408,0.0855055,0.245248
0.500754,0.440779,0.939246,0.844623
0.628389,0.552316,0.646068,0.262129
0.368744,0.23033,0.114075,0.0348413
0.634522,0.760889,0.951407,0.625377
0.486108,0.908291,1.00045,0.187458
0.771175,0.555894,0.50177,0.183991
0.437063,0.346704,0.860103,0.733984
0.821417,0.234658,0.378764,0.314815
0.412546,0.166645,0.964916,0.395091
0.571665,0.919224,0.968022,0.18495
0.471334,0.167513,0.689068,0.389476
0.525062,0.882361,0.0965363,0.121579
0.675885,0.224289,0.728714,0.262045
0.489271,0.73303,1.01763,0.552218
0.460568,0.87319,0.918526,0.259358
0.07004,0.439835,0.144625,0.32758
0.244991,0.417619,0.273075,0.19581
0.707001,0.0426018,0.537501,0.0965819
0.573181,0.545884,0.0932897,0.130686
0.538151,0.918389,1.07208,0.224303
0.564741,0.442871,0.964603,0.217708
0.413092,0.859361,0.654088,0.249502
0.334119,0.798434,0.745525,0.153126
0.768044,0.783621,0.472528,0.255138
0.576986,0.339395,1.05886,0.563839
0.54869,0.130358,0.989934,0.27383
0.17871,0.852661,0.314331,0.305807
0.541169,0.568022,1.06913,1.08907
0.641129,0.393109,0.747163,0.796256
0.662502,0.0383737,0.675198,0.0797388
0.530814,0.076166,0.664878,0.209569
0.457837,0.154756,0.842153,0.344123
0.340243,0.532378,0.427644,0.0620246
0.17026,0.0667515,0.303242,0.122157
0.604527,0.738061,0.84061,0.335875
0.459795,0.866553,0.0785423,0.0447513
0.583648,0.0372733,1.00697,0.0834901
0.314452,0.0614497,0.6673,0.113374
0.633525,0.607721,0.913022,0.285797
0.502987,0.892628,1.01711,0.222946
0.524975,0.97455,0.992688,0.0600928
0.359864,0.809646,0.841046,0.448069
0.268084,0.529333,0.268046,0.11204
0.479835,0.869952,1.10777,0.316391
0.796818,0.0709648,0.522745,0.0668153
0.500302,0.0338749,1.01067,0.0658493
0.73655,0.143304,0.620259,0.327258
0.541279,0.815495,1.13827,0.432326
0.475529,0.961051,1.06845,0.0864156
0.471504,0.181623,1.06529,0.412184
0.618076,0.254122,0.677627,0.268598
0.179524,0.945932,0.803401,0.144103
0.497426,0.35825,1.06534,0.776682
0.473805,0.104306,1.02033,0.212036
0.338979,0.236174,0.918737,0.258549
0.0684557,0.521312,0.146065,0.338021
0.610218,0.236355,0.0363079,0.31358
0.496949,0.22361,1.00308,0.447198
0.460141,0.734044,0.983038,0.574558
0.69485,0.311051,0.700117,0.300292
0.491958,0.135946,0.993167,0.279236
0.872479,0.435003,0.242903,0.099263
0.391002,0.696128,0.837167,0.884835
0.513267,0.743809,0.999146,0.555157
0.565291,0.849706,0.0356952,0.131882
0.832382,0.458954,0.354302,0.44616
0.260668,0.496309,0.51531,0.181253
0.332259,0.568512,0.20166,0.620189
0.497908,0.57079,0.930129,0.278914
0.497268,0.505496,0.945698,0.865461
0.588298,0.823284,1.10993,0.471599
0.599237,0.863385,0.8956,0.329631
0.719746,0.905953,0.565093,0.190579
0.469297,0.755925,1.06924,0.521575
0.76862,0.985473,0.59446,0.0391674
0.382583,0.463561,0.53735,0.434432
0.525796,0.868745,1.23491,0.337828
0.909267,0.164341,0.0682673,0.0567977
0.401614,0.0873913,0.173974,0.169402
0.464843,0.192867,0.980515,0.394384
0.453017,0.715781,0.908213,0.567872
0.486775,0.2214,1.1295,0.28099
0.574603,0.0818813,0.291617,0.166059
0.461363,0.493576,1.18853,0.326055
0.493862,0.647149,1.00826,0.731463
0.515325,0.832063,0.866964,0.374796
0.0384094,0.369367,0.0829917,0.0816772
0.237811,0.242969,0.587123,0.14751
0.510082,0.322543,0.962672,0.37519
0.523397,0.108253,0.732088,0.280264
0.294018,0.459598,0.693457,0.698055
0.390127,0.195364,0.833435,0.434167
0.31976,0.857372,0.597735,0.321511
0.408491,0.655764,0.962505,0.280101
0.140071,0.812718,0.0821188,0.113699
0.12388,0.275943,0.250888,0.547303
0.779529,0.280878,0.217686,0.0944555
0.1129,0.488501,0.242176,0.217809
0.455895,0.107784,1.36495,0.291794
0.281213,0.171946,0.660995,0.172727
0.937112,0.358772,0.129581,0.134891
0.502735,0.139929,0.290294,0.31785
0.151233,0.690988,0.208865,0.098828
0.191037,0.431279,0.431277,0.254704
0.556993,0.202173,0.975465,0.425045
0.522676,0.0318407,0.447869,0.0663565
0.496987,0.103765,1.11197,0.234733
0.492902,0.0417338,1.04018,0.0835313
0.137926,0.726763,0.288607,0.477364
0.937255,0.486589,0.143434,0.0861077
0.427678,0.510723,0.248722,0.0521308
0.575917,0.492474,0.362402,0.18033
0.8586,0.573334,0.285675,0.265053
0.834935,0.505881,0.361183,0.114954
0.36348,0.0724087,0.783477,0.157216
0.619505,0.264172,0.804699,0.5028
0.476992,0.178957,0.998134,0.360927
0.344766,0.145426,0.338232,0.214538
0.941915,0.453677,0.125127,0.0670339
0.406846,0.288716,0.575353,0.348363
0.51405,0.758699,1.06995,0.526708
0.385168,0.893895,0.988303,0.265625
0.607901,0.576431,0.847809,0.767833
0.589564,0.339022,1.19006,0.179119
0.0956414,0.680424,0.207011,0.0886286
0.497426,0.339975,0.998014,0.677355
0.775376,0.392217,0.25257,0.193356
0.268799,0.70218,0.639703,0.142193
0.894454,0.495589,0.276587,0.34267
0.511215,0.673191,0.949383,0.285234
0.497431,0.752252,1.03057,0.574537
0.484983,0.24899,1.00201,0.498747
0.89923,0.751839,0.236166,0.220872
0.538593,0.108981,1.12061,0.223502
0.43288,0.0854425,1.00001,0.345671
0.521548,0.17697,0.16813,0.0948793
0.333415,0.108358,0.69539,0.22056
0.77608,0.638872,0.507346,0.358687
0.86546,0.615826,0.340802,0.32615
0.52243,0.580019,1.06833,0.955907
0.549294,0.102991,0.925382,0.218607
0.974184,0.911919,0.0592891,0.0820729
0.653707,0.305752,0.0455653,0.179243
0.936138,0.36023,0.143949,0.263296
0.417728,0.125296,0.754048,0.281336
0.470848,0.564683,0.907335,0.167349
0.574776,0.080854,0.962504,0.175517
0.503481,0.8777,0.187492,0.23107
0.941934,0.176236,0.0481906,0.114261
0.916243,0.445512,0.190001,0.273396
0.421432,0.0538124,0.913262,0.114811
0.593492,0.0691592,0.822428,0.156002
0.68342,0.0701343,0.658332,0.148011
0.573936,0.565585,0.939884,0.856661
0.255665,0.520765,0.19173,0.257187
0.915164,0.5787,0.196408,0.064579
0.454087,0.120108,0.999949,0.250228
0.421977,0.217462,1.2575,0.692285
0.422535,0.778937,0.962101,0.49804
0.806406,0.196022,0.443987,0.229954
0.912097,0.774799,0.185347,0.42147
0.303998,0.443646,0.242742,0.482897
0.501537,0.731445,1.01416,0.269719
0.491095,0.526476,0.976769,0.947709
0.474911,0.416148,0.872073,0.426268
0.727308,0.441805,0.55395,0.141592
0.519163,0.392128,0.977942,0.208951
0.658893,0.503705,1.00893,1.23671
0.500657,0.784093,1.07731,0.463233
0.46193,0.245325,1.10186,0.570439
0.590354,0.337531,0.966756,0.774674
0.5441,0.595187,0.95994,0.0864213
0.848413,0.773245,0.315638,0.0654626
0.464839,0.9124,0.122377,0.106421
0.346523,0.0514327,0.293111,0.106063
0.197073,0.754304,0.428409,0.415741
0.52897,0.124676,0.994384,0.250902
0.914278,0.0971722,0.183189,0.197052
0.604968,0.514209,0.541826,0.1747
0.558498,0.873757,1.03435,0.283456
0.92632,0.752696,0.155226,0.214473
0.507588,0.683009,0.996975,0.147254
0.507583,0.847046,1.1861,0.4118
0.444788,0.785497,0.829048,0.538224
0.474372,0.149497,0.526151,0.316729
0.394183,0.0591846,0.912448,0.13584
0.400115,0.0783048,0.0901286,0.0545792
0.57719,0.89317,0.441209,0.265396
0.660328,0.509898,0.608493,0.0694524
0.583972,0.114637,0.873698,0.261387
0.219634,0.483003,0.100773,0.366445
0.860703,0.775982,0.33313,0.48228
0.0899937,0.420681,0.194575,0.186916
0.454615,0.469614,1.07018,0.135946
0.498088,0.748548,1.09244,0.561896
0.460677,0.103481,0.967636,0.172362
0.574936,0.461952,0.787161,0.170072
0.573099,0.113708,1.08682,0.281885
0.520322,0.297727,0.993672,0.597885
0.566018,0.121575,1.08627,0.321123
0.735263,0.302076,0.182723,0.0426314
0.640871,0.598578,1.33292,0.3505
0.341177,0.907148,0.856003,0.241842
0.170086,0.0808048,0.340026,0.190349
0.495502,0.742014,1.02443,0.522973
0.0922289,0.699793,0.158475,0.108283
0.0783811,0.534856,0.157077,0.0790067
0.825813,0.720765,0.226531,0.234531
0.516323,0.408619,1.00187,0.2851
0.70129,0.826863,0.604038,0.370167
0.495012,0.023922,0.400365,0.0514392
0.488208,0.0892103,1.01235,0.177765
0.51403,0.873713,0.792161,0.214798
0.0968812,0.568811,0.194291,0.0899535
0.920557,0.818351,0.163877,0.292834
0.452136,0.336982,0.939216,0.22709
0.0936978,0.586646,0.21209,0.518669
0.490622,0.16092,1.00938,0.209675
0.651652,0.837641,0.330035,0.38132
0.104253,0.439327,0.282969,0.381342
0.830644,0.185224,0.385798,0.146536
0.483647,0.141861,1.02777,0.289747
0.83042,0.251744,0.364572,0.557086
0.395079,0.821185,0.171799,0.270511
0.483686,0.746741,1.0212,0.531745
0.872708,0.25306,0.243923,0.492265
0.147416,0.0909201,0.292164,0.196745
0.450285,0.226308,0.929979,0.410121
0.506264,0.26295,1.00345,0.523603
0.593436,0.519459,0.830925,0.963858
0.338754,0.588039,0.63917,0.112747
0.799275,0.650401,0.28278,0.137082
0.647704,0.180949,0.715371,0.386812
0.454981,0.0766489,1.02208,0.158692
0.492009,0.0523115,0.921816,0.108375
0.644872,0.0207685,0.281601,0.0483007
0.516618,0.657576,0.0433735,0.0618173
0.383347,0.422937,1.16003,0.274685
0.475242,0.0842297,1.00949,0.169046
0.531863,0.486625,1.24515,1.07012
0.472254,0.080452,1.0054,0.161494
0.553189,0.178572,0.965263,0.374385
0.34956,0.546688,0.585063,0.410988
0.537994,0.248891,0.959666,0.367465
0.550778,0.727495,0.868231,0.182078
0.174172,0.432204,0.348421,0.314468
0.546519,0.214109,0.689679,0.248761
0.333981,0.682539,0.816612,0.843328
0.638848,0.467483,0.267665,0.21846
0.839394,0.380065,0.291774,0.0938019
0.536289,0.179322,0.930871,0.41057
0.88871,0.917642,0.218631,0.170405
0.0895213,0.665079,0.179852,0.117477
0.783905,0.703836,0.452248,0.100605
0.402626,0.429483,1.00014,0.154861
0.697862,0.260242,0.677906,0.383129
0.908723,0.206155,0.187295,0.411429
0.513777,0.112006,0.970612,0.224539
0.510269,0.178945,1.01981,0.359869
0.383879,0.368965,0.80364,0.48653
0.502622,0.168693,0.999938,0.334852
0.505802,0.497354,0.987906,0.982262
0.894187,0.280626,0.235136,0.121089
0.435406,0.508177,1.02039,1.14062
0.749592,0.64375,0.570267,0.59185
0.0877053,0.898467,0.192251,0.212565
0.894351,0.558632,0.204248,0.0528791
0.379494,0.677275,1.29135,0.373976
0.844314,0.833997,0.048305,0.0800816
0.678965,0.395997,0.379134,0.0404184
0.392802,0.0884705,0.966591,0.208298
0.366273,0.811342,0.865452,0.45406
0.171925,0.338252,0.307024,0.321881
0.418111,0.27717,0.87952,0.554159
0.507046,0.145195,0.991794,0.288029
0.512231,0.681523,0.916202,0.690055
0.160485,0.34737,0.309429,0.460884
0.599779,0.646102,0.893544,0.755403
0.586895,0.782564,0.947099,0.274208
0.895829,0.304769,0.335953,0.39675
0.318108,0.554678,0.756225,0.400014
0.362998,0.662395,1.31223,0.635989
0.475874,0.241279,0.997928,0.48544
0.500227,0.254717,1.02004,0.504063
0.270236,0.140681,0.396691,0.245365
0.644118,0.0586087,0.719001,0.119171
0.170877,0.425236,0.323273,0.282583
0.428094,0.0531883,0.782968,0.0989623
0.398428,0.60533,0.913887,0.839595
0.436393,0.214449,0.524388,0.0873251
0.906249,0.50121,0.200195,0.167752
0.0973792,0.410218,0.103631,0.176604
0.380211,0.547411,0.902299,0.337234
0.452636,0.875419,1.18488,0.388803
0.74717,0.736051,0.528862,0.576167
0.6127,0.920386,1.10658,0.178851
0.311738,0.962633,0.728205,0.0885868
0.518742,0.887358,0.919475,0.252887
0.350449,0.24601,0.126655,0.149068
0.0804015,0.425202,0.169212,0.489306
0.626791,0.230523,0.697256,0.188426
0.559284,0.63409,0.973951,0.30106
0.487299,0.327285,0.361715,0.503782
0.746496,0.199798,0.581044,0.456768
0.501149,0.659144,1.0122,0.686073
0.500839,0.76987,1.17873,0.514966
0.484185,0.667585,1.19108,0.812395
0.498581,0.223855,0.978697,0.521248
0.346774,0.296673,0.0389838,0.188671
0.160949,0.478434,0.322102,0.158276
0.621954,0.138033,0.87447,0.277542
0.0576238,0.581211,0.156438,0.116161
0.223379,0.215457,0.383826,0.343058
0.566009,0.254217,0.084382,0.119418
0.450715,0.580521,0.200833,0.326158
0.710251,0.349549,0.264769,0.134711
0.254206,0.572445,0.580028,0.697715
0.877348,0.486494,0.201956,0.151561
0.953078,0.412839,0.0816342,0.143013
0.520006,0.632355,1.06184,0.389741
0.523378,0.446467,1.23593,0.137586
0.584257,0.407446,0.92543,0.294476
0.714756,0.578783,0.0802119,0.992752
0.865218,0.660639,0.277138,0.579078
0.0856743,0.389068,0.119062,0.13484
0.501246,0.503301,0.999784,0.99619
0.440888,0.826209,0.992423,0.427311
0.256768,0.901704,0.62222,0.102181
0.587586,0.0287033,0.248671,0.0755411
0.807922,0.928172,0.38935,0.0953294
0.267234,0.0859942,0.10227,0.186815
0.253327,0.256838,0.236403,0.426736
0.620905,0.623299,0.331714,0.145813
0.331371,0.834359,0.198316,0.077687
0.525129,0.792728,1.03483,0.463825
0.500323,0.308382,1.23673,0.823008
0.469689,0.151186,1.02714,0.315626
0.0378197,0.554068,0.100277,0.172503
0.780549,0.217061,0.532219,0.523183
0.520577,0.961354,1.10539,0.101097
0.548316,0.0715067,0.950926,0.166757
0.416348,0.0652501,1.10739,0.157431
0.914789,0.0440532,0.156956,0.0854933
0.48602,0.370131,1.18155,0.924904
0.499133,0.225129,0.992014,0.447528
0.500421,0.136872,1.00432,0.274218
0.468601,0.349054,1.10698,0.303548
0.302227,0.918077,0.747579,0.207093
0.561774,0.159597,0.691986,0.349589
0.53682,0.834457,1.01632,0.351644
0.21264,0.546445,0.204067,0.182501
0.962994,0.461588,0.0732423,0.491465
0.874913,0.505193,0.207101,0.424817
0.0613964,0.564545,0.156569,0.286701
0.237331,0.363048,0.452392,0.0687963
0.471966,0.766319,0.972958,0.164051
0.517757,0.893531,1.17387,0.281072
0.94103,0.583539,0.0858511,0.332482
0.141902,0.419182,0.305321,0.285306
0.452689,0.233461,1.02337,0.391737
0.493132,0.299045,1.03826,0.284098
0.474191,0.593823,0.52265,0.186901
0.680108,0.588234,0.207582,0.355471
0.605135,0.473881,1.12583,0.340878
0.656095,0.171542,0.985386,0.478649
0.456866,0.640725,0.744348,0.27383
0.605699,0.578642,1.04914,0.268778
0.597047,0.434327,0.132843,0.749542
0.498991,0.487482,1.05697,1.04162
0.529277,0.711349,0.541809,0.260246
0.582191,0.816347,0.985827,0.426073
0.422699,0.098279,0.867044,0.215831
0.518692,0.47678,0.988725,0.959243
0.121171,0.76589,0.254928,0.551446
0.852999,0.536488,0.0745653,0.0299385
0.560063,0.256611,0.9083,0.374121
0.348081,0.584818,0.077295,0.20602
0.173213,0.114786,0.217845,0.170565
0.0720279,0.172899,0.173226,0.347369
0.219834,0.130603,0.341868,0.0984537
0.735158,0.408351,0.589371,0.10961
0.478592,0.274918,1.04977,0.626405
0.550789,0.291072,0.948696,0.357918
0.512375,0.881258,0.970655,0.256554
0.955951,0.621929,0.104556,0.489302
0.863439,0.262539,0.279127,0.37865
0.572847,0.876059,1.04543,0.304712
0.439779,0.797322,0.900453,0.381511
0.418264,0.125531,0.967251,0.21298
0.521921,0.664462,1.19885,0.769023
0.443051,0.226078,1.04773,0.53384
0.518589,0.33616,1.01882,0.51308
0.211848,0.823174,0.488737,0.422163
0.647649,0.131253,1.08026,0.318989
0.472279,0.555015,1.00491,0.116231
0.846329,0.369924,0.29038,0.27321
0.346967,0.867636,1.00155,0.351316
0.576608,0.53377,0.861651,0.100273
0.675413,0.0843115,0.758752,0.190618
0.49377,0.597329,0.811419,0.388684
0.50295,0.834371,1.17086,0.0491411
0.50911,0.138732,1.02545,0.27731
0.479374,0.455686,0.986322,0.114262
0.541708,0.592203,0.982672,0.847558
0.516856,0.148788,1.03384,0.303687
0.565641,0.143417,1.01131,0.31723
0.737767,0.642505,0.248226,0.130867
0.498742,0.493414,0.998328,0.986012
0.80318,0.454887,0.478531,0.123594
0.537315,0.862646,1.06357,0.310485
0.960279,0.377595,0.0965023,0.245012
0.501855,0.109974,1.00867,0.219877
0.194241,0.391452,0.419498,0.187381
0.663743,0.588004,0.292494,0.390323
0.604324,0.71529,0.496537,0.610336
0.178871,0.104411,0.346587,0.1961
0.450299,0.270808,0.275598,0.0994897
0.385922,0.0339064,0.288751,0.0783246
0.987578,0.583258,0.0320782,0.393217
0.936913,0.832212,0.18726,0.357815
0.540705,0.208501,0.977114,0.428643
0.472033,0.247324,1.00749,0.508874
0.0805824,0.750284,0.187772,0.602591
0.142226,0.534101,0.197104,0.174616
0.258976,0.409858,0.557471,0.162556
0.948382,0.834762,0.0610395,0.126758
0.337822,0.112752,0.608177,0.282384
0.482286,0.184703,0.962265,0.382929
0.753167,0.430829,0.25329,0.414653
0.503219,0.165341,1.00574,0.328623
0.520084,0.166999,0.997794,0.334367
0.647962,0.476451,0.82319,0.24716
0.666762,0.409182,0.792173,0.788914
0.845999,0.765267,0.35024,0.47508
0.11214,0.501712,0.246777,0.317569
0.54901,0.352676,1.00986,0.130121
0.344096,0.476357,0.681888,0.203699
0.214288,0.933083,0.513028,0.164351
0.448222,0.118585,0.870696,0.263277
0.842055,0.402621,0.383032,0.0913764
0.761744,0.683768,0.36808,0.432393
0.658452,0.549975,0.815434,1.03917
0.905479,0.593185,0.191279,0.40699
0.542073,0.330318,1.41343,0.976072
0.231514,0.468238,0.503582,0.835257
0.506838,0.907733,1.00176,0.174822
0.770808,0.169636,0.502526,0.351311
0.521692,0.376654,1.02723,0.776393
0.300972,0.717759,0.607277,0.888399
0.930533,0.335947,0.150966,0.660622
0.473591,0.102574,0.977698,0.210063
0.0333411,0.341848,0.0749115,0.276704
0.890252,0.892357,0.292017,0.291052
0.356172,0.939015,0.894803,0.157255
0.099801,0.243497,0.175035,0.804866
0.895024,0.453347,0.227661,0.25552
0.21946,0.241789,0.451628,0.424828
0.489117,0.873115,0.955983,0.264671
0.103908,0.0922203,0.0826508,0.178465
0.484877,0.185635,0.994557,0.384289
0.647955,0.855849,0.119996,0.0737875
0.613414,0.255488,0.828578,0.129084
0.0707672,0.614702,0.173845,0.690094
0.0901061,0.815692,0.2356,0.47211
0.661669,0.724937,1.15393,0.866122
0.538953,0.300806,0.987568,0.486891
0.518868,0.714468,0.963823,0.587268
0.484981,0.111622,0.963866,0.227659
0.494643,0.597328,0.992634,0.807737
0.496849,0.0919411,0.980226,0.182626
0.503521,0.422018,0.998478,0.952322
0.713663,0.261362,0.548347,0.275918
0.796616,0.316109,0.425356,0.661729
0.506993,0.233985,0.910679,0.502977
0.368357,0.580209,0.849196,0.518291
0.368951,0.806571,1.00556,0.597864
0.738865,0.870761,0.500952,0.093736
0.759377,0.144653,0.61031,0.361804
0.468488,0.94911,1.00434,0.111156
0.375726,0.265507,0.98507,0.459736
0.328973,0.0504245,0.257932,0.0998165
0.667503,0.810628,0.408277,0.454352
0.433664,0.806928,1.01629,0.439571
0.346026,0.105666,0.623854,0.222883
0.701972,0.608398,0.074497,0.0894017
0.514566,0.0313719,1.01774,0.0612425
0.191459,0.310745,0.422267,0.154304
0.0779792,0.531731,0.171874,0.923714
0.451871,0.109686,1.03365,0.230711
0.711606,0.843472,0.487513,0.40225
0.129852,0.814425,0.276672,0.227485
0.739954,0.490837,0.0803914,0.0750598
0.791022,0.39935,0.0653864,0.602983
0.528292,0.123414,0.939582,0.253086
0.29648,0.88224,0.197748,0.220462
0.514243,0.114824,0.945786,0.234547
0.235609,0.308283,0.513424,0.839068
0.880784,0.595294,0.340167,0.238785
0.92908,0.632777,0.156108,0.365874
0.435104,0.842687,1.00124,0.350398
0.51271,0.503956,0.994823,0.642565
0.444914,0.934185,0.998862,0.0946494
0.535044,0.895077,1.06644,0.250657
0.72152,0.957052,0.509392,0.0921242
0.903257,0.546992,0.236838,0.189885
0.942489,0.265392,0.131014,0.492019
0.571127,0.638836,0.414942,0.378336
0.405882,0.900276,0.902894,0.241936
0.533813,0.489724,0.918846,0.931274
0.0720811,0.496228,0.140208,0.301598
0.475629,0.927128,0.279208,0.142993
0.960487,0.828459,0.0855659,0.241188
0.546695,0.558457,0.989393,0.510421
0.534154,0.379452,1.06198,0.209935
0.514405,0.669028,1.03391,0.672225
0.493372,0.0944656,0.996206,0.187021
0.500421,0.117496,1.0153,0.230938
0.292775,0.484149,0.618144,0.897662
0.577839,0.0422571,0.907813,0.0879456
0.53356,0.870263,0.990712,0.281356
0.976865,0.107658,0.0587822,0.255973
0.503468,0.207905,1.00304,0.415784
0.629893,0.436735,0.0787662,0.595236
0.0305347,0.0611798,0.0764981,0.157784
0.468034,0.20073,0.96614,0.41805
0.579573,0.11231,0.882457,0.278305
0.51003,0.173808,0.97917,0.35108
0.852779,0.564487,0.336422,0.715735
0.51184,0.222343,1.13994,0.483846
0.488976,0.25404,0.999415,0.506869
0.431421,0.81683,1.04957,0.384154
0.603484,0.468183,0.962571,0.170981
0.496309,0.271393,0.980209,0.0685441
0.445557,0.887835,0.463241,0.206919
0.467009,0.312003,0.95782,0.0857539
0.339223,0.899917,0.6118,0.225152
0.4601,0.483705,0.671709,0.911128
0.256905,0.519524,0.303696,0.387049
0.573449,0.668631,1.04338,0.796511
0.155085,0.056764,0.322196,0.109347
0.593626,0.435533,1.10431,0.231431
0.451283,0.408401,1.3501,1.13077
0.194745,0.308878,0.265843,0.149383
0.466643,0.492942,0.811561,0.217557
0.441928,0.648805,1.01792,0.597469
0.533289,0.147354,1.1253,0.328298
0.390412,0.0452948,0.813194,0.0947194
0.570746,0.46212,0.0877126,0.0842251
0.172847,0.517042,0.355134,0.0828098
0.353218,0.516344,0.15039,0.116351
0.541355,0.743202,0.997132,0.542618
0.353163,0.856164,0.661894,0.312072
0.613675,0.196254,0.104099,0.24719
0.67556,0.500225,0.0745385,0.145258
0.55551,0.449282,1.01608,0.319912
0.223047,0.498499,0.434756,0.283882
0.514865,0.222563,0.907251,0.454887
0.573552,0.233439,0.276334,0.146625
0.948446,0.428244,0.0932379,0.130399
0.490313,0.742602,1.10476,0.574519
0.530428,0.774496,0.17462,0.345586
0.0836826,0.953949,0.201637,0.115737
0.562021,0.433849,1.00152,0.916297
0.558615,0.232164,1.4067,0.1943
0.749897,0.212187,0.597153,0.315788
0.315158,0.128854,0.59392,0.265522
0.377629,0.410335,0.872815,0.692872
0.2876,0.638942,0.656207,0.343856
0.681212,0.199452,0.698652,0.457295
0.28932,0.420327,0.688043,0.276116
0.757223,0.938194,0.264764,0.14099
0.763829,0.891533,0.44868,0.230471
0.816417,0.535497,0.0958839,0.0650468
0.51572,0.815327,0.986238,0.375975
0.263668,0.880957,0.568196,0.243641
0.451303,0.959556,1.01656,0.0918643
0.181825,0.313613,0.330573,0.0971832
0.118541,0.835522,0.0841349,0.0975333
0.835909,0.555203,0.0259469,0.103051
0.0962684,0.283608,0.0952468,0.529321
0.508842,0.0634256,0.963977,0.126089
0.602021,0.175542,0.806131,0.323872
0.343052,0.491749,0.747899,0.923444
0.12443,0.0583051,0.29018,0.131788
0.273656,0.144549,0.661006,0.180124
0.472274,0.196559,1.0036,0.399711
0.884006,0.154375,0.267347,0.175637
0.501854,0.119212,1.00684,0.227951
0.498262,0.13491,1.06121,0.291368
0.64919,0.835608,0.488442,0.4208
0.438829,0.896416,1.03152,0.24901
0.425465,0.854691,1.00741,0.339245
0.407982,0.624103,0.0417945,0.125441
0.64308,0.530827,0.86173,0.815537
0.703278,0.39075,0.662561,0.455563
0.540996,0.138331,0.982322,0.283402
0.444584,0.102562,1.02149,0.225346
0.447472,0.3466,0.999108,0.540126
0.467653,0.487713,0.990037,0.976369
0.196252,0.925881,0.406227,0.161928
0.674234,0.874707,0.71246,0.285001
0.915528,0.314996,0.175759,0.265653
0.135954,0.474599,0.318477,0.225053
