Day,Temperature,f0_,f1_,f2_,f3_,f4_,f5_,f6_
2000-02-27,48.85195965737049,57.86055776892434,11.737051792828671,23.852589641434253,99.38645418326693,Indiana,DeKalb,Not in a city
2000-02-28,48.79178180914518,57.397614314115295,12.077534791252493,23.807157057654056,99.20278330019889,Indiana,DeKalb,Not in a city
2000-02-29,49.35990283564357,58.207920792079214,13.352475247524762,23.82376237623761,99.27128712871286,Indiana,DeKalb,Not in a city
2000-03-01,49.12682186138613,58.25742574257423,11.904950495049501,23.82970297029703,99.29702970297033,Indiana,DeKalb,Not in a city
2000-03-02,47.34002693675886,54.689723320158095,11.418972332015803,23.887351778656132,99.5335968379446,Indiana,DeKalb,Not in a city
2000-03-03,46.678260416173565,55.461538461538474,12.42800788954635,23.901380670611477,99.59171597633127,Indiana,DeKalb,Not in a city
2000-03-04,47.837110865877655,58.0631163708087,13.349112426035509,23.91321499013805,99.63905325443793,Indiana,DeKalb,Not in a city
2000-03-05,48.30761805522683,56.998027613412255,11.45167652859961,23.921104536489143,99.67258382642994,Indiana,DeKalb,Not in a city
2000-03-06,49.2769366082677,58.34842519685038,13.509842519685055,23.75787401574802,98.99803149606299,Indiana,DeKalb,Not in a city
2000-03-07,51.73057621259843,61.21653543307089,12.653543307086597,23.86023622047245,99.42125984251965,Indiana,DeKalb,Not in a city
2000-03-08,51.930492348425176,60.39763779527557,12.062992125984254,23.779527559055115,99.08464566929136,Indiana,DeKalb,Not in a city
2000-03-09,49.247436535573144,59.12648221343874,11.632411067193678,23.84782608695654,99.36758893280633,Indiana,DeKalb,Not in a city
2000-03-10,46.70526176923075,55.45167652859959,12.254437869822487,23.88954635108479,99.54635108481263,Indiana,DeKalb,Not in a city
2000-03-11,44.776724075098834,53.19367588932805,11.499999999999995,23.984189723320174,99.93478260869566,Indiana,DeKalb,Not in a city
2000-03-12,44.853818288537525,54.22727272727275,13.51976284584982,23.97628458498024,99.9031620553359,Indiana,DeKalb,Not in a city
2000-03-13,47.033639314851534,56.47920792079208,13.891089108910888,23.865346534653465,99.4455445544555,Indiana,DeKalb,Not in a city
2000-03-14,49.9625528153242,59.717092337917514,13.092337917485269,23.776031434184656,99.07072691552067,Indiana,DeKalb,Not in a city
2000-03-15,51.22353697435898,61.59171597633138,13.005917159763316,23.86587771203158,99.45167652859956,Indiana,DeKalb,Not in a city
2000-03-16,49.12000478895461,58.73964497041424,11.386587771203155,23.830374753451675,99.29783037475339,Indiana,DeKalb,Not in a city
2000-03-17,45.23389187968444,54.61538461538462,11.901380670611433,23.940828402366858,99.75936883629193,Indiana,DeKalb,Not in a city
2000-03-18,46.91656039644971,57.07495069033526,14.362919132149901,23.91913214990135,99.66666666666673,Indiana,DeKalb,Not in a city
2000-03-19,47.8355801360947,56.867850098619336,12.84615384615385,23.964497041420135,99.85404339250493,Indiana,DeKalb,Not in a city
2000-03-20,47.732399499999985,55.90157480314962,12.114173228346443,23.88582677165354,99.5255905511811,Indiana,DeKalb,Not in a city
2000-03-21,48.73649392141449,56.95874263261294,13.0,23.781925343811366,99.09626719056972,Indiana,DeKalb,Not in a city
2000-03-22,51.43329819215681,61.44705882352937,13.507843137254895,23.81764705882355,99.24901960784314,Indiana,DeKalb,Not in a city
2000-03-23,52.882291862745085,63.36078431372548,13.337254901960792,23.93725490196079,99.743137254902,Indiana,DeKalb,Not in a city
2000-03-24,54.76100835420744,65.56164383561641,13.69275929549903,23.872798434442267,99.47553816046974,Indiana,DeKalb,Not in a city
2000-03-25,55.430345047058815,65.5764705882353,12.87843137254902,23.9156862745098,99.6509803921569,Indiana,DeKalb,Not in a city
2000-03-26,55.71861545383105,66.10609037328084,13.895874263261293,23.888015717092344,99.5363457760314,Indiana,DeKalb,Not in a city
2000-03-27,53.73884611001966,62.834970530451834,12.471512770137515,23.82318271119844,99.26522593320246,Indiana,DeKalb,Not in a city
2000-03-28,51.2100679862205,59.22637795275591,11.809055118110246,23.832677165354355,99.3070866141732,Indiana,DeKalb,Not in a city
2000-03-29,50.932631956435664,59.20396039603962,13.419801980198006,23.861386138613863,99.42772277227732,Indiana,DeKalb,Not in a city
2000-03-30,50.601315363095225,59.65873015873015,13.420634920634924,23.767857142857164,99.04166666666666,Indiana,DeKalb,Not in a city
2000-03-31,52.08280581547616,62.263888888888864,13.964285714285703,23.823412698412692,99.27182539682535,Indiana,DeKalb,Not in a city
2000-04-01,54.815099563197,65.16542750929365,13.54275092936802,23.85873605947957,99.41449814126395,Indiana,DeKalb,Not in a city
2000-04-02,54.82878073184358,63.865921787709496,11.851024208566118,23.571694599627563,98.22160148975786,Indiana,DeKalb,Not in a city
2000-04-03,54.70580468274586,64.32653061224485,12.601113172541723,23.784786641929507,99.12059369202228,Indiana,DeKalb,Not in a city
2000-04-04,53.600271260550414,64.27155963302751,11.587155963302747,23.87706422018348,99.49174311926595,Indiana,DeKalb,Not in a city
2000-04-05,53.343705728937685,64.2637362637363,12.499999999999993,23.84432234432237,99.35714285714285,Indiana,DeKalb,Not in a city
2000-04-06,55.54074887339446,65.38715596330276,13.183486238532112,23.897247706422018,99.57614678899074,Indiana,DeKalb,Not in a city
2000-04-07,54.97117308775142,65.95246800731266,12.61608775137111,23.919561243144415,99.6691042047532,Indiana,DeKalb,Not in a city
2000-04-08,52.67403036861317,63.81751824817521,11.941605839416052,23.917883211678852,99.66240875912418,Indiana,DeKalb,Not in a city
2000-04-09,51.64640462340039,62.45338208409509,12.979890310786123,23.925045703839118,99.6892138939671,Indiana,DeKalb,Not in a city
2000-04-10,53.11969018248179,61.94890510948905,12.917883211678824,23.850364963503647,99.37956204379553,Indiana,DeKalb,Not in a city
2000-04-11,53.68840585454545,62.82727272727279,12.770909090909086,23.781818181818174,99.09818181818181,Indiana,DeKalb,Not in a city
2000-04-12,53.963741760948906,63.37043795620432,12.689781021897804,23.78467153284671,99.10766423357674,Indiana,DeKalb,Not in a city
2000-04-13,53.02765966240879,62.364963503649626,12.328467153284668,23.83941605839416,99.33394160583937,Indiana,DeKalb,Not in a city
2000-04-14,53.211086134790534,62.04007285974502,13.142076502732241,23.86338797814207,99.43351548269581,Indiana,DeKalb,Not in a city
2000-04-15,54.14695300000005,62.608378870673924,13.058287795992717,23.950819672131153,99.79599271402554,Indiana,DeKalb,Not in a city
2000-04-16,55.370636644160605,64.19708029197086,12.917883211678832,23.86678832116789,99.44525547445258,Indiana,DeKalb,Not in a city
2000-04-17,53.996822674588664,62.59232175502738,10.312614259597801,23.85923217550271,99.41681901279709,Indiana,DeKalb,Not in a city
2000-04-18,54.13561237591246,62.44708029197081,12.950729927007306,23.866788321167896,99.4507299270073,Indiana,DeKalb,Not in a city
2000-04-19,55.67678121636365,64.20909090909086,13.445454545454533,23.734545454545437,98.90181818181809,Indiana,DeKalb,Not in a city
2000-04-20,58.38012434363639,68.52909090909085,13.141818181818168,23.84000000000001,99.33818181818188,Indiana,DeKalb,Not in a city
2000-04-21,56.48785894918333,65.6896551724138,11.4410163339383,23.901996370235917,99.59709618874764,Indiana,DeKalb,Not in a city
2000-04-22,55.36408508592326,63.86471663619741,12.475319926873865,23.937842778793406,99.74223034734926,Indiana,DeKalb,Not in a city
2000-04-23,55.92247204395601,64.32417582417585,13.307692307692296,23.978021978021996,99.91025641025635,Indiana,DeKalb,Not in a city
2000-04-24,57.21796082116787,66.96167883211685,13.417883211678829,23.75912408759124,99.00547445255474,Indiana,DeKalb,Not in a city
2000-04-25,57.63047411796742,67.87840290381128,13.245009074410161,23.827586206896573,99.2903811252269,Indiana,DeKalb,Not in a city
2000-04-26,58.95722792545454,70.15636363636364,13.303636363636365,23.845454545454555,99.3600000000001,Indiana,DeKalb,Not in a city
2000-04-27,58.84958567030962,69.18397085610195,13.276867030965397,23.799635701275047,99.17304189435328,Indiana,DeKalb,Not in a city
2000-04-28,57.48275598907102,67.37158469945356,13.411657559198543,23.89435336976317,99.56284153005447,Indiana,DeKalb,Not in a city
2000-04-29,57.80209097449907,68.53369763205825,13.482695810564662,23.969034608378877,99.87249544626593,Indiana,DeKalb,Not in a city
2000-04-30,59.868609034608426,70.59927140255007,14.052823315118399,23.908925318761383,99.62112932604737,Indiana,DeKalb,Not in a city
2000-05-01,61.195039221818156,72.3072727272726,13.352727272727263,23.860000000000028,99.41999999999992,Indiana,DeKalb,Not in a city
2000-05-02,61.83022349272727,72.26545454545465,13.014545454545452,23.729090909090903,98.87999999999991,Indiana,DeKalb,Not in a city
2000-05-03,63.49305386338798,74.57012750455374,13.597449908925316,23.74681238615664,98.95264116575594,Indiana,DeKalb,Not in a city
2000-05-04,64.95380280145719,75.39526411657555,13.366120218579239,23.6648451730419,98.61384335154838,Indiana,DeKalb,Not in a city
2000-05-05,65.97329746069471,75.47531992687385,13.237659963436924,23.749542961608785,98.95612431444239,Indiana,DeKalb,Not in a city
2000-05-06,65.65427534495414,75.03669724770637,13.163302752293571,23.91559633027525,99.65321100917426,Indiana,DeKalb,Not in a city
2000-05-07,65.95433225919122,74.70404411764711,13.071691176470587,23.943014705882334,99.76654411764704,Indiana,DeKalb,Not in a city
2000-05-08,66.16723715510953,75.08941605839406,12.897810218978098,23.795620437956213,99.15328467153282,Indiana,DeKalb,Not in a city
2000-05-09,64.45696570289859,73.8641304347826,11.913043478260862,23.71557971014493,98.8278985507246,Indiana,DeKalb,Not in a city
2000-05-10,60.20243351992754,69.01268115942034,12.04528985507246,23.75181159420289,98.97101449275355,Minnesota,Carlton,Not in a city
2000-05-11,60.72024047841729,69.95683453237416,13.705035971223024,23.798561151079138,99.16726618705039,Minnesota,Carlton,Not in a city
2000-05-12,62.11379975224411,71.19928186714546,13.050269299820455,23.912028725314215,99.6337522441651,Indiana,DeKalb,Not in a city
2000-05-13,60.176098699640264,69.63669064748198,11.541366906474828,23.935251798561143,99.73021582733811,Indiana,DeKalb,Not in a city
2000-05-14,60.053337772972974,69.66306306306308,13.821621621621626,23.969369369369378,99.87387387387378,Indiana,DeKalb,Not in a city
2000-05-15,61.19108730935259,70.76798561151078,13.276978417266195,23.852517985611513,99.39208633093524,Indiana,DeKalb,Not in a city
2000-05-16,61.34854498378383,69.94234234234227,12.863063063063057,23.891891891891905,99.554954954955,Indiana,DeKalb,Not in a city
2000-05-17,61.97228683333331,70.81003584229397,13.523297491039417,23.870967741935498,99.46774193548386,Indiana,DeKalb,Not in a city
2000-05-18,63.82258920430108,73.03942652329746,12.70250896057346,23.79032258064514,99.13261648745525,Indiana,DeKalb,Not in a city
2000-05-19,62.31468397482016,71.78956834532374,11.111510791366912,23.89928057553956,99.58273381294968,Indiana,DeKalb,Not in a city
2000-05-20,63.101124589511734,72.16817359855341,13.53164556962026,23.938517179023492,99.74502712477384,Indiana,DeKalb,Not in a city
2000-05-21,66.3832345036232,76.38586956521743,13.69384057971014,23.974637681159425,99.89492753623189,Indiana,DeKalb,Not in a city
2000-05-22,68.62250017625904,78.58453237410069,13.185251798561156,23.865107913669064,99.44424460431652,Indiana,DeKalb,Not in a city
2000-05-23,69.75881911448995,79.35778175313057,13.72271914132379,23.79606440071557,99.15742397137748,Indiana,DeKalb,Not in a city
2000-05-24,68.92709761071436,78.22321428571433,13.198214285714293,23.833928571428576,99.31785714285712,Indiana,DeKalb,Not in a city
2000-05-25,66.17537576386398,74.49910554561717,13.531305903398934,23.84615384615384,99.36314847942751,Indiana,DeKalb,Not in a city
2000-05-26,65.9595989033989,74.80679785330942,13.549194991055469,23.887298747763865,99.53488372093021,Indiana,DeKalb,Not in a city
2000-05-27,67.74175536624794,77.28904847396775,13.1669658886894,23.956912028725284,99.82226211849182,Indiana,DeKalb,Not in a city
2000-05-28,67.18165602166061,76.27436823104698,12.550541516245492,23.92238267148014,99.68231046931415,Indiana,DeKalb,Not in a city
2000-05-29,66.2302986159421,75.54710144927537,13.239130434782611,23.987318840579682,99.94927536231873,Indiana,DeKalb,Not in a city
2000-05-30,66.05675936690649,75.52158273381282,13.82553956834532,23.886690647481995,99.53057553956828,Indiana,DeKalb,Not in a city
2000-05-31,66.45555127158278,76.34712230215827,13.09172661870503,23.92985611510792,99.71223021582736,Indiana,DeKalb,Not in a city
2000-06-01,68.90834565529627,79.74506283662483,14.147217235188505,23.890484739676825,99.5529622980251,Indiana,DeKalb,Not in a city
2000-06-02,69.00803164285718,79.7107142857142,12.394642857142868,23.80357142857143,99.18750000000006,Indiana,DeKalb,Not in a city
2000-06-03,67.45587075806444,77.7508960573477,13.45698924731183,23.939068100358426,99.747311827957,Indiana,DeKalb,Not in a city
2000-06-04,67.38094710752692,77.589605734767,13.381720430107515,23.89964157706094,99.58422939068102,Indiana,DeKalb,Not in a city
2000-06-05,65.59901839892663,74.34347048300535,12.533094812164581,23.8479427549195,99.37567084078717,Indiana,DeKalb,Not in a city
2000-06-06,66.20066253392864,75.90178571428564,12.855357142857159,23.892857142857157,99.56071428571433,Indiana,DeKalb,Not in a city
2000-06-07,67.97991279107143,78.73928571428584,14.03392857142857,23.848214285714295,99.37500000000001,Indiana,DeKalb,Not in a city
2000-06-08,68.59542272500005,77.41785714285727,12.855357142857132,23.805357142857137,99.1982142857143,Indiana,DeKalb,Not in a city
2000-06-09,68.87377661717348,77.67620751341684,13.293381037567089,23.867620751341686,99.45080500894451,Indiana,DeKalb,Not in a city
2000-06-10,69.76579729136697,78.96402877697841,13.501798561151077,23.88848920863309,99.53956834532366,Indiana,DeKalb,Not in a city
2000-06-11,69.45455864440437,79.18411552346565,12.790613718411539,23.92238267148014,99.68050541516254,Indiana,DeKalb,Not in a city
2000-06-12,68.82350785457807,77.74865350089763,13.00000000000001,23.777378815080805,99.07719928186718,Indiana,DeKalb,Not in a city
2000-06-13,70.3885266894075,79.5745062836625,13.321364452423689,23.865350089766594,99.44703770197482,Indiana,DeKalb,Not in a city
2000-06-14,72.08582268383657,81.45115452930732,13.23623445825933,23.738898756660745,98.92007104795745,Indiana,DeKalb,Not in a city
2000-06-15,71.77350330427049,81.26156583629891,13.434163701067611,23.866548042704647,99.45017793594305,Indiana,DeKalb,Not in a city
2000-06-16,71.2616502375887,79.92730496453905,12.413120567375877,23.79255319148935,99.14007092198581,Indiana,DeKalb,Not in a city
2000-06-17,69.13049801967796,78.05903398926657,12.583184257602868,23.869409660107348,99.45617173524147,Indiana,DeKalb,Not in a city
2000-06-18,67.9868973531532,76.77477477477476,13.066666666666679,23.924324324324324,99.68828828828839,Indiana,DeKalb,Not in a city
2000-06-19,69.14597766247745,78.1669658886895,13.22980251346498,23.791741472172358,99.13824057450637,Indiana,DeKalb,Not in a city
2000-06-20,71.22117065892863,81.14464285714276,14.19285714285714,23.860714285714298,99.42142857142855,Indiana,DeKalb,Not in a city
2000-06-21,72.6922133053572,82.13928571428563,13.419642857142856,23.866071428571427,99.44999999999989,Indiana,DeKalb,Not in a city
2000-06-22,72.98582395381887,82.62877442273536,13.362344582593247,23.868561278863247,99.45825932504434,Indiana,DeKalb,Not in a city
2000-06-23,72.40589173805307,82.21061946902651,13.700884955752196,23.890265486725674,99.54867256637165,Indiana,DeKalb,Not in a city
2000-06-24,72.81789797168142,82.67610619469023,13.621238938053105,23.930973451327425,99.71504424778759,Indiana,DeKalb,Not in a city
2000-06-25,73.49804078330368,83.59680284191829,13.648312611012425,23.943161634103024,99.76376554174063,Indiana,DeKalb,Not in a city
2000-06-26,73.37614451773044,82.45567375886527,13.150709219858165,23.824468085106393,99.27836879432633,Indiana,DeKalb,Not in a city
2000-06-27,72.16044780884955,81.58407079646018,13.364601769911514,23.725663716814168,98.86371681415923,Indiana,DeKalb,Not in a city
2000-06-28,71.64877961702126,81.31028368794331,13.265957446808523,23.751773049645404,98.97163120567375,Indiana,DeKalb,Not in a city
2000-06-29,71.19187083778972,80.81105169340475,13.647058823529408,23.786096256684502,99.1158645276292,Indiana,DeKalb,Not in a city
2000-06-30,71.46237864516127,81.37096774193544,13.682795698924723,23.849462365591364,99.37992831541216,Indiana,DeKalb,Not in a city
2000-07-01,72.17298758122742,82.10108303249095,13.590252707581232,23.848375451263546,99.37184115523462,Indiana,DeKalb,Not in a city
2000-07-02,72.22186716575598,81.8524590163935,13.238615664845168,23.925318761384318,99.69216757741353,Indiana,DeKalb,Not in a city
2000-07-03,71.05083864791288,79.68239564428323,13.348457350272234,23.856624319419215,99.40834845735027,Indiana,DeKalb,Not in a city
2000-07-04,71.50418519489979,80.67030965391616,13.728597449908928,23.96174863387976,99.84335154826951,Indiana,DeKalb,Not in a city
2000-07-05,71.98920096909087,81.43636363636358,13.710909090909094,23.796363636363633,99.15999999999993,Indiana,DeKalb,Not in a city
2000-07-06,71.39511372875224,80.85533453887889,13.5135623869801,23.78842676311029,99.12477396021703,Indiana,DeKalb,Not in a city
2000-07-07,71.05771967145421,80.57809694793538,13.626570915619396,23.77199281867146,99.05565529622976,Indiana,DeKalb,Not in a city
2000-07-08,71.36422544864853,81.46846846846856,14.144144144144136,23.904504504504512,99.60360360360364,Indiana,DeKalb,Not in a city
2000-07-09,73.04024221660653,82.5703971119134,13.635379061371843,23.906137184115504,99.61191335740071,Indiana,DeKalb,Not in a city
2000-07-10,73.83022656340582,83.37137681159422,13.539855072463768,23.842391304347835,99.35144927536228,Indiana,DeKalb,Not in a city
2000-07-11,73.39252659639637,83.38558558558557,13.915315315315318,23.722522522522503,98.854054054054,Indiana,DeKalb,Not in a city
2000-07-12,73.71859043761296,84.43037974683544,13.911392405063284,23.844484629294758,99.35804701627494,Indiana,DeKalb,Not in a city
2000-07-13,74.93890700902526,86.0126353790614,13.87184115523466,23.839350180505416,99.33393501805061,Indiana,DeKalb,Not in a city
2000-07-14,75.37203091546769,85.96043165467638,13.473021582733804,23.771582733812945,99.0557553956834,Indiana,DeKalb,Not in a city
2000-07-15,74.1796996678766,83.79673321234131,13.232304900181484,23.936479128856625,99.73684210526324,Indiana,DeKalb,Not in a city
2000-07-16,73.24254460869572,82.86413043478267,13.552536231884059,23.96195652173912,99.84239130434781,Indiana,DeKalb,Not in a city
2000-07-17,72.85349717297287,82.7243243243243,13.731531531531525,23.830630630630626,99.29909909909898,Indiana,DeKalb,Not in a city
2000-07-18,73.19991309172656,83.61870503597122,13.205035971223035,23.791366906474817,99.13309352517993,Indiana,DeKalb,Not in a city
2000-07-19,72.65842076438851,82.78597122302162,13.169064748201437,23.866906474820155,99.45323741007195,Indiana,DeKalb,Not in a city
2000-07-20,72.951902578097,84.02333931777379,13.800718132854598,23.85457809694794,99.39676840215438,Indiana,DeKalb,Not in a city
2000-07-21,72.85122968571433,83.62142857142848,13.725000000000007,23.826785714285712,99.28571428571418,Indiana,DeKalb,Not in a city
2000-07-22,72.71650526929986,83.132854578097,13.82944344703771,23.964093357271086,99.85098743267505,Indiana,DeKalb,Not in a city
2000-07-23,73.45011626211851,84.49730700179533,13.748653500897662,23.85278276481149,99.3877917414722,Indiana,DeKalb,Not in a city
2000-07-24,73.8504889190647,84.6133093525179,13.48920863309353,23.803956834532375,99.19064748201446,Indiana,DeKalb,Not in a city
2000-07-25,74.16444758812946,84.45503597122294,13.437050359712229,23.92086330935252,99.67446043165474,Indiana,DeKalb,Not in a city
2000-07-26,74.41885905935256,84.28417266187043,13.438848920863318,23.877697841726604,99.49640287769786,Indiana,DeKalb,Not in a city
2000-07-27,74.52657021863803,84.55017921146964,13.485663082437279,23.905017921146946,99.60931899641587,Indiana,DeKalb,Not in a city
2000-07-28,74.95325035431655,85.15827338129492,13.429856115107922,23.838129496402882,99.32733812949633,Indiana,DeKalb,Not in a city
2000-07-29,75.4577343086642,85.41696750902534,13.619133574007206,23.911552346570428,99.63537906137195,Indiana,DeKalb,Not in a city
2000-07-30,75.56105523465716,85.37906137184122,13.1985559566787,23.95126353790613,99.79963898916965,Indiana,DeKalb,Not in a city
2000-07-31,75.56041778158846,85.31227436823109,12.960288808664258,23.77436823104691,99.06859205776173,Indiana,DeKalb,Not in a city
2000-08-01,76.72764841814949,86.76334519572963,13.681494661921711,23.777580071174377,99.0782918149466,Indiana,DeKalb,Not in a city
2000-08-02,76.69089287500003,87.00535714285724,13.437500000000009,23.812499999999986,99.225,Indiana,DeKalb,Not in a city
2000-08-03,75.26203205008949,85.10196779964224,13.382826475849726,23.889087656529508,99.53846153846152,Indiana,DeKalb,Not in a city
2000-08-04,74.78660265953647,85.04634581105171,13.556149732620318,23.868092691622092,99.4563279857397,Indiana,DeKalb,Not in a city
2000-08-05,74.94151881216452,85.45617173524153,13.36851520572451,23.937388193202143,99.7388193202146,Indiana,DeKalb,Not in a city
2000-08-06,75.2619157222223,85.69534050179195,13.838709677419352,23.908602150537654,99.62365591397852,Minnesota,Dakota,Rosemount
2000-08-07,75.43721856887298,85.30769230769232,13.731663685152052,23.808586762075134,99.20572450805011,Indiana,DeKalb,Not in a city
2000-08-08,75.58167284519571,85.85231316725972,13.745551601423484,23.813167259786482,99.22953736654807,Indiana,DeKalb,Not in a city
2000-08-09,76.25542172695043,87.1666666666667,13.656028368794317,23.804964539007106,99.19148936170217,Indiana,DeKalb,Not in a city
2000-08-10,75.28675016457953,85.70661896243283,13.76923076923077,23.8890876565295,99.54203935599284,Indiana,DeKalb,Not in a city
2000-08-11,74.87970824193545,86.05376344086027,13.313620071684584,23.931899641577093,99.72043010752694,Indiana,DeKalb,Not in a city
2000-08-12,74.11314417857142,84.8928571428571,13.642857142857133,23.905357142857145,99.60714285714289,Indiana,DeKalb,Not in a city
2000-08-13,73.91665815357139,84.68392857142857,13.603571428571428,23.98392857142855,99.93392857142857,Indiana,DeKalb,Not in a city
2000-08-14,74.35316857575755,84.46345811051694,13.638146167557938,23.884135472370772,99.5222816399287,Indiana,DeKalb,Not in a city
2000-08-15,75.52631245811057,86.40463458110523,13.55793226381462,23.875222816399315,99.4866310160428,Indiana,DeKalb,Not in a city
2000-08-16,74.68429711190052,85.41385435168736,12.928952042628783,23.81172291296627,99.22202486678508,Indiana,DeKalb,Not in a city
2000-08-17,72.33789089380537,82.69203539823005,13.39823008849558,23.741592920353945,98.93097345132742,Indiana,DeKalb,Not in a city
2000-08-18,71.05470518894839,80.80926916221041,13.290552584670237,23.88413547237079,99.51693404634581,Indiana,DeKalb,Not in a city
2000-08-19,70.83352203907637,80.90763765541736,13.56838365896982,23.944937833037297,99.77442273534635,Indiana,DeKalb,Not in a city
2000-08-20,69.74773658510642,79.89893617021278,13.510638297872335,23.91843971631208,99.6613475177305,Indiana,DeKalb,Not in a city
2000-08-21,70.3648915097345,81.46725663716816,14.092035398230093,23.96637168141591,99.86194690265495,Indiana,DeKalb,Not in a city
2000-08-22,72.16645523851581,83.2685512367491,13.632508833922257,23.911660777385187,99.63780918727923,Indiana,DeKalb,Not in a city
2000-08-23,72.75043288475179,83.03900709219859,13.45567375886525,23.88829787234043,99.54255319148929,Indiana,DeKalb,Not in a city
2000-08-24,73.11610191296626,83.90053285968023,13.575488454706921,23.75488454706926,98.98401420959154,Indiana,DeKalb,Not in a city
2000-08-25,73.85868389875662,84.84191829484892,13.516873889875676,23.850799289520424,99.38010657193625,Indiana,DeKalb,Not in a city
2000-08-26,73.63333467021276,84.09929078014177,13.264184397163122,23.946808510638284,99.78014184397159,Indiana,DeKalb,Not in a city
2000-08-27,72.85229536944938,82.83481349911187,13.399644760213151,23.962699822380106,99.84547069271757,Indiana,DeKalb,Not in a city
2000-08-28,72.18366286170206,81.83333333333336,13.602836879432617,23.858156028368796,99.41312056737586,Indiana,DeKalb,Not in a city
2000-08-29,71.28014098409886,80.31802120141343,12.95406360424029,23.687279151943475,98.70494699646636,Indiana,DeKalb,Not in a city
2000-08-30,70.92815787654321,79.80599647266314,13.395061728395056,23.805996472663136,99.19929453262777,Indiana,DeKalb,Not in a city
2000-08-31,71.59456027836883,81.10815602836877,13.407801418439716,23.842198581560286,99.34751773049646,Indiana,DeKalb,Not in a city
2000-09-01,71.54371052150535,80.70788530465943,12.76702508960573,23.815412186379938,99.23835125448029,Indiana,DeKalb,Not in a city
2000-09-02,70.9320946236559,80.14695340501788,12.97132616487455,23.85842293906808,99.41039426523295,Indiana,DeKalb,Not in a city
2000-09-03,71.07540802342332,80.81801801801804,13.580180180180182,23.872072072072108,99.46666666666668,Indiana,DeKalb,Not in a city
2000-09-04,69.983328323689,80.1555153707053,12.244122965641955,23.956600361663636,99.82097649186251,Indiana,DeKalb,Not in a city
2000-09-05,67.95608352517976,78.45863309352521,13.48201438848921,23.90827338129495,99.62050359712234,Indiana,DeKalb,Not in a city
2000-09-06,67.51273259139778,78.46774193548377,13.53942652329749,23.88172043010752,99.51433691756264,Indiana,DeKalb,Not in a city
2000-09-07,69.26460192612615,81.12252252252252,13.589189189189195,23.92252252252253,99.68288288288296,Indiana,DeKalb,Not in a city
2000-09-08,69.80515491023343,79.85457809694792,12.937163375224408,23.829443447037708,99.29443447037703,Indiana,DeKalb,Not in a city
2000-09-09,70.14672027978337,80.00722021660647,12.855595667870043,23.95667870036102,99.82129963898913,Indiana,DeKalb,Not in a city
2000-09-10,70.85865325765762,80.71711711711713,13.045045045045045,23.949549549549545,99.79279279279281,Indiana,DeKalb,Not in a city
2000-09-11,71.36604386021506,81.81720430107522,12.951612903225792,23.83154121863799,99.30286738351252,Indiana,DeKalb,Not in a city
2000-09-12,71.84631714928047,82.85611510791372,13.07194244604316,23.83453237410071,99.31834532374103,Indiana,DeKalb,Not in a city
2000-09-13,72.09188941831232,83.24775583482933,13.655296229802515,23.847396768402163,99.36804308797126,Indiana,DeKalb,Not in a city
2000-09-14,70.28397315949819,80.8136200716846,13.060931899641579,23.810035842293903,99.21863799283142,Indiana,DeKalb,Not in a city
2000-09-15,68.60086747311827,78.71684587813614,12.965949820788532,23.822580645161285,99.26164874551968,Indiana,DeKalb,Not in a city
2000-09-16,67.30040916157985,78.68581687612209,13.840215439856383,23.92998204667862,99.7091561938959,Indiana,DeKalb,Not in a city
2000-09-17,69.00810336036032,81.53693693693695,13.953153153153153,23.924324324324328,99.68468468468463,Indiana,DeKalb,Not in a city
2000-09-18,70.45240227370309,82.32379248658313,13.457960644007166,23.83720930232559,99.32558139534868,Indiana,DeKalb,Not in a city
2000-09-19,70.26739092170816,81.09786476868324,13.122775800711732,23.74733096085411,98.94839857651249,Indiana,DeKalb,Not in a city
2000-09-20,67.91564465062397,78.02852049910871,11.862745098039202,23.823529411764714,99.27450980392159,Indiana,DeKalb,Not in a city
2000-09-21,63.21091329662525,71.05683836589701,11.325044404973363,23.822380106571927,99.26642984014208,Indiana,DeKalb,Not in a city
2000-09-22,61.55348275843699,69.30728241563071,12.758436944937845,23.827708703374768,99.28596802841913,Indiana,DeKalb,Not in a city
2000-09-23,62.30935518894829,70.20142602495542,12.666666666666664,23.862745098039216,99.4295900178253,Indiana,DeKalb,Not in a city
2000-09-24,60.858201633273715,70.9767441860465,11.418604651162791,23.889087656529522,99.54025044722724,Indiana,DeKalb,Not in a city
2000-09-25,58.09607655338077,69.04092526690394,11.859430604982204,23.839857651245545,99.3398576512456,Indiana,DeKalb,Not in a city
2000-09-26,59.33894629055262,71.13190730837789,13.217468805704108,23.827094474153295,99.28698752228162,Indiana,DeKalb,Not in a city
2000-09-27,61.52139383392855,73.81607142857149,13.45535714285715,23.81428571428571,99.2303571428572,Indiana,DeKalb,Not in a city
2000-09-28,61.20687741785712,72.41964285714282,13.09821428571428,23.75714285714286,98.99642857142851,Indiana,DeKalb,Not in a city
2000-09-29,62.52646737881509,74.39676840215445,13.707360861759435,23.895870736086184,99.56912028725318,Indiana,DeKalb,Not in a city
2000-09-30,64.88119096050268,76.49910233393182,13.362657091561934,23.904847396768407,99.60682226211837,Indiana,DeKalb,Not in a city
2000-10-01,66.46163911250001,77.72678571428568,12.78035714285714,23.907142857142848,99.6142857142857,Indiana,DeKalb,Not in a city
