air/nonoxnoy_daily_summary.o3_AQI,air/nonoxnoy_daily_summary.f0_,air/nonoxnoy_daily_summary.f1_,air/nonoxnoy_daily_summary.f2_,air/nonoxnoy_daily_summary.f3_,air/nonoxnoy_daily_summary.f4_,air/nonoxnoy_daily_summary.f5_,air/nonoxnoy_daily_summary.f6_,Day
,24.825189681335363,8.603945371775433,22.550834597875557,94.062215477997,North Dakota,Mercer,Not in a city,2005-07-06
,45.28911070780395,8.95825771324864,23.366606170598917,97.4537205081669,North Dakota,Mercer,Beulah,1996-09-07
,27.94301369863013,9.608219178082187,23.427397260273978,97.70684931506848,North Dakota,Mercer,Beulah,1993-08-15
,52.00969072164949,7.738144329896902,22.41855670103092,93.52164948453606,North Dakota,Mercer,Beulah,1994-05-23
,35.278095238095155,8.488888888888875,22.798412698412697,95.10317460317462,North Dakota,Mercer,Not in a city,2001-07-12
,17.563502109704647,8.73312236286919,23.254219409282715,96.96729957805915,Alaska,Fairbanks North Star ,Fairbanks,2015-04-11
,41.398051948052,10.88852813852812,22.71753246753244,94.76515151515154,Idaho,Ada,Not in a city,2017-11-21
,57.14756756756758,9.902702702702696,23.18198198198195,96.67027027027022,North Dakota,Mercer,Not in a city,2001-02-17
,14.85077574047954,8.592383638928068,22.761636107193205,94.9252468265162,North Dakota,Mercer,Not in a city,2009-07-30
,8.68671706263501,9.706263498920087,22.862850971922228,95.36069114470844,Wyoming,Sweetwater,Not in a city,2020-04-13
,35.58197320341052,10.920828258221691,22.8794153471376,95.44701583434818,Alaska,Fairbanks North Star ,Fairbanks,2013-01-14
,88.56683673469402,13.052721088435376,23.44557823129252,97.77551020408158,North Dakota,Mercer,Not in a city,2002-02-02
,54.00968309859154,11.67429577464788,22.88556338028172,95.4524647887323,North Dakota,Mercer,Not in a city,2001-02-23
,149.37257019438422,10.1036717062635,22.79049676025916,95.08855291576668,North Dakota,Mercer,Beulah,1994-02-16
,36.098715203426096,8.98286937901499,23.23340471092079,96.8929336188437,North Dakota,Mercer,Beulah,1994-04-09
,16.012962962962966,8.646604938271599,23.45061728395063,97.7885802469135,North Dakota,Mercer,Not in a city,2006-04-15
,9.902721088435378,9.597278911564644,23.013605442176875,96.01088435374152,North Dakota,Mercer,Not in a city,2008-07-27
,26.539123630672933,8.760563380281702,22.619718309859145,94.34898278560256,North Dakota,Mercer,Not in a city,2002-05-07
,9.870247046186911,8.851772287862516,22.906552094522013,95.5080558539204,Colorado,Archuleta,Not in a city,2018-07-29
,58.392434210526346,11.394736842105262,23.052631578947352,96.15953947368432,North Dakota,Mercer,Not in a city,2004-10-12
,76.73667334669332,12.312625250500991,22.4809619238477,93.77555110220447,North Dakota,Mercer,Beulah,1995-01-11
,38.42471910112358,10.160112359550562,22.401685393258447,93.446629213483,North Dakota,Mercer,Beulah,1993-09-16
,41.74144527098834,10.939426142401713,22.87885228480337,95.43783209351756,Alaska,Fairbanks North Star ,Fairbanks,2015-01-27
,59.04334470989759,10.472696245733776,23.034129692832785,96.080204778157,California,Fresno,Fresno,2003-01-21
,11.593110871905258,8.522066738428414,23.3745963401507,97.47900968783634,Colorado,Archuleta,Not in a city,2018-07-28
,22.8478770131772,7.282576866764271,22.686676427525644,94.63396778916557,North Dakota,Mercer,Not in a city,2006-07-26
,87.43650793650802,8.719576719576716,23.382716049382736,97.50617283950623,North Dakota,Mercer,Not in a city,2001-01-15
,54.0592700729927,11.63065693430659,22.8963503649635,95.48613138686136,North Dakota,Mercer,Not in a city,2007-12-27
,18.99220297029703,8.246287128712869,22.62871287128716,94.38613861386143,Wyoming,Sweetwater,Not in a city,2012-04-11
,46.94334916864613,10.458432304038013,22.94893111638956,95.6923990498813,Wyoming,Sweetwater,Not in a city,2012-11-30
,36.55621827411163,11.964467005076145,22.95431472081218,95.76522842639598,Wyoming,Sweetwater,Not in a city,2012-01-08
,83.67743190661481,12.145914396887164,23.11673151750971,96.40856031128406,North Dakota,Mercer,Beulah,1996-03-01
,110.07787878787876,11.57575757575757,22.687878787878788,94.61515151515154,North Dakota,Mercer,Beulah,1992-10-22
,16.676089385474878,8.897206703910616,22.76871508379889,94.9530726256983,Iowa,Polk,Des Moines,2021-05-06
,28.46818873668186,8.792998477929986,23.16742770167425,96.61643835616448,North Dakota,Mercer,Not in a city,2004-08-06
,41.36692307692314,7.900000000000007,23.033846153846163,96.06461538461532,North Dakota,Mercer,Not in a city,2005-05-13
,32.653516819571884,8.090214067278282,22.86544342507647,95.35626911314986,North Dakota,Mercer,Not in a city,2006-05-02
,46.512390924956335,7.514834205933679,22.762652705061107,94.9877835951134,North Dakota,Steele,Sharon,1999-04-21
,94.99383259911892,11.506607929515411,23.577092511013237,98.295154185022,North Dakota,Mercer,Beulah,1990-11-10
,18.640617283950608,7.738271604938263,22.75061728395061,94.90370370370364,Wyoming,Sweetwater,Not in a city,2011-08-02
,60.68650793650794,9.723809523809535,23.27777777777779,97.068253968254,North Dakota,Mercer,Not in a city,2005-04-15
,23.511908177905323,8.585365853658544,22.968436154949774,95.83500717360116,North Dakota,Mercer,Not in a city,2009-02-08
,18.247112860892397,8.364829396325451,22.880577427821507,95.42782152230966,Wyoming,Sweetwater,Not in a city,2010-07-29
,16.776616231086656,8.323246217331514,22.925722145804688,95.61348005502056,North Dakota,Mercer,Not in a city,2008-06-05
,112.37155025553672,11.21465076660988,22.72742759795568,94.80068143100524,North Dakota,Mercer,Not in a city,2003-12-09
,81.4123134328359,11.177238805970148,22.38246268656717,93.38246268656728,North Dakota,Mercer,Beulah,1998-02-18
,70.76540362438224,8.604612850082379,23.192751235584858,96.73146622734764,North Dakota,Mercer,Not in a city,2004-02-20
,17.852623688155905,7.325337331334331,23.31484257871063,97.21289355322342,North Dakota,Mercer,Not in a city,2005-06-25
,42.31058451816743,9.461295418641392,22.93996840442338,95.6872037914692,North Dakota,Steele,Sharon,2000-08-21
,11.825570776255717,9.060502283105023,23.279680365296795,97.07990867579916,Iowa,Polk,Des Moines,2021-05-01
,36.63112299465239,11.863101604278077,22.84598930481284,95.25347593582887,Alaska,Fairbanks North Star ,Fairbanks,2015-01-18
,38.06362126245851,9.712624584717611,23.109634551495013,96.38372093023256,California,Fresno,Fresno,2003-02-24
,21.72397179788484,8.585193889541715,22.93889541715627,95.68390129259696,Alabama,Jefferson,Birmingham,2013-03-25
,56.67295918367351,9.454081632653049,22.955782312925173,95.73299319727892,North Dakota,Mercer,Not in a city,2001-11-24
,13.445750873108274,8.465657741559944,22.79976717112923,95.07566938300356,Iowa,Polk,Des Moines,2021-09-01
,11.60571428571428,8.67362637362637,23.165934065934074,96.61098901098906,Colorado,Jackson,Not in a city,2014-05-26
,18.489296636085623,8.778287461773704,22.98776758409786,95.91590214067274,North Dakota,Mercer,Not in a city,2005-08-28
,17.308253968253986,8.323809523809523,22.96190476190478,95.76190476190476,Alaska,Fairbanks North Star ,Fairbanks,2015-05-14
,42.99313131313132,10.937373737373743,22.95353535353533,95.75151515151514,North Dakota,Mercer,Beulah,1995-01-15
,13.692374727668838,8.460784313725506,23.15359477124184,96.5511982570806,Wyoming,Sweetwater,Not in a city,2019-06-07
,27.73151832460733,8.057591623036641,22.9780104712042,95.83246073298427,Alaska,Fairbanks North Star ,Fairbanks,2015-09-25
,72.30273722627744,11.489051094890518,23.363138686131386,97.42700729926996,North Dakota,Steele,Sharon,2000-01-22
,58.36423841059601,9.826158940397365,22.682119205298005,94.61920529801328,North Dakota,Mercer,Not in a city,2003-10-15
,0.95,9.0,24.0,100.0,Maine,Hancock,Not in a city,2022-05-02
,141.25761467889913,11.906422018348634,22.355963302752308,93.2825688073394,North Dakota,Steele,Sharon,1999-02-03
,48.82061657032752,9.464354527938347,23.040462427745688,96.1059730250482,North Dakota,Mercer,Beulah,1996-03-22
,32.741981132075466,7.721698113207546,23.26886792452829,97.03301886792455,North Dakota,Mercer,Not in a city,2001-08-25
,70.1560137457045,9.539518900343646,22.690721649484548,94.63917525773196,North Dakota,Mercer,Beulah,1992-04-27
,69.63223570190645,12.755632582322358,23.01039861351819,95.98093587521662,North Dakota,Mercer,Not in a city,2002-12-26
,26.15183356840618,9.313117066290538,23.00564174894214,95.99717912552896,North Dakota,Mercer,Not in a city,2010-02-28
,14.978694158075609,8.345933562428417,22.575028636884294,94.16151202749136,Alabama,Jefferson,Birmingham,2013-07-02
,57.66489184692182,10.78369384359401,22.94509151414309,95.6955074875208,North Dakota,Mercer,Not in a city,2005-02-28
,16.03027426160337,9.206751054852315,23.048523206751074,96.15189873417728,Arizona,La Paz,Wenden,2016-04-03
,129.26656626506025,12.816265060240958,22.246987951807228,92.80421686746983,North Dakota,Mercer,Beulah,1993-11-18
,28.646646341463423,7.955792682926826,22.8094512195122,95.1356707317074,North Dakota,Mercer,Not in a city,2004-07-29
,21.81206349206348,8.677777777777784,23.29523809523808,97.14444444444446,North Dakota,Steele,Sharon,2000-07-15
,61.352884615384646,8.923076923076918,22.57371794871796,94.17307692307696,North Dakota,Mercer,Beulah,1991-08-28
,24.811815252416785,9.515574650912995,23.018259935553143,96.03222341568208,Idaho,Ada,Not in a city,2015-11-15
,27.93158844765345,11.514440433213,23.23285198555954,96.9007220216607,North Dakota,Mercer,Beulah,1995-09-10
,16.78793650793648,8.860317460317455,22.97037037037036,95.8296296296296,Alaska,Fairbanks North Star ,Fairbanks,2015-09-20
,67.5873106060606,8.93371212121213,22.617424242424235,94.35416666666676,North Dakota,Mercer,Beulah,1996-04-30
,36.89627976190474,9.68005952380952,22.925595238095244,95.62946428571432,North Dakota,Mercer,Not in a city,2009-03-10
,41.83905109489049,7.950729927007302,22.56386861313868,94.1204379562044,North Dakota,Mercer,Beulah,1995-06-06
,42.38210116731517,7.54474708171206,22.66536964980545,94.54474708171207,North Dakota,Mercer,Beulah,1990-07-19
,51.63398058252423,8.647249190938519,22.398058252427187,93.41747572815534,North Dakota,Mercer,Beulah,1991-05-01
,142.43527204502817,11.960600375234524,22.72420262664164,94.78799249530964,North Dakota,Mercer,Beulah,1998-12-15
,80.38043087971273,10.23518850987433,22.513464991023355,93.91921005386004,North Dakota,Mercer,Beulah,1997-09-24
,131.58431001890352,11.69565217391305,22.992438563327035,95.90548204158786,North Dakota,Mercer,Beulah,1998-11-20
,53.48243412797992,9.577164366373902,22.742785445420356,94.86198243412802,Wyoming,Sweetwater,Not in a city,2011-11-02
,61.70433333333332,8.786666666666672,22.909999999999997,95.56499999999998,North Dakota,Mercer,Not in a city,2004-03-18
,61.63321492007103,9.429840142095909,23.1367673179396,96.4973357015985,North Dakota,Steele,Sharon,2000-04-07
,55.29383954154732,12.061604584527217,22.80372492836677,95.11604584527232,North Dakota,Mercer,Not in a city,2009-11-30
,16.40076502732235,7.691803278688523,22.7169398907104,94.74863387978142,Wyoming,Sweetwater,Not in a city,2019-06-04
,15.66828752642707,8.667019027484159,23.27484143763213,97.05073995771664,Arizona,La Paz,Wenden,2016-06-18
,62.734412265758095,7.459965928449742,22.838160136286216,95.25894378194212,North Dakota,Mercer,Beulah,1997-08-26
,16.26299866131192,8.30789825970549,22.646586345381543,94.47389558232932,Wyoming,Sweetwater,Not in a city,2010-06-08
,35.584766584766534,8.992628992628994,22.80221130221129,95.09950859950864,Wyoming,Sweetwater,Not in a city,2012-03-22
,9.915671641791052,8.271144278606954,23.106965174129343,96.36691542288553,Wyoming,Sweetwater,Not in a city,2012-05-28
,31.201948051948047,7.522727272727274,23.269480519480524,97.04870129870125,North Dakota,Mercer,Beulah,1991-06-09
,53.23897763578275,8.93290734824281,22.661341853035157,94.52076677316296,North Dakota,Mercer,Beulah,1992-08-05
,57.351768488746,11.041800643086802,23.187566988210044,96.70203644158612,Alaska,Fairbanks North Star ,Fairbanks,2015-01-19
,30.820920502092022,8.08472803347281,22.995815899581597,95.90167364016747,Alaska,Fairbanks North Star ,Fairbanks,2015-09-18
,23.34662921348314,10.084269662921349,23.441011235955063,97.75842696629212,North Dakota,Mercer,Beulah,1993-07-04
,38.80553191489357,9.625531914893612,22.88085106382981,95.42553191489358,North Dakota,Mercer,Beulah,1990-05-03
,71.34206081081079,10.97972972972974,23.326013513513512,97.2736486486487,North Dakota,Mercer,Not in a city,2002-02-16
,24.170212765957476,8.600303951367774,22.686930091185395,94.62310030395136,California,Fresno,Fresno,2003-07-22
,37.43352380952379,10.613333333333332,23.27619047619049,97.09142857142858,North Dakota,Mercer,Beulah,1996-04-21
,32.49654800431503,9.18230852211434,23.36893203883494,97.44768069039918,Wyoming,Sweetwater,Not in a city,2020-02-17
,14.79978331527628,8.74864572047671,22.603466955579663,94.27843986998911,Colorado,Jackson,Not in a city,2014-05-28
,96.47585139318882,8.526315789473683,23.012383900928796,95.96284829721364,North Dakota,Mercer,Beulah,1992-10-02
,44.87214170692428,6.843800322061196,22.4122383252818,93.51046698872784,North Dakota,Steele,Sharon,1999-06-23
,9.69967248908296,9.519650655021833,22.938864628820983,95.71288209606983,Colorado,Archuleta,Not in a city,2018-04-29
,12.33103813559321,7.816737288135592,23.451271186440668,97.78707627118646,Colorado,Jackson,Not in a city,2014-04-26
,15.672413793103452,9.362068965517242,22.913793103448278,95.56896551724138,Utah,Davis,Bountiful,2022-04-12
,52.32690265486727,9.438938053097344,22.559292035398222,94.12743362831854,North Dakota,Mercer,Not in a city,1998-05-14
,80.06123893805314,11.923893805309724,22.91327433628318,95.575221238938,North Dakota,Steele,Sharon,1999-10-07
,63.96323529411759,11.469117647058823,23.03235294117647,96.06029411764708,North Dakota,Mercer,Not in a city,2007-01-29
,90.95684410646382,12.167300380228138,22.84980988593154,95.28897338403048,North Dakota,Mercer,Beulah,1995-11-03
,19.239274924471307,9.735649546827778,23.412386706948663,97.62084592145018,North Dakota,Mercer,Not in a city,2006-05-29
,21.56944024205748,7.727685325264747,22.74432677760968,94.85930408472004,North Dakota,Mercer,Not in a city,2004-06-07
,19.683958333333344,8.682291666666675,22.68125000000001,94.59270833333328,Colorado,Rio Blanco,Not in a city,2016-09-08
,28.61767241379309,7.98275862068966,23.47413793103449,97.87068965517246,North Dakota,Mercer,Beulah,1990-08-18
,17.254626865671625,8.155223880597024,23.067164179104505,96.24029850746268,North Dakota,Mercer,Not in a city,2006-06-04
,108.0393992932862,12.399293286219084,23.079505300353365,96.2508833922261,North Dakota,Steele,Sharon,2000-12-15
,16.494961664841167,7.722891566265056,22.68565169769989,94.617743702081,Wyoming,Sweetwater,Not in a city,2019-08-01
,25.991062801932348,9.321256038647345,22.816425120772955,95.1739130434782,Wyoming,Sweetwater,Not in a city,2012-10-09
,19.904890738813734,8.944849115504681,23.20915712799165,96.78668054110312,Arizona,La Paz,Wenden,2016-04-01
,39.8783269961977,10.165399239543715,23.009505703422057,95.97338403041826,North Dakota,Mercer,Beulah,1998-03-27
,39.54435612082669,9.306836248012706,23.281399046104912,97.08744038155804,North Dakota,Mercer,Not in a city,2005-04-08
,31.649687499999995,7.446875000000001,22.887500000000006,95.46093749999996,North Dakota,Mercer,Not in a city,2001-07-23
,48.71860119047621,11.674107142857151,22.816964285714285,95.16220238095242,North Dakota,Mercer,Not in a city,2008-11-06
,22.89646892655368,7.58615819209039,22.959039548022574,95.74858757062144,North Dakota,Mercer,Not in a city,2007-07-19
,60.878155339805865,10.317152103559874,23.017799352750828,96.00647249190942,North Dakota,Mercer,Not in a city,2004-02-27
,23.710544815465735,8.349736379613347,23.02636203866432,96.03866432337438,North Dakota,Mercer,Beulah,1997-07-13
,61.87287853577372,10.9667221297837,22.96838602329454,95.78868552412648,North Dakota,Mercer,Not in a city,2006-11-02
,23.72340686274512,8.86764705882352,22.720588235294123,94.76225490196076,Wyoming,Sweetwater,Not in a city,2012-04-18
,107.51977186311784,12.163498098859316,22.93536121673003,95.6596958174905,North Dakota,Mercer,Beulah,1998-01-23
,11.63967391304349,10.808695652173917,22.78586956521739,95.06304347826092,Idaho,Ada,Not in a city,2017-10-01
,47.16928446771378,7.713787085514835,22.684118673647475,94.6230366492147,North Dakota,Mercer,Beulah,1997-06-11
,16.864337851929097,8.354535974973924,22.79457768508867,95.0604796663191,Arizona,La Paz,Wenden,2016-06-16
,14.445926966292134,8.099719101123593,23.12640449438201,96.43398876404486,North Dakota,Mercer,Not in a city,2008-05-23
,39.62254545454549,9.705454545454556,22.66909090909091,94.55393939393932,Wyoming,Sweetwater,Not in a city,2012-10-02
,67.76193265007328,12.021961932650065,22.93265007320645,95.64860907759876,North Dakota,Mercer,Not in a city,2007-12-03
,12.822044728434504,8.396166134185302,23.416400425985078,97.64643237486683,Idaho,Ada,Not in a city,2017-08-19
,35.92691082802547,7.818471337579619,22.687898089171966,94.64649681528668,North Dakota,Mercer,Not in a city,2001-05-24
,16.978992497320455,8.91103965702037,22.806002143622724,95.09860664523046,Idaho,Ada,Not in a city,2017-08-08
,39.38067940552022,11.61571125265394,22.761146496815297,94.94692144373688,Arizona,La Paz,Wenden,2014-12-23
,28.15555555555556,8.05936073059361,22.826484018264825,95.2115677321157,North Dakota,Mercer,Not in a city,2005-05-31
,11.01356993736952,9.224425887265136,23.314196242171192,97.22233820459286,Colorado,Rio Blanco,Not in a city,2016-09-03
,31.6114735658043,11.199100112485942,22.866141732283477,95.36445444319465,Alaska,Fairbanks North Star ,Fairbanks,2013-11-21
,11.291017316017308,7.292207792207788,23.36147186147185,97.42424242424252,Colorado,Archuleta,Not in a city,2018-06-09
,37.121706263498965,12.244060475161984,22.787257019438456,95.04751619870406,Wyoming,Sweetwater,Not in a city,2019-12-11
,23.89572471324293,9.28988529718457,22.59958289885296,94.2554744525547,Alaska,Fairbanks North Star ,Fairbanks,2015-09-30
,88.7769696969698,9.366666666666664,22.48787878787879,93.81515151515153,North Dakota,Mercer,Beulah,1992-10-14
,59.34051724137924,11.889367816091983,23.01724137931035,95.98563218390802,North Dakota,Mercer,Not in a city,2008-01-17
,17.296952104499287,8.908563134978229,22.857764876632828,95.3294629898402,North Dakota,Mercer,Not in a city,2009-05-04
,60.15813953488376,8.567829457364338,22.498062015503866,93.86046511627904,North Dakota,Mercer,Beulah,1995-04-13
,95.1191666666666,12.795833333333327,22.97083333333333,95.81666666666666,North Dakota,Mercer,Beulah,1990-12-17
,13.49336283185841,8.653392330383463,23.328908554572276,97.28023598820062,North Dakota,Mercer,Not in a city,2009-05-09
,17.51971982758621,8.687500000000018,22.85452586206895,95.32543103448278,Wyoming,Sweetwater,Not in a city,2020-04-06
,15.557765957446806,8.034042553191487,22.723404255319178,94.79255319148938,Colorado,Jackson,Not in a city,2014-06-02
,19.63910256410256,9.808760683760688,22.93055555555556,95.63675213675208,Colorado,Archuleta,Not in a city,2018-10-05
,27.702826086956502,8.28369565217391,23.18586956521737,96.69347826086948,Idaho,Ada,Not in a city,2017-10-20
,30.94817204301076,11.016129032258055,23.408602150537632,97.61935483870964,Arizona,La Paz,Wenden,2014-11-27
,39.77884615384616,8.740384615384608,22.85897435897436,95.3301282051282,North Dakota,Mercer,Not in a city,1991-07-19
,47.18287526427061,10.659619450317129,22.539112050739952,94.01479915433409,North Dakota,Mercer,Beulah,1994-05-02
,88.84555984555988,11.538610038610054,23.40540540540541,97.60617760617762,North Dakota,Mercer,Beulah,1995-12-16
,56.43170028818445,9.83285302593659,23.002881844380397,95.94380403458216,North Dakota,Mercer,Not in a city,2008-10-27
,38.62805555555561,8.868055555555554,22.76944444444446,94.97083333333325,Wyoming,Sweetwater,Not in a city,2010-10-07
,28.239130434782638,13.198260869565209,22.866086956521738,95.42086956521736,North Dakota,Steele,Sharon,2000-10-08
,29.157781753130585,8.085867620751348,23.3774597495528,97.49731663685158,North Dakota,Mercer,Beulah,1997-05-31
,13.588104838709672,11.489919354838705,23.30443548387097,97.18548387096784,North Carolina,Northampton,Gaston,2022-01-01
,68.63988355167376,10.007278020378454,22.755458515283834,94.9082969432314,North Dakota,Mercer,Not in a city,2007-03-06
,27.73743676222597,11.509274873524443,23.360876897133217,97.42158516020234,North Dakota,Steele,Sharon,1999-09-06
,8.026381909547743,9.30904522613065,23.067839195979904,96.25,Wyoming,Sweetwater,Not in a city,2011-06-19
,19.67165467625897,7.306474820143888,23.031654676258963,96.04460431654684,North Dakota,Mercer,Not in a city,2009-06-26
,21.353988603988597,7.340455840455836,22.933048433048437,95.63105413105414,North Dakota,Mercer,Not in a city,2009-07-10
,42.04764492753621,10.077898550724647,23.01811594202898,95.99637681159425,North Dakota,Steele,Sharon,2000-03-28
,10.44344608879493,7.882663847780122,23.409090909090896,97.61522198731488,Alaska,Fairbanks North Star ,Fairbanks,2015-05-16
,71.22352941176464,9.089965397923873,22.68858131487889,94.63321799307955,North Dakota,Mercer,Beulah,1992-04-01
,43.50520646319571,9.50089766606824,23.281867145421916,97.10233393177732,North Dakota,Mercer,Beulah,1995-08-26
,8.625470653377644,8.392026578073093,22.847176079734243,95.27796234772974,Wyoming,Sweetwater,Not in a city,2019-07-28
,42.195081967213135,10.405737704918035,23.348360655737697,97.36475409836068,North Dakota,Mercer,Beulah,1990-03-23
,14.81246006389777,10.07880724174654,22.96272630457933,95.79020234291808,Idaho,Ada,Not in a city,2017-03-19
,32.15831842576035,8.152057245080512,22.760286225402485,94.94991055456175,North Dakota,Mercer,Beulah,1997-05-21
,38.26174496644297,9.738255033557037,23.56711409395975,98.26174496644296,North Dakota,Mercer,Beulah,1992-04-11
,39.81602564102563,8.987179487179489,22.926282051282048,95.62179487179483,North Dakota,Steele,Sharon,2000-06-23
,24.16071428571429,8.294285714285708,22.842857142857152,95.2785714285713,North Dakota,Mercer,Not in a city,2008-04-09
,54.85810055865928,8.655493482309124,23.42271880819368,97.68156424581008,North Dakota,Mercer,Beulah,1997-10-04
,15.230040053404526,7.775700934579445,22.58611481975967,94.21228304405884,Wyoming,Sweetwater,Not in a city,2010-07-13
,27.60500532481365,9.499467518636848,22.843450479233237,95.26730564430244,Wyoming,Sweetwater,Not in a city,2020-02-05
,56.289035667107015,11.796565389696172,23.07793923381769,96.2523117569353,Wyoming,Sweetwater,Not in a city,2011-01-21
,32.66793248945149,11.57805907172996,23.472573839662445,97.87341772151898,North Dakota,Mercer,Beulah,1990-02-18
,13.95962219598584,11.345926800472258,23.439197166469903,97.74144037780398,Iowa,Polk,Des Moines,2021-12-25
,27.21184407796101,7.827586206896552,23.09145427286358,96.31634182908547,California,Fresno,Fresno,2003-06-16
,18.5556756756757,9.051351351351352,22.820270270270285,95.17837837837844,North Dakota,Mercer,Not in a city,2008-07-14
,37.20971488912354,9.626187961985217,23.03273495248153,96.06441393875404,Arizona,La Paz,Wenden,2014-10-23
,14.946553808948003,7.837968561064086,22.78113663845223,95.0036275695283,Wyoming,Sweetwater,Not in a city,2012-06-14
,16.593919652551573,7.782844733984798,23.03365906623235,96.0640608034746,Colorado,Jackson,Not in a city,2014-05-23
,77.91374321880647,11.410488245931283,23.06329113924051,96.19710669077766,North Dakota,Mercer,Not in a city,2001-03-19
,41.151762523191145,9.129870129870136,22.929499072356208,95.64378478664196,North Dakota,Mercer,Beulah,1997-05-13
,73.51907131011612,11.86567164179103,22.970149253731343,95.78109452736322,North Dakota,Mercer,Not in a city,2005-01-14
,73.96356073211311,9.118136439267891,23.01331114808653,95.99667221297832,North Dakota,Mercer,Not in a city,2002-03-06
,46.4410413476263,8.99693721286371,23.02756508422665,96.03522205206744,North Dakota,Mercer,Not in a city,2006-09-21
,49.962676056338,8.804577464788741,22.630281690140848,94.3908450704226,North Dakota,Mercer,Beulah,1996-07-01
,13.392665726375167,7.863187588152328,22.75176304654443,94.89421720733428,North Dakota,Mercer,Not in a city,2009-06-10
,36.12639860139861,7.895104895104895,22.603146853146864,94.298951048951,North Dakota,Mercer,Beulah,1997-07-21
,34.30783874580066,10.015677491601346,23.450167973124312,97.77379619260924,Alabama,Jefferson,Birmingham,2013-11-09
,63.0730646871686,10.071049840933195,22.94379639448568,95.680805938494,Colorado,Rio Blanco,Not in a city,2016-12-21
,24.426289926289925,9.226044226044223,22.712530712530715,94.73341523341529,Wyoming,Sweetwater,Not in a city,2012-08-29
,40.65906515580736,9.861189801699716,22.491501416430577,93.81728045325768,Wyoming,Sweetwater,Not in a city,2010-10-19
,49.88984126984127,7.3333333333333295,22.633333333333333,94.45079365079374,North Dakota,Steele,Sharon,2000-08-16
,21.105835543766563,11.029177718832896,23.318302387267902,97.2466843501326,North Carolina,Northampton,Gaston,2022-02-26
,38.47882736156351,10.596091205211724,22.86319218241042,95.31107491856686,North Dakota,Mercer,Not in a city,2002-09-15
,18.620793140407304,8.443729903536983,22.84780278670953,95.27974276527324,Wyoming,Sweetwater,Not in a city,2019-09-19
,36.05042253521129,10.890140845070416,22.826760563380287,95.21830985915496,North Dakota,Mercer,Not in a city,2010-02-09
,48.435066864784574,9.927191679049036,23.46508172362557,97.84398216939071,North Dakota,Mercer,Not in a city,2007-03-10
,100.57905759162306,7.877835951134381,22.99476439790575,95.90750436300183,North Dakota,Steele,Sharon,2000-10-20
,21.062212943632563,8.189979123173279,22.79436325678496,95.07202505219196,Alaska,Fairbanks North Star ,Fairbanks,2015-08-12
,114.37277992278004,10.998069498069498,22.893822393822383,95.50193050193047,North Dakota,Mercer,Beulah,1995-12-05
,80.65240847784199,9.907514450867035,22.80924855491329,95.17533718689786,North Dakota,Mercer,Beulah,1997-11-26
,55.86509900990102,9.607673267326732,22.79702970297025,95.0977722772277,Wyoming,Sweetwater,Not in a city,2012-01-30
,19.677027027027023,10.05945945945946,23.178378378378365,96.70810810810804,North Carolina,Northampton,Gaston,2022-02-20
,34.600850159404885,9.71519659936239,22.899043570669477,95.48990435706706,Colorado,Rio Blanco,Not in a city,2016-12-08
,21.75727848101265,7.226793248945152,23.338607594936715,97.32700421940932,Alaska,Fairbanks North Star ,Fairbanks,2015-04-18
,37.0425,9.134375,22.942187500000003,95.68281249999995,North Dakota,Mercer,Not in a city,2002-05-02
,44.22267206477732,8.246963562753034,22.935222672064786,95.65182186234824,North Dakota,Mercer,Beulah,1990-06-22
,94.2084870848709,9.660516605166048,22.68265682656825,94.60516605166052,North Dakota,Mercer,Beulah,1991-10-02
,34.71153846153847,9.57692307692306,22.873303167420826,95.3959276018099,Alabama,Jefferson,Birmingham,2013-12-06
,29.72484939759035,8.930722891566264,22.84337349397591,95.26807228915656,North Dakota,Mercer,Not in a city,2006-08-21
,44.4672839506173,11.404320987654328,22.330246913580257,93.14197530864192,North Dakota,Mercer,Beulah,1993-02-17
,19.704171494785648,8.320973348783319,22.82734646581689,95.2143684820394,Alabama,Jefferson,Birmingham,2013-05-10
,19.92672233820461,9.05845511482255,23.01878914405012,95.98434237995812,Arizona,La Paz,Wenden,2016-05-13
,20.843003412969303,9.100113765642783,22.790671217292367,95.02730375426611,Iowa,Polk,Des Moines,2021-03-24
,58.73599999999999,10.364000000000011,23.24,96.9179999999999,North Dakota,Mercer,Beulah,1995-01-07
,32.73079056865468,9.23855755894592,22.89459084604715,95.495145631068,North Dakota,Mercer,Not in a city,2009-09-22
,17.05358324145533,8.148842337375957,22.435501653803733,93.58103638368262,Wyoming,Sweetwater,Not in a city,2019-09-09
,90.1742753623188,11.04528985507246,22.96195652173912,95.78079710144928,North Dakota,Steele,Sharon,2000-02-04
,23.000313152400828,8.097077244258884,22.829853862212964,95.20981210855948,Arizona,La Paz,Wenden,2014-08-15
,49.03722397476342,12.61829652996845,22.996845425867505,95.9400630914826,Alaska,Fairbanks North Star ,Fairbanks,2015-12-06
,8.94698521046645,9.07394766780432,22.839590443686017,95.28782707622304,Iowa,Polk,Des Moines,2021-04-25
,17.610982658959543,7.752890173410407,22.95520231213873,95.74277456647404,North Dakota,Mercer,Not in a city,2009-07-07
,62.29830508474584,8.250847457627113,22.735593220338973,94.8372881355933,North Dakota,Mercer,Beulah,1992-04-14
