air/pm10_daily_summary.o3_AQI,air/pm10_daily_summary.f0_,air/pm10_daily_summary.f1_,air/pm10_daily_summary.f2_,air/pm10_daily_summary.f3_,air/pm10_daily_summary.f4_,air/pm10_daily_summary.f5_,air/pm10_daily_summary.f6_,Day
26.849206349206348,29.910052910052915,19.51322751322752,1.0,100.0,Alabama,Jefferson,Birmingham,2017-09-12
39.0456621004566,44.452054794520514,4.799086757990866,1.0,100.0,Alabama,Montgomery,Montgomery,1993-11-11
22.57040572792365,25.293556085918844,20.200477326968976,1.0,100.0,Colorado,Archuleta,Pagosa Springs,2021-12-04
18.40433212996389,20.299638989169672,15.335740072202167,1.0,100.0,Alabama,Jefferson,Birmingham,2005-04-29
22.37701804368469,25.11490978157643,4.456790123456793,1.0,100.0,Missouri,Buchanan,St. Joseph,2006-02-28
19.751366120218574,21.74043715846994,18.92622950819672,1.0,100.0,Alabama,Jefferson,Birmingham,2014-02-20
22.56223175965665,24.742489270386272,11.090128755364814,1.0,100.0,Alabama,Jefferson,Birmingham,1997-05-18
28.713043478260875,31.591304347826075,3.88695652173913,1.0,100.0,California,Santa Clara,San Jose,1992-03-26
25.51948051948051,28.08658008658008,9.627705627705616,1.0,100.0,Alabama,Jefferson,Birmingham,1995-11-02
27.06451612903226,30.58064516129032,9.793548387096768,1.0,100.0,Alabama,Jefferson,Birmingham,1994-12-03
26.63519313304721,29.58798283261802,14.5793991416309,1.0,100.0,Pennsylvania,Allegheny,Liberty,2002-07-12
28.88823529411764,31.758823529411757,11.54117647058823,1.0,100.0,Alabama,Jefferson,Birmingham,1998-07-20
27.37744360902253,30.517293233082743,12.786466165413538,1.0,100.0,California,San Diego,Chula Vista,2021-08-26
17.73023255813952,19.223255813953493,15.08372093023256,1.0,100.0,Alabama,Jefferson,Birmingham,2001-09-15
16.908872901678635,18.613908872901693,20.02158273381296,1.0,100.0,Wyoming,Sweetwater,Point of Rocks,2019-12-22
15.857142857142849,17.242587601078153,19.81940700808625,1.0,100.0,Alabama,Jefferson,Birmingham,2016-03-08
22.807926829268283,25.548780487804876,18.210365853658534,1.0,100.0,District Of Columbia,District of Columbia,Washington,2012-03-08
23.08796895213453,25.812419146183704,9.869340232859008,1.0,100.0,Alabama,Jefferson,Birmingham,2017-06-12
16.227436823104675,17.675090252707594,13.28519855595668,1.0,100.0,Arizona,Apache,McNary,2022-01-05
30.28395061728395,34.8395061728395,2.296296296296296,1.0,100.0,Colorado,Denver,Denver,1990-08-26
27.51785714285715,30.178571428571438,6.9508928571428665,1.0,100.0,Alabama,Jefferson,Birmingham,1994-03-13
25.55875299760192,27.757793764988,20.076738609112724,1.0,100.0,Colorado,Archuleta,Pagosa Springs,2020-07-04
18.379310344827594,20.32567049808429,14.724137931034482,1.0,100.0,Alabama,Madison,Huntsville,2004-09-20
25.26315789473683,28.27894736842105,10.905263157894732,1.0,100.0,Alabama,Madison,Huntsville,1999-05-04
26.25114155251141,28.94063926940639,12.675799086757992,1.0,100.0,Alabama,Jefferson,Birmingham,1997-10-02
20.750358680057428,22.593974175035875,11.90243902439022,1.0,100.0,Michigan,Kent,Grand Rapids,2019-07-02
25.83030303030303,29.56969696969697,9.581818181818182,1.0,100.0,Alabama,Jefferson,Birmingham,1994-03-16
37.5164835164835,42.28021978021981,15.225274725274716,1.0,100.0,Alabama,Jefferson,Birmingham,2000-08-15
18.237605238540716,20.16183348924228,3.9504209541627695,1.0,100.0,Alabama,Jefferson,Birmingham,2005-01-16
26.735042735042736,29.15384615384616,7.683760683760683,1.0,100.0,California,Kern,Bakersfield,1993-07-23
17.210937499999975,18.683593750000004,14.652343749999996,1.0,100.0,Alabama,Madison,Huntsville,2004-01-06
20.765217391304336,22.93695652173912,14.606521739130438,1.0,100.0,Alabama,Jefferson,Birmingham,2013-03-14
30.81877256317692,35.40722021660656,1.0534296028880883,1.0,100.0,Alabama,Jefferson,Birmingham,1994-01-20
25.922705314009654,28.58454106280193,13.526570048309177,1.0,100.0,Alabama,Jefferson,Birmingham,1997-08-25
18.176470588235293,20.03361344537816,12.414565826330524,1.0,100.0,Alabama,Jefferson,Birmingham,2008-09-12
30.70575692963755,34.82942430703629,18.2771855010661,1.0,100.0,California,San Diego,El Cajon,2021-09-10
25.855855855855864,29.00900900900901,10.774774774774787,1.0,100.0,Alabama,Jefferson,Birmingham,1996-05-18
34.76056338028168,39.30633802816899,14.901408450704215,1.0,100.0,Alabama,Jefferson,Birmingham,2005-03-13
31.06504065040649,34.86991869918698,11.574525745257455,1.0,100.0,Alabama,Jefferson,Birmingham,2005-06-24
15.347480106100798,16.880636604774537,13.281167108753316,1.0,100.0,Pennsylvania,Allegheny,Liberty,2010-10-26
21.940318302387272,23.961538461538478,10.33156498673742,1.0,100.0,Alabama,Jefferson,Birmingham,2017-08-17
21.47899159663866,24.31512605042017,9.710084033613448,1.0,100.0,Alabama,Jefferson,Birmingham,2000-01-10
25.874999999999996,28.024999999999988,3.6875,1.0,100.0,Colorado,Adams,Welby,1991-07-10
21.472222222222207,24.09876543209875,10.796296296296298,1.0,100.0,Alabama,Jefferson,Birmingham,2003-03-19
31.99236641221376,38.0763358778626,5.458015267175577,1.0,100.0,California,Sacramento,Sacramento,1993-03-09
20.38278595696488,22.361268403170996,7.631936579841446,1.0,100.0,Alabama,Jefferson,Birmingham,2013-04-28
20.5672268907563,22.38655462184873,14.399159663865548,1.0,100.0,Montana,Lake,Not in a city,2002-11-29
32.91176470588237,38.70588235294117,0.8431372549019613,1.0,100.0,Colorado,Denver,Denver,1991-02-02
20.222513089005243,22.455497382198963,19.369109947643988,1.0,100.0,Alabama,Jefferson,Birmingham,2016-11-03
22.90816326530612,25.513605442176875,17.187074829931987,1.0,100.0,Alabama,Madison,Huntsville,2010-05-04
20.18424566088117,22.616822429906552,10.931909212283042,1.0,100.0,Ohio,Columbiana,East Liverpool,2018-07-01
21.30656934306568,23.277372262773703,20.072992700729923,1.0,100.0,Wyoming,Sweetwater,Point of Rocks,2019-06-25
26.62239583333336,30.20833333333333,19.8671875,1.0,100.0,Alabama,Jefferson,Birmingham,2016-07-22
23.263940520446077,25.59107806691449,15.791821561338288,1.0,100.0,California,Colusa,Cortina Indian Rancheria,2006-07-05
30.528089887640448,34.77528089887641,2.078651685393259,1.0,100.0,Colorado,Adams,Welby,1991-12-25
24.618181818181814,27.248484848484843,0.4242424242424243,1.0,100.0,Colorado,Denver,Denver,1990-10-28
18.11718750000001,19.890625000000004,19.585937500000004,1.0,100.0,Alabama,Jefferson,Birmingham,2017-03-18
16.074576271186444,17.68813559322033,16.42711864406779,1.0,100.0,Alabama,Jefferson,Birmingham,2008-03-17
30.041308089500827,33.1376936316696,2.804647160068846,1.0,100.0,Alabama,Jefferson,Birmingham,2001-10-04
15.481481481481474,17.053497942386834,14.765432098765428,1.0,100.0,Alabama,Jefferson,Birmingham,2003-11-28
20.64788732394366,22.33802816901408,14.943661971830991,1.0,100.0,Alabama,Jefferson,Birmingham,2001-06-17
22.672597864768683,25.060498220640586,16.672597864768694,1.0,100.0,Alabama,Jefferson,Birmingham,2009-07-29
22.737051792828684,25.103585657370516,15.366533864541836,1.0,100.0,Alabama,Madison,Huntsville,2004-04-08
15.30421216848672,16.840873634945403,13.193447737909516,1.0,100.0,California,San Diego,Chula Vista,2021-11-12
21.14427480916028,23.02595419847328,1.509923664122139,1.0,100.0,Alabama,Jefferson,Birmingham,1998-08-09
22.25172413793104,24.558620689655164,14.965517241379308,1.0,100.0,Alabama,Jefferson,Birmingham,2005-10-27
21.592105263157897,23.54385964912281,9.320175438596491,1.0,100.0,Alabama,Jefferson,Birmingham,1998-10-11
25.699604743083007,34.49802371541503,14.944664031620553,1.0,100.0,Alabama,Jefferson,Birmingham,2003-07-27
26.29946996466433,28.718197879858646,2.960247349823321,1.0,100.0,Arizona,Pinal,Casa Grande,2002-07-19
15.613691931540352,17.10757946210267,19.94621026894866,1.0,100.0,Wyoming,Sweetwater,Point of Rocks,2019-05-07
14.468606431852985,15.767228177641655,12.915773353751913,1.0,100.0,California,San Diego,Chula Vista,2021-01-04
11.054687499999996,12.033854166666666,19.807291666666668,1.0,100.0,Alabama,Jefferson,Birmingham,2017-02-20
27.49097472924187,30.88808664259928,16.166064981949457,1.0,100.0,Alabama,Jefferson,Birmingham,2008-10-01
29.8095238095238,33.390476190476164,3.1476190476190493,1.0,100.0,Colorado,Adams,Welby,1993-02-26
22.74869109947645,24.937172774869094,4.267015706806284,1.0,100.0,California,Sacramento,Sacramento,1993-04-27
19.743697478991592,22.218487394957968,14.407563025210091,1.0,100.0,Ohio,Stark,Canton,2002-05-01
24.385714285714275,26.67619047619048,20.1904761904762,1.0,100.0,Alabama,Madison,Huntsville,2021-07-16
26.98325358851675,30.88755980861246,20.011961722488035,1.0,100.0,Alabama,Madison,Huntsville,2021-06-10
23.72892938496581,26.637813211845103,14.863325740318896,1.0,100.0,Alabama,Jefferson,Birmingham,2013-08-23
27.949795081967224,30.70184426229508,4.760245901639344,1.0,100.0,Alabama,Jefferson,Birmingham,2008-07-29
11.677108433734938,12.624096385542163,19.934939759036155,1.0,100.0,Alabama,Madison,Huntsville,2020-01-27
33.829787234042534,38.553191489361694,2.3297872340425534,1.0,100.0,Colorado,Adams,Welby,1991-10-28
11.970833333333326,12.95555555555556,11.65972222222221,1.0,100.0,Michigan,Kent,Grand Rapids,2019-03-16
24.622754491017965,26.89221556886228,0.9281437125748506,1.0,100.0,Colorado,Adams,Welby,1991-10-05
10.446913580246916,11.286419753086411,20.029629629629618,1.0,100.0,Alabama,Jefferson,Birmingham,2019-12-09
20.705555555555534,22.47777777777777,13.427777777777768,1.0,100.0,Alabama,Jefferson,Birmingham,2000-04-25
27.69736842105262,30.592105263157897,14.333333333333329,1.0,100.0,Alabama,Jefferson,Birmingham,2001-09-12
23.781746031746028,26.563492063492077,15.30555555555556,1.0,100.0,Alabama,Madison,Huntsville,2004-06-18
28.319587628865985,31.974226804123717,2.190721649484536,1.0,100.0,Alaska,Fairbanks North Star ,Fairbanks,1992-02-26
25.422222222222228,28.31851851851852,9.974074074074077,1.0,100.0,Alabama,Jefferson,Birmingham,1997-10-28
19.96669248644462,22.30596436870641,1.6514329976762157,1.0,100.0,Alabama,Jefferson,Birmingham,1998-10-08
19.86387434554975,21.87958115183246,12.884816753926708,1.0,100.0,Arizona,Apache,McNary,2022-03-18
29.63513513513514,32.53603603603603,14.409909909909905,1.0,100.0,Alabama,Jefferson,Birmingham,2001-06-19
22.31132075471698,24.4811320754717,18.29874213836477,1.0,100.0,Colorado,Alamosa,Alamosa,2012-03-15
19.47546012269938,21.533742331288355,18.46319018404909,1.0,100.0,Alabama,Madison,Huntsville,2012-02-02
74.7713178294574,79.81782945736434,13.558139534883727,1.0,100.0,Alabama,Jefferson,Birmingham,2003-03-18
26.100418410041843,29.435146443514647,11.037656903765686,1.0,100.0,Alabama,Jefferson,Birmingham,1997-12-15
23.540772532188832,25.965665236051503,14.017167381974254,1.0,100.0,Pennsylvania,Allegheny,Liberty,2002-09-01
14.926345609065162,16.25212464589234,11.402266288951848,1.0,100.0,Arizona,Maricopa,Gilbert,2004-11-14
23.27807486631017,26.07486631016043,3.37433155080214,1.0,100.0,Alaska,Fairbanks North Star ,Fairbanks,1992-09-23
30.28484848484854,34.10606060606064,18.099999999999977,1.0,100.0,Alabama,Madison,Huntsville,2012-05-14
19.873015873015905,21.77777777777777,19.81746031746031,1.0,100.0,Alabama,Jefferson,Birmingham,2015-10-08
14.469314079422386,15.610108303249088,15.859205776173289,1.0,100.0,Alabama,Jefferson,Birmingham,2008-11-28
24.472727272727276,27.632727272727276,15.196363636363632,1.0,100.0,Alabama,Jefferson,Birmingham,2005-03-16
29.84177215189874,32.65822784810126,0.9050632911392412,1.0,100.0,Colorado,Denver,Denver,1990-06-06
18.660477453580903,20.25729442970823,13.055702917771889,1.0,100.0,Pennsylvania,Allegheny,Liberty,2010-04-17
18.400881057268723,20.22466960352422,10.94273127753304,1.0,100.0,Alabama,Jefferson,Birmingham,1998-06-13
20.173160173160177,22.08658008658009,16.264069264069267,1.0,100.0,Alabama,Jefferson,Birmingham,2016-07-20
25.5788770053476,28.18983957219255,1.0100267379679178,1.0,100.0,Alabama,Jefferson,Birmingham,1994-04-02
18.23758865248226,20.57801418439716,15.578014184397167,1.0,100.0,California,Colusa,Cortina Indian Rancheria,2006-01-01
19.33788395904439,21.126279863481223,16.56313993174062,1.0,100.0,Alabama,Jefferson,Birmingham,2009-09-20
28.28813559322033,31.09039548022598,13.525423728813568,1.0,100.0,Alabama,Jefferson,Birmingham,2000-05-23
27.14084507042253,30.267605633802827,3.154929577464788,1.0,100.0,Colorado,Adams,Welby,1991-05-11
34.09137055837562,37.63959390862944,11.949238578680204,1.0,100.0,Alabama,Jefferson,Birmingham,1996-05-10
18.101648351648347,19.86263736263737,19.65384615384616,1.0,100.0,Alabama,Jefferson,Birmingham,2015-09-16
20.00000000000001,21.797101449275367,15.224637681159429,1.0,100.0,Alabama,Jefferson,Birmingham,2005-05-03
27.78888888888889,31.855555555555565,1.4777777777777787,1.0,100.0,Colorado,Denver,Denver,1990-06-01
15.640419947506556,17.060367454068246,19.78215223097113,1.0,100.0,Alabama,Jefferson,Birmingham,2016-12-28
24.2987951807229,26.848192771084328,20.228915662650603,1.0,100.0,Colorado,Archuleta,Pagosa Springs,2021-06-20
21.85304659498207,24.01433691756273,16.15770609318996,1.0,100.0,Colorado,Alamosa,Alamosa,2007-09-08
15.572784810126585,17.044303797468352,17.518987341772153,1.0,100.0,Alabama,Madison,Huntsville,2011-12-15
20.9722033898305,23.10711864406782,1.0088135593220375,1.0,100.0,Alabama,Jefferson,Birmingham,1994-10-05
20.071428571428573,22.30555555555556,9.857142857142854,1.0,100.0,Alabama,Jefferson,Birmingham,1998-03-21
21.01467505241089,23.72536687631028,17.247379454926612,1.0,100.0,Virginia,Alexandria City,Alexandria,2018-09-26
13.550588235294114,14.734117647058818,20.06117647058823,1.0,100.0,Alabama,Madison,Huntsville,2021-02-02
31.426136363636346,36.60511363636367,12.329545454545457,1.0,100.0,Alabama,Madison,Huntsville,2007-11-05
14.1276150627615,15.466527196652732,17.644351464435157,1.0,100.0,Michigan,Wayne,Dearborn,2019-03-07
20.441747572815537,22.456310679611644,13.106796116504846,1.0,100.0,Alabama,Jefferson,Birmingham,1997-11-23
23.710526315789483,26.46842105263157,12.405263157894735,1.0,100.0,Alabama,Jefferson,Birmingham,2000-03-09
23.163615560640736,25.729977116704823,6.886727688787188,1.0,100.0,Arizona,Gila,Miami,2012-04-09
20.040302267002517,21.722921914357663,19.795969773299745,1.0,100.0,Alabama,Jefferson,Birmingham,2017-08-16
20.85130111524164,22.717472118959105,15.278810408921933,1.0,100.0,Alabama,Madison,Huntsville,2004-10-28
18.93276515151512,21.21875,4.057765151515157,1.0,100.0,Alabama,Jefferson,Birmingham,2005-03-29
16.842672413793107,18.189655172413797,15.946120689655173,1.0,100.0,Alabama,Jefferson,Birmingham,2016-01-28
25.652000000000005,28.984,9.172000000000011,1.0,100.0,Alabama,Jefferson,Birmingham,1996-03-26
35.00847457627119,39.067796610169495,14.822033898305088,1.0,100.0,Alabama,Jefferson,Birmingham,2003-03-17
20.08196721311476,22.02868852459015,13.82786885245902,1.0,100.0,Montana,Lake,Not in a city,2002-11-18
19.14522821576763,20.97510373443984,14.323651452282151,1.0,100.0,Montana,Lake,Not in a city,2002-03-20
32.322033898305094,37.2542372881356,1.466101694915254,1.0,100.0,Colorado,Denver,Denver,1990-12-10
22.56737588652484,26.39007092198582,15.390070921985808,1.0,100.0,California,Colusa,Cortina Indian Rancheria,2006-02-06
22.17903930131004,23.982532751091696,14.301310043668115,1.0,100.0,Alabama,Jefferson,Birmingham,2001-04-29
18.454545454545457,20.29829545454545,18.752840909090903,1.0,100.0,Alabama,Jefferson,Birmingham,2013-05-26
18.20689655172416,19.836990595611287,18.435736677115987,1.0,100.0,Alabama,Madison,Huntsville,2012-03-23
29.088235294117645,33.24632352941181,15.363970588235286,1.0,100.0,California,Colusa,Cortina Indian Rancheria,2006-05-30
21.35263157894737,23.384210526315798,11.826315789473684,1.0,100.0,Alabama,Jefferson,Birmingham,1996-02-02
29.99557522123894,33.3938053097345,14.256637168141602,1.0,100.0,Alabama,Jefferson,Birmingham,2001-06-28
13.818401937046003,15.210653753026625,20.08716707021792,1.0,100.0,Alabama,Madison,Huntsville,2018-10-15
28.037931034482742,31.98620689655172,15.520689655172417,1.0,100.0,California,Colusa,Cortina Indian Rancheria,2006-04-27
19.24213836477987,20.94025157232703,18.204402515723277,1.0,100.0,Alabama,Madison,Huntsville,2012-07-09
17.24291497975709,19.048582995951417,14.246963562753038,1.0,100.0,Alabama,Jefferson,Birmingham,2003-11-30
12.723880597014931,13.967661691542297,19.95024875621891,1.0,100.0,Alabama,Madison,Huntsville,2018-02-15
27.789855072463777,31.260869565217394,15.974637681159424,1.0,100.0,Alabama,Madison,Huntsville,2007-03-08
20.35766423357662,22.15571776155717,20.29683698296837,1.0,100.0,Wyoming,Sweetwater,Point of Rocks,2019-08-08
18.007722007722023,19.590733590733592,13.328185328185327,1.0,100.0,Montana,Lake,Not in a city,2002-12-18
9.883777239709454,10.636803874092012,20.104116222760297,1.0,100.0,Colorado,Alamosa,Alamosa,2018-12-02
22.18652849740933,26.564766839378244,7.523316062176167,1.0,100.0,Alabama,Jefferson,Birmingham,1994-01-05
29.96982758620689,33.81896551724138,13.887931034482762,1.0,100.0,Ohio,Stark,Canton,2002-07-30
34.76422764227644,41.09756097560978,9.134146341463412,1.0,100.0,Alabama,Jefferson,Birmingham,1996-02-13
31.53571428571429,35.707142857142834,15.935714285714283,1.0,100.0,Alaska,Anchorage ,Anchorage,2007-10-29
27.055555555555543,29.60555555555555,14.861111111111116,1.0,100.0,Alabama,Jefferson,Birmingham,2000-09-08
23.773006134969304,26.11656441717791,18.41411042944784,1.0,100.0,Colorado,Alamosa,Alamosa,2012-01-15
10.921760391198047,11.86552567237164,20.0195599022005,1.0,100.0,California,Sacramento,Arden-Arcade,2020-01-05
39.0,45.0,23.0,1.0,100.0,California,Imperial,Salton Sea Beach,2022-05-26
25.06666666666665,30.446153846153848,19.915384615384617,1.0,100.0,Alabama,Jefferson,Birmingham,2017-10-09
19.2918918918919,21.178378378378397,19.810810810810818,1.0,100.0,Alabama,Jefferson,Birmingham,2015-04-10
11.648068669527897,12.613733905579393,16.02575107296137,1.0,100.0,Alabama,Jefferson,Birmingham,2015-12-23
24.789954337899548,26.94977168949772,15.132420091324205,1.0,100.0,Alabama,Jefferson,Birmingham,2001-05-14
23.76216216216216,27.50810810810811,12.059459459459452,1.0,100.0,California,Colusa,Cortina Indian Rancheria,2006-11-10
30.537313432835816,34.72636815920398,11.562189054726366,1.0,100.0,Alabama,Jefferson,Birmingham,1995-10-23
17.87164179104479,19.355223880597027,11.465671641791042,1.0,100.0,Arizona,Pima,Tucson,2004-04-24
22.170634920634917,24.07539682539682,14.611111111111102,1.0,100.0,Alabama,Jefferson,Birmingham,2003-09-22
12.595687331536386,13.654986522911054,19.83827493261456,1.0,100.0,Alabama,Jefferson,Birmingham,2015-11-07
22.49560117302051,24.82991202346041,18.79765395894428,1.0,100.0,Alabama,Jefferson,Birmingham,2013-06-17
32.86227544910182,36.85628742514972,11.886227544910176,1.0,100.0,Alabama,Jefferson,Birmingham,1998-08-28
18.7265625,20.515625000000007,10.152343750000004,1.0,100.0,Alabama,Jefferson,Birmingham,1997-03-15
19.74910394265233,21.802867383512552,16.21505376344086,1.0,100.0,Alabama,Jefferson,Birmingham,2008-10-07
19.96883116883117,21.92467532467532,19.576623376623377,1.0,100.0,Alabama,Jefferson,Birmingham,2017-07-25
12.52688172043011,13.575268817204307,19.889784946236567,1.0,100.0,Alabama,Jefferson,Birmingham,2015-12-15
14.279069767441872,15.826265389876893,11.704514363885073,1.0,100.0,Michigan,Kent,Grand Rapids,2019-01-27
19.017857142857142,20.508928571428577,7.125000000000005,1.0,100.0,California,Sacramento,Sacramento,1993-04-18
13.605485232067505,14.740506329113929,17.938818565400812,1.0,100.0,Wyoming,Campbell,Not in a city,2020-02-12
30.933806146572085,34.23010244286844,0.1355397951142632,1.0,100.0,Colorado,Adams,Welby,1991-09-09
21.81531531531533,23.88738738738738,8.60360360360361,1.0,100.0,Alabama,Jefferson,Birmingham,1995-04-11
21.440860215053764,23.56989247311828,11.424731182795702,1.0,100.0,Alabama,Jefferson,Birmingham,1998-07-12
22.55918367346937,25.44897959183674,10.579591836734693,1.0,100.0,Alabama,Jefferson,Birmingham,1997-03-26
9.028436018957349,9.72274881516588,20.165876777251185,1.0,100.0,Wyoming,Sweetwater,Point of Rocks,2019-01-20
18.360000000000003,20.47200000000001,9.72400000000001,1.0,100.0,Alabama,Jefferson,Birmingham,1997-01-06
23.7244897959184,26.809523809523803,14.76190476190476,1.0,100.0,Alabama,Jefferson,Birmingham,2005-09-27
30.214195979899504,33.65452261306528,1.7116834170854296,1.0,100.0,Alabama,Jefferson,Birmingham,1997-06-21
15.80669144981412,17.312267657992564,15.022304832713756,1.0,100.0,Alabama,Madison,Huntsville,2004-11-01
20.11671087533159,21.883289124668448,19.82758620689655,1.0,100.0,Alabama,Jefferson,Birmingham,2015-09-26
25.369918699186982,28.70325203252033,8.78861788617886,1.0,100.0,Alabama,Jefferson,Birmingham,1995-10-28
22.03174603174603,24.626984126984123,13.12433862433862,1.0,100.0,New Mexico,Chaves,Roswell,2010-06-04
18.02301790281331,19.7391304347826,19.805626598465462,1.0,100.0,Alabama,Jefferson,Birmingham,2016-09-14
21.86551724137932,24.889655172413804,15.44137931034482,1.0,100.0,Alabama,Madison,Huntsville,2007-10-23
21.454054054054037,24.57297297297296,19.810810810810818,1.0,100.0,Alabama,Jefferson,Birmingham,2015-11-25
24.66417910447762,27.11194029850747,3.395522388059702,1.0,100.0,California,Santa Clara,San Jose,1992-03-16
26.200836820083687,29.51882845188285,13.828451882845185,1.0,100.0,Montana,Lake,Not in a city,2002-11-08
19.661654135338345,21.71929824561404,20.175438596491222,1.0,100.0,California,Tehama,Red Bluff,2018-06-02
15.986225895316815,17.520661157024804,12.4022038567493,1.0,100.0,Missouri,Buchanan,St. Joseph,2006-02-19
31.17514124293785,34.69491525423729,11.344632768361588,1.0,100.0,Alabama,Jefferson,Birmingham,1998-08-07
25.885964912280706,28.333333333333325,13.92982456140352,1.0,100.0,Alabama,Jefferson,Birmingham,2001-09-20
20.93628808864267,23.42659279778392,18.77562326869805,1.0,100.0,Alabama,Jefferson,Birmingham,2014-06-27
22.58631921824104,24.88273615635178,17.35830618892508,1.0,100.0,Alabama,Madison,Huntsville,2011-06-24
31.13011152416355,35.3903345724907,15.64684014869889,1.0,100.0,Alabama,Jefferson,Birmingham,2005-09-12
26.66666666666667,29.039215686274517,1.69607843137255,1.0,100.0,Colorado,Adams,Welby,1991-07-02
23.93377483443709,26.3774834437086,0.4172185430463576,1.0,100.0,Colorado,Denver,Denver,1990-01-27
24.96830985915493,27.68661971830986,17.387323943661958,1.0,100.0,Alabama,Jefferson,Birmingham,2009-02-05
16.671717171717173,18.106060606060613,13.707070707070706,1.0,100.0,Alabama,Jefferson,Birmingham,2000-09-23
25.046848381601382,28.024701873935285,2.965928449744463,1.0,100.0,Arizona,Pinal,Casa Grande,2002-04-14
13.400000000000004,14.480000000000002,19.898823529411764,1.0,100.0,Alabama,Madison,Huntsville,2020-02-26
26.866197183098592,29.53873239436619,15.0387323943662,1.0,100.0,Alabama,Jefferson,Birmingham,2005-06-28
23.20338983050847,25.550847457627125,7.296610169491525,1.0,100.0,California,Kern,Bakersfield,1993-05-06
17.21739130434782,18.88198757763977,18.263975155279503,1.0,100.0,Alabama,Madison,Huntsville,2012-01-23
18.102054340622924,19.69251159708415,1.4685222001325375,1.0,100.0,Alabama,Jefferson,Birmingham,1996-12-23
30.40145985401463,34.47445255474448,20.034063260340645,1.0,100.0,Colorado,Archuleta,Pagosa Springs,2020-09-05
23.258064516129043,25.709677419354843,1.4408602150537642,1.0,100.0,Colorado,Denver,Denver,1991-03-14
19.87878787878789,22.4435261707989,12.228650137741042,1.0,100.0,Missouri,Buchanan,St. Joseph,2006-10-29
19.74772431729518,21.52015604681401,9.958387516254875,1.0,100.0,Alabama,Jefferson,Birmingham,2017-05-31
20.561946902654874,22.8141592920354,7.938053097345128,1.0,100.0,Alabama,Jefferson,Birmingham,1995-02-05
26.51980198019801,29.297029702970317,12.985148514851485,1.0,100.0,Alabama,Jefferson,Birmingham,1997-05-23
22.08359133126936,24.201238390092872,18.42105263157896,1.0,100.0,Alabama,Madison,Huntsville,2012-08-27
22.010309278350523,24.48797250859105,16.41580756013744,1.0,100.0,Alabama,Jefferson,Birmingham,2008-04-02
32.873096446700494,37.09137055837565,11.598984771573605,1.0,100.0,Alabama,Jefferson,Birmingham,1996-10-17
20.285714285714256,22.756410256410252,4.058608058608063,1.0,100.0,Alabama,Jefferson,Birmingham,2005-05-16
17.8358395989975,20.558897243107765,9.968671679198,1.0,100.0,Alabama,Jefferson,Birmingham,2017-04-25
22.572016460905367,24.64609053497944,10.823045267489718,1.0,100.0,Alabama,Jefferson,Birmingham,1997-05-30
15.70106761565837,17.722419928825616,15.469750889679707,1.0,100.0,California,Colusa,Cortina Indian Rancheria,2006-11-12
25.67883211678832,29.905109489051085,0.5620437956204383,1.0,100.0,Colorado,Denver,Denver,1990-11-23
20.855421686747,23.10040160642569,15.028112449799194,1.0,100.0,Alabama,Madison,Huntsville,2004-01-23
27.99481865284974,30.9637305699482,11.720207253886018,1.0,100.0,Alabama,Jefferson,Birmingham,1996-11-04
35.645833333333314,40.39062499999999,3.1666666666666674,1.0,100.0,Alaska,Fairbanks North Star ,Fairbanks,1992-10-01
13.167019027484155,14.247357293868928,17.651162790697676,1.0,100.0,Wyoming,Campbell,Wright,2019-04-06
28.61168384879723,32.39862542955328,15.230240549828183,1.0,100.0,Alabama,Madison,Huntsville,2007-05-02
19.97572815533981,22.825242718446614,13.373786407766987,1.0,100.0,Alabama,Jefferson,Birmingham,2000-12-25
13.676431424766978,15.15046604527297,11.300932090545947,1.0,100.0,Ohio,Columbiana,East Liverpool,2018-12-22
34.3961038961039,39.07142857142856,1.0779220779220782,1.0,100.0,Colorado,Adams,Welby,1991-06-19
17.84700665188471,20.02217294900221,14.89135254988914,1.0,100.0,Alabama,Jefferson,Birmingham,2013-09-22
21.47058823529412,23.642156862745093,13.642156862745097,1.0,100.0,Alabama,Jefferson,Birmingham,2000-11-04
26.17333333333333,28.253333333333337,3.8266666666666698,1.0,100.0,Colorado,Adams,Welby,1991-08-09
19.644194756554302,21.63295880149813,9.495630461922612,1.0,100.0,Alabama,Jefferson,Birmingham,2016-09-09
21.68307692307693,23.584615384615383,18.378461538461533,1.0,100.0,Alabama,Madison,Huntsville,2012-07-30
22.0314769975787,25.12348668280872,19.864406779661014,1.0,100.0,Wyoming,Sweetwater,Point of Rocks,2019-11-01
26.91803278688525,29.868852459016395,11.543715846994532,1.0,100.0,Missouri,Buchanan,St. Joseph,2006-07-13
30.275641025641036,34.61538461538454,17.176282051282048,1.0,100.0,District Of Columbia,District of Columbia,Washington,2011-07-04
22.211764705882352,24.258823529411764,2.317647058823531,1.0,100.0,Colorado,Adams,Welby,1991-05-07
18.103053435114507,19.69083969465649,14.34351145038168,1.0,100.0,Alaska,Anchorage ,Anchorage,2004-09-26
18.5186170212766,20.28989361702128,12.539893617021272,1.0,100.0,Alabama,Jefferson,Birmingham,2008-06-08
20.07017543859648,22.031578947368423,14.849122807017537,1.0,100.0,Alabama,Jefferson,Birmingham,2005-03-19
