air/so2_daily_summary.o3_AQI,air/so2_daily_summary.f0_,air/so2_daily_summary.f1_,air/so2_daily_summary.f2_,air/so2_daily_summary.f3_,air/so2_daily_summary.f4_,air/so2_daily_summary.f5_,air/so2_daily_summary.f6_,Day
7.945205479452052,4.934018264840182,9.761415525114158,15.24885844748857,94.47831050228308,Alabama,Jefferson,Birmingham,2012-07-31
12.564663023679426,9.071649954421138,9.170464904284412,15.687329079307196,97.5651777575206,Alabama,Colbert,Not in a city,2002-10-13
16.663101604278083,10.6907142857143,10.873214285714308,15.480357142857136,96.05625000000008,Alabama,Colbert,Not in a city,2001-10-08
15.845665961945029,9.81809523809523,10.087830687830689,15.269841269841292,94.7883597883597,Alabama,Jefferson,Fairfield,2008-03-13
20.92082616179001,13.63660637381568,10.54952627045651,15.21360895779501,94.24375538329028,Alabama,Colbert,Not in a city,2000-05-11
23.51104565537556,15.29874815905743,10.949926362297496,15.152430044182609,93.69219440353469,Alabama,Colbert,Not in a city,1992-10-05
7.569072164948447,7.192268041237121,8.915463917525775,15.164948453608243,93.95773195876284,Alabama,Jefferson,Birmingham,2017-01-10
22.52061068702289,14.22007633587786,10.15954198473282,15.330534351145024,94.93816793893122,Alabama,Colbert,Not in a city,1995-12-26
26.94885361552027,17.460547219770504,9.23565754633716,15.316857899382168,94.9346866725508,Alabama,Colbert,Not in a city,1999-12-03
2.8129496402877727,1.8895558223289304,9.575030012004804,15.470588235294125,96.0240096038415,Alabama,Jefferson,Birmingham,2021-09-18
4.559633027522936,3.4501146788990806,8.149082568807344,15.51605504587157,96.381880733945,Alabama,Jefferson,Fairfield,2016-10-30
3.1479713603818613,2.3283154121863805,8.46594982078853,15.488649940262835,96.13261648745528,Alabama,Jefferson,Birmingham,2021-05-08
5.885135135135135,3.8671927846674152,10.436302142051868,15.215332581736169,94.3506200676438,Alabama,Jefferson,Birmingham,2012-12-18
10.465277777777764,6.713657407407408,9.055555555555546,15.633101851851828,97.32291666666674,Alabama,Jefferson,Birmingham,2011-05-22
16.80000000000002,11.06675925925926,8.20370370370371,15.505555555555553,96.22129629629625,Alabama,Mobile,Theodore,2003-03-28
17.53778558875219,12.14446397188048,11.089630931458696,15.572056239015817,96.676625659051,Alabama,Colbert,Not in a city,2001-02-11
18.005597014925375,11.769776119402986,9.186567164179111,15.400186567164164,95.54011194029864,Alabama,Mobile,Theodore,2003-01-09
6.389639639639644,3.901576576576578,9.643018018017996,15.26351351351352,94.68468468468474,Alabama,Jefferson,Birmingham,2014-08-20
25.753120665742035,16.00880721220528,9.801664355062414,15.373092926490992,95.19972260748948,Alabama,Colbert,Not in a city,1990-04-01
15.635820895522372,9.50993278566096,9.39357729648991,15.492158327109816,96.12247946228511,Alabama,Jackson,Not in a city,1995-06-11
30.470426409903716,20.24748795595317,10.32209222298692,15.086717136957985,93.15966964900204,Alabama,Colbert,Not in a city,1991-04-16
32.51395007342145,23.7008082292432,10.45334313005143,15.154298310066135,93.75679647318144,Alabama,Colbert,Not in a city,1993-08-19
7.936619718309859,4.9140845070422525,10.507042253521115,15.019953051643215,93.03990610328646,Alabama,Jefferson,Birmingham,2011-08-16
7.7553648068669565,5.59151450053706,10.258861439312586,15.207303974221263,94.11063372717518,Alabama,Jefferson,Birmingham,2018-01-26
29.239393939393945,19.08953752843059,10.902198635329794,15.25777103866565,94.37604245640644,Alabama,Colbert,Not in a city,1995-10-19
24.57398373983741,18.09146341463415,11.135772357723573,15.314634146341447,94.90487804878056,Alabama,Colbert,Not in a city,1998-01-16
21.72294372294372,14.343682310469315,9.785559566787,15.52274368231047,96.32274368231042,Alabama,Colbert,Not in a city,1992-06-07
24.007331378299103,15.51165689149561,9.458944281524944,14.999266862170094,92.5989736070382,Alabama,Colbert,Not in a city,1992-09-10
8.17123287671233,5.142465753424653,9.333333333333329,15.5525114155251,96.66438356164385,Alabama,Jefferson,Birmingham,2014-07-06
9.39812646370023,5.568384074941447,8.60070257611241,15.413348946135857,95.7201405152226,Alabama,Jefferson,Fairfield,2010-07-12
2.8102189781021907,1.946350364963504,9.974452554744545,15.42457420924573,95.70194647201944,Alabama,Jefferson,Birmingham,2021-04-02
23.904220779220772,15.51087662337663,10.146915584415597,15.567370129870138,96.6347402597402,Alabama,Colbert,Not in a city,1998-01-04
8.140877598152425,5.1219399538106245,10.04272517321016,15.457274826789824,96.10739030023092,Alabama,Jefferson,Fairfield,2010-10-14
19.019261637239133,12.052128514056234,10.051405622489948,15.232128514056248,94.32690763052216,Alabama,Colbert,Not in a city,1998-10-20
18.599593495934958,11.523475609756112,10.425813008130088,15.578252032520314,96.80284552845536,Alabama,Colbert,Not in a city,2006-02-10
16.251885369532427,10.644452830188682,9.793207547169786,15.195471698113195,93.97207547169808,Alabama,Colbert,Not in a city,1996-05-30
7.176072234762983,6.385891647855528,9.381489841986442,15.484198645598198,96.16930022573376,Alabama,Jefferson,Birmingham,2013-04-20
6.5056689342403695,4.063038548752842,9.18820861678006,15.520408163265303,96.56462585034016,Alabama,Jefferson,Birmingham,2011-03-19
2.9911504424778768,2.129235880398673,8.5249169435216,15.225913621262457,94.30786267995562,Alabama,Jefferson,Fairfield,2018-10-13
3.817204301075268,2.6877419354838685,10.024731182795692,15.40967741935484,95.50752688172044,Alabama,Jefferson,Birmingham,2019-09-20
2.796803652968035,1.9548571428571428,8.637714285714278,15.396571428571423,95.47428571428576,Alabama,Jefferson,Birmingham,2020-09-12
11.0065502183406,9.344868995633185,7.058951965065498,15.586244541484714,97.00545851528392,Alabama,Jefferson,Fairfield,2008-11-30
22.65235457063713,14.743698060941808,10.60941828254848,15.195983379501412,94.0270083102495,Alabama,Colbert,Not in a city,1991-09-20
9.599537037037042,6.1587962962963,10.96759259259258,15.568287037037033,96.7418981481482,Alabama,Jefferson,Birmingham,2011-02-26
18.168260038240906,12.29608030592735,10.208413001912051,15.648183556405364,97.35468451242826,Alabama,Mobile,Theodore,2003-07-19
16.551383399209477,10.723046488625124,11.558852621167151,15.634025717111792,97.1958456973295,Alabama,Mobile,Theodore,2003-11-29
22.120720720720715,13.754144144144144,10.25405405405405,15.306306306306327,94.82162162162162,Alabama,Colbert,Not in a city,2001-08-15
9.03002309468823,6.826212471131635,8.127020785219386,15.339491916859116,95.2355658198614,Illinois,Cook,Northbrook,2009-10-13
25.22118959107805,16.004925650557638,12.501858736059482,15.58457249070633,96.86245353159852,Alabama,Mobile,Theodore,2003-01-18
29.690119760479043,19.431109445277368,10.864317841079467,15.500000000000002,96.24287856071948,Alabama,Colbert,Not in a city,1994-05-21
4.190361445783124,2.959107358262968,9.896260554885403,15.302774427020502,94.73703256936057,Alabama,Jefferson,Birmingham,2021-02-08
23.845255474452543,15.181112737920932,10.91874084919471,15.092972181551987,93.33967789165456,Alabama,Colbert,Not in a city,1993-06-23
29.879834254143628,19.58439226519336,9.44544198895028,15.053176795580136,92.89986187845298,Alabama,Colbert,Not in a city,1990-05-09
3.926339285714286,2.8408482142857125,8.991071428571423,15.13616071428572,93.79241071428577,Alabama,Jefferson,Birmingham,2015-12-02
6.404977375565612,3.979638009049773,9.895927601809955,15.3156108597285,95.01131221719464,Alabama,Jefferson,Birmingham,2012-08-01
26.84477611940299,18.729850746268685,10.829104477611926,15.13432835820894,93.6141791044776,Alabama,Colbert,Not in a city,1994-09-08
20.65287769784173,12.771312949640285,10.292266187050355,15.33093525179857,95.0404676258992,Alabama,Colbert,Not in a city,2001-06-14
3.5775656324582354,2.739260143198089,8.482100238663483,15.304295942720758,94.7684964200476,Alabama,Jefferson,Birmingham,2021-04-20
19.354954954954938,11.855135135135134,10.37567567567567,15.310810810810828,94.85405405405402,Alabama,Colbert,Not in a city,2001-08-06
10.523041474654375,11.751152073732715,9.93663594470044,15.241935483870988,94.60599078341023,Alabama,Jefferson,Fairfield,2010-01-19
18.152567975830827,10.94312688821752,10.107250755287016,15.405589123867074,95.4962235649548,Alabama,Colbert,Not in a city,1996-07-26
3.931182795698928,2.8504301075268814,8.94408602150538,15.216129032258085,94.1956989247312,Alabama,Jefferson,Fairfield,2018-12-27
6.089485458612974,4.784994400895855,9.365061590145586,15.539753639417675,96.66853303471444,Alabama,Jefferson,Birmingham,2013-11-17
6.995370370370371,4.481944444444442,9.358796296296282,15.59259259259261,97.09490740740743,Alabama,Jefferson,Fairfield,2010-12-25
6.51480637813212,4.265148063781324,8.291571753986322,15.520501138952149,96.41913439635522,Alabama,Jefferson,Birmingham,2012-11-12
5.607287449392707,4.283282674772048,9.791286727456924,15.16312056737588,94.00607902735568,Alabama,Jefferson,Birmingham,2017-04-07
21.25443786982248,13.627218934911244,10.005177514792896,15.206360946745564,94.10059171597632,Alabama,Colbert,Not in a city,1993-04-01
5.933486238532105,3.740711009174314,9.424311926605496,15.5,96.29128440366978,Alabama,Jefferson,Birmingham,2012-10-20
3.2072289156626512,2.285180722891569,9.46385542168675,15.462650602409644,95.922891566265,Alabama,Jefferson,Birmingham,2021-09-25
3.237410071942445,2.163745498199279,9.66506602641057,15.1296518607443,93.61104441776716,Alabama,Jefferson,Birmingham,2021-06-28
20.79381443298968,12.681549815498167,9.631734317343184,15.13210332103322,93.47601476014768,Alabama,Jackson,Not in a city,1995-06-01
16.08897485493231,9.698936170212768,9.955512572533834,15.321083172147036,94.96518375241776,Alabama,Colbert,Not in a city,2004-07-20
2.841269841269839,2.36785714285714,10.035714285714285,15.605158730158726,96.9444444444444,New York,St. Lawrence,Not in a city,2022-01-16
18.10270270270272,11.001171171171173,10.271171171171186,15.622522522522504,97.10540540540552,Alabama,Colbert,Not in a city,2001-08-18
4.002304147465434,2.762903225806452,8.90092165898616,15.54262672811061,96.49539170506904,Alabama,Jefferson,Birmingham,2016-08-07
23.95362318840581,15.71058738216098,10.512690355329951,15.543147208121844,96.46192893401012,Alabama,Colbert,Not in a city,1992-07-04
22.290370370370333,14.321185185185165,10.181481481481471,15.080740740740744,93.26962962962966,Alabama,Colbert,Not in a city,1993-07-29
3.0000000000000004,2.3547356828193786,7.511013215859024,15.392070484581502,95.50550660792958,Alabama,Jefferson,Birmingham,2020-01-11
17.58280254777074,11.357643312101914,10.36783439490446,15.393312101910825,95.44585987261156,Alabama,Colbert,Not in a city,1998-05-08
11.609589041095887,8.062785388127867,11.366438356164387,15.367579908675763,95.3219178082191,Alabama,Jefferson,Fairfield,2011-01-06
12.58227848101266,8.123417721518996,9.900843881856536,15.424050632911388,95.93776371308012,Alabama,Jefferson,Fairfield,2008-03-20
3.799539170506916,2.616359447004609,10.29608294930875,15.22465437788019,94.24769585253463,Alabama,Jefferson,Birmingham,2020-11-05
26.270430906389308,17.429346210995522,9.69762258543833,15.525260029717655,96.33580980683514,Alabama,Colbert,Not in a city,1993-06-27
17.530815109343965,10.929920477137172,10.313121272365802,15.359840954274365,95.31411530815112,Alabama,Colbert,Not in a city,2005-08-08
4.115124153498872,2.670203160270881,8.721218961625288,15.481941309255076,96.10609480812631,Alabama,Jefferson,Birmingham,2016-04-16
19.9860031104199,12.484747081712078,10.843579766536958,15.130739299610886,93.6443579766536,Alabama,Colbert,Not in a city,1997-08-28
9.991341991341988,6.404978354978355,8.79870129870131,15.399350649350664,95.63311688311695,Alabama,Jefferson,Fairfield,2008-08-11
20.58408408408409,13.505108940646146,9.006761833208113,15.5259203606311,96.35236664162284,Alabama,Colbert,Not in a city,1993-10-30
14.254736842105263,8.86259220231821,11.216016859852475,15.327713382507886,95.17386722866172,Alabama,Jefferson,Fairfield,2008-02-11
20.440397350993383,12.8019867549669,11.562913907284758,15.597682119205256,96.9428807947019,Alabama,Colbert,Not in a city,1999-03-13
34.24263674614307,23.88157524613219,9.911392405063284,14.963431786216598,92.35372714486635,Alabama,Colbert,Not in a city,1990-07-03
3.1000000000000023,2.494871794871796,8.295482295482294,15.410256410256412,95.56654456654464,Alabama,Jefferson,Birmingham,2021-10-03
14.324884792626731,8.991580161476346,10.449826989619387,15.170703575547863,94.14302191464824,Alabama,Jefferson,Birmingham,2011-12-12
4.895744680851067,3.2373801916932887,9.764643237486688,15.45580404685836,95.9446219382322,Alabama,Jefferson,Fairfield,2017-08-26
11.26291079812206,6.790129259694476,9.871915393654527,15.513513513513525,96.53231492361924,Alabama,Jefferson,Fairfield,2010-07-17
15.896013864818023,9.76785095320625,9.939341421143853,15.315424610052002,94.85095320623913,Alabama,Colbert,Not in a city,1999-10-04
6.24942263279446,4.072401847575064,9.17782909930716,15.527713625866038,96.40993071593532,Alabama,Jefferson,Birmingham,2014-07-26
13.473790322580648,8.879032258064509,9.7328629032258,15.410282258064491,95.65423387096776,Alabama,Jefferson,Fairfield,2007-11-01
16.958558558558543,10.302432432432427,10.245045045045051,15.617117117117113,97.1198198198197,Alabama,Colbert,Not in a city,2002-07-04
8.600907029478451,5.7798185941043165,11.22108843537415,15.264172335600929,94.58163265306112,Alabama,Jefferson,Birmingham,2014-11-10
13.86041666666666,8.552916666666675,9.457291666666665,15.249999999999984,94.59479166666664,Alabama,Jefferson,Fairfield,2008-01-30
3.63370786516854,2.3487640449438216,7.41573033707865,15.291011235955056,94.7674157303372,Alabama,Jefferson,Birmingham,2016-04-07
21.13198757763976,13.50916860916863,11.555555555555554,15.21911421911422,94.14607614607624,Alabama,Colbert,Not in a city,1997-04-10
2.8959276018099573,3.9538461538461553,9.354072398190038,15.036199095022647,93.02601809954736,Alabama,Jefferson,Birmingham,2016-12-05
16.760213143872107,9.978330373001784,11.13143872113677,15.349911190053309,95.11012433392528,Alabama,Colbert,Not in a city,2001-10-15
26.049034175334324,16.883729569093592,10.527488855869237,15.115898959881148,93.46879643387832,Alabama,Jackson,Not in a city,1995-05-16
10.1937984496124,6.04505813953488,9.525193798449624,15.365310077519377,95.2751937984496,Alabama,Mobile,Theodore,2003-09-02
14.650375939849631,9.172462406015024,8.831766917293235,15.624999999999982,97.17481203007526,Alabama,Mobile,Theodore,2003-05-24
14.93927125506074,9.21568825910932,9.395748987854263,15.685222672064777,97.55971659919028,Alabama,Colbert,Not in a city,2006-10-22
16.493975903614444,10.781024096385527,11.316265060240974,15.56526104417668,96.8082329317269,Alabama,Colbert,Not in a city,2005-12-03
16.921370967741915,11.23870967741936,11.431451612903231,15.482862903225802,96.16733870967752,Alabama,Colbert,Not in a city,2006-01-26
5.116438356164386,3.254857142857144,9.34057142857144,15.459428571428576,96.0982857142856,Alabama,Jefferson,Birmingham,2013-06-08
11.864097363083166,6.9602434077079165,9.212981744421898,15.480730223123729,96.13894523326582,Alabama,Colbert,Not in a city,2007-07-06
3.4055299539170494,2.2760092272202987,9.724336793540948,15.13725490196078,93.71280276816606,Alabama,Jefferson,Birmingham,2020-09-16
17.93522267206477,11.08076923076924,9.944331983805672,15.448380566801632,95.81680161943312,Alabama,Colbert,Not in a city,2007-01-18
4.0368663594470044,2.636520737327192,9.395161290322578,15.437788018433176,95.73732718894011,Alabama,Jefferson,Birmingham,2014-06-13
1.955555555555556,1.41888888888889,7.622222222222223,15.42222222222222,95.41111111111113,New York,St. Lawrence,Not in a city,2022-04-29
8.754504504504508,5.71801801801802,8.94256756756758,15.432432432432412,95.82207207207207,Alabama,Jefferson,Birmingham,2013-01-09
20.852724594992623,12.966200294550813,9.08247422680414,15.5441826215022,96.51325478645056,Alabama,Colbert,Not in a city,1993-06-05
25.89423076923079,16.73437499999999,10.040865384615389,15.600160256410229,96.875,Alabama,Colbert,Not in a city,1998-09-12
22.02745098039214,14.025294117647055,11.132352941176483,15.513725490196078,96.39411764705876,Alabama,Mobile,Theodore,2003-11-21
19.099833610648897,11.991514143094848,10.26289517470882,15.57071547420969,96.67054908485856,Alabama,Colbert,Not in a city,1999-03-14
9.505592841163308,10.138590604026833,8.486577181208046,15.47427293064876,96.20469798657716,California,Santa Barbara,Lompoc,2009-05-01
2.888888888888889,2.064449291166849,8.597600872410025,15.07742639040348,93.20937840785167,Alabama,Jefferson,Fairfield,2018-08-21
8.727477477477478,5.561148648648649,10.44932432432433,15.118243243243242,93.71396396396392,Alabama,Jefferson,Fairfield,2015-02-24
3.6448801742919374,2.603376906318082,8.81045751633986,15.531590413943343,96.39651416122015,Alabama,Jefferson,Birmingham,2019-05-26
2.9274004683840755,2.3496487119437948,9.77751756440281,15.566744730679153,96.66042154566756,Alabama,Jefferson,Birmingham,2020-12-06
19.476821192052963,12.577823920265772,10.461794019933558,15.439368770764151,95.8696013289036,Alabama,Colbert,Not in a city,1999-01-03
5.2494669509594845,3.651918976545844,8.801705756929648,15.283582089552231,94.64285714285704,Alabama,Jefferson,Birmingham,2019-03-28
2.963203463203462,2.0383531960996764,9.302275189599142,15.218851570964237,94.17659804983754,Alabama,Jefferson,Birmingham,2018-04-16
24.68447412353924,15.997245409015036,11.56176961602671,15.541736227045089,96.5525876460768,Alabama,Colbert,Not in a city,1998-09-26
8.86621315192743,5.573068181818192,10.472727272727267,15.447727272727258,96.01704545454552,Alabama,Jefferson,Birmingham,2011-10-22
4.927272727272727,4.472840909090913,8.772727272727282,15.50227272727271,96.3079545454545,Alabama,Jefferson,Birmingham,2016-01-03
33.473607038123106,22.843035190615847,9.674486803519056,15.022727272727272,92.88709677419364,Alabama,Colbert,Not in a city,1992-11-17
18.53633217993079,11.636159169550172,8.626297577854674,15.22664359861593,94.21453287197228,Alabama,Colbert,Not in a city,2001-02-21
9.870454545454542,6.493750000000006,8.52954545454545,15.401136363636365,95.6647727272727,Alabama,Jefferson,Fairfield,2012-03-28
27.67202572347264,18.593247588424425,10.66157556270095,15.60289389067524,96.9252411575562,Alabama,Colbert,Not in a city,1998-10-24
9.47344110854504,5.960462427745666,9.376878612716752,15.116763005780346,93.73410404624272,Alabama,Jefferson,Birmingham,2011-06-08
21.54077253218884,13.26788268955652,9.855507868383407,15.444206008583716,95.73891273247492,Alabama,Colbert,Not in a city,1990-09-30
16.641141141141116,10.290225563909784,9.3954887218045,15.566165413533811,96.67067669172924,Alabama,Colbert,Not in a city,1995-08-05
26.230912476722537,17.04366852886408,12.251396648044697,15.483240223463708,96.11080074487892,Alabama,Mobile,Theodore,2003-01-16
2.809069212410503,1.994019138755979,8.3732057416268,15.522727272727266,96.39593301435418,Alabama,Jefferson,Birmingham,2021-01-03
3.670403587443943,2.5234831460674148,9.522471910112342,15.425842696629203,95.79325842696618,Alabama,Jefferson,Birmingham,2015-12-24
3.139269406392692,2.047657142857144,8.31885714285715,15.169142857142866,93.86742857142856,Alabama,Jefferson,Birmingham,2015-06-01
37.94698085419738,25.65331369661268,11.226067746686311,15.178203240058926,93.8718703976435,Alabama,Colbert,Not in a city,1992-12-22
3.645922746781117,2.5498927038626595,9.835836909871237,15.276824034334764,94.5997854077254,Alabama,Jefferson,Birmingham,2019-11-15
5.990888382687931,3.951252847380408,9.857630979498849,15.36332574031889,95.3268792710706,Alabama,Jefferson,Birmingham,2015-03-12
10.056689342403631,6.248639455782303,11.378684807256244,15.375283446712013,95.4773242630386,Alabama,Jefferson,Birmingham,2011-02-09
22.67477203647417,14.70463525835867,10.58890577507598,15.18541033434648,93.84422492401195,Alabama,Colbert,Not in a city,1995-12-27
2.930131004366811,2.1934426229508217,8.613114754098355,15.07759562841528,93.19890710382504,Alabama,Jefferson,Birmingham,2018-09-10
19.891651865008868,13.014031971580817,9.446714031971569,15.373889875666087,95.38365896980464,Alabama,Colbert,Not in a city,2001-11-01
7.102505694760817,4.465717539863328,8.886104783599096,15.507972665148074,96.31776765375862,Alabama,Jefferson,Birmingham,2014-06-28
5.270270270270271,3.656531531531531,9.269144144144144,15.358108108108109,95.31306306306313,Alabama,Jefferson,Birmingham,2015-10-23
20.3420523138833,12.888128772635811,11.012072434607626,15.262575452716291,94.5583501006035,Alabama,Colbert,Not in a city,2005-12-19
4.187643020594967,2.8493135011441644,8.311212814645303,15.473684210526311,96.10068649885584,Alabama,Jefferson,Birmingham,2015-05-09
9.438914027149313,6.441515837104066,11.822398190045254,15.357466063348424,95.41742081447964,Alabama,Jefferson,Birmingham,2012-11-28
8.809090909090903,6.07306818181818,9.605681818181813,15.327272727272726,95.22499999999994,Alabama,Jefferson,Birmingham,2012-09-13
3.017582417582418,2.0659340659340626,9.84175824175824,15.243956043956052,94.43956043956042,Alabama,Jefferson,Birmingham,2020-03-11
19.142857142857125,12.216470588235309,12.189140271493224,15.63619909502262,97.21628959276032,Alabama,Colbert,Not in a city,2002-11-23
7.8770301624129875,4.79118329466357,9.419953596287684,15.378190255220408,95.55568445475636,Alabama,Jefferson,Birmingham,2011-11-04
4.054421768707482,2.65453514739229,9.12925170068027,15.22222222222222,94.32993197278908,Alabama,Jefferson,Birmingham,2016-05-24
7.686363636363633,4.563863636363631,10.476136363636355,15.243181818181826,94.46590909090912,Alabama,Jefferson,Birmingham,2011-09-28
3.0085287846481874,2.1650319829424323,9.615138592750526,15.18336886993603,93.95095948827291,Alabama,Jefferson,Birmingham,2019-12-05
16.53650254668929,10.240781648258295,9.774001699235344,15.529311809685623,96.43585386576042,Alabama,Colbert,Not in a city,1999-07-11
3.975717439293597,2.6785871964679906,9.10927152317881,15.40507726269314,95.598233995585,Alabama,Jefferson,Birmingham,2018-03-04
20.884083044982717,13.512802768166097,11.37110726643599,15.40397923875434,95.53806228373708,Alabama,Colbert,Not in a city,2000-09-29
20.910334346504552,13.606844106463887,10.660076045627372,15.564258555133067,96.63574144486694,Alabama,Colbert,Not in a city,1994-10-15
25.564971751412408,16.547175141242935,10.307909604519768,15.173022598870038,93.87146892655352,Alabama,Colbert,Not in a city,1992-01-03
24.055900621118,15.64832944832948,9.223776223776204,15.55633255633255,96.58741258741244,Alabama,Colbert,Not in a city,1996-12-28
3.039560439560439,2.084615384615389,8.23186813186814,15.128571428571432,93.67362637362628,Alabama,Jefferson,Fairfield,2018-10-10
5.019230769230772,3.199519230769233,11.192307692307686,15.18149038461539,93.95192307692308,Alabama,Jefferson,Birmingham,2021-03-08
7.194690265486727,4.57087486157254,11.076411960132894,15.341085271317835,95.1650055370987,Alabama,Jefferson,Birmingham,2013-12-31
25.52950310559006,16.103183229813677,9.244565217391305,15.264751552795046,94.4813664596275,Alabama,Colbert,Not in a city,1997-04-16
7.760465116279068,5.506162790697684,8.431395348837205,15.586046511627917,96.98720930232568,Alabama,Jefferson,Fairfield,2010-12-26
8.399082568807342,5.530619266055052,9.259174311926609,15.26376146788989,94.61697247706418,Alabama,Jefferson,Birmingham,2012-06-20
17.400958466453663,10.58889776357828,9.757987220447284,15.503194888178948,96.16134185303515,Alabama,Jackson,Not in a city,1998-07-11
24.34876033057851,15.4402479338843,10.299173553719012,15.550413223140485,96.5545454545455,Alabama,Colbert,Not in a city,1999-01-17
20.739393939393928,13.004242424242436,11.738383838383848,15.612121212121204,97.11111111111104,Alabama,Colbert,Not in a city,2007-02-11
23.68168168168167,14.836889556724277,10.672426746806918,15.528174305033804,96.38467317806165,Alabama,Colbert,Not in a city,1993-09-06
7.824034334763943,10.2328678839957,9.610096670247056,15.063372717508043,93.28356605800222,Alabama,Jefferson,Birmingham,2018-07-02
26.201210287443292,16.824281391830567,11.046898638426608,15.165658093797282,93.73978819969744,Alabama,Colbert,Not in a city,1994-08-18
10.938356164383563,8.418835616438363,9.574200913242016,15.309360730593603,94.96347031963468,California,Los Angeles,Burbank,2009-05-18
4.66292134831461,3.10303370786517,8.647191011235956,15.247191011235994,94.57528089887651,Alabama,Jefferson,Fairfield,2013-08-28
18.25291828793773,12.344066147859914,10.524319066147882,15.363813229571992,95.30836575875487,Alabama,Mobile,Theodore,2003-10-28
7.725225225225226,4.491554054054052,9.24549549549549,15.342342342342349,95.31869369369386,Arizona,Maricopa,Scottsdale,2009-06-18
18.92751235584844,12.126359143327855,9.25370675453048,15.363261943986856,95.20840197693572,Alabama,Colbert,Not in a city,1999-01-22
30.32159264931086,20.136245210727925,10.311877394636022,15.531034482758622,96.36168582375473,Alabama,Jackson,Not in a city,1994-02-13
3.1796536796536787,2.255471289274108,8.18201516793066,15.081256771397618,93.28060671722646,Alabama,Jefferson,Birmingham,2019-08-26
28.09923664122139,18.13923664122137,12.67557251908396,15.135114503816771,93.56259541984733,Alabama,Colbert,Not in a city,1994-12-12
17.216931216931226,10.501499118165787,10.23721340388007,15.295414462081109,94.72663139329796,Alabama,Colbert,Not in a city,2000-08-07
7.951276102088173,4.699535962877035,9.209976798143847,15.64269141531321,97.34106728538283,Alabama,Jefferson,Fairfield,2010-09-26
16.567474048442904,10.40277056277057,9.961904761904766,15.352380952380958,95.19913419913412,Alabama,Jackson,Not in a city,2000-05-19
14.150190114068437,8.863203050524302,10.775977121067678,15.390848427073406,95.5576739752144,Alabama,Colbert,Not in a city,2004-04-14
4.081081081081083,2.7922297297297285,8.57545045045045,15.252252252252262,94.50788288288292,Alabama,Jefferson,Birmingham,2016-06-02
4.429561200923794,3.095265588914549,10.71247113163973,15.250577367205528,94.42032332563502,Alabama,Jefferson,Birmingham,2020-11-04
26.936201780415477,17.09851632047479,11.075667655786368,15.185459940652803,93.92729970326408,Alabama,Colbert,Not in a city,1992-12-03
6.756756756756759,5.267567567567573,9.980855855855856,15.284909909909926,94.75788288288292,Alabama,Jefferson,Birmingham,2012-08-20
2.490950226244342,1.8930995475113144,9.286199095022615,15.340497737556571,95.05656108597285,Alabama,Jefferson,Birmingham,2020-10-02
6.942791762013725,4.418692660550454,9.077981651376136,15.2396788990826,94.61123853210997,Alabama,Jefferson,Birmingham,2011-09-21
16.812792511700465,10.40865834633386,9.49141965678627,15.24804992199692,94.29953198127927,Alabama,Colbert,Not in a city,1997-05-20
12.321063394683042,7.815864892528156,9.15864892528148,15.470829068577247,96.10747185261,Alabama,Colbert,Not in a city,2007-08-31
23.20239880059969,15.733658170914548,11.35007496251874,15.206896551724205,94.08095952023972,Alabama,Colbert,Not in a city,1995-01-23
13.450530035335705,8.155791335101673,9.640141467727677,15.450928381962862,95.89566755083996,Alabama,Colbert,Not in a city,2002-05-10
2.5000000000000004,1.8299568965517237,10.086206896551737,15.106681034482762,93.42241379310352,Alabama,Jefferson,Birmingham,2019-12-03
22.491577335375197,13.6884379785605,10.767993874425729,15.229709035222102,94.22358346094948,Alabama,Colbert,Not in a city,1996-08-28
4.249999999999999,2.7341296928327625,8.25597269624573,15.494880546075084,96.1433447098976,Alabama,Jefferson,Birmingham,2015-09-19
13.573236889692584,8.041772151898726,10.049728752260387,15.561482820976492,96.66094032549728,Alabama,Colbert,Not in a city,2002-10-05
10.93603411513859,6.7832622601279295,10.69829424307038,15.619402985074617,97.17377398720672,Alabama,Jefferson,Fairfield,2008-02-18
24.257142857142856,16.208907563025246,9.94117647058825,15.572268907563018,96.74201680672252,Alabama,Colbert,Not in a city,1999-05-29
9.44883720930232,5.795813953488379,9.85116279069767,15.35232558139535,95.38023255813955,Alabama,Jefferson,Birmingham,2011-07-27
3.288590604026844,2.3498320268757,8.840985442329222,15.316909294512866,94.90033594624865,Alabama,Jefferson,Birmingham,2020-05-22
29.13661202185791,18.778742310321256,9.761449077238522,15.010252904989756,92.6336295283664,Alabama,Colbert,Not in a city,1990-05-23
3.9809523809523824,2.831742243436751,8.593078758949886,15.402147971360378,95.49284009546548,Alabama,Jefferson,Birmingham,2021-05-21
21.426614481408983,13.592857142857149,9.279843444226984,15.428571428571464,95.7925636007827,Alabama,Colbert,Not in a city,2005-04-18
6.11279826464208,4.785032537960959,9.645336225596544,15.381778741865496,95.45119305856834,Alabama,Jefferson,Birmingham,2018-05-25
9.789709172259505,6.262975391498881,9.270693512304252,15.621923937360174,97.2651006711408,California,Humboldt,Eureka,2009-02-22
1.8096330275229344,1.4564867967853046,8.576349024110208,15.1641791044776,93.79219288174512,Alabama,Jefferson,Birmingham,2020-10-26
8.652173913043484,5.639588100686497,9.137299771167024,15.250572082379888,94.56750572082376,Alabama,Jefferson,Birmingham,2011-05-11
