Key_0_0,V40,V43,V29,V38,Key_1_2
35491,23.9075,19.3548,0.639583,0.783333,39023
22019,41.5694,6.20546,0.205556,0.1,50723
46870,13.8326,3.53307,1.0,0.254167,54416
28122,9.59261,12.0446,0.983333,0.0916667,49234
55588,9.68101,19.4042,0.689583,0.528125,34785
50748,31.206,5.83332,1.0,0.459375,43949
13557,52.0268,10.2804,1.0,0.740625,14651
51905,44.5596,17.5975,0.344444,0.116667,41328
28684,37.8518,18.7825,0.9,0.252778,52341
55856,65.0554,6.97697,0.0479167,0.120833,13946
17320,20.8158,4.28987,0.338889,0.397917,29729
24502,62.3362,3.02205,0.16875,0.177778,5700
47483,43.7418,13.6079,0.485417,0.422222,22015
35020,20.5929,8.74226,0.135417,0.283333,42201
16258,59.2417,15.4443,0.872917,0.49375,45082
14521,48.9151,20.2375,0.23125,0.520833,6486
37454,31.945,12.0432,0.5125,0.583333,1081
20074,8.42025,2.29638,1.0,0.329167,57087
49789,6.8848,11.3793,0.78125,0.263889,17995
36603,19.8476,9.7273,1.0,0.10625,33965
25860,35.9677,12.4907,0.589583,0.133333,43249
38095,28.4529,3.93012,0.477778,0.18125,10129
14288,9.80449,10.6047,1.0,0.169444,56130
1826,50.5311,12.3257,0.43125,0.475,18969
16674,10.12,20.8628,0.214583,0.422222,35520
33921,10.4069,29.8465,0.152778,0.147917,39018
40669,31.5176,13.9113,0.25,0.158333,32367
19554,32.0412,19.2697,0.411111,0.433333,15424
39594,9.50326,15.3248,1.0,0.119444,21267
25345,23.9213,3.72949,0.9625,0.354167,30026
41778,3.8846,8.58897,0.1875,0.405556,4013
10090,60.4777,23.6979,0.55625,0.416667,51687
11705,63.6879,12.3744,0.775,0.111111,50418
21920,6.82899,18.364,0.533333,0.547222,3401
29802,56.5576,5.17732,0.330556,0.789583,24085
24986,12.8571,10.2599,0.55625,0.211111,30981
36270,40.7424,15.7243,1.0,0.216667,29219
44197,11.8299,8.20928,0.188889,0.28125,46729
30976,4.42451,15.3321,1.0,0.38125,26376
17897,67.4171,12.64,0.241667,0.6875,19197
40792,46.1901,17.6549,0.141667,0.333333,3949
17309,46.0506,8.2935,0.23125,0.675,43247
53401,49.0421,15.8547,0.216667,0.166667,41190
45087,16.7181,3.03943,1.0,0.505556,49025
15231,89.6118,21.4902,0.76875,0.333333,50458
34691,29.8092,19.8552,0.197222,0.120833,50151
40804,9.70768,8.78558,0.46875,0.586111,22164
51519,35.1284,2.72102,0.238889,0.155556,35800
33099,48.2496,14.517,0.483333,0.53125,9181
12879,2.20488,18.3198,0.372222,0.275,3360
32133,4.17219,12.12,0.333333,0.611111,47129
54463,48.6402,7.23981,0.622917,0.161111,28924
1736,30.6867,3.61584,0.595833,0.164583,36503
43115,26.2493,5.35884,1.0,0.308333,6173
50460,12.3337,15.7794,0.102778,0.55,55967
54294,14.2076,12.0818,0.597917,1.0,180
4953,63.9357,5.10986,0.114583,0.697222,41764
12779,23.7569,12.2069,0.3625,0.384375,14799
55681,29.0139,19.6449,0.280556,0.241667,48378
30737,49.8331,5.25668,0.870833,0.191667,5965
41872,30.1161,13.4034,0.325,0.075,6459
17438,52.9039,15.6311,0.1,0.3625,53838
10613,23.7506,4.62416,0.919444,0.108333,35269
31147,5.88513,10.9872,0.260417,0.761111,2537
51985,9.12398,12.297,0.347917,0.763889,5832
56040,55.7706,4.96976,0.310417,0.569444,48582
20498,19.369,13.8649,0.0791667,0.221875,56265
6328,18.1691,15.7403,1.0,0.219444,28357
20114,41.6047,10.5372,0.55625,0.161111,9312
57437,19.8502,25.3148,0.147222,0.329167,27436
46038,28.6958,11.8413,0.116667,0.122222,13992
28778,49.758,7.06563,1.0,0.677778,35187
31111,9.51438,13.1093,1.0,0.654167,39332
34692,40.1081,8.30657,0.372917,0.233333,18288
1078,10.1287,12.4212,1.0,0.563889,35509
4310,19.9527,12.3016,1.0,1.0,48052
8117,9.46947,8.5197,0.15,0.227083,31912
20538,10.8678,13.2968,1.0,0.527778,24402
17496,13.3141,18.9312,0.125,0.575,54392
36016,8.13671,9.16367,0.15,0.261111,56801
19122,19.7112,8.0439,0.308333,0.166667,29201
4625,47.0218,4.77586,0.480556,0.694444,21914
17343,7.19122,6.90626,0.102778,0.158333,34318
47768,9.30839,3.2481,0.0895833,0.189583,44206
4747,2.95993,2.88972,0.370833,0.480556,41310
47137,22.6518,15.2671,1.0,0.125,4355
9313,11.6661,14.1678,0.997917,0.116667,23105
5119,19.9267,1.93643,0.870833,0.41875,1519
12521,5.89439,13.743,0.952778,0.147222,48408
47368,17.2453,9.49982,0.322917,0.183333,51267
7321,37.4213,11.4011,0.347917,0.269444,56458
39330,9.08289,4.94647,0.991667,0.336111,49764
43904,59.786,1.22664,0.295833,0.252778,6907
21423,28.3527,8.79125,1.0,0.513889,54501
44229,24.2396,18.3893,0.0541667,0.127778,53127
14324,48.4843,8.89306,0.580556,0.314583,9
2805,21.582,12.5802,0.602083,0.177083,14662
20979,33.309,16.3221,0.836111,0.364583,20323
23121,67.853,9.1365,0.0888889,0.213889,34352
49647,8.14422,15.5829,0.29375,1.0,46469
34404,63.2405,13.8966,0.9,0.38125,43216
3447,83.0186,12.4531,0.325,0.455556,738
48767,73.6701,0.0899306,0.752083,0.108333,732
11579,11.0272,5.80298,0.229167,0.111111,51132
38475,70.6419,8.1382,0.1,1.0,26207
16214,31.8103,18.1068,0.364583,0.455556,38892
50204,41.0283,8.44914,1.0,1.0,15032
44124,19.3113,5.94583,0.266667,0.0625,22829
8372,18.6433,8.87242,0.0666667,0.164583,33072
9541,19.6294,8.12785,0.585417,0.380556,37048
3670,52.8933,19.008,0.997222,0.291667,48778
35332,52.1798,16.7684,0.352083,0.847917,11268
25875,11.1907,4.72265,0.320833,0.23125,1397
45481,31.5318,11.436,0.175,0.369444,32151
38181,21.3653,0.959348,1.0,0.954167,52776
7146,21.106,3.15136,0.53125,0.180556,10918
15158,5.44195,0.728735,0.239583,0.0944444,5039
49332,47.9126,9.05709,0.266667,0.365625,45401
55670,8.13266,3.87011,0.795833,0.760417,34059
32595,25.3016,15.9331,0.579167,0.419444,53101
9200,47.1701,12.5982,0.202083,0.663889,20705
13064,78.5323,18.5659,1.0,0.247917,41785
55489,34.2909,20.2341,1.0,0.447917,2193
7467,19.6865,15.7318,1.0,0.344444,3121
24391,51.9016,2.86991,0.127083,0.441667,30647
20886,38.743,2.4921,0.214583,0.205556,11523
49433,7.94999,4.83141,0.0833333,0.6,864
17271,42.4935,11.023,1.0,0.1875,13264
40320,37.7955,15.4346,0.994444,0.35,18196
40284,59.8148,14.0735,0.45625,0.510417,11239
54578,90.6962,25.4168,0.73125,0.186111,33704
56081,10.0511,8.29967,0.241667,0.4875,48907
29750,51.2535,14.5231,0.666667,0.566667,54031
37382,34.426,18.285,0.266667,0.288889,6929
56235,5.97279,16.3786,0.0833333,0.480556,45907
4166,15.0972,4.44304,0.4,0.8,12529
31968,30.734,10.7439,0.15625,0.497222,12702
33308,51.4269,12.2698,0.46875,0.133333,42188
14661,28.1626,15.0569,0.25625,0.794444,25583
26763,34.5613,7.54919,0.0958333,0.505556,20579
26406,41.4026,16.5119,0.13125,0.897917,30967
33340,42.6053,10.4609,0.214583,0.916667,2840
6612,16.9658,3.76995,1.0,0.158333,56233
36029,49.1085,13.6065,0.08125,0.14375,4052
8278,42.4786,7.63731,1.0,0.202778,22077
40621,9.05513,17.2208,0.2125,0.919444,29360
29676,14.0622,11.3916,0.194444,0.283333,6523
978,48.1809,13.5138,0.145833,0.255556,49319
21708,46.5606,6.56965,0.15625,0.0979167,49601
33161,6.8524,21.9623,0.410417,0.347222,48690
52122,63.9358,12.8438,0.916667,0.155556,46689
52464,2.72788,3.60223,0.0958333,0.328125,31428
4275,14.6319,13.2966,0.1625,0.14375,57041
57351,13.7949,4.21441,0.3,0.9,51438
11711,54.6005,21.6405,0.0604167,0.230556,330
52590,31.2699,10.7664,0.216667,0.505556,32931
18747,35.3856,10.19,1.0,0.472917,42797
24071,20.9635,10.2789,0.864583,0.238889,22610
36318,16.8597,8.02217,0.09375,0.1375,9311
17965,33.4229,10.1667,0.194444,0.0527778,41728
245,13.7212,5.16705,0.0354167,0.327778,28092
1193,22.4327,0.857074,1.0,0.575,18348
47696,59.3618,1.76528,1.0,0.519444,3261
32775,14.4704,2.22945,0.135417,0.480556,19481
16345,13.5382,6.11488,0.547222,0.211111,34760
15126,21.9204,4.60186,0.9625,0.735417,6325
16242,67.0169,5.01024,0.50625,0.113889,18883
36539,42.0453,19.1465,0.316667,0.180556,49926
28988,62.566,21.6972,0.0791667,0.405556,30075
40205,4.81745,17.1849,0.989583,0.239583,13415
27854,78.4987,8.02082,0.133333,0.240625,42024
7588,34.2073,4.62782,0.447917,0.452778,22874
8266,33.7004,15.0414,1.0,0.113889,33494
48430,64.5292,0.787912,0.310417,0.0944444,28138
18900,39.1967,9.45295,0.785417,0.8,47411
52290,25.5934,6.47753,0.410417,0.78125,13126
24738,54.4737,3.88822,1.0,0.113889,20442
49424,36.9711,8.08193,0.358333,0.0888889,46767
6257,32.3449,5.19265,0.208333,0.23125,56182
48939,19.1182,9.37654,0.263889,0.238889,51904
39147,50.7092,15.26,0.2125,0.236111,21119
28223,16.1585,8.61493,1.0,0.55,29264
8808,24.9439,14.5444,0.152083,0.164583,30574
30260,13.2015,19.756,0.120833,0.475,45937
29965,42.2141,6.29204,0.94375,0.138889,8403
40231,48.4554,6.92932,0.897222,0.344444,28392
28511,3.53499,9.2478,1.0,0.61875,56791
20608,36.0249,22.1305,0.385417,0.272917,45391
27107,33.7404,14.3499,0.175,0.411111,37724
20002,77.3679,17.6282,0.0520833,0.16875,31164
40557,29.1464,14.2904,0.163889,0.375,32289
42098,12.3496,14.8568,0.338889,0.154167,12841
41012,32.6854,10.5859,0.5125,0.60625,14168
9070,35.901,11.1468,0.808333,0.380556,35209
6388,3.80777,6.45845,0.783333,0.458333,3909
13035,73.4784,9.34217,0.633333,0.688889,48757
16156,35.6632,10.5132,0.110417,1.0,41176
36540,13.0688,2.60463,0.38125,0.25,1648
10593,35.4583,18.5039,1.0,0.227778,33273
34000,18.0768,11.1502,0.0958333,0.388889,4226
985,20.6739,9.08931,0.604167,0.161111,37047
9129,13.3769,14.9713,0.411111,0.386111,48701
260,57.6715,13.1587,0.85625,0.411111,39794
7472,7.31879,7.40519,0.377083,0.777083,52993
14951,95.1097,1.98134,1.0,0.230556,32493
27211,25.3212,12.0801,1.0,0.958333,46460
54890,54.4218,4.59549,1.0,0.110417,29218
27143,45.4985,8.247,1.0,0.113889,10885
4452,43.7346,5.8437,0.25,0.36875,43812
47674,18.6524,10.52,0.533333,0.164583,56000
24269,53.1894,19.2541,0.0479167,0.0708333,19025
16051,33.2521,5.18951,0.41875,0.191667,14439
7301,58.0856,2.77065,1.0,0.277083,37365
21962,49.9882,11.8196,0.402778,0.371875,32909
33351,53.6144,14.25,0.222222,0.105556,11723
39163,55.3427,5.33924,0.2,0.39375,28728
41455,64.8934,22.6161,0.186111,0.371875,31038
4444,48.2186,6.12029,0.472222,0.24375,8842
38125,50.0634,10.9672,0.375,0.185417,42831
15572,22.4859,15.766,0.422917,0.402778,37712
36326,55.3174,26.5777,1.0,0.536111,31365
12271,40.517,2.7004,1.0,0.277778,28370
42060,53.8003,13.9373,0.952083,0.191667,46159
38396,14.2048,18.1371,1.0,0.15,22768
40522,27.5439,2.55355,0.558333,0.883333,31099
36628,33.1687,9.41863,1.0,0.325,56861
35144,30.5454,11.722,0.391667,0.205556,50450
5986,4.26066,5.54335,0.49375,0.254167,34667
1658,23.1829,11.6908,0.185417,0.769444,41338
18354,59.9959,10.3583,0.420833,0.386111,6771
3474,49.0177,7.90388,0.991667,0.575,29451
35005,12.9073,5.08045,1.0,0.0666667,20362
7642,56.9791,4.82878,0.555556,0.658333,51819
34687,31.2856,2.21292,0.522222,0.346875,26685
34620,9.48877,10.4383,0.0645833,0.255556,10505
18532,61.5209,4.54666,0.860417,0.233333,45627
29394,104.717,13.2894,0.0625,0.475,47912
6865,56.5455,5.05616,1.0,0.329167,29728
22377,36.459,22.8098,1.0,0.461111,54521
43667,56.2979,4.97811,0.9,0.1,37072
18201,13.2802,3.076,0.04375,0.244444,2780
10784,53.5354,2.34829,0.83125,0.433333,6895
7886,29.3381,6.17302,0.445833,0.436111,29747
7272,31.5187,19.8486,0.180556,0.075,13104
45253,64.0572,8.37655,1.0,0.286111,20224
30599,17.0528,7.42576,0.61875,0.6125,14903
48881,56.8372,12.0394,0.235417,0.13125,3954
36748,62.8004,9.56897,0.120833,0.754167,51987
47223,60.7128,13.5427,1.0,0.322222,18260
50637,32.3057,5.86209,0.0708333,0.533333,32222
375,6.50947,2.94846,0.130556,0.35,23087
51310,9.55183,8.09285,0.258333,0.366667,54296
41954,43.8811,11.0185,0.577778,0.802778,17926
28017,13.1054,6.54741,1.0,0.202778,7248
33278,31.1853,3.06336,1.0,0.4625,48662
41494,1.7684,6.01987,0.08125,0.205556,45774
11005,24.2452,15.7524,0.166667,0.314583,5924
3253,65.51,13.4608,1.0,0.113889,23637
11734,20.509,19.4731,0.725,0.116667,27275
25740,33.8537,12.7684,0.225,0.163889,43772
25693,24.1431,4.92694,0.425,0.247222,7384
39800,32.8699,16.1962,0.129167,0.247222,32093
50828,18.5994,21.0644,0.136111,0.214583,44537
29536,23.2692,12.9344,0.258333,1.0,11808
27536,30.0945,1.91947,0.24375,0.647222,46615
42198,57.2638,13.6303,0.729167,0.202778,8599
42527,60.0496,5.96305,1.0,0.555556,8040
47409,54.0436,5.22616,0.08125,0.504167,13248
37150,35.4875,11.0013,0.338889,0.35,6060
2683,21.715,3.14367,0.0958333,0.405556,52140
25811,22.9339,11.9374,0.154167,0.10625,16445
16534,24.6776,7.14051,0.845833,0.591667,40329
30870,82.3728,19.3501,0.183333,0.633333,35694
19025,66.51,12.4716,0.075,0.108333,22675
49073,52.7178,11.5957,0.210417,0.125,14954
48161,24.5768,3.0166,1.0,0.74375,47915
52138,57.7348,6.79453,0.116667,0.127778,2172
29959,45.6392,9.67553,1.0,0.166667,16355
56007,33.814,29.3138,0.05,0.185417,15564
47494,15.0483,19.5439,0.333333,0.0729167,34452
44429,22.9787,2.42505,0.680556,0.658333,41358
3446,28.3424,20.17,0.739583,0.377778,11824
10288,58.4146,14.1356,0.160417,0.302778,34613
26988,71.4842,14.721,0.933333,0.725,4538
37775,31.525,18.3737,0.620833,0.8125,51080
56751,57.9142,7.27826,0.825,0.325,45989
6605,42.1221,6.66473,1.0,0.138889,44654
19502,52.3627,3.53057,1.0,0.144444,48456
9352,10.2864,9.94945,1.0,0.6,2353
48064,69.8416,8.42849,0.1875,0.627083,5508
7171,30.5718,8.6397,0.0958333,0.220833,27807
46867,14.3807,6.24315,0.2,0.0555556,35523
20930,46.1465,22.5302,0.545833,0.622222,51387
37212,17.4885,17.5256,0.06875,0.227778,18301
38761,32.8355,21.8595,0.0541667,0.775,15226
46278,22.1919,16.1975,1.0,0.0805556,20282
34348,12.8574,3.15833,0.10625,0.614583,25484
14204,38.7858,13.086,0.24375,0.452778,32265
42122,27.7008,15.3728,0.9,0.158333,56232
36477,26.1773,0.249452,0.0979167,0.546875,46288
50001,16.0682,7.90755,0.0958333,0.170833,28837
20196,7.5914,9.8322,0.110417,1.0,37805
45287,7.0453,9.69249,1.0,0.630556,12330
1915,22.6676,10.1466,0.23125,0.241667,31973
10014,2.03565,17.172,0.758333,0.31875,40531
18244,17.167,6.91435,1.0,0.280556,24084
10035,37.4982,16.0714,0.645833,0.366667,19652
33573,27.5346,7.31386,0.125,0.430556,39114
43367,21.9395,8.68362,0.2375,0.416667,46322
2817,30.0331,10.4109,0.20625,0.119444,52990
14091,35.9034,9.42561,1.0,0.619444,297
55413,30.6831,13.9599,0.152083,0.0916667,13412
22620,9.1394,4.47472,0.352083,0.919444,57340
47816,11.1493,23.3743,1.0,0.236111,50842
26297,61.3324,8.98734,0.714583,0.158333,23971
4246,72.4926,4.64102,0.0479167,0.694444,35867
19481,29.1697,2.31142,1.0,0.6875,4526
5486,25.4703,2.82406,0.25,0.125,16635
29968,12.657,17.5367,0.5,0.63125,45376
21644,15.8877,16.3034,0.677083,0.0944444,13476
41469,12.3313,10.3915,0.116667,0.46875,46283
38116,46.5082,10.2149,0.397917,0.397222,42267
51315,11.0651,3.68963,0.122917,0.166667,51990
45633,26.4779,0.00752829,0.408333,0.358333,33823
2253,16.0386,13.481,1.0,0.397222,1445
22128,62.0494,10.4466,0.344444,0.0694444,37242
57295,22.9462,24.2191,1.0,0.322222,37385
16714,13.4319,0.822612,0.191667,0.477778,18873
36193,15.7631,6.19646,0.425,0.125,2342
11,62.1522,12.9552,1.0,0.261111,11681
7211,6.4663,12.1828,1.0,0.336111,57491
44245,48.0017,2.68179,0.439583,0.125,37750
10973,33.0061,2.05231,0.714583,0.708333,7995
36419,9.15765,4.0365,0.164583,0.891667,40052
36608,32.7361,9.61109,0.285417,0.580556,38831
34613,73.4148,12.2908,1.0,0.288889,8227
44754,24.8731,3.2958,1.0,0.7,131
44521,38.0288,12.7244,0.55,0.202083,13179
21309,61.2426,7.08884,0.136111,0.446875,47416
30952,39.8705,21.8343,0.966667,0.24375,51248
9322,39.4566,4.56863,0.2125,0.425,40225
8531,11.8372,5.09527,1.0,0.528125,28752
57536,35.5678,2.46857,0.219444,0.686111,413
42865,23.8227,13.1958,0.772917,0.366667,18252
31539,66.5501,7.45864,0.163889,0.225,33224
52055,24.3405,16.6051,1.0,0.0770833,123
5450,30.7413,8.32935,0.125,1.0,10637
53823,24.7533,14.8597,0.04375,0.411111,50306
25906,7.85005,2.37127,0.3125,0.502083,38224
47736,58.8473,13.0114,1.0,0.0722222,47101
6278,19.6513,18.0987,0.441667,0.497222,7535
23990,20.3015,10.1811,1.0,0.4,11259
2391,32.34,6.29913,0.53125,0.715625,46008
39628,4.16073,10.8369,1.0,0.563889,22297
4330,53.9786,13.5219,0.4875,0.45,44703
18580,34.5729,2.13369,0.04375,0.175,20808
53039,28.7316,12.6845,0.395833,0.219444,20195
18089,37.7358,11.0232,0.995833,0.286111,7025
1584,41.8993,2.12088,1.0,0.547917,17644
53459,19.5177,2.76013,1.0,0.169444,28415
48301,5.15982,18.3754,0.491667,0.275,28853
11626,34.9951,9.39713,0.222917,0.311111,42151
52468,45.6113,10.6045,1.0,0.797222,50407
36801,2.87544,6.17654,1.0,0.172222,3279
52702,33.8441,3.64356,0.225,0.4,18439
35782,22.6675,1.60767,1.0,0.236111,45166
11069,22.6437,16.9053,0.0805556,0.0916667,33164
45460,23.2196,8.98321,0.977778,0.104167,54251
19475,16.4846,4.73552,0.202083,0.622917,47490
1690,62.3557,3.50908,0.516667,0.435417,14215
44271,15.2299,11.7998,0.841667,0.691667,20587
29692,3.48254,7.92336,0.722917,1.0,10813
21642,13.0518,11.8655,1.0,0.372222,49392
15479,24.8333,15.346,1.0,0.158333,8292
27389,26.5746,7.81,0.13125,0.572222,25829
49024,14.8519,9.04012,0.13125,0.102778,25581
50254,21.3924,18.5263,0.227083,0.434375,52361
39661,13.8032,8.12395,0.271875,0.346875,11698
13049,58.728,25.3631,1.0,0.525,21043
40719,26.2438,18.4163,1.0,0.3,36493
49390,47.1543,5.43499,0.285417,0.491667,22602
18731,20.8243,10.8963,1.0,0.0861111,10962
51407,14.278,18.3627,0.347917,0.4625,13725
23912,10.6303,20.0389,1.0,0.244444,3609
26175,5.11093,11.3587,0.2625,0.35,52041
13888,61.9996,20.9158,1.0,0.216667,56881
28457,33.4524,3.95616,0.835417,0.585417,51331
1769,16.5899,10.3153,1.0,0.633333,4011
8159,15.0268,21.2433,1.0,0.427778,39352
30750,60.7829,8.99447,0.08125,0.3625,5795
35884,35.7856,3.68958,0.56875,0.133333,32148
6058,2.57938,12.4866,0.61875,0.347917,5546
7595,27.7125,2.74529,1.0,0.0916667,9853
57454,8.7454,20.5192,0.227778,0.241667,1779
37347,25.3144,4.86287,0.25,0.225,32267
50929,38.23,2.05409,0.240625,0.166667,34231
3440,29.212,1.5325,0.416667,0.852778,26351
25832,31.7813,17.0466,0.591667,0.130556,50391
980,7.34707,9.27159,0.264583,0.377778,46528
26656,66.3902,18.1992,0.5125,0.291667,25709
48118,0.927419,15.8691,0.152083,0.185417,47670
872,24.8181,16.6766,0.389583,0.519444,18756
51897,69.1183,9.40448,0.7625,1.0,22117
11236,17.9351,4.66901,0.335417,0.105556,46475
14281,35.1822,12.6592,1.0,0.202778,47360
17305,38.9959,1.17125,0.297917,0.402778,34090
19116,23.9496,3.13234,0.5375,0.389583,46095
38250,28.5246,3.01234,0.35625,0.379167,40196
17050,26.5676,7.843,0.566667,0.95,1083
56927,49.7615,10.1411,0.5,0.48125,55263
35355,39.0984,8.41602,1.0,0.183333,38583
52304,43.8823,1.63459,1.0,0.764583,47193
56633,22.6658,2.13209,1.0,0.171875,33016
9312,44.9754,10.6845,0.458333,0.255556,48945
2935,64.6177,11.6764,0.997917,0.6875,50990
57222,55.1492,12.7852,0.0854167,0.197222,51235
21156,29.8504,7.83926,0.202083,0.325,10297
10525,52.4971,11.138,0.65,0.10625,29885
33490,43.1726,4.4593,0.633333,0.766667,49513
44379,32.5698,7.75174,0.1125,0.861111,13131
20117,10.9231,7.83455,0.420833,0.372917,4738
31599,51.0438,12.0195,1.0,0.377778,45656
37942,30.0411,18.5914,0.483333,0.877083,50183
26373,55.1792,2.69915,0.227778,0.0770833,19163
34257,38.3029,2.54833,0.647222,0.25,17787
7945,14.9011,1.3261,0.0708333,0.330556,35588
29209,10.9686,6.28985,1.0,0.404167,2423
5961,13.8519,15.0301,0.639583,0.147917,45531
37083,56.6076,15.587,1.0,0.114583,29389
9876,14.3613,16.8103,0.0916667,0.552778,29435
33762,43.4939,5.26069,0.0694444,0.530556,35830
30413,59.9903,4.03012,0.308333,0.697222,44962
46589,63.7159,4.80963,0.804167,0.0875,31636
18273,33.8636,16.8367,0.552083,0.480556,34660
25552,12.9859,8.84326,1.0,0.230556,50169
39666,45.1465,9.06131,1.0,0.441667,23567
34238,55.8291,18.8865,0.244444,0.46875,10920
45519,14.5413,9.48943,1.0,0.327778,20653
16895,6.58912,8.67028,0.161111,0.266667,35
2353,27.6708,16.4063,0.56875,0.227778,1835
48197,16.5311,3.46723,1.0,0.277778,26624
28389,9.76111,10.3571,1.0,0.302778,18008
39682,46.6302,19.9337,0.227778,0.130556,7078
10839,6.52337,2.97228,1.0,0.5,26612
6218,42.8984,22.6201,0.997917,0.55,22700
54639,54.9368,3.27953,0.102083,0.15,41806
23181,66.5301,4.40476,1.0,0.463889,6770
8942,11.3992,17.272,0.129167,0.514583,29693
53490,26.0521,6.57792,0.691667,0.102778,54124
39103,16.7362,3.73298,0.0958333,0.175,48785
41942,29.4779,6.22702,0.397222,0.227083,35478
41440,11.5167,13.7506,1.0,0.616667,51399
16603,35.153,14.2639,1.0,0.0895833,38657
41647,14.0743,20.7163,0.644444,0.85,46771
54871,8.89576,22.9039,1.0,0.222917,5096
36878,31.3634,10.1891,0.3875,0.191667,56045
54651,56.2646,10.359,0.279167,0.620833,7907
15159,74.3457,20.2352,0.113889,0.630556,1117
36519,39.6049,17.459,1.0,0.0833333,17798
22451,23.4969,7.56845,0.846875,0.609375,32614
53198,22.9228,4.23371,0.2,0.3625,31561
23727,29.8705,6.40168,0.95,0.609375,56655
26851,46.3776,13.9691,0.85,0.205556,16583
49494,32.4386,1.04522,0.475,0.386111,38667
37590,71.0229,4.46711,0.880556,0.614583,50299
37529,35.3142,5.11694,0.0916667,0.527778,15365
50630,63.7654,8.99691,0.752083,0.136111,17070
23652,58.5542,5.69453,0.6375,0.680556,27845
52729,15.9568,15.3169,0.104167,0.119444,48113
37554,57.6238,11.627,0.410417,0.119444,49027
2548,28.4782,5.12194,0.09375,0.611111,43348
32602,14.9321,17.0054,1.0,0.572222,43835
26499,22.9427,7.08685,0.0875,0.420833,50435
27711,36.6375,13.0263,0.208333,0.161111,44658
14894,58.2441,20.707,0.966667,0.55,56167
49695,68.5878,2.20417,0.102778,0.335417,56256
42503,53.4388,13.9986,0.475,0.747222,9323
14032,73.8635,17.246,0.139583,0.995833,7811
42931,26.7486,12.4032,1.0,0.802778,57422
45529,3.48834,11.2029,0.0770833,0.111111,19809
19705,33.4267,6.81931,0.758333,0.291667,50501
39044,8.01301,25.7742,0.46875,0.0979167,3273
50589,20.0035,13.7134,0.0895833,0.775,14931
2845,33.2721,12.7036,0.0520833,0.955556,5880
14728,43.065,9.36358,0.575,0.927083,31435
43191,8.26709,15.6768,0.75625,0.535417,48678
40289,7.07204,1.23561,0.333333,0.372917,46240
51925,16.9889,4.63349,0.61875,0.344444,31591
36842,7.79622,6.02487,1.0,0.127778,9226
38069,25.1844,13.954,0.430556,0.302778,2831
4026,12.6711,8.52212,0.10625,0.5,14934
26838,54.2944,6.77564,0.0833333,0.754167,20132
30020,8.28414,3.62219,0.11875,0.4,47765
37470,48.5027,9.99764,0.772222,0.7875,49695
45177,12.8671,20.5647,0.710417,0.370833,54398
52807,26.1402,16.2088,0.11875,0.239583,43050
21402,5.25396,10.2694,1.0,0.394444,55407
11000,19.1241,15.235,0.402083,0.254167,391
23047,6.34417,9.88724,0.375,0.380556,37119
32306,19.9604,9.52948,0.15,0.361111,31529
43999,24.1379,3.71053,0.836111,1.0,13912
42064,46.277,13.3818,0.627778,0.111111,14751
43387,4.14317,12.0823,0.0770833,0.240625,44577
30616,36.5047,13.8399,0.236111,0.166667,5108
27254,40.224,8.3101,1.0,1.0,38793
5530,60.1269,12.8743,0.45,0.139583,28267
24493,74.7246,9.19128,0.458333,0.0777778,8071
1050,43.389,9.07993,0.420833,0.4625,14390
46245,37.7421,5.37184,0.464583,0.547917,49901
41191,40.1433,11.4131,1.0,0.860417,25167
18236,10.1158,10.8543,0.125,0.530556,56245
31971,26.0582,14.8788,0.920833,0.227778,4196
46034,51.2266,16.4738,0.545833,0.0694444,52064
11589,57.8205,6.08349,0.0583333,0.479167,48251
30683,64.1467,9.09676,0.160417,0.125,22944
6944,43.8607,10.3086,0.736111,0.397917,44403
29333,21.6737,19.6171,0.495833,0.325,12158
33618,44.7882,11.5155,0.45,0.697917,25739
8054,45.8269,8.55131,0.425,0.55,39999
17522,44.6416,11.5572,0.852778,0.669444,12217
5196,67.4914,18.1806,0.108333,0.25625,15975
47875,24.9126,9.04554,0.0916667,0.454167,37568
3613,9.39146,10.3489,0.152083,0.122222,33356
17830,21.2262,9.85333,0.102778,0.183333,46294
46167,10.7718,9.95361,0.24375,0.475,56093
25558,45.8332,13.5174,1.0,0.454167,22968
2987,33.4223,10.8881,0.0916667,0.06875,53893
4696,36.0142,16.9803,0.144444,0.36875,38102
29141,50.259,4.13943,1.0,0.352778,32313
20824,42.4107,11.6755,0.695833,0.208333,7253
28284,27.3632,5.4449,0.18125,0.305556,15993
37370,29.985,16.3699,0.655556,0.266667,24578
1659,36.65,9.16744,1.0,0.744444,29778
20952,34.2085,10.1515,0.377778,0.075,10872
26097,26.884,5.57153,0.05,0.904167,52042
37954,20.6896,17.1147,0.309375,0.303125,30720
17433,37.1638,1.05325,0.345833,0.270833,5471
39868,16.0105,1.81512,1.0,0.83125,38799
35506,45.2378,2.86546,0.1,0.444444,5609
9626,50.2626,10.8152,0.43125,0.783333,31203
3695,40.5144,8.32163,0.258333,0.15625,22489
20654,15.4566,5.95071,1.0,0.347917,32515
24495,29.1468,18.8511,1.0,0.21875,13484
44549,47.3609,5.24169,1.0,0.405556,57518
42440,62.3778,5.61317,1.0,0.116667,19093
37152,24.7666,14.9228,0.272917,0.146875,46198
54213,1.60486,5.31431,1.0,0.161111,27316
27999,29.2033,20.6526,0.180556,0.497222,1625
