jannis/table_1_3.V33,jannis/table_1_3.V53,jannis/table_1_3.V37,jannis/table_1_3.V48,jannis/table_1_3.Key_1_3,Key_0_0
7.16279,0.0888889,176.818,0.0260279,36354,34117
1.08227,0.306348,65.0705,0.0183378,13430,44780
9.8068,0.117251,98.1158,0.111195,9623,27815
9.92264,0.0253241,66.6231,0.050585,56760,2946
5.96094,0.0040625,160.371,0.0156354,45060,28419
0.412224,0.0368576,94.8689,0.0602537,47538,14130
18.5342,0.347176,82.4795,0.0172244,51696,37166
22.5881,0.373883,91.2636,0.451423,51466,11089
13.5343,0.0190162,139.859,0.0463312,7429,53065
6.1143,0.154595,214.549,0.049277,5156,39143
13.0169,0.0673785,76.4968,0.0629371,958,33163
13.5265,0.00712384,77.054,0.0276184,8377,33852
9.6663,0.067147,188.021,0.021775,10597,44075
16.5603,0.0407878,178.198,0.068636,24170,8198
8.35526,0.156328,172.454,0.0428272,36423,12898
20.8125,0.0627083,76.127,0.0592681,50142,23836
4.89258,0.147297,179.558,0.0958861,45837,12889
3.64922,0.0460995,131.253,0.0354446,9768,50112
17.9293,0.255214,136.161,0.0402963,22710,11068
13.2886,0.272415,89.6995,0.029411,26086,15219
12.8345,0.00483796,166.904,0.0170796,26875,34778
9.11993,0.477077,115.745,0.197961,6538,26447
13.3453,0.00624421,204.529,0.0866929,16351,8376
1.99955,0.0459664,122.79,0.0461205,814,46974
2.23669,0.0363773,23.4379,0.0220452,30901,12935
15.3508,0.0773553,133.57,0.0274606,9288,29616
15.2049,0.139722,123.868,0.0338317,30408,51663
15.2778,0.067309,83.5814,0.0618203,21261,5502
11.5768,0.691933,125.297,0.0487607,209,3899
11.1301,0.31912,106.225,0.0743934,27244,22068
6.69846,0.0744329,181.926,0.0638628,17748,25186
2.30155,0.0599711,31.3248,0.158192,46671,35785
15.7958,0.0282928,54.173,0.0338206,53797,2887
23.1148,0.0404456,72.1488,0.0267697,40974,56818
11.0192,0.119485,155.734,0.0103164,28692,26208
16.8008,0.0373438,169.913,0.0302409,47828,25403
13.0985,0.0169387,122.517,0.0254209,34416,41140
5.42478,0.151777,59.2155,0.0410027,46107,46560
16.4032,0.171123,127.582,0.0463458,3470,26110
9.42278,0.267361,35.2005,0.077551,28032,38038
11.7273,0.0223785,75.0715,0.0719626,4988,50702
1.23141,0.485758,222.916,0.037393,54358,12088
5.21445,0.159491,254.799,0.041843,16370,156
14.6838,0.125041,134.268,0.0266429,14045,57179
7.84152,0.186071,153.718,0.0166395,15080,13274
1.28334,0.123079,42.6821,0.0780367,38492,39736
14.5203,0.0348322,140.607,0.0256051,19791,17299
8.3506,0.127888,131.807,0.0996169,8597,4206
5.31222,0.26206,155.508,0.054489,24929,49487
3.08301,0.402049,96.0787,0.0306612,30264,34562
10.5978,0.0614583,116.262,0.0381422,11217,3681
4.03837,0.129236,113.282,0.0476443,35048,30850
4.04326,0.0505324,169.091,0.0163058,21390,39740
20.8675,0.259711,117.284,0.0262742,39491,44477
13.3647,0.239977,96.9815,0.0856744,56361,36650
4.09755,0.0136574,117.459,0.108197,3802,23279
15.9804,0.104757,64.0391,0.0647399,16950,2681
1.18795,0.0492361,136.32,0.0525449,3020,15384
5.73694,0.17261,78.5104,0.0632974,45195,40975
16.9507,0.202801,73.2172,0.035476,27228,34865
15.3056,0.0382176,113.391,0.0395833,19833,54893
2.09241,0.146209,68.6164,0.0264884,40625,29129
19.6024,0.152459,186.949,0.0170286,43166,47566
9.82888,0.050272,249.114,0.076279,9197,15159
10.8995,0.125859,132.786,0.286506,29236,34619
8.45322,0.321754,38.4459,0.0382341,28517,41079
15.6464,0.252624,46.7155,0.0563571,46476,18883
6.71752,0.0114641,163.82,0.0698549,36647,267
12.7662,0.0225694,165.559,0.0683581,49739,26933
11.6066,0.138727,74.233,0.024271,20502,23510
8.19955,0.0646159,90.4379,0.0975336,30711,48814
7.01561,0.0400926,114.229,0.0546358,6667,35313
24.486,0.152182,101.647,0.102555,29981,31875
11.6562,0.0107407,115.849,0.0219304,53256,43620
15.1623,0.347627,185.488,0.0908826,11538,51164
17.9347,0.188449,120.158,0.0530042,31692,43518
5.53942,0.017772,187.333,0.0690568,31406,7602
7.9774,0.242682,241.838,0.0204116,53934,49752
12.7739,0.280544,176.025,0.102786,55239,29710
13.1455,0.215509,28.3413,0.0173591,21992,11081
4.30537,0.0573785,104.054,0.0427161,57254,56917
2.17458,0.0256944,121.091,0.0585054,47224,43880
5.88422,0.146609,56.5484,0.0472806,47287,15610
6.77191,0.315859,201.487,0.0163716,49789,36463
17.0399,0.0338773,122.958,0.0366737,5867,37089
12.0252,0.0735706,132.344,0.0155359,15550,34047
7.09376,0.026412,170.268,0.0493942,7545,47858
15.0759,0.241765,153.444,0.0397443,26560,2119
15.2538,0.0670313,164.093,0.0471504,4171,33863
3.8362,0.412743,249.397,0.0235955,8678,3157
16.2292,0.0100868,93.3757,0.0137921,48812,21904
16.3123,0.0367303,104.814,0.0411063,32322,14646
1.87071,0.0584607,70.3906,0.0243767,17334,15509
15.5547,0.0229514,193.424,0.0144044,28339,35401
10.0078,0.0640394,105.927,0.0271306,25851,56947
21.1069,0.0286401,129.99,0.0378643,19784,23389
8.01371,0.0380382,39.635,0.0546481,31974,33787
17.4091,0.199138,100.961,0.0389809,6389,37147
19.2903,0.311933,32.5155,0.0624838,39573,27068
6.28089,0.0421875,134.578,0.058345,18037,53725
19.9605,0.461314,103.309,0.0296505,2386,51246
8.64701,0.0054456,154.493,0.0892632,48593,22984
3.80458,0.0740567,135.049,0.152047,47309,41410
11.1135,0.176823,116.901,0.0678472,22999,56212
13.1246,0.0507234,221.672,0.186398,29888,55930
15.9655,0.388166,30.0897,0.0405162,36774,26145
7.89163,0.326991,9.78469,0.0517123,8810,35381
19.52,0.144705,51.3539,0.144481,49328,53969
14.3858,0.156667,39.2432,0.0213594,56570,48911
0.811422,0.102488,137.407,0.0594432,10355,35322
6.92295,0.0419734,113.654,0.0238865,41018,20094
30.5139,0.0412326,135.392,0.0284472,49531,14824
5.46443,1.0,183.803,0.0324955,33800,43060
9.55813,0.258249,73.5286,0.0673669,38317,37297
6.61634,0.184316,109.684,0.111278,9560,41086
5.14385,0.225272,197.773,0.0211529,31327,42965
6.42209,0.0218287,111.883,0.0483669,53666,23195
14.9608,0.565208,131.56,0.032677,3330,26547
9.93928,0.0085706,130.1,0.032418,47709,34302
10.8379,0.0109896,167.846,0.0309323,54623,18475
2.70683,0.507107,93.7397,0.039232,22960,3973
5.6893,0.0518345,89.4493,0.0204993,40031,49550
17.9633,0.0849653,118.389,0.0673208,14902,52425
8.30354,0.699178,175.423,0.0189149,53894,35347
12.1856,0.0932002,159.675,0.0295294,55925,1958
9.65015,0.140151,97.1807,0.0259563,28123,9697
14.7182,0.0109317,45.6841,0.0363326,45934,40510
3.5303,0.29908,97.5369,0.232804,44258,7545
12.2735,0.031684,153.822,0.108044,54452,45583
7.09678,0.0219097,120.355,0.0544592,40872,6732
22.1516,0.443727,253.383,0.0463901,8637,38311
15.0342,0.559253,75.8819,0.0266844,28214,14275
4.65313,0.232259,106.69,0.0212756,49359,25299
4.68288,0.388733,49.3751,0.0775083,54047,9776
6.91075,0.0180599,131.425,0.110084,56597,1646
16.9909,0.0755035,104.354,0.00956479,31713,17557
5.46052,0.00576389,77.8879,0.100576,47178,44497
7.85558,0.0100058,142.949,0.142503,43437,25660
7.09623,0.490463,161.504,0.0418197,32789,16967
12.046,0.034681,56.9542,0.0412266,34502,40110
13.8273,0.297963,174.01,0.0188133,42220,45300
8.78708,0.0152199,125.746,0.0268086,37012,17700
0.911279,0.0868576,183.247,0.0762186,2228,23093
2.51884,0.00685764,162.899,0.0549133,54082,32195
19.4852,0.0166262,106.161,0.0250159,57541,32583
19.5263,0.300388,100.295,0.0369123,18639,18773
11.1524,0.268843,203.623,0.0110028,30017,47031
12.9543,0.0137326,133.646,0.033435,19753,14412
4.01737,0.0814757,113.061,0.0185504,34528,34815
20.2631,0.514294,82.2942,0.0279984,22446,38550
6.07412,0.170098,124.002,0.060593,27177,31100
0.802217,0.177477,170.403,0.0468474,14665,53255
18.8996,0.162992,67.5613,0.0348501,46847,390
5.9143,0.346165,49.2964,0.029996,24258,24639
3.81444,0.0375174,76.6903,0.063666,37917,8242
2.53601,0.41254,177.167,0.0509469,47752,37059
13.6643,0.045625,139.018,0.0910769,41987,52381
2.80819,0.317747,144.679,0.0416514,36376,38204
4.59223,0.467801,88.5963,0.0129361,34988,49710
8.22556,0.0440162,44.2108,0.0240808,52462,50883
4.72351,0.174149,98.9184,0.0316414,29805,25412
17.6443,0.0734722,227.551,0.0461359,51826,26494
17.0918,0.0523206,103.908,0.0338709,44413,28582
15.1649,0.318189,29.6086,0.0326637,48021,50302
21.1276,0.0231019,123.214,0.0783274,46501,54150
1.74493,0.00530093,87.2428,0.097162,16443,5194
11.8151,0.187784,76.6963,0.0259749,2139,43393
6.37268,0.0873032,58.2021,0.0816994,1104,42573
3.57963,0.00513889,70.9198,0.0288089,13399,44154
3.06576,0.0643034,126.651,0.0638182,15895,3112
3.32565,0.0261111,180.226,0.0227384,22320,34158
1.07687,0.563848,181.473,0.05963,2622,53795
11.7795,0.0107292,126.146,0.0614326,32185,31843
4.04466,0.286898,245.687,0.0646191,51060,33483
6.45859,0.255428,72.4869,0.101485,45926,26382
10.2613,0.204167,25.1167,0.0247567,31323,48738
15.8077,0.219583,92.5719,0.139896,54823,43102
11.4766,0.044456,155.188,0.0270009,42824,42651
3.55595,0.0388194,226.867,0.0820094,36219,35868
16.1118,0.206887,56.4772,0.0717775,4691,51053
1.05774,0.160156,143.122,0.0447806,29000,55714
9.23648,0.389392,82.0749,0.0405388,5634,3722
2.76486,0.311856,104.334,0.0632574,50336,35252
16.7756,0.110508,66.0078,0.0357536,28282,34475
4.39978,0.10434,180.873,0.0275355,32488,6
19.9102,0.0131713,76.4282,0.030699,6638,498
8.81301,0.00848958,179.457,0.0216371,30537,13446
21.5369,0.382569,189.383,0.0288378,38559,2998
12.2168,0.0442998,62.6534,0.0678821,56231,21252
16.6241,0.354178,90.0373,0.0807636,32366,20554
7.31426,0.0560417,109.54,0.0215201,7628,13827
11.1487,0.123819,95.8595,0.0295068,49462,5250
16.6847,0.019809,252.854,0.117042,22756,54666
5.11844,0.408258,213.872,0.045334,29990,25773
15.0277,0.0215104,79.8542,0.0485596,44815,36597
15.7503,0.446458,150.133,0.115365,36725,42274
2.37146,0.0291377,109.391,0.0284801,18884,14408
16.1547,0.383345,163.066,0.156917,3235,54641
11.7703,0.0627431,135.692,0.019689,25689,27533
12.2502,0.790683,56.3372,0.0185048,23342,42654
17.8792,0.138014,192.267,0.0913529,31115,39287
7.21381,0.012309,58.7103,0.0259314,56455,42807
2.06202,0.0437269,57.0322,0.0489972,4647,28324
3.42528,0.368547,75.4192,0.0780731,22089,4984
12.3417,0.18136,125.216,0.0343468,3548,40787
4.03668,0.0487442,67.5207,0.0331953,43544,29636
22.1544,0.0226736,171.141,0.0629386,50480,31286
10.2752,0.829115,42.9154,0.0241474,48273,411
22.1596,0.194965,194.746,0.0395033,16702,50777
5.96128,0.0675195,135.64,0.0592852,47182,54084
4.74094,0.343397,103.4,0.126326,36342,53686
13.7747,0.059401,36.4796,0.217744,46220,51859
8.83225,0.08864,99.2406,0.0361093,46474,15662
25.7981,0.196701,56.3226,0.0316748,49258,354
2.04315,0.218605,175.586,0.0331182,41473,12250
3.00021,0.269583,146.861,0.0404065,38589,680
7.48831,0.16088,115.712,0.0305381,35179,10241
7.32387,0.278032,109.237,0.0238629,5544,13852
8.96067,0.0195255,95.0564,0.0440469,26612,30688
12.1447,0.125932,96.1946,0.0339608,33345,15588
10.3551,0.0122787,167.35,0.0398674,18645,3086
8.08539,0.0789294,146.821,0.0437118,22968,56289
11.2805,0.227859,118.018,0.0357775,55593,39427
11.2921,0.0596817,98.55,0.0626198,35375,30204
11.8368,0.109097,92.6292,0.0191553,40248,54107
10.4472,0.116128,141.586,0.0459861,4143,8807
6.31687,0.107795,160.454,0.0315031,38086,46957
0.747887,0.487668,154.012,0.0209141,43233,53231
16.6682,0.00545139,82.3056,0.0594585,41499,32517
10.5266,0.0114352,26.1805,0.088111,21917,33615
4.99314,0.0639873,71.718,0.0765393,2064,44287
15.4389,0.512471,77.5776,0.0266436,8214,46898
7.29301,0.032228,101.445,0.0290438,10082,18266
3.0333,0.36077,57.6186,0.0980782,55746,5297
15.2155,0.15502,178.055,0.0349535,33319,46597
18.7313,0.179572,135.665,0.0934711,53335,35066
17.4648,0.162523,146.777,0.0496143,55038,20732
9.17616,0.0868634,223.596,0.143556,19123,33208
12.2036,0.0164931,222.946,0.056965,42842,11855
5.50379,0.459531,114.141,0.109531,8504,212
3.72348,0.285221,50.2019,0.0286577,37439,52972
19.7534,0.0110185,150.281,0.0257724,23375,9316
7.81297,0.155689,134.097,0.0396322,53126,46563
4.55994,0.140775,188.599,0.0274361,20205,6022
15.627,0.50103,253.681,0.0680713,37891,36311
12.6465,0.112552,31.6799,0.183673,3638,29814
5.13511,0.0897859,112.567,0.154867,19968,56550
21.2673,0.358831,142.299,0.0677043,3590,15497
13.8165,0.121973,120.343,0.0706485,52737,15767
20.4297,0.020353,120.774,0.0404477,28687,48421
17.3098,0.229687,158.064,0.0811901,5828,52349
18.6027,0.0333919,64.9034,0.0928753,18768,14908
10.8039,0.176302,115.312,0.0635727,34922,13025
15.0112,0.0625289,52.9394,0.0278522,22660,35524
7.41959,0.019103,51.8546,0.0873974,51437,15570
12.6632,0.00601273,220.083,0.0280657,46722,10196
9.92442,0.0312326,124.945,0.0496961,36709,29031
5.08897,0.104306,102.992,0.107798,41910,30658
13.8445,0.320179,41.0262,0.0363799,36089,35120
11.7612,0.111186,94.3181,0.232095,4626,44777
9.01749,0.035,225.742,0.0238649,31413,9071
9.55606,0.125191,48.5571,0.101031,30018,19822
13.245,0.029919,119.745,0.0321983,2398,33072
7.85671,0.0224248,55.2882,0.102857,25732,17857
3.70697,0.14037,116.636,0.0225814,24685,33681
6.84014,0.658362,87.0924,0.0292542,52385,40107
15.0982,0.0564583,86.499,0.0303665,13668,20232
14.1284,0.204201,57.5373,0.0244767,13928,14814
11.841,0.185434,57.7021,0.0863753,15720,34462
8.98805,0.0445775,124.921,0.0705634,31650,22772
4.85455,0.0553935,145.266,0.0363678,11193,9823
3.87409,0.819971,191.223,0.0437056,14478,27243
6.88862,0.211088,121.231,0.0837246,38363,7294
4.65108,0.090353,109.096,0.0635244,15526,17282
15.2324,0.00883681,114.347,0.0158435,23572,7006
5.75433,0.137332,52.5979,0.0497114,22695,15694
16.7358,0.0161849,92.6484,0.0875,42669,22066
13.7742,0.00646412,157.107,0.0306822,39225,55073
2.03075,0.162974,149.4,0.10181,8302,16207
4.4028,0.0711748,48.3113,0.0348891,41408,12278
7.19181,0.00375,52.2974,0.0772425,19183,33806
5.90871,0.118189,51.9597,0.0338327,14271,539
13.7527,0.0163831,75.3815,0.0405332,23535,44261
22.0397,0.0214294,89.6292,0.033429,54995,25876
7.2751,0.977384,168.941,0.0759989,31649,47499
8.83007,0.0809317,114.719,0.0355985,55549,23215
1.69821,0.0339583,103.408,0.010712,39217,18746
12.0924,0.0339005,145.441,0.0785241,51633,34042
13.3728,0.0441204,104.451,0.0167728,25564,53774
18.5514,0.201273,141.008,0.0323212,19341,39235
7.11202,0.306944,75.1899,0.0247406,13883,9381
22.9337,0.0601794,103.447,0.0226343,22150,1228
8.4359,0.0152894,117.07,0.0684667,46947,22353
17.53,0.077772,193.179,0.0896961,18817,2683
5.37072,0.404492,146.278,0.0206985,6654,56346
2.65563,0.0616667,58.093,0.0476546,186,35963
8.3657,0.0360648,136.557,0.0522291,30348,36379
7.29132,0.227911,80.6226,0.0188494,23938,49935
17.9402,0.177749,143.108,0.0385317,29423,13783
14.4427,0.230162,52.7147,0.0344372,33511,1373
13.5999,0.358218,127.991,0.0109252,53575,2962
2.87714,0.0292593,52.6995,0.0228216,1915,48716
1.58265,0.158216,119.966,0.0268319,3784,31365
6.92237,0.256042,115.951,0.0372208,11819,53974
10.8772,0.159971,22.4043,0.0339121,16873,36386
7.87494,0.339068,68.3229,0.129592,5033,477
15.0824,0.0126678,128.938,0.0199013,29930,33423
12.1907,0.107714,20.8005,0.026924,4564,37058
8.47645,0.204414,182.792,0.019324,27811,57482
11.3285,0.0761401,142.759,0.00969907,44764,27975
17.9344,0.511413,25.2681,0.0297757,35698,32478
12.3937,0.0123032,82.7747,0.040298,3099,53586
23.5532,0.00971065,180.846,0.0752165,12271,21845
13.5126,0.123414,122.093,0.0374411,26813,21822
6.16898,0.121858,104.216,0.0255779,11328,5986
5.42568,0.177749,237.931,0.0194429,206,43499
6.44764,0.0170023,102.285,0.0991763,34493,11888
18.9301,0.0800868,106.627,0.0281398,36740,21556
14.4774,0.324005,231.365,0.0651669,32384,34750
15.587,0.105486,98.8542,0.0546604,38399,4743
19.1853,0.0169618,104.003,0.0805181,2096,36813
2.59244,0.00690393,118.782,0.0289352,25261,36041
5.28803,0.0847454,187.351,0.0388212,17301,26418
9.61543,0.0276678,186.589,0.0240581,48674,51552
4.70534,0.519034,85.6055,0.073547,36895,25795
8.55972,0.0342245,186.364,0.0499556,24375,35815
8.04375,0.0834664,195.601,0.0689363,48214,51076
8.90138,0.0338484,162.782,0.0757576,36293,46842
2.10113,0.205075,209.579,0.0594657,27239,47954
20.2801,0.294849,102.103,0.0327835,44466,47741
16.8672,0.160214,71.6459,0.0645358,22804,41061
1.78622,0.0177025,44.7942,0.0335184,14101,52553
1.41061,0.135498,172.377,0.0139239,26523,40280
17.4283,0.037487,162.358,0.041931,17034,28459
9.38026,0.332477,142.102,0.0687044,5080,23474
4.23798,0.0839294,208.613,0.0422096,40636,44153
11.682,0.268715,113.469,0.0316088,28222,5558
8.61634,0.255208,137.022,0.0432928,45796,33362
5.64671,0.247512,80.6436,0.0677662,40674,5196
5.33851,0.302025,155.13,0.0377672,23804,54752
9.50601,0.677396,101.636,0.035513,16192,17433
10.3002,0.0986979,131.749,0.0492359,5289,12533
10.3719,0.0288831,44.7656,0.0335404,52413,7741
7.26965,0.0328067,148.73,0.0433259,6079,15696
4.20674,0.00523727,56.1454,0.0511804,4751,17220
3.19932,0.0214294,184.094,0.0669507,865,43200
5.90939,0.35614,143.143,0.0280725,19843,29572
12.4375,0.225827,110.645,0.0675676,47286,11358
2.11642,0.571835,116.874,0.311321,55784,40023
14.5227,0.0430324,140.577,0.0249974,13981,349
14.2948,0.081794,104.043,0.0475592,16999,7504
4.65741,0.121516,165.168,0.026403,36097,31354
13.5472,0.0058912,175.794,0.10874,15958,7140
17.2913,0.292969,86.1716,0.0250335,36825,33107
11.479,0.108727,142.305,0.0722305,19926,35310
14.0116,0.219694,42.9089,0.0629233,31696,14523
6.69013,0.0317708,77.6542,0.101033,55369,12074
9.879,0.0494734,228.045,0.0185119,3050,48798
6.39369,0.187905,72.3147,0.0456432,40351,27570
3.04608,0.0477373,163.925,0.0357484,38752,38847
10.1147,0.143952,43.2266,0.0601714,54634,1337
19.2649,0.0515625,59.3209,0.0494689,40051,45714
13.1014,0.0382523,106.037,0.022447,54631,13859
21.8916,0.0291602,157.577,0.0951437,45731,35339
15.7116,0.111377,130.559,0.0389117,14635,44980
15.2499,0.0999421,146.999,0.0521937,13862,9681
4.85974,0.12908,108.064,0.121086,21771,57380
21.2644,0.241181,97.9671,0.0683943,5952,54854
12.5376,0.590868,66.9309,0.0197983,31603,25395
12.2981,0.0199074,50.2499,0.0615702,12241,10976
19.7312,0.00998843,152.029,0.0150455,12039,55294
13.0953,0.0304282,216.501,0.0671826,2916,51526
11.9995,0.0153877,166.411,0.0188809,24566,6952
21.5962,0.128307,234.623,0.0714286,6402,3367
1.94029,0.150069,141.237,0.0464384,22526,22744
15.1083,0.0386401,174.767,0.189655,13868,7494
4.79217,0.0121701,252.744,0.0243705,1304,22568
12.5876,0.0128877,110.076,0.0297883,45199,51337
10.6169,0.303356,195.292,0.0290159,23779,27484
27.1631,0.163918,62.6567,0.0186665,15406,29732
13.0477,0.380266,166.644,0.0400081,22836,13474
2.58818,0.124427,151.934,0.0519481,57127,51614
3.32279,0.365833,113.694,0.0269009,10645,29628
20.0584,0.559074,92.3282,0.0250456,45251,47994
9.06131,0.0170718,65.7711,0.116438,44344,7045
5.51198,0.0535301,65.8583,0.0876741,47880,48861
15.0937,0.115666,156.489,0.0325295,3460,45988
0.804102,0.117674,228.22,0.0252799,17814,28517
12.5547,0.536632,75.1254,0.0789494,37167,33733
3.83125,0.0729977,148.758,0.0595712,15839,5822
4.79466,0.121348,222.369,0.0370835,7404,53301
4.22695,0.00894676,56.3391,0.0711516,34858,47074
2.61125,0.264005,236.371,0.0358073,53341,9054
16.0113,0.186019,105.391,0.0571784,44876,29801
12.9149,0.0537095,73.4458,0.0300204,2221,34413
17.6023,0.0124363,86.2782,0.0315659,56671,8784
18.7305,0.0236979,36.4052,0.0664717,42641,57170
20.935,0.0630151,210.132,0.0209641,21108,13632
1.50775,0.0111632,129.202,0.0318522,47247,36561
13.5955,0.0530903,135.579,0.0623136,32367,9575
2.56948,0.022934,156.762,0.0359064,35188,1948
6.49189,0.0866262,14.8161,0.0862458,8000,27671
11.4783,0.0334838,71.4153,0.048383,48648,2388
2.82391,0.0376042,63.6316,0.0739586,19117,21499
17.9381,0.0304282,112.656,0.0306935,35798,4193
4.93633,0.228304,113.105,0.101476,3764,8629
12.6249,0.2957,137.047,0.0602764,43662,21543
11.851,0.0323437,53.6701,0.0205559,2667,15233
15.0787,0.0236458,180.339,0.0709883,33039,51894
11.4147,0.0471817,90.905,0.0191863,48999,37457
19.934,0.112182,51.7727,0.0644969,5389,39626
5.93679,0.353542,205.866,0.128543,39008,23916
16.2622,0.0261169,249.502,0.0281953,45778,24313
5.69873,0.271493,135.869,0.105664,27709,47728
28.4736,0.166047,70.9746,0.0515606,39232,49940
15.737,0.0546181,41.0989,0.0462365,43930,43326
18.426,0.0158796,87.3124,0.0214691,43587,33932
8.02621,0.0792651,129.547,0.0156925,47941,8710
15.9164,0.0117303,126.13,0.0182054,2370,8711
6.64899,0.22463,108.056,0.175175,16960,2853
15.2775,0.0947222,163.565,0.0513992,28236,1921
5.64472,0.155914,60.8493,0.112474,55884,7036
4.33082,0.0323727,193.475,0.0453473,44302,37434
17.4224,0.24298,137.018,0.089056,33403,965
13.2641,0.100527,238.582,0.136562,49528,55669
12.9926,0.0610648,75.8547,0.0239988,55736,7281
19.7035,0.202853,143.556,0.0735654,21497,6789
8.58936,0.577477,64.5621,0.0412234,49261,33200
8.31287,0.0157465,237.399,0.0156635,44421,42148
17.2882,0.402982,137.644,0.0100817,16837,39245
3.10277,0.0743808,172.309,0.0367828,40124,19529
14.9367,0.0165625,111.347,0.0220985,21286,42370
16.7992,1.0,192.391,0.0660661,17324,39384
8.56191,0.00447338,118.335,0.0529469,56176,1616
6.7403,0.0422975,62.9709,0.0728643,35529,22766
16.7807,0.302766,80.4726,0.0196685,51610,17279
13.104,0.300104,103.004,0.156431,42104,20230
11.4514,0.568657,88.49,0.0399401,18485,39841
0.278797,0.221499,94.5415,0.145899,31858,44135
10.8841,0.0687674,209.366,0.0641484,31021,20969
16.581,0.114502,40.8019,0.0271235,22450,36942
7.91464,0.0365856,57.4888,0.0237149,35418,4007
6.59018,0.077419,145.158,0.0446792,11227,50040
15.2877,0.14739,76.464,0.0483192,23828,9393
18.7991,0.144206,87.7484,0.0131164,4184,12265
10.3371,0.277222,90.1572,0.0321161,25718,33129
16.7402,0.420943,99.6129,0.175764,20228,38575
12.0512,0.0739873,134.334,0.0972789,1050,27357
11.4521,0.033316,145.936,0.148711,20248,39382
2.14097,0.00624421,110.208,0.0209316,44275,9684
8.60633,0.316522,90.8835,0.0676631,29315,39175
14.3581,0.345436,173.034,0.0361885,57145,24408
2.93631,0.265718,159.695,0.0932605,56613,4375
1.52159,0.00905671,69.7495,0.0259493,30468,40323
11.4975,0.0541435,195.498,0.0452954,44086,20642
9.65701,0.242928,142.399,0.145815,31335,45266
4.63515,0.0370833,79.9852,0.0241974,19603,31132
7.38369,0.102471,154.373,0.0306286,53049,40239
2.77901,0.125214,130.005,0.0585745,57154,8460
10.2223,0.0226273,160.628,0.0437919,4279,54840
12.158,0.0109433,32.3577,0.0326476,1411,21574
4.92877,0.183721,206.126,0.135246,51825,53082
12.7774,0.178605,63.8527,0.0379818,9351,48994
4.58638,0.115023,135.703,0.0891951,27221,29656
2.39961,0.109988,171.346,0.0556848,1336,48548
15.9436,0.0430845,69.4403,0.022055,29681,12806
3.89579,0.068125,117.401,0.0259334,49001,15239
4.1252,0.00148148,103.282,0.022369,25723,13223
17.3643,0.037066,229.949,0.0357563,7342,3850
8.4723,0.0101099,252.503,0.0607034,38631,10193
22.1158,0.322899,84.9819,0.067535,20800,32374
17.4443,0.0261133,118.75,0.0664671,17631,36891
9.18298,0.0222787,199.768,0.115353,26315,49891
11.2668,0.0216609,128.763,0.0605839,42568,14538
20.5121,0.0211227,110.217,0.0574821,1200,28235
7.25289,0.061956,253.088,0.0382757,11505,17878
4.78301,0.0345718,92.826,0.0649492,56159,48168
11.5249,0.0427604,84.0834,0.0419995,53891,14744
12.6344,0.0759607,56.6907,0.0652899,30660,34394
5.55128,0.340963,63.4725,0.0367358,16142,57483
8.95025,0.561863,127.997,0.116928,9184,14790
10.4732,0.0998495,57.834,0.0472513,47521,12584
18.5698,0.110775,156.686,0.0459372,1187,55031
4.73798,0.0954225,101.609,0.0328997,20671,53235
12.8674,0.0472222,170.843,0.0549666,49937,12882
13.2442,0.125932,92.5004,0.0354946,3363,14844
9.92576,0.443061,100.179,0.094169,49747,30137
12.0423,0.096522,153.023,0.077092,55769,6814
12.3288,0.39077,126.001,0.0244015,28154,45147
2.35112,0.00875579,181.254,0.0997719,50626,30434
7.74992,0.0874653,126.983,0.0557561,15828,18083
1.77376,0.0803877,146.637,0.133862,28955,41417
11.7749,0.365179,142.944,0.109202,36528,55855
4.71196,0.227297,154.859,0.0704189,29001,40469
11.2111,0.0668056,49.5079,0.0223753,14939,10166
8.24987,0.138258,179.787,0.0217983,56681,5454
9.77523,0.13184,140.085,0.016969,34681,19166
5.72203,0.0882755,66.7968,0.00969907,30019,48143
10.3172,0.00554977,189.521,0.0718792,11756,29138
17.3297,0.0239468,235.976,0.0367125,31184,4131
10.5585,0.260133,208.915,0.0338718,17901,12347
18.1239,0.0700289,36.9361,0.0667971,56539,11016
11.9903,0.27316,131.133,0.0264469,37122,9448
3.87307,0.232274,207.822,0.030391,32979,43175
11.8316,0.257176,144.487,0.107616,8693,25175
24.522,0.41191,166.9,0.150313,27236,40921
7.27138,0.0993576,166.328,0.0448268,32396,18102
2.35266,0.187272,49.4372,0.0704363,41747,3574
9.81574,0.0243056,85.5532,0.0250574,36405,26928
11.1256,0.318535,61.7731,0.0809396,20878,40147
13.088,0.130378,127.841,0.0549958,46191,54263
23.6881,0.141071,188.617,0.0312144,57018,5105
10.2822,0.0216898,86.5069,0.0720147,16,28994
7.87429,0.165214,14.3536,0.0369219,37434,47556
3.21894,0.102685,123.403,0.0776879,26837,47919
1.62168,0.0302778,70.9603,0.0343402,17059,28609
21.3865,0.12478,31.0852,0.0388761,36075,47845
4.86022,0.192622,178.66,0.120722,33694,4633
10.5977,0.0210185,190.282,0.0525845,45162,51031
2.41116,0.00819444,229.394,0.0253682,45552,11749
13.8264,0.911609,230.821,0.0112624,38497,14694
11.4641,0.248001,141.738,0.0631217,37435,39527
5.76248,0.0201215,203.839,0.0359026,2996,33814
3.72415,0.0686111,166.859,0.0395574,7973,24987
7.44496,0.207153,86.4273,0.045666,32203,25891
