miniboone/table1.ParticleID_49,ParticleID_48,signal
0.153167,8.24729,0
0.2031869999999999,0.133241,0
0.194363,0.986865,0
0.239569,0.133437,1
0.239317,2.74648,0
0.1973599999999999,1.64447,0
0.319064,0.577196,0
0.192157,1.92806,1
0.238851,0.00704951,1
0.253591,1.19706,1
0.267099,0.0442681999999999,1
0.164765,0.593598,0
0.146026,0.8827729999999999,0
0.159807,0.136303,1
0.253759,4.901269999999999,0
0.230327,1.12437,0
0.219255,0.171419,1
0.224912,3.76701,0
0.232708,4.597169999999999,0
0.2165679999999999,2.9816700000000003,0
0.138877,0.132064,1
0.170352,0.480709,0
0.295257,0.666788,1
0.285003,0.994307,1
0.1267339999999999,5.37142,0
0.2419929999999999,-0.169107,0
0.226957,0.112054,0
0.2842119999999999,1.0933700000000002,0
0.2276639999999999,0.0738703999999999,1
0.224794,6.1420900000000005,0
0.226128,-0.0622299,1
0.274023,1.19551,0
0.126779,-0.128722,0
0.23492,-0.213936,1
0.2113949999999999,-0.288164,1
0.280567,0.400999,1
0.243246,2.92126,0
0.182911,0.318873,1
0.177107,0.59195,0
0.3382239999999999,1.6566599999999998,0
0.193916,0.598696,0
0.228533,0.101244,1
0.194019,0.6756220000000001,0
0.251972,1.35237,0
0.258465,-0.341082,1
0.2081849999999999,0.573928,0
0.300011,3.13337,0
0.167012,1.43643,0
0.232537,2.27582,0
0.325794,0.544345,1
0.251011,0.310093,1
0.231381,-0.0895929999999999,1
0.260934,1.02396,0
0.26435,0.8219139999999999,0
0.232452,-0.150048,1
0.233152,1.34971,1
0.167922,0.011401,1
0.280408,1.67464,1
0.19757,1.71606,1
0.295743,2.28408,1
0.227205,0.909014,1
0.1854849999999999,-0.0616701,1
0.266796,1.12739,0
0.184107,1.00565,1
0.21553,1.20307,0
0.284366,0.185565,1
0.2480679999999999,0.822714,0
0.240173,-0.0968707,0
0.209332,-0.0605056,1
0.358407,0.960983,1
0.17764,0.642716,1
0.201892,0.0434263,1
0.280686,3.4298900000000003,0
0.218242,1.31385,0
0.282562,0.691772,0
0.273175,0.6650659999999999,1
0.193502,0.786441,0
0.162949,1.17955,0
0.275435,0.745359,1
0.273765,-0.0230582,1
0.225042,1.08156,0
0.286958,1.32103,1
0.178334,0.623405,1
0.29879,1.46053,1
0.302607,0.4117369999999999,0
0.321081,2.57544,1
0.172044,0.0213684,1
0.288711,1.65675,1
0.253486,2.60586,0
0.279541,-0.0541849,1
0.198759,1.52977,1
0.29877,1.41924,1
0.294027,0.214173,1
0.239329,16.6163,0
0.2011619999999999,0.473514,1
0.246567,-0.148899,1
0.276282,1.00891,1
0.235244,0.489375,0
0.178163,2.12949,0
0.2665639999999999,0.500672,1
0.126149,0.340346,0
0.186447,-0.0495147,0
0.291659,1.71325,1
0.213371,2.30602,0
0.259189,1.62743,0
0.304027,0.5828840000000001,0
0.312058,1.32944,1
0.256226,3.74013,0
0.247205,0.0661911999999999,0
0.199221,0.410139,1
0.185871,2.87647,0
0.141895,2.68666,0
0.201297,3.3853800000000005,1
0.258316,1.67848,0
0.294337,0.281748,1
0.226853,0.0614509,0
0.262501,0.99746,1
0.23911,0.361095,0
0.2160099999999999,1.06558,0
0.268434,1.60259,1
0.218286,-0.0064939,1
0.293016,-0.198262,1
0.270202,-0.0938849,0
0.237784,0.0185849,0
0.345271,3.593,0
0.257633,1.38701,0
0.264833,1.15327,0
0.248383,1.75915,1
0.178507,1.7919,0
0.261534,0.8244379999999999,0
0.16633,-0.172268,0
0.227007,0.602727,1
0.1484089999999999,3.0483,0
0.252985,0.364551,1
0.34464,1.55044,1
0.2346619999999999,1.6063,0
0.273721,0.704836,1
0.247173,1.26681,1
0.166376,-0.6278199999999999,0
0.234451,-0.224051,1
0.177594,-0.00870907,1
0.238754,-0.0985118999999999,1
0.2305849999999999,0.475263,1
0.248026,1.86477,1
0.2847139999999999,2.60741,0
0.159115,2.3674,0
0.262696,0.781342,0
0.151855,1.30245,1
0.197185,1.86237,1
0.2459489999999999,0.6551859999999999,1
0.213703,-0.49393,0
0.2581199999999999,1.43587,1
0.2274119999999999,-0.0296423,1
0.2461969999999999,-0.187178,1
0.277649,3.51759,0
0.177305,1.16752,0
0.188478,3.38001,0
0.215005,1.6325,1
0.287197,1.60835,1
0.2487639999999999,1.3298,0
0.286017,-0.298313,0
0.214504,-0.166702,1
0.2591989999999999,1.4084,0
0.253333,0.24678,1
0.261418,2.32278,0
0.279929,1.68859,1
0.181584,-0.218546,1
0.265637,2.256,0
0.327573,0.31922,1
0.282973,0.987718,0
0.283203,2.27581,0
0.319236,0.202772,1
0.357721,3.52759,0
0.32066,0.185886,0
0.218226,-0.143338,1
0.146108,0.915121,1
0.143624,1.57535,1
0.214277,0.555768,1
0.258949,-0.00961479,1
0.2194809999999999,-0.0334935,0
0.234075,0.956752,1
0.21504,0.140876,0
0.3078079999999999,1.24244,0
0.251873,2.08527,1
0.2016359999999999,4.394909999999999,0
0.268886,1.22062,1
0.25083,2.23937,0
0.216317,2.25057,1
0.219944,-0.00592589,0
0.207556,0.0628379,1
0.289375,2.76799,0
0.23745,0.485909,1
0.248169,0.523746,1
0.319419,1.23875,1
0.236244,-0.066479,1
0.163064,-0.232059,0
0.240537,2.0819,1
0.246241,-0.0857545,1
0.257675,2.10761,0
0.252113,3.41724,0
0.449567,1.32742,0
0.301199,0.72952,0
0.232988,0.175862,0
0.209576,0.0238002,1
0.229667,3.28948,1
0.1862079999999999,0.340163,1
0.13227,0.703803,1
0.228318,0.421463,0
0.278356,0.214813,0
0.240836,0.0342755999999999,1
0.205307,0.22043,1
0.241771,2.14611,1
0.23867,1.6502400000000002,0
0.282008,2.24425,1
0.242884,0.765579,1
0.296586,0.00216522,1
0.256901,2.33914,0
0.345355,0.954342,1
0.19541,-0.0671469,1
0.26975,-0.0307047,1
0.2454739999999999,0.00849736,1
0.188701,2.36231,0
0.174255,11.4742,0
0.2323059999999999,0.8818590000000001,1
0.182768,0.00945697,1
0.2057449999999999,3.06247,0
0.226101,1.96892,0
0.222234,-0.0898052,0
0.295529,1.70802,0
0.244573,0.989202,0
0.245859,1.27441,0
0.208954,-0.0922024999999999,0
0.2298989999999999,1.50111,0
0.209944,0.0701571,1
0.2230239999999999,0.644478,1
0.245917,0.0135024,1
0.245082,-0.00783738,1
0.222544,7.953419999999999,0
0.205165,1.51767,1
0.2498449999999999,0.529323,1
0.203735,2.6594900000000004,0
0.144045,1.13773,0
0.268915,2.06374,0
0.255468,4.3632800000000005,0
0.267351,10.5432,0
0.3075239999999999,0.204392,1
0.2131159999999999,1.34768,1
0.2183469999999999,1.7828400000000002,1
0.2540409999999999,-0.0187284,0
0.321878,0.0758614,0
0.2535989999999999,-0.259877,1
0.255168,-0.0224219,1
0.279867,2.95664,1
0.193924,-0.149177,1
0.230397,0.3860699999999999,1
0.2395389999999999,0.0775218,1
0.0793907,-12.2505,0
0.163653,1.60562,0
0.220692,2.33183,0
0.243586,0.2009099999999999,1
0.168062,0.0770481,0
0.313064,3.2758700000000003,0
0.250161,0.5602229999999999,1
0.196657,-0.149034,0
0.25811,-0.106943,1
0.146372,1.12611,0
0.251679,0.658604,1
0.22635,-0.16749,0
0.266029,0.39759,1
0.220186,0.147561,0
0.247902,1.07138,1
0.1122089999999999,-0.0952025,1
0.275702,-0.0580494,1
0.129162,3.7134,0
0.247817,0.4954949999999999,1
0.184703,2.31577,1
0.262442,0.63957,1
0.2455639999999999,0.275883,1
0.252,-0.0868428,0
0.2165349999999999,1.43292,1
0.227213,-0.0179630999999999,1
0.239671,0.112243,1
0.150475,0.0150542,1
0.257901,0.0467678,1
0.253113,1.05733,0
0.242077,1.547,0
0.189053,0.0824504,1
0.175172,0.0854961,1
0.14928,3.87626,1
0.263352,1.20571,0
0.234392,0.322396,0
0.18329,7.184010000000001,0
0.238838,0.2276409999999999,0
0.280097,0.142999,0
0.264138,0.257153,0
0.2194559999999999,-0.0544951,1
0.2909489999999999,0.1857,0
0.159251,0.659097,0
0.202793,0.378606,1
0.227034,0.153718,1
0.210641,2.93151,1
0.173096,1.59285,1
0.173568,1.92796,0
0.228079,2.46615,1
0.22533,-0.151058,1
0.2163429999999999,0.772817,0
0.263155,0.611738,0
0.176864,0.0433656,1
0.268907,1.3147799999999998,0
0.274431,4.7066300000000005,0
0.243848,-0.0429198,1
0.316287,0.955432,0
0.177654,-0.212524,1
0.253028,1.80189,0
0.187791,0.358547,1
0.246633,2.0595,0
0.265227,2.38269,1
0.187385,2.31225,0
0.236394,3.12204,0
0.216631,0.2551449999999999,1
0.216376,0.477475,1
0.262943,1.47603,1
0.1846829999999999,2.99777,0
0.351475,3.62298,0
0.2224539999999999,4.681719999999999,1
0.241401,1.97537,1
0.253578,1.10619,1
0.2772449999999999,0.51281,1
0.217669,0.706688,1
0.288271,1.2035,0
0.227186,-0.374403,1
0.172504,-0.324317,1
0.192777,9.60437,0
0.2529889999999999,0.2151219999999999,1
0.217482,1.08568,1
0.278598,0.546646,1
0.206853,-0.0833343,0
0.1478789999999999,-0.160751,1
0.337706,2.34806,1
0.2274699999999999,-0.3461,0
0.124043,1.87372,0
0.279521,0.534281,0
0.255857,4.8345400000000005,0
0.181796,0.3730179999999999,1
0.232471,0.397807,0
0.209603,3.5539300000000003,0
0.211911,0.210838,0
0.279645,0.0444864,1
0.2238949999999999,0.0612632,1
0.2301659999999999,-0.0925565,1
0.28068,4.92658,0
0.158135,0.0614724,1
0.1657809999999999,2.43332,0
0.216846,1.5668,0
0.261158,0.0494228,0
0.174753,0.00342431,0
0.274107,0.332468,0
0.15658,2.38817,0
0.38314,0.983072,0
0.223353,0.156302,1
0.263729,1.85429,1
0.249125,0.437684,0
0.232462,1.94099,1
0.176224,0.12884,1
0.132326,0.109608,0
0.238169,0.129989,1
0.225511,5.90856,0
0.242521,0.413826,1
0.241815,0.0603708,1
0.2132489999999999,0.613212,1
0.223847,0.148283,1
0.223265,-0.11438,1
0.276321,0.276107,1
0.327371,2.02427,0
0.259376,0.801806,1
0.302514,2.43663,0
0.199441,0.538728,1
0.230036,0.0190557,1
0.278752,0.968306,1
0.216194,2.27648,0
0.240623,1.21986,0
0.292141,1.45805,1
0.239905,0.16124,1
0.222757,0.577303,0
0.209488,1.59224,0
0.1998319999999999,1.19341,0
0.279585,3.1864,0
0.1216849999999999,1.4508,0
0.260051,0.61182,0
0.254693,0.178279,1
0.211167,0.8390860000000001,1
0.230832,1.19159,1
0.242984,2.51368,0
0.0735293,0.555542,0
0.264344,-0.0633772,1
0.202471,1.06089,0
0.244436,0.0993569,0
0.261579,-0.0240767,1
0.191414,1.39255,0
0.0831638,1.62595,0
0.159315,5.42335,0
0.258844,0.0672106,1
0.146722,2.87827,0
0.309342,0.291627,1
0.209728,0.4999729999999999,1
0.181635,1.22455,1
0.194432,0.238057,0
0.202454,1.31302,1
0.26798,5.0077,0
0.2122679999999999,1.80487,0
0.264049,6.6215,0
0.208972,1.7228599999999998,1
0.207494,0.0289242,1
0.25582,1.48034,0
0.247252,0.8657530000000001,0
0.209825,-0.246454,1
0.22924,3.10138,0
0.247429,0.0394302,1
0.3719469999999999,5.743930000000001,0
0.233996,-0.0531353,1
0.285808,0.807541,1
0.333284,0.465888,1
0.161961,3.53767,0
0.252689,-0.08763,1
0.266927,1.28133,1
0.269713,3.70677,1
0.249792,0.0801529,1
0.262961,0.220019,1
0.365647,0.132631,1
0.2081489999999999,0.983283,1
0.257265,0.553773,0
0.276944,-0.161977,1
0.194711,4.67328,1
0.294531,2.65165,0
0.208055,2.32927,0
0.240067,3.07651,0
0.309233,4.90585,0
0.201389,-0.163656,0
0.213796,9.21915,1
0.2285849999999999,1.63784,1
0.25941,1.6540400000000002,1
0.241107,-0.1001929999999999,1
0.299645,1.4578799999999998,0
0.280302,0.172721,1
0.2301119999999999,0.0361685999999999,1
0.182285,0.121709,1
0.224713,0.0333923,1
0.259316,1.29226,1
0.268552,2.54878,1
0.1805369999999999,0.2711739999999999,1
0.273426,2.50183,0
0.191841,0.698435,0
0.151263,5.213769999999999,1
0.0963685,5.37321,0
0.309488,1.4521700000000002,0
0.259771,0.354506,0
0.249675,2.99446,0
0.373298,1.32792,1
0.2128989999999999,2.56877,1
0.201776,0.0962154,0
0.249444,2.11543,0
0.295732,1.70492,1
0.248356,0.0322121,1
0.322501,1.52126,0
0.179592,4.3453,0
0.260281,0.2223239999999999,0
0.2518869999999999,3.2444,0
0.302056,-0.0940363,1
0.263881,2.76806,0
0.182502,4.36831,0
0.2498659999999999,0.138088,1
0.322986,0.194016,1
0.256988,-0.274988,1
0.175151,2.19285,0
0.151881,0.573283,1
0.237686,0.0924306,1
0.281857,2.8746,0
0.14187,-0.423962,0
0.163804,0.548151,0
0.200722,0.872225,1
0.2697239999999999,-0.3251219999999999,1
0.251642,2.34438,0
0.273765,0.245175,1
-999.0,-999.0,0
0.306171,-0.0733182,0
0.199589,0.295461,1
0.2343,1.25849,0
0.214153,1.36379,1
0.204975,0.087172,1
0.281856,0.531999,1
0.132614,1.50445,1
0.2584639999999999,0.0847617,1
0.197547,0.141442,1
0.342832,1.82814,1
0.315445,1.34976,1
0.180983,-0.279653,1
0.176531,1.80299,0
0.219019,0.0104377,1
0.262209,0.298699,1
0.219511,-0.0618543,0
0.286601,0.25023,0
0.211983,0.189713,0
0.308085,1.1403,1
0.278182,0.983236,1
0.222637,2.87189,0
0.263383,3.4897,0
0.269473,0.711963,0
0.242815,-0.141643,1
0.276734,0.114215,1
0.189594,2.55599,0
0.116542,0.0271198,0
0.206511,2.80554,1
0.149994,0.0451122,0
0.246951,0.0480861,1
0.1872319999999999,1.1756,0
0.236159,0.170035,1
0.337657,0.131965,1
0.2373199999999999,1.39422,0
0.204096,4.26578,0
0.221736,0.17365,1
0.161709,0.977142,1
0.1474619999999999,0.0805692,0
0.148,-0.00484479,0
0.225071,2.28942,1
0.248601,0.314562,1
0.244187,0.066485,1
0.2783199999999999,0.303345,0
0.22534,-0.205244,1
0.132665,0.371442,0
0.287193,0.710398,1
0.2475409999999999,0.0697838,1
0.150083,0.347474,1
0.237065,-0.133507,1
0.23169,-0.639095,1
0.235765,-0.320131,1
0.214413,-0.23675,0
0.280878,2.37866,1
0.259696,0.0708177,1
0.111634,-0.250186,0
0.159633,3.30925,0
0.248565,0.6994,1
0.25182,3.6074,0
0.250976,2.73977,0
0.279221,5.62756,0
0.273086,1.92097,1
0.2500489999999999,-0.104597,1
0.31182,0.980267,0
0.102421,3.90386,0
0.188388,0.938534,0
0.2274199999999999,2.62343,1
0.312891,0.5603560000000001,1
0.263662,2.07878,0
0.233105,3.42809,0
0.268201,-0.0701779,1
0.252254,2.05723,1
0.2072159999999999,1.64952,0
0.2321619999999999,0.643584,0
0.195178,3.01278,0
0.16373,3.146,0
0.154754,2.79613,0
0.308962,1.96861,1
0.213075,0.0721339,1
0.16848,0.0469602,0
0.174777,0.926618,0
0.356725,10.1469,0
0.264895,-0.0135899,1
0.169993,0.876466,1
0.21388,0.0311287,1
0.23834,1.5853700000000002,0
0.22963,-0.274064,1
0.284813,-0.0341978,1
0.204269,0.0433751,1
0.24795,-0.0239404,1
0.397971,2.43532,0
0.3240389999999999,6.46646,0
0.222019,-0.335415,1
0.2473199999999999,1.06434,1
0.244296,3.44749,0
0.2430119999999999,1.04221,0
0.244635,3.44604,0
0.190353,8.46631,0
0.296678,0.303685,1
0.220076,2.46425,0
0.182834,1.3050700000000002,0
0.272053,1.2517,1
0.2518869999999999,1.3635,1
0.252278,0.991615,0
0.2587489999999999,0.387356,1
0.238528,-0.12122,1
0.107899,0.5113770000000001,0
0.278116,-0.161843,0
0.229742,1.2143,1
0.174345,3.639780000000001,0
0.186135,0.158573,0
0.2280219999999999,2.30862,0
0.298698,0.110451,1
0.2878719999999999,1.66833,0
0.294964,0.151826,0
0.29411,8.001380000000001,0
0.1713869999999999,0.189749,0
0.254296,-0.00339676,1
0.267558,2.35977,1
0.24888,1.09994,1
0.241576,0.1489359999999999,1
0.214806,0.47785,1
0.219105,2.65021,0
0.261213,0.1695,1
0.275625,2.30092,0
0.163673,0.0678068999999999,0
0.226157,1.54091,0
0.291079,1.22215,1
0.211755,6.30295,0
0.220796,0.785674,1
0.2415949999999999,0.263978,0
0.291125,1.20431,1
0.126612,1.14982,0
0.198663,0.1592319999999999,0
0.192563,1.92791,0
0.194095,-0.0143176,1
0.283404,2.2766900000000003,0
0.2141809999999999,0.21554,0
0.256319,0.165824,1
0.33049,3.25069,0
0.2383489999999999,3.75221,0
0.205455,-0.0730493999999999,1
0.2155679999999999,0.0393212,1
0.3174119999999999,3.67017,0
0.193127,0.124046,1
0.2223929999999999,4.559130000000001,0
0.162273,0.507532,1
0.179647,1.54872,0
0.237748,2.27856,0
0.232457,3.56213,0
0.1920619999999999,2.03513,1
0.286115,-0.11144,1
0.115823,0.98709,0
0.255275,1.30549,1
0.270469,0.41934,1
0.211711,3.62876,1
0.266719,1.50868,0
0.414859,1.52443,0
0.140445,0.934384,0
0.196099,0.622951,0
0.210506,2.1667400000000003,0
0.209859,1.78333,0
0.172995,1.97484,0
0.095296,2.49218,0
0.287092,1.74492,1
0.27992,2.66148,0
0.321869,1.6510200000000002,1
0.12816,0.369674,0
0.183206,1.14175,1
0.2186929999999999,-0.0610429999999999,1
0.24977,0.197264,1
0.235898,0.5004,1
0.179731,1.54324,0
0.275887,2.38178,0
0.212582,2.99458,0
0.193179,0.238211,1
0.337633,3.02687,1
0.238813,-0.2078239999999999,1
0.350588,2.25224,0
0.294675,0.0495721,1
0.1818519999999999,-0.3205909999999999,1
0.171438,1.01526,1
0.2061219999999999,-0.0864718999999999,1
0.223761,1.19272,0
0.159373,6.3393,0
0.190026,0.163879,1
0.2232039999999999,0.433356,0
0.158601,0.502655,1
0.313719,1.94094,0
0.238735,1.27551,1
0.228179,0.933087,0
0.26003,1.86882,1
0.221502,6.85474,0
0.367873,0.44243,0
0.249077,0.510861,1
0.23826,2.79695,0
0.1479609999999999,0.927824,1
0.1825109999999999,0.0584485,0
0.294781,1.85684,0
0.308577,0.337803,1
0.219798,1.0004,1
0.239688,0.651634,1
0.197342,-0.07534,1
0.272495,-0.0109723999999999,1
0.235904,0.769903,0
0.242143,-0.19179,0
0.20159,0.200989,1
0.21072,3.88644,1
0.287418,0.953334,1
0.269663,1.99794,0
0.256806,0.599025,0
0.228649,1.85123,1
0.2310219999999999,2.80599,0
0.216484,0.0467531999999999,1
0.278918,2.14874,0
0.2261159999999999,6.18009,0
0.253271,-0.0918161999999999,1
0.2752179999999999,0.0234761,0
0.129342,0.055999,0
0.266934,-0.0756591,1
0.210859,-0.0356032,1
0.1968079999999999,0.111784,1
0.132164,-0.0360765,0
0.167326,0.131393,0
0.260274,1.97405,1
0.198172,0.2003839999999999,1
0.219301,-0.0427667,1
0.249565,2.52757,0
0.1012059999999999,1.29109,1
0.302643,0.5982569999999999,1
0.222212,3.17908,0
0.246298,1.82821,1
0.32827,1.37652,0
0.2605389999999999,1.3202,0
0.250391,1.3663299999999998,1
0.191046,-0.0255455999999999,0
0.255938,3.2509200000000003,0
0.208629,3.46506,0
0.249737,1.15776,0
0.27987,-0.141008,1
0.2161989999999999,-0.0925578,1
0.113768,0.289445,1
0.268495,1.28601,1
0.243369,2.02135,1
0.235165,0.609117,1
0.200827,-0.0494043,1
0.223305,2.5448,1
0.24914,0.76978,1
0.2752219999999999,1.32715,1
0.157433,1.41948,0
0.2135449999999999,3.38059,0
0.286993,2.70635,0
0.241277,0.211506,0
0.214997,0.286827,0
0.338069,1.6384,1
0.255967,0.0752396999999999,1
0.210932,-0.0538159,1
0.241298,0.0666432,1
0.242537,0.692599,1
0.232975,1.51114,1
0.258828,4.12026,0
0.2263099999999999,1.91029,1
0.211048,0.179902,1
0.18675,0.860173,1
0.272983,2.12764,1
0.1877589999999999,0.596093,0
0.2721659999999999,1.51536,0
0.262586,2.80415,0
0.255196,0.39964,0
0.2432949999999999,-0.115152,1
0.278335,8.82345,0
0.178612,3.51908,0
0.2224719999999999,1.67356,1
0.2660909999999999,1.24759,0
0.223125,0.210954,0
0.2237739999999999,3.45182,0
0.1857609999999999,5.15763,0
0.340229,4.458559999999999,1
0.132299,2.18302,1
0.3007,6.2105,0
0.248038,0.453908,1
0.190042,0.928036,0
0.205617,3.22663,0
0.206404,1.84834,0
0.274793,1.7353599999999998,1
0.305463,1.41289,0
0.309013,0.953518,1
0.21746,-0.00952049,1
0.201374,5.6998,0
0.2190369999999999,1.55846,1
0.123708,-0.16992,0
0.2207449999999999,1.87502,1
0.223,1.25031,0
0.275981,0.051309,1
0.217832,0.0714695,1
0.241578,1.47954,0
0.187131,5.06765,0
0.202495,-0.221996,1
0.213547,0.807355,1
0.220226,1.98703,0
0.229694,0.611322,0
0.177199,0.883619,1
0.223475,0.508989,1
0.103877,2.6503400000000004,1
0.1811279999999999,0.3601,1
0.204246,0.156999,1
0.17797,2.17118,0
0.326698,1.70957,1
0.207893,-0.1355849999999999,1
0.142589,2.7623,0
0.220698,4.78292,0
0.2311889999999999,2.85488,0
0.113066,5.55491,0
0.250432,0.0912598999999999,1
0.25555,0.0375227,1
0.280469,-0.190588,1
0.2396719999999999,1.39349,0
0.274941,10.2273,0
0.3357219999999999,2.0285,0
0.2328309999999999,-0.4072679999999999,0
0.193043,0.0233349,1
0.25364,0.513604,1
0.261802,0.659667,1
0.2211119999999999,0.66394,1
0.1815369999999999,2.37189,0
0.229803,-0.1109619999999999,0
0.220342,0.0767778,1
0.176277,-0.154358,1
0.253361,5.16771,0
0.175993,1.35198,1
0.206913,2.16162,0
0.1097839999999999,3.3804800000000004,0
0.290391,1.35815,0
0.2284179999999999,-0.280852,1
0.170655,0.391531,1
0.240384,0.371531,0
0.173866,0.461997,0
0.331915,1.03829,1
0.256083,0.103868,1
0.1597839999999999,-0.0718559999999999,0
0.1541799999999999,0.2075929999999999,0
0.19923,8.99179,0
0.188795,2.11123,0
0.256077,2.58985,0
0.320943,1.43828,1
0.2076239999999999,0.919762,1
0.130024,0.926276,0
0.292214,3.89208,0
0.2237,0.126185,1
0.20415,3.07055,0
0.2118929999999999,1.7965099999999998,1
0.103789,0.618899,0
0.265492,0.75722,0
0.247184,-0.197177,1
0.2264449999999999,-0.101347,0
0.235289,0.818446,1
0.2655639999999999,3.09035,0
0.239792,-0.126359,1
0.354768,1.27237,1
0.21558,0.616517,1
0.188076,8.33119,0
0.1998599999999999,1.68071,1
0.265757,5.24057,0
0.11984,-6.12531,0
0.235431,1.14503,0
0.150871,0.285901,1
0.161268,1.3484200000000002,0
0.2257239999999999,-0.0286314,1
0.187613,0.0396563,1
0.27705,1.35058,0
0.257325,1.78768,0
0.26598,1.00575,1
0.263683,2.33262,1
0.264963,0.12738,1
0.285001,8.84995,0
0.2571719999999999,5.53463,0
0.223684,-0.0390023,0
0.278001,1.55142,1
0.261486,-0.122154,1
0.249423,0.6838989999999999,0
0.279174,0.158282,1
0.330883,1.29452,0
0.199874,0.161162,1
0.276315,3.98666,1
0.1531819999999999,2.62292,1
0.274115,1.54351,0
0.286207,0.364238,1
0.169999,1.01707,0
0.166492,-0.173565,1
0.240733,3.03256,0
0.167803,1.48329,0
0.181857,4.59934,0
0.2227699999999999,6.01275,0
0.221853,-0.102386,1
0.240945,3.12596,0
0.246104,0.787671,1
0.302712,4.51728,0
0.234264,2.4900900000000004,0
0.229925,0.8133319999999999,1
0.231569,1.60618,0
0.268036,-0.298615,1
0.278287,1.43038,1
0.247357,0.456883,1
0.2167079999999999,3.4532199999999995,0
0.2333219999999999,1.77098,1
0.0837496,0.270027,0
0.257833,-0.23066,1
0.237404,1.2359,1
0.2614309999999999,-0.0506153,1
0.268818,0.897334,1
0.203297,-0.2699539999999999,0
0.298533,3.13168,1
0.288505,2.58893,0
0.177971,1.46424,0
0.272453,2.70428,0
0.241855,1.91987,1
0.296259,4.35744,0
0.18477,1.54286,0
0.223161,0.681975,0
0.210328,1.5815,0
0.293468,-0.121097,1
0.29683,0.6649689999999999,1
0.211151,-0.0315187,0
0.278125,0.5032800000000001,1
0.291404,1.1326,1
0.216221,0.0308250999999999,1
0.2315579999999999,0.860719,0
0.27896,1.15649,1
0.22918,-0.0284397999999999,1
0.154146,10.8438,0
0.233143,4.87058,0
0.221317,0.0481291,1
0.153789,0.432278,0
0.236015,0.00679801,1
0.2052429999999999,0.742133,0
0.1545609999999999,0.179751,1
0.275732,0.339719,1
0.195936,1.08763,1
0.2455239999999999,0.1508789999999999,1
0.1622029999999999,2.70775,0
0.190193,3.14116,0
0.211178,1.34604,0
0.207335,3.95829,0
0.207688,1.85902,1
0.2563269999999999,0.159744,1
0.129244,0.666658,1
0.154022,0.58428,0
0.237117,0.659813,1
0.253411,1.89477,0
0.196739,0.659289,0
0.17351,0.189019,1
0.2189989999999999,-0.293596,1
0.235659,0.207578,1
0.242738,1.6349,1
0.2518869999999999,3.61171,0
0.18358,0.00429177,1
0.252632,0.515496,0
0.3240099999999999,0.00842176,1
0.283406,0.0623253,1
0.231631,1.95691,0
0.140961,0.255171,1
0.144739,3.86579,0
0.212677,2.92129,0
0.160398,2.64239,1
0.307139,0.6610199999999999,0
0.269418,0.0980188,1
0.18968,0.635724,0
0.308626,0.692489,1
0.14544,0.6026739999999999,0
0.259746,0.366419,1
0.2381739999999999,-0.0308672,0
0.215482,0.872654,0
0.257257,1.47256,0
0.288207,-0.111732,1
0.226654,-0.0819553,1
0.301365,1.33821,1
0.2164469999999999,1.22448,0
0.2180369999999999,1.7352,1
0.192541,3.27608,0
0.278451,1.24881,0
0.2223659999999999,1.18443,0
0.228675,3.69997,0
0.233227,-0.0882661,1
0.342323,0.863024,0
0.1871529999999999,1.6769599999999998,0
0.279277,2.83212,0
0.201784,0.0969368,1
0.305455,0.7964359999999999,0
0.287813,0.236884,1
0.226038,-0.0635315,1
0.267092,3.94508,1
0.2364239999999999,0.00480813,0
0.286881,0.6773060000000001,1
0.2308219999999999,2.95187,0
0.236375,0.8282579999999999,1
0.239691,0.311583,1
0.2161409999999999,1.07804,0
0.295028,11.0661,0
0.20789,1.8394,1
0.2832119999999999,0.0909276999999999,1
0.2662219999999999,2.46214,1
0.293637,0.8523200000000001,1
0.0956475,4.79648,0
0.168228,0.148134,1
0.2045,2.01273,0
0.25205,-0.0545095,0
0.266226,0.354635,0
0.26375,1.24185,0
0.232462,0.711274,1
0.238344,1.72212,0
0.167399,2.09732,0
0.2072949999999999,3.73501,0
0.3155219999999999,0.622637,1
0.283509,0.721997,0
0.201664,4.53247,1
0.157369,0.199051,0
0.261518,2.80961,1
0.28958,0.58735,1
0.264479,0.175293,1
0.216631,3.5236300000000003,0
0.252021,0.7697510000000001,1
0.2073199999999999,6.32413,0
0.147828,0.1335039999999999,1
0.209957,1.77275,1
0.216892,2.16876,1
0.24058,0.0704346,1
0.297098,0.895433,1
0.32753,4.06451,0
0.238721,2.1484,1
0.29146,2.35455,1
0.23517,0.0416522,0
0.176499,-3.58447,0
0.141396,5.2442400000000005,1
0.274529,1.49622,1
0.182362,4.68877,0
0.184514,1.26645,1
0.250627,0.8777889999999999,1
0.276877,1.73571,1
0.213963,-0.0265727,0
0.290757,2.19608,1
0.154274,0.0613552,0
0.213217,1.32541,1
0.219,2.21011,0
0.226885,-0.0644144,0
0.301064,0.960024,1
0.2590429999999999,-0.1201339999999999,1
0.168128,-0.291192,0
0.182361,2.49444,1
0.2419619999999999,1.32725,1
0.222344,0.287432,0
0.217763,6.23055,0
0.295719,2.98841,0
0.138675,2.16209,0
0.21155,0.00544258,0
0.255604,0.929005,1
0.189517,-0.19192,0
0.0989929,-1.70979,0
0.272099,-0.0640442,1
0.325952,2.87186,0
0.199094,1.50586,0
0.237076,1.85613,0
