ParticleID_48,ParticleID_49,signal
3.31198,0.278483,0
0.45281,0.285339,0
2.81181,0.2717429999999999,0
1.01504,0.193622,0
1.98431,0.271557,0
-0.162819,0.100839,0
0.5284979999999999,0.241929,0
1.70067,0.233613,0
0.921608,0.164114,0
0.122666,0.286533,0
2.27694,0.2355949999999999,0
-0.27749,0.2254139999999999,0
0.380671,0.283315,0
1.79516,0.207967,0
-0.1056069999999999,0.206762,0
1.73178,0.265791,0
2.11125,0.292076,0
1.19002,0.27258,0
2.85954,0.211166,0
5.23036,0.245881,0
5.73168,0.2076989999999999,0
2.10602,0.211756,0
0.0213483,0.2942079999999999,0
2.36632,0.210499,0
2.50798,0.253786,0
-0.216211,0.499792,0
1.18135,0.249297,0
0.199592,0.253615,0
0.641755,0.253407,0
4.00689,0.182502,0
8.15905,0.287256,0
0.923529,0.172765,0
4.89745,0.322753,0
0.276326,0.226459,0
-0.268795,0.0922893,0
1.29972,0.2386239999999999,0
2.54881,0.2405159999999999,0
1.24368,0.218507,0
0.190854,0.235864,0
0.270857,0.3032809999999999,0
3.01724,0.146731,0
4.23968,0.2019359999999999,0
0.603428,0.255148,0
1.41051,0.216385,0
0.0806738999999999,0.154564,0
1.36037,0.185701,0
0.154831,0.290524,0
0.531525,0.275515,0
4.48897,0.1219539999999999,0
3.74817,0.310627,0
0.23817,0.115655,0
0.2044099999999999,0.099534,0
0.296797,0.180839,0
2.85967,0.244411,0
2.37284,0.311815,0
0.631138,0.0369093,0
9.22168,0.146392,0
2.07327,0.22804,0
0.778833,0.224923,0
0.230023,0.122265,0
3.86474,0.220769,0
-0.240957,0.195509,0
-0.213159,0.295203,0
1.82261,0.25649,0
-0.0477955,0.290055,0
2.93925,0.324463,0
5.08656,0.22871,0
0.00299007,0.156722,0
1.86214,0.254694,0
5.17823,0.163847,0
0.712611,0.230927,0
0.0922743,0.1182119999999999,0
0.857547,0.225261,0
5.50521,0.2125469999999999,0
5.07444,0.217426,0
0.206188,0.1416059999999999,0
0.213788,0.274645,0
3.4964699999999995,0.26978,0
0.264103,0.253891,0
1.47575,0.161465,0
2.74114,0.2822139999999999,0
-0.179267,0.2412639999999999,0
1.26613,0.352387,0
2.28708,0.249529,0
1.28123,0.2391,0
1.0196,0.210373,0
2.91804,0.2898719999999999,0
0.543209,0.1350849999999999,0
0.190933,0.1944789999999999,0
2.88727,0.279613,0
0.0833849,0.191025,0
0.349042,0.244667,0
1.88047,0.256665,0
2.35841,0.197935,0
0.231657,0.264604,0
2.2172,0.255178,0
1.66833,0.2878719999999999,0
1.31854,0.250117,0
2.88124,0.215071,0
5.09417,0.117669,0
2.5108900000000003,0.234446,0
2.14031,0.232594,0
0.393502,0.294645,0
2.35096,0.253661,0
1.53372,0.174333,0
3.05541,0.247112,0
1.78962,0.189879,0
0.0854813,0.16193,0
0.284161,0.154667,0
4.6225,0.103217,0
3.37671,0.191715,0
2.31235,0.1960839999999999,0
1.55637,0.191765,0
3.32033,0.285508,0
6.6151100000000005,0.1628609999999999,0
2.0389,0.167211,0
1.95563,0.263474,0
1.04623,0.253012,0
0.381303,0.206384,0
0.983118,0.172227,0
0.0203773,0.198737,0
1.37074,0.200701,0
3.27533,0.2199719999999999,0
0.463631,0.1650299999999999,0
-0.508179,0.279671,0
0.267076,0.191606,0
1.89035,0.182416,0
4.28809,0.197358,0
1.18469,0.2675619999999999,0
0.5052939999999999,0.2457099999999999,0
0.774046,0.260988,0
-0.0360765,0.132164,0
-0.10632,0.2866059999999999,0
0.364326,0.282618,0
1.6863,0.248619,0
3.52986,0.239053,0
1.2113200000000002,0.223182,0
2.50272,0.224875,0
2.77549,0.255546,0
6.47334,0.35267,0
1.4583700000000002,0.226636,0
0.575987,0.236671,0
1.81738,0.1850109999999999,0
1.6528200000000002,0.238446,0
-0.443084,0.0942505,0
9.80262,0.131786,0
0.142194,0.273726,0
0.410973,0.216675,0
0.125863,0.200372,0
0.8343870000000001,0.200954,0
1.91671,0.215794,0
-0.177697,0.127951,0
2.06528,0.302637,0
-0.13682,0.255648,0
0.550484,0.110443,0
0.751462,0.0644997,0
0.665517,0.235776,0
7.41363,0.188531,0
1.2675299999999998,0.283804,0
1.32141,0.263718,0
-0.1230609999999999,0.278616,0
2.51742,0.165194,0
0.473613,0.138492,0
1.04681,0.210202,0
-0.168348,0.203388,0
2.12467,0.3007829999999999,0
1.7532599999999998,0.1867319999999999,0
0.492247,0.143002,0
0.861626,0.157403,0
0.6517229999999999,0.226296,0
0.63203,0.224698,0
0.6985779999999999,0.279564,0
-0.326302,0.181214,0
3.36471,0.197973,0
1.5551700000000002,0.188518,0
5.06451,0.3413239999999999,0
2.32546,0.220275,0
3.60822,0.2106239999999999,0
1.67841,0.3517679999999999,0
5.51227,0.190971,0
2.41626,0.2021109999999999,0
1.95309,0.265784,0
2.15338,0.261409,0
2.75929,0.263607,0
1.09425,0.2363239999999999,0
1.30384,0.254455,0
0.197927,0.173866,0
2.33646,0.178021,0
2.91391,0.156781,0
2.44544,0.17031,0
2.92414,0.198891,0
2.74581,0.2429199999999999,0
3.10542,0.185313,0
-0.0703426,0.200062,0
-0.0323337,0.2442599999999999,0
9.69519,0.234196,0
1.34051,0.217055,0
1.97913,0.201317,0
2.12698,0.141875,0
14.0587,0.199259,0
-0.19192,0.189517,0
1.12206,0.179155,0
3.62829,0.163292,0
0.3604199999999999,0.230854,0
0.113778,0.225163,0
3.36996,0.22632,0
1.12706,0.208359,0
3.42594,0.194209,0
2.06488,0.133709,0
1.08469,0.276732,0
5.00499,0.212856,0
0.477633,0.297158,0
1.16357,0.185228,0
3.32401,0.224212,0
2.31282,0.2258679999999999,0
2.02741,0.252354,0
1.07162,0.278584,0
2.08996,0.320653,0
2.9415,0.18422,0
2.85651,0.320948,0
1.15357,0.250795,0
4.62154,0.322225,0
0.735138,0.0959912,0
6.38766,0.220061,0
0.987718,0.282973,0
1.39322,0.259968,0
2.85128,0.172557,0
2.63713,0.1368869999999999,0
3.08526,0.2220219999999999,0
1.94775,0.277946,0
9.02962,0.239564,0
0.761231,0.179265,0
1.5504,0.178541,0
1.97684,0.1851809999999999,0
0.884091,0.1299799999999999,0
1.19272,0.223761,0
2.26845,0.24594,0
1.03334,0.265708,0
1.81542,0.220559,0
3.30765,0.187314,0
1.20307,0.21553,0
6.61745,0.156993,0
4.38272,0.292255,0
7.85751,0.190143,0
0.0739553999999999,0.0784009,0
1.9458,0.22941,0
0.7288819999999999,0.279055,0
0.546524,0.210443,0
8.24729,0.153167,0
2.30049,0.22739,0
-0.0540923,0.216455,0
1.29436,0.17735,0
4.93542,0.224872,0
4.48272,0.233429,0
3.32987,0.376749,0
-0.235123,0.284278,0
1.14755,0.2098409999999999,0
1.55558,0.260823,0
2.30795,0.258923,0
0.521543,0.131347,0
0.113864,0.270677,0
5.991619999999999,0.200626,0
0.217521,0.193184,0
0.795439,0.172369,0
1.78456,0.275653,0
1.16434,0.281523,0
0.709906,0.178984,0
0.91361,0.343157,0
0.593385,0.19069,0
2.39887,0.318051,0
0.739297,0.2234429999999999,0
0.902421,0.194064,0
0.91022,0.244821,0
2.54822,0.341599,0
2.70268,0.2057449999999999,0
3.10558,0.219358,0
-0.151926,0.267546,0
0.408906,0.1632839999999999,0
3.22024,0.196786,0
2.03426,0.218459,0
2.70118,0.2478699999999999,0
1.71453,0.26913,0
3.98629,0.265509,0
0.368588,0.203644,0
1.73809,0.145126,0
0.984852,0.213036,0
1.47445,0.21489,0
0.462775,0.267781,0
4.17894,0.237081,0
4.71016,0.270984,0
2.68837,0.168016,0
-0.0240636,0.212891,0
0.0948659999999999,0.309415,0
-999.0,-999.0,0
0.659289,0.196739,0
0.458056,0.178992,0
2.51897,0.3044679999999999,0
2.64625,0.22413,0
3.23869,0.141701,0
1.69636,0.19718,0
1.47567,0.170517,0
0.63634,0.23514,0
0.982977,0.234504,0
4.2304,0.17717,0
2.0375400000000004,0.292098,0
1.41278,0.2476539999999999,0
0.456864,0.245356,0
0.696117,0.2413489999999999,0
-0.011784,0.296367,0
0.00368497,0.21738,0
4.65214,0.2146559999999999,0
2.79106,0.2231199999999999,0
2.12854,0.25032,0
0.163342,0.2085199999999999,0
5.65271,0.32706,0
1.25062,0.236879,0
4.09135,0.163268,0
1.87528,0.259447,0
1.59998,0.269503,0
6.69747,0.166792,0
0.0164525,0.233283,0
2.25826,0.220282,0
4.71356,0.321685,0
-3.64195,0.146515,0
1.66075,0.4447689999999999,0
1.1029,0.295144,0
-0.0370135999999999,0.249683,0
2.70965,0.265422,0
0.158354,0.207121,0
0.8567299999999999,0.241294,0
3.06509,0.191233,0
3.92375,0.236819,0
5.04753,0.241009,0
4.79352,0.151583,0
-0.2256409999999999,0.1992809999999999,0
4.244330000000001,0.179642,0
4.1908,0.2173409999999999,0
1.79171,0.255452,0
0.104888,0.280518,0
3.45882,0.184929,0
0.0847362,0.106779,0
0.0467368,0.256215,0
2.6106,0.307884,0
0.770158,0.2212199999999999,0
1.18385,0.11554,0
2.60398,0.219957,0
2.82386,0.18085,0
2.57747,0.281041,0
-999.0,-999.0,0
-0.313958,0.1149839999999999,0
1.31366,0.2122909999999999,0
1.21185,0.191239,0
5.54004,0.252238,0
7.18893,0.292752,0
1.6912200000000002,0.284566,0
0.681363,0.20593,0
-0.1078609999999999,0.286011,0
1.21024,0.190939,0
0.502498,0.121136,0
0.919642,0.225732,0
1.64291,0.2197889999999999,0
1.10375,0.258606,0
-0.2344719999999999,0.25414,0
-0.367919,0.274463,0
2.55274,0.184291,0
2.27625,0.27344,0
2.47233,0.104023,0
2.88395,0.2088809999999999,0
1.06736,0.229357,0
1.03152,0.2301699999999999,0
2.55194,0.311975,0
0.848879,0.231734,0
1.94645,0.239782,0
3.87051,0.139808,0
1.74642,0.290342,0
1.46841,0.286022,0
1.55038,0.251293,0
-1.02547,0.288858,0
2.30939,0.257809,0
0.399604,0.237196,0
2.22303,0.2323199999999999,0
3.58049,0.2361599999999999,0
1.97736,0.2363969999999999,0
0.753363,0.150646,0
1.22033,0.267696,0
2.12684,0.245267,0
-0.0426389,0.178154,0
2.76751,0.388082,0
2.55765,0.275783,0
0.8734270000000001,0.315176,0
1.30187,0.2136699999999999,0
2.5104,0.254697,0
2.68569,0.1746339999999999,0
2.89142,0.204841,0
3.3387300000000004,0.284048,0
0.361166,0.197397,0
0.1101839999999999,0.268514,0
0.0319311,0.20114,0
3.79938,0.395874,0
3.593,0.345271,0
2.02907,0.261444,0
0.65994,0.187677,0
0.784755,0.277978,0
6.8873,0.133484,0
4.16219,0.2329639999999999,0
1.90581,0.26654,0
2.6495,0.27529,0
0.376487,0.2363559999999999,0
-999.0,-999.0,0
0.531971,0.291558,0
1.7011,0.184756,0
0.0537767,0.191868,0
1.7731,0.160656,0
1.95736,0.202203,0
0.750938,0.300284,0
0.932728,0.229732,0
0.149557,0.259651,0
2.9543,0.161914,0
1.94068,0.205152,0
1.2082700000000002,0.2287429999999999,0
0.609608,0.200433,0
0.458034,0.133972,0
2.45588,0.251339,0
3.3301300000000005,0.333649,0
4.232530000000001,0.175671,0
7.39699,0.256758,0
-0.0702483,0.0671651,0
1.77945,0.191186,0
2.64276,0.204747,0
1.30015,0.250118,0
2.87174,0.217438,0
0.699713,0.197016,0
2.27224,0.124642,0
7.17183,0.181464,0
0.769211,0.284454,0
0.458092,0.225469,0
0.468313,0.191476,0
1.39641,0.222383,0
-999.0,-999.0,0
0.185103,0.264675,0
2.38952,0.246725,0
0.7529060000000001,0.217717,0
1.40293,0.225271,0
0.8555209999999999,0.208711,0
1.1945,0.2073989999999999,0
2.42656,0.2255059999999999,0
-0.153022,0.155897,0
2.02842,0.202024,0
2.52275,0.160833,0
0.8899450000000001,0.30675,0
2.62034,0.193803,0
4.43578,0.220264,0
4.34504,0.2230469999999999,0
-0.2061489999999999,0.189851,0
0.606481,0.238307,0
6.60957,0.165563,0
-0.262084,0.2171989999999999,0
1.40402,0.256373,0
0.946561,0.270113,0
3.40308,0.2446219999999999,0
0.280298,0.2595679999999999,0
-0.178173,0.252847,0
-0.0771052,0.215876,0
2.55024,0.288639,0
0.8697389999999999,0.239616,0
0.0153514,0.174617,0
0.0461588,0.248517,0
2.78678,0.133993,0
0.572804,0.254924,0
2.15563,0.187267,0
0.162752,0.270642,0
0.443088,0.248609,0
2.30618,0.1851819999999999,0
0.95494,0.165793,0
3.67455,0.173621,0
0.8968860000000001,0.157858,0
0.41251,0.293319,0
1.37358,0.239701,0
0.341526,0.21034,0
2.8626400000000003,0.156995,0
0.33555,0.1814069999999999,0
3.77169,0.267868,0
0.311607,0.135353,0
1.91866,0.202966,0
2.10584,0.108173,0
0.0350997,0.240846,0
0.723662,0.26061,0
1.32742,0.449567,0
3.67624,0.18017,0
1.75313,0.237636,0
4.0234,0.208275,0
1.72049,0.156316,0
1.84027,0.335027,0
1.01909,0.170258,0
0.474108,0.168984,0
0.391323,0.1587829999999999,0
-0.21318,0.0986271,0
1.41098,0.181722,0
3.3056300000000003,0.228302,0
3.55151,0.250266,0
4.351719999999999,0.264567,0
2.36331,0.21616,0
1.48004,0.251953,0
0.060583,0.201676,0
1.70772,0.20745,0
-0.266913,0.192723,0
1.50002,0.185615,0
0.6453979999999999,0.246869,0
2.09868,0.252303,0
0.985267,0.1714099999999999,0
0.245384,0.290458,0
4.4985800000000005,0.21804,0
2.11363,0.237645,0
1.11748,0.212692,0
5.7241,0.295409,0
2.19698,0.314744,0
1.02684,0.158557,0
3.38962,0.16472,0
1.19475,0.124099,0
2.43906,0.244678,0
2.84163,0.230298,0
-0.189763,0.2021599999999999,0
1.28572,0.193477,0
0.994559,0.2286,0
1.4109200000000002,0.2241119999999999,0
3.27967,0.297317,0
0.527003,0.2328989999999999,0
1.68504,0.299886,0
1.96161,0.220248,0
3.35982,0.197745,0
0.0770481,0.168062,0
3.32202,0.206974,0
1.41963,0.204843,0
1.47483,0.27573,0
7.975919999999999,0.167445,0
0.0874116,0.273287,0
3.77224,0.181976,0
-0.251048,0.186978,0
-999.0,-999.0,0
1.42734,0.198194,0
0.983508,0.173818,0
0.730558,0.176637,0
1.52036,0.299026,0
0.9021,0.226408,0
0.2605719999999999,0.2305579999999999,0
5.97116,0.298917,0
3.21012,0.192116,0
0.101642,0.187419,0
0.964644,0.150491,0
7.41476,0.2269769999999999,0
1.28112,0.183833,0
6.94534,0.257842,0
1.6807299999999998,0.2005559999999999,0
3.47165,0.226988,0
1.7473599999999998,0.240657,0
1.14086,0.275433,0
0.505684,0.314731,0
1.47442,0.262056,0
3.75555,0.210054,0
0.564128,0.151071,0
5.228330000000001,0.198846,0
0.750596,0.331235,0
1.83199,0.189745,0
1.00235,0.252909,0
2.53963,0.268987,0
3.0815,0.288339,0
1.23705,0.221494,0
5.03815,0.186364,0
1.54705,0.220939,0
0.0661911999999999,0.247205,0
0.251747,0.202206,0
2.23566,0.235507,0
1.28911,0.2305579999999999,0
1.4517,0.237319,0
4.30963,0.199653,0
1.21088,0.190683,0
2.65052,0.245106,0
0.448637,0.301421,0
5.49368,0.1357,0
3.56472,0.287994,0
3.46355,0.287358,0
1.67517,0.252799,0
0.327735,0.2186469999999999,0
0.127582,0.164747,0
0.0517033,0.269779,0
5.46408,0.266534,0
2.68592,0.213967,0
4.05234,0.308592,0
1.71555,0.2267239999999999,0
2.4487400000000004,0.267366,0
0.337555,0.254183,0
4.01814,0.2421179999999999,0
1.25031,0.223,0
3.1175200000000003,0.259496,0
0.657744,0.2197219999999999,0
1.6913200000000002,0.193419,0
2.56392,0.209159,0
2.37429,0.203207,0
0.132497,0.2832159999999999,0
3.3006800000000003,0.247295,0
5.739809999999999,0.1996369999999999,0
0.4117369999999999,0.302607,0
-0.194464,0.187405,0
2.1707,0.232092,0
1.40288,0.1431589999999999,0
3.29159,0.212526,0
-0.0175733,0.243729,0
2.83914,0.257784,0
1.33129,0.254281,0
0.294105,0.2335239999999999,0
0.2049489999999999,0.234264,0
1.7916900000000002,0.251113,0
1.48346,0.295461,0
-0.322552,0.131222,0
-0.181346,0.228015,0
1.21831,0.264106,0
0.0875283,0.167634,0
3.1573900000000004,0.210508,0
0.0660475,0.272995,0
5.92239,0.307424,0
9.47469,0.332131,0
0.926855,0.182965,0
0.237173,0.187504,0
1.38425,0.2204219999999999,0
1.45958,0.260634,0
1.28996,0.203542,0
2.94146,0.228273,0
0.782728,0.229703,0
-0.0111308,0.2095139999999999,0
1.89415,0.226706,0
0.911832,0.235303,0
5.291180000000001,0.156129,0
0.118795,0.212721,0
0.105833,0.152056,0
0.778273,0.234185,0
1.36042,0.313988,0
0.933826,0.285523,0
6.981160000000001,0.292221,0
1.37654,0.269264,0
3.01676,0.229331,0
1.73079,0.31503,0
0.22532,0.20663,0
0.735205,0.3286659999999999,0
3.83812,0.282343,0
2.995,0.297229,0
9.99607,0.145303,0
-0.227763,0.201562,0
0.521636,0.2485699999999999,0
1.40911,0.25961,0
1.10394,0.130416,0
1.50586,0.199094,0
0.356207,0.218467,0
1.98229,0.186873,0
0.376753,0.262717,0
6.70362,0.214743,0
2.89515,0.256267,0
0.379011,0.1978319999999999,0
2.62909,0.174113,0
0.591949,0.275473,0
1.1517700000000002,0.214227,0
1.64765,0.196055,0
3.21627,0.251775,0
1.93308,0.267344,0
1.62036,0.1786,0
3.35611,0.2347769999999999,0
0.320793,0.222406,0
0.140434,0.221548,0
8.872689999999999,0.2600949999999999,0
-0.00832133,0.183567,0
-0.1204619999999999,0.111493,0
1.23399,0.176385,0
1.31258,0.122775,0
6.7466,0.206326,0
0.975792,0.18763,0
2.11324,0.264268,0
19.5679,0.178123,0
2.00875,0.2160989999999999,0
3.54006,0.267659,0
1.16052,0.227135,0
4.54605,0.2112389999999999,0
1.3717,0.294025,0
0.117425,0.122261,0
8.66018,0.278237,0
0.961665,0.250028,0
4.29234,0.108239,0
1.96179,0.253779,0
1.77478,0.260397,0
4.36681,0.236752,0
2.56603,0.252373,0
1.11696,0.264201,0
0.929374,0.154584,0
1.82832,0.278005,0
1.46717,0.209944,0
-0.290122,0.286365,0
1.60244,0.219599,0
4.13991,0.207956,0
0.464805,0.177424,0
0.1024359999999999,0.220239,0
3.75183,0.199821,0
0.35204,0.130513,0
0.478444,0.270601,0
0.241681,0.302591,0
-0.22445,0.183438,0
0.846593,0.241851,0
0.663257,0.236421,0
0.815767,0.223636,0
0.498712,0.213218,0
-0.0968707,0.240173,0
2.41946,0.2302739999999999,0
1.83224,0.183413,0
0.685413,0.193708,0
1.06179,0.218596,0
2.43226,0.209417,0
1.566,0.239901,0
-0.146448,0.171479,0
0.363358,0.272333,0
0.4851649999999999,0.222786,0
-0.0299512999999999,0.23864,0
5.90445,0.182939,0
0.559843,0.258554,0
4.04396,0.312107,0
2.16759,0.240909,0
2.73743,0.2391309999999999,0
0.625971,0.165803,0
4.18582,0.256238,0
6.1391,0.200816,0
0.983107,0.313944,0
5.62689,0.27769,0
1.82323,0.2091199999999999,0
0.229728,0.216915,0
1.2949700000000002,0.234321,0
3.76803,0.2294469999999999,0
-0.0322355999999999,0.207913,0
2.30358,0.258839,0
-0.101591,0.35804,0
1.83751,0.285331,0
2.24741,0.208893,0
0.162516,0.226673,0
0.851433,0.233532,0
0.815484,0.153401,0
3.6074,0.25182,0
1.44866,0.212827,0
0.151826,0.294964,0
0.88694,0.298862,0
0.494784,0.325646,0
0.333395,0.181223,0
-0.445262,0.168092,0
1.89355,0.215268,0
0.52881,0.10607,0
1.97619,0.3582059999999999,0
0.829462,0.320754,0
0.674904,0.180123,0
3.35682,0.212939,0
4.0963400000000005,0.269973,0
1.01804,0.216952,0
-0.140013,0.132736,0
1.2686,0.303048,0
4.0708400000000005,0.286951,0
0.0283464,0.143448,0
4.75127,0.2812659999999999,0
0.336803,0.180371,0
1.44107,0.292618,0
-0.0890256,0.297203,0
1.04095,0.2509909999999999,0
0.967256,0.172183,0
1.40467,0.241082,0
2.72383,0.192896,0
0.320952,0.174924,0
3.00505,0.224009,0
0.6073609999999999,0.121375,0
-0.0335642,0.231147,0
0.144337,0.247821,0
2.1873,0.277372,0
1.6971900000000002,0.300128,0
7.52446,0.200198,0
0.7561479999999999,0.1711869999999999,0
2.41691,0.193227,0
3.5508900000000003,0.231566,0
1.66667,0.240501,0
1.17744,0.187248,0
1.54461,0.199513,0
3.80428,0.1617309999999999,0
3.45305,0.277276,0
0.98034,0.211644,0
2.50538,0.234762,0
1.02817,0.286783,0
2.09213,0.340759,0
2.01138,0.2579909999999999,0
3.05666,0.2116989999999999,0
3.23691,0.182349,0
1.3721299999999998,0.271808,0
0.356011,0.308318,0
0.525462,0.104391,0
3.73873,0.110147,0
0.546096,0.155094,0
2.33364,0.295783,0
1.18125,0.258337,0
2.28885,0.194719,0
1.80261,0.188585,0
1.07707,0.174529,0
0.2237199999999999,0.191702,0
6.657260000000001,0.206665,0
2.75988,0.197633,0
0.654774,0.153017,0
1.88851,0.2064349999999999,0
1.56504,0.286108,0
0.946537,0.23204,0
6.99037,0.222039,0
-0.350384,0.237206,0
0.998024,0.143982,0
-0.023834,0.13743,0
1.06392,0.144813,0
0.121567,0.253713,0
2.2102,0.244741,0
2.53421,0.247807,0
0.260961,0.151373,0
6.55738,0.246601,0
2.64333,0.216094,0
1.6559099999999998,0.291023,0
3.2997,0.2224199999999999,0
0.726183,0.2298579999999999,0
3.67339,0.2828179999999999,0
0.361095,0.23911,0
0.0396618,0.247286,0
1.82642,0.186362,0
1.92932,0.238972,0
0.101504,0.231037,0
-0.215282,0.248373,0
-0.210107,0.253836,0
0.688535,0.2328309999999999,0
5.23329,0.2084349999999999,0
1.57529,0.306096,0
1.19155,0.24938,0
0.626189,0.172452,0
1.18443,0.2223659999999999,0
1.62087,0.2436489999999999,0
0.885761,0.23696,0
0.681557,0.171354,0
3.13766,0.228433,0
2.34566,0.200718,0
1.26385,0.274817,0
1.25799,0.309181,0
2.36873,0.223886,0
2.57666,0.2296619999999999,0
0.0711388999999999,0.221694,0
2.85206,0.398542,0
1.25702,0.184399,0
-0.161031,0.21247,0
2.9996400000000003,0.196205,0
4.497240000000001,0.280061,0
-0.352775,0.272238,0
3.39589,0.269723,0
1.83789,0.319254,0
2.52043,0.196982,0
2.67402,0.218414,0
1.96477,0.0925303,0
2.81097,0.186157,0
0.0264689,0.221987,0
3.42511,0.219957,0
0.381289,0.2258659999999999,0
0.631463,0.225464,0
1.08597,0.266599,0
-999.0,-999.0,0
3.27412,0.227505,0
2.05128,0.1829869999999999,0
6.60542,0.203573,0
1.66727,0.349271,0
-0.107981,0.222419,0
2.08218,0.262493,0
2.36285,0.353651,0
1.58684,0.375009,0
2.4079,0.301026,0
0.820729,0.203629,0
2.4771400000000003,0.226785,0
0.346568,0.279225,0
11.5717,0.2706159999999999,0
1.84881,0.232478,0
0.0162585,0.205388,0
2.46172,0.22104,0
1.53071,0.181061,0
2.65378,0.206451,0
3.07151,0.243636,0
0.739546,0.362692,0
0.0571150999999999,0.161066,0
4.13068,0.223909,0
1.23516,0.236477,0
0.256902,0.216763,0
2.54741,0.299651,0
-0.319029,0.224359,0
1.46508,0.374814,0
3.20637,0.2791679999999999,0
0.7596189999999999,0.22294,0
14.6056,0.248745,0
1.53527,0.221099,0
2.11016,0.317042,0
2.5238400000000003,0.2473949999999999,0
1.38074,0.185449,0
1.41716,0.364934,0
4.08022,0.1968329999999999,0
0.47005,0.16601,0
2.44982,0.216761,0
0.281321,0.331473,0
2.15459,0.155909,0
0.154518,0.199127,0
0.234017,0.218551,0
5.26336,0.243667,0
0.8199860000000001,0.224976,0
1.03,0.330602,0
1.27855,0.313438,0
1.04744,0.245188,0
0.78222,0.274983,0
-0.194656,0.179366,0
0.555178,0.240919,0
4.05255,0.129741,0
0.145999,0.257223,0
0.047295,0.249171,0
2.6782,0.19095,0
2.81308,0.2008309999999999,0
0.910273,0.268484,0
6.11101,0.0626024999999999,0
1.41911,0.288459,0
0.983464,0.202696,0
4.3757,0.331436,0
0.98906,0.181575,0
0.6400710000000001,0.157381,0
2.3569400000000003,0.192728,0
0.34879,0.277138,0
8.50314,0.135048,0
0.8542350000000001,0.225276,0
2.98468,0.288501,0
0.284018,0.183021,0
3.80358,0.235598,0
1.71582,0.266442,0
0.563103,0.198589,0
0.331187,0.251881,0
2.62915,0.219873,0
0.228461,0.201198,0
3.88907,0.2295489999999999,0
1.44338,0.222631,0
3.14963,0.25484,0
3.82842,0.246182,0
1.86711,0.207304,0
-0.0696988,0.252388,0
3.94716,0.16579,0
0.584234,0.246081,0
4.69281,0.2261929999999999,0
1.13275,0.27597,0
6.51247,0.213401,0
4.67697,0.282933,0
2.15778,0.251164,0
2.65131,0.2300239999999999,0
2.70692,0.279433,0
3.27031,0.258927,0
0.871341,0.239889,0
3.0128,0.233809,0
0.397162,0.2059099999999999,0
2.82959,0.271314,0
3.85734,0.250928,0
0.110026,0.157668,0
4.44423,0.1039369999999999,0
8.26121,0.3232,0
3.40499,0.314455,0
5.12643,0.270328,0
1.73124,0.213247,0
0.968664,0.282355,0
1.55487,0.2536469999999999,0
1.08848,0.196134,0
2.88167,0.242548,0
0.0284817,0.294928,0
1.66072,0.244668,0
1.47517,0.246528,0
0.537474,0.254558,0
4.00787,0.217878,0
0.602259,0.175501,0
0.6930689999999999,0.2426309999999999,0
4.39115,0.244441,0
0.583098,0.185385,0
2.83726,0.215146,0
0.718567,0.288066,0
4.1605,0.322528,0
0.562713,0.2923719999999999,0
2.5095,0.229986,0
0.270575,0.2610449999999999,0
0.393301,0.206675,0
1.73114,0.227344,0
1.69155,0.238446,0
0.272923,0.216325,0
-0.320731,0.226803,0
-1.0038,0.17295,0
3.18213,0.2697,0
0.979861,0.246139,0
-0.280128,0.201544,0
0.0642572,0.2856329999999999,0
-0.0849105,0.213636,0
0.478458,0.224567,0
1.32196,0.266848,0
0.0533799,0.2443989999999999,0
1.44996,0.220229,0
3.78236,0.1459079999999999,0
2.56693,0.19821,0
-0.0286411,0.303969,0
2.05944,0.227669,0
2.38362,0.230042,0
0.499824,0.171369,0
0.421888,0.18158,0
1.13634,0.199243,0
1.82793,0.176734,0
0.0969709,0.252033,0
1.78991,0.305746,0
1.76921,0.234091,0
1.63769,0.301625,0
1.88863,0.332207,0
0.0194715,0.295995,0
4.38105,0.178549,0
3.80746,0.261051,0
0.427489,0.0995204,0
4.505780000000001,0.136205,0
-0.18011,0.260573,0
1.02271,0.198138,0
4.614730000000001,0.178622,0
-0.1754119999999999,0.309398,0
2.92242,0.293093,0
0.170311,0.222248,0
0.0130592,0.2282539999999999,0
4.4988,0.140469,0
0.473558,0.242892,0
1.15235,0.25416,0
-0.475464,0.249987,0
0.223602,0.19946,0
3.4658,0.143738,0
1.92649,0.193172,0
-1.11113,0.160097,0
1.91309,0.2364949999999999,0
1.44791,0.291103,0
2.10376,0.132127,0
2.19774,0.136844,0
-0.00117694,0.207915,0
1.7056900000000002,0.272938,0
2.34405,0.243953,0
7.7134,0.226696,0
1.15524,0.244103,0
0.382144,0.219926,0
2.14338,0.242117,0
0.3346679999999999,0.255773,0
2.12197,0.142805,0
1.28379,0.2989179999999999,0
2.55049,0.25254,0
-0.182118,0.172691,0
7.07547,0.3089679999999999,0
3.4102900000000003,0.213421,0
1.04904,0.40266,0
3.25524,0.2282409999999999,0
1.89905,0.24129,0
3.43154,0.259358,0
0.5028560000000001,0.148944,0
0.3281,0.251653,0
0.254367,0.300492,0
3.86168,0.165063,0
1.57234,0.237973,0
2.12297,0.27968,0
3.69406,0.158658,0
2.90928,0.256245,0
-0.17747,0.215748,0
1.71731,0.301386,0
0.8726379999999999,0.2545989999999999,0
1.89992,0.263507,0
2.49167,0.150953,0
1.7063700000000002,0.188064,0
0.0167606,0.260915,0
