Key_1_1,oz4,oz125,oz171,oz128
7403,0.996988,0.142857,0.0,0.0
1653,0.99735,0.071429,0.0,0.0
6681,0.996721,0.285714,0.0,0.0
887,0.997158,0.142857,0.0,0.0
3875,0.996741,0.035714,0.0625,0.058824
4279,0.996741,0.107143,0.0375,0.0
5790,0.996741,0.142857,0.0,0.0
8418,0.997003,0.071429,0.0,0.0
8671,0.997158,0.071429,0.0,0.0
1869,0.997158,0.071429,0.075,0.0
7424,0.996325,0.071429,0.05,0.0
7707,0.996741,0.071429,0.0,0.0
3004,0.996325,0.035714,0.1625,0.0
7842,0.996325,0.428571,0.0,0.0
3699,0.996656,0.071429,0.025,0.0
4038,0.996988,0.035714,0.125,0.0
4939,0.99713,0.071429,0.0,0.0
8218,0.996728,0.071429,0.125,0.058824
5087,0.997361,0.107143,0.0,0.0
4298,0.996876,0.035714,0.075,0.176471
6835,0.996325,0.142857,0.0,0.0
1255,0.997014,0.142857,0.0,0.0
2145,0.996721,0.357143,0.0,0.0
1011,0.997518,0.107143,0.0,0.0
3349,0.997108,0.178571,0.0,0.0
2915,0.996656,0.107143,0.075,0.0
7608,0.996686,0.035714,0.0375,0.0
5516,0.99698,0.107143,0.0,0.0
2090,0.997014,0.107143,0.0,0.0
49,0.996826,0.107143,0.0,0.0
8669,0.996751,0.178571,0.0,0.0
649,0.996214,0.25,0.2,0.176471
1950,0.996214,0.321429,0.2,0.176471
3170,0.997735,0.0,0.0,0.0
7348,0.997129,0.357143,0.0,0.0
8153,0.996325,0.107143,0.025,0.0
3101,0.997766,0.0,0.0,0.0
7337,0.996325,0.107143,0.0,0.0
481,0.997013,0.214286,0.075,0.058824
3100,0.997158,0.071429,0.0,0.0
3534,0.997073,0.071429,0.025,0.0
6036,0.996325,0.035714,0.0,0.0
4178,0.996325,0.035714,0.075,0.0
7104,0.996325,0.0,0.2625,0.0
2790,0.996799,0.142857,0.0,0.0
8358,0.997158,0.071429,0.0,0.0
4819,0.996741,0.071429,0.0,0.0
2404,0.996325,0.071429,0.0625,0.0
596,0.996988,0.142857,0.0,0.0
1236,0.997158,0.178571,0.0,0.0
6328,0.996325,0.142857,0.25,0.058824
6315,0.997234,0.214286,0.0,0.0
1156,0.997158,0.071429,0.1625,0.0
2553,0.996685,0.178571,0.0,0.0
4224,0.996727,0.214286,0.0,0.0
4015,0.996727,0.214286,0.025,0.0
1702,0.996299,0.214286,0.175,0.176471
3900,0.997088,0.107143,0.05,0.0
742,0.996741,0.285714,0.0,0.0
3894,0.996325,0.071429,0.3,0.235294
7486,0.996685,0.071429,0.0,0.0
1107,0.996685,0.107143,0.0,0.0
6045,0.997792,0.071429,0.0,0.0
1111,0.997852,0.071429,0.0,0.0
358,0.997404,0.142857,0.0,0.0
169,0.995713,0.071429,0.025,0.0
6702,0.995713,0.071429,0.1875,0.0
1119,0.996879,0.25,0.0,0.0
755,0.996879,0.25,0.075,0.058824
4088,0.996325,0.071429,0.075,0.058824
8107,0.996325,0.142857,0.0,0.0
8414,0.996325,0.035714,0.1375,0.176471
3709,0.996566,0.107143,0.0375,0.0
1425,0.997158,0.0,0.0875,0.0
2478,0.996741,0.107143,0.1625,0.0
6290,0.997385,0.214286,0.15,0.0
5282,0.99765,0.071429,0.0,0.0
83,0.996714,0.142857,0.0,0.0
61,0.99721,0.214286,0.0,0.0
7994,0.996741,0.178571,0.025,0.058824
7234,0.997589,0.142857,0.0,0.0
8114,0.997368,0.285714,0.0,0.0
1697,0.997158,0.25,0.0,0.0
1135,0.996269,0.071429,0.1625,0.117647
6033,0.997088,0.178571,0.0,0.0
5558,0.996325,0.214286,0.125,0.0
4176,0.996325,0.285714,0.55,0.588235
2507,0.996214,0.142857,0.175,0.176471
4024,0.997158,0.142857,0.0,0.0
8601,0.996741,0.071429,0.0,0.0
525,0.996741,0.107143,0.0,0.0
6078,0.996741,0.107143,0.0,0.0
1115,0.996879,0.142857,0.0375,0.0
3935,0.996855,0.071429,0.0,0.0
3657,0.996325,0.142857,0.1625,0.058824
1639,0.996741,0.107143,0.1,0.058824
145,0.997017,0.035714,0.0375,0.0
7056,0.996325,0.214286,0.0,0.0
2801,0.997088,0.071429,0.0,0.0
1788,0.996325,0.035714,0.2,0.0
7560,0.997158,0.071429,0.0,0.0
7246,0.996601,0.178571,0.0,0.0
9,0.996656,0.107143,0.0,0.0
8079,0.996325,0.142857,0.075,0.176471
5004,0.997207,0.285714,0.0625,0.117647
6610,0.996325,0.035714,0.0,0.0
7799,0.996325,0.214286,0.15,0.235294
8088,0.996325,0.071429,0.1125,0.235294
882,0.996932,0.142857,0.0,0.117647
8570,0.997037,0.178571,0.0,0.0
4340,0.997137,0.214286,0.0,0.0
1989,0.997073,0.071429,0.025,0.0
6939,0.996325,0.107143,0.35,0.352941
2726,0.997158,0.178571,0.0,0.0
6890,0.997576,0.142857,0.0,0.0
4562,0.994966,0.214286,0.0,0.0
2551,0.996215,0.071429,0.1375,0.058824
3459,0.996284,0.071429,0.1,0.0
5272,0.996685,0.071429,0.0,0.0
6155,0.996325,0.214286,0.1,0.117647
5274,0.996741,0.107143,0.0,0.0
366,0.996515,0.178571,0.0,0.058824
7048,0.996741,0.035714,0.075,0.0
8230,0.996642,0.142857,0.075,0.0
1689,0.997921,0.071429,0.0,0.0
5197,0.996741,0.107143,0.05,0.0
1173,0.972546,0.285714,0.0,0.0
4483,0.996325,0.035714,0.125,0.058824
5298,0.996741,0.0,0.0,0.0
2106,0.996325,0.035714,0.1625,0.058824
1551,0.996325,0.035714,0.4875,0.352941
8136,0.996656,0.071429,0.0875,0.117647
5365,0.996741,0.071429,0.0875,0.117647
614,0.99696,0.25,0.075,0.0
3350,0.996741,0.035714,0.075,0.0
5092,0.997627,0.214286,0.0,0.0
3397,0.997073,0.035714,0.0,0.0
8522,0.997088,0.071429,0.0,0.0
7974,0.997574,0.178571,0.0,0.0
2335,0.996312,0.214286,0.0,0.0
2127,0.996312,0.178571,0.0875,0.0
4401,0.996728,0.214286,0.0,0.0
4647,0.997275,0.285714,0.0,0.0
7331,0.997017,0.321429,0.0,0.0
6406,0.996741,0.107143,0.1,0.058824
3622,0.997158,0.142857,0.0,0.0
2643,0.997708,0.571429,0.0,0.0
1790,0.996382,0.178571,0.05,0.0
3288,0.9972,0.25,0.0,0.0
2381,0.996764,0.071429,0.15,0.0
1469,0.997158,0.071429,0.225,0.235294
168,0.996325,0.035714,0.025,0.0
827,0.996281,0.071429,0.0,0.0
7410,0.997088,0.178571,0.0,0.0
3887,0.996656,0.142857,0.0,0.0
4999,0.997574,0.25,0.0,0.0
5585,0.996325,0.107143,0.15,0.117647
6943,0.997782,0.035714,0.0,0.0
5577,0.996325,0.107143,0.2625,0.235294
613,0.997292,0.0,0.0,0.176471
1000,0.996686,0.071429,0.05,0.0
1597,0.996741,0.071429,0.05,0.0
5529,0.996325,0.142857,0.3625,0.0
1981,0.997387,0.071429,0.0,0.0
7197,0.996325,0.107143,0.0,0.0
4262,0.997073,0.357143,0.0,0.0
5022,0.997158,0.214286,0.0,0.0
1038,0.996325,0.071429,0.3,0.294118
484,0.996312,0.214286,0.0,0.0
5114,0.996325,0.142857,0.0,0.0
5984,0.996325,0.035714,0.075,0.117647
2538,0.996855,0.071429,0.075,0.0
1859,0.996325,0.142857,0.1,0.0
5062,0.996325,0.071429,0.0,0.0
6226,0.996656,0.071429,0.0,0.0
3584,0.996656,0.107143,0.0375,0.0
23,0.979694,0.035714,0.0,0.0
7114,0.979694,0.035714,0.0,0.0
3118,0.997117,0.107143,0.0,0.0
2814,0.997258,0.142857,0.0,0.0
7115,0.997258,0.142857,0.0,0.0
463,0.996325,0.071429,0.2375,0.0
3001,0.997088,0.071429,0.0625,0.0
2273,0.957905,0.107143,0.0,0.058824
3227,0.996325,0.142857,0.325,0.0
5149,0.996876,0.035714,0.075,0.235294
8689,0.997149,0.178571,0.0,0.0
1574,0.996741,0.107143,0.0,0.0
4895,0.997574,0.0,0.1125,0.0
8384,0.996325,0.0,0.4125,0.0
4849,0.997003,0.107143,0.4125,0.0
8572,0.996325,0.107143,0.0,0.0
5942,0.996325,0.071429,0.125,0.058824
833,0.996325,0.357143,0.0,0.0
3801,0.996269,0.071429,0.2,0.117647
5203,0.996325,0.107143,0.3375,0.0
2439,0.997489,0.071429,0.0,0.0
6553,0.996325,0.142857,0.025,0.0
6492,0.996325,0.071429,0.175,0.470588
5450,0.996325,0.0,0.5125,0.0
7756,0.997003,0.071429,0.0,0.0
6574,0.997088,0.035714,0.0375,0.0
8544,0.99742,0.071429,0.05,0.058824
4772,0.997158,0.107143,0.025,0.117647
8477,0.997158,0.071429,0.075,0.117647
7199,0.997782,0.0,0.075,0.0
48,0.997574,0.107143,0.0,0.0
8090,0.996686,0.107143,0.075,0.058824
1805,0.996741,0.107143,0.075,0.058824
6793,0.996685,0.142857,0.2125,0.176471
5915,0.997078,0.071429,0.0,0.0
5525,0.977313,0.071429,0.075,0.0
3050,0.996818,0.214286,0.0,0.0
7767,0.997073,0.071429,0.025,0.0
2900,0.997017,0.214286,0.1,0.0
1768,0.996741,0.107143,0.0375,0.0
7513,0.996741,0.071429,0.1,0.058824
4942,0.996741,0.178571,0.0125,0.058824
601,0.996325,0.071429,0.2625,0.117647
180,0.997158,0.035714,0.1625,0.058824
8211,0.996325,0.142857,0.1,0.058824
4877,0.996299,0.142857,0.0375,0.0
7167,0.996727,0.071429,0.15,0.0
1491,0.996601,0.107143,0.0,0.117647
4137,0.997092,0.107143,0.1375,0.058824
5357,0.997137,0.178571,0.0,0.0
3454,0.996746,0.071429,0.05,0.0
8580,0.997078,0.071429,0.0,0.0
8499,0.997078,0.071429,0.0,0.0
4418,0.997158,0.071429,0.0,0.0
4443,0.997158,0.142857,0.0,0.0
4388,0.996601,0.071429,0.0375,0.117647
814,0.99799,0.214286,0.0,0.0
5615,0.996325,0.142857,0.075,0.0
5021,0.997921,0.071429,0.075,0.0
1917,0.997158,0.071429,0.025,0.0
6970,0.996043,0.142857,0.1125,0.058824
1182,0.996407,0.321429,0.0,0.0
4630,0.996741,0.214286,0.0,0.0
7465,0.997093,0.107143,0.0,0.0
3613,0.997158,0.214286,0.075,0.0
5671,0.997796,0.107143,0.0,0.058824
2608,0.996196,0.25,0.0,0.0
971,0.99678,0.214286,0.0,0.0
1463,0.996715,0.0,0.0,0.0
2128,0.997404,0.142857,0.025,0.0
5727,0.997751,0.035714,0.0625,0.0
7624,0.998198,0.035714,0.05,0.0
8325,0.996741,0.142857,0.1625,0.058824
3189,0.997574,0.178571,0.0,0.0
2417,0.996558,0.285714,0.0,0.0
4969,0.996642,0.214286,0.0,0.058824
4903,0.996686,0.035714,0.1875,0.058824
673,0.997295,0.285714,0.0,0.0
4721,0.997158,0.071429,0.0,0.0
3631,0.996741,0.142857,0.0,0.0
6814,0.99721,0.285714,0.0375,0.0
3308,0.996794,0.25,0.2,0.0
8169,0.99663,0.071429,0.1125,0.0
4573,0.996879,0.178571,0.0,0.0
5695,0.997088,0.035714,0.0375,0.0
1587,0.997158,0.107143,0.05,0.0
6688,0.997158,0.107143,0.0,0.0
761,0.997574,0.178571,0.0,0.0
1001,0.996325,0.214286,0.0,0.0
6748,0.996325,0.107143,0.0,0.0
2757,0.996741,0.035714,0.0,0.0
6603,0.996741,0.071429,0.0,0.0
966,0.996686,0.071429,0.0,0.0
6541,0.996884,0.214286,0.0,0.0
1758,0.979694,0.107143,0.0,0.0
2874,0.996686,0.071429,0.0,0.0
3313,0.996615,0.178571,0.0375,0.0
8101,0.997158,0.142857,0.0,0.0
5480,0.997158,0.357143,0.325,0.117647
6283,0.996325,0.071429,0.075,0.058824
5181,0.996325,0.071429,0.075,0.0
3949,0.996794,0.285714,0.0,0.0
929,0.997433,0.285714,0.0,0.0
5110,0.997073,0.285714,0.0,0.0
6140,0.996325,0.071429,0.325,0.0
7396,0.996656,0.142857,0.0,0.0
5888,0.996741,0.071429,0.0,0.0
7696,0.996721,0.357143,0.0,0.0
6986,0.996325,0.142857,0.075,0.058824
7781,0.996746,0.214286,0.0,0.0
3188,0.996855,0.142857,0.0,0.0
7604,0.996741,0.142857,0.0,0.0
1540,0.997427,0.178571,0.0,0.0
684,0.969969,0.285714,0.0,0.0
2221,0.996325,0.071429,0.025,0.0
8832,0.996741,0.142857,0.0,0.0
2966,0.996086,0.142857,0.0,0.0
1078,0.996741,0.214286,0.0,0.0
3196,0.997272,0.357143,0.025,0.0
5518,0.997291,0.25,0.0,0.0
4118,0.996686,0.142857,0.0875,0.058824
3851,0.996269,0.071429,0.55,0.235294
5487,0.996325,0.107143,0.3,0.235294
2468,0.996932,0.142857,0.0,0.0
7274,0.996741,0.071429,0.1375,0.235294
1404,0.996603,0.107143,0.0375,0.0
5835,0.996879,0.178571,0.1,0.235294
5439,0.996902,0.214286,0.0,0.0
419,0.997574,0.178571,0.0,0.0
4500,0.996325,0.071429,0.0,0.0
6877,0.996605,0.178571,0.0,0.0
3023,0.997158,0.071429,0.0375,0.058824
3863,0.996761,0.107143,0.0,0.0
5640,0.99643,0.071429,0.1375,0.058824
5958,0.996325,0.071429,0.0,0.0
2315,0.996656,0.107143,0.0,0.0
3726,0.996601,0.107143,0.0,0.058824
5463,0.996325,0.035714,0.2,0.117647
3284,0.996593,0.321429,0.0,0.0
6631,0.997082,0.214286,0.0,0.0
3237,0.996988,0.214286,0.0,0.0
6925,0.996932,0.142857,0.0,0.0
6995,0.997158,0.214286,0.05,0.0
310,0.996627,0.107143,0.0375,0.0
2161,0.996325,0.035714,0.075,0.117647
944,0.996746,0.071429,0.0,0.0
3247,0.996325,0.178571,0.1,0.058824
1026,0.996325,0.071429,0.225,0.235294
4274,0.997158,0.285714,0.075,0.117647
7036,0.996325,0.0,0.275,0.235294
4990,0.997158,0.142857,0.0,0.0
2150,0.997319,0.25,0.0,0.0
3312,0.996822,0.214286,0.0,0.0
5494,0.997837,0.285714,0.0,0.0
1665,0.999403,0.785714,0.0,0.0
4378,0.996907,0.392857,0.0,0.0
5016,0.997557,0.285714,0.0,0.0
5961,0.997837,0.214286,0.0,0.0
7641,0.996243,0.25,0.225,0.117647
7405,0.997574,0.178571,0.0,0.0
979,0.997712,0.357143,0.0,0.0
181,0.945607,0.107143,0.1125,0.117647
2011,0.996214,0.25,0.1125,0.176471
2355,0.995989,0.142857,0.0,0.0
928,0.997433,0.25,0.0,0.0
1552,0.996741,0.214286,0.05,0.0
471,0.996751,0.107143,0.0,0.0
4240,0.997102,0.142857,0.0375,0.0
5157,0.996325,0.0,0.2,0.0
6775,0.996576,0.321429,0.0,0.0
6265,0.996299,0.071429,0.0,0.0
7580,0.996988,0.178571,0.075,0.0
631,0.996988,0.071429,0.0,0.0
4517,0.996325,0.071429,0.0875,0.058824
1619,0.996325,0.214286,0.175,0.117647
4661,0.997046,0.142857,0.0375,0.0
6362,0.996571,0.321429,0.0,0.0
6680,0.996656,0.178571,0.0625,0.0
4190,0.996902,0.107143,0.0,0.0
3902,0.997158,0.571429,0.025,0.0
4140,0.996299,0.107143,0.0375,0.058824
5905,0.996269,0.464286,0.0375,0.0
4132,0.997082,0.321429,0.0,0.0
1947,0.997435,0.071429,0.0,0.0
8342,0.996325,0.571429,0.475,0.176471
2148,0.996325,0.142857,0.2125,0.176471
4312,0.996615,0.214286,0.0,0.0
1721,0.996741,0.142857,0.0625,0.0
5916,0.997275,0.285714,0.0,0.0
6749,0.996988,0.142857,0.4625,0.411765
8242,0.996741,0.178571,0.4875,0.352941
3311,0.996741,0.178571,0.0,0.0
5504,0.996721,0.464286,0.0,0.0
252,0.997125,0.214286,0.0,0.0
8053,0.997158,0.25,0.0,0.058824
2204,0.996656,0.142857,0.075,0.0
8720,0.996741,0.142857,0.025,0.0
2536,0.996794,0.178571,0.025,0.0
185,0.996656,0.107143,0.075,0.0
4771,0.996214,0.107143,0.025,0.0
6881,0.997059,0.285714,0.0,0.0
8546,0.997249,0.214286,0.0,0.0
7520,0.996552,0.25,0.0,0.0
2903,0.996682,0.178571,0.0,0.0
6779,0.995506,0.285714,0.0,0.0
4836,0.995127,0.25,0.0,0.0
7732,0.996734,0.285714,0.0625,0.0
5541,0.997163,0.071429,0.05,0.0
262,0.997158,0.285714,0.075,0.0
2504,0.997137,0.142857,0.0,0.0
8739,0.997186,0.107143,0.075,0.0
5301,0.996855,0.107143,0.4125,0.0
5966,0.99631,0.285714,0.0375,0.0
278,0.996325,0.142857,0.0375,0.0
4994,0.997078,0.107143,0.0,0.0
2767,0.996741,0.178571,0.0,0.0
5394,0.996784,0.071429,0.0,0.0
2889,0.996325,0.107143,0.0,0.0
8692,0.996576,0.178571,0.0,0.0
2005,0.996741,0.142857,0.0375,0.0
7467,0.997158,0.142857,0.025,0.058824
6761,0.996741,0.178571,0.0,0.0
8833,0.997093,0.071429,0.075,0.0
2771,0.996741,0.071429,0.0625,0.117647
6109,0.997234,0.142857,0.0,0.0
137,0.996571,0.107143,0.0,0.0
4073,0.997574,0.107143,0.0,0.0
5537,0.996741,0.214286,0.0,0.0
1409,0.996325,0.285714,0.0625,0.058824
7705,0.997044,0.214286,0.0,0.0
2136,0.996933,0.214286,0.0,0.0
6129,0.997087,0.214286,0.0,0.0
3956,0.997748,0.214286,0.0,0.0
7033,0.996741,0.107143,0.05,0.0
2812,0.996656,0.142857,0.025,0.0
7178,0.996601,0.464286,0.0,0.0
8441,0.996325,0.107143,0.0,0.0
4308,0.996601,0.035714,0.0,0.0
6309,0.997093,0.107143,0.0,0.0
3335,0.997158,0.142857,0.0375,0.0
7688,0.996158,0.071429,0.0,0.117647
7657,0.996325,0.107143,0.0,0.0
4213,0.996738,0.178571,0.0375,0.0
7495,0.996601,0.107143,0.0,0.0
2170,0.996325,0.107143,0.0375,0.0
4165,0.997073,0.178571,0.0,0.0
1189,0.996823,0.178571,0.0,0.0
8239,0.996661,0.142857,0.0,0.0
8086,0.997158,0.142857,0.0,0.0
3448,0.996741,0.321429,0.0,0.0
1102,0.996214,0.071429,0.0,0.0
2727,0.996299,0.142857,0.0,0.0
7413,0.996741,0.071429,0.125,0.0
4201,0.996847,0.107143,0.15,0.0
6596,0.99744,0.071429,0.0,0.0
2763,0.996902,0.107143,0.0,0.0
2024,0.997339,0.107143,0.0,0.0
3476,0.997093,0.071429,0.075,0.0
794,0.997167,0.107143,0.0,0.0
1633,0.996656,0.107143,0.0,0.0
936,0.996741,0.142857,0.0,0.0
2010,0.954893,0.071429,0.0,0.0
1347,0.996794,0.285714,0.0,0.0
1824,0.996741,0.107143,0.0,0.0
2558,0.997489,0.142857,0.0375,0.0
6947,0.996988,0.107143,0.0375,0.0
7654,0.996043,0.071429,0.525,0.0
8467,0.998823,0.607143,0.05,0.0
3976,0.997424,0.035714,0.0,0.0
6964,0.996571,0.214286,0.1,0.0
3882,0.996656,0.178571,0.0,0.0
2318,0.997263,0.357143,0.0,0.0
2514,0.997078,0.142857,0.0,0.0
8273,0.996284,0.142857,0.0375,0.0
8041,0.997163,0.107143,0.025,0.0
167,0.996685,0.142857,0.0,0.0
8556,0.996741,0.142857,0.0,0.0
4776,0.996656,0.178571,0.0,0.0
5078,0.996515,0.214286,0.0,0.0
7497,0.997249,0.178571,0.0,0.0
2751,0.997249,0.25,0.0375,0.0
3535,0.996686,0.107143,0.025,0.0
5123,0.996741,0.142857,0.0,0.0
549,0.996325,0.142857,0.0,0.0
6542,0.997022,0.071429,0.0,0.058824
4642,0.997284,0.214286,0.0,0.0
3496,0.996325,0.035714,0.0,0.0
4302,0.997574,0.0,0.2,0.0
5306,0.997158,0.0,0.4,0.0
8406,0.99742,0.107143,0.075,0.0
4463,0.996325,0.214286,0.075,0.0
1871,0.979694,0.107143,0.0,0.0
5932,0.997158,0.357143,0.0875,0.058824
6056,0.996671,0.071429,0.0375,0.0
4576,0.963063,0.142857,0.0,0.0
150,0.997157,0.107143,0.0,0.0
2351,0.996325,0.392857,0.0,0.0
7439,0.99634,0.178571,0.15,0.176471
5616,0.996325,0.071429,0.2375,0.0
2079,0.996741,0.214286,0.2375,0.0
3081,0.997158,0.25,0.0,0.0
4514,0.997574,0.214286,0.075,0.0
4199,0.997158,0.214286,0.2,0.058824
7172,0.996715,0.25,0.1125,0.0
352,0.997337,0.214286,0.0,0.0
2985,0.996608,0.357143,0.0,0.0
4537,0.944,0.142857,0.0,0.0
5019,0.996325,0.142857,0.0875,0.0
7108,0.996656,0.107143,0.0,0.0
3818,0.996464,0.25,0.0,0.0
3880,0.996746,0.214286,0.0,0.117647
6823,0.996325,0.285714,0.0,0.0
1447,0.996761,0.178571,0.0,0.0
5956,0.996794,0.285714,0.0,0.0
1093,0.996741,0.214286,0.0375,0.0
6342,0.996794,0.178571,0.0625,0.0
8388,0.997088,0.107143,0.0,0.0
7557,0.997433,0.142857,0.0,0.117647
1963,0.996325,0.071429,0.2375,0.235294
4077,0.996325,0.107143,0.25,0.235294
32,0.996325,0.142857,0.2125,0.235294
136,0.996883,0.107143,0.075,0.0
1852,0.996741,0.035714,0.0875,0.058824
4544,0.996955,0.214286,0.0,0.0
1027,0.99744,0.071429,0.0,0.0
6967,0.998107,0.142857,0.0,0.0
6566,0.996741,0.25,0.0,0.0
6674,0.996243,0.25,0.2625,0.117647
4177,0.996741,0.107143,0.0,0.0
5074,0.996741,0.035714,0.075,0.0
6611,0.996741,0.107143,0.0375,0.0
8794,0.997167,0.142857,0.0,0.058824
4742,0.996325,0.107143,0.0,0.0
4489,0.997073,0.071429,0.0,0.0
7532,0.996325,0.142857,0.0,0.0
5970,0.996325,0.142857,0.225,0.0
2955,0.997158,0.178571,0.0,0.0
2117,0.99721,0.214286,0.0,0.0
7203,0.997158,0.142857,0.1375,0.0
201,0.997234,0.285714,0.0625,0.0
1944,0.998047,0.142857,0.0,0.0
306,0.996325,0.178571,0.0,0.0
541,0.997008,0.071429,0.0,0.0
3660,0.997022,0.285714,0.0,0.0
7002,0.997158,0.178571,0.0,0.0
75,0.997073,0.178571,0.025,0.0
831,0.996269,0.071429,0.1875,0.0
2336,0.996894,0.107143,0.0375,0.0
4319,0.996741,0.142857,0.075,0.0
507,0.996642,0.178571,0.0,0.0
1216,0.997143,0.214286,0.0,0.0
3761,0.997385,0.214286,0.0,0.0
6778,0.998615,0.0,0.1125,0.0
4746,0.997088,0.071429,0.0,0.117647
5740,0.997448,0.142857,0.0,0.0
3010,0.996853,0.142857,0.0,0.0
8191,0.996741,0.035714,0.0,0.0
4488,0.996325,0.107143,0.1625,0.058824
6105,0.996817,0.607143,0.0,0.0
5822,0.996741,0.214286,0.025,0.235294
1375,0.99799,0.142857,0.0,0.0
5788,0.997158,0.035714,0.0625,0.0
5374,0.996325,0.107143,0.175,0.058824
2951,0.996325,0.107143,0.1625,0.176471
7416,0.997363,0.107143,0.075,0.0
6108,0.997842,0.178571,0.0,0.0
3683,0.996325,0.107143,0.1625,0.058824
6187,0.996325,0.107143,0.1875,0.117647
5185,0.996325,0.142857,0.1375,0.0
4387,0.996741,0.071429,0.0,0.0
2341,0.996907,0.321429,0.0,0.0
3824,0.996325,0.035714,0.1125,0.117647
836,0.99722,0.428571,0.0,0.0
8335,0.997472,0.321429,0.0375,0.0
6693,0.997295,0.285714,0.0,0.0
42,0.996327,0.142857,0.0,0.0
5207,0.996242,0.142857,0.0,0.0
1203,0.997065,0.285714,0.075,0.0
6320,0.95217,0.607143,0.0,0.058824
731,0.996325,0.107143,0.15,0.117647
7003,0.996463,0.178571,0.0,0.0
8573,0.996741,0.142857,0.075,0.058824
4604,0.99732,0.357143,0.0,0.0
1210,0.996906,0.142857,0.0,0.0
3400,0.996847,0.142857,0.0,0.0
4090,0.996847,0.107143,0.0,0.0
5408,0.996937,0.142857,0.0375,0.0
3617,0.997196,0.357143,0.0,0.0
6261,0.996741,0.107143,0.0,0.058824
4427,0.996727,0.178571,0.0,0.0
7776,0.997201,0.357143,0.0,0.0
4753,0.996325,0.107143,0.075,0.0
7266,0.996741,0.142857,0.0,0.058824
4389,0.996741,0.178571,0.0,0.0
2124,0.996325,0.107143,0.0,0.0
2369,0.996741,0.214286,0.0,0.0
5027,0.996784,0.142857,0.0,0.0
5922,0.996325,0.071429,0.15,0.176471
6847,0.996741,0.321429,0.0,0.0
345,0.996325,0.071429,0.225,0.117647
7609,0.997934,0.035714,0.0375,0.176471
7947,0.996997,0.428571,0.0,0.0
8839,0.997158,0.071429,0.075,0.058824
1455,0.997489,0.142857,0.0,0.0
7419,0.997371,0.392857,0.0,0.0
3224,0.996741,0.178571,0.0125,0.117647
6038,0.997108,0.25,0.0,0.0
5771,0.996741,0.035714,0.0375,0.0
3250,0.996741,0.071429,0.0875,0.0
1593,0.996741,0.107143,0.1125,0.0
4062,0.999655,0.0,0.0,0.0
8012,0.996656,0.071429,0.0,0.0
3651,0.996932,0.321429,0.0,0.0
8605,0.997158,0.107143,0.1,0.0
38,0.996214,0.107143,0.1375,0.117647
4133,0.996734,0.142857,0.0625,0.0
8529,0.997158,0.071429,0.0,0.0
3254,0.997295,0.428571,0.0,0.0
8257,0.997158,0.392857,0.0,0.0
4673,0.996325,0.25,0.0,0.0
1816,0.996325,0.178571,0.0,0.0
1479,0.997158,0.178571,0.0375,0.0
2401,0.997295,0.5,0.0,0.0
6808,0.997073,0.428571,0.0,0.176471
8717,0.996656,0.178571,0.0,0.058824
5481,0.996601,0.25,0.0,0.058824
4350,0.99721,0.321429,0.0,0.0
6061,0.997045,0.178571,0.0375,0.0
6857,0.996325,0.178571,0.2125,0.176471
580,0.996214,0.035714,0.4875,0.352941
6617,0.997017,0.0,0.325,0.0
1743,0.996325,0.071429,0.1125,0.117647
3913,0.996325,0.071429,0.15,0.0
2577,0.996325,0.107143,0.1625,0.176471
7297,0.996269,0.071429,0.2625,0.176471
4947,0.997158,0.285714,0.0375,0.0
7399,0.996902,0.178571,0.0375,0.0
8446,0.996325,0.071429,0.1,0.117647
8517,0.996325,0.178571,0.1,0.0
7622,0.997158,0.071429,0.0,0.0
5156,0.996741,0.107143,0.0875,0.0
1009,0.996656,0.107143,0.075,0.0
5902,0.996741,0.035714,0.1625,0.0
6159,0.996529,0.107143,0.0,0.0
8396,0.996685,0.142857,0.075,0.0
8019,0.99665,0.178571,0.0,0.0
8566,0.996997,0.25,0.0,0.0
4018,0.9972,0.178571,0.0375,0.0
873,0.996601,0.107143,0.075,0.058824
6550,0.996269,0.142857,0.0,0.0
2466,0.996855,0.178571,0.0,0.0
3999,0.997382,0.107143,0.0,0.0
4469,0.96034,0.071429,0.025,0.0
53,0.996746,0.178571,0.0,0.0
6388,0.996515,0.285714,0.3625,0.0
1729,0.996855,0.071429,0.0,0.0
2174,0.997098,0.107143,0.0375,0.0
6645,0.996741,0.142857,0.0,0.0
6213,0.996572,0.285714,0.0,0.0
7289,0.997101,0.071429,0.0,0.0
3428,0.996269,0.142857,0.0,0.0
4067,0.997574,0.107143,0.0875,0.117647
8744,0.997419,0.142857,0.075,0.0
1825,0.996325,0.214286,0.1,0.117647
351,0.996571,0.142857,0.1125,0.117647
2471,0.997158,0.071429,0.025,0.058824
3729,0.997158,0.071429,0.0,0.058824
5785,0.997489,0.035714,0.025,0.058824
7309,0.997088,0.107143,0.0,0.0
805,0.996325,0.107143,0.0,0.0
8559,0.997038,0.071429,0.025,0.0
8697,0.996879,0.25,0.3625,0.0
2350,0.996325,0.214286,0.0,0.117647
124,0.996741,0.214286,0.0375,0.0
6710,0.997008,0.214286,0.0,0.0
5937,0.996325,0.142857,0.175,0.058824
3163,0.997404,0.071429,0.0,0.0
7769,0.996325,0.214286,0.15,0.0
8186,0.996325,0.142857,0.1625,0.0
4765,0.996325,0.178571,0.1375,0.117647
2475,0.996741,0.071429,0.175,0.0
