yprop/table_1_2.oz31,yprop/table_1_2.oz87,yprop/table_1_2.oz127,yprop/table_1_2.oz11,yprop/table_1_2.Key_1_2,Key_0_0
0.0,0.0,0.0,0.0,4322,5973
0.090909,0.0,0.114286,0.0,2260,7003
0.0,0.0,0.085714,0.0,5612,7198
0.0,0.0,0.057143,0.0,3786,105
0.0,0.0,0.085714,0.1,3277,4692
0.0,0.0,0.114286,0.0,7885,7403
0.0,0.0,0.0,0.0,997,5140
0.0,0.0,0.028571,0.0,7590,3663
0.0,0.0,0.0,0.0,8531,752
0.0,0.0,0.0,0.0,2038,4450
0.0,0.0,0.0,0.0,7621,8582
0.0,0.0,0.428571,0.0,1256,6194
0.0,0.0,0.228571,0.2,2033,7866
0.0,0.0,0.057143,0.0,86,2574
0.0,0.0,0.114286,0.0,3138,1825
0.0,0.0,0.171429,0.3,2738,4826
0.0,0.090909,0.0,0.0,7164,3302
0.0,0.0,0.2,0.0,2728,8587
0.0,0.090909,0.0,0.0,2353,8578
0.0,0.090909,0.0,0.0,445,2959
0.090909,0.0,0.228571,0.0,4675,6414
0.0,0.090909,0.028571,0.0,7092,437
0.0,0.0,0.057143,0.0,6817,8039
0.0,0.0,0.028571,0.0,4147,7945
0.0,0.0,0.171429,0.2,1826,2347
0.0,0.090909,0.057143,0.0,6898,5303
0.0,0.0,0.028571,0.0,6155,6446
0.0,0.0,0.085714,0.1,2918,4689
0.0,0.0,0.028571,0.0,3094,6176
0.0,0.0,0.0,0.0,2302,6979
0.0,0.0,0.085714,0.0,5928,8863
0.0,0.0,0.0,0.0,4328,7634
0.0,0.0,0.0,0.0,1364,4389
0.363636,0.0,0.0,0.0,5340,3100
0.0,0.0,0.028571,0.0,1063,204
0.0,0.0,0.0,0.0,3314,8434
0.0,0.090909,0.371429,0.0,7372,1357
0.0,0.0,0.0,0.0,7566,1613
0.0,0.0,0.142857,0.1,3632,6763
0.0,0.0,0.0,0.0,6866,6958
0.0,0.0,0.0,0.0,7052,1601
0.0,0.0,0.0,0.0,7600,1201
0.0,0.0,0.057143,0.3,6627,8551
0.0,0.0,0.0,0.0,7601,8298
0.0,0.0,0.057143,0.0,8161,2596
0.0,0.090909,0.085714,0.0,6695,120
0.0,0.0,0.028571,0.0,8463,7568
0.090909,0.090909,0.0,0.0,5570,7620
0.181818,0.0,0.028571,0.0,7695,651
0.0,0.0,0.0,0.0,1576,7971
0.0,0.0,0.0,0.0,8266,4446
0.0,0.0,0.028571,0.0,6597,6360
0.0,0.0,0.0,0.0,3125,955
0.0,0.0,0.057143,0.0,1995,7946
0.0,0.0,0.114286,0.1,2707,7939
0.0,0.0,0.0,0.0,8685,1724
0.0,0.0,0.085714,0.0,1849,3497
0.363636,0.0,0.0,0.0,6943,4035
0.181818,0.0,0.285714,0.0,4954,1846
0.0,0.0,0.171429,0.0,5690,8523
0.0,0.0,0.028571,0.0,2360,3393
0.0,0.0,0.028571,0.0,7960,4890
0.0,0.0,0.057143,0.0,1220,413
0.0,0.0,0.0,0.0,3924,7834
0.0,0.0,0.0,0.0,7624,5417
0.090909,0.0,0.0,0.1,6066,3424
0.0,0.0,0.0,0.0,6916,7160
0.0,0.0,0.028571,0.0,6605,2362
0.0,0.0,0.0,0.0,7544,3553
0.090909,0.0,0.171429,0.0,8163,2856
0.0,0.0,0.0,0.0,5100,8077
0.0,0.0,0.171429,0.1,7238,7921
0.0,0.0,0.0,0.0,193,1915
0.0,0.0,0.0,0.0,5311,115
0.090909,0.0,0.171429,0.0,7191,1218
0.0,0.0,0.0,0.0,6396,3744
0.090909,0.0,0.085714,0.0,2986,5573
0.181818,0.090909,0.314286,0.0,5947,4966
0.0,0.0,0.057143,0.0,8326,5595
0.0,0.0,0.0,0.0,1123,6880
0.0,0.0,0.342857,0.0,7522,1603
0.0,0.0,0.142857,0.0,3901,2907
0.0,0.0,0.028571,0.0,7375,4292
0.0,0.0,0.0,0.0,3452,5751
0.0,0.0,0.0,0.0,5906,7507
0.0,0.0,0.028571,0.0,6319,8678
0.0,0.0,0.0,0.0,2963,4770
0.0,0.0,0.0,0.0,2424,987
0.0,0.0,0.0,0.0,2542,3615
0.0,0.0,0.0,0.0,3010,8577
0.0,0.0,0.114286,0.0,2330,2754
0.0,0.0,0.0,0.0,7919,8237
0.0,0.0,0.028571,0.2,1193,3307
0.090909,0.0,0.0,0.0,1695,4183
0.0,0.0,0.4,0.0,770,813
0.0,0.090909,0.085714,0.1,7148,639
0.090909,0.090909,0.085714,0.2,3244,4929
0.0,0.0,0.171429,0.0,7070,2183
0.0,0.0,0.085714,0.2,2924,4426
0.0,0.0,0.0,0.0,7304,4122
0.0,0.0,0.0,0.0,119,4489
0.0,0.0,0.028571,0.0,8276,381
0.0,0.0,0.0,0.0,643,575
0.0,0.0,0.028571,0.0,874,3578
0.0,0.0,0.0,0.0,5418,6417
0.0,0.0,0.0,0.0,202,7391
0.0,0.0,0.028571,0.0,2072,2541
0.0,0.0,0.028571,0.0,130,3619
0.0,0.0,0.0,0.0,150,4132
0.0,0.0,0.0,0.0,5267,6183
0.0,0.0,0.0,0.0,8506,4572
0.0,0.0,0.0,0.0,2836,4911
0.0,0.0,0.057143,0.0,3769,1993
0.0,0.0,0.0,0.0,2278,8315
0.0,0.0,0.0,0.0,4340,448
0.0,0.090909,0.114286,0.0,3953,511
0.0,0.0,0.0,0.0,8389,3877
0.0,0.0,0.0,0.0,278,1775
0.0,0.0,0.057143,0.0,7798,4275
0.0,0.0,0.085714,0.0,6504,2516
0.0,0.0,0.0,0.0,792,5898
0.0,0.0,0.0,0.1,3081,700
0.0,0.0,0.0,0.0,7048,5125
0.0,0.0,0.0,0.0,5630,2044
0.0,0.0,0.0,0.0,1878,4847
0.090909,0.0,0.028571,0.1,4425,992
0.0,0.0,0.0,0.0,5799,4797
0.181818,0.0,0.057143,0.0,1192,1602
0.0,0.0,0.028571,0.0,5889,1860
0.0,0.0,0.057143,0.1,2153,5182
0.0,0.0,0.0,0.0,8382,6167
0.0,0.0,0.057143,0.0,5909,4515
0.0,0.0,0.057143,0.0,2937,5080
0.0,0.0,0.142857,0.0,6419,8688
0.0,0.0,0.0,0.0,4417,3150
0.0,0.0,0.0,0.0,6583,7182
0.0,0.0,0.0,0.0,4501,7576
0.0,0.0,0.085714,0.0,149,6963
0.0,0.0,0.057143,0.0,213,1286
0.0,0.0,0.0,0.0,3305,750
0.0,0.0,0.0,0.0,3044,5001
0.0,0.0,0.0,0.0,1717,7662
0.0,0.0,0.0,0.0,2167,3524
0.090909,0.0,0.0,0.0,1722,3480
0.0,0.0,0.0,0.0,6328,2278
0.0,0.0,0.0,0.0,6207,330
0.0,0.0,0.0,0.0,5363,6948
0.090909,0.0,0.0,0.0,2959,7144
0.0,0.0,0.0,0.0,8557,4396
0.0,0.0,0.0,0.0,6806,4286
0.0,0.0,0.0,0.0,8091,6314
0.0,0.0,0.028571,0.1,246,8880
0.0,0.0,0.057143,0.0,7839,7643
0.0,0.0,0.028571,0.0,6539,3068
0.0,0.0,0.028571,0.0,4064,7028
0.0,0.0,0.0,0.0,888,1611
0.0,0.0,0.0,0.0,556,436
0.0,0.0,0.028571,0.0,8084,2380
0.0,0.0,0.057143,0.0,1376,4985
0.0,0.0,0.0,0.0,4473,2264
0.0,0.090909,0.085714,0.0,8666,3782
0.0,0.0,0.028571,0.0,3089,534
0.0,0.0,0.028571,0.0,1309,7326
0.0,0.0,0.0,0.0,3663,4360
0.0,0.0,0.0,0.0,4319,8166
0.0,0.0,0.085714,0.0,5063,7695
0.0,0.0,0.0,0.0,7474,8105
0.0,0.0,0.0,0.0,1378,5082
0.0,0.0,0.0,0.1,4042,7808
0.0,0.363636,0.0,0.0,287,1065
0.0,0.272727,0.057143,0.0,3780,6308
0.0,0.0,0.057143,0.0,2357,3583
0.0,0.0,0.0,0.0,518,7590
0.0,0.0,0.0,0.0,172,5667
0.0,0.0,0.142857,0.0,7532,2024
0.0,0.0,0.028571,0.0,5235,5207
0.0,0.0,0.028571,0.0,6612,6522
0.0,0.272727,0.0,0.0,3456,6921
0.0,0.0,0.028571,0.0,6345,6356
0.090909,0.090909,0.114286,0.2,1487,2851
0.0,0.0,0.0,0.0,415,6362
0.0,0.0,0.028571,0.0,5408,774
0.181818,0.0,0.028571,0.0,4321,8390
0.0,0.0,0.057143,0.0,364,1147
0.0,0.090909,0.342857,0.0,555,1907
0.0,0.0,0.028571,0.0,1656,5150
0.0,0.0,0.0,0.0,1084,7069
0.0,0.0,0.0,0.0,6353,5029
0.0,0.0,0.0,0.0,7761,1382
0.0,0.0,0.0,0.0,4606,2641
0.0,0.0,0.0,0.0,6061,2799
0.0,0.0,0.057143,0.0,1174,2480
0.0,0.0,0.0,0.0,3894,392
0.0,0.0,0.0,0.0,6834,860
0.090909,0.0,0.057143,0.0,7790,4384
0.0,0.0,0.0,0.0,4578,1239
0.0,0.0,0.028571,0.0,4673,5953
0.0,0.0,0.0,0.0,3065,3142
0.181818,0.0,0.0,0.0,2092,7376
0.0,0.0,0.114286,0.0,2412,6019
0.0,0.0,0.0,0.0,5838,5948
0.0,0.0,0.0,0.0,2575,3541
0.0,0.0,0.028571,0.0,2432,8513
0.0,0.0,0.0,0.0,2322,6325
0.090909,0.0,0.028571,0.0,2914,6069
0.0,0.0,0.0,0.0,7037,7565
0.0,0.0,0.0,0.0,2639,7458
0.0,0.0,0.028571,0.0,6121,6068
0.0,0.0,0.085714,0.0,8012,2159
0.0,0.0,0.0,0.0,7572,7424
0.0,0.0,0.0,0.0,4639,997
0.0,0.0,0.057143,0.0,7884,1289
0.0,0.0,0.0,0.0,4229,2038
0.0,0.0,0.0,0.0,4661,1498
0.0,0.0,0.0,0.0,2536,6017
0.0,0.0,0.0,0.0,8537,7246
0.090909,0.0,0.285714,0.3,6854,7687
0.0,0.0,0.057143,0.0,1816,2030
0.090909,0.0,0.028571,0.0,5756,4838
0.0,0.0,0.0,0.0,4308,4772
0.0,0.0,0.0,0.0,1982,968
0.0,0.0,0.028571,0.0,8549,1735
0.0,0.0,0.028571,0.0,6737,3827
0.0,0.0,0.0,0.0,5224,1779
0.0,0.0,0.0,0.0,7826,7792
0.0,0.0,0.0,0.0,7021,838
0.0,0.0,0.0,0.0,8505,6645
0.0,0.0,0.028571,0.0,5266,7746
0.0,0.0,0.0,0.0,6197,5289
0.0,0.0,0.0,0.0,5290,4592
0.0,0.0,0.114286,0.0,4470,603
0.0,0.0,0.0,0.0,7502,3021
0.0,0.0,0.0,0.0,5287,1371
0.0,0.0,0.085714,0.2,5857,2514
0.0,0.0,0.0,0.0,8191,1607
0.0,0.0,0.028571,0.0,7153,367
0.0,0.0,0.028571,0.0,2980,4979
0.0,0.0,0.057143,0.0,6032,5497
0.0,0.0,0.028571,0.0,4591,5559
0.0,0.0,0.0,0.0,3458,346
0.0,0.0,0.0,0.0,8086,6999
0.0,0.181818,0.057143,0.0,3360,4697
0.0,0.0,0.0,0.0,677,8130
0.0,0.090909,0.085714,0.4,646,5388
0.090909,0.0,0.0,0.0,8142,2151
0.0,0.0,0.0,0.0,1945,3788
0.0,0.272727,0.114286,0.4,6247,6428
0.0,0.0,0.0,0.0,791,3765
0.0,0.0,0.057143,0.0,5147,2773
0.0,0.0,0.0,0.0,6829,86
0.0,0.0,0.571429,0.0,8490,8789
0.0,0.0,0.057143,0.0,7931,1804
0.090909,0.181818,0.428571,0.0,3354,7882
0.0,0.0,0.057143,0.0,6768,7057
0.090909,0.0,0.114286,0.0,1168,5190
0.0,0.0,0.0,0.0,2110,2828
0.0,0.0,0.0,0.0,8489,8242
0.0,0.0,0.0,0.0,1837,4372
0.181818,0.0,0.0,0.0,2109,8843
0.0,0.0,0.0,0.0,8013,1863
0.0,0.0,0.0,0.0,3804,8182
0.0,0.0,0.485714,0.0,3819,7269
0.0,0.0,0.028571,0.2,2159,4610
0.0,0.0,0.028571,0.1,5592,7734
0.0,0.0,0.0,0.0,2392,2938
0.0,0.0,0.0,0.0,6316,8883
0.0,0.0,0.0,0.0,2050,829
0.0,0.0,0.114286,0.0,1551,1166
0.0,0.0,0.0,0.0,788,6382
0.0,0.0,0.057143,0.0,3239,3650
0.0,0.0,0.0,0.0,4292,640
0.0,0.0,0.0,0.0,6073,1891
0.0,0.0,0.057143,0.0,4567,6044
0.0,0.0,0.114286,0.1,6715,7671
0.0,0.0,0.0,0.0,5859,2810
0.0,0.0,0.0,0.0,2550,8411
0.090909,0.0,0.142857,0.0,2163,931
0.0,0.0,0.0,0.0,7390,3684
0.0,0.0,0.057143,0.2,3692,3313
0.0,0.0,0.0,0.0,4182,1325
0.0,0.0,0.0,0.0,4400,6832
0.0,0.0,0.0,0.0,5191,5936
0.0,0.0,0.428571,0.0,2617,1855
0.0,0.181818,0.0,0.1,6904,387
0.0,0.0,0.028571,0.0,776,3917
0.0,0.0,0.0,0.0,6554,6315
0.0,0.0,0.0,0.0,7759,8416
0.0,0.0,0.0,0.0,3557,3545
0.0,0.0,0.0,0.0,6421,753
0.0,0.0,0.0,0.0,1362,3595
0.090909,0.0,0.285714,0.0,5935,5306
0.0,0.0,0.0,0.0,6796,1384
0.090909,0.0,0.142857,0.0,2370,1118
0.0,0.0,0.0,0.0,4005,7485
0.0,0.0,0.171429,0.0,4649,1121
0.090909,0.0,0.085714,0.2,3548,7067
0.0,0.0,0.085714,0.0,1639,7301
0.0,0.0,0.028571,0.0,3062,3849
0.0,0.0,0.057143,0.0,375,7862
0.0,0.0,0.085714,0.0,2678,4123
0.0,0.0,0.142857,0.0,5329,4451
0.0,0.0,0.0,0.0,4231,6003
0.0,0.0,0.028571,0.0,4664,822
0.0,0.0,0.142857,0.0,2262,65
0.0,0.0,0.057143,0.0,548,1402
0.0,0.0,0.0,0.0,6105,3965
0.0,0.0,0.0,0.0,4873,5735
0.0,0.0,0.057143,0.0,1860,4318
0.090909,0.909091,0.2,0.4,5356,7614
0.0,0.0,0.028571,0.0,6668,5939
0.0,0.0,0.0,0.0,1460,798
0.0,0.0,0.0,0.0,1401,6804
0.0,0.0,0.0,0.0,3716,2370
0.0,0.0,0.0,0.0,5517,6121
0.0,0.0,0.085714,0.0,5056,3721
0.0,0.0,0.0,0.0,5803,7818
0.0,0.0,0.0,0.0,1978,4412
0.0,0.0,0.0,0.0,1398,5333
0.0,0.0,0.0,0.0,633,6288
0.0,0.0,0.057143,0.3,4353,1110
0.0,0.0,0.085714,0.0,954,2727
0.0,0.090909,0.0,0.0,1152,8462
0.0,0.0,0.0,0.0,6819,8200
0.0,0.0,0.0,0.0,745,5687
0.0,0.0,0.0,0.0,4378,914
0.0,0.0,0.057143,0.0,4744,1543
0.0,0.0,0.142857,0.1,80,92
0.0,0.0,0.028571,0.0,4683,1085
0.0,0.090909,0.028571,0.0,7913,1145
0.0,0.0,0.057143,0.0,349,2778
0.0,0.0,0.0,0.0,637,3566
0.0,0.0,0.0,0.0,5970,5956
0.090909,0.181818,0.114286,0.4,5875,4628
0.0,0.0,0.0,0.0,267,7569
0.0,0.0,0.057143,0.0,1949,5195
0.0,0.0,0.285714,0.0,1392,2890
0.0,0.0,0.0,0.0,423,5837
0.090909,0.0,0.0,0.0,7868,8597
0.0,0.0,0.057143,0.0,8190,8508
0.0,0.0,0.0,0.0,2287,1807
0.0,0.0,0.057143,0.0,676,2121
0.0,0.0,0.0,0.0,1649,8274
0.0,0.090909,0.0,0.0,6198,7393
0.181818,0.0,0.0,0.0,2551,3330
0.0,0.181818,0.0,0.0,6656,7740
0.0,0.0,0.028571,0.0,333,5283
0.0,0.0,0.0,0.0,3080,1042
0.0,0.0,0.0,0.0,5700,350
0.090909,0.0,0.0,0.0,4498,345
0.090909,0.0,0.0,0.0,4365,5570
0.090909,0.0,0.028571,0.1,7528,3107
0.0,0.0,0.0,0.0,7168,5202
0.090909,0.0,0.171429,0.3,8074,884
0.090909,0.090909,0.0,0.0,5130,8842
0.090909,0.0,0.0,0.0,8097,8681
0.0,0.0,0.2,0.2,7594,5978
0.0,0.0,0.085714,0.0,6917,285
0.0,0.0,0.028571,0.0,3111,499
0.090909,0.0,0.0,0.0,2589,47
0.0,0.0,0.0,0.0,2660,4462
0.0,0.0,0.057143,0.0,1736,1646
0.0,0.0,0.285714,0.0,5804,686
0.0,0.0,0.0,0.0,1434,4521
0.0,0.0,0.0,0.0,4731,5627
0.0,0.0,0.0,0.0,5603,4830
0.090909,0.0,0.085714,0.1,2811,2736
0.0,0.0,0.0,0.0,7422,3666
0.0,0.0,0.0,0.1,59,8850
0.0,0.0,0.028571,0.0,7077,8155
0.0,0.0,0.0,0.0,2274,2868
0.0,0.0,0.028571,0.0,3375,7926
0.0,0.0,0.028571,0.0,921,1678
0.0,0.363636,0.0,0.0,6680,3620
0.0,0.0,0.0,0.0,8152,2320
0.0,0.0,0.0,0.0,5481,5059
0.0,0.090909,0.142857,0.1,4766,1839
0.0,0.0,0.028571,0.0,5635,970
0.0,0.0,0.0,0.0,8184,6665
0.0,0.0,0.028571,0.0,7051,1431
0.0,0.0,0.0,0.0,3311,5414
0.0,0.090909,0.114286,0.0,4538,906
0.181818,0.0,0.142857,0.0,115,578
0.0,0.0,0.171429,0.0,8245,6975
0.0,0.0,0.0,0.0,3266,8176
0.0,0.0,0.085714,0.0,2881,933
0.0,0.0,0.085714,0.0,5768,3623
0.0,0.0,0.0,0.0,1348,5065
0.0,0.0,0.114286,0.0,1788,1725
0.0,0.0,0.057143,0.0,2316,211
0.0,0.0,0.0,0.0,4302,5915
0.0,0.0,0.142857,0.0,4170,7607
0.0,0.0,0.0,0.1,217,1945
0.0,0.0,0.0,0.0,640,4818
0.0,0.0,0.057143,0.0,6190,3072
0.0,0.0,0.0,0.0,4418,2978
0.0,0.0,0.057143,0.0,6307,1985
0.0,0.0,0.0,0.0,7324,175
0.0,0.0,0.0,0.0,3190,3001
0.090909,0.181818,0.057143,0.0,7029,2288
0.0,0.0,0.0,0.0,146,5495
0.0,0.0,0.0,0.0,4632,4300
0.0,0.090909,0.0,0.0,6892,1494
0.0,0.0,0.057143,0.0,4318,167
0.0,0.0,0.0,0.0,4552,5062
0.0,0.0,0.057143,0.0,3323,6591
0.0,0.090909,0.028571,0.0,5848,41
0.0,0.0,0.028571,0.0,6997,2551
0.0,0.0,0.057143,0.0,2582,5899
0.0,0.0,0.0,0.0,2151,8522
0.0,0.0,0.0,0.0,2064,3028
0.0,0.0,0.057143,0.0,7162,6606
0.0,0.0,0.028571,0.0,4223,1951
0.0,0.0,0.0,0.0,3221,8822
0.0,0.0,0.0,0.0,1986,131
0.0,0.0,0.0,0.0,438,36
0.181818,0.0,0.0,0.0,4564,4841
0.0,0.0,0.0,0.0,2261,1229
0.0,0.0,0.028571,0.0,8465,7211
0.0,0.0,0.0,0.0,6185,267
0.0,0.0,0.0,0.0,7926,2632
0.0,0.0,0.028571,0.0,7056,895
0.0,0.0,0.028571,0.0,6858,5189
0.0,0.090909,0.028571,0.1,3204,4496
0.0,0.0,0.0,0.0,3404,5310
0.0,0.0,0.2,0.1,4586,2831
0.0,0.0,0.0,0.0,5182,4381
0.0,0.090909,0.057143,0.0,7956,5788
0.0,0.0,0.0,0.0,3343,6565
0.0,0.0,0.0,0.0,3522,1950
0.0,0.0,0.0,0.0,7288,4996
0.090909,0.0,0.0,0.0,2725,6674
0.0,0.0,0.057143,0.0,6065,8876
0.181818,0.0,0.142857,0.1,6679,5598
0.0,0.0,0.057143,0.0,5448,1765
0.0,0.0,0.0,0.0,5536,4905
0.0,0.0,0.0,0.0,1277,293
0.0,0.0,0.0,0.0,4438,5509
0.0,0.0,0.0,0.1,8352,1358
0.0,0.0,0.028571,0.0,4931,2621
0.090909,0.0,0.0,0.0,2705,907
0.0,0.0,0.0,0.0,7066,982
0.0,0.0,0.0,0.0,1237,936
0.0,0.0,0.0,0.0,3853,3179
0.0,0.0,0.057143,0.0,3443,5374
0.0,0.0,0.0,0.0,1646,1287
0.0,0.0,0.0,0.0,5396,1492
0.0,0.0,0.028571,0.0,8541,2989
0.0,0.0,0.0,0.0,4751,90
0.0,0.0,0.028571,0.0,7485,5758
0.0,0.0,0.0,0.0,6226,552
0.0,0.0,0.0,0.0,860,6149
0.0,0.363636,0.0,0.0,1117,1323
0.090909,0.0,0.2,0.0,492,2786
0.090909,0.181818,0.0,0.1,5249,1787
0.090909,0.0,0.0,0.0,7218,4824
0.0,0.0,0.0,0.0,8878,2791
0.0,0.0,0.0,0.0,4829,5474
0.0,0.272727,0.0,0.0,6640,1536
0.0,0.0,0.057143,0.0,8570,4283
0.0,0.090909,0.0,0.0,2688,2488
0.090909,0.0,0.085714,0.1,7999,4603
0.0,0.0,0.285714,0.0,6016,2066
0.0,0.0,0.057143,0.1,8536,7264
0.0,0.0,0.0,0.2,3051,5778
0.0,0.0,0.0,0.0,6633,5330
0.0,0.0,0.0,0.0,2179,6202
0.0,0.0,0.0,0.0,7687,8264
0.0,0.0,0.0,0.0,7592,7408
0.0,0.0,0.114286,0.0,4279,2585
0.0,0.0,0.0,0.0,5862,1549
0.0,0.0,0.057143,0.0,2992,717
0.0,0.0,0.0,0.0,3427,833
0.0,0.0,0.0,0.0,5995,4110
0.181818,0.0,0.0,0.0,236,2440
0.090909,0.0,0.142857,0.0,441,5467
0.0,0.0,0.0,0.0,1793,892
0.0,0.0,0.028571,0.1,6871,1298
0.0,0.0,0.0,0.0,5158,7986
0.181818,0.0,0.057143,0.0,4945,3716
0.0,0.0,0.0,0.0,1915,582
0.0,0.0,0.0,0.0,1216,5133
0.0,0.0,0.0,0.0,6008,1903
0.363636,0.0,0.0,0.0,5061,6439
0.0,0.0,0.0,0.0,4330,4822
0.090909,0.0,0.228571,0.2,3832,1146
0.0,0.0,0.0,0.0,6363,2604
0.0,0.0,0.057143,0.0,3912,4418
0.0,0.0,0.085714,0.0,1263,3609
0.272727,0.0,0.0,0.1,2477,6081
0.0,0.0,0.057143,0.2,8215,8548
0.0,0.0,0.028571,0.1,8359,1526
0.0,0.0,0.0,0.0,4104,7105
0.0,0.0,0.028571,0.0,6514,1427
0.0,0.0,0.057143,0.0,2329,1818
0.0,0.0,0.0,0.0,832,2451
0.0,0.0,0.057143,0.0,8714,1691
0.0,0.0,0.0,0.0,6471,1976
0.0,0.0,0.057143,0.0,6952,3483
0.0,0.0,0.028571,0.0,2517,2747
0.0,0.0,0.057143,0.0,4635,4806
0.0,0.0,0.0,0.0,1304,3798
0.0,0.0,0.0,0.0,7829,1918
0.0,0.0,0.0,0.0,14,4077
0.0,0.0,0.028571,0.0,1445,6216
0.0,0.0,0.0,0.0,6199,1004
0.0,0.0,0.028571,0.0,6660,766
0.0,0.0,0.0,0.0,3796,8480
0.090909,0.0,0.028571,0.0,480,2528
0.0,0.090909,0.342857,0.1,3650,2146
0.0,0.0,0.0,0.0,6273,4507
0.090909,0.0,0.0,0.0,7742,7034
0.0,0.0,0.0,0.0,6645,5816
0.0,0.0,0.0,0.0,659,6634
0.0,0.0,0.114286,0.0,7270,6651
0.0,0.0,0.0,0.0,4991,8806
0.0,0.0,0.028571,0.0,1873,778
0.0,0.090909,0.228571,0.0,5662,1080
0.0,0.0,0.0,0.0,7378,2132
0.0,0.0,0.142857,0.0,7713,4641
0.0,0.090909,0.085714,0.1,855,2002
0.0,0.0,0.0,0.0,934,5097
0.0,0.0,0.142857,0.3,6439,4974
0.0,0.0,0.0,0.0,3072,8727
0.0,0.0,0.114286,0.1,13,3886
0.0,0.0,0.114286,0.0,3287,2436
0.0,0.0,0.0,0.0,6097,7380
0.0,0.0,0.028571,0.0,920,4616
0.090909,0.0,0.085714,0.0,4452,4864
0.0,0.0,0.0,0.0,8847,8428
0.0,0.0,0.0,0.0,1634,4753
0.0,0.0,0.171429,0.1,3933,5812
0.0,0.0,0.0,0.0,2081,410
0.0,0.0,0.0,0.0,8590,3442
0.0,0.0,0.0,0.0,28,634
0.0,0.0,0.0,0.0,6691,8287
0.0,0.0,0.0,0.1,1667,1605
0.0,0.0,0.0,0.0,1441,354
0.0,0.0,0.0,0.0,7065,5860
0.0,0.090909,0.257143,0.2,8448,6139
0.0,0.0,0.0,0.0,161,5120
0.0,0.0,0.085714,0.1,3823,617
0.0,0.0,0.028571,0.0,7552,2982
0.0,0.0,0.0,0.0,5845,7207
0.0,0.0,0.285714,0.2,4415,6219
0.0,0.0,0.057143,0.0,3410,6808
0.272727,0.0,0.0,0.0,6389,7297
0.0,0.090909,0.057143,0.0,2822,5248
0.0,0.0,0.0,0.0,7767,5561
0.0,0.0,0.0,0.0,1154,1505
0.0,0.0,0.0,0.0,8801,2075
0.0,0.0,0.342857,0.2,2702,6904
0.0,0.0,0.0,0.0,1694,3080
0.0,0.0,0.028571,0.0,4536,7427
0.0,0.0,0.085714,0.2,413,1284
0.0,0.0,0.0,0.0,7568,2708
0.0,0.0,0.0,0.0,2114,1865
0.0,0.0,0.028571,0.1,3847,4576
0.0,0.090909,0.257143,0.2,218,4270
0.0,0.090909,0.0,0.0,7206,5727
0.090909,0.0,0.028571,0.0,5629,1708
0.0,0.0,0.028571,0.0,4894,596
0.090909,0.0,0.2,0.4,3276,2232
0.0,0.0,0.0,0.0,6911,8662
0.0,0.0,0.0,0.0,817,6825
0.0,0.0,0.0,0.0,2494,2526
0.0,0.0,0.0,0.0,8690,876
0.0,0.0,0.0,0.0,3952,4503
0.0,0.0,0.0,0.0,5027,1434
0.0,0.0,0.0,0.0,6139,8093
0.0,0.0,0.0,0.0,2777,3387
0.0,0.0,0.0,0.0,5501,944
0.0,0.090909,0.0,0.0,8167,6197
0.0,0.0,0.0,0.0,2957,3029
0.0,0.0,0.0,0.1,3533,3321
0.0,0.0,0.0,0.0,1746,3540
0.0,0.0,0.057143,0.0,2069,1749
0.0,0.0,0.057143,0.0,5979,4205
0.0,0.0,0.028571,0.0,1520,1484
0.0,0.0,0.057143,0.2,6082,8269
0.0,0.181818,0.0,0.0,8028,974
0.0,0.0,0.0,0.0,6462,2880
0.0,0.0,0.085714,0.0,3225,347
0.0,0.0,0.0,0.0,6693,2099
0.0,0.0,0.028571,0.0,7775,7199
0.0,0.0,0.0,0.0,6130,3118
0.0,0.0,0.0,0.0,6426,6850
0.0,0.0,0.314286,0.0,7756,7357
0.0,0.0,0.0,0.0,2290,4883
0.0,0.0,0.0,0.0,3003,3966
0.0,0.0,0.0,0.0,2893,4886
0.0,0.0,0.0,0.0,7269,1199
0.181818,0.0,0.057143,0.0,4219,3278
0.090909,0.0,0.0,0.1,4576,8170
0.0,0.0,0.028571,0.0,1329,6826
0.0,0.0,0.0,0.0,4888,6217
0.0,0.0,0.0,0.0,5480,8397
0.0,0.0,0.028571,0.0,4885,5879
0.090909,0.0,0.028571,0.0,4487,1571
0.0,0.0,0.971429,0.0,2082,128
0.0,0.0,0.171429,0.0,1266,3946
0.0,0.0,0.142857,0.1,6106,3158
0.0,0.0,0.0,0.0,3531,4164
0.090909,0.0,0.285714,0.2,1234,6724
0.0,0.0,0.0,0.0,1773,2332
0.090909,0.0,0.457143,0.0,8775,1353
0.0,0.0,0.028571,0.0,8123,8190
0.0,0.0,0.057143,0.0,3728,3099
0.0,0.0,0.0,0.0,8312,2194
0.0,0.0,0.0,0.0,8059,7776
0.0,0.0,0.0,0.0,2059,412
0.0,0.0,0.0,0.0,2189,5308
0.0,0.0,0.142857,0.0,6445,3593
0.0,0.0,0.0,0.0,940,8820
0.090909,0.0,0.142857,0.2,7562,2619
0.0,0.0,0.114286,0.0,2647,2206
0.090909,0.0,0.057143,0.0,4230,4051
0.0,0.0,0.085714,0.1,8149,8184
0.0,0.0,0.0,0.1,3274,4004
0.0,0.0,0.228571,0.0,6171,98
0.0,0.0,0.057143,0.0,3698,8541
0.0,0.0,0.0,0.0,308,306
