yprop/table_1_3.oz173,yprop/table_1_3.oz131,yprop/table_1_3.oz178,yprop/table_1_3.oz177,yprop/table_1_3.Key_1_3,Key_0_0
0.083333,0.0,0.0,0.0,8095,1303
0.0,0.0,0.0,0.055556,7329,7983
0.0,0.1,0.0,0.0,706,1373
0.0,0.0,0.0,0.0,1345,4227
0.083333,0.05,0.0,0.111111,2040,5776
0.0,0.0,0.0,0.0,6774,5973
0.166667,0.0,0.0,0.0,7987,7003
0.083333,0.05,0.166667,0.055556,1894,7198
0.0,0.1,0.0,0.194444,8359,105
0.0,0.05,0.0,0.027778,332,4692
0.0,0.0,0.0,0.0,1720,7403
0.0,0.0,0.0,0.0,4038,5140
0.0,0.2,0.0,0.0,6665,3663
0.0,0.0,0.0,0.0,8058,752
0.083333,0.0,0.0,0.0,3568,4450
0.166667,0.0,0.0,0.0,2705,8582
0.0,0.0,0.0,0.333333,4537,6194
0.0,0.0,0.0,0.111111,2612,7866
0.0,0.0,0.0,0.055556,8014,2574
0.0,0.0,0.0,0.111111,8204,1825
0.0,0.0,0.0,0.138889,7189,4826
0.0,0.05,0.0,0.083333,1421,3302
0.0,0.15,0.0,0.055556,676,8587
0.0,0.1,0.0,0.0,34,8578
0.0,0.0,0.0,0.0,2333,2959
0.083333,0.2,0.0,0.361111,1633,6414
0.0,0.0,0.0,0.222222,4759,437
0.0,0.1,0.0,0.111111,866,8039
0.0,0.6,0.166667,0.0,1988,7945
0.0,0.1,0.333333,0.055556,2998,2347
0.0,0.0,0.0,0.222222,2873,5303
0.083333,0.05,0.166667,0.25,6359,6446
0.0,0.0,0.0,0.083333,1307,4689
0.0,0.0,0.0,0.0,5387,6176
0.083333,0.0,0.0,0.0,1467,6979
0.0,0.0,0.0,0.0,4023,8863
0.0,0.0,0.0,0.0,3395,7634
0.0,0.0,0.0,0.0,2008,4389
0.083333,0.05,0.0,0.0,1388,3100
0.0,0.05,0.0,0.055556,1951,204
0.0,0.05,0.0,0.0,5551,8434
0.0,0.05,0.0,0.055556,8859,1357
0.0,0.2,0.0,0.0,7594,1613
0.0,0.0,0.0,0.083333,4887,6763
0.0,0.0,0.0,0.0,6813,6958
0.0,0.0,0.0,0.083333,683,1601
0.083333,0.25,0.0,0.0,7876,1201
0.0,0.0,0.0,0.166667,7643,8551
0.0,0.0,0.0,0.0,6896,8298
0.0,0.05,0.0,0.0,5663,2596
0.0,0.15,0.0,0.111111,1023,120
0.083333,0.05,0.0,0.0,2926,7568
0.083333,0.0,0.0,0.083333,6672,7620
0.0,0.1,0.0,0.166667,7085,651
0.0,0.0,0.0,0.083333,8242,7971
0.0,0.0,0.0,0.0,7756,4446
0.0,0.15,0.166667,0.0,4481,6360
0.166667,0.2,0.0,0.0,1052,955
0.0,0.15,0.0,0.194444,6304,7946
0.0,0.0,0.0,0.194444,1965,7939
0.0,0.05,0.0,0.0,6131,1724
0.0,0.1,0.0,0.111111,8173,3497
0.083333,0.05,0.0,0.0,471,4035
0.0,0.2,0.333333,0.0,8157,1846
0.0,0.3,0.0,0.222222,4750,8523
0.0,0.0,0.0,0.0,3094,3393
0.0,0.1,0.166667,0.0,6467,4890
0.0,0.0,0.0,0.0,819,413
0.0,0.0,0.0,0.0,4819,7834
0.0,0.0,0.0,0.0,7199,5417
0.0,0.1,0.0,0.166667,4892,3424
0.0,0.05,0.0,0.0,6113,7160
0.0,0.0,0.0,0.0,2108,2362
0.0,0.0,0.0,0.0,7002,3553
0.0,0.0,0.0,0.111111,7957,2856
0.0,0.0,0.0,0.0,5305,8077
0.0,0.0,0.0,0.166667,8207,7921
0.0,0.0,0.0,0.0,2648,1915
0.0,0.1,0.0,0.0,1881,115
0.0,0.05,0.0,0.055556,159,1218
0.0,0.0,0.0,0.083333,5250,3744
0.0,0.1,0.0,0.138889,6450,5573
0.083333,0.2,0.0,0.194444,5381,4966
0.0,0.05,0.0,0.111111,4541,5595
0.0,0.0,0.0,0.0,6772,6880
0.0,0.0,0.0,0.111111,4553,1603
0.0,0.0,0.0,0.055556,1819,2907
0.0,0.05,0.0,0.0,4798,4292
0.0,0.05,0.0,0.0,1022,5751
0.083333,0.05,0.0,0.0,3644,7507
0.0,0.0,0.0,0.0,4306,8678
0.0,0.05,0.0,0.083333,6794,4770
0.0,0.05,0.0,0.0,2115,987
0.083333,0.1,0.0,0.166667,8130,3615
0.0,0.0,0.0,0.0,945,8577
0.0,0.0,0.0,0.055556,0,2754
0.0,0.05,0.0,0.0,7928,8237
0.166667,0.0,0.083333,0.111111,6835,3307
0.0,0.1,0.0,0.0,6592,4183
0.0,0.0,0.0,0.222222,6699,813
0.083333,0.0,0.166667,0.222222,8352,639
0.0,0.1,0.166667,0.055556,5852,4929
0.0,0.0,0.0,0.222222,8458,2183
0.0,0.15,0.25,0.055556,1840,4426
0.0,0.05,0.0,0.0,6148,4122
0.0,0.15,0.0,0.0,8341,4489
0.0,0.0,0.0,0.0,7762,381
0.0,0.0,0.0,0.0,1567,575
0.0,0.0,0.0,0.055556,4712,3578
0.0,0.0,0.0,0.0,5083,6417
0.0,0.2,0.0,0.0,1403,7391
0.0,0.0,0.0,0.055556,7583,2541
0.0,0.0,0.0,0.0,5406,3619
0.0,0.0,0.0,0.0,8869,4132
0.0,0.1,0.0,0.083333,4220,6183
0.166667,0.0,0.0,0.166667,7212,4572
0.083333,0.05,0.0,0.083333,587,4911
0.0,0.15,0.0,0.111111,2864,1993
0.0,0.0,0.0,0.083333,500,8315
0.083333,0.05,0.0,0.0,658,448
0.0,0.2,0.0,0.222222,6283,511
0.0,0.0,0.083333,0.0,8790,3877
0.083333,0.2,0.0,0.166667,6024,1775
0.0,0.0,0.0,0.083333,6423,4275
0.0,0.0,0.0,0.083333,3016,2516
0.0,0.05,0.0,0.166667,3920,5898
0.083333,0.1,0.0,0.0,7419,700
0.0,0.0,0.0,0.0,7205,5125
0.0,0.0,0.0,0.0,941,2044
0.0,0.0,0.0,0.0,1204,4847
0.0,0.1,0.166667,0.166667,6594,992
0.0,0.0,0.0,0.0,5932,4797
0.0,0.0,0.0,0.166667,565,1602
0.0,0.0,0.0,0.027778,3036,1860
0.083333,0.0,0.333333,0.25,4533,5182
0.0,0.0,0.0,0.0,6839,6167
0.0,0.0,0.0,0.0,7779,4515
0.416667,0.0,0.0,0.055556,1581,5080
0.0,0.05,0.0,0.111111,1666,8688
0.0,0.0,0.0,0.0,3550,3150
0.0,0.2,0.0,0.083333,3321,7182
0.0,0.1,0.0,0.0,1153,7576
0.0,0.0,0.0,0.0,1373,6963
0.0,0.05,0.0,0.138889,302,1286
0.0,0.05,0.0,0.0,3729,750
0.0,0.1,0.0,0.0,6302,5001
0.0,0.05,0.0,0.083333,5605,7662
0.0,0.0,0.0,0.0,1175,3524
0.0,0.0,0.0,0.0,5774,3480
0.083333,0.0,0.0,0.0,7093,2278
0.0,0.0,0.0,0.0,1430,330
0.0,0.0,0.0,0.0,8020,6948
0.0,0.0,0.0,0.083333,5286,7144
0.0,0.0,0.0,0.0,224,4396
0.0,0.05,0.0,0.083333,4538,4286
0.0,0.2,0.0,0.166667,233,6314
0.0,0.0,0.0,0.0,8190,8880
0.0,0.0,0.0,0.111111,918,7643
0.0,0.05,0.0,0.055556,4769,3068
0.0,0.05,0.0,0.055556,660,7028
0.0,0.15,0.0,0.166667,3817,1611
0.0,0.05,0.0,0.083333,1879,436
0.0,0.05,0.0,0.055556,2013,2380
0.0,0.0,0.0,0.0,5237,4985
0.0,0.05,0.0,0.166667,2834,2264
0.083333,0.05,0.0,0.138889,2038,3782
0.0,0.0,0.0,0.138889,4473,534
0.0,0.3,0.166667,0.0,5503,7326
0.0,0.0,0.0,0.0,5770,4360
0.0,0.0,0.0,0.0,3334,8166
0.0,0.0,0.0,0.0,6998,7695
0.0,0.05,0.0,0.0,4554,8105
0.0,0.0,0.0,0.0,5001,5082
0.0,0.0,0.0,0.0,6377,7808
0.0,0.05,0.0,0.0,2911,1065
0.166667,0.05,0.0,0.0,7411,6308
0.0,0.1,0.0,0.0,6861,3583
0.0,0.2,0.0,0.0,8215,7590
0.0,0.0,0.0,0.0,3314,5667
0.0,0.0,0.0,0.0,8120,2024
0.0,0.05,0.0,0.0,2931,5207
0.0,0.0,0.0,0.0,7549,6522
0.0,0.1,0.0,0.0,7332,6921
0.0,0.05,0.0,0.138889,6448,6356
0.0,0.05,0.0,0.083333,4303,2851
0.0,0.05,0.0,0.083333,7776,6362
0.0,0.0,0.0,0.055556,5376,774
0.083333,0.1,0.0,0.222222,2073,8390
0.0,0.0,0.0,0.0,7064,1147
0.0,0.15,0.0,0.111111,4431,1907
0.0,0.0,0.0,0.222222,7243,5150
0.0,0.0,0.0,0.0,4285,7069
0.0,0.1,0.0,0.0,6178,5029
0.0,0.0,0.0,0.0,5430,1382
0.0,0.0,0.0,0.0,7661,2641
0.0,0.05,0.0,0.027778,6412,2799
0.0,0.05,0.0,0.0,1500,2480
0.0,0.0,0.0,0.0,4761,392
0.0,0.0,0.0,0.0,1298,860
0.0,0.0,0.0,0.0,7628,4384
0.0,0.0,0.0,0.0,2202,1239
0.0,0.1,0.166667,0.0,5616,5953
0.0,0.2,0.0,0.083333,7626,3142
0.0,0.0,0.0,0.0,1041,7376
0.0,0.0,0.0,0.055556,6718,6019
0.0,0.0,0.0,0.0,2033,5948
0.0,0.0,0.0,0.0,6129,3541
0.0,0.05,0.0,0.055556,807,8513
0.0,0.0,0.0,0.0,5975,6325
0.0,0.1,0.0,0.138889,2855,6069
0.0,0.0,0.0,0.0,7356,7565
0.0,0.05,0.0,0.0,7893,7458
0.0,0.0,0.0,0.0,2406,6068
0.0,0.25,0.166667,0.361111,331,2159
0.0,0.0,0.0,0.0,5036,7424
0.083333,0.05,0.0,0.0,6439,997
0.166667,0.05,0.0,0.055556,6595,1289
0.083333,0.0,0.0,0.0,1377,2038
0.083333,0.0,0.0,0.083333,6427,1498
0.0,0.0,0.0,0.0,7977,6017
0.0,0.0,0.0,0.0,3813,7246
0.0,0.2,0.0,0.277778,6398,7687
0.0,0.05,0.0,0.111111,2980,2030
0.0,0.05,0.0,0.055556,2672,4838
0.166667,0.1,0.0,0.0,3398,4772
0.0,0.0,0.0,0.083333,1654,968
0.0,0.0,0.0,0.138889,7006,1735
0.0,0.0,0.0,0.138889,3224,3827
0.0,0.05,0.0,0.083333,5872,1779
0.0,0.1,0.0,0.0,2109,7792
0.0,0.0,0.0,0.0,1161,838
0.0,0.0,0.0,0.0,7528,6645
0.0,0.05,0.0,0.055556,7758,7746
0.0,0.1,0.0,0.0,2638,5289
0.0,0.1,0.0,0.166667,883,4592
0.0,0.0,0.0,0.194444,8191,603
0.0,0.0,0.0,0.0,6117,3021
0.166667,0.0,0.0,0.0,1997,1371
0.0,0.3,0.5,0.333333,8094,2514
0.0,0.05,0.0,0.0,3272,1607
0.0,0.0,0.0,0.0,8553,367
0.0,0.0,0.0,0.0,6943,4979
0.0,0.05,0.0,0.111111,4347,5497
0.083333,0.05,0.0,0.0,3209,5559
0.0,0.0,0.083333,0.027778,2761,346
0.0,0.0,0.0,0.0,6853,6999
0.0,0.0,0.083333,0.111111,3130,4697
0.25,0.05,0.0,0.083333,4772,8130
0.166667,0.05,0.0,0.166667,1367,5388
0.083333,0.0,0.0,0.083333,978,2151
0.083333,0.0,0.0,0.0,3327,3788
0.0,0.15,0.0,0.194444,1694,6428
0.0,0.0,0.0,0.0,4005,3765
0.0,0.0,0.0,0.0,2029,2773
0.0,0.0,0.0,0.0,469,86
0.0,0.1,0.0,0.111111,5732,8789
0.0,0.1,0.0,0.055556,4718,1804
0.0,0.05,0.0,0.166667,7213,7882
0.0,0.0,0.0,0.0,4570,7057
0.0,0.05,0.0,0.0,8785,5190
0.0,0.0,0.0,0.0,7689,2828
0.0,0.0,0.0,0.0,6953,8242
0.0,0.0,0.0,0.0,817,4372
0.0,0.0,0.0,0.0,1211,8843
0.0,0.0,0.0,0.0,7618,1863
0.0,0.05,0.0,0.083333,1082,8182
0.0,0.0,0.0,0.0,2942,7269
0.0,0.0,0.0,0.055556,7905,4610
0.166667,0.0,0.416667,0.0,8463,7734
0.0,0.0,0.0,0.0,3208,2938
0.0,0.0,0.0,0.0,4845,8883
0.083333,0.05,0.0,0.0,7422,829
0.0,0.1,0.0,0.055556,1711,1166
0.0,0.05,0.0,0.083333,1338,6382
0.0,0.1,0.0,0.111111,2297,3650
0.0,0.0,0.0,0.0,6198,640
0.0,0.05,0.0,0.0,869,1891
0.0,0.0,0.0,0.166667,2366,6044
0.0,0.0,0.0,0.0,3647,7671
0.0,0.0,0.0,0.0,6015,2810
0.083333,0.05,0.0,0.083333,5938,8411
0.083333,0.0,0.0,0.0,3486,931
0.0,0.05,0.0,0.083333,3472,3684
0.0,0.1,0.416667,0.083333,386,3313
0.0,0.1,0.0,0.0,361,1325
0.083333,0.0,0.0,0.0,3296,6832
0.0,0.0,0.0,0.0,3214,5936
0.0,0.0,0.0,0.333333,2924,1855
0.083333,0.0,0.5,0.0,5483,387
0.0,0.3,0.0,0.0,6517,3917
0.0,0.05,0.0,0.0,511,6315
0.0,0.05,0.0,0.0,1798,8416
0.0,0.0,0.0,0.0,3753,3545
0.0,0.05,0.0,0.0,4281,753
0.0,0.1,0.0,0.0,5861,3595
0.0,0.05,0.0,0.055556,8520,5306
0.0,0.0,0.0,0.0,845,1384
0.0,0.1,0.0,0.111111,152,1118
0.0,0.0,0.0,0.166667,7967,7485
0.0,0.1,0.0,0.111111,7301,1121
0.0,0.0,0.0,0.055556,2122,7067
0.0,0.05,0.0,0.111111,7437,7301
0.0,0.05,0.0,0.055556,6487,3849
0.0,0.05,0.0,0.138889,6820,7862
0.0,0.0,0.0,0.0,4625,4123
0.0,0.1,0.0,0.194444,5603,4451
0.0,0.0,0.0,0.166667,335,6003
0.0,0.0,0.0,0.0,4150,822
0.0,0.05,0.0,0.055556,6733,65
0.0,0.1,0.0,0.111111,1586,1402
0.0,0.0,0.0,0.083333,7951,3965
0.25,0.0,0.083333,0.0,1376,5735
0.083333,0.05,0.166667,0.0,5255,4318
0.25,0.15,0.0,0.138889,6346,7614
0.0,0.1,0.166667,0.0,3266,5939
0.0,0.1,0.0,0.055556,4019,798
0.0,0.05,0.0,0.083333,8411,6804
0.0,0.1,0.0,0.0,8472,2370
0.0,0.05,0.0,0.0,3050,6121
0.0,0.0,0.0,0.055556,8295,3721
0.0,0.0,0.0,0.0,3811,7818
0.083333,0.0,0.0,0.083333,2292,4412
0.0,0.05,0.0,0.0,5308,5333
0.0,0.2,0.0,0.0,4209,6288
0.0,0.0,0.416667,0.055556,1782,1110
0.0,0.05,0.0,0.055556,7342,2727
0.083333,0.05,0.0,0.0,5253,8462
0.0,0.0,0.0,0.0,23,8200
0.083333,0.0,0.0,0.0,1224,5687
0.083333,0.0,0.0,0.0,2446,914
0.0,0.05,0.0,0.222222,5058,1543
0.0,0.05,0.5,0.111111,306,92
0.0,0.0,0.0,0.0,4348,1085
0.083333,0.05,0.0,0.083333,2682,1145
0.0,0.0,0.0,0.0,8032,2778
0.0,0.0,0.0,0.0,641,3566
0.25,0.0,0.0,0.0,351,5956
0.0,0.0,0.083333,0.416667,3574,4628
0.0,0.2,0.0,0.0,1105,7569
0.083333,0.0,0.166667,0.0,8445,5195
0.0,0.0,0.0,0.222222,7456,2890
0.0,0.0,0.0,0.0,5830,5837
0.0,0.05,0.0,0.25,1831,8597
0.0,0.0,0.0,0.0,1034,8508
0.0,0.2,0.0,0.0,1274,1807
0.0,0.05,0.0,0.055556,1487,2121
0.0,0.15,0.0,0.0,3070,8274
0.0,0.05,0.0,0.083333,2082,7393
0.0,0.0,0.0,0.0,4663,3330
0.083333,0.05,0.0,0.0,1713,7740
0.333333,0.1,0.166667,0.0,4208,5283
0.0,0.0,0.0,0.0,3887,1042
0.083333,0.0,0.0,0.166667,6734,350
0.0,0.0,0.0,0.0,8871,345
0.0,0.0,0.0,0.0,3075,5570
0.0,0.1,0.0,0.055556,1478,3107
0.0,0.0,0.0,0.0,5755,5202
0.0,0.0,0.0,0.194444,2948,884
0.166667,0.05,0.0,0.166667,4200,8842
0.0,0.15,0.0,0.166667,4610,8681
0.166667,0.0,0.0,0.0,262,5978
0.0,0.1,0.0,0.25,285,285
0.0,0.0,0.0,0.166667,8185,499
0.0,0.05,0.0,0.083333,1490,47
0.0,0.05,0.0,0.0,7610,4462
0.0,0.0,0.0,0.0,5393,1646
0.0,0.1,0.0,0.111111,2989,686
0.0,0.0,0.0,0.0,3699,4521
0.0,0.0,0.0,0.0,7434,5627
0.0,0.0,0.0,0.0,2703,4830
0.0,0.0,0.0,0.083333,2404,2736
0.0,0.05,0.0,0.166667,2218,3666
0.0,0.0,0.0,0.0,4086,8850
0.0,0.0,0.0,0.027778,3768,8155
0.0,0.05,0.0,0.0,8114,2868
0.0,0.1,0.166667,0.0,6799,7926
0.0,0.05,0.0,0.25,7373,1678
0.083333,0.05,0.0,0.0,8646,3620
0.0,0.1,0.0,0.0,7972,2320
0.0,0.0,0.0,0.0,1072,5059
0.083333,0.1,0.333333,0.0,4564,1839
0.166667,0.05,0.0,0.027778,598,970
0.0,0.0,0.0,0.0,3414,6665
0.0,0.0,0.0,0.0,8393,1431
0.0,0.0,0.0,0.0,7481,5414
0.0,0.0,0.0,0.111111,3838,906
0.0,0.2,0.0,0.166667,2903,578
0.0,0.0,0.0,0.055556,1667,6975
0.0,0.0,0.0,0.0,1661,8176
0.0,0.05,0.0,0.0,4810,933
0.166667,0.0,0.0,0.055556,3309,3623
0.0,0.0,0.0,0.0,7764,5065
0.0,0.0,0.0,0.055556,5533,1725
0.0,0.05,0.0,0.055556,5683,211
0.0,0.05,0.0,0.0,8329,5915
0.0,0.0,0.0,0.111111,6176,7607
0.0,0.0,0.0,0.0,5612,1945
0.333333,0.2,0.0,0.0,3185,4818
0.083333,0.05,0.166667,0.055556,6795,3072
0.0,0.0,0.0,0.0,7266,2978
0.0,0.0,0.0,0.0,7837,1985
0.0,0.0,0.0,0.0,727,175
0.0,0.0,0.0,0.0,7783,3001
0.166667,0.1,0.166667,0.166667,4065,2288
0.0,0.0,0.0,0.0,6288,5495
0.0,0.0,0.0,0.0,8399,4300
0.083333,0.05,0.0,0.0,5333,1494
0.083333,0.0,0.0,0.0,3353,167
0.0,0.05,0.0,0.083333,8881,5062
0.0,0.05,0.0,0.111111,1363,6591
0.0,0.0,0.0,0.0,3461,41
0.0,0.05,0.0,0.055556,3270,2551
0.0,0.0,0.0,0.111111,6638,5899
0.0,0.0,0.0,0.0,4836,8522
0.0,0.0,0.0,0.0,2363,3028
0.0,0.1,0.0,0.111111,1481,6606
0.0,0.05,0.0,0.055556,3525,1951
0.0,0.0,0.0,0.0,7946,8822
0.0,0.0,0.0,0.0,2386,131
0.0,0.15,0.0,0.083333,5402,36
0.083333,0.35,0.0,0.0,7105,4841
0.0,0.05,0.0,0.0,7106,1229
0.0,0.0,0.0,0.0,4502,7211
0.0,0.1,0.0,0.0,1282,267
0.166667,0.0,0.0,0.0,7873,2632
0.083333,0.05,0.0,0.0,8866,895
0.0,0.05,0.166667,0.0,581,5189
0.083333,0.0,0.0,0.166667,5863,4496
0.0,0.0,0.0,0.0,5944,5310
0.0,0.2,0.166667,0.111111,6135,2831
0.166667,0.15,0.0,0.166667,4159,4381
0.166667,0.0,0.0,0.194444,4113,5788
0.0,0.0,0.0,0.0,3489,6565
0.0,0.0,0.0,0.0,5900,1950
0.0,0.1,0.0,0.166667,2559,4996
0.0,0.1,0.0,0.083333,902,6674
0.0,0.05,0.0,0.111111,1133,8876
0.0,0.0,0.333333,0.0,2807,5598
0.0,0.05,0.0,0.111111,3763,1765
0.0,0.0,0.0,0.0,6350,4905
0.0,0.0,0.0,0.0,8541,293
0.0,0.0,0.0,0.0,6858,5509
0.0,0.1,0.0,0.25,2702,1358
0.0,0.05,0.0,0.055556,7348,2621
0.0,0.0,0.0,0.0,4020,907
0.0,0.0,0.0,0.0,4161,982
0.0,0.0,0.0,0.0,7954,936
0.0,0.0,0.0,0.0,759,3179
0.0,0.0,0.0,0.0,324,5374
0.083333,0.0,0.0,0.0,6284,1287
0.0,0.05,0.0,0.0,8836,1492
0.0,0.0,0.0,0.0,7309,2989
0.0,0.0,0.0,0.0,661,90
0.083333,0.1,0.0,0.055556,5259,5758
0.0,0.0,0.0,0.0,3470,552
0.083333,0.0,0.0,0.0,8680,6149
0.0,0.05,0.0,0.0,1259,1323
0.0,0.05,0.0,0.055556,8144,2786
0.25,0.0,0.5,0.027778,4260,1787
0.083333,0.0,0.25,0.0,6752,4824
0.0,0.0,0.0,0.0,650,2791
0.0,0.0,0.0,0.0,3046,5474
0.166667,0.05,0.0,0.0,5519,1536
0.0,0.0,0.0,0.0,876,4283
0.0,0.0,0.0,0.083333,6201,2488
0.0,0.1,0.0,0.083333,5536,4603
0.0,0.0,0.0,0.0,2827,2066
0.0,0.05,0.5,0.111111,3886,7264
0.0,0.0,0.0,0.083333,5714,5778
0.0,0.0,0.0,0.0,6354,5330
0.0,0.0,0.0,0.166667,8169,6202
0.0,0.0,0.0,0.0,392,8264
0.083333,0.05,0.0,0.0,3412,7408
0.0,0.1,0.0,0.111111,7931,2585
0.0,0.1,0.0,0.0,6310,1549
0.0,0.1,0.0,0.305556,268,717
0.0,0.0,0.0,0.0,2829,833
0.0,0.0,0.0,0.0,8199,4110
0.0,0.0,0.0,0.0,6363,2440
0.0,0.0,0.0,0.0,7116,5467
0.0,0.1,0.0,0.0,4324,892
0.0,0.1,0.166667,0.0,6006,1298
0.0,0.0,0.0,0.0,7495,7986
0.0,0.0,0.0,0.111111,8780,3716
0.0,0.1,0.0,0.0,3865,582
0.083333,0.0,0.0,0.0,4601,5133
0.083333,0.0,0.0,0.083333,7624,1903
0.083333,0.05,0.0,0.0,7886,6439
0.0,0.0,0.0,0.0,3195,4822
0.0,0.05,0.0,0.305556,5130,1146
0.0,0.0,0.0,0.0,6891,2604
0.0,0.05,0.0,0.055556,3365,4418
0.0,0.1,0.166667,0.055556,3739,3609
0.166667,0.05,0.0,0.083333,6028,6081
0.0,0.0,0.0,0.194444,749,8548
0.0,0.0,0.0,0.333333,1641,1526
0.0,0.05,0.0,0.0,5850,7105
0.083333,0.2,0.0,0.0,7573,1427
0.0,0.0,0.0,0.055556,3999,1818
0.0,0.4,0.0,0.0,5354,2451
0.0,0.0,0.0,0.0,4513,1691
0.0,0.2,0.0,0.0,4745,1976
0.0,0.0,0.0,0.0,1295,3483
0.0,0.0,0.0,0.0,7678,2747
0.0,0.0,0.0,0.083333,6564,4806
0.0,0.05,0.0,0.0,7910,3798
0.0,0.0,0.0,0.0,1887,1918
0.0,0.0,0.0,0.0,4531,4077
0.083333,0.0,0.0,0.0,2228,6216
0.0,0.1,0.0,0.166667,5918,1004
0.0,0.0,0.0,0.0,5911,766
0.0,0.0,0.0,0.0,253,8480
0.0,0.0,0.0,0.0,5304,2528
0.0,0.0,0.0,0.111111,5709,2146
0.0,0.0,0.0,0.0,4637,4507
0.0,0.0,0.0,0.0,1799,7034
0.0,0.05,0.0,0.166667,7143,5816
0.0,0.0,0.0,0.0,4866,6634
0.0,0.0,0.0,0.277778,349,6651
0.0,0.05,0.0,0.0,1461,8806
0.0,0.05,0.0,0.083333,6673,778
0.0,0.3,0.0,0.222222,6313,1080
0.0,0.05,0.0,0.0,6315,2132
0.0,0.05,0.0,0.111111,4567,4641
0.0,0.0,0.0,0.083333,5526,2002
0.0,0.0,0.0,0.0,3721,5097
0.0,0.0,0.0,0.111111,4709,4974
0.0,0.0,0.0,0.0,8499,8727
0.0,0.1,0.0,0.0,2627,3886
0.0,0.0,0.0,0.111111,7122,2436
0.0,0.0,0.0,0.166667,8575,7380
0.0,0.0,0.0,0.138889,8876,4616
0.0,0.05,0.0,0.138889,3955,4864
0.0,0.05,0.0,0.0,6585,8428
0.0,0.05,0.0,0.0,5807,4753
0.166667,0.0,0.0,0.166667,2106,5812
0.0,0.05,0.0,0.0,7249,410
0.0,0.0,0.0,0.083333,1962,3442
0.0,0.2,0.0,0.166667,538,634
0.166667,0.05,0.0,0.0,2869,8287
0.0,0.05,0.0,0.0,5920,1605
0.0,0.0,0.0,0.0,7734,354
0.0,0.0,0.0,0.0,7828,5860
0.166667,0.05,0.0,0.222222,5945,6139
0.0,0.15,0.0,0.166667,1450,5120
0.0,0.0,0.0,0.0,6182,617
0.0,0.0,0.0,0.055556,7834,2982
0.0,0.05,0.0,0.083333,7754,7207
0.0,0.0,0.0,0.222222,5066,6219
0.0,0.0,0.0,0.0,5029,6808
0.0,0.05,0.0,0.0,5493,7297
0.0,0.0,0.0,0.055556,1235,5248
0.166667,0.1,0.0,0.0,5498,5561
0.0,0.3,0.0,0.166667,8303,1505
0.0,0.0,0.0,0.0,358,2075
0.0,0.0,0.0,0.0,3436,6904
0.0,0.0,0.0,0.0,2859,3080
0.083333,0.0,0.0,0.0,6092,7427
0.0,0.05,0.0,0.111111,8080,1284
0.0,0.0,0.0,0.166667,5692,2708
0.0,0.0,0.0,0.0,6767,1865
0.0,0.0,0.0,0.055556,6888,4576
0.0,0.0,0.0,0.222222,2566,4270
0.083333,0.1,0.0,0.166667,7808,5727
0.083333,0.05,0.0,0.055556,2055,1708
0.083333,0.0,0.0,0.0,2810,596
0.0,0.05,0.0,0.138889,3770,2232
0.0,0.0,0.0,0.0,1614,8662
0.0,0.05,0.0,0.083333,5050,6825
0.0,0.05,0.0,0.0,8514,2526
0.0,0.0,0.0,0.0,4697,876
0.0,0.0,0.0,0.0,8299,4503
0.0,0.0,0.0,0.0,4435,1434
0.083333,0.0,0.0,0.0,7557,8093
0.083333,0.05,0.0,0.083333,1365,3387
0.0,0.0,0.0,0.083333,5089,944
0.0,0.0,0.083333,0.0,3457,6197
0.0,0.0,0.0,0.0,8534,3029
0.0,0.1,0.083333,0.083333,1445,3321
0.0,0.0,0.0,0.0,3285,3540
0.0,0.05,0.0,0.0,3884,1749
0.0,0.0,0.0,0.055556,6102,4205
0.0,0.0,0.0,0.0,1850,1484
0.0,0.0,0.0,0.0,7698,8269
0.083333,0.05,0.0,0.0,1136,974
0.0,0.1,0.0,0.0,6212,2880
0.0,0.0,0.0,0.0,35,347
0.0,0.0,0.0,0.0,7579,2099
0.0,0.05,0.0,0.055556,1525,7199
0.0,0.0,0.0,0.0,5575,3118
0.0,0.0,0.0,0.0,2917,6850
0.0,0.1,0.0,0.055556,8113,7357
0.0,0.0,0.0,0.0,4067,4883
0.0,0.3,0.0,0.0,6801,3966
0.0,0.1,0.0,0.0,8258,4886
0.0,0.0,0.0,0.0,8447,1199
0.0,0.1,0.0,0.166667,3503,3278
0.083333,0.1,0.0,0.0,5018,8170
0.0,0.0,0.0,0.055556,6228,6826
0.0,0.0,0.0,0.0,605,6217
0.0,0.1,0.0,0.083333,5949,8397
0.0,0.1,0.0,0.055556,6574,5879
0.0,0.05,0.166667,0.25,6957,1571
0.0,0.0,0.0,0.0,1907,128
0.0,0.0,0.0,0.222222,1037,3946
0.0,0.1,0.333333,0.0,3717,3158
0.0,0.05,0.0,0.083333,1237,4164
0.083333,0.1,0.083333,0.277778,2409,6724
0.0,0.05,0.0,0.083333,3665,2332
0.0,0.05,0.0,0.305556,2482,1353
0.166667,0.0,0.0,0.0,6512,8190
0.0,0.1,0.0,0.222222,9,3099
0.0,0.0,0.0,0.0,6933,2194
0.0,0.2,0.0,0.166667,8304,7776
0.0,0.0,0.0,0.0,8155,412
0.0,0.0,0.0,0.0,2621,5308
0.083333,0.2,0.0,0.111111,7769,3593
0.0,0.0,0.0,0.0,1851,8820
0.0,0.0,0.0,0.083333,1598,2619
0.0,0.05,0.0,0.055556,1212,2206
