superconduct/table46.wtd_gmean_ElectronAffinity,superconduct/table46.wtd_mean_ElectronAffinity,superconduct/table46.wtd_range_atomic_radius
40.306004178475,76.5168992248062,47.5581395348837
1.5,1.5,65.6666666666667
89.0963871064244,110.32703875969,39.0266666666667
28.6073835213116,53.6119047619048,31.7142857142857
93.766248847232,113.126666666667,35.1333333333333
17.6869425510334,25.198,101.82
100.97127236601,112.1935,46.9214285714286
10.6054676906229,19.3,53.2666666666667
31.5389061350091,51.6218,33.504
92.6315235771224,135.99375,22.75
103.419303884474,113.014285714286,23.9928571428571
28.7455679260506,47.184925,47.7375
86.5393772975223,109.169230769231,22.6153846153846
52.0120381987626,52.019,168.11
54.8680352595939,59.7625,114.375
66.3942526108967,86.740575,55.98
84.6535241533755,107.696787148594,23.6144578313253
46.4469975973506,91.4364303178484,44.1320293398533
56.3232466198168,57.425,115.65
6.1384474778296,35.2666666666667,15.3333333333333
24.9779903114722,40.95,67.0
95.110260731315,95.6,44.8
138.587230603339,145.566666666667,31.6666666666667
78.2223700545041,83.675,179.3
36.5525377822343,38.3857142857143,108.257142857143
41.0514166250598,56.1073170731707,93.3170731707317
91.4298163363974,112.10496,38.5882666666667
98.2538676889023,111.749142857143,52.3728571428571
63.856085233166,70.5285714285714,53.2857142857143
61.1084129150499,78.6566666666667,46.5833333333333
84.9916849196771,113.338416666667,29.075
65.9110196899252,81.7166666666667,47.7916666666667
57.3737592994527,82.9248514010756,71.2182281347297
38.8397357682659,44.6214285714286,100.571428571429
40.6846082564757,40.883,136.98
150.87091438399,151.496,176.49
103.771016261037,113.185714285714,41.65
55.4799253344018,67.6777777777778,71.7111111111111
84.2089606809022,108.431507692308,38.0383076923077
84.6535241533755,107.696787148594,23.6144578313253
99.4636986541506,106.619512195122,85.8851873884592
61.1,61.1,0.0
35.5717759633807,35.805,138.5
91.7312142546752,111.695018336299,31.4730765041211
81.4239431560814,84.0638,141.314
92.5327098176572,111.595957249071,32.1871127633209
86.1654057892547,108.178923766816,36.3124065769806
89.0530845201957,90.4333333333333,33.3333333333333
63.3901865000351,69.43375,123.825
34.7348729080406,114.466666666667,22.0
92.0685896132,111.508682521706,24.8395620989052
155.427172209623,161.048571428571,50.5714285714286
104.241351345554,113.531280962491,64.4670912951168
29.2401037678811,55.8965731707317,46.9573170731707
62.4947481675355,63.78,28.6
90.606228570231,110.993217580033,30.3232307573056
10.6054676906229,19.3,9.66666666666667
41.0135602594671,41.1,116.0
147.659997287737,150.584935642778,59.4765612585412
67.1714438695767,102.279933333333,24.96
98.6971458242552,111.8406,47.4342857142857
90.8059408171368,109.4726,16.872
13.5937631173436,29.475,65.8571428571429
33.5211385765416,46.23524,48.848
27.957141388977,63.7201047120419,40.5235602094241
101.301276893401,112.393071428571,52.7571428571429
72.4175151974886,101.225944444444,19.1722222222222
85.5075939697228,108.693189506126,36.1602646019695
36.5525377822343,38.3857142857143,109.842857142857
11.3805295836561,18.109,153.24
107.045081198532,124.246666666667,55.0666666666667
32.6260805545727,69.8344660194175,38.9805825242718
92.9466449930694,93.458,147.61
74.5132380153002,99.17,31.4
60.6524135059113,83.5142857142857,65.4285714285714
38.1596283036425,44.2,59.5142857142857
36.5525377822343,38.3857142857143,109.842857142857
68.163154812076,102.519285714286,25.0
49.1378459250337,79.6746666666667,50.4
51.5,51.5,0.0
10.849569778675,20.996,55.9466666666667
19.9679550824675,55.704,118.64
36.9791171346105,73.0756493506493,47.4168831168831
36.6078824890498,40.7833333333333,106.166666666667
131.256144356665,144.7151,53.625
138.5172325335,162.257142857143,68.0
72.4767450441831,158.127214285714,36.2285714285714
56.7379433689482,97.3988333333333,64.7316666666667
63.870488869058,80.1116666666667,44.5833333333333
105.711480422035,121.26,29.6
89.0717685820097,110.555269230769,38.1769230769231
85.5098817950824,109.758774654449,33.0253144898276
92.658112236638,93.22,147.655
57.5323245542678,92.7571428571429,26.4285714285714
59.9044046529584,60.39,88.9
21.0303872868354,56.9141666666667,44.5
85.1927370676715,108.339730769231,37.6630769230769
84.3943020893991,110.624705882353,25.9058823529412
99.8266097070204,112.063285714286,52.3964285714286
37.5327857575815,38.26782,147.0931
41.6609775247308,50.1965517241379,19.6551724137931
56.9954288228334,75.48,50.87
68.5472871662888,105.475333333333,16.2666666666667
59.4064653241212,101.300970873786,35.5869373345102
103.771016261037,113.185714285714,47.1857142857143
68.5472871662888,105.475333333333,16.2666666666667
51.9242249057494,51.938,165.22
80.6292812237278,109.693846153846,18.5384615384615
120.107530575525,137.196,71.8933333333333
78.8959835990402,94.8666666666666,58.0
25.6797759369619,62.7972727272727,48.5454545454545
50.8751815018953,99.48,76.0
58.6976948654233,98.9363461538461,25.9230769230769
65.9110196899252,81.7166666666667,46.05
99.4137258987691,111.994064285714,48.9128571428571
42.4791979941545,80.8604,58.612
97.1940337505536,97.86,96.8
22.5161790777308,60.5041531322506,55.6635730858469
27.6322075996071,41.9828,49.5872
31.9346067330985,69.592,41.87
13.2473486090041,109.378787878788,49.8484848484849
103.94732073931,113.271428571429,28.4071428571429
108.951819766204,143.833333333333,39.2
24.8287275935709,65.2111111111111,52.3555555555556
104.331656948457,118.8,22.0
114.611888181337,123.2,16.5
30.8720576473557,66.4033333333333,40.6
47.4181223590771,94.6510050761421,88.0410152284264
56.6798682518846,74.75,45.725
57.0639931064425,73.4583333333333,26.0833333333333
98.4119621279586,111.779214285714,46.8428571428571
50.9607938098333,119.518579234973,40.983606557377
78.8238317763685,106.486074561404,16.8157894736842
81.7033411540694,107.956259780908,35.0391236306729
53.33060866431,53.47,137.3
103.294233009548,113.257142857143,47.5714285714286
58.4925535037587,85.25,14.0
66.5193454353635,153.200642857143,47.2
86.1264483332737,109.714454045562,25.5695208169678
94.8691132812589,95.825,117.25
145.588894795691,148.9,168.6
28.0376015629781,75.9906666666667,35.6333333333333
50.8559859147456,99.46074,89.339
84.5263990224433,107.390685142417,36.2278675904542
91.9473307177621,103.3,31.6
89.3376851551382,111.101316752012,33.4016093635699
85.792509127126,109.843538461538,28.9846153846154
48.1042105989654,78.2824858757062,102.542372881356
56.4842985724152,74.4875,45.725
79.1259864657614,108.097818181818,27.9272727272727
31.8499130107436,69.25226,43.324
48.4895609244798,97.2547400611621,25.039755351682
98.5421650461301,111.847785714286,46.0357142857143
48.6565935818427,50.075,130.0
39.3289475740884,48.748,58.6
85.697210483912,108.51568627451,23.0588235294118
33.6401643143892,44.0765,43.85
137.580478371182,144.955263157895,59.5047846889952
44.694383937178,77.0757142857143,60.0571428571429
104.035092849719,120.50819047619,96.1714285714286
72.1805825491473,75.065,121.2
28.4511322159241,70.1,78.2
128.734018702231,143.571428571429,77.0357142857143
60.0271403529167,83.01,12.1
93.2945069498459,112.922666666667,33.0133333333333
37.5676008606755,76.3384905660377,29.5849056603774
97.0648872814214,103.461111111111,14.0833333333333
68.2672850411975,100.5681875,26.9325
100.983724806057,112.310121515368,52.2030021443888
57.3548739597473,76.8825,58.555
49.3877396511219,95.1243862520458,27.4140752864157
71.1734064636415,114.336470588235,36.6282352941177
80.8087468060501,111.798169642857,31.5133928571429
69.4727167871681,106.153795811518,15.9685863874346
27.6646314518848,42.875,53.25
50.4412590112953,94.2425531914894,23.2340425531915
143.42503482705,152.381481481481,46.4814814814815
183.668087835234,204.91,141.0
62.813951776291,104.372727272727,9.90909090909091
39.5582547139895,74.7458,48.75
86.3494956374993,108.666944655042,37.5989385898408
61.3637623090004,102.702222222222,15.7333333333333
57.0195532318286,77.31651875,48.7399375
31.0112406130697,67.783,39.94
62.3373631820059,63.3,74.6666666666667
130.366714841321,156.655555555556,38.6666666666667
116.674933040478,121.5,65.5
88.1620543616423,110.192,38.2676923076923
55.3799348223587,74.165,47.91
28.7455679260506,47.184925,47.7375
71.8959898504956,75.11375,134.259
82.8227598729251,108.820473684211,26.2894736842105
14.5843091042802,20.33,114.92
84.259578555567,108.090395042603,37.6917118512781
55.4799253344018,67.6777777777778,74.1266666666667
9.7578299540715,10.82,162.12
78.1738447308305,113.8,54.5
62.1629760781794,100.090588235294,20.5882352941176
84.8089118222806,109.638684210526,25.2894736842105
35.0570759772872,35.375,120.5
90.2899022115961,111.441142943993,30.1086708716468
29.11560096928,29.3179615384615,80.0573076923077
60.6524135059113,83.5142857142857,68.7571428571429
60.6524135059113,83.5142857142857,65.4285714285714
37.4193189654417,43.55,111.32
74.5870845634829,101.725,14.75
37.9584652585901,74.248961038961,47.1948051948052
39.7974873578722,41.25,17.5
98.1665797472176,111.647171428571,51.3351428571429
49.4808809176939,76.63,18.7
114.873417746791,120.981481481481,22.6018518518519
48.8860680258384,49.25,55.0
60.0271403529167,83.01,12.1
48.4375567477684,94.2558333333333,27.9166666666667
93.4782239161282,113.347733333333,35.7466666666667
115.717427757531,134.821428571429,70.4285714285714
68.5472871662888,105.475333333333,16.2666666666667
39.397361304449,65.5947368421053,97.1578947368421
103.94732073931,113.271428571429,58.3314285714286
58.5969026256447,70.075,109.5
79.2902022186109,108.256863636364,12.5136363636364
88.0795414387265,120.72,45.9
56.1659553762875,75.6,50.45
96.6768328427637,103.122068965517,12.6758620689655
60.6049020987429,83.4228571428571,70.1571428571428
60.2326365004804,60.98,28.6
61.3624994845035,67.615,120.45
73.9912744973208,99.143,119.17
117.198614909198,136.233333333333,61.8666666666667
73.0679245123363,76.36,144.6
98.8137184463138,111.984928571429,26.7857142857143
43.5115880766042,76.7228571428572,57.1428571428571
76.5652024456667,106.954285714286,17.7142857142857
80.8208227744965,108.335262345679,32.445987654321
51.4442673960974,96.403125,29.51
74.5766106569499,104.200381332849,24.7321590702742
63.09348909786,105.303448275862,52.3793103448276
80.7874041280515,108.687432117921,26.0822342901474
80.7344462125272,83.18,134.0
70.0681461036465,105.680533333333,29.0106666666667
67.4626663536358,101.565576923077,29.9615384615385
80.5670177220524,108.166149068323,17.3136645962733
98.4081061961182,111.774642857143,51.4292857142857
89.9629157631912,110.738461538462,19.9230769230769
119.274386402328,137.933333333333,65.7333333333333
46.4469975973506,91.4364303178484,44.1320293398533
65.0367855594825,72.34325,127.743
55.2174056159967,71.475,38.95
85.0055325700463,107.974103585657,23.4262948207171
69.7380681764837,80.42,98.5
80.5202830162593,107.175096376253,36.7139552814187
86.056250637036,108.782161538462,38.4104615384615
89.9629157631912,110.738461538462,21.0
55.4799253344018,67.6777777777778,69.64
74.0312168624617,106.626691729323,29.3984962406015
89.9629157631912,110.738461538462,21.0
63.5837447917122,100.005769230769,33.2307692307692
100.653245763958,112.3232,39.84
20.9401711811128,60.6872727272727,48.5454545454545
98.1230105575529,111.587428571429,51.2442857142857
58.7216917603117,100.98056768559,61.938864628821
44.0834559319761,51.1666666666667,56.3333333333333
80.5432623023109,106.672222222222,36.0250391236307
97.9105215559616,100.648275862069,63.8275862068966
52.6153736575811,52.8,127.428571428571
82.9617672319747,107.883107692308,38.5464615384615
70.42039083776,94.7033333333333,34.6
116.297489873676,121.936299765808,28.4426229508197
35.5490272885915,68.5732857142857,55.7142857142857
90.6790069236712,110.972365339578,30.5386416861827
62.813951776291,104.372727272727,9.90909090909091
59.5744410635039,63.4625,119.4
67.5864485457841,108.394240837696,44.1047120418848
133.950943466576,140.481818181818,34.5454545454545
88.9015118314943,110.571813285458,21.2208258527828
43.8488126660159,51.357,149.24
71.6520857301742,93.09,32.8
33.8589694533751,61.8766666666667,36.0
70.8093015254047,106.404524590164,23.1868852459016
91.4311537870213,112.106666666667,24.5333333333333
86.8757849410773,109.326153846154,37.1461538461539
139.504603857073,163.5,56.7857142857143
56.4359293939758,80.6,65.4285714285714
97.8133992140519,111.619871428571,50.1271428571429
60.0395948260235,77.5116666666667,44.65
55.4799253344018,67.6777777777778,72.8711111111111
52.1301818032898,65.1845,43.3175
56.7182796945714,60.0,89.4285714285714
83.8105411424764,107.928409877683,38.35802754058
88.2345437457236,109.953846153846,30.7692307692308
57.4926466914413,104.69,72.85
57.777718729536,105.65,52.25
71.0668699184085,93.95,66.5
33.7504070553615,72.6570680628272,69.2774869109948
101.418987748708,112.310857142857,50.5942857142857
93.8598955891173,124.7,14.5
65.9110196899252,81.7166666666667,38.5
144.896700673963,175.34,37.8
80.8624736639816,81.806,132.47
15.8708747150776,28.174,130.0
98.7542816575339,111.852877142857,47.5525714285714
49.7381016512865,57.828,30.52
75.1492100461964,82.62,101.14
24.3751401305532,40.702,54.392
36.1321457397857,73.07875,48.75
46.490182618315,81.645,40.5
60.6524135059113,83.5142857142857,65.4285714285714
78.9347718368806,109.534042553191,20.9645390070922
26.5914550957311,33.09,124.1
107.110082954637,107.12,148.7
85.9354914161388,108.701248049922,22.9329173166927
91.6949236259745,133.752857142857,29.7142857142857
97.6739083916806,111.500157142857,50.5442857142857
85.1927370676715,108.339730769231,37.6630769230769
46.4357777631498,78.9728571428572,55.7142857142857
67.5108770245533,99.6602777777778,36.0833333333333
63.7703890734429,82.6675,47.595
77.0464611356858,102.681,51.5914285714286
75.247475832827,78.23,146.0
17.3151190195796,30.4,112.9
78.0310044280031,106.309693877551,37.4882260596546
83.0171061972167,107.625216025137,38.7446975648075
45.4294968384502,93.702,71.1
87.8928746032602,109.796923076923,31.3230769230769
65.6993078021618,99.8102307692308,37.3384615384615
77.2301484428147,108.091432068543,32.8776009791922
59.513705500637,76.8555555555556,14.6666666666667
40.2415128811283,40.942,188.46
65.9110196899252,81.7166666666667,38.5
27.7481728174474,60.0833333333333,55.6
41.2622491935838,61.2,29.6666666666667
85.9290733535575,108.977969230769,38.6936923076923
65.8,65.8,0.0
103.759037507657,113.103448275862,51.3304597701149
116.851573969307,122.087447698745,41.4100418410042
82.7739650348793,107.967015384615,37.4812307692308
45.920791456348,53.3933333333333,116.533333333333
68.5472871662888,105.475333333333,16.2666666666667
92.2088796858902,94.26,96.6
65.951977310881,95.2,32.8181818181818
89.9629157631912,110.738461538462,31.4115384615385
79.1621753111927,116.3,62.5
57.3791441480331,80.58,67.8285714285714
56.8765318626873,63.5993865030675,24.638036809816
119.14292355488,124.455555555556,14.1111111111111
90.2450684704951,94.475,53.25
57.9471439959112,71.14,41.2
89.9629157631912,110.738461538462,21.8461538461539
61.075778125069,99.8011538461538,17.3076923076923
49.093304379945,50.1333333333333,86.6666666666667
103.94732073931,113.271428571429,50.4785714285714
46.2259667849253,84.788366190033,36.2539978001523
107.544307908515,111.613,58.14
99.4146820543113,111.727142857143,42.9142857142857
87.5698141238511,110.009846153846,38.0492307692308
61.810174457548,67.384,121.17
28.5387042142769,64.294502617801,40.5235602094241
85.7662147911136,108.879644588045,38.6529733056389
76.8998618201747,97.5916666666667,18.3333333333333
84.4499161078846,109.121207430341,29.1640866873065
141.252338246184,149.4015,57.6
60.2169376847746,77.9956666666667,48.65
45.9355773695756,90.9320987654321,44.5679012345679
46.650209501022,74.4325,48.75
85.0020781719281,108.221230769231,37.4830769230769
16.9571907808509,35.4866666666667,108.133333333333
99.0126977169417,111.421098591549,51.7985915492958
76.0554305404593,107.530790909091,24.4463636363636
21.7120577567432,61.4671428571429,81.7714285714286
56.3528162206193,103.680392156863,59.3333333333333
92.7750154835541,93.522,139.86
104.249445336764,113.54033970276,60.7501769285209
61.2759802485689,92.093875,38.8125
56.6472025268041,76.5,47.7
26.2320394244534,46.7125603864734,66.7053140096618
77.6822752579969,107.707181818182,24.1636363636364
101.067782011241,102.252941176471,90.8529411764706
81.2688752603273,85.4666666666667,95.9166666666667
30.7791223049207,45.74,41.7
126.802614476593,141.7508,58.38
89.1265007409089,110.742857142857,21.1071428571429
56.3132746985986,80.4046428571429,71.7428571428571
89.1265007409089,110.742857142857,21.1071428571429
79.796350637079,105.800666666667,22.5333333333333
47.0114103086172,75.1675,54.20625
89.4271632342054,110.628546153846,38.4753846153846
64.9376918298729,66.2375,31.75
11.7273512872971,16.91245,131.531
35.6277287672092,64.6683333333333,50.6666666666667
95.3288072336637,111.103971428571,40.3371428571429
149.259231521713,150.492,172.98
98.4119621279586,111.779214285714,46.8428571428571
67.2714670464624,104.2003125,41.8125
82.046890506221,91.35,85.405
41.6799853001845,75.097625,67.9125
74.1777115162786,88.6312,80.94
94.9906935969218,110.9693,47.43
63.0407312856579,105.146543778802,12.3271889400922
65.9110196899252,81.7166666666667,47.5308333333333
96.8155447278259,111.392735714286,49.495
49.4733255108496,95.2017973856209,27.3692810457516
31.8946844601468,42.73,56.24
74.6621476385862,77.7021,147.279
61.1872208328766,102.206194690265,11.716814159292
51.9798010104425,96.4665625,28.6875
11.4756986713835,19.084,153.24
28.0638355771314,46.803625,49.275
36.2843144618937,36.35832,149.288
86.1852835262204,108.895222584148,22.8013029315961
14.5363918764225,14.827,126.12
78.1476495240941,106.947346938776,29.1755102040816
87.9303786524695,109.803846153846,37.0230769230769
63.3172913744964,84.8017857142857,56.3928571428571
29.0848971506584,43.4884,47.2
57.8001280210306,81.5942857142857,65.4285714285714
126.120378255741,141.42378,57.6
1.5,1.5,0.0
103.686170288821,113.86343792633,38.1036834924966
106.155700141898,114.2,29.0
16.0231593566678,16.024,181.12
100.427884573957,100.75,1.0
10.849569778675,20.996,55.9466666666667
46.111283300676,73.5216,57.7
90.8077577173598,111.939,37.71
43.716521217521,52.6,17.6666666666667
90.5022684913733,111.97226173542,32.475106685633
86.8986501177103,108.972727272727,31.2134387351779
56.3652290755322,97.98,37.1428571428571
41.506879104409,50.1391608391608,17.2727272727273
45.0707859627478,90.03075,62.86
52.0560005201661,52.0595,169.555
60.5044502491711,80.6925,58.24
142.789469535703,160.2804,102.288
99.1174718992285,111.639585714286,41.7622857142857
71.1419562770795,87.15,37.5
54.4323020155493,100.915208333333,78.0635416666667
146.933931161387,153.528125,51.125
5.24536558721804,57.2,63.0
77.3954087001801,106.202825745683,37.4882260596546
51.7121634253258,92.1625,56.3125
48.8227407698143,81.5404285714286,59.8428571428571
65.9110196899252,81.7166666666667,38.5
83.7612317217996,109.909411764706,22.7941176470588
107.245956455047,125.6,23.3333333333333
86.054099944716,108.664307692308,37.52
85.3464800596619,108.118307692308,37.2892307692308
128.852491042525,149.16,38.68
31.8433583938614,68.2733333333333,40.6
68.238233011544,162.490437956204,38.3795620437956
54.697158783799,79.7542857142857,71.2714285714286
25.5945408728406,40.825,71.25
93.7454796238057,113.3079,38.02
37.6842882937262,73.8527375,50.73625
33.1097440485494,60.525,75.775
48.7186241761926,48.9333333333333,45.3333333333333
34.0634363330914,66.4173333333333,39.4533333333333
78.5692117135447,81.3219481340923,146.780518659077
98.6349579947699,111.8935,35.7
68.364099462594,105.227222222222,23.7777777777778
105.446830868775,117.53,28.4
44.3690196910263,88.626,15.0
69.5062622467136,105.656866666667,27.7866666666667
134.522012622532,146.653125,47.0
160.084674919145,165.792,3.64
99.9015014789344,105.2,106.333333333333
87.2244867151392,110.73768666492,31.8594445899921
84.8070476707301,108.622769230769,38.2676923076923
70.1855162302069,105.78394,26.7973333333333
57.9007736065359,99.1723846153846,29.2153846153846
83.1141072865929,108.144447346086,25.6969380426977
100.95931653718,102.14,89.6941176470588
59.7643644755681,76.39575,54.55
85.663010957167,108.489010989011,23.0769230769231
82.9863305118151,108.026655896607,38.6395107315947
88.1062515320291,109.542834890966,38.1931464174455
103.301431462561,113.118120237087,43.7200112898673
73.3827718733782,99.315,43.95
110.560328054587,132.911,52.14
63.5837447917122,100.005769230769,32.9615384615385
59.0167146396566,65.6961038961039,132.38961038961
67.4606955228725,78.375,59.65
61.0577835500041,86.5111111111111,37.5555555555556
126.588552681175,146.2,25.6666666666667
98.4119621279586,111.779214285714,46.8428571428571
86.3060296416167,108.988785769528,22.737819025522
115.916256866054,169.641666666667,65.875
146.797923288163,150.238095238095,49.6190476190476
133.416347831918,140.169318181818,48.6477272727273
42.4056049071284,50.6533333333333,62.32
71.0043228428565,106.147733333333,26.6666666666667
101.504081862562,112.727857142857,49.3142857142857
98.3360338907129,113.04,37.8
55.8052836387645,97.5529182879377,21.9455252918288
56.4359293939758,80.6,65.4285714285714
89.9629157631911,110.738461538462,36.0730769230769
99.1489102765956,111.944107142857,49.9407142857143
89.2940403193043,111.596702047005,27.0962850644428
89.9629157631912,110.738461538462,21.8461538461539
108.8,108.8,0.0
57.8710972216472,82.2457142857143,70.7642857142857
79.2902022186109,108.256863636364,12.5136363636364
67.140622620959,159.955942857143,48.8457142857143
147.217058168494,150.37619047619,52.2380952380952
86.5393772975223,109.169230769231,22.6153846153846
46.7234352382228,71.5930769230769,50.1564102564103
50.9360080060345,95.6909836065574,39.8934426229508
102.801227667057,112.711428571429,43.2
63.8408491234103,99.706357615894,33.3033112582781
56.9088649374754,76.85,47.7
103.94732073931,113.271428571429,58.9357142857143
47.5929011431395,74.685,137.1
63.4199968550305,101.182352941176,28.0117647058824
109.500723225215,144.833333333333,59.8
89.5459261213545,110.417637917638,21.7560217560218
38.9502499328375,73.826375,53.99
76.2587429502405,107.61828358209,27.7238805970149
43.8440288396317,44.658,194.63
84.8300497940991,107.836,23.52
65.951977310881,95.2,32.8181818181818
77.0464611356858,102.681,51.3571428571429
37.4381720776551,73.0483333333333,48.0666666666667
62.9508923122939,84.1977777777778,64.3111111111111
64.4613658884051,103.74593602517,22.116413214473
58.1360473372588,106.85,26.5
83.4212684205527,107.075428571429,25.0142857142857
73.4782130438092,106.383,22.7333333333333
45.8798708101871,46.9788,98.548
96.8829289884413,111.375428571429,49.8985714285714
73.9904071834586,106.473766666667,23.38
56.3652290755322,97.98,37.1428571428571
92.4898153337805,113.613333333333,19.6
44.9615234427733,89.902375,62.665
10.6054676906229,19.3,9.66666666666667
28.0776148809143,42.5588,45.8912
69.6018655485895,76.045,74.85
100.746435733612,112.116285714286,48.0342857142857
47.1375438276255,48.0112,128.872
78.1738447308305,113.8,54.5
10.6054676906229,19.3,9.66666666666667
93.3222584268072,111.155555555556,15.7592592592593
79.3428309855914,108.338527075812,28.3581227436823
94.2053195428289,96.5325,83.17
143.352463738961,152.1,16.6
23.089081166493,54.56,53.5555555555556
27.8122302471316,52.6685823754789,70.8965517241379
88.3811313198167,111.243764258555,27.1787072243346
142.022381941513,151.771428571429,49.4285714285714
103.94732073931,113.271428571429,36.2614285714286
35.4745090002794,46.0326,50.08
111.2,111.2,0.0
94.2499318318311,100.733333333333,104.333333333333
94.6447268983195,110.842085714286,48.9771428571429
51.0534145294906,52.6666666666667,70.0
72.4644371193747,106.201466666667,23.5466666666667
81.1526394756041,106.770636363636,44.7563636363636
86.9924891843559,109.177906976744,35.3798449612403
59.1354377678901,70.05,7.5
132.13383367539,154.77,33.22
17.6220848558677,116.438364779874,54.6540880503145
58.4081616865056,105.65,74.92
84.7467085489118,109.639307692308,35.1230769230769
71.3373495144133,87.47,47.0
110.87016869892,116.783333333333,85.3333333333333
86.8524142419425,109.379089506173,38.3858024691358
83.4965196687147,110.039759036145,22.1867469879518
135.640833486574,150.965714285714,49.4671428571429
78.539321827679,81.48125,140.6875
60.6524135059113,83.5142857142857,65.4285714285714
87.755024385965,89.4323,154.365
85.1210061163948,109.120092735703,32.1947449768161
101.587826108388,112.3595,51.2342857142857
114.53677505291,122.505,44.625
94.231769744878,110.858428571429,37.9714285714286
72.2959113538083,106.690186666667,24.8846666666667
46.4357777631498,78.9728571428572,55.7142857142857
84.9003675509419,107.891373801917,23.482428115016
86.5393772975223,109.169230769231,22.6153846153846
105.711480422035,121.26,29.6
55.4799253344018,67.6777777777778,65.3377777777778
108.830909698309,133.5,24.7142857142857
65.9110196899252,81.7166666666667,38.5
44.7528121007403,45.6086956521739,94.9565217391304
56.4359293939758,80.6,65.4285714285714
129.469321492877,144.162857142857,76.1714285714286
116.373492298803,170.866666666667,48.3333333333333
27.170481997002,47.723,93.54
95.9248144518554,100.372,88.56
111.413297300582,130.466666666667,28.0
97.542555619987,100.583,58.5824137931034
144.833122581316,150.668686868687,9.64646464646465
65.371857138708,85.186625,85.9275
16.2783639007168,29.06,128.18
84.5826198961332,107.640788415125,23.6524537409493
91.3501726984032,112.8316,36.08
103.061548010775,111.34375,100.125
29.5398612338327,67.7175,44.5
81.2983290308143,108.630163084896,28.730376467002
93.3973151360009,110.2994,6.444
45.2901082155966,90.2875,45.125
58.4744651867344,102.875528700906,32.6586102719033
16.5697463399374,16.6206896551724,123.862068965517
103.853406201436,113.187679083095,61.4899713467049
85.1059821164445,108.434852024922,38.816199376947
68.324934389076,105.1836,28.3893333333333
87.4422765634899,111.135588781487,28.7033950764249
60.6524135059113,83.5142857142857,70.5214285714286
27.0725470896088,59.1766666666667,46.5333333333333
105.23626198509,109.937931034483,65.0689655172414
75.0886728523919,106.902692307692,30.0384615384615
98.4119621279586,111.779214285714,46.8428571428571
89.8032971295384,110.61583011583,31.4440154440154
83.5336384968643,107.829784780938,36.6564181398924
107.898652846727,141.645695364238,67.2251655629139
31.3923676179094,68.596,39.0
25.6646320403849,38.586,42.8
107.300738797838,118.22,43.6625
119.073103904806,144.324621212121,18.4886363636364
1.5,1.5,0.0
89.9629157631912,110.738461538462,20.6153846153846
89.6104989260899,110.467416602017,21.1792086889061
60.9940484741854,64.7285714285714,88.4285714285714
85.1451738736953,108.083796664019,23.3518665607625
40.3494384221239,47.9071428571429,99.0714285714286
11.797124229541,20.47,52.8666666666667
74.8693847567244,77.8475,146.625
36.1321457397857,73.07875,48.75
50.0492087097587,73.024,60.92
24.5599552319871,60.025,93.02
67.3602203892703,79.8166666666667,42.5
30.6265363363643,30.648,143.6
69.4073350588456,106.106159895151,15.9895150720839
98.3360338907129,113.04,37.8
86.7499043730325,109.23400154202,37.5096376252891
2.12965617056667,10.972,91.44
84.5533158933704,110.803529411765,19.5294117647059
71.2211863121681,75.422,10.46
58.9717241990317,75.025,47.175
91.6949236259745,133.752857142857,29.7142857142857
53.6027298165197,66.2571428571429,37.1904761904762
43.7280583281763,53.884,61.48
36.714167772605,73.3664375,53.23125
30.8277335905356,41.21,54.56
96.9649099098512,110.9975,33.3142857142857
26.1421237692308,39.986,18.6
26.7985685908648,61.2391666666667,44.5
17.2,17.2,0.0
63.085485735315,63.8854285714286,93.8457142857143
35.6473168935857,71.9925,34.25
89.481199060022,110.367704280156,34.5719844357977
80.2198667784855,107.12,36.4653846153846
46.1244683147861,55.859,19.9275
55.4251740667091,97.6292125984252,29.9055118110236
76.6455100243784,103.767346938776,70.6938775510204
39.6261824256961,110.6375,38.62
63.5292110015489,110.678285714286,43.2
80.8753217303648,109.847692307692,18.5384615384615
37.614032182586,88.23875,52.4
34.2440904630446,45.0894,59.864
106.776418878529,130.84717,45.9
86.5799992391337,108.091666666667,23.6666666666667
50.8751815018953,99.48,76.0
16.7597568905434,33.0,98.75
59.513705500637,76.8555555555556,14.8888888888889
81.2117198407237,84.025,62.75
71.3022368502399,133.756209150327,64.4771241830065
103.302331528325,112.957142857143,27.4714285714286
29.8921450163332,68.77,47.475
109.716760131445,145.082724252492,65.9634551495017
93.6299666659861,112.058441558442,11.1993888464477
129.545391546101,147.085714285714,18.7142857142857
21.0440015206234,30.3,57.5
46.8416364530957,77.4465833333333,55.0916666666667
39.8058118196412,42.3,107.25
120.076270335865,139.266666666667,65.7333333333333
49.7051306488508,92.7382165605095,47.031847133758
32.2155117164785,69.0723,41.42
186.875114430401,187.683333333333,52.5
46.6525164479327,47.6515,108.065
77.7754810791366,106.129829457364,35.4431782945736
100.57109123857,112.239607142857,51.2785714285714
126.290298233253,141.015454545455,62.8909090909091
92.3766505656583,110.701714285714,35.9142857142857
89.1265007409089,110.742857142857,21.1071428571429
152.645756550443,163.533333333333,8.0
11.4629839047257,44.55,5.0
28.7201803765593,65.4147619047619,46.047619047619
45.4844740504402,90.4825653798256,44.9564134495641
55.2213088706583,78.6464285714286,66.8571428571428
19.3301328784745,31.615,70.28
91.5500023389864,110.027728571429,46.8128571428571
70.2639450981505,106.213263296126,27.3670387393303
