range_atomic_radius,range_fie,wtd_mean_fie
171.0,764.1,1011.58181818182
171.0,764.1,1011.58181818182
171.0,781.6,1009.84078947368
171.0,781.6,1009.50894148586
171.0,781.6,1009.17251153593
171.0,781.6,1009.90602883355
171.0,781.6,1010.10262812089
171.0,781.6,1008.90971128609
171.0,772.0,1018.26341030195
171.0,772.0,1016.42677517439
171.0,772.0,1015.44539089848
171.0,772.0,1013.97168381159
171.0,772.0,1013.35237449118
171.0,772.0,1013.81557643657
171.0,772.0,1012.57158162339
171.0,772.0,1014.17907817442
171.0,772.0,1011.53121187289
171.0,772.0,1011.73367597562
171.0,772.0,1013.05382107932
171.0,772.0,1013.79532237674
171.0,772.0,1014.90877855729
205.0,894.6,1022.22
147.0,772.0,1011.37142857143
205.0,810.6,997.169230769231
205.0,810.6,997.392307692308
205.0,810.6,997.615384615385
205.0,810.6,997.838461538462
205.0,810.6,998.061538461538
205.0,810.6,1003.65330769231
205.0,810.6,1003.71376923077
205.0,810.6,1003.77423076923
205.0,810.6,1003.83469230769
205.0,810.6,1003.99415384615
205.0,810.6,1004.73630769231
205.0,810.6,1006.22061538462
205.0,810.6,1004.55076923077
205.0,810.6,1005.47846153846
205.0,810.6,1006.40615384615
147.0,772.0,1011.37142857143
205.0,810.6,711.966666666667
205.0,810.6,690.98
171.0,764.1,996.215384615385
171.0,772.0,993.357692307692
199.0,786.5,992.8
171.0,781.6,992.988461538461
190.0,773.0,993.319230769231
183.0,766.2,993.580769230769
185.0,764.1,995.4
177.0,764.1,994.430769230769
180.0,764.1,994.353846153846
178.0,764.1,994.623076923077
178.0,764.1,994.892307692308
174.0,764.1,995.2
174.0,764.1,995.738461538461
171.0,800.1,963.464285714286
171.0,781.6,1008.19728656519
171.0,781.6,1008.66992084433
171.0,781.6,1006.12533333333
171.0,781.6,1005.58666666667
171.0,781.6,1005.892
171.0,781.6,985.945
171.0,781.6,979.83125
171.0,781.6,979.4375
171.0,781.6,979.35
199.0,786.5,979.21
171.0,764.1,991.9125
205.0,810.6,1002.25692307692
205.0,810.6,1002.15692307692
205.0,810.6,1002.05692307692
205.0,810.6,1001.85692307692
205.0,810.6,1002.25692307692
205.0,810.6,1001.57384615385
205.0,810.6,1000.89076923077
205.0,810.6,1000.20769230769
205.0,810.6,1001.57384615385
128.0,793.2,1071.68333333333
205.0,810.6,1015.1311486048
205.0,810.6,985.121428571429
171.0,764.1,1008.12698535081
205.0,810.6,996.106168608636
205.0,810.6,1010.42068062827
205.0,810.6,1011.8009771987
205.0,810.6,1013.37843137255
205.0,810.6,1044.88666666667
205.0,810.6,1010.58242857143
205.0,810.6,1010.47214285714
205.0,810.6,1010.417
205.0,810.6,1010.25157142857
205.0,810.6,1010.14128571429
205.0,810.6,1011.04971428571
205.0,810.6,1010.71885714286
205.0,810.6,1010.60857142857
205.0,810.6,1009.94685714286
205.0,810.6,1011.04057142857
205.0,810.6,998.089172467131
205.0,810.6,1003.20030959752
199.0,786.5,721.865714285714
205.0,810.6,982.4
205.0,810.6,1010.98542857143
205.0,810.6,1010.94131428571
205.0,810.6,1010.83654285714
205.0,810.6,1010.77588571429
205.0,810.6,1010.70971428571
205.0,810.6,1010.65457142857
205.0,810.6,1010.59942857143
205.0,810.6,1010.50568571429
205.0,810.6,1010.3954
205.0,810.6,1010.27408571429
205.0,810.6,1010.16931428571
205.0,810.6,1009.99837142857
205.0,810.6,1009.71714285714
205.0,810.6,1009.44142857143
205.0,810.6,1009.16571428571
205.0,810.6,1010.80742857143
205.0,810.6,1010.70817142857
205.0,810.6,1010.63648571429
205.0,810.6,1010.58685714286
205.0,810.6,1010.4876
205.0,810.6,1010.37731428571
205.0,810.6,1035.975
205.0,810.6,1006.66938309216
205.0,810.6,1008.05511751327
205.0,810.6,1012.36128550075
205.0,810.6,1014.79888806523
205.0,810.6,989.377777777778
205.0,810.6,990.235555555555
205.0,810.6,991.093333333333
205.0,810.6,991.951111111111
171.0,764.1,1006.08913886734
205.0,810.6,1030.785
171.0,764.1,1013.09272727273
199.0,786.5,1007.51785714286
199.0,786.5,1007.51785714286
199.0,786.5,1007.51785714286
205.0,810.6,1012.72142857143
205.0,810.6,1012.72142857143
171.0,764.1,1005.86666666667
205.0,810.6,985.663157894737
199.0,786.5,719.45
199.0,786.5,959.193333333333
171.0,764.1,723.439
171.0,764.1,723.931
171.0,764.1,724.62
171.0,764.1,726.293
171.0,764.1,722.788
171.0,764.1,722.629
171.0,764.1,723.135
171.0,764.1,723.323
171.0,764.1,723.984
171.0,764.1,725.021
158.0,781.6,1008.81285714286
205.0,810.6,672.349583305554
171.0,781.6,1009.87428571429
205.0,810.6,1003.62307692308
205.0,810.6,980.174380165289
205.0,810.6,743.25
205.0,810.6,741.885714285714
205.0,810.6,741.885714285714
205.0,810.6,1005.21076923077
205.0,810.6,1005.82923076923
205.0,810.6,1007.06615384615
205.0,810.6,1008.30307692308
205.0,810.6,1001.13671437461
205.0,810.6,1000.92256809339
205.0,810.6,1000.53787489289
205.0,810.6,1000.73698630137
205.0,810.6,1000.8143301696
205.0,810.6,985.663157894737
205.0,810.6,1010.72074285714
205.0,810.6,1010.5884
205.0,810.6,1010.94131428571
205.0,810.6,1010.26857142857
171.0,781.6,1009.84971428571
171.0,781.6,1009.87428571429
171.0,781.6,1009.89885714286
199.0,786.5,1019.53271088216
158.0,781.6,1017.78891769281
190.0,773.0,1016.14305283757
183.0,766.2,1015.97720444154
185.0,723.7,1017.90756686236
171.0,764.1,944.7925
171.0,764.1,944.725625
171.0,764.1,944.65875
171.0,764.1,944.591875
171.0,764.1,944.525
171.0,764.1,944.39125
171.0,764.1,944.2575
171.0,764.1,944.12375
171.0,764.1,943.455
205.0,810.6,1010.68214285714
205.0,810.6,1010.84821428571
205.0,810.6,1011.01428571429
205.0,810.6,1011.18035714286
205.0,810.6,1011.34642857143
171.0,772.0,1011.5125
205.0,810.6,998.461502347418
205.0,810.6,997.22568735271
205.0,810.6,992.950318471337
205.0,810.6,989.602011263073
147.0,772.0,1011.37142857143
205.0,810.6,993.798412698413
205.0,810.6,1003.62307692308
205.0,810.6,1002.42818532819
205.0,810.6,1001.22403100775
205.0,810.6,999.277847113884
205.0,810.6,996.312598425197
171.0,764.1,723.985572139303
171.0,764.1,723.985572139303
171.0,764.1,724.526732673267
198.0,682.9,1053.18095238095
176.0,667.2,1053.92857142857
198.0,682.9,1053.18095238095
198.0,682.9,1053.18095238095
176.0,667.2,1053.92857142857
231.0,710.2,1051.88095238095
231.0,710.2,1052.31428571429
231.0,710.2,1052.74761904762
198.0,682.9,1069.04390243902
198.0,682.9,1063.67096774194
198.0,682.9,1043.01875
176.0,667.2,1053.92857142857
176.0,667.2,1053.92857142857
176.0,667.2,1053.92857142857
205.0,810.6,984.466666666667
205.0,810.6,984.466666666667
205.0,810.6,984.466666666667
205.0,810.6,984.466666666667
171.0,772.0,1009.20481245577
171.0,772.0,1012.32157706093
164.0,1148.5,1019.11142857143
164.0,1148.5,1024.35285714286
164.0,1148.5,1029.59428571429
164.0,1148.5,1034.83571428571
171.0,764.1,747.761428571429
171.0,764.1,747.469285714286
147.0,772.0,744.11875
199.0,786.5,743.2125
158.0,781.6,743.51875
190.0,773.0,744.05625
183.0,766.2,744.48125
185.0,723.7,747.4375
199.0,786.5,743.665625
158.0,781.6,743.81875
190.0,773.0,744.0875
183.0,772.0,744.3
185.0,772.0,745.778125
171.0,764.1,996.40625
205.0,810.6,1001.70681114551
171.0,764.1,1008.05769230769
171.0,764.1,1005.63923076923
205.0,810.6,1001.99230769231
199.0,786.5,1005.02933333333
199.0,786.5,1004.61066666667
199.0,786.5,1004.192
185.0,764.1,1005.89866666667
185.0,764.1,1005.93066666667
185.0,764.1,1005.96266666667
185.0,764.1,1005.99466666667
171.0,764.1,1006.04
171.0,764.1,1006.21333333333
171.0,764.1,1006.38666666667
171.0,764.1,1006.56
171.0,764.1,1006.73333333333
171.0,764.1,1006.90666666667
205.0,810.6,736.749285714286
205.0,810.6,735.141428571428
205.0,810.6,732.25348189415
205.0,817.5,775.335537190083
205.0,817.5,773.04262295082
205.0,817.5,768.567741935484
205.0,894.6,737.757142857143
205.0,894.6,737.157142857143
205.0,894.6,735.957142857143
171.0,764.1,1006.40533333333
171.0,764.1,1004.74933333333
171.0,764.1,1002.26533333333
171.0,764.1,998.125333333333
171.0,764.1,737.0375
171.0,764.1,723.07
205.0,810.6,1007.01333333333
183.0,766.2,988.44375
180.0,764.1,989.7
171.0,764.1,992.725
171.0,764.1,739.5625
205.0,810.6,982.707010090282
205.0,810.6,984.283932346723
205.0,810.6,982.539426142402
205.0,810.6,979.886288162828
205.0,810.6,977.374150026983
205.0,810.6,1006.49429941396
205.0,810.6,1006.00870866875
205.0,810.6,1005.00821935998
205.0,810.6,1002.98760330579
205.0,810.6,999.027868852459
171.0,781.6,979.35
205.0,810.6,982.4
205.0,810.6,982.4
205.0,810.6,982.4
205.0,810.6,982.4
205.0,810.6,982.4
205.0,810.6,982.4
205.0,810.6,982.4
205.0,810.6,982.4
205.0,810.6,1003.38483448807
205.0,810.6,1005.3404287902
205.0,810.6,1005.40038314176
205.0,810.6,740.011428571428
205.0,810.6,1007.39748283753
205.0,810.6,1009.54427596664
205.0,810.6,1006.86946564885
171.0,781.6,1005.40384615385
190.0,773.0,1005.73461538462
183.0,766.2,1005.99615384615
185.0,764.1,1007.81538461538
180.0,764.1,1006.76923076923
178.0,764.1,1007.03846153846
178.0,764.1,1007.30769230769
174.0,764.1,1007.61538461538
205.0,810.6,1007.01333333333
171.0,764.1,1005.86666666667
205.0,810.6,982.4
171.0,772.0,1011.46171428571
171.0,772.0,1011.50685714286
171.0,772.0,1011.552
171.0,772.0,1011.59714285714
171.0,772.0,1011.64228571429
205.0,810.6,1001.92461538462
205.0,810.6,1001.85692307692
205.0,810.6,1001.78923076923
205.0,810.6,1002.10076923077
205.0,810.6,1002.20923076923
205.0,810.6,1002.31769230769
205.0,810.6,1002.09307692308
205.0,810.6,1002.19384615385
205.0,810.6,1002.29461538462
164.0,1148.5,1024.35285714286
205.0,810.6,1000.60620636152
205.0,810.6,999.987422360248
205.0,810.6,999.235093167702
205.0,810.6,998.238306138306
205.0,810.6,997.730434782609
205.0,810.6,996.486469673406
171.0,764.1,1003.94736842105
171.0,817.5,1002.30657894737
171.0,817.5,1000.66578947368
171.0,817.5,999.025
171.0,817.5,997.384210526316
171.0,817.5,995.743421052632
171.0,817.5,994.102631578947
171.0,817.5,992.461842105263
171.0,817.5,989.180263157895
205.0,810.6,1003.38483448807
205.0,810.6,1002.97855495772
205.0,810.6,1001.85692307692
205.0,810.6,1001.45330261137
205.0,810.6,1000.09076923077
171.0,764.1,1011.49659685864
171.0,764.1,1013.01525423729
171.0,764.1,1013.74453125
171.0,764.1,1014.49701104613
171.0,764.1,1008.90858085809
171.0,764.1,1013.91380208333
205.0,894.6,1022.724
205.0,894.6,1022.724
171.0,764.1,1006.39090454773
171.0,764.1,1006.54
205.0,810.6,1002.94
205.0,810.6,1002.25692307692
205.0,810.6,1001.71046153846
205.0,810.6,1000.61753846154
205.0,810.6,999.797846153846
171.0,764.1,1005.86666666667
171.0,764.1,767.177777777778
171.0,764.1,717.9875
205.0,810.6,738.357142857143
205.0,810.6,735.82
205.0,810.6,734.551428571428
205.0,810.6,733.282857142857
205.0,810.6,732.014285714286
205.0,810.6,733.442857142857
205.0,810.6,732.665714285714
205.0,810.6,731.888571428571
205.0,810.6,731.111428571429
205.0,810.6,730.334285714286
205.0,810.6,729.557142857143
205.0,810.6,735.328571428571
205.0,810.6,734.845714285714
205.0,810.6,734.362857142857
205.0,810.6,733.397142857143
205.0,810.6,731.465714285714
205.0,810.6,727.6
205.0,810.6,727.503571428571
205.0,810.6,727.407142857143
205.0,810.6,727.214285714286
205.0,810.6,727.021428571428
185.0,781.6,1017.77
185.0,781.6,1015.53071428571
185.0,781.6,1013.29142857143
185.0,781.6,1010.60428571429
158.0,781.6,1008.81285714286
164.0,781.6,1010.01142857143
164.0,781.6,1011.21
158.0,781.6,1008.95
158.0,781.6,1009.08714285714
158.0,781.6,1009.22428571429
158.0,781.6,1009.49857142857
158.0,781.6,1009.77285714286
158.0,781.6,1010.04714285714
158.0,781.6,1010.45857142857
205.0,810.6,729.911428571428
205.0,810.6,729.305714285714
205.0,810.6,728.7
195.0,894.6,735.969375
195.0,894.6,734.90125
195.0,894.6,732.765
195.0,894.6,730.62875
195.0,894.6,728.4925
198.0,682.9,1053.18095238095
176.0,667.2,1053.92857142857
205.0,894.6,1022.466
205.0,894.6,1022.712
205.0,894.6,1024.638
205.0,894.6,1022.958
205.0,894.6,1028.736
205.0,894.6,1023.204
205.0,894.6,1028.982
205.0,894.6,1023.45
205.0,894.6,1027.302
205.0,810.6,1047.38484848485
205.0,810.6,1029.17777777778
205.0,810.6,1028.76585365854
205.0,810.6,1043.46309226933
205.0,810.6,997.625828835775
205.0,810.6,728.426428571428
205.0,810.6,996.981853281853
205.0,810.6,997.312798766384
205.0,810.6,996.66833976834
205.0,810.6,996.999768696993
205.0,810.6,1008.14622496148
205.0,810.6,1006.42502669989
205.0,810.6,1005.76856938994
205.0,810.6,1000.18681438431
205.0,810.6,995.573276815334
171.0,764.1,722.493532338308
171.0,764.1,721.679207920792
171.0,764.1,720.074509803922
171.0,764.1,719.283902439024
171.0,764.1,718.500970873786
171.0,764.1,723.316
171.0,764.1,716.957692307692
171.0,764.1,713.958490566038
171.0,764.1,708.287272727273
171.0,764.1,695.763333333333
205.0,810.6,996.613513513513
205.0,810.6,996.509266409266
205.0,810.6,996.405019305019
205.0,810.6,996.300772200772
205.0,810.6,1000.38957528958
205.0,810.6,999.907722007722
205.0,810.6,999.425868725869
205.0,810.6,998.944015444015
205.0,810.6,998.462162162162
205.0,810.6,997.980308880309
205.0,810.6,1000.79111969112
205.0,810.6,1000.26911196911
205.0,810.6,999.747104247104
205.0,810.6,999.225096525097
205.0,810.6,998.703088803089
171.0,772.0,1019.82614840989
171.0,772.0,1019.04685562445
171.0,764.1,1005.94866666667
171.0,764.1,1005.98966666667
171.0,764.1,1006.03066666667
171.0,764.1,1006.07166666667
171.0,764.1,1006.15366666667
171.0,764.1,676.196818810512
171.0,764.1,679.701100412655
171.0,764.1,1010.93961538462
171.0,764.1,1008.6519379845
171.0,764.1,1011.04807692308
171.0,764.1,1013.40763358779
171.0,764.1,1013.24618320611
171.0,764.1,1015.57121212121
171.0,764.1,1017.86127819549
171.0,764.1,1015.67803030303
171.0,764.1,1008.81627906977
171.0,764.1,1008.91201550388
171.0,764.1,1009.00775193798
171.0,764.1,1015.73181818182
171.0,764.1,1013.55610687023
171.0,764.1,1009.00775193798
171.0,764.1,1009.85076923077
171.0,764.1,1011.9358778626
171.0,764.1,1011.70610687023
171.0,764.1,1013.76136363636
171.0,764.1,1012.16564885496
171.0,764.1,1011.9358778626
171.0,764.1,1011.70610687023
171.0,764.1,1018.22910447761
171.0,764.1,1003.94488188976
171.0,764.1,996.559920634921
171.0,764.1,999.052362204724
171.0,764.1,752.071428571429
171.0,764.1,1008.76124031008
171.0,764.1,1004.02401574803
171.0,764.1,1011.21076923077
171.0,764.1,1013.40763358779
171.0,764.1,1013.46145038168
171.0,764.1,1011.21076923077
171.0,764.1,998.9984
171.0,764.1,997.1656
171.0,764.1,1001.57559055118
171.0,764.1,998.930158730159
171.0,764.1,1003.66875
171.0,764.1,1008.76461538462
171.0,764.1,1010.9213740458
171.0,764.1,1010.75496183206
171.0,772.0,980.78204488778
171.0,772.0,976.486363636364
171.0,772.0,977.294458438287
205.0,810.6,1002.04126738794
205.0,810.6,1001.80069605568
205.0,894.6,1022.556
205.0,894.6,1023.9
205.0,894.6,1023.06
205.0,894.6,1022.22
205.0,894.6,1021.8
205.0,894.6,1020.54
205.0,810.6,993.729860031104
205.0,810.6,726.301428571429
205.0,810.6,726.231428571429
205.0,810.6,996.099614197531
205.0,810.6,990.056862745098
205.0,810.6,991.568823993686
205.0,810.6,990.251898734177
205.0,810.6,994.472854914196
205.0,810.6,990.424388318864
205.0,810.6,992.311356466877
205.0,810.6,994.671984435798
171.0,764.1,742.14
147.0,772.0,1012.65903271693
147.0,772.0,1016.03952180028
171.0,772.0,1014.63818953324
171.0,772.0,1011.74385714286
171.0,772.0,1016.88387096774
171.0,772.0,1015.22383638928
171.0,772.0,1013.96926345609
171.0,772.0,1013.55617021277
171.0,772.0,1013.67943262411
171.0,764.1,1000.96542923434
171.0,764.1,1001.44749034749
171.0,764.1,1001.92806476484
171.0,764.1,1002.64615384615
171.0,772.0,1011.54071428571
171.0,772.0,1011.51442857143
171.0,772.0,1011.48814285714
171.0,772.0,1011.46185714286
205.0,810.6,984.466666666667
205.0,810.6,986.443478260869
205.0,810.6,986.992592592592
205.0,810.6,987.4
171.0,764.1,1005.9016
171.0,764.1,1005.93653333333
171.0,764.1,1005.97146666667
171.0,764.1,1006.0064
171.0,764.1,749.922857142857
177.0,764.1,742.434285714286
171.0,764.1,1012.59018486754
171.0,764.1,1012.34179806714
171.0,764.1,1012.04510739857
171.0,764.1,1012.7619047619
171.0,764.1,1012.24344521849
171.0,764.1,1012.67154150198
171.0,764.1,1012.74042452083
171.0,764.1,1007.91774193548
171.0,764.1,1017.80910228339
171.0,764.1,1009.22096774194
164.0,1148.5,1024.35285714286
164.0,1148.5,1024.35285714286
164.0,1148.5,1024.35285714286
164.0,1148.5,1024.35285714286
205.0,810.6,1004.59230769231
171.0,764.1,999.877058823529
171.0,764.1,999.877058823529
171.0,764.1,999.877058823529
171.0,764.1,1005.86666666667
205.0,810.6,982.035833333333
205.0,810.6,981.819166666667
205.0,810.6,981.6025
205.0,810.6,1007.03683333333
205.0,810.6,1007.02555333333
205.0,810.6,1007.08383333333
171.0,772.0,1011.57457142857
171.0,772.0,1011.31589934229
171.0,772.0,1011.01355374266
171.0,772.0,1010.3636259323
171.0,772.0,1010.14636141811
205.0,810.6,1006.80666666667
205.0,810.6,1007.42666666667
205.0,810.6,1008.04666666667
205.0,810.6,1008.66666666667
205.0,810.6,1006.716
205.0,810.6,1007.336
205.0,810.6,1007.956
205.0,810.6,1008.576
205.0,810.6,1001.92631578947
205.0,810.6,996.568831168831
205.0,810.6,1003.75323076923
147.0,772.0,1004.09363636364
147.0,772.0,1004.31318181818
147.0,772.0,1004.44490909091
147.0,772.0,1004.75227272727
171.0,772.0,1004.56781504986
171.0,772.0,1004.60362647325
171.0,772.0,1004.63943789665
171.0,772.0,1004.66092475068
205.0,810.6,998.7875
171.0,772.0,1011.29454545455
205.0,810.6,1005.85692307692
205.0,810.6,1008.09076923077
205.0,810.6,1010.32461538462
205.0,810.6,1005.56
205.0,810.6,1007.49692307692
205.0,810.6,1009.43384615385
205.0,810.6,1011.37076923077
205.0,810.6,1013.30769230769
205.0,810.6,1015.24461538462
205.0,810.6,1017.18153846154
205.0,810.6,1018.15
171.0,764.1,724.743
171.0,764.1,724.866
205.0,810.6,1003.62307692308
205.0,810.6,1002.94
205.0,810.6,1002.25692307692
205.0,810.6,1001.57384615385
205.0,810.6,1000.89076923077
205.0,810.6,1000.20769230769
205.0,810.6,1008.28484848485
205.0,810.6,1010.70971428571
158.0,781.6,1008.81285714286
171.0,764.1,702.146666666667
205.0,810.6,1001.22403100775
171.0,772.0,1001.855
199.0,786.5,1000.405
171.0,781.6,1000.895
171.0,764.1,1009.285
205.0,810.6,998.353846153846
205.0,810.6,738.357142857143
205.0,817.5,736.645714285714
205.0,817.5,734.934285714286
205.0,817.5,733.222857142857
205.0,817.5,731.511428571428
205.0,817.5,729.8
205.0,810.6,1003.744
205.0,810.6,737.448571428571
205.0,810.6,736.54
205.0,810.6,735.934285714286
205.0,810.6,1001.99230769231
205.0,810.6,993.798412698413
205.0,810.6,1004.68153846154
205.0,810.6,1004.77076923077
205.0,810.6,1004.86
205.0,810.6,1005.03846153846
205.0,810.6,1008.67692307692
205.0,810.6,1004.57692307692
205.0,810.6,1004.56153846154
205.0,810.6,1004.54615384615
205.0,810.6,1004.53076923077
205.0,810.6,1004.51538461538
205.0,810.6,1004.59230769231
205.0,810.6,1004.44461538462
205.0,810.6,1004.29692307692
205.0,810.6,1004.14923076923
205.0,810.6,1004.00153846154
205.0,810.6,1003.85384615385
205.0,810.6,1006.58461538462
205.0,810.6,1007.12307692308
205.0,810.6,1007.66153846154
205.0,810.6,1008.27692307692
205.0,810.6,1003.91923076923
205.0,810.6,1004.21538461538
205.0,810.6,1003.29769230769
205.0,810.6,1002.97230769231
205.0,810.6,1002.64692307692
205.0,810.6,1002.32153846154
205.0,817.5,738.307857142857
205.0,894.6,737.757142857143
250.0,937.6,737.45
171.0,764.1,708.159813084112
205.0,810.6,998.014728682171
205.0,810.6,998.138343558282
205.0,810.6,998.601915708812
205.0,810.6,1000.02366412214
205.0,810.6,1001.19741248097
205.0,810.6,998.073097617218
205.0,810.6,999.326819923372
205.0,810.6,1000.57288006112
205.0,810.6,998.595772482706
205.0,810.6,1000.3792654935
205.0,810.6,1003.32610015174
205.0,810.6,1002.95703422053
205.0,810.6,1003.53009118541
205.0,810.6,1010.70971428571
205.0,810.6,1010.82
205.0,810.6,1010.93028571429
205.0,810.6,1010.26857142857
205.0,810.6,1010.40642857143
205.0,810.6,1010.57185714286
205.0,810.6,728.571428571429
205.0,810.6,728.571428571429
198.0,682.9,1053.18095238095
176.0,667.2,1053.92857142857
205.0,810.6,999.9
205.0,810.6,1001.99230769231
171.0,781.6,1010.99214285714
171.0,781.6,1011.49957142857
205.0,810.6,979.461538461538
171.0,772.0,1011.54071428571
205.0,810.6,654.077272727273
205.0,810.6,652.222727272727
205.0,810.6,649.877272727273
171.0,764.1,723.562
171.0,764.1,723.562
171.0,764.1,723.562
171.0,764.1,723.562
171.0,764.1,970.853333333333
205.0,810.6,1001.59230769231
171.0,764.1,737.0375
158.0,781.6,1008.81285714286
171.0,772.0,1016.89553571429
171.0,772.0,1019.44690265487
171.0,772.0,1020.6013215859
171.0,772.0,1021.30298769772
171.0,772.0,1022.25586690018
171.0,764.1,939.621052631579
171.0,772.0,1011.48428571429
171.0,772.0,1011.54071428571
171.0,772.0,1011.51557142857
205.0,810.6,1007.04826666667
205.0,810.6,1007.0832
205.0,810.6,1007.01333333333
205.0,810.6,1007.05093333333
205.0,810.6,1007.08853333333
171.0,772.0,1011.48428571429
171.0,772.0,1011.59714285714
171.0,764.1,1007.78999332889
190.0,773.0,1011.08571428571
205.0,810.6,1003.62307692308
205.0,810.6,1003.60615384615
205.0,810.6,1003.58923076923
205.0,810.6,1003.57230769231
205.0,810.6,1003.55538461538
205.0,810.6,1003.45384615385
205.0,810.6,1003.28461538462
205.0,810.6,1001.99230769231
205.0,810.6,1002.07365384615
205.0,810.6,1002.155
205.0,810.6,1002.23634615385
205.0,810.6,1002.31769230769
171.0,764.1,701.326666666667
171.0,764.1,701.846666666667
171.0,764.1,702.106666666667
171.0,764.1,702.366666666667
171.0,764.1,702.626666666667
171.0,764.1,702.886666666667
171.0,764.1,703.146666666667
171.0,764.1,703.406666666667
205.0,810.6,1001.27
205.0,810.6,745.324137931034
205.0,810.6,751.826666666667
171.0,772.0,1011.48428571429
171.0,772.0,1011.45285714286
171.0,772.0,1011.44657142857
205.0,810.6,1002.73507692308
205.0,810.6,1001.57384615385
205.0,810.6,1000.20769230769
171.0,772.0,1011.5225
171.0,772.0,1011.76478571429
171.0,772.0,1011.55651428571
171.0,772.0,1011.31894285714
205.0,810.6,738.357142857143
205.0,810.6,738.357142857143
171.0,781.6,1010.95828571429
171.0,781.6,1011.04857142857
171.0,764.1,725.628571428571
177.0,1131.0,752.138888888889
177.0,1131.0,789.253333333333
177.0,1131.0,844.925
177.0,1131.0,894.047058823529
171.0,772.0,1011.54071428571
171.0,772.0,1011.52814285714
171.0,772.0,1011.51557142857
171.0,772.0,1011.503
171.0,772.0,1011.49042857143
171.0,772.0,1011.60714285714
171.0,772.0,1011.59457142857
171.0,772.0,1011.582
171.0,772.0,1011.56942857143
171.0,772.0,1011.55685714286
171.0,772.0,1011.61971428571
178.0,764.1,736.6525
205.0,810.6,990.728205128205
176.0,667.2,1053.92857142857
198.0,682.9,1053.18095238095
180.0,764.1,1005.71733333333
180.0,764.1,1005.568
180.0,764.1,1005.41866666667
205.0,810.6,723.178857715431
171.0,764.1,755.35
171.0,764.1,724.743
171.0,764.1,724.743
158.0,781.6,1008.81285714286
171.0,764.1,720.584615384615
158.0,781.6,1010.11137980085
171.0,764.1,737.0375
171.0,764.1,723.07
171.0,772.0,1011.42785714286
171.0,772.0,1011.41657142857
205.0,810.6,1001.77283192632
205.0,810.6,999.871450498849
205.0,810.6,1002.63229571984
205.0,810.6,1001.07278963415
205.0,810.6,998.855122324159
205.0,810.6,1003.62307692308
205.0,810.6,1003.62307692308
171.0,764.1,999.683846153846
171.0,764.1,1001.62692307692
171.0,764.1,999.198076923077
171.0,764.1,737.0375
171.0,764.1,1011.96026490066
171.0,764.1,1005.86666666667
205.0,810.6,1003.62307692308
205.0,810.6,1003.62307692308
171.0,764.1,779.88
171.0,764.1,779.88
205.0,810.6,1001.94764114462
158.0,781.6,780.5975
171.0,764.1,717.89298245614
158.0,781.6,1008.81285714286
205.0,810.6,985.663157894737
171.0,764.1,1010.44168865435
171.0,764.1,779.88
171.0,764.1,779.88
171.0,772.0,1011.46171428571
171.0,772.0,1011.48428571429
171.0,764.1,737.49875
205.0,810.6,1003.62307692308
171.0,772.0,1011.42785714286
171.0,772.0,1011.473
205.0,810.6,1003.62307692308
171.0,764.1,737.0375
171.0,764.1,738.0475
205.0,810.6,738.357142857143
205.0,894.6,1022.64
205.0,810.6,960.992857142857
171.0,764.1,1002.55789473684
205.0,810.6,1000.68584615385
171.0,764.1,724.241666666667
205.0,810.6,1030.8588
205.0,810.6,1030.9818
171.0,764.1,1005.86666666667
205.0,810.6,1037.305
205.0,810.6,998.447758887172
205.0,810.6,997.948719937936
205.0,810.6,998.670209464701
205.0,810.6,999.877691711851
205.0,810.6,1000.35581395349
205.0,810.6,1000.834678045
205.0,810.6,1011.29038461538
205.0,810.6,1010.75384615385
205.0,810.6,1010.03846153846
205.0,810.6,1009.32307692308
205.0,810.6,1008.60769230769
205.0,810.6,1007.89230769231
205.0,810.6,1007.17692307692
171.0,764.1,723.439
190.0,773.0,723.3897
190.0,773.0,723.3404
190.0,773.0,723.1925
190.0,773.0,723.06925
190.0,773.0,722.946
190.0,773.0,1027.22352941176
183.0,773.0,1027.82352941176
171.0,781.6,1026.46470588235
171.0,764.1,1013.13939851599
171.0,764.1,1012.69658344284
171.0,764.1,1012.01571813935
171.0,764.1,1011.57136273864
171.0,764.1,1011.50394736842
171.0,764.1,1011.03943383805
171.0,764.1,1010.17519788918
171.0,764.1,1010.92525803695
171.0,764.1,1010.65966077181
171.0,764.1,1009.7958698373
171.0,764.1,1010.14838285564
205.0,810.6,1001.05
205.0,810.6,995.6
205.0,810.6,998.607103825137
205.0,810.6,998.453515625
205.0,810.6,999.525545171339
205.0,810.6,1002.55030864198
205.0,810.6,999.236781609195
205.0,810.6,1004.35153609831
205.0,810.6,1005.66842507645
205.0,810.6,1001.92095901005
205.0,810.6,999.618302180685
205.0,810.6,1001.85890092879
205.0,810.6,999.329719188767
205.0,810.6,1001.41642137878
205.0,810.6,999.371628994544
205.0,810.6,999.514719626168
205.0,810.6,998.174491392801
205.0,810.6,1001.64833720031
205.0,810.6,1000.13620823621
205.0,810.6,737.695428571428
171.0,764.1,1006.01875
171.0,764.1,1006.18125
171.0,764.1,1006.34375
171.0,764.1,1006.50625
171.0,764.1,1006.66875
171.0,764.1,1006.75
171.0,764.1,1006.83125
171.0,764.1,723.5761
171.0,764.1,723.6325
171.0,764.1,723.6607
