range_FusionHeat,wtd_mean_FusionHeat,wtd_range_ElectronAffinity
12.878,4.88626923076923,76.7273076923077
12.878,4.81269872043428,77.3503295851105
12.878,4.85973076923077,76.7203846153846
12.878,4.84646153846154,76.7169230769231
12.878,4.89953846153846,76.4330769230769
12.878,8.33688888888889,39.7516666666667
22.578,9.53888888888889,39.7516666666667
20.278,9.38555555555556,39.7516666666667
12.878,4.97030769230769,76.6303076923077
13.578,4.8736,75.9770666666667
13.578,4.87453333333333,75.9541333333333
13.578,4.8764,75.9082666666667
13.578,4.87826666666667,75.8624
13.578,4.88013333333333,75.8165333333333
15.978,4.88093333333333,75.8261333333333
15.978,4.88506666666667,75.742
15.978,4.8892,75.742
15.978,4.89746666666667,75.742
15.978,4.90573333333333,75.742
12.878,4.9265,71.175
12.878,4.9544,75.742
12.878,3.53018181818182,74.9181818181818
12.878,4.06106666666667,75.742
22.578,4.761375,71.11875
22.578,4.740125,71.11875
22.578,4.718875,71.11875
22.578,4.697625,71.11875
22.578,4.676375,71.11875
22.578,4.655125,71.11875
22.578,4.633875,71.11875
12.878,5.5166703385712,70.7439656568929
12.878,5.48978950761544,71.108268192441
12.878,5.43060557768924,71.9103585657371
12.878,5.40993650793651,72.1904761904762
12.878,5.36099371069182,72.8537735849057
12.878,5.3529262166405,72.9631083202512
12.878,5.33686697965571,73.1807511737089
12.878,6.24115285451197,60.9254143646409
12.878,5.25030769230769,74.3538461538461
49.778,12.196,41.8885714285714
12.878,9.0236875,39.5015
49.778,12.1347142857143,42.7385
49.778,12.1347142857143,42.7385
12.878,8.946,46.9714285714286
12.878,8.93957142857143,47.0817857142857
12.878,8.93314285714286,47.1921428571429
12.878,8.92671428571428,47.3025
12.878,8.92028571428571,47.4128571428571
12.878,8.91385714285714,47.5232142857143
12.878,4.93413333333333,75.7678
12.878,4.91386666666667,75.7936
12.878,4.8936,75.8194
12.878,4.87333333333333,75.8452
12.878,4.85306666666667,75.871
12.878,5.42811659764256,71.9440904746735
12.878,5.44475487376159,71.7186001917545
12.878,5.4384,73.94
12.878,4.9544,75.742
12.878,5.4384,73.94
12.878,5.54103703703704,71.6
12.878,5.54103703703704,71.6
12.878,4.9544,75.742
12.878,5.4384,73.94
10.678,2.9937,82.41
12.878,6.54425,35.380125
12.878,6.53325,35.62125
12.878,6.52225,35.6175
16.978,6.5545,35.380125
16.978,6.56475,35.380125
16.978,6.575,35.380125
16.978,6.58525,35.380125
12.878,4.9544,75.742
12.878,4.99377483443709,75.2403973509934
12.878,4.74836363636364,76.54
12.878,4.9616,75.6904
12.878,5.22723076923077,74.3538461538461
12.878,9.09525,29.49125
12.878,9.03775,29.95625
12.878,8.98025,29.9375
12.878,8.92275,29.91875
12.878,8.80775,29.88125
12.878,8.75025,29.8625
12.878,5.48742857142857,46.3357142857143
35.778,5.75023076923077,75.7261538461538
12.878,5.37720504731861,72.6340694006309
12.878,5.26418870843001,76.3712296983759
12.878,4.88783410017089,76.6810174838964
12.878,4.88722082018927,76.6896687697161
12.878,4.88599474375821,76.7069645203679
12.878,4.88293237032173,76.7501641497045
12.878,4.87987401574803,76.7933070866142
12.878,4.87681967213115,76.8363934426229
12.878,4.87376933158585,76.8794233289646
12.878,4.87072298624754,76.9223968565815
12.878,4.86768062827225,76.9653141361256
12.878,4.91607692307692,74.4132692307692
12.878,4.90915384615385,74.5321153846154
12.878,4.90223076923077,74.6509615384615
12.878,4.89876923076923,74.7103846153846
12.878,4.89184615384615,74.8292307692308
12.878,4.91953846153846,74.3538461538461
12.878,5.04486956521739,73.8430434782609
49.978,5.17391304347826,73.8779130434783
49.978,5.23843478260869,73.8430434782609
49.978,5.27069565217391,73.8430434782609
49.978,5.85139130434783,73.8430434782609
26.578,5.18490179887939,82.8975228546152
26.578,5.16470588235294,83.6720588235294
26.578,5.15764705882353,83.5205882352941
26.578,5.15058823529412,83.3691176470588
26.578,5.14352941176471,83.2176470588235
26.578,5.13647058823529,83.0661764705882
26.578,5.13364705882353,83.0552941176471
26.578,4.97764705882353,83.0552941176471
26.578,4.97176470588235,83.0552941176471
26.578,4.97647058823529,83.5205882352941
26.578,4.97588235294118,83.3691176470588
26.578,4.97529411764706,83.2176470588235
26.578,5.10117647058823,83.0552941176471
26.578,5.09647058823529,83.6720588235294
26.578,5.09176470588235,83.5205882352941
26.578,4.87375,88.5796875
26.578,5.08235294117647,83.2176470588235
26.578,5.07764705882353,83.0661764705882
12.878,5.4384,73.94
21.778,6.4405,71.21775
21.778,6.26289035449299,71.9497938994229
21.778,6.1421646090535,72.0340740740741
21.778,6.104,71.121
21.778,6.06538118022328,74.2564593301435
21.778,6.0228064516129,73.4547580645161
21.778,5.94221857923497,75.6948477751756
21.778,5.8503255086072,75.5077464788732
21.778,6.0008643533123,75.0099369085173
21.778,5.92168304278922,74.6583993660856
21.778,5.89791014717273,76.2123160340821
21.778,5.80662732919255,76.0278726708075
15.978,9.39314285714286,43.4528571428571
15.978,9.41528571428571,42.1307142857143
22.578,9.20885714285714,33.7042857142857
22.578,9.29057142857143,33.8148571428571
12.878,5.12714078110808,72.9523160762943
12.878,5.11466683582847,74.9754413310617
12.878,5.11038169764156,74.6414339021121
12.878,5.11993398932501,74.1146835626884
12.878,5.26027111416284,73.319269271078
12.878,5.22340393822672,75.442150545376
12.878,5.2093563632434,75.027646698606
12.878,5.21526867400116,74.3398957730168
12.878,5.16996314956096,74.3518785087088
16.578,5.79008019616328,73.4714409346603
16.578,5.7200703336339,75.3115419296664
16.578,5.64924190173869,74.9327249116225
16.578,5.58846546427152,74.4261213720317
16.578,5.51977231303341,74.0167076522494
12.878,9.4402,35.196
22.578,8.81854545454545,31.9963636363636
22.578,5.32421052631579,74.5926315789474
22.578,5.44947368421053,74.5926315789474
22.578,5.57473684210526,74.5926315789474
22.578,5.7,74.5926315789474
12.878,5.34506666666667,73.94
12.878,5.34506666666667,75.9564666666667
12.878,5.34506666666667,75.794
16.778,5.81173333333333,73.94
16.778,5.81173333333333,75.9129333333333
16.778,5.81173333333333,75.8258666666667
16.778,5.81173333333333,75.7388
12.878,4.91953846153846,74.3538461538461
12.878,4.824375,71.184375
12.878,8.42116666666667,29.10425
12.878,8.319,28.745
12.878,8.21683333333333,26.59
12.878,8.11466666666667,24.46925
12.878,8.0125,22.92425
12.878,7.80816666666667,21.95425
12.878,8.42116666666667,29.10425
12.878,8.319,28.745
12.878,8.21683333333333,26.59
12.878,8.11466666666667,24.46925
12.878,8.0125,22.92425
12.878,7.80816666666667,21.95425
12.878,4.81419637055754,76.9814097725856
12.878,2.50336789480318,98.6999747930933
12.878,4.84701228018469,77.0680322232046
12.878,4.89547409334958,76.6588985144438
12.878,4.88853570376191,77.0302033199096
12.878,2.78898523023458,96.880538662033
12.878,9.5364,55.7985333333333
12.878,9.56026666666667,55.7469333333333
12.878,9.58413333333333,55.6953333333333
12.878,9.63186666666667,55.5921333333333
12.878,9.71746666666667,55.6953333333333
12.878,5.2468509984639,76.5190476190476
12.878,5.23654434250764,75.8877675840979
12.878,5.23312977099237,75.6786259541985
12.878,5.19954887218045,73.6218045112782
12.878,5.16696296296296,71.6259259259259
12.878,3.77185714285714,81.4071428571429
12.878,3.709,81.3857142857143
104.778,12.4333232205368,27.9795799299883
104.778,15.3550503282276,26.2330415754923
104.778,11.2039872771257,32.2270853866141
104.778,12.8787872637557,33.4866865282562
104.778,13.8433481630048,32.7900902543532
104.778,14.5408581687612,32.286355475763
12.878,4.93767567567568,74.0907335907336
12.878,4.92709259259259,74.2627314814815
12.878,4.92362037037037,74.322337962963
12.878,4.9058337182448,74.5987297921478
12.878,4.88812903225806,74.8738479262673
12.878,4.85984403669725,75.3021788990826
12.878,4.8422743902439,75.5659298780488
12.878,4.73355780136148,71.9588033258793
12.878,4.72009185407789,69.9584636795822
12.878,4.72875041640449,67.1211644520117
12.878,4.74409447122972,64.6668378998966
12.878,4.71490255104864,63.4982384298969
12.878,3.78277777777778,79.0833333333333
12.878,3.80166666666667,79.0833333333333
12.878,3.76388888888889,79.0833333333333
12.878,9.18941344778255,49.0278969957082
12.878,9.1516452074392,49.0278969957082
12.878,9.11859799713877,49.0278969957082
12.878,9.25550786838341,49.0278969957082
12.878,4.91338461538462,76.4330769230769
12.878,4.91953846153846,74.3538461538461
12.878,3.98136599423631,80.844121037464
12.878,3.97846551724138,80.974382183908
12.878,3.96039541547278,80.5157593123209
12.878,3.94903862660944,80.3834048640916
104.778,17.9337528321318,24.6915550978373
104.778,19.1128094047024,23.9867433716858
104.778,22.278331797235,22.9092165898618
104.778,25.3122587359337,28.1814958964379
12.878,3.95036676217765,80.1468481375358
12.878,3.94102718168813,80.0886981402003
12.878,5.2011730474732,76.2748851454824
12.878,5.16333738601824,76.7781155015197
12.878,5.12607239819005,77.2737556561086
12.878,5.08936526946108,77.7619760479042
12.878,5.05320356612184,78.2429420505201
12.878,5.04245959970348,78.3858413639733
12.878,5.01404126750184,78.7638172439204
12.878,4.99644933920705,78.9977973568282
12.878,4.98944868035191,79.0909090909091
12.878,4.95475109170306,79.5524017467249
12.878,4.94444008714597,79.6895424836601
12.878,4.93759100797679,79.7806381435823
12.878,4.762,75.6204545454545
12.878,4.72786466165414,76.1233082706767
12.878,5.18107692307692,75.9384615384615
12.878,5.1432213740458,76.4465648854962
12.878,5.10593939393939,76.9469696969697
12.878,5.06921804511278,77.4398496240601
12.878,5.0330447761194,77.9253731343284
12.878,4.99740740740741,78.4037037037037
12.878,4.97978597785978,78.640221402214
11.178,6.20845569620253,33.9462025316456
12.878,4.9449304029304,79.1080586080586
12.878,4.93802048280907,79.2008046817849
12.878,4.89698187092096,79.7516316171138
12.878,4.81373789173789,80.8689458689459
12.878,4.80720625889047,80.9566145092461
12.878,4.92360501567398,71.4248275862069
20.278,4.99319749216301,71.4248275862069
12.878,4.84136507936508,72.3318095238095
20.278,4.91184126984127,72.3318095238095
12.878,9.56028571428571,46.9714285714286
12.878,9.51942857142857,51.3304285714286
12.878,9.47857142857143,51.2751428571429
12.878,9.56028571428571,46.9714285714286
12.878,5.42856,74.06904
12.878,9.47857142857143,51.2751428571429
12.878,5.40568,74.03808
12.878,5.63197506234414,71.3955112219451
12.878,5.60820116375727,71.3633416458853
22.578,8.51978571428571,34.1178571428571
22.578,4.7711015625,75.626953125
22.578,8.56092857142857,34.1178571428571
22.578,8.5815,34.1178571428571
12.878,4.03475,71.0625
12.878,4.03475,71.0625
12.878,4.53016666666667,71.125
12.878,4.777875,71.15625
12.878,3.61533333333333,63.1666666666667
12.878,4.20169230769231,65.6538461538462
12.878,4.51211764705882,66.9705882352941
12.878,8.77563636363636,43.4636363636364
12.878,8.066,39.8416666666667
12.878,9.09015384615385,46.0
12.878,8.45942857142857,42.7142857142857
12.878,4.62223529411765,74.9858823529412
12.878,4.70105882352941,74.9858823529412
12.878,4.88331147540984,70.2770491803279
12.878,5.131,69.291
12.878,8.52033333333333,28.7233333333333
12.878,4.89114285714286,79.2214285714286
12.878,9.55385714285714,51.0178571428571
12.878,9.54742857142857,50.65
12.878,9.541,50.2821428571429
12.878,9.53457142857143,49.9142857142857
12.878,9.52814285714286,49.5464285714286
12.878,9.52171428571429,49.1785714285714
12.878,9.51528571428571,48.8107142857143
12.878,9.50885714285714,48.4428571428571
12.878,9.496,48.075
12.878,5.1796,70.9017
12.878,8.32133333333333,39.8
12.878,8.32133333333333,39.8
12.878,8.23274725274725,39.3626373626374
12.878,8.14608695652174,38.9347826086957
13.578,8.49806451612903,38.5161290322581
16.578,6.59768571428571,81.3345857142857
7.778,2.5738,84.502
12.878,3.83471428571429,81.2886428571429
12.878,3.80585714285714,81.2886428571429
12.878,3.79142857142857,81.2886428571429
12.878,3.76257142857143,81.2886428571429
12.878,4.02685714285714,66.7142857142857
12.878,4.02805142857143,66.5942857142857
12.878,4.02816,65.2457142857143
12.878,4.04675138121547,78.7950276243094
12.878,4.0425298013245,78.8653421633554
12.878,4.02992079207921,79.0753575357536
12.878,4.01739473684211,79.2839912280702
12.878,4.00495081967213,79.4912568306011
12.878,3.9884853101197,79.7655059847661
12.878,3.98030618892508,79.9017372421281
12.878,4.05706063947078,78.8635060639471
12.878,4.0360350877193,79.2123903508772
12.878,4.01110675381264,79.6260348583878
12.878,4.00698367791077,79.6944504896627
12.878,4.00500220750552,79.0094922737307
12.878,3.9842392974753,79.3579582875961
12.878,3.91134337997847,80.581377825619
12.878,3.91531896551724,80.5146551724138
12.878,4.02376600441501,78.9374172185431
12.878,3.9740697167756,79.7683006535948
12.878,3.94970562770563,80.1756493506494
12.878,4.14747065337763,78.6539313399778
12.878,4.1387955801105,78.7950276243094
12.878,4.11727472527472,79.1450549450549
12.878,4.09598907103825,79.4912568306011
12.878,4.07912731229597,79.7655059847661
12.878,4.11844839067703,78.6571587125416
12.878,4.07991208791209,79.2885714285714
12.878,4.05464192139738,79.7026200873362
12.878,4.01735135135135,80.3136216216216
12.878,4.1329756097561,78.6555432372505
12.878,4.10713215859031,79.077422907489
12.878,4.07320087336245,79.6313318777293
12.878,4.04813882863341,80.0404555314533
13.578,8.60968421052632,37.7052631578947
13.578,8.66375,37.3125
13.578,8.76857142857143,36.5510204081633
13.578,8.8692,35.82
12.878,4.98033333333333,76.3262345679012
12.878,5.0398125,75.4990625
12.878,5.05870588235294,75.2363137254902
12.878,5.10079746835443,74.6509493670886
12.878,5.14362809257781,74.0553072625698
12.878,5.16334615384615,73.7810897435898
12.878,5.04309375,75.6880078125
12.878,5.05820689655172,75.478565830721
12.878,5.12740540540541,74.5195945945946
12.878,5.13521656050955,74.4113455414013
12.878,5.03836788776306,75.8140685892439
12.878,5.12628571428571,74.5967857142857
12.878,5.2215145631068,73.2782766990291
12.878,5.10196845425868,74.9946766561514
12.878,5.1682829736211,74.0773381294964
12.878,5.25273170731707,72.9091463414634
12.878,5.29812797374897,72.2811730926989
12.878,5.29812797374897,72.2811730926989
12.878,5.3785,71.169375
12.878,5.12793824228028,74.6967933491686
12.878,5.16709177972865,74.1556664006385
12.878,5.17104153354633,74.1010782747604
12.878,5.19886746987952,73.7165060240964
12.878,4.52761403508772,79.8811842105263
12.878,5.2677654723127,72.7642915309446
12.878,5.3578803986711,71.4224252491694
12.878,5.382,71.15325
12.878,5.32175308641975,72.0181481481482
12.878,5.32175308641975,72.0181481481482
12.878,5.36834551495017,71.3742109634551
12.878,5.13904996034893,74.5739095955591
12.878,5.23850485436893,73.2
12.878,5.28355102040816,72.5777142857143
12.878,5.32941350906095,71.9441515650741
12.878,5.32941350906095,71.9441515650741
12.878,5.37183388704319,71.3581395348837
12.878,4.86505280118989,71.7808006941001
12.878,4.08970263550472,71.4681750372949
12.878,4.8431067961165,73.5359223300971
12.878,4.5236,75.742
12.878,4.4518,75.742
12.878,9.09015384615385,46.0
12.878,9.09015384615385,46.0
12.878,9.09015384615385,46.0
12.878,9.09015384615385,46.0
12.878,8.77563636363636,43.4636363636364
12.878,8.77563636363636,43.4636363636364
12.878,8.77563636363636,43.4636363636364
12.878,4.99653846153846,76.6831384615385
104.778,7.46753846153846,76.6326923076923
104.778,9.60944444444444,78.5916666666667
104.778,9.60944444444444,78.5916666666667
104.778,9.535,78.3616666666667
104.778,9.535,78.3616666666667
104.778,9.3721,77.069
104.778,23.1999078947368,86.9151315789474
104.778,23.1999078947368,86.9151315789474
104.778,22.9242,85.2042857142857
104.778,22.9242,85.2042857142857
104.778,14.1570561797753,77.7947191011236
49.778,10.8781428571429,46.1707142857143
49.778,10.6738571428571,46.8271428571429
104.778,9.3721,77.069
104.778,7.968,76.5819230769231
104.778,7.79492307692308,76.5819230769231
104.778,7.80261538461539,76.5819230769231
104.778,7.85646153846154,76.5819230769231
104.778,7.92957142857143,70.9235
104.778,7.91415384615385,76.5819230769231
104.778,7.95646153846154,76.5819230769231
104.778,8.18338461538462,76.5819230769231
104.778,8.29492307692308,76.5819230769231
104.778,8.17569230769231,76.5819230769231
104.778,7.82569230769231,76.5819230769231
104.778,8.37569230769231,76.5819230769231
12.878,4.99653846153846,76.6831384615385
12.878,4.99653846153846,76.6831384615385
12.878,4.99653846153846,76.6831384615385
12.878,4.99653846153846,76.6831384615385
12.878,5.01604615384615,75.6457846153846
12.878,5.01604615384615,76.1480923076923
104.778,19.2085925925926,35.0099259259259
12.878,9.34229411764706,49.1998529411765
12.878,6.5096,56.347
12.878,9.34229411764706,49.1998529411765
12.878,4.86102786377709,71.8421052631579
12.878,4.85815717821782,71.8858292079208
12.878,4.85042404398591,72.0036140112436
12.878,4.8444271964462,72.0949531095755
12.878,4.84015323922826,72.1600505455218
12.878,4.0868198757764,71.5211180124224
12.878,4.08298287416232,71.5915860014892
12.878,4.08106722897544,71.6267675514761
12.878,4.08058861465956,71.6355574848072
12.878,4.07963174209547,71.6531308121513
12.878,4.07294689936873,71.775900482733
12.878,4.06913738098182,71.8458637319154
12.878,4.06154091077379,71.9853757867456
12.878,4.5954,75.742
32.778,4.83545625,71.22
32.778,4.78608333333333,71.1375
12.878,8.881125,29.91875
12.878,8.881125,29.91875
12.878,9.2689,35.925
12.878,9.2689,35.925
12.878,8.01566666666667,32.9723055555556
12.878,8.01916666666667,32.9561805555556
12.878,8.83171428571429,46.9714285714286
13.578,8.83471428571429,50.7981428571429
13.578,8.84171428571429,49.4271428571429
12.878,5.4384,73.94
13.578,5.43956666666667,75.9713333333333
13.578,5.44073333333333,75.9426666666667
13.578,5.4419,75.914
13.578,5.44306666666667,75.8853333333333
12.878,5.35107142857143,74.1321428571429
12.878,10.0601369863014,53.2534246575343
12.878,9.67328947368421,51.1513157894737
12.878,9.37350318471338,49.5222929936306
12.878,4.91492307692308,76.4330769230769
12.878,4.96107692307692,76.4330769230769
12.878,4.94184615384615,76.4330769230769
12.878,4.98415384615385,76.4330769230769
12.878,5.02646153846154,76.4330769230769
12.878,4.90876923076923,76.4330769230769
12.878,4.9480303030303,75.275
12.878,4.89640625,77.62734375
12.878,4.46138181818182,77.3121272727273
12.878,4.99184615384615,76.4330769230769
12.878,5.08415384615385,76.4330769230769
12.878,5.17646153846154,76.4330769230769
12.878,5.4084,75.6566666666667
12.878,5.3784,75.3133333333333
12.878,5.3184,74.756
12.878,5.2884,74.9633333333333
12.878,5.2584,75.1706666666667
12.878,5.2284,75.378
12.878,5.35107142857143,74.1321428571429
12.878,5.31892857142857,75.9714285714286
12.878,5.28678571428571,75.6035714285714
12.878,5.25464285714286,75.2357142857143
12.878,5.2225,75.0064285714286
12.878,5.19035714285714,75.2285714285714
12.878,5.15821428571429,75.4507142857143
12.878,5.12607142857143,75.6728571428571
12.878,5.34287739913827,73.099294947121
12.878,5.30568441507967,74.355421686747
12.878,5.25457516339869,72.7551326412918
12.878,5.33087065259867,73.2620164126612
12.878,5.29385730903451,74.513958898798
12.878,5.25741362062332,73.3687956906502
12.878,4.27615789473684,82.0926315789474
12.878,4.27615789473684,82.0926315789474
12.878,4.27615789473684,82.0926315789474
18.478,4.9206632718014,78.8605983450032
22.578,4.96778313253012,78.421052631579
20.278,4.90164713295526,78.8226212980466
15.978,4.96542190537913,77.0068049254699
12.878,4.74369871794872,78.0705128205128
31.578,5.16690057729314,77.6789608723541
12.878,4.65418101822753,78.9827152734129
34.778,5.14869196710942,78.5809614168248
32.778,5.04086674968867,80.140099626401
35.778,9.989625,39.583125
32.778,9.794625,42.414375
12.878,8.78222222222222,25.1933333333333
12.878,8.74816666666667,25.1933333333333
12.878,8.71411111111111,25.1933333333333
12.878,8.68005555555555,25.1933333333333
12.878,8.646,25.1933333333333
12.878,8.57788888888889,25.1933333333333
12.878,8.50977777777778,25.1933333333333
12.878,8.44166666666667,25.1933333333333
20.278,5.39827699691464,73.6600959890298
20.278,5.42405438066465,73.2232628398792
20.278,5.1262962962963,78.88
20.278,5.2022849002849,77.1017094017094
20.278,5.28493706293706,75.5251748251748
20.278,5.34215779092702,74.529191321499
12.878,4.858,76.4796153846154
12.878,4.91953846153846,76.4796153846154
12.878,5.02723076923077,76.4796153846154
12.878,5.08876923076923,76.4796153846154
12.878,5.14261538461539,76.4796153846154
12.878,5.22723076923077,76.4796153846154
16.778,5.68107692307692,76.4796153846154
12.878,5.25030769230769,76.4796153846154
104.778,20.4448235294118,58.5264705882353
104.778,18.5982352941176,58.3764705882353
104.778,10.585,66.4433333333333
104.778,9.1898,66.33
104.778,7.7946,66.2166666666667
12.878,4.70894117647059,75.0776470588235
20.278,4.717625,71.11875
12.878,3.997,71.769801980198
12.878,4.5236,75.742
12.878,4.4518,75.742
12.878,4.38,75.742
12.878,4.88660770140623,76.6983177815744
12.878,4.01153907317679,71.497390980246
12.878,4.00871632526381,71.5502793296089
12.878,4.00355219439623,71.6470369452021
12.878,3.9895395256917,71.9095849802372
12.878,3.98907422502161,71.918303075213
12.878,3.98767901234568,71.9444444444444
12.878,3.98721417108999,71.9531539316134
12.878,3.98628483277798,71.9705664568678
12.878,3.98535595311536,71.987970388649
12.878,3.98396349284657,72.0140601874692
12.878,4.91253842132776,75.0541035023523
12.878,4.91744740973312,74.9835164835165
12.878,4.92483018867924,74.877358490566
12.878,4.93471008403361,74.7352941176471
12.878,5.2468509984639,76.5190476190476
12.878,5.2468509984639,76.5190476190476
12.878,5.2468509984639,76.5190476190476
12.878,5.2468509984639,76.5190476190476
12.878,5.23996937212864,76.097549770291
12.878,5.23996937212864,76.097549770291
12.878,5.23996937212864,76.097549770291
12.878,5.23996937212864,76.097549770291
12.878,4.86160703205791,75.7864529472596
12.878,4.88572141372141,75.4397089397089
12.878,4.90763968668407,75.1245430809399
12.878,4.92729627687467,74.8418982695333
12.878,4.9671084082496,74.2694341618191
12.878,4.87266666666667,75.742
12.878,4.87266666666667,75.742
12.878,4.87266666666667,75.742
12.878,4.87266666666667,75.742
12.878,4.87266666666667,75.742
12.878,4.87266666666667,75.742
12.878,4.87266666666667,75.742
12.878,4.87266666666667,75.742
10.678,3.4596,83.646
10.678,3.52764,83.4606
10.678,3.64104,83.1516
10.678,3.72042,83.8034
12.878,5.18107692307692,75.9384615384615
12.878,5.14184615384615,76.7192307692308
12.878,5.06338461538462,76.6961538461538
12.878,5.08061538461538,76.7076923076923
12.878,5.09784615384615,76.7192307692308
12.878,5.11507692307692,76.6414615384615
12.878,5.26582716049383,74.1435185185185
12.878,5.26420077220077,76.4693629343629
12.878,5.26257187017002,76.410857805255
12.878,5.26094044856922,76.3522621809745
12.878,5.25541067285383,76.3447795823666
12.878,5.25603100775194,76.1759302325581
12.878,5.24884251357642,76.1094647013188
12.878,5.35695679497251,72.9084838963079
12.878,5.35537264150943,75.2754127358491
12.878,5.35782677165354,75.1619291338583
12.878,5.36028864353312,75.0480875394322
12.878,5.36275829383886,74.9338862559242
12.878,5.3840826709062,74.4888314785374
12.878,5.39326895450918,74.2019952114924
10.678,3.5163,83.4915
10.678,3.4029,83.8005
104.778,8.56492307692308,76.4330769230769
104.778,7.65088888888889,77.5318181818182
104.778,11.7213333333333,46.3916666666667
104.778,11.5574545454545,48.8568181818182
104.778,11.444,50.5634615384615
104.778,11.3608,51.815
12.878,4.777875,71.15625
12.878,4.777875,71.15625
104.778,15.4557777777778,39.6038888888889
104.778,15.7613333333333,39.5313333333333
12.878,9.09525,29.49125
12.878,9.0235,29.6605625
12.878,9.003,29.7089375
12.878,8.98455,29.752475
12.878,8.97225,29.7815
10.678,3.49362,83.5533
10.678,3.44826,83.6769
10.678,3.4596,83.646
10.678,3.41835294117647,84.7394117647059
10.678,3.49362,83.5533
10.678,3.3462,83.955
10.678,3.39156,83.8314
10.678,3.4596,83.646
10.678,3.35754,83.9241
10.678,3.5163,83.4915
12.878,5.10755984555985,75.9725868725869
12.878,5.11172972972973,76.4469498069498
12.878,5.11589961389961,76.4170656370656
12.878,5.1200694980695,76.3871814671815
12.878,5.34506666666667,73.94
12.878,5.34506666666667,75.9564666666667
12.878,5.34506666666667,75.9129333333333
16.778,5.81173333333333,73.94
16.778,5.81173333333333,75.9129333333333
16.778,5.81173333333333,75.8258666666667
15.978,9.65380281690141,49.743661971831
12.878,9.50898550724638,45.9144927536232
104.778,8.842,79.1194444444445
104.778,8.842,79.1194444444445
104.778,8.26066666666667,79.0722222222222
104.778,8.26066666666667,79.0722222222222
104.778,8.85783333333333,79.1194444444445
104.778,8.85783333333333,79.1194444444445
104.778,7.69516666666667,79.025
104.778,7.69516666666667,79.025
104.778,6.5325,78.9305555555556
104.778,6.5325,78.9305555555556
12.878,5.40058252427184,55.0767961165049
12.878,5.24823076923077,75.9543461538461
12.878,4.89953846153846,76.4330769230769
12.878,5.35635897435898,72.809
12.878,5.39187341772152,71.8726708860759
12.878,5.39187341772152,71.8726708860759
12.878,5.3635,69.9625
12.878,5.436,69.9625
12.878,5.3985,69.9625
12.878,4.507,56.476724137931
12.878,4.54807317073171,63.8207317073171
12.878,4.94866666666667,74.2742857142857
12.878,5.88808,62.0808
12.878,4.7281954887218,80.0661654135338
12.878,5.10261538461538,76.7076923076923
10.678,3.3462,83.955
10.678,3.4596,83.646
15.978,4.61166666666667,82.799
15.978,4.62716666666667,82.473
15.978,4.64266666666667,82.147
12.878,9.0727,29.5444625
12.878,9.0604,29.5734875
12.878,9.03785,29.6267
12.878,9.22885714285714,50.4528571428571
12.878,4.88170854667192,76.7674281213076
12.878,4.87743022035677,76.8277806925498
12.878,4.87376933158585,76.8794233289646
12.878,4.87011419591409,76.9309848088004
12.878,4.86524960753532,76.9996075353218
12.878,4.864338630567,77.0124583088091
12.878,4.86373151114889,77.0210226901197
12.878,5.43475917065391,71.8540669856459
12.878,5.40993650793651,72.1904761904762
12.878,5.36099371069182,72.8537735849057
12.878,5.3529262166405,72.9631083202512
12.878,5.328875,73.2890625
12.878,5.30900389105058,73.5583657587549
12.878,5.29715527950311,73.7189440993789
12.878,4.96723076923077,76.5819230769231
12.878,4.97984615384615,76.5521538461538
12.878,4.95461538461538,76.6116923076923
12.878,4.96723076923077,76.5819230769231
12.878,4.97984615384615,76.5521538461538
12.878,4.46658181818182,77.6707272727273
12.878,9.27257425742574,34.8475247524753
22.578,9.30138613861386,35.1029702970297
22.578,9.33019801980198,34.5920792079208
22.578,9.3590099009901,34.0811881188119
12.878,3.85222857142857,81.3456428571429
12.878,3.85977723832643,81.3672140511209
12.878,3.86698285714286,81.3667714285714
12.878,3.87580571428571,81.3699685714286
12.878,3.83471428571429,81.2886428571429
12.878,3.83594857142857,81.4197257142857
12.878,3.83733714285714,81.4097742857143
12.878,3.83857142857143,81.4009285714286
12.878,3.83980571428571,81.4005857142857
12.878,3.84042285714286,81.4136457142857
12.878,3.84104,81.3832371428571
12.878,3.84613714285714,81.38766
12.878,3.85108,81.3931885714286
12.878,3.85617714285714,81.3976114285714
12.878,3.83471428571429,81.3931228571429
12.878,3.83562857142857,81.3949885714286
12.878,3.83905714285714,81.4043171428571
12.878,3.84317142857143,81.4155114285714
12.878,3.84867180805484,81.0743359040274
16.778,5.15211494252874,76.8344827586207
16.778,5.106,76.5521538461538
49.778,6.74184,73.5776
12.878,4.305,71.1
12.878,9.56028571428571,46.9714285714286
22.578,9.37214285714286,33.8701428571429
25.478,6.084,79.5628571428571
25.478,6.084,79.5628571428571
10.678,3.15971428571429,79.2214285714286
12.878,9.09525,29.49125
12.878,3.53018181818182,74.9181818181818
12.878,5.3545,69.84605
12.878,5.34775,69.895025
12.878,5.34325,69.927675
12.878,5.33721197007481,70.0598004987531
10.678,3.39156,83.8314
10.678,3.3462,83.955
12.878,5.4535,70.76625
12.878,5.4535,70.76625
12.878,5.4535,70.76625
12.878,5.4535,70.76625
12.878,5.4535,70.76625
12.878,5.4535,70.76625
32.778,8.66255555555555,39.8166666666667
32.778,8.66255555555555,39.8166666666667
32.778,9.00377777777778,39.8333333333333
12.878,4.777875,71.15625
