wtd_gmean_FusionHeat,wtd_mean_FusionHeat,wtd_std_FusionHeat
1.32049986104403,4.9480303030303,5.37468065850427
1.25578334959555,4.89640625,5.44969338793119
1.19889196006153,4.46138181818182,5.07101914623556
1.29779257868132,4.99184615384615,5.46834051393394
1.31200568747236,5.08415384615385,5.52981098364066
1.32637445477527,5.17646153846154,5.58908128703959
1.37640385981752,5.4084,5.76077201770735
1.37180435343286,5.3784,5.74117568447439
1.36265139958851,5.3184,5.70130741497071
1.35809784957646,5.2884,5.68103073746305
1.35355951608839,5.2584,5.66052243525277
1.3490363482755,5.2284,5.6397799815241
1.36036620206392,5.35107142857143,5.72019676190408
1.35549616223533,5.31892857142857,5.69871924162771
1.35064355689452,5.28678571428571,5.67697848052706
1.34580832362694,5.25464285714286,5.65497144248369
1.34099040024147,5.2225,5.63269500645244
1.33618972476965,5.19035714285714,5.6101459633054
1.33140623546485,5.15821428571429,5.58732101251922
1.32663987080148,5.12607142857143,5.56421675869615
1.38184829486783,5.34287739913827,5.65858083169614
1.3721422761813,5.30568441507967,5.65218796880678
1.35891572858041,5.25457516339869,5.64299144709216
1.37593668679539,5.33087065259867,5.65736712859787
1.36634002237588,5.29385730903451,5.65091935351532
1.35695645410595,5.25741362062332,5.64432647721924
1.07249979161393,4.27615789473684,5.11932779060892
1.07249979161393,4.27615789473684,5.11932779060892
1.07249979161393,4.27615789473684,5.11932779060892
1.22697355586193,4.9206632718014,5.62750576441271
1.22285541916736,4.96778313253012,5.8041211201236
1.20775347882189,4.90164713295526,5.69247191898675
1.26269599964948,4.96542190537913,5.55210349588291
1.21805340647139,4.74369871794872,5.35439310396549
1.2538567405116,5.16690057729314,6.34217673571232
1.17801369529791,4.65418101822753,5.33844629853856
1.22586762735439,5.14869196710942,6.54680489008261
1.1925976218121,5.04086674968867,6.38460648443377
6.50566735356201,9.989625,6.28250470428594
6.53144060299202,9.794625,5.28056996065529
6.2701303004135,8.78222222222222,3.79496156554327
6.24140884477106,8.74816666666667,3.80329986473735
6.21281895290397,8.71411111111111,3.81131563591146
6.18436002216076,8.68005555555555,3.81901090994081
6.15603145265055,8.646,3.82638762048779
6.09976301149244,8.57788888888889,3.84019261508946
6.04400888503443,8.50977777777778,3.85274423921956
5.98876437224686,8.44166666666667,3.86405470688211
1.42264030327557,5.39827699691464,5.7634229002369
1.44111998961807,5.42405438066465,5.73803298060134
1.24490531236393,5.1262962962963,5.99806076571799
1.29887260683517,5.2022849002849,5.89618028160044
1.35061365972613,5.28493706293706,5.83622077707337
1.38763692224904,5.34215779092702,5.79365621707828
1.2772994057357,4.858,5.37846743970808
1.28909934277626,4.91953846153846,5.39915111013381
1.30706967575106,5.02723076923077,5.45523988267379
1.3161447747079,5.08876923076923,5.49840919866613
1.32351251551303,5.14261538461539,5.54263599518748
1.33418002878859,5.22723076923077,5.62394433381257
1.37865275358008,5.68107692307692,6.27942141457118
1.33691977973836,5.25030769230769,5.64855656694176
2.65846442739077,20.4448235294118,37.0046897762898
2.40509840952485,18.5982352941176,35.311286893319
1.76385895491479,10.585,24.3058854642245
1.63530474531682,9.1898,21.7110017539495
1.51611987035828,7.7946,18.6565259370548
1.28519172474011,4.70894117647059,5.15680017601645
1.31608600341703,4.717625,5.60697245484361
1.19203218388686,3.997,4.66672741886434
1.23365540782776,4.5236,5.00341788247461
1.21953545538178,4.4518,4.95688916828555
1.20557711456237,4.38,4.90886946930418
1.28851899465187,4.88660770140623,5.24587331764349
1.19977348617446,4.01153907317679,4.66981003398478
1.19826659667976,4.00871632526381,4.6692152477712
1.19551468529914,4.00355219439623,4.66812249070363
1.18807927990391,3.9895395256917,4.66512724657094
1.1878331768288,3.98907422502161,4.6650270323278
1.18709553776631,3.98767901234568,4.66472624691903
1.18684988123057,3.98721417108999,4.66462593763516
1.18635890246279,3.98628483277798,4.66442524798765
1.18586836896298,3.98535595311536,4.66422446372431
1.1851334023582,3.98396349284657,4.66392311033651
1.32384667364514,4.91253842132776,5.24728128373002
1.32632296528357,4.91744740973312,5.24783071938014
1.33005586072921,4.92483018867924,5.24864827946401
1.33506779577476,4.93471008403361,5.24972592401673
1.33858065291345,5.2468509984639,5.64490450932758
1.33858065291345,5.2468509984639,5.64490450932758
1.33858065291345,5.2468509984639,5.64490450932758
1.33858065291345,5.2468509984639,5.64490450932758
1.34189328374596,5.23996937212864,5.63762059756816
1.34189328374596,5.23996937212864,5.63762059756816
1.34189328374596,5.23996937212864,5.63762059756816
1.34189328374596,5.23996937212864,5.63762059756816
1.29842606093544,4.86160703205791,5.2413061172338
1.31040048189959,4.88572141372141,5.24419767247603
1.32138016327152,4.90763968668407,5.24672835976291
1.33130510852771,4.92729627687467,5.24891902910469
1.35163590897132,4.9671084082496,5.25312783120561
1.30738964311033,4.87266666666667,5.20775860508999
1.30738964311033,4.87266666666667,5.20775860508999
1.30738964311033,4.87266666666667,5.20775860508999
1.30738964311033,4.87266666666667,5.20775860508999
1.30738964311033,4.87266666666667,5.20775860508999
1.30738964311033,4.87266666666667,5.20775860508999
1.30738964311033,4.87266666666667,5.20775860508999
1.30738964311033,4.87266666666667,5.20775860508999
0.897545257227246,3.4596,4.46509241113776
0.910930335761024,3.52764,4.49048901907131
0.933683849232773,3.64104,4.53023016174675
0.949948635824508,3.72042,4.55616373977055
1.326632537349,5.18107692307692,5.60012865870802
1.32059418577004,5.14184615384615,5.5742293271551
1.30859981069155,5.06338461538462,5.5212300683322
1.31166563449398,5.08061538461538,5.52855289924618
1.31473864099314,5.09784615384615,5.53581241131367
1.31781884701685,5.11507692307692,5.54300885331505
1.34434888668419,5.26582716049383,5.65034420843812
1.34546932242342,5.26420077220077,5.64618897867017
1.34659242588636,5.26257187017002,5.64202378934896
1.34771820621967,5.26094044856922,5.63784860128891
1.34696572578699,5.25541067285383,5.63322520287767
1.35111170051829,5.25603100775194,5.62526264942425
1.35149092859978,5.24884251357642,5.61638896611004
1.3888127485825,5.35695679497251,5.65997127216621
1.39002673901178,5.35537264150943,5.65578176726031
1.39325564196392,5.35782677165354,5.65197112030795
1.39650226671808,5.36028864353312,5.6481447978969
1.39976675070774,5.36275829383886,5.64430270090937
1.4146292255738,5.3840826709062,5.63803961798993
1.42348041266145,5.39326895450918,5.63056339277002
0.908685707179877,3.5163,4.4863378952103
0.886541388739654,3.4029,4.44302183091643
1.41651656641719,8.56492307692308,19.9791213961804
1.39034656389022,7.65088888888889,16.6648545553596
6.50674015798789,11.7213333333333,16.3106065967994
7.10767078317236,11.5574545454545,14.7895822447832
7.55591189402955,11.444,13.6363945043007
7.902489210798,11.3608,12.7238307502104
1.36292844325725,4.777875,5.17857448863826
1.36292844325725,4.777875,5.17857448863826
8.07214041263633,15.4557777777778,20.2657699460487
8.10548142596191,15.7613333333333,21.178384756371
6.29757431013366,9.09525,3.87350460661918
6.23909597935904,9.0235,3.89823527381301
6.22248784480074,9.003,3.90503028157273
6.20757832656365,8.98455,3.91104382454352
6.19765849983455,8.97225,3.91499941730519
0.904213029394472,3.49362,4.47793795128963
0.895333610893652,3.44826,4.46074468809861
0.897545257227246,3.4596,4.46509241113776
0.877528296612063,3.41835294117647,4.45261686803073
0.904213029394472,3.49362,4.47793795128963
0.875672427233874,3.3462,4.42011379491524
0.8843568571005,3.39156,4.43850762829129
0.897545257227246,3.4596,4.46509241113776
0.877835506659864,3.35754,4.42476301607216
0.908685707179877,3.5163,4.4863378952103
1.32522014626637,5.10755984555985,5.50067530912861
1.3258887524989,5.11172972972973,5.50307055077432
1.32655769605975,5.11589961389961,5.50546159202605
1.32722697711911,5.1200694980695,5.50784843835417
1.36900782392203,5.34506666666667,5.69378729806054
1.36900782392203,5.34506666666667,5.69378729806054
1.36900782392203,5.34506666666667,5.69378729806054
1.41830355536004,5.81173333333333,6.30973114553139
1.41830355536004,5.81173333333333,6.30973114553139
1.41830355536004,5.81173333333333,6.30973114553139
6.31408331558605,9.65380281690141,4.39898085706646
6.16291485524913,9.50898550724638,4.3701014298339
1.24425708354201,8.842,22.5248115641397
1.24425708354201,8.842,22.5248115641397
1.20563627450464,8.26066666666667,21.3555661648719
1.20563627450464,8.26066666666667,21.3555661648719
1.2486633774853,8.85783333333333,22.5217431305592
1.2486633774853,8.85783333333333,22.5217431305592
1.17235122947389,7.69516666666667,20.099153588453
1.17235122947389,7.69516666666667,20.099153588453
1.10070290362553,6.5325,17.26323981036
1.10070290362553,6.5325,17.26323981036
1.95804651193575,5.40058252427184,4.97145690299487
1.33670282952012,5.24823076923077,5.64577954900617
1.28373344213555,4.89953846153846,5.40459480606562
1.45092688674597,5.35635897435898,5.54299817735982
1.48299138321769,5.39187341772152,5.51679812514444
1.48299138321769,5.39187341772152,5.51679812514444
1.50304165577908,5.3635,5.4607929598182
1.5159663390786,5.436,5.50245817794193
1.50981950408296,5.3985,5.47627517113594
1.17102111325927,4.507,5.16021031715195
1.16638584715488,4.54807317073171,5.23812000761325
1.35255351294214,4.94866666666667,5.2307241903541
1.87961142836305,5.88808,5.33363430257456
1.18155650305647,4.7281954887218,5.37661783095377
1.31458331858389,5.10261538461538,5.54793169413974
0.875672427233874,3.3462,4.42011379491524
0.897545257227246,3.4596,4.46509241113776
1.09737270973327,4.61166666666667,5.5460583200043
1.09853873317614,4.62716666666667,5.57402107748277
1.09970599558791,4.64266666666667,5.60180136702075
6.27913658566632,9.0727,3.88143700322445
6.26910240749548,9.0604,3.88570178217526
6.25074804164688,9.03785,3.89340748926952
6.03387187853689,9.22885714285714,4.28518802483196
1.28614130125675,4.88170854667192,5.24529432768884
1.2840685018765,4.87743022035677,5.24478491278072
1.28229749625267,4.87376933158585,5.24434620505576
1.28053171061342,4.87011419591409,5.24390560041847
1.27818541280767,4.86524960753532,5.24331519392904
1.27774650676789,4.864338630567,5.24320412113875
1.27745408210141,4.86373151114889,5.2431300076225
1.42793587681037,5.43475917065391,5.66701797296926
1.41533547524349,5.40993650793651,5.66488676773039
1.39081609923245,5.36099371069182,5.66036342311352
1.3868154217745,5.3529262166405,5.65957683702128
1.37495656687631,5.328875,5.65716290284936
1.36523532357071,5.30900389105058,5.65509056614206
1.35947154677565,5.29715527950311,5.65382128849362
1.29686182044847,4.96723076923077,5.42566428621838
1.29899081446209,4.97984615384615,5.43204641769781
1.29473631577091,4.95461538461538,5.41924527158621
1.29686182044847,4.96723076923077,5.42566428621838
1.29899081446209,4.97984615384615,5.43204641769781
1.19952176680662,4.46658181818182,5.0766620697638
6.84642632892787,9.27257425742574,3.73665224590971
6.85770472391333,9.30138613861386,3.80286284283197
6.86900169825499,9.33019801980198,3.86772560388231
6.88031728255937,9.3590099009901,3.93130724358531
1.04159137190519,3.85222857142857,4.67291834837848
1.04343523416691,3.85977723832643,4.67583545691236
1.04395455322007,3.86698285714286,4.68115364715553
1.04536855641259,3.87580571428571,4.68606834984253
1.03921119227177,3.83471428571429,4.6583013524026
1.0393663597869,3.83594857142857,4.65947623514988
1.03954095093518,3.83733714285714,4.66079723352658
1.0396961676875,3.83857142857143,4.66197079285889
1.03985140761566,3.83980571428571,4.6631437301425
1.03992903627176,3.84042285714286,4.66372996566272
1.04000667072312,3.84104,4.66431604584669
1.04081740459899,3.84613714285714,4.66722888030915
1.0416093310512,3.85108,4.66998834864255
1.0424213142758,3.85617714285714,4.67288669576714
1.03921119227177,3.83471428571429,4.6583013524026
1.03935318215228,3.83562857142857,4.65886359893369
1.03988581701075,3.83905714285714,4.66096982209164
1.04052533915795,3.84317142857143,4.66349270694778
1.04180747314474,3.84867180805484,4.66594725523182
1.31288267210246,5.15211494252874,5.67727397233066
1.31490606123122,5.106,5.59180636838745
1.48866529648961,6.74184,10.2802858469208
1.2662609867569,4.305,4.87416936513289
6.22966261251767,9.56028571428571,4.35965010766053
5.85828624589169,9.37214285714286,5.5773319512001
1.21879914856673,6.084,8.6979615345863
1.21879914856673,6.084,8.6979615345863
0.904031309960094,3.15971428571429,4.11529334883174
6.29757431013366,9.09525,3.87350460661918
1.05329884711804,3.53018181818182,4.24372995923894
1.50124889431118,5.3545,5.45718075108384
1.4999057266265,5.34775,5.45446027921187
1.49901094919888,5.34325,5.45264123498878
1.49322108761871,5.33721197007481,5.45456124921179
0.8843568571005,3.39156,4.43850762829129
0.875672427233874,3.3462,4.42011379491524
1.51989222491309,5.4535,5.50480969244169
1.51989222491309,5.4535,5.50480969244169
1.51989222491309,5.4535,5.50480969244169
1.51989222491309,5.4535,5.50480969244169
1.51989222491309,5.4535,5.50480969244169
1.51989222491309,5.4535,5.50480969244169
5.75876749959859,8.66255555555555,5.02221017328938
5.75876749959859,8.66255555555555,5.02221017328938
5.93203561869359,9.00377777777778,5.5889338633048
1.36292844325725,4.777875,5.17857448863826
1.36292844325725,4.777875,5.17857448863826
1.41621456919683,5.21933125,6.16305894952121
1.08512885801022,3.96222222222222,4.85144394949192
1.09653379980661,4.10111111111111,5.13565325163096
1.10805861003745,4.24,5.40136834515107
1.11970454854621,4.37888888888889,5.65119858367221
1.10805861003745,4.24,5.40136834515107
6.29757431013366,9.09525,3.87350460661918
4.81087986114286,8.14666666666667,4.53160074734451
5.11831712654071,7.91285714285714,4.23578103536902
6.10244716607112,9.356,4.33559901941391
1.33903344534297,5.25220483597721,5.64624341010622
1.34449874415109,5.25013412655489,5.63246736430796
1.34637849317034,5.24911014851485,5.62738173252978
1.14240971644727,3.64933333333333,4.25207693042144
1.01178934328219,2.84308333333333,3.33627511751088
6.4688307060655,8.97688888888889,3.67035385652375
5.98427788413125,8.25836363636364,3.83476578098863
5.51899351486955,8.31457142857143,3.85168233585359
5.19825256632697,7.58355555555555,3.8821779428881
5.77266181732606,8.1002,4.09743924421095
5.77766026687512,8.08237623762376,4.08099855488579
5.7825649091938,8.06490196078432,4.06473980671219
5.78737835877328,8.04776699029126,4.04866012405035
1.08764937226681,4.73058823529412,5.93652172928008
1.29259800135831,4.92677657935285,5.40015699032825
0.651172761147257,2.4800121703854,3.42514193363895
0.653161549617646,2.47419164118247,3.40639336952478
0.654451541882089,2.46601228249744,3.38636507868145
0.659505642933133,2.47576676986584,3.38205547372267
0.659433669181519,2.46931404958678,3.37086603515961
1.14617757820489,4.73088888888889,5.54882785462875
1.14477372693435,4.73548122866894,5.55405532409995
1.13545623308385,4.7208973706531,5.5552197345426
1.13097148282852,4.71785798816568,5.55877633476416
1.14218808379738,4.75301104502974,5.57038107914646
1.15363259074271,4.7885243381725,5.5818554526084
1.37865275358008,5.68107692307692,6.27942141457118
1.37387980374706,5.64223076923077,6.24039879955719
1.36912337805332,5.60338461538462,6.20088727569831
1.36438341929164,5.56453846153846,6.16087743645191
1.35965987045284,5.52569230769231,6.12035950910648
1.35495267472514,5.48684615384615,6.07932333464018
1.35026177549342,5.448,6.037758346121
1.34558711633858,5.40915384615385,5.99565354551694
1.34092864103684,5.37030769230769,5.95299747877055
1.33628629355906,5.33146153846154,5.9097782089762
1.33166001807008,5.29261538461538,5.86598328747995
1.32981399556109,5.27707692307692,5.84830124528664
1.32704975892804,5.25376923076923,5.82159972270174
1.3252101274213,5.23823076923077,5.80367845758647
6.17846125017313,9.47857142857143,4.3511967108287
5.90628145293035,9.71083333333333,4.66219547411827
5.89453512517791,9.69666666666667,4.66994891716054
5.88281215835346,9.6825,4.67764660379555
5.87111250599711,9.66833333333333,4.68528880883796
5.85943612174138,9.65416666666667,4.69287580333803
5.84778295931101,9.64,4.70040785464411
5.82454611528528,9.61166666666667,4.71530817892343
5.80140160555513,9.58333333333333,4.72999184871273
0.965177629084145,4.74513636363636,6.00211782922915
0.964670682578861,4.73990909090909,5.99734121324601
0.964164002340377,4.73468181818182,5.99255623014817
5.36743085957103,7.871,4.35454927633159
6.00988478400798,8.3625,4.22800316343306
4.59941156502146,7.1815,4.39450574581488
6.57204314480169,8.74085714285714,4.06266638089432
1.25949374698885,4.81494441350847,5.380212496011
1.46780232858866,4.99600737042321,5.17512997500046
1.26979459807542,4.88886305315528,5.43053308465177
1.28659645306358,4.95889744685046,5.46625837373693
1.3362587377735,4.78566972477064,5.20293920589266
1.34907112100148,4.83833027522936,5.22095430962106
1.37506561036958,4.94365137614679,5.2552164700966
1.37955774675394,4.89549845201238,5.22769101951411
1.30591362055957,4.75515315315315,5.21001697160498
1.37955774675394,4.89549845201238,5.22769101951411
1.29559281803914,4.96107692307692,5.42470766970674
1.29530808428472,4.95953846153846,5.42412917669222
1.29488110097922,4.95723076923077,5.42326050316662
1.29459652363958,4.95569230769231,5.42268076458095
1.45605095528417,5.48936502820306,5.6713210898186
1.02018624266056,3.7339368723099,4.62684109777697
6.31608366735915,9.1235,3.87759116591731
6.33464742589664,9.15175,3.88146781997481
6.37193878694656,9.20825,3.88859388950556
6.22966261251767,9.56028571428571,4.35965010766053
6.21904156260893,9.54814285714286,4.36634138867416
6.20843862069547,9.536,4.3729887131931
6.19785375590467,9.52385714285714,4.37959228136826
6.18728693741658,9.51171428571429,4.38615229083161
6.17673813446376,9.49957142857143,4.39266893673483
6.16620731633124,9.48742857142857,4.39914241178706
6.14519951192898,9.46314285714286,4.41196060818354
6.12426327953576,9.43885714285714,4.42460837422999
1.17795960647789,4.648625,5.26415547446834
1.52724701173635,12.0913129770992,27.1722617430035
1.5227135084558,10.5342957198444,24.0751459443011
1.51801437263753,8.91549206349206,20.2349718689118
1.39637133648155,5.47299526066351,6.27551136527631
1.40056091919887,5.47188123515439,6.26800549297814
1.21134982180442,4.71324637681159,5.34033299837205
1.20743814001865,4.71679768786127,5.3543276202926
1.20356152660367,4.72032853025937,5.36820308419521
1.19971953185722,4.72383908045977,5.38196104257176
1.19574289788711,4.69096551724138,5.3497199914871
1.21541344854377,4.74640579710145,5.37277198398094
1.19195904046747,4.69455014326648,5.36355811165621
1.18059872517959,4.66906552706553,5.35884022339403
1.21541344854377,4.74640579710145,5.37277198398094
1.20356152660367,4.72032853025937,5.36820308419521
1.19195904046747,4.69455014326648,5.36355811165621
2.62637821628278,9.49923076923077,12.7577415782542
3.1624590430785,9.67533333333333,11.9144172981961
3.64512083860841,9.81,11.2249960565957
1.02713949405553,3.78302418207681,4.62814035672832
1.02401704756095,3.77594662123793,4.62625817077708
1.01937422870394,3.76538287331918,4.62342729939897
1.00958734626101,3.74295639943741,4.61733158697037
1.02669208599933,3.78201137656428,4.62787172474205
1.08913474635627,3.88666666666667,4.55404240452614
1.08913474635627,3.88666666666667,4.55404240452614
6.22966261251767,9.56028571428571,4.35965010766053
6.22308399920604,9.55242857142857,4.36344462084529
6.21651233300467,9.54457142857143,4.36722170123697
6.20994760657733,9.53671428571429,4.37098139402798
6.2033898125955,9.52885714285714,4.3747237440477
6.19683894373843,9.521,4.37844879576579
1.36901539958683,5.59892224788299,6.16718433782972
1.97844029837821,6.54626678022037,6.00323260967316
1.26821531963069,4.88809981032115,5.43498002604942
1.26750621989906,4.88916788702929,5.4396973972929
1.26730297233293,4.89130291839603,5.44457095900012
1.26630715654567,4.89175863082601,5.44917727032419
1.26588864034113,4.89343370228883,5.4539640761196
1.26568625338619,4.89556531957955,5.45881443150229
6.20845621658998,9.53457142857143,4.37141555553618
6.19565994229938,9.51414285714286,4.36933247365157
6.18289004246162,9.49371428571429,4.3671528389063
6.17014646271622,9.47328571428571,4.36487650665713
6.15742914881473,9.45285714285714,4.36250332553525
6.1447380466205,9.43242857142857,4.36003313739514
6.13207310210847,9.412,4.35746577726091
6.10682147058736,9.37114285714286,4.35203884661534
6.08167382427384,9.33028571428571,4.34622107498607
6.17846125017313,9.47857142857143,4.3511967108287
6.17319649940696,9.47214285714286,4.35404035444818
6.16793623480644,9.46571428571428,4.35687265672739
6.16268045254885,9.45928571428571,4.35969363977024
5.89455461578695,9.695,4.66828758754214
6.15218231978785,9.44642857142857,4.36530173583659
6.14693996165527,9.44,4.36808889234509
6.13646864283738,9.42714285714286,4.37362952995634
6.12601516192234,9.41428571428571,4.37912540890744
1.34395241754794,5.26675308641975,5.66101092492499
1.3454252681292,5.27157528957529,5.67211277847546
1.34129695513264,5.26471395528142,5.68181978398921
1.33904511562696,5.26175346687211,5.69194683733129
1.33495560907585,5.25492307692308,5.70155561041881
1.33089109838,5.24811367127496,5.71111064004535
1.37105068469522,5.32090795631825,5.65634050309949
1.36676104767116,5.31390031152648,5.66625809617706
1.36635420231327,5.31483489096573,5.67698631170896
1.36788324105913,5.31973967264224,5.68813148456486
1.36747574433882,5.32067498051442,5.6988258863407
1.36900810868503,5.32558814352574,5.70994902415559
1.3647280315826,5.31857320872274,5.71969642532814
1.3868154217745,5.3529262166405,5.65957683702128
1.38440896216538,5.3498431372549,5.66999167745887
1.38201044041623,5.34676489028213,5.6803694737681
1.37764907961901,5.33968388106416,5.69028606591641
1.37723706820754,5.34062284820031,5.701014925993
1.37290497369836,5.3335625,5.71084051901239
1.37641341500663,5.34250078247261,5.72241183814172
1.05598644860201,3.93971428571429,4.71734936815416
1.15805485234435,4.29485714285714,4.93852469088178
2.29103150289352,6.7588,5.6229294998248
6.02273903643354,8.56522222222222,4.06436613283405
5.81829873710274,8.47395604395604,4.13366667426052
3.24866003521787,6.93383928571428,4.91546964867326
2.74529406566971,6.48891666666667,5.0321405312639
1.2662609867569,4.305,4.87416936513289
1.2662609867569,4.305,4.87416936513289
1.2662609867569,4.305,4.87416936513289
1.2662609867569,4.305,4.87416936513289
1.2662609867569,4.305,4.87416936513289
1.2662609867569,4.305,4.87416936513289
1.2662609867569,4.305,4.87416936513289
1.19443540795942,4.44340309372156,5.06347211293055
0.896440883309113,3.556,4.63051897739336
1.32187528238585,4.9544,5.2534095696668
1.32187528238585,4.9544,5.2534095696668
1.32187528238585,4.9544,5.2534095696668
1.33418002878859,5.22723076923077,5.62394433381257
1.09897849791862,4.18948201438849,4.8963639854951
1.10024472073981,4.19233837293017,4.89696842357752
1.10151423016381,4.19519884726225,4.89757198836414
1.10534259798278,4.20380505415162,4.89937739265331
1.06321498717581,3.988,4.74899881177977
1.06282721729186,3.98571428571429,4.74788535528595
1.06205210174823,3.98114285714286,4.74565435586138
1.34434888668419,5.26582716049383,5.65034420843812
1.34174729171945,5.24846604938272,5.63837043419181
1.33915073138256,5.2311049382716,5.62631760711644
1.33397267563902,5.19638271604938,5.60197275011532
1.32881464173517,5.16166049382716,5.57730546989213
1.32367655225316,5.12693827160494,5.55231146915504
1.31855833007446,5.09221604938272,5.52698631544357
1.32909422770763,4.93817995264404,5.37991634236125
1.32135666150561,4.9284465408805,5.38152107994892
1.319235879713,4.92984929356358,5.38459689833021
1.39299936961158,4.98054025583145,5.29427737164933
1.30929806548761,4.92668018720749,5.39275268559434
1.31267083048679,4.93909601873536,5.39728173388255
1.30697539202401,4.93312840466926,5.39930052133598
1.33030753565316,4.99138775510204,5.41263123279287
1.29868299012795,4.91905426356589,5.39937188467265
1.2957916556994,4.91596284829721,5.40094821039557
1.29115772065751,4.90925868725869,5.40200287240455
1.27963550500754,4.88820583717358,5.40095350977713
1.28546884058688,4.90313933795227,5.40511563875786
1.27576953241318,4.88575478927203,5.40455947723187
1.26623118964328,4.8685293668955,5.40395318958487
1.05598644860201,3.93971428571429,4.71734936815416
1.46493339262448,5.50639773645918,5.67255510219872
1.46270232692167,5.50212924071082,5.67225067940845
1.46270232692167,5.50212924071082,5.67225067940845
1.46270232692167,5.50212924071082,5.67225067940845
1.46270232692167,5.50212924071082,5.67225067940845
1.45165126168336,5.48088978278359,5.670687900192
1.44727893407269,5.47244176706827,5.67004406724679
1.44727893407269,5.47244176706827,5.67004406724679
1.44727893407269,5.47244176706827,5.67004406724679
1.44727893407269,5.47244176706827,5.67004406724679
1.43218792711617,5.44308626198083,5.66770838248165
5.99984177992397,9.73642857142857,5.96219715869776
6.03620595349873,9.81757142857143,6.02236086495613
6.27634440472571,10.1765277777778,6.21698309286797
6.1466262135119,10.061,6.19297397978433
5.8672399311452,9.47885714285714,5.77891505953376
5.90280042408601,9.56,5.84454402474161
6.1414430219252,9.92611111111111,6.06472811416682
6.0107802979761,9.80342857142857,6.0306045860651
5.73756870136348,9.22128571428571,5.57774483907214
5.77234327572836,9.30242857142857,5.64941353105771
5.80732861376079,9.38357142857143,5.71903319394715
5.87793669820291,9.54585714285714,5.85241578760604
5.93248406061396,9.665,6.04479692439232
5.73299542137113,9.12,5.36077371814395
5.70315855895385,9.065,5.34579927205866
5.65700278143057,8.99,5.34267675020142
5.97271845115775,9.76114285714286,6.13254334161078
5.74374191128189,9.13828571428571,5.36312972897318
5.7095914398015,9.07542857142857,5.34618899930844
5.65681307927362,8.98971428571429,5.34270187704113
1.24700300091215,4.77690494296578,5.35876771084518
1.24598702578186,4.77754711246201,5.36087698574506
1.2466056231137,4.78165045592705,5.36354795693388
1.24886264252245,4.78922433460076,5.36677791821482
5.70618090101674,8.82821428571429,4.4736243165369
5.7128438315428,8.84578571428571,4.49835207411037
5.72953521565949,8.88971428571429,4.55928853203736
5.74962926250643,8.94242857142857,4.6308040448761
5.76306442950497,8.97757142857143,4.67754365810405
5.11840816101182,8.38785714285714,5.09136133713824
6.01431198067641,8.92833333333333,4.72642840255139
6.66444342223277,9.27227272727273,4.44465457479613
7.15526184340166,9.51038461538461,4.2222410388954
1.21955058570686,4.52108045977011,5.09189990786221
6.22966261251767,9.56028571428571,4.35965010766053
6.22340713555912,9.54742857142857,4.35006630022193
6.21715793999885,9.53457142857143,4.34042324654908
6.21091501952942,9.52171428571429,4.33072055087787
6.29757431013366,9.09525,3.87350460661918
6.28062013318682,9.06075,3.84021092356917
6.26811812804908,9.03525,3.81521531993936
6.23149157505073,8.96025,3.73972331028647
7.71678048195075,10.0949122807018,3.58750498394764
1.32187528238585,4.9544,5.2534095696668
1.3212052364358,4.95066666666667,5.25165577275925
1.32053553012563,4.94693333333333,5.24989873510803
1.3198661632832,4.9432,5.2481384534582
1.31652441506747,4.92453333333333,5.23928827057857
1.31519008603945,4.91706666666667,5.23572537434457
1.16888626020499,4.75395576251455,7.1050201893409
1.18728260120327,4.79655934195065,7.12467397235838
1.44672173600984,5.55843806104129,5.79176399411943
1.28909934277626,4.91953846153846,5.39915111013381
1.03708543388659,3.82014285714286,4.64789654201835
1.03814776897943,3.82742857142857,4.65310755938262
1.03921119227177,3.83471428571429,4.6583013524026
1.0402757048783,3.842,4.66347797862742
1.04063078467646,3.84442857142857,4.66519971574156
7.52048429349912,9.78620574482298,4.71078092743794
7.82892896268863,9.90804360636417,4.50553552708683
1.19854878999175,4.45890909090909,5.06905918211018
1.19920024286061,4.46254545454545,5.07066530265706
1.19985204981672,4.46618181818182,5.07226830768286
1.20234933497123,4.47368334849863,5.07455713391556
7.22172414497197,10.1110909090909,5.042127355042
7.22172414497197,10.1110909090909,5.042127355042
7.22172414497197,10.1110909090909,5.042127355042
7.22172414497197,10.1110909090909,5.042127355042
1.26942772748957,4.62223529411765,5.10807176154635
1.37443385362195,5.19743325985795,5.51325587342714
1.34445167892647,5.13724171304137,5.5067343535997
1.498556328078,5.3435,5.45585921280966
1.51493639468823,5.4265,5.49091155911293
1.21879914856673,6.084,8.6979615345863
1.21879914856673,6.084,8.6979615345863
1.21879914856673,6.084,8.6979615345863
1.21879914856673,6.084,8.6979615345863
1.21879914856673,6.084,8.6979615345863
1.21879914856673,6.084,8.6979615345863
1.3147528573614,5.46027781983346,6.60058727699601
1.31849333542961,5.49562121212121,6.68637245779792
1.30520416492666,5.57248048048048,7.00109978128557
6.02273903643354,8.56522222222222,4.06436613283405
5.93217838950524,8.44423913043478,4.1010514117659
1.38101878783204,5.4384,5.78014621268355
1.03814776897943,3.82742857142857,4.65310755938262
1.03956590871729,3.83714285714286,4.66002879907016
1.03992074623903,3.83957142857143,4.66175434044011
1.04633450384063,3.88042857142857,4.68611253316322
1.38202194529055,5.44933333333333,5.7984766121993
