superconduct/table44.mean_atomic_radius,superconduct/table44.wtd_mean_ThermalConductivity,superconduct/table44.wtd_mean_atomic_radius
149.8,133.246328165375,154.77519379845
158.0,58.8666666666667,162.333333333333
162.0,98.4607288372093,115.825271317829
161.0,102.142857142857,149.333333333333
177.8,110.064176,113.083333333333
150.5,96.04,154.02
169.4,61.0080457142857,104.925714285714
124.666666666667,70.0,106.233333333333
167.25,64.706,153.864
180.0,16.628125,136.0
155.8,61.3723314285714,105.135714285714
164.75,85.8675,144.5475
164.5,96.3989276923077,114.538461538462
144.5,33.04,170.47
139.333333333333,45.625,159.125
160.6,109.946645,151.165
164.5,100.65634064257,117.477911646586
154.25,54.3289858679707,125.017114914425
184.5,34.45,175.05
145.0,166.666666666667,134.0
123.0,69.512915,123.0
191.5,67.2,192.8
92.6666666666667,2.74386,92.6666666666667
187.0,52.4,196.9
178.75,74.8285714285714,160.1
185.0,97.9512195121951,188.536585365854
161.4,110.131776,112.1344
149.0,56.84276,106.755714285714
180.0,18.2857142857143,170.857142857143
140.0,65.4,124.716666666667
165.666666666667,100.507171666667,102.475
151.2,64.5,127.808333333333
140.0,177.332070223606,170.36116614775
168.25,78.0,161.571428571429
203.0,28.78,204.98
175.5,148.81,179.91
155.8,61.7151885714286,106.078571428571
179.75,80.2444444444444,140.822222222222
160.0,94.6543123076923,114.519769230769
164.5,100.65634064257,117.477911646586
128.5,139.40511600238,140.170731707317
167.0,85.0,167.0
155.0,35.55,154.1
179.8,105.442304193021,114.794960241095
147.0,80.942,180.042
167.0,97.9618742998761,110.972428748451
142.2,93.6662668161435,112.790732436472
156.333333333333,68.0786666666667,156.333333333333
133.333333333333,63.9375,156.2625
144.333333333333,127.0,144.333333333333
170.6,94.3142749792375,110.914307285768
141.5,95.5542857142857,127.4
154.8,59.8327031422505,116.753007784855
167.2,92.2304878048781,148.381707317073
159.333333333333,51.0,152.2
172.0,96.9756940221688,111.855515076351
116.0,71.3333333333333,106.333333333333
180.0,26.0,193.0
185.0,138.463054187192,74.3228984586048
159.285714285714,70.554176,107.226666666667
151.75,61.3123314285714,104.337142857143
171.75,10.791948,107.32
145.333333333333,95.2876128571429,162.714285714286
174.4,57.592,152.728
166.75,197.179746596859,164.092146596859
151.75,61.0294742857143,104.028571428571
160.4,52.6951466666667,120.177777777778
162.8,90.3430890581072,113.155228144028
178.75,74.6285714285714,159.835714285714
178.0,30.37,176.33
158.0,79.3333333333333,159.133333333333
150.5,168.648211650485,159.412621359223
183.0,77.85,191.775
164.5,125.310632,134.5
168.0,178.86094,173.571428571429
156.333333333333,34.1714285714286,118.514285714286
178.75,74.6285714285714,159.835714285714
159.2,77.3009028571429,109.285714285714
150.0,79.5377633333333,151.233333333333
231.0,14.0,231.0
99.6666666666667,72.84,106.066666666667
204.0,42.22,201.76
150.5,136.077477922078,155.761038961039
149.5,69.6666666666667,153.833333333333
137.25,35.759,133.62
129.0,59.8114285714286,139.0
125.0,111.311722857143,114.371428571429
167.0,49.8125,148.425
136.2,65.3,126.95
167.666666666667,123.4,158.8
173.666666666667,96.9720046153846,114.465384615385
175.666666666667,98.387390684889,112.524770927163
180.0,77.605,191.73
130.333333333333,18.44376,101.571428571429
133.5,49.7708,147.7
161.166666666667,190.232215,170.5
162.8,93.8062353846154,114.627307692308
172.285714285714,58.7685764705882,107.764705882353
151.2,60.0830457142857,104.214285714286
149.5,35.7392,153.7921
153.333333333333,87.9310344827586,152.068965517241
113.2,36.5066618,130.91
149.8,72.414176,106.133333333333
141.4,139.377023071492,116.517210944395
160.8,61.0509028571429,111.614285714286
149.8,72.414176,106.133333333333
144.5,35.08,169.94
167.0,110.091235384615,108.692307692308
167.25,58.3706666666667,143.92
160.5,314.0,162.0
144.8,227.729689090909,160.545454545455
120.333333333333,114.6,131.8
157.833333333333,85.3989276923077,108.115384615385
149.6,64.5833333333333,127.65
151.75,61.23376,104.251428571429
148.666666666667,106.708,148.836
154.0,71.3,146.3
160.833333333333,168.921412993039,170.848027842227
160.25,59.4736,151.6336
156.571428571429,170.762658,160.22
122.0,21.5256757575758,117.121212121212
163.4,61.24376,109.442857142857
130.0,19.2206666666667,128.933333333333
164.166666666667,189.62962,172.066666666667
135.0,31.84,135.0
162.0,122.6,148.5
150.5,156.701772,162.966666666667
112.0,110.679796954315,133.412182741117
107.166666666667,33.140509,125.075
136.8,63.8333333333333,126.833333333333
151.75,61.34376,104.371428571429
132.75,31.539543715847,127.431693989071
152.2,69.2254484210526,104.995614035088
170.4,102.353694241002,115.261345852895
168.5,37.3,170.5
147.6,62.9723314285714,105.071428571429
177.75,122.5,177.75
134.2,113.04188,116.628571428571
179.6,98.6393466928515,116.263943440691
161.5,55.5,179.75
190.0,147.21,180.6
172.333333333333,49.5666233333333,124.466666666667
129.25,114.5976,131.8014
155.2,92.6624937798306,113.966127790608
169.333333333333,98.2,160.8
181.0,91.6169618580834,111.789319678127
183.166666666667,100.414312307692,114.792307692308
125.333333333333,69.0395480225989,133.757062146893
107.166666666667,31.274359,124.475
160.2,93.6872254545455,106.072727272727
163.0,169.038658,159.918
153.333333333333,102.658222813456,111.755351681957
159.4,63.1580457142857,104.3
152.0,17.309,179.0
175.75,72.4,155.54
164.5,98.2885815686274,115.843137254902
197.0,58.0,159.44
121.8,132.18314111244,76.1632775119617
169.5,153.318082857143,168.8
184.666666666667,134.354285714286,128.220952380952
160.666666666667,102.25,175.6
115.666666666667,78.605166,129.0
138.666666666667,59.9571428571429,141.0
161.333333333333,101.9,145.7
181.0,110.054176,113.533333333333
150.5,151.872939622641,147.320754716981
110.75,19.7995852777778,70.1666666666667
157.714285714286,89.89454,110.83625
151.75,61.1045299642602,104.102930664761
119.6,35.5066702,138.865
162.2,85.4717944026187,119.440261865794
136.0,37.8772117647059,134.249411764706
132.0,42.7424125,103.535714285714
149.8,71.0877017277487,105.068062827225
159.5,58.96,151.59
138.333333333333,38.5829787234043,133.446808510638
130.333333333333,32.8814814814815,120.925925925926
165.0,296.2,172.2
174.666666666667,39.5090909090909,151.727272727273
166.0,129.2083225,158.855
142.2,95.0129154662623,113.652009097801
167.333333333333,47.8533333333333,147.911111111111
119.333333333333,35.50221955,128.0853125
156.571428571429,173.192658,161.05
141.5,64.0,150.666666666667
114.0,4.83085555555556,122.0
132.5,97.0,132.5
163.8,94.8758507692308,115.986153846154
107.8,23.0656674,124.13
164.75,85.8675,144.5475
174.0,98.15725,178.282
166.5,66.8464410526316,104.709473684211
155.0,44.92,169.3
167.333333333333,95.0026078853602,114.944229279628
178.0,80.4322222222222,140.666666666667
173.5,22.36,175.8
157.5,8.76,157.5
159.2,98.9552482352941,112.764705882353
168.833333333333,65.4206515789474,105.675789473684
159.0,101.5,179.5
167.0,97.6016632130101,110.443954707805
170.0,26.6842307692308,96.1665384615385
183.8,178.689511428571,173.871428571429
168.0,178.718082857143,173.571428571429
155.0,49.78,166.6
149.333333333333,124.5,128.75
150.5,138.237218181818,155.194805194805
153.5,30.0,153.5
152.6,60.9310457142857,104.385571428571
150.333333333333,101.9,139.1
179.666666666667,42.0369768518518,100.083333333333
164.333333333333,100.0,165.5
161.333333333333,101.9,145.7
162.2,87.03829,120.75
178.2,110.374176,112.613333333333
143.666666666667,62.1739285714286,135.928571428571
149.8,72.414176,106.133333333333
107.0,43.1674110526316,131.894736842105
154.0,60.8266171428571,114.931428571429
193.0,54.75,199.5
145.5,95.8372254545455,105.622727272727
148.0,77.3,140.4
110.0,24.065673,126.85
110.75,20.6285536551724,70.9931034482759
165.6,173.732368571429,174.628571428571
154.0,31.0944,145.8
146.0,57.35,158.25
143.5,71.77,144.73
168.333333333333,57.0106666666667,145.066666666667
157.333333333333,95.425,178.95
170.8,61.34376,109.72
162.8,176.403797142857,163.142857142857
162.8,73.3009028571429,108.142857142857
170.333333333333,96.7233793827161,112.12037037037
166.5,103.228665,117.94125
150.666666666667,45.3023290466679,105.036499001271
152.75,39.2784482758621,149.505747126437
187.333333333333,98.6798398913887,113.027152831652
153.666666666667,82.45,180.7
157.571428571429,69.6008426666667,106.369333333333
160.666666666667,73.9950815384615,108.846153846154
175.4,98.6166824844721,112.518633540373
151.2,61.1230457142857,104.374285714286
173.25,96.0912353846154,117.230769230769
133.5,58.1266666666667,136.933333333333
154.25,54.3289858679707,125.017114914425
164.0,97.474,176.779
122.2,30.530245,126.65
164.5,99.8545098804781,116.924302788845
132.5,92.1,150.7
160.0,92.0883008943716,114.643793369314
157.166666666667,92.5998507692308,114.535615384615
169.75,95.9373892307692,116.153846153846
179.75,80.2088888888889,140.884444444444
162.4,90.164964962406,108.733082706767
169.75,95.9373892307692,116.153846153846
159.8,72.3604661538462,111.153846153846
162.6,61.3523314285714,104.76
157.166666666667,209.457870909091,165.227272727273
148.6,60.54876,104.352142857143
134.0,53.3727074235808,136.982532751092
149.5,57.3333333333333,151.666666666667
167.333333333333,95.3114407198748,115.425665101721
185.333333333333,63.9655172413793,164.448275862069
194.5,47.0,186.285714285714
156.0,92.9161584615385,114.487230769231
164.5,139.20886,143.2
168.666666666667,43.4987681498829,95.6791569086651
162.571428571429,144.675225714286,163.55
190.5,97.742467587822,116.337236533958
174.666666666667,39.5090909090909,151.727272727273
138.0,51.375,158.975
107.0,59.4926982198953,95.6125654450262
92.6666666666667,2.97466545454545,93.1818181818182
164.5,104.358876588869,113.601436265709
165.666666666667,59.665,186.285
177.0,63.6944,161.8
149.333333333333,140.0,149.333333333333
160.166666666667,70.9914285245902,105.088524590164
164.5,110.214176,112.133333333333
177.8,96.3758507692308,114.684615384615
142.666666666667,60.7390714285714,150.0
164.5,179.003797142857,171.571428571429
151.2,59.6409028571429,104.462857142857
133.4,65.65,125.216666666667
178.0,80.4266666666667,140.666666666667
113.2,35.5224218,128.7625
164.0,14.7142857142857,174.285714285714
159.333333333333,92.8601477036695,114.60620047696
181.0,96.2450815384615,115.884615384615
127.333333333333,40.876,138.5
127.333333333333,40.38,134.5
133.5,98.5,133.5
112.0,11.5309883769634,115.015706806283
160.25,60.9294742857143,104.52
191.5,47.0,191.5
149.2,65.3333333333333,126.45
125.75,4.48754,118.0
185.666666666667,64.795,193.285
191.333333333333,30.03,181.52
151.75,61.3060457142857,104.330285714286
149.75,41.79776,144.92
149.5,13.32,144.82
154.0,92.146,146.696
149.8,135.7533225,157.0
142.8,28.3849675,128.625
169.25,178.575225714286,174.285714285714
160.4,75.4053402836879,106.397163120567
149.5,47.5,153.1
181.5,90.3,184.3
164.5,97.7520495787831,115.472698907956
130.5,148.571428571429,85.1428571428571
151.8,60.5494742857143,104.46
162.8,93.8062353846154,114.627307692308
168.0,172.103797142857,167.5
150.0,53.42848,117.511111111111
122.166666666667,38.0691758,129.46
172.8,90.79329,124.16
147.0,95.75,178.14
193.333333333333,30.05,183.0
165.666666666667,96.1247369858713,115.637362637363
160.0,96.4633843990573,115.928515318146
129.25,113.88,132.22
181.0,96.2758507692308,115.615384615385
167.0,81.8373892307692,114.092307692308
170.0,42.2990085679315,107.820073439412
167.0,79.8888888888889,142.444444444444
182.0,23.77,203.9
132.25,65.1666666666667,127.5
139.75,181.266666666667,142.2
166.333333333333,85.0,166.333333333333
160.0,95.94662,114.533615384615
166.0,94.0,166.0
146.0,62.2507552873563,106.916666666667
135.0,38.1151405857741,88.1297071129707
160.0,93.5558507692308,114.508
170.333333333333,44.0666666666667,187.933333333333
149.8,72.414176,106.133333333333
166.333333333333,90.2,179.0
150.5,48.0144981818182,113.727272727273
182.0,96.1950815384615,116.192307692308
149.5,8.6025,149.5
167.0,168.975225714286,174.885714285714
199.0,55.3067484662577,198.871165644172
158.666666666667,30.4621644444444,100.111111111111
183.5,60.0,164.25
152.333333333333,96.4,146.8
167.0,98.0912353846154,115.307692307692
164.0,85.1681584615385,108.884615384615
179.0,48.6666666666667,188.0
146.0,61.8866171428571,106.55
118.555555555556,117.982394524071,126.575344783823
189.0,89.52,191.34
160.25,61.0151885714286,105.514285714286
164.2,94.2143123076923,116.135384615385
133.333333333333,65.85,156.42
166.75,196.782364397906,164.019895287958
158.166666666667,92.8894576505885,114.568505269636
171.75,21.01329,130.5
174.5,101.128787430341,113.185758513932
137.25,34.71,132.375
134.2,65.46,125.19
154.25,54.8653059259259,125.777777777778
172.285714285714,123.4095725,174.8375
162.8,93.4358507692308,114.64
185.0,28.3,182.266666666667
136.0,60.1323056338028,103.520422535211
138.75,43.9263163636364,104.421818181818
162.2,269.837902285714,170.142857142857
127.333333333333,41.2588235294118,135.901960784314
161.5,55.08,184.86
156.25,60.2700704458599,116.747346072187
152.2,110.081645,138.2625
108.833333333333,33.018473,127.3
127.0,26.1003082608696,124.599033816425
160.2,93.8872254545455,106.290909090909
192.75,38.2352941176471,151.338235294118
186.0,83.9,181.5
121.75,27.507749,122.5
144.5,32.228,135.084
164.5,103.799953571429,113.25
162.0,177.932368571429,171.596428571429
164.5,103.799953571429,113.25
170.4,90.7475093333333,114.633333333333
164.714285714286,126.3045725,173.77625
169.2,96.8212353846154,114.049230769231
192.666666666667,63.0,179.5
183.0,36.2155,177.701
151.0,22.6377633333333,154.366666666667
151.75,61.6894742857143,104.748571428571
175.5,147.62,179.82
151.75,61.34376,104.371428571429
151.75,108.07579,114.25
146.0,108.236645,150.305
152.2,114.4533225,159.6375
151.75,107.386645,146.71
157.0,60.5209028571429,104.924285714286
174.666666666667,39.2534562211982,150.161290322581
150.6,65.2875,126.146666666667
157.0,60.7166171428571,104.654285714286
162.2,85.3321780392157,119.323529411765
168.75,55.62,158.52
142.333333333333,98.315,177.923
185.666666666667,36.0929203539823,159.566371681416
166.5,103.4023525,118.015625
171.333333333333,47.52,175.33
167.5,87.8875,144.95
155.0,35.1672,154.0304
164.5,97.1911929982938,115.085466108267
182.0,43.58,185.96
180.166666666667,109.90743877551,117.404081632653
183.333333333333,96.2643123076923,114.366346153846
163.0,178.968082857143,169.035714285714
163.5,86.8,146.48
169.6,184.275225714286,170.628571428571
144.5,32.3318,135.1309
171.0,8.3,171.0
136.333333333333,14.7793860845839,87.9536152796726
164.0,116.5,137.5
172.0,48.62,187.36
144.0,37.5,144.0
99.6666666666667,72.84,106.066666666667
180.375,194.788438666667,175.433333333333
165.833333333333,109.247509333333,111.736666666667
145.666666666667,71.3333333333333,145.666666666667
181.0,89.0764036130868,110.019914651494
181.0,98.9230637944664,117.624505928854
148.333333333333,27.1580457142857,115.428571428571
153.333333333333,87.2027972027972,151.538461538462
154.6,54.74829,126.7775
144.5,32.02,170.735
124.5,35.8066786,138.645
155.5,75.04,165.064
160.25,61.0280457142857,105.663428571429
130.0,68.5,130.0
130.666666666667,41.9575416666667,131.322916666667
130.0,79.78359375,132.6875
158.0,170.0,150.0
165.666666666667,96.8429473469388,115.56671899529
160.4,55.65204,127.275
166.0,202.946654285714,160.242857142857
132.75,64.5,127.833333333333
171.0,55.9274,108.529411764706
165.666666666667,48.0,165.666666666667
162.0,93.6296969230769,114.603076923077
155.2,94.1143123076923,114.164615384615
105.2,5.0873832,113.84
149.8,155.801772,162.6
116.5,112.419118248175,110.642335766423
160.0,177.003797142857,171.55
176.75,99.625,166.25
173.2,110.697509333333,112.96
166.0,132.7145725,157.86125
124.25,42.10968625,126.725
188.5,28.3333333333333,182.666666666667
155.333333333333,81.82,153.166666666667
147.0,86.9165085388994,180.069576217584
162.6,61.5723314285714,105.0
153.5,89.1258777777778,108.027777777778
155.75,96.2,120.35
147.666666666667,11.415948,107.8
160.166666666667,71.194176,106.253333333333
160.0,132.375,78.625
138.0,54.3328,128.2
130.0,160.0,151.0
180.375,99.9122192454807,110.298270893372
160.0,95.10662,114.524615384615
160.166666666667,70.340176,106.337333333333
159.285714285714,77.2758507692308,109.161538461538
171.857142857143,92.2439815799439,109.981458510152
185.75,38.9529411764706,151.776470588235
147.2,37.459145,139.66
164.5,98.3657102982732,115.896389324961
158.166666666667,93.1103207939072,114.515193476421
166.0,94.6325395015576,116.69937694704
148.5,60.246769105278,103.489697996049
147.0,10.065948,109.15
144.5,30.3,136.235
161.2,72.3220046153846,111.423076923077
144.0,63.641051948052,191.311688311688
172.25,60.825,159.4
161.333333333333,111.444444444444,137.777777777778
146.0,25.6666666666667,138.333333333333
151.75,61.34376,104.371428571429
164.5,96.9206650734725,114.898685228152
122.0,52.3870416666667,125.208333333333
182.5,135.047619047619,78.0
107.5,4.02012,93.2840909090909
153.0,89.8066666666667,153.306666666667
156.5,71.614176,106.08
161.2,63.0866171428571,106.114285714286
131.0,89.2,118.2
152.4,86.8624181322957,109.47859922179
164.5,179.003797142857,171.571428571429
182.0,96.2873892307692,115.269230769231
162.6,61.2880457142857,104.348571428571
167.0,100.094094783927,108.962850644428
167.0,96.3989276923077,115.307692307692
145.0,67.0,145.0
164.2,175.146654285714,174.539285714286
145.5,95.8372254545455,105.622727272727
131.2,113.26728,112.36
155.0,138.095238095238,75.3809523809524
164.5,96.3989276923077,114.538461538462
149.833333333333,63.9546897435897,161.958974358974
167.333333333333,86.9372783606557,119.737704918033
157.75,63.3580457142857,105.228571428571
142.0,74.2910941721854,111.908609271523
111.0,35.506673,128.1
154.0,60.8294742857143,115.007142857143
203.0,49.35,199.5
157.5,99.48466,112.682352941176
130.0,19.1576666666667,125.733333333333
168.0,97.2169855944056,116.298368298368
159.0,127.3908225,157.71
162.8,89.2422904477612,108.652985074627
189.5,26.81,205.01
164.5,100.2538216,117.2
150.5,48.0144981818182,113.727272727273
181.0,90.7704328571429,124.394285714286
155.333333333333,89.4833333333333,151.583333333333
166.5,80.3333333333333,143.466666666667
150.5,88.9914871840587,106.699528054536
129.5,39.76,129.5
172.857142857143,83.6847185714286,120.857142857143
160.166666666667,66.314176,106.733333333333
153.5,30.528,162.74
155.6,60.97376,104.58
160.166666666667,65.704176,106.793333333333
148.333333333333,27.1580457142857,115.428571428571
164.5,83.5492813333333,105.666666666667
154.6,54.34704,126.79125
116.0,71.3333333333333,106.333333333333
160.25,59.7256,151.5856
157.333333333333,76.95,158.85
160.25,60.9580457142857,104.851428571429
141.666666666667,39.632,162.648
157.5,8.76,157.5
116.0,71.3333333333333,106.333333333333
163.0,92.1111111111111,138.0
160.2,93.4875096028881,105.581227436823
151.0,31.755,138.94
133.0,5.0,131.0
161.166666666667,187.351476666667,177.166666666667
100.666666666667,20.7056662068965,109.578544061303
167.0,100.436505475285,109.589353612167
148.0,5.91619047619048,122.761904761905
171.6,60.6266171428571,115.965714285714
183.6,61.616,157.76
173.0,150.0,173.0
128.5,139.333333333333,149.0
149.8,60.36376,104.598571428571
141.0,68.3333333333333,154.666666666667
160.166666666667,67.534176,106.613333333333
162.0,38.7441872727273,109.057272727273
180.2,97.7816590697674,114.976744186047
192.5,72.0,192.5
101.0,3.8874168,109.46
133.25,15.1681540880503,118.616352201258
133.5,40.838,136.46
185.5,100.483543076923,115.2
133.0,83.95,129.8
146.666666666667,158.333333333333,167.666666666667
161.666666666667,93.0165892592593,115.886574074074
167.666666666667,61.2503113253012,108.78313253012
139.25,85.9028571428571,113.887142857143
147.0,88.3125,178.4375
169.75,178.146654285714,174.571428571429
146.5,66.052,183.028
174.5,99.5969447604328,113.672333848532
160.25,60.9223314285714,104.437142857143
158.25,116.45,153.95
151.75,61.8151885714286,104.885714285714
166.0,69.4108426666667,106.383333333333
165.4,171.818082857143,165.642857142857
164.5,100.093714185304,117.08945686901
164.5,96.3989276923077,114.538461538462
167.666666666667,123.4,158.8
178.0,80.3933333333333,140.666666666667
149.0,5.86857142857143,142.428571428571
149.6,64.8083333333333,127.155
199.333333333333,28.0,193.304347826087
164.5,179.003797142857,171.571428571429
157.0,59.5971428571429,140.114285714286
124.333333333333,52.3733333333333,124.333333333333
140.0,27.612915,126.52
186.5,164.4,189.36
161.0,78.0,161.0
181.333333333333,76.2648275862069,163.110689655172
134.0,34.6767676767677,133.888888888889
149.8,98.931645,146.56
193.333333333333,30.01,181.8
164.5,100.818254979887,117.589702333065
173.2,112.600842666667,112.64
186.25,79.125,191.4375
152.571428571429,192.402215,162.2
170.333333333333,91.7230073738759,111.328760859625
171.75,12.759948,107.08
154.25,55.55079,126.75
154.4,130.436692386707,108.558912386707
186.0,42.4827586206897,187.310344827586
156.25,61.0036946131805,117.58452722063
167.333333333333,97.1442217445483,115.32476635514
150.166666666667,70.814176,106.170666666667
178.0,101.971479385744,109.978001047569
184.8,178.568082857143,174.4
139.75,167.533333333333,143.4
180.666666666667,77.1379310344828,162.172413793103
162.8,93.9950815384615,110.173076923077
151.75,61.34376,104.371428571429
183.0,96.6474695752896,116.339768339768
167.333333333333,92.6699712375096,114.41429669485
150.666666666667,19.8211920529801,135.423841059603
150.5,169.682658,159.94
146.75,48.6472,148.6
155.75,96.05,119.7125
146.333333333333,17.9060037878788,122.488636363636
171.0,8.3,171.0
171.0,96.0912353846154,116.538461538462
169.75,96.7558678200155,116.735453840186
186.5,43.5714285714286,190.142857142857
164.5,99.5373440984909,116.705321683876
173.5,81.5714285714286,163.071428571429
128.666666666667,67.1666666666667,106.633333333333
147.0,96.625,178.105
149.8,135.7533225,157.0
169.5,66.58,161.32
161.333333333333,89.519316,172.54
168.666666666667,47.5,161.333333333333
155.0,80.12,155.92
149.8,71.180835570118,105.142857142857
131.0,89.2,118.2
170.6,96.5909994294526,114.561295296839
128.5,206.8,114.64
167.666666666667,59.7568117647059,106.541176470588
174.5,71.94,174.22
139.4,38.281645,131.425
130.5,148.571428571429,85.1428571428571
111.2,33.3629161904762,122.761904761905
189.0,108.06,189.32
165.333333333333,135.1283225,157.30625
155.25,51.21888,157.32
160.25,61.1223314285714,106.757142857143
163.0,58.6,151.8
161.0,193.502215,167.333333333333
156.0,79.0,156.0
123.666666666667,40.8202142857143,119.114285714286
126.0,95.5099675,115.0
179.8,97.4460757198444,115.645914396887
160.0,91.5527738461539,114.486538461538
171.0,60.9125,166.4525
163.571428571429,77.6163847244095,111.787401574803
151.666666666667,90.0,124.714285714286
131.6,83.621925,126.24
144.166666666667,68.2393685714286,146.057142857143
174.2,110.168158461538,111.461538461538
154.2,60.29704,118.4625
185.4,62.8296,157.64
144.5,31.3752,136.54135
167.0,106.26329,120.916666666667
120.333333333333,114.6,131.8
154.5,22.5,165.25
166.5,80.4444444444444,142.222222222222
171.333333333333,51.5,178.0
141.333333333333,15.3725490196078,127.679738562092
155.8,61.28376,104.911428571429
146.571428571429,191.135548333333,161.275
144.0,20.4019933554817,124.734219269103
163.0,95.7057641100076,112.186401833461
183.333333333333,23.8314285714286,144.142857142857
113.5,15.512915,113.5
150.666666666667,80.6210966666667,151.8
175.5,21.25,185.25
143.666666666667,58.0426666666667,132.666666666667
154.25,58.9485757961783,125.738853503185
163.0,167.812658,160.38
160.0,38.8333333333333,141.5
153.5,30.59,163.825
163.8,87.9315117829457,115.43007751938
151.75,61.1080457142857,104.114285714286
179.5,8.55454545454545,146.481818181818
160.6,62.8723314285714,107.142857142857
164.5,103.799953571429,113.25
142.5,18.1366666666667,124.0
203.0,38.5,203.0
153.333333333333,189.801265714286,166.561904761905
154.25,55.3433521046077,126.455790784558
162.0,168.289511428571,171.821428571429
193.333333333333,28.9,186.02
153.6,58.3583314285714,104.92
160.166666666667,70.1194191332896,105.373604727511
152.4,198.536286666667,162.533333333333
189.0,95.32,189.04
147.833333333333,169.378647552448,169.734265734266
186.0,54.76,182.04
151.75,61.12376,104.131428571429
213.0,13.011,195.396
147.0,239.240506329114,139.93670886076
160.166666666667,66.924176,106.673333333333
154.25,55.55079,126.75
157.666666666667,47.868,151.3651
167.666666666667,59.8274,107.623529411765
168.0,59.5450470588235,107.247058823529
146.0,61.8866171428571,106.55
175.5,30.25,185.25
150.8,64.7666666666667,127.4
152.0,10.215948,103.08
129.5,39.76,129.5
162.0,40.3805509090909,109.019090909091
166.5,80.3333333333333,142.222222222222
174.666666666667,39.5205479452055,150.712328767123
164.5,97.5238967315175,115.315175097276
175.0,53.49185,157.45925
173.5,108.342885460751,101.617747440273
160.25,60.94376,104.685714285714
150.0,80.8210966666667,152.633333333333
170.6,95.437756201373,112.210526315789
146.6,61.7541885714286,106.551714285714
163.0,96.3989276923077,114.076923076923
170.0,53.5,157.5
144.0,63.0,139.0
154.571428571429,73.6035430769231,110.166153846154
158.333333333333,91.0,151.0
131.5,54.3715259210526,77.7960526315789
178.666666666667,52.0,163.8
167.0,101.9,145.502
134.0,35.0,134.0
98.0,0.236,98.0
161.666666666667,90.5637144667697,115.963678516229
150.5,157.601772,163.333333333333
160.166666666667,68.754176,106.493333333333
163.0,72.551724137931,144.51724137931
99.6666666666667,78.8666666666667,105.0
182.0,96.2296969230769,115.846153846154
146.5,26.6923076923077,96.1538461538462
174.333333333333,55.2,158.6
163.4,94.4328218604651,110.899224806202
186.666666666667,97.4220046153846,116.069230769231
149.8,135.7533225,157.0
149.8,72.414176,106.133333333333
181.5,141.75,185.75
167.666666666667,58.9262235294118,107.597647058824
146.4,65.36,125.866666666667
140.0,27.212915,126.84
162.8,106.790176,112.250666666667
168.0,102.976417037037,120.345679012346
162.0,90.54454,110.5
161.166666666667,104.431415,117.09375
175.25,58.644,160.448
105.4,32.705416,104.96
147.666666666667,11.415948,107.8
142.5,31.5,105.5
172.0,74.4642857142857,159.75
170.6,21.0710966666667,152.833333333333
185.857142857143,99.1596222622747,113.762896208825
165.5,53.0,165.5
126.0,161.333333333333,113.0
164.5,98.6754398425197,116.110236220472
164.333333333333,98.2493658823529,112.717647058824
120.333333333333,114.420946626385,132.256797583082
159.666666666667,122.6,152.6
167.0,194.633797142857,161.761428571429
118.5,4.8473832,113.0
168.5,95.9373892307692,115.769230769231
156.25,60.8323314285714,117.474285714286
148.0,52.0,139.666666666667
153.4,60.071910502477,116.745222929936
153.5,30.47,161.725
167.0,104.80281178999,114.601759699986
139.75,58.6504636053939,103.629524485451
174.5,140.52,178.68
150.666666666667,45.0932375616862,105.334061731767
120.333333333333,114.6,131.8
149.8,61.46376,104.610357142857
110.75,19.7995852777778,70.1666666666667
113.333333333333,58.8669294117647,96.8235294117647
167.4,60.8400457142857,117.293214285714
161.666666666667,52.08,172.2
171.4,105.433073548387,117.604838709677
110.75,20.1325504155125,70.4986149584488
173.0,114.736842105263,145.171052631579
175.4,96.6604661538462,114.015384615385
164.5,96.8457855641422,114.846986089645
171.0,8.3,171.0
176.333333333333,184.218082857143,170.385714285714
162.8,169.832368571429,171.885714285714
154.0,92.356,146.656
149.5,79.3147282625483,107.583011583012
164.5,111.703197567568,113.0
67.0,140.0,67.0
157.6,96.4374063283109,116.049167327518
152.5,155.291772,162.635
111.0,35.5066758,128.085
150.5,389.9,162.1
160.0,97.5061162776025,116.203470031546
168.428571428571,68.0355093333333,114.16
177.0,56.25,175.0
187.0,36.08,185.68
157.5,119.25,173.75
151.4,65.0833333333333,127.6
164.5,96.3989276923077,114.538461538462
155.2,95.7738216,111.928
152.0,30.86,170.24
154.25,55.3778173831776,126.504672897196
166.0,168.652658,160.54
155.25,48.631152,156.488
161.666666666667,97.7980045723173,114.388024883359
154.25,56.6696279027054,126.595184909407
147.0,86.94,179.22
191.5,70.5,191.5
183.0,97.7912353846154,115.596153846154
152.6,60.7934742857143,104.390285714286
141.333333333333,36.2,134.88
162.0,84.5169824672321,110.991518889746
163.666666666667,70.014176,106.066666666667
160.25,60.9580457142857,104.851428571429
116.0,57.6923076923077,100.384615384615
146.0,82.544,140.6
135.666666666667,58.5,156.35
149.8,72.414176,106.133333333333
161.0,53.8628571428571,117.137142857143
185.666666666667,36.0929203539823,159.566371681416
191.666666666667,30.6126126126126,185.342342342342
149.6,64.8333333333333,127.1
152.2,109.256645,141.1125
132.5,96.5656565656566,133.161616161616
185.5,33.6,173.9
151.285714285714,209.795143636364,163.774545454545
154.25,56.1489012658228,126.189873417722
163.285714285714,149.732368571429,162.557142857143
