superconduct/table17.range_atomic_mass,superconduct/table17.range_atomic_radius,superconduct/table17.wtd_gmean_atomic_radius,superconduct/table17.wtd_mean_atomic_radius,superconduct/table17.wtd_range_atomic_mass,superconduct/table17.wtd_std_Valence,superconduct/table17.wtd_std_atomic_radius
192.981,171.0,90.2698832716569,111.241590214067,6.75730886850153,0.51653901872511,68.1903235616362
121.3276,205.0,157.093076038332,169.181818181818,27.4300545454545,0.0,55.1919265865088
126.516,205.0,86.7765895352837,109.169230769231,11.8045769230769,0.319485533189157,74.0303615948877
82.09538,111.0,154.59177908386,162.375,56.7151125,0.707106781186548,46.5105834730118
90.247,2.0,189.197459403603,189.2,16.9068,0.489897948556636,0.979795897113271
128.2426,171.0,84.3330418706617,104.897142857143,27.8665279428571,0.443216444106636,67.8484087010543
82.09538,111.0,112.493481603891,121.6875,21.60068125,0.927024810886958,51.4498770042262
121.3276,205.0,90.4024717999586,115.258190327613,20.6423166926677,0.356368418455924,79.062553183627
58.214,12.0,142.639528171611,142.72,28.33786,1.17690271475598,4.70761085902393
55.0385,3.0,175.67955065676,175.682,31.885115,0.615675239066831,0.923512858600247
177.194818,76.0,114.344588455721,115.04,1.20341472,0.979795897113271,14.8928976361217
130.09665,180.0,115.89809630761,125.75,17.5626833333333,0.702969890298771,51.1551968686141
150.287,6.0,144.476960102364,144.5,142.06195,1.29903810567666,2.59807621135332
61.94765,144.0,138.878699608638,148.0,30.0227517857143,1.39010717543061,54.0119034499407
121.3276,205.0,90.0282258143127,114.195652173913,13.4600108695652,0.259254258260845,77.7434333585273
15.196,37.0,196.830185487835,197.49,45.76588,0.0,15.5708028052506
71.6206,171.0,105.997752751364,127.5625,20.308775,1.26861144563653,69.0986330816319
192.981,171.0,84.9829986648141,104.559450668594,21.4140198771232,1.0567818036887,66.4069491466357
67.7685,53.0,170.218340955671,171.25,6.450905,0.433012701892219,18.7399973319102
78.89968,142.0,104.637621755771,122.825531914894,12.3867829787234,0.702913808759038,63.0777921202036
25.80362,53.0,174.801966889248,176.8,8.259828,0.489897948556636,25.9645912735017
122.494,44.0,143.110760499675,144.0,22.0975454545455,1.15708382375981,16.9705627484771
41.96488,35.0,183.923621108636,184.653153153153,23.5725456156156,0.471404520791032,16.5999963085843
0.0,0.0,161.0,161.0,0.0,0.0,0.0
89.5653,0.0,156.0,156.0,124.582975,0.0,0.0
141.2506,205.0,90.3797335265259,116.261538461538,20.0433257692308,0.304696958774436,81.5542814841892
52.735,58.0,103.149905830212,106.333333333333,7.984532,0.471404520791032,27.3414622058798
192.981,171.0,87.2944362497737,105.915997529339,23.3405064854849,1.47370444262608,64.2146001365766
122.90607,205.0,88.1236345033592,110.753846153846,14.3923653846154,0.294802109937613,74.0969802705016
60.710818,24.0,115.683522350542,116.0,4.11034833333333,0.372677996249965,8.94427190999916
128.2426,205.0,84.2227260815106,104.659142857143,30.38886802,0.440952123830019,67.600376916592
66.821955,36.0,150.281026517258,151.35796,59.648390798525,0.499899989998,17.9948532819359
192.981,205.0,83.1824734741979,107.6368,40.32655019,1.26212137292734,80.3857654423966
141.2506,205.0,90.3719451420331,116.207692307692,20.6738985,0.314915222930134,81.4120286098244
73.754088,39.0,155.418022104233,156.172413793103,71.5747017931034,0.943089264219127,15.7218691648185
141.2506,205.0,90.2056864270681,115.946153846154,19.5182384615385,0.3,81.3282344329221
188.3839,205.0,92.2317203728805,114.6,16.43053,0.3,72.3376803609295
146.439,166.0,115.694341386555,125.341666666667,18.25405,0.687184270936277,50.2942170024436
141.2506,205.0,89.3854007136172,113.533333333333,9.77725333333333,0.249443825784929,78.0989685520167
74.82,73.0,139.206036788383,143.263157894737,9.83381263157895,1.03939040305955,34.2157890688882
13.494,58.0,101.927732983947,104.98,0.0749599999999999,0.462493243193887,26.8246081052454
191.2006,171.0,84.9505949424055,104.9955654102,8.19711940133038,0.538031073635587,67.021590179428
65.9248414,87.0,173.901529045492,177.95625,69.504250625,0.858755458497936,34.7210935302663
32.290805,61.0,186.002200911624,187.883333333333,59.7569,0.25603819159562,25.6359719058115
121.3276,205.0,89.7078943601199,114.576538461538,20.9339211538462,0.271887713944714,79.2526698624434
1.68237999999999,8.0,204.77970633108,204.8,63.604443,0.357071421427142,2.85657137141714
192.981,171.0,144.951270609268,157.275,45.020665,1.26466398699417,51.9374563778397
122.90607,147.0,83.4882680116455,103.362831858407,30.3383985840708,0.450545913676384,66.2311668935915
168.1024614,59.0,135.076280621293,137.666666666667,47.0403076,1.4142135623731,27.8128667266709
73.91366,141.0,116.119807375225,129.03,18.478415,1.50564770115721,52.2278575091876
192.981,196.0,100.645533532982,115.92,40.836116,1.85267374353932,60.7370858701667
192.981,177.0,83.6379940532815,103.321428571429,35.3672087571429,1.18396190159936,66.5766494733855
122.90607,171.0,84.1108347003322,104.371428571429,34.8331599285714,0.440952123830019,67.1114577035996
139.89971,199.0,119.303407245292,139.575,35.2117934,1.31900530704012,71.7906287408043
78.09485,145.0,106.769722750535,125.4,35.34612,0.493558507170123,70.763267307269
155.006,80.0,144.780826985652,148.474951219512,23.117287804878,1.39631934778524,33.235028639316
134.3606,205.0,90.0067642444351,115.963386727689,12.2729417238749,0.265441840447068,81.8463623794872
124.90825,205.0,88.9528446559607,112.48,18.04308,0.307607253201582,76.6811337074946
50.22421,77.0,156.339845690247,157.7565,87.427625005,0.433012701892219,22.2451614458066
121.3276,205.0,89.6851907721419,114.538461538462,14.2883192307692,0.266469355010596,79.2353994166121
176.2176,190.0,120.030732804006,139.9,33.59015,1.20668709697253,69.2848468281485
192.981,171.0,144.682968109792,157.0,50.245175,1.29903810567666,51.9831703534904
192.981,171.0,86.4588203057491,106.136666666667,27.4010351,1.02012526463938,66.3237362404207
42.7414614,53.0,160.895168295042,161.983,37.7556529506,0.824405240158018,17.597008581006
31.093,73.0,134.787837513487,139.581280788177,37.9574482758621,1.05653254135602,36.235369656223
46.6827,82.0,122.543303283733,128.714285714286,30.6793952380952,0.85183541999992,34.5324455536871
141.2506,185.0,84.2504685097473,107.114705882353,12.5918823529412,0.997830692034174,74.156165236348
59.94547,92.0,137.304130098793,143.933333333333,32.8516353333333,0.748331477354788,43.7758939244979
188.3839,205.0,88.5675877527405,113.252707581227,31.1570938628159,0.384607865571526,79.261763250685
192.981,250.0,159.733594234102,174.090909090909,17.6402626262626,0.903009965197051,61.8568061154948
168.9024,51.0,154.330747815238,155.75,146.7158,1.29903810567666,22.0836477965032
121.3276,205.0,89.9012571022341,114.794324324324,21.1860841698842,0.266940324593724,79.2796880230849
121.3276,205.0,89.6859174244171,114.600153491942,19.2694337682272,0.424801254101894,79.3005623338772
65.9248414,80.0,176.205116772448,179.62,65.362738824,0.866025403784439,32.126867260908
82.6233,23.0,140.262839562837,140.666666666667,13.0455666666667,0.942809041582063,10.8423039781937
121.3276,205.0,89.9848498627545,114.891724671307,21.0899149265275,0.267129405091578,79.2952759626172
31.775,105.0,147.075747634836,151.6016,27.045553528,1.19483046496145,38.4817837091786
152.139,49.0,158.166302445479,159.35,71.1498,1.17898261225516,19.9806781666689
188.3839,205.0,160.682226054979,173.409090909091,23.5140545454545,0.8902130862007,56.8719927004409
17.98478,84.0,172.474583764404,177.0,50.949385,0.0,36.3730669589464
128.2426,158.0,86.0998001983592,105.87534121929,18.2298112374886,0.374163370982437,65.5122179614353
89.3115,29.0,162.962939301291,163.371428571429,79.0727,1.04978131833565,11.8275361865816
184.5906,205.0,93.9714976409737,119.498771498771,19.2117936117936,2.2204460492503094e-16,79.3578715938915
58.553,7.0,175.522464051983,175.53,39.44275,0.391918358845309,1.60906805325319
188.3839,174.0,148.729394594272,163.657142857143,27.4799857142857,0.428809457708675,57.2163527359807
192.981,205.0,82.9917484601125,107.2,38.668216,1.2687001221723,79.9084476135033
156.448,146.0,131.344082846829,140.744444444444,43.9885555555556,1.49071198499986,50.6713947598996
81.4226,36.0,159.220297069125,159.539285714286,81.3839992857143,0.464615267655698,10.5002666389857
65.9248414,80.0,174.721558516956,178.525,64.958015745,0.770957197255464,33.7697997477036
122.90607,171.0,84.221227335058,104.643571428571,35.0765402714286,0.434649753437484,67.5278098381001
75.35947,50.0,168.151717208002,170.0,37.679735,0.5,25.0
80.21207,50.0,161.50883854154,163.0,26.7373566666667,0.816496580927726,22.6862660362314
128.2426,205.0,88.9920024352036,112.769230769231,12.4754230769231,0.266469355010596,76.6175856959081
192.981,171.0,86.5726143483596,106.226666666667,16.8329706666667,0.93656583087125,66.0437376962335
13.51362,29.0,190.615561922435,191.04,45.0680488,0.427083130081252,12.3854107723563
71.6206,171.0,84.3210680648152,107.8,7.9506,0.8,74.4913417787598
49.0739,12.0,174.311655688722,174.4,55.15017,8.881784197001249e-16,5.49909083394701
128.2426,158.0,85.03227822009,106.551142857143,38.1043304571429,0.505631550940131,70.1138662573319
81.482,139.0,151.503896010355,158.5248,28.860695934,1.1982848409289,50.8067533400827
50.1285,7.0,174.129242014489,174.164,17.767698,0.497690666981007,3.48383466886705
40.926,120.0,100.176864606712,112.714285714286,12.6847142857143,1.29362644830535,53.0005775863791
192.981,171.0,84.4951197996958,103.334545454545,34.1193490909091,1.17508958687841,64.8027839418305
132.86532,139.0,127.690407596289,138.631578947368,24.8581326315789,0.8089697973126,55.2022220436782
196.9697,171.0,80.7136591965222,100.710526315789,17.4981026315789,0.830512307266289,69.7962854895878
22.856,60.0,156.43554706857,158.64,34.661938,0.404430463738824,24.2658278243294
16.1705386,58.0,102.584688163919,105.613333333333,6.73402563733333,0.461109772421082,26.6607793501157
121.3276,205.0,89.599941063312,114.413846153846,21.0027005910769,0.273660265344464,79.2086210865829
130.00638,29.0,177.551457962153,177.96,4.7119512,0.0,12.3854107723563
151.2596,205.0,89.6297624291909,114.384615384615,19.3968692307692,0.266469355010596,78.9758857661272
128.2426,158.0,85.3821430807064,106.971223021583,35.3712661870504,0.506773129938311,70.1882302177092
126.89477,128.0,101.368772116719,116.612403100775,46.4839395348837,0.487201747673509,62.3618237022092
71.755,53.0,134.851251163968,136.465,44.366533,1.5066436207677,20.5214223434927
166.9985,101.0,152.25994558393,157.6,66.7994,1.2,40.1377627677478
65.9248414,80.0,177.431987954431,180.91214516252,68.4678398775725,0.728393512111067,32.2304464672644
135.9646,205.0,90.2792889870515,116.0,12.5121692307692,0.266469355010596,81.1712340103884
192.981,185.0,145.746984233436,158.56,50.245175,1.29069748585794,53.6292494819758
15.414,42.0,115.437651800469,117.0,31.458,1.88561808316413,19.7989898732233
20.01988,30.0,195.363098271761,195.39,135.03366934,0.0,3.39822012235817
40.91028,62.0,184.037203614749,185.9,73.805143,0.795675813381304,24.3760127994715
58.51032,103.0,145.376799478347,150.590909090909,77.3254545454545,1.28966008719192,42.9213435896081
121.3276,205.0,88.668197041742,111.950009971415,12.3478129362494,0.249112484081712,76.0759383014958
192.981,171.0,84.9485562633468,104.330909090909,33.0716060636364,1.15514622880281,66.0988484914891
134.3606,190.0,85.1270981633703,109.147058823529,9.146,0.794117647058823,76.6090657947068
122.90607,147.0,116.387024714837,130.519280205656,32.0478159383033,1.08427232436829,53.5147939903678
60.84138,111.0,123.760426492692,134.571428571429,21.4941628571429,0.494871659305394,54.9307541828987
121.3276,205.0,153.255987081769,171.571428571429,36.9506571428571,0.349927106111883,67.9114068744969
134.3606,190.0,88.1804396938858,114.628571428571,34.6606857142857,0.522161910928488,81.9993329987805
36.9348,115.0,107.986447098598,123.647058823529,24.1981235294118,0.984305913569501,56.5975900302463
27.0876,176.0,71.2392204497407,75.3809523809524,9.57693809523809,0.63887656499994,37.4807584799965
135.9646,205.0,167.323488775432,177.998066537769,25.954302820188,0.651657208077471,52.35634067321
121.3276,205.0,91.8605192504605,117.08945686901,14.8361142172524,0.271095251573117,79.6410777340708
76.57,60.0,143.464864266852,145.0,3.6336,0.979795897113271,21.9089023002066
112.0305,74.0,134.34990187632,138.2,11.1719,0.8,33.5284953435134
113.1344614,77.0,172.018616742685,175.773067331671,103.569887780549,0.0498753117206983,33.3035741728458
0.0,0.0,180.0,180.0,0.0,0.0,0.0
192.981,171.0,86.7532650662682,105.634320863671,23.7184785337685,1.36407705867591,64.7722634936155
121.3276,211.0,89.3363801022395,112.736842105263,13.4555577263158,0.223296878269436,74.7077408130919
136.31906,205.0,91.1330292534712,116.173228346457,21.6136007559055,0.294896344378339,79.4432491433959
23.115,53.0,126.759615019927,129.5,11.5575,1.5,26.5
41.021955,54.0,145.376943463548,146.7652,55.712474346,1.19719432006671,21.5536834197777
135.9646,183.0,84.2628724835524,107.082352941176,7.56941176470588,1.0069653612485,73.9648902027101
192.981,205.0,149.910519949375,160.689378757515,29.8067334669339,1.11936360832888,49.2498406192026
38.1452,29.0,159.604597778429,160.012,77.3225136,0.754760889288787,10.9440328946874
184.6754,2.0,143.397780834274,143.4,162.32332,1.2,0.8
148.93092,205.0,90.1274509998805,115.615384615385,12.5121692307692,0.266469355010596,80.6354936751595
192.981,171.0,85.2241722928669,104.972435607772,13.8651795752372,0.986335165425687,66.6707326170665
71.755,53.0,135.481928228562,137.0,37.98,1.5,19.9624647776771
95.609,145.0,117.216117481941,127.366666666667,12.8158583333333,0.705092586512974,51.3760536523475
62.23788,55.0,184.55019027856,186.25,106.03341,0.433012701892219,23.8156986040721
93.30062,10.0,196.976518048116,197.0,64.995042,0.6,3.0
71.755,53.0,134.75544090439,136.36,44.0062,1.51324155375142,20.4629030198552
121.3276,205.0,90.3114133740081,115.169003115265,20.766230529595,0.318896466547668,79.1003460177496
65.8973,187.0,103.488667027458,117.454828660436,22.3343791277259,1.0831986698264,58.7096343735236
121.3276,205.0,89.7003258589371,114.563846153846,20.9983576923077,0.270098601325275,79.2469154981841
72.90645,171.0,85.6802045388716,105.695402298851,11.8921907471264,0.514937397347175,67.4021579654641
83.9493,123.0,112.234487377834,127.55,40.634925,0.973396116696589,60.6839970667721
125.4233,87.0,142.087778762351,147.857142857143,11.9281,1.04978131833565,40.4101421902563
127.5485,72.0,163.562012774103,164.66425,23.235719625,0.863563800480312,18.8529976910172
121.3276,205.0,153.316718690089,171.651412227386,39.1015937057562,0.365441163319624,67.9281232962075
12.782,33.0,134.331258813388,134.88,54.61456,1.11067547015319,12.217430171685
157.0546,205.0,181.219651013795,197.555555555556,113.591622222222,0.471404520791032,59.4308395646404
125.3163,205.0,151.675852195676,165.636363636364,25.45015,0.416597790450531,59.0050425075884
128.2426,158.0,85.0339310549197,106.554,38.0624066,0.505631550940131,70.1155144722927
78.09485,145.0,115.55089487251,125.1,17.5271433333333,0.687184270936277,49.9255111808248
122.90607,171.0,84.1157395678367,104.38,36.5849597857143,0.440952123830019,67.1169014268601
121.3276,205.0,89.8366566292965,114.792307692308,19.8385,0.3,79.350119592159
167.8406,250.0,73.6584205919555,95.8723404255319,36.2344553340426,1.74428999959307,77.9553291855221
151.2596,205.0,154.662476803196,173.571428571429,36.9506571428571,0.349927106111883,69.2652399792837
188.3839,205.0,89.3239406067933,112.76,25.4729896666667,0.360308509783244,75.8411216513399
124.90825,205.0,90.0892165320597,115.449922958398,17.9030589368259,0.369253577235901,80.4130766766849
43.357,35.0,174.852608947325,175.0,20.90955,0.5,7.51664818918645
57.925255,142.0,64.5544814641806,74.9243697478991,9.68451647058824,0.972686806901541,47.7961637755752
13.51362,29.0,191.374216641113,191.7,68.349535,0.446514277487294,10.9206226928688
192.981,164.0,100.558105629732,113.84,40.656175808,1.72754160586656,55.4387445745302
122.90607,153.0,113.170059980556,128.085,34.203911412,1.1326931402635,54.7232379798564
191.2006,183.0,86.6707646598633,109.64375,11.68355625,0.564441095243782,73.9505195109372
121.3276,205.0,89.7610441775678,114.667692307692,20.6835004057692,0.317123722892662,79.2979990196519
192.981,171.0,86.6432813038604,106.4,17.5816106666667,0.934855900957765,66.3218415506284
49.0739,12.0,168.921942384187,169.0,13.729575,0.0,5.19615242270663
81.482,139.0,151.369276179078,158.39,28.207838,1.22682517091882,50.8247764382688
121.3276,205.0,153.565965546664,171.871428571429,36.9506571428571,0.511899224776255,67.8087481563449
122.90607,205.0,84.3997447092842,105.172,36.4681345342857,0.440339294042164,68.640039244078
34.21298,70.0,157.688343239992,159.7,25.86271075,0.904070655424674,26.6122152403741
29.6228,151.0,152.989263764257,161.0,12.87508,1.49666295470958,55.2883351169123
192.981,171.0,136.668246970663,151.233333333333,66.9935666666667,1.38884444373331,56.192338346868
72.90645,171.0,87.0466069522774,108.061538461538,12.2468307692308,0.328525484677886,69.5103482994443
71.755,53.0,132.829739936447,134.817733990148,11.9802955665025,1.49983619188555,22.614378807638
89.5653,0.0,156.0,156.0,76.70278,0.0,0.0
192.981,195.0,81.7198949942633,104.0,38.937994,1.38910042833483,75.4585979196539
184.5906,171.0,93.211605758985,115.916666666667,13.80555,0.320481408717157,71.5506328103082
192.981,199.0,85.9545012867171,106.318098720293,25.7191172629929,1.04047543004404,68.5113288604885
192.981,171.0,86.5641908627976,106.316666666667,21.70918,0.984744749781497,66.4360573952295
122.90607,153.0,110.853550842891,125.775,34.48888746,1.10954664165144,55.5008952630496
124.1166,143.0,111.492007448723,125.275,34.79151996,1.14010690288236,51.767503078669
188.3839,205.0,89.5179688370202,111.633027522936,7.6102119266055,0.245144756254814,72.2165017801764
140.989,135.0,127.510514977317,138.315789473684,24.2167894736842,0.8089697973126,54.7107731444269
43.972305,54.0,189.388241505796,190.8,49.029361,0.679869268479038,22.3015694514983
148.93092,205.0,90.4359826936068,116.423076923077,15.7077057692308,0.423076923076923,81.8334016236755
12.782,33.0,135.515158086801,136.2,40.8364,1.24899959967968,13.7389955964765
128.2426,205.0,89.5435564089979,114.169230769231,19.7727676923077,0.266469355010596,78.720453647608
4.023,3.0,186.698077144328,186.704,23.586216,0.495354418573207,1.48606325571962
135.9646,205.0,90.2101775720931,115.121799844841,11.5101400310318,0.394039810787962,79.0621024350249
23.59453,33.0,195.305113291431,195.33,135.8914153,4.44089209850063e-16,3.28345854245185
128.2426,205.0,89.0189946172111,112.8,11.4127465384615,0.368990306314199,76.5497224031544
16.1705386,58.0,112.119976089109,115.7705,11.7165644219,0.499927744779183,28.8761636951656
164.1558,130.0,92.98827958133,96.2088461538462,9.10455061538462,0.258360499939511,31.9092438773232
121.3276,205.0,91.4827335506048,116.650793650794,14.7419166666667,0.27030772009407,79.5772877245282
130.386,205.0,89.7484071417799,113.032786885246,17.8963114754098,0.282043451378447,75.8021512764309
162.4906,205.0,90.6802157195929,116.200901881511,19.9661794433214,0.306200428259506,80.5858123437804
121.3276,205.0,89.7351462523342,114.622230769231,20.7019496153846,0.278193655677428,79.2733652890707
36.06133,22.0,195.208562154516,195.22,135.7667473,4.44089209850063e-16,2.18897236163456
90.2704,2.0,144.959727168532,144.96,112.156192,0.14,0.28
195.371118,205.0,88.7619958019857,108.956327701626,16.7440612049729,0.175674156626775,70.4696006889552
192.981,205.0,92.7382055804326,116.543209876543,14.3739456790123,0.331269329999969,75.6481539406942
192.981,171.0,86.5894959114217,106.447333333333,27.64612,1.02140883097808,66.7845233535103
121.3276,205.0,94.2645856331401,119.618333333333,21.852485,0.232795511125107,79.5261864454442
171.549,152.0,122.297173081746,136.5,42.88725,2.1650635094611,56.975872086349
146.5006,205.0,89.2562260202306,113.2,9.77725333333333,0.249443825784929,77.5974226376108
13.494,58.0,103.149905830212,106.333333333333,0.894333333333334,0.471404520791032,27.3414622058798
192.981,171.0,86.4573385873277,106.133333333333,25.1921866666667,1.01980390271856,66.3192949969229
122.90607,171.0,84.2825543552831,104.752857142857,34.8885195142857,0.499183005990176,67.59602951448
122.90607,205.0,88.7555162048837,112.085756150228,12.5071720521323,0.266779917964677,75.6650861528945
146.5006,205.0,90.7509793055859,116.451863354037,21.0639208074534,0.27481840067682,80.9785983896303
21.406,50.0,156.087572714003,157.42725,88.0131561,0.428730188317781,21.5410296280726
124.1166,147.0,83.8615156279142,103.765714285714,37.1362237028572,0.475607109333933,66.1994127848671
164.4833,152.0,111.990013868264,130.263157894737,43.2850789473684,1.42202695643224,66.9656959355532
82.09538,111.0,113.429918385286,122.806451612903,22.6462193548387,0.934927532012222,51.8884780266783
152.93481,205.0,119.708618031648,146.6,31.2874,0.249443825784929,81.4827589125454
121.3276,211.0,89.4612712066571,114.455735180908,20.719358204157,0.31035419254662,79.3618029636935
121.3276,205.0,89.6620991935921,113.766738660907,13.3727969762419,0.258478373952718,77.6729516485719
13.494,103.0,99.2204299228993,103.933333333333,7.088418496,0.594194132137525,30.7017190977241
23.9599614,60.0,153.959247206291,156.35,36.85704807,0.556776436283002,25.4131363668478
164.1315,84.0,136.853279949463,141.6,21.5921,0.979795897113271,37.7761829728733
122.90607,205.0,87.0263346329042,110.888725128961,16.1685708179808,0.283919763891174,77.459934243707
76.89515,171.0,136.853668960403,154.0,24.6306542857143,0.594522188528789,62.0954909796194
192.981,171.0,86.5591322460287,106.308,24.84191522,0.996780595495095,66.4305537334541
59.5345,108.0,146.470671701648,153.25,17.504375,0.862006702732383,47.5309109948463
11.6815,33.0,205.640669536009,205.67,89.282705,0.198997487421324,3.28345854245185
184.5906,205.0,97.5083561334443,126.328981723238,26.2474201168718,4.44089209850063e-16,85.8225093438683
192.981,171.0,87.4632498220507,107.047120418848,16.4400376963351,0.901284227620076,65.6675179259593
128.2426,158.0,85.0054993107881,106.49,34.3061628571429,0.512319654679994,70.037020108756
157.0546,205.0,90.3574500237935,116.041634541249,17.9168623747109,0.369385422414432,81.0987373863193
192.981,171.0,88.2370396042335,108.402684563758,22.8727261105785,1.00172256081373,67.0062284361154
188.3839,205.0,89.1919458124461,112.46,26.9547538333333,0.343495107518126,75.4827247344274
121.3276,205.0,89.7836145035839,114.703461538462,20.2895557692308,0.288917332211259,79.3100788261011
145.274088,1.0,184.666064255935,184.666666666667,111.834696,1.4142135623731,0.471404520791032
192.981,171.0,145.2678715192,157.78,51.361102075,1.29583708466767,52.5543204693962
61.94765,144.0,136.784195152645,144.657142857143,47.5389248571429,1.44850380230986,49.1737112444345
122.90607,171.0,84.1108347003322,104.371428571429,34.8331599285714,0.440952123830019,67.1114577035996
122.90607,205.0,86.8257741620136,108.147798262989,14.3470367971964,0.318147407707011,70.822002239212
117.209,119.0,139.169133112298,144.916666666667,9.63125,1.4790199457749,42.1138503213478
121.3276,205.0,90.3162954246942,115.16199376947,20.6413769470405,0.353029746126058,79.0587457812126
2.89212000000001,7.0,198.934035505605,198.95,126.229698,0.357071421427142,2.49949994999
65.915,36.0,150.275216589719,151.3517125,59.6267988125,0.501160496840832,17.9912669319685
191.2006,205.0,84.1323303478388,109.57,31.5712,0.874699948553788,82.1036241587422
41.96488,27.0,181.327528582051,181.8,6.597652,0.0,13.2272446110292
12.782,33.0,137.398569797775,138.2,26.688,1.35646599662505,14.9853261559434
135.9646,205.0,90.2792889870515,116.0,12.5121692307692,0.266469355010596,81.1712340103884
1.78040000000001,11.0,150.613990697325,150.7,82.34588,0.458257569495584,5.04083326445142
192.981,171.0,85.2089041650573,104.963636363636,36.7336593636364,1.15669091995119,67.0714581313674
141.2506,190.0,88.3559057585194,114.721664275466,19.6356671449067,0.506316001084121,81.6617582395805
192.981,171.0,86.5340845972708,106.313333333333,26.9749948333333,1.02073502928037,66.5814425263443
128.2426,164.0,85.0509750559438,106.597571428571,36.2725706178571,0.505631550940131,70.1826681481102
128.2426,205.0,89.487342298876,114.076923076923,12.5121692307692,0.266469355010596,78.6818926862235
192.981,147.0,83.2986449207397,102.986904509096,36.8679332483896,0.501383888328688,65.8628753799799
122.90607,171.0,84.1920439998252,104.572857142857,35.4267130428571,0.436261950891799,67.4225193863902
151.2596,205.0,90.1274509998805,115.615384615385,12.5121692307692,0.266469355010596,80.6354936751595
122.90607,171.0,84.2351938368595,104.677857142857,34.8781038857143,0.43383435191091,67.5797503143584
146.5006,205.0,154.917479658132,173.914285714286,38.3978085714286,0.349927106111883,69.4625783851879
141.2506,190.0,88.289697153107,114.875,32.7617142857143,0.505631550940131,82.2510231156514
151.2596,205.0,90.2507371653338,115.938461538462,18.9594207692308,0.338461538461538,81.1177447955135
164.4833,197.0,106.930493003162,128.075075075075,49.3943843843844,0.978628873081101,75.8163405002921
30.21245,87.0,143.896567250547,147.2,31.83932,0.8,33.7069725724515
98.82747,81.0,140.822158439984,144.5058,36.80958819525,1.24629366423006,33.3902705343937
124.1166,171.0,152.890808118274,166.55,20.241175,0.864580823289529,54.4490358041352
98.2287,139.0,151.211572313241,158.0,27.622742,1.29938446966246,49.7292670366254
134.3606,196.0,118.593889750319,138.7,36.64007984,1.16619037896906,69.3203433344065
184.5906,171.0,94.3125429983008,118.07125,21.83133350625,0.762721279367503,73.6484295381612
121.3276,205.0,91.1112392875879,116.217665615142,14.6489077287066,0.269526932028944,79.5118779903594
121.3276,205.0,89.6778352260349,114.526692307692,20.87074,0.266469355010596,79.231096623334
122.90607,205.0,84.4498508636229,105.307142857143,32.7814653928572,0.439024312468883,68.8798536198639
121.3276,205.0,89.1638002163058,113.180164109882,13.2535247948626,0.257412115698144,77.5726191646813
128.2426,158.0,84.7969144935501,106.266988911004,34.9488626670458,0.504857665861508,70.0613328474953
121.3276,205.0,89.7381747513435,114.627307692308,20.676175,0.278881695347687,79.2756628217538
113.257,77.0,122.628876545958,126.904761904762,43.2137244897959,0.0,34.9174601731471
121.3276,211.0,152.804246684507,171.275940706956,39.1034814066135,0.35375352468617,68.1149108089716
25.80362,53.0,180.896017474953,182.63,31.5376298,0.453762052181537,24.0493887656215
141.2506,205.0,89.8258099716424,114.976923076923,19.5857692307692,0.322343489842415,80.0689573367487
83.9493,123.0,136.254212087242,145.5,45.9782166666667,1.37436854187255,47.6366455578056
168.93718,133.0,115.409871523483,132.9,30.184226,0.5,65.9036417810124
114.89377,145.0,115.942204434724,129.833333333333,35.5365954166667,1.63086548256508,61.1416842714981
111.9239314,77.0,166.044990650868,170.36,85.821627248,0.0,35.9186636722471
98.2287,139.0,150.481572048798,156.8,27.2221,1.47091808065575,47.4927362867207
191.2006,190.0,157.433450624506,172.6875,28.072075,0.724137417898012,59.2662622724767
154.11932,161.0,116.910667784498,127.633333333333,17.5626833333333,0.687184270936277,54.3546890545997
170.2076,171.0,87.2609471106716,109.030303030303,10.6581363636364,0.656954042081176,70.9658410566511
98.2287,139.0,151.187182011915,157.96,27.4663488,1.30564313654229,49.6568061800193
120.990238,133.0,146.16814074315,152.28,26.67594856,0.979795897113271,44.8192101670701
117.6,87.0,156.001871263697,160.526315789474,16.6521447368421,1.03939040305955,38.5696477626106
61.9243114,94.0,147.643374024611,152.833333333333,31.8180769,0.5,41.9102877850084
122.90607,205.0,88.3864655032874,112.063926940639,12.4932277016743,0.308533766583826,76.5889949519188
122.90607,205.0,143.060713685824,156.5,24.9483714285714,0.349927106111883,54.0062827032982
58.553,7.0,175.287146616177,175.3,32.4383,0.0,2.1
191.2006,171.0,89.7686303230243,110.152380952381,22.5132952380952,0.648614236907791,67.2880726173167
122.90607,205.0,89.0721058480463,113.344563552833,16.7999621745789,0.288861585453652,77.9350406184733
171.8293,126.0,96.881748094595,102.86,15.538227,0.625779513886481,37.7944493279106
128.2426,171.0,84.2739415103972,104.757142857143,29.6890878928571,0.44284274170133,67.6523541379616
192.981,171.0,84.7819328422147,104.036363636364,39.1675672727273,1.17905270843003,65.9156385462409
95.535,69.0,133.806209794747,135.9,47.8335,1.5,22.5319772767505
122.90607,205.0,89.7562620187838,113.992217898833,12.8449891050584,0.267889719502856,77.8727882232592
121.3276,205.0,89.7283594564602,114.589684372594,14.2993187066975,0.266563351704092,79.244373605268
192.981,171.0,136.668246970663,151.233333333333,66.9935666666667,1.38884444373331,56.192338346868
0.0,0.0,198.0,198.0,0.0,0.0,0.0
158.9674,205.0,90.0253220634607,115.384615384615,18.9594207692308,0.338461538461538,80.3918657017358
