superconduct/table45.wtd_mean_Density,superconduct/table45.wtd_range_atomic_mass,superconduct/table45.wtd_std_Density
4911.2,17.6040234166667,2920.64356378293
7608.70666666667,42.7622844444444,4729.4717077022
4936.96999225,34.62305365,2961.29327282059
7926.28571428571,49.7745542857143,2111.31737576909
2936.61520116932,20.8673159473806,3616.41527480505
3035.84638461538,17.707775,3697.36375701055
6985.95,53.472,937.815892113159
6701.75,12.16,1275.3725681149
9455.0,84.46859,7195.0
2360.36669633508,17.4385057591623,2250.28314223421
3006.69085714286,36.5303346285714,3595.84390085433
13980.5,51.93,7469.5
5753.86666666667,18.41101,3373.20674564855
3789.1392,37.99639936,3436.3719091953
9207.155,61.4773807,1223.14215076376
5603.55,34.0907712,2057.67226435601
2967.50114285714,35.2214893057143,3584.24356494913
5521.04,25.43699808,1883.9158681852
10069.8,151.109482,718.263155117955
5777.076,28.43637693,2339.38413139527
5536.428625,50.245175,3919.18305716073
2860.535875,16.285511,2946.05032604729
5592.20414285714,36.9506571428571,3253.02733321091
2790.89183687943,6.69390070921986,3977.23710529771
10379.8,184.0495,2880.6
21568.0,161.1,3066.0
2993.89592667707,14.4889352574103,3647.63130861521
2158.57142857143,4.56945714285714,248.448245339437
2951.25657142857,36.1454780285714,3577.54524769952
2943.69023076923,20.676175,3625.92332010701
5698.63271428571,22.7486571428571,3566.57793882014
3831.44622222222,40.6489043333333,4191.42957028765
5218.1145925,34.203911412,3406.28461567646
3012.28592857143,27.8182485714286,3522.5332511633
7154.96,68.227185,2476.61239971054
5622.95,28.9457,1755.69036207983
2949.7120455259,21.0865227629513,3611.16084012663
3002.18516653574,21.11310290652,3633.9765898098
6082.36,29.292296,3346.76989803602
3019.16946153846,17.0238838461538,3685.94137445514
2992.00023076923,20.0176769230769,4079.26581198029
1827.55140758874,16.9130477356181,3238.71816023466
9823.44444444444,37.91,7865.09627137676
6361.96,83.72142,797.857292001521
5677.0,25.8747166666667,3284.76559285438
2406.93333333333,8.71113333333333,1041.61076970025
13333.3333333333,52.7071666666667,7982.4488027728
2949.52176923077,21.0216169230769,3635.0074978351
7190.0,0.0,0.0
3296.08029310345,35.7290057471264,3834.42745033554
2601.9160251046,23.829,4446.45421178451
2933.98176923077,20.4633723076923,3613.10325818473
7172.13333333333,53.37,979.65659743039
2953.4288,25.1921866666667,3977.06081745709
7664.0,50.126728,2748.0
3608.05218181818,31.3836909090909,4695.92053361497
3230.03484615385,15.1657532692308,3899.54676211028
3216.0,28.420425,1256.0
5940.747,37.6407142857143,3321.08273687057
12089.509202454,26.3798314110429,4006.33115576707
5116.06377777778,37.9290777777778,9343.93428349012
7125.0,45.769,320.429399400242
9608.0,34.119,7359.96304338548
3113.84638461538,12.5121692307692,3747.83428029819
3071.92330769231,12.6388692307692,4247.32945766943
7307.33333333333,41.1716016666667,1126.18540016977
3276.79514285714,35.1186142857143,3831.0851961366
4197.98763929266,35.2720440240291,3838.86468291936
13746.3,12.5892706,6754.43227147923
2961.50228571429,31.7949208571429,3572.59662370838
3205.031,20.7248923076923,3843.35337405114
5187.2,36.587232684,1600.28814905316
5550.40617801047,18.2867643979058,4136.66037578051
2948.00330794677,21.0031156242788,3633.1617812194
2358.38116666667,28.3136833333333,3543.29111990521
2964.09355108359,17.1387383900929,3673.26219145224
6586.235,60.92955,650.914955869813
4907.88666666667,19.182672,2916.71479130583
3644.42702469136,26.0627160493827,4720.69246897984
6150.153625,25.518825,3694.94653468145
2942.43715384615,20.6117384615385,3624.03109765421
8216.56666666667,51.9514333333333,3346.64466476831
2938.80774507042,36.9620484929577,3580.51908179747
3143.18854545455,34.3093312727273,4117.55334123646
5347.58368571429,28.5924742857143,3882.08214895021
6794.39215686274,22.0470588235294,1204.04858019429
7985.54,63.1098316,1247.45666393667
3149.7747891012,33.9223995046001,3733.25632345998
5507.10725,48.24525,4119.08548679287
4741.913925,34.25140742,3030.41632606161
4140.7432705314,37.6421309178744,4281.92409972835
2792.34309090909,19.0775726363636,3611.67853373446
10438.6176470588,83.8270294117647,6740.49125681637
10412.9833333333,51.1743618333333,2771.67600013462
4117.7753,39.509441,3384.77985225187
7161.88,61.50364,1452.45890323961
3061.62267857143,13.267725,3726.30735784778
5481.70414285714,39.0258100178571,3275.7427483445
3061.62267857143,13.267725,3726.30735784778
2791.69546666667,12.3967666666667,3498.7648359311
6309.303625,27.0735875,3876.36643944003
3135.09253846154,21.0347430769231,3776.93932226533
5313.625,13.727825475,2081.71455400951
5208.4195,30.3920195,1886.08203918063
4381.20483333333,25.7441,2331.94689377427
2906.22228571429,31.2734739714286,3559.34737577967
22231.0,187.35383,2303.0
2961.47371428571,34.8331599285714,3581.84892090518
3008.0895,14.8260790625,3703.41552907721
5730.91225,61.63026,3405.76177063373
5835.678625,50.245175,3755.60417788846
5172.71725,60.3917162,3311.46464907338
2915.81371428571,33.8963375857143,3588.97676490603
5384.81105990783,21.8142460829493,2227.7396587894
5788.38333333333,26.1158126666667,3411.638118713
2943.59085714286,35.3305598071429,3591.74233382986
3270.6631503268,19.1647058823529,4426.60630016913
6162.92,28.7899761,1657.10637968719
7098.43,69.3708445,2549.11640281491
5381.58849557522,14.4286061946903,2180.75407183262
3276.05825,14.256390625,4652.99675490188
5123.87,39.44275,1983.16308283005
5424.25,32.051725,2197.73302234371
11347.752,200.94393384,62.3973276350839
2976.72184938731,14.4057817589577,3644.16685571837
18212.79,146.41442,6202.82441682013
3111.74948979592,16.6279183673469,3742.38936983163
3012.59830769231,20.0433257692308,3678.49313963716
5969.48985714286,32.0461214285714,3259.85183625446
5703.84,28.1294584576,2397.67244935583
5331.747,38.251009888,3396.90143550976
7158.253,60.92955,1447.0426524436
13534.0,0.0,0.0
1711.67598908595,12.8644442206821,2701.56692041264
4207.75,22.677575,3252.35840391246
20757.08,181.36596,1840.44
8545.0,45.1352,1235.0
2216.66666666667,7.941524,339.239672732355
6194.51526666667,25.6226933333333,3106.80085734018
3167.73546666667,17.17682,3797.6080378282
4712.0,22.6602,3080.89802925489
2760.81918492176,17.5300476529161,3609.05018869252
3111.23342687747,17.846306916996,3707.43863733609
2519.388,15.8917714285714,4181.92534104219
5046.67132867133,19.2833560906294,2821.19946413767
3687.2495,34.1921375,4729.67835436727
6092.95,50.551884807,240.519848453303
5264.71526,37.020047904,3151.64115448835
14523.296,114.0050712,8402.42209510948
2954.724,31.0846087914286,3569.04712507278
5867.25,41.03895,3523.43776552105
6455.13958333333,33.0260833333333,1506.15273036408
7532.8125,39.638078125,5234.74583574444
10180.0,0.206642250000002,5265.43445500939
2938.24422762951,20.9292307692308,3610.94799522431
3433.277,29.0774,4362.68131425979
5542.48985714286,25.6281285714286,3495.88250305823
5591.16666666667,25.08155,3200.74108172189
2527.92882352941,9.28752941176471,3454.11412490948
10973.0,40.818,7415.97280649455
2951.90792307692,20.5832320461538,3638.21935812722
2865.78484615385,20.7536402347692,3568.8816832394
4142.30182,40.656175808,3651.80449784697
5833.4286,54.66148,3840.52829328268
1727.99795620438,6.15262773722628,3063.13869199088
5468.91842857143,38.7692857142857,3265.73563345805
9461.625,47.653384375,4363.84115308692
3437.44213333333,18.1766733333333,4055.69026789193
5619.141125,50.245175,3887.76364348308
4263.244125,37.983874,3898.81537040783
6243.66666666667,3.553,189.033212837204
3311.58666666667,17.4107566666667,1489.05284073094
7355.75458570525,68.2010775458571,2289.93777674542
3010.84514285714,26.8957045,3631.02055799938
2482.86333333333,12.2323055555556,3580.18180167037
4809.8,23.3358015,2795.05677223201
1428.2574,7.9506,1845.55461164655
2972.9088,27.2713476666667,3977.29509205747
2338.125,2.67709375,302.576823922454
7566.16,13.48842,3662.88
13586.6666666667,118.556433333333,8009.16280823963
3081.05612863505,13.749379093529,3783.83481659947
2944.06176923077,20.8254769230769,3627.33407276438
2986.5448,26.8564537,3977.40230955014
2620.18484615385,12.5551230769231,3449.71547243784
2987.28634804466,12.1402036952406,3689.64757926281
10192.7058823529,83.5701176470588,6482.79135380927
5642.72225,33.59015,4203.23292595892
3012.6869277865,14.5799175824176,3651.32562750094
2934.53827217478,21.0159754596507,3614.27534469236
3298.4559470405,20.9555685358255,3917.76508604699
3024.36337764606,31.2138648038386,3628.36766231274
2738.7074,24.992,4061.44474939766
7480.25,56.91092,1840.00609713664
3079.34638461538,11.0669230769231,4132.79943082463
8270.1322051948,59.2101833766234,3075.45134429847
7712.175,22.3787215,1356.48680213816
5012.55555555556,3.8377,3052.46694808245
8167.66666666667,49.5933333333333,2726.13234373454
2961.47371428571,34.8331599285714,3581.84892090518
2968.43797138438,14.3656728538283,3642.46565778622
3359.83333333333,25.6317166666667,967.642137133122
2241.85714285714,5.10993086190476,81.1373237549924
4081.42872727273,72.9484000568182,4357.07307045667
4863.17333333333,24.5809787,2894.1473626307
2945.6688,27.5575230762667,3980.35803202783
3108.44514285714,35.741099,3789.55613920113
3814.4,48.355768,1903.74342809109
2847.45436964981,12.7864046692607,4071.67553548924
5481.91842857143,36.9506571428571,3275.96830700402
3328.52715384615,19.5013732692308,4022.90302722283
2978.968,35.5888367785714,3591.77845150751
3047.37486808188,13.2378165276725,3752.29084310513
3325.38484615385,12.5121692307692,4005.67882866026
7310.0,0.0,0.0
5952.27557142857,38.5357857142857,3331.79620570526
2825.56127272727,19.1714017727273,3635.49371771438
1714.20657142857,10.3696953837714,3031.76606798677
2193.14285714286,9.57693809523809,298.994232419972
2952.46176923077,14.2883192307692,3639.1292471846
5839.28064102564,53.4342220512821,3464.07799857628
3328.23440983607,21.005737704918,4566.20912794432
2885.67371428571,34.6014551428571,3588.2812174977
3323.17273509934,26.9966688741722,4467.16333770836
4937.113925,34.25140742,2961.05333841536
3367.44514285714,36.7355142857143,3921.34152403957
9281.0,52.196923,1692.51853756466
2839.67417647059,15.4656070588235,3921.39509158811
7047.26666666667,55.05196,6826.17583977702
3339.22433799534,12.8001648795649,3982.98123097984
5645.703625,51.950434025,3846.11115074915
2767.50556716418,10.5711940298507,3674.5850862304
6689.17,85.400115,1013.11750606729
3070.50308,14.859852,3662.0642563412
3608.05218181818,31.3836909090909,4695.92053361497
3010.17164285714,27.837302,3520.24341510061
3085.23333333333,16.4241166666667,1342.17232334583
11678.0,72.3132222222222,9269.13372435634
2907.09963450446,13.3305002621919,3984.72685323521
6346.5,11.5575,1527.5
2985.7145,15.9386942857143,3485.93503788688
3050.8288,26.52812,3977.27807118291
6061.384,22.464678,87.4721701114131
2932.288,35.6457758571429,3566.49631117864
3060.5688,26.6617133333333,3977.16860629373
2519.388,15.8917714285714,4181.92534104219
2558.99073333333,12.38321,3533.24495593009
3685.892,34.12233125,4728.32044391626
2219.33333333333,0.894333333333334,340.354064011125
6021.3936,26.809820748,1991.98989964283
5790.5,23.543525,2465.43196012382
2991.628,34.9518633714286,3588.17477706734
5924.528,38.7509483016,696.085863393303
4645.5,4.972925,173.5
2219.33333333333,0.894333333333334,340.354064011125
3779.61111111111,18.9726574074074,1385.7757476733
2800.80580505415,21.2373362815885,3621.03006353718
7575.79,84.1103,1976.90760429009
7656.0,7.03216000000002,1734.23873789049
6179.74605555556,29.6282555555556,4197.80004844641
3284.31500766283,33.9412038314176,4165.70334689019
3036.59447528517,13.2780836501901,3744.70151007484
6887.52380952381,75.1874676190476,2401.46347481316
3306.91085714286,19.9453315714286,3873.49718524191
6002.968,27.6113122,2061.12139355643
12450.0,0.0,0.0
7606.66666666667,59.9697666666667,3780.66425674407
2918.51371428571,35.0414766571429,3556.41698794181
6599.83333333333,51.4081666666667,5460.99558739572
3031.3488,26.2609333333333,3977.42543803909
1859.69118181818,24.4863647681818,2808.77181320545
2954.76434883721,19.9233697674419,3648.29687654886
19620.0,4.64106,2970.0
4078.10983,40.086223712,3603.31581990246
4241.73113207547,54.8276231225157,6145.74855056962
6854.11,44.07066805,1142.27382789767
3095.07715384615,20.2023538461538,3838.93343207661
5869.85,41.03895,3525.69908351521
17521.6666666667,89.9182166666667,6983.90391463749
3300.07761111111,20.8897530864197,3959.01900913626
2817.724,9.51132530120482,3951.80107128742
4947.92857142857,18.1758492857143,3452.78241762631
7266.4375,65.14041,2328.1605660035
5971.77557142857,36.9506571428571,3343.99416253471
7786.089,72.2146982454,1678.53631211213
2961.72467233385,18.4832302936631,3662.20434187159
3010.45657142857,36.9249524428571,3597.7487736671
10125.675,52.21785,8599.89529990773
2886.13085714286,29.9790427142857,3550.9165033491
3071.12213333333,27.3784873333333,4032.91004088925
5822.347,22.7486571428571,3636.15831266183
3065.6004057508,14.8361142172524,3661.19029620378
2952.46176923077,14.2883192307692,3639.1292471846
10850.4,65.6526,9592.78774079777
7617.74,40.9308888888889,4731.98704905244
5387.71428571429,14.4109157142857,656.694691898257
5670.71666666667,17.5626833333333,3288.15210309006
6463.47826086957,72.2112652173913,474.953624240919
5481.91842857143,36.9506571428571,3275.96830700402
7189.28571428571,43.6761428571429,2747.9678317043
3284.0,25.6317166666667,910.460689248397
4264.9255,44.2796528,4266.92269228659
20176.8,78.54404,1486.18631402661
9975.33333333333,55.6661666666667,8262.01933885146
8640.48137931035,54.8064103448276,2040.79728706568
6769.59595959596,5.6889898989899,534.972706170428
5126.90725,62.282379875,3261.24285517158
5542.79,34.50934,1759.05983010812
3087.78668302494,14.9435358004827,3665.09129038464
3347.8288,17.7758933333333,4000.07809277674
12180.0,40.24627625,5554.62645008645
5545.61908333333,26.53077,3973.87394776674
2832.81339262308,11.750251486054,3593.09801658086
2414.6894,38.1990364,3833.65867530643
3689.9645,26.3885,4732.39183814699
2579.4391510574,13.6132009063444,3629.2610138212
17910.5172413793,146.351325517241,6812.53539627977
3188.11424355301,34.3354946275072,3739.61888249188
2977.62261370717,21.2344314641745,3646.23229782229
2953.1088,27.54974296,3976.57989204095
3060.72530017618,12.9974001238036,3783.22753243384
5602.17557142857,38.2298025,3254.08410002533
2620.53333333333,7.96302561333333,1359.7428122831
10814.275862069,53.6421655172414,6059.7038558375
2842.46176923077,11.6346153846154,3679.38061750664
2961.47371428571,34.8331599285714,3581.84892090518
3255.43872972973,16.8564432432432,3910.14649874185
2915.35105995388,20.6489085318985,3636.02406324789
8763.62913907285,59.5278185430464,5558.70120093445
5542.5429,31.836924,3959.31135500401
5185.6,16.1432476,2552.8914273819
4872.575,31.878726,2805.54383665182
5237.12121212121,27.1404583333333,4065.97187873219
13534.0,0.0,0.0
3174.07715384615,12.5121692307692,3808.69115589495
3243.6653072149,12.7554797517455,3862.35662323696
7924.28571428571,70.34105,2811.71659384114
3048.56371008737,14.7536258935663,3658.10059041698
8677.71428571429,74.6624642857143,4084.50371926053
2539.4,0.384833333333333,1666.90156877963
7141.845,68.590335,2493.16865273391
5536.428625,50.245175,3919.18305716073
7433.74,38.282236,3819.34342949151
5922.1258,49.4061506,4711.76705890503
6156.0,18.5783333333333,2651.25970059517
7471.2,101.93728,789.715493073297
2903.13260419397,24.7629619921363,3961.49807659397
3814.4,48.355768,1903.74342809109
2972.19430454896,20.1051235929067,3648.86166183213
2416.96,3.20752744,1929.43723359948
2776.95823529412,4.78157647058824,3949.02885106137
8989.6,18.98379,3119.96792291203
5267.50725,33.4878625,3250.08611142962
2158.57142857143,4.56945714285714,248.448245339437
4831.16936666667,33.216960952381,3143.86393829376
13931.6,0.0232199999999949,5087.63220368768
5532.091125,52.000735625,3923.97368938062
5830.08,24.98749904,2008.86365729484
2905.01657142857,25.8756536428571,3542.51253866602
5966.4,12.44464,1924.78908974464
5341.78575,19.8487166666667,3845.85601714369
7874.0,0.0,0.0
6843.62424285714,59.4672828571429,5933.58194254523
2425.660875,6.646807675,2734.56499470384
3177.22090661479,18.6324581712062,3780.40384403987
2920.96176923077,19.9956538461538,3594.59657252046
6600.5,26.8582325,1228.89004797012
2951.88774015748,12.8517007874016,3978.66539620941
3164.28571428571,30.7055367346939,1088.92485826102
3854.864,14.899742325,3249.44742542605
5732.547,57.4230571428571,3627.74433442321
2861.07715384615,11.5815384615385,3686.27431312536
3563.5395,20.2387875,5019.4767957388
5873.768,29.52913564,2161.92119980725
7420.4045,52.3182,1777.98790248408
3373.2145,14.8881333333333,3787.11631165591
6144.4,32.8139,3388.72776126971
5054.5,5.46025,948.29781714396
9850.55555555555,37.91,7861.08292103308
7640.0,33.717815,1022.20350224405
4798.23529411765,50.3618431372549,606.31143192242
3142.39942857143,19.4260138571429,3711.14039283579
5452.11908333333,26.80072,3883.40864078487
6863.65448504983,59.9044584717608,6914.47900187211
3233.0123460657,8.11974438502674,3835.13975048048
3787.42857142857,14.3349942857143,3028.22243272201
3055.6255,18.4674,3054.3745
5887.33816666667,60.0275533333333,3975.69456216774
7572.0,53.0832775,2469.90445159322
5913.33333333333,24.5706666666667,4233.88027962792
3472.72815286624,26.8352101910828,4525.95434567271
5600.5729,31.933264,3942.86095189644
11495.0,53.0305,7438.59697792534
6067.77,26.2052775,83.1625342326699
2940.34031782946,20.0006025089147,3593.03687823772
2999.14514285714,37.2602185357143,3596.62357243764
7173.36363636364,64.6424981818182,2404.6431703809
3024.21657142857,24.8450857142857,3718.13799928024
3061.62267857143,13.267725,3726.30735784778
4163.33333333333,9.59212666666667,3115.98388242872
10940.0,42.79181,2370.0
5614.73471428571,33.0730457142857,3698.29405906828
3676.18416811955,26.2899128268991,4728.9007569644
5479.77557142857,37.13152875,3273.7113898768
5720.95,12.77855,1647.99325468887
2888.428,33.8585972,3538.09980618887
2928.03418713066,26.8595019697965,3963.74992258141
5168.15877777778,20.8164222222222,4048.17017197136
15435.2,39.48016,5365.7022802239
5369.85020979021,37.7404545454545,3249.36558459092
17164.88,101.5669484,6871.47895766261
2996.63371428571,37.0984146285714,3595.65276340765
6136.078,135.70590583,94.0808052474042
6151.50090415913,18.9150777576854,2990.41390515431
3041.0888,26.3945266666667,3977.36368125124
3689.9645,26.3885,4732.39183814699
9398.18185,59.532499175,2664.38773837078
2742.95823529412,11.0056470588235,3921.32426949304
2978.77,8.0047294117647,4136.02162001624
3276.79514285714,35.1186142857143,3831.0851961366
6437.0,75.4746025,504.026785002543
5592.3,17.5626833333333,3206.2681126194
2758.1374,44.735264,4194.0251153213
6346.5,11.5575,1527.5
1860.01845454545,24.8078185590909,2809.59549224602
9880.66666666667,37.91,7857.50025276628
5378.58447488585,21.2247652968036,2239.09282142463
2986.90962256809,14.4551089494163,3646.23214871578
7021.212725,88.4615273,501.374306953472
3188.73744709898,15.5821160409556,3961.94865207384
2999.15942857143,35.741099,3592.01928133231
5659.53816666667,68.50258775,3974.35087534851
3008.12816094584,12.5218163234172,3674.75210370537
3276.77285714286,38.0959456857143,3831.05228753904
3147.69253846154,12.5121692307692,3780.73584796728
7019.0,54.3061325,504.026785002543
8485.625,32.570825,2918.85067010544
2833.91561538462,11.8861538461538,3668.80356726945
6970.4,31.3338,4354.39532426719
1515.34800657895,7.33955592105263,2690.45668886895
7802.0,15.1026,3540.23151785303
5454.264,33.673823728,3225.96696856989
6775.0,4.445,535.0
1823.0,0.0,0.0
3288.29808809892,20.8367812982998,3939.63995758226
5937.4286,40.7294533333333,3965.09374702601
3011.8688,26.0859363333333,3977.47739578849
8566.79310344828,41.3843569655172,7190.52626906816
2206.0,7.30095333333333,334.532509630977
3266.96946153846,16.7916107692308,3946.54532354334
2771.61538461538,2.96215384615385,1079.46735714793
6142.4,7.63064,1629.20356002557
3078.20620930233,9.30914728682171,4309.08188539444
3147.97715384615,20.8189384615385,3817.11089800309
5536.428625,50.245175,3919.18305716073
2953.4288,25.1921866666667,3977.06081745709
10822.5,46.243625,939.637563106116
2770.85352941176,11.3098776470588,3895.9084390716
5662.99333333333,22.4935686666667,3367.70467132866
4278.7255,45.7286776,4278.57626765613
3144.6448,17.7145866666667,3781.60865879256
3537.01961728395,14.5068057613169,4013.09276088751
3615.152,24.6475625,4429.73810319713
3085.4145,13.4048125,4117.18950671575
6520.064,21.47876,2348.95241584499
2939.46378,15.590412,3306.03562232664
1428.2574,7.9506,1845.55461164655
3478.33333333333,6.47523,2277.06255708729
7438.73214285714,79.5324023214286,645.743660194293
4231.43816666667,39.28339,2341.57822462048
3053.48198321939,15.6916330018645,3728.04527242367
16395.0,6.05799999999999,5055.0
5136.66666666667,28.7487333333333,3785.37830195198
3022.17120472441,14.6258385826772,3653.15211794801
2867.43888235294,15.8856497731765,3990.00166246367
6171.78247734139,33.1298840886203,3384.86521633348
7141.2,29.928,4553.07431962185
5638.80414285714,24.9483714285714,3397.49380135082
4129.46182,40.656175808,3642.25072937504
3266.231,12.5121692307692,3921.51041353077
3178.93942857143,34.6388555714286,3738.07922171041
8310.0,50.7648333333333,2927.42207411231
3148.48674946921,36.850991153574,3731.5650535738
6055.41,18.9654075,90.9146407351423
3440.82835814222,11.3084104716573,4057.89349913015
3003.26902838893,39.1806937544358,3589.70514916768
21295.56,156.38056,3424.11970678596
3211.48590612765,26.0119735955568,4211.28205041558
6144.4,32.8139,3388.72776126971
2925.66371428571,35.2983266571429,3566.7114998983
1277.13186666667,7.82118763888889,3067.46910164618
671.193529411765,8.14367505882353,804.424003053198
3173.27971428571,36.6325146785714,3734.49494015845
5377.58,23.378234,2225.48282482701
3327.64883870968,21.1798870967742,3982.71668837594
1276.27554570637,7.79952229916898,3063.26067201168
6851.52631578947,38.1645421052632,8158.66812123556
2938.92330769231,17.6665076923077,3638.666763272
2966.14507418856,14.3545710973725,3641.99131284047
13534.0,0.0,0.0
5448.43271428571,36.1293857142857,3334.85052026001
5450.88985714286,37.6407142857143,3247.90129158421
5787.336,27.84704498,2350.78039959159
2695.43872972973,13.036833976834,3734.5354168274
3198.86122972973,12.5505506756757,3805.41261973522
2260.0,0.0,0.0
3220.76492386994,21.2277319587629,3770.52958831697
5830.4786,55.6414465,3838.80497000626
4937.1145925,34.203911412,2961.0522258108
10031.4,90.10908,1375.8
3018.32379495268,21.3510410094637,3642.19213579703
3562.37546666667,16.9436163333333,4783.42510100381
10299.25,23.5325,1942.1789792653
6294.72,14.0732872,2016.82016094643
9040.75,53.8125,2146.44396327973
5619.63333333333,17.5626833333333,3227.90832669634
2952.46176923077,14.2883192307692,3639.1292471846
2928.26308,12.60480332,3657.0136335773
6121.74,47.48747,82.18
3678.47373520249,26.306292834891,4729.4837510994
5448.7429,38.2971995,3856.63752690134
5627.072,23.376863416,2197.43402786432
2806.0888755832,20.8327072589425,3544.59979345557
3584.18700446761,26.8794719285182,4632.77442806087
7318.58,66.2510488,2295.38025686377
15580.0,48.66181,7010.0
3114.65407692308,19.5013732692308,3748.5864930733
2959.612,36.6149970714286,3579.01173004017
6775.0,54.61456,535.0
2517.03624749422,10.4211256746338,3608.92452911764
3066.76546666667,27.684756,4041.72106140639
2991.628,34.9518633714286,3588.17477706734
2293.38461538462,2.70730769230769,304.196681937485
7279.46666666667,37.8756,2649.20823056416
5239.825,36.390375,1572.63145535596
2953.4288,25.1921866666667,3977.06081745709
4527.37285714286,19.1275657142857,3349.12842813177
5381.58849557522,14.4286061946903,2180.75407183262
6487.45045045045,21.2010614414414,714.730437924812
5677.16666666667,17.5626833333333,3295.0536878108
5897.28225,51.43240125,3823.521390596
5446.86868686869,40.9777242424242,3154.83904293028
7164.0,27.752562,3162.0
5197.11172727273,21.6531454545455,3999.44646941331
3565.3564556962,26.7225316455696,4629.99428580975
4904.71842857143,22.7486571428571,3715.76558535315
5193.91912162162,19.1559560810811,7085.6025504019
2962.3196830523,34.8431151043155,3582.01110141769
2438.18802636917,38.5828024340771,3850.63152437944
3093.57546666667,19.457148,4111.06506084007
3147.69253846154,12.5121692307692,3780.73584796728
4737.65,23.5005367916667,3111.23805649241
5847.675,37.531586535,601.037535745481
8522.44443095,92.301952921,636.570292821349
3312.31514285714,19.3414416428571,3879.01946039679
8570.0,0.0,0.0
9102.87128712871,11.7485148514851,2891.35827022514
2957.53432081377,20.8637245696401,3649.10179011537
3000.3088,26.0119804,3993.66002647502
3196.831,18.9594207692308,3836.93693279292
6823.61040909091,38.6114818181818,2447.48800452866
4937.1119225,34.393895444,2961.05667622559
6403.91666666667,25.7776833333333,2529.17847196586
6156.0,18.5783333333333,2651.25970059517
2966.43371428571,36.0220222,3572.8247811862
2961.47371428571,34.8331599285714,3581.84892090518
5623.073625,54.759285,3931.70084226718
8745.0,7.030845,4563.95387794399
3269.6085562599,13.3706792393027,3825.01080154852
14616.8,98.7774,2460.62304305231
2590.76125558122,12.5030023094688,3678.11814089357
1715.86942857143,10.5498890102857,3031.51593083469
2959.39371428571,36.6360113571429,3578.89216049339
2961.47371428571,34.8331599285714,3581.84892090518
2802.41581818182,11.8363575757576,3672.87073324363
4747.08676971154,33.2502078846154,3055.05640702846
3104.94285826772,19.4072811023622,3700.03246992783
2882.17120472441,12.406302480315,3646.35671740559
7794.0,66.98163114,1755.46404121531
3365.46176923077,12.5121692307692,4067.58260596263
10574.0,93.9771935,8726.0
2771.61538461538,2.96215384615385,1079.46735714793
5238.86526,37.020047904,3125.78707257974
7426.924,40.58376166,3820.31579195019
4669.543,22.1322666666667,3824.76187300133
4285.7145,38.45349,4284.2855
2961.50228571429,31.7949208571429,3572.59662370838
5481.91842857143,36.9506571428571,3275.96830700402
5561.85725,48.24525,4109.57776920363
5843.22081818182,35.9983272727273,3056.89005975434
4402.34146341463,25.918437804878,3904.28017543321
2869.35433136966,8.7919734904271,3710.98669509118
2952.46176923077,14.2883192307692,3639.1292471846
2119.08333333333,6.62891666666667,568.241946464903
6751.2,48.452892,3981.02330563387
6995.22167487685,46.7259113300493,981.357446879055
4989.71747252747,19.1910549450549,3863.57887803215
7544.0,30.184226,5726.24519209578
2934.22838461538,20.9167380769231,3613.03666280673
4078.0858,38.5962,3603.34300563332
1274.17085714286,11.43196,1939.93592367741
6877.49174917492,59.089603960396,6893.71151087326
3485.43846618358,11.5788615942029,4291.92999068808
5968.0,16.950576,5728.84421153168
5736.51816666667,69.2678533333333,3938.75549683443
3143.97546666667,18.04308,3802.99519424098
4117.66666666667,20.644206,3148.77185934806
4937.10725,30.7265175,2961.06446442959
15980.0,152.17694748,6640.0
2955.11946153846,12.6388692307692,4120.47542373416
11359.6153846154,191.369873076923,98.0769230769231
2976.54228571429,35.8039833714286,3587.8135482222
10975.75,53.4968985,4865.83979776359
6141.7778,34.92772,3663.10510466672
3298.84672933697,11.5137771117166,3859.44729265432
3228.46176923077,9.34308461538462,3824.74296928551
2765.779625,20.53784375,2737.8682949423
1714.20657142857,10.3696953837714,3031.76606798677
2254.2145,15.9338,2252.7855
3077.10839285714,18.6116596428571,3736.62697453792
12880.0,37.79225,430.0
3199.54309090909,32.9453283636364,4102.62601884807
3159.0895,12.156125,4285.01479600832
5419.06128571429,27.1415857142857,3321.32954259821
7606.66666666667,59.9697666666667,3780.66425674407
3055.84189808917,14.7888654458599,3659.43055643486
19531.5,77.18485,4635.94140925012
3031.71541390205,14.6720497630332,3654.96438432551
5761.29411764706,14.20909,7029.47824827039
4633.24444444444,14.1461911111111,2846.0126349025
8037.71428571429,34.9745542857143,2243.25361372944
3053.41197533811,14.7771002386635,3658.98819267853
3329.2288,27.1960866666667,4176.77900057837
3034.59020348377,21.5908630245447,3650.38182092586
7636.0,88.1425,5898.0
5317.14285714286,3.47396691428571,6410.66458396969
13357.5,24.4125,5330.38636029322
11290.21,93.62399,1192.91643709859
6173.2,11.27083,1423.03919833573
7102.5,62.93440035,2541.78456010733
3146.52213333333,17.9615733333333,3785.16593474209
3334.20665448505,27.0863588039867,4470.46732243876
6064.63271428571,36.9506571428571,3404.74906412771
6837.0,47.54165,4862.61668240465
14611.8,36.54686,4221.16983311499
5971.77557142857,36.9506571428571,3343.99416253471
3104.45942857143,5.29785714285714,4267.0863304843
2953.4288,25.1921866666667,3977.06081745709
4617.88561363636,25.7231204545455,3680.56146268183
2975.33799224806,14.3990813953488,3643.8840288369
