pk_table,pk_column,fk_table,fk_column
table15.csv,wtd_entropy_atomic_radius,table9.csv,wtd_entropy_atomic_radius
table15.csv,range_atomic_radius,table9.csv,range_atomic_radius
table17.csv,wtd_std_Valence,table39.csv,wtd_std_Valence
table17.csv,wtd_std_Valence,table11.csv,wtd_std_Valence
table17.csv,range_atomic_radius,table10.csv,range_atomic_radius
table17.csv,range_atomic_mass,table10.csv,range_atomic_mass
table17.csv,wtd_std_Valence,table10.csv,wtd_std_Valence
table17.csv,wtd_range_atomic_mass,table38.csv,wtd_range_atomic_mass
table17.csv,wtd_std_Valence,table38.csv,wtd_std_Valence
table17.csv,range_atomic_radius,table48.csv,range_atomic_radius
table16.csv,range_atomic_radius,table12.csv,range_atomic_radius
table16.csv,entropy_atomic_radius,table12.csv,wtd_entropy_atomic_radius
table17.csv,wtd_mean_atomic_radius,table9.csv,wtd_mean_atomic_radius
table17.csv,wtd_range_atomic_mass,table9.csv,wtd_range_atomic_mass
table17.csv,range_atomic_radius,table9.csv,range_atomic_radius
table17.csv,range_atomic_mass,table9.csv,range_atomic_mass
table17.csv,wtd_std_Valence,table9.csv,wtd_std_Valence
table16.csv,range_atomic_radius,table48.csv,range_atomic_radius
table16.csv,range_atomic_radius,table10.csv,range_atomic_radius
table16.csv,range_atomic_radius,table9.csv,range_atomic_radius
table12.csv,range_atomic_radius,table10.csv,range_atomic_radius
table12.csv,range_atomic_radius,table48.csv,range_atomic_radius
table13.csv,gmean_FusionHeat,table11.csv,gmean_FusionHeat
table13.csv,std_FusionHeat,table11.csv,std_FusionHeat
table13.csv,std_FusionHeat,table10.csv,std_FusionHeat
table12.csv,wtd_entropy_atomic_radius,table9.csv,wtd_entropy_atomic_radius
table12.csv,wtd_mean_atomic_radius,table9.csv,wtd_mean_atomic_radius
table12.csv,range_atomic_radius,table9.csv,range_atomic_radius
table9.csv,wtd_mean_Density,table39.csv,wtd_mean_Density
table9.csv,wtd_std_Valence,table39.csv,wtd_std_Valence
table9.csv,mean_Density,table39.csv,mean_Density
table39.csv,wtd_std_Valence,table11.csv,wtd_std_Valence
table9.csv,wtd_mean_FusionHeat,table11.csv,wtd_mean_FusionHeat
table9.csv,wtd_std_Valence,table11.csv,wtd_std_Valence
table9.csv,std_FusionHeat,table11.csv,std_FusionHeat
table9.csv,wtd_range_atomic_mass,table38.csv,wtd_range_atomic_mass
table9.csv,wtd_std_Valence,table38.csv,wtd_std_Valence
table9.csv,wtd_mean_fie,table38.csv,wtd_mean_fie
table9.csv,wtd_mean_FusionHeat,table8.csv,wtd_mean_FusionHeat
table9.csv,range_atomic_radius,table10.csv,range_atomic_radius
table9.csv,range_atomic_mass,table10.csv,range_atomic_mass
table9.csv,wtd_std_Valence,table10.csv,wtd_std_Valence
table9.csv,std_FusionHeat,table10.csv,std_FusionHeat
table9.csv,range_atomic_radius,table48.csv,range_atomic_radius
table9.csv,wtd_mean_fie,table48.csv,wtd_mean_fie
table9.csv,wtd_mean_ThermalConductivity,table49.csv,wtd_mean_ThermalConductivity
table9.csv,wtd_mean_FusionHeat,table49.csv,wtd_mean_FusionHeat
table39.csv,wtd_std_Valence,table38.csv,wtd_std_Valence
table39.csv,wtd_std_Valence,table10.csv,wtd_std_Valence
table11.csv,wtd_std_Valence,table38.csv,wtd_std_Valence
table11.csv,wtd_std_Valence,table10.csv,wtd_std_Valence
table11.csv,std_FusionHeat,table10.csv,std_FusionHeat
table11.csv,wtd_mean_FusionHeat,table8.csv,wtd_mean_FusionHeat
table11.csv,wtd_mean_FusionHeat,table49.csv,wtd_mean_FusionHeat
table10.csv,wtd_std_Valence,table38.csv,wtd_std_Valence
table10.csv,range_atomic_radius,table48.csv,range_atomic_radius
table38.csv,wtd_mean_fie,table48.csv,wtd_mean_fie
table8.csv,wtd_mean_FusionHeat,table49.csv,wtd_mean_FusionHeat
