entropy_atomic_radius,range_atomic_radius,wtd_entropy_atomic_radius
1.42104142527047,205.0,1.46900597160841
1.50445986331947,205.0,1.37003992928516
1.64255814563604,205.0,1.42461421056458
1.64255814563604,205.0,1.47254360925307
1.25239790075104,205.0,1.17511497556571
1.42179036377063,205.0,1.1960332980253
1.42179036377063,205.0,1.2204500525032
1.50875989419117,205.0,1.39411967942675
2.01126529859877,205.0,1.88558023450267
2.01126529859877,205.0,1.90374818834238
1.70152958533253,205.0,1.63993270025535
1.50875989419117,205.0,1.55828383251895
0.538613405024483,158.0,0.39277533324798
1.70079360338067,205.0,1.66295978931474
1.70079360338067,205.0,1.67780879436759
1.70079360338067,205.0,1.67249346431326
0.52649267551559,171.0,0.42413544254647
1.25670056650299,205.0,1.33944747564125
1.25670056650299,205.0,1.3380015638102
1.25670056650299,205.0,1.33775431870763
1.25670056650299,205.0,1.33756441904202
1.25670056650299,205.0,1.33762814649351
1.25670056650299,205.0,1.33756441904202
1.25670056650299,205.0,1.33717300403646
1.25670056650299,205.0,1.33697142692581
1.25670056650299,205.0,1.33756441904202
1.25670056650299,205.0,1.33847590509791
1.25670056650299,205.0,1.3380015638102
1.25670056650299,205.0,1.33841806754816
1.25670056650299,205.0,1.33830115065646
1.25670056650299,205.0,1.33812265452698
1.25670056650299,205.0,1.33676589505018
1.25670056650299,205.0,1.33590358190176
1.25670056650299,205.0,1.33619823385881
1.50800555700168,205.0,1.41483314275548
1.25670056650299,205.0,1.32677160799004
1.27527399052522,171.0,1.19273404990926
1.26017526380072,205.0,1.09344026452682
1.50876082463463,205.0,1.15247160400882
1.50876082463463,205.0,1.18457049108038
1.50876082463463,205.0,1.20487633284302
1.50879718264381,205.0,1.19245559849261
1.50879718264381,205.0,1.25981036617843
1.70722743744658,205.0,1.21009205472376
1.70722743744658,205.0,1.25206761137294
1.70722743744658,205.0,1.31995557042363
1.25048423025934,205.0,1.34929060947307
1.25048423025934,205.0,1.34860724965064
1.25048423025934,205.0,1.3483835658987
1.25048423025934,205.0,1.34785666780466
1.25048423025934,205.0,1.34716735602603
1.25048423025934,205.0,1.3550468073803
1.25048423025934,205.0,1.36486490585393
1.25048423025934,205.0,1.37381737662864
1.25048423025934,205.0,1.37946659555412
1.70118118273985,205.0,1.54230984454157
1.70118118273985,205.0,1.57243013738299
1.70118118273985,205.0,1.59736849302454
1.70118118273985,205.0,1.61814175763243
1.71074880544453,178.0,1.65921955089693
1.71074880544453,178.0,1.65921955089693
1.28299625751195,158.0,1.13328008361569
1.52125788115438,171.0,1.54305589093532
1.52125788115438,171.0,1.54514763418913
1.52125788115438,171.0,1.54514763418913
1.52125788115438,171.0,1.54514763418913
1.50875989419117,205.0,1.41909325057901
1.50875989419117,205.0,1.39411967942675
1.50875989419117,205.0,1.38753371196232
1.70722743744658,205.0,1.26288501274602
1.70722743744658,205.0,1.30519686283529
1.70722743744658,205.0,1.3737079466844
1.70722743744658,205.0,1.48875521240987
1.50703211965634,205.0,1.38250640720314
1.50703211965634,205.0,1.38214830312795
1.50703211965634,205.0,1.38175130959615
1.50703211965634,205.0,1.38131438597406
1.50703211965634,205.0,1.38083645743484
1.50703211965634,205.0,1.38031641345087
1.50703211965634,205.0,1.37975310619776
1.50703211965634,205.0,1.40568050935303
1.50703211965634,205.0,1.40540103124268
1.50703211965634,205.0,1.40508314050427
1.50703211965634,205.0,1.40472579998216
1.50703211965634,205.0,1.40432793833197
1.50703211965634,205.0,1.40388844851115
1.50703211965634,205.0,1.40340618618107
1.50703211965634,205.0,1.40287996801393
1.50699778198989,205.0,1.39629124558379
1.50699778198989,205.0,1.39598568703277
1.50699778198989,205.0,1.39581848795087
1.50699778198989,205.0,1.3956415043151
1.50699778198989,205.0,1.39525765675057
1.50699778198989,205.0,1.39483306937363
1.50699778198989,205.0,1.39436663142012
1.50699778198989,205.0,1.43409992331606
1.50699778198989,205.0,1.43392919227693
1.50699778198989,205.0,1.43382969584851
1.50699778198989,205.0,1.43372060809257
1.50699778198989,205.0,1.43347313382035
1.50699778198989,205.0,1.43318569814786
1.50699778198989,205.0,1.23721336368359
1.50699778198989,205.0,1.28445632819933
1.50699778198989,205.0,1.32237746388185
1.50699778198989,205.0,1.3538061134592
1.50699778198989,205.0,1.38001612659418
1.50699778198989,205.0,1.40169723896
1.50699778198989,205.0,1.39629124558379
1.50699778198989,205.0,1.43409992331606
1.50699778198989,205.0,1.4643329909473
1.50699778198989,205.0,1.4892845781105
1.50699778198989,205.0,1.50999165315704
1.50703211965634,205.0,1.20133623811059
1.50703211965634,205.0,1.22445553799204
1.50703211965634,205.0,1.25871102876895
1.50703211965634,205.0,1.28337623562898
1.50703211965634,205.0,1.36162252794856
1.50703211965634,205.0,1.35040527142945
1.50703211965634,205.0,1.34369007860664
1.25670056650299,205.0,1.33479140618161
1.50699778198989,205.0,1.34935534119753
1.50699778198989,205.0,1.37712573499769
1.50699778198989,205.0,1.38763637324989
1.50699778198989,205.0,1.39733396664896
1.50699778198989,205.0,1.40637422435225
1.50699778198989,205.0,1.4148595390698
1.50699778198989,205.0,1.42286228091987
1.50703211965634,205.0,1.37615793345506
1.50703211965634,205.0,1.36593423998423
1.50703211965634,205.0,1.34475619489834
1.25670056650299,205.0,1.32677160799004
1.50699778198989,205.0,1.3404530769782
1.50699778198989,205.0,1.37634169737783
1.50699778198989,205.0,1.38715681527486
1.50699778198989,205.0,1.41497549087243
1.50699778198989,205.0,1.43067435631007
1.25670056650299,205.0,1.33944747564125
1.50699778198989,205.0,1.39604985596157
1.50699778198989,205.0,1.43403610829967
1.50699778198989,205.0,1.4643405273829
1.50699778198989,205.0,1.48924627879272
1.50699778198989,205.0,1.50983967671006
1.70708701045859,205.0,1.43921940517741
1.70708701045859,205.0,1.47732051021001
1.70708701045859,205.0,1.50772532563256
1.70708701045859,205.0,1.53273485230821
1.70708701045859,205.0,1.55344364129321
1.70708701045859,205.0,1.45033739171726
1.70708701045859,205.0,1.50084353054205
1.70708701045859,205.0,1.57728891662356
1.70708701045859,205.0,1.59436774854669
1.70708701045859,205.0,1.54650767581351
1.70708701045859,205.0,1.60966085969249
1.70708701045859,205.0,1.62342371985614
1.70708701045859,205.0,1.58036376615253
1.70708701045859,205.0,1.61849750347217
1.70708701045859,205.0,1.63227852833524
1.70708701045859,205.0,1.64297088447758
1.70708701045859,205.0,1.65056619472113
1.70708701045859,205.0,1.60438499887869
1.70708701045859,205.0,1.64599547568269
1.70708701045859,205.0,1.65362817700087
1.50699778198989,205.0,1.43105957404289
1.50699778198989,205.0,1.44486191097597
1.70708701045859,205.0,1.64347755606475
1.70708701045859,205.0,1.65099513817004
1.50875989419117,205.0,1.40163017829311
1.50875989419117,205.0,1.44347201989415
1.50875989419117,205.0,1.50427819266353
1.50875989419117,205.0,1.54121933323604
1.50875989419117,205.0,1.44443599510658
1.25670056650299,205.0,1.33944243589789
1.50490541781927,205.0,1.45761375170887
1.50490541781927,205.0,1.51937382319338
1.50490541781927,205.0,1.55503437507887
1.50490541781927,205.0,1.56948372946988
1.50596354672154,205.0,1.45158630253863
1.50596354672154,205.0,1.51404292012565
1.50596354672154,205.0,1.55001008682231
1.50596354672154,205.0,1.56463339742575
1.26017526380072,205.0,1.24087676448447
1.26017526380072,205.0,1.24370980598963
1.26017526380072,205.0,1.24529291772602
1.26017526380072,205.0,1.24679208895277
1.26017526380072,205.0,1.24727364536146
1.50703211965634,205.0,1.37914534886331
1.50777875032541,205.0,1.45745057557717
1.50777875032541,205.0,1.45102686721169
1.50777875032541,205.0,1.44236382049433
1.50777875032541,205.0,1.43145143230681
1.50777875032541,205.0,1.50694876572831
1.50777875032541,205.0,1.50273414776889
1.50777875032541,205.0,1.49610770656736
1.50777875032541,205.0,1.48706232494789
1.50777875032541,205.0,1.4755503473247
1.50541605099361,205.0,1.44956513747203
1.50541605099361,205.0,1.43883483955003
1.26590485122685,205.0,1.29400851961472
1.50541605099361,205.0,1.51218567968147
1.50541605099361,205.0,1.51221672441036
1.50541605099361,205.0,1.4965128118468
1.50541605099361,205.0,1.48498324840343
1.50541605099361,205.0,1.46465099476974
1.50541605099361,205.0,1.45821772951087
1.25775303954432,205.0,1.36770460357653
1.25775303954432,205.0,1.35945830069711
1.25775303954432,205.0,1.34919088022767
1.50301899461572,205.0,1.33293343498822
1.50121758487734,205.0,1.33269538500788
1.50121758487734,205.0,1.33744681573507
1.50121758487734,205.0,1.34731757718878
1.50121758487734,205.0,1.17359679244668
1.50121758487734,205.0,1.36006066936194
1.50121758487734,205.0,1.3664783503369
1.86995049921124,199.0,1.71222648348598
1.86995049921124,199.0,1.73162572496196
1.25366237079374,205.0,1.34492909874935
1.50419416629494,205.0,1.37262798632025
1.50419416629494,205.0,1.39012962132695
1.50419416629494,205.0,1.40374678776155
1.50419416629494,205.0,1.41462280240128
1.70483904127522,205.0,1.42845536417473
1.70483904127522,205.0,1.4443166825914
1.70483904127522,205.0,1.45606076592646
1.70483904127522,205.0,1.46502418090517
1.70483904127522,205.0,1.47192246202626
1.70483904127522,205.0,1.47668788100429
1.70483904127522,205.0,1.48096699199893
1.51695471793265,171.0,1.47440880189829
1.7140714060819,171.0,1.52092008069753
1.5176060923207,171.0,1.5826594335619
1.5176060923207,171.0,1.43896623565819
1.70680173521993,199.0,1.53325932418837
1.69111689194524,178.0,1.33186232686355
1.70680173521993,199.0,1.55149909737999
1.50875989419117,205.0,1.52065997781682
1.50875989419117,205.0,1.53346580735155
1.50875989419117,205.0,1.5362154284026
1.50875989419117,205.0,1.5475119834957
1.50875989419117,205.0,1.58805778849613
1.50875989419117,205.0,1.44468933763452
1.50875989419117,205.0,1.46782553082137
1.50875989419117,205.0,1.48470481102716
1.50875989419117,205.0,1.50977795492522
1.25366237079374,205.0,1.34449502876618
1.25366237079374,205.0,1.34496447013346
1.25670056650299,205.0,1.3395474452529
1.50889625036342,205.0,1.55891022673264
1.70708019085757,205.0,1.58555801186706
1.70708019085757,205.0,1.59989019334542
1.70708019085757,205.0,1.60881982187072
1.70708019085757,205.0,1.61367304605825
1.70708019085757,205.0,1.61493445767103
1.71713704316059,171.0,1.57028425169453
1.50889625036342,205.0,1.3893191829
1.50541605099361,205.0,1.51764906070916
1.50541605099361,205.0,1.51764906070916
1.50445986331947,205.0,1.38651593159184
1.50445986331947,205.0,1.41362712651139
1.25670056650299,205.0,1.3395474452529
1.50703211965634,205.0,1.38218584667897
1.50703211965634,205.0,1.40527854179456
1.50703211965634,205.0,1.41972620695326
1.5020740211605,205.0,1.52475452584261
1.5020740211605,205.0,1.52476469921059
1.5020740211605,205.0,1.52467322522939
1.25670056650299,205.0,1.33886927831943
1.49986114126876,205.0,1.37150217492487
1.49986114126876,205.0,1.39193441238252
1.49986114126876,205.0,1.40777319099702
1.49986114126876,205.0,1.42017106801567
1.50703211965634,205.0,1.36490272067552
1.50703211965634,205.0,1.3811753627534
1.50703211965634,205.0,1.39413270372645
1.50703211965634,205.0,1.40449201556031
1.70118118273985,205.0,1.42618600805751
1.70118118273985,205.0,1.43268985045345
1.25670056650299,205.0,1.3395474452529
1.49986114126876,205.0,1.37195977570359
1.49986114126876,205.0,1.39246998224782
1.49986114126876,205.0,1.40817078506981
1.49986114126876,205.0,1.42058625103253
1.49986114126876,205.0,1.43822488935181
1.49986114126876,205.0,1.44816567115262
1.49986114126876,205.0,1.45149265517624
1.49986114126876,205.0,1.45132175537355
1.49986114126876,205.0,1.45053134674861
1.25670056650299,205.0,1.33964584848992
1.49986114126876,205.0,1.39250261437694
1.49986114126876,205.0,1.40819870910147
1.49986114126876,205.0,1.4206351711742
1.49986114126876,205.0,1.43824421320499
1.49986114126876,205.0,1.44816567115262
1.49986114126876,205.0,1.45063376364681
1.49986114126876,205.0,1.45154319303213
1.49986114126876,205.0,1.45092671218717
1.25670056650299,205.0,1.33870314115859
1.49986114126876,205.0,1.3918563698366
1.49986114126876,205.0,1.40763772675426
1.49986114126876,205.0,1.4201403110115
1.49986114126876,205.0,1.44780530368228
1.49986114126876,205.0,1.45028133215792
1.25670056650299,205.0,1.33781676572075
1.49986114126876,205.0,1.39121987598607
1.49986114126876,205.0,1.40707313185754
1.49986114126876,205.0,1.41963149232856
1.49986114126876,205.0,1.43740591065939
1.49986114126876,205.0,1.44741009005946
1.49986114126876,205.0,1.44989288385974
1.49986114126876,205.0,1.45080042127844
1.25670056650299,205.0,1.33683484704157
1.49986114126876,205.0,1.39049046005831
1.49986114126876,205.0,1.40641640138153
1.49986114126876,205.0,1.41903116503865
1.49986114126876,205.0,1.43688218069001
1.49986114126876,205.0,1.44692479541904
1.25775303954432,205.0,1.33646666266334
1.50011174221312,205.0,1.36904236055011
1.50011174221312,205.0,1.38959440286383
1.50011174221312,205.0,1.40534462651404
1.50011174221312,205.0,1.41781689963541
1.50011174221312,205.0,1.42772333195788
1.25775303954432,205.0,1.33590950301449
1.50011174221312,205.0,1.36858759507124
1.50011174221312,205.0,1.38920262805913
1.50011174221312,205.0,1.40500007028803
1.50011174221312,205.0,1.41750880039818
1.25775303954432,205.0,1.33531087589668
1.50011174221312,205.0,1.36809207466878
1.50011174221312,205.0,1.38877055165403
1.25775303954432,205.0,1.33499566804159
1.50011174221312,205.0,1.36782869001398
1.71149129657113,185.0,1.59518629384684
1.71149129657113,185.0,1.61177452890447
1.71149129657113,185.0,1.62505371569176
1.50645376163102,205.0,1.56946567012978
1.70647050097281,205.0,1.63882853459782
1.70647050097281,205.0,1.64547319281648
1.87144279943113,205.0,1.7538922949199
1.87144279943113,205.0,1.76095077833453
1.45343452702797,205.0,1.21717249021722
1.45343452702797,205.0,1.20069113637503
1.2593493252898,205.0,1.17921560079466
1.25878050352551,205.0,1.03006210504963
1.25924397214289,205.0,1.09344808073623
1.25924397214289,205.0,1.11392870786571
1.25924397214289,205.0,1.12344417206323
1.25924397214289,205.0,1.09344808073623
1.25924397214289,205.0,1.11392870786571
1.25924397214289,205.0,1.12344417206323
1.51806043275934,171.0,1.54687817675399
1.71381853710979,171.0,1.58892904867558
1.71381853710979,171.0,1.58892904867558
1.71381853710979,171.0,1.58892904867558
1.5176060923207,171.0,1.42257849427351
1.70680173521993,199.0,1.5064263242028
1.50922291616573,199.0,1.32214475858303
1.70680173521993,199.0,1.53770741061089
1.70680173521993,199.0,1.53494299187301
1.70680173521993,199.0,1.5248307625452
1.25670056650299,205.0,1.33949765675025
1.25670056650299,205.0,1.33944747564125
1.25670056650299,205.0,1.33939690090919
1.25670056650299,205.0,1.3392945664929
1.25670056650299,205.0,1.33875892699788
1.25670056650299,205.0,1.33812265452698
1.25670056650299,205.0,1.33756441904202
1.25670056650299,205.0,1.33919064530292
1.25670056650299,205.0,1.33881430569825
1.25670056650299,205.0,1.33769144600635
1.25670056650299,205.0,1.33830115065646
1.25670056650299,205.0,1.33743567579625
1.25670056650299,205.0,1.33710624914317
1.25366237079374,205.0,1.34486290162247
1.50050265269249,205.0,1.37371874011226
1.50050265269249,205.0,1.39465122009831
1.50050265269249,205.0,1.4145395568627
1.50050265269249,205.0,1.427748891406
1.70160029172237,205.0,1.4423550538776
1.70160029172237,205.0,1.46137843536738
1.70160029172237,205.0,1.47507782550165
1.70079360338067,205.0,1.65092003867788
1.70079360338067,205.0,1.67786616126985
1.70079360338067,205.0,1.6807206849659
1.70079360338067,205.0,1.67730565365331
1.70079360338067,205.0,1.67323034812341
1.50889625036342,205.0,1.42009678887681
1.7086252402521,205.0,1.45659634602669
1.7086252402521,205.0,1.47627600624438
1.7086252402521,205.0,1.48868639867785
1.7086252402521,205.0,1.4956932864825
1.7086252402521,205.0,1.49801222714939
1.7086252402521,205.0,1.49584795355887
1.25460859180271,205.0,1.33105130749344
1.25366237079374,205.0,1.33268376874445
1.25366237079374,205.0,1.33268376874445
1.25670056650299,205.0,1.32677160799004
1.25316722482293,205.0,1.33348351745538
1.25186775273773,205.0,1.33543584414629
1.52125788115438,171.0,1.54592651558389
1.52125788115438,171.0,1.54595444739827
1.52125788115438,171.0,1.54598200821533
1.52125788115438,171.0,1.54613952063818
1.52125788115438,171.0,1.54630603510557
1.52125788115438,171.0,1.54637162128923
1.52125788115438,171.0,1.54649222906989
1.7140714060819,171.0,1.61976221223701
1.7140714060819,171.0,1.63574052911223
1.7140714060819,171.0,1.64459943566003
1.7140714060819,171.0,1.64728916961528
1.7140714060819,171.0,1.64414967217696
1.7140714060819,171.0,1.63509526505267
1.7140714060819,171.0,1.61957696972256
1.7140714060819,171.0,1.59513497684925
1.50889625036342,205.0,1.42009678887681
1.50889625036342,205.0,1.42009678887681
1.5176060923207,171.0,1.43663191714248
1.5176060923207,171.0,1.43663191714248
1.70680173521993,199.0,1.53355249627775
1.50050265269249,205.0,1.41220480571085
1.70160029172237,205.0,1.43296636287519
1.70160029172237,205.0,1.46621805792176
1.25366237079374,205.0,1.3451629421374
1.50388151751476,205.0,1.44392462683586
1.24779695305753,205.0,1.35220965023755
1.50490541781927,205.0,1.56960116882707
1.69975065184595,205.0,1.58401662345334
1.69975065184595,205.0,1.59481726361473
1.69975065184595,205.0,1.61300004663939
1.69975065184595,205.0,1.62832870122844
1.69975065184595,205.0,1.64181049839642
1.69975065184595,205.0,1.65402211775049
1.50703211965634,205.0,1.38078636687284
1.50703211965634,205.0,1.3814050161931
1.50703211965634,205.0,1.38203333516418
1.50703211965634,205.0,1.38243784870631
1.50957509461954,205.0,1.27614597945004
1.50957509461954,205.0,1.29889091091456
1.50957509461954,205.0,1.33024719291085
1.50957509461954,205.0,1.3499072834684
1.50301899461572,205.0,1.3378648183202
1.50301899461572,205.0,1.34233031544099
1.50301899461572,205.0,1.34649244795018
1.50301899461572,205.0,1.35455047709759
1.50301899461572,205.0,1.36126345868793
1.50301899461572,205.0,1.36788625390965
1.50301899461572,205.0,1.39648579511219
1.25670056650299,205.0,1.2801423147782
1.50121758487734,205.0,1.33166149562921
1.50121758487734,205.0,1.33744681573507
1.50121758487734,205.0,1.34577324369443
1.50121758487734,205.0,1.35391628788605
1.50121758487734,205.0,1.36006066936194
1.50121758487734,205.0,1.3664783503369
1.63969718020401,177.0,1.55975012893649
1.63969718020401,177.0,1.55647834553029
1.63969718020401,177.0,1.54620079362849
1.63969718020401,177.0,1.52779637916374
1.63969718020401,177.0,1.49839524744931
1.43284539260141,177.0,1.4434234806549
1.25316722482293,205.0,1.3453790762067
1.49853136701389,205.0,1.37774152632079
1.49853136701389,205.0,1.41404391087749
1.49853136701389,205.0,1.44431628413467
1.49853136701389,205.0,1.45428944158091
1.49853136701389,205.0,1.4575763157752
1.71196416049815,174.0,1.64469631121065
1.71196416049815,174.0,1.67330557488088
1.71196416049815,174.0,1.71541995615436
1.25775303954432,205.0,1.3368832540698
1.70142304847052,205.0,1.37145529617536
1.70142304847052,205.0,1.39521505880142
1.70142304847052,205.0,1.43131168302087
1.88017801292751,171.0,1.59005785254539
1.50703211965634,205.0,1.15980923954513
1.50703211965634,205.0,1.18737022650415
1.50703211965634,205.0,1.21723035430609
1.27550171401872,171.0,1.12144315293151
1.51953736136792,171.0,1.45421192942938
1.71723930599743,171.0,1.46380155879689
1.71723930599743,171.0,1.47116348625466
1.71723930599743,171.0,1.59455959241348
1.71723930599743,171.0,1.50402745326808
1.71723930599743,171.0,1.52089985512189
1.71740276707113,171.0,1.46430814734462
1.71740276707113,171.0,1.47203293494621
1.71740276707113,171.0,1.48508765064423
1.71740276707113,171.0,1.50633984800366
1.71739172285999,171.0,1.46405566055008
1.71739172285999,171.0,1.47159984126052
1.71739172285999,171.0,1.4843663474733
1.71739172285999,171.0,1.50519039943254
1.52000558279546,171.0,1.47433872228788
1.52000558279546,171.0,1.47427984555136
1.46598071808566,171.0,1.20932756002173
1.46598071808566,171.0,1.21237725692019
1.46598071808566,171.0,1.21522115633762
1.46598071808566,171.0,1.21789240673262
1.46598071808566,171.0,1.22041455437886
1.46598071808566,171.0,1.22280519077134
1.46598071808566,171.0,1.22243154276264
1.46598071808566,171.0,1.23318080722367
1.51669913920173,171.0,1.56608794760352
1.5249146689381,171.0,1.37427585518406
0.962095173595529,150.0,1.0405490752315
1.70723092711287,171.0,1.52773024875848
1.70723092711287,171.0,1.55588898498745
1.70723092711287,171.0,1.5774069539107
1.70723092711287,171.0,1.51245513487484
1.70723092711287,171.0,1.54059932986451
1.70723092711287,171.0,1.56210996480522
1.26017526380072,205.0,1.24077800903219
1.26017526380072,205.0,1.24117132909141
1.26017526380072,205.0,1.24136629286623
1.26017526380072,205.0,1.24184878992892
1.26017526380072,205.0,1.24194445155482
1.26017526380072,205.0,1.24203983517557
1.26017526380072,205.0,1.2422297705442
1.26017526380072,205.0,1.24260632871263
1.26017526380072,205.0,1.24279295999116
1.26017526380072,205.0,1.26347058124843
1.50703211965634,205.0,1.35260063164837
1.50703211965634,205.0,1.3658171705108
1.27839212522177,164.0,1.12360606618288
1.50703211965634,205.0,1.40568050935303
1.45343452702797,205.0,1.23334947471948
1.45343452702797,205.0,1.23334947471948
1.45343452702797,205.0,1.2813087696851
1.45343452702797,205.0,1.2813087696851
1.49907316990715,146.0,1.34987080259915
1.49907316990715,146.0,1.37522097928922
1.49907316990715,146.0,1.41847088598892
1.49907316990715,146.0,1.44592275179716
1.49907316990715,146.0,1.48429618874048
1.49907316990715,146.0,1.51504778185997
2.01467252600411,185.0,1.6894140733186
2.01467252600411,185.0,1.69578881510003
2.01467252600411,185.0,1.69569940654488
2.01467252600411,185.0,1.69000238643606
1.50777875032541,205.0,1.38001599724005
1.50338111785367,205.0,1.39040317545916
1.50476600034483,205.0,1.38790687725854
1.5054844545888,205.0,1.38642061575025
1.71713704316059,171.0,1.64268011357502
1.50889625036342,205.0,1.55891022673264
1.50889625036342,205.0,1.3893191829
1.50889625036342,205.0,1.43666283810704
1.2481044493831,205.0,1.35010412811606
1.24779695305753,205.0,1.35220965023755
1.27872030810402,171.0,1.16236201771565
1.51930994512839,171.0,1.19185039600188
1.51930994512839,171.0,1.21392262254833
1.51930994512839,171.0,1.25053477759108
1.51930994512839,171.0,1.3082795860643
1.51930994512839,171.0,1.35378308588873
1.51953736136792,171.0,1.59026531863468
1.71713704316059,171.0,1.55761474073833
1.28460887049299,147.0,1.37448712971271
1.51904080558497,171.0,1.46975430936426
1.44644622960116,205.0,1.51513193673797
1.26330558899854,199.0,0.0533348703251229
1.18662161940803,164.0,1.15027742670542
1.51953736136792,171.0,1.57196681160678
1.71701041392525,171.0,1.46357362632591
1.71701041392525,171.0,1.46945183774573
1.71701041392525,171.0,1.47951147997914
1.71701041392525,171.0,1.49619931645177
1.71701041392525,171.0,1.51025239147056
1.71701041392525,171.0,1.5225576673942
1.51953736136792,171.0,1.57227327805011
1.71701041392525,171.0,1.46357362632591
1.71701041392525,171.0,1.46945183774573
1.71701041392525,171.0,1.47951147997914
1.71701041392525,171.0,1.49619931645177
1.71701041392525,171.0,1.51025239147056
1.71701041392525,171.0,1.5225576673942
1.51953736136792,171.0,1.5718103005189
1.71701041392525,171.0,1.46357362632591
1.71701041392525,171.0,1.46945183774573
1.71701041392525,171.0,1.47951147997914
1.71701041392525,171.0,1.49619931645177
1.71701041392525,171.0,1.51025239147056
1.71701041392525,171.0,1.5225576673942
1.70952507233229,171.0,1.62202628900991
1.87579491857127,171.0,1.62895033170419
1.87579491857127,171.0,1.63433155624434
1.87579491857127,171.0,1.64353967376069
1.87579491857127,171.0,1.65452473692338
1.87579491857127,171.0,1.66521120945281
1.87579491857127,171.0,1.67186734169036
1.25670056650299,205.0,1.33703905715994
1.25670056650299,205.0,1.33794038715778
1.25670056650299,205.0,1.33818257079818
1.25670056650299,205.0,1.33830115065646
1.25670056650299,205.0,1.33853333015863
1.25670056650299,205.0,1.33908512908851
1.25670056650299,205.0,1.33939690090919
1.27872030810402,171.0,1.32707246396399
1.27872030810402,171.0,1.32933886465792
1.27872030810402,171.0,1.32707246396399
1.88120366250154,171.0,1.59805291443817
1.88184566601046,171.0,1.59582615685369
1.88210879096873,171.0,1.59440909379133
1.88225937068013,171.0,1.59297185952017
1.88229178031134,171.0,1.59151384973446
1.88220003125537,171.0,1.59003442339907
1.88185075513473,171.0,1.58792594127259
1.88122655871383,171.0,1.59571300898763
1.5246599567702,171.0,1.38933823064927
1.71713704316059,171.0,1.66927084944684
1.88210879096873,171.0,1.68221165720228
1.88210879096873,171.0,1.68884242336898
1.51953736136792,171.0,1.4560112803995
1.70092138979063,205.0,1.50106773461643
1.70092138979063,205.0,1.53185682519095
1.70092138979063,205.0,1.55708753947055
1.51953736136792,171.0,1.4560112803995
1.70092138979063,205.0,1.50106773461643
1.70092138979063,205.0,1.53185682519095
1.70092138979063,205.0,1.55708753947055
1.51953736136792,171.0,1.4560112803995
1.70092138979063,205.0,1.50106773461643
1.70092138979063,205.0,1.53185682519095
1.65981363764248,171.0,1.58170830349205
1.65981363764248,171.0,1.38537301090082
1.63979822635664,205.0,1.38712818640535
1.25670056650299,205.0,1.16683237250706
1.67589606828099,205.0,1.2004483278996
1.67589606828099,205.0,1.24783318185445
1.67589606828099,205.0,1.28618067149502
1.67589606828099,205.0,1.46736289027916
1.67664686081925,205.0,1.22701789734652
1.67789618910588,205.0,1.25689586758372
1.67789618910588,205.0,1.3421129200055
1.67789618910588,205.0,1.39569131604189
1.25670056650299,205.0,1.11348045372046
1.67482432779389,205.0,1.19967724321353
1.67482432779389,205.0,1.28381640772305
1.67482432779389,205.0,1.35873417710139
1.71713704316059,171.0,1.53331140438805
1.88210879096873,171.0,1.54772805749867
1.88210879096873,171.0,1.55511673137837
1.87394000265132,190.0,1.68661510229944
1.87569698985903,183.0,1.68977964876135
1.8752076532295,185.0,1.68888834133242
1.87641144965198,180.0,1.69109660883613
1.5246599567702,171.0,1.3848434371228
1.70733389361897,205.0,1.53989179607486
1.70733389361897,205.0,1.57968154350351
1.50703211965634,205.0,1.33325360264663
1.50703211965634,205.0,1.34238085055123
1.50703211965634,205.0,1.34978037203155
1.50703211965634,205.0,1.35618024285324
1.50703211965634,205.0,1.36447863119746
1.25460859180271,205.0,1.33105130749344
1.5054844545888,205.0,1.33751129072816
1.5054844545888,205.0,1.34661705013718
1.5054844545888,205.0,1.35400456176172
1.5054844545888,205.0,1.36039723958119
1.50476600034483,205.0,1.33913570346668
1.50476600034483,205.0,1.34823430955777
1.50476600034483,205.0,1.35561843540261
1.50476600034483,205.0,1.33913570346668
1.50476600034483,205.0,1.34823430955777
1.50703211965634,205.0,1.33325360264663
1.27069036799308,171.0,1.35128429569133
1.27069036799308,171.0,1.35118844464992
1.27069036799308,171.0,1.35125065362929
1.27069036799308,171.0,1.35118844464992
1.27069036799308,171.0,1.35128000403798
1.27069036799308,171.0,1.35096475180201
1.26743518664539,174.0,1.35497228272766
1.26743518664539,174.0,1.35423156484241
1.26743518664539,174.0,1.35441525944562
1.26743518664539,174.0,1.35477464494041
1.26743518664539,174.0,1.35477464494041
1.70469788154554,205.0,1.61828973097767
1.69726020578569,205.0,1.60594280881668
1.69345208599043,205.0,1.60225864065778
1.70538117670625,205.0,1.6221095744167
1.69726020578569,205.0,1.6048530993053
1.69726020578569,205.0,1.6051934799227
1.69726020578569,205.0,1.60541404994487
1.69726020578569,205.0,1.60614508440843
1.70469788154554,205.0,1.61716104522714
1.70469788154554,205.0,1.61785362075717
1.69054638884718,205.0,1.61320200949255
1.69054638884718,205.0,1.61280386466708
1.69054638884718,205.0,1.63281377451743
1.69054638884718,205.0,1.62979280894781
1.51806043275934,171.0,1.54687817675399
1.49319559921067,171.0,1.51259822840596
1.25670056650299,205.0,1.33939690090919
1.50301899461572,205.0,1.34877469563045
1.50301899461572,205.0,1.35620005140876
1.50301899461572,205.0,1.36277782042391
1.50301899461572,205.0,1.36875129851789
1.28299625751195,158.0,0.999569325899991
