wtd_mean_Density,wtd_range_atomic_mass,wtd_std_Density
3254.18838489371,23.329571415649,4223.07396668399
3264.46252005782,21.4140198771232,4246.37189833051
3308.78827001997,17.7241957508625,4298.74905885189
3321.74124582015,13.8651795752372,4342.03237067803
3211.48590612765,26.0119735955568,4211.28205041558
3240.54980414809,24.7247301919403,4219.30702708501
3257.42818507787,23.352808040565,4223.92805831853
3280.35757142857,22.5685931009572,4230.03785876565
3299.00545259939,22.479276848354,4234.93392966666
2446.5374,38.668216,3831.60108252749
3036.81657142857,30.6092771428571,3610.94479026991
3147.69253846154,12.5121692307692,3780.73584796728
3174.61561538462,11.4558076923077,3795.65255688376
3201.53869230769,10.3994461538462,3810.32064384477
3228.46176923077,9.34308461538462,3824.74296928551
3255.38484615385,8.28672307692308,3838.92230308798
2952.32330769231,20.9912310884615,3638.90180415238
2952.04638461538,20.7192317269231,3638.44685962734
2951.76946153846,20.4472323653846,3637.99183713047
2951.49253846154,20.1752330038462,3637.5367366325
2948.26176923077,20.9763538461538,3633.2388741419
2939.86176923077,20.6746,3621.41477247483
2923.06176923077,20.0710923076923,3597.59114821919
2941.96176923077,20.7500384615385,3624.37623941944
2931.46176923077,20.3728461538462,3609.53238966241
2920.96176923077,19.9956538461538,3594.59657252046
3036.81657142857,30.6092771428571,3610.94479026991
5210.15877777778,20.9315444444444,4169.77366339053
5864.1429,35.189054,4238.50542674935
2968.53869230769,13.4305442307692,4054.61247995439
3032.92330769231,11.5074819230769,4091.10209920754
3051.92330769231,11.430475,4106.63345094836
3066.15407692308,11.3022307692308,4119.6630145015
3079.34638461538,11.0669230769231,4132.79943082463
2998.231,11.0052307692308,4068.31730110954
3100.42330769231,10.8019230769231,4155.87391406451
3112.65407692308,10.7374865384615,4170.42650983059
3125.42330769231,10.6,4186.51905814572
3134.80792307692,10.5065261538462,4198.92575551882
3145.231,10.4169615384615,4213.27506205176
3155.00023076923,10.3525303846154,4227.26334791641
3049.231,10.1940769230769,4104.3025108424
3794.67878571429,22.9488,4671.56203288874
3031.21040304434,20.219737921906,4074.79364853133
3035.4657414248,20.1530501319261,4068.4908377945
3074.2288,17.5816106666667,4119.43390621484
3088.6288,17.5816106666667,4115.96678293599
3132.6288,16.8329706666667,4143.69777177733
3575.0895,29.844135,4313.55304105679
2952.9645,19.006725,3688.82321110137
3051.5145,13.78983,3737.07068133722
3073.4145,12.63052,3747.35604556202
3048.5895,13.335213125,3728.23072401779
3615.152,24.6475625,4429.73810319713
2985.81561538462,18.9594207692308,3662.76196685924
2974.57715384615,20.9730846153846,3662.66745083103
2963.33869230769,20.8189384615385,3662.53844742251
2940.86176923077,20.5106461538462,3662.17696291203
2985.81561538462,18.9594207692308,3662.76196685924
3002.49253846154,17.8755157692308,3674.40779455121
3019.16946153846,17.0238838461538,3685.94137445514
3035.84638461538,17.707775,3697.36375701055
3002.49253846154,17.8755157692308,3674.40779455121
841.286,9.50943333333333,1650.89417010843
3124.16728682674,12.6655807916937,4060.46020802412
3438.67164285714,13.9411857142857,4131.20075722396
2825.22437393986,12.2751580570547,3809.96882046556
3180.27732076765,12.2422618231666,3992.59564795235
3036.72985078534,11.6894371727749,3956.85343066087
3022.88808794788,11.6361302931596,3953.11431782147
3115.50723529412,12.5048235294118,4012.29694904099
2558.99073333333,12.38321,3533.24495593009
2994.79371428571,37.603309,3586.62493539315
2987.26228571429,37.2064362285714,3582.76546544321
2983.49657142857,37.0079998428572,3580.82823033367
2972.19942857143,36.4126906857143,3574.98642686258
2964.668,36.0158179142857,3571.06672731584
2996.55942857143,37.6095132857143,3588.36054299058
2973.96514285714,36.4188949714286,3576.73883609994
2966.43371428571,36.0220222,3572.8247811862
2921.24514285714,33.6407855714286,3548.91418153897
3014.22228571429,37.3195702571429,3599.64869901589
2897.53309899459,19.623905645785,3553.80809486635
2953.83039318885,20.6508049535604,3619.25412408303
5652.06128571429,29.0072285714286,4041.51305824492
3608.05218181818,31.3836909090909,4695.92053361497
3010.45657142857,36.9249524428571,3597.7487736671
3007.444,36.6092581914286,3596.22527159107
3000.28914285714,35.8594843442857,3592.59424035729
2996.14685714286,35.4254047485714,3590.48386936506
2991.628,34.9518633714286,3588.17477706734
2987.86228571429,34.5572455571429,3586.24504818475
2984.09657142857,34.1626277428571,3584.31032407475
2977.69485714286,33.4917774585714,3581.00980611373
2970.16342857143,32.70254183,3577.1082772302
2961.87885714286,31.8343826385714,3572.79333762084
2954.724,31.0846087914286,3569.04712507278
2943.05028571429,29.8612935671429,3562.8955819362
2923.84514285714,27.8487427142857,3552.66866358032
2905.01657142857,25.8756536428571,3542.51253866602
2886.188,23.9025645714286,3532.22684857899
2999.08514285714,37.6190655714286,3591.89654141133
2992.30685714286,37.2618800771429,3588.43712556704
2987.41142857143,37.0039127757143,3585.92861468366
2984.02228571429,36.8253200285714,3584.18700796962
2977.244,36.4681345342857,3580.69162974761
2969.71257142857,36.0712617628571,3576.7888044577
2825.83358333333,13.55485,3760.10847589482
2923.23036458492,20.9080706626047,3632.84843844629
2909.93328893101,20.8083769067475,3629.90987055637
2868.61264289985,20.4985786846039,3620.45138811124
2845.22216834692,20.3232104818384,3614.87687932064
3093.01611111111,23.4564444444444,4206.39159478193
3151.59388888889,24.3786117777778,4230.07823733621
3210.17166666667,18.2401124444444,4252.82621643772
3268.74944444444,15.6485888888889,4274.65051768631
2893.11449262995,12.662265321955,3868.59283913498
2892.8574,21.48036,4262.29483828722
3150.87036363636,36.1128,4138.20621788743
3179.00942857143,34.2373932142857,3738.1444917717
3179.00942857143,34.2373932142857,3738.1444917717
3179.00942857143,34.2373932142857,3738.1444917717
2739.388,16.7554285714286,3990.78370152237
2739.388,16.7554285714286,3990.78370152237
2953.4288,25.1921866666667,3977.06081745709
3195.48894736842,17.2952947368421,4335.43039676139
5412.678625,23.5479875,4191.0094676251
3390.64783333333,17.643275,3670.21796237396
5526.9429,33.926728,3939.46168712728
5589.3429,25.567512,4017.90867870634
5480.5129,34.309068,3897.8169078521
5496.4829,25.567512,3936.76315190687
5474.6429,35.017253,3896.42224632851
5484.7429,26.148622,3934.03984793033
5516.3429,34.567068,3925.20639123902
5568.1429,25.567512,3990.21112842212
5606.0429,33.926728,4130.18258767862
5747.5429,25.567512,4380.57448479805
3276.79514285714,35.1186142857143,3831.0851961366
6203.13700913394,25.954302820188,2751.12194258306
3024.21657142857,24.8450857142857,3718.13799928024
2952.46176923077,14.2883192307692,3639.1292471846
3123.66255371901,22.0362314049587,3680.43295925298
5566.053625,32.331825,3761.70984046876
6951.91842857143,36.9506571428571,5824.33929029678
6951.91842857143,36.9506571428571,5824.33929029678
2923.46176923077,14.1685923076923,3728.98683893428
2916.46176923077,13.6727230769231,3719.34433868583
2902.46176923077,12.6809846153846,3699.9442211002
2888.46176923077,11.6892461538462,3680.38858937358
2963.26985252022,11.7112632233976,3746.52507094725
2964.24814396887,13.8843626459144,3746.20804057015
2966.84350494664,12.9461805717847,3746.27201599518
2963.89989041096,11.9836690535492,3745.02711667354
2962.11252263887,11.0270919558114,3744.05454713715
3195.48894736842,17.2952947368421,4335.43039676139
2992.38114285714,35.0307869342857,3588.56012412609
2983.34342857143,34.08370418,3583.92277911392
3007.444,36.6092581914286,3596.22527159107
2961.50228571429,31.7949208571429,3572.59662370838
3025.13371428571,25.6575371428571,3719.08133862205
3024.21657142857,24.8450857142857,3718.13799928024
3023.29942857143,24.0326342857143,3717.19419425385
2877.47516870573,22.376495492595,4022.83236954792
2908.10411341542,22.4134672715489,4040.81360795496
2938.25202674494,22.3601304631442,4058.85195223964
2873.21195231875,22.3369562377531,4002.1766904029
2956.12547749511,22.1354076973255,4079.40779058892
3484.1251875,13.276035,4155.73911250707
3511.3376875,17.85001625,4157.2401317142
3538.5501875,17.4142475,4158.56254178492
3565.7626875,16.97847875,4159.70651306384
3592.9751875,16.54271,4160.67219273548
3647.4001875,15.6711725,4162.06915074917
3701.8251875,15.279935,4162.75413333331
3756.2501875,15.78091,4162.72749195754
4028.3751875,11.2860475,4151.90663937995
2989.74514285714,34.7545544642857,3587.21053652514
2986.60228571429,36.89389375,3587.13884547336
2983.45942857143,36.5809651785714,3587.06439933113
2980.31657142857,36.2680366071429,3586.98719792693
2977.17371428571,36.71636875,3586.90724108284
2974.03085714286,35.6421794642857,3586.82452861459
3022.04136306729,16.2519405320814,3727.23736595232
3033.90551217596,16.3157737627651,3729.72999325715
3074.95017834395,16.5366082802548,3738.05008721223
3107.09480852776,16.7095575221239,3744.23900666339
3036.81657142857,30.6092771428571,3610.94479026991
3046.14534920635,14.7419166666667,3657.65536317355
2952.46176923077,14.2883192307692,3639.1292471846
2963.85571814672,14.3434864864865,3641.51619843857
2975.33799224806,14.3990813953488,3643.8840288369
2993.89592667707,14.4889352574103,3647.63130861521
3022.17120472441,14.6258385826772,3653.15211794801
5532.76407960199,34.7441472636816,3930.51203693677
5532.76407960199,34.7441472636816,3930.51203693677
5538.52762376238,33.9693742574257,3921.62236237789
2225.33333333333,7.36886666666667,155.034046439985
2193.14285714286,9.57693809523809,298.994232419972
2225.33333333333,7.36886666666667,155.034046439985
2225.33333333333,7.36886666666667,155.034046439985
2193.14285714286,9.57693809523809,298.994232419972
2241.85714285714,5.10993086190476,81.1373237549924
2236.34920634921,10.0821301587302,111.630507113503
2230.84126984127,9.32915155714286,135.199113168549
2242.24390243902,9.6331756097561,112.299421297687
2236.51612903226,8.86623225806452,128.626458665729
2214.5,5.91829375,176.220742252437
2193.14285714286,9.57693809523809,298.994232419972
2193.14285714286,9.57693809523809,298.994232419972
2193.14285714286,9.57693809523809,298.994232419972
3346.76213333333,24.57924,4475.40437412919
3346.76213333333,24.57924,4475.40437412919
3346.76213333333,24.57924,4475.40437412919
3346.76213333333,24.57924,4475.40437412919
3031.09497523001,35.2159559660297,3618.2302911555
2950.55856630824,35.8695030250896,3572.66966778682
3283.68134285714,40.66918848,3837.48180461098
3283.68515714286,40.39778272,3837.47854232799
3283.68897142857,40.12637696,3837.47528003844
3283.69278571429,39.8549712,3837.47201774232
5326.26128571429,23.3166571428571,3821.35327293784
5313.88985714286,23.0303857142857,3844.63742940589
5553.678625,50.245175,4031.22406788226
5584.553625,50.245175,4037.52923391949
5607.678625,50.245175,4044.56155769364
5629.116125,50.245175,4052.83804500255
5497.303625,50.245175,4028.85285904276
5663.366125,50.245175,4069.54275096817
5569.116125,50.245175,4034.40741826109
5580.678625,50.245175,4037.98858835971
5591.397375,50.245175,4042.22148778963
5525.491125,50.245175,4030.13721327219
5608.522375,50.245175,4050.80000501499
3351.94390384615,37.0924865384615,4181.83394517165
2970.73441795666,14.3767917956656,3642.93922858282
2842.00023076923,11.9385384615385,3893.92235751173
2780.00023076923,11.9385384615385,3788.78547227804
3216.231,12.5121692307692,3857.43010609788
3021.29546666667,25.9852846666667,3995.91743227026
3055.2288,25.9937466666667,4004.88119699854
3089.16213333333,26.2609333333333,4013.53805717615
2995.7688,26.81572,3995.65752528522
3038.1088,25.7673866666667,4013.72146788793
3080.4488,25.9937466666667,4031.25980718192
3122.7888,26.2609333333333,4048.27937437826
2972.9088,27.2713476666667,3977.29509205747
2992.3888,26.678642,3977.43394817015
3011.8688,26.0859363333333,3977.47739578849
3031.3488,26.2609333333333,3977.42543803909
3050.8288,26.52812,3977.27807118291
3070.3088,26.7953066666667,3977.03528461396
5421.73985714286,39.1867071428571,3288.88117629083
5361.56128571429,39.1371285714286,3300.64652971309
5334.43300835655,38.0593036211699,3330.03673856573
5770.55024793388,31.3204151299174,3443.7648471343
5731.18508196721,30.8752496839344,3456.8498294627
5654.35951612903,30.0064590554839,3480.9630969094
5462.96128571429,37.976105,3294.94842312873
5444.00414285714,36.7159242857143,3313.71138259378
5406.08985714286,34.1955628571429,3350.60038196826
2939.0288,24.6578133333333,3980.15981277039
2887.3488,24.148008,3915.63918275937
2809.8288,18.57394,3815.50150532173
2680.6288,10.7257866666667,3638.82481840393
5536.428625,50.245175,3919.18305716073
5480.1429,40.19614,3878.92691343672
3156.2288,12.38321,3797.7071746611
3754.7145,17.9003,4428.62321094381
3961.402,17.9003,4568.27459528392
3706.4645,20.343384375,4416.32295368673
5468.928625,50.245175,3977.52529217738
3224.32538874137,17.4514391927775,4344.27353129639
3100.11499365751,14.7842674418605,4249.71290406289
3061.85083846971,13.5638793836344,4208.26590941772
3031.27040332084,12.3634750937333,4168.23407502088
2942.99073772261,9.81833890987587,4075.85314125779
3153.4358018114,18.2833606819393,3796.64659640928
3150.82276628302,18.2581883440889,3795.65222577786
3145.43898552649,18.206324392511,3793.5969731298
3134.56575206612,18.1015785123967,3789.41940509557
3113.25783606557,17.8963114754098,3781.1287038116
3073.4145,12.63052,3747.35604556202
3608.05218181818,31.3836909090909,4695.92053361497
3608.05218181818,31.3836909090909,4695.92053361497
3608.05218181818,31.3836909090909,4695.92053361497
3608.05218181818,31.3836909090909,4695.92053361497
3608.05218181818,31.3836909090909,4695.92053361497
3608.05218181818,31.3836909090909,4695.92053361497
3608.05218181818,31.3836909090909,4695.92053361497
3608.05218181818,31.3836909090909,4695.92053361497
2954.73354195535,14.2993187066975,3639.60813929989
2959.08795865237,18.9150653139357,3646.65539153316
2981.55359770115,16.8128357088123,3657.40056315832
5594.88985714286,31.0652142857143,3251.37780129156
3008.12816094584,12.5218163234172,3674.75210370537
3009.87676345716,10.3516122062168,3680.96009795557
2990.30121374046,14.6400197709924,3665.19482447643
2893.84638461538,11.9385384615385,3880.32913575756
2907.03869230769,11.9385384615385,3894.85664131186
2825.92330769231,11.9385384615385,3822.71227978075
2928.11561538462,11.9385384615385,3920.25873412729
2953.11561538462,11.9385384615385,3953.82065371358
2962.50023076923,11.9385384615385,3967.36279166833
2972.92330769231,11.9385384615385,3982.99745437089
2982.69253846154,11.9385384615385,3998.21260226043
3156.2288,12.38321,3797.7071746611
2953.4288,25.1921866666667,3977.06081745709
3608.05218181818,31.3836909090909,4695.92053361497
2996.63371428571,37.0984146285714,3595.65276340765
2976.54228571429,35.8039833714286,3587.8135482222
2956.45085714286,34.5095521142857,3579.84440829604
2936.35942857143,33.2151208571429,3571.7444739799
2916.268,31.9206896,3563.51285337929
3215.831,20.6757430769231,3856.83713011456
3215.431,20.2242553846154,3856.24402145797
3215.031,19.7727676923077,3855.65078006688
3207.87715384615,20.6976538461538,3846.1414935581
3199.52330769231,20.2680769230769,3834.80145248972
3191.16946153846,19.8385,3823.40952528945
3215.76946153846,20.6738985,3856.74636994771
3215.30792307692,20.2205662307692,3856.06245731885
3214.84638461538,19.7672339615385,3855.37836811738
3283.68515714286,40.39778272,3837.47854232799
2959.8367579519,21.2551948436773,3634.74455678705
2944.31145341615,21.2193263253106,3625.50136916279
2908.66704347826,21.1145843276398,3605.72116258725
2875.25386402486,21.026166993784,3585.97624957835
2837.37822360248,20.9051003322981,3564.76251770398
2806.0888755832,20.8327072589425,3544.59979345557
3102.16657894737,27.4786171052632,4069.53323641336
3049.58763157895,30.0959146757895,4045.06486148962
2997.00868421053,29.9446661936842,4019.75989502238
2944.42973684211,29.793417711579,3993.60243416767
2891.85078947368,29.6421692294737,3966.5756137173
2839.27184210526,29.4909207473684,3938.6615372574
2786.69289473684,29.3396722652632,3909.84120130117
2734.11394736842,29.1884237831579,3880.09441151897
2628.95605263158,28.8859268189474,3817.73417276265
2954.73354195535,14.2993187066975,3639.60813929989
2944.39794696387,20.8029362029208,3650.18532387176
2940.86176923077,20.5106461538462,3662.17696291203
2930.55542089094,20.1713210445469,3672.60772904912
2929.26176923077,19.8940615384615,3685.04401841454
2899.33456282722,24.7305497382199,3960.29445734471
2926.09634028683,26.0873292046936,3957.67934230414
2960.3350546875,25.6454427083333,3957.17789624058
2973.55356140351,25.8558674463938,3955.69813207712
2924.20107920792,24.9427590759076,3968.10214402689
2979.3584921875,25.9063671875,3957.37572820195
2462.4614,38.9028058,3830.47257433527
2462.4614,38.9028058,3830.47257433527
2937.61499250375,27.7908029318674,3981.13189077567
2935.4288,24.52422,3980.9260458532
2969.13869230769,20.0433257692308,3651.0028172484
2985.81561538462,18.9594207692308,3662.76196685924
2999.15715384615,18.0922967692308,3672.08764286246
3025.84023076923,17.2974403076923,3690.52361311473
3045.85253846154,18.1181096923077,3704.16424016583
2953.4288,25.1921866666667,3977.06081745709
5470.15877777778,44.6623777777778,3699.79231481906
5845.0893125,51.2451375,3656.80100039992
5481.91842857143,36.9506571428571,3275.96830700402
5543.86128571429,36.9506571428571,3276.78334336215
5574.83271428571,36.9506571428571,3276.75170810862
5605.80414285714,36.9506571428571,3276.42731875352
5636.77557142857,36.9506571428571,3275.81008832633
6138.20414285714,36.9506571428571,3462.75091605175
6103.547,37.2233192857143,3445.37123385602
6068.88985714286,36.9506571428571,3427.55302460018
6034.23271428571,36.9506571428571,3409.28941257662
5999.57557142857,36.9506571428571,3390.57320019289
5964.91842857143,36.9506571428571,3371.39684966386
5971.77557142857,36.9506571428571,3343.99416253471
5962.76842857143,38.2298025,3340.4820367012
5953.76128571429,37.2233192857143,3336.94190221161
5935.747,36.9506571428571,3329.77724922035
5899.71842857143,36.9506571428571,3315.10783894977
5893.48985714286,36.9506571428571,3304.08950432903
5888.397,38.2298025,3302.38498198711
5883.30414285714,37.2233192857143,3300.6717212566
5873.11842857143,36.9506571428571,3297.2189300739
5862.93271428571,36.9506571428571,3293.7310206848
3404.08085714286,19.4618,3965.44965824268
3372.25942857143,19.6641142857143,3932.67523436731
3340.438,24.8156142857143,3899.36569191994
3302.25228571429,30.9974142857143,3858.66835669338
3276.79514285714,35.1186142857143,3831.0851961366
3240.538,34.7904164285714,3807.52007802709
3204.28085714286,31.4597328571429,3783.46076341298
3264.45228571429,34.0761361428571,3820.41474633743
3252.10942857143,30.9974142857143,3809.67442122855
3239.76657142857,28.9368142857143,3798.86362814577
3215.08085714286,24.8156142857143,3777.02821375292
3190.39514285714,20.6944142857143,3754.90354346722
3165.70942857143,16.5732142857143,3732.48447351362
3128.68085714286,20.8098805714286,3698.29213821729
5949.53271428571,36.9506571428571,3342.78921419031
5926.97557142857,36.9506571428571,3332.71109441513
5904.41842857143,36.9506571428571,3322.44926188204
5532.091125,52.000735625,3923.97368938062
5527.753625,51.75637125,3928.7536912556
5519.078625,51.2676425,3938.28195871286
5510.403625,50.77891375,3947.76816629877
5501.728625,50.290185,3957.21261649039
2225.33333333333,7.36886666666667,155.034046439985
2193.14285714286,9.57693809523809,298.994232419972
2477.7374,34.488608,3896.98261246645
2508.9374,30.309,3961.03941259183
2593.2174,26.911358,4018.7703220714
2540.1374,26.129392,4023.8347498805
2792.9774,24.082034,4185.08006952243
2571.3374,21.949784,4085.42679295393
2824.1774,28.226034,4242.47380175221
2602.5374,17.770176,4145.86917145559
2771.0974,27.444068,4250.15692238979
2959.01246556474,12.6426044077135,4324.25457435579
3485.43846618358,11.5788615942029,4291.92999068808
3587.97932926829,9.69784268292683,4419.42048289085
3961.13098503741,11.4445521197007,5149.78980674832
3018.80957054742,12.5781173477255,3670.99322554127
5602.17557142857,38.2298025,3254.08410002533
3034.24954054054,20.1207131274131,3680.4521350204
3040.33617039322,19.0032744795682,3688.03207263234
3055.80938610039,17.9445332046332,3697.38345224034
3061.86277023901,16.8304502698535,3704.8674856947
2892.88708936826,11.776063174114,3812.32115005331
3051.81785724457,13.2252153791385,3724.35048115518
3058.34740884766,13.2535247948626,3725.65665377489
3113.86717653469,13.4942353795859,3736.28340557447
3159.7564235164,13.6931920383339,3744.4227170411
5520.29144278607,36.8580915422886,3911.73499224993
5529.15138613861,36.1072198019802,3904.0617339677
5546.61068627451,35.3103254901961,3888.83750675302
5555.21258536585,35.13808,3881.28595283696
5563.73097087379,34.9675067961165,3873.7743841225
5511.3429,36.016532,3919.44940557008
5580.52201923077,34.6312807692308,3858.87004644941
5613.15367924528,33.9778603773585,3829.52855906422
5674.85718181818,32.7423018181818,3772.65155931082
5811.11908333333,30.0137766666667,3640.2012539816
3186.32676061776,12.6222525096525,3810.9215149715
3180.82096911197,20.1207131274131,3805.40884014039
3175.31517760618,19.0326231660232,3799.88019028026
3169.80938610039,17.9445332046332,3794.33549556043
3338.21865250965,12.6222525096525,4008.06571306555
3317.52367181467,20.1207131274131,3983.9728070448
3296.82869111969,19.0326231660232,3959.62515016779
3276.13371042471,17.9445332046332,3935.01801367646
3255.43872972973,16.8564432432432,3910.14649874185
3234.74374903475,15.7683532818533,3885.00552777422
3228.64336293436,12.6222525096525,3859.6839903571
3218.90591119691,20.1207131274131,3849.46112067472
3209.16845945946,19.0326231660232,3839.18633278212
3199.43100772201,17.9445332046332,3828.85920870996
3189.69355598456,16.8564432432432,3818.47932382676
3109.13703886926,32.0140116607774,4078.8101950508
3117.39489902569,32.0990798937112,4081.0744576151
2963.8288,25.0895173333333,3996.88894850888
2969.0288,23.7022493333333,4006.7560952961
2974.2288,22.4057813333333,4016.59227052889
2979.4288,21.70918,4026.39770119054
2989.8288,20.3159773333333,4045.91722222692
6190.6402033195,48.6288821576764,3735.69658650363
6156.58677166438,48.2732932599725,3753.43170680159
2956.231,11.7826961538462,4069.58980983998
3025.88062790698,10.906,4212.17648890995
3049.00023076923,9.89909615384616,4334.24527189511
3071.76686259542,9.11281679389313,4451.0629297215
2933.67525954198,11.6927519083969,4062.17627319267
2957.14309090909,10.6581363636364,4188.36032563646
2980.25802255639,9.67580827067669,4308.91125136485
3048.50672727273,9.0437803030303,4442.15556114727
2998.43876744186,10.9426976744186,4099.10546156597
3038.32248837209,10.0217054263566,4205.59351949668
3078.20620930233,9.30914728682171,4309.08188539444
2930.32490909091,10.694,4076.7984035049
2991.95770229008,9.86870229007634,4189.94526016324
3078.20620930233,9.30914728682171,4309.08188539444
2837.38484615385,12.2105230769231,3670.01333414997
2820.77449618321,11.5458015267176,3673.64170011228
2825.81266412214,11.1795419847328,3682.95115872495
2809.41581818182,10.7313636363636,3686.3907282955
2815.73632824427,12.1173129770992,3664.3016630433
2820.77449618321,11.5458015267176,3673.64170011228
2825.81266412214,11.1795419847328,3682.95115872495
2767.50556716418,10.5711940298507,3674.5850862304
2882.17120472441,12.406302480315,3646.35671740559
2821.57392063492,11.9711865079365,3546.36794714555
2799.36805511811,11.8769251968504,3541.16180643588
5126.57557142857,23.3432571428571,3387.27644945155
2813.64806976744,12.2857751937985,3598.75669152163
2853.65939370079,12.2593897637795,3602.90751686903
2783.66176923077,11.7616923076923,3580.18759395785
2770.71342748092,12.0982061068702,3587.78789939689
2766.56838931298,11.8850572519084,3581.25629954306
2783.66176923077,11.7616923076923,3580.18759395785
2928.26308,12.60480332,3657.0136335773
2884.10308,13.41924,3601.24273075224
2778.3995511811,12.6677086614173,3534.41049382396
2791.60368253968,12.6732718253968,3529.86323632071
2739.3099375,12.38176171875,3509.35716474425
2714.31561538462,12.3753769230769,3518.18585916659
2685.10846564885,12.1895591603053,3502.87931223143
2676.6103740458,12.0982099236641,3493.03364631522
2934.83099501247,19.025866957606,3676.51645465014
3016.26283838384,16.4059224747475,3701.51119909929
3026.38164483627,15.2234114861461,3706.48896841773
3213.36300309119,7.96120556414219,3927.34276269913
3215.8470974478,7.96736272235112,3927.84484442651
2457.1534,38.8246092,3830.85613539494
2499.6174,39.450182,3827.58046797737
2473.0774,39.059199,3829.68326612448
2446.5374,38.668216,3831.60108252749
2433.2674,38.4727245,3832.49071040255
2393.4574,37.88625,3834.88285344023
3181.94424105754,12.8225595645412,3786.90325869157
5839.20414285714,37.2233192857143,3282.98463701903
5833.91842857143,36.9506571428571,3281.39283195988
3150.26588271605,18.4743123070988,3775.58330364305
3305.89378431373,16.0157,3926.86622989939
3197.67414601421,16.1168251775848,3764.57959207098
3314.0418164557,16.1550771360759,3898.81409267258
3257.62447581903,15.9282507800312,3875.78837127853
3285.47998658248,16.1168251775848,3866.77351899778
3112.42474132492,18.1546589116719,3711.77324522606
3229.98355252918,15.8910642023346,3845.54130423889
5055.86128571429,22.7486571428571,3328.9959674556
3023.86328165007,30.4786543385491,3608.66043267957
2989.85558227848,30.1357158931083,3602.43450985465
2882.43508203677,31.2842393917963,3555.45126127016
2871.06228571429,29.0082192714286,3544.5054530923
2976.5416227209,38.6459586676017,3598.91876483367
2988.36736389281,38.544489506347,3600.1685622218
2996.07956657224,38.3874186827195,3600.60800775134
2995.34006382979,38.1205561985816,3599.4669786543
2940.4804893617,34.5861162411348,3577.75788652024
2524.81848182521,10.4533642691415,3611.78494451786
2520.92135521236,10.4372200772201,3610.35490813602
2517.03624749422,10.4211256746338,3608.92452911764
2511.231,10.3970769230769,3606.778357211
2961.47371428571,34.8331599285714,3581.84892090518
2960.29514285714,36.6259385,3580.14602532193
2959.11657142857,36.5411456428571,3578.44193120497
2957.938,36.4563527857143,3576.73663684123
3346.76213333333,24.57924,4475.40437412919
3096.83252173913,12.5448956521739,4238.74764188959
3027.40762962963,9.20202222222222,4167.96828904107
2975.89883870968,6.72182580645161,4113.91086918446
2953.2688,27.7068981466667,3976.82036523759
2953.1088,27.54974296,3976.57989204095
2952.9488,27.3925877733333,3976.33939786337
2952.7888,27.2354325866667,3976.09888270104
5268.20414285714,23.1327714285714,3494.46341285184
5822.347,22.7486571428571,3636.15831266183
2922.44035569532,22.7332316879487,3996.94173113653
2924.85472164293,22.752021871821,3997.71054351884
2927.73861018298,22.7744661893397,3998.6267627788
2920.77120634921,22.7202412698413,3996.40928064253
2947.57464597847,23.9317796073464,3986.83789175095
2943.38250197628,23.8977264822134,3985.5479237407
2931.86712767306,23.3083035007128,3990.91472586636
2967.85737096774,23.0866967741935,4011.1358502623
2860.96229684079,21.7594182045668,3985.75827343657
2933.01866129032,21.7938580645161,4018.60223333165
3283.68515714286,40.39778272,3837.47854232799
3283.68515714286,40.39778272,3837.47854232799
3283.68515714286,40.39778272,3837.47854232799
3283.68515714286,40.39778272,3837.47854232799
2930.46176923077,11.5815384615385,3738.59136309063
2730.34476470588,5.55592941176471,3951.58646694555
2730.34476470588,5.55592941176471,3951.58646694555
2730.34476470588,5.55592941176471,3951.58646694555
2953.4288,25.1921866666667,3977.06081745709
3123.54783333333,12.824520125,3681.94359280066
3099.19783333333,13.9638666666667,3682.60733415187
3074.84783333333,13.6298833333333,3683.10997521557
3154.4188,18.2171916666667,3795.19861359434
3155.2876,18.2618676666667,3796.40303746956
3150.7988,18.0310416666667,3790.17391742654
2946.40514285714,33.8623364857143,3575.81084565203
2948.93157363454,33.8913862453532,3576.30336187349
2951.88456032632,33.9253406898526,3576.87668543804
2958.23235628227,33.998329804934,3578.10055151279
2960.35436242285,34.0227293526626,3578.50707339176
3284.36213333333,15.7773333333333,3881.96992082817
3272.6288,14.6090666666667,3882.60005149029
3260.89546666667,13.4408,3883.19462700854
3249.16213333333,12.2725333333333,3883.75366371263
3250.89546666667,16.6784133333333,3875.13282618303
3239.16213333333,16.6784133333333,3875.66275146174
3227.4288,16.6784133333333,3876.15708703252
3215.69546666667,16.6784133333333,3876.61584651028
3249.96263157895,16.1952894736842,3861.96388133427
3227.88519480519,15.4644675324675,3841.62858407862
2942.43715384615,20.6117384615385,3624.03109765421
2846.45218181818,19.984963,3641.30436663334
2825.56127272727,19.1714017727273,3635.49371771438
2813.02672727273,18.6832650363636,3631.94518781713
2783.77945454545,17.5442793181818,3623.48315205139
2848.50560924751,23.1331271985494,3637.33856208845
2832.56725929284,22.1062665004533,3630.55144345185
2816.62890933817,21.0794058023572,3623.68151054233
2807.06589936537,20.4632893834995,3619.51960401717
2998.57165625,14.51157421875,3648.55995321009
3199.54309090909,32.9453283636364,4102.62601884807
2972.98484615385,20.6243076923077,3655.12889653073
2993.50792307692,20.1213846153846,3670.94407876514
3014.031,19.6184615384615,3686.57716794521
2984.60023076923,20.2625307692308,3670.71853065358
3016.73869230769,19.3978307692308,3701.7592605993
