superconduct/table52.range_FusionHeat,superconduct/table52.wtd_mean_FusionHeat,superconduct/table52.wtd_range_ElectronAffinity
7.2,20.28,36.62
12.878,4.97386666666667,75.7936
4.1,18.8025,7.57
12.878,5.4384,73.94
12.878,4.91373333333333,75.742
9.3,25.535,142.115
25.37,17.777,30.255
33.0,36.675,23.125
96.3,37.15,17.83
12.878,5.14646153846154,75.5423076923077
1.8,18.745,7.2275
27.478,11.8391,17.075
12.878,3.87314285714286,81.3166285714286
7.0,20.4472,18.3672
21.1,24.7795,58.88
28.0,35.8333333333333,45.2166666666667
12.878,9.03355555555556,25.7844444444444
12.878,3.76599285714286,81.0482857142857
6.13,6.52,17.8285714285714
26.3,20.7,37.9
10.3,20.225,17.0
35.778,5.93563218390805,81.1459770114943
12.878,3.859,81.1953571428571
12.878,4.8853125,71.240625
12.878,8.94512048192771,30.5921686746988
12.878,4.90345068145068,74.6425271425271
30.778,7.29577777777778,89.4555555555555
12.878,4.52733076923077,76.6534615384615
18.478,5.62914285714286,78.9845714285714
104.778,9.43916666666667,78.5916666666667
12.878,4.9544,75.742
12.878,6.3392,28.32
25.1,14.7283333333333,25.5541666666667
19.97,9.06,98.0142857142857
19.678,5.14373333333333,75.8065
12.878,4.98266666666667,75.3292
12.878,4.10873333333333,75.8065
12.878,4.95030769230769,75.7403846153846
17.3,20.923,25.725
17.0,38.1,2.74
12.878,4.9595523499302,76.1300604932527
20.4,20.52,41.98
27.478,12.005975,29.725
7.51,11.6731,91.343
30.6,15.6,120.166666666667
12.878,5.09433076923077,76.0993846153846
15.978,9.97218181818182,21.6909090909091
21.4,19.351,38.927625
12.878,4.9544,75.742
3.74,3.7088,13.696
12.878,4.88844754141467,76.6723639232185
49.56,27.172,35.45
15.978,2.65796078431373,56.1470588235294
12.878,4.00381818181818,77.5227272727273
25.478,5.16882352941176,83.0552941176471
14.7,10.09,69.7405
12.878,3.72888888888889,76.8666666666667
5.1,23.995,21.74
40.0,36.625,24.4125
12.878,4.47726036131775,73.8814558979809
13.578,3.84157142857143,81.3794285714286
30.6,17.8421052631579,99.3552631578947
21.778,5.83523076923077,76.701
16.1,22.6079375,63.7055625
16.578,5.2159178259463,77.8951795535425
12.878,6.8205,33.69375
0.0,10.7,0.0
27.478,12.3005,35.2985
12.878,4.03475,71.0625
12.878,5.09492307692308,75.9384615384615
11.61,8.05363636363636,87.4363636363636
12.878,5.58103797468354,73.6250632911392
12.878,4.68654545454546,76.7774545454545
12.878,5.16185714285714,99.1200714285714
25.478,5.69114285714286,80.4957142857143
12.878,3.82333333333333,78.4411111111111
12.878,9.53157142857143,51.3304285714286
32.778,8.176,30.6171428571429
15.978,2.66158333333333,63.05
12.878,8.12883333333333,24.435
19.678,5.75415384615385,76.1365384615385
15.978,4.62583333333333,79.0833333333333
12.878,5.65927083333333,71.247375
4.8,19.5333333333333,15.36
12.878,5.47808108108108,75.0752027027027
11.3,11.8142857142857,32.4857142857143
20.278,4.7104375,71.248125
19.7,18.29792,28.71
21.21,15.9725,51.425
12.878,3.87056459330144,74.1387559808612
12.878,5.08936526946108,77.7619760479042
12.878,5.16365384615385,76.38
2.8,6.02,63.475
12.878,9.41428571428571,51.2751428571429
12.878,7.88028571428571,33.7042857142857
9.3,28.6405,53.744
8.2,26.9,27.75
0.800000000000001,17.1,68.25
7.8,20.152,33.63525
15.0,31.0,34.7333333333333
12.878,3.87828571428571,80.325
47.0,17.7333333333333,17.38
12.878,5.02486666666667,75.996
13.578,3.83501428571429,81.4212
25.37,17.837,30.255
12.878,4.99561963190184,76.1426380368098
12.878,8.977,39.3216666666667
32.778,5.29684615384615,76.4846153846154
12.878,4.72527272727273,76.7893272727273
12.878,3.99257142857143,80.325
12.878,5.15291575091575,72.3791208791209
12.878,4.36257142857143,80.325
12.878,4.86995050270688,74.1044083526682
16.978,5.21006462035541,76.5098238326025
12.878,4.75381818181818,76.8272727272727
4.01,6.1797,1.41
0.8,6.308,48.49
12.878,4.91035774865073,76.2802621434079
16.978,5.23723076923077,74.3538461538461
13.578,5.25730769230769,76.5587692307692
16.778,5.52569230769231,75.9384615384615
12.878,4.99243333333333,75.995
12.878,7.26475,29.733125
12.878,9.6825,59.821
30.6,17.7785714285714,104.942857142857
13.578,5.17029984544049,76.3061823802164
12.878,5.05132692307692,72.8287980769231
9.5,25.035,91.04
12.878,8.32133333333333,39.8
0.699999999999999,21.0189,38.4474
13.578,5.39628797468354,74.7895569620253
12.878,4.15175609756098,72.8414634146341
0.0,33.0,0.0
12.878,7.25863157894737,30.1778947368421
93.6,42.49,37.315
15.978,2.66192737430168,63.7055865921788
34.2,36.4210526315789,68.3947368421052
14.24,11.3889515,93.418
16.3,21.3066176470588,71.7294117647059
12.878,3.75768406205924,82.1853878702398
41.3,36.3666666666667,18.4
24.1,21.6058823529412,70.8764705882353
19.8,22.1275,62.4
10.678,4.3402,70.3
12.878,5.26972200772201,74.0907335907336
32.778,5.36132330827068,78.0338345864662
12.878,3.90342857142857,81.3456428571429
1.0,35.84,14.484
12.878,9.53564285714286,50.8654285714286
0.8,6.308,48.49
12.878,5.065861003861,74.8861003861004
4.1,19.6225,4.67
35.778,9.6357,35.196
28.2,37.2632,67.0388
69.0,70.5,61.45
12.878,4.8936,75.8194
12.878,5.14261538461539,74.3538461538461
14.0,18.2,12.32
12.878,4.86373151114889,77.0210226901197
12.878,5.25030769230769,74.3538461538461
12.878,3.82257142857143,81.3352857142857
102.71,84.462,124.17
12.0,30.9310344827586,5.89655172413793
12.878,8.34142857142857,28.51375
12.878,3.84857142857143,81.0754285714286
12.878,4.14857142857143,81.242
25.478,6.084,79.5628571428571
5.1,7.065,37.41
13.578,8.76857142857143,36.5510204081633
12.878,6.73458646616541,34.0363408521303
10.0,21.25,38.845
12.878,5.1364,99.1366571428571
104.778,20.4448235294118,58.5264705882353
16.778,5.81173333333333,73.94
11.47,8.24886363636364,78.620867768595
26.242,14.8905443786982,34.9349112426035
12.978,3.99285714285714,81.4242857142857
32.778,7.28672727272727,90.4090909090909
7.2,18.6,22.6666666666667
27.478,12.39615,28.4625
12.878,3.83764285714286,81.3212928571429
34.27,16.4473684210526,101.986842105263
29.0,22.5,39.7375
14.24,11.6701545,93.418
3.0,18.23,26.349
12.978,5.25076923076923,76.7238461538462
12.878,4.94444008714597,79.6895424836601
10.2,28.92,11.24
24.7,21.5705882352941,70.9941176470588
24.942,20.394,29.3428571428571
49.978,5.17391304347826,73.8779130434783
41.3,36.2333333333333,18.3
12.878,4.87498898793917,76.8622181436812
12.878,8.81246753246753,30.6905194805195
3.8,23.912,20.396
12.878,8.0555,33.9925
16.978,3.85271428571429,81.2664285714286
78.2,65.9,33.9
12.878,3.82014285714286,81.3446142857143
18.44,5.34363636363636,12.7454545454545
12.878,5.11761538461538,76.6961538461538
12.878,7.96806666666667,39.2507166666667
12.878,3.93971428571429,80.325
9.5,25.4435,98.264
47.0,36.1383333333333,18.325
18.478,4.6724,80.236
70.0,70.2,63.02
12.878,4.8685293668955,76.9283752860412
41.3,36.371,18.399
12.878,5.35695679497251,72.9084838963079
12.878,5.47210526315789,72.9539473684211
14.1,23.465,34.2583333333333
12.878,5.19843874072589,70.9138760778023
10.678,3.75185365853658,35.4292682926829
12.878,4.56886956521739,73.8430434782609
12.878,5.0328545034642,74.3608545034642
83.0,66.4,51.86
12.878,4.40492307692308,76.4330769230769
12.878,5.25030769230769,74.3538461538461
12.878,4.07912731229597,79.7655059847661
12.878,5.13869889395932,74.926328409003
12.878,4.9671084082496,74.2694341618191
12.878,4.36761538461538,76.4330769230769
12.94,5.42857142857143,14.3571428571429
12.878,4.9724,75.613
12.878,9.56028571428571,46.9714285714286
12.878,9.27653465346535,34.8475247524753
16.1,22.775,54.7
30.41,11.6352,23.9696
41.3,36.2483333333333,18.795
104.778,15.5151111111111,47.285
32.778,8.7674375,29.834375
10.5,12.5482233502538,90.8578680203046
12.878,5.38106666666667,75.6566666666667
19.678,5.94320500782473,75.3607198748044
12.878,4.777875,71.15625
12.878,5.4384,73.94
19.7,18.27104,29.87008
12.878,5.22376923076923,76.7238461538462
19.7,12.21,11.1
19.678,5.9126346749226,76.3165634674922
12.878,4.99813333333333,75.994
12.878,5.35570078740158,74.7874015748032
39.5,28.618,36.273
12.878,4.86102786377709,71.8421052631579
12.878,9.43,51.2751428571429
27.478,12.2155,33.995
6.74,5.5585,36.62
18.478,5.89828571428571,78.8285714285714
12.878,4.8313125,71.18953125
29.6,14.79375,119.59375
5.8,12.8333333333333,43.4
34.778,8.88550724637681,102.738405797101
23.5,22.52125,64.92375
22.578,11.201,74.615
102.91,100.099523809524,145.761904761905
12.878,9.923,31.4702333333333
104.64,24.7764948453608,41.9123711340206
12.878,5.16198465080583,74.747889485802
6.8,19.4,16.25
0.800000000000001,17.1571428571429,85.8857142857143
12.878,8.69966814159292,39.1061946902655
12.878,4.82592006149116,76.7515757109915
12.878,5.4384,73.94
25.37,17.7464,29.946
15.978,9.57057142857143,46.0812857142857
12.878,5.30944747081712,71.8949416342412
12.878,5.28960124610592,73.5046728971963
12.878,5.14632307692308,76.3098461538462
27.478,12.652795,28.05125
12.878,4.96076315789474,74.5926315789474
12.878,4.71007604562738,75.7984790874525
12.878,4.63940989847716,72.239847715736
12.878,9.03525,22.69125
13.578,5.19703875968992,75.8209302325581
0.0,33.0,0.0
18.44,6.21428571428571,14.3571428571429
16.778,3.89585714285714,81.2886428571429
12.878,5.05196138996139,75.2837837837838
12.878,5.11171428571429,99.1477142857143
87.8,43.2166666666667,29.25
3.0,34.95,42.11
25.37,17.833718,29.70807
2.9,1.81,10.95
12.878,4.94866666666667,74.2742857142857
12.878,5.07184615384615,76.1353846153846
96.3,36.6,18.112
12.878,4.48399505358615,71.8899422918384
12.878,3.65333333333333,77.2783333333333
47.0,35.6633333333333,18.45
35.36,20.8457142857143,10.8714285714286
10.678,2.8449,85.41
5.3,26.345,117.7425
14.3,25.704,59.512
12.878,5.26193831919815,74.1962220508867
15.778,5.88825,51.805
12.878,3.84685714285714,81.242
20.4,27.52,73.66
19.678,4.92196666666667,75.7936
12.878,7.56066666666667,44.41
3.74,5.13,39.2
16.3,10.9471428571429,110.731428571429
12.878,4.9544,75.742
12.878,5.12628571428571,74.5967857142857
102.67,65.9430769230769,90.8538461538462
84.0,69.75,75.57
21.778,6.1421646090535,72.0340740740741
16.978,5.30138223938224,75.6003861003861
12.1,13.834096444228,56.5408670238675
104.778,10.5342957198444,75.05953307393
12.878,5.12607239819005,77.2737556561086
16.978,3.83881428571429,81.3150714285714
10.5,29.595,11.76
11.7,10.8052631578947,35.2368421052632
12.878,4.762,75.6204545454545
12.878,8.85066037735849,33.2037735849057
27.478,11.9742,32.055
16.778,5.81173333333333,73.94
12.878,8.46366666666667,29.25
5.1,8.952,7.588
79.5,56.500625,38.814375
88.0,42.7333333333333,29.25
27.478,12.00607,29.1875
9.24,11.9096,205.476
15.978,10.0242727272727,21.7318181818182
12.878,9.56028571428571,46.9714285714286
88.8,43.1235880398671,36.897342192691
7.2,18.98,71.8
12.878,4.66027272727273,76.8783727272727
12.878,4.96723076923077,76.5819230769231
27.478,9.2995,31.325
93.9,41.8408333333333,37.4041666666667
1.51,4.468,23.2
30.6,17.8229110512129,103.128032345013
10.0,31.5,50.75
19.7,18.2,28.71
21.21,22.992512363996,66.7370919881306
12.878,9.08461538461538,33.8826923076923
104.778,14.4733333333333,78.8846666666667
38.6,35.1088888888889,59.9111111111111
1.8,21.468,17.978
12.878,5.88808,62.0808
12.73,13.5075454545455,101.569090909091
12.878,3.75787570621469,68.135593220339
24.7,21.5988235294118,73.3235294117647
12.07,7.09252873563219,39.9954022988506
102.91,100.102698412698,147.253968253968
4.4,7.4,26.125
12.878,9.0235,29.6605625
12.878,4.97816326530612,72.6734693877551
12.878,3.83060714285714,81.4275
16.778,5.81173333333333,75.9129333333333
12.878,8.67942857142857,51.2785714285714
12.878,3.87828571428571,81.242
12.878,5.4384,73.94
10.678,3.0642,84.502
104.778,10.5938181818182,52.3545454545455
12.878,9.43707142857143,48.7842857142857
12.878,5.00306666666667,75.871
14.24,10.2063414634146,77.9414634146341
18.85,19.26,51.96
13.4,15.6,39.975
44.61,26.4678333333333,58.6183333333333
88.3,49.8125,23.775
20.64,10.68,17.05
12.878,5.17732769230769,76.7191153846154
9.2,26.8828,86.5191
27.478,12.1855,34.81
12.878,9.134575,29.547375
12.878,5.25805546995378,75.9955469953775
23.2,42.8,7.73793103448276
12.878,5.33285714285714,75.8089285714286
13.578,5.14469662921348,77.9659176029963
12.878,5.2215145631068,73.2782766990291
12.878,5.2589682907966,76.0344160866203
27.478,11.492380952381,16.2619047619048
38.8,30.36,76.5
12.878,9.50233285917496,50.6483641536273
15.978,5.00242857142857,71.0171428571429
12.878,3.82864285714286,81.1526785714286
12.878,4.3782,83.1825
102.91,100.099523809524,145.761904761905
88.8,42.6542429284526,37.3645590682196
16.778,10.3602857142857,49.52
12.878,9.15136950904393,30.6119121447028
6.41,4.42666666666667,0.5
12.878,4.99444186046512,76.2188372093023
19.16,19.6666666666667,33.15
12.878,5.3334,75.4816666666667
5.44,4.2392,24.658
12.878,3.83642857142857,81.1857857142857
42.65,36.1883333333333,18.75
19.7,19.2492,30.494
34.27,11.08125,124.00625
12.878,3.88971428571429,80.325
21.4,19.3286,38.966325
12.878,5.25030769230769,74.3538461538461
12.1,22.679,51.139
44.61,24.07375,35.275
12.878,6.86475,34.955675
12.878,5.47244176706827,71.3433734939759
12.878,3.95085085574572,72.6344743276284
4.0,23.4,31.145
17.75,13.8666666666667,33.2666666666667
35.64,18.18,32.45
4.2,28.48,9.52
10.678,4.284,36.2666666666667
8.1,26.395,82.765
12.94,5.46,20.9785714285714
16.0,33.9756097560976,32.7512195121951
16.978,5.43949333333333,75.9697333333333
12.978,3.99385714285714,81.4092857142857
13.4,12.7714285714286,40.4285714285714
99.5,41.7016666666667,36.975
12.878,4.80591666666667,83.0875
94.2,41.7475,37.4041666666667
12.878,9.47341636003397,47.8280498160204
22.74,6.12857142857143,17.0571428571429
15.0,23.55,29.833
3.2,25.968,150.454
12.878,3.95828571428571,80.325
40.0,33.8577777777778,48.2777777777778
12.878,5.21448076923077,76.7214230769231
12.878,5.47244176706827,71.3433734939759
69.0,63.953004164188,19.2905413444378
0.0,3.0,0.0
0.569999999999999,4.7415,33.735
12.878,5.11993398932501,74.1146835626884
21.1,24.8794,60.8528
12.878,4.82794795539033,76.2525557620818
12.878,5.11704334828102,72.4414050822123
26.16,16.38,12.9
39.5,28.16875,37.425
41.5,26.3,68.4333333333333
12.878,4.91343072857682,76.7733106832767
16.3,10.3171428571429,106.068571428571
16.978,3.911313517339,81.8297947629158
21.4,19.0376585365854,34.1176829268293
21.4,19.02,21.9
12.878,4.85404402759476,76.1248352840865
41.3,36.2333333333333,18.3
16.23,16.9425,22.8
102.91,100.224752900048,147.470046082949
12.878,4.60293333333333,75.8194
12.878,3.83228571428571,81.2979714285714
10.678,3.52764,83.4606
27.478,13.9515714285714,10.0571428571429
19.7,18.4252,31.09476
12.878,8.6088167539267,37.0178010471204
12.878,3.81042857142857,81.3819285714286
12.878,5.66477777777778,62.2812777777778
13.578,5.14419800045103,78.0219123505976
12.94,5.44428571428571,21.3464285714286
12.3,19.435,3.833
43.9,25.3133333333333,47.58
12.878,9.29577669902913,35.3349514563107
5.1,25.545,65.186
12.878,6.7588,53.91
16.778,10.3602857142857,46.9714285714286
34.0,43.2171428571429,23.4971428571429
12.94,5.44428571428571,21.3464285714286
12.878,4.05114285714286,81.1521428571429
12.878,8.407,29.1586666666667
0.0,9.3,0.0
96.3,36.9666666666667,17.924
5.8,26.216,53.772
12.878,8.89080519480519,29.9119480519481
7.64,4.53333333333333,9.88333333333333
28.54,13.5132,93.418
30.6,18.5714285714286,52.7571428571429
12.878,5.36357142857143,49.1592142857143
18.17,8.39391666666667,81.8201666666667
91.2,42.6433333333333,35.655
38.8,32.76,54.78
21.778,5.82353846153846,76.7158846153846
12.878,4.9106162447585,76.0926774343842
10.1,25.5,65.424
18.478,5.89828571428571,78.8285714285714
16.06,11.882,16.89
12.878,8.3625,39.8166666666667
13.578,5.25596153846154,76.5918461538461
26.578,5.18176470588235,83.0552941176471
16.978,3.83721428571429,81.3352857142857
2.23,4.821513,33.24126
25.1,15.1172413793103,21.4827586206897
27.478,12.20607,29.1875
12.878,4.9544,75.742
104.778,7.00337687555163,66.3534863195057
12.878,4.44542857142857,80.325
12.878,4.9544,75.742
12.1,22.558,50.178
12.878,4.89953846153846,76.4330769230769
31.23,17.7152,103.824
8.04,8.62,74.6
12.878,9.54018181818182,42.5445454545455
96.3,33.06,67.8
12.878,4.29761538461538,76.4330769230769
93.9,41.9316666666667,36.975
12.878,3.82621428571429,81.3212928571429
8.5,15.288,66.438
0.4,10.96,59.73
12.878,7.96674013921114,38.5952436194896
19.7,18.29984,30.494
34.778,9.5586,35.238
25.14,9.5969696969697,106.075757575758
12.878,4.30328571428571,80.325
34.27,14.132,69.7666666666667
12.878,8.54822222222222,39.8333333333333
14.3,13.9333333333333,47.1
43.9,34.16,57.65
12.878,9.51846666666667,31.1993333333333
96.3,30.2446700507614,68.8324873096447
27.478,10.791225,31.125
93.6,41.7583333333333,23.775
12.878,3.83471428571429,81.2886428571429
20.64,7.1792349726776,93.4426229508197
12.878,4.0360350877193,79.2123903508772
12.878,5.26973082942097,75.5077464788732
2.3,22.57,40.31
12.878,3.65257142857143,80.325
13.44,10.965,48.475
12.878,5.90471428571429,92.1486428571429
12.878,5.24698036135114,75.0793401413983
5.0,28.05,35.575
10.0,26.3,146.95
35.778,4.475,71.15
96.3,33.05932,68.07386
12.878,5.19875134719015,75.6639722863741
38.8,34.76,47.82
12.878,4.93802048280907,79.2008046817849
12.878,5.05507692307692,76.6414615384615
89.0,53.890395480226,64.4858757062147
27.478,9.776475,29.725
12.878,4.45563636363636,77.6085454545454
12.878,9.25622,35.867
12.878,4.78566972477064,72.7018348623853
12.878,3.78185714285714,81.2886428571429
20.36,15.91,13.825
25.37,17.0714,30.714
12.878,5.34890196078431,73.0176470588235
25.51,17.7933,29.7915
104.64,94.3638528708134,139.322368421053
26.578,10.3188571428571,40.9785714285714
47.6,44.944380952381,118.063047619048
16.1,22.3025,54.195
16.84,11.862,67.8
30.6,18.9464285714286,98.4214285714286
36.4,33.64,62.39
12.878,5.2584,75.1706666666667
12.878,8.23641509433962,30.9415094339623
15.978,2.66158333333333,63.05
16.778,4.952625,71.1290625
12.878,3.81542387419585,81.3289063616869
27.478,12.556355,28.11875
12.878,4.45260556464812,72.4099836333879
25.07,11.1333411764706,40.6647058823529
12.878,4.59455357142857,75.3772767857143
12.878,4.86768062827225,76.9653141361256
19.7,18.302,30.494
9.6,8.18297872340426,79.2127659574468
7.7,8.00740740740741,100.285185185185
9.24,11.576,198.83
11.61,7.87090909090909,83.0636363636364
12.878,9.03785,29.6267
12.878,5.18271569370735,74.555193328279
11.47,8.02755555555556,80.8355555555555
27.478,12.0065075,31.70615625
34.778,9.6157,35.196
11.0,20.3666666666667,10.3
10.64,5.43555555555556,33.7777777777778
78.2,65.9,33.9
12.878,5.06223076923077,76.7238461538462
13.578,5.24126,28.475
21.4,19.3286,38.966325
16.1,22.57055,61.11045
35.778,4.39568421052632,81.9205263157895
12.1,18.638,4.978
15.978,5.29922695584818,76.2422927962819
33.0,33.791,48.7927777777778
4.1,18.864,6.652
6.0,8.4,82.7
12.878,4.62223529411765,74.9858823529412
35.778,4.808,81.8126315789474
25.3,29.675,13.375
12.878,4.77789330496238,77.4666388023406
29.0,47.7703846153846,25.9713461538462
19.678,10.5888571428571,50.65
19.678,10.7745714285714,46.9714285714286
12.1,20.852,35.874
72.0,69.5,73.7
12.878,8.97168831168831,30.6905194805195
17.21,14.195,10.85
13.578,3.83561428571429,81.4064571428571
36.4,32.44,63.63
34.778,8.41083333333333,95.4768518518518
10.3,16.275,16.95
36.4,33.64,62.39
12.878,4.53016666666667,71.125
16.778,5.81173333333333,75.9129333333333
34.27,16.6342857142857,98.1357142857143
12.878,4.9544,75.742
104.64,25.2905263157895,42.9736842105263
12.878,4.35828571428571,80.2514285714286
5.0,22.25,6.175
12.878,4.45527272727273,77.3226818181818
14.24,11.184,83.69
13.578,5.44145,27.7625
15.978,2.66115862068966,62.2406896551724
16.978,9.41885714285714,48.0514285714286
16.06,8.196,19.1
46.94,27.303,37.555
0.35,7.0315,98.873
30.6,18.04,102.726666666667
23.54,22.589,64.94
12.878,3.89642857142857,81.2886428571429
35.778,10.2145714285714,46.0942857142857
35.778,6.52685714285714,80.4957142857143
12.878,5.24229320987654,76.108024691358
32.778,5.1233625,71.173125
12.878,4.23561903032504,76.8609950971491
12.07,7.72528735632184,72.7252873563218
12.878,5.15357486423584,75.5615981380915
19.8,22.405,59.1
12.878,4.98486666666667,75.998
16.578,4.92915384615385,76.6563461538461
12.878,5.29715527950311,75.6110248447205
16.978,3.83764285714286,81.3475
12.878,4.90415384615385,74.3538461538461
34.27,16.6193333333333,51.2933333333333
12.878,3.95085085574572,72.6344743276284
16.1,22.32545,60.33315
27.478,9.2995,31.325
12.878,5.43060557768924,71.9103585657371
24.3,32.99,63.5
12.878,5.16883885890516,76.5543562066307
16.978,5.25385461538462,76.6161846153846
12.878,5.14261538461539,74.3538461538461
40.0,33.7697777777778,47.82
32.778,5.51094736842105,77.9135338345865
12.878,5.14261538461539,74.3538461538461
12.878,4.35415384615385,75.475
12.878,3.86342857142857,81.3539428571429
20.278,9.27227272727273,43.5045454545455
12.878,3.81862142857143,81.3634285714286
12.07,8.382096069869,69.9790393013101
7.64,5.80666666666667,10.6333333333333
15.978,5.34250078247261,75.5077464788732
24.0,13.7448275862069,64.1793103448276
2.0,22.7142857142857,40.6285714285714
12.878,5.17908769230769,76.7176153846154
12.878,7.56066666666667,44.41
34.778,8.49117096018735,97.0566744730679
12.878,8.25314285714286,34.036
12.878,5.13519281811085,75.6533177205308
11.61,7.87090909090909,83.0636363636364
21.1,23.4675,35.775
104.778,10.883780104712,82.5471204188482
10.678,4.51618181818182,21.2454545454545
12.878,5.37869658886894,73.7639138240575
29.0,28.796,26.33
25.36,12.256,57.91
42.2,22.9666666666667,42.8566666666667
12.878,4.92140983606557,76.8363934426229
12.878,5.4384,73.94
12.878,5.23415384615385,76.3346153846154
28.24,23.3414285714286,37.0071428571429
12.878,9.56028571428571,46.9714285714286
16.978,3.863,81.2699857142857
93.6,41.7833333333333,34.855
33.0,33.8071111111111,48.5066666666667
27.478,12.03994,16.71875
6.13,7.39571428571429,23.0571428571429
13.578,5.23192553273329,76.7306715901223
12.878,5.07723076923077,75.5346153846154
12.1,15.045,77.665
12.1,12.625,40.525
69.0,70.5,61.45
18.478,9.89634554973822,63.1282722513089
12.878,3.81771428571429,81.252
1.0,20.5,82.1
88.0,43.3166666666667,35.2583333333333
10.64,4.784,70.3
19.3,26.3565,59.674
17.3,20.817,20.699
12.878,3.8318,81.2998371428571
27.06,16.3544,27.672
6.7,9.962,76.824
19.16,18.3704,31.026
12.878,9.09525,29.49125
27.478,9.69575,51.805
12.878,9.26028571428571,46.9714285714286
25.478,5.5729219858156,80.9354609929078
3.93,5.163,32.79
5.3,30.47,86.56
12.878,5.32090795631825,73.3970358814352
96.46,91.22,132.647142857143
15.978,3.84842857142857,81.2699857142857
13.578,5.25596153846154,76.5918461538461
35.778,10.1274285714286,44.3814285714286
12.878,5.68144444444444,62.0636111111111
27.478,12.750295,28.48125
12.878,5.44157142857143,70.9557142857143
21.1,23.197,63.29
8.1,20.84,19.77
12.878,5.22898587127159,75.3649921507064
12.878,5.31630479183032,75.3252160251375
96.3,32.856,60.99
12.878,5.11184615384615,75.2953846153846
12.878,4.33461538461538,76.4628461538461
26.578,6.30660954712362,86.7356181150551
38.9,34.0555555555556,28.1666666666667
7.2,20.606,39.274
87.8,43.2166666666667,29.25
44.61,22.806,43.7433333333333
17.2,39.7333333333333,39.7
12.878,5.24101923076923,76.7283461538461
0.0,20.5,0.0
12.878,4.01654022988506,80.0416666666667
35.778,9.30853556485356,99.0589958158996
12.878,5.19192307692308,76.7155384615385
7.2,19.28,26.1066666666667
12.878,4.9544,75.742
23.4,33.32,37.88
12.878,3.53018181818182,74.9181818181818
21.778,5.42684615384615,74.9480769230769
9.67,6.565,85.2
13.578,9.38028571428571,47.4685714285714
9.2,30.8073619631902,35.2865030674847
30.778,7.29577777777778,89.4555555555555
0.7,7.175,68.725
24.0,39.6,19.22
12.878,4.96569230769231,74.3538461538461
16.578,4.68415384615385,76.4330769230769
4.8,19.4,6.66666666666666
12.878,3.99257142857143,80.325
104.778,25.3122587359337,28.1814958964379
0.800000000000001,26.504,1.237
12.878,3.84685714285714,80.9871428571429
12.878,5.10723076923077,76.7215384615385
39.5,27.28,36.435
12.878,8.62940837696335,37.0178010471204
16.978,5.27775598122933,76.7337872144011
10.678,3.64933333333333,68.675
12.878,5.17556037151703,76.2336687306502
28.54,14.5125,95.09
93.6,41.7886666666667,37.3976666666667
12.878,3.98767901234568,71.9444444444444
26.578,10.7293125,28.3425
13.578,5.25676923076923,76.572
6.8,23.4733333333333,34.43
13.578,3.77947887323944,80.2695774647887
12.878,4.77736363636364,76.6053
12.878,10.1774857142857,54.7685714285714
12.1,13.2411764705882,47.6137254901961
5.0,27.7,50.142
12.878,3.90551026185421,80.8970276008493
12.878,8.02175,34.237375
27.478,10.65345,28.4375
26.44,13.1329468599034,37.9251207729468
12.878,4.47109090909091,77.5491818181818
24.1,21.6088235294118,73.1485294117647
20.2,19.06,62.7583333333333
49.64,15.438,20.15
14.24,11.96112,95.242
12.878,5.35107142857143,74.1321428571429
15.978,9.57135714285714,50.7246428571429
12.878,5.35107142857143,74.1321428571429
12.878,5.34306666666667,75.871
25.478,10.607625,29.567
12.878,4.92286153846154,76.7218384615385
25.61,18.5975,18.0625
17.3,20.80195,0.923750000000002
19.478,12.9003333333333,21.855
12.878,3.86142857142857,81.1860285714286
3.2,25.936,148.408
12.878,3.83471428571429,81.2886428571429
12.878,5.332875,69.8215625
12.878,6.8085,33.3075
12.878,8.994,28.04375
12.878,6.5485,35.3638
25.478,3.91785714285714,81.1767
11.61,7.9494470046083,84.2119815668203
95.0,43.4566666666667,37.36125
25.478,3.88407142857143,81.2373357142857
12.878,4.44569281045752,72.5245098039216
19.7,18.248,30.496
39.5,23.2095,64.2139
11.71,7.85517699115044,80.6300884955752
32.778,5.25771875,71.1796875
10.4,18.45,3.833
20.6,19.381,38.927625
0.569999999999999,4.761336,35.72904
12.878,5.29164479602916,73.7936249418334
14.3,30.569,11.733
12.878,5.28355102040816,72.5777142857143
12.878,5.08328846153846,76.3346153846154
12.878,8.91385714285714,47.5232142857143
25.1,17.8328,31.3356
12.878,9.18314285714286,49.0585714285714
14.24,11.944427,95.09
0.0,2.29,0.0
22.578,6.48949522510232,94.7586630286494
28.2,43.15,88.45
19.2,32.616,15.336
3.9,8.95,8.05
96.3,36.9666666666667,17.924
12.878,9.49813333333333,50.0484
12.878,5.4079,75.995
24.7,14.8333333333333,20.7666666666667
12.878,4.80720625889047,80.9566145092461
12.878,5.22935177865613,73.5588932806324
25.478,6.084,79.5628571428571
25.1,15.2923076923077,21.7832167832168
13.578,4.0365,71.207
12.1,22.7395,51.6195
27.478,12.64164,28.5125
44.7,23.1064,120.2364
12.878,3.85122857142857,80.9474142857143
87.8,48.55,31.8
14.3,10.1176041666667,86.94
19.97,12.3390625,35.378125
5.15,8.6375,54.95
12.878,5.21776138147567,75.3649921507064
12.878,4.155125,71.11875
12.878,8.87685714285714,51.3642857142857
93.9,41.75,29.25
26.578,5.17176470588235,83.0552941176471
25.5,19.3666666666667,52.4333333333333
