range_ElectronAffinity,wtd_mean_ElectronAffinity,wtd_range_ElectronAffinity
127.05,110.9975,80.6560714285714
127.05,110.754285714286,80.5457142857143
127.05,112.204428571429,81.2664285714286
127.05,112.116871428571,81.2664285714286
127.05,112.053635714286,81.2664285714286
127.05,112.009857142857,81.2664285714286
127.05,111.9223,81.2664285714286
127.05,111.825014285714,81.2664285714286
127.05,115.675,80.55
127.05,108.823990860625,75.2354150799695
127.05,108.666944655042,74.555193328279
127.05,108.178923766816,72.4414050822123
127.05,107.90266864344,71.653076352854
127.05,98.2222222222222,76.8666666666667
127.05,98.9788888888889,78.0666666666667
127.05,99.7355555555556,76.9666666666667
127.05,100.492222222222,76.8666666666667
138.63,102.666485647789,76.0794414274631
127.05,98.715,82.41
135.97,106.942454545455,77.3945454545455
91.0,113.271428571429,80.325
91.0,113.271428571429,80.325
91.0,113.271428571429,80.325
138.63,102.519285714286,81.1521428571429
138.63,102.519285714286,81.1521428571429
138.63,105.475333333333,75.742
138.63,98.1442105263158,74.5926315789474
138.63,62.87125,36.6525
135.97,105.202,70.8146666666667
138.63,69.157,35.196
138.63,66.913,35.196
138.63,69.838,35.238
138.63,68.275,35.196
138.63,69.312,35.449
138.63,67.223,35.196
138.63,69.525,35.238
138.63,67.649,35.196
138.63,69.592,35.238
138.63,67.783,35.196
91.0,113.271428571429,80.325
135.97,77.5506927128475,47.3828595239683
135.97,110.701714285714,81.0554285714286
127.05,109.169230769231,74.3538461538461
138.63,106.24,71.7748760330578
138.63,69.79625,29.49125
127.05,74.9142857142857,29.8428571428571
127.05,74.9142857142857,29.8428571428571
141.0,109.238461538462,76.725
141.0,108.783076923077,76.7192307692308
141.0,107.872307692308,76.7076923076923
141.0,106.961538461538,76.6961538461538
138.63,109.326384567517,75.693061605476
138.63,109.261089494163,75.6618677042802
138.63,109.177572641583,75.594180883384
138.63,109.156288916563,75.6514632627646
138.63,109.122063170997,75.6826668741248
138.63,98.1442105263158,74.5926315789474
127.05,112.126014285714,81.1681285714286
127.05,112.009271428571,81.1151571428571
127.05,112.320585714286,81.2564142857143
127.05,111.727142857143,80.9871428571429
135.97,110.701714285714,81.0554285714286
135.97,110.701714285714,81.0554285714286
135.97,110.701714285714,81.0554285714286
138.63,107.929813264649,77.6464906632325
138.63,107.705767984446,77.2261827608555
138.63,107.478799739074,76.8003913894325
138.63,107.433050293926,76.7145656433703
138.63,107.478799739074,76.8003913894325
138.63,95.60875,61.86
138.63,95.7745625,62.15375
138.63,95.940375,61.96375
138.63,96.1061875,61.9325625
138.63,96.272,61.95675
138.63,96.603625,62.005125
138.63,96.93525,62.0535
138.63,97.266875,62.101875
135.97,98.925,61.5275
127.05,112.091964285714,81.1526785714286
135.97,112.060107142857,81.40525
135.97,112.02825,81.3819285714286
135.97,111.996392857143,81.3586071428571
135.97,111.964535714286,81.3733928571429
135.97,111.932678571429,81.3119642857143
138.63,108.794444444444,75.5077464788732
138.63,108.662058130401,75.2446190102121
138.63,108.204060509554,74.3343152866242
138.63,107.845374094932,73.621399839099
93.0,112.7,67.2857142857143
127.05,108.111111111111,72.1904761904762
127.05,109.169230769231,74.3538461538461
127.05,109.040540540541,74.0907335907336
127.05,108.910852713178,73.8255813953488
127.05,108.701248049922,73.3970358814352
127.05,108.38188976378,72.744094488189
138.63,69.3338308457711,35.2701492537313
138.63,69.3338308457711,35.2701492537313
138.63,69.5089108910891,34.8475247524753
107.0,150.304761904762,145.695238095238
105.5,150.37619047619,145.62380952381
107.0,150.304761904762,145.695238095238
107.0,150.304761904762,145.695238095238
105.5,150.37619047619,145.62380952381
108.4,150.238095238095,145.761904761905
108.4,150.260317460317,147.231746031746
108.4,150.28253968254,147.253968253968
107.0,152.790243902439,150.429268292683
107.0,151.948387096774,148.825806451613
107.0,148.7125,142.6625
105.5,150.37619047619,145.62380952381
105.5,150.37619047619,145.62380952381
105.5,150.37619047619,145.62380952381
138.63,97.0646666666667,75.742
138.63,97.0646666666667,75.742
138.63,97.0646666666667,75.742
138.63,97.0646666666667,75.742
135.97,112.055803255485,80.5638711960368
135.97,111.853655913978,81.6034050179212
278.0,118.614285714286,67.9428571428571
278.0,121.285714285714,61.2
278.0,123.957142857143,58.5714285714286
278.0,126.628571428571,56.5357142857143
138.63,69.1494285714286,40.0862857142857
138.63,68.6574285714286,39.6304285714286
138.63,75.265625,28.765625
138.63,75.390625,28.765625
138.63,75.390625,28.765625
138.63,75.390625,28.765625
138.63,75.390625,28.765625
138.63,75.390625,28.765625
138.63,75.328125,28.765625
138.63,75.328125,28.765625
138.63,75.328125,28.765625
138.63,75.328125,28.765625
138.63,75.328125,28.765625
135.97,105.844759615385,72.8287980769231
127.05,108.962848297214,73.9318885448916
138.63,101.943846153846,76.5819230769231
138.63,101.848461538462,76.5819230769231
127.05,110.738461538462,74.3538461538461
138.63,106.1104,75.7936
138.63,106.427933333333,75.8194
138.63,106.745466666667,75.8452
138.63,105.792866666667,75.7678
138.63,106.1104,75.7936
138.63,106.427933333333,75.8194
138.63,106.745466666667,75.8452
138.63,105.656866666667,75.7926666666667
138.63,105.8384,75.7936
138.63,106.019933333333,75.8194
138.63,106.201466666667,75.8452
138.63,106.383,75.871
138.63,106.564533333333,75.8968
127.05,80.18,50.0928571428571
127.05,79.76,48.8
127.05,79.9473537604457,48.0615598885794
127.05,91.1512396694215,59.0057851239669
127.05,90.8491803278689,58.0770491803279
127.05,90.2596774193548,56.2645161290323
127.05,80.8460714285714,51.0292857142857
127.05,81.0921428571429,50.6728571428571
127.05,81.5842857142857,49.96
138.63,105.439866666667,75.6904
138.63,104.6092,75.6904
138.63,103.3632,75.6904
138.63,101.286533333333,75.6904
138.63,73.07875,29.49125
138.63,70.84,35.196
127.05,112.106666666667,73.94
135.97,102.34125,70.43375
135.97,102.34125,70.43375
135.97,101.06625,70.43375
138.63,72.9125,29.249375
138.63,97.7437599575146,73.9795539033457
138.63,97.7787526427061,74.2645877378435
138.63,97.4517003188098,73.8814558979809
138.63,96.9996250669523,73.3094268880557
138.63,96.474203993524,72.7449001618996
127.05,112.05231752797,75.853915823122
127.05,112.001470294724,75.7172443616526
127.05,111.896706944629,75.4356526357721
127.05,111.685123966942,74.8669421487603
127.05,111.270491803279,73.7524590163934
135.97,104.6563,69.8787
127.05,95.2,74.9181818181818
127.05,95.2,74.9181818181818
127.05,95.2,74.9181818181818
127.05,95.2,74.9181818181818
127.05,95.2,74.9181818181818
127.05,95.2,74.9181818181818
127.05,95.2,74.9181818181818
127.05,95.2,74.9181818181818
127.05,109.143571978445,74.3013856812933
127.05,109.583078101072,76.6539050535988
127.05,109.81877394636,76.2241379310345
127.05,82.0592857142857,49.2642857142857
127.05,110.487795575896,75.7723112128146
127.05,110.940106141016,75.9211523881729
127.05,110.203435114504,76.0992366412214
138.63,104.330384615385,76.5819230769231
138.63,104.330384615385,76.5819230769231
138.63,104.330384615385,76.5819230769231
138.63,104.330384615385,76.5819230769231
138.63,104.330384615385,76.5819230769231
138.63,104.330384615385,76.5819230769231
138.63,104.330384615385,76.5819230769231
138.63,104.330384615385,76.5819230769231
127.05,112.106666666667,73.94
138.63,105.475333333333,75.742
127.05,95.2,74.9181818181818
135.97,112.208914285714,81.3539428571429
135.97,111.963371428571,81.3166285714286
135.97,111.717828571429,81.2793142857143
135.97,111.472285714286,81.242
135.97,111.226742857143,81.2046857142857
127.05,110.689230769231,75.8576923076923
127.05,110.64,74.9846153846154
127.05,110.590769230769,74.3538461538461
127.05,109.948461538462,76.5984615384615
127.05,109.158461538462,76.4661538461538
127.05,108.368461538462,76.3338461538462
127.05,110.317692307692,76.2292307692308
127.05,109.896923076923,75.7276923076923
127.05,109.476153846154,75.2261538461538
278.0,121.285714285714,61.2
138.63,108.684775019395,76.1620054305663
138.63,108.458346273292,76.1029891304348
138.63,108.05799689441,76.0879658385093
138.63,107.630574980575,76.0213286713287
138.63,107.257298136646,76.0579192546584
138.63,106.801516329705,75.9395412130638
138.63,106.417269736842,74.7326644736842
138.63,105.985690789474,74.7326644736842
138.63,105.554111842105,74.7326644736842
138.63,105.122532894737,74.7326644736842
138.63,104.690953947368,74.7326644736842
138.63,104.259375,74.7326644736842
138.63,103.827796052632,74.7326644736842
138.63,103.396217105263,74.7326644736842
138.63,102.533059210526,74.7326644736842
127.05,109.143571978445,74.3013856812933
138.63,109.142352036895,76.7515757109915
138.63,109.064153846154,76.6712307692308
138.63,109.063056835637,76.7426267281106
138.63,108.959076923077,76.6116923076923
138.63,106.153795811518,76.9653141361256
138.63,106.650977835724,77.2720990873533
138.63,107.052213541667,77.407421875
138.63,107.298245614035,77.5594541910331
138.63,105.841914191419,76.4029702970297
138.63,107.2294921875,77.4326171875
127.05,109.6793,83.5533
127.05,109.6793,83.5533
138.63,105.432683658171,75.9076461769115
138.63,105.431,75.6775
127.05,109.326153846154,76.3346153846154
127.05,109.483076923077,75.9384615384615
127.05,109.608615384615,75.6215384615385
127.05,109.859692307692,75.3910769230769
127.05,110.048,75.6781538461538
138.63,105.475333333333,75.742
292.83,97.9255555555555,32.5366666666667
292.83,82.71625,29.49125
127.05,80.6,46.9714285714286
127.05,81.1828571428571,49.9142857142857
127.05,81.4742857142857,49.1785714285714
127.05,81.7657142857143,48.72
127.05,82.0571428571429,49.1642857142857
127.05,83.5142857142857,46.9714285714286
127.05,83.5142857142857,50.65
127.05,83.5142857142857,49.9142857142857
127.05,83.5142857142857,49.1785714285714
127.05,83.5142857142857,48.4428571428571
127.05,83.5142857142857,47.7071428571429
127.05,83.5142857142857,46.9714285714286
127.05,83.5142857142857,51.0178571428571
127.05,83.5142857142857,50.65
127.05,83.5142857142857,49.9142857142857
127.05,83.5142857142857,48.4428571428571
127.05,83.5142857142857,46.9714285714286
127.05,83.5142857142857,51.0178571428571
127.05,83.5142857142857,50.65
127.05,83.5142857142857,49.9142857142857
127.05,83.5142857142857,49.1785714285714
91.0,113.271428571429,80.325
91.0,113.271428571429,80.325
91.0,113.271428571429,80.325
91.0,113.271428571429,80.325
91.0,113.271428571429,80.325
111.4,112.98,80.9842857142857
111.4,112.688571428571,80.54
93.0,113.242857142857,80.7214285714286
93.0,113.214285714286,80.325
93.0,113.185714285714,80.325
93.0,113.128571428571,80.325
93.0,113.071428571429,80.325
93.0,113.014285714286,80.325
93.0,112.928571428571,80.325
127.05,83.5142857142857,49.1785714285714
127.05,83.5142857142857,48.4428571428571
127.05,83.5142857142857,47.7071428571429
138.63,73.3664375,29.663125
138.63,73.654125,29.539625
138.63,74.2295,29.588
138.63,74.804875,29.636375
138.63,75.38025,29.68475
107.0,150.304761904762,145.695238095238
105.5,150.37619047619,145.62380952381
127.05,108.764,84.768
127.05,107.642,84.036
127.05,105.831,83.337
127.05,106.52,83.646
127.05,101.087,84.502
127.05,105.398,83.646
127.05,99.965,84.502
127.05,104.276,83.646
127.05,100.654,83.504
127.05,109.136639118457,86.198347107438
141.0,95.9234299516908,77.2644927536232
141.0,96.6573170731707,78.0182926829268
141.0,98.9366583541147,79.8142144638404
127.05,110.66499614495,74.1962220508867
127.05,83.5142857142857,51.0178571428571
127.05,110.61583011583,76.0791505791506
127.05,110.66499614495,75.7845026985351
127.05,110.61583011583,75.2837837837838
127.05,110.66499614495,74.9903623747109
138.63,104.357434514638,76.5847072419106
127.05,110.844606621574,74.3511925952296
127.05,110.776846236176,74.2053157331431
127.05,110.200690156193,72.9649473301853
127.05,109.724474751198,71.9397346111316
138.63,69.5223880597015,35.6398009950249
138.63,69.3287128712871,35.3128712871287
138.63,68.9470588235294,34.6686274509804
138.63,68.7590243902439,34.3785365853659
138.63,68.5728155339806,34.2116504854369
138.63,69.718,35.238
138.63,68.2057692307692,33.8826923076923
138.63,67.4924528301887,33.2433962264151
138.63,66.1436363636364,32.0345454545455
138.63,63.165,29.365
127.05,110.61583011583,74.0907335907336
127.05,110.61583011583,76.0791505791506
127.05,110.61583011583,75.6814671814672
127.05,110.61583011583,75.2837837837838
127.05,110.61583011583,74.0907335907336
127.05,110.61583011583,76.0791505791506
127.05,110.61583011583,75.6814671814672
127.05,110.61583011583,75.2837837837838
127.05,110.61583011583,74.8861003861004
127.05,110.61583011583,74.488416988417
127.05,110.61583011583,74.0907335907336
127.05,110.61583011583,76.0791505791506
127.05,110.61583011583,75.6814671814672
127.05,110.61583011583,75.2837837837838
127.05,110.61583011583,74.8861003861004
135.97,109.20035335689,78.6353356890459
135.97,109.11186891054,78.4656333038087
138.63,105.101333333333,75.756
138.63,104.914333333333,75.742
138.63,104.727333333333,75.742
138.63,104.540333333333,75.742
138.63,104.166333333333,75.742
138.63,63.3575380359613,32.6320885200553
138.63,63.792984869326,32.4525447042641
135.97,106.598076923077,76.5461538461538
135.97,105.917054263566,75.9728682170543
135.97,105.798846153846,76.4230769230769
135.97,105.682442748092,76.8664122137405
135.97,106.87213740458,77.0496183206107
135.97,106.748484848485,77.4848484848485
135.97,106.626691729323,77.9135338345865
135.97,105.961363636364,77.3636363636364
135.97,106.910852713178,75.208527131783
135.97,106.756589147287,75.208527131783
135.97,106.602325581395,75.208527131783
135.97,107.719696969697,76.7378787878788
135.97,107.302290076336,76.2358778625954
135.97,106.602325581395,75.208527131783
135.97,107.081538461538,75.7261538461538
135.97,107.174427480916,76.2358778625954
135.97,106.996946564886,76.2358778625954
135.97,107.089772727273,76.7378787878788
135.97,107.351908396947,76.2358778625954
135.97,107.174427480916,76.2358778625954
135.97,106.996946564886,76.2358778625954
135.97,107.61828358209,77.7194029850746
135.97,105.685039370079,74.1488188976378
135.97,104.209126984127,73.7984126984127
135.97,104.51062992126,74.3393700787402
135.97,78.0685714285714,46.0942857142857
135.97,105.139534883721,75.8209302325581
135.97,104.146850393701,74.7031496062992
135.97,104.636923076923,76.2015384615385
135.97,105.709923664122,76.8389312977099
135.97,105.317938931298,76.7732824427481
135.97,104.636923076923,76.2015384615385
135.97,105.096,73.0552
135.97,105.324,73.2664
135.97,104.359842519685,74.9622047244094
135.97,103.837301587302,74.4081349206349
135.97,104.225,75.454296875
135.97,105.24,76.5207692307692
135.97,105.312977099237,77.0070610687023
135.97,105.101526717557,76.9896946564886
135.97,103.492144638404,70.8104738154614
135.97,103.542171717172,69.280303030303
135.97,103.85677581864,69.2641309823678
135.97,109.901854714065,75.9211746522411
135.97,109.876643464811,75.869682907966
127.05,109.7482,83.5842
127.05,109.197,83.337
127.05,109.5415,83.4915
127.05,109.886,83.646
127.05,110.05825,83.72325
127.05,110.575,83.955
127.05,110.392690513219,73.6119751166407
127.05,83.5142857142857,50.65
127.05,83.5142857142857,49.9142857142857
127.05,110.640432098765,75.5343364197531
127.05,110.11568627451,73.421568627451
127.05,109.911207576953,72.9853985793212
127.05,109.833860759494,72.820411392405
127.05,110.292511700468,73.798751950078
127.05,109.911207576953,72.9853985793212
127.05,109.132492113565,73.8446372239748
127.05,110.367704280156,73.9591439688716
135.97,72.9371428571429,42.7971428571429
93.0,112.827169274538,67.6066856330014
93.0,113.161040787623,68.4493670886076
135.97,111.475601131542,81.8023338048091
135.97,110.674271428571,81.1207285714286
135.97,113.183071528752,82.5329172510519
135.97,112.95706629055,82.1853878702398
135.97,112.77066572238,81.9198441926346
135.97,112.667546099291,81.8246524822695
135.97,111.997092198582,81.7227659574468
138.63,98.8480278422274,76.0754060324826
138.63,98.915444015444,76.1779922779923
138.63,98.9826522744796,76.2802621434079
138.63,99.0830769230769,76.4330769230769
135.97,111.779214285714,81.2886428571429
135.97,111.771285714286,81.3508571428572
135.97,111.763357142857,81.2886428571429
135.97,111.755428571429,81.2886428571429
138.63,97.0646666666667,75.742
138.63,98.8482608695652,73.8430434782609
138.63,99.3437037037037,73.3155555555555
138.63,99.7112903225806,72.9241935483871
138.63,105.329466666667,75.8261333333333
138.63,105.1836,75.742
138.63,105.037733333333,75.742
138.63,104.891866666667,75.742
135.97,76.7228571428572,46.0942857142857
135.97,78.9728571428572,44.3814285714286
138.63,106.774823708786,76.49847531923
138.63,106.745295015259,76.4439216683622
138.63,106.710023866348,76.3787589498807
138.63,106.795238095238,76.5361904761905
138.63,106.969917669411,76.8258391386954
138.63,107.0204743083,76.9192885375494
138.63,106.910898146681,76.7333280532235
138.63,106.21935483871,75.4722580645161
138.63,107.278542383485,77.4454175789803
138.63,106.133548387097,75.4254838709677
278.0,121.285714285714,61.2
278.0,121.285714285714,61.2
278.0,121.285714285714,61.2
278.0,121.285714285714,61.2
138.63,109.693846153846,76.4330769230769
138.63,99.4462352941176,74.8948235294118
138.63,99.4462352941176,74.8948235294118
138.63,99.4462352941176,74.8948235294118
138.63,105.475333333333,75.742
135.97,104.280833333333,70.7058333333333
138.63,104.053916666667,71.21775
138.63,103.827,71.1855
127.05,111.9355,75.9713333333333
127.05,112.01766,75.9850933333333
127.05,111.593166666667,75.914
135.97,111.595057142857,81.2606571428571
135.97,111.568544466686,81.208121246783
135.97,111.53755546014,81.1467153284672
135.97,111.470940906483,81.0147160068847
135.97,111.44867231233,80.9705899239271
135.97,113.347733333333,75.9129333333333
135.97,113.2288,75.8258666666667
135.97,113.109866666667,75.7388
135.97,112.990933333333,75.6517333333333
138.63,113.0302,75.9742
138.63,112.911266666667,75.9742
138.63,112.792333333333,75.9742
138.63,112.6734,75.9742
138.63,111.789868421053,74.9490789473684
138.63,110.388311688312,73.9254545454545
127.05,108.221230769231,76.572
138.63,108.464272727273,77.3402727272727
138.63,108.256863636364,77.3226818181818
138.63,108.132418181818,77.3121272727273
138.63,107.842045454545,77.2875
138.63,108.580961015413,77.8442429737081
138.63,108.386174070716,77.8146418857661
138.63,108.19138712602,77.7850407978241
138.63,108.074514959202,77.7672801450589
127.05,108.6484375,73.2890625
135.97,108.231636363636,76.7774545454545
141.0,108.941538461538,76.7192307692308
141.0,108.713846153846,76.7076923076923
141.0,108.486153846154,76.6961538461538
141.0,108.941538461538,76.7192307692308
141.0,108.713846153846,76.7076923076923
141.0,108.486153846154,76.6961538461538
141.0,108.258461538462,76.6846153846154
141.0,108.030769230769,76.6730769230769
141.0,107.803076923077,76.6615384615385
141.0,107.575384615385,76.65
141.0,107.461538461538,76.6442307692308
138.63,69.277,35.196
138.63,68.716,35.196
127.05,109.169230769231,74.3538461538461
127.05,109.326153846154,76.3346153846154
127.05,109.483076923077,75.9384615384615
127.05,109.64,75.5423076923077
127.05,109.796923076923,75.2953846153846
127.05,109.953846153846,75.5346153846154
127.05,108.640909090909,74.4424242424242
127.05,112.116285714286,81.1637142857143
91.0,113.271428571429,80.325
138.63,64.5333333333333,31.1993333333333
127.05,108.910852713178,73.8255813953488
135.97,104.033,77.722
135.97,104.233,77.722
135.97,104.233,77.722
135.97,102.193,77.722
127.05,110.738461538462,74.3538461538461
127.05,80.6,46.9714285714286
127.05,80.9314285714286,50.61
127.05,81.2628571428571,49.8342857142857
127.05,81.5942857142857,49.0585714285714
127.05,81.9257142857143,48.72
127.05,82.2571428571429,49.1642857142857
127.05,108.664307692308,76.1289230769231
127.05,81.4742857142857,49.1785714285714
127.05,82.3485714285714,49.6085714285714
127.05,82.9314285714286,50.4971428571429
127.05,110.738461538462,74.3538461538461
127.05,108.111111111111,72.1904761904762
138.63,109.724615384615,76.4330769230769
138.63,109.755384615385,76.4330769230769
138.63,109.786153846154,76.4330769230769
138.63,109.847692307692,76.4330769230769
138.63,109.847692307692,76.4330769230769
138.63,109.724615384615,76.4330769230769
138.63,109.755384615385,76.4330769230769
138.63,109.786153846154,76.4330769230769
138.63,109.816923076923,76.4330769230769
138.63,109.847692307692,76.4330769230769
138.63,109.693846153846,76.4330769230769
138.63,109.724615384615,76.4330769230769
138.63,109.755384615385,76.4330769230769
138.63,109.786153846154,76.4330769230769
138.63,109.816923076923,76.4330769230769
138.63,109.847692307692,76.4330769230769
138.63,109.847692307692,76.4330769230769
138.63,109.847692307692,76.4330769230769
138.63,109.847692307692,76.4330769230769
138.63,109.847692307692,76.4330769230769
127.05,108.948076923077,76.3538461538461
127.05,108.726923076923,75.9769230769231
141.0,107.803076923077,76.7134615384615
141.0,106.436923076923,76.6961538461538
141.0,105.070769230769,76.6788461538462
141.0,103.704615384615,76.6615384615385
127.05,80.8775,50.9978571428571
127.05,80.8460714285714,51.0292857142857
127.05,80.8253571428571,51.05
138.63,66.8746728971963,47.9309345794393
127.05,110.492248062016,73.8255813953488
127.05,110.835889570552,74.5628834355828
127.05,111.136398467433,74.7333333333333
127.05,111.531297709924,75.1099236641221
127.05,111.899923896499,75.4326484018265
127.05,110.76287471176,74.4062259800154
127.05,111.136398467433,74.7333333333333
127.05,111.507639419404,75.0584415584416
127.05,110.76287471176,74.4062259800154
127.05,111.184391736802,74.8370313695486
127.05,111.719271623672,75.5189681335357
127.05,111.92319391635,75.4836501901141
127.05,112.220364741641,75.6519756838906
127.05,112.116285714286,81.1637142857143
127.05,112.213571428571,81.2078571428572
127.05,112.310857142857,81.252
127.05,111.727142857143,80.9871428571429
127.05,111.84875,81.0423214285714
127.05,111.994678571429,81.1085357142857
127.05,83.5142857142857,46.9714285714286
127.05,83.5142857142857,46.9714285714286
107.0,150.304761904762,145.695238095238
105.5,150.37619047619,145.62380952381
127.05,110.738461538462,74.3538461538461
127.05,110.738461538462,74.3538461538461
135.97,111.8935,81.2886428571429
135.97,111.787785714286,81.2886428571429
186.05,113.707692307692,63.3923076923077
135.97,111.779214285714,81.2886428571429
127.05,77.0636363636364,46.2409090909091
127.05,77.0636363636364,46.2409090909091
127.05,77.0636363636364,46.2409090909091
138.63,68.596,35.196
138.63,68.596,35.196
138.63,68.596,35.196
138.63,68.596,35.196
138.63,99.63,67.3042857142857
127.05,110.738461538462,74.3538461538461
138.63,73.07875,29.49125
91.0,113.271428571429,80.325
135.97,107.692589285714,78.4419642857143
135.97,108.380884955752,78.570796460177
135.97,109.288370044053,78.804140969163
135.97,109.753514938489,79.0294376098418
135.97,110.244483362522,79.3089316987741
138.63,93.6368421052632,59.5926315789474
135.97,112.086142857143,81.3352857142857
135.97,111.779214285714,81.2886428571429
135.97,111.760928571429,81.2886428571429
127.05,111.9608,75.8261333333333
127.05,111.814933333333,75.6522666666667
127.05,112.106666666667,73.94
127.05,111.8328,75.9541333333333
127.05,111.558933333333,75.9082666666667
135.97,112.086142857143,81.3352857142857
135.97,111.472285714286,81.242
138.63,106.666897931955,75.823509006004
91.0,113.271428571429,80.325
127.05,109.169230769231,74.3538461538461
127.05,109.156923076923,76.5125
127.05,109.144615384615,76.2942307692308
127.05,109.132307692308,76.0759615384615
127.05,109.12,75.8576923076923
127.05,109.046153846154,74.5480769230769
127.05,108.923076923077,74.3538461538461
127.05,110.738461538462,74.3538461538461
127.05,110.145961538462,76.6315384615385
127.05,109.553461538462,76.5323076923077
127.05,108.960961538462,76.4330769230769
127.05,108.368461538462,76.3338461538462
138.63,68.2733333333333,31.1993333333333
138.63,68.8179333333333,31.3513333333333
138.63,69.0902333333333,31.3154333333333
138.63,69.3625333333333,31.3541333333333
138.63,69.6348333333333,31.3928333333333
138.63,69.9071333333333,31.4315333333333
138.63,70.1794333333333,31.4702333333333
138.63,70.4517333333333,31.5089333333333
138.63,105.800666666667,75.871
181.05,84.5965517241379,45.351724137931
181.05,88.3266666666667,43.84
135.97,112.086142857143,81.3352857142857
135.97,112.063285714286,81.3352857142857
135.97,112.058714285714,81.3352857142857
127.05,109.373230769231,76.2157692307692
127.05,109.64,75.5423076923077
127.05,109.953846153846,75.5346153846154
135.97,111.800764285714,81.2933071428571
141.0,111.640764285714,81.4264285714286
135.97,111.693274285714,81.2755828571429
135.97,111.565417142857,81.3851428571429
127.05,80.6,46.9714285714286
127.05,80.6,46.9714285714286
135.97,112.077657142857,81.3166285714286
135.97,111.586571428571,81.242
138.63,59.99,33.7042857142857
325.63,67.4763888888889,32.7680555555556
325.63,77.9573333333333,31.4573333333333
325.63,93.67875,40.70375
325.63,107.550588235294,57.6917647058824
135.97,111.779214285714,81.2886428571429
135.97,111.770071428571,81.2886428571429
135.97,111.760928571429,81.2886428571429
135.97,111.751785714286,81.2886428571429
135.97,111.742642857143,81.2886428571429
135.97,111.340371428571,81.2664285714286
135.97,111.331228571429,81.2233428571429
135.97,111.322085714286,81.2233428571429
135.97,111.312942857143,81.2233428571429
135.97,111.3038,81.2233428571429
135.97,111.349514285714,81.2233428571429
138.63,74.2695,29.588
127.05,107.780448717949,71.5144230769231
105.5,150.37619047619,145.62380952381
107.0,150.304761904762,145.695238095238
138.63,105.792866666667,75.7678
138.63,106.1104,75.7936
138.63,106.427933333333,75.8194
138.63,68.4670541082164,35.5931362725451
135.97,63.742,26.43
138.63,69.277,35.196
138.63,69.277,35.196
91.0,113.271428571429,80.325
138.63,67.8148076923077,33.7678846153846
91.0,113.396159317212,80.5903271692745
138.63,73.07875,29.49125
138.63,70.84,35.196
135.97,112.393071428571,81.3819285714286
135.97,112.454457142857,81.3912571428571
127.05,110.919877206447,74.2063699155794
127.05,111.000038372985,74.2182271680737
127.05,111.200505836576,75.305953307393
127.05,109.187766768293,73.6620045731707
127.05,110.554931192661,73.8636467889908
127.05,109.169230769231,74.3538461538461
127.05,109.169230769231,74.3538461538461
138.63,98.4384615384615,76.4330769230769
138.63,98.6830769230769,76.4330769230769
138.63,98.3773076923077,76.4330769230769
138.63,73.07875,29.49125
138.63,107.026754966887,76.6559602649007
138.63,105.475333333333,75.742
127.05,109.169230769231,74.3538461538461
127.05,109.169230769231,74.3538461538461
138.63,73.1,27.726
138.63,73.1,27.726
127.05,108.988785769528,73.9849187935035
91.0,91.35,33.69375
138.63,68.8530701754386,35.9627192982456
91.0,113.271428571429,80.325
138.63,98.1442105263158,74.5926315789474
138.63,105.778364116095,76.3189313984169
138.63,73.1,27.726
138.63,73.1,27.726
135.97,112.208914285714,81.3539428571429
135.97,112.086142857143,81.3352857142857
138.63,70.975,29.49125
127.05,109.169230769231,74.3538461538461
135.97,112.393071428571,81.3819285714286
135.97,112.147528571429,81.3446142857143
127.05,109.169230769231,74.3538461538461
138.63,73.07875,29.49125
138.63,73.01225,29.3945
127.05,80.6,46.9714285714286
127.05,109.71375,83.56875
138.63,93.8192857142857,70.9735714285714
138.63,104.784210526316,74.5926315789474
127.05,109.844,75.3671538461538
138.63,72.075,39.3216666666667
127.05,98.3784,82.41
127.05,97.8174,82.41
138.63,105.475333333333,75.742
127.05,99.315,82.41
127.05,110.591190108192,74.0378670788253
135.97,110.329014740109,76.0681923972071
135.97,110.1906128782,75.966873545384
135.97,110.102478698683,75.9687838884586
135.97,109.939069767442,75.8159689922481
135.97,109.775407292475,75.6629169899147
135.97,104.578769230769,76.1959615384615
135.97,104.681692307692,76.0275384615385
135.97,104.818923076923,76.128
135.97,104.956153846154,76.2284615384615
135.97,105.093384615385,76.3289230769231
135.97,105.230615384615,76.4293846153846
135.97,105.367846153846,76.5298461538462
138.63,69.157,35.196
138.63,69.20463,35.9185
138.63,69.25226,35.867
138.63,69.39515,35.7125
138.63,69.514225,35.58375
138.63,69.6333,35.455
135.97,109.909411764706,83.0552941176471
135.97,109.909411764706,83.0552941176471
135.97,109.909411764706,83.0552941176471
138.63,105.857410204216,76.5711799855539
138.63,105.853219448095,76.4892904073587
138.63,105.820086847819,76.4123626554379
138.63,105.815865701119,76.3986833443055
138.63,105.8575,76.4676315789474
138.63,105.850888742594,76.449637919684
138.63,105.795910290237,76.3444591029024
138.63,105.936460456249,76.5917099467491
138.63,105.953947800934,76.6171520610085
138.63,105.899249061327,76.5124497727422
138.63,105.991322640021,76.6723639232185
141.0,90.2875,71.0625
141.0,96.24,71.15625
138.63,107.908493364559,75.6827634660422
138.63,107.496859375,75.6305625
138.63,107.222492211838,75.8388785046729
138.63,107.042654320988,76.4561111111111
138.63,105.847647509579,75.7899770114942
138.63,107.120737327189,76.8020737327189
