wtd_mean_FusionHeat,wtd_range_Density,wtd_range_ElectronAffinity,wtd_range_atomic_radius
4.18086736214605,1935.42450223547,74.7317436661699,15.3502235469449
4.54838436482085,2115.23012052117,68.4405537459283,16.7752442996743
4.56252287581699,2122.14730718954,68.1985294117647,16.8300653594771
4.58032649712879,2130.85762838392,67.8937653814602,16.8990976210008
5.28967966509032,2083.11817419955,75.7095511279944,17.2881618730134
5.27354918667699,2063.9911394268,76.0615801704105,33.1332300542215
5.24229320987654,2038.73874691358,76.108024691358,32.445987654321
5.20300146142604,1997.84597884778,76.2335589570033,31.2283670486886
5.15638983310366,1954.21133073036,76.5430255703568,29.9724391364263
5.11058405730834,1911.12807971346,76.8446121018138,28.730376467002
5.07218612778242,1871.13606875332,77.049114943402,27.5393147458786
7.5152,2687.8571,35.82,46.4
4.9544,1303.23786666667,75.742,16.2666666666667
4.9148,1303.23786666667,75.7678,27.9333333333333
4.8752,1303.23786666667,75.7936,26.6666666666667
4.8356,1303.23786666667,75.8194,25.4
5.26972200772201,2074.90876061776,74.0907335907336,22.7027027027027
5.28928682170543,2082.95658139535,73.8255813953488,22.7906976744186
5.328875,2099.24084375,73.2890625,22.96875
5.36908661417323,2115.7815511811,72.744094488189,23.1496062992126
5.45144,2149.65692,71.628,23.52
4.85201543209877,2073.30664814815,76.4381944444444,29.0740740740741
4.83776923076923,2066.92284615385,76.6414615384615,28.9846153846154
4.82008429118774,2058.99812643678,76.8937931034483,28.8735632183908
4.79904042715484,2049.56825400458,77.1940503432494,28.7414187643021
4.79555182926829,2048.00499390244,77.2438262195122,28.719512195122
4.84072110939907,2070.10982896764,76.5697996918336,30.5238828967643
4.83716551193226,2068.5151108545,76.6205542725173,30.5003849114704
4.83007071483474,2065.3330292083,76.7218293620292,30.4534973097617
4.82299769762087,2062.16071603991,76.8227935533384,30.4067536454336
4.81594636015326,2058.99812643678,76.9234482758621,30.360153256705
4.80891660290742,2055.84521576129,77.0237949502678,30.3136954858454
4.79492143401983,2049.56825400458,77.2235697940503,30.2212051868802
4.81471472392638,2060.57820858896,76.8138036809816,27.4079754601227
4.79019221967963,2049.56825400458,77.1645308924485,27.2616323417239
4.7728358662614,2041.7757112462,77.4127659574468,27.1580547112462
4.76248521607278,2037.12854359363,77.5608036391205,27.0962850644428
4.82592006149116,2065.3330292083,76.7515757109915,31.9446579554189
4.82238402457757,2063.74565437788,76.8020737327189,31.9201228878648
4.8188534151957,2062.16071603991,76.8524942440522,31.8956254796623
4.80128134556575,2054.27237614679,77.1034403669725,31.7737003058104
4.87773643410853,2082.95658139535,76.1009302325581,27.7054263565891
4.87052941176471,2079.72997832817,76.2037151702786,27.6625386996904
4.85976061776062,2074.90876061776,76.3572972972973,27.5984555984556
4.81366666666667,2054.27237614679,77.0146788990826,27.3241590214067
4.78922433460076,2043.32947908745,77.3632699619772,27.1787072243346
5.77876923076923,1860.15361538462,75.7261538461538,29.3076923076923
5.67107692307692,1860.15361538462,75.7261538461538,29.3076923076923
5.73261538461538,1860.15361538462,75.7261538461538,29.3076923076923
4.12295,1567.1426,85.113,26.625
9.48438461538461,3790.65930769231,49.7223076923077,58.0
9.66246666666667,3882.5714,51.086,61.7666666666667
9.79864705882353,3952.85711764706,52.1288235294118,65.9117647058823
5.62166666666667,2239.2855,71.1855,38.9333333333333
5.61451666666667,2239.2855,71.175825,38.4483333333333
5.60616055962692,2237.79268554297,71.2168970686209,38.099600266489
9.25626,2687.8571,35.9185,43.562
9.25622,2687.8571,35.867,43.324
9.2561,2687.8571,35.7125,42.61
9.33555555555555,2986.50788888889,39.5689166666667,46.6833333333333
4.97816326530612,1827.84234693878,72.6734693877551,28.530612244898
4.70105882352941,1580.41994117647,75.0776470588235,23.9058823529412
5.4384,2388.5712,73.94,24.5333333333333
4.7160813810111,1656.48912577065,72.1239210850802,20.6535141800247
4.72304615384615,1653.42835384615,72.2630769230769,30.1907692307692
4.72445398773006,1648.35210429448,72.4877300613497,29.1533742331288
4.72585321100917,1643.30690214067,72.7110091743119,28.1223241590214
4.72724390243902,1638.29246341463,72.9329268292683,27.0975609756098
4.72862613981763,1633.30850759878,73.1534954407295,26.0790273556231
4.66199017199017,1595.33147420147,73.4649877149877,27.8648648648649
4.83492307692308,1377.69207692308,76.4330769230769,30.7692307692308
4.83492307692308,1377.69207692308,76.4330769230769,30.7692307692308
4.83492307692308,1377.69207692308,76.4330769230769,30.7692307692308
4.02555555555556,1184.20611111111,78.3511111111111,27.0888888888889
4.02555555555556,1184.20611111111,78.3511111111111,27.0888888888889
6.99494117647059,1569.99982352941,57.8129411764706,49.2941176470588
6.99494117647059,1569.99982352941,57.8129411764706,49.2941176470588
5.60736666666667,2239.2855,71.16615,37.9633333333333
5.6026,2239.2855,71.1597,37.64
5.59545,2239.2855,71.150025,37.155
4.92165317919075,1552.98903468208,76.1566473988439,18.9826589595376
4.86794285714286,1535.22425714286,76.9148571428571,19.3142857142857
4.81544632768362,1517.86094350283,77.6559322033898,19.638418079096
4.76412290502793,1500.88563687151,78.3804469273743,19.9553072625698
4.71393370165746,1484.28547513812,79.0889502762431,20.2651933701657
5.07697076023392,1571.1693625731,75.5164912280702,18.7134502923977
5.20042857142857,1279.59171428571,99.43,49.1857142857143
4.59208333333333,1492.857,116.285083333333,21.4083333333333
5.11171428571429,1279.59171428571,99.1477142857143,42.9428571428572
4.48858333333333,1492.857,116.349583333333,16.2083333333333
5.023,1279.59171428571,99.203,36.7
5.28928682170543,2082.95658139535,75.7147286821705,17.2868217054264
5.21951937984496,2082.95658139535,75.7147286821705,29.8914728682171
5.1497519379845,2082.95658139535,75.7147286821705,26.062015503876
5.11486821705426,2082.95658139535,75.7147286821705,25.5038759689922
4.42790604026846,1803.17328187919,84.6791946308725,23.503355704698
5.06254263565891,2082.95658139535,75.7147286821705,27.968992248062
4.876,1679.2855,70.43375,14.125
4.8491875,1679.2855,71.21371875,25.55625
4.81061333333333,1791.23786666667,75.90196,24.2853333333333
4.7919875,1679.2855,71.13631875,21.67625
4.90445382585752,1289.46829551451,76.4465699208443,16.0949868073879
4.87376933158585,1281.0089423329,76.8794233289646,15.9895150720839
4.86768062827225,1279.33035863874,76.9653141361256,15.9685863874346
9.09525,2444.821375,29.49125,48.75
8.84275,2444.821375,26.49375,50.575
8.59025,2444.821375,23.49625,48.75
8.33775,2444.821375,22.69125,48.75
7.959,2444.821375,22.69125,48.75
9.02,2414.63839506173,29.1271604938272,52.0123456790123
8.805,2328.40130952381,28.0869047619048,46.4285714285714
8.75390243902439,2185.19158536585,28.7719512195122,47.5609756097561
4.89725,1679.2855,70.76625,21.875
4.8853125,1679.2855,71.240625,30.55625
4.8614375,1679.2855,71.221875,28.41875
4.8375625,1679.2855,71.203125,26.75
4.8136875,1679.2855,71.184375,28.7
4.7898125,1679.2855,71.165625,30.65
4.78384375,1679.2855,71.1853125,31.1375
4.777875,1679.2855,71.15625,20.9375
3.997,1674.27842574257,71.769801980198,44.6782178217822
4.02999001248439,1688.92256054931,71.1516853932584,45.0686641697878
4.03475,1691.0355,71.0625,45.125
3.9784039408867,1666.02370935961,72.1182266009852,44.4581280788177
4.03475,1691.0355,71.0625,45.125
10.1091714285714,3417.39585714286,43.8675714285714,59.548
10.2848714285714,3417.39585714286,44.4222428571429,60.549
10.6398571428571,3417.39585714286,43.8675714285714,55.7142857142857
4.9486253869969,2079.72997832817,75.8181114551084,17.7244582043344
4.98557976653696,2091.0670311284,75.9329182879377,32.3424124513619
5.02293896713615,2102.5282769953,75.5380281690141,31.0015649452269
4.92161538461538,2066.92284615385,76.7158846153846,32.7153846153846
4.92369230769231,2066.92284615385,76.701,31.9692307692308
4.92576923076923,2066.92284615385,76.6861153846154,31.2230769230769
4.92784615384615,2066.92284615385,76.6712307692308,30.4769230769231
4.93615384615385,2066.92284615385,76.6116923076923,27.4923076923077
4.94446153846154,2066.92284615385,76.5521538461538,26.7230769230769
4.95276923076923,2066.92284615385,76.6303076923077,30.0923076923077
4.96107692307692,2066.92284615385,76.4330769230769,18.5384615384615
7.4268,2165.1542,28.26,53.6
8.33128571428571,2559.79585714286,34.0857142857143,71.1357142857143
9.496,3839.79585714286,50.65,68.7571428571429
9.47557142857143,3839.79585714286,51.3580714285714,70.9
9.45514285714286,3839.79585714286,51.3304285714286,69.5142857142857
9.43471428571429,3839.79585714286,51.3027857142857,68.7571428571429
9.41428571428571,3839.79585714286,51.2751428571429,68.7571428571429
9.27171428571429,3839.79585714286,49.9142857142857,65.4285714285714
9.26128571428571,3839.79585714286,51.3580714285714,70.9
5.08369230769231,2066.92284615385,76.701,37.4307692307692
9.24042857142857,3839.79585714286,51.3027857142857,68.1285714285714
9.23,3839.79585714286,51.2751428571429,66.7428571428571
9.43171428571429,3839.79585714286,49.9142857142857,65.4285714285714
9.41128571428571,3839.79585714286,51.3580714285714,70.9
9.39085714285714,3839.79585714286,51.3304285714286,69.5142857142857
9.37042857142857,3839.79585714286,51.3027857142857,68.1285714285714
9.35,3839.79585714286,51.2751428571429,66.7428571428571
9.316,3839.79585714286,50.65,68.7571428571429
9.29514285714286,3839.79585714286,51.3304285714286,69.5142857142857
9.27428571428571,3839.79585714286,51.2751428571429,68.7571428571429
7.82488,3229.14284,12.97,230.84
9.36742857142857,3839.79585714286,49.1785714285714,65.4285714285714
9.30314285714286,3839.79585714286,48.72,65.4285714285714
5.82628571428571,1228.95057142857,79.887,46.1585714285714
7.87171428571428,2794.08157142857,25.38,55.7142857142857
5.02558333333333,1865.95216666667,71.1875,25.2083333333333
5.02558333333333,1865.95216666667,71.1875,25.2083333333333
5.09635714285714,1919.2855,71.1964285714286,28.5357142857143
5.09635714285714,1919.2855,71.1964285714286,28.5357142857143
6.7664,2706.5142,28.2,78.0
7.415,1894.4742,28.29,78.0
6.3224,2706.5142,28.2,78.0
4.04222222222222,994.761666666667,79.0833333333333,37.1666666666667
3.494375,1119.106875,88.96875,21.0625
3.94777777777778,994.761666666667,79.0833333333333,22.4722222222222
3.59777777777778,994.761666666667,79.0833333333333,20.6444444444444
3.4033,895.1426,85.455,33.45
4.1455,1119.2855,71.19375,34.65
4.03925,1119.2855,71.19375,20.9625
3.53018181818182,2153.766,74.9181818181818,32.8181818181818
3.53018181818182,2153.766,74.9181818181818,32.8181818181818
4.05114285714286,1279.18342857143,81.1521428571429,25.0
4.62223529411765,1580.41994117647,74.9858823529412,20.5882352941176
4.62223529411765,1580.41994117647,74.9858823529412,20.5882352941176
4.62223529411765,1580.41994117647,74.9858823529412,20.5882352941176
4.36842105263158,1413.98473684211,74.5926315789474,10.2105263157895
4.36842105263158,1413.98473684211,74.5926315789474,10.2105263157895
4.34569230769231,1377.69207692308,76.4330769230769,13.8461538461538
4.34569230769231,1377.69207692308,76.4330769230769,13.8461538461538
4.62223529411765,1580.41994117647,75.0570588235294,16.4117647058824
4.80988888888889,1492.61883333333,70.8872222222222,19.4444444444444
4.9265,1791.2855,71.175,20.55
10.4032,3417.39585714286,44.8592571428571,61.2231428571429
5.58442821985234,2204.36049958983,69.8256767842494,24.1181296144381
5.23464674329502,2059.76915049808,74.6569348659004,38.2053639846743
5.17101889644747,2031.74385729403,72.6303099017385,36.9644746787604
4.89869985775249,1911.79919025605,67.8360597439545,31.653627311522
5.43475917065391,2142.79540191388,71.8540669856459,23.444976076555
5.37331968503937,2116.53430047244,72.4458267716536,39.1748031496063
5.31710972762646,2091.82662498054,70.7328404669261,38.0988326848249
5.23700229533282,2056.6145641163,68.9403213465953,36.5654169854629
5.19795144157815,2039.44935235205,68.3649468892261,35.8179059180577
5.07541228719467,1989.63331310141,70.5977054034049,35.099925980755
5.04551764705882,1976.46602713235,70.1305147058823,34.5169117647059
4.97088792480116,1943.59488734635,68.9642082429501,33.061460592914
5.27752977571539,2078.1204199536,73.9849187935035,22.737819025522
5.31296573208723,2092.69670093458,73.5046728971963,22.8971962616822
5.32090795631825,2095.96366770671,73.3970358814352,22.9329173166927
5.33686697965571,2102.5282769953,73.1807511737089,23.0046948356807
5.35695679497251,2110.79205263158,72.9084838963079,23.095051060487
5.3731426319937,2117.44995981087,72.6891252955083,23.1678486997636
5.38127387529597,2120.79467797948,72.5789265982636,23.2044198895028
5.39351898734177,2125.83160126582,72.4129746835443,23.2594936708861
5.40993650793651,2132.58480952381,72.1904761904762,23.3333333333333
5.42231821797932,2137.67792124105,72.0226730310262,23.3890214797136
5.43060557768924,2141.08685657371,71.9103585657371,23.4262948207171
5.44308626198083,2146.22068051118,71.741214057508,23.482428115016
5.45982051282051,2153.10417307692,71.5144230769231,23.5576923076923
5.47244176706827,2158.29581927711,71.3433734939759,23.6144578313253
5.49361290322581,2167.00438709677,71.0564516129032,23.7096774193548
5.49361290322581,2167.00438709677,71.0564516129032,23.7096774193548
5.50212924071082,2170.50751050081,70.9410339256866,23.7479806138934
5.45982051282051,2153.10417307692,71.5144230769231,23.5576923076923
5.33935537190083,2220.76719834711,71.7428925619835,31.1404958677686
5.20349637972647,2161.77083909895,73.621399839099,30.3137570394208
5.15193630573248,2139.38103184713,74.3343152866242,30.0
5.08610054988217,2110.79205263158,75.2446190102121,29.5993715632364
5.06707042253521,2102.5282769953,75.5077464788732,29.4835680751174
5.00988819875776,2086.19320496894,75.9152173913044,26.972049689441
5.01269045771916,2084.57363770365,76.1394879751745,32.2420480993018
4.83723651452282,2229.89305809129,80.9419917012448,32.8796680497925
5.06707042253521,2102.5282769953,75.5077464788732,29.4835680751174
9.56028571428571,3839.79585714286,46.9714285714286,65.4285714285714
9.35911731843575,3754.18793519553,48.577094972067,69.4860335195531
9.26186740331492,3712.70420220994,47.2193370165746,68.1325966850829
9.21404395604396,3692.30423461538,46.5516483516483,67.467032967033
9.16674316939891,3672.12721748634,45.8912568306011,66.8087431693989
9.09675338753388,3642.27179376694,44.9140921409214,65.8346883468835
9.05072237196765,3622.63642075472,44.3126684636119,65.1940700808625
8.91555968169761,3564.98029893899,43.6074270557029,63.3129973474801
8.84957894736842,3536.83500789474,43.2631578947368,62.3947368421053
9.56028571428571,3839.79585714286,46.9714285714286,65.4285714285714
5.28536173508908,2081.34203020914,73.8787761425252,22.7730441518203
5.26349267540478,2072.47452629144,75.5757131842714,38.7679259830378
5.18851896813354,2039.45187610015,73.1877086494689,37.3057663125948
5.10232166790767,2001.48572241251,71.018242740134,35.6247207743857
4.97408104196816,1945.00131628075,69.0141099855282,33.1237337192475
5.18460667183863,2084.57363770365,73.7723041117145,21.1792086889061
5.14193235972329,2066.10216848578,74.7816295157571,38.4043043812452
5.03524924924925,2018.01511584084,71.3907657657658,36.277027027027
4.75483040112597,1891.61726474314,66.9194229415904,30.6854327938072
5.25353846153846,2025.569,76.6513846153846,38.2030769230769
5.11337313432836,1965.84806268657,74.3632835820896,37.0626865671642
4.91814285714286,1881.59357857143,71.1762857142857,35.4742857142857
9.26028571428571,3839.79585714286,46.9714285714286,65.4285714285714
9.14981946403385,3791.25414795487,49.7902679830748,70.6953455571227
8.97181215469613,3712.70420220994,47.2193370165746,68.1325966850829
8.8088,3839.79585714286,51.1148142857143,55.2857142857143
4.55838461538462,1377.69207692308,76.6730769230769,21.0307692307692
4.55838461538462,1377.69207692308,76.6730769230769,19.9230769230769
4.83879389312977,2051.13390076336,76.9964885496183,29.4351145038168
4.91035774865073,2071.70700616808,76.2802621434079,18.5813415574403
100.87171314741,1800.7609561753,146.332669322709,54.203187250996
5.07246439628483,2079.72997832817,75.9444659442724,27.1052631578947
5.07246439628483,2079.72997832817,75.8181114551084,27.1052631578947
5.07246439628483,2079.72997832817,75.6917569659443,27.1052631578947
100.404761904762,1802.2380952381,145.547619047619,52.4761904761905
5.2736228748068,2076.51334930448,74.0378670788253,22.7202472952087
5.37720504731861,2119.121,72.6340694006309,23.186119873817
5.39351898734177,2125.83160126582,72.4129746835443,23.2594936708861
5.40582236320381,2130.89249088025,72.246233148295,23.3148295003965
5.4017147385103,2129.20285419968,72.3019017432647,23.2963549920761
5.40582236320381,2130.89249088025,72.246233148295,23.3148295003965
5.43060557768924,2141.08685657371,71.9103585657371,23.4262948207171
5.44308626198083,2146.22068051118,71.741214057508,23.482428115016
5.40582236320381,2130.89249088025,72.246233148295,23.3148295003965
5.34488401253919,2105.82601567398,73.0721003134796,23.0407523510972
5.37720504731861,2119.121,72.6340694006309,23.186119873817
5.34890196078431,2107.47876470588,73.0176470588235,23.0588235294118
5.35695679497251,2110.79205263158,72.9084838963079,23.095051060487
5.36908661417323,2115.7815511811,72.744094488189,23.1496062992126
5.45562690152122,2151.37916653323,71.5712570056045,23.5388310648519
5.50639773645918,2172.26332012935,70.8831851253031,23.7671786580437
5.48936502820306,2165.25705962933,71.1140209508461,23.6905721192587
8.76688888888889,2986.50788888889,39.8,50.8888888888889
5.4384,2388.5712,73.94,24.5333333333333
3.84685714285714,1579.58342857143,81.242,43.8857142857143
6.3224,2706.5142,28.2,91.6
6.3606,2435.8342,28.23,98.08
6.3988,2165.1542,28.26,94.96
6.437,1894.4742,28.29,91.84
6.2884,2706.5142,28.2,92.24
6.2544,2706.5142,28.2,83.28
6.3436,2435.8342,28.23,96.72
6.3266,2435.8342,28.23,93.02
6.2926,2435.8342,28.23,87.96
5.03092994611239,2068.5151108545,74.3013856812933,20.6312548113934
5.07954276827372,2089.43989580093,73.6119751166407,20.8398133748056
5.09469890795632,2095.96366770671,73.3970358814352,20.9048361934477
5.12914846818539,2110.79205263158,72.9084838963079,21.0526315789474
5.17192076069731,2129.20285419968,72.3019017432647,21.2361331220285
5.0328545034642,2068.5151108545,74.3608545034642,18.7413394919169
5.033,2066.92284615385,74.5321153846154,14.95
5.01916475095785,2058.99812643678,74.9345977011494,10.3777777777778
5.01641469013007,2055.84521576129,75.1798393267024,7.97092578423872
5.05092307692308,2066.92284615385,76.6712307692308,32.0461538461538
5.05507692307692,2066.92284615385,76.6414615384615,28.9846153846154
5.05923076923077,2066.92284615385,76.6116923076923,27.4923076923077
5.06338461538462,2066.92284615385,76.5819230769231,26.9384615384615
4.961625,1679.2855,71.1290625,21.3125
4.961625,1679.2855,71.1290625,21.3125
3.99257142857143,1851.82628571429,80.325,50.4785714285714
4.32245094075571,1392.48905317991,75.7844036697248,21.9872492613901
4.34569230769231,1377.69207692308,76.4330769230769,21.6923076923077
4.34569230769231,1377.69207692308,76.4330769230769,21.6923076923077
4.34569230769231,1377.69207692308,76.4330769230769,21.6923076923077
8.8196,3839.79585714286,51.0374142857143,55.2857142857143
8.8088,3839.79585714286,51.1148142857143,55.2857142857143
8.80648571428571,3839.79585714286,51.1314,55.2857142857143
6.42,1894.4742,28.29,96.72
6.403,1894.4742,28.29,92.24
6.369,1894.4742,28.29,83.28
6.3392,1791.7142,28.32,71.36
5.22830769230769,2066.92284615385,76.701,37.4307692307692
5.26711627906977,2082.95658139535,76.1909302325581,37.7209302325581
5.30653125,2099.24084375,75.672890625,38.015625
5.34656692913386,2115.7815511811,75.1466929133858,38.3149606299213
5.3872380952381,2132.58480952381,74.6121428571429,38.6190476190476
5.42856,2149.65692,74.06904,38.928
5.47054838709677,2167.00438709677,73.5171774193548,39.241935483871
5.20630769230769,2066.92284615385,76.6712307692308,35.9384615384615
5.24494573643411,2082.95658139535,76.1609302325581,36.2170542635659
5.2841875,2099.24084375,75.64265625,36.5
5.32404724409449,2115.7815511811,75.1162204724409,36.7874015748031
5.36453968253968,2132.58480952381,74.5814285714286,37.0793650793651
5.40568,2149.65692,74.03808,37.376
5.44748387096774,2167.00438709677,73.4859677419355,37.6774193548387
5.4899674796748,2184.63392682927,72.9248780487805,37.9837398373984
5.23723076923077,2066.92284615385,76.35,35.4769230769231
5.27610852713178,2082.95658139535,75.8372093023256,35.7519379844961
5.29577431906615,2091.0670311284,75.5778210116732,35.8910505836576
5.31559375,2099.24084375,75.31640625,36.03125
5.35570078740158,2115.7815511811,74.7874015748032,36.3149606299213
5.39644444444444,2132.58480952381,74.25,36.6031746031746
5.43784,2149.65692,73.704,36.896
5.22415384615385,2066.92284615385,75.9692307692308,32.0307692307692
5.26293023255814,2082.95658139535,75.453488372093,32.2790697674419
5.28254474708171,2091.0670311284,75.192607003891,32.4046692607004
5.3023125,2099.24084375,74.9296875,32.53125
5.34231496062992,2115.7815511811,74.3976377952756,32.7874015748031
5.38295238095238,2132.58480952381,73.8571428571429,33.0476190476191
9.536,3839.79585714286,50.6785714285714,65.8857142857143
9.51171428571429,3839.79585714286,49.9714285714286,59.4857142857143
9.48742857142857,3839.79585714286,49.2642857142857,55.2857142857143
9.46314285714286,3839.79585714286,48.5571428571429,55.2857142857143
9.43885714285714,3839.79585714286,48.075,55.2857142857143
9.41457142857143,3839.79585714286,48.2957142857143,55.2857142857143
5.23723076923077,2066.92284615385,76.35,35.4769230769231
5.22415384615385,2066.92284615385,75.9692307692308,32.0307692307692
5.21107692307692,2066.92284615385,75.5884615384615,28.9615384615385
5.198,2066.92284615385,75.2076923076923,27.4615384615385
5.18492307692308,2066.92284615385,74.9480769230769,25.9615384615385
9.54590655807973,3840.34447778254,51.365409344192,70.4402057436777
9.53157142857143,3839.79585714286,51.3304285714286,68.6107142857143
9.50285714285714,3839.79585714286,51.2751428571429,64.9357142857143
9.47414285714286,3839.79585714286,51.2198571428571,62.7178571428571
5.34360571428571,2239.23446428571,76.3249114285714,35.5294285714286
5.34702764483177,2239.39442103007,76.337551253661,35.8922780198586
5.34914428571429,2239.23446428571,76.3356921428571,36.0698571428571
5.35107142857143,2239.23446428571,74.1321428571429,21.1071428571429
5.34864285714286,2239.23446428571,76.2685714285714,35.9714285714286
5.34196428571429,2239.23446428571,76.0741071428571,35.2053571428571
5.33892857142857,2239.23446428571,75.9857142857143,34.8571428571429
5.33589285714286,2239.23446428571,75.8973214285714,34.5089285714286
5.33285714285714,2239.23446428571,75.8089285714286,34.1607142857143
5.32982142857143,2239.23446428571,75.7205357142857,33.8125
5.32678571428571,2239.23446428571,75.6321428571429,33.4642857142857
5.442,2388.5712,75.9742,37.3733333333333
5.441064,2388.5712,75.980908,37.7096
5.439408,2388.5712,75.992776,38.3045333333333
5.4384,2388.5712,73.94,24.5333333333333
5.43613333333333,2388.5712,75.934,38.4066666666667
5.42706666666667,2388.5712,75.67,37.3666666666667
5.42366666666667,2388.5712,75.571,36.9766666666667
5.41346666666667,2388.5712,75.274,35.8066666666667
5.40666666666667,2388.5712,75.076,35.0266666666667
5.2736228748068,2076.51334930448,74.0378670788253,22.7202472952087
5.26828482972136,2079.72997832817,75.9404024767802,35.6965944272446
5.23959259259259,2073.30664814815,75.7638888888889,32.1296296296296
5.20341321044547,2063.74565437788,75.6912442396313,28.9170506912442
5.1751393568147,2057.42046401225,75.5168453292496,27.3353751914242
5.14703816793893,2051.13390076336,75.4637404580153,25.763358778626
5.23450965250965,2074.90876061776,76.4469498069498,35.6216216216216
5.21367309175019,2071.70700616808,76.5488049344641,33.6160370084811
5.17384049079755,2060.57820858896,76.9028374233129,31.8711656441718
5.14193888464477,2052.70193964859,77.1533995416348,31.7494270435447
5.11400304645849,2046.44411500381,77.3524752475248,31.6527037319116
5.46368264110756,1963.0319371672,54.4602236421725,61.2673056443024
5.20314374034003,2076.51334930448,76.3659969088099,32.1947449768161
5.09965064836003,2049.56825400458,77.2235697940503,30.2212051868802
5.07188593155894,2043.32947908745,77.4221292775665,30.1292775665399
5.17556037151703,2079.72997832817,76.2336687306502,29.1640866873065
5.06117682926829,2048.00499390244,77.2438262195122,28.719512195122
5.03355015197568,2041.7757112462,77.4421732522796,28.6322188449848
5.12887258687259,2074.90876061776,76.3572972972973,27.5984555984556
5.05780719204285,2055.84521576129,76.9645753634277,27.34506503443
5.02642073170732,2048.00499390244,77.2143292682927,27.2408536585366
5.00253231939163,2043.32947908745,77.3632699619772,27.1787072243346
4.9787526555387,2038.67524886191,77.5115326251897,27.1168437025797
5.09742503863988,2076.51334930448,76.2762751159196,26.1205564142195
4.99166463414634,2048.00499390244,77.1848323170732,25.7621951219512
4.96785551330798,2043.32947908745,77.3338403041825,25.7034220532319
5.26972200772201,2490.0438957529,75.5162162162162,33.7606177606178
5.23723076923077,2480.46130769231,75.7738461538462,33.6307692307692
4.98802907421576,2055.84521576129,76.9053557765876,26.7941851568477
4.95690853658537,2048.00499390244,77.1553353658537,26.6920731707317
4.89105517294746,2079.24684926101,76.2999613092935,34.658361061673
4.88596417265076,2074.74843803567,76.4072272411397,30.4416647363138
4.89314197530864,2073.30664814815,76.3784722222222,26.0802469135802
4.90428121623707,2073.62687281988,76.293602407779,22.3414107115296
8.90885714285714,3839.79585714286,50.8328571428571,55.2857142857143
5.27401329314476,2076.67394458613,74.0325759332251,22.7220032460005
5.27831188118812,2078.44213242574,76.2382038985148,30.0123762376238
5.27440377183491,2076.83456469315,76.1632400680167,25.1584479826867
5.27831188118812,2078.44213242574,75.9856512995049,20.9429146039604
5.27089163512783,2075.38987695991,75.9571715455318,17.22406735151
4.87733755600185,2075.55029862506,76.330333693805,29.9706473041866
4.86979825711421,2072.18663970078,76.311598673556,25.1021824631758
4.8594269005848,2067.55945798707,76.3336795937211,20.8333333333333
4.85443658724058,2065.3330292083,76.2794004611837,18.4473481936972
4.02050560398506,1684.71246948941,71.3293897882939,44.9564134495641
3.95085085574572,1653.79300488998,72.6344743276284,44.1320293398533
3.91027085852479,1635.77970616687,73.3948004836759,43.6517533252721
3.87056459330144,1618.15425358852,74.1387559808612,43.1818181818182
3.85751847437425,1612.36313349225,74.3831942789034,43.0274135876043
5.51321951219512,2184.63392682927,72.9563414634146,39.5609756097561
4.92443977764052,2074.58814021001,76.4272699197035,30.5898702903027
4.93976626189187,2078.28126374816,76.3097300641968,30.6442880346508
4.9595523499302,2083.92651419265,76.1300604932527,30.7274701411509
4.97685776465102,2088.46482869579,75.985621016633,32.3799160578268
4.9473717472119,2081.01942007435,76.1626394052045,27.679677819083
4.96315456238361,2084.89735009311,76.0391061452514,27.7312228429547
4.97899626865672,2088.78975,75.9151119402985,27.782960199005
4.99936202057998,2094.6556585594,75.7282507015903,27.8609292173371
5.01646918209515,2099.07674173893,75.5874150456996,27.9196937739239
4.96441717218852,2089.76512039197,75.9028620314201,30.4246383574428
4.94606590856347,2078.60302599211,76.2583352672701,31.8403341842655
2.47718925518926,926.25587993488,98.7360602360602,24.5522995522995
4.98296645554774,2101.04765962937,75.4414340448823,27.1639690358902
5.00465650773702,2110.62614099442,75.1359280496426,27.2877228811562
5.02256599323953,2112.28643117679,75.082973036711,27.3091738070906
5.0505172903837,2121.46488915206,74.790225801358,27.4277593557556
4.92882046914918,2080.21333181079,76.2070527212201,30.2856700472246
4.94749476135041,2085.38310710128,76.0424136592937,30.360884749709
4.90345068145068,2068.99326842227,74.6425271425271,12.8744128744129
4.92232422417786,2074.267618805,74.3503937007874,16.0722556739231
4.93618631619637,2077.31657402397,74.1308465403943,19.6443757247777
5.44113333333333,2382.59786666667,75.9243333333333,38.4706666666667
5.43456666666667,2382.59786666667,75.999,38.4753333333333
5.43073333333333,2376.62453333333,75.998,38.284
5.42153333333333,2362.28853333333,75.9956,37.8248
9.959625,4412.621375,59.0395,70.3475
5.40773333333333,2340.78453333333,75.992,37.136
5.40006666666667,2328.83786666667,75.99,36.7533333333333
4.71125,1492.61883333333,71.1625,32.925
4.67708333333333,1492.61883333333,71.1625,32.925
5.92477155871227,2074.42786713503,74.1065776268046,21.6166139118351
5.95302488792704,2076.83456469315,76.4098005874169,38.3057659607358
6.00865837350334,2089.11477235267,76.0134504742653,37.7235266677033
6.05264075548271,2097.10951557012,75.7533364551627,37.0561148833216
6.09328092702787,2103.84613310366,75.5331976197933,36.3607892264328
6.05703856445774,2114.78176656698,75.1937273728947,39.0602864788289
5.97160925289153,2099.89750828384,75.6646608315099,38.0275085964364
