superconduct/table18.range_atomic_mass,superconduct/table18.wtd_mean_FusionHeat,superconduct/table18.wtd_range_fie,superconduct/table18.wtd_std_FusionHeat
192.981,9.29292730844794,200.052259332024,3.74380836282846
134.3606,4.36257142857143,738.769285714286,5.02540587862294
121.3276,5.26695377503852,696.470454545454,5.66233563095257
188.3839,3.54316455234097,645.900949164917,4.2469756558567
48.987,21.7795,468.765,8.70033245054464
106.6993,64.9829787234043,593.563829787234,46.5035497119097
121.3276,9.51942857142857,310.865714285714,4.35561709117066
122.90607,3.82357142857143,749.291142857143,4.6604160867932
121.3276,5.34271146245059,687.317391304348,5.66569171212352
121.3276,8.92685714285714,678.557142857143,11.6057601884159
73.91366,12.7035,310.76775,9.89870338731291
20.8854614,18.276,592.345,1.79226783712703
125.3163,6.85124935289042,619.27299396031,12.4931284942795
207.97246,14.5408581687612,199.002154398564,22.6759231955752
6.94200000000001,14.5214,395.0405,7.63664101814404
128.2426,3.84542857142857,743.164285714286,4.66370315329362
192.981,8.78222222222222,144.551666666667,3.79496156554327
71.62206,25.0194232209738,485.329213483146,3.98954770097278
85.149,45.2771428571429,555.08,8.49840609305351
188.3839,3.53018181818182,648.509090909091,4.24372995923894
188.3839,4.48661290322581,731.767741935484,5.16544322288666
78.89968,11.8420512820513,514.115384615385,11.5610192034704
121.3276,5.44327318830909,658.68254370746,5.78064510885426
121.3276,5.25819230769231,705.638076923077,5.66235283741003
122.90607,8.74885714285714,277.185714285714,4.45745883495362
184.5906,4.94331147540984,654.854098360656,6.09203480916662
98.2287,17.7464,345.0,8.73336126814871
130.435,15.9973684210526,481.026315789474,16.3390779041843
98.2287,17.619,363.58,8.90107459804714
46.6827,33.06,294.26,36.1203322243858
184.5906,4.53016666666667,607.433333333333,5.02843981491498
103.31115,21.62,423.05,6.69056051463553
122.454,27.5235294117647,504.641176470588,7.26113987257751
121.3276,5.29597345338819,653.781518279904,5.65369330831136
51.93183072,14.708,312.873,10.2670055355331
188.3839,3.61494252873563,707.272413793104,4.47476291635843
85.0706,5.3172,780.41,7.66245094992457
135.194,16.6921052631579,479.921052631579,16.3031201659932
85.6733,6.3,287.94375,1.05
128.2426,4.91492307692308,694.901538461538,5.39737039195283
192.981,5.12033713726769,694.5020215194,5.62254657923525
101.98788,18.02,265.053333333333,13.4958363949775
46.6827,33.06,294.26,36.1203322243858
192.981,4.9544,661.026666666667,5.2534095696668
177.4017614,9.075,285.675,2.81458256229943
78.35315,13.375,372.7,4.31240941933857
133.08088,21.645,417.34,5.57651100599649
188.3839,8.75420560747664,260.833644859813,4.22504730657212
192.981,9.09525,112.575,3.87350460661918
50.22421,7.0665,517.603,1.52175154016679
157.0546,5.13904996034893,670.895400475813,5.45237032215701
128.2426,5.01086274509804,693.105490196078,5.41092694396494
128.2426,4.97764705882353,756.526470588235,7.11040805432163
130.0204,7.6,283.08,2.6944387170615
122.90607,8.83171428571429,241.985714285714,4.41709412281377
122.90607,5.25270987654321,701.008179012346,5.64595316579905
13.494,36.2333333333333,287.7,19.4690067086696
154.11932,42.8137123745819,263.822240802676,31.5097735954683
38.09036,59.1730534351145,572.629770992366,51.6804823183885
89.3115,6.49071428571429,342.765,7.08793639552012
80.02836,11.5448275862069,418.351724137931,6.16176117943096
124.1166,11.80835,110.55,10.371671272148
1.68237999999999,22.45,328.875,2.51147367097487
192.981,4.75,708.365818181818,5.14277608089073
121.3276,5.21644015444015,696.320386100386,5.60361413774358
128.2426,13.099045,245.96475,10.7571648113234
141.2506,5.17415384615385,701.390769230769,5.5992012046521
12.116,7.816,398.54,6.092
184.5906,4.717625,632.085,5.60697245484361
105.41206,15.69675,391.3,12.1536023851984
192.981,4.2122,356.392,3.96199691569794
0.0,5.59,0.0,0.0
128.2426,4.93976626189187,694.608237296001,5.40111624585018
184.5906,4.03475,563.425,4.67463334792152
29.6228,17.038,297.92,9.68285990810566
110.81997,29.62525,485.7882,11.8959798855538
46.268088,20.75,595.175,1.08972473588517
47.0605,18.595,342.505,8.00877487509794
0.0,105.0,0.0,0.0
119.899,16.1577591757888,511.095299420477,16.5634950514867
13.494,39.9,407.74,25.8499516440554
87.2204,19.41,398.905,1.9577793542685
192.981,9.3443,215.167,3.88990911333414
164.1558,36.325,370.39,14.0505115565235
191.2006,4.8134375,643.656875,5.17218065071143
184.5906,8.66375,185.36875,4.42141060871226
192.981,4.52252724077329,712.392618629174,5.07095018217855
122.90607,5.03355015197568,700.986018237082,5.55154993813168
126.89477,72.1,543.433333333333,46.5276262020748
115.3084,26.5666666666667,95.5,4.16039528036566
122.90607,3.84685714285714,734.657142857143,4.66691955388659
124.90825,5.13072586872587,688.448262548263,5.55278091640099
89.0593,33.0685,440.2735,36.1175990031176
192.981,3.4029,750.195,4.44302183091643
72.90645,4.62861538461538,697.986153846154,5.1355050914568
134.3606,4.36257142857143,738.769285714286,5.02540587862294
122.90607,3.73307994389902,656.115427769986,4.61460995761615
148.93092,10.3602857142857,237.285714285714,5.07839462018927
98.2287,18.0866,370.11,8.22164694206702
192.981,4.72137219730942,687.263228699552,5.14573796043223
122.90607,3.83571428571429,749.258428571428,4.66036490644504
28.0673,91.22,846.4,33.7539686555522
128.2426,9.63186666666667,322.863333333333,3.73868686157171
121.3276,5.26972200772201,657.192664092664,5.65078606483377
3.05362,27.26,596.18,2.00509351402871
122.90607,5.34196428571429,700.547678571429,5.71732471142468
88.0415,23.0,319.7375,9.70309229060509
192.981,4.9142,91.58,3.74070939261526
63.9046,5.5545,366.321428571428,4.42739888567284
67.8745,39.55,317.1,6.14878036686952
127.243569,7.85648,97.196,3.24414013408792
134.3606,5.04596887159533,687.685214007782,5.44403033343906
181.406,34.9044444444444,348.635555555556,14.1407127834735
141.2506,5.69114285714286,707.9,7.45777050998432
23.115,10.0340659340659,419.651648351648,4.20381092882673
121.3276,5.26204611837048,698.458954650269,5.71015067674574
122.90607,8.90885714285714,247.5,4.40659789175185
68.47,21.6117647058824,572.723529411765,5.98983279280926
59.159,10.9061904761905,209.142857142857,9.62406976392325
42.432,5.5502675,402.6745425,1.33652195209946
0.0,7.95,0.0,0.0
71.755,14.1375,262.0,3.72019404735828
155.006,19.155243902439,412.276829268293,8.12080281469423
1.0546,22.662,571.95,0.546219736003744
72.90645,5.47299526066351,687.861137440758,6.27551136527631
136.31906,5.20031354642313,685.549315068493,5.63900129377413
170.13688,38.975,380.0625,6.50802389362547
85.58362,25.8217821782178,268.566336633663,0.561046398673552
191.2006,9.73642857142857,187.957142857143,5.96219715869776
152.866238,26.41,324.475,14.8783164370167
60.82035,31.52,269.92,18.6984919177991
124.90825,9.52885714285714,304.24,4.3747237440477
58.553,18.42,453.218,0.693974062915899
192.981,9.12625,171.219,3.91758489856953
174.1963,68.9223300970874,504.929126213592,35.0432989648183
141.2506,5.62279643944718,687.226649488561,6.71487265604778
192.981,4.67109090909091,691.640909090909,5.09331746604483
191.2006,4.48715231788079,691.606622516556,5.13199662647495
121.3276,5.24911014851485,697.660581683168,5.62738173252978
192.981,4.97059752120026,694.130658838878,5.32580814619638
12.782,10.38,155.5,7.12
127.5485,23.23,412.886666666667,2.5167637950352
170.13688,43.0,20.05,7.0
71.6206,4.86794285714286,679.842857142857,5.28586370259856
122.90607,4.8932137653077,681.174717098124,5.38360003534819
191.2006,3.4337,746.195,4.88433308753611
1.21053000000001,6.276,508.664,0.136469776873856
83.9493,59.0,94.6333333333333,32.5269119345812
191.2006,8.23157142857143,175.691428571429,4.24664130669817
13.494,38.25,464.317,23.2683798318662
121.3276,5.31296573208723,651.573520249221,5.6555093753592
47.5466,5.12791428571428,361.719428571429,4.49460993935389
71.62206,24.8495943466402,472.855715348376,4.46445978839208
148.88288,13.1533333333333,412.633333333333,16.1550329275087
125.3163,13.9356363636364,255.422727272727,20.2155824563525
124.90825,12.156963,213.04065,10.1762604517883
125.3163,14.628,229.405555555556,22.2641765773331
121.3276,5.25805546995378,684.972110939907,5.64945441029991
13.494,36.4181208053691,294.579194630873,19.4026845637584
124.1166,4.51931578947368,751.205263157895,6.18516704069742
23.18338,21.4975,353.025,9.18419940713397
121.3276,5.35107142857143,659.489285714286,5.72019676190408
23.18338,21.4975,353.025,9.18419940713397
188.3839,4.98,713.141666666667,5.90614764461573
71.755,15.3475,389.265,2.42321970733155
58.553,18.552,549.6638,0.523541784387837
151.2596,5.90415384615385,662.361538461538,6.71403560685952
99.31062,30.235,299.4,4.83764147079959
192.981,5.0128,684.602666666667,5.30084555770744
192.981,5.71811111111111,571.788888888889,5.13914696649258
157.0546,7.1955,303.15,4.58476834202122
167.8406,8.920775,648.10125,15.0568521593783
188.3839,4.03,690.24,4.81440338982932
121.3276,5.36415384615385,697.016923076923,5.8756281738951
1.0546,22.777,637.075,0.228847110534523
104.060189,23.915,443.7375,5.42340068591654
175.396,49.7,129.175,34.8219758198756
141.2506,5.09,700.977692307692,5.5083916960328
55.7163,2.975,411.4,2.615
39.8456,5.50071428571429,386.507142857143,5.38589701281533
130.386,5.43580181140117,699.019818859883,5.7776136471436
167.8406,8.62899047619048,890.149285714286,14.7495726107542
179.419,36.75,242.4,14.2719129761921
122.90607,5.3435,643.0225,5.45585921280966
188.3839,3.37049875311721,680.970822942643,4.49597206825478
128.2426,12.266545,273.21225,10.1675807571406
148.93092,10.3602857142857,237.285714285714,5.07839462018927
121.3276,5.25030769230769,659.715384615385,5.64855656694176
121.3276,5.655748960931,607.031837073982,5.68117746451943
81.182805,5.74285714285714,357.457142857143,5.32306494495073
122.90607,3.85857142857143,748.239428571428,4.69519087873487
124.90825,5.20530769230769,701.787846153846,5.61722297779325
141.2506,5.16876438986953,659.823484267076,5.55696361312507
192.981,4.91994837855725,665.773726009265,5.24969044752358
68.9784614,23.465,396.57,7.74779162084268
146.8813,33.64,290.4,16.8018570402203
121.3276,5.6474335472044,652.947871010749,5.66380806253976
141.2506,9.38278571428571,270.939642857143,4.32367832288619
122.90607,3.82864285714286,746.421428571428,4.65397438612791
125.3163,6.97061660079051,606.779841897233,12.5731087680856
128.2426,3.99028571428571,737.997714285714,4.75011090740554
80.21207,15.725,281.375,5.53641355030493
122.90607,4.66692537313433,717.598507462687,5.34511691595021
124.90825,5.23497297297297,700.64749034749,5.62676672926152
121.3276,9.47857142857143,302.445714285714,4.3511967108287
83.9493,39.0666666666667,161.45,31.5825725502038
124.90825,3.90757142857143,738.578571428571,4.70078769560844
122.90607,5.20341321044547,695.517050691244,5.63426977099061
167.8406,8.61571428571428,914.328571428571,14.7578196774677
146.5006,12.13275,319.77,10.208162098904
179.93994,33.16464,594.388,9.61517357047703
188.3839,4.06106666666667,661.026666666667,4.70773784977692
124.90825,5.43728571428571,652.036285714286,5.48550769142229
2.00217999999998,6.396,370.268,0.219963633357881
84.271,18.155,368.7582,8.10434914104766
166.9985,35.828,353.72,17.9712196581089
107.931708,4.06941176470588,681.958823529412,5.55635986488428
124.90825,3.85057142857143,738.578571428571,4.66767812751059
192.981,4.74836363636364,648.509090909091,5.13020622078378
78.89968,13.58,368.95,13.22
90.93362,28.44,376.94,3.28
128.2426,3.84535714285714,740.851785714286,4.6644795316327
134.3606,4.20171223021583,726.546043165468,4.90373798730354
122.90607,3.81528571428571,744.852857142857,4.64441293273928
125.3163,14.628,229.405555555556,22.2641765773331
127.243569,7.89333333333333,89.3666666666667,3.25740523866603
0.0,4.77,0.0,0.0
122.90607,3.83651428571429,748.390885714286,4.66201493759591
4.023,31.38,519.809,0.784601809837321
124.90825,5.12693827160494,688.93024691358,5.55231146915504
20.27638,27.7,407.352,1.92093727122985
23.115,9.6,90.65,4.2
121.3276,9.55042857142857,316.455771428571,4.35813578616044
151.2596,5.90415384615385,662.361538461538,6.71403560685952
34.14,13.475,348.025,6.23252557154802
121.3276,5.45982051282051,632.491025641026,5.66905859716062
128.2426,4.71109090909091,587.2,5.1858474095727
191.2006,8.826,204.45,3.75130723881689
176.2176,5.69157142857143,749.102714285714,7.45892886521426
184.5906,4.68034862385321,609.136697247706,5.16511011817712
192.981,5.1002,268.29,4.76663490945132
104.060189,24.835,431.0025,4.00340792325738
100.8113,5.175,210.875,3.5177371988254
141.2506,5.15715384615385,691.287923076923,5.56436479678642
191.2006,4.10713215859031,695.25859030837,4.89014245850491
121.3276,9.521,312.933,4.35175132233318
152.91962,8.18338461538462,684.976923076923,18.1763066382012
122.90607,3.82864285714286,741.369642857143,4.65397438612791
122.90607,5.23959259259259,696.833024691358,5.64152820614112
127.243569,9.045,155.3,3.455
39.75,7.07075,322.27375,2.24036145242235
48.093,22.455,359.09,5.67727707620475
191.2006,5.01923529411765,768.204705882353,6.85266302919496
99.479,17.6833333333333,268.383333333333,15.6974962617893
192.981,8.52033333333333,110.133333333333,4.11709451217995
184.5906,4.03475,563.425,4.67463334792152
134.3606,12.555975,290.86125,9.99274945895147
124.90825,5.16853067532066,692.131061659712,5.57813733013231
192.981,4.91589363099146,705.533355219961,5.27263498814084
132.86532,16.4631578947368,480.473684210526,16.2768049537182
174.2306,7.28022222222222,830.644444444444,12.6932925575131
121.3276,5.31569158878505,696.545872274143,5.65942926832735
106.6993,41.4,154.75,37.59867018925
114.33723072,17.336,358.38,9.28421800691905
192.981,5.12834559062805,695.709827530101,5.63105527888428
192.981,4.72371503957784,699.775461741425,5.14290622058497
192.981,9.195,194.892,3.77437933970607
122.90607,3.82864285714286,741.369642857143,4.65397438612791
121.3276,5.42886666666667,698.355333333333,5.77265942602618
31.03727,8.8,94.7,2.5
121.3276,5.25220483597721,705.674279993839,5.64624341010622
68.47,21.6094117647059,578.832352941177,5.9955694137551
54.97,12.4716,418.54,6.26270240710829
148.88288,12.0668768768769,560.082882882883,15.6796842555649
72.9845,31.4833333333333,252.583333333333,14.1674999754916
191.2006,9.06150133426152,251.453358858336,3.97959094594912
122.90607,3.84642857142857,748.239428571428,4.68665501662945
126.89477,58.32375,533.5375,46.8312909381911
122.90607,9.27530612244898,321.930612244898,4.1235157884152
122.90607,3.75787570621469,651.475706214689,4.62139979849671
121.3276,5.24588461538462,706.357076923077,5.64465807935611
94.7784614,20.6831,397.4529,4.2403448432881
124.90825,5.11184615384615,690.850769230769,5.55041484029872
18.7815,18.2527,452.71905,7.46446030935928
75.6093,14.8343333333333,715.55,32.1917313072092
128.2426,4.92357692307692,702.674423076923,5.4055264574826
124.90825,5.18107692307692,698.952307692308,5.60012865870802
184.5906,5.045875,637.58875,5.83483158006367
121.3276,5.45144,633.58,5.66838862520911
122.90607,3.8473767762308,739.217410650208,4.66137667677101
128.2426,8.90485714285714,219.06,4.37305252748732
188.3839,4.4034128761743,632.515105355342,4.93646468145546
88.664,24.8315,684.3655,2.65078436505122
188.3839,4.34569230769231,661.753846153846,4.93520357906985
184.5906,6.2888,202.68,4.61482387096192
54.97,16.1172,389.86,8.74341993501399
121.3276,4.69979527559055,623.572440944882,5.01204566553054
121.3276,5.23703846153846,704.963538461538,5.63684260353101
121.3276,5.42811659764256,636.610672188595,5.66645839447581
184.5906,4.9265,606.3,5.26100605873059
70.8405,9.06,464.428571428571,8.87030680738512
55.9231968,12.695,382.095,10.005961972744
192.981,9.42123711340206,201.6,4.06477056015021
122.90607,3.863,746.136,4.7181965834416
121.3276,5.34360571428571,701.257228571429,5.71401113044282
45.03938,20.831,318.414,2.12601481650529
121.3276,5.32090795631825,650.541497659906,5.65634050309949
100.82965,18.275856,368.15864,7.94827680112262
8.89,12.25,80.4,5.25
188.3839,7.33625,164.1475,4.62982169608075
192.981,8.80162790697674,163.377906976744,3.86736165714149
25.80362,21.85,320.65,8.57365149746594
154.11932,42.6798333333333,264.027833333333,31.5404281830831
55.0385,18.88,575.162,0.712460525222275
55.0385,19.225,569.818,1.83435956126382
148.88288,12.83125,590.0625,15.6917043668781
146.8813,33.64,290.4,16.8018570402203
90.247,33.84,354.808,1.34699665923862
121.3276,9.59089743589744,253.455512820513,4.38118666921489
192.981,4.8431067961165,666.378640776699,5.17593080836009
192.981,4.72063636363636,699.019545454545,5.12897047568963
53.4028,10.1886666666667,505.946666666667,10.2977194023186
141.2506,4.82602095612312,706.03909626719,5.38011412489933
192.981,9.5346,129.196,3.68276896370109
143.6004,10.0125,300.725,1.53719509171738
172.661569,25.05,117.316666666667,18.178260826236
122.90607,3.83471428571429,738.578571428571,4.6583013524026
122.90607,12.018545,288.37425,10.2607212598811
122.90607,9.71083333333333,367.990833333333,4.66219547411827
76.89515,40.625,309.6125,45.5869247518774
192.981,8.94688888888889,100.066666666667,3.676004728701
164.1558,42.2583333333333,223.983333333333,32.051844937365
157.0546,4.95953846153846,703.003076923077,5.41746254277469
192.981,4.70105882352941,686.901176470588,5.1524496569232
20.27638,28.05,307.7,2.1650635094611
128.2426,4.93403703703704,696.711111111111,5.40115604210995
59.94547,6.22285714285714,484.622857142857,1.63900417750461
192.981,4.8930534974008,669.479548595117,5.24662802583485
50.1285,24.134,24.316,1.44535255214774
98.2287,17.986808,362.7444,8.37642313945135
128.2426,3.93771428571429,737.712857142857,4.72395444862173
122.90607,5.07188593155894,705.002661596958,5.57615610157371
131.3615968,12.5025,352.4875,10.0084036564279
64.2424614,14.1333333333333,164.9,4.85546656414763
122.90607,3.78969646924829,751.093308656036,4.63158185131759
121.3276,5.408,678.738461538461,5.91637854408616
98.2287,18.19484,366.762,8.23454956718338
76.89515,65.0485106382979,598.61914893617,46.422810010502
96.257,27.8,588.578,3.84187454245971
192.3726,9.63,722.276666666667,23.6567216663679
121.3276,5.31385591229444,691.882458888019,5.6349472180271
121.3276,5.45584615384615,690.926086956522,5.78191310787647
124.90825,5.21759845559846,698.614285714286,5.61463788159707
141.2506,5.49396130441567,690.434997659541,6.43181900768402
26.49447,5.616,384.145,1.26945027472524
27.46,14.1888888888889,415.966666666667,4.6978587189495
191.2006,4.71193788819876,656.967080745341,5.08567093076399
122.90607,12.85607,283.3785,10.5089989958654
166.9985,25.0333333333333,139.3,18.5080763151898
135.9646,9.35314285714286,211.607142857143,4.28027560623216
18.7815,18.4975,342.9,7.45214859956509
134.3606,4.16114285714286,734.657142857143,4.89027266048403
122.90607,4.87589961389961,662.930115830116,5.38110581327913
134.3606,14.044425,216.03375,10.9095547236986
124.90825,3.93971428571429,738.769285714286,4.71734936815416
48.987,22.573375,475.99875,8.2245315890557
156.24206,12.9557,138.2025,9.82925808543046
191.2006,3.94436,688.422266666667,4.80941486985683
188.3839,3.53018181818182,648.509090909091,4.24372995923894
110.81997,35.72,363.38,18.3908020488504
98.2287,17.701,363.756,8.87792143466026
33.973185,22.7702,515.718,8.18434175483893
121.3276,4.58461538461538,691.592307692308,5.08934521311188
135.9646,5.16455700325733,699.310912052117,5.55558349968704
191.2006,4.822375,645.49875,5.1810757917034
184.5906,5.067,656.519512195122,5.58235474617971
90.247,35.595,489.8735,1.02517071749051
5.83999999999999,18.38,188.08,1.0777754868246
121.3276,14.0285833333333,267.304166666667,7.63780855305077
188.3839,4.97555555555556,713.141666666667,5.90340619400004
98.2287,17.504,360.364,8.9953612489994
192.981,4.93231205449073,663.220386504039,5.3002697611973
3.892,6.93642,686.6746,0.483473663812208
70.096238,15.78,117.166666666667,10.8761880577097
122.90607,3.83998571428571,749.396314285714,4.67108543516955
33.8603,11.8225,114.4375,8.8788143211805
158.12321,41.845,256.916666666667,32.2742643861431
188.3839,7.39688888888889,147.888888888889,4.20526914040111
121.3276,5.37029770387965,684.996437054632,5.64039182896143
121.3276,5.42306666666667,697.904533333333,5.76741415733448
122.454,27.5547058823529,534.882058823529,7.17090167244314
192.981,4.94365137614679,649.109174311926,5.2552164700966
121.3276,9.75836363636363,247.272727272727,3.78287786726953
126.516,6.66953846153846,676.276923076923,10.224609547673
82.09538,35.55,314.725,11.2963489676975
90.247,34.8,107.24,1.46969384566991
128.2426,3.87314285714286,740.931428571428,4.68102075036056
82.09538,42.75,342.7625,10.7534878062887
121.3276,5.32558814352574,687.050858034321,5.70994902415559
58.214,14.354,445.123,2.58918597246316
55.0385,19.018,511.8062,0.923512858600247
177.194818,8.952,832.484,4.90877744453749
130.09665,41.725,257.956666666667,32.3845417084551
150.287,12.475,343.125,2.72798002192098
61.94765,5.85,480.95,0.54674360666456
121.3276,5.42540579710145,650.016666666666,5.72783304959427
15.196,20.011,323.164,1.80957978547507
71.6206,10.1275,485.045,9.91262428673659
192.981,4.32680664980123,700.347921937116,4.87431420292972
67.7685,19.85,159.15,7.59654526742255
78.89968,11.2182978723404,565.658723404255,10.5072026601308
25.80362,18.88,114.88,9.69997938142139
122.494,9.30090909090909,315.645454545455,7.87202694764587
41.96488,22.4942942942943,336.746396396396,1.47095927838814
0.0,6.3,0.0,0.0
89.5653,3.965,302.175,0.407031939778686
141.2506,5.11876923076923,703.003076923077,5.52833685038827
52.735,36.2392,532.473333333333,19.4613705416654
192.981,5.06284249536751,629.471957998765,5.1307868994972
122.90607,4.83776923076923,693.452307692308,5.37239971669796
60.710818,7.55666666666667,652.55,0.879520071149917
128.2426,3.87580571428571,747.184285714286,4.68606834984253
66.821955,18.1691075,409.3973235,1.50161476532556
192.981,3.4428,785.64828,4.44454390910924
141.2506,5.16646153846154,701.222307692308,5.58333898742685
73.754088,11.2827586206897,376.986206896552,6.1268807930366
141.2506,4.96930769230769,693.699230769231,5.40686295916325
188.3839,4.2645,606.3,4.82696040485107
146.439,41.7883333333333,261.781666666667,32.3201515655825
141.2506,5.34506666666667,660.706666666667,5.69378729806054
74.82,35.2,262.210526315789,15.9311016568221
13.494,37.197,323.575,19.1009709439075
191.2006,4.1329756097561,691.148780487805,4.89606882685247
65.9248414,23.021875,492.7875,7.23397947082897
32.290805,19.3483333333333,427.383333333333,2.36815622138593
121.3276,5.25273076923077,704.426192307692,5.65207239771867
1.68237999999999,21.87,461.205,2.07101424427743
192.981,8.942,168.37,3.92005344351324
122.90607,3.76663716814159,649.836283185841,4.62376477848518
168.1024614,13.8,95.4333333333333,4.38406204335659
73.91366,12.7815,286.1295,9.91647612562043
192.981,4.45372,356.392,4.11887839121283
192.981,4.59591071428571,637.225,5.07542418275411
122.90607,3.83471428571429,738.578571428571,4.6583013524026
139.89971,13.01054,288.909,10.4128334812576
78.09485,66.46,613.702,45.6021096003244
155.006,19.1053804878049,347.375480487805,8.15091521580424
134.3606,4.98691228070175,670.941342486651,5.44995933230772
124.90825,5.35933333333333,696.390666666667,5.7258747531612
50.22421,6.92475,525.5545,1.01220671678269
121.3276,5.25030769230769,659.715384615385,5.64855656694176
176.2176,13.013,295.72125,10.3139542368579
192.981,9.09525,112.575,3.87350460661918
192.981,4.94693333333333,698.516333333333,5.24989873510803
42.7414614,19.46912,463.4295,6.43001043744098
31.093,12.0655172413793,452.241379310345,6.60189501854654
46.6827,36.4857142857143,280.247619047619,38.4351561007601
141.2506,5.12470588235294,769.960882352941,6.98851353179509
59.94547,17.7,465.473333333333,14.943493567436
188.3839,3.50629602888087,653.307581227437,4.23764808915622
192.981,8.43878787878788,204.084848484848,4.23616642797585
168.9024,10.31,379.825,1.02190997646564
121.3276,5.26772393822394,704.399142857143,5.649033295938
121.3276,5.33389562547966,685.176745970836,5.8028441975573
65.9248414,22.3151,445.617,7.86428896913128
82.6233,14.5333333333333,359.233333333333,7.30677007226099
121.3276,5.26418870843001,701.671229698376,5.63995699042055
31.775,18.31904,340.87824,7.99224458324443
152.139,11.031,371.92,7.50378431193221
188.3839,9.95481818181818,201.400909090909,5.24829425654715
17.98478,27.025,261.15,0.389711431702997
128.2426,4.47368334849863,706.020837124659,5.07455713391556
89.3115,6.70571428571429,378.014285714286,7.59322791730115
184.5906,4.45607043407043,619.570106470106,5.01637866696066
58.553,18.72,569.818,0.748064168370602
188.3839,7.79628571428571,187.597142857143,4.25637786031691
192.981,3.4596,754.38,4.46509241113776
156.448,33.9677777777778,349.042222222222,14.3978380149998
81.4226,5.43928571428571,390.683571428571,4.49177337598687
65.9248414,24.3575,440.7,6.42424655115291
122.90607,3.85003571428571,749.695857142857,4.66646200472924
75.35947,9.7,101.95,3.4
80.21207,10.1666666666667,65.0333333333333,4.9815214097257
128.2426,4.91953846153846,685.938461538461,5.39915111013381
192.981,4.6852,686.146666666667,5.09790235554455
13.51362,24.376,311.496,4.31353961382065
71.6206,5.4732,678.06,7.26716259347484
49.0739,24.14,301.49,2.38293936137704
128.2426,3.99374285714286,750.132514285714,4.7539716018315
81.482,18.24512,364.22772,8.02254299992216
50.1285,24.1108,35.1992000000001,1.44330293424492
40.926,6.78857142857143,326.157142857143,7.62070755727245
192.981,4.69281818181818,690.165181818182,5.11570164596984
132.86532,16.4631578947368,480.473684210526,16.2768049537182
196.9697,12.049,688.665789473684,27.6230813699055
22.856,28.4444,354.2634,11.0813947064438
16.1705386,36.2866666666667,518.074666666667,19.3961118669582
121.3276,5.23923076923077,704.389846153846,5.63549042509709
130.00638,25.968,311.652,5.63749731707253
151.2596,5.31569230769231,702.830769230769,5.76731097699139
128.2426,4.01969784172662,734.637410071942,4.75746706027101
126.89477,66.7441860465116,455.157364341085,48.0868124953753
71.755,13.852,372.0735,3.92817973112229
166.9985,30.36,224.16,16.5008605836181
65.9248414,24.7572568553203,463.852194464917,6.01628897770279
135.9646,5.08876923076923,664.984615384615,5.49840919866613
192.981,9.15365,162.482,3.87569841157694
15.414,7.96666666666667,378.6,3.62981481009094
20.01988,6.3585,526.6687,0.509733018353726
40.91028,22.7071,524.356,8.31379868591969
58.51032,17.3136363636364,519.454545454545,0.283317128040862
121.3276,5.42348906468125,661.162221631324,5.77859390222809
192.981,4.68809090909091,697.051909090909,5.10155630362032
134.3606,5.10117647058823,756.526470588235,7.15820720436499
122.90607,12.3387095115681,161.326221079691,10.206551475828
60.84138,12.4742857142857,286.457142857143,12.4064324987862
121.3276,9.56028571428571,231.371428571429,4.35965010766053
134.3606,4.34114285714286,734.911428571428,5.01410135599224
36.9348,13.56,194.676470588235,11.0439123502498
27.0876,100.110952380952,1014.07142857143,21.8644856428479
135.9646,9.37945863057537,253.361390759384,3.6943208055094
121.3276,5.44308626198083,634.665495207668,5.66770838248165
76.57,19.06,195.98,10.7659834664558
112.0305,35.56,363.58,18.647745172004
113.1344614,7.39526184538653,403.46608478803,1.90523690773067
0.0,26.0,0.0,0.0
192.981,5.00402485563645,642.302924930956,5.16357127190815
121.3276,5.06726315789474,569.1,5.36008637835059
136.31906,5.37331968503937,659.674488188976,5.65741494653954
23.115,9.6,90.65,4.2
41.021955,11.64464,462.09984,12.1348558817318
135.9646,5.08470588235294,753.349411764706,6.99544752606761
192.981,9.1316633266533,209.346192384769,3.80355874901284
38.1452,10.31788,505.3176,2.15484233891949
184.6754,10.46,414.86,0.88
148.93092,5.68107692307692,662.9,6.27942141457118
192.981,4.10631992769995,700.181789426118,4.70716147349887
71.755,14.1375,262.0,3.72019404735828
95.609,41.745,178.348333333333,32.3511536373383
62.23788,28.75,393.025,12.5573683548744
93.30062,27.42,521.33,1.86
71.755,13.7705,362.901,3.97374568260225
121.3276,5.30463239875389,690.645560747663,5.67856245674464
65.8973,7.89697819314642,409.225856697819,7.57962508399028
121.3276,5.25192307692308,705.302076923077,5.65090081262119
72.90645,4.72383908045977,698.765517241379,5.38196104257176
83.9493,69.84,510.345,35.2713254641784
125.4233,18.3428571428571,318.9,15.2965782488257
127.5485,18.673675,407.624175,7.58255494502842
121.3276,9.55681086878799,314.125420092957,4.36071028517813
12.782,11.9508,389.86,5.63325726023586
157.0546,7.50244444444444,346.166666666667,3.06991187391108
125.3163,13.9356363636364,255.422727272727,20.2155824563525
128.2426,3.99667142857143,749.606657142857,4.76083828819322
78.09485,41.7316666666667,254.316666666667,32.3651689921262
122.90607,3.8435,748.765285714286,4.67958545554136
121.3276,5.26646153846154,689.536153846154,5.6719347210004
167.8406,8.54531914893617,910.859338061466,14.7257628517103
