superconduct/table40.mean_Valence,superconduct/table40.wtd_mean_FusionHeat,superconduct/table40.wtd_mean_Valence,superconduct/table40.wtd_mean_atomic_radius,superconduct/table40.wtd_std_Valence
4.5,25.99,4.9,195.8,0.3
2.83333333333333,4.79173333333333,2.45333333333333,106.133333333333,1.04935959306405
3.75,5.46062857142857,3.29428571428571,159.477142857143,0.455721003085288
5.0,21.5,4.1,204.95,0.435889894354067
4.33333333333333,67.8,3.71428571428571,125.285714285714,0.67005939426049
2.8,4.429,2.30714285714286,114.785714285714,0.505631550940131
3.75,15.494,3.6,157.0,1.2
5.0,18.9666666666667,5.33333333333333,180.333333333333,0.942809041582063
2.25,3.83727675382197,2.26246606658094,104.39962851836,0.439974579350296
2.25,5.02723076923077,2.07692307692308,116.538461538462,0.266469355010596
3.0,42.0322580645161,3.61290322580645,138.483870967742,0.790157981542961
2.25,3.53018181818182,2.18181818181818,113.727272727273,0.385694607919935
2.4,5.39966666666667,2.06666666666667,111.626666666667,0.249443825784929
4.5,11.0841758241758,4.64835164835165,137.868131868132,1.49264590189078
3.16666666666667,7.94745,3.225,125.7,1.12888219048756
5.0,26.75,5.0,149.0,1.0
2.25,3.80909219858156,2.26241134751773,103.971631205674,0.439945033170804
2.5,5.06338461538462,2.12307692307692,114.815384615385,0.392533871451479
2.0,5.4265,2.0,113.125,0.0
4.5,9.64158415841584,4.48514851485148,129.762376237624,1.49992647599437
3.5,18.27104,3.6296,158.4816,1.19716491762831
2.16666666666667,5.1665,2.06153846153846,114.240769230769,0.240315374643282
2.4,4.0171,2.2,106.25,0.4
2.83333333333333,4.8709431534725,2.40698437705133,105.588289352764,1.02087625092278
2.25,3.89573737373737,2.25252525252525,105.287157287157,0.43446087207286
4.0,22.775,4.5,178.0,0.866025403784439
2.6,5.05184615384615,2.09230769230769,116.246153846154,0.338461538461538
4.0,17.7307891156463,3.66666666666667,147.748299319728,1.87838884983962
2.83333333333333,9.17438888888889,2.13888888888889,164.916666666667,0.821677747652724
4.5,15.65,4.5,139.5,1.5
2.2,4.96107692307692,2.07692307692308,109.538461538462,0.266469355010596
2.2,5.2105,2.07692307692308,114.517692307692,0.266469355010596
2.0,100.102698412698,3.85714285714286,76.9523809523809,0.63887656499994
4.5,31.8,4.6,203.2,0.489897948556636
2.25,3.78563765642776,2.28228100113766,103.654152445961,0.450109361749318
4.0,10.9583333333333,2.66666666666667,123.333333333333,1.49071198499986
4.0,22.7701,4.62,186.22,0.784601809837321
4.5,7.50257142857143,4.86,113.897142857143,1.45714005601972
2.25,3.53018181818182,2.18181818181818,113.727272727273,0.385694607919935
3.0,8.59619047619048,2.9047619047619,92.8571428571428,1.74314335406887
2.66666666666667,4.90705897771953,2.40629095674967,104.99868938401,1.01370025595447
5.0,18.775,4.05,175.925,0.31224989991992
2.25,5.30109867909868,2.07770007770008,115.210567210567,0.267699039268877
2.25,5.4384,2.06666666666667,112.133333333333,0.249443825784929
2.33333333333333,4.8356,2.38,106.053333333333,1.03711137299713
3.66666666666667,9.79285714285714,2.35714285714286,119.785714285714,1.28769688409428
4.33333333333333,25.5,4.33333333333333,161.0,1.24721912892465
3.0,5.73261538461538,2.16923076923077,111.346153846154,0.646153846153846
2.85714285714286,4.8736,2.388,106.294666666667,0.992029569451771
6.0,33.28,6.5,189.6,0.670820393249937
2.5,8.77496031128405,2.11828793774319,105.698832684825,0.428571269958998
2.4,5.25353846153846,2.08153846153846,114.589230769231,0.273660265344464
4.75,13.895,4.525,136.4,1.48302899499639
5.0,15.7426666666667,5.8,135.4,0.748331477354788
4.0,12.645,4.0,134.5,1.0
5.5,16.13,5.86666666666667,134.8,0.498887651569859
5.5,22.82,5.1,172.2,0.3
4.25,6.29977142857143,3.59428571428571,162.32,1.04797569686729
4.0,23.9917,4.724,183.702,0.556618361177567
4.0,21.9425,4.725,184.075,0.499374608885954
2.25,4.67257142857143,2.11428571428571,115.742857142857,0.318157963590287
3.0,11.80626,3.48,125.63,1.15308282443197
2.85714285714286,4.79554966887417,2.38145695364238,106.014569536424,0.975284232539277
4.75,13.5632727272727,5.38181818181818,136.709090909091,0.750536997838192
4.0,17.1333333333333,4.66666666666667,188.333333333333,1.88561808316413
4.0,11.7608,4.84,172.56,0.542586398650021
2.0,8.0,2.0,253.0,0.0
4.0,11.58,4.0,113.5,1.0
3.5,39.625,3.625,150.75,0.484122918275927
2.33333333333333,3.79828571428571,2.28571428571429,103.857142857143,0.451753951452626
2.2,5.23012460579955,2.07691716021844,114.529959233905,0.26645996074903
3.33333333333333,38.837037037037,3.7037037037037,135.925925925926,0.710493559009292
3.0,15.625,2.75,169.75,0.82915619758885
2.6,4.91746236274639,2.39687789390131,105.67958724699,1.01642590435132
2.0,8.54,2.0,194.0,0.0
2.25,3.825,2.27,104.234285714286,0.443959457608462
3.0,36.1547333333333,2.70666666666667,106.513333333333,0.49728149863924
3.33333333333333,8.94688888888889,3.22222222222222,152.333333333333,1.81216738114445
2.8,3.77571493021289,2.29606654448047,102.753982799944,0.500705868110144
4.33333333333333,16.395,5.5,136.0,1.5
2.25,3.83471428571429,2.26428571428571,105.1,0.440952123830019
5.0,19.7,5.0,133.0,0.0
2.4,5.41837333333333,2.06933333333333,112.109333333333,0.254020121687677
2.33333333333333,19.8333333333333,2.16666666666667,137.333333333333,0.372677996249965
3.8,12.50175,3.3625,131.6375,1.20668709697253
2.75,17.6897,3.51,157.7,1.34532523948672
2.25,5.25030769230769,2.07692307692308,114.538461538462,0.266469355010596
2.25,3.55686070381232,2.18328445747801,114.257331378299,0.386899554309641
2.75,4.36257142857143,2.30714285714286,115.007142857143,0.505631550940131
5.5,14.5714285714286,5.57142857142857,143.714285714286,0.494871659305394
3.4,4.1802,4.3,111.4,1.79164728671689
4.0,20.54,4.0,200.0,0.0
3.0,5.6489465648855,2.15267175572519,109.698473282443,0.598640730586188
2.25,5.32537254901961,2.07843137254902,117.098039215686,0.268849200015727
2.66666666666667,9.95798742138365,2.81761006289308,162.295597484277,1.28785007287852
4.66666666666667,22.7485,4.515,177.925,0.865895490229624
4.5,35.575,4.625,165.375,0.484122918275927
3.33333333333333,19.245,3.9,187.65,0.435889894354067
2.0,4.08970263550472,2.0,126.731974142218,4.44089209850063e-16
2.25,5.25030769230769,2.07692307692308,114.538461538462,0.266469355010596
2.75,17.88248,3.544,158.04,1.29308313731175
6.5,33.6,6.7,189.5,0.458257569495584
2.16666666666667,5.11172972972973,2.07722007722008,113.444015444015,0.266940324593724
3.4,4.12334710743802,4.27685950413223,112.628099173554,1.81642007058469
4.0,8.3875,4.25,147.875,0.968245836551854
2.0,2.57296,1.85333333333333,69.4133333333333,0.961850069166476
2.0,5.2468509984639,2.0752688172043,114.619047619048,0.269584159366885
2.0,10.315,2.9,120.45,0.435889894354067
3.0,5.20476923076923,2.38461538461538,119.0,1.07692307692308
2.5,36.2333333333333,2.66666666666667,106.333333333333,0.471404520791032
3.5,18.23648,3.6152,158.5392,1.19863629179163
2.6,3.84135714285714,2.26857142857143,104.386428571429,0.448025145066931
4.66666666666667,20.898,4.26,181.74,0.438634243989226
3.33333333333333,18.2,3.6,158.6,1.2
5.5,22.93,5.65,178.8,0.476969600708473
2.2,5.15742307692308,2.07692307692308,114.49,0.266469355010596
2.2,3.82482142857143,2.26285714285714,104.399285714286,0.44018548965876
2.2,5.01646918209515,2.07030700726506,113.627685337083,0.255663708794363
3.8,13.5405,3.4,138.95,1.24096736459909
2.25,6.287,2.33333333333333,168.5,0.471404520791032
2.42857142857143,10.0785714285714,2.14285714285714,169.371428571429,0.423782770691181
6.0,25.39,6.0,178.85,0.0
3.0,9.461,3.0,112.0,1.0
6.0,28.85,6.0,181.5,0.0
2.0,5.16696296296296,2.03703703703704,116.481481481481,0.331269329999969
3.0,41.8,2.83333333333333,125.166666666667,0.687184270936277
4.66666666666667,21.59,4.3,182.7,0.458257569495584
2.2,4.32245094075571,2.09329808738921,108.830352977764,0.290849710810797
4.5,32.99,5.1,150.7,1.37477270848675
3.0,12.551295,3.23125,138.87875,1.13480105635305
5.0,20.875,5.5,181.25,0.866025403784439
3.8,12.23425,3.30625,128.7,1.15106947553134
2.8,8.55366666666667,3.06666666666667,154.1,1.38884444373331
4.0,22.3125,4.625,181.375,0.695970545353753
2.4,3.84785714285714,2.27,105.082857142857,0.443959457608462
2.6,4.88293237032173,2.39395929087328,105.25541694025,1.01324920417164
5.66666666666667,25.57875,5.25,191.8375,0.433012701892219
5.0,19.685,4.13,177.08,0.439431450854397
2.25,4.92362037037037,2.08873456790123,113.736882716049,0.284360236954142
2.5,5.26267796610169,2.09630200308166,114.429121725732,0.354328560120108
2.25,3.85914654801206,2.26123152002297,104.741782689823,0.439305830793829
4.0,31.8,4.0,125.0,0.0
3.0,3.86,2.42857142857143,110.222857142857,0.728431359084684
2.8,8.42116666666667,3.05833333333333,151.433333333333,1.39221546065575
4.0,19.27195,4.59,163.825,0.807403244977378
2.75,5.04261538461538,2.46153846153846,103.846153846154,1.08240363688233
5.5,22.1,5.25,172.5,0.433012701892219
4.75,6.64428571428571,3.57142857142857,163.271428571429,1.04978131833565
4.2,40.7868852459016,4.09836065573771,132.114754098361,1.25063810641053
2.6,9.30314285714286,2.2,173.571428571429,0.523722936566382
5.66666666666667,25.3975,5.25,192.05,0.433012701892219
5.66666666666667,25.5465,5.25,191.785,0.433012701892219
2.75,4.36257142857143,2.30714285714286,115.007142857143,0.505631550940131
4.33333333333333,64.5,4.1,135.9,0.3
4.33333333333333,19.2373333333333,5.00666666666667,184.013333333333,1.40710893521275
2.85714285714286,9.21325,2.805,157.555,1.29883601736324
2.25,5.43060557768924,2.0796812749004,116.924302788845,0.270799130963608
4.33333333333333,21.3376,4.85,160.223,0.526782687642637
3.75,36.665,3.75,142.5,1.29903810567666
3.5,23.0068965517241,3.6551724137931,149.137931034483,0.475312025934146
2.25,5.25030769230769,2.07692307692308,114.538461538462,0.266469355010596
4.0,23.3007,4.67,186.72,0.693613725354394
5.33333333333333,17.3433333333333,5.4,138.6,0.916515138991168
2.25,3.82257142857143,2.27142857142857,104.685714285714,0.444696640464954
3.8,19.1194731707317,3.87414634146341,149.000975609756,1.36891086422525
4.0,15.9129411764706,4.17647058823529,139.529411764706,0.984305913569501
4.75,22.5,4.75,181.625,0.433012701892219
2.33333333333333,4.40010169491525,2.23728813559322,94.3050847457627,0.425420352474954
3.0,41.75,2.83333333333333,127.833333333333,0.687184270936277
2.25,5.3985,2.025,115.475,0.15612494995996
2.6,9.36071428571429,2.15142857142857,174.64,0.370228831609725
2.25,3.84442857142857,2.25857142857143,104.508571428571,0.437849568799558
2.66666666666667,36.3666666666667,2.73333333333333,104.533333333333,0.442216638714053
4.66666666666667,23.7693333333333,4.72,182.8,0.448998886412873
2.6,5.37422222222222,2.08730158730159,116.928571428571,0.309116541176991
2.66666666666667,3.448,2.72,100.64,1.45657131648265
5.5,26.06,5.925,181.35,0.263391343821318
2.25,9.56028571428571,2.14285714285714,171.571428571429,0.349927106111883
5.0,11.8714285714286,5.42857142857143,130.742857142857,1.39970842444753
2.33333333333333,9.29971428571429,2.14285714285714,167.228571428571,0.349927106111883
3.0,5.03553846153846,2.38461538461538,117.076923076923,1.07692307692308
2.6,5.13869889395932,2.10828370330265,115.986696573594,0.39803862223275
5.66666666666667,70.35,5.05,128.4,1.07121426428143
3.0,3.86242857142857,2.26428571428571,104.555714285714,0.459980035059198
2.6,9.54457142857143,2.17142857142857,171.485714285714,0.413052351280027
2.83333333333333,4.87266666666667,2.38666666666667,106.28,0.991878128714522
4.66666666666667,16.8175,5.7,135.125,1.05356537528527
2.33333333333333,8.01566666666667,2.24722222222222,161.338888888889,0.431397027182303
3.5,18.3368,3.612,146.752,1.19893953141933
5.5,26.016,5.98,180.36,0.14
2.2,9.51921428571429,2.14285714285714,171.55,0.349927106111883
2.16666666666667,4.92811764705882,2.03529411764706,112.6,0.184522201663037
3.0,4.83083333333333,2.46388888888889,106.030555555556,0.976857995416876
4.2,44.0149253731343,4.02985074626866,130.014925373134,1.22132970420769
3.0,3.94371428571429,2.57142857142857,117.562857142857,0.903507902905251
2.25,5.328875,2.078125,115.578125,0.268368188083089
5.5,7.6,5.6,119.0,0.489897948556636
2.2,4.87530769230769,2.07692307692308,114.053846153846,0.266469355010596
4.0,34.0777777777778,4.33333333333333,140.666666666667,1.49071198499986
3.42857142857143,5.17529411764706,2.37647058823529,107.647058823529,0.981912546581898
3.75,14.4116,3.6,156.36,1.2
3.0,5.26277849860982,2.08881680568428,116.261507568736,0.35674582503237
4.33333333333333,20.8975,4.5,178.45,0.866025403784439
2.16666666666667,4.913,2.01923076923077,105.057692307692,0.137335162087363
5.66666666666667,25.12125,5.25,192.7,0.433012701892219
6.0,20.0,6.0,177.0,0.0
2.5,4.02053333333333,2.16,112.28,0.401331118487798
2.5,17.7333333333333,2.63333333333333,152.666666666667,1.30341431973448
3.0,7.28022222222222,2.77777777777778,102.555555555556,1.74977952755818
4.0,12.9450515463918,3.9020618556701,126.360824742268,0.928192943575727
3.0,4.2747963800905,2.56108597285068,104.190045248869,1.0644934626268
2.25,5.25417859892225,2.07698229407236,114.589684372594,0.266563351704092
2.6,5.40415384615385,2.11538461538462,116.423076923077,0.423076923076923
4.66666666666667,10.0974358974359,5.28205128205128,128.935897435897,0.959399329942036
2.2,4.80829402756508,2.09571209800919,111.369065849923,0.294196010006709
2.25,3.84143609560613,2.26477744382424,104.476313152998,0.441214629252186
2.0,9.07525,2.0,172.125,0.0
4.33333333333333,22.498,4.75,184.24,0.433012701892219
2.5,5.21318146718147,2.08725868725869,115.172972972973,0.320640970436719
3.8,19.113756097561,3.86951219512195,148.90487804878,1.3735470393705
2.2,9.31857142857143,2.11428571428571,173.457142857143,0.318157963590287
4.33333333333333,30.425,5.375,178.375,1.11102430216445
2.8,41.39,2.83333333333333,124.766666666667,0.687184270936277
2.2,4.52108045977011,2.05747126436782,107.367816091954,0.232740881969156
6.0,33.5,6.0,187.5,0.0
4.33333333333333,23.16,4.4,154.6,1.113552872566
2.4,3.67222222222222,2.2,111.177777777778,0.4
2.57142857142857,8.26066666666667,2.15555555555556,107.488888888889,0.469304712932064
3.0,46.3506493506493,2.96103896103896,132.454545454545,0.692099355557103
2.25,5.4732,2.08,105.52,0.271293199325011
2.6,5.42490153172867,2.00765864332604,104.342815463166,0.151384527480594
2.25,5.25030769230769,2.07692307692308,114.538461538462,0.266469355010596
2.6,3.84400799885731,2.26939008713041,104.395229252964,0.449400924164827
2.83333333333333,4.79989855072464,2.27173913043478,106.106884057971,0.685300011571657
2.33333333333333,4.98802907421576,2.09181331293037,109.805661820964,0.288762235237096
4.0,10.1078571428571,5.42857142857143,121.762857142857,1.39970842444753
2.25,3.73221270601493,2.28172982110156,103.069728130723,0.449842337940355
4.5,20.9333333333333,5.0,189.333333333333,1.4142135623731
2.28571428571429,4.05339377537212,2.08119079837618,115.510148849797,0.273127905266419
6.5,33.0018,6.9994,188.0012,0.0244875478560022
2.33333333333333,5.87880061823802,2.07959814528594,115.92658423493,0.270670058471517
3.33333333333333,8.70010526315789,2.66315789473684,114.473684210526,1.60006925057892
3.2,41.775,2.93333333333333,126.166666666667,0.703957069398096
4.0,20.08,4.2,176.2,0.979795897113271
2.0,8.32133333333333,2.0,172.0,0.0
5.33333333333333,27.035,5.45,187.3,0.49749371855331
4.5,7.34666666666667,4.33333333333333,160.666666666667,0.471404520791032
2.2,4.84022358346095,2.08422664624809,110.679938744257,0.27772741728156
3.66666666666667,65.4808510638298,3.61702127659574,127.170212765957,0.486113176970037
3.0,5.3172,2.46,111.27,1.15256236273791
2.0,4.99236363636364,2.0,107.922727272727,0.0
3.42857142857143,10.43375,2.765,175.15,1.17037387188881
4.0,26.2236842105263,4.15789473684211,162.631578947368,1.03939040305955
3.33333333333333,5.52502,3.018725,185.06275,0.13555210944504
4.5,22.45,4.25,204.0,0.433012701892219
2.0,9.52171428571429,2.13571428571429,171.121428571429,0.362741826445561
3.0,43.5666666666667,2.83333333333333,126.0,0.687184270936277
4.5,35.2844444444444,4.33333333333333,143.155555555556,1.49071198499986
4.25,5.83571428571429,3.37142857142857,160.685714285714,0.700437181264644
2.25,5.2736228748068,2.07727975270479,114.846986089645,0.267034815195842
2.25,5.25030769230769,2.07692307692308,114.538461538462,0.266469355010596
5.0,24.2333333333333,4.66666666666667,196.333333333333,0.942809041582063
2.16666666666667,8.88971428571429,2.17857142857143,163.785714285714,0.382993046241557
2.66666666666667,3.122,2.56,102.0,1.41647449677006
2.33333333333333,8.08525,2.65,159.2,1.38834433769148
2.5,4.71768974343223,2.11261953027418,109.408358416774,0.347005259191658
5.5,12.5333333333333,5.66666666666667,134.666666666667,0.471404520791032
2.2,5.4384,2.06666666666667,110.909333333333,0.249443825784929
4.66666666666667,14.1,4.66666666666667,177.333333333333,1.24721912892465
2.5,10.6335,1.465,161.9,1.08571405075185
2.5,4.87856994938763,2.11590619325426,111.13023992582,0.375642576621695
4.0,32.6555555555556,4.33333333333333,138.444444444444,1.49071198499986
2.83333333333333,4.91386666666667,2.42666666666667,106.013333333333,1.03503086373735
2.33333333333333,3.73875,2.21875,97.71875,0.413398642353842
2.25,4.91261538461538,2.08461538461538,113.715384615385,0.278308500232701
4.5,27.696,4.52,188.48,0.499599839871872
2.0,2.66210084033613,1.88235294117647,69.1596638655462,0.971669883668051
2.6,3.99315714285714,2.30714285714286,106.550571428571,0.505631550940131
2.16666666666667,5.12740540540541,2.07551669316375,116.362480127186,0.264223243143679
3.66666666666667,34.72,3.8,139.4,0.4
4.66666666666667,12.93,4.25,137.25,1.29903810567666
2.2,5.34506666666667,2.06666666666667,113.08,0.249443825784929
2.25,3.83471428571429,2.26428571428571,104.371428571429,0.440952123830019
5.0,10.0,5.4,130.4,0.8
4.0,37.5263157894737,4.15789473684211,152.552631578947,1.03939040305955
2.83333333333333,9.14175,2.78,157.105,1.30445390872963
4.0,39.0333333333333,4.0,118.666666666667,0.816496580927726
2.83333333333333,11.1274285714286,2.71428571428571,169.554285714286,1.38505138783324
6.0,26.9,6.0,185.1,8.881784197001249e-16
4.0,19.85,4.0,191.0,0.0
2.85714285714286,7.69516666666667,2.17777777777778,103.594444444444,0.528683433483125
2.5,3.44496,2.966,155.626,0.181229136730273
4.0,5.88052,3.686,151.541,0.949422982658415
4.75,6.52142857142857,3.57142857142857,163.071428571429,1.04978131833565
3.66666666666667,43.1514285714286,3.54285714285714,118.914285714286,0.889393280929908
3.66666666666667,22.4833333333333,3.66666666666667,161.333333333333,0.471404520791032
2.2,4.87733755600185,2.077243936351,112.846284566662,0.266978108930301
2.2,5.07992307692308,2.07692307692308,115.995384615385,0.266469355010596
3.5,15.22125,3.625,179.75,0.484122918275927
5.0,13.2446808510638,5.29078014184397,144.985815602837,0.956789898101563
4.0,24.041,4.56,178.42,0.791454357496375
3.0,38.8277777777778,3.57407407407407,132.944444444444,0.735397394506103
2.33333333333333,7.82488,2.04,243.16,0.195959179422654
3.6,12.2005,3.51875,141.175,1.11787675416389
3.5,5.634,2.35714285714286,108.714285714286,1.04246567995189
5.0,26.8,5.0,198.0,0.0
4.33333333333333,25.025,4.5,202.5,0.5
4.5,21.85,4.75,184.75,0.433012701892219
3.25,5.2405,3.25,124.25,1.08972473588517
2.8,4.456125,2.05,118.4875,0.444409720865779
2.2,5.22976061776062,2.07722007722008,114.774517374517,0.266940324593724
5.5,14.5714285714286,5.57142857142857,143.714285714286,0.494871659305394
2.5,33.0354,2.4,131.776,0.8
2.2,9.30814285714286,2.10714285714286,173.178571428571,0.309294787065871
2.25,5.14261538461539,2.07692307692308,116.153846153846,0.266469355010596
3.0,16.8333333333333,3.0,165.333333333333,0.816496580927726
2.2,4.96684615384615,2.07692307692308,114.123076923077,0.266469355010596
3.33333333333333,12.705675,3.25,139.05,1.18848643240047
3.0,5.7125,3.5,164.0,0.866025403784439
2.2,4.79342857142857,2.04761904761905,112.0,0.21295885499998
2.6,4.9724,2.4,105.3,1.01980390271856
3.0,5.23843478260869,2.25391304347826,107.057391304348,0.807496071496352
2.25,3.87114285714286,2.24285714285714,104.885714285714,0.428809457708675
3.0,8.34506849315069,2.82648401826484,98.0228310502283,1.74832782822618
3.33333333333333,8.03948827292111,3.90405117270789,153.850746268657,1.94195201224192
4.0,22.770125,4.49625,178.0375,0.86601728475822
2.6,5.98438461538462,2.08230769230769,115.084615384615,0.293772644852963
2.5,4.80660046547711,2.15515903801396,109.865787432118,0.481599507522197
2.2,5.41933333333333,2.06,112.013333333333,0.237486841740758
4.25,5.66428571428571,3.37142857142857,160.471428571429,0.700437181264644
2.25,3.82742857142857,2.26857142857143,104.268571428571,0.443216444106636
3.8,19.0496780487805,3.86414634146341,148.376341463415,1.37887631099501
2.33333333333333,5.16027160493827,2.07716049382716,112.984567901235,0.266845933114052
2.25,3.82621428571429,2.26928571428571,104.81,0.44358868151402
2.25,3.82742857142857,2.26857142857143,104.268571428571,0.443216444106636
2.2,3.84057142857143,2.26428571428571,104.377142857143,0.440952123830019
3.75,19.165,3.75,128.75,1.29903810567666
2.4,4.85015384615385,2.09230769230769,115.169230769231,0.289459811111181
2.66666666666667,5.01222950819672,2.40983606557377,105.639344262295,1.01427595398413
2.4,4.93095632864545,2.11102886750555,113.840118430792,0.314167882008945
3.5,4.2762,4.34,112.76,1.77324561186543
3.5,18.30752,3.6448,158.4208,1.19542166619147
2.6,5.1228442056792,2.09209516500384,115.950882578665,0.314583597401485
2.25,9.36028571428571,2.14285714285714,174.571428571429,0.349927106111883
2.33333333333333,3.5748384279476,2.21834061135371,107.323144104804,0.413119823764727
2.0,5.27684210526316,2.0,108.210526315789,0.0
2.2,5.40568,2.064,116.912,0.244752936652454
2.2,5.16088461538462,2.07692307692308,115.734615384615,0.266469355010596
2.0,4.768425,2.0,118.1875,0.0
2.8,41.39,2.83333333333333,124.766666666667,0.687184270936277
3.5,18.30944,3.6456,158.4176,1.19532449150848
3.33333333333333,4.91657324180806,2.45330915684497,105.337132495791,1.13311746117122
2.83333333333333,4.73058823529412,2.27058823529412,107.129411764706,0.620971445665725
4.0,7.53171,3.562,146.678,0.898974971842932
2.75,17.822,3.53,154.19,1.31495247062394
2.4,3.82854285714286,2.26685714285714,104.302,0.442317090064656
3.0,42.7333333333333,2.83333333333333,127.5,0.687184270936277
2.8,4.19757489300999,2.30813124108417,107.72182596291,0.505947018034726
2.5,4.94568098159509,2.03680981595092,116.466257668712,0.33026426585754
3.4,4.33716,4.38,114.08,1.66
4.5,16.6026666666667,4.96666666666667,160.483333333333,0.855699843532896
3.0,4.9875,2.29625,111.0575,0.709567429847227
4.33333333333333,27.35,4.75,157.75,0.433012701892219
3.66666666666667,18.43517,4.45,160.079,0.893028554974588
2.25,5.25805546995378,2.07704160246533,114.640986132512,0.266657446839396
2.5,5.63808333333333,2.16666666666667,115.208333333333,0.372677996249965
2.16666666666667,4.62855555555555,2.02777777777778,107.772222222222,0.164335549530545
2.25,3.825,2.27,104.768571428571,0.443959457608462
3.4,3.99205730659026,2.58595988538682,117.696275071633,0.917313886463694
4.0,33.7333333333333,4.33333333333333,140.222222222222,1.49071198499986
2.8,6.6605,2.5375,148.2625,0.568853012649138
3.0,15.2475,2.75,160.0,0.82915619758885
4.75,6.52142857142857,3.57142857142857,163.071428571429,1.04978131833565
3.28571428571429,4.93,2.38823529411765,106.347058823529,0.989285156619297
2.4,5.3398125,2.09375,115.75,0.291480595409025
4.5,31.012,4.82,182.34,0.384187454245971
3.0,38.9833333333333,2.71666666666667,105.333333333333,0.550504818830458
2.4,5.35829333333333,2.07733333333333,112.037333333333,0.267119615320345
5.0,13.9377777777778,4.48888888888889,152.866666666667,0.859514649147276
4.25,13.80275,4.495,136.43,1.5066436207677
2.6,5.21569230769231,2.08461538461538,114.807692307692,0.304696958774436
2.6,5.27707692307692,2.11692307692308,116.455384615385,0.428079514816952
5.5,17.3533333333333,5.86666666666667,140.133333333333,0.498887651569859
4.0,19.2826666666667,5.0,184.173333333333,1.4142135623731
2.85714285714286,4.88013333333333,2.39733333333333,106.397333333333,0.993038882532916
5.33333333333333,15.7893333333333,5.86666666666667,132.066666666667,0.498887651569859
2.33333333333333,4.59898229407236,2.1270207852194,108.177059276366,0.33299625424567
2.6,5.05842023346303,2.09338521400778,117.47859922179,0.340283441386388
3.6,9.976,3.25,127.05,1.08972473588517
3.0,4.725,3.0,165.75,0.0
3.4,12.0805,3.28125,128.125,1.09642529955305
2.4,3.84614285714286,2.26428571428571,104.528571428571,0.440952123830019
3.6,4.02096,4.48,109.28,1.72325273828304
3.33333333333333,15.3517888198758,3.33540372670807,138.739130434783,1.85480440240103
2.6,4.9544,2.4,106.133333333333,1.01980390271856
2.5,4.553,3.7,157.6,0.9
2.6,4.9544,2.4,106.133333333333,1.01980390271856
4.2,34.9555555555556,4.33333333333333,141.288888888889,1.49071198499986
3.0,41.7825,2.83333333333333,126.1,0.687184270936277
4.0,9.52162162162162,4.37837837837838,126.513513513514,1.49506126334479
2.16666666666667,8.74885714285714,2.14285714285714,158.357142857143,0.349927106111883
2.5,9.24890851735016,2.11356466876972,105.589905362776,0.43654678735843
2.0,4.00043528092687,2.0,126.473900585524,0.0
2.5,5.34602496099844,2.09750390015601,115.484399375975,0.333763128053138
2.4,5.44026666666667,2.06933333333333,112.162666666667,0.254020121687677
2.4,13.9356363636364,2.09090909090909,165.636363636364,0.416597790450531
3.33333333333333,23.0224,4.56,186.12,0.897997772825746
2.25,5.3346379494482,2.07119971520114,113.040939836241,0.257158153198408
3.0,7.25,3.5,172.0,0.866025403784439
2.33333333333333,4.61671875,2.0625,107.78125,0.242061459137964
2.75,17.609,3.5,163.1,1.36014705087354
2.83333333333333,4.8888,2.48,108.253333333333,1.06282642044691
2.0,6.3224,2.0,174.0,0.0
2.33333333333333,9.58290909090909,2.18181818181818,170.136363636364,0.385694607919935
2.25,5.25030769230769,2.07692307692308,114.538461538462,0.266469355010596
4.33333333333333,21.54625,4.7125,183.925,0.452596674755792
3.0,17.066,3.4,156.6,1.49666295470958
2.0,4.01825,2.0,126.75,0.0
2.25,5.15437720718637,2.07710694733596,116.316755339656,0.266761065390895
2.25,5.49361290322581,2.08064516129032,117.758064516129,0.272289403486034
3.33333333333333,8.02755555555556,3.97777777777778,147.911111111111,1.93779816503037
2.0,3.99233374536465,2.0,125.8739184178,0.0
2.5,9.92,2.61,128.53,0.487749935930288
3.0,25.7243333333333,3.1,152.833333333333,0.869865890046659
3.14285714285714,8.68005555555555,2.86666666666667,168.216666666667,1.1323525167642
2.4,5.16365384615385,2.08846153846154,114.434615384615,0.283964953250496
2.25,5.48936502820306,2.08058017727639,117.701853344077,0.272189294988792
2.75,4.354,2.31,114.855714285714,0.512319654679994
2.83333333333333,4.64235294117647,2.25882352941176,108.164705882353,0.597109531315272
3.0,8.920395,2.8975,83.635,1.81576258084586
2.66666666666667,4.69455014326648,2.0974212034384,105.426934097421,0.509754924775278
2.33333333333333,5.82872333848532,2.08423493044822,115.949768160742,0.277739818788386
2.6,4.9544,2.4,106.133333333333,1.01980390271856
2.25,5.62431404958678,2.08264462809917,119.487603305785,0.27534431816459
2.5,4.822375,2.29375,110.725,0.676358586476138
2.83333333333333,9.3789,2.59,159.61,1.18401858093528
2.8,5.66255555555556,2.69444444444444,117.244444444444,1.22971190041598
3.0,43.5666666666667,2.83333333333333,126.0,0.687184270936277
2.4,5.21107692307692,2.1,113.2,0.3
2.2,3.84935714285714,2.26428571428571,104.385714285714,0.440952123830019
4.66666666666667,17.6,4.66666666666667,172.666666666667,1.24721912892465
4.0,21.0132,3.608,161.432,0.813840279170305
4.66666666666667,22.8808,4.716,184.936,0.450936802667513
2.4,4.23876923076923,2.11538461538462,109.769230769231,0.319485533189157
