superconduct/table16.entropy_atomic_radius,superconduct/table16.range_atomic_radius,superconduct/table16.std_atomic_radius
1.33561079519396,141.0,50.808463861841
0.972142053297261,147.0,61.0264059422003
1.07322163695517,94.0,38.4013888637725
1.70974109881092,174.0,59.8871624158485
1.25527833290783,205.0,78.649141762641
1.09813177971384,13.0,5.71547606649408
1.71775640636934,171.0,55.8688941481155
1.08725007083712,61.0,27.0678160675491
1.50657959048196,190.0,61.8566083777635
1.50301899461572,205.0,69.6178138122708
0.53641174572236,134.0,67.0
1.06411004134196,120.0,49.5670141211763
1.037297160667,142.0,60.5383257853146
0.688831503276635,35.0,17.5
1.36595602737166,84.0,31.4880929876676
1.07565642323821,73.0,29.9146935282461
1.86883893887724,205.0,60.6677132301147
1.25924397214289,205.0,75.2375404967494
0.689811525018257,32.0,16.0
0.672061177844016,53.0,26.5
1.02526453392996,162.0,67.4405087630737
1.51142177698867,199.0,66.495112602356
0.693126368761041,2.0,1.0
1.7119928218524,171.0,58.3078515772581
1.37428592351261,70.0,28.0301177307553
0.680946079651897,41.0,20.5
1.71713704316059,171.0,53.5249163162976
1.51953736136792,171.0,58.6085318021191
1.28638341068178,145.0,59.1750580903813
1.87930160701315,171.0,53.6332976074089
0.69311466199726,2.0,1.0
1.71884272458674,146.0,48.1306093412036
1.50121758487734,205.0,69.9228145886591
1.36597705051427,80.0,32.1675302129337
1.70634745186829,205.0,61.3668386743923
0.693126368761041,2.0,1.0
2.01392715391857,205.0,53.5243811267351
1.50121758487734,205.0,69.9228145886591
1.25670056650299,205.0,77.5258021564434
1.05969194102179,114.0,47.2252286624662
1.08026661700035,93.0,38.0555150040335
1.50841278904494,166.0,65.7133167630428
1.33770223288979,139.0,58.5256354087677
1.25670056650299,205.0,77.5258021564434
1.50638452816775,205.0,65.6152421316877
1.50121758487734,205.0,69.9228145886591
1.08438467008606,62.0,27.3536509852382
1.51912201942685,171.0,58.7857125499045
0.689351675745304,33.0,16.5
1.49729446844007,205.0,72.5462611028301
1.87706797448436,171.0,54.0256930562124
1.28299625751195,158.0,60.6753656766896
1.50121758487734,205.0,69.9228145886591
1.07957410384224,73.0,30.8004328973907
1.07445716044367,80.0,35.9753001686188
1.25670056650299,205.0,77.5258021564434
0.640991686376498,97.0,48.5
1.2249297411039,142.0,61.7550605213856
1.70118118273985,205.0,70.2695208148992
0.684690187984126,20.0,10.0
1.50301899461572,205.0,69.6178138122708
1.50657959048196,190.0,61.8566083777635
1.51953736136792,171.0,58.6085318021191
1.52086972627758,164.0,60.3503106868556
1.50703787908107,161.0,66.5209741359821
1.25670056650299,205.0,77.5258021564434
1.36257013528565,69.0,25.7524270700841
1.37066243550787,83.0,33.1096662622866
1.26017526380072,205.0,73.1552287946665
0.667636458871538,65.0,32.5
1.25366237079374,205.0,79.8717722352522
0.972142053297261,147.0,61.0264059422003
0.689758476837108,26.0,13.0
1.50630397414132,205.0,70.9551971317112
1.04534389287856,78.0,33.0790299468141
1.50338111785367,205.0,73.2628145787479
1.8791017162238,171.0,49.2420096076925
0.622325881517876,103.0,51.5
1.01728586898529,128.0,52.9402178562449
1.50121758487734,205.0,69.9228145886591
1.50668881808513,205.0,69.4452302177767
1.88017801292751,171.0,51.7379582756279
0.622325881517876,103.0,51.5
1.34145421905973,89.0,36.155048056945
1.08726035387643,51.0,22.9540604009158
0.677947135917807,72.0,36.0
0.667385793066912,73.0,36.5
0.668248477664539,56.0,28.0
1.49793421234538,205.0,78.9186923358465
1.02251629087318,156.0,64.7679619016137
1.50875989419117,205.0,68.6352679021507
1.50889625036342,205.0,67.3361715573435
0.972142053297261,147.0,61.0264059422003
1.50528313780229,205.0,69.3553170276079
1.71505309195716,171.0,53.7486433937329
0.670338558499731,60.0,30.0
0.502897591249189,198.0,99.0
1.25775303954432,205.0,76.6452868740146
1.49279239184479,199.0,71.6586352088846
1.25460859180271,205.0,79.1612278833521
1.42634803741225,191.0,71.2168519382878
1.05018210057105,129.0,53.7215040742532
1.49319559921067,171.0,63.9456018815993
1.52408327859145,159.0,56.2601102025227
1.70733389361897,205.0,61.5126454930655
0.502897591249189,198.0,99.0
0.615258027986311,111.0,55.5
0.955643205075491,171.0,72.8941393772885
1.25670056650299,205.0,77.5258021564434
0.669106632962492,76.0,38.0
1.71713704316059,171.0,53.5249163162976
0.692564080898391,14.0,7.0
1.50732079160841,205.0,67.2113085722931
1.09298504067354,33.0,15.1070255914995
1.27854454779025,158.0,57.9396237474839
0.569582137753803,127.0,63.5
1.49957199231234,152.0,63.9293359890434
1.27069036799308,171.0,68.7204481941147
0.977019551121351,153.0,65.7419196555744
1.26330558899854,199.0,72.2958332132634
1.26017526380072,205.0,73.1552287946665
1.06471704691648,83.0,37.5854581808798
1.50301899461572,205.0,69.6178138122708
1.52628307024617,158.0,54.2932776686028
1.50121758487734,205.0,69.9228145886591
1.09314191593898,39.0,17.5182444579612
1.70546839889502,205.0,63.0132261248912
1.25048423025934,205.0,82.1857651908163
1.51930994512839,171.0,58.7605309710523
1.51953736136792,171.0,58.6085318021191
0.975435423513116,140.0,60.642852468824
1.87904233108332,171.0,53.6161717912704
1.37540699315619,62.0,22.4318412084251
1.28299625751195,158.0,60.6753656766896
1.05873353053348,128.0,52.427728032661
1.00471073937755,141.0,62.6578007912822
1.09289147560417,38.0,16.8588914885357
0.689265727122633,28.0,14.0
1.25924397214289,205.0,75.2375404967494
1.06504192294116,105.0,42.882267767562
1.09383108378687,33.0,13.7194104181711
1.52648693564351,155.0,55.0032726299081
1.05585872661856,90.0,40.2768199119819
1.28728225644601,147.0,58.0877568855951
1.0651718343216,105.0,43.1508980207828
1.00877781522411,95.0,38.9900272149459
1.09383108378687,33.0,13.7194104181711
1.87144279943113,205.0,59.6629991652092
1.2481044493831,205.0,83.3947690206046
1.51066440940134,161.0,64.4627023944854
1.0883307968435,55.0,25.4689353265241
1.06503443293585,95.0,38.8186667582606
1.51953736136792,171.0,58.6085318021191
0.690876944773402,26.0,13.0
1.50367904862732,205.0,69.5212197821644
1.07515842728532,74.0,33.1595469745224
1.50699778198989,205.0,70.4062497225921
1.50875989419117,205.0,68.6352679021507
1.51652557481018,171.0,60.5818454654528
0.69266883879431,12.0,6.0
1.27527399052522,171.0,65.5796271718588
1.50121758487734,205.0,69.9228145886591
1.4993643976285,205.0,70.2720428050871
0.680686820991546,46.0,23.0
2.14196070533239,174.0,48.9560145234954
1.51912201942685,171.0,58.7857125499045
1.50121758487734,205.0,69.9228145886591
1.04544971622314,113.0,46.1326589546085
0.521964761250327,176.0,88.0
1.71713704316059,171.0,53.5249163162976
0.67623549832384,53.0,26.5
1.52027198000205,171.0,58.6665151513195
0.689200593710912,38.0,19.0
0.692754081620597,9.0,4.5
1.88148627552799,171.0,52.9134834866679
1.25670056650299,205.0,77.5258021564434
1.70479649297239,205.0,61.5830514201937
1.52027198000205,171.0,58.6665151513195
1.38207679901076,33.0,13.0862523283024
1.50445986331947,205.0,69.4244913557168
0.681161162243196,53.0,26.5
1.24467577122863,190.0,70.6894617322837
1.26017526380072,205.0,73.1552287946665
0.692781905987648,10.0,5.0
1.50362197531259,205.0,72.5468124730508
0.680082904835761,55.0,27.5
0.682431598719674,51.0,25.5
1.52027198000205,171.0,58.6665151513195
1.04695434577726,111.0,45.3308822866806
0.660749625724677,80.0,40.0
1.4494960756899,153.0,58.4225983674126
1.04180135388196,119.0,48.5866922795395
1.35127142205679,103.0,36.966200778549
0.955805570315774,171.0,72.6284303072075
0.693037111274792,5.0,2.5
1.27550171401872,171.0,65.415976641796
1.06265232794274,86.0,39.2031744746377
0.688633897209436,30.0,15.0
0.565423118149571,131.0,65.5
1.25670056650299,205.0,77.5258021564434
1.52385391214664,158.0,55.8834501440274
1.07355226340619,80.0,34.2669260690571
1.51276457337454,178.0,64.2102795508632
1.87817953601387,171.0,53.2242080873977
1.51953736136792,171.0,58.6085318021191
1.27527399052522,171.0,65.5796271718588
1.25366237079374,205.0,79.8717722352522
1.3154236522947,155.0,60.280075481041
1.04379297592762,142.0,58.5225502596127
1.70088661311757,205.0,70.6352131258435
1.06397604893597,95.0,38.9444048184931
1.25366237079374,205.0,79.8717722352522
1.51953736136792,171.0,58.6085318021191
0.692585295094539,12.0,6.0
1.50703211965634,205.0,70.3380409167045
1.70541506248645,190.0,63.1860128685314
1.70142304847052,205.0,69.8937685984158
1.25670056650299,205.0,77.5258021564434
1.45864478852073,143.0,55.3281122034721
1.70469788154554,205.0,66.3544773671428
1.08308099001823,60.0,24.6080384337223
0.493565192025465,150.0,75.0
1.06638860049171,87.0,38.4967531098403
1.03767142697922,125.0,53.7049552855435
0.693043364129368,5.0,2.5
0.648798664680478,94.0,47.0
1.49913731145543,205.0,77.6994208472624
1.50669221981227,159.0,66.7185131728818
1.25048423025934,205.0,82.1857651908163
1.2481044493831,205.0,83.3947690206046
1.03618228003977,130.0,54.4691553898983
1.49543391929219,217.0,80.1513568194575
1.06727907309972,74.0,31.7909840468436
0.652970000447302,87.0,43.5
1.5174620687724,171.0,62.9520452408021
0.955805570315774,171.0,72.6284303072075
1.50788835646841,199.0,69.9439775820621
1.50703211965634,205.0,70.3380409167045
1.49977951475811,205.0,71.8426057433888
1.25670056650299,205.0,77.5258021564434
1.50301899461572,205.0,69.6178138122708
1.08402453889614,53.0,21.853044537445
1.29158890486918,137.0,51.4993932003087
1.33019538851108,146.0,55.8452101795669
1.09150892533416,42.0,17.1529071070248
1.27550171401872,171.0,65.415976641796
1.28992864505503,145.0,56.7819293437622
1.27668476958928,147.0,55.939141037381
1.49986114126876,205.0,76.7932288681756
1.38313253872783,33.0,13.2759180473518
1.50711486999869,205.0,69.7785067194763
1.50445986331947,205.0,69.4244913557168
1.87904233108332,171.0,53.6161717912704
1.28728225644601,147.0,58.0877568855951
0.692156265992678,15.0,7.5
0.689758476837108,26.0,13.0
1.50703211965634,205.0,70.3380409167045
1.49187332206461,205.0,71.7924787146954
1.50121758487734,205.0,69.9228145886591
1.52179852150714,171.0,59.0274512409269
1.49319559921067,171.0,63.9456018815993
0.686135750130559,33.0,16.5
1.0900262608536,53.0,22.3059533657621
1.08620303307123,62.0,26.1576417557513
1.88122655871383,171.0,49.6436279487949
1.25878050352551,205.0,72.5827114401219
1.50011174221312,205.0,76.3450063854867
1.27872030810402,171.0,60.6892700565759
1.35232382319862,82.0,34.5425462292518
1.51816265358845,171.0,62.541506217871
1.25316722482293,205.0,80.2387063704295
1.50703211965634,205.0,70.3380409167045
1.3832918977851,33.0,12.8160056179763
2.01735835823067,174.0,51.8722890857922
1.27527399052522,171.0,65.5796271718588
1.50669221981227,159.0,66.7185131728818
1.04534389287856,78.0,33.0790299468141
0.689758476837108,26.0,13.0
1.49725721357831,205.0,79.5472186817365
0.689009238476659,29.0,14.5
0.640931783757109,82.0,41.0
1.3813167117091,40.0,16.5604951616792
1.09847040879989,7.0,2.94392028877595
0.527505264031582,142.0,71.0
1.35922179975008,105.0,37.6721050646231
1.08603723985711,68.0,29.1699998095456
1.05506698618263,108.0,45.7626728046147
1.49986114126876,205.0,76.7932288681756
1.04529378805699,111.0,47.9884245301811
1.08582688454097,57.0,24.6891789161883
1.82264012354726,177.0,62.4271003422621
1.48232389850379,142.0,56.1512243855822
1.27878177544326,159.0,61.9974797874881
1.50121758487734,205.0,69.9228145886591
1.07107691660779,87.0,36.9353790047188
1.09803523444651,15.0,6.12825877028341
1.09630626429892,28.0,11.5854314646552
1.33645709833398,139.0,50.0849278725646
1.50528313780229,205.0,69.3553170276079
1.70866627452003,205.0,61.6840065711256
1.52245266841042,171.0,58.5238412956634
1.07355226340619,80.0,34.2669260690571
1.25670056650299,205.0,77.5258021564434
1.06727907309972,74.0,31.7909840468436
1.50875989419117,205.0,68.6352679021507
1.07621878762964,80.0,32.9342779891509
1.71627746325099,171.0,55.0868001934724
1.25670056650299,205.0,77.5258021564434
1.50876082463463,205.0,65.4357700344391
0.642479175495818,95.0,47.5
1.08670959643264,53.0,22.0050499254653
1.27157465532141,183.0,67.4439582171747
1.51816265358845,171.0,62.541506217871
1.50476600034483,205.0,72.1925203881953
1.51816265358845,171.0,62.541506217871
1.71713704316059,171.0,53.5249163162976
1.33770223288979,139.0,58.5256354087677
0.690525017076193,27.0,13.5
1.4391357151859,164.0,61.9464284684759
1.87117650841148,205.0,59.7265879330341
1.7082401644364,180.0,60.9245890881141
1.42217879228978,196.0,72.8329595718861
1.49907316990715,146.0,58.7176293799401
1.50699778198989,205.0,70.4062497225921
1.00789432814179,131.0,60.609863517051
1.07200160410564,84.0,36.1109401705356
1.7119928218524,171.0,58.3078515772581
1.71381853710979,171.0,57.9108510269592
0.692201702962277,13.0,6.5
1.25775303954432,205.0,76.6452868740146
1.04705644359886,142.0,58.0937938930562
1.26330558899854,199.0,72.2958332132634
1.06741119866373,97.0,40.1081870279207
1.80733371023796,205.0,74.0631280650197
1.50269254000291,205.0,74.558433459938
1.51930994512839,171.0,58.7605309710523
1.71894712696757,171.0,52.9360200829475
1.50011174221312,205.0,76.3450063854867
1.8767738761722,178.0,55.7076919175037
1.71677361554529,171.0,53.5028555831888
1.71789837750417,171.0,53.0013102563407
1.63793982874594,164.0,63.8924878213394
1.87557528634355,171.0,54.3555941209817
0.658298218050665,79.0,39.5
1.50121758487734,205.0,69.9228145886591
1.48183566598751,250.0,83.2168252218264
0.686961576597323,39.0,19.5
1.71178509268526,171.0,55.2682850587327
1.5092445266524,199.0,68.4005847928218
1.50269254000291,205.0,74.558433459938
1.50118356007673,205.0,75.9752591308513
1.71197538174677,183.0,60.3977556610251
1.07001439599305,94.0,39.8775904766351
1.69975065184595,205.0,67.3143537607116
1.50121758487734,205.0,69.9228145886591
1.50630397414132,205.0,70.9551971317112
1.70733389361897,205.0,61.5126454930655
1.57728116774283,117.0,44.0027271882096
1.50889625036342,205.0,67.3361715573435
0.93406213460156,195.0,79.6171394166413
1.0776640243562,76.0,31.084115271666
1.70417697243994,205.0,67.3102270584988
1.50669221981227,159.0,66.7185131728818
1.09682261112398,21.0,8.5764535535124
1.63793982874594,164.0,63.8924878213394
0.691761498852418,20.0,10.0
0.691433662206757,23.0,11.5
1.87143257263515,199.0,62.7749462568549
1.70991879584892,190.0,61.5458275506057
1.7119928218524,171.0,58.3078515772581
1.70587176697101,205.0,65.9227241211675
1.25670056650299,205.0,77.5258021564434
0.660749625724677,80.0,40.0
1.50777875032541,205.0,69.6660606034244
0.690525017076193,27.0,13.5
1.49874704639783,205.0,78.1163235181995
1.25670056650299,205.0,77.5258021564434
1.42217879228978,196.0,72.8329595718861
1.8822754924086,171.0,49.813529839814
1.50889625036342,205.0,67.3361715573435
1.25790066687621,205.0,72.5895998060328
1.27527399052522,171.0,65.5796271718588
1.51142177698867,199.0,66.495112602356
1.08620303307123,62.0,26.1576417557513
1.01498762903169,123.0,55.7753430190159
1.71713704316059,171.0,53.5249163162976
1.49986114126876,205.0,76.7932288681756
1.49793421234538,205.0,78.9186923358465
1.38530075312612,21.0,8.31790237980706
1.07445716044367,80.0,35.9753001686188
1.06199359142503,87.0,39.4658783705058
1.50301899461572,205.0,69.6178138122708
1.71713704316059,171.0,53.5249163162976
1.71738865543458,171.0,53.8846504633328
1.7018581351367,205.0,65.0760239173299
0.660749625724677,80.0,40.0
1.35365601052135,117.0,42.4109360896456
1.88045693602547,171.0,49.813529839814
1.70423924112646,205.0,61.6891850777392
0.916061154827776,217.0,88.8181663099766
1.49725721357831,205.0,79.5472186817365
1.49986114126876,205.0,76.7932288681756
1.06131254706084,92.0,40.8357142163028
1.7119928218524,171.0,58.3078515772581
1.87104235153137,190.0,58.2506897567991
1.25670056650299,205.0,77.5258021564434
0.641219554371333,92.0,46.0
1.66188554486315,153.0,57.5953316009399
1.71713704316059,171.0,53.5249163162976
1.50445986331947,205.0,69.4244913557168
1.49986114126876,205.0,76.7932288681756
0.690486399664173,28.0,14.0
1.25670056650299,205.0,77.5258021564434
1.49913731145543,205.0,77.6994208472624
1.08725007083712,61.0,27.0678160675491
0.691761498852418,20.0,10.0
1.49874704639783,205.0,78.1163235181995
1.50732079160841,205.0,67.2113085722931
1.03794581634913,103.0,45.2572891612193
1.25670056650299,205.0,77.5258021564434
1.49954544930429,205.0,77.2217585917337
1.50338317138686,205.0,66.3704753636736
1.51953736136792,171.0,58.6085318021191
1.50832754035259,205.0,67.321319060161
1.63042636157927,171.0,68.2855524006848
1.70092138979063,205.0,65.891324669236
1.51953736136792,171.0,58.6085318021191
1.50732079160841,205.0,67.2113085722931
0.692156265992678,15.0,7.5
1.69074348503519,205.0,73.8195999266681
1.87148908923965,205.0,60.3973239034138
1.70627022679518,205.0,65.5837039379618
1.50119778329526,199.0,64.7011591859064
1.5013681920796,205.0,71.6005586570384
1.52142494596547,171.0,59.5885895117513
0.691435322938162,21.0,10.5
1.09122015648338,52.0,21.853044537445
0.688633897209436,30.0,15.0
1.09680854076179,30.0,12.684198393627
1.25239790075104,205.0,80.8033879240221
1.50703211965634,205.0,70.3380409167045
0.688374229515595,37.0,18.5
1.26280491733105,152.0,62.2595374219886
1.08026661700035,93.0,38.0555150040335
1.52105462229988,171.0,58.6808316232822
1.50475541019654,171.0,61.0835493402274
1.25924397214289,205.0,75.2375404967494
1.50490541781927,205.0,72.6872753650871
1.45637559724317,153.0,59.6992462263972
1.70661714206786,205.0,62.7891091051802
1.35575661036904,93.0,33.2753662639497
1.07322163695517,94.0,38.4013888637725
1.35742739472662,111.0,40.9420321918685
1.87904233108332,171.0,53.6161717912704
1.25670056650299,205.0,77.5258021564434
0.689774038862384,22.0,11.0
0.693133183126141,2.0,1.0
0.54962173214137,116.0,58.0
1.08994907682905,57.0,23.2808934536456
1.56213306383577,139.0,55.966418502527
0.659610993599049,77.0,38.5
0.692103244874878,18.0,9.0
1.86997433172069,205.0,60.7980934180119
1.50445986331947,205.0,69.4244913557168
0.69280088019564,10.0,5.0
1.50367904862732,205.0,69.5212197821644
0.688374229515595,37.0,18.5
1.50875989419117,205.0,68.6352679021507
1.70733389361897,205.0,61.5126454930655
1.7157756749221,171.0,53.7235723144154
1.25670056650299,205.0,77.5258021564434
1.34130793677284,140.0,50.056842689087
1.50703211965634,205.0,70.3380409167045
1.49646318625534,205.0,73.0900814064398
1.52673976722203,155.0,54.7379210419979
0.615258027986311,111.0,55.5
1.69929991532616,205.0,73.4476381890906
1.71713704316059,171.0,53.5249163162976
0.69311466199726,2.0,1.0
1.70726424416759,205.0,62.6950290427133
0.973119172089837,145.0,61.5160322373137
1.25670056650299,205.0,77.5258021564434
1.08364008694738,53.0,22.8375908439475
1.51088442188358,190.0,67.4002967352518
1.50732079160841,205.0,67.2113085722931
1.50121758487734,205.0,69.9228145886591
0.681022679578309,46.0,23.0
1.04225316158928,119.0,49.9355139710763
1.3154236522947,155.0,60.280075481041
0.654156988890261,86.0,43.0
0.691179851905813,19.0,9.5
1.50889625036342,205.0,67.3361715573435
1.84400659244716,205.0,69.5718685817708
1.70118118273985,205.0,70.2695208148992
0.692346967089961,15.0,7.5
1.50338111785367,205.0,73.2628145787479
1.07098047409146,65.0,29.1318840219212
1.52162352663821,171.0,59.159445568734
1.70765071722512,190.0,62.2967807265262
1.70874032930788,183.0,60.3241245274227
1.34453402712672,82.0,34.0101087913579
1.72249118429474,146.0,47.652970060171
1.52673976722203,155.0,54.7379210419979
1.71923629971532,171.0,54.0290559688848
1.87104235153137,190.0,58.2506897567991
1.52027198000205,171.0,58.6665151513195
1.07077075160846,88.0,39.7324384686702
0.910771760220997,250.0,102.496612410145
1.08360635832796,58.0,26.2424592343528
1.6518207452336,164.0,62.26823695379
1.50064639308963,205.0,69.3991354413007
1.5174620687724,171.0,62.9520452408021
1.61112868962979,196.0,75.1480021173033
1.51930994512839,171.0,58.7605309710523
1.34244374262868,139.0,51.3292070852453
1.0055755757243,133.0,62.230753383409
0.69266883879431,12.0,6.0
1.49564207281212,205.0,74.9276984832712
1.27527399052522,171.0,65.5796271718588
1.54144392824125,132.0,45.4972526643093
1.09382362229344,36.0,14.7271480229163
1.37838365395097,54.0,22.0836477965032
1.51930994512839,171.0,58.7605309710523
1.50669221981227,159.0,66.7185131728818
1.70319279426546,205.0,65.4140657657052
1.04586797224493,142.0,60.5383257853146
1.36218646779271,92.0,35.9826347006441
1.50719842675322,205.0,67.3159713589576
1.4282570381417,205.0,82.4461036071445
1.0756018381909,80.0,33.2298393348843
1.51059569924106,190.0,68.0499816311511
1.49986114126876,205.0,76.7932288681756
1.51912201942685,171.0,58.7857125499045
1.04180135388196,119.0,48.5866922795395
1.36741158739235,74.0,27.8702350187436
1.05172289554787,103.0,42.0819306696935
1.49986114126876,205.0,76.7932288681756
1.2481044493831,205.0,83.3947690206046
1.36052481241985,83.0,32.6218868246458
1.6308666321215,211.0,76.0601005053825
1.25924397214289,205.0,75.2375404967494
1.37198861369761,77.0,31.3767429794745
1.24779695305753,205.0,84.0903531922658
0.692103244874878,18.0,9.0
0.691658838720357,18.0,9.0
1.52086678138862,171.0,58.6631059525491
0.692329614061252,15.0,7.5
1.25670056650299,205.0,77.5258021564434
1.63793982874594,164.0,63.8924878213394
1.3154236522947,155.0,60.280075481041
1.50875989419117,205.0,68.6352679021507
1.25924397214289,205.0,75.2375404967494
1.06080314383538,84.0,36.5786823163438
1.5013681920796,205.0,71.6005586570384
1.50367904862732,205.0,69.5212197821644
1.2481044493831,205.0,83.3947690206046
1.51295098632587,183.0,65.6152421316877
1.71738865543458,171.0,53.8846504633328
1.8767738761722,178.0,55.7076919175037
1.28299625751195,158.0,60.6753656766896
1.7157030311781,171.0,55.5600275977853
0.652970000447302,87.0,43.5
0.693022783677198,5.0,2.5
1.49986114126876,205.0,76.7932288681756
1.50703211965634,205.0,70.3380409167045
1.08438467008606,62.0,27.3536509852382
1.70446036316523,205.0,67.6496283967785
1.09761033845828,19.0,8.04155872120988
1.52452288989561,158.0,57.7006065826002
1.34250072449887,85.0,35.4497884337834
0.690875060112465,25.0,12.5
1.71912365609337,171.0,54.3090436504108
1.25670056650299,205.0,77.5258021564434
1.38207679901076,33.0,13.0862523283024
1.02621809242678,142.0,63.8957484240279
1.22774280420786,150.0,60.1414998150196
1.49884979643124,205.0,78.009230223096
1.69497451314264,171.0,62.7579122944315
1.50732079160841,205.0,67.2113085722931
1.50516606033319,205.0,72.4513629961507
1.50301899461572,205.0,69.6178138122708
1.25670056650299,205.0,77.5258021564434
0.689597271578374,32.0,16.0
1.04534389287856,78.0,33.0790299468141
1.50994811706901,199.0,64.7283554557043
0.565423118149571,131.0,65.5
1.7119928218524,171.0,58.3078515772581
1.25790066687621,205.0,72.5895998060328
1.87998617782424,171.0,49.9313814864245
1.25670056650299,205.0,77.5258021564434
1.52140462027423,171.0,58.7727828165385
1.05407122136436,111.0,47.5417944783558
0.692603669453375,12.0,6.0
1.50367904862732,205.0,69.5212197821644
0.681161162243196,53.0,26.5
1.08551595574557,65.0,26.9938264547038
0.693147180559945,0.0,0.0
0.527505264031582,142.0,71.0
1.70358939823288,205.0,65.2773995260909
1.0947317113165,37.0,16.9901932498329
1.70399611092895,205.0,64.5746768392138
1.33770223288979,139.0,58.5256354087677
1.49907316990715,146.0,58.7176293799401
1.49725721357831,205.0,79.5472186817365
1.52160981855367,171.0,58.9725359807428
0.691526898828444,21.0,10.5
1.53305938912734,145.0,51.2015624761589
1.71143720918502,185.0,61.2426866382156
1.51953736136792,171.0,58.6085318021191
1.46598071808566,171.0,62.0915453181832
0.692811563533358,10.0,5.0
1.71381853710979,171.0,57.9108510269592
1.8779822317067,180.0,56.0979464137212
1.49986114126876,205.0,76.7932288681756
1.50237487809263,199.0,69.4365897780126
1.49986114126876,205.0,76.7932288681756
1.26017526380072,205.0,73.1552287946665
1.51904080558497,171.0,61.6266176258279
1.87104235153137,190.0,58.2506897567991
0.672061177844016,53.0,26.5
1.2593493252898,205.0,75.1232320923428
1.27872030810402,171.0,60.6892700565759
1.52105462229988,171.0,58.6808316232822
1.49874704639783,205.0,78.1163235181995
0.606494248201437,121.0,60.5
1.0386113158246,125.0,52.7699409386316
1.7119928218524,171.0,58.3078515772581
1.49570253975168,205.0,80.4348183313669
1.49818285941196,205.0,78.6801118453704
1.51912201942685,171.0,58.7857125499045
0.660749625724677,80.0,40.0
1.25670056650299,205.0,77.5258021564434
1.51590032849139,171.0,57.593749660879
1.26017526380072,205.0,73.1552287946665
1.06548511400278,101.0,41.9602986961088
1.38184988743564,40.0,15.2397506541282
1.71713704316059,171.0,53.5249163162976
1.50605873333263,205.0,69.3483957997588
1.50301899461572,205.0,69.6178138122708
1.51802567496523,171.0,62.0921895249314
1.27527399052522,171.0,65.5796271718588
0.692811563533358,10.0,5.0
0.690433727374858,31.0,15.5
1.6865086902945,171.0,57.2761342581319
1.06372825741394,78.0,34.4705993887867
1.4992619299479,205.0,72.1903040580936
1.4282570381417,205.0,82.4461036071445
1.04717280494042,142.0,58.2466021898846
1.03650773221047,130.0,53.9876529094076
0.603017832409364,125.0,62.5
1.25670056650299,205.0,77.5258021564434
1.50121758487734,205.0,69.9228145886591
1.25048423025934,205.0,82.1857651908163
0.692934603056236,8.0,4.0
1.02526453392996,162.0,67.4405087630737
1.51234844656143,185.0,66.0260554629761
1.25670056650299,205.0,77.5258021564434
1.70399611092895,205.0,64.5746768392138
1.52027198000205,171.0,58.6665151513195
1.51220020654371,171.0,60.0246615983797
0.69233071508997,16.0,8.0
1.65704158372662,153.0,59.9455771698148
1.30584775912978,97.0,40.6655566788406
1.09823494185724,12.0,4.92160768674447
0.676798824728639,55.0,27.5
1.0985438105398,5.0,2.05480466765633
1.51953736136792,171.0,58.6085318021191
1.27668476958928,147.0,55.939141037381
1.71713704316059,171.0,53.5249163162976
1.50699778198989,205.0,70.4062497225921
1.25048423025934,205.0,82.1857651908163
1.5037863598413,205.0,66.3294806251338
1.25775303954432,205.0,76.6452868740146
0.929806908677642,217.0,90.2453446013822
1.04534389287856,78.0,33.0790299468141
1.50121758487734,205.0,69.9228145886591
1.51930994512839,171.0,58.7605309710523
1.49986114126876,205.0,76.7932288681756
1.05506698618263,108.0,45.7626728046147
1.26330558899854,199.0,72.2958332132634
1.87579491857127,171.0,51.0445983470158
1.5013681920796,205.0,71.6005586570384
0.0,0.0,0.0
1.49444434766188,205.0,73.4863252585132
1.27527399052522,171.0,65.5796271718588
1.0968321836794,25.0,10.9645894689324
1.51953736136792,171.0,58.6085318021191
1.08364008694738,53.0,22.8375908439475
1.25670056650299,205.0,77.5258021564434
1.50619508941215,205.0,64.9892298769573
1.71599262368943,171.0,53.5809356643449
1.50445986331947,205.0,69.4244913557168
1.04419984826072,82.0,37.7477004450455
1.50301899461572,205.0,69.6178138122708
1.50121758487734,205.0,69.9228145886591
1.03937989329664,140.0,57.7138535265918
1.037297160667,142.0,60.5383257853146
0.693123067711814,2.0,1.0
1.01200807996477,133.0,57.4011227145331
1.50374952635909,205.0,73.7959348473884
1.71026089912846,180.0,60.4639470171183
1.06471704691648,83.0,37.5854581808798
1.26017526380072,205.0,73.1552287946665
1.50669221981227,159.0,66.7185131728818
1.50445986331947,205.0,69.4244913557168
1.51953736136792,171.0,58.6085318021191
1.87144279943113,205.0,59.6629991652092
1.70651755049116,205.0,64.9709336720831
1.7179679446823,171.0,54.8009022634563
1.27527399052522,171.0,65.5796271718588
1.49986114126876,205.0,76.7932288681756
1.49986114126876,205.0,76.7932288681756
0.551245130460572,145.0,72.5
0.691658838720357,18.0,9.0
1.38207679901076,33.0,13.0862523283024
1.52428600598477,159.0,56.0121415409195
1.66583058108334,153.0,55.1109991038288
1.52610187183736,147.0,51.9052983808012
1.07098047409146,65.0,29.1318840219212
0.661563238157982,58.0,29.0
1.2885551700916,178.0,69.6576449501417
0.686634286277562,35.0,17.5
