mean_Valence,wtd_mean_FusionHeat,wtd_mean_Valence,wtd_mean_atomic_radius,wtd_std_Valence
2.5,100.104285714286,3.85714285714286,76.4285714285714,0.63887656499994
2.5,100.110952380952,3.85714285714286,75.3809523809524,0.63887656499994
2.5,100.104285714286,3.85714285714286,76.4285714285714,0.63887656499994
2.5,100.104285714286,3.85714285714286,76.4285714285714,0.63887656499994
2.5,100.110952380952,3.85714285714286,75.3809523809524,0.63887656499994
2.5,100.099523809524,3.85714285714286,78.0,0.63887656499994
2.0,100.101111111111,3.85714285714286,77.4761904761905,0.63887656499994
2.0,100.102698412698,3.85714285714286,76.9523809523809,0.63887656499994
2.5,102.49243902439,3.92682926829268,71.8292682926829,0.462772340512446
2.5,101.683548387097,3.90322580645161,73.3870967741936,0.530054087908225
2.5,98.574375,3.8125,79.375,0.726184377413891
2.5,100.110952380952,3.85714285714286,75.3809523809524,0.63887656499994
2.5,100.110952380952,3.85714285714286,75.3809523809524,0.63887656499994
2.5,100.110952380952,3.85714285714286,75.3809523809524,0.63887656499994
2.2,4.06106666666667,2.13333333333333,112.4,0.339934634239519
2.2,4.06106666666667,2.13333333333333,112.4,0.339934634239519
2.2,4.06106666666667,2.13333333333333,112.4,0.339934634239519
2.2,4.06106666666667,2.13333333333333,112.4,0.339934634239519
2.25,3.91875442321302,2.26468506723284,104.62491153574,0.441165368560119
2.25,3.7905376344086,2.26953405017921,104.175627240143,0.443717754854594
2.0,4.02794285714286,2.25714285714286,106.828571428571,0.498159879261791
2.0,4.02848571428571,2.24285714285714,106.742857142857,0.519222338439607
2.0,4.02902857142857,2.22857142857143,106.657142857143,0.53908463611752
2.0,4.02957142857143,2.21428571428571,106.571428571429,0.557874976850475
2.5,8.66421428571429,2.28571428571429,161.921428571429,0.624336382383205
2.5,8.61403571428571,2.28571428571429,161.825,0.630030773462856
2.8,9.09025,2.8125,150.8125,1.2854352375752
3.0,9.12775,2.875,154.0625,1.31695671910659
2.8,9.14025,2.8125,151.5,1.2854352375752
2.8,9.22775,2.8125,153.5,1.2854352375752
2.8,9.27775,2.8125,153.0625,1.2854352375752
2.8,9.3215,2.8125,153.1875,1.2854352375752
3.0,9.109,2.84375,152.4375,1.30166659997866
2.83333333333333,9.11525,2.8125,151.15625,1.2854352375752
2.83333333333333,9.159,2.8125,152.15625,1.2854352375752
2.83333333333333,9.184,2.8125,151.9375,1.2854352375752
2.83333333333333,9.205875,2.8125,152.0,1.2854352375752
2.75,5.05132692307692,2.62019230769231,107.384615384615,1.21488206199458
2.25,5.2814427244582,2.07739938080495,114.950464396285,0.267224094452509
2.5,4.65973076923077,2.15384615384615,109.134615384615,0.495542258720197
2.57142857142857,4.6365,2.13846153846154,109.165384615385,0.451558772967359
2.25,5.14261538461539,2.07692307692308,116.153846153846,0.266469355010596
2.83333333333333,4.93253333333333,2.42666666666667,106.84,1.03503086373735
2.83333333333333,4.9216,2.44,107.193333333333,1.04230513766363
2.83333333333333,4.91066666666667,2.45333333333333,107.546666666667,1.04935959306405
2.66666666666667,4.96413333333333,2.40666666666667,106.393333333333,1.02043563681836
2.66666666666667,4.97386666666667,2.41333333333333,106.653333333333,1.02102345168409
2.66666666666667,4.9836,2.42,106.913333333333,1.02156742312977
2.66666666666667,4.99333333333333,2.42666666666667,107.173333333333,1.0220676211593
2.66666666666667,4.97346666666667,2.40666666666667,106.253333333333,1.02043563681836
2.66666666666667,4.99253333333333,2.41333333333333,106.373333333333,1.02102345168409
2.66666666666667,5.0116,2.42,106.493333333333,1.02156742312977
2.66666666666667,5.03066666666667,2.42666666666667,106.613333333333,1.0220676211593
2.66666666666667,5.04973333333333,2.43333333333333,106.733333333333,1.02252411001186
2.66666666666667,5.0688,2.44,106.853333333333,1.02293694820355
2.0,9.48814285714286,2.13571428571429,171.728571428571,0.362741826445561
2.0,9.416,2.12857142857143,171.885714285714,0.37498299281162
2.0,9.36768802228412,2.11142061281337,171.518105849582,0.393340013551061
2.0,9.76066115702479,2.15702479338843,158.264462809917,0.385871653881942
2.0,9.70196721311476,2.14754098360656,158.524590163934,0.398195337753807
2.0,9.58741935483871,2.12903225806452,159.032258064516,0.420593703561461
2.0,9.51978571428571,2.13571428571429,171.5,0.362741826445561
2.0,9.47928571428571,2.12857142857143,171.428571428571,0.37498299281162
2.0,9.39828571428571,2.11428571428571,171.285714285714,0.397953950776689
2.6,4.9616,2.4,105.8,1.01980390271856
2.66666666666667,4.8908,2.37333333333333,105.706666666667,0.976706483829997
2.66666666666667,4.7846,2.33333333333333,105.566666666667,0.906764700582363
2.66666666666667,4.6076,2.26666666666667,105.333333333333,0.771722460186015
2.6,9.09525,2.75,157.0,1.29903810567666
2.6,9.4402,2.6,159.5,1.2
2.25,5.4384,2.06666666666667,112.133333333333,0.249443825784929
2.6,4.74475,2.3125,112.25,0.681794507164732
2.6,4.85725,2.3125,112.0625,0.681794507164732
2.6,4.876,2.3125,111.0625,0.681794507164732
2.6,9.129,2.75,155.4375,1.29903810567666
2.2,4.40585554965481,2.10621348911312,112.206054168879,0.308110668175471
2.2,4.43183086680761,2.09513742071882,112.302325581395,0.293404655548931
2.2,4.47726036131775,2.09032943676939,112.845908607864,0.286653152123465
2.2,4.53469416175683,2.08569898232458,113.570433851098,0.27991903606778
2.2,4.61412088505127,2.07555315704263,114.475984889369,0.264281814553186
2.0,5.43580181140117,2.06553010122536,112.191795418221,0.251727962811453
2.0,5.43337103319806,2.06446676867807,112.246490586122,0.253841708832299
2.0,5.42836276722879,2.06227592617182,112.359182047537,0.258128405292979
2.0,5.4182479338843,2.05785123966942,112.586776859504,0.266520917299126
2.0,5.3984262295082,2.04918032786885,113.032786885246,0.282043451378447
2.25,5.35,2.04,114.48,0.195959179422654
2.25,3.53018181818182,2.18181818181818,113.727272727273,0.385694607919935
2.25,3.53018181818182,2.18181818181818,113.727272727273,0.385694607919935
2.25,3.53018181818182,2.18181818181818,113.727272727273,0.385694607919935
2.25,3.53018181818182,2.18181818181818,113.727272727273,0.385694607919935
2.25,3.53018181818182,2.18181818181818,113.727272727273,0.385694607919935
2.25,3.53018181818182,2.18181818181818,113.727272727273,0.385694607919935
2.25,3.53018181818182,2.18181818181818,113.727272727273,0.385694607919935
2.25,3.53018181818182,2.18181818181818,113.727272727273,0.385694607919935
2.25,5.25417859892225,2.07698229407236,114.589684372594,0.266563351704092
2.4,5.21418989280245,2.08422664624809,113.788667687596,0.27772741728156
2.4,5.20498850574713,2.09195402298851,113.394636015326,0.288961036551185
2.4,9.48742857142857,2.18571428571429,169.085714285714,0.388875931109034
2.4,5.15624866514111,2.1067887109077,112.210526315789,0.308844430304927
2.4,5.11343290371494,2.11372251705838,111.381349507202,0.317473945658986
2.4,5.17299236641221,2.09923664122137,112.702290076336,0.298979481336888
2.5,4.65453846153846,2.11538461538462,108.730769230769,0.423076923076923
2.5,4.70838461538461,2.11538461538462,109.961538461538,0.423076923076923
2.5,4.73915384615385,2.11538461538462,109.692307692308,0.423076923076923
2.5,4.76607692307692,2.11538461538462,109.769230769231,0.423076923076923
2.5,4.80838461538462,2.11538461538462,109.576923076923,0.423076923076923
2.5,5.03530769230769,2.11538461538462,109.5,0.423076923076923
2.5,5.14684615384615,2.11538461538462,109.5,0.423076923076923
2.5,5.02761538461538,2.11538461538462,109.346153846154,0.423076923076923
2.25,5.4384,2.06666666666667,112.133333333333,0.249443825784929
2.6,4.9544,2.4,106.133333333333,1.01980390271856
2.25,3.53018181818182,2.18181818181818,113.727272727273,0.385694607919935
2.25,3.81771428571429,2.27428571428571,104.131428571429,0.446153629621557
2.25,3.82742857142857,2.26857142857143,104.268571428571,0.443216444106636
2.25,3.83714285714286,2.26285714285714,104.405714285714,0.44018548965876
2.25,3.84685714285714,2.25714285714286,104.542857142857,0.43705881545081
2.25,3.85657142857143,2.25142857142857,104.68,0.43383435191091
2.2,5.17415384615385,2.07692307692308,116.184615384615,0.266469355010596
2.2,5.20569230769231,2.07692307692308,116.215384615385,0.266469355010596
2.2,5.23723076923077,2.07692307692308,116.246153846154,0.266469355010596
2.4,5.148,2.08461538461538,116.238461538462,0.278308500232701
2.4,5.15338461538462,2.09230769230769,116.323076923077,0.289459811111181
2.4,5.15876923076923,2.1,116.407692307692,0.3
2.6,5.16646153846154,2.09230769230769,116.207692307692,0.314915222930134
2.6,5.19030769230769,2.10769230769231,116.261538461538,0.35617959700893
2.6,5.21415384615385,2.12307692307692,116.315384615385,0.392533871451479
2.0,4.02848571428571,2.24285714285714,106.742857142857,0.519222338439607
2.33333333333333,5.28301629169899,2.07757951900698,115.019006982157,0.267508761048358
2.33333333333333,5.27673602484472,2.0776397515528,114.983695652174,0.267603849994008
2.33333333333333,5.25631677018634,2.0776397515528,114.80900621118,0.267603849994008
2.33333333333333,5.23979331779332,2.07770007770008,114.686091686092,0.267699039268877
2.33333333333333,5.21547826086957,2.0776397515528,114.459627329193,0.267603849994008
2.33333333333333,5.20279315707621,2.07776049766719,114.388024883359,0.267794329047007
2.6,5.08473684210526,2.43421052631579,105.805921052632,1.05550594398323
2.33333333333333,5.01565789473684,2.42763157894737,106.101973684211,1.06129249455688
2.33333333333333,4.94657894736842,2.42105263157895,106.398026315789,1.06700710172175
2.33333333333333,4.8775,2.41447368421053,106.694078947368,1.07265091532594
2.33333333333333,4.80842105263158,2.40789473684211,106.990131578947,1.0782250470461
2.33333333333333,4.73934210526316,2.40131578947368,107.286184210526,1.08373057210203
2.33333333333333,4.67026315789474,2.39473684210526,107.582236842105,1.08916853087236
2.33333333333333,4.60118421052632,2.38815789473684,107.878289473684,1.09453993041815
2.33333333333333,4.46302631578947,2.375,108.470394736842,1.10508692203969
2.25,5.25417859892225,2.07698229407236,114.589684372594,0.266563351704092
2.5,5.18987086856264,2.07686395080707,114.617986164489,0.293817416152981
2.5,5.13707692307692,2.07692307692308,114.8,0.31902217466658
2.5,5.07299846390169,2.07680491551459,114.827956989247,0.342036357389306
2.5,5.02384615384615,2.07692307692308,115.061538461538,0.364066448190746
2.6,4.86768062827225,2.39267015706806,105.068062827225,1.01184021414072
2.66666666666667,4.88679791395046,2.40417209908735,105.079530638853,1.01147693611146
2.66666666666667,4.91796354166667,2.41666666666667,105.239583333333,1.01207981679093
2.66666666666667,4.92739311241066,2.42235217673814,105.244964262508,1.01177957632049
2.6,4.90754455445544,2.3960396039604,105.557755775578,1.01551535880856
2.66666666666667,4.93658333333333,2.42317708333333,105.356770833333,1.01259480517867
2.5,3.49362,2.526,107.26,1.26385283953473
2.5,3.49362,2.526,107.26,1.26385283953473
2.83333333333333,4.96441779110445,2.4007996001999,105.736298517408,1.02017595581813
2.6,4.9634,2.4,105.716666666667,1.01980390271856
2.6,5.21569230769231,2.08461538461538,114.807692307692,0.304696958774436
2.6,5.18107692307692,2.09230769230769,115.076923076923,0.338461538461538
2.6,5.15338461538462,2.09846153846154,115.292307692308,0.363102997759931
2.6,5.098,2.11076923076923,115.723076923077,0.407666182036641
2.6,5.05646153846154,2.12,116.046153846154,0.437897072556835
2.6,4.9544,2.4,106.133333333333,1.01980390271856
3.33333333333333,8.94688888888889,3.22222222222222,152.333333333333,1.81216738114445
3.33333333333333,9.566375,3.0625,161.1875,1.63816780276014
2.25,9.56028571428571,2.14285714285714,171.571428571429,0.349927106111883
2.6,9.43171428571429,2.17142857142857,172.571428571429,0.44629998148038
2.6,9.36742857142857,2.18571428571429,173.071428571429,0.486763572497166
2.6,9.30314285714286,2.2,173.571428571429,0.523722936566382
2.6,9.23885714285714,2.21428571428571,174.071428571429,0.557874976850475
2.25,10.7745714285714,2.14285714285714,173.571428571429,0.349927106111883
2.6,10.5888571428571,2.15714285714286,173.871428571429,0.401273483005375
2.6,10.4031428571429,2.17142857142857,174.171428571429,0.44629998148038
2.6,10.2174285714286,2.18571428571429,174.471428571429,0.486763572497166
2.6,10.0317142857143,2.2,174.771428571429,0.523722936566382
2.6,9.846,2.21428571428571,175.071428571429,0.557874976850475
2.25,9.36028571428571,2.14285714285714,174.571428571429,0.349927106111883
2.6,9.33814285714286,2.15,174.671428571429,0.37654443865992
2.6,9.316,2.15714285714286,174.771428571429,0.401273483005375
2.6,9.27171428571429,2.17142857142857,174.971428571429,0.44629998148038
2.6,9.18314285714286,2.2,175.371428571429,0.523722936566382
2.25,9.146,2.14285714285714,175.285714285714,0.349927106111883
2.6,9.13457142857143,2.15,175.35,0.37654443865992
2.6,9.12314285714286,2.15714285714286,175.414285714286,0.401273483005375
2.6,9.10028571428571,2.17142857142857,175.542857142857,0.44629998148038
2.6,9.07742857142857,2.18571428571429,175.671428571429,0.486763572497166
2.8,4.40685714285714,2.30714285714286,110.407142857143,0.505631550940131
2.8,4.30328571428571,2.30714285714286,109.442857142857,0.505631550940131
2.8,4.19971428571429,2.30714285714286,108.478571428571,0.505631550940131
2.8,4.07542857142857,2.30714285714286,107.321428571429,0.505631550940131
2.75,3.99257142857143,2.30714285714286,106.55,0.505631550940131
2.8,4.054,2.30714285714286,106.635714285714,0.505631550940131
2.8,4.11542857142857,2.30714285714286,106.721428571429,0.505631550940131
2.8,3.98114285714286,2.30714285714286,106.392857142857,0.505631550940131
2.8,3.96971428571429,2.30714285714286,106.235714285714,0.505631550940131
2.8,3.95828571428571,2.30714285714286,106.078571428571,0.505631550940131
2.8,3.93542857142857,2.30714285714286,105.764285714286,0.505631550940131
2.8,3.91257142857143,2.30714285714286,105.45,0.505631550940131
2.8,3.88971428571429,2.30714285714286,105.135714285714,0.505631550940131
2.8,3.85542857142857,2.30714285714286,104.664285714286,0.505631550940131
2.6,9.30742857142857,2.18571428571429,174.371428571429,0.486763572497166
2.6,9.25171428571429,2.2,174.685714285714,0.523722936566382
2.6,9.196,2.21428571428571,175.0,0.557874976850475
2.33333333333333,9.0564375,2.74375,157.30625,1.3050233474923
2.33333333333333,9.017625,2.7375,157.6125,1.31095146744645
2.33333333333333,8.94,2.725,158.225,1.32263940664113
2.33333333333333,8.862375,2.7125,158.8375,1.33410784796432
2.33333333333333,8.78475,2.7,159.45,1.34536240470737
2.5,100.104285714286,3.85714285714286,76.4285714285714,0.63887656499994
2.5,100.110952380952,3.85714285714286,75.3809523809524,0.63887656499994
2.8,3.337,2.5,107.42,1.2369316876853
2.8,3.2144,2.48,107.64,1.20399335546339
2.8,3.2052,2.48,108.06,1.15308282443197
2.8,3.0918,2.46,107.86,1.16978630527118
2.8,3.0642,2.46,109.12,1.00419121685066
2.8,2.9692,2.44,108.08,1.13419575030063
2.8,2.9416,2.44,109.34,0.962496753241277
2.8,2.8466,2.42,108.3,1.0970870521522
2.8,2.8282,2.42,109.14,0.981631295344642
2.25,3.483608815427,2.10468319559229,100.903581267218,0.306144776458579
2.2,3.95229468599034,2.09420289855073,106.0,0.292110787981831
2.2,3.82182926829268,2.08536585365854,107.829268292683,0.279425347253405
2.2,3.37049875311721,2.09476309226933,107.546134663342,0.292887433347492
2.25,5.10002621434079,2.07710100231303,116.157286044719,0.266751640586063
2.6,9.24314285714286,2.15,174.4,0.37654443865992
2.6,5.08902702702703,2.08494208494208,116.3861003861,0.305239156386909
2.6,5.06301773323053,2.09252120277564,116.40400925212,0.338823598259917
2.6,5.05196138996139,2.1003861003861,116.633204633205,0.369649533433249
2.6,5.02600925212028,2.10794140323824,116.650732459522,0.397455479966782
2.42857142857143,4.90412634822804,2.14252696456086,110.064714946071,0.446379470181213
2.25,5.3346379494482,2.07119971520114,113.040939836241,0.257158153198408
2.25,5.34558187656083,2.07135212272565,113.180164109882,0.257412115698144
2.25,5.43863639665819,2.07264802034145,114.363966581911,0.25955786538249
2.25,5.515549576115,2.07371913011426,115.342425359381,0.261313260225081
2.85714285714286,9.28746268656716,2.58208955223881,159.701492537313,1.16519919589302
2.85714285714286,9.25762376237624,2.58415841584158,159.683168316832,1.16268149212591
2.85714285714286,9.19882352941177,2.58823529411765,159.647058823529,1.15769328777455
2.85714285714286,9.16985365853659,2.59024390243902,159.629268292683,1.1552224742022
2.85714285714286,9.14116504854369,2.59223300970874,159.611650485437,1.15276698109235
2.83333333333333,9.3176,2.58,159.72,1.1677328461596
2.85714285714286,9.08461538461538,2.59615384615385,159.576923076923,1.14790135237872
2.85714285714286,8.97471698113208,2.60377358490566,159.509433962264,1.13834740596214
2.85714285714286,8.76690909090909,2.61818181818182,159.381818181818,1.11991735232251
2.85714285714286,8.308,2.65,159.1,1.0774197572596
2.25,5.04578378378378,2.07722007722008,116.803088803089,0.266940324593724
2.6,5.03342857142857,2.08494208494208,116.872586872587,0.305239156386909
2.6,5.02107335907336,2.09266409266409,116.942084942085,0.339065612356759
2.6,5.00871814671815,2.1003861003861,117.011583011583,0.369649533433249
2.25,5.68671042471042,2.07722007722008,115.567567567568,0.266940324593724
2.6,5.61026254826255,2.08494208494208,115.760617760618,0.305239156386909
2.6,5.53381467181467,2.09266409266409,115.953667953668,0.339065612356759
2.6,5.4573667953668,2.1003861003861,116.146718146718,0.369649533433249
2.6,5.38091891891892,2.10810810810811,116.339768339768,0.397739621920492
2.6,5.30447104247104,2.11583011583012,116.532818532819,0.423832015445949
2.25,5.1616138996139,2.07722007722008,116.416988416988,0.266940324593724
2.6,5.13767567567568,2.08494208494208,116.525096525097,0.305239156386909
2.6,5.11373745173745,2.09266409266409,116.633204633205,0.339065612356759
2.6,5.08979922779923,2.1003861003861,116.741312741313,0.369649533433249
2.6,5.065861003861,2.10810810810811,116.849420849421,0.397739621920492
2.8,4.56033922261484,2.56537102473498,102.717314487633,1.14271488154447
2.8,4.57186713906112,2.56687333923826,102.862710363153,1.14385989857625
2.83333333333333,4.91353333333333,2.39333333333333,106.206666666667,1.00596001687719
2.83333333333333,4.8931,2.39,106.243333333333,0.998949448170427
2.83333333333333,4.87266666666667,2.38666666666667,106.28,0.991878128714522
2.83333333333333,4.85223333333333,2.38333333333333,106.316666666667,0.984744749781497
2.83333333333333,4.81136666666667,2.37666666666667,106.39,0.970286326583837
2.83333333333333,9.78590041493776,2.78838174273859,169.065006915629,1.28864731562403
2.83333333333333,9.73327922971114,2.78404401650619,168.398899587345,1.28641986948022
3.2,5.47992307692308,2.13461538461538,109.803846153846,0.58929051715556
3.2,5.59781395348837,2.15503875968992,110.449612403101,0.664137984204772
3.2,5.633,2.17307692307692,110.134615384615,0.726454875674004
3.2,5.66764885496183,2.19083969465649,109.824427480916,0.782582374434461
3.2,5.43978625954199,2.13358778625954,109.332061068702,0.587153917818491
3.2,5.47563636363636,2.15151515151515,109.030303030303,0.656954042081176
3.2,5.51094736842105,2.16917293233083,108.733082706767,0.718674683651426
3.2,5.62639393939394,2.18939393939394,109.356060606061,0.779788003024052
3.0,5.62882170542636,2.13953488372093,110.527131782946,0.553273360621875
3.0,5.71370542635659,2.15503875968992,110.713178294574,0.602959270779227
3.0,5.79858914728682,2.17054263565892,110.899224806202,0.648481003980291
3.0,5.50593939393939,2.13636363636364,109.106060606061,0.547345208126923
3.0,5.62986259541985,2.15267175572519,109.75572519084,0.598640730586188
3.0,5.79858914728682,2.17054263565892,110.899224806202,0.648481003980291
3.0,5.60261538461538,2.13846153846154,110.0,0.551276088220582
3.0,5.6489465648855,2.15267175572519,109.698473282443,0.598640730586188
3.0,5.73635114503817,2.16793893129771,109.870229007634,0.643851385769757
3.0,5.78131818181818,2.18181818181818,109.57196969697,0.683331653562405
3.0,5.56154198473282,2.13740458015267,109.526717557252,0.549300162366596
3.0,5.6489465648855,2.15267175572519,109.698473282443,0.598640730586188
3.0,5.73635114503817,2.16793893129771,109.870229007634,0.643851385769757
3.0,5.69834328358209,2.17910447761194,108.652985074627,0.678571219204138
2.6,5.44231496062992,2.1259842519685,110.92125984252,0.396681628907402
2.4,5.2013253968254,2.10714285714286,111.003968253968,0.309294787065871
2.4,5.16211811023622,2.10629921259843,110.507874015748,0.308220197260627
2.6,10.0945714285714,2.2,161.285714285714,0.465985898008574
2.4,5.30556589147287,2.10077519379845,110.038759689922,0.30103081920849
2.4,5.38837795275591,2.10629921259843,111.05905511811,0.308220197260627
2.4,5.27184615384615,2.10769230769231,109.646153846154,0.309991410455537
2.4,5.22795419847328,2.09923664122137,109.091603053435,0.298979481336888
2.4,5.23062595419847,2.1030534351145,109.13358778626,0.304028657572941
2.4,5.27184615384615,2.10769230769231,109.646153846154,0.309991410455537
2.6,5.52584,2.128,111.928,0.399519711653881
2.8,5.60664,2.128,112.176,0.455648987708741
2.6,5.50137007874016,2.1259842519685,111.488188976378,0.396681628907402
2.6,5.55438095238095,2.13095238095238,112.053571428571,0.406683115536636
2.6,5.482,2.1328125,111.11328125,0.412141771534687
2.6,5.37953846153846,2.12307692307692,110.023076923077,0.392533871451479
2.6,5.35085496183206,2.12595419847328,109.608778625954,0.399634907097619
2.6,5.36154198473282,2.12977099236641,109.667938931298,0.407879389538704
2.25,5.35192518703242,2.01246882793017,114.533665835411,0.11096556339794
2.25,5.39523232323232,2.02525252525253,115.070707070707,0.156891157242516
2.25,5.37363727959698,2.03022670025189,114.780856423174,0.171210533682281
2.2,5.25043894899536,2.07727975270479,113.455950540958,0.267034815195842
2.2,5.2543279195669,2.07733952049497,113.506573859242,0.267129405091578
2.5,3.48228,2.524,107.24,1.26547382430456
2.5,3.573,2.54,107.4,1.25235777635626
2.5,3.5163,2.53,107.3,1.26059509756305
2.5,3.4596,2.52,107.2,1.2687001221723
2.5,3.43125,2.515,107.15,1.27270381471888
2.5,3.3462,2.5,107.0,1.28452325786651
2.25,4.97067807153966,2.07776049766719,114.796267496112,0.267794329047007
2.6,8.94314285714286,2.15714285714286,171.3,0.401273483005375
2.6,8.94028571428571,2.17142857142857,171.885714285714,0.44629998148038
2.6,4.93017901234568,2.09645061728395,115.071759259259,0.35458164450952
2.6,5.58811764705882,2.11764705882353,117.411764705882,0.426892961903475
2.6,5.05767482241515,2.11838989739542,118.047355958958,0.428135875457475
2.6,5.42912025316456,2.11867088607595,118.213607594937,0.428604749069036
2.6,5.47691419656786,2.11700468018721,117.383775351014,0.425814167362127
2.6,5.42468350434096,2.11838989739542,118.205209155485,0.428135875457475
2.6,5.19976025236593,2.11829652996845,117.597791798107,0.427979922751266
2.6,5.12223346303502,2.11673151750973,117.299610894942,0.425354301732985
2.4,9.13114285714286,2.2,161.342857142857,0.4
2.33333333333333,3.78302418207681,2.28449502133713,103.618776671408,0.451173585409778
2.33333333333333,3.74295639943741,2.28129395218003,102.992967651195,0.449630586867673
2.25,3.8229900990099,2.24752475247525,104.152758132956,0.431574152825809
2.25,3.87842857142857,2.23857142857143,104.988571428571,0.426210161822564
2.25,3.73546423562412,2.27910238429173,102.87237026648,0.448557959883
2.25,3.75768406205924,2.27926657263752,103.215796897038,0.448638779024743
2.25,3.77511614730878,2.27903682719547,103.484419263456,0.448525669571045
2.25,3.78256737588652,2.27801418439716,103.597163120567,0.448020421042549
2.25,3.80909219858156,2.26241134751773,103.971631205674,0.439945033170804
2.5,4.66848105181748,2.11600928074246,111.186388244393,0.424135176587665
2.5,4.6616138996139,2.11583011583012,111.088803088803,0.423832015445949
2.5,4.65476792598304,2.11565150346955,110.991518889746,0.423529497824896
2.5,4.64453846153846,2.11538461538462,110.846153846154,0.423076923076923
2.25,3.83471428571429,2.26428571428571,104.371428571429,0.440952123830019
2.6,3.83035714285714,2.26571428571429,104.371428571429,0.443326939752373
2.6,3.826,2.26714285714286,104.371428571429,0.445684522815804
2.6,3.82164285714286,2.26857142857143,104.371428571429,0.448025145066931
2.2,4.06106666666667,2.13333333333333,112.4,0.339934634239519
2.2,4.56886956521739,2.08695652173913,111.130434782609,0.281771334713385
2.2,4.70992592592593,2.07407407407407,110.777777777778,0.261891400439462
2.2,4.81458064516129,2.06451612903226,110.516129032258,0.245670100189158
2.83333333333333,4.96266666666667,2.40533333333333,106.152,1.02292304478663
2.83333333333333,4.97093333333333,2.41066666666667,106.170666666667,1.02600498157768
2.83333333333333,4.9792,2.416,106.189333333333,1.02905004737379
2.83333333333333,4.98746666666667,2.42133333333333,106.208,1.03205856853615
3.0,10.2145714285714,2.25714285714286,163.142857142857,0.730669248716824
3.0,10.456,2.31428571428571,165.642857142857,0.854280936441489
2.6,4.95330677847659,2.38117019249095,104.143192935646,0.99910953445018
2.6,4.95721744659207,2.38148524923703,104.189598168871,0.99946223156538
2.6,4.96188862370724,2.381861575179,104.245027844073,0.999883224651163
2.6,4.95060317460317,2.38095238095238,104.111111111111,0.998865569685859
2.6,4.92152501583281,2.37998733375554,104.760607979734,0.997783356972835
2.6,4.91483794466403,2.37944664031621,104.679841897233,0.997176096836141
2.6,4.93231205449073,2.38016790749248,104.391572944717,0.99798601422576
2.6,5.02687096774194,2.38709677419355,105.016129032258,1.00570692052386
2.6,4.88953206130748,2.37535189239912,102.895214263372,0.992555607545375
2.6,5.04429032258065,2.38709677419355,104.209677419355,1.00570692052386
2.0,4.02848571428571,2.24285714285714,106.742857142857,0.519222338439607
2.0,4.02848571428571,2.24285714285714,106.742857142857,0.519222338439607
2.0,4.02848571428571,2.24285714285714,106.742857142857,0.519222338439607
2.0,4.02848571428571,2.24285714285714,106.742857142857,0.519222338439607
2.2,4.89953846153846,2.07692307692308,108.692307692308,0.266469355010596
2.5,4.65170588235294,2.08823529411765,108.117647058824,0.373193457072045
2.5,4.65170588235294,2.08823529411765,108.117647058824,0.373193457072045
2.5,4.65170588235294,2.08823529411765,108.117647058824,0.373193457072045
2.6,4.9544,2.4,106.133333333333,1.01980390271856
2.5,5.74683333333333,2.13333333333333,117.425,0.406885187191123
2.42857142857143,5.723,2.125,117.275,0.399217985566783
2.42857142857143,5.69916666666667,2.11666666666667,117.125,0.391223153143517
2.4,5.43956666666667,2.06833333333333,112.151666666667,0.252317040425115
2.4,5.43900666666667,2.06753333333333,112.142866666667,0.25094338449583
2.4,5.4419,2.07166666666667,112.188333333333,0.257935177041743
2.25,3.842,2.26,104.474285714286,0.438634243989226
2.25,3.8451055190163,2.26022304832714,104.522733771804,0.438756211860835
2.25,3.84873536567912,2.26048375554601,104.579361671676,0.438898585828957
2.25,3.85653815261044,2.26104417670683,104.701090074584,0.439203955485697
2.25,3.85914654801206,2.26123152002297,104.741782689823,0.439305830793829
2.2,5.19173333333333,2.06666666666667,112.346666666667,0.249443825784929
2.2,5.19173333333333,2.06666666666667,111.893333333333,0.249443825784929
2.2,5.19173333333333,2.06666666666667,111.44,0.249443825784929
2.2,5.19173333333333,2.06666666666667,110.986666666667,0.249443825784929
2.16666666666667,5.19733333333333,2.06,112.16,0.237486841740758
2.16666666666667,5.19733333333333,2.06,111.706666666667,0.237486841740758
2.16666666666667,5.19733333333333,2.06,111.253333333333,0.237486841740758
2.16666666666667,5.19733333333333,2.06,110.8,0.237486841740758
2.16666666666667,5.23578947368421,2.06578947368421,112.973684210526,0.247913732650221
2.16666666666667,5.2787012987013,2.06493506493506,114.025974025974,0.246411246246887
2.4,5.25676923076923,2.08615384615385,114.64,0.28059109206592
2.25,4.44509090909091,2.17272727272727,105.627272727273,0.378011325205305
2.25,4.45527272727273,2.16818181818182,105.622727272727,0.374027665039467
2.25,4.46138181818182,2.16545454545455,105.62,0.371590283569115
2.25,4.47563636363636,2.15909090909091,105.613636363636,0.365760839532525
2.2,4.42870897552131,2.17225747960109,105.697189483228,0.377604078794931
2.2,4.43641523118767,2.16772438803264,105.80598368087,0.373621356043408
2.2,4.44412148685403,2.16319129646419,105.914777878513,0.369540115850128
2.2,4.44874524025385,2.16047144152312,105.980054397099,0.367042719555382
2.25,5.328875,2.078125,115.578125,0.268368188083089
2.8,4.68654545454546,2.58181818181818,104.309090909091,1.15508219449226
2.2,5.21915384615385,2.06923076923077,114.0,0.253846153846154
2.2,5.188,2.06153846153846,113.461538461538,0.240315374643282
2.2,5.15684615384615,2.05384615384615,112.923076923077,0.225713857709557
