superconduct/table37.range_atomic_mass,superconduct/table37.wtd_mean_ThermalConductivity,superconduct/table37.wtd_range_fie,superconduct/table37.wtd_std_ThermalConductivity
88.49,35.7392,682.31946,4.80707638383248
51.93183072,87.9310344827586,172.468965517241,36.9463086994635
128.2426,36.5066618,283.3785,30.4099296572094
192.981,72.414176,661.026666666667,137.579264999148
125.3163,139.377023071492,603.351103265666,167.839692197472
135.9646,61.0509028571429,738.769285714286,138.503307669776
192.981,72.414176,661.026666666667,137.579264999148
23.9599614,35.08,625.554,28.56
122.90607,110.091235384615,668.4,167.086335015265
128.24,58.3706666666667,482.474666666667,66.4448354117074
6.9498,314.0,301.0,164.048773235279
71.6206,227.729689090909,218.436363636364,149.910905807002
46.6827,114.6,294.26,29.5878353381926
188.3839,85.3989276923077,696.667307692308,143.976842657883
164.1558,64.5833333333333,258.183333333333,46.0587637938994
122.90607,61.23376,741.323571428571,138.467339769462
34.628195,106.708,285.4256,26.8817919045587
101.1122,71.3,487.89,150.684139842254
191.2006,168.921412993039,227.026218097448,173.330080620872
31.775,59.4736,346.94304,18.9911901428004
192.981,170.762658,215.803,165.558130888896
164.4833,21.5256757575758,357.669696969697,44.9913465783917
141.2506,61.24376,738.769285714286,138.44607813329
148.88288,19.2206666666667,148.826666666667,26.714319934364
184.5906,189.62962,228.571111111111,169.164147000742
42.8,31.84,45.6333333333333,29.3025232133116
164.1315,122.6,284.78,54.8
192.981,156.701772,174.826666666667,162.517654525572
47.8824,110.679796954315,423.425218274112,32.9143791261246
124.1166,33.140509,290.86125,31.9915446517504
95.609,63.8333333333333,199.775,44.4237799182175
122.90607,61.34376,738.578571428571,138.437713993087
77.2173,31.539543715847,293.553005464481,51.8094502457243
191.2006,69.2254484210526,690.126315789474,141.471775015832
121.3276,102.353694241002,682.78544600939,167.594474486809
1.0546,37.3,519.85,18.9
124.1166,62.9723314285714,738.769285714286,143.935601248384
108.060719,122.5,82.825,116.650117873922
63.9046,113.04188,364.551428571429,145.155465314878
141.2506,98.6393466928515,672.636527886881,167.547852268229
20.27638,55.5,307.7,2.59807621135332
11.26912,147.21,819.254,15.8646115615857
184.5906,49.5666233333333,645.136666666667,78.0280475507343
46.6827,114.5976,441.42094,29.5902361301832
121.3276,92.6624937798306,693.257043879908,161.299566746237
162.1445,98.2,204.84,49.4182152652238
124.90825,91.6169618580834,729.053182150695,163.665843300404
124.90825,100.414312307692,693.452307692308,166.799825086268
60.6193,69.0395480225989,451.454802259887,61.0240631969165
124.1166,31.274359,290.86125,32.4024508906832
122.90607,93.6872254545455,706.254545454545,154.919024564418
192.981,169.038658,222.4198,166.249511795399
192.981,102.658222813456,662.006422018348,154.486423058895
122.90607,63.1580457142857,743.262857142857,138.624328753676
60.250238,17.309,241.975,9.85710114587448
51.93183072,72.4,368.568,21.1338590891489
121.3276,98.2885815686274,646.903921568627,167.510907486237
81.482,58.0,350.284,20.2484567313166
38.09036,132.18314111244,966.602870813397,29.2057719764257
135.9646,153.318082857143,246.031428571429,178.728588723464
114.33723072,134.354285714286,685.853714285714,42.5849090832968
65.9248414,102.25,399.0,77.3446022680316
51.3733,78.605166,260.56,40.8635291127703
48.64,59.9571428571429,472.75,68.4546264145165
146.8813,101.9,290.4,52.8194093113507
124.90825,110.054176,683.909333333333,174.964030746586
192.981,151.872939622641,207.271698113208,164.346696829517
57.925255,19.7995852777778,581.1875,42.5857260978921
191.2006,89.89454,654.3855,151.954979455879
122.90607,61.1045299642602,745.231522516083,138.553585325227
134.3606,35.5066702,260.93025,31.0930305583162
184.5906,85.4717944026187,620.137643207856,149.040732098021
60.84138,37.8772117647059,167.549411764706,36.3566038396762
192.981,42.7424125,684.121428571429,112.500880765461
192.981,71.0877017277487,672.975654450262,136.658207757445
31.775,58.96,356.394,18.0642852058973
148.5383,38.5829787234043,274.872340425532,34.9151050598444
145.4344,32.8814814814815,467.259259259259,103.896650347164
82.148569,296.2,744.57,71.4
29.6228,39.5090909090909,354.218181818182,36.3351834138622
192.981,129.2083225,167.819,165.025375276192
136.31906,95.0129154662623,677.979757391964,165.634509880014
39.8617,47.8533333333333,343.555555555556,42.9612331707966
122.90607,35.50221955,292.11995,31.0918997239558
192.981,173.192658,208.106,164.002662434317
31.4984,64.0,220.266666666667,9.89949493661167
189.9819968,4.83085555555556,101.755555555556,5.3394873734618
80.89568,97.0,211.05,43.0
135.9646,94.8758507692308,702.873230769231,165.271211410928
122.90607,23.0656674,268.413,32.7183295605468
98.82747,85.8675,447.39775,59.5403219990453
65.9248414,98.15725,451.053675,79.2102425348989
124.1166,66.8464410526316,754.809473684211,140.857709245668
23.9599614,44.92,415.896,63.4519786925514
121.3276,95.0026078853602,698.263439194423,163.683622472889
156.448,80.4322222222222,348.543333333333,62.3115012172762
3.0745,22.36,605.484,1.76363261480389
9.94585000000001,8.76,162.5,8.24
188.3839,98.9552482352941,660.529411764706,152.681445914693
148.93092,65.4206515789474,751.205263157895,138.878882552993
153.9663414,101.5,425.775,77.076260936815
122.90607,97.6016632130101,705.41856524052,166.17165293095
164.1558,26.6842307692308,738.054230769231,1.11902317662437
151.2596,178.689511428571,311.762857142857,191.74306105695
151.2596,178.718082857143,236.285714285714,191.718517149331
23.9599614,49.78,410.352,61.8343884905479
174.1963,124.5,353.075,45.8339393899324
192.981,138.237218181818,174.92987012987,165.7026876427
18.7815,30.0,35.7,1.0
122.90607,60.9310457142857,749.366871428571,137.904949410367
27.7595,101.9,266.84,52.8194093113507
167.8406,42.0369768518518,884.060185185185,70.8428393177051
79.4384614,100.0,257.45,80.3679040413522
146.8813,101.9,290.4,52.8194093113507
184.5906,87.03829,607.433333333333,149.946914808066
148.93092,110.374176,693.0,174.804142730617
175.135,62.1739285714286,448.414285714286,67.0995692230842
192.981,72.414176,661.026666666667,137.579264999148
80.89568,43.1674110526316,402.057894736842,41.6469639429056
134.3606,60.8266171428571,737.997714285714,138.580137390753
100.993,54.75,277.75,54.9926131403119
122.90607,95.8372254545455,654.617272727273,155.294483490356
19.7318,77.3,361.45,123.324004151665
128.2426,24.065673,253.4475,32.4554692648406
57.925255,20.6285536551724,573.761379310345,43.5888979099539
141.2506,173.732368571429,298.125714285714,190.606756543573
107.931708,31.0944,296.26,32.9144431373219
86.7325,57.35,459.675,47.6227624146269
53.33,71.77,562.94,15.1676333025294
17.0,57.0106666666667,460.52,67.0641093747037
87.8364614,95.425,483.75,75.3312310731744
124.90825,61.34376,738.578571428571,138.437713993087
79.9606,176.403797142857,278.434285714286,183.915781650798
79.9606,73.3009028571429,706.385714285714,138.057361943857
121.3276,96.7233793827161,702.451080246913,164.995396927052
184.5906,103.228665,648.010125,156.249139799443
192.981,45.3023290466679,697.343689849283,112.936746144282
53.4028,39.2784482758621,320.908045977012,36.5082857412474
124.90825,98.6798398913887,685.54065166796,166.292831680585
91.7284614,82.45,426.88,64.2000584111884
192.981,69.6008426666667,699.112266666667,136.396394417966
152.93481,73.9950815384615,695.719230769231,142.053407548816
121.3276,98.6166824844721,662.39347826087,166.386696949713
122.90607,61.1230457142857,749.817,138.14362133263
124.90825,96.0912353846154,666.546153846154,166.590509752515
175.135,58.1266666666667,226.24,66.569066406419
184.5906,54.3289858679707,579.92151589242,129.212627944684
65.9248414,97.474,424.3623,79.7313823033315
122.90607,30.530245,227.155,32.3327989271587
121.3276,99.8545098804781,636.287250996016,168.376811146997
90.259,92.1,257.15,42.6179539630893
121.3276,92.0883008943716,690.986044718581,161.997005283286
121.3276,92.5998507692308,704.872592307692,163.223083358373
141.2506,95.9373892307692,661.346153846154,166.668078819058
156.448,80.2088888888889,337.158222222222,62.5483699839918
170.2076,90.164964962406,706.455263157895,158.752116106597
141.2506,95.9373892307692,661.346153846154,166.668078819058
188.3839,72.3604661538462,686.019230769231,140.659989155369
128.2426,61.3523314285714,744.068571428571,138.420540808455
184.5906,209.457870909091,253.116363636364,160.269780274906
122.90607,60.54876,749.102785714286,137.553081423252
55.97023072,53.3727074235808,325.965065502183,50.6266989330063
94.1624,57.3333333333333,137.7,34.8839345385363
121.3276,95.3114407198748,682.78544600939,161.117314744966
71.52,63.9655172413793,383.855172413793,21.1309264425076
6.776,47.0,507.642857142857,9.79795897113271
121.3276,92.9161584615385,705.451292307692,163.230492627221
121.3276,139.20886,355.646666666667,184.546905147894
167.8406,43.4987681498829,897.082903981265,71.3352612142699
192.981,144.675225714286,179.177142857143,167.502304529196
135.9646,97.742467587822,689.493442622951,167.312460939872
29.6228,39.5090909090909,354.218181818182,36.3351834138622
45.6484614,51.375,444.285,53.4156753678169
75.6093,59.4926982198953,719.084293193717,122.097255124368
192.981,2.97466545454545,221.890909090909,3.7994487728721
121.3276,104.358876588869,655.968940754039,171.440818239619
122.014685,59.665,566.2845,5.16166397588995
161.243238,63.6944,303.98,70.766133757893
60.6384614,140.0,79.0,81.955272354295
192.981,70.9914285245902,702.294754098361,136.834018452218
121.3276,110.214176,659.293333333333,174.877011407367
135.9646,96.3758507692308,702.846923076923,166.451597260184
31.64,60.7390714285714,94.2928571428572,67.7823816293883
121.3276,179.003797142857,231.371428571429,191.475654911147
122.90607,59.6409028571429,746.136,136.040698621867
78.09485,65.65,254.098333333333,45.1319639132474
156.448,80.4266666666667,345.315555555556,62.3172899139735
137.89753,35.5224218,102.14175,31.0750863739223
70.07493,14.7142857142857,207.028571428571,8.56428273561249
121.3276,92.8601477036695,703.484760366182,163.195811224335
124.90825,96.2450815384615,686.8,166.515534175087
71.755,40.876,344.03,38.1276296666866
71.755,40.38,162.3,38.6299521097296
168.93718,98.5,162.8,41.5
31.8676,11.5309883769634,281.215183246073,10.9745061398948
122.90607,60.9294742857143,744.6,138.545297888376
103.86,47.0,104.2,24.0
164.1558,65.3333333333333,238.033333333333,45.2130757881193
189.9819968,4.48754,290.22,5.64614454352703
13.51362,64.795,439.174,25.3965150168286
133.08088,30.03,485.749,13.9114736818211
122.90607,61.3060457142857,739.519714285714,138.447881961888
120.990238,41.79776,269.1,28.1068705184764
4.59710000000001,13.32,522.048,13.1855071954021
34.8436,92.146,358.7694,55.7068100325265
192.981,135.7533225,112.575,163.991723933018
71.6206,28.3849675,413.5625,29.6676403672435
135.9646,178.575225714286,241.157142857143,191.840790401885
85.0706,75.4053402836879,714.033333333333,142.442446852747
182.895,47.5,569.95,37.5
89.16,90.3,666.79,9.9
121.3276,97.7520495787831,650.541497659906,167.209819575446
28.0673,148.571428571429,846.4,20.995626366713
122.90607,60.5494742857143,748.176857142857,137.245271046323
121.3276,93.8062353846154,700.922653846154,164.175652318352
134.3606,172.103797142857,258.008571428571,182.473983182562
192.981,53.42848,565.563333333333,123.21067348696
122.90607,38.0691758,247.771,35.8911623133693
128.2426,90.79329,653.512857142857,161.654460373074
65.9248414,95.75,482.5,76.109707002458
45.03938,30.05,427.475,13.8292262979532
121.3276,96.1247369858713,687.745996860283,163.376965813347
121.3276,96.4633843990573,687.795836606442,165.666073455188
46.6827,113.88,352.002,30.2910151695185
124.90825,96.2758507692308,690.850769230769,166.500517949775
188.3839,81.8373892307692,702.965384615385,144.575571762544
85.96538,42.2990085679315,792.792778457772,66.366106991563
181.406,79.8888888888889,292.644444444444,62.890459344349
46.268088,23.77,598.339,8.0359878048688
156.448,65.1666666666667,169.9,45.3960962589908
42.7414614,181.266666666667,223.42,52.5210645572062
158.1215,85.0,8.96666666666667,46.108567533594
121.3276,95.94662,705.590630769231,165.994579240259
0.0,94.0,0.0,0.0
128.2426,62.2507552873563,736.244540229885,138.538861991569
89.019,38.1151405857741,914.426359832636,60.5786096028015
121.3276,93.5558507692308,697.856492307692,163.597240237788
35.379,44.0666666666667,338.586666666667,29.9854779666573
192.981,72.414176,661.026666666667,137.579264999148
67.8745,90.2,261.2,44.4720136715216
188.3839,48.0144981818182,648.509090909091,112.621930629877
158.9674,96.1950815384615,689.296153846154,166.539608753037
56.84085,8.6025,191.8,8.3975
141.2506,168.975225714286,276.311428571429,189.038473926092
88.0415,55.3067484662577,43.4607361963191,1.48749919149767
174.2306,30.4621644444444,828.9,43.1875921934569
54.344,60.0,380.4,12.1243556529821
181.406,96.4,146.46,56.8070418170142
157.0546,98.0912353846154,660.669230769231,165.734827354012
188.3839,85.1681584615385,684.4,144.062221370593
32.290805,48.6666666666667,187.1,36.2981481009094
128.2426,61.8866171428571,738.769285714286,138.225038643655
207.97246,117.982394524071,191.814214400542,142.810494643829
99.31062,89.52,96.871,46.3492135855615
122.90607,61.0151885714286,735.985714285714,138.51716251123
141.2506,94.2143123076923,701.479692307692,164.954219424786
23.9599614,65.85,452.943,63.0319561809722
191.2006,196.782364397906,212.984293193717,167.506580584435
121.3276,92.8894576505885,705.366182014001,163.186830135155
192.981,21.01329,586.8,35.9134421903197
122.90607,101.128787430341,690.736996904025,167.079854290095
54.97,34.71,420.55,31.8690429727659
78.09485,65.46,264.203,45.015053778338
184.5906,54.8653059259259,572.68024691358,129.735846708951
141.2506,123.4095725,155.14375,162.383081026563
121.3276,93.4358507692308,700.046769230769,163.846215004959
130.623,28.3,411.473333333333,3.82230297072328
137.89753,60.1323056338028,739.240070422535,137.386328122339
192.981,43.9263163636364,648.509090909091,113.307931310662
184.5906,269.837902285714,311.857142857143,132.263764377753
71.755,41.2588235294118,202.6,38.4979977909246
20.27638,55.08,407.352,2.30512472547583
124.90825,60.2700704458599,744.053290870488,138.062275988202
192.981,110.081645,308.34375,167.836770734896
122.90607,33.018473,253.4475,31.8164014887324
78.89968,26.1003082608696,403.867149758454,26.9716500373433
122.90607,93.8872254545455,701.263636363636,154.828903250682
68.47,38.2352941176471,580.395588235294,27.1532240784528
39.046,83.9,410.405,51.0560802778017
128.09447,27.507749,273.21,33.1062523567629
92.382,32.228,423.34,30.6873266349482
121.3276,103.799953571429,659.489285714286,171.150514426566
121.3276,177.932368571429,313.9175,191.07496891027
121.3276,103.799953571429,659.489285714286,171.150514426566
121.3276,90.7475093333333,680.673333333333,158.647901320066
141.2506,126.3045725,183.59425,161.698759438359
128.2426,96.8212353846154,705.693692307692,166.470548069028
80.9093519,63.0,260.95,24.6170672501823
48.093,36.2155,494.6741,38.2247702380276
121.3276,22.6377633333333,148.446666666667,16.916415765366
122.90607,61.6894742857143,729.951428571428,138.343993706398
141.2755,147.62,837.736,16.66
122.90607,61.34376,738.578571428571,138.437713993087
122.90607,108.07579,639.640625,169.094275388388
128.2426,108.236645,303.9705,168.587570288465
192.981,114.4533225,166.31875,165.35027081025
122.90607,107.386645,306.315,169.100114288158
122.90607,60.5209028571429,747.298714285714,136.599343779787
29.6228,39.2534562211982,364.683870967742,36.5199333176991
164.1558,65.2875,261.2865,45.2655664983513
122.90607,60.7166171428571,748.313428571429,137.236464149126
184.5906,85.3321780392157,621.269934640523,148.958900041538
81.482,55.62,363.318,23.2979741608579
65.9248414,98.315,489.054,77.2491797691082
77.0604519,36.0929203539823,344.661504424779,35.1575523849659
184.5906,103.4023525,644.6890625,156.165563007546
60.0012,47.52,569.818,91.2539840226168
104.164,87.8875,453.16875,59.9739513768269
2.8167,35.1672,695.37768,1.34582471369789
121.3276,97.1911929982938,654.343989452459,166.892656732252
138.34,43.58,518.227,9.76645278491633
157.0546,109.90743877551,652.022448979592,169.017654424509
124.90825,96.2643123076923,703.003076923077,166.506149859288
128.2426,178.968082857143,224.375,191.505773107895
51.93183072,86.8,338.832,48.2717308577184
121.3276,184.275225714286,298.045714285714,188.614796049719
92.382,32.3318,420.55,30.807844922357
0.0,8.3,0.0,0.0
34.9421,14.7793860845839,873.390450204638,30.4332288097581
146.8813,116.5,461.25,58.0237020535574
130.362,48.62,728.736,4.34
90.2704,37.5,2.65000000000003,29.5
13.494,72.84,508.321333333333,62.9704777389108
141.2506,194.788438666667,286.86,181.44658775767
122.90607,109.247509333333,697.300666666667,174.091208129325
67.9806,71.3333333333333,142.1,15.2825245151302
124.90825,89.0764036130868,745.253627311522,162.07940422348
124.90825,98.9230637944664,671.552964426877,168.013970324129
85.0706,27.1580457142857,648.871428571429,40.8605410369938
51.93183072,87.2027972027972,181.812587412587,36.6834044222701
184.5906,54.74829,654.65225,129.258805678082
23.9599614,32.02,643.9635,14.3888706992592
134.3606,35.8066786,270.477,31.5655183084994
166.9985,75.04,501.6084,44.2343576872096
122.90607,61.0280457142857,734.693571428571,138.512937136908
164.1558,68.5,143.175,50.2419147724288
65.915,41.9575416666667,408.1134375,38.7815499813584
70.8405,79.78359375,86.046875,74.7510726849703
131.586569,170.0,457.025,86.6025403784439
121.3276,96.8429473469388,685.432810047096,163.429780690326
184.5906,55.65204,636.29625,130.362633342866
122.90607,202.946654285714,306.897142857143,180.911655356238
151.689,64.5,172.233333333333,46.1510202126309
135.9646,55.9274,756.526470588235,126.618149396486
122.454,48.0,109.0,25.152865973218
121.3276,93.6296969230769,700.056,163.841443768213
121.3276,94.1143123076923,699.061846153846,163.361316339562
192.981,5.0873832,298.8,6.68845924882957
192.981,155.801772,111.126666666667,163.262185524062
47.5466,112.419118248175,274.627737226277,146.705575978938
121.3276,177.003797142857,307.494285714286,190.617264727579
151.5084614,99.625,363.2875,80.739453645662
151.2596,110.697509333333,698.355333333333,174.938594381556
192.981,132.7145725,177.69275,164.504828453314
80.89568,42.10968625,476.2275,44.1856829088609
40.2825,28.3333333333333,213.5,3.77123616632825
59.5345,81.82,187.374,58.0626179223776
65.9248414,86.9165085388994,475.542061986085,69.4544248255477
128.2426,61.5723314285714,738.578571428571,138.360986885309
188.3839,89.1258777777778,713.141666666667,145.568695018899
126.89477,96.2,512.08,51.6145328371768
71.6206,11.415948,678.06,14.5422334996773
192.981,71.194176,696.217333333333,137.253474809004
125.3163,132.375,986.4375,29.5314980148316
23.9455,54.3328,342.836,71.7504
171.8293,160.0,151.233333333333,14.1421356237309
141.2506,99.9122192454807,708.517867435158,165.396494798525
121.3276,95.10662,702.873230769231,165.160180003385
192.981,70.340176,693.345466666667,137.018497597054
96.4116,77.2758507692308,693.452307692308,141.977940455569
122.90607,92.2439815799439,702.957674479337,158.718489123796
89.16,38.9529411764706,571.498823529412,28.9977304922717
176.2176,37.459145,304.40225,35.6571890716735
121.3276,98.3657102982732,646.381004709576,167.55400441993
121.3276,93.1103207939072,705.692360950842,163.20374737449
146.5006,94.6325395015576,693.589875389408,165.19761311735
128.2426,60.246769105278,742.171408410951,137.844653714287
191.2006,10.065948,746.195,13.2675210480005
92.382,30.3,401.02,29.8966553313243
188.3839,72.3220046153846,686.280769230769,140.676077561411
101.89756,63.641051948052,394.316883116883,59.9876541622267
34.21298,60.825,318.33,31.0216758896098
146.8813,111.444444444444,379.666666666667,46.7858267026128
21.18,25.6666666666667,311.5,32.0555074137902
122.90607,61.34376,738.578571428571,138.437713993087
121.3276,96.9206650734725,656.1781129157,166.738783816671
114.89377,52.3870416666667,319.8875,62.3319912414425
120.8947519,135.047619047619,1016.11904761905,22.1477209199979
192.981,4.02012,468.876136363636,10.9559194793881
51.93183072,89.8066666666667,310.346,37.5076341858857
192.981,71.614176,693.712,137.008309380511
122.90607,63.0866171428571,743.164285714286,143.896815207624
126.89477,89.2,434.98,62.2170394666927
188.3839,86.8624181322957,654.150583657588,144.311522874853
121.3276,179.003797142857,231.371428571429,191.475654911147
158.9674,96.2873892307692,700.977692307692,166.494295980388
128.2426,61.2880457142857,747.305714285714,138.451245154413
122.90607,100.094094783927,697.909704321456,166.233030681605
152.93481,96.3989276923077,661.746153846154,166.440382618967
0.0,67.0,0.0,0.0
141.2506,175.146654285714,301.598571428571,190.905566466078
122.90607,95.8372254545455,654.617272727273,155.294483490356
47.5466,113.26728,366.675428571429,145.280843561321
27.0876,138.095238095238,1014.07142857143,8.5183541999992
121.3276,96.3989276923077,659.715384615385,166.440382618967
192.981,63.9546897435897,178.343076923077,127.968867634714
184.5906,86.9372783606557,661.004098360656,149.148210719314
122.90607,63.3580457142857,738.385714285714,138.463254088198
188.3839,74.2910941721854,685.980662251656,135.799181928488
122.90607,35.506673,253.4475,31.0930273633014
134.3606,60.8294742857143,738.769285714286,138.579130686535
85.58362,49.35,477.78,11.0692140642414
188.3839,99.48466,686.509411764706,152.574889534153
148.88288,19.1576666666667,536.706666666667,26.7586817604223
151.2596,97.2169855944056,655.788422688423,167.071025474
192.981,127.3908225,178.7345,163.873933043317
79.9606,89.2422904477612,707.258208955224,156.162290584883
11.6815,26.81,618.324,21.6645770787246
121.3276,100.2538216,633.58,168.594577676666
188.3839,48.0144981818182,648.509090909091,112.621930629877
124.90825,90.7704328571429,653.540857142857,161.66517519916
59.5345,89.4833333333333,273.805,58.5683337838991
181.406,80.3333333333333,323.666666666667,62.4143858061229
192.981,88.9914871840587,678.386837965391,146.988263704244
23.115,39.76,90.65,39.24
139.9533,83.6847185714286,637.742857142857,152.936344188444
192.981,66.314176,680.673333333333,135.83297502781
18.7815,30.528,360.1032,0.84924437001372
122.90607,60.97376,749.414142857143,137.806394712822
192.981,65.704176,682.638,135.642022616982
85.0706,27.1580457142857,648.871428571429,40.8605410369938
121.3276,83.5492813333333,746.833333333333,158.372929123787
184.5906,54.34704,653.703375,128.683388968766
13.494,71.3333333333333,287.7,62.6968012652072
31.775,59.7256,337.84584,19.3838877586515
67.8745,76.95,287.34,56.377721663792
122.90607,60.9580457142857,741.728571428571,138.535925956746
42.7414614,39.632,484.2816,41.9199305342936
9.94585000000001,8.76,162.5,8.24
13.494,71.3333333333333,287.7,62.6968012652072
109.2415,92.1111111111111,260.333333333333,51.7707434420562
122.90607,93.4875096028881,712.221660649819,154.637036352041
15.34,31.755,563.228,17.4454858057894
81.3804,5.0,240.24,2.44948974278318
188.3839,187.351476666667,192.444444444444,165.6278502717
78.89968,20.7056662068965,583.706130268199,26.2396109320658
122.90607,100.436505475285,696.038403041825,166.374477991543
130.0204,5.91619047619048,505.771428571428,11.330988472911
141.2506,60.6266171428571,738.769285714286,138.650442213853
98.2287,61.616,350.022,23.9373462188272
0.0,150.0,0.0,0.0
83.9493,139.333333333333,94.6333333333333,0.471404520791032
122.90607,60.36376,746.460857142857,136.641260332419
99.479,68.3333333333333,268.383333333333,19.5163748910726
192.981,67.534176,683.909333333333,136.205881354168
121.3276,38.7441872727273,829.406454545454,109.097442859712
121.3276,97.7816590697674,699.111627906977,166.720404461755
9.28211999999999,72.0,29.85,15.0
192.981,3.8874168,291.58,4.68027214954235
164.4833,15.1681540880503,412.670440251572,32.337493715497
71.755,40.838,364.378,38.6463234473863
151.2596,100.483543076923,698.952307692308,166.764240163421
164.1558,83.95,234.175,88.0616119543584
180.2063,158.333333333333,203.9,12.1335164821342
151.2596,93.0165892592593,700.989814814815,163.433374017456
135.9646,61.2503113253012,743.115060240964,128.693138385523
70.8405,85.9028571428571,569.829285714286,135.472750050047
65.9248414,88.3125,450.2,70.4811311185483
141.2506,178.146654285714,234.4,192.210965821464
91.7284614,66.052,512.6898,43.1410163997095
122.90607,99.5969447604328,695.880525502318,166.908708518995
122.90607,60.9223314285714,745.317857142857,138.547639851598
164.1315,116.45,277.05,55.435525613094
122.90607,61.8151885714286,726.814285714286,138.309683608476
192.981,69.4108426666667,693.298666666667,136.885470243441
142.92595,171.818082857143,258.008571428571,182.724275316495
121.3276,100.093714185304,634.665495207668,168.507409780895
121.3276,96.3989276923077,659.715384615385,166.440382618967
164.1315,123.4,224.16,53.2
156.448,80.3933333333333,325.948888888889,62.3520004134234
59.94547,5.86857142857143,305.471428571429,6.17599830813131
164.1558,64.8083333333333,235.098333333333,45.8079861729614
26.08965,28.0,284.204347826087,28.4604989415154
121.3276,179.003797142857,231.371428571429,191.475654911147
22.11,59.5971428571429,527.224285714286,68.2529387570938
76.89515,52.3733333333333,175.533333333333,62.3434473078143
78.89968,27.612915,690.964,28.0058432973768
8.37700000000001,164.4,311.116,8.97997772825746
166.9985,78.0,109.0,56.1486123307306
64.3535,76.2648275862069,365.628551724138,41.8409822707841
8.89,34.6767676767677,88.3656565656565,31.9983674718761
122.90607,98.931645,307.6875,161.147850727889
45.03938,30.01,480.175,13.8509891343543
121.3276,100.818254979887,629.753258246179,168.900304836594
148.93092,112.600842666667,692.461333333333,174.865388058609
102.17762,79.125,319.01875,36.7914307278203
192.981,192.402215,199.66,165.524180676526
121.3276,91.7230073738759,701.894391098918,161.048181868218
192.981,12.759948,749.358,28.3721016305655
184.5906,55.55079,563.425,130.398317986177
71.6206,130.436692386707,668.513897280967,163.396125454025
141.251088,42.4827586206897,519.462068965517,12.0876702345968
124.90825,61.0036946131805,737.123638968481,138.739245708205
121.3276,97.1442217445483,697.206697819315,166.101411513911
192.981,70.814176,696.2768,135.488816958839
141.2506,101.971479385744,701.536741107566,166.557130742391
135.9646,178.568082857143,315.524285714286,191.846936458495
42.7414614,167.533333333333,184.84,62.6342469331985
73.507,77.1379310344828,393.234482758621,41.0035525272788
79.9606,93.9950815384615,693.884615384615,159.979151370274
122.90607,61.34376,738.578571428571,138.437713993087
152.93481,96.6474695752896,688.448262548263,166.713984770748
121.3276,92.6699712375096,700.724135280553,161.103842965093
122.25448,19.8211920529801,617.905960264901,27.1655718257272
192.981,169.682658,194.892,165.867524382275
56.646238,48.6472,193.84,29.5780504996526
126.89477,96.05,535.1575,51.849758919401
175.135,17.9060037878788,468.420454545455,22.2746803372122
0.0,8.3,0.0,0.0
134.3606,96.0912353846154,665.507692307692,166.590509752515
141.2506,96.7558678200155,655.784251357642,167.141048798618
37.83547,43.5714285714286,183.557142857143,48.3376728054309
121.3276,99.5373440984909,638.437569499603,168.20296689269
89.3115,81.5714285714286,347.178571428571,37.1554923563785
196.389,67.1666666666667,509.626666666667,60.7903958057704
65.9248414,96.625,486.3,76.6973557236493
192.981,135.7533225,112.575,163.991723933018
35.2382,66.58,290.72,53.5320801015615
188.3839,89.519316,251.798,155.459037705086
33.79,47.5,246.083333333333,21.9146070008111
92.382,80.12,507.072,9.21008143286475
192.981,71.180835570118,672.136697247706,136.723499232118
126.89477,89.2,434.98,62.2170394666927
122.90607,96.5909994294526,701.480107941403,166.583248696501
54.533818,206.8,767.296,56.9715718582523
135.9646,59.7568117647059,746.995294117647,127.527876001372
50.1285,71.94,24.316,44.3573714279825
128.2426,38.281645,310.2875,34.6192263448806
28.0673,148.571428571429,846.4,20.995626366713
139.10806,33.3629161904762,96.6904761904762,31.5740491308408
90.247,108.06,193.874,43.1074981876703
192.981,135.1283225,183.634375,163.936227072139
106.353238,51.21888,222.744,27.1630408317184
122.90607,61.1223314285714,725.217857142857,138.481910644953
31.775,58.6,268.68,17.5339670354429
191.2006,193.502215,204.041666666667,161.927636664144
0.0,79.0,0.0,0.0
105.41206,40.8202142857143,555.675428571429,35.2429698773459
58.9222,95.5099675,420.2625,94.1997684343496
128.2426,97.4460757198444,689.734241245136,167.119514013527
121.3276,91.5527738461539,691.376538461538,161.534033032207
29.80415,60.9125,84.695,26.155875893382
184.5906,77.6163847244095,678.814960629921,143.438812266145
76.89515,90.0,615.708163265306,60.215599036686
55.9231968,83.621925,370.7235,73.7357365943874
192.981,68.2393685714286,169.908571428571,136.045959853019
135.9646,110.168158461538,668.4,167.041842786813
184.5906,60.29704,647.06125,129.255821708295
98.2287,62.8296,372.7456,23.0605221935671
92.382,31.3752,378.7,31.0703592666709
157.0546,106.26329,606.3,169.967242584046
46.6827,114.6,294.26,29.5878353381926
73.893,22.5,285.025,0.866025403784439
181.406,80.4444444444444,291.866666666667,62.2987624473323
67.7685,51.5,169.275,12.9711217710728
31.093,15.3725490196078,600.032679738562,55.3108154456902
128.2426,61.28376,741.084,138.427881248077
192.981,191.135548333333,241.091666666667,164.45040454655
148.88288,20.4019933554817,661.312292358804,34.5651565287996
128.2426,95.7057641100076,654.375783040489,166.072671080115
60.84138,23.8314285714286,513.314285714286,27.3093630874998
36.9348,15.512915,375.7,15.487085
