gmean_fie,mean_fie
692.683045011917,729.7
692.683045011917,729.7
718.15289995213,775.425
726.161689886271,772.16
726.161689886271,772.16
741.629348855485,794.0
745.091012254164,787.02
745.091012254164,787.02
745.091012254164,787.02
745.091012254164,787.02
741.629348855485,794.0
873.396370367753,971.2
873.396370367753,971.2
873.396370367753,971.2
660.891519501663,703.766666666667
687.861033852972,736.3
662.661893544278,705.2
662.661893544278,705.2
662.661893544278,705.2
659.872115728923,702.95
659.872115728923,702.95
659.872115728923,702.95
747.36961095849,797.15
668.05180859733,709.683333333333
668.05180859733,709.683333333333
668.05180859733,709.683333333333
692.541331131983,740.52
692.541331131983,740.52
692.541331131983,740.52
692.541331131983,740.52
692.541331131983,740.52
692.541331131983,740.52
741.629348855485,794.0
692.541331131983,740.52
692.541331131983,740.52
692.541331131983,740.52
692.541331131983,740.52
692.541331131983,740.52
692.541331131983,740.52
692.541331131983,740.52
741.629348855485,794.0
831.170151425455,897.46
831.170151425455,897.46
741.629348855485,794.0
831.170151425455,897.46
831.170151425455,897.46
702.115183963558,747.78
702.115183963558,747.78
702.115183963558,747.78
699.775381165138,736.733333333333
698.403449324511,735.45
698.814659164169,735.833333333333
716.524036911526,753.45
684.991625041095,723.55
716.823024769118,753.766666666667
708.486562374534,752.52
718.339799387578,755.383333333333
716.681476681647,753.616666666667
704.48265777601,741.233333333333
716.681476681647,753.616666666667
696.793713894809,730.314285714286
696.793713894809,730.314285714286
696.793713894809,730.314285714286
696.793713894809,730.314285714286
696.793713894809,730.314285714286
696.793713894809,730.314285714286
696.793713894809,730.314285714286
696.793713894809,730.314285714286
729.44088283868,769.78
729.44088283868,769.78
729.44088283868,769.78
729.44088283868,769.78
729.44088283868,769.78
729.44088283868,769.78
680.593823855528,730.14
678.161531147108,728.22
680.342078336709,729.94
682.04665228097,731.3
693.45618562989,740.76
686.98793299265,735.32
688.675884386996,736.72
698.335299442564,745.0
816.449953070715,883.671428571429
816.449953070715,883.671428571429
858.674064297533,914.057142857143
858.674064297533,914.057142857143
858.674064297533,914.057142857143
677.977666228489,712.971428571429
811.760042910683,853.1
838.584884977272,891.65
673.241572872391,719.65
673.241572872391,719.65
673.241572872391,719.65
740.399332713733,779.88
838.584884977272,891.65
838.584884977272,891.65
838.584884977272,891.65
838.584884977272,891.65
838.584884977272,891.65
838.584884977272,891.65
838.584884977272,891.65
838.584884977272,891.65
838.584884977272,891.65
838.584884977272,891.65
736.138615188467,769.1
736.138615188467,769.1
736.138615188467,769.1
736.138615188467,769.1
690.770034864017,739.18
690.770034864017,739.18
690.770034864017,739.18
690.770034864017,739.18
690.770034864017,739.18
690.770034864017,739.18
690.770034864017,739.18
690.770034864017,739.18
736.138615188467,769.1
736.138615188467,769.1
736.138615188467,769.1
736.138615188467,769.1
736.138615188467,769.1
736.138615188467,769.1
736.138615188467,769.1
736.138615188467,769.1
736.138615188467,769.1
736.138615188467,769.1
736.138615188467,769.1
736.138615188467,769.1
736.138615188467,769.1
663.751809830507,734.25
663.751809830507,734.25
663.751809830507,734.25
663.751809830507,734.25
692.541331131983,740.52
718.992940112187,761.633333333333
718.992940112187,761.633333333333
698.866115027897,737.028571428571
698.866115027897,737.028571428571
674.175712902917,715.333333333333
741.629348855485,794.0
708.3233403671,753.08
708.3233403671,753.08
708.3233403671,753.08
708.3233403671,753.08
708.3233403671,753.08
708.3233403671,753.08
741.629348855485,794.0
708.3233403671,753.08
708.3233403671,753.08
708.3233403671,753.08
708.3233403671,753.08
708.3233403671,753.08
708.3233403671,753.08
663.751809830507,734.25
663.751809830507,734.25
807.661307259369,856.44
807.661307259369,856.44
885.366832225696,947.283333333333
885.366832225696,947.283333333333
885.366832225696,947.283333333333
885.366832225696,947.283333333333
781.483207751268,831.2
781.483207751268,831.2
753.722659007371,797.842857142857
753.722659007371,797.842857142857
740.399332713733,779.88
699.522720090324,737.666666666667
699.522720090324,737.666666666667
699.522720090324,737.666666666667
699.522720090324,737.666666666667
663.751809830507,734.25
663.751809830507,734.25
663.751809830507,734.25
663.751809830507,734.25
663.751809830507,734.25
663.751809830507,734.25
663.751809830507,734.25
663.751809830507,734.25
663.751809830507,734.25
663.751809830507,734.25
682.04665228097,731.3
665.65125720059,707.65
665.65125720059,707.65
665.65125720059,707.65
735.158015772234,788.7
693.45618562989,740.76
693.45618562989,740.76
728.828770624619,783.65
688.675884386996,736.72
688.675884386996,736.72
744.894599675854,786.82
741.629348855485,794.0
816.449953070715,883.671428571429
816.449953070715,883.671428571429
816.449953070715,883.671428571429
816.449953070715,883.671428571429
858.674064297533,914.057142857143
858.674064297533,914.057142857143
858.674064297533,914.057142857143
858.674064297533,914.057142857143
858.674064297533,914.057142857143
858.674064297533,914.057142857143
831.398303294116,890.28
769.058160583917,813.06
690.328114777212,738.22
750.082680232553,799.125
750.082680232553,799.125
750.082680232553,799.125
730.941166286085,784.65
751.60518335687,800.325
733.880163345344,786.8
881.351537274068,975.3
881.351537274068,975.3
750.082680232553,799.125
750.082680232553,799.125
750.082680232553,799.125
718.992940112187,761.633333333333
663.751809830507,734.25
663.751809830507,734.25
725.970267244695,771.96
725.970267244695,771.96
725.970267244695,771.96
699.522720090324,737.666666666667
699.522720090324,737.666666666667
699.522720090324,737.666666666667
750.082680232553,799.125
740.399332713733,779.88
740.399332713733,779.88
740.399332713733,779.88
740.399332713733,779.88
740.399332713733,779.88
740.399332713733,779.88
740.399332713733,779.88
741.629348855485,794.0
741.629348855485,794.0
741.629348855485,794.0
741.629348855485,794.0
741.629348855485,794.0
741.629348855485,794.0
741.629348855485,794.0
686.58802627081,735.32
686.58802627081,735.32
686.58802627081,735.32
686.58802627081,735.32
686.58802627081,735.32
718.885702534694,760.8
736.138615188467,769.1
723.183072644525,752.1
723.183072644525,752.1
723.183072644525,752.1
698.118266597506,744.02
660.891519501663,703.766666666667
660.891519501663,703.766666666667
660.891519501663,703.766666666667
734.219624171273,787.05
664.469460140029,706.683333333333
664.469460140029,706.683333333333
664.469460140029,706.683333333333
664.469460140029,706.683333333333
664.469460140029,706.683333333333
690.328114777212,738.22
660.891519501663,703.766666666667
660.891519501663,703.766666666667
660.891519501663,703.766666666667
680.593823855528,730.14
653.116337899927,697.033333333333
653.116337899927,697.033333333333
653.116337899927,697.033333333333
676.198477502186,726.64
686.719101114238,724.616666666667
686.719101114238,724.616666666667
759.848515647044,799.34
838.584884977272,891.65
741.629348855485,794.0
709.578167976123,739.6
800.025789048856,857.466666666667
800.025789048856,857.466666666667
663.751809830507,734.25
740.399332713733,779.88
733.513183093207,787.375
730.941166286085,784.65
730.941166286085,784.65
730.941166286085,784.65
730.941166286085,784.65
663.751809830507,734.25
663.751809830507,734.25
733.668829161146,787.5
733.668829161146,787.5
733.668829161146,787.5
733.668829161146,787.5
733.668829161146,787.5
733.668829161146,787.5
777.707356941785,819.183333333333
777.707356941785,819.183333333333
777.707356941785,819.183333333333
781.483207751268,831.2
781.483207751268,831.2
777.707356941785,819.183333333333
729.317080916605,769.68
729.317080916605,769.68
729.317080916605,769.68
729.317080916605,769.68
729.317080916605,769.68
740.399332713733,779.88
814.401739152966,868.45
679.659932509902,714.728571428571
708.3233403671,753.08
708.3233403671,753.08
708.3233403671,753.08
708.3233403671,753.08
663.751809830507,734.25
671.058261266979,731.14
779.506923244659,817.95
808.435555668102,844.814285714286
768.477595619999,809.9
798.621042615961,837.914285714286
702.115183963558,747.78
727.26638729256,767.683333333333
727.26638729256,767.683333333333
727.26638729256,767.683333333333
695.698689715075,733.2
714.946183650756,773.025
660.014789964967,722.05
660.014789964967,722.05
660.014789964967,722.05
660.014789964967,722.05
660.014789964967,722.05
660.891519501663,703.766666666667
660.891519501663,703.766666666667
660.891519501663,703.766666666667
660.891519501663,703.766666666667
660.891519501663,703.766666666667
660.891519501663,703.766666666667
728.828770624619,783.65
682.962058587865,732.24
682.962058587865,732.24
682.962058587865,732.24
682.962058587865,732.24
682.962058587865,732.24
682.962058587865,732.24
682.962058587865,732.24
682.962058587865,732.24
682.962058587865,732.24
682.962058587865,732.24
682.962058587865,732.24
682.962058587865,732.24
682.962058587865,732.24
708.3233403671,753.08
677.234721776554,717.75
677.234721776554,717.75
677.234721776554,717.75
677.234721776554,717.75
677.234721776554,717.75
677.234721776554,717.75
677.234721776554,717.75
677.234721776554,717.75
859.331972565143,894.825
859.331972565143,894.825
859.331972565143,894.825
745.486816801767,790.816666666667
745.486816801767,790.816666666667
745.486816801767,790.816666666667
745.486816801767,790.816666666667
677.234721776554,717.75
677.234721776554,717.75
677.234721776554,717.75
677.234721776554,717.75
779.210289914219,817.566666666667
779.210289914219,817.566666666667
779.210289914219,817.566666666667
779.210289914219,817.566666666667
779.210289914219,817.566666666667
779.210289914219,817.566666666667
687.861033852972,736.3
657.906331415967,701.35
657.906331415967,701.35
657.906331415967,701.35
741.629348855485,794.0
686.051577977531,754.425
708.60964609309,744.733333333333
708.60964609309,744.733333333333
708.60964609309,744.733333333333
741.629348855485,794.0
696.313849401554,743.42
696.313849401554,743.42
696.313849401554,743.42
696.313849401554,743.42
696.313849401554,743.42
696.313849401554,743.42
696.313849401554,743.42
696.313849401554,743.42
733.668829161146,787.5
889.494999325637,933.3
889.494999325637,933.3
889.494999325637,933.3
727.335199294425,761.983333333333
752.055736784408,791.3
796.259674817702,841.54
762.790338815315,803.85
762.790338815315,803.85
762.790338815315,803.85
762.790338815315,803.85
762.790338815315,803.85
762.790338815315,803.85
762.790338815315,803.85
762.790338815315,803.85
762.790338815315,803.85
762.790338815315,803.85
759.848515647044,799.34
759.848515647044,799.34
759.848515647044,799.34
808.929243833275,866.4
808.929243833275,866.4
808.929243833275,866.4
808.929243833275,866.4
808.929243833275,866.4
787.251471507194,830.575
787.251471507194,830.575
741.629348855485,794.0
692.541331131983,740.52
692.541331131983,740.52
692.541331131983,740.52
692.541331131983,740.52
692.541331131983,740.52
708.22717264373,753.0
688.365639831687,723.657142857143
688.365639831687,723.657142857143
688.365639831687,723.657142857143
688.365639831687,723.657142857143
688.365639831687,723.657142857143
688.365639831687,723.657142857143
688.365639831687,723.657142857143
693.825376777638,741.5
675.217213595007,716.15
675.217213595007,716.15
675.217213595007,716.15
675.217213595007,716.15
675.217213595007,716.15
675.217213595007,716.15
675.217213595007,716.15
675.217213595007,716.15
708.3233403671,753.08
675.217213595007,716.15
675.217213595007,716.15
675.217213595007,716.15
675.217213595007,716.15
675.217213595007,716.15
675.217213595007,716.15
675.217213595007,716.15
675.217213595007,716.15
716.386472861389,753.916666666667
716.386472861389,753.916666666667
716.386472861389,753.916666666667
716.386472861389,753.916666666667
716.386472861389,753.916666666667
716.386472861389,753.916666666667
741.629348855485,794.0
716.386472861389,753.916666666667
716.386472861389,753.916666666667
716.386472861389,753.916666666667
716.386472861389,753.916666666667
716.386472861389,753.916666666667
716.386472861389,753.916666666667
741.629348855485,794.0
716.386472861389,753.916666666667
716.386472861389,753.916666666667
716.386472861389,753.916666666667
716.386472861389,753.916666666667
716.386472861389,753.916666666667
716.386472861389,753.916666666667
726.276975830068,781.2
974.616871328149,1071.775
741.629348855485,794.0
679.659932509902,714.728571428571
761.05995263867,835.3875
761.05995263867,835.3875
761.05995263867,835.3875
838.584884977272,891.65
838.584884977272,891.65
838.584884977272,891.65
838.584884977272,891.65
838.584884977272,891.65
838.584884977272,891.65
838.584884977272,891.65
747.36961095849,797.15
966.755510363625,1067.4
740.399332713733,779.88
740.399332713733,779.88
740.399332713733,779.88
726.596497025721,781.9
690.487190067069,737.66
690.487190067069,737.66
690.487190067069,737.66
690.487190067069,737.66
727.960609684325,782.425
727.960609684325,782.425
727.960609684325,782.425
741.629348855485,794.0
692.541331131983,740.52
692.541331131983,740.52
692.541331131983,740.52
692.541331131983,740.52
692.541331131983,740.52
692.541331131983,740.52
690.328114777212,738.22
690.328114777212,738.22
690.328114777212,738.22
690.328114777212,738.22
690.328114777212,738.22
690.328114777212,738.22
690.328114777212,738.22
690.328114777212,738.22
690.328114777212,738.22
690.328114777212,738.22
690.328114777212,738.22
690.328114777212,738.22
690.328114777212,738.22
690.328114777212,738.22
690.328114777212,738.22
726.276975830068,781.2
741.629348855485,794.0
741.629348855485,794.0
741.629348855485,794.0
741.629348855485,794.0
741.629348855485,794.0
741.629348855485,794.0
741.629348855485,794.0
741.629348855485,794.0
741.629348855485,794.0
741.629348855485,794.0
741.629348855485,794.0
703.771181665816,734.685714285714
703.771181665816,734.685714285714
703.771181665816,734.685714285714
703.771181665816,734.685714285714
703.771181665816,734.685714285714
703.771181665816,734.685714285714
703.771181665816,734.685714285714
703.771181665816,734.685714285714
703.771181665816,734.685714285714
703.771181665816,734.685714285714
703.771181665816,734.685714285714
703.771181665816,734.685714285714
691.367241936425,724.971428571429
701.323163224995,732.685714285714
706.033433391676,736.571428571429
696.470343580517,728.842857142857
691.367241936425,724.971428571429
701.323163224995,732.685714285714
706.033433391676,736.571428571429
696.470343580517,728.842857142857
690.328114777212,738.22
690.328114777212,738.22
690.328114777212,738.22
690.328114777212,738.22
697.769962049737,737.883333333333
697.769962049737,737.883333333333
697.769962049737,737.883333333333
697.769962049737,737.883333333333
697.769962049737,737.883333333333
769.587633699049,809.15
769.587633699049,809.15
769.587633699049,809.15
769.587633699049,809.15
714.653657764228,757.08
741.629348855485,794.0
769.058160583917,813.06
769.058160583917,813.06
769.058160583917,813.06
740.399332713733,779.88
763.360583084911,798.116666666667
763.360583084911,798.116666666667
763.360583084911,798.116666666667
763.360583084911,798.116666666667
740.399332713733,779.88
702.696738624533,740.083333333333
702.696738624533,740.083333333333
702.696738624533,740.083333333333
702.696738624533,740.083333333333
702.696738624533,740.083333333333
805.286418352743,850.28
805.286418352743,850.28
717.53817719705,747.142857142857
714.946183650756,773.025
734.219624171273,787.05
734.219624171273,787.05
734.219624171273,787.05
734.219624171273,787.05
734.219624171273,787.05
777.707356941785,819.183333333333
777.707356941785,819.183333333333
698.118266597506,744.02
698.118266597506,744.02
698.118266597506,744.02
698.118266597506,744.02
702.783822646457,742.766666666667
702.783822646457,742.766666666667
702.783822646457,742.766666666667
702.783822646457,742.766666666667
702.115183963558,747.78
750.082680232553,799.125
750.082680232553,799.125
734.219624171273,787.05
750.082680232553,799.125
800.025789048856,857.466666666667
800.025789048856,857.466666666667
800.025789048856,857.466666666667
800.025789048856,857.466666666667
800.025789048856,857.466666666667
800.025789048856,857.466666666667
736.105734273653,768.366666666667
736.105734273653,768.366666666667
736.105734273653,768.366666666667
714.744685812163,750.1
682.973153286744,717.214285714286
741.629348855485,794.0
734.219624171273,787.05
734.219624171273,787.05
734.219624171273,787.05
688.274127036429,735.94
740.540285254181,782.44
714.946183650756,773.025
743.156321084181,782.32
800.025789048856,857.466666666667
679.659932509902,714.728571428571
677.977666228489,712.971428571429
677.977666228489,712.971428571429
735.158015772234,788.7
769.607858277607,805.04
736.138615188467,769.1
708.641979880737,768.4
733.668829161146,787.5
733.668829161146,787.5
733.668829161146,787.5
733.668829161146,787.5
740.399332713733,779.88
838.584884977272,891.65
789.88998182857,831.55
741.629348855485,794.0
733.513183093207,787.375
733.513183093207,787.375
733.513183093207,787.375
702.115183963558,747.78
838.584884977272,891.65
781.483207751268,831.2
781.483207751268,831.2
770.024056063059,811.866666666667
770.024056063059,811.866666666667
741.629348855485,794.0
703.35079016824,749.0
696.056289187026,743.22
717.077637762574,759.716666666667
717.077637762574,759.716666666667
717.077637762574,759.716666666667
717.077637762574,759.716666666667
689.727689635618,738.04
686.494809510022,735.24
684.619752995564,733.64
682.962058587865,732.24
681.288111836985,730.84
687.702698490513,736.28
676.387828084617,726.82
674.697396698269,725.46
672.534941135036,723.74
735.158015772234,788.7
724.798536686803,767.92
724.798536686803,767.92
724.798536686803,767.92
724.798536686803,767.92
700.244078768931,738.166666666667
700.244078768931,738.166666666667
700.244078768931,738.166666666667
700.244078768931,738.166666666667
700.244078768931,738.166666666667
700.244078768931,738.166666666667
700.244078768931,738.166666666667
700.244078768931,738.166666666667
720.007341366741,754.516666666667
739.396277127473,770.614285714286
740.399332713733,779.88
699.522720090324,737.666666666667
699.522720090324,737.666666666667
699.522720090324,737.666666666667
699.522720090324,737.666666666667
717.928615900725,752.466666666667
717.928615900725,752.466666666667
717.928615900725,752.466666666667
717.928615900725,752.466666666667
694.984398968078,734.066666666667
694.984398968078,734.066666666667
694.984398968078,734.066666666667
694.984398968078,734.066666666667
750.082680232553,799.125
713.746168891336,748.933333333333
713.746168891336,748.933333333333
713.746168891336,748.933333333333
713.746168891336,748.933333333333
758.396954569106,796.32
718.33574620082,760.24
736.979751711724,776.06
742.932799711609,781.46
760.503258853751,798.44
758.396954569106,796.32
808.929243833275,866.4
808.929243833275,866.4
734.219624171273,787.05
734.219624171273,787.05
734.219624171273,787.05
702.115183963558,747.78
745.486816801767,790.816666666667
702.115183963558,747.78
745.486816801767,790.816666666667
734.219624171273,787.05
734.219624171273,787.05
734.219624171273,787.05
702.608370774958,748.04
702.608370774958,748.04
702.608370774958,748.04
702.608370774958,748.04
702.608370774958,748.04
702.608370774958,748.04
752.105403215809,801.25
703.91108178806,749.02
703.91108178806,749.02
703.91108178806,749.02
703.91108178806,749.02
703.91108178806,749.02
730.887622404089,784.575
706.174423574087,750.74
706.174423574087,750.74
706.174423574087,750.74
706.174423574087,750.74
733.177356445362,786.275
734.219624171273,787.05
739.129589643532,781.46
739.129589643532,781.46
739.129589643532,781.46
700.086151608236,745.38
700.086151608236,745.38
700.086151608236,745.38
725.72291043721,761.05
730.399673563582,760.771428571429
730.399673563582,760.771428571429
702.62807296406,735.0
702.62807296406,735.0
723.548028489942,752.428571428571
734.219624171273,787.05
734.219624171273,787.05
728.828770624619,783.65
698.335299442564,745.0
698.335299442564,745.0
698.335299442564,745.0
698.335299442564,745.0
698.335299442564,745.0
698.335299442564,745.0
698.335299442564,745.0
741.629348855485,794.0
741.629348855485,794.0
741.629348855485,794.0
741.629348855485,794.0
741.629348855485,794.0
698.335299442564,745.0
698.335299442564,745.0
698.335299442564,745.0
698.335299442564,745.0
698.335299442564,745.0
698.335299442564,745.0
698.335299442564,745.0
698.335299442564,745.0
743.156321084181,782.32
737.864919527106,790.9
695.498118340785,742.52
695.498118340785,742.52
695.498118340785,742.52
695.498118340785,742.52
737.864919527106,790.9
695.498118340785,742.52
695.498118340785,742.52
695.498118340785,742.52
695.498118340785,742.52
718.15289995213,775.425
718.15289995213,775.425
718.15289995213,775.425
718.15289995213,775.425
718.15289995213,775.425
718.15289995213,775.425
718.15289995213,775.425
718.15289995213,775.425
718.15289995213,775.425
718.15289995213,775.425
718.15289995213,775.425
718.15289995213,775.425
718.15289995213,775.425
718.15289995213,775.425
718.15289995213,775.425
718.15289995213,775.425
718.15289995213,775.425
718.15289995213,775.425
734.219624171273,787.05
734.219624171273,787.05
734.219624171273,787.05
734.219624171273,787.05
734.219624171273,787.05
734.219624171273,787.05
734.219624171273,787.05
734.219624171273,787.05
734.219624171273,787.05
734.219624171273,787.05
734.219624171273,787.05
734.219624171273,787.05
734.219624171273,787.05
734.219624171273,787.05
734.219624171273,787.05
734.219624171273,787.05
718.15289995213,775.425
718.15289995213,775.425
740.399332713733,779.88
710.608823847113,746.35
710.608823847113,746.35
710.608823847113,746.35
710.608823847113,746.35
685.774195762702,733.96
685.774195762702,733.96
685.774195762702,733.96
727.960609684325,782.425
686.027951316271,734.16
686.027951316271,734.16
686.027951316271,734.16
688.274127036429,735.94
688.274127036429,735.94
688.274127036429,735.94
688.274127036429,735.94
688.274127036429,735.94
702.115183963558,747.78
692.541331131983,740.52
692.541331131983,740.52
692.541331131983,740.52
692.541331131983,740.52
692.541331131983,740.52
692.541331131983,740.52
741.629348855485,794.0
741.629348855485,794.0
741.629348855485,794.0
741.629348855485,794.0
741.629348855485,794.0
741.629348855485,794.0
741.629348855485,794.0
741.629348855485,794.0
692.541331131983,740.52
692.541331131983,740.52
692.541331131983,740.52
692.541331131983,740.52
692.541331131983,740.52
692.541331131983,740.52
692.541331131983,740.52
674.697396698269,725.46
674.697396698269,725.46
674.697396698269,725.46
674.697396698269,725.46
674.697396698269,725.46
717.820867453222,775.175
717.820867453222,775.175
717.820867453222,775.175
717.820867453222,775.175
717.820867453222,775.175
674.697396698269,725.46
674.697396698269,725.46
674.697396698269,725.46
674.697396698269,725.46
674.697396698269,725.46
674.697396698269,725.46
674.697396698269,725.46
674.697396698269,725.46
674.697396698269,725.46
674.697396698269,725.46
736.138615188467,769.1
723.548028489942,752.428571428571
723.548028489942,752.428571428571
723.548028489942,752.428571428571
718.15289995213,775.425
718.15289995213,775.425
718.15289995213,775.425
718.15289995213,775.425
718.15289995213,775.425
718.15289995213,775.425
718.15289995213,775.425
718.15289995213,775.425
718.15289995213,775.425
718.15289995213,775.425
718.15289995213,775.425
718.15289995213,775.425
718.15289995213,775.425
676.198477502186,726.64
676.198477502186,726.64
676.198477502186,726.64
676.198477502186,726.64
676.198477502186,726.64
676.198477502186,726.64
676.198477502186,726.64
676.198477502186,726.64
676.198477502186,726.64
676.198477502186,726.64
676.198477502186,726.64
676.198477502186,726.64
676.198477502186,726.64
676.198477502186,726.64
676.198477502186,726.64
714.653657764228,757.08
714.946183650756,773.025
714.946183650756,773.025
714.946183650756,773.025
727.84599924245,770.22
727.84599924245,770.22
727.84599924245,770.22
727.84599924245,770.22
727.84599924245,770.22
727.84599924245,770.22
714.653657764228,757.08
714.653657764228,757.08
714.653657764228,757.08
714.653657764228,757.08
782.093796373013,841.9
710.100711826005,764.3
800.825886940884,855.366666666667
736.138615188467,769.1
732.080897062804,760.4
732.080897062804,760.4
732.080897062804,760.4
732.080897062804,760.4
714.946183650756,773.025
687.861033852972,736.3
672.534941135036,723.74
735.158015772234,788.7
699.952119593049,746.0
699.952119593049,746.0
699.952119593049,746.0
699.952119593049,746.0
680.182257835431,719.9
680.182257835431,719.9
680.182257835431,719.9
680.182257835431,719.9
680.182257835431,719.9
680.182257835431,719.9
680.182257835431,719.9
663.751809830507,734.25
663.751809830507,734.25
663.751809830507,734.25
663.751809830507,734.25
663.751809830507,734.25
663.751809830507,734.25
663.751809830507,734.25
838.584884977272,891.65
758.907297845138,808.425
741.629348855485,794.0
741.629348855485,794.0
741.629348855485,794.0
741.629348855485,794.0
702.115183963558,747.78
740.399332713733,779.88
678.601457139896,745.875
672.145488174612,741.95
678.601457139896,745.875
678.601457139896,745.875
678.601457139896,745.875
734.219624171273,787.05
727.84599924245,770.22
727.84599924245,770.22
727.84599924245,770.22
727.84599924245,770.22
727.84599924245,770.22
727.84599924245,770.22
727.84599924245,770.22
727.84599924245,770.22
727.84599924245,770.22
740.399332713733,779.88
740.399332713733,779.88
740.399332713733,779.88
740.399332713733,779.88
740.399332713733,779.88
740.399332713733,779.88
740.399332713733,779.88
698.335299442564,745.0
696.060979045103,734.966666666667
696.060979045103,734.966666666667
696.060979045103,734.966666666667
838.584884977272,891.65
822.048464506689,865.14
822.048464506689,865.14
822.048464506689,865.14
838.584884977272,891.65
822.048464506689,865.14
822.048464506689,865.14
822.048464506689,865.14
800.025789048856,857.466666666667
739.697784185305,772.6
690.487190067069,737.66
690.487190067069,737.66
741.629348855485,794.0
741.629348855485,794.0
741.629348855485,794.0
734.219624171273,787.05
688.274127036429,735.94
688.274127036429,735.94
688.274127036429,735.94
688.274127036429,735.94
748.385121902915,786.56
741.629348855485,794.0
740.399332713733,779.88
717.928615900725,752.466666666667
717.928615900725,752.466666666667
717.928615900725,752.466666666667
717.928615900725,752.466666666667
717.928615900725,752.466666666667
708.3233403671,753.08
708.3233403671,753.08
708.3233403671,753.08
708.3233403671,753.08
708.3233403671,753.08
708.3233403671,753.08
708.3233403671,753.08
741.629348855485,794.0
714.946183650756,773.025
679.659932509902,714.728571428571
717.53817719705,747.142857142857
808.929243833275,866.4
697.060580466659,731.014285714286
681.371124248531,712.2625
681.371124248531,712.2625
681.371124248531,712.2625
681.371124248531,712.2625
697.800234552258,744.58
697.800234552258,744.58
697.800234552258,744.58
720.069665798359,776.875
745.091012254164,787.02
745.091012254164,787.02
745.091012254164,787.02
745.091012254164,787.02
748.385121902915,786.56
748.385121902915,786.56
748.385121902915,786.56
748.385121902915,786.56
748.385121902915,786.56
748.385121902915,786.56
748.385121902915,786.56
800.025789048856,857.466666666667
769.607858277607,805.04
740.399332713733,779.88
748.385121902915,786.56
735.254835446189,777.26
705.984766132862,743.1
705.984766132862,743.1
705.984766132862,743.1
705.984766132862,743.1
705.984766132862,743.1
705.984766132862,743.1
705.984766132862,743.1
730.929064330867,772.86
743.156321084181,782.32
710.390791552525,746.433333333333
696.235490796747,735.683333333333
743.156321084181,782.32
743.156321084181,782.32
743.156321084181,782.32
743.156321084181,782.32
743.156321084181,782.32
743.156321084181,782.32
730.887622404089,784.575
743.156321084181,782.32
745.953808381008,778.616666666667
704.6592809546,741.95
693.003016970201,729.933333333333
688.0157736741,725.733333333333
687.61212658429,725.4
689.019742802244,726.566666666667
690.413125922672,727.733333333333
691.988536302286,729.066666666667
694.703098779055,731.4
682.274709282622,721.083333333333
682.064396746511,720.916666666667
679.192935234654,718.666666666667
680.242186785209,719.483333333333
682.064396746511,720.916666666667
683.488174000407,722.05
676.237491430937,716.4
698.280922012474,725.9
694.984398968078,734.066666666667
743.156321084181,782.32
704.6592809546,741.95
714.993074773037,750.166666666667
720.069665798359,776.875
676.387828084617,726.82
676.387828084617,726.82
676.387828084617,726.82
676.387828084617,726.82
676.387828084617,726.82
838.584884977272,891.65
793.78951303298,850.233333333333
781.095316977214,841.2
740.399332713733,779.88
717.928615900725,752.466666666667
717.928615900725,752.466666666667
717.928615900725,752.466666666667
717.928615900725,752.466666666667
702.696738624533,740.083333333333
702.696738624533,740.083333333333
702.696738624533,740.083333333333
702.696738624533,740.083333333333
733.513183093207,787.375
733.513183093207,787.375
714.946183650756,773.025
672.534941135036,723.74
672.534941135036,723.74
672.534941135036,723.74
714.946183650756,773.025
687.861033852972,736.3
687.861033852972,736.3
687.861033852972,736.3
676.198477502186,726.64
676.198477502186,726.64
676.198477502186,726.64
714.653657764228,757.08
714.653657764228,757.08
714.653657764228,757.08
714.653657764228,757.08
714.653657764228,757.08
740.399332713733,779.88
784.403961713146,828.6
730.375659804865,772.68
730.375659804865,772.68
730.375659804865,772.68
730.375659804865,772.68
730.375659804865,772.68
740.399332713733,779.88
734.932865917098,767.933333333333
734.932865917098,767.933333333333
734.932865917098,767.933333333333
734.932865917098,767.933333333333
734.932865917098,767.933333333333
758.234360538787,786.828571428571
699.522720090324,737.666666666667
699.522720090324,737.666666666667
699.522720090324,737.666666666667
684.188524844786,734.32
684.188524844786,734.32
684.188524844786,734.32
684.188524844786,734.32
661.437203639754,718.9
661.437203639754,718.9
661.437203639754,718.9
661.437203639754,718.9
670.773128657785,712.016666666667
670.773128657785,712.016666666667
670.773128657785,712.016666666667
670.773128657785,712.016666666667
670.773128657785,712.016666666667
670.773128657785,712.016666666667
670.773128657785,712.016666666667
670.773128657785,712.016666666667
670.773128657785,712.016666666667
673.289345768391,714.216666666667
673.289345768391,714.216666666667
673.289345768391,714.216666666667
673.289345768391,714.216666666667
673.289345768391,714.216666666667
673.289345768391,714.216666666667
800.025789048856,857.466666666667
704.6592809546,741.95
704.6592809546,741.95
704.6592809546,741.95
704.6592809546,741.95
704.6592809546,741.95
694.984398968078,734.066666666667
730.929064330867,772.86
678.601457139896,745.875
678.601457139896,745.875
740.399332713733,779.88
772.144834901847,804.942857142857
772.144834901847,804.942857142857
772.144834901847,804.942857142857
736.138615188467,769.1
741.629348855485,794.0
698.335299442564,745.0
698.335299442564,745.0
698.335299442564,745.0
741.629348855485,794.0
698.335299442564,745.0
698.335299442564,745.0
698.335299442564,745.0
690.487190067069,737.66
952.588543298818,979.8
