superconduct/table32.gmean_ElectronAffinity,superconduct/table32.mean_ElectronAffinity
18.7325597831008,61.7
61.4400563387884,73.8
30.3227503264502,48.014
82.046890506221,91.35
45.3556265904706,45.8666666666667
45.8275566149212,71.006
165.119876852155,173.566666666667
48.7294319545483,83.8333333333333
19.9736432574176,60.025
53.5279646494387,77.2375
33.6437405111774,80.51
51.3405062151194,80.566
32.0428510683132,40.5125
29.1775463973801,60.484
22.635311635777,45.295
54.9633033148404,74.01
66.3476164187392,75.65
43.6493689297305,57.7666666666667
131.199847560887,142.05
48.4772646848066,79.6075
38.8737635112424,67.176
29.6248732616687,59.1166666666667
29.4772817943599,61.15
32.0428510683132,40.5125
32.7981780734071,66.1
51.5369691612114,74.6216666666667
98.5960830759027,114.466666666667
77.434906911886,114.233333333333
25.607835792464,67.246
55.9181544759839,58.0
48.8055399963308,51.9666666666667
53.5279646494387,77.2375
86.5308636119092,135.133333333333
40.175972078759,64.33
62.210509235202,84.49
47.8832819264776,49.65
57.4684730300687,86.386
35.6744697077684,69.5
33.1487827641917,73.1
46.1920363854955,71.406
67.5774467384577,79.3
34.1014763070624,60.3866666666667
33.1487827641917,73.1
71.0903522073897,72.3666666666667
74.2144232467871,82.875
42.9502624842619,70.9
24.1907168067826,63.986
60.7214928257155,82.3375
40.2821900695542,60.405
79.5122808428765,123.64
32.7981780734071,66.1
37.3377370080858,64.12
60.7214928257155,82.3375
12.3007336465037,24.5666666666667
24.1907168067826,63.986
28.9662452791622,66.17
25.836121938745,38.2825
106.730314344145,106.75
92.7,92.7
38.9631300183262,96.314
27.7868485957919,57.5
36.9346884590951,45.45
69.4067037260009,91.875
82.046890506221,91.35
29.6248732616687,59.1166666666667
21.9492108503591,52.26
58.1975979452883,64.9666666666667
58.2606555196726,101.366666666667
94.6585918868676,102.566666666667
49.0672740582682,73.986
17.2612781570872,56.644
20.7507475285311,55.8866666666667
53.5279646494387,77.2375
41.4921679356478,61.8
46.6690475583121,46.75
83.2183095028239,88.4666666666667
33.1487827641917,73.1
25.5465047079629,54.1
172.090250584843,191.55
26.1868243919949,62.09
4.89897948556636,8.75
135.1,135.1
33.207929590615,61.7857142857143
33.1487827641917,73.1
34.2584660957039,44.3375
48.9339328965203,54.0
62.3910353108795,98.7333333333333
36.7053911394044,71.1
21.774067144197,30.6
35.7037292235784,63.0033333333333
64.0397019286082,83.7666666666667
43.6661499829815,87.424
32.5,32.5
54.4015113902721,76.5883333333333
55.6819073296071,74.83
43.0212905097617,86.566
38.9127619412432,66.51
18.9406705266735,48.285
46.9067939516844,54.05
49.0672740582682,73.986
147.051661939477,202.325
53.5279646494387,77.2375
60.7214928257155,82.3375
58.7537238728356,76.17
43.9225811096929,58.725
55.188225779515,82.226
79.5122808428765,123.64
33.1487827641917,73.1
57.9465270745366,58.35
41.4921679356478,61.8
44.4362766169159,81.8875
33.1487827641917,73.1
35.3497311500966,75.49
82.046890506221,91.35
39.9334140359124,95.7142857142857
53.1160816531692,72.09
79.5122808428765,123.64
48.4772646848066,79.6075
51.1383255834414,70.31
79.2888390632628,118.6
63.3308595217178,100.583333333333
77.4428409613901,84.0333333333333
73.9140650844203,102.4
51.3405062151194,80.566
87.6,87.6
60.2910323804021,75.94
86.5308636119092,135.133333333333
53.1160816531692,72.09
151.228293300667,158.3
69.4067037260009,91.875
55.6819073296071,74.83
62.7139410360265,82.05
35.7119273231243,57.3
53.3572862878164,60.05
32.1565428589236,64.79
25.0849620053422,69.8375
42.6345814553178,43.8
32.0428510683132,40.5125
31.0946990631644,64.1757142857143
69.0521345117122,75.0666666666667
28.4406595418744,60.99
53.5279646494387,77.2375
33.356258783023,33.5
41.5092760717409,44.65
62.210509235202,84.49
35.1795691658995,46.1625
59.8514087031084,108.5
58.2901256971925,75.77
63.2891716175881,88.6716666666667
49.1609601208113,54.95
101.551974871826,132.04
39.2358254660202,40.3
41.2953294165028,49.4
102.868070848053,123.45
60.7214928257155,82.3375
72.8576354238787,86.15
60.7214928257155,82.3375
17.7555850969063,43.9
67.6610584732495,76.3
28.9662452791622,66.17
17.7087548969429,17.8
60.2910323804021,75.94
37.1990249098864,38.3333333333333
29.1775463973801,60.484
85.3769990178374,105.533333333333
55.6819073296071,74.83
62.7139410360265,82.05
32.0756287673543,58.9866666666667
56.7096204624861,90.4075
1.5,1.5
10.3753979621868,32.5333333333333
23.9701890359784,57.32
32.1894954344071,57.8428571428571
24.7699143540304,53.5166666666667
19.0409022737981,52.3866666666667
77.496838645199,82.0
107.477672099837,137.9
35.0119375417732,66.644
50.8847731611417,57.54
40.2821900695542,60.405
43.6661499829815,87.424
31.7920383800391,70.43
62.7139410360265,82.05
59.8514087031084,108.5
15.4251544878606,33.986
39.7974873578722,41.25
51.5369691612114,74.6216666666667
60.7214928257155,82.3375
61.1163423154654,82.7757142857143
28.0920399931297,56.75
48.3485238699581,74.6375
87.2305257579428,115.516666666667
142.706762944814,157.133333333333
77.4428409613901,84.0333333333333
57.156068335311,76.65
11.5684138726945,22.1
82.8926407442291,90.8333333333333
47.7649410071484,110.366666666667
68.8134171014376,88.57
31.6524095958504,62.564
37.0920628817752,63.7866666666667
60.7214928257155,82.3375
58.7537238728356,76.17
26.4666518640938,84.5866666666667
48.3485238699581,74.6375
56.7896921567208,84.646
49.7023138294386,57.9
65.647412680204,68.3333333333333
61.1,61.1
12.3007336465037,24.5666666666667
48.4772646848066,79.6075
29.715136469183,63.7833333333333
35.1436787444855,63.096
38.8737635112424,67.176
134.964995461786,144.6
59.8514087031084,108.5
86.5308636119092,135.133333333333
35.9906447008722,69.9666666666667
55.6819073296071,74.83
59.8120772168007,72.5333333333333
71.1419562770795,87.15
165.101313719143,168.925
38.1090540423139,39.85
12.07727903864,30.3
8.12403840463596,22.75
87.8799546589693,91.65
58.2901256971925,75.77
48.5625874023697,70.8216666666667
79.9123989022755,97.0666666666667
58.7537238728356,76.17
17.1973835219198,20.8
53.5279646494387,77.2375
29.1185601582886,59.9916666666667
57.5110424179566,69.6
69.5193498243474,93.25
105.799338372222,112.95
53.7022013294892,60.6
37.4547775231424,61.1633333333333
19.7813039818431,37.15
66.6902105395603,80.02
34.7356747059872,66.244
149.363928790866,153.4
34.1014763070624,60.3866666666667
38.8737635112424,67.176
43.6661499829815,87.424
107.6,107.6
149.363928790866,153.4
54.6826395944881,90.506
74.8505896627768,80.1333333333333
37.3377370080858,64.12
80.1446649370792,124.04
57.9632933173324,71.18
56.4912138847514,75.1375
72.4011920585205,135.946
53.5279646494387,77.2375
60.7214928257155,82.3375
196.5,196.5
34.2584660957039,44.3375
53.0855912654272,61.55
13.194108941505,28.0
33.207929590615,61.7857142857143
28.2598727912017,79.6233333333333
60.7214928257155,82.3375
13.8076065992626,64.3
66.6902105395603,80.02
48.4924736428242,48.9
61.9033117046253,70.65
56.4912138847514,75.1375
39.5508036147016,40.7666666666667
32.7981780734071,66.1
26.4646193091205,56.625
34.7356747059872,66.244
53.5279646494387,77.2375
81.2384481711397,90.85
95.8253524964885,104.633333333333
123.203571376807,140.1
62.7139410360265,82.05
67.657391477309,77.0666666666667
102.926975732347,107.7
26.1074701953291,29.3
66.1639892568666,79.62
34.1014763070624,60.3866666666667
83.8970202093019,93.6
30.8959241576465,58.07
36.9161259163877,64.9375
30.6467702252765,64.3666666666667
58.2606555196726,101.366666666667
29.1775463973801,60.484
34.2695199849662,44.7
35.2170079020465,71.374
121.040329656939,131.6
56.8617060522147,72.375
100.172351474846,109.15
28.9662452791622,66.17
40.4713809428694,64.23
52.6969674774445,71.69
37.0920628817752,63.7866666666667
153.307201546931,215.775
36.9346884590951,45.45
29.9207832015554,59.08125
33.8522015867141,49.4
80.4520986061571,88.9
60.7214928257155,82.3375
14.7488788880928,42.2783333333333
26.1868243919949,62.09
42.6,42.6
207.36033854139,208.0
52.702182118011,53.9
80.8740630028211,103.4
33.8777221367105,57.28
33.356258783023,33.5
41.4745506051201,64.855
34.1014763070624,60.3866666666667
21.6052158889554,57.6571428571429
32.8203625230781,74.955
60.1231785550982,81.8375
39.7974873578722,41.25
22.4282753052403,68.4333333333333
76.9902390044913,127.69
111.56854395393,117.75
39.5676635650881,40.95
31.8106900270962,60.15
33.356258783023,33.5
32.0428510683132,40.5125
55.6819073296071,74.83
17.2612781570872,56.644
53.5279646494387,77.2375
42.0425046199418,64.99
34.1014763070624,60.3866666666667
139.983459950744,148.166666666667
50.748800654248,122.244
34.7356747059872,66.244
32.383095891772,46.4333333333333
122.357876738688,137.9
53.1160816531692,72.09
77.6493280988025,124.95
29.1775463973801,60.484
52.5000651508649,62.32
94.5684814775723,103.966666666667
39.6247493304713,72.4
49.7023138294386,57.9
134.130039772621,163.14
25.5465047079629,54.1
60.7214928257155,82.3375
66.6902105395603,80.02
69.3838283048191,154.1925
59.1823419455924,95.0333333333333
131.199847560887,142.05
49.0672740582682,73.986
45.7341262974723,83.9433333333333
62.210509235202,84.49
31.6524095958504,62.564
86.7257747154789,101.9
29.4894974682441,55.5866666666667
37.0920628817752,63.7866666666667
92.8372769958275,93.85
21.1084164442423,56.8714285714286
26.1868243919949,62.09
34.1014763070624,60.3866666666667
35.6744697077684,69.5
53.5279646494387,77.2375
13.6438660735818,28.7
33.1487827641917,73.1
53.5279646494387,77.2375
10.4928547116597,37.45
48.7294319545483,83.8333333333333
72.2016814498819,103.3
55.188225779515,82.226
28.9662452791622,66.17
58.7537238728356,76.17
47.2372734183505,51.9
37.4547775231424,61.1633333333333
24.1907168067826,63.986
37.3771768249997,76.3833333333333
53.5279646494387,77.2375
35.6744697077684,69.5
56.2832823998133,72.675
52.6969674774445,71.69
35.1436787444855,63.096
21.774067144197,30.6
40.4080272241202,62.955
76.3392428571308,111.05
42.9502624842619,70.9
14.2806840190858,56.17
82.2449998480151,84.3
33.4385749063618,59.47
32.1565428589236,64.79
51.2364574154099,113.975
53.5279646494387,77.2375
49.589582444435,74.546
51.4701127180447,70.59
60.1231785550982,81.8375
53.1160816531692,72.09
145.111276304597,168.35
25.0849620053422,69.8375
48.4772646848066,79.6075
51.1363978984444,67.075
71.9899015793586,79.875
28.9662452791622,66.17
58.1418953939412,70.8
25.0849620053422,69.8375
33.1487827641917,73.1
86.5308636119092,135.133333333333
48.4857183172602,118.85
86.5308636119092,135.133333333333
47.411467918498,49.15
12.3007336465037,24.5666666666667
82.145228459044,86.3333333333333
74.7499913797896,83.38
61.1,61.1
57.4684730300687,86.386
55.6819073296071,74.83
39.7974873578722,41.25
57.4684730300687,86.386
61.599284405866,88.5333333333333
58.1360473372588,106.85
8.95036312112531,12.285
29.1884523813492,63.4916666666667
62.1458826301934,66.9333333333333
79.5122808428765,123.64
49.0567993295394,49.2
114.749298662714,128.475
116.373492298803,170.866666666667
18.7325597831008,61.7
28.0467053168934,55.0214285714286
56.346406786504,122.776
55.0343723732299,78.605
55.188225779515,82.226
52.8213655447333,74.2216666666667
53.2864898449879,53.3
144.1964285272,158.5
115.581140330073,120.05
24.1907168067826,63.986
37.0011536216331,50.24
25.0849620053422,69.8375
129.76155929998,141.033333333333
103.066364997487,120.366666666667
26.5232265870921,60.64
99.9732307013526,105.466666666667
53.5279646494387,77.2375
31.8106900270962,60.15
108.739057325793,142.383333333333
101.994669239541,113.033333333333
77.231793971136,85.0
12.9151074327704,56.35
48.6602463747489,68.5833333333333
55.6476378639853,63.7666666666667
67.6610584732495,76.3
17.0443635769683,49.87
163.717920192445,190.533333333333
28.9662452791622,66.17
56.2832823998133,72.675
55.6908565766141,61.65
32.7981780734071,66.1
55.4556974149822,70.41
53.5279646494387,77.2375
29.1775463973801,60.484
56.7896921567208,84.646
71.5334886609062,73.95
41.1491190671198,42.3
33.1487827641917,73.1
42.6550321302085,65.23
19.7813039818431,37.15
71.1419562770795,87.15
100.920044179626,133.24
127.393142301535,134.233333333333
70.4462276813677,85.85
94.5684814775723,103.966666666667
35.1517082697866,60.7433333333333
35.6744697077684,69.5
36.2342209389288,71.095
62.3910353108795,98.7333333333333
17.8234774890358,53.9666666666667
74.0481478721741,79.6666666666667
57.9632933173324,71.18
62.210509235202,84.49
24.9779903114722,40.95
69.4185012974682,108.983333333333
63.0184434537079,90.15
47.1111451781848,47.35
58.6402114132334,76.15
59.8514087031084,108.5
24.3351493238307,49.3642857142857
60.1231785550982,81.8375
68.8676266470683,91.8
58.1360473372588,106.85
54.6905286137678,87.3666666666667
74.1601741333456,82.98
27.5248978199738,28.65
32.7981780734071,66.1
47.8832819264776,49.65
93.8537159626618,100.15
33.7005122489562,67.0166666666667
33.1487827641917,73.1
52.3720890178616,67.475
31.7241040750512,58.0428571428571
151.986348071134,156.1
25.9011618458337,49.3616666666667
26.1868243919949,62.09
23.1526972324273,38.7175
26.7174731387594,53.27
33.356258783023,33.5
26.1695660764384,59.815
26.1868243919949,62.09
53.5279646494387,77.2375
90.8012059392061,98.0666666666667
45.3556265904706,45.8666666666667
60.2910323804021,75.94
32.0428510683132,40.5125
53.5279646494387,77.2375
14.2806840190858,56.17
26.1868243919949,62.09
66.1711773226516,75.6
24.1907168067826,63.986
68.8267389900175,76.9
28.9662452791622,66.17
33.316103326045,61.8857142857143
82.046890506221,91.35
26.1868243919949,62.09
104.722503553162,105.633333333333
65.647412680204,68.3333333333333
53.5279646494387,77.2375
79.9140162925128,114.5
78.2461136072816,84.075
34.3273426985958,60.72
66.1987915297553,91.8
62.210509235202,84.49
57.9632933173324,71.18
33.1487827641917,73.1
67.5774467384577,79.3
66.6902105395603,80.02
53.5279646494387,77.2375
106.892452443447,151.725
55.6908565766141,61.65
25.0849620053422,69.8375
17.6124955642294,104.15
60.7214928257155,82.3375
94.5684814775723,103.966666666667
75.2893086699566,80.45
35.0119375417732,66.644
18.7325597831008,61.7
35.0119375417732,66.644
19.6530122132634,45.9328571428571
45.4959338842495,50.8
95.5764051438552,106.133333333333
26.1868243919949,62.09
71.2902994207617,106.65
38.1373241801348,68.8857142857143
45.4959338842495,50.8
25.9726728666031,71.9
133.392113821487,157.066666666667
8.65158944934398,25.7
102.741422999684,104.05
51.5121344927581,54.55
58.7537238728356,76.17
90.3699174025532,108.266666666667
34.7356747059872,66.244
17.2612781570872,56.644
94.5684814775723,103.966666666667
26.1868243919949,62.09
32.6739709497245,65.9833333333333
83.8970202093019,93.6
86.7257747154789,101.9
60.7214928257155,82.3375
36.5835772696956,59.446
60.7214928257155,82.3375
80.1446649370792,124.04
40.863168680595,48.8666666666667
26.1277168203956,60.2
53.5557779263559,73.16
17.7919076956343,50.6533333333333
86.7257747154789,101.9
49.7023138294386,57.9
45.7341262974723,83.9433333333333
53.5279646494387,77.2375
30.7480080655642,30.75
33.7005122489562,67.0166666666667
52.1954020963533,59.35
29.1775463973801,60.484
52.5643358217118,83.0
56.2832823998133,72.675
24.5234173801287,79.635
25.8898660388314,92.84
43.1595496564074,75.0075
70.6048281064971,76.0333333333333
82.046890506221,91.35
25.0849620053422,69.8375
28.4406595418744,60.99
62.210509235202,84.49
36.8525846907777,73.38
26.1868243919949,62.09
68.7677692912079,93.6333333333333
42.3135139225291,74.12
60.7214928257155,82.3375
55.188225779515,82.226
33.1487827641917,73.1
15.0663725458373,53.3333333333333
18.4841167894547,48.8571428571429
76.075977333592,93.125
82.046890506221,91.35
65.7246766441821,96.15
25.7679248054394,76.7666666666667
72.2016814498819,103.3
109.993454350702,110.0
60.1231785550982,81.8375
30.6012943192108,47.0766666666667
85.90956709876,110.3
53.5557779263559,73.16
70.8946752824389,98.7
81.2384481711397,90.85
47.5273516341412,97.61
138.587230603339,145.566666666667
85.90956709876,110.3
19.2695150151874,47.86
56.4912138847514,75.1375
60.2910323804021,75.94
67.6610584732495,76.3
85.7266623556565,106.9
33.1487827641917,73.1
80.6008684816734,97.55
55.6819073296071,74.83
112.894045878873,131.133333333333
52.6969674774445,71.69
34.7356747059872,66.244
55.6271536507856,82.626
22.8035085019828,24.25
48.4772646848066,79.6075
26.1868243919949,62.09
47.8012551985561,67.87
102.868070848053,123.45
21.7756224832386,50.7111111111111
24.1907168067826,63.986
26.1868243919949,62.09
84.6732147080535,108.9
88.0594117627412,102.65
33.7005122489562,67.0166666666667
47.8790141920236,48.05
57.4684730300687,86.386
50.4900980391205,50.5
62.159794079453,78.75
20.8929228576008,53.9857142857143
53.5279646494387,77.2375
17.7919076956343,50.6533333333333
57.4684730300687,86.386
69.4067037260009,91.875
42.6550321302085,65.23
97.6262259846196,98.2
55.0011964297805,70.925
25.0849620053422,69.8375
105.799338372222,112.95
58.7537238728356,76.17
90.1139278913088,90.15
60.7350804724913,73.0
57.4684730300687,86.386
124.299491125167,132.633333333333
62.0838143158102,65.8
134.130039772621,163.14
12.1688626381724,24.1
87.6032609721616,105.075
20.3824543966196,52.71
58.5506618237574,58.95
25.6338918942268,68.2
17.9479980593879,44.3666666666667
101.529503101315,101.95
116.674933040478,121.5
53.5279646494387,77.2375
36.5617981685931,72.98
48.9339328965203,54.0
39.7170131733484,67.526
35.8052413956107,64.8
33.1487827641917,73.1
48.4772646848066,79.6075
60.7214928257155,82.3375
35.1795691658995,46.1625
64.2554241107014,92.55
37.3377370080858,64.12
116.855403224863,125.6
60.7214928257155,82.3375
33.1487827641917,73.1
109.385190953803,109.4
31.6524095958504,62.564
52.2369468932423,76.955
37.3377370080858,64.12
53.5279646494387,77.2375
135.196814650764,163.54
28.0573241063659,54.0966666666667
59.8120772168007,72.5333333333333
111.727346697216,115.05
114.029506058955,124.233333333333
35.612755287066,36.9333333333333
21.774067144197,30.6
7.99374755668454,22.05
58.7537238728356,76.17
66.6902105395603,80.02
60.7214928257155,82.3375
56.4912138847514,75.1375
53.049726677464,60.8333333333333
52.4606486803048,71.47
3.98850868570376,10.4
108.787683126354,111.35
47.9955237795755,74.686
20.3824543966196,52.71
49.0672740582682,73.986
31.6524095958504,62.564
68.8134171014376,88.57
53.5279646494387,77.2375
62.210509235202,84.49
86.5308636119092,135.133333333333
56.2832823998133,72.675
47.3402316147366,55.5
138.398755933442,142.533333333333
25.6338918942268,68.2
62.7139410360265,82.05
54.4592466325412,70.425
53.1160816531692,72.09
58.0441290365347,64.575
43.7840366148188,65.71
42.6550321302085,65.23
18.4841167894547,48.8571428571429
81.2384481711397,90.85
3.69459064038223,5.3
75.2893086699566,80.45
31.6524095958504,62.564
51.4701127180447,70.59
26.1868243919949,62.09
29.5405912508801,64.98
26.1277168203956,60.2
76.3392428571308,111.05
22.455467473888,67.8333333333333
81.0677896153287,85.6666666666667
21.6052158889554,57.6571428571429
48.3485238699581,74.6375
58.7537238728356,76.17
56.7096204624861,90.4075
45.2293678853597,47.125
49.0672740582682,73.986
60.7214928257155,82.3375
31.6524095958504,62.564
19.7813039818431,37.15
19.9676067117304,47.8875
48.4772646848066,79.6075
66.6902105395603,80.02
18.7325597831008,61.7
75.2893086699566,80.45
58.7537238728356,76.17
156.217284575043,166.55
105.464686032814,128.35
71.3912338528437,85.8
36.5278471420959,54.6666666666667
27.2873597110457,48.05
27.6225703385751,42.1075
47.0336984825506,47.7666666666667
68.2202919182233,72.6333333333333
53.1160816531692,72.09
28.222676795217,41.6333333333333
117.294327994128,133.133333333333
46.6762919352006,104.514285714286
64.7656811475269,73.34
71.1419562770795,87.15
26.1868243919949,62.09
47.5773537026503,77.2666666666667
64.738833710977,93.2333333333333
51.1273138520318,91.4333333333333
63.8320158371582,73.425
26.1868243919949,62.09
15.5143776188373,48.72
26.1738078343001,68.766
48.9339328965203,54.0
53.5279646494387,77.2375
3.98850868570376,10.4
34.7356747059872,66.244
75.9132435693875,81.7
35.6744697077684,69.5
53.5279646494387,77.2375
24.1393086167331,60.01
131.199847560887,142.05
41.1517202392887,42.1666666666667
82.046890506221,91.35
49.0672740582682,73.986
35.0119375417732,66.644
49.0672740582682,73.986
33.7005122489562,67.0166666666667
32.0428510683132,40.5125
60.1165534607565,71.85
135.196814650764,163.54
20.9040031126062,50.1314285714286
35.6744697077684,69.5
80.1446649370792,124.04
66.0642597176458,134.214
52.6969674774445,71.69
102.926975732347,107.7
111.413297300582,130.466666666667
32.7981780734071,66.1
28.0920399931297,56.75
53.0855912654272,61.55
60.7214928257155,82.3375
48.3943380810535,68.2833333333333
82.046890506221,91.35
28.2455779227065,82.6
31.2699139227665,67.4071428571429
53.1160816531692,72.09
55.188225779515,82.226
47.1965447270171,71.3716666666667
58.7537238728356,76.17
32.9759827576635,59.0
40.6963661058654,79.8333333333333
55.0343723732299,78.605
115.108286128216,144.866666666667
21.1084164442423,56.8714285714286
99.5808214467023,104.25
26.1868243919949,62.09
43.0801636719604,65.066
32.0101546388017,35.1
24.6975295736977,45.7383333333333
67.5774467384577,79.3
53.1160816531692,72.09
38.8737635112424,67.176
55.8717747626187,79.1216666666667
44.6990915306327,80.1766666666667
42.4271799604033,70.7133333333333
26.1868243919949,62.09
35.0119375417732,66.644
17.7919076956343,50.6533333333333
31.2876335452273,43.986
17.2612781570872,56.644
87.0292113560975,95.0333333333333
42.0305559956903,50.3333333333333
37.0920628817752,63.7866666666667
66.6902105395603,80.02
70.8221598258552,78.0
115.108286128216,144.866666666667
70.4006392016436,92.5
12.7043299705258,54.55
53.9772098679111,73.0042857142857
27.6190555990009,62.2383333333333
32.7981780734071,66.1
37.0920628817752,63.7866666666667
53.5279646494387,77.2375
62.0838143158102,65.8
35.0119375417732,66.644
60.1165534607565,71.85
58.7537238728356,76.17
53.5279646494387,77.2375
80.1446649370792,124.04
40.7375529244542,75.6
17.2612781570872,56.644
52.2788519569735,71.8125
48.4772646848066,79.6075
74.1601741333456,82.98
81.0677896153287,85.6666666666667
120.264921651702,127.1
33.7005122489562,67.0166666666667
53.1160816531692,72.09
58.7537238728356,76.17
119.331509973137,130.075
65.647412680204,68.3333333333333
80.4520986061571,88.9
62.210509235202,84.49
33.7005122489562,67.0166666666667
36.7053911394044,71.1
19.0409022737981,52.3866666666667
62.0838143158102,65.8
46.2900446919667,53.35
33.207929590615,61.7857142857143
17.7919076956343,50.6533333333333
86.1482884198535,94.5333333333333
58.7537238728356,76.17
53.1160816531692,72.09
81.7853896347739,82.9
32.7981780734071,66.1
35.8052413956107,64.8
53.5279646494387,77.2375
72.9486120498533,72.95
41.024539941097,103.283333333333
33.7005122489562,67.0166666666667
42.6550321302085,65.23
53.1160816531692,72.09
66.1761286265674,72.7
53.5279646494387,77.2375
58.7537238728356,76.17
74.0481478721741,79.6666666666667
70.4006392016436,92.5
58.7537238728356,76.17
29.1775463973801,60.484
142.706762944814,157.133333333333
53.5279646494387,77.2375
58.7537238728356,76.17
45.4739030198303,72.89
33.1487827641917,73.1
69.8333146094209,90.89
28.7974935042009,72.7833333333333
29.1884523813492,63.4916666666667
33.1487827641917,73.1
29.1775463973801,60.484
3.69459064038223,5.3
31.8819376455894,63.725
30.9249956561732,54.2171428571429
26.2904879142397,56.2916666666667
57.9632933173324,71.18
47.1823579896103,69.31
56.3415912374298,84.246
63.6528082648362,64.3
11.0361893485636,23.6
101.529503101315,101.95
50.8245121902729,50.8333333333333
60.7214928257155,82.3375
31.6524095958504,62.564
8.84024886527523,26.8
22.8591382559075,105.4
45.3556265904706,45.8666666666667
40.8907008850895,67.826
29.605344160095,51.666
60.1231785550982,81.8375
35.1436787444855,63.096
79.5122808428765,123.64
30.8959241576465,58.07
48.4857183172602,118.85
35.1517082697866,60.7433333333333
77.1374402308569,84.725
18.4841167894547,48.8571428571429
53.5279646494387,77.2375
144.419389279972,150.25
34.2695199849662,44.7
64.0418613096153,64.75
35.3033255566828,55.0666666666667
17.3701341609231,32.71
46.4930102273449,75.55
26.1074701953291,29.3
20.7091936875991,50.7742857142857
42.6550321302085,65.23
50.4900980391205,50.5
55.6819073296071,74.83
8.84024886527523,26.8
34.7356747059872,66.244
17.7919076956343,50.6533333333333
30.2612760160778,68.7716666666667
53.5279646494387,77.2375
22.4269751364198,66.275
31.6524095958504,62.564
28.9662452791622,66.17
69.9117481463209,82.76
132.858571420891,144.55
57.4774337748389,72.0583333333333
33.7005122489562,67.0166666666667
151.986348071134,156.1
20.5744543254246,55.4533333333333
61.8214578140289,81.1
53.5279646494387,77.2375
74.0008534111465,111.2
49.4575202357316,74.386
29.1775463973801,60.484
26.1868243919949,62.09
79.23414667932,86.3
39.7038063127575,40.9666666666667
35.1795691658995,46.1625
11.4629839047257,44.55
1.5,1.5
17.2612781570872,56.644
32.9092091130978,74.4071428571429
34.3273426985958,60.72
86.8835427454475,101.0
35.0119375417732,66.644
116.35381025759,128.866666666667
24.1907168067826,63.986
30.5556188981389,60.15
63.2891716175881,88.6716666666667
14.1142351438691,67.975
14.7488788880928,42.2783333333333
69.9117481463209,82.76
18.6894228919468,56.6833333333333
35.8052413956107,64.8
57.4684730300687,86.386
54.7589939562433,58.0666666666667
81.2546853313902,89.8666666666667
27.5281650832945,35.0666666666667
83.5399800256934,120.5
52.8747916130095,71.95
47.9955237795755,74.686
115.108286128216,144.866666666667
55.188225779515,82.226
34.2584660957039,44.3375
76.1984540988794,91.8333333333333
22.8035085019828,24.25
51.7941777219392,67.43
48.4772646848066,79.6075
50.8847731611417,57.54
86.8881479746705,91.1333333333333
47.8832819264776,49.65
55.188225779515,82.226
66.6902105395603,80.02
38.2319984114674,61.7466666666667
23.8872234074352,52.36
22.8482763228832,38.0175
46.8100640540996,68.91
57.156068335311,76.65
74.8505896627768,80.1333333333333
49.0672740582682,73.986
53.1160816531692,72.09
24.1907168067826,63.986
12.1688626381724,24.1
100.130688414169,106.75
28.0987795132743,92.1333333333333
53.1160816531692,72.09
56.4912138847514,75.1375
28.9183256178954,53.3425
28.2186800668509,102.12
60.1231785550982,81.8375
55.6908565766141,61.65
60.7214928257155,82.3375
26.1074701953291,29.3
82.5755411729164,127.35
45.8275566149212,71.006
90.7429336091798,91.45
53.5279646494387,77.2375
115.108286128216,144.866666666667
35.1795691658995,46.1625
34.7356747059872,66.244
60.1231785550982,81.8375
68.3379771316962,94.6666666666667
47.1823579896103,69.31
55.6819073296071,74.83
56.4912138847514,75.1375
56.7896921567208,84.646
36.7053911394044,71.1
32.9759827576635,59.0
82.046890506221,91.35
35.9906447008722,69.9666666666667
108.787683126354,111.35
6.75277720645365,15.95
53.1160816531692,72.09
31.6524095958504,62.564
66.1711773226516,75.6
26.4646193091205,56.625
32.6481360727083,44.8666666666667
74.1601741333456,82.98
36.2406879069306,83.9
98.6971124197664,99.4
27.4903478350478,62.005
53.5279646494387,77.2375
69.4067037260009,91.875
63.123386933914,90.35
46.4833739300819,70.65
58.7537238728356,76.17
31.4817910101769,62.7333333333333
29.1775463973801,60.484
53.1160816531692,72.09
62.210509235202,84.49
53.5279646494387,77.2375
97.7506010211703,133.45
18.7325597831008,61.7
87.5485330305086,95.78
116.674933040478,121.5
32.7981780734071,66.1
52.2788519569735,71.8125
39.6247493304713,72.4
53.5279646494387,77.2375
24.1907168067826,63.986
59.5815852302538,72.3333333333333
12.0664825031987,12.55
55.6819073296071,74.83
97.6262259846196,98.2
43.7016056117348,67.1333333333333
25.0854539524403,25.55
27.2873597110457,48.05
22.7348889474709,51.4916666666667
14.9318239377553,32.0666666666667
35.7037292235784,63.0033333333333
32.0428510683132,40.5125
66.0642597176458,134.214
58.7537238728356,76.17
50.7736900569374,75.906
105.370062161887,136.9
71.3929144341023,89.62
52.8213655447333,74.2216666666667
33.1487827641917,73.1
54.6826395944881,90.506
37.4379486617523,51.8
28.0920399931297,56.75
32.1565428589236,64.79
53.1160816531692,72.09
55.6271536507856,82.626
53.1160816531692,72.09
25.0849620053422,69.8375
49.4575202357316,74.386
35.8052413956107,64.8
58.1360473372588,106.85
31.7920383800391,70.43
56.7096204624861,90.4075
39.4036247847416,67.126
58.7537238728356,76.17
6.50384501660364,14.85
44.8401996212256,54.0333333333333
32.7981780734071,66.1
