entropy_ElectronAffinity,range_atomic_mass,wtd_mean_fie,wtd_range_atomic_mass
1.18621382943203,170.2076,1010.99384615385,10.8221076923077
1.42518570665114,170.2076,1005.87076923077,11.9771028846154
1.41773666546084,148.93092,737.323529411765,25.255007
1.42518570665114,170.2076,981.378333333333,11.8638716666667
1.20974090816925,122.90607,1003.72954180372,13.0497207985925
1.20974090816925,122.90607,1003.48877386703,12.7744191396365
1.20974090816925,122.90607,1003.38086869772,12.7073325147725
1.20974090816925,122.90607,1002.4559583494,12.3856151176244
1.20974090816925,122.90607,1034.96949630151,8.70266555125044
1.20974090816925,122.90607,1003.17618467164,14.6220169701356
1.20974090816925,122.90607,1003.51743503772,13.9576419987808
1.20974090816925,122.90607,1003.16950278775,13.6419919040709
1.20974090816925,122.90607,1004.00595419847,13.2369816793893
1.1640132003214,148.93092,997.280264180264,12.8001648795649
1.1640132003214,148.93092,999.473456790123,12.6001679012346
1.10518217403612,121.3276,1002.66790123457,14.3324189814815
0.954578304986785,184.5906,995.6,12.156125
1.20103438686753,191.2006,993.7825,15.870875
1.20103438686753,191.2006,991.965,14.575875
1.20103438686753,191.2006,990.1475,13.280875
1.20103438686753,191.2006,988.33,12.156125
1.20103438686753,191.2006,986.5125,12.156125
1.3964750196119,192.981,724.881188118812,35.6599326732673
0.954578304986785,184.5906,733.845454545455,23.5140545454545
1.23724044809735,128.2426,996.767699457784,12.562393493416
1.23724044809735,128.2426,996.767699457784,12.562393493416
1.25339388367421,121.3276,1003.73696153846,20.676175
1.25339388367421,121.3276,1003.83457692308,20.2895557692308
1.10518217403612,121.3276,1002.66790123457,14.3324189814815
1.15814359700469,121.3276,1001.26421378776,20.9640743609605
1.15814359700469,121.3276,999.849611197512,20.733934681182
1.15814359700469,121.3276,997.685289514867,20.5501251956182
1.23724044809735,141.2506,994.719160728424,12.8408946951702
1.23724044809735,141.2506,997.220188531029,12.7400235663786
1.23724044809735,141.2506,1002.10618716164,12.542962103635
1.10518217403612,121.3276,999.522447388932,14.4776422447389
1.35742892856008,124.90825,999.664980544747,20.8255733463035
1.35742892856008,124.90825,998.585179407176,20.3247453198128
1.35742892856008,124.90825,998.729283489096,19.7443810358255
1.35742892856008,124.90825,997.646448087432,19.2406299765808
1.15814359700469,121.3276,998.440109460516,21.3174433150899
1.15814359700469,121.3276,995.357300710339,21.361183898974
1.15814359700469,121.3276,994.752173913043,21.2365454545455
1.15814359700469,121.3276,994.39746835443,21.0948101265823
1.40185254930746,124.90825,998.872408417771,20.938604832424
1.40185254930746,124.90825,998.13744149766,21.2675585023401
1.10518217403612,121.3276,1002.66790123457,14.3324189814815
1.35742892856008,124.90825,1002.32530864198,20.6488130787037
1.35742892856008,124.90825,1002.22259059368,20.0896865844256
1.35742892856008,124.90825,1001.88026214341,19.5464805319969
1.35742892856008,124.90825,1001.2975308642,19.0179375
1.35742892856008,124.90825,1000.8532767926,17.9168623747109
1.35742892856008,124.90825,1000.40970724191,17.0501147919877
1.35742892856008,124.90825,998.999613899614,17.7761447876448
1.35742892856008,124.90825,999.036419753086,17.9682292052469
1.35742892856008,124.90825,998.101701469451,18.2161969064192
1.10518217403612,121.3276,1003.14622496148,14.3103351309707
1.35742892856008,124.90825,1002.46209553159,20.0742091679507
1.35742892856008,124.90825,1002.12003081664,19.5314216101695
1.35742892856008,124.90825,1001.77796610169,18.9886340523883
1.35742892856008,124.90825,1001.0938366718,17.9030589368259
1.35742892856008,124.90825,1000.40970724191,17.0501147919877
1.35742892856008,124.90825,1000.06764252696,17.3925872496148
1.35742892856008,124.90825,999.725577812018,17.7350597072419
1.35742892856008,124.90825,999.383513097072,18.077532164869
1.10518217403612,121.3276,998.7875,14.51157421875
1.35742892856008,124.90825,998.09375,20.356502734375
1.35742892856008,124.90825,997.746875,19.8060822265625
1.35742892856008,124.90825,997.4,19.25566171875
1.35742892856008,124.90825,996.0125,17.28988203125
1.35742892856008,124.90825,995.665625,17.6371705078125
1.10518217403612,121.3276,995.0604743083,14.6836482213439
1.35742892856008,124.90825,994.358498023715,20.5978841897233
1.35742892856008,124.90825,994.007509881423,20.0409369565217
1.35742892856008,124.90825,993.65652173913,19.4839897233202
1.35742892856008,124.90825,992.954545454545,18.370095256917
1.35742892856008,124.90825,992.25256916996,17.4949003952569
1.35742892856008,124.90825,991.901581027668,17.846306916996
1.35742892856008,124.90825,991.550592885375,18.1977134387352
1.10518217403612,121.3276,991.244,14.859852
1.35742892856008,124.90825,990.5336,20.8450588
1.35742892856008,124.90825,990.1784,20.2814282
1.35742892856008,124.90825,989.8232,19.7177976
1.35742892856008,124.90825,989.1128,18.5905364
1.35742892856008,124.90825,988.4024,17.7048392
1.1640132003214,128.2426,993.481322957198,12.8449891050584
1.40280858516607,128.2426,993.462256809338,20.8255733463035
1.40280858516607,128.2426,993.443190661479,20.2772945525292
1.40280858516607,128.2426,993.424124513619,19.7290157587549
1.40280858516607,128.2426,993.405058365759,19.1807369649805
1.40280858516607,128.2426,993.385992217899,18.6324581712062
1.1640132003214,128.2426,990.974509803921,13.0712196078431
1.40280858516607,128.2426,990.955294117647,20.9889111764706
1.40280858516607,128.2426,990.936078431372,20.4363321568627
1.40280858516607,128.2426,990.916862745098,19.8837531372549
1.40280858516607,128.2426,990.897647058824,19.3311741176471
1.1640132003214,128.2426,988.428063241107,13.3010268774704
1.40280858516607,128.2426,988.408695652174,21.1548314229249
1.40280858516607,128.2426,988.389328063241,20.5978841897233
1.1640132003214,128.2426,987.139682539683,13.4172984126984
1.40280858516607,128.2426,987.120238095238,21.2387791666667
1.5809571319576,141.2506,721.59375,27.48445
1.5809571319576,141.2506,720.9175,25.518825
1.5809571319576,141.2506,720.24125,23.5532
1.13042757181707,184.5906,1041.81333333333,20.8182766666667
1.18288468711379,184.5906,1041.29333333333,25.9437733333333
1.18288468711379,184.5906,1040.77333333333,25.1422133333333
1.34165480357705,188.3839,1024.60933333333,17.9201733333333
1.34165480357705,188.3839,1024.08933333333,17.1186133333333
1.24787688785588,125.3163,716.312727272727,27.5107872727273
1.24787688785588,125.3163,713.215454545455,28.1976663636364
0.926446501624279,121.3276,710.118181818182,27.4300545454545
1.05768348464572,188.3839,665.283333333333,55.8863
1.15968659338134,122.90607,1011.04057142857,37.3195702571429
1.15968659338134,122.90607,1010.93028571429,36.5303346285714
1.15968659338134,122.90607,1010.87514285714,36.1357168142857
1.15968659338134,122.90607,1011.04057142857,37.3195702571429
1.15968659338134,122.90607,1010.93028571429,36.5303346285714
1.15968659338134,122.90607,1010.87514285714,36.1357168142857
1.09066038406519,71.6206,994.611764705882,7.11264705882353
1.31712438358136,191.2006,1008.63076923077,11.9385384615385
1.31712438358136,191.2006,1008.63076923077,11.9385384615385
1.31712438358136,191.2006,1008.63076923077,11.9385384615385
1.18621382943203,170.2076,1009.77297297297,11.8281891891892
1.42518570665114,170.2076,1009.57346153846,11.7826961538462
1.36013396269912,170.2076,1091.69954545455,13.9250045454545
1.42518570665114,170.2076,1007.52423076923,11.7826961538462
1.42518570665114,170.2076,1002.055859375,11.96680078125
1.42518570665114,170.2076,1006.15807692308,11.879565
1.10518217403612,121.3276,1002.42818532819,14.3434864864865
1.10518217403612,121.3276,1002.18809891808,14.3545710973725
1.10518217403612,121.3276,1001.94764114462,14.3656728538283
1.10518217403612,121.3276,1001.46560805577,14.3879279628195
1.10518217403612,121.3276,999.032864949258,14.5002459016393
1.10518217403612,121.3276,996.312598425197,14.6258385826772
1.10518217403612,121.3276,994.051625693894,14.7302260111023
1.10518217403612,121.3276,1000.98207913111,14.4102521334368
1.10518217403612,121.3276,999.277847113884,14.4889352574103
1.10518217403612,121.3276,994.556848772763,14.7069002375297
1.10518217403612,121.3276,997.059151610369,14.5913707776905
1.10518217403612,121.3276,993.5447974583,14.7536258935663
1.10518217403612,121.3276,992.270653907496,14.81245215311
1.1640132003214,151.2596,999.529675425039,12.644371251932
1.41993465669975,151.2596,996.16140625,21.1810943984375
1.41993465669975,151.2596,995.726917057903,20.9375599843505
1.41993465669975,151.2596,1005.84852459016,21.643116795082
1.41993465669975,151.2596,995.103450980392,20.4321594666667
1.46082254496748,151.2596,995.330564263323,21.3361536050157
1.46082254496748,151.2596,999.547486465584,20.8696550657386
1.46082254496748,151.2596,994.159795436664,21.0416963021243
1.42259941205175,124.90825,1005.83384615385,12.4966515384615
1.42259941205175,124.90825,1004.46769230769,10.5611146153846
1.42259941205175,124.90825,1003.78461538462,11.2450057692308
1.42259941205175,124.90825,1003.10153846154,11.9288969230769
1.42259941205175,124.90825,1002.76,12.2708425
0.954578304986785,184.5906,748.655555555555,28.7394
1.21909259257063,184.5906,747.358888888889,28.7394
1.21909259257063,184.5906,746.062222222222,28.7394
1.21909259257063,184.5906,744.765555555555,28.7394
1.21909259257063,184.5906,743.468888888889,28.7394
1.21909259257063,184.5906,742.172222222222,28.7394
1.21909259257063,184.5906,740.875555555555,28.7394
1.1640132003214,152.93481,1005.25333333333,9.77725333333333
1.1640132003214,151.2596,1004.72,9.77725333333333
1.1640132003214,148.93092,1004.25333333333,9.77725333333333
1.10518217403612,121.3276,1007.01333333333,12.38321
1.1640132003214,146.5006,1003.78666666667,9.77725333333333
1.1640132003214,141.2506,1005.6,9.77725333333333
1.04528364787516,188.3839,990.819435736677,12.8765909090909
1.04528364787516,188.3839,990.566666666667,12.8866901960784
1.04528364787516,188.3839,990.313500784929,12.8968053375196
1.04528364787516,188.3839,988.786119873817,12.9578312302839
1.04528364787516,188.3839,986.985804916733,13.0297620935765
1.04528364787516,188.3839,986.208108108108,13.0608346581876
1.04528364787516,188.3839,984.641533546326,13.1234265175719
1.26091312627426,188.3839,992.733385335413,14.5555483619345
1.26091312627426,188.3839,993.434890965732,13.8404630062305
1.26091312627426,188.3839,994.134214618973,14.0230559875583
1.26091312627426,188.3839,995.078277734678,14.3013421256788
1.26091312627426,188.3839,996.263186388244,14.5670610982212
1.26091312627426,188.3839,997.440786430224,14.8311410948342
1.26091312627426,188.3839,997.641249036237,15.1401464919044
1.26091312627426,188.3839,997.841711642251,15.4491518889746
0.954578304986785,184.5906,748.655555555555,28.7394
0.954578304986785,184.5906,748.655555555555,28.7394
1.18621382943203,170.2076,985.818333333333,11.72395
1.18621382943203,170.2076,985.818333333333,11.72395
1.42518570665114,170.2076,980.268333333333,12.9751947916667
1.41993465669975,151.2596,994.792150706436,20.7257476373626
1.46082254496748,151.2596,995.967817896389,21.4325651491366
1.46082254496748,151.2596,1010.64156577885,21.7792284100081
1.1640132003214,151.2596,1000.97692307692,12.5121692307692
1.35742892856008,151.2596,1002.3,17.707775
1.1640132003214,124.90825,996.792307692308,12.5121692307692
1.18305212822075,121.3276,1005.06746707978,7.97970565453137
1.44897113561541,121.3276,1005.2346749226,14.402600619195
1.44897113561541,121.3276,1006.11388888889,14.0065740740741
1.44897113561541,121.3276,1006.91692307692,13.2624923076923
1.44897113561541,121.3276,1008.18269525268,12.503797856049
1.44897113561541,121.3276,1009.4368902439,11.7520426829268
1.44897113561541,121.3276,1010.22006079027,11.0238601823708
1.15814359700469,121.3276,993.338284352661,21.4969181890389
1.15814359700469,121.3276,996.606289308176,21.2772169811321
1.15814359700469,121.3276,1000.29502719503,21.0292307692308
1.15814359700469,121.3276,1002.94591679507,20.8510169491525
1.1877244734213,184.5906,998.138125,33.456025
1.1877244734213,184.5906,995.22625,32.5803
1.1877244734213,184.5906,989.4025,30.82885
1.1877244734213,184.5906,983.57875,29.0774
1.39018429137881,121.3276,1007.0016,18.2320088
1.39018429137881,121.3276,1006.99573333333,18.1928798666667
1.39018429137881,121.3276,1006.98986666667,18.1537509333333
1.39018429137881,121.3276,1006.97754666667,18.0715801733333
1.39018429137881,121.3276,1006.9664,17.9972352
1.39018429137881,121.3276,1006.95466666667,17.9189773333333
1.39018429137881,121.3276,1006.896,17.527688
1.10518217403612,121.3276,1072.51666666667,17.5923333333333
1.13042757181707,121.3276,1007.09909333333,18.2753973333333
1.13042757181707,121.3276,1007.22773333333,18.2230933333333
1.13042757181707,121.3276,1007.44213333333,18.13592
1.13042757181707,121.3276,1007.67797333333,18.0400293333333
1.13042757181707,121.3276,1007.87093333333,17.9615733333333
1.13042757181707,121.3276,1008.08533333333,17.8744
1.26498344504372,128.2426,1035.81363636364,14.2037815272727
1.26498344504372,128.2426,1036.34,14.2037815272727
1.26498344504372,128.2426,1036.86636363636,14.2037815272727
1.26498344504372,128.2426,1037.39272727273,14.2037815272727
1.26498344504372,128.2426,1037.91909090909,14.6196181818182
1.07381231370682,71.6206,1038.44545454545,14.2037815272727
1.1640132003214,146.5006,997.472093023256,12.7331891472868
1.40280858516607,146.5006,997.315503875969,20.7448540697674
1.40280858516607,146.5006,997.002325581395,19.6525467054264
1.40280858516607,146.5006,996.532558139535,18.0140856589147
1.40280858516607,146.5006,996.219379844961,16.9217782945736
1.40280858516607,146.5006,995.906201550388,15.8294709302326
1.31069862117967,188.3839,998.436923076923,15.1052076923077
1.31069862117967,188.3839,998.747692307692,14.7969153846154
1.31069862117967,188.3839,999.369230769231,14.1803307692308
1.1640132003214,128.2426,995.458855375097,12.6665242072699
1.44497104538333,128.2426,996.051737451737,21.1314324324324
1.44497104538333,128.2426,996.154054054054,21.0540617760618
1.44497104538333,128.2426,998.061597542243,20.7869585253456
1.61417151697914,192.981,724.107,31.836924
1.15814359700469,121.3276,697.407142857143,38.6637428571429
1.15814359700469,121.3276,697.035714285714,38.0934714285714
1.15814359700469,121.3276,695.921428571429,38.0934714285714
0.85024710456818,71.6206,1015.224749499,18.6630260521042
1.20088590631532,192.981,701.326666666667,54.66148
1.33026297412142,192.981,701.350166666667,55.6350316666667
1.33026297412142,192.981,701.373666666667,55.5419566666667
1.33026297412142,192.981,704.685534591195,51.5674339622642
1.33026297412142,192.981,701.514666666667,54.9835066666667
1.33026297412142,192.981,701.608666666667,54.66148
1.44480387664746,192.981,701.172333333333,55.6414465
1.44480387664746,192.981,701.018,55.5547863333333
1.44480387664746,192.981,700.709333333333,55.381466
1.44480387664746,192.981,700.092,55.0348253333333
1.22253562476357,192.981,701.279666666667,55.6365432583333
1.22253562476357,192.981,701.232666666667,55.54497985
1.22253562476357,192.981,701.138666666667,55.3618530333333
1.22253562476357,192.981,700.950666666667,54.9955994
1.14853827742775,122.90607,1002.66934306569,21.2140370437956
1.14853827742775,122.90607,1003.23479052823,21.1753958105647
1.31694644527284,76.809,1053.64222222222,19.4230622222222
1.31694644527284,76.809,1053.325,19.41105
1.31694644527284,76.809,1053.00777777778,19.3990377777778
1.31694644527284,76.809,1052.69055555556,19.3870255555556
1.31694644527284,76.809,1052.37333333333,19.3750133333333
1.31694644527284,76.809,1052.05611111111,19.3630011111111
1.31694644527284,76.809,1050.87225950783,19.4566756152125
1.31694644527284,76.809,1050.47,19.30294
1.33813797626452,76.90698,1004.51538461538,6.64108846153846
1.28428736836201,188.3839,1001.475,18.026775
0.737669521575028,76.90698,1013.54285714286,4.12982571428572
1.3795936374584,72.90645,1010.33121387283,12.3422205202312
1.3795936374584,72.90645,1010.48150289017,11.8283138728324
1.3795936374584,72.90645,1010.63179190751,11.3144072254335
1.3795936374584,72.90645,1010.24450867052,12.7095384393064
1.3795936374584,72.90645,1010.39479768786,12.1956317919075
1.3795936374584,72.90645,1010.5450867052,11.6817251445087
0.894571101965202,184.5906,1002.02211838006,26.306292834891
0.894571101965202,184.5906,1002.79546302051,26.2408949658173
0.894571101965202,184.5906,1003.18069522036,26.2083178150217
0.894571101965202,184.5906,1004.1396039604,26.1272277227723
0.894571101965202,184.5906,1004.33067408782,26.1110698824985
0.894571101965202,184.5906,1004.52150803461,26.0949320148331
0.894571101965202,184.5906,1004.9024691358,26.0627160493827
0.894571101965202,184.5906,1005.66157635468,25.9985221674877
0.894571101965202,184.5906,1006.03972939729,25.9665436654367
0.894571101965202,184.5906,1084.74288327845,19.3110135382364
1.15814359700469,121.3276,1003.58307692308,21.0655723076923
1.15814359700469,121.3276,1003.52307692308,20.9730846153846
1.01138165173447,72.90645,1094.5,16.9663818181818
1.15814359700469,121.3276,1003.22307692308,20.5106461538462
1.24787688785588,125.3163,724.538150289017,31.5436294797688
1.24787688785588,125.3163,724.538150289017,31.5436294797688
1.24787688785588,125.3163,738.583333333333,29.84985
1.24787688785588,125.3163,738.583333333333,29.84985
1.20916965997284,47.5466,1006.93485714286,10.3696953837714
1.20916965997284,47.5466,1006.39885714286,10.0093081307429
1.20916965997284,47.5466,1005.32685714286,9.3412079104
1.20916965997284,47.5466,1004.52285714286,9.14415274514286
1.20916965997284,47.5466,1003.18285714286,8.81572746971429
1.20916965997284,47.5466,1001.84285714286,8.48730219428571
1.72642104251155,192.981,731.913142857143,22.7486571428571
1.72642104251155,192.981,733.434357142857,22.7486571428571
1.72642104251155,192.981,734.955571428571,22.7486571428571
1.72642104251155,192.981,736.476785714286,22.7486571428571
1.21378716593468,128.2426,997.614615384615,20.8189384615385
1.21378716593468,141.2506,1001.95538461538,20.8189384615385
1.21378716593468,148.93092,1000.55692307692,20.8189384615385
1.21378716593468,152.93481,1001.59538461538,20.8189384615385
1.3964750196119,192.981,1006.06346666667,21.8485002666667
0.954578304986785,184.5906,995.6,12.156125
0.954578304986785,184.5906,733.845454545455,23.5140545454545
0.954578304986785,184.5906,782.116666666667,20.2212666666667
1.16731834008189,192.981,927.2,28.3136833333333
1.1640132003214,124.90825,996.792307692308,12.5121692307692
1.15442179612317,192.981,760.316666666667,66.9935666666667
1.38315051284497,192.981,760.28375,69.0813605416667
1.38315051284497,192.981,760.250833333333,68.50258775
1.38315051284497,192.981,760.185,67.3450421666667
1.38315051284497,192.981,760.053333333333,66.9935666666667
1.38315051284497,192.981,759.921666666667,66.9935666666667
1.20088590631532,192.981,1006.40533333333,24.6578133333333
1.3964750196119,192.981,723.309223300971,35.9819747572815
1.07118954880035,122.90607,1004.44490909091,18.6832650363636
1.35101174328581,128.2426,1009.98528571429,22.0678914285714
1.26721891063294,125.3163,1042.33033707865,16.0670348314607
1.28520320008435,124.90825,544.304049434657,136.980793321062
1.19179084807293,128.2426,1092.55,33.6856996
1.20088590631532,192.981,1010.90327868852,24.7792
1.4441919553755,192.981,737.053875,52.17143350625
1.4441919553755,192.981,737.07025,52.0977670125
1.4441919553755,192.981,737.103,51.950434025
1.4441919553755,192.981,737.1685,51.65576805
1.4441919553755,192.981,737.234,51.361102075
1.4441919553755,192.981,737.2995,51.0664361
1.20088590631532,192.981,1009.70961158657,24.8770770243581
1.4441919553755,192.981,737.053875,52.17143350625
1.4441919553755,192.981,737.07025,52.0977670125
1.4441919553755,192.981,737.103,51.950434025
1.4441919553755,192.981,737.1685,51.65576805
1.4441919553755,192.981,737.234,51.361102075
1.4441919553755,192.981,737.2995,51.0664361
1.20088590631532,192.981,1011.49659685864,24.7305497382199
1.4441919553755,192.981,737.053875,52.17143350625
1.4441919553755,192.981,737.07025,52.0977670125
1.4441919553755,192.981,737.103,51.950434025
1.4441919553755,192.981,737.1685,51.65576805
1.4441919553755,192.981,737.234,51.361102075
1.4441919553755,192.981,737.2995,51.0664361
1.35056686486762,192.981,767.177777777778,44.6623777777778
1.53120067221608,192.981,767.192333333333,46.3746075611111
1.53120067221608,192.981,767.206888888889,46.3091262333333
1.53120067221608,192.981,767.236,46.1781635777778
1.53120067221608,192.981,765.676733780761,46.2244009395973
1.53120067221608,192.981,764.918630751964,46.1154676318743
1.53120067221608,192.981,763.327796610169,46.1617501468927
1.10518217403612,121.3276,992.014604948124,14.8242737430168
1.10518217403612,121.3276,995.562509865825,14.6604696132597
1.10518217403612,121.3276,996.561841070023,14.6143312352478
1.10518217403612,121.3276,997.059151610369,14.5913707776905
1.10518217403612,121.3276,998.04909945184,14.5456656225529
1.10518217403612,121.3276,1000.49704739705,14.4326456876457
1.10518217403612,121.3276,1001.94764114462,14.3656728538283
1.15442179612317,192.981,1013.12081818182,34.3093312727273
1.15442179612317,192.981,1013.68045454545,35.06926
1.15442179612317,192.981,1013.12081818182,34.3093312727273
1.51958187385952,192.981,721.592783505155,31.3896306804124
1.47178864155438,192.981,722.149484536082,31.3296082474227
1.59253435861267,192.981,721.990721649485,31.2662164948454
1.60619352232881,192.981,722.038144329897,31.2444721649485
1.41578853638157,192.981,723.365979381443,31.1838135051546
1.51036525354176,192.981,724.238144329897,31.1651134020619
1.61614117433282,192.981,723.765979381443,31.1063835051546
1.41578853638157,192.981,725.668539325843,33.752202247191
1.15144427045884,184.5906,1021.3,18.562926744186
1.3964750196119,192.981,1004.60287807431,13.3025975928833
1.59253435861267,192.981,1004.59398535565,17.3546843619247
1.59253435861267,192.981,1004.42374476987,17.2214691422594
1.20088590631532,192.981,737.0375,50.245175
1.32189090391969,192.981,736.746875,51.38680625
1.32189090391969,192.981,736.45625,50.5285125
1.32189090391969,192.981,736.165625,50.245175
1.20088590631532,192.981,737.0375,50.245175
1.32189090391969,192.981,736.746875,51.38680625
1.32189090391969,192.981,736.45625,50.5285125
1.32189090391969,192.981,736.165625,50.245175
1.20088590631532,192.981,737.0375,50.245175
1.32189090391969,192.981,736.746875,51.38680625
1.32189090391969,192.981,736.45625,50.5285125
1.35467060941841,76.809,838.595016611296,15.2802734219269
1.35467060941841,76.809,899.616666666667,23.9785222222222
1.40087597003584,126.516,796.086666666667,20.8617146666667
1.10518217403612,121.3276,738.357142857143,36.9506571428571
1.57030224077687,121.3276,739.43186344239,38.932012802276
1.57030224077687,121.3276,741.554019746121,38.331191819464
1.57030224077687,121.3276,743.640559440559,37.7404545454545
1.57030224077687,121.3276,758.23947368421,34.0335
1.43972331943768,121.3276,740.692067988669,38.6303257790368
1.21181733741239,121.3276,682.098601398601,37.7404545454545
1.21181733741239,121.3276,694.251748251748,37.0677622377622
1.21181733741239,121.3276,701.693288590604,34.9294966442953
1.10518217403612,121.3276,735.7,51.73092
1.35582728263355,121.3276,740.155618776671,38.932012802276
1.35582728263355,121.3276,747.198601398601,37.7404545454545
1.35582728263355,121.3276,755.676712328767,36.306095890411
1.3964750196119,192.981,1029.18986983588,8.89649892473118
1.59253435861267,192.981,1029.16634615385,10.638626979638
1.59253435861267,192.981,1028.982239819,10.4945616515837
1.55013671658568,191.2006,721.34,28.072075
1.55013671658568,191.2006,722.7,28.392875
1.55013671658568,191.2006,732.16,29.450075
1.55013671658568,191.2006,726.72,30.500075
1.15144427045884,184.5906,999.415,19.95514625
1.13828446183411,188.3839,735.67,22.0688833333333
1.13828446183411,188.3839,749.364,26.48266
1.15814359700469,121.3276,1006.996,18.283548
1.15814359700469,121.3276,1006.96133333333,18.2301106666667
1.15814359700469,121.3276,1006.92666666667,18.1766733333333
1.15814359700469,121.3276,1006.892,18.123236
1.15814359700469,121.3276,1006.84,18.04308
1.1640132003214,152.93481,1005.25333333333,9.77725333333333
1.21378716593468,152.93481,1005.2536,18.283548
1.21378716593468,152.93481,1005.25413333333,18.2301106666667
1.21378716593468,152.93481,1005.25466666667,18.1766733333333
1.21378716593468,152.93481,1005.2552,18.123236
1.21378716593468,151.2596,1004.7256,18.283548
1.21378716593468,151.2596,1004.7368,18.2301106666667
1.21378716593468,151.2596,1004.748,18.1766733333333
1.21378716593468,148.93092,1004.2636,18.283548
1.21378716593468,148.93092,1004.28413333333,18.2301106666667
1.15814359700469,121.3276,1006.996,18.283548
1.03842689150556,72.90645,1030.35179856115,7.31885971223022
1.03842689150556,72.90645,1025.17326007326,7.45290476190476
1.03842689150556,72.90645,1027.26727272727,7.39870181818182
1.03842689150556,72.90645,1025.17326007326,7.45290476190476
1.03842689150556,72.90645,1031.36523297491,7.29262724014337
1.03842689150556,72.90645,1020.89182156134,7.56372862453532
1.10134022541012,152.93481,1023.23919413919,4.99945714285714
1.10134022541012,152.93481,1013.35757575758,5.71532727272727
1.10134022541012,152.93481,1015.16325301205,5.5845156626506
1.10134022541012,152.93481,1019.58367952522,5.26427952522255
1.10134022541012,152.93481,1019.58367952522,5.26427952522255
1.277732009997,121.3276,1007.64692307692,12.9504153846154
1.37670438538971,121.3276,1006.43,12.6141692307692
1.44558001346756,121.3276,1009.21923076923,12.5694461538462
1.44415562787596,121.3276,1008.76462010744,12.1824098234843
1.37670438538971,121.3276,1011.07651515152,12.4230454545455
1.37670438538971,121.3276,1009.69741248097,12.4797716894977
1.37670438538971,121.3276,1008.77099236641,12.5178778625954
1.37670438538971,121.3276,1005.48348765432,12.6531018518519
1.277732009997,121.3276,1012.275,12.754196969697
1.277732009997,121.3276,1009.51513761468,12.8712079510703
1.40992548363055,121.3276,1004.25809669992,13.2869372432847
1.40992548363055,121.3276,1006.14271548436,13.2058575347063
1.40992548363055,121.3276,1008.13726235741,13.120341618251
1.40992548363055,121.3276,1009.76717210008,13.0805528642911
1.09066038406519,71.6206,994.611764705882,7.11264705882353
1.08157721273476,76.809,1007.64117647059,10.5780588235294
1.10518217403612,121.3276,1001.94764114462,14.3656728538283
1.39018429137881,121.3276,1001.69659442724,21.1899070433437
1.39018429137881,121.3276,1002.16769706337,21.0891188562597
1.39018429137881,121.3276,1002.39760617761,21.0048491891892
1.39018429137881,121.3276,1002.14729520866,20.9530445131376
1.28520320008435,128.2426,780.662,61.63026
1.35101174328581,128.2426,781.05575,60.413215
1.35101174328581,128.2426,781.4495,55.19632
1.38315051284497,192.981,760.053333333333,66.9935666666667
1.60615588212097,192.981,709.503076923077,53.4342220512821
1.60615588212097,192.981,709.480512820513,53.2837261538462
1.60615588212097,192.981,709.457948717949,53.1332302564103
1.60615588212097,192.981,709.435384615385,52.9827343589744
1.40217039459573,192.981,763.269333333333,68.3525333333333
1.40217039459573,192.981,760.696533333333,69.3986133333333
1.40217039459573,192.981,761.018133333333,69.2678533333333
1.40217039459573,192.981,761.661333333333,69.0063333333333
1.40217039459573,192.981,762.197333333333,68.7884
1.10518217403612,121.3276,1002.66790123457,14.3324189814815
1.37517097535697,121.3276,738.403928571429,39.0258100178571
1.37517097535697,121.3276,738.450714285714,38.8153343214286
1.37517097535697,121.3276,738.4975,38.604858625
1.37517097535697,121.3276,738.544285714286,38.3943829285714
1.37517097535697,121.3276,738.591071428571,38.1839072321429
1.37517097535697,121.3276,738.637857142857,37.9734315357143
1.37517097535697,121.3276,738.731428571429,37.5524801428571
1.37517097535697,121.3276,738.825,37.13152875
1.37517097535697,121.3276,738.918571428571,36.9506571428571
1.37517097535697,121.3276,1004.73775901765,19.2694337682272
1.1640132003214,135.9646,996.894435857805,12.644371251932
1.41993465669975,135.9646,728.665,38.8153343214286
1.41993465669975,135.9646,997.726831148805,20.721717848882
1.41993465669975,135.9646,998.070724191063,20.2517227272727
1.41993465669975,135.9646,997.442084942085,19.8435553281853
1.23603512059332,128.2426,1095.39375,11.8634496
1.18305212822075,121.3276,741.678571428571,27.1415857142857
1.18305212822075,121.3276,745.0,24.9483714285714
1.18305212822075,121.3276,748.985714285714,24.9483714285714
1.10518217403612,121.3276,993.290779014308,14.765353736089
1.28520320008435,124.90825,1007.51785714286,34.2373932142857
1.28520320008435,124.90825,1007.51785714286,34.2373932142857
1.28520320008435,124.90825,1007.42142857143,36.244705
1.28520320008435,124.90825,1007.36357142857,37.4490920714286
1.31069862117967,188.3839,726.988571428571,27.4799857142857
1.31069862117967,188.3839,726.6,26.9119857142857
0.894571101965202,184.5906,1001.05,26.3885
0.954578304986785,184.5906,997.416666666667,19.548
0.954578304986785,184.5906,995.6,12.156125
1.4441919553755,192.981,1005.93653333333,27.54974296
1.0175329482683,122.90607,1011.58679514632,30.5874289793005
1.0175329482683,122.90607,1012.87256574271,30.4569921819474
1.0175329482683,122.90607,1012.27390685088,30.5177239709443
1.10518217403612,121.3276,1002.18809891808,14.3545710973725
1.10518217403612,121.3276,997.554901960784,14.5684823529412
1.10518217403612,121.3276,994.556848772763,14.7069002375297
