superconduct/table35.gmean_fie,superconduct/table35.mean_fie
767.027320296949,770.666666666667
698.031441659187,736.55
653.938666848811,653.95
716.386472861389,753.916666666667
701.31321917797,703.433333333333
793.491030467436,847.14
760.1,760.1
683.888089737512,723.716666666667
744.894599675854,786.82
960.430341601497,1018.86
725.855826162249,743.8
643.653058720301,646.15
720.750466859291,739.75
688.274127036429,735.94
936.549637736271,962.85
741.629348855485,794.0
735.158015772234,788.7
689.727689635618,738.04
658.793186115704,668.375
727.84599924245,770.22
969.690878575021,1047.9
740.399332713733,779.88
639.882653304494,649.1
788.866389194013,789.45
734.265789931462,768.1375
740.399332713733,779.88
841.414140754415,890.733333333333
730.887622404089,784.575
812.651617681031,886.728571428571
692.541331131983,740.52
969.690878575021,1047.9
734.219624171273,787.05
724.467359328319,767.14
708.780269194904,723.4
744.554092906687,772.266666666667
662.748516101976,666.933333333333
755.024994731199,761.633333333333
748.385121902915,786.56
663.6,663.6
741.369629917927,761.3
852.858789145939,856.166666666667
709.473299760308,754.04
964.977891380802,988.85
703.978427403619,712.6
744.894599675854,786.82
792.073388582718,809.375
722.000902948766,725.3
710.21289765816,711.85
746.284746520698,785.271428571429
838.584884977272,891.65
546.338706439129,546.4
623.416605220372,656.575
724.441440491411,754.728571428571
691.341035461575,701.533333333333
644.247882790765,650.866666666667
741.629348855485,794.0
631.729055845938,636.6
644.999209301841,660.05
740.540285254181,782.44
777.255431401199,804.75
772.421322946613,781.066666666667
674.947053527659,725.66
727.090850819178,762.083333333333
739.976986128623,762.45
801.847289851379,931.64
577.055404619002,578.25
732.368999670746,750.733333333333
835.608460943281,836.25
714.946183650756,773.025
792.674027497499,808.575
720.069665798359,776.875
631.476577169053,632.833333333333
709.541296884419,710.633333333333
753.886690248857,802.66
691.982861059434,694.95
729.97587767176,752.82
658.82205138265,662.966666666667
702.115183963558,747.78
873.473387640354,889.966666666667
744.894599675854,786.82
792.073388582718,809.375
670.281936667237,711.733333333333
783.844635520963,827.5
898.8,898.8
811.782065402046,880.1
734.600298643111,739.5
690.717285227674,723.271428571429
727.191575411189,761.833333333333
750.975826255331,795.233333333333
754.34653840261,755.85
675.433860566673,701.15
686.58802627081,735.32
826.488726470242,862.96
768.941390551188,808.683333333333
793.491030467436,847.14
733.668829161146,787.5
792.073388582718,809.375
772.421322946613,781.066666666667
770.056548670314,783.64
613.361940456041,614.4
725.72291043721,761.05
714.946183650756,773.025
721.742614573365,755.0
720.007341366741,754.516666666667
733.513183093207,787.375
927.931953555961,973.8
863.271268247689,874.733333333333
662.748516101976,666.933333333333
831.170151425455,897.46
750.049793074571,750.9
750.651315580289,833.766666666667
779.506923244659,817.95
735.366294568748,778.2
708.3233403671,753.08
660.891519501663,703.766666666667
720.069665798359,776.875
682.962058587865,732.24
798.49908739703,840.883333333333
733.513183093207,787.375
743.156321084181,782.32
728.706195939077,731.9
640.126024349199,641.866666666667
519.9,519.9
698.323034681193,704.9
734.219624171273,787.05
743.483807100859,776.416666666667
698.335299442564,745.0
678.161531147108,728.22
813.023468295965,821.65
772.421322946613,781.066666666667
852.858789145939,856.166666666667
692.484778858646,732.5
744.894599675854,786.82
666.221634294832,671.6
756.842289429778,783.775
852.416998078866,855.4
640.704768204514,656.6
775.964647696877,780.9
643.223880153714,647.0
710.980994035134,722.5
676.198477502186,726.64
704.48265777601,741.233333333333
759.413629570968,767.766666666667
672.534941135036,723.74
707.10238296869,708.95
741.629348855485,794.0
727.516610901601,770.483333333333
628.629938835242,633.1
817.398177145019,850.55
771.021971152574,776.45
661.95633462494,668.675
666.244246929118,708.6
667.173112306673,680.85
730.600272491534,752.62
690.328114777212,738.22
837.473470456282,842.666666666667
677.234721776554,717.75
682.04665228097,731.3
793.491030467436,847.14
819.8,819.8
837.473470456282,842.666666666667
858.59224335037,898.6
647.335673306083,649.666666666667
657.906331415967,701.35
969.332198662326,1047.7
822.540740093838,860.62
663.751809830507,734.25
810.818479720418,894.4
741.629348855485,794.0
720.069665798359,776.875
940.4,940.4
723.246139987131,741.475
626.273263040982,630.45
663.729865118446,677.7
711.262897273621,741.9
742.550756583004,752.566666666667
731.040719484406,785.4
813.441393094794,818.15
716.121464421186,741.82
728.058342442417,731.6
771.994922263094,774.25
663.751809830507,734.25
646.974949576647,657.633333333333
717.928615900725,752.466666666667
674.917792344629,715.533333333333
690.328114777212,738.22
741.629348855485,794.0
731.225699011626,784.825
804.116760396626,863.2
771.021971152574,776.45
792.073388582718,809.375
665.645517063276,671.1
821.572512531317,839.666666666667
707.656887198874,709.4
707.717312113039,735.24
677.234721776554,717.75
714.827671540491,718.05
701.341384220502,741.7
743.199347979126,794.075
712.681154102503,748.05
908.490678386298,946.333333333333
702.115183963558,747.78
720.993536725538,721.95
723.948831318709,740.78
798.782431181159,809.6
820.041284559833,832.7
752.56125332095,760.25
696.814260401109,743.36
653.116337899927,697.033333333333
696.313849401554,743.42
673.289345768391,714.216666666667
989.203486161827,1024.5
648.288013852888,676.88
685.816196023545,716.7
845.59008468317,905.066666666667
670.22159234555,675.6
717.820867453222,775.175
803.750634001989,833.816666666667
771.891022146416,816.36
659.7,659.7
879.091405941385,879.15
707.19061786763,708.9
755.756133333923,761.75
714.364318352418,754.2
643.339910156365,646.95
702.723674659212,742.2
677.234721776554,717.75
758.275686288139,788.628571428571
798.648525385944,833.616666666667
718.15289995213,775.425
613.361940456041,614.4
760.558154019069,831.5
873.396370367753,971.2
914.146208218357,927.7
548.977048700581,549.05
687.958647013031,688.65
631.729055845938,636.6
623.416605220372,656.575
744.894599675854,786.82
781.483207751268,831.2
741.629348855485,794.0
745.091012254164,787.02
677.234721776554,717.75
896.177221617851,916.1
865.88837824699,966.0
690.328114777212,738.22
660.36225749318,660.366666666667
1144.54737778739,1155.15
693.825376777638,741.5
705.562734647251,725.933333333333
702.115183963558,747.78
655.505329161696,681.38
808.929243833275,866.4
749.292323021429,778.271428571429
728.706195939077,731.9
965.314277562219,1047.22
697.063912176582,733.466666666667
726.596497025721,781.9
717.859643770795,743.22
922.291765672652,975.6
659.748874295133,675.333333333333
789.967999351873,802.0
692.217182243817,739.02
800.025789048856,857.466666666667
740.540285254181,782.44
708.3233403671,753.08
661.30171631412,744.25
686.857354793979,725.716666666667
660.891519501663,703.766666666667
794.355122095905,794.75
742.169056298114,774.371428571429
771.891022146416,816.36
677.234721776554,717.75
712.701322516347,748.066666666667
741.629348855485,794.0
657.491170937455,661.8
740.399332713733,779.88
741.629348855485,794.0
784.536958976439,791.8
1003.23599496782,1050.26666666667
745.010771542231,757.166666666667
727.84599924245,770.22
753.886690248857,802.66
667.786556768769,720.04
629.518673273478,631.75
666.244246929118,708.6
734.834668048913,777.1
710.530228868002,734.0
741.629348855485,794.0
699.522720090324,737.666666666667
844.818622316571,889.625
696.313849401554,743.42
698.335299442564,745.0
653.938666848811,653.95
702.532561289874,740.45
696.349050405039,713.5
765.779664420376,830.266666666667
851.616539571825,894.48
680.734691344579,681.35
684.563933334494,723.766666666667
741.146390839791,781.4
870.803168904297,952.925
741.629348855485,794.0
678.714378901721,728.76
705.366436731606,750.64
718.15289995213,775.425
692.541331131983,740.52
1205.68078928201,1258.725
838.584884977272,891.65
734.219624171273,787.05
674.877964325592,715.716666666667
661.229668208445,663.35
752.00257337089,801.3
633.625283586442,638.75
838.584884977272,891.65
740.399332713733,779.88
852.858789145939,856.166666666667
874.643269201188,879.475
852.858789145939,856.166666666667
592.963691973629,599.325
698.323034681193,704.9
678.018197907263,690.066666666667
698.993011221116,744.78
519.9,519.9
734.615272701362,776.88
744.894599675854,786.82
613.361940456041,614.4
734.615272701362,776.88
799.595398640005,805.233333333333
844.900964610645,849.75
589.149946957479,589.15
694.082391264924,733.65
678.738717403086,686.866666666667
969.690878575021,1047.9
582.455093864957,584.633333333333
727.478257627637,738.55
913.785953465006,947.7
862.020391904407,874.4
675.026123055426,709.542857142857
853.67851861773,957.92
754.776789584644,785.0
727.84599924245,770.22
689.323504775916,728.683333333333
675.648000071043,676.15
790.625682608401,796.1
758.993517758881,765.85
765.715174475879,810.8
752.502305227876,803.82
838.584884977272,891.65
751.614510637746,757.466666666667
693.152162873334,706.166666666667
712.160704369277,755.04
790.181132474919,811.366666666667
741.629348855485,794.0
687.958647013031,688.65
915.516441771832,990.283333333333
704.752387465668,722.366666666667
641.276851289675,650.55
643.316718265584,647.35
682.100180428657,697.333333333333
643.472301001266,645.666666666667
709.541296884419,710.633333333333
777.707356941785,819.183333333333
883.567369913486,897.366666666667
749.592348940931,799.58
844.818622316571,889.625
671.612633549768,677.025
717.928615900725,752.466666666667
633.724862100696,692.72
741.629348855485,794.0
702.115183963558,747.78
730.929064330867,772.86
751.518562644995,753.2
702.951641295474,705.1
740.399332713733,779.88
745.091012254164,787.02
667.173112306673,680.85
780.76454332283,800.775
813.590634146919,834.96
786.563867519744,793.166666666667
729.618000700864,738.7
808.929243833275,866.4
694.689294030916,704.166666666667
715.497138004252,750.4
720.759907968472,777.4
767.027320296949,770.666666666667
745.965388534446,790.6
676.81440682199,677.166666666667
826.715503490657,863.32
740.540285254181,782.44
979.666882159441,1043.15
713.678151310123,734.633333333333
665.127587783015,677.833333333333
654.882409291928,654.9
692.006576043877,699.125
772.421322946613,781.066666666667
679.659932509902,714.728571428571
718.15289995213,775.425
730.90952928526,741.75
844.900964610645,849.75
660.035089496508,700.766666666667
684.758336175101,733.18
648.984807218166,652.05
717.928615900725,752.466666666667
609.239490489814,614.8
771.923959985697,772.05
736.138615188467,769.1
740.399332713733,779.88
809.585906928418,826.2
709.936258078033,739.928571428571
812.674596625242,814.5
771.616803297328,807.133333333333
771.891022146416,816.36
676.792973348339,697.575
711.30654185829,749.666666666667
631.729055845938,636.6
684.423970384908,716.5375
771.891022146416,816.36
741.629348855485,794.0
715.727287869076,724.933333333333
588.475831874151,594.3
747.823084913485,766.34
623.416605220372,656.575
741.629348855485,794.0
851.616539571825,894.48
771.891022146416,816.36
647.895943339355,650.166666666667
765.715174475879,810.8
688.951485955288,689.6
759.348436522166,806.68
717.53817719705,747.142857142857
727.960609684325,782.425
771.891022146416,816.36
709.510179381666,710.6
640.126024349199,641.866666666667
741.629348855485,794.0
845.457296378712,850.25
896.83885227748,969.525
674.175712902917,715.333333333333
932.082153031588,942.95
740.540285254181,782.44
826.715503490657,863.32
740.399332713733,779.88
703.91108178806,749.02
734.379441120183,755.62
741.629348855485,794.0
887.256560238994,891.875
667.52969279147,673.525
838.584884977272,891.65
883.316636320182,883.45
731.040719484406,785.4
808.929243833275,866.4
678.528422396586,679.15
683.004440716266,732.6
862.020391904407,874.4
703.374442328316,748.84
789.020155204491,817.228571428571
740.25465888436,742.5
756.24246697991,787.666666666667
771.891022146416,816.36
769.058160583917,813.06
740.841979818897,769.185714285714
740.25465888436,742.5
817.828458806369,829.575
853.135439961693,853.933333333333
648.853604444022,712.25
710.166177735888,711.8
850.417685611019,863.2
687.702698490513,736.28
659.085211989641,700.766666666667
690.328114777212,738.22
781.483207751268,831.2
808.929243833275,866.4
765.197214205798,808.64
710.608823847113,746.35
714.827671540491,718.05
661.30171631412,744.25
714.946183650756,773.025
771.128202952602,818.8
733.544320233598,787.4
988.016808744171,1058.52
669.872988302359,707.933333333333
759.848515647044,799.34
776.38272653536,792.44
745.486816801767,790.816666666667
661.30171631412,744.25
728.706195939077,731.9
800.025789048856,857.466666666667
741.629348855485,794.0
596.767944849587,597.05
736.138615188467,769.1
639.04572606348,639.5
702.115183963558,747.78
715.313265059213,724.366666666667
841.435345903597,887.475
799.944735591153,837.55
809.202992310363,882.24
758.221294974031,805.625
853.807137832569,896.833333333333
726.276975830068,781.2
838.584884977272,891.65
644.247882790765,650.866666666667
740.540285254181,782.44
760.488703502938,807.1
771.891022146416,816.36
729.24331133046,735.7
697.769962049737,737.883333333333
717.820867453222,775.175
727.84599924245,770.22
740.399332713733,779.88
952.588543298818,979.8
739.396277127473,770.614285714286
696.953415447008,706.8
727.960609684325,782.425
692.106834998318,710.2
753.409031988719,781.9
745.010771542231,757.166666666667
713.827640260588,713.85
718.15289995213,775.425
747.332248453279,766.233333333333
700.27716670327,711.733333333333
778.50910615373,794.04
712.135616393269,729.4
731.225699011626,784.825
766.846338252441,787.766666666667
973.312447742432,1005.0
700.27716670327,711.733333333333
725.341408392574,765.757142857143
663.751809830507,734.25
740.847721882024,760.9
709.541296884419,710.633333333333
764.214900466709,773.066666666667
740.399332713733,779.88
756.759915693214,763.9
744.894599675854,786.82
716.949929725202,731.4
696.313849401554,743.42
690.328114777212,738.22
725.244837646858,768.3
759.599835439687,759.6
734.219624171273,787.05
771.891022146416,816.36
705.732670800629,750.94
835.608460943281,836.25
720.02113851305,746.4
765.715174475879,810.8
771.891022146416,816.36
811.166340736237,820.666666666667
674.066354300524,752.1
736.138615188467,769.1
612.566502512176,613.65
734.615272701362,776.88
567.028764702462,567.65
638.450467929972,644.25
729.58180581528,769.157142857143
741.629348855485,794.0
707.86049694881,746.033333333333
734.615272701362,776.88
703.978427403619,712.6
745.091012254164,787.02
685.537395041292,685.9
858.968045137692,905.875
838.584884977272,891.65
771.021971152574,776.45
679.820799862305,729.52
682.967378430332,683.25
748.054556833925,748.15
734.615272701362,776.88
777.217545263374,790.266666666667
618.89411049064,620.4
965.314277562219,1047.22
730.123659142766,732.4
767.234577089976,776.8
779.808572254379,839.966666666667
651.248984644122,651.25
750.082680232553,799.125
700.861043894415,713.2
711.151566123565,711.2
848.805348710763,874.65
741.629348855485,794.0
760.770105505424,807.3
605.195087420537,606.5
749.722092197756,789.44
702.670227381685,735.157142857143
740.399332713733,779.88
734.219624171273,787.05
731.040719484406,785.4
777.255431401199,804.75
660.784140314742,673.0
654.033130841009,698.266666666667
759.80855714461,768.966666666667
731.040719484406,785.4
740.399332713733,779.88
768.01438788606,769.65
708.3233403671,753.08
733.817179935954,769.25
657.906331415967,701.35
741.629348855485,794.0
964.957216514778,1047.02
691.409975176898,730.466666666667
666.221634294832,671.6
933.473706110676,988.35
770.500152357837,778.5
643.09737776241,651.9
653.938666848811,653.95
770.024908688024,779.25
689.727689635618,738.04
732.889533225699,754.42
717.820867453222,775.175
663.751809830507,734.25
663.110506344226,674.5
656.398256450373,715.76
750.608697747163,751.433333333333
722.211603340739,724.8
742.932799711609,781.46
779.808572254379,839.966666666667
687.000354952822,734.96
708.3233403671,753.08
732.069674953971,775.56
741.629348855485,794.0
740.540285254181,782.44
852.858789145939,856.166666666667
844.818622316571,889.625
677.376102957384,682.325
766.064445502405,769.233333333333
750.082680232553,799.125
792.073388582718,809.375
859.365366139965,906.125
692.541331131983,740.52
636.746282016711,643.925
718.005652680223,761.36
745.091012254164,787.02
739.396277127473,770.614285714286
731.225699011626,784.825
686.66661488673,687.3
678.528422396586,679.15
708.3233403671,753.08
705.366436731606,750.64
771.891022146416,816.36
728.925835345591,769.32
759.848515647044,799.34
696.349050405039,713.5
752.130503205192,771.666666666667
684.18504455725,694.9
758.275686288139,788.628571428571
733.513183093207,787.375
672.534941135036,723.74
783.844635520963,827.5
662.762064349125,675.2
688.274127036429,735.94
726.596497025721,781.9
708.3233403671,753.08
667.173112306673,680.85
702.438641844903,730.1125
734.219624171273,787.05
732.889533225699,754.42
862.020391904407,874.4
678.528422396586,679.15
674.697396698269,725.46
793.600819051996,798.75
895.933312250416,901.25
656.082590560465,668.6
672.210486647403,672.733333333333
964.383429969636,1032.55
739.426811644249,753.1
702.387703144327,707.233333333333
779.605904901157,793.733333333333
692.541331131983,740.52
704.259852109716,707.2
846.301553191143,846.866666666667
828.232773198693,899.228571428571
821.60340007172,891.36
780.76454332283,800.775
771.891022146416,816.36
700.069135266892,702.466666666667
779.769986882012,782.233333333333
678.981683361924,692.7
696.058534971416,701.0
736.595609239425,778.56
759.361696717346,802.3
819.667338875715,859.58
605.195087420537,606.5
741.629348855485,794.0
750.608697747163,751.433333333333
690.328114777212,738.22
655.756852605813,659.0
702.48013095726,739.916666666667
741.629348855485,794.0
781.350573119092,831.1
789.967999351873,802.0
601.062993927686,602.0
733.177356445362,786.275
688.274127036429,735.94
698.525770140285,744.8
688.274127036429,735.94
736.138615188467,769.1
623.416605220372,656.575
739.521433090347,739.8
961.864456543647,1045.3
745.757461279314,783.8
708.193916930474,744.4
969.332198662326,1047.7
814.555957780342,879.6
696.313849401554,743.42
821.572512531317,839.666666666667
717.392136665005,731.733333333333
717.928615900725,752.466666666667
720.007341366741,754.516666666667
626.273263040982,630.45
714.946183650756,773.025
580.626210297258,594.7
726.276975830068,781.2
687.73966680568,693.566666666667
753.722659007371,797.842857142857
709.473299760308,754.04
727.84599924245,770.22
739.990884909431,773.15
672.534941135036,723.74
703.771181665816,734.685714285714
739.697784185305,772.6
754.776789584644,785.0
873.656260709467,961.1
742.169056298114,774.371428571429
733.657140631781,735.4
771.891022146416,816.36
671.058261266979,731.14
564.494278093233,565.0
773.908480672208,809.333333333333
702.608370774958,748.04
709.473299760308,754.04
680.342078336709,729.94
694.984398968078,734.066666666667
674.725695951824,681.733333333333
699.969821899667,738.866666666667
771.891022146416,816.36
683.004440716266,732.6
745.486816801767,790.816666666667
696.141844980187,711.86
781.483207751268,831.2
728.275336126578,811.5
708.714107174427,733.633333333333
673.289345768391,714.216666666667
732.889533225699,754.42
748.239808712578,750.466666666667
873.656260709467,961.1
812.30709094529,814.1
686.694225984172,697.5
661.518889988019,697.757142857143
734.957329997103,782.216666666667
717.928615900725,752.466666666667
674.941065805399,715.683333333333
741.629348855485,794.0
618.89411049064,620.4
687.861033852972,736.3
739.521433090347,739.8
684.619752995564,733.64
741.629348855485,794.0
969.332198662326,1047.7
735.33044182685,763.585714285714
781.483207751268,831.2
758.907297845138,808.425
734.219624171273,787.05
684.758336175101,733.18
684.18504455725,694.9
864.200371309256,879.533333333333
736.138615188467,769.1
692.541331131983,740.52
687.702698490513,736.28
764.984103203771,771.15
640.126024349199,641.866666666667
670.22159234555,675.6
740.540285254181,782.44
736.138615188467,769.1
698.031441659187,736.55
737.958059162096,778.533333333333
618.89411049064,620.4
738.718692946932,752.575
711.262897273621,741.9
732.564198772113,774.116666666667
719.051950759904,806.266666666667
674.697396698269,725.46
692.541331131983,740.52
789.370470292341,802.1
717.928615900725,752.466666666667
704.283309941666,736.385714285714
741.629348855485,794.0
832.147679201234,848.0
922.063345796752,992.716666666667
736.138615188467,769.1
745.091012254164,787.02
692.541331131983,740.52
684.53262157475,685.0
741.629348855485,794.0
689.727689635618,738.04
676.81440682199,677.166666666667
812.30709094529,814.1
684.619752995564,733.64
702.115183963558,747.78
863.271268247689,874.733333333333
741.629348855485,794.0
667.786556768769,720.04
760.404244420443,801.92
740.399332713733,779.88
720.605510513725,766.44
885.366832225696,947.283333333333
694.082391264924,733.65
740.399332713733,779.88
702.115183963558,747.78
686.66661488673,687.3
720.011323328636,764.533333333333
688.365639831687,723.657142857143
664.469460140029,706.683333333333
822.540740093838,860.62
736.568348830354,780.14
729.372111418495,771.7
741.779482056494,744.15
657.202709016984,661.466666666667
711.151566123565,711.2
540.549813461533,541.033333333333
720.069665798359,776.875
708.3233403671,753.08
611.50430906086,612.65
851.599169145449,937.875
588.475831874151,594.3
702.536837440384,747.42
810.176378158952,852.64
718.15289995213,775.425
698.335299442564,745.0
969.690878575021,1047.9
701.341384220502,741.7
874.643269201188,879.475
694.689294030916,704.166666666667
649.477779733292,656.6
739.396277127473,770.614285714286
741.629348855485,794.0
784.490790258241,788.6
720.993536725538,721.95
1026.46458779638,1057.4
683.615742852245,684.566666666667
671.783226614787,706.42
772.432909708021,772.55
707.656887198874,709.4
723.235255337793,763.985714285714
745.091012254164,787.02
540.599768775385,540.6
744.894599675854,786.82
611.50430906086,612.65
690.328114777212,738.22
745.486816801767,790.816666666667
754.869077643659,792.816666666667
741.629348855485,794.0
680.262087916142,708.7
708.3233403671,753.08
753.886690248857,802.66
778.303884270412,793.84
814.209064061559,831.3
659.46615010773,702.516666666667
736.138615188467,769.1
812.674596625242,814.5
717.077637762574,759.716666666667
841.176143869864,890.566666666667
741.629348855485,794.0
810.194507878721,814.833333333333
690.231785081293,737.46
702.115183963558,747.78
771.891022146416,816.36
702.905399040298,705.05
700.124161781072,703.333333333333
777.255431401199,804.75
772.297662821791,781.2
886.289884857093,886.5
781.483207751268,831.2
717.391974269734,759.057142857143
674.175712902917,715.333333333333
685.367718819613,704.6
703.374442328316,748.84
826.322197186489,834.033333333333
781.952525491655,830.84
704.514126127879,741.966666666667
727.090850819178,762.083333333333
854.762676511485,866.25
803.750634001989,833.816666666667
778.303884270412,793.84
769.587633699049,809.15
704.283309941666,736.385714285714
734.615272701362,776.88
632.20762271322,633.5
724.00751888819,819.433333333333
627.287720211863,628.366666666667
917.921798841392,990.033333333333
685.345204506673,734.16
742.932799711609,781.46
873.656260709467,961.1
727.84599924245,770.22
723.246139987131,741.475
818.142554732894,836.466666666667
759.599835439687,759.6
673.736499485984,730.44
734.219624171273,787.05
826.488726470242,862.96
789.940460240667,791.0
590.315974005351,596.925
727.84599924245,770.22
732.889533225699,754.42
686.242989334728,727.65
600.772879002604,612.5
688.729735626463,706.55
726.161689886271,772.16
831.170151425455,897.46
647.335673306083,649.666666666667
690.487190067069,737.66
692.541331131983,740.52
765.715174475879,810.8
730.123659142766,732.4
700.191198122205,707.775
852.551295651263,863.2
692.541331131983,740.52
663.751809830507,734.25
627.195769874452,632.825
887.805686397737,972.666666666667
718.15289995213,775.425
677.882077700268,682.525
713.29264967824,771.8
707.656887198874,709.4
704.435518695643,723.65
730.375659804865,772.68
739.403753033483,740.0
741.629348855485,794.0
873.656260709467,961.1
777.255431401199,804.75
690.328114777212,738.22
718.15289995213,775.425
712.951440886692,735.7
734.784869420942,778.74
744.894599675854,786.82
663.751809830507,734.25
730.929064330867,772.86
698.031441659187,736.55
703.771181665816,734.685714285714
727.960609684325,782.425
692.484778858646,732.5
722.211603340739,724.8
695.627486518467,712.6
692.541331131983,740.52
708.3233403671,753.08
647.895943339355,650.166666666667
676.573507302774,717.0
664.068065118173,664.233333333333
686.027951316271,734.16
817.558984171352,829.325
690.984949184858,691.55
758.252207251359,800.716666666667
741.629348855485,794.0
703.978427403619,712.6
669.561902655547,682.833333333333
916.285683107871,988.85
681.7680616699,731.24
762.790338815315,803.85
702.115183963558,747.78
688.926672828591,737.8
740.540285254181,782.44
741.629348855485,794.0
765.944652047392,774.5
862.020391904407,874.4
728.250822581091,772.2
848.805348710763,874.65
717.928615900725,752.466666666667
758.907297845138,808.425
749.292323021429,778.271428571429
741.629348855485,794.0
730.702157771626,773.0
649.727297518995,655.9
706.637092148438,708.45
744.894599675854,786.82
685.537395041292,685.9
713.839445747171,718.233333333333
573.241833783963,573.45
964.383429969636,1032.55
673.910715233153,714.65
627.165041418607,628.333333333333
716.386472861389,753.916666666667
623.416605220372,656.575
814.555957780342,879.6
674.697396698269,725.46
685.243230706056,733.62
693.685973622071,715.2
782.426574553118,796.5
700.378543077246,737.7
740.399332713733,779.88
858.59224335037,898.6
709.745560042471,711.35
720.007341366741,754.516666666667
744.977751931441,784.271428571429
692.541331131983,740.52
723.902644773863,767.32
692.541331131983,740.52
838.584884977272,891.65
688.019540642714,735.74
704.283309941666,736.385714285714
844.900964610645,849.75
733.668829161146,787.5
783.844635520963,827.5
739.129589643532,781.46
682.962058587865,732.24
678.435730191151,687.7
704.583742151679,708.633333333333
717.928615900725,752.466666666667
633.724862100696,692.72
676.387828084617,726.82
765.715174475879,810.8
618.89411049064,620.4
741.629348855485,794.0
804.315520928665,843.5
838.584884977272,891.65
700.391097992609,703.9
634.231340449632,641.1
736.138615188467,769.1
690.770034864017,739.18
740.540285254181,782.44
748.385121902915,786.56
734.219624171273,787.05
709.745560042471,711.35
560.695193487514,561.05
789.063386999012,830.766666666667
805.139384786279,814.9
728.507122968943,772.76
831.170151425455,897.46
615.162114708586,625.966666666667
665.961163631009,677.566666666667
701.742887388252,707.8
741.629348855485,794.0
771.891022146416,816.36
717.820867453222,775.175
674.116666460636,674.2
660.035089496508,700.766666666667
743.156321084181,782.32
741.629348855485,794.0
716.386472861389,753.916666666667
734.615272701362,776.88
711.791134525977,754.74
672.132844012253,672.25
920.664493639296,991.633333333333
910.391672287614,940.0
800.023644827187,802.466666666667
812.253654962537,814.05
695.326573661941,695.866666666667
740.399332713733,779.88
859.365366139965,906.125
736.138615188467,769.1
696.313849401554,743.42
717.820867453222,775.175
761.54751998776,802.98
714.946183650756,773.025
741.14454524749,828.533333333333
862.020391904407,874.4
771.891022146416,816.36
727.84599924245,770.22
692.541331131983,740.52
779.605904901157,793.733333333333
726.276975830068,781.2
776.412174561756,809.4
736.568348830354,780.14
708.2,708.2
689.271480203138,737.24
734.219624171273,787.05
745.593838866062,750.4
740.399332713733,779.88
810.194507878721,814.833333333333
741.629348855485,794.0
719.488035692814,764.3
765.703093389219,800.866666666667
745.091012254164,787.02
838.397474876588,853.066666666667
740.540285254181,782.44
771.891022146416,816.36
668.501456884176,706.0
665.127587783015,677.833333333333
705.545023368459,705.55
840.498848681427,855.1
695.498118340785,742.52
710.244456075169,746.45
644.247882790765,650.866666666667
838.584884977272,891.65
732.889533225699,754.42
745.091012254164,787.02
740.399332713733,779.88
725.341408392574,765.757142857143
656.798222857228,700.516666666667
682.064396746511,720.916666666667
734.219624171273,787.05
692.541331131983,740.52
692.541331131983,740.52
817.398177145019,850.55
704.435518695643,723.65
703.978427403619,712.6
776.178065184509,792.24
945.499540948486,1012.13333333333
818.42260040739,855.8
764.756351374022,765.2
768.106411898768,768.75
732.093650994826,775.325
613.361940456041,614.4
690.487190067069,737.66
668.644632870328,712.871428571429
751.518562644995,753.2
869.26319170579,880.466666666667
918.13386821668,1045.325
704.283309941666,736.385714285714
737.864919527106,790.9
694.703098779055,731.4
741.629348855485,794.0
908.427526003038,922.9
693.484881001981,740.94
966.225416546556,1045.98
965.314277562219,1047.22
648.984807218166,652.05
906.064019247425,965.5
703.91108178806,749.02
676.573507302774,717.0
857.345948369441,903.275
678.528422396586,679.15
743.483807100859,776.416666666667
741.629348855485,794.0
701.448927558287,739.633333333333
676.873710659755,700.675
692.541331131983,740.52
730.375659804865,772.68
642.606896523142,674.375
853.135439961693,853.933333333333
741.629348855485,794.0
685.816196023545,716.7
663.987813456232,706.533333333333
784.490790258241,788.6
913.785953465006,947.7
783.844635520963,827.5
673.455918354217,681.866666666667
736.138615188467,769.1
676.387828084617,726.82
697.699401960858,743.8
790.261132239376,798.6
685.537395041292,685.9
954.52351987785,1025.8
718.15289995213,775.425
873.473387640354,889.966666666667
827.048219786555,834.7
685.345204506673,734.16
658.684179717615,671.425
631.729055845938,636.6
736.138615188467,769.1
740.399332713733,779.88
676.510253203014,717.033333333333
692.541331131983,740.52
794.345636463338,808.2
713.29264967824,771.8
748.830051251102,756.5
741.629348855485,794.0
691.409975176898,730.466666666667
745.091012254164,787.02
709.745560042471,711.35
696.313849401554,743.42
691.367241936425,724.971428571429
718.15289995213,775.425
727.098982025993,777.325
551.569167139579,552.2
741.629348855485,794.0
853.233129179587,856.5
733.513183093207,787.375
717.928615900725,752.466666666667
711.262897273621,741.9
741.629348855485,794.0
719.5,719.5
817.768704455972,830.233333333333
741.629348855485,794.0
692.541331131983,740.52
710.608823847113,746.35
779.506923244659,817.95
692.541331131983,740.52
733.513183093207,787.375
742.169056298114,774.371428571429
720.993536725538,721.95
734.219624171273,787.05
711.636065462033,742.542857142857
862.257131022992,885.25
700.603378119327,738.483333333333
786.495522216429,793.033333333333
773.575858148905,800.6
664.227605622116,680.2
698.118266597506,744.02
740.399332713733,779.88
741.629348855485,794.0
743.156321084181,782.32
763.360583084911,798.116666666667
682.962058587865,732.24
735.158015772234,788.7
684.563933334494,723.766666666667
720.069665798359,776.875
