gmean_ElectronAffinity,mean_ElectronAffinity
53.1160816531692,72.09
31.6524095958504,62.564
31.6524095958504,62.564
31.6524095958504,62.564
31.6524095958504,62.564
34.3273426985958,60.72
34.3273426985958,60.72
53.5279646494387,77.2375
53.1160816531692,72.09
53.1160816531692,72.09
53.1160816531692,72.09
53.1160816531692,72.09
53.1160816531692,72.09
53.1160816531692,72.09
53.1160816531692,72.09
53.1160816531692,72.09
53.1160816531692,72.09
53.5279646494387,77.2375
53.1160816531692,72.09
53.1160816531692,72.09
53.1160816531692,72.09
53.1160816531692,72.09
53.1160816531692,72.09
53.1160816531692,72.09
53.1160816531692,72.09
53.1160816531692,72.09
53.5279646494387,77.2375
53.1160816531692,72.09
53.1160816531692,72.09
53.1160816531692,72.09
53.1160816531692,72.09
53.1160816531692,72.09
53.5279646494387,77.2375
53.1160816531692,72.09
53.1160816531692,72.09
53.1160816531692,72.09
53.1160816531692,72.09
53.1160816531692,72.09
53.1160816531692,72.09
53.1160816531692,72.09
53.5279646494387,77.2375
53.1160816531692,72.09
53.1160816531692,72.09
53.1160816531692,72.09
53.1160816531692,72.09
53.1160816531692,72.09
60.7214928257155,82.3375
58.7537238728356,76.17
58.7537238728356,76.17
58.7537238728356,76.17
58.7537238728356,76.17
58.7537238728356,76.17
60.7214928257155,82.3375
58.7537238728356,76.17
58.7537238728356,76.17
58.7537238728356,76.17
58.7537238728356,76.17
60.7214928257155,82.3375
58.7537238728356,76.17
58.7537238728356,76.17
60.7214928257155,82.3375
58.7537238728356,76.17
55.8717747626187,79.1216666666667
55.8717747626187,79.1216666666667
55.8717747626187,79.1216666666667
26.1868243919949,62.09
19.0409022737981,52.3866666666667
19.0409022737981,52.3866666666667
19.2695150151874,47.86
19.2695150151874,47.86
43.6661499829815,87.424
43.6661499829815,87.424
31.7920383800391,70.43
48.3485238699581,74.6375
60.1231785550982,81.8375
60.1231785550982,81.8375
60.1231785550982,81.8375
60.1231785550982,81.8375
60.1231785550982,81.8375
60.1231785550982,81.8375
26.5232265870921,60.64
28.0920399931297,56.75
28.0920399931297,56.75
28.0920399931297,56.75
35.3904039768102,63.206
37.6737748731869,61.255
53.4889816469728,72.2
37.6737748731869,61.255
37.6737748731869,61.255
37.6737748731869,61.255
53.5279646494387,77.2375
53.5279646494387,77.2375
53.5279646494387,77.2375
53.5279646494387,77.2375
53.5279646494387,77.2375
53.5279646494387,77.2375
53.5279646494387,77.2375
53.5279646494387,77.2375
53.5279646494387,77.2375
53.5279646494387,77.2375
53.5279646494387,77.2375
53.5279646494387,77.2375
53.5279646494387,77.2375
60.7214928257155,82.3375
61.5918815193959,78.91
61.5918815193959,78.91
61.5918815193959,78.91
61.5918815193959,78.91
38.8348280746009,66.4033333333333
38.8348280746009,66.4033333333333
38.8348280746009,66.4033333333333
37.4547775231424,61.1633333333333
37.4547775231424,61.1633333333333
37.4547775231424,61.1633333333333
37.4547775231424,61.1633333333333
37.4547775231424,61.1633333333333
17.2612781570872,56.644
26.4666518640938,84.5866666666667
26.4666518640938,84.5866666666667
26.4666518640938,84.5866666666667
26.4666518640938,84.5866666666667
26.4666518640938,84.5866666666667
26.4666518640938,84.5866666666667
60.7214928257155,82.3375
60.7214928257155,82.3375
60.7214928257155,82.3375
53.5279646494387,77.2375
60.7214928257155,82.3375
60.7214928257155,82.3375
24.5609809260892,58.7
24.5609809260892,58.7
24.5609809260892,58.7
24.5609809260892,58.7
24.5609809260892,58.7
24.5609809260892,58.7
24.5609809260892,58.7
25.5465047079629,54.1
25.5465047079629,54.1
25.5465047079629,54.1
25.5465047079629,54.1
25.5465047079629,54.1
25.5465047079629,54.1
25.5465047079629,54.1
25.5465047079629,54.1
17.2612781570872,56.644
17.2612781570872,56.644
35.3904039768102,63.206
35.3904039768102,63.206
37.6737748731869,61.255
61.5918815193959,78.91
38.8348280746009,66.4033333333333
38.8348280746009,66.4033333333333
60.7214928257155,82.3375
53.1160816531692,72.09
60.7214928257155,82.3375
35.1436787444855,63.096
42.4271799604033,70.7133333333333
42.4271799604033,70.7133333333333
42.4271799604033,70.7133333333333
42.4271799604033,70.7133333333333
42.4271799604033,70.7133333333333
42.4271799604033,70.7133333333333
31.6524095958504,62.564
31.6524095958504,62.564
31.6524095958504,62.564
31.6524095958504,62.564
28.9662452791622,66.17
28.9662452791622,66.17
28.9662452791622,66.17
28.9662452791622,66.17
62.210509235202,84.49
62.210509235202,84.49
62.210509235202,84.49
62.210509235202,84.49
62.210509235202,84.49
62.210509235202,84.49
62.210509235202,84.49
53.5279646494387,77.2375
26.1868243919949,62.09
26.1868243919949,62.09
26.1868243919949,62.09
26.1868243919949,62.09
26.1868243919949,62.09
26.1868243919949,62.09
44.0710576968135,108.966666666667
44.0710576968135,108.966666666667
44.0710576968135,108.966666666667
44.0710576968135,108.966666666667
44.0710576968135,108.966666666667
42.7191617799229,120.46
60.7214928257155,82.3375
58.7537238728356,76.17
58.7537238728356,76.17
58.7537238728356,76.17
58.7537238728356,76.17
58.7537238728356,76.17
27.7868485957919,57.5
27.7868485957919,57.5
27.7868485957919,57.5
60.7214928257155,82.3375
37.3377370080858,64.12
37.3377370080858,64.12
37.3377370080858,64.12
38.1373241801348,68.8857142857143
31.6524095958504,62.564
31.6524095958504,62.564
31.6524095958504,62.564
25.6338918942268,68.2
33.1487827641917,73.1
29.715136469183,63.7833333333333
29.715136469183,63.7833333333333
29.715136469183,63.7833333333333
29.715136469183,63.7833333333333
29.715136469183,63.7833333333333
37.1615628542709,71.8833333333333
37.1615628542709,71.8833333333333
37.1615628542709,71.8833333333333
37.1615628542709,71.8833333333333
19.7881349960414,61.1666666666667
19.7881349960414,61.1666666666667
19.7881349960414,61.1666666666667
19.7881349960414,61.1666666666667
29.2396842520382,64.46
29.2396842520382,64.46
54.6826395944881,90.506
54.6826395944881,90.506
54.6826395944881,90.506
54.6826395944881,90.506
54.6826395944881,90.506
54.6826395944881,90.506
54.6826395944881,90.506
54.6826395944881,90.506
49.7235748865857,77.526
43.2861234360176,71.086
36.4202826420802,77.99
34.2637010039877,70.7333333333333
34.2637010039877,70.7333333333333
34.2637010039877,70.7333333333333
34.2637010039877,70.7333333333333
34.2637010039877,70.7333333333333
34.2637010039877,70.7333333333333
25.0849620053422,69.8375
25.0849620053422,69.8375
25.0849620053422,69.8375
25.0849620053422,69.8375
25.0849620053422,69.8375
25.0849620053422,69.8375
25.0849620053422,69.8375
25.0849620053422,69.8375
25.0849620053422,69.8375
25.0849620053422,69.8375
31.6524095958504,62.564
31.6524095958504,62.564
37.8683472028934,74.3425
31.6524095958504,62.564
43.6661499829815,87.424
43.6661499829815,87.424
43.6661499829815,87.424
43.6661499829815,87.424
66.0642597176458,134.214
66.0642597176458,134.214
66.0642597176458,134.214
66.0642597176458,134.214
66.0642597176458,134.214
66.0642597176458,134.214
35.080233726108,60.5
35.080233726108,60.5
35.080233726108,60.5
35.080233726108,60.5
35.0119375417732,66.644
35.0119375417732,66.644
35.0119375417732,66.644
35.0119375417732,66.644
33.7005122489562,67.0166666666667
17.2612781570872,56.644
17.2612781570872,56.644
17.2612781570872,56.644
56.4912138847514,75.1375
60.7214928257155,82.3375
56.7096204624861,90.4075
55.188225779515,82.226
55.188225779515,82.226
55.188225779515,82.226
55.188225779515,82.226
55.188225779515,82.226
33.1487827641917,73.1
33.7005122489562,67.0166666666667
42.5341298772863,78.9425
49.4575202357316,74.386
48.4825378732495,87.956
82.046890506221,91.35
130.48908140119,160.85
33.1487827641917,73.1
37.104870534969,71.7833333333333
37.104870534969,71.7833333333333
37.104870534969,71.7833333333333
37.104870534969,71.7833333333333
37.104870534969,71.7833333333333
37.104870534969,71.7833333333333
33.1487827641917,73.1
37.104870534969,71.7833333333333
37.104870534969,71.7833333333333
37.104870534969,71.7833333333333
37.104870534969,71.7833333333333
37.104870534969,71.7833333333333
37.104870534969,71.7833333333333
33.1487827641917,73.1
37.104870534969,71.7833333333333
37.104870534969,71.7833333333333
37.104870534969,71.7833333333333
37.104870534969,71.7833333333333
37.104870534969,71.7833333333333
37.104870534969,71.7833333333333
47.7649410071484,110.366666666667
49.9361118722771,103.914285714286
49.9361118722771,103.914285714286
49.9361118722771,103.914285714286
49.9361118722771,103.914285714286
49.9361118722771,103.914285714286
49.9361118722771,103.914285714286
53.5279646494387,77.2375
53.5279646494387,77.2375
53.5279646494387,77.2375
53.5279646494387,77.2375
53.5279646494387,77.2375
53.5279646494387,77.2375
53.5279646494387,77.2375
56.7096204624861,90.4075
56.7096204624861,90.4075
56.7096204624861,90.4075
31.1896661660816,60.2428571428571
27.9517259313137,58.7428571428571
35.8645386087699,64.8857142857143
37.0808151253512,66.8428571428571
21.6052158889554,57.6571428571429
30.6130626319699,59.9
40.0842307505103,73.6571428571429
21.6052158889554,57.6571428571429
25.607835792464,67.246
33.7005122489562,67.0166666666667
35.8645386087699,64.8857142857143
35.8645386087699,64.8857142857143
33.1487827641917,73.1
29.1884523813492,63.4916666666667
29.1884523813492,63.4916666666667
29.1884523813492,63.4916666666667
33.1487827641917,73.1
29.1884523813492,63.4916666666667
29.1884523813492,63.4916666666667
29.1884523813492,63.4916666666667
33.1487827641917,73.1
29.1884523813492,63.4916666666667
29.1884523813492,63.4916666666667
35.1689756830072,76.0666666666667
35.1689756830072,76.0666666666667
40.5971553142261,77.5533333333333
53.5279646494387,77.2375
75.6714934673783,103.991666666667
75.6714934673783,103.991666666667
75.6714934673783,103.991666666667
75.6714934673783,103.991666666667
55.252814203624,87.9416666666667
31.1771467069319,68.6033333333333
31.1771467069319,68.6033333333333
31.1771467069319,68.6033333333333
53.5279646494387,77.2375
36.7943841518748,85.325
36.7943841518748,85.325
36.7943841518748,85.325
33.7005122489562,67.0166666666667
35.8645386087699,64.8857142857143
35.8645386087699,64.8857142857143
28.7525448908745,58.5757142857143
28.7525448908745,58.5757142857143
28.7525448908745,58.5757142857143
28.7525448908745,58.5757142857143
25.607835792464,67.246
17.7919076956343,50.6533333333333
17.7919076956343,50.6533333333333
31.6524095958504,62.564
31.6524095958504,62.564
31.6524095958504,62.564
31.6524095958504,62.564
31.6524095958504,62.564
60.7214928257155,82.3375
35.0119375417732,66.644
35.0119375417732,66.644
35.0119375417732,66.644
35.0119375417732,66.644
35.0119375417732,66.644
35.0119375417732,66.644
35.0119375417732,66.644
35.0119375417732,66.644
35.0119375417732,66.644
31.6524095958504,62.564
43.1595496564074,75.0075
43.1595496564074,75.0075
43.1595496564074,75.0075
43.1595496564074,75.0075
43.1595496564074,75.0075
43.1595496564074,75.0075
48.9596849419929,80.1075
48.9596849419929,80.1075
48.9596849419929,80.1075
48.9596849419929,80.1075
48.9596849419929,80.1075
28.0573241063659,54.0966666666667
34.3045411114564,57.6466666666667
43.1556032137325,72.6633333333333
39.7333662285808,64.8133333333333
34.3045411114564,57.6466666666667
34.3045411114564,57.6466666666667
34.3045411114564,57.6466666666667
34.3045411114564,57.6466666666667
28.0573241063659,54.0966666666667
28.0573241063659,54.0966666666667
36.4850374468381,59.9133333333333
36.4850374468381,59.9133333333333
36.4850374468381,59.9133333333333
36.4850374468381,59.9133333333333
26.5232265870921,60.64
26.1277168203956,60.2
53.5279646494387,77.2375
62.210509235202,84.49
62.210509235202,84.49
62.210509235202,84.49
62.210509235202,84.49
82.046890506221,91.35
49.4575202357316,74.386
49.4575202357316,74.386
55.188225779515,82.226
62.2354743298097,87.4383333333333
62.2354743298097,87.4383333333333
62.2354743298097,87.4383333333333
62.2354743298097,87.4383333333333
30.2612760160778,68.7716666666667
30.2612760160778,68.7716666666667
30.2612760160778,68.7716666666667
30.2612760160778,68.7716666666667
30.2612760160778,68.7716666666667
53.5279646494387,77.2375
55.6819073296071,74.83
55.6819073296071,74.83
55.6819073296071,74.83
55.6819073296071,74.83
55.6819073296071,74.83
55.6819073296071,74.83
55.6819073296071,74.83
55.6819073296071,74.83
55.6819073296071,74.83
55.6819073296071,74.83
60.7214928257155,82.3375
61.5918815193959,78.91
61.5918815193959,78.91
61.5918815193959,78.91
61.5918815193959,78.91
71.6872590184982,129.986
35.1436787444855,63.096
35.1436787444855,63.096
35.1436787444855,63.096
53.5279646494387,77.2375
82.046890506221,91.35
82.046890506221,91.35
82.046890506221,91.35
82.046890506221,91.35
27.7868485957919,57.5
27.7868485957919,57.5
25.0849620053422,69.8375
17.2612781570872,56.644
17.2612781570872,56.644
37.104870534969,71.7833333333333
94.5684814775723,103.966666666667
94.5684814775723,103.966666666667
94.5684814775723,103.966666666667
53.5279646494387,77.2375
53.5279646494387,77.2375
53.5279646494387,77.2375
53.5279646494387,77.2375
82.046890506221,91.35
87.5485330305086,95.78
87.5485330305086,95.78
78.360864795644,86.12
78.360864795644,86.12
26.1456814773515,56.44
33.7005122489562,67.0166666666667
33.7005122489562,67.0166666666667
41.945348722379,81.764
41.945348722379,81.764
43.6661499829815,87.424
41.945348722379,81.764
31.7920383800391,70.43
55.6271536507856,82.626
55.6271536507856,82.626
55.6271536507856,82.626
55.6271536507856,82.626
55.6271536507856,82.626
55.188225779515,82.226
55.188225779515,82.226
55.188225779515,82.226
55.188225779515,82.226
27.7731275534807,59.02
55.6271536507856,82.626
55.6271536507856,82.626
55.188225779515,82.226
55.188225779515,82.226
55.188225779515,82.226
55.188225779515,82.226
55.188225779515,82.226
55.188225779515,82.226
55.188225779515,82.226
55.188225779515,82.226
55.188225779515,82.226
55.188225779515,82.226
74.332931988525,123.438333333333
74.332931988525,123.438333333333
74.332931988525,123.438333333333
74.332931988525,123.438333333333
35.8645386087699,64.8857142857143
35.8645386087699,64.8857142857143
35.8645386087699,64.8857142857143
33.7005122489562,67.0166666666667
35.8645386087699,64.8857142857143
35.8645386087699,64.8857142857143
35.8645386087699,64.8857142857143
35.7434066311879,69.6
35.7434066311879,69.6
15.1513097290947,44.9285714285714
15.1513097290947,44.9285714285714
15.1513097290947,44.9285714285714
15.1513097290947,44.9285714285714
33.7005122489562,67.0166666666667
35.8052413956107,64.8
35.8052413956107,64.8
33.316103326045,61.8857142857143
35.8052413956107,64.8
35.8052413956107,64.8
35.8052413956107,64.8
53.1160816531692,72.09
38.8348280746009,66.4033333333333
30.1027331599397,57.85
30.1027331599397,57.85
30.1027331599397,57.85
30.1027331599397,57.85
30.1027331599397,57.85
60.1231785550982,81.8375
46.8100640540996,68.91
46.8100640540996,68.91
33.8777221367105,57.28
43.7056093934471,77.8828571428571
47.0166691449687,86.1633333333333
43.7056093934471,77.8828571428571
43.7056093934471,77.8828571428571
47.0166691449687,86.1633333333333
42.6550321302085,65.23
26.1868243919949,62.09
26.1868243919949,62.09
26.1868243919949,62.09
32.7981780734071,66.1
32.7981780734071,66.1
32.7981780734071,66.1
29.0334270879344,66.29
22.641269932957,56.33
22.641269932957,56.33
22.641269932957,56.33
22.641269932957,56.33
29.0334270879344,66.29
22.641269932957,56.33
22.641269932957,56.33
22.641269932957,56.33
22.641269932957,56.33
48.8413912963494,76.026
47.9955237795755,74.686
35.3904039768102,63.206
32.0092267621275,64.0
31.5465913799306,62.8833333333333
24.4731437354577,53.3166666666667
34.7356747059872,66.244
30.8959241576465,58.07
30.8959241576465,58.07
30.8959241576465,58.07
30.8959241576465,58.07
38.05272549006,96.17
38.05272549006,96.17
38.05272549006,96.17
38.05272549006,96.17
38.05272549006,96.17
38.05272549006,96.17
38.05272549006,96.17
25.0849620053422,69.8375
26.1868243919949,62.09
26.1868243919949,62.09
26.1868243919949,62.09
26.1868243919949,62.09
60.7214928257155,82.3375
52.7993101489345,78.546
34.7356747059872,66.244
20.5744543254246,55.4533333333333
20.5744543254246,55.4533333333333
20.5744543254246,55.4533333333333
20.5744543254246,55.4533333333333
34.7356747059872,66.244
28.0920399931297,56.75
30.6835314051778,56.0857142857143
31.7241040750512,58.0428571428571
38.8737635112424,67.176
30.6130626319699,59.9
30.6130626319699,59.9
30.6130626319699,59.9
30.6130626319699,59.9
30.6130626319699,59.9
37.0323220098821,66.7571428571429
37.0323220098821,66.7571428571429
37.0323220098821,66.7571428571429
37.0323220098821,66.7571428571429
37.0323220098821,66.7571428571429
17.2612781570872,56.644
33.1487827641917,73.1
48.3485238699581,74.6375
29.1775463973801,60.484
27.4903478350478,62.005
27.4903478350478,62.005
27.4903478350478,62.005
27.4903478350478,62.005
27.4903478350478,62.005
27.4903478350478,62.005
27.4903478350478,62.005
53.5279646494387,77.2375
53.5279646494387,77.2375
53.5279646494387,77.2375
53.5279646494387,77.2375
53.5279646494387,77.2375
53.5279646494387,77.2375
53.5279646494387,77.2375
53.5279646494387,77.2375
53.5279646494387,77.2375
33.8777221367105,57.28
57.4643258662153,92.1716666666667
24.8492759693989,49.65
24.8492759693989,49.65
60.7214928257155,82.3375
60.7214928257155,82.3375
60.7214928257155,82.3375
60.7214928257155,82.3375
60.7214928257155,82.3375
60.7214928257155,82.3375
35.6744697077684,69.5
35.6744697077684,69.5
35.6744697077684,69.5
35.6744697077684,69.5
35.6744697077684,69.5
53.5279646494387,77.2375
53.5279646494387,77.2375
53.5279646494387,77.2375
33.1487827641917,73.1
53.5279646494387,77.2375
53.5279646494387,77.2375
53.5279646494387,77.2375
33.1487827641917,73.1
53.5279646494387,77.2375
52.2788519569735,71.8125
48.4772646848066,79.6075
24.1907168067826,63.986
24.1907168067826,63.986
57.4684730300687,86.386
57.4684730300687,86.386
57.4684730300687,86.386
57.4684730300687,86.386
33.1487827641917,73.1
33.1487827641917,73.1
56.7096204624861,90.4075
33.1487827641917,73.1
60.7214928257155,82.3375
33.1487827641917,73.1
19.7881349960414,61.1666666666667
19.7881349960414,61.1666666666667
19.7881349960414,61.1666666666667
19.7881349960414,61.1666666666667
19.7881349960414,61.1666666666667
67.2768921056152,113.258333333333
53.089679500277,78.766
53.5279646494387,77.2375
26.1868243919949,62.09
33.1487827641917,73.1
33.1487827641917,73.1
33.1487827641917,73.1
33.1487827641917,73.1
33.1487827641917,73.1
33.1487827641917,73.1
33.1487827641917,73.1
33.1487827641917,73.1
33.1487827641917,73.1
60.7214928257155,82.3375
60.7214928257155,82.3375
60.7214928257155,82.3375
60.7214928257155,82.3375
60.7214928257155,82.3375
60.7214928257155,82.3375
33.7005122489562,67.0166666666667
41.0943439694366,76.7428571428571
41.0943439694366,76.7428571428571
41.0943439694366,76.7428571428571
41.0943439694366,76.7428571428571
54.4015113902721,76.5883333333333
53.9772098679111,73.0042857142857
53.9772098679111,73.0042857142857
53.9772098679111,73.0042857142857
53.9772098679111,73.0042857142857
53.9772098679111,73.0042857142857
53.9772098679111,73.0042857142857
54.4015113902721,76.5883333333333
53.9772098679111,73.0042857142857
53.9772098679111,73.0042857142857
53.9772098679111,73.0042857142857
53.9772098679111,73.0042857142857
54.4015113902721,76.5883333333333
53.9772098679111,73.0042857142857
53.9772098679111,73.0042857142857
53.9772098679111,73.0042857142857
53.9772098679111,73.0042857142857
53.9772098679111,73.0042857142857
53.5279646494387,77.2375
35.0119375417732,66.644
35.0119375417732,66.644
35.0119375417732,66.644
35.0119375417732,66.644
35.0119375417732,66.644
35.0119375417732,66.644
35.0119375417732,66.644
35.0119375417732,66.644
35.0119375417732,66.644
35.0119375417732,66.644
35.0119375417732,66.644
35.0119375417732,66.644
61.5918815193959,78.91
61.5918815193959,78.91
27.8405435734442,57.6
28.2843800752447,53.8142857142857
60.7214928257155,82.3375
58.7537238728356,76.17
58.7537238728356,76.17
58.7537238728356,76.17
60.7214928257155,82.3375
58.7537238728356,76.17
58.7537238728356,76.17
58.7537238728356,76.17
58.7537238728356,76.17
60.7214928257155,82.3375
58.7537238728356,76.17
58.7537238728356,76.17
58.7537238728356,76.17
58.7537238728356,76.17
33.1487827641917,73.1
35.7434066311879,69.6
35.7434066311879,69.6
35.7434066311879,69.6
35.7434066311879,69.6
35.7434066311879,69.6
60.7214928257155,82.3375
38.8737635112424,67.176
38.8737635112424,67.176
60.7214928257155,82.3375
38.8737635112424,67.176
38.8737635112424,67.176
38.8737635112424,67.176
60.7214928257155,82.3375
19.564750178291,53.3033333333333
55.188225779515,82.226
51.5369691612114,74.6216666666667
51.5369691612114,74.6216666666667
51.5369691612114,74.6216666666667
51.5369691612114,74.6216666666667
51.5369691612114,74.6216666666667
55.188225779515,82.226
51.5369691612114,74.6216666666667
51.5369691612114,74.6216666666667
51.5369691612114,74.6216666666667
51.5369691612114,74.6216666666667
51.5369691612114,74.6216666666667
37.0920628817752,63.7866666666667
37.0920628817752,63.7866666666667
37.0920628817752,63.7866666666667
37.0920628817752,63.7866666666667
37.0920628817752,63.7866666666667
37.0920628817752,63.7866666666667
37.0920628817752,63.7866666666667
37.0920628817752,63.7866666666667
37.0920628817752,63.7866666666667
37.0920628817752,63.7866666666667
37.0920628817752,63.7866666666667
54.9633033148404,74.01
54.9633033148404,74.01
54.9633033148404,74.01
54.9633033148404,74.01
54.9633033148404,74.01
24.1907168067826,63.986
24.1907168067826,63.986
26.2374051941279,67.2444444444444
26.2374051941279,67.2444444444444
26.2374051941279,67.2444444444444
26.2374051941279,67.2444444444444
26.2374051941279,67.2444444444444
26.2374051941279,67.2444444444444
60.7214928257155,82.3375
60.7214928257155,82.3375
60.7214928257155,82.3375
60.7214928257155,82.3375
60.7214928257155,82.3375
60.7214928257155,82.3375
60.7214928257155,82.3375
28.0920399931297,56.75
39.9334140359124,95.7142857142857
39.9334140359124,95.7142857142857
39.9334140359124,95.7142857142857
39.9334140359124,95.7142857142857
25.9191524048726,59.4216666666667
25.9191524048726,59.4216666666667
25.9191524048726,59.4216666666667
57.4774337748389,72.0583333333333
57.4774337748389,72.0583333333333
57.4774337748389,72.0583333333333
57.4774337748389,72.0583333333333
37.0920628817752,63.7866666666667
60.7214928257155,82.3375
49.4575202357316,74.386
49.4575202357316,74.386
82.046890506221,91.35
82.046890506221,91.35
26.2374051941279,67.2444444444444
26.2374051941279,67.2444444444444
26.2374051941279,67.2444444444444
26.2374051941279,67.2444444444444
82.046890506221,91.35
82.046890506221,91.35
52.6969674774445,71.69
52.6969674774445,71.69
52.6969674774445,71.69
52.6969674774445,71.69
52.6969674774445,71.69
52.6969674774445,71.69
52.6969674774445,71.69
52.6969674774445,71.69
52.6969674774445,71.69
52.6969674774445,71.69
52.6969674774445,71.69
52.6969674774445,71.69
60.1231785550982,81.8375
60.1231785550982,81.8375
53.1160816531692,72.09
53.1160816531692,72.09
53.1160816531692,72.09
53.1160816531692,72.09
53.1160816531692,72.09
53.1160816531692,72.09
53.1160816531692,72.09
43.3338964835316,60.1375
53.1160816531692,72.09
53.1160816531692,72.09
53.1160816531692,72.09
53.1160816531692,72.09
53.1160816531692,72.09
28.0920399931297,56.75
31.7241040750512,58.0428571428571
28.0920399931297,56.75
31.7241040750512,58.0428571428571
53.5279646494387,77.2375
31.6524095958504,62.564
31.6524095958504,62.564
53.5279646494387,77.2375
31.6524095958504,62.564
31.6524095958504,62.564
31.6524095958504,62.564
31.6524095958504,62.564
31.6524095958504,62.564
20.8929228576008,53.9857142857143
20.8929228576008,53.9857142857143
20.8929228576008,53.9857142857143
20.8929228576008,53.9857142857143
25.0849620053422,69.8375
25.0849620053422,69.8375
17.2612781570872,56.644
17.2612781570872,56.644
41.9857428804211,121.77
28.2186800668509,102.12
28.2186800668509,102.12
17.2612781570872,56.644
28.2186800668509,102.12
17.2612781570872,56.644
28.2186800668509,102.12
29.1775463973801,60.484
35.3769669588672,65.8533333333333
48.1410704523914,89.6433333333333
48.1410704523914,89.6433333333333
56.7096204624861,90.4075
53.5279646494387,77.2375
53.1160816531692,72.09
53.1160816531692,72.09
53.1160816531692,72.09
53.1160816531692,72.09
53.1160816531692,72.09
53.1160816531692,72.09
53.1160816531692,72.09
53.1160816531692,72.09
53.1160816531692,72.09
25.6338918942268,68.2
17.2612781570872,56.644
17.2612781570872,56.644
28.2186800668509,102.12
28.2186800668509,102.12
17.2510499911287,50.07
42.95740718074,79.4425
44.7797067091428,61.1125
48.4772646848066,79.6075
50.7736900569374,75.906
50.7736900569374,75.906
50.7736900569374,75.906
95.8253524964885,104.633333333333
130.48908140119,160.85
130.48908140119,160.85
45.8275566149212,71.006
45.8275566149212,71.006
45.8275566149212,71.006
45.8275566149212,71.006
45.8275566149212,71.006
45.8275566149212,71.006
45.8275566149212,71.006
45.8275566149212,71.006
45.8275566149212,71.006
45.8275566149212,71.006
45.8275566149212,71.006
45.8275566149212,71.006
45.8275566149212,71.006
45.8275566149212,71.006
45.8275566149212,71.006
45.8275566149212,71.006
45.8275566149212,71.006
45.8275566149212,71.006
45.8275566149212,71.006
45.8275566149212,71.006
45.8275566149212,71.006
45.8275566149212,71.006
45.8275566149212,71.006
45.8275566149212,71.006
45.8275566149212,71.006
45.8275566149212,71.006
45.8275566149212,71.006
45.8275566149212,71.006
45.8275566149212,71.006
45.8275566149212,71.006
45.8275566149212,71.006
17.2510499911287,50.07
17.2510499911287,50.07
17.2510499911287,50.07
17.2510499911287,50.07
38.8737635112424,67.176
38.8737635112424,67.176
38.8737635112424,67.176
38.8737635112424,67.176
38.8737635112424,67.176
38.8737635112424,67.176
26.4646193091205,56.625
26.4646193091205,56.625
26.4646193091205,56.625
26.4646193091205,56.625
26.4646193091205,56.625
26.4646193091205,56.625
26.4646193091205,56.625
26.4646193091205,56.625
26.4646193091205,56.625
26.4646193091205,56.625
26.4646193091205,56.625
26.4646193091205,56.625
26.4646193091205,56.625
26.4646193091205,56.625
26.4646193091205,56.625
26.4646193091205,56.625
26.4646193091205,56.625
26.4646193091205,56.625
26.4646193091205,56.625
26.4646193091205,56.625
26.4646193091205,56.625
26.4646193091205,56.625
26.4646193091205,56.625
26.4646193091205,56.625
26.4646193091205,56.625
26.4646193091205,56.625
26.4646193091205,56.625
26.4646193091205,56.625
26.4646193091205,56.625
26.4646193091205,56.625
17.2612781570872,56.644
25.0849620053422,69.8375
35.4873098857324,69.2333333333333
35.4873098857324,69.2333333333333
35.4873098857324,69.2333333333333
17.2612781570872,56.644
17.2612781570872,56.644
17.2612781570872,56.644
17.2612781570872,56.644
17.2612781570872,56.644
17.2612781570872,56.644
17.2612781570872,56.644
37.3292220203285,84.2333333333333
32.9274189443789,68.1028571428571
56.7119682837368,89.6216666666667
56.7119682837368,89.6216666666667
56.7119682837368,89.6216666666667
56.7119682837368,89.6216666666667
69.3770126701346,103.406
48.5744933011255,80.2716666666667
48.5744933011255,80.2716666666667
48.5744933011255,80.2716666666667
48.5744933011255,80.2716666666667
48.4825378732495,87.956
33.8777221367105,57.28
24.8492759693989,49.65
69.3770126701346,103.406
31.7102543726738,67.8214285714286
34.0794150329762,70.7357142857143
34.0794150329762,70.7357142857143
34.0794150329762,70.7357142857143
49.3261605483641,77.54
34.0794150329762,70.7357142857143
34.0794150329762,70.7357142857143
34.0794150329762,70.7357142857143
34.0794150329762,70.7357142857143
34.0794150329762,70.7357142857143
34.0794150329762,70.7357142857143
34.0794150329762,70.7357142857143
37.3292220203285,84.2333333333333
32.9092091130978,74.4071428571429
32.9092091130978,74.4071428571429
32.9092091130978,74.4071428571429
58.7376454748503,100.306
47.0166691449687,86.1633333333333
36.7571509352156,85.64
31.4817910101769,62.7333333333333
39.6517492705976,64.6633333333333
28.4379225822919,55.9785714285714
17.2612781570872,56.644
17.2612781570872,56.644
17.2612781570872,56.644
17.2612781570872,56.644
17.2612781570872,56.644
25.0849620053422,69.8375
25.0849620053422,69.8375
25.0849620053422,69.8375
25.0849620053422,69.8375
25.0849620053422,69.8375
25.0849620053422,69.8375
25.0849620053422,69.8375
25.0849620053422,69.8375
35.4873098857324,69.2333333333333
17.0443635769683,49.87
17.0443635769683,49.87
19.7881349960414,61.1666666666667
19.7881349960414,61.1666666666667
19.7881349960414,61.1666666666667
19.7881349960414,61.1666666666667
29.6248732616687,59.1166666666667
29.6248732616687,59.1166666666667
