superconduct/table12.gmean_atomic_radius,superconduct/table12.range_atomic_radius,superconduct/table12.wtd_entropy_atomic_radius,superconduct/table12.wtd_mean_atomic_radius
152.307901390434,185.0,1.65165422786068,106.040526315789
133.425311183972,171.0,1.51953736136792,149.8
97.6628698403099,171.0,1.22243154276264,99.3713646532439
192.935222289762,10.0,0.572892133216275,190.5
145.921273433292,171.0,1.63174277588537,110.1625
154.71430774926,180.0,1.67042380268951,173.375
155.938199338429,205.0,1.35578263582143,114.592307692308
140.028768390999,199.0,1.51705054846761,104.589763988332
155.938199338429,205.0,1.41744679019464,113.766666666667
131.729022092529,205.0,1.24027995249262,126.75
142.173436397764,171.0,1.46975430936426,106.951428571429
147.924890717573,190.0,1.53319187804223,163.056363636364
126.759615019927,53.0,0.670007769639671,129.767676767677
135.951145954753,205.0,1.35382164112127,108.633333333333
121.505894784823,171.0,1.32707246396399,104.421818181818
135.907214936949,171.0,1.24652546652243,104.671428571429
157.945417675272,205.0,1.42609120698248,115.938461538462
134.521373766402,121.0,0.606494248201437,147.5
148.624944443284,125.0,1.09457661985659,141.0
144.130036670764,171.0,1.6098473444678,106.229333333333
159.808621225317,205.0,1.46754393978083,108.5936
158.638187330958,205.0,1.39885294733107,117.295774647887
133.375254778514,171.0,1.21180471042018,104.534285714286
152.852870434284,80.0,0.449051083619336,178.0
139.000513752081,205.0,1.33907981125969,115.215789882664
126.165955891697,171.0,1.4695039289099,127.875
131.729022092529,205.0,1.24027995249262,126.75
161.197986950132,101.0,0.961569219351131,162.615384615385
158.809683138812,40.0,0.895220239553514,159.382857142857
136.652833253888,171.0,1.64268011357502,106.309333333333
144.197064258927,205.0,1.42128100706926,114.893846153846
140.945228496831,205.0,1.3814268256589,116.90127388535
141.893285089865,171.0,1.55471404884513,107.285714285714
131.302196551623,171.0,1.10444213604722,104.131428571429
192.935222289762,10.0,0.611528598509631,190.9
209.928559276722,31.0,0.306117569313186,197.48
114.709168628643,171.0,1.36605527397811,103.616666666667
130.269067957976,78.0,0.934796772571769,146.5
143.011240975565,205.0,1.36551416267545,117.219167321288
114.622083458931,205.0,1.45262155570686,109.931009957326
175.960455130608,142.0,0.7498882396672,127.666666666667
148.368496762574,130.0,0.987399938926585,139.666666666667
135.80868897092,125.0,0.453962101419446,96.6153846153846
139.000513752081,205.0,1.3395474452529,114.743827160494
139.595298984601,205.0,1.39687922537311,114.503846153846
143.079258066457,205.0,1.34905634984997,116.834981458591
193.958758502935,8.0,0.316985776936771,197.2
162.082415008062,162.0,1.09007198171273,153.850746268657
144.59918846021,185.0,1.53388129976251,108.078571428571
139.000513752081,205.0,1.33924280475906,115.054263565891
149.148362612274,205.0,1.47231142102083,115.32265625
134.66503454858,171.0,1.18382426241838,104.385714285714
128.394795036435,171.0,1.27710557692605,164.214285714286
197.838317825441,16.0,0.482396753819869,202.8
103.712021294432,153.0,1.34000491264836,128.1675
96.4641923314355,97.0,1.02546591160637,93.1909090909091
179.265525635954,12.0,1.04052022381413,177.93
150.0,55.0,0.66485425465373,141.5
175.654625727104,5.0,0.363904096336053,175.98
133.425311183972,171.0,1.57318466329146,106.133333333333
109.372120103401,147.0,1.27668476958928,124.25
136.652833253888,171.0,1.63482954173584,106.28
148.737352419316,205.0,1.37254210762318,114.417565485362
143.079258066457,205.0,1.34896769644344,116.925504757484
132.745196254852,205.0,1.36484865509794,153.766666666667
138.006405771147,205.0,1.33722698225841,114.076923076923
134.900887472151,217.0,1.02693521734201,95.6791569086651
94.5483641463815,78.0,0.72544953505591,106.12
139.595298984601,205.0,1.35374087495915,116.698173153296
133.562580313073,171.0,1.56434559710011,103.523636363636
155.938199338429,205.0,1.36740386933292,124.364285714286
153.169078466845,108.0,1.05506698618263,160.666666666667
133.542493259005,199.0,1.08656171415207,117.385714285714
133.077505032434,171.0,1.67186734169036,153.092655367232
144.0763042294,205.0,1.40568412912738,115.742307692308
145.0,0.0,0.0,145.0
140.791400753193,205.0,1.40078411172256,117.173197492163
131.302196551623,171.0,1.16698606907322,104.405714285714
182.345417359077,25.0,0.560764085868168,192.73
133.425311183972,171.0,1.59522558216502,106.684210526316
132.569395237697,53.0,0.691066321875941,131.132978723404
139.000513752081,205.0,1.3375002625211,116.650793650794
131.47345602421,205.0,1.53396868879995,113.466666666667
134.817595675662,171.0,1.57974723837373,106.130933333333
142.245338798365,205.0,1.40667891925456,114.682307692308
113.120944982493,82.0,0.828835082389543,131.8
140.945228496831,205.0,1.36277782042391,114.809266409266
139.595298984601,205.0,1.37335874094238,114.521153846154
157.466931833116,140.0,1.0730842926352,151.376068376068
159.687345170607,142.0,0.923059649002607,161.733333333333
143.996527735914,2.0,0.196580253281113,144.9
132.347873347469,133.0,0.72880009037272,184.4
153.640379072022,205.0,1.53873535992709,119.216666666667
147.701568984874,180.0,1.59437418135889,109.576923076923
136.459017067581,83.0,1.04936081616044,140.393333333333
131.729022092529,205.0,1.24184878992892,125.970297029703
134.590453414005,159.0,1.40211111143329,127.475
142.245338798365,205.0,1.34720361902009,112.162666666667
133.425311183972,171.0,1.57318466329146,106.133333333333
152.655543591455,205.0,1.75520059007831,115.494935854153
154.713125156861,205.0,1.42398575652405,114.5
142.952548390607,171.0,1.63662383685206,108.246153846154
131.302196551623,171.0,1.19273404990926,104.542857142857
155.938199338429,205.0,1.37192011951133,114.930501930502
155.938199338429,205.0,1.4201403110115,116.125
119.180535323517,145.0,0.667517320075387,115.333333333333
164.754362612952,18.0,0.282291636415428,172.38
143.873102275655,33.0,1.18691434632407,136.096
124.436122608624,159.0,1.34103948685081,127.682119205298
98.7948648897975,153.0,1.37591821832571,128.1875
123.557832266598,147.0,1.42215653938943,128.8875
124.234899862189,65.0,0.951213008197111,106.916666666667
112.316517040015,58.0,0.689009238476659,106.333333333333
138.733626024706,178.0,1.25377088124315,148.586206896552
152.499180325666,35.0,0.478840717284413,163.23
147.88801664533,190.0,1.51749336474666,108.941142857143
152.752993384346,250.0,1.6719781055562,163.854368932039
155.457389660318,26.0,0.653794549862833,158.6
112.802406140516,126.0,1.02394353084033,106.64
98.6083127001985,201.0,0.935637239182012,87.9756097560976
147.924890717573,190.0,1.60237481965081,160.27
140.611449046856,205.0,1.34179425892355,117.11532385466
147.363109237638,174.0,1.55775077531465,162.857142857143
139.000513752081,205.0,1.339742693422,114.538461538462
115.758369027902,133.0,0.563361471850429,133.5
150.11478525678,205.0,1.22934618718307,159.45
94.1190293328156,164.0,1.30436907870978,130.85
86.6714546977512,153.0,1.33907227541926,111.4
154.99677415998,2.0,0.692584037140831,154.96
104.753878451103,171.0,1.16963886954032,123.375
141.25271687766,164.0,1.16250480733139,106.565857142857
159.730590309845,205.0,1.59386153358473,118.03294892916
127.061028437144,171.0,1.27687062931916,118.25
157.464281664129,26.0,0.0274112633127851,170.87
136.94703062439,171.0,1.53480503256145,162.473958333333
139.000513752081,205.0,1.33260310158724,115.268041237113
144.344177827109,199.0,1.40581730279125,166.371428571429
158.384655548572,97.0,0.940055018355435,122.470588235294
155.938199338429,205.0,1.4481982792569,115.615384615385
135.5569339502,171.0,1.56569458064712,104.300326441785
173.887860258358,151.0,1.29041026655771,153.9
153.501876212712,51.0,0.809407491630225,139.834834834835
139.000513752081,205.0,1.339742693422,114.538461538462
152.761216655011,205.0,1.77031854129697,164.116230366492
166.29172326593,205.0,1.52863697904432,115.232558139535
133.547744271478,22.0,0.594926856307426,128.5
110.1149212179,145.0,0.976858834488208,124.333333333333
121.505894784823,171.0,1.27872030810402,138.75
152.585618856982,74.0,1.05131388650125,138.2
136.652833253888,171.0,1.63482954173584,106.28
158.638187330958,205.0,1.42790399359108,116.246153846154
149.268018763625,199.0,1.47476287561551,115.535714285714
135.820192019936,87.0,1.05975670022793,141.0
169.440254957315,53.0,0.495104810863771,184.75
97.8570385818006,115.0,0.510758944353168,119.888888888889
136.126003095455,205.0,1.33174965477439,113.787432117921
120.652830880421,119.0,0.920837205285715,132.533333333333
136.135821635446,113.0,0.783519995263687,125.065359477124
137.60277044112,205.0,1.35890572271803,116.193010325655
173.142519835797,29.0,0.943269853951155,162.921428571429
154.99677415998,2.0,0.196717081526427,155.9
136.652833253888,171.0,1.63482954173584,106.28
133.425311183972,171.0,1.5718103005189,105.068062827225
145.903359090422,205.0,1.61320200949255,112.144282425173
155.938199338429,205.0,1.43821508890856,115.527959892017
125.487531961617,145.0,1.50243237419431,126.7
144.413129186683,205.0,1.34540237479393,118.10347376201
161.799477548718,101.0,1.06752663463735,158.8
139.000513752081,205.0,1.33830115065646,115.949725058916
155.956591190844,205.0,1.61716104522714,110.136363636364
142.245338798365,205.0,1.3837132740566,116.089622641509
192.935222289762,10.0,0.692811563533358,193.0
148.737352419316,205.0,1.4643329909473,113.2
149.762996632591,171.0,1.64623978715419,162.692857142857
136.126003095455,205.0,1.23612053191603,105.928571428571
137.641671342,171.0,1.0897807252206,107.789
195.862843095885,91.0,0.72169390567084,167.037
139.000513752081,205.0,1.33648564592543,117.477911646586
136.329793621801,97.0,1.03967547392669,143.333333333333
128.740025194666,205.0,1.30036073254033,113.727272727273
144.130036670764,171.0,1.55802608631777,157.6975
136.559379847617,171.0,1.81206728309412,115.2
139.000513752081,205.0,1.33812265452698,116.110236220472
173.0,0.0,0.0,173.0
155.15115327847,108.0,1.05404933749152,163.0
139.000513752081,205.0,1.33794038715778,116.271507498027
155.938199338429,205.0,1.40707313185754,116.794466403162
133.851015889798,171.0,1.64673807909274,105.706666666667
130.161184968297,171.0,1.7023702504147,105.733200844616
155.938199338429,205.0,1.45154319303213,115.989214175655
128.740025194666,205.0,1.30036073254033,113.727272727273
143.823800617424,171.0,1.6778684310806,106.531333333333
188.997354478839,2.0,0.674029053985894,188.8
131.302196551623,171.0,1.16005975115976,104.371428571429
138.083739725939,171.0,1.65449925577003,108.576923076923
112.827301660547,123.0,0.523028361075797,135.88
143.442019302205,171.0,1.63549626383973,105.300131061599
135.071292933722,62.0,1.08787055111096,129.0
120.916376289399,150.0,0.86560424571785,160.225806451613
185.540504650529,114.0,0.915227640403651,151.329411764706
140.236983096458,158.0,1.46266790062112,105.772727272727
133.425311183972,171.0,1.4560112803995,157.0
139.000513752081,205.0,1.339742693422,114.538461538462
144.59918846021,185.0,1.55970884190651,108.785714285714
139.462269519046,171.0,1.59482253232183,162.833333333333
157.945417675272,205.0,1.45628168371464,116.503846153846
142.321797590921,205.0,1.35879583615521,116.0
142.985355612196,205.0,1.38651805008048,114.983695652174
142.015397971922,205.0,1.34695405847426,116.0
130.805198673447,27.0,0.660861623846559,126.823529411765
144.607342049439,205.0,1.57560417786323,169.090909090909
127.637074161371,108.0,0.991834352955918,136.333333333333
148.584487396916,205.0,1.36445686105915,116.03937007874
150.746505343809,205.0,1.47507782550165,116.804091266719
142.136065302749,171.0,1.62325460051243,104.992
164.555663066107,70.0,1.12388097363591,144.75
167.690190530037,33.0,0.666128022545169,163.186440677966
122.127362511057,171.0,1.39981905387594,108.558823529412
140.028768390999,199.0,1.53977227117838,106.8
109.411502594038,211.0,1.15377108960926,172.890410958904
166.007174190852,139.0,1.25845795128439,142.5875
169.882312204655,29.0,0.596050345005453,163.25
166.29172326593,205.0,1.58725440361803,115.84996133024
125.493811962421,53.0,0.909441740043426,137.0
89.4490353229426,177.0,1.13790768675023,109.0
134.018672678187,87.0,0.712867942001209,140.428571428571
126.64004134127,74.0,0.673474210900929,116.02
168.63309873377,67.0,0.997915091892933,167.9375
158.911939067467,205.0,1.40035422263577,116.261538461538
167.708583987726,87.0,1.00236204391943,148.65
181.800348629721,128.0,0.798279334356804,145.709677419355
147.466243048445,205.0,1.2591751050605,171.391428571429
136.500058636458,199.0,1.10072540453451,117.301142857143
198.997487421324,2.0,0.420487739875643,199.7
134.002230105617,93.0,1.14328556365509,121.685714285714
156.602145892289,135.0,1.15941471946081,143.022222222222
168.225757786617,139.0,1.35566417565129,161.68
154.729178733072,205.0,1.57719124700191,106.842215057842
88.5591497052159,95.0,1.00412937481576,93.2254545454545
155.938199338429,205.0,1.42728564942043,113.3
168.151717208002,50.0,0.673838825815254,161.666666666667
167.324669882981,41.0,1.01592889709345,165.345
139.000513752081,205.0,1.33870314115859,115.578125
127.382977261505,147.0,1.14974813327138,103.835714285714
157.098910712553,140.0,1.21710959063883,137.840909090909
92.5824296795131,142.0,1.30763368011394,69.3286713286713
139.000513752081,205.0,1.16683237250706,171.571428571429
137.17848404763,60.0,0.56841553359859,161.625
139.595298984601,205.0,1.40508881410255,114.496923076923
135.794553371491,199.0,1.48565832591848,139.5
150.497049610273,205.0,1.2733940887293,172.2
158.638187330958,205.0,1.39949630828954,116.3861003861
134.628202414315,205.0,1.39638214469479,113.840909090909
135.907214936949,171.0,1.27920003036017,104.877142857143
98.7117014340245,25.0,0.6258706023123,93.6625916870416
133.425311183972,171.0,1.57242319907555,105.519788918206
122.900519644041,139.0,0.864534725965543,133.64
136.126003095455,205.0,1.12344417206323,104.602857142857
150.578393409967,18.0,1.22985023753525,148.25
133.425311183972,171.0,1.58036704560884,104.427152317881
156.651124659112,111.0,1.0939355338767,146.7
157.382318067786,205.0,1.44224897341992,115.884615384615
131.729022092529,205.0,1.26347058124843,105.628979143798
133.721993737284,205.0,1.26015624043015,126.230253353204
177.380945989134,13.0,0.665298847186526,178.8
149.617846510421,62.0,1.08193221922255,136.209090909091
153.365630683477,205.0,1.70613122139173,117.71875
143.864697369125,74.0,1.08132533317159,139.4
182.137310839927,23.0,0.587585133462499,176.75
132.309028711257,190.0,1.09611880133397,115.295552367288
170.293863659264,55.0,0.49286853276792,186.25
89.4490353229426,177.0,1.13790768675023,109.0
133.425311183972,171.0,1.58132790267553,105.714285714286
143.254881303946,155.0,1.14329818906659,155.4864
161.714286781057,139.0,1.21572847533476,158.44
148.112314128894,205.0,1.67519378976876,172.590909090909
142.015397971922,205.0,1.34695405847426,116.0
133.425311183972,171.0,1.45940495523351,107.216666666667
142.245338798365,205.0,1.35708750787111,114.563846153846
97.6079134114088,104.0,1.04185284302107,93.2431818181818
142.245338798365,205.0,1.4095043236059,114.690769230769
158.638187330958,205.0,1.39966447546621,116.123076923077
156.976127924081,87.0,0.904328756473456,173.5
139.000513752081,205.0,1.33567779488039,118.097244732577
123.995967676372,2.0,0.692847847746787,123.967475477543
156.976127924081,87.0,0.917156962454736,172.85
135.324749764457,199.0,1.6215129222063,139.5125
142.245338798365,205.0,1.42149282404362,114.728846153846
144.130036670764,171.0,1.65309349431769,106.493333333333
198.997487421324,2.0,0.32707386482918,198.2
191.488903072737,28.0,0.438731315316068,200.96
186.306199574786,17.0,0.594083696117836,189.9
145.875484526734,205.0,1.21369877157452,174.708571428571
115.758369027902,133.0,0.411211004259074,155.666666666667
143.14569766254,205.0,1.39514191158889,111.596153846154
137.771976017399,171.0,1.20448246778635,104.528571428571
139.000513752081,205.0,1.33787878816544,116.325434439179
92.5824296795131,142.0,1.38481710100486,77.2156862745098
144.59918846021,185.0,1.44603828629828,169.571428571429
143.294972006699,103.0,1.06220918378833,145.8
143.0,0.0,0.0,143.0
122.585306688141,89.0,0.999378930706112,132.08
133.425311183972,171.0,1.59934697556776,104.860158311346
138.520756567382,33.0,0.686252328115428,139.483516483516
121.015096278826,199.0,1.39598168058741,140.75
67.0,0.0,0.0,67.0
141.034355435733,205.0,1.38779087997984,116.084615384615
168.434667701331,108.0,1.33788834058986,148.557073170732
87.0,0.0,0.0,87.0
141.508276638116,205.0,1.39051867440696,114.603076923077
161.300736184494,199.0,1.73339402244831,106.564705882353
131.729022092529,205.0,1.24232432336002,125.729796421962
175.749822190522,42.0,0.511294736087238,187.5
147.445967401868,195.0,1.57709749401766,159.45
198.997487421324,2.0,0.67404408730445,199.19
125.487531961617,145.0,1.54217250390572,127.5
157.464281664129,26.0,0.0861656752391893,170.48
142.173436397764,171.0,1.12687145178528,150.5975
142.55606829422,205.0,1.60688760300386,117.471875
157.563776200864,139.0,1.30535292530763,158.088
150.541645796024,76.0,1.12245181766088,153.293333333333
114.709168628643,171.0,1.36605527397811,103.616666666667
158.965405041474,57.0,0.663940054273536,150.1
112.316517040015,58.0,0.661563238157982,116.0
114.179925171495,58.0,0.876882465383139,104.646076794658
136.517011290296,205.0,1.34489227470752,113.447692307692
135.334227889707,171.0,1.40514931473431,118.05125
116.134917364942,211.0,1.43495424992332,170.571428571429
149.706858611962,205.0,1.43604714066102,173.925
192.935222289762,10.0,0.677755549564299,192.0
203.322404077858,17.0,0.579237086743662,199.25
131.302196551623,171.0,1.11330715887899,104.165714285714
148.737352419316,205.0,1.39626239884193,114.143187066975
125.296299984713,190.0,1.37281113752278,138.85
110.098891784293,116.0,0.555229141346868,117.63687150838
181.297294356578,27.0,1.04323969185595,183.8
121.505894784823,171.0,1.31987518654066,104.717763751127
139.000513752081,205.0,1.33812265452698,116.110236220472
123.417988964332,24.0,0.291828222227345,113.714285714286
139.595298984601,205.0,1.35872846086561,112.118133333333
160.829654965571,119.0,0.970775955802031,143.013333333333
143.431707323877,62.0,1.02646840372018,133.591428571429
166.168589089515,21.0,0.654539386689338,163.0
152.105147067495,205.0,1.64547319281648,114.88
144.214209469418,205.0,1.58550584641839,116.572307692308
127.618033181518,158.0,1.1352606569567,106.541
129.711292242969,86.0,1.07939298963437,117.857142857143
179.265166722372,50.0,0.27289780182518,201.0
146.4168886257,185.0,1.64385715279827,106.653333333333
173.481987537611,5.0,0.114358193551656,175.875
139.000513752081,205.0,1.32677160799004,112.133333333333
135.288179892674,171.0,1.60934635962959,106.133333333333
174.413302244984,11.0,0.189851064004741,179.45
175.436504849318,139.0,1.47287589702552,157.36
166.007174190852,139.0,1.288336814112,142.7
94.5483641463815,78.0,0.741249573985374,106.0
155.938199338429,205.0,1.43828175620502,115.346153846154
170.926884953772,10.0,0.111785618681958,175.75
96.5036316230664,137.0,1.36318491622853,126.25
143.678252509203,171.0,1.40275892082887,104.897142857143
174.975103941368,7.0,0.756198680380333,174.08
142.939547695054,80.0,0.567215680056138,178.665
151.722586686786,130.0,0.962030464494924,157.666666666667
133.425311183972,171.0,1.46926453982764,161.111111111111
137.712204717646,217.0,1.09054735478381,104.407142857143
162.541322824284,52.0,0.885844699185051,175.857142857143
151.03908173671,60.0,1.08027678499216,146.6
172.493478137581,3.0,0.565904698865824,171.75
155.545935260333,183.0,1.79181427430945,109.390804597701
131.302196551623,171.0,1.22115995562567,104.714285714286
144.524685587656,205.0,1.58150165849495,116.90625
137.815200320923,171.0,1.60344565342089,156.897590361446
138.006405771147,205.0,1.36770460357653,113.057365057365
129.22297833723,195.0,1.08348010655721,100.111111111111
147.693180149654,171.0,1.71711216188325,109.904615384615
112.156244516276,128.0,1.0608833260529,101.417142857143
116.134765156562,171.0,1.37688796318853,103.777777777778
133.425311183972,171.0,1.57318466329146,106.133333333333
144.648581854472,205.0,1.48875521240987,168.16
149.793279726431,76.0,1.11591186399189,153.275
129.711292242969,86.0,1.03368785571336,119.857142857143
145.674407433318,178.0,1.650578930006,106.666666666667
136.674908574689,199.0,1.50764308489294,104.213333333333
149.79546254039,205.0,1.63165696664111,112.7
157.382318067786,205.0,1.43450188641809,115.788461538462
181.905679098609,29.0,0.747995695461453,173.74
127.890578229985,101.0,0.448685290480966,157.7
147.733756917438,205.0,1.44236382049433,113.340468434931
160.493269387109,87.0,1.08596655796623,154.8
93.0916906741733,153.0,1.30174483926344,128.175
140.427917452336,9.0,0.471898947204182,143.29
143.527000944073,97.0,0.693037977138035,135.333333333333
138.395161248187,205.0,1.42446324507939,114.351538461538
148.112314128894,205.0,1.66778104748862,173.272727272727
161.05212064637,81.0,1.22918687990477,144.5375
133.425311183972,171.0,1.57318466329146,106.133333333333
150.399468084166,11.0,0.351690448749855,154.68
133.425311183972,171.0,1.57216192794634,105.323165921641
122.98393603418,73.0,0.545310976053454,155.35
92.5824296795131,142.0,1.38481710100486,77.2156862745098
140.116970544805,205.0,1.65405605271448,108.431818181818
150.660764794682,185.0,1.67965010066994,107.529411764706
176.449083425269,74.0,0.968341297184178,161.7
139.887140969359,205.0,1.49820011092333,113.111111111111
185.078361782246,25.0,0.692607988076523,184.25
167.277961520413,146.0,1.2231183340561,142.65
139.74337176418,205.0,1.5882120403009,112.845908607864
135.907214936949,171.0,1.19444438898115,104.471428571429
165.824583653799,130.0,0.971418557303953,147.605263157895
154.713125156861,205.0,1.42398575652405,114.5
160.208893819053,80.0,0.54574505661955,177.54625
145.241485693307,174.0,1.64751290709546,105.780653510191
127.618033181518,158.0,0.975791761112361,150.4625
118.0,0.0,0.0,118.0
138.370196341517,199.0,1.57417165753728,139.7
131.729022092529,205.0,1.24027995249262,126.75
158.911939067467,205.0,1.4286122895114,116.369230769231
160.53993168628,162.0,1.26378102029382,141.818181818182
131.133535707003,171.0,1.28401846691917,104.607594936709
133.562580313073,171.0,1.49965856546234,104.309090909091
115.175029551822,146.0,1.36915615899725,112.342857142857
144.59918846021,185.0,1.55970884190651,108.785714285714
143.172528469264,205.0,1.58512212531298,112.555555555556
148.584487396916,205.0,1.22445553799204,171.167857142857
145.546413216516,171.0,1.53243928875332,164.228571428571
92.5824296795131,142.0,1.32555806549354,70.1666666666667
136.769981240206,171.0,1.49220042136443,152.183333333333
157.945417675272,205.0,1.41361592069491,115.857692307692
145.06846603151,205.0,1.66165648498485,106.311111111111
139.595298984601,205.0,1.34520029046581,120.078083333333
167.095860916158,57.0,0.761004462481925,187.6
155.471334782666,205.0,1.41384384720362,112.486486486486
135.525178801567,66.0,1.02786466104509,142.714285714286
135.334227889707,171.0,1.39327894379801,118.05875
160.910379765458,139.0,1.18864543918647,158.3984
169.556481888108,70.0,1.26942989291608,159.0
131.729022092529,205.0,1.24679208895277,123.358851674641
148.737352419316,205.0,1.4344163359343,111.877245508982
138.395161248187,205.0,1.39514226446991,114.434615384615
150.399468084166,11.0,0.6572372710048,148.85
156.899813972854,205.0,1.46936105863356,167.7
135.767536106328,171.0,1.42799251125556,160.857142857143
179.265525635954,12.0,0.848157620685562,182.195
177.86230629338,14.0,0.692373720173814,178.0
144.176974583322,46.0,0.680686820991546,146.0
170.330774668395,57.0,0.481339140672297,194.18
197.838317825441,16.0,0.64839220117357,195.333333333333
138.910975115885,158.0,1.48845422397514,104.978571428571
138.301590364306,82.0,1.17927714457855,152.666666666667
143.823800617424,171.0,1.68060727722163,106.665333333333
135.907214936949,171.0,1.16439419634332,104.376142857143
174.73845947476,139.0,1.47129033005776,157.18
159.588184524061,205.0,1.45642710924047,116.236196319018
133.425311183972,171.0,1.49152111074041,149.0
157.050986836381,199.0,1.53325932418837,111.988461538462
133.562580313073,171.0,1.4814464010787,103.792727272727
127.618033181518,158.0,1.13328008361569,106.55
144.413129186683,205.0,1.34613146697927,117.487179487179
132.309028711257,190.0,1.09672723909563,115.007142857143
136.126003095455,205.0,1.34464280651881,113.135344160866
140.108709548724,205.0,1.40545987210445,114.484960381568
146.542407016041,185.0,1.55827106533182,105.0
165.924681708298,10.0,0.140958500454512,161.3
200.424549394529,11.0,0.0585508334908385,195.11
146.121196729093,205.0,1.55828383251895,108.832690824981
143.633052438479,205.0,1.44296145428849,116.246153846154
142.245338798365,205.0,1.39468164274915,114.648461538462
157.945417675272,205.0,1.42609120698248,115.938461538462
143.823800617424,171.0,1.67396694876222,106.483333333333
152.655543591455,205.0,1.68266404445124,172.5
155.471334782666,205.0,1.3962570210878,155.95
151.589903324338,87.0,0.932924893016965,139.428571428571
144.95795582902,205.0,1.38842147002871,116.546367851623
121.505894784823,171.0,1.32700600018908,107.384615384615
164.487081559617,26.0,0.228046905934841,176.18
142.332972798315,205.0,1.42009678887681,172.0
188.780295581928,33.0,0.108644248066692,205.109
142.245338798365,205.0,1.36427084029016,116.477056962025
133.909806266683,205.0,1.31580926366509,124.146341463415
188.0,0.0,0.0,188.0
140.042863499018,171.0,1.57992410886254,160.157894736842
127.640001767094,145.0,1.3681860797062,120.966666666667
92.5824296795131,142.0,1.31152754610761,69.4972067039106
168.061509578491,106.0,1.26709074699837,146.473684210526
143.873102275655,33.0,1.24195060572168,137.14755
180.456290907897,20.0,0.763132444847526,174.617647058824
131.302196551623,171.0,1.04171602772995,103.215796897038
114.179925171495,58.0,0.889388994357594,104.533333333333
182.490435477981,114.0,0.880071764587378,151.941176470588
150.189094854072,80.0,0.589345905583672,182.725
87.6279410969876,164.0,1.33311937984493,113.6
139.000513752081,205.0,1.33949765675025,114.795366795367
143.452926654008,171.0,1.42270136156748,108.40977443609
140.236983096458,158.0,1.44346173901837,104.621428571429
196.468827043885,7.0,0.431741722429625,198.88
139.595298984601,205.0,1.18678297842221,171.558571428571
200.424549394529,11.0,0.0585508334908385,195.11
158.911939067467,205.0,1.45624058294367,116.849420849421
173.481987537611,5.0,0.526926054708281,174.875
143.240718885113,171.0,1.6385128764875,160.99
152.577785637671,106.0,1.10333135530441,152.928
115.758369027902,133.0,0.563361471850429,133.5
140.894424794025,171.0,1.64476335759872,105.953333333333
142.321797590921,205.0,1.3476501035762,116.153846153846
172.829395647847,61.0,0.422082042957445,193.8
133.425311183972,171.0,1.57174180645057,105.019551428758
139.000513752081,205.0,1.339742693422,114.538461538462
131.302196551623,171.0,1.12181816170133,104.2
140.677852133703,176.0,0.98032060646021,95.0
196.7943088608,18.0,0.480154297693033,191.103448275862
135.036546476003,171.0,1.49258886963878,149.196428571429
147.885746700867,205.0,1.28663535715532,105.34
147.88801664533,190.0,1.51152355338254,110.44
123.22583929828,171.0,1.00668029351341,115.428571428571
203.322404077858,17.0,0.441278012565404,197.55
144.524685587656,205.0,1.57954194035311,170.69387755102
133.542493259005,199.0,0.89926318396171,169.541353383459
195.217827054806,21.0,0.107648620807149,205.475
115.175029551822,146.0,1.38686769946369,112.325714285714
112.333362178264,205.0,1.74564186492408,113.158823529412
141.24059875603,205.0,1.33268376874445,113.066666666667
157.098910712553,140.0,1.24788169601246,138.592975206612
121.043810832086,145.0,0.830142884057638,135.366863905325
133.688734689113,158.0,1.15420291814058,106.595714285714
113.259590628711,140.0,1.09643138453884,94.0
179.265166722372,50.0,0.587827128117397,189.333333333333
103.251779788267,196.0,1.37901420948291,138.35
143.678252509203,171.0,1.24200678332685,104.408571428571
154.244117239859,135.0,0.959615118417585,138.315789473684
177.016938200177,55.0,1.17718330193715,181.625
143.873102275655,33.0,1.21936057531097,136.01265
149.92331373072,36.0,0.68819460575724,150.64
143.14569766254,205.0,1.37078170655438,114.612307692308
148.737352419316,205.0,1.43424992457156,109.975308641975
179.298633569807,17.0,0.662818699066913,181.2
168.662808180014,62.0,0.847802287842565,148.882352941176
123.53170575972,155.0,0.819147884240635,164.714285714286
132.653667105133,171.0,1.65928713533307,107.11652173913
112.316517040015,58.0,0.689009238476659,106.333333333333
133.425311183972,171.0,1.57193568320864,105.157839538542
136.652833253888,171.0,1.58790679926226,155.480519480519
190.352304950584,15.0,0.567399562177613,186.6
121.505894784823,171.0,1.27872030810402,138.75
134.66503454858,171.0,1.2041039193354,104.548571428571
115.178122922715,131.0,0.565423118149571,132.5
131.302196551623,171.0,1.11330715887899,104.165714285714
170.915248176597,29.0,0.803271502005919,162.818181818182
139.595298984601,205.0,1.4334379890923,114.469230769231
127.382977261505,147.0,1.2239017965084,153.648333333333
133.542493259005,199.0,1.08656171415207,117.385714285714
164.487081559617,26.0,0.110047831119904,177.298
128.194061914903,80.0,0.789327206334202,106.7
115.432675358812,147.0,1.45542062077746,111.24
134.936229597811,126.0,1.069517479149,129.4
146.121196729093,205.0,1.55719602826463,107.282990083905
112.316517040015,58.0,0.688301940741612,106.14
139.000513752081,205.0,1.33830115065646,115.949725058916
139.000513752081,205.0,1.32212548473128,113.986842105263
196.094359674406,41.0,0.739412539029801,183.4
134.682866782003,205.0,1.61470172800778,106.878083015841
