range_atomic_mass,wtd_mean_FusionHeat,wtd_range_fie,wtd_std_FusionHeat
121.3276,9.56028571428571,247.5,4.35965010766053
121.3276,9.56028571428571,290.571428571429,4.35965010766053
121.3276,5.41818441971383,637.901271860095,5.66560706424042
124.90825,3.93971428571429,738.769285714286,4.71734936815416
124.90825,3.93971428571429,738.769285714286,4.71734936815416
124.90825,3.94971428571429,742.627142857143,4.72212778051486
124.90825,3.95571428571429,744.941857142857,4.7249823496053
188.3839,7.79628571428571,187.597142857143,4.25637786031691
188.3839,7.82028571428571,170.757142857143,4.25813512884575
184.5906,4.03475,563.425,4.67463334792152
184.5906,4.53016666666667,607.433333333333,5.02843981491498
184.5906,4.777875,593.7375,5.17857448863826
192.981,4.97093333333333,696.2768,5.28380922525491
122.90607,3.79573304782298,644.391934332619,4.63149104862003
122.90607,3.78049324804549,647.243567874911,4.62746861878385
122.90607,3.78758894744338,645.915838199687,4.62934815126407
121.3276,5.2736228748068,656.685780525502,5.65122587896258
121.3276,5.34890196078431,646.903921568627,5.65918012926664
121.3276,5.39761361836896,640.574267616786,5.66378805134993
121.3276,5.45982051282051,632.491025641026,5.66905859716062
124.90825,3.93971428571429,738.769285714286,4.71734936815416
124.90825,3.94547142857143,750.027342857143,4.72343416903249
124.90825,3.94181428571429,749.606657142857,4.72612567027417
124.90825,3.94192857142857,749.801357142857,4.72237349470257
124.90825,3.94814285714286,749.259857142857,4.72929792217986
192.981,7.71093023255814,213.460465116279,3.02042613192051
192.981,9.48425925925926,235.640740740741,3.77313809950945
192.981,9.55,244.901818181818,3.76976179618819
121.3276,9.71745454545454,305.102272727273,3.75615776519368
121.3276,9.71745454545454,305.102272727273,3.75615776519368
125.3163,13.9356363636364,255.422727272727,20.2155824563525
121.3276,9.63879069767442,294.872093023256,3.76358325398561
121.3276,9.4242,197.5,3.80957514166606
192.981,4.71518181818182,706.661818181818,5.10743547671043
192.981,4.70518181818182,701.874545454545,5.10206828503147
192.981,4.69518181818182,697.087272727273,5.09667582071762
192.981,4.68518181818182,692.3,5.09125800346547
192.981,4.67518181818182,687.512727272727,5.0858147522511
192.981,4.70427272727273,706.398181818182,5.10339640187892
192.981,4.68881818181818,701.479090909091,5.09596122288268
192.981,4.70333333333333,690.284684684685,5.07523825089062
192.981,4.65790909090909,691.640909090909,5.08091720342884
192.981,4.22790909090909,686.721818181818,4.52159903241291
192.981,4.70245454545455,696.909090909091,5.09995844659785
192.981,4.75336363636364,696.596363636364,5.13053319527012
192.981,4.593875,707.569642857143,5.07717019595175
192.981,4.56286879432624,711.864184397163,5.07241863468307
192.981,4.55595291201983,712.822074703487,5.07133234214245
192.981,4.5509717973654,713.511988329944,5.07054395997511
192.981,4.54218704782072,714.728727721899,5.0691413335485
192.981,4.53875923477034,715.20349995592,5.06858979325012
192.981,4.53723750771129,715.414268088482,5.06834418280236
192.981,4.53229929577465,716.09823943662,5.06754391385736
192.981,4.51190713159278,718.922673909234,5.06418689423422
192.981,4.593875,707.569642857143,5.07717019595175
192.981,4.59455357142857,684.121428571429,5.07658834897879
192.981,4.59523214285714,660.673214285714,5.07600634459763
192.981,4.59591071428571,637.225,5.07542418275411
192.981,4.59658928571428,613.776785714286,5.07484186339403
192.981,10.2921904761905,241.521904761905,3.74236354675755
192.981,10.1204761904762,235.950476190476,3.5743906522857
192.981,9.9487619047619,242.141904761905,3.38943661430012
192.981,9.77704761904762,221.087619047619,3.18454408004229
192.981,10.1170476190476,229.759047619048,3.85166569379795
192.981,10.0037142857143,235.950476190476,3.64641581547137
192.981,9.89038095238095,242.141904761905,3.42515387872874
192.981,10.3505714285714,229.759047619048,3.70337283299104
192.981,10.2372380952381,235.950476190476,3.49698757306454
184.5906,4.87516666666667,645.586666666667,5.40433547924462
184.5906,4.899,645.586666666667,5.42670504695682
184.5906,4.92283333333333,645.586666666667,5.44887853650231
184.5906,4.94666666666667,645.586666666667,5.47085833200686
192.981,4.81648504983389,688.099335548173,5.18247337824534
192.981,4.82164071856287,701.189487691284,5.18265358488906
192.981,4.81457142857143,701.64950166113,5.1813638623565
192.981,4.82103054448871,701.126826029216,5.18965196645513
192.981,4.79554966887417,702.266225165563,5.17727583983172
192.981,4.77554881266491,703.982585751979,5.17387620440304
192.981,4.7408605108055,707.674328749181,5.16844652047679
134.3606,5.13876923076923,686.280769230769,5.55385969953601
151.2596,5.78590092879257,692.352631578947,6.53001593615267
151.2596,5.79021068938807,694.323857474826,6.5307074647156
151.2596,5.8031801242236,690.424844720497,6.53277089954488
151.2596,5.82056697819315,688.485046728972,6.53549574348535
151.2596,5.7315625,683.37,6.39931488001596
151.2596,5.63775567736883,681.890602975724,6.25739874774731
122.90607,8.83171428571429,241.985714285714,4.41709412281377
122.90607,8.83471428571429,312.839571428571,4.42022863708221
122.90607,8.83771428571429,306.393428571429,4.42335889549642
126.516,12.196,208.914285714286,11.3126817080908
126.516,9.43771428571429,254.64,6.7054166529602
121.3276,8.74814285714286,194.714285714286,4.67242228181399
126.516,10.1272857142857,243.208571428571,8.19406355173036
126.516,9.43771428571429,254.64,6.7054166529602
121.3276,8.74814285714286,226.857142857143,4.67242228181399
121.3276,9.58028571428571,276.311428571429,4.37741220730388
121.3276,9.396,272.12,4.33141468147038
121.3276,5.22376923076923,702.873230769231,5.62507294522064
121.3276,5.19723076923077,698.692615384615,5.60136513791808
192.981,4.99444,691.7044,5.29134747990213
192.981,5.00778666666667,688.832533333333,5.30386597692245
192.981,5.02304,685.5504,5.3180957329731
184.5906,5.17537837837838,576.960810810811,5.94109405636365
184.5906,4.48420930232558,686.396511627907,5.77212257947383
184.5906,4.48420930232558,679.677906976744,5.77212257947383
184.5906,4.48420930232558,679.677906976744,5.77212257947383
184.5906,4.48420930232558,679.677906976744,5.77212257947383
184.5906,4.48420930232558,679.677906976744,5.77212257947383
184.5906,4.48420930232558,686.396511627907,5.77212257947383
184.5906,4.48420930232558,679.677906976744,5.77212257947383
184.5906,4.48420930232558,679.677906976744,5.77212257947383
184.5906,4.48420930232558,679.677906976744,5.77212257947383
167.8406,5.46621052631579,709.14962406015,6.64022254932399
79.9606,5.48124812030075,710.426315789474,6.70787606021371
170.2076,5.36132330827068,712.162781954887,6.30351315048433
167.8406,10.1451428571429,289.58,6.06332038758047
79.9606,10.1737142857143,289.58,6.18157639890588
170.2076,9.94585714285714,294.901428571429,5.50719560286025
122.90607,4.89953846153846,668.4,5.40459480606562
122.90607,4.90115384615385,705.302076923077,5.40714961660313
122.90607,4.90276923076923,703.550307692308,5.4097027382266
122.90607,4.906,700.046769230769,5.41480392428586
122.90607,4.91246153846154,693.039692307692,5.42498613419546
184.5906,6.3112,242.64,4.59395334760814
184.5906,6.3056,232.65,4.59919008522153
184.5906,6.3,222.66,4.60441405609878
184.5906,6.2944,212.67,4.60962530364454
184.5906,6.2888,202.68,4.61482387096192
184.5906,6.2664,162.72,4.63549218961698
184.5906,6.3056,232.65,4.59919008522153
184.5906,6.3224,113.62,4.58344139702909
121.3276,5.66454166666667,655.795166666667,5.6779209918711
121.3276,5.65927083333333,654.96485,5.67368347519046
121.3276,5.6474335472044,652.947871010749,5.66380806253976
121.3276,5.62764583333333,649.98295,5.64808831962042
128.2426,5.04188950276243,649.319415943173,5.41482874257251
137.89753,3.7555,714.25,4.63327624365308
122.90607,4.89953846153846,668.4,5.40459480606562
122.90607,4.88626923076923,704.963538461538,5.39148767865171
122.90607,4.81269872043428,709.650174486235,5.35524530482743
122.90607,4.85973076923077,700.782923076923,5.36507890871565
122.90607,4.84646153846154,698.692615384615,5.35177630634317
122.90607,4.89953846153846,668.4,5.40459480606562
191.2006,8.33688888888889,215.588888888889,4.27261872455665
191.2006,9.53888888888889,215.588888888889,5.46879565137912
191.2006,9.38555555555556,215.588888888889,5.1156759759936
157.0546,4.97030769230769,698.607692307692,5.42257054264311
192.981,4.8736,699.307866666667,5.20929552242911
192.981,4.87453333333333,698.295733333333,5.21083181928652
192.981,4.8764,696.271466666667,5.21390255374993
192.981,4.87826666666667,694.2472,5.21697081285895
192.981,4.88013333333333,692.222933333333,5.22003660097854
192.981,4.88093333333333,698.2984,5.22324930117472
192.981,4.88506666666667,697.2876,5.23097254777308
192.981,4.8892,696.2768,5.23868114700637
192.981,4.89746666666667,694.2552,5.25405466113765
192.981,4.90573333333333,692.2336,5.26937035412096
184.5906,4.9265,606.3,5.26100605873059
192.981,4.9544,661.026666666667,5.2534095696668
188.3839,3.53018181818182,648.509090909091,4.24372995923894
188.3839,4.06106666666667,661.026666666667,4.70773784977692
184.5906,4.761375,643.0225,5.84382655965892
184.5906,4.740125,636.25875,5.83509560627544
184.5906,4.718875,632.17125,5.82627406533326
184.5906,4.697625,632.17125,5.81736152472708
184.5906,4.676375,632.17125,5.80835756555801
184.5906,4.655125,632.17125,5.79926176201549
184.5906,4.633875,632.17125,5.79007368125614
121.3276,5.5166703385712,625.103887898915,5.67327449722283
121.3276,5.48978950761544,628.596816826497,5.67135246796345
121.3276,5.43060557768924,636.287250996016,5.66666898787429
121.3276,5.40993650793651,638.973015873016,5.66488676773039
121.3276,5.36099371069182,645.332704402516,5.66036342311352
121.3276,5.3529262166405,646.381004709576,5.65957683702128
121.3276,5.33686697965571,648.467762128325,5.6579764853482
121.3276,6.24115285451197,530.963720073665,5.67709137688459
121.3276,5.25030769230769,659.715384615385,5.64855656694176
126.516,12.196,208.914285714286,11.3126817080908
124.1166,9.0236875,224.875,4.37004748570811
126.516,12.1347142857143,253.441428571429,11.3245686668321
126.516,12.1347142857143,253.441428571429,11.3245686668321
128.2426,8.946,243.357142857143,4.36009292168347
128.2426,8.93957142857143,239.560714285714,4.36214597768257
128.2426,8.93314285714286,235.764285714286,4.36418859840509
128.2426,8.92671428571428,231.967857142857,4.36622079849662
128.2426,8.92028571428571,228.171428571429,4.36824259250088
128.2426,8.91385714285714,224.375,4.37025399486023
192.981,4.93413333333333,696.719333333333,5.24539566816037
192.981,4.91386666666667,693.118666666667,5.23729107925929
192.981,4.8936,689.518,5.22909538129366
192.981,4.87333333333333,685.917333333333,5.22080814519064
192.981,4.85306666666667,682.316666666667,5.21242893434103
121.3276,5.42811659764256,636.610672188595,5.66645839447581
121.3276,5.44475487376159,634.448673697667,5.66784524768223
121.3276,5.4384,659.293333333333,5.78014621268355
192.981,4.9544,661.026666666667,5.2534095696668
121.3276,5.4384,659.293333333333,5.78014621268355
121.3276,5.54103703703704,635.281481481481,5.73777769266814
121.3276,5.54103703703704,635.281481481481,5.73777769266814
192.981,4.9544,661.026666666667,5.2534095696668
121.3276,5.4384,659.293333333333,5.78014621268355
192.981,2.9937,752.715,3.63603708864472
122.90607,6.54425,307.6875,4.56554902914206
122.90607,6.53325,326.43175,4.55502913684424
122.90607,6.52225,324.5885,4.54445826666942
122.90607,6.5545,326.4345,4.58481741730246
122.90607,6.56475,324.594,4.60398234548092
122.90607,6.575,322.7535,4.62304510036404
122.90607,6.58525,320.913,4.64200694069925
192.981,4.9544,661.026666666667,5.2534095696668
192.981,4.99377483443709,656.649006622517,5.25814591523065
192.981,4.74836363636364,648.509090909091,5.13020622078378
192.981,4.9616,653.168,5.25794683376189
146.5006,5.22723076923077,663.438461538461,5.62394433381257
192.981,9.09525,112.575,3.87350460661918
192.981,9.03775,175.41,3.88042335802422
192.981,8.98025,164.57,3.88647918269222
192.981,8.92275,153.73,3.89167610901781
192.981,8.80775,132.05,3.89950643511458
192.981,8.75025,121.21,3.90214497904678
188.3839,5.48742857142857,232.284285714286,4.30423010726965
142.92595,5.75023076923077,690.724,7.22457817404583
121.3276,5.37720504731861,643.2261829653,5.66190895110244
121.3276,5.26418870843001,701.671229698376,5.63995699042055
192.981,4.88783410017089,670.198724858683,5.24601752940671
192.981,4.88722082018927,670.283228180862,5.24594545038149
192.981,4.88599474375821,670.452168199737,5.24580113123951
192.981,4.88293237032173,670.874130006566,5.2454393958659
192.981,4.87987401574803,671.295538057743,5.24507632584293
192.981,4.87681967213115,671.716393442623,5.24471192697846
192.981,4.87376933158585,672.136697247706,5.24434620505576
192.981,4.87072298624754,672.556450556647,5.24397916583373
192.981,4.86768062827225,672.975654450262,5.24361081504693
128.2426,4.91607692307692,664.125,5.39746327826662
128.2426,4.90915384615385,660.036538461538,5.39407936603649
128.2426,4.90223076923077,655.948076923077,5.39068443854547
128.2426,4.89876923076923,653.903846153846,5.38898283757414
128.2426,4.89184615384615,649.815384615385,5.38557134810803
128.2426,4.91953846153846,666.169230769231,5.39915111013381
192.981,5.04486956521739,672.657391304348,5.30650569792563
192.981,5.17391304347826,682.361739130435,5.91682242801087
192.981,5.23843478260869,680.994782608696,6.19848295483652
192.981,5.27069565217391,680.311304347826,6.33437213136999
192.981,5.85139130434783,672.657391304348,8.3918864114413
135.9646,5.18490179887939,755.049277499263,7.20024022843568
135.9646,5.16470588235294,770.862941176471,7.19234749998591
135.9646,5.15764705882353,769.314117647059,7.18946265636016
135.9646,5.15058823529412,767.765294117647,7.18656972135257
135.9646,5.14352941176471,766.216470588235,7.18366868518772
135.9646,5.13647058823529,764.667647058823,7.18075953804697
135.9646,5.13364705882353,764.048117647059,7.17959360590979
128.2426,4.97764705882353,756.526470588235,7.11040805432163
128.2426,4.97176470588235,756.923529411765,7.10873235600712
128.2426,4.97647058823529,769.314117647059,7.11007333558313
128.2426,4.97588235294118,767.765294117647,7.10990589730357
128.2426,4.97529411764706,766.216470588235,7.10973840641218
134.3606,5.10117647058823,756.526470588235,7.15820720436499
134.3606,5.09647058823529,770.862941176471,7.15649695868888
134.3606,5.09176470588235,769.314117647059,7.1547832090264
134.3606,4.87375,815.750625,7.32056954324594
134.3606,5.08235294117647,766.216470588235,7.15134518766082
134.3606,5.07764705882353,764.667647058823,7.14962091089802
121.3276,5.4384,659.293333333333,5.78014621268355
158.9674,6.4405,651.638333333333,7.00153781322361
158.9674,6.26289035449299,653.86834295136,6.84978255522977
158.9674,6.1421646090535,650.102469135802,6.70015917549867
158.9674,6.104,636.903333333333,6.55484904479119
158.9674,6.06538118022328,675.422169059011,6.82199319256875
158.9674,6.0228064516129,663.46935483871,6.68426684241462
158.9674,5.94221857923497,688.86268540203,6.80170419584944
158.9674,5.8503255086072,682.78544600939,6.65745491609007
158.9674,6.0008643533123,682.462776025237,6.81165039066829
158.9674,5.92168304278922,674.794136291601,6.66910143903465
158.9674,5.89791014717273,693.69798605732,6.79384420904508
158.9674,5.80662732919255,687.679192546584,6.64993469011957
135.9646,9.39314285714286,254.867142857143,4.45614110537586
135.9646,9.41528571428571,244.130714285714,4.48213196128442
188.3839,9.20885714285714,170.792857142857,5.5974424626296
188.3839,9.29057142857143,195.274285714286,5.60794769837907
128.2426,5.12714078110808,654.306176203451,5.50861076288271
128.2426,5.11466683582847,690.501674701852,5.50682141071855
128.2426,5.11038169764156,687.0470347426,5.50598741397347
128.2426,5.11993398932501,681.81355433717,5.50679299151309
135.9646,5.26027111416284,656.669079541758,5.59206124435779
135.9646,5.22340393822672,694.804884985061,5.58110791108612
135.9646,5.2093563632434,690.610176146392,5.57252820914112
135.9646,5.21526867400116,683.892559351477,5.56609883864875
135.9646,5.16996314956096,683.63476320714,5.55389835270055
152.93481,5.79008019616328,655.076777729699,6.27728418332473
152.93481,5.7200703336339,693.600631199278,6.20773466393437
152.93481,5.64924190173869,689.734441959454,6.13646566946164
152.93481,5.58846546427152,684.688535077891,6.0647589515683
152.93481,5.51977231303341,680.538883263417,5.99034288041282
192.981,9.4402,113.7,3.67680192014745
192.981,8.81854545454545,226.925454545455,4.77858465854096
192.981,5.32421052631579,677.418947368421,5.84276837393612
192.981,5.44947368421053,670.575789473684,6.0835651542619
192.981,5.57473684210526,663.732631578947,6.31270195584898
192.981,5.7,656.88947368421,6.5314060709129
141.2506,5.34506666666667,660.706666666667,5.69378729806054
141.2506,5.34506666666667,696.66,5.69378729806054
141.2506,5.34506666666667,693.62,5.69378729806054
148.93092,5.81173333333333,662.053333333333,6.30973114553139
148.93092,5.81173333333333,693.0,6.30973114553139
148.93092,5.81173333333333,685.68,6.30973114553139
148.93092,5.81173333333333,678.36,6.30973114553139
128.2426,4.91953846153846,666.169230769231,5.39915111013381
191.2006,4.824375,643.14,5.16714806342677
192.981,8.42116666666667,202.735833333333,4.14878487900038
192.981,8.319,210.665,4.16194081329052
192.981,8.21683333333333,195.01,4.17255445008078
192.981,8.11466666666667,187.285833333333,4.18064515223295
192.981,8.0125,187.285833333333,4.18622754796408
192.981,7.80816666666667,187.285833333333,4.18990301863367
192.981,8.42116666666667,202.735833333333,4.14878487900038
192.981,8.319,210.665,4.16194081329052
192.981,8.21683333333333,195.01,4.17255445008078
192.981,8.11466666666667,187.285833333333,4.18064515223295
192.981,8.0125,187.285833333333,4.18622754796408
192.981,7.80816666666667,187.285833333333,4.18990301863367
141.2506,4.81419637055754,705.93168706724,5.37149564409799
141.2506,2.50336789480318,902.904226358022,3.53106881788696
141.2506,4.84701228018469,703.312529063104,5.39427380243142
141.2506,4.89547409334958,697.779996047301,5.41033156355829
141.2506,4.88853570376191,699.541410470484,5.41799684258816
141.2506,2.78898523023458,877.585954242688,3.89967350383382
128.2426,9.5364,337.036666666667,3.79436748879177
128.2426,9.56026666666667,333.493333333333,3.78075021596978
128.2426,9.58413333333333,329.95,3.76693250743301
128.2426,9.63186666666667,322.863333333333,3.73868686157171
146.5006,9.71746666666667,328.766666666667,3.74738582421874
130.386,5.2468509984639,705.169124423963,5.64490450932758
130.386,5.23654434250764,699.549541284404,5.63398870527925
130.386,5.23312977099237,697.687786259542,5.63036349672887
130.386,5.19954887218045,679.378195488722,5.59447488779491
130.386,5.16696296296296,661.611111111111,5.55923424970316
122.90607,3.77185714285714,739.81,4.56153626779937
122.90607,3.709,738.578571428571,4.46178806245722
207.97246,12.4333232205368,172.80536756126,18.6649078716457
207.97246,15.3550503282276,161.037636761488,24.9375910551128
207.97246,11.2039872771257,199.520455156348,15.8422527104308
207.97246,12.8787872637557,206.984880364957,18.8882089024794
207.97246,13.8433481630048,202.352210775823,21.1849338449109
207.97246,14.5408581687612,199.002154398564,22.6759231955752
128.2426,4.93767567567568,663.671428571429,5.4016529847976
128.2426,4.92709259259259,660.071450617284,5.39778709722625
128.2426,4.92362037037037,658.020910493827,5.39609848463511
128.2426,4.9058337182448,655.442186297152,5.39119409363643
128.2426,4.88812903225806,652.87534562212,5.38624953877461
128.2426,4.85984403669725,651.840443425076,5.3796883485913
128.2426,4.8422743902439,655.146493902439,5.37583736395869
191.2006,4.73355780136148,645.978269356692,5.13866190802375
191.2006,4.72009185407789,627.598959282706,5.1362912982043
191.2006,4.72875041640449,601.423912104724,5.13670997802162
191.2006,4.74409447122972,578.7520179733,5.13810862068825
191.2006,4.71490255104864,568.095996655169,5.13383601558964
191.2006,3.78277777777778,689.766666666667,4.4470114878241
191.2006,3.80166666666667,689.766666666667,4.46125100790749
191.2006,3.76388888888889,689.766666666667,4.43264573475893
141.2506,9.18941344778255,294.650214592275,4.32551568278869
141.2506,9.1516452074392,294.650214592275,4.32787716500609
135.9646,9.11859799713877,294.650214592275,4.32394382086592
141.2506,9.25550786838341,294.244206008584,4.3037254206099
124.90825,4.91338461538462,694.901538461538,5.40893178048283
128.2426,4.91953846153846,666.169230769231,5.39915111013381
124.90825,3.98136599423631,740.731123919308,4.73194626429557
124.90825,3.97846551724138,738.431896551724,4.73522925824308
124.90825,3.96039541547278,740.992550143266,4.72466432804501
124.90825,3.94903862660944,739.492989985694,4.72053696085457
207.97246,17.9337528321318,150.65149330587,29.1392071753172
207.97246,19.1128094047024,145.902651325663,30.7985336269761
207.97246,22.278331797235,155.929032258065,34.6672222060606
207.97246,25.3122587359337,191.814214400542,37.7590462342189
124.90825,3.95036676217765,737.123638968481,4.71989745683329
124.90825,3.94102718168813,736.402288984263,4.71670839775139
122.90607,5.2011730474732,701.551761102603,5.63688220296066
122.90607,5.16333738601824,706.198784194529,5.6320469297311
122.90607,5.12607239819005,710.775716440422,5.62703185418131
122.90607,5.08936526946108,715.284131736527,5.62184599038715
122.90607,5.05320356612184,719.725557206538,5.61649792334152
122.90607,5.04245959970348,721.04514455152,5.61486310658983
122.90607,5.01404126750184,724.535519528372,5.61043745482947
122.90607,4.99644933920705,726.696182085169,5.60762390341463
122.90607,4.98944868035191,727.556011730205,5.60648851172613
122.90607,4.95475109170306,731.817612809316,5.60072857347731
122.90607,4.94444008714597,733.084023238925,5.59897431999406
122.90607,4.93759100797679,733.925235678027,5.59779825626645
122.90607,4.762,667.045454545455,5.35611477234623
122.90607,4.72786466165414,671.903007518797,5.35033416535188
124.90825,5.18107692307692,698.952307692308,5.60012865870802
124.90825,5.1432213740458,703.640458015267,5.59538526092432
124.90825,5.10593939393939,708.257575757576,5.59045926415761
124.90825,5.06921804511278,712.805263157895,5.58535983094895
124.90825,5.0330447761194,717.285074626866,5.58009568588808
124.90825,4.99740740740741,721.698518518519,5.57467513924294
124.90825,4.97978597785978,723.880811808118,5.57190870447651
124.90825,6.20845569620253,362.410759493671,3.4118419012946
124.90825,4.9449304029304,728.197435897436,5.56626828508381
124.90825,4.93802048280907,729.053182150695,5.56512349598369
124.90825,4.89698187092096,734.135532994924,5.55814262480461
124.90825,4.81373789173789,744.444729344729,5.54302226588809
124.90825,4.80720625889047,745.253627311522,5.54178121545418
191.2006,4.92360501567398,651.217554858934,5.25780554073422
191.2006,4.99319749216301,652.472727272727,5.41227230180022
191.2006,4.84136507936508,659.486984126984,5.23986439695371
191.2006,4.91184126984127,660.758095238095,5.39785235719196
121.3276,9.56028571428571,231.371428571429,4.35965010766053
121.3276,9.51942857142857,310.865714285714,4.35561709117066
121.3276,9.47857142857143,302.445714285714,4.3511967108287
121.3276,9.56028571428571,231.371428571429,4.35965010766053
121.3276,5.42856,678.0968,5.65007405317842
121.3276,9.47857142857143,302.445714285714,4.3511967108287
121.3276,5.40568,673.3816,5.63160696583133
121.3276,5.63197506234414,653.287863674148,5.66304503352633
121.3276,5.60820116375727,648.388445552785,5.64475423057753
184.5906,8.51978571428571,180.352142857143,5.46494580653526
184.5906,4.7711015625,679.808203125,5.78476600291101
184.5906,8.56092857142857,186.282142857143,5.45951990254881
184.5906,8.5815,193.875,5.45668859880108
184.5906,4.03475,563.425,4.67463334792152
184.5906,4.03475,563.425,4.67463334792152
184.5906,4.53016666666667,607.433333333333,5.02843981491498
184.5906,4.777875,593.7375,5.17857448863826
184.5906,3.61533333333333,500.822222222222,4.5641491844349
184.5906,4.20169230769231,560.707692307692,4.96335933671193
184.5906,4.51211764705882,558.811764705882,5.13518815603906
184.5906,8.77563636363636,179.545454545455,4.1713138822357
184.5906,8.066,164.583333333333,4.63565450251274
184.5906,9.09015384615385,209.230769230769,4.00833865155654
184.5906,8.45942857142857,194.285714285714,4.48226935052014
188.3839,4.62223529411765,660.529411764706,5.10807176154635
192.981,4.70105882352941,686.901176470588,5.1524496569232
71.6206,4.88331147540984,545.181967213115,5.02938449951549
71.6206,5.131,507.55,5.21722924549037
192.981,8.52033333333333,110.133333333333,4.11709451217995
121.3276,4.89114285714286,706.385714285714,5.59501291786001
128.2426,9.55385714285714,315.489285714286,4.36260865369633
128.2426,9.54742857142857,311.692857142857,4.36555572823513
128.2426,9.541,307.896428571429,4.36849135449364
128.2426,9.53457142857143,304.1,4.37141555553618
128.2426,9.52814285714286,300.303571428571,4.37432835427571
128.2426,9.52171428571429,296.507142857143,4.37722977347499
128.2426,9.51528571428571,292.710714285714,4.38011983574767
128.2426,9.50885714285714,288.914285714286,4.38299856355934
128.2426,9.496,281.321428571429,4.38872210492823
71.6206,5.1796,603.504,5.2461633447692
184.5906,8.32133333333333,136.666666666667,4.35616151113697
184.5906,8.32133333333333,136.666666666667,4.35616151113697
184.5906,8.23274725274725,227.142857142857,4.41292289719165
184.5906,8.14608695652174,206.413043478261,4.46605266731385
184.5906,8.49806451612903,215.835483870968,4.39329338782838
152.93481,6.59768571428571,736.028857142857,7.52138390104765
191.2006,2.5738,779.49,3.09584915007175
122.90607,3.83471428571429,738.578571428571,4.6583013524026
131.96447,3.80585714285714,748.857428571428,4.63202510258962
131.96447,3.79142857142857,748.114714285714,4.61876331181976
131.96447,3.76257142857143,746.629285714286,4.59198882705033
128.2426,4.02685714285714,643.914285714286,4.76772013286289
128.2426,4.02805142857143,656.274,4.76677155407973
128.2426,4.02816,647.722285714286,4.76668529544678
191.2006,4.04675138121547,685.30773480663,4.81296641497418
191.2006,4.0425298013245,686.000662251656,4.81198569634482
191.2006,4.02992079207921,688.070297029703,4.80903323209452
191.2006,4.01739473684211,690.126315789474,4.80606564140004
191.2006,4.00495081967213,692.168852459016,4.80308334857089
191.2006,3.9884853101197,694.871490750816,4.79908480434041
191.2006,3.98030618892508,696.214006514658,4.79707630801777
191.2006,4.05706063947078,686.692061742007,4.82307434786266
191.2006,4.0360350877193,690.126315789474,4.81816409115497
191.2006,4.01110675381264,694.198039215686,4.81221687252923
191.2006,4.00698367791077,694.871490750816,4.81122006279703
191.2006,4.00500220750552,686.000662251656,4.78754282097699
191.2006,3.9842392974753,689.44248079034,4.7825602308864
191.2006,3.91134337997847,701.526264800861,4.76430928349836
191.2006,3.91531896551724,700.86724137931,4.76533520205202
191.2006,4.02376600441501,686.000662251656,4.79981649465187
191.2006,3.9740697167756,694.198039215686,4.78785430807098
191.2006,3.94970562770563,698.216883116883,4.78179012648797
191.2006,4.14747065337763,691.837541528239,4.90665567991169
191.2006,4.1387955801105,693.210497237569,4.90469605922229
191.2006,4.11727472527472,696.616483516484,4.89976499563378
191.2006,4.09598907103825,699.985245901639,4.89478986302367
191.2006,4.07912731229597,702.65386289445,4.89077938341761
191.2006,4.11844839067703,690.458490566038,4.88539230505663
191.2006,4.07991208791209,696.616483516484,4.87644130657258
191.2006,4.05464192139738,700.654585152838,4.87039723442808
191.2006,4.01735135135135,706.613513513513,4.86122447157491
191.2006,4.1329756097561,691.148780487805,4.89606882685247
191.2006,4.10713215859031,695.25859030837,4.89014245850491
191.2006,4.07320087336245,700.654585152838,4.88214276626745
191.2006,4.04813882863341,704.640130151844,4.87607406870115
184.5906,8.60968421052632,195.310526315789,4.41293902605117
184.5906,8.66375,185.36875,4.42141060871226
184.5906,8.76857142857143,166.09387755102,4.43591216489843
184.5906,8.8692,147.59,4.44746554343033
157.0546,4.98033333333333,688.238888888889,5.42205432914021
157.0546,5.0398125,680.428125,5.42951168060662
157.0546,5.05870588235294,677.947058823529,5.43174204278675
157.0546,5.10079746835443,672.419620253164,5.43647157975299
157.0546,5.14362809257781,666.795131683958,5.44094569783091
157.0546,5.16334615384615,664.205769230769,5.44289092756857
157.0546,5.04309375,695.28203125,5.43137183902105
157.0546,5.05820689655172,693.345297805643,5.43315613730787
157.0546,5.12740540540541,684.477583465819,5.44078229283832
157.0546,5.13521656050955,683.476592356688,5.44158719331051
157.0546,5.03836788776306,692.132735775526,5.43373144995871
157.0546,5.12628571428571,680.797619047619,5.44364030111204
157.0546,5.2215145631068,668.519902912621,5.45275380300593
157.0546,5.10196845425868,680.138643533123,5.44399486821836
157.0546,5.1682829736211,671.53725019984,5.45085423059426
157.0546,5.25273170731707,660.583739837398,5.4584107354877
157.0546,5.29812797374897,654.695570139458,5.46192892063545
157.0546,5.29812797374897,654.695570139458,5.46192892063545
157.0546,5.3785,644.270833333333,5.46722779386409
157.0546,5.12793824228028,672.966191607284,5.44973419003434
157.0546,5.16709177972865,667.857382282522,5.45371550969526
157.0546,5.17104153354633,667.342012779553,5.4541013709912
157.0546,5.19886746987952,663.71124497992,5.45673796543316
157.0546,4.52761403508772,719.083333333333,5.14617968251355
157.0546,5.2677654723127,654.721335504886,5.46265085663351
157.0546,5.3578803986711,648.940531561462,5.4644359974062
157.0546,5.382,641.815,5.46898144081693
