gmean_FusionHeat,mean_FusionHeat,std_FusionHeat
4.15346748134157,7.1844,4.11050525361542
4.15346748134157,7.1844,4.11050525361542
4.15346748134157,7.1844,4.11050525361542
3.47947484936327,6.9055,4.59906411675245
4.78979196033283,8.9644,5.82042863026427
4.78979196033283,8.9644,5.82042863026427
4.78979196033283,8.9644,5.82042863026427
4.78979196033283,8.9644,5.82042863026427
3.47947484936327,6.9055,4.59906411675245
4.78979196033283,8.9644,5.82042863026427
4.78979196033283,8.9644,5.82042863026427
4.78979196033283,8.9644,5.82042863026427
4.78979196033283,8.9644,5.82042863026427
4.78979196033283,8.9644,5.82042863026427
3.47947484936327,6.9055,4.59906411675245
4.78979196033283,8.9644,5.82042863026427
3.47947484936327,6.9055,4.59906411675245
4.78979196033283,8.9644,5.82042863026427
4.78979196033283,8.9644,5.82042863026427
4.78979196033283,8.9644,5.82042863026427
4.78979196033283,8.9644,5.82042863026427
4.78979196033283,8.9644,5.82042863026427
4.78979196033283,8.9644,5.82042863026427
3.47947484936327,6.9055,4.59906411675245
3.47947484936327,6.9055,4.59906411675245
3.47947484936327,6.9055,4.59906411675245
3.47947484936327,6.9055,4.59906411675245
4.78979196033283,8.9644,5.82042863026427
4.78979196033283,8.9644,5.82042863026427
4.78979196033283,8.9644,5.82042863026427
4.78979196033283,8.9644,5.82042863026427
7.30924106246063,26.9724,39.2327390713419
7.30924106246063,26.9724,39.2327390713419
3.96062606339591,6.336,4.04370254664142
3.96062606339591,6.336,4.04370254664142
3.75001751098846,7.4555,4.62523953433765
3.75001751098846,7.4555,4.62523953433765
3.75001751098846,7.4555,4.62523953433765
4.51957768441159,9.6655,6.18755450481044
4.80004294744427,7.777,4.17972307695139
3.14406044539472,6.3805,4.75542224728783
3.83958497592852,6.8124,4.34020541449365
4.03556899860879,8.1805,4.9481552875794
4.77425449464854,7.77885714285714,4.45662676499266
4.37216215684804,7.7044,4.41294430510968
4.6464334920886,8.1524,4.36102637460495
5.05453907733335,8.077,3.98462273412846
4.66680334835827,7.58866666666667,4.1758554679118
7.87126220465892,24.377,36.2815887882546
7.87126220465892,24.377,36.2815887882546
7.87126220465892,24.377,36.2815887882546
7.87126220465892,24.377,36.2815887882546
7.87126220465892,24.377,36.2815887882546
7.87126220465892,24.377,36.2815887882546
7.87126220465892,24.377,36.2815887882546
7.87126220465892,24.377,36.2815887882546
3.40095998408194,6.4304,4.62784535610256
3.40095998408194,6.4304,4.62784535610256
6.27375549979523,23.252,36.8347217536208
5.63666403993691,9.00457142857143,5.19378251530872
3.99057234710043,8.0555,4.87095891483392
4.13553620080632,7.3984,4.55061690762912
4.90252046633942,7.476,3.95979350110944
4.90252046633942,7.476,3.95979350110944
4.90252046633942,7.476,3.95979350110944
4.90252046633942,7.476,3.95979350110944
4.90252046633942,7.476,3.95979350110944
4.90252046633942,7.476,3.95979350110944
3.86693918218189,7.1964,4.84367668615485
4.60283540021512,8.0844,4.38364385414691
4.60283540021512,8.0844,4.38364385414691
4.60283540021512,8.0844,4.38364385414691
4.60283540021512,8.0844,4.38364385414691
5.16059335658217,9.3044,4.96386920053299
5.16059335658217,9.3044,4.96386920053299
5.16059335658217,9.3044,4.96386920053299
5.16059335658217,9.3044,4.96386920053299
5.39298870946592,9.9844,5.70995739388658
5.39298870946592,9.9844,5.70995739388658
5.39298870946592,9.9844,5.70995739388658
5.39298870946592,9.9844,5.70995739388658
5.39298870946592,9.9844,5.70995739388658
5.39298870946592,9.9844,5.70995739388658
5.39298870946592,9.9844,5.70995739388658
4.54968458544814,8.0144,4.43821466808445
4.54968458544814,8.0144,4.43821466808445
4.54968458544814,8.0144,4.43821466808445
4.54968458544814,8.0144,4.43821466808445
3.99057234710043,8.0555,4.87095891483392
3.99057234710043,8.0555,4.87095891483392
3.99057234710043,8.0555,4.87095891483392
3.99057234710043,8.0555,4.87095891483392
3.99057234710043,8.0555,4.87095891483392
3.99057234710043,8.0555,4.87095891483392
7.67478133745815,27.4444,39.0217729663838
7.67478133745815,27.4444,39.0217729663838
7.67478133745815,27.4444,39.0217729663838
3.58503294864781,7.1055,4.58575956085794
3.58503294864781,7.1055,4.58575956085794
5.67857216200774,9.54533333333333,5.30410930840943
5.67857216200774,9.54533333333333,5.30410930840943
5.67857216200774,9.54533333333333,5.30410930840943
5.39298870946592,9.9844,5.70995739388658
4.03556899860879,8.1805,4.9481552875794
2.59153062315392,5.363,4.27905094617954
2.59153062315392,5.363,4.27905094617954
2.59153062315392,5.363,4.27905094617954
3.24122375040231,6.4305,4.58568323698879
3.24122375040231,6.4305,4.58568323698879
3.24122375040231,6.4305,4.58568323698879
3.24122375040231,6.4305,4.58568323698879
4.7788883690211,7.71033333333333,4.10193944643533
4.7788883690211,7.71033333333333,4.10193944643533
4.7788883690211,7.71033333333333,4.10193944643533
4.6464334920886,8.1524,4.36102637460495
4.96296584126426,7.94366666666667,4.00832141370369
4.96296584126426,7.94366666666667,4.00832141370369
4.96296584126426,7.94366666666667,4.00832141370369
4.96296584126426,7.94366666666667,4.00832141370369
4.96296584126426,7.94366666666667,4.00832141370369
4.96296584126426,7.94366666666667,4.00832141370369
4.6464334920886,8.1524,4.36102637460495
4.63404555571612,7.47033333333333,4.08847981800354
4.90626016735765,7.95366666666667,4.18637479078127
5.39298870946592,9.9844,5.70995739388658
5.39298870946592,9.9844,5.70995739388658
5.39298870946592,9.9844,5.70995739388658
4.54968458544814,8.0144,4.43821466808445
4.54968458544814,8.0144,4.43821466808445
4.54968458544814,8.0144,4.43821466808445
5.16059335658217,9.3044,4.96386920053299
5.16059335658217,9.3044,4.96386920053299
5.16059335658217,9.3044,4.96386920053299
5.16059335658217,9.3044,4.96386920053299
4.03556899860879,8.1805,4.9481552875794
5.16059335658217,9.3044,4.96386920053299
5.16059335658217,9.3044,4.96386920053299
5.16059335658217,9.3044,4.96386920053299
5.16059335658217,9.3044,4.96386920053299
4.54968458544814,8.0144,4.43821466808445
4.54968458544814,8.0144,4.43821466808445
4.54968458544814,8.0144,4.43821466808445
4.54968458544814,8.0144,4.43821466808445
5.39298870946592,9.9844,5.70995739388658
5.39298870946592,9.9844,5.70995739388658
5.39298870946592,9.9844,5.70995739388658
5.57074080387493,9.09366666666667,4.50318856169961
5.57074080387493,9.09366666666667,4.50318856169961
5.57074080387493,9.09366666666667,4.50318856169961
3.40095998408194,6.4304,4.62784535610256
7.09609738823525,14.1802857142857,15.0948778608061
7.09609738823525,14.1802857142857,15.0948778608061
7.09609738823525,14.1802857142857,15.0948778608061
6.88039201707205,15.1203333333333,16.1135160829521
6.88039201707205,15.1203333333333,16.1135160829521
3.40095998408194,6.4304,4.62784535610256
3.40095998408194,6.4304,4.62784535610256
3.40095998408194,6.4304,4.62784535610256
4.03556899860879,8.1805,4.9481552875794
4.03556899860879,8.1805,4.9481552875794
4.03556899860879,8.1805,4.9481552875794
4.54968458544814,8.0144,4.43821466808445
5.32876814648097,9.7844,5.46601989019433
5.32876814648097,9.7844,5.46601989019433
5.38366897002407,10.1203333333333,8.3669230040413
5.63139228513135,10.487,8.27421970137769
5.54759963684333,10.3536666666667,8.29868265984963
3.98097972923623,6.472,4.03449872970608
2.63626020060439,6.54066666666667,5.26017498652743
2.63626020060439,6.54066666666667,5.26017498652743
2.63626020060439,6.54066666666667,5.26017498652743
3.58503294864781,7.1055,4.58575956085794
3.58503294864781,7.1055,4.58575956085794
4.6464334920886,8.1524,4.36102637460495
4.13493034072973,6.72033333333333,4.06329101700689
4.13493034072973,6.72033333333333,4.06329101700689
4.46281213018342,7.282,4.235308725465
4.27817941625064,7.4044,4.11882476442006
3.26445981654133,6.4805,4.59161635483628
4.45954750545227,9.5805,6.27525622982839
4.45954750545227,9.5805,6.27525622982839
4.63865243992239,10.3055,7.19124403354524
4.446372922798,9.5305,6.21646127229954
4.6464334920886,8.1524,4.36102637460495
5.68360123247723,8.56028571428571,3.86613582328423
5.68360123247723,8.56028571428571,3.86613582328423
5.68360123247723,8.56028571428571,3.86613582328423
5.06108220194928,8.087,3.98373924012771
5.3961487492115,8.69366666666667,4.16096630069934
5.3961487492115,8.69366666666667,4.16096630069934
5.3961487492115,8.69366666666667,4.16096630069934
3.83958497592852,6.8124,4.34020541449365
3.83958497592852,6.8124,4.34020541449365
4.60314206170944,7.577,4.31519234797245
4.60314206170944,7.577,4.31519234797245
4.60314206170944,7.577,4.31519234797245
4.60314206170944,7.577,4.31519234797245
2.92784951976821,5.2444,3.83464280474727
2.92784951976821,5.2444,3.83464280474727
2.92784951976821,5.2444,3.83464280474727
3.14406044539472,6.3805,4.75542224728783
4.70181885280416,7.672,4.2455129254308
3.40095998408194,6.4304,4.62784535610256
3.40095998408194,6.4304,4.62784535610256
4.68830001966416,8.2524,4.4281001614688
5.01458175237273,8.187,4.33046321617753
4.63865243992239,10.3055,7.19124403354524
5.24088995609618,9.9524,6.47069633347138
5.24088995609618,9.9524,6.47069633347138
5.24088995609618,9.9524,6.47069633347138
5.24088995609618,9.9524,6.47069633347138
5.24088995609618,9.9524,6.47069633347138
5.24088995609618,9.9524,6.47069633347138
4.29335064612798,7.6444,4.55379022793101
4.03556899860879,8.1805,4.9481552875794
8.33038248496611,17.287,13.5004757323585
3.83958497592852,6.8124,4.34020541449365
3.83958497592852,6.8124,4.34020541449365
5.16685226724541,9.477,7.1552976877276
7.68891917886552,24.1636666666667,36.3693785194206
3.58503294864781,7.1055,4.58575956085794
4.08662078283443,7.0644,4.10245163774054
4.08662078283443,7.0644,4.10245163774054
4.08662078283443,7.0644,4.10245163774054
4.08662078283443,7.0644,4.10245163774054
4.08662078283443,7.0644,4.10245163774054
3.90551728529137,7.8305,4.75374491848269
4.37635626796653,7.6444,4.26813840450377
4.37635626796653,7.6444,4.26813840450377
4.37635626796653,7.6444,4.26813840450377
4.37635626796653,7.6444,4.26813840450377
4.37635626796653,7.6444,4.26813840450377
4.37635626796653,7.6444,4.26813840450377
4.63865243992239,10.3055,7.19124403354524
5.02207604815308,9.6244,6.57470770757149
5.02207604815308,9.6244,6.57470770757149
5.02207604815308,9.6244,6.57470770757149
5.02207604815308,9.6244,6.57470770757149
5.02207604815308,9.6244,6.57470770757149
5.02207604815308,9.6244,6.57470770757149
5.02207604815308,9.6244,6.57470770757149
4.75646422349896,10.8305,7.91296978068285
5.12385941941992,10.0444,7.25009554695661
5.12385941941992,10.0444,7.25009554695661
5.12385941941992,10.0444,7.25009554695661
5.12385941941992,10.0444,7.25009554695661
3.68463989392948,6.27533333333333,4.2388310757671
4.04659561804832,6.39314285714286,3.93499055829586
4.04659561804832,6.39314285714286,3.93499055829586
4.16392151950927,7.2324,4.16516110612783
4.46144494187847,7.077,3.81809965820695
4.46144494187847,7.077,3.81809965820695
4.46144494187847,7.077,3.81809965820695
4.46144494187847,7.077,3.81809965820695
4.46144494187847,7.077,3.81809965820695
4.46144494187847,7.077,3.81809965820695
4.46144494187847,7.077,3.81809965820695
4.46144494187847,7.077,3.81809965820695
2.70170194138684,5.903,5.03790005855614
3.40095998408194,6.4304,4.62784535610256
4.53492854072121,11.9224,12.8544566217324
5.59283932830933,10.936,9.96868175838711
5.59283932830933,10.936,9.96868175838711
4.45669317640804,11.3224,11.7381401865883
5.66279329139227,11.3645714285714,10.9265116490272
5.66279329139227,11.3645714285714,10.9265116490272
5.66279329139227,11.3645714285714,10.9265116490272
5.61264637878139,10.7444,6.77360505491721
5.61264637878139,10.7444,6.77360505491721
2.70170194138684,5.903,5.03790005855614
4.53492854072121,11.9224,12.8544566217324
4.53492854072121,11.9224,12.8544566217324
4.53492854072121,11.9224,12.8544566217324
4.53492854072121,11.9224,12.8544566217324
4.53492854072121,11.9224,12.8544566217324
4.53492854072121,11.9224,12.8544566217324
4.53492854072121,11.9224,12.8544566217324
7.30924106246063,26.9724,39.2327390713419
3.47947484936327,6.9055,4.59906411675245
3.53676067115796,7.0405,4.63697970127108
3.26445981654133,6.4805,4.59161635483628
3.24122375040231,6.4305,4.58568323698879
7.87126220465892,24.377,36.2815887882546
4.06552641479049,7.0904,4.20642658797227
4.06552641479049,7.0904,4.20642658797227
4.06552641479049,7.0904,4.20642658797227
4.06552641479049,7.0904,4.20642658797227
4.06552641479049,7.0904,4.20642658797227
4.06552641479049,7.0904,4.20642658797227
5.02562297769927,8.60533333333333,5.41653661382335
4.03556899860879,8.1805,4.9481552875794
4.03556899860879,8.1805,4.9481552875794
4.03556899860879,8.1805,4.9481552875794
4.03556899860879,8.1805,4.9481552875794
4.03556899860879,8.1805,4.9481552875794
4.03556899860879,8.1805,4.9481552875794
4.03556899860879,8.1805,4.9481552875794
4.03556899860879,8.1805,4.9481552875794
4.03556899860879,8.1805,4.9481552875794
4.03556899860879,8.1805,4.9481552875794
4.03556899860879,8.1805,4.9481552875794
4.03556899860879,8.1805,4.9481552875794
4.03556899860879,8.1805,4.9481552875794
4.03556899860879,8.1805,4.9481552875794
4.03556899860879,8.1805,4.9481552875794
4.03556899860879,8.1805,4.9481552875794
2.71675616636258,6.656,5.37436448335987
2.71675616636258,6.656,5.37436448335987
3.61572178489178,7.0104,5.00638878234601
3.61572178489178,7.0104,5.00638878234601
3.61572178489178,7.0104,5.00638878234601
3.57118743309926,6.9824,5.03280906055455
3.57118743309926,6.9824,5.03280906055455
3.57118743309926,6.9824,5.03280906055455
3.53796130685073,6.9624,5.05197615196272
3.53796130685073,6.9624,5.05197615196272
3.53796130685073,6.9624,5.05197615196272
3.61572178489178,7.0104,5.00638878234601
3.61572178489178,7.0104,5.00638878234601
3.61572178489178,7.0104,5.00638878234601
3.57118743309926,6.9824,5.03280906055455
3.57118743309926,6.9824,5.03280906055455
3.57118743309926,6.9824,5.03280906055455
3.53796130685073,6.9624,5.05197615196272
3.53796130685073,6.9624,5.05197615196272
3.53796130685073,6.9624,5.05197615196272
5.31554523369917,9.7444,5.4194580393246
5.31554523369917,9.7444,5.4194580393246
4.41155737208488,7.8044,4.4892312749512
4.41155737208488,7.8044,4.4892312749512
5.31554523369917,9.7444,5.4194580393246
5.31554523369917,9.7444,5.4194580393246
4.03556899860879,8.1805,4.9481552875794
4.03556899860879,8.1805,4.9481552875794
4.41155737208488,7.8044,4.4892312749512
4.41155737208488,7.8044,4.4892312749512
4.68004591911988,8.2324,4.41404202970475
3.58503294864781,7.1055,4.58575956085794
15.6412915067778,53.665,51.335
15.1641023473201,53.595,51.405
3.98183666153401,6.60742857142857,4.4284501918889
4.66680334835827,7.58866666666667,4.1758554679118
3.08937089254304,6.54171428571429,4.63932266344024
3.08937089254304,6.54171428571429,4.63932266344024
3.08937089254304,6.54171428571429,4.63932266344024
2.61338267526811,10.0073333333333,11.9282455075711
2.61338267526811,10.0073333333333,11.9282455075711
3.9220783591912,6.692,4.26493063640352
3.96062606339591,6.336,4.04370254664142
4.6464334920886,8.1524,4.36102637460495
5.27958481340267,8.46033333333333,4.04016178168922
5.27958481340267,8.46033333333333,4.04016178168922
5.27958481340267,8.46033333333333,4.04016178168922
5.27958481340267,8.46033333333333,4.04016178168922
5.27958481340267,8.46033333333333,4.04016178168922
5.27958481340267,8.46033333333333,4.04016178168922
5.39298870946592,9.9844,5.70995739388658
5.39298870946592,9.9844,5.70995739388658
4.03556899860879,8.1805,4.9481552875794
4.37216215684804,7.7044,4.41294430510968
4.45243890740571,7.8244,4.38116667566985
4.47795598790368,7.8644,4.37345051875518
4.64207268337775,8.1444,4.36034464692873
4.72633760947102,8.3044,4.38506527203416
4.37216215684804,7.7044,4.41294430510968
4.47795598790368,7.8644,4.37345051875518
4.64207268337775,8.1444,4.36034464692873
4.62925581838436,8.1124,4.33648971404291
4.62925581838436,8.1124,4.33648971404291
1.56827385123754,5.3955,5.46079671385046
5.59853946154629,8.90457142857143,5.06802353295762
5.59853946154629,8.90457142857143,5.06802353295762
5.59853946154629,8.90457142857143,5.06802353295762
5.59853946154629,8.90457142857143,5.06802353295762
6.12183114132405,10.2331428571429,6.40672966337677
2.90429744925367,5.5324,4.65947712087955
2.90429744925367,5.5324,4.65947712087955
2.90429744925367,5.5324,4.65947712087955
2.90429744925367,5.5324,4.65947712087955
3.40095998408194,6.4304,4.62784535610256
3.96062606339591,6.336,4.04370254664142
3.96062606339591,6.336,4.04370254664142
3.96062606339591,6.336,4.04370254664142
3.5227039801952,6.05866666666667,4.30562293854082
3.5227039801952,6.05866666666667,4.30562293854082
3.5227039801952,6.05866666666667,4.30562293854082
3.5227039801952,6.05866666666667,4.30562293854082
2.33194601005358,6.5964,5.44287459344784
2.33194601005358,6.5964,5.44287459344784
2.33194601005358,6.5964,5.44287459344784
2.33194601005358,6.5964,5.44287459344784
3.99057234710043,8.0555,4.87095891483392
4.63865243992239,10.3055,7.19124403354524
6.02863729757736,11.6844,6.99833218988639
5.0859365115863,9.7144,6.53978512185225
5.76885049518345,11.0044,6.58217573755062
5.95684733061471,11.4844,6.85057759900579
4.81499486473214,9.3624,6.70290556699108
2.70170194138684,5.903,5.03790005855614
2.70170194138684,5.903,5.03790005855614
2.70170194138684,5.903,5.03790005855614
2.70170194138684,5.903,5.03790005855614
2.70170194138684,5.903,5.03790005855614
2.70170194138684,5.903,5.03790005855614
2.70170194138684,5.903,5.03790005855614
2.70170194138684,5.903,5.03790005855614
4.63865243992239,10.3055,7.19124403354524
5.82238479826025,9.74366666666667,5.24017562258705
5.82238479826025,9.74366666666667,5.24017562258705
5.82238479826025,9.74366666666667,5.24017562258705
5.82238479826025,9.74366666666667,5.24017562258705
5.82238479826025,9.74366666666667,5.24017562258705
5.82238479826025,9.74366666666667,5.24017562258705
5.82238479826025,9.74366666666667,5.24017562258705
4.13901420877319,9.2824,8.12315991717509
4.67007379126798,9.15866666666667,7.42055628343021
4.67007379126798,9.15866666666667,7.42055628343021
5.05313289004207,8.102,4.05624949922955
5.05313289004207,8.102,4.05624949922955
5.05313289004207,8.102,4.05624949922955
5.05313289004207,8.102,4.05624949922955
5.05313289004207,8.102,4.05624949922955
5.05313289004207,8.102,4.05624949922955
7.65608811603064,27.4353333333333,36.619025777441
6.97025740686521,24.852,36.4701292384146
5.18898818697744,7.836,3.85410193356192
5.18898818697744,7.836,3.85410193356192
5.18898818697744,7.836,3.85410193356192
5.18898818697744,7.836,3.85410193356192
4.82778733589726,7.80866666666667,4.1622776884244
4.82778733589726,7.80866666666667,4.1622776884244
28.9827534923789,56.5,48.5
6.24745267957343,9.966,5.70153853922656
6.24745267957343,9.966,5.70153853922656
5.58566125144311,10.6444,6.62348891748148
5.32876814648097,9.7844,5.46601989019433
5.18898818697744,7.836,3.85410193356192
5.18898818697744,7.836,3.85410193356192
4.50944980116983,11.7224,12.4806255868847
4.05191867438464,8.8224,7.37535999392572
4.53492854072121,11.9224,12.8544566217324
4.53492854072121,11.9224,12.8544566217324
4.50944980116983,11.7224,12.4806255868847
2.70170194138684,5.903,5.03790005855614
4.13901420877319,9.2824,8.12315991717509
3.40095998408194,6.4304,4.62784535610256
4.67007379126798,9.15866666666667,7.42055628343021
4.67007379126798,9.15866666666667,7.42055628343021
5.03947179040517,11.3586666666667,11.8019711159714
5.01586619300366,11.192,11.4547646563923
5.01586619300366,11.192,11.4547646563923
4.51829798377052,8.47533333333333,6.22544955984885
4.58803700289326,8.77533333333333,6.73357425311567
4.58803700289326,8.77533333333333,6.73357425311567
3.40095998408194,6.4304,4.62784535610256
3.40095998408194,6.4304,4.62784535610256
4.67007379126798,9.15866666666667,7.42055628343021
4.67007379126798,9.15866666666667,7.42055628343021
5.03947179040517,11.3586666666667,11.8019711159714
5.03947179040517,11.3586666666667,11.8019711159714
4.51829798377052,8.47533333333333,6.22544955984885
4.51829798377052,8.47533333333333,6.22544955984885
4.58803700289326,8.77533333333333,6.73357425311567
4.58803700289326,8.77533333333333,6.73357425311567
4.68830001966416,8.2524,4.4281001614688
4.56703590092374,7.9724,4.26133958280727
2.70170194138684,5.903,5.03790005855614
2.70170194138684,5.903,5.03790005855614
3.57104437960445,6.9024,4.929457479277
4.12957810594128,7.17533333333333,4.54115501705116
4.03556899860879,8.1805,4.9481552875794
4.03556899860879,8.1805,4.9481552875794
5.03947179040517,11.3586666666667,11.8019711159714
5.03947179040517,11.3586666666667,11.8019711159714
3.9220783591912,6.692,4.26493063640352
3.9220783591912,6.692,4.26493063640352
3.9220783591912,6.692,4.26493063640352
3.59821959976163,6.15366666666667,4.26970341150556
3.59821959976163,6.15366666666667,4.26970341150556
1.56827385123754,5.3955,5.46079671385046
2.17247865646691,5.9164,4.99415536802771
2.17247865646691,5.9164,4.99415536802771
2.17247865646691,5.9164,4.99415536802771
2.17247865646691,5.9164,4.99415536802771
2.17247865646691,5.9164,4.99415536802771
2.17247865646691,5.9164,4.99415536802771
6.30127489746273,15.9724,17.5100147070184
2.59153062315392,5.363,4.27905094617954
2.59153062315392,5.363,4.27905094617954
4.66680334835827,7.58866666666667,4.1758554679118
4.66680334835827,7.58866666666667,4.1758554679118
4.66680334835827,7.58866666666667,4.1758554679118
4.66680334835827,7.58866666666667,4.1758554679118
28.4341344162259,56.35,48.65
4.94606361327699,7.937,4.06721587821448
4.1098782696146,7.1244,4.13675977547645
4.1098782696146,7.1244,4.13675977547645
4.1098782696146,7.1244,4.13675977547645
4.1098782696146,7.1244,4.13675977547645
4.1098782696146,7.1244,4.13675977547645
4.1098782696146,7.1244,4.13675977547645
4.1098782696146,7.1244,4.13675977547645
4.1098782696146,7.1244,4.13675977547645
4.1098782696146,7.1244,4.13675977547645
4.1098782696146,7.1244,4.13675977547645
4.1098782696146,7.1244,4.13675977547645
4.1098782696146,7.1244,4.13675977547645
4.1098782696146,7.1244,4.13675977547645
4.1098782696146,7.1244,4.13675977547645
4.1098782696146,7.1244,4.13675977547645
4.1098782696146,7.1244,4.13675977547645
4.1098782696146,7.1244,4.13675977547645
4.1098782696146,7.1244,4.13675977547645
4.1098782696146,7.1244,4.13675977547645
4.1098782696146,7.1244,4.13675977547645
4.1098782696146,7.1244,4.13675977547645
4.3399656302901,7.43028571428571,5.32540224407739
4.3399656302901,7.43028571428571,5.32540224407739
4.3399656302901,7.43028571428571,5.32540224407739
4.3399656302901,7.43028571428571,5.32540224407739
4.3399656302901,7.43028571428571,5.32540224407739
4.3399656302901,7.43028571428571,5.32540224407739
4.3399656302901,7.43028571428571,5.32540224407739
4.3399656302901,7.43028571428571,5.32540224407739
4.3399656302901,7.43028571428571,5.32540224407739
4.3399656302901,7.43028571428571,5.32540224407739
4.33985176420509,7.02028571428571,4.31032321341238
4.33985176420509,7.02028571428571,4.31032321341238
4.33985176420509,7.02028571428571,4.31032321341238
4.33985176420509,7.02028571428571,4.31032321341238
4.33985176420509,7.02028571428571,4.31032321341238
4.33985176420509,7.02028571428571,4.31032321341238
3.5227039801952,6.05866666666667,4.30562293854082
3.5227039801952,6.05866666666667,4.30562293854082
3.5227039801952,6.05866666666667,4.30562293854082
3.5227039801952,6.05866666666667,4.30562293854082
3.5227039801952,6.05866666666667,4.30562293854082
3.5227039801952,6.05866666666667,4.30562293854082
3.5227039801952,6.05866666666667,4.30562293854082
2.95093610435816,5.5624,4.55723414364459
4.8386456860193,8.5444,4.48520740211643
4.8386456860193,8.5444,4.48520740211643
4.8386456860193,8.5444,4.48520740211643
4.8386456860193,8.5444,4.48520740211643
4.92496242537393,7.927,4.10724786201174
4.50776065730661,7.8644,4.25241924555893
4.50776065730661,7.8644,4.25241924555893
4.24260869033959,6.90314285714286,4.35847638609678
4.24260869033959,6.90314285714286,4.35847638609678
4.24260869033959,6.90314285714286,4.35847638609678
4.92406689616212,11.0753333333333,11.7771454756896
4.92406689616212,11.0753333333333,11.7771454756896
4.92406689616212,11.0753333333333,11.7771454756896
5.28174148102985,8.09028571428571,4.05664751503313
5.28174148102985,8.09028571428571,4.05664751503313
4.6464334920886,8.1524,4.36102637460495
5.06108220194928,8.087,3.98373924012771
4.6464334920886,8.1524,4.36102637460495
5.06108220194928,8.087,3.98373924012771
4.90252046633942,7.476,3.95979350110944
4.90252046633942,7.476,3.95979350110944
4.90252046633942,7.476,3.95979350110944
6.59235327063749,23.087,36.8425520967264
7.7117176078212,25.1703333333333,36.2796435193193
7.8496076346452,25.5536666666667,36.2404010356152
6.0480012316358,22.5486666666667,37.0818868032479
7.09488969109564,25.2353333333333,36.4344413372232
4.16001356187585,7.2244,4.16267959852785
4.16001356187585,7.2244,4.16267959852785
4.16001356187585,7.2244,4.16267959852785
4.16001356187585,7.2244,4.16267959852785
5.16059335658217,9.3044,4.96386920053299
5.16059335658217,9.3044,4.96386920053299
5.16059335658217,9.3044,4.96386920053299
5.16059335658217,9.3044,4.96386920053299
5.16059335658217,9.3044,4.96386920053299
5.16059335658217,9.3044,4.96386920053299
5.32876814648097,9.7844,5.46601989019433
5.32876814648097,9.7844,5.46601989019433
5.32876814648097,9.7844,5.46601989019433
5.32876814648097,9.7844,5.46601989019433
5.32876814648097,9.7844,5.46601989019433
5.32876814648097,9.7844,5.46601989019433
4.03556899860879,8.1805,4.9481552875794
5.39298870946592,9.9844,5.70995739388658
5.39298870946592,9.9844,5.70995739388658
5.39298870946592,9.9844,5.70995739388658
5.39298870946592,9.9844,5.70995739388658
4.54968458544814,8.0144,4.43821466808445
4.54968458544814,8.0144,4.43821466808445
4.54968458544814,8.0144,4.43821466808445
4.54968458544814,8.0144,4.43821466808445
4.54968458544814,8.0144,4.43821466808445
4.54968458544814,8.0144,4.43821466808445
4.30731053468283,7.6624,4.54544860712339
4.30731053468283,7.6624,4.54544860712339
4.30731053468283,7.6624,4.54544860712339
4.30731053468283,7.6624,4.54544860712339
4.30731053468283,7.6624,4.54544860712339
4.30731053468283,7.6624,4.54544860712339
4.05191867438464,8.8224,7.37535999392572
4.6464334920886,8.1524,4.36102637460495
4.6464334920886,8.1524,4.36102637460495
4.33928892095708,7.01033333333333,3.98669126246593
4.33928892095708,7.01033333333333,3.98669126246593
4.33928892095708,7.01033333333333,3.98669126246593
3.26445981654133,6.4805,4.59161635483628
1.56827385123754,5.3955,5.46079671385046
4.03556899860879,8.1805,4.9481552875794
2.70170194138684,5.903,5.03790005855614
3.40095998408194,6.4304,4.62784535610256
4.96691725449161,10.8586666666667,10.7654627809904
4.96691725449161,10.8586666666667,10.7654627809904
4.96691725449161,10.8586666666667,10.7654627809904
4.82778733589726,7.80866666666667,4.1622776884244
3.93856576300025,6.9264,4.27711816998315
3.91024888751753,6.26885714285714,4.1199218934542
2.62714801506905,5.5555,4.86453910972047
2.55611380077245,5.488,4.90677103602766
2.55611380077245,5.488,4.90677103602766
4.6464334920886,8.1524,4.36102637460495
5.06108220194928,8.087,3.98373924012771
5.06108220194928,8.087,3.98373924012771
5.06108220194928,8.087,3.98373924012771
5.06108220194928,8.087,3.98373924012771
5.06108220194928,8.087,3.98373924012771
5.06108220194928,8.087,3.98373924012771
5.06108220194928,8.087,3.98373924012771
4.6464334920886,8.1524,4.36102637460495
5.06108220194928,8.087,3.98373924012771
5.06108220194928,8.087,3.98373924012771
5.06108220194928,8.087,3.98373924012771
5.06108220194928,8.087,3.98373924012771
5.06108220194928,8.087,3.98373924012771
4.03556899860879,8.1805,4.9481552875794
5.48393303587464,10.2844,6.10679731446853
5.48393303587464,10.2844,6.10679731446853
5.48393303587464,10.2844,6.10679731446853
5.48393303587464,10.2844,6.10679731446853
8.42433419939657,36.5966666666667,48.3687504719961
5.9454983373532,27.97,44.4737017798159
5.9454983373532,27.97,44.4737017798159
5.9454983373532,27.97,44.4737017798159
8.29410720254797,36.5633333333333,48.3924789840552
5.54759963684333,10.3536666666667,8.29868265984963
6.90594950465226,12.546,9.37378161225691
6.90594950465226,12.546,9.37378161225691
6.90594950465226,12.546,9.37378161225691
4.03556899860879,8.1805,4.9481552875794
3.65848472055263,7.2555,4.59293378463047
