superconduct/table42.wtd_mean_atomic_radius,superconduct/table42.wtd_range_FusionHeat,superconduct/table42.wtd_range_atomic_mass,superconduct/table42.wtd_range_fie
115.778649921507,2.8456043956044,21.4011067503925,692.372370486656
178.0,17.425,62.93440035,353.4
154.024,10.3672,27.79973942,345.1236
117.0125,2.359125,16.97847875,563.630625
108.636363636364,1.69090909090909,8.02654545454546,702.852272727273
107.96,2.2648,36.376048,715.356
117.011583011583,2.91560617760618,17.9445332046332,692.514671814672
112.483333333333,3.42433333333333,16.9011901666667,695.054
155.333333333333,11.7866666666667,23.3654126666667,108.8
157.675,3.24725,50.245175,163.1725
159.984,3.9215,33.286504,222.9599
115.262830482115,2.93756454121306,14.4438685847589,652.60233281493
150.571428571429,20.2971428571429,41.5598162857143,42.0571428571429
128.0853125,6.924175,34.7229338721875,292.11995
112.87619047619,2.40438095238095,11.9756495238095,611.662857142857
114.623076923077,2.81615384615385,20.6976538461538,701.214615384615
116.245341614907,2.93265838509317,17.1824914596273,685.053416149068
202.92,15.863,70.07166,509.0
171.571428571429,5.58257142857143,36.9506571428571,231.371428571429
115.926356589147,3.01976744186047,20.7448540697674,700.314728682171
185.35,16.515,55.8700065,398.4525
180.2,25.38,188.4853512,851.818
115.938461538462,2.91692307692308,18.9594207692308,698.952307692308
111.631578947368,1.95157894736842,17.2952947368421,638.210526315789
135.714285714286,14.9342857142857,31.9642857142857,24.8
117.366479550922,3.03638011226945,14.8956014434643,631.945228548516
157.125,4.857,32.570404375,321.6925
155.833333333333,6.19633333333333,53.06154,163.713333333333
105.831950207469,1.92001244813278,17.5209958506224,643.188174273859
105.4,1.59571428571429,35.741099,743.164285714286
160.788461538462,5.53538461538461,26.6538711538462,294.313461538462
157.2125,3.24725,51.38680625,183.109375
103.617571738131,1.6004440212752,22.181679690065,673.484792172828
111.130434782609,2.1624347826087,12.5448956521739,641.4
173.9,14.234,33.4742937,465.356
116.193846153846,2.93607692307692,20.8254769230769,705.028461538461
109.915275827155,2.6349748832348,12.4345233040468,702.618894731685
104.462947067239,1.85808297567954,36.6715123748212,748.531330472103
141.2,6.8695,34.4902475625,318.79875
115.954404945904,2.97472952086553,21.0957225656878,702.483848531685
104.487142857143,1.816,36.1694728714286,749.328142857143
179.5,9.65,5.23,59.35
181.833333333333,11.54,53.9121666666667,292.48
148.294117647059,5.14705882352941,153.941711764706,451.888235294118
195.464,6.1416,135.65058455,528.571
115.467482785004,2.88679877582249,11.3087637337414,664.271384850803
112.073333333333,3.46486666666667,18.1766733333333,698.355333333333
183.333333333333,6.7,25.5356666666667,241.666666666667
127.5,6.285,42.88725,220.4
168.15,3.06,144.83192625,496.905
91.5833333333333,0.943666666666667,11.7364416666667,830.308333333333
127.5,1.92,18.03327975,413.5625
108.0,1.74457142857143,20.6874578571429,714.45
164.285714285714,5.58257142857143,24.9483714285714,283.392857142857
128.1,6.9185,34.25140742,253.4475
108.717692307692,2.961,14.3889438461538,705.302076923077
121.728571428571,7.11357142857143,52.1171428571429,532.037142857143
161.4,11.12,25.044,211.6
158.86,16.5093333333333,48.2825438666667,347.296666666667
160.273913043478,4.27753623188406,21.0026985507246,227.155942028985
114.589684372594,2.90594457274827,14.2993187066975,659.212394149346
134.0,5.25,4.445,80.4
189.2,8.4,16.9068,107.24
111.145363408521,8.09262656641604,52.8406514786967,251.249874686717
188.78,10.1868,49.456524,309.036
157.264,10.9036,28.39952,356.7408
162.333333333333,5.26666666666667,114.776166666667,244.066666666667
194.0,15.0,93.73,286.166666666667
112.982352941176,2.30044117647059,15.9016264705882,694.283823529412
114.792307692308,2.60123076923077,19.8385,689.536153846154
194.993,6.29174,138.710154971,540.34316
114.619230769231,2.75238461538462,20.4472323653846,698.306538461538
183.333333333333,6.7,25.5356666666667,241.666666666667
112.36320754717,2.97233962264151,15.2489858490566,679.812264150943
170.75,4.34816666666667,22.0688833333333,218.888333333333
151.973333333333,3.59633333333333,68.3525333333333,216.263333333333
120.083333333333,3.164,15.4790125,605.266666666667
148.447916666667,5.58125,32.55663721875,387.353333333333
112.109333333333,3.48194666666667,18.2568293333333,699.534133333333
115.997692307692,3.00734615384615,21.0769384615385,706.357076923077
127.019867549669,17.1695364238411,27.1886679470199,254.92582781457
124.0,7.78,9.59212666666667,444.8
116.176923076923,2.90353846153846,18.7893230769231,698.64
92.7232,1.518576,12.05721152,832.37376
124.0,7.15,27.485,54.5
157.414285714286,5.58257142857143,25.5163714285714,294.025714285714
84.7841191066997,8.65359801488834,44.0964022332506,973.109925558313
114.538461538462,2.90353846153846,14.2883192307692,659.715384615385
131.074468085106,7.05425531914894,36.2839787234043,432.26170212766
113.44,2.5016,9.49965333333334,675.115333333333
168.9,3.9078,39.27672,123.0
115.019379844961,2.80872093023256,20.5307751937984,691.823255813954
161.34,11.334,24.991485,353.979
126.2,33.0293333333333,28.51246,524.798666666667
157.0,8.246,24.3680238,203.14
121.052631578947,4.29210526315789,1.71608768421053,734.336842105263
142.038,7.3227,65.024418,902.254
117.75,2.34525,12.156125,593.7375
110.773846153846,2.77210769230769,13.0958,699.799692307692
114.938461538462,2.95738461538462,20.8189384615385,702.52
182.5,20.6166666666667,137.029921666667,633.233333333333
115.853846153846,2.95738461538462,20.8189384615385,702.52
113.657142857143,3.17714285714286,7.42925714285714,443.142857142857
115.166666666667,2.07233333333333,8.71613333333333,611.458333333333
170.0,4.34816666666667,19.8487166666667,203.325
107.935714285714,1.74457142857143,9.97335714285714,735.167142857143
131.68,20.706,32.8139,405.488
153.886363636364,5.01618181818182,13.1193272727273,164.056818181818
127.112211221122,17.0059405940594,26.7099383828383,249.080528052805
162.785714285714,3.71114285714286,22.8058814285714,184.897142857143
159.9422,3.929575,33.429346,223.472995
89.48,2.08233333333333,18.3250846666667,872.946
178.18,19.0245,65.53685145,467.92575
99.1627906976744,7.99372093023256,33.4810149837209,889.918604651163
168.4,9.028,23.15002614,297.492
133.585,6.91785,35.538043912,245.96475
114.07,3.0087,21.0735976923077,706.608692307692
163.978571428571,4.965,22.7486571428571,251.880857142857
114.88,2.1578,40.19614,377.996
152.733333333333,3.60708333333333,69.0813605416667,232.045416666667
158.44,10.432,27.6113122,348.156
133.1,47.14,48.279014,410.13
192.2,8.85,57.702792,227.38
109.34,1.3934,28.226034,779.49
103.597163120567,1.81276595744681,38.1205561985816,751.21914893617
126.93,6.7855,34.777015,314.55825
150.34,8.7758,56.6690366,370.7708
159.721428571429,2.27785714285714,80.9825571428571,394.775
104.309090909091,1.86072727272727,32.9453283636364,696.56
127.466666666667,17.14,20.2994166666667,247.766666666667
106.818181818182,2.26072727272727,12.5942272727273,693.395454545454
130.777777777778,42.4666666666667,20.6795,649.222222222222
146.9848,10.97066,27.7473132,370.2949
169.19,5.52642857142857,38.99695,312.839571428571
114.605151864667,3.01161707035756,21.1005070665129,658.855017301038
184.4125,19.96625,69.3425157675,490.485
111.227665706052,1.7615734870317,19.1406340057637,729.656195965418
115.045454545455,2.9479969183359,19.5314216101695,700.034514637904
104.540714285714,1.85682142857143,35.6718494285714,749.695857142857
107.35,32.9833333333333,6.17618333333333,522.471666666667
139.624,18.768,26.86112,289.664
134.5,14.3875,34.535,424.016666666667
115.859922178988,2.95097276264591,19.1807369649805,691.78326848249
107.3,2.0468,39.059199,758.565
145.8,16.02,16.79403076,223.52
170.571428571429,4.31582417582418,29.9729845802198,227.142857142857
105.514285714286,1.74457142857143,31.7949208571429,735.985714285714
174.0,8.1575,48.88365,386.675
116.981818181818,3.21749090909091,11.5387890909091,654.063636363636
204.2,15.6,63.4809,517.82
172.74,11.3968,175.14164917,787.989
104.578366445916,1.90029580573951,10.6612101545254,686.000662251656
185.5,4.65,41.385,29.7
105.666666666667,2.4868,12.38321,746.833333333333
111.68,2.16668,40.836116,356.392
156.36,7.1124,23.12907332,203.14
110.965517241379,2.8915632183908,15.6966475095785,700.342911877395
104.834857142857,1.74457142857143,35.0307869342857,741.872142857143
124.592794017675,9.14244731475187,15.2364527532291,516.3711760707
115.805769230769,2.67680769230769,20.1606826923077,693.915576923077
171.846428571429,5.06792857142857,36.9506571428571,260.235357142857
107.1,2.0468,38.277233,750.195
108.642857142857,1.74457142857143,5.29785714285714,711.278571428571
157.030487804878,2.89731707317073,55.4753878048781,144.201219512195
164.071428571429,3.71114285714286,22.7486571428571,171.357142857143
106.55,1.75857142857143,35.1186142857143,738.769285714286
106.106666666667,1.72933333333333,27.7107882048,697.016
176.25,7.55,62.65841,301.2
156.15,2.9732,108.00113,515.244
115.283950617284,2.92592592592593,19.0179375,697.056790123457
111.842789519301,3.40816054403627,17.5627624508301,694.47229815321
183.625,19.40125,60.96441,425.3625
118.090534979424,3.1221975308642,16.9297037037037,647.67695473251
174.2,9.6,20.67275,290.81
105.981428571429,1.76928571428571,27.6886657142857,740.312428571428
131.92,20.352,30.5109762,381.948
182.375,3.5125,29.476045,200.8375
116.45,1.5265,15.64131875,632.17125
114.950464396285,2.92289164086687,14.3767917956656,655.669659442724
135.5593,8.6685,60.92955,420.55
137.481481481481,22.0555555555556,15.2424537037037,289.444444444444
108.666666666667,9.54367857142857,31.8960148285714,631.552976190476
174.685714285714,5.58257142857143,36.9506571428571,289.194285714286
105.488505747126,2.61666666666667,12.2712882183908,705.83908045977
170.076923076923,5.02138461538462,23.2100461538462,241.238461538462
171.660714285714,5.58257142857143,36.9506571428571,310.125
115.535101404056,2.74305460218409,20.5082152886115,687.059438377535
115.683881064163,2.95734272300469,14.5342840375587,648.467762128325
202.8,17.65,62.4049431,504.8
105.666666666667,28.7666666666667,7.70131,470.603333333333
116.751309271054,1.82418966737438,36.8391080962491,754.790955414013
132.5,39.1,40.44784,211.05
157.0675,3.24725,51.9117030625,183.94225
109.65,1.4668,21.48036,752.715
106.805263157895,1.99310526315789,16.9575073684211,686.71947368421
114.795366795367,2.91560617760618,14.3434864864865,657.192664092664
104.965714285714,1.59485714285714,33.7016313571429,742.150857142857
157.166666666667,13.0103333333333,49.2590166666667,34.8
185.6,22.66,139.3922,475.72
171.871428571429,5.02114285714286,36.9506571428571,254.867142857143
171.5,9.9,12.90181,22.3
170.695,4.47175,7.44567095,166.3035
156.0,0.843000000000001,60.742715,72.795
119.111111111111,11.7111111111111,33.5102244444444,483.677777777778
110.364705882353,2.19423529411765,7.30748823529412,671.523529411765
183.066666666667,12.4,23.5348,345.44
114.902874902875,2.56867599067599,20.2195742035742,684.445454545454
157.6,10.847,26.05881,336.63
112.365714285714,2.26494285714286,10.4597921970286,367.383428571429
117.952941176471,3.02823529411765,20.4363321568627,691.040392156863
104.357142857143,1.75642857142857,37.6533347142857,746.629285714286
190.8,2.54,71.7310622,255.02
125.1,17.2816666666667,17.5271433333333,254.316666666667
106.040526315789,1.76752631578947,13.5601663157895,751.205263157895
149.8,2.5756,38.5962,152.82
99.3713646532439,9.50671140939597,19.4566756152125,723.655033557047
190.5,18.05,116.428655,403.425
110.1625,2.34525,24.788676875,648.8575
173.375,3.24725,28.468825,162.196875
114.592307692308,3.01246153846154,20.9104497692308,706.243692307692
104.589763988332,1.80310386281269,31.9630283744365,714.130672677451
113.766666666667,3.37493333333333,16.5321496666667,688.012
126.75,1.889,26.3885,563.425
106.951428571429,1.74457142857143,22.0678914285714,729.510428571429
163.056363636364,3.56886363636364,30.3288036363636,202.936318181818
129.767676767677,4.2969696969697,10.8766666666667,82.0666666666667
108.633333333333,2.93826666666667,8.14773333333333,666.82
104.421818181818,1.96972727272727,34.3093312727273,648.509090909091
104.671428571429,1.64085714285714,35.0414416142857,743.836285714286
115.938461538462,2.91692307692308,18.9594207692308,698.952307692308
147.5,12.25,83.8395,112.5
141.0,22.15,19.862,246.25
106.229333333333,1.68586666666667,27.3898888,697.037866666667
108.5936,1.94148,37.10758013,780.80356
117.295774647887,3.02112676056338,20.3883595461659,692.500625978091
104.534285714286,1.813,35.5317494285714,747.754857142857
178.0,17.425,62.93440035,353.4
115.215789882664,2.93535488382936,14.4337671924781,653.064255186883
127.875,3.37925,15.905225,411.15
126.75,1.889,26.3885,563.425
162.615384615385,13.6923076923077,45.7806153846154,287.792307692308
159.382857142857,2.19428571428571,78.00952,376.865142857143
106.309333333333,1.67034666666667,21.8485002666667,688.8768
114.893846153846,2.763,21.0151069230769,698.655461538461
116.90127388535,2.90873248407643,21.4000525477707,679.961464968153
107.285714285714,1.74457142857143,6.166725,706.385714285714
104.131428571429,1.78,37.0984146285714,744.068571428571
190.9,15.658,105.2641198,346.517
197.48,4.204,114.4123124,451.332
103.616666666667,5.71,18.80385,717.785
146.5,3.47833333333333,98.2558333333333,191.1
117.219167321288,2.99198743126473,21.3909084053417,691.886488609584
109.931009957326,2.74952347083926,19.4519821479374,601.57332859175
127.666666666667,42.1703703703704,20.9559444444444,632.333333333333
139.666666666667,19.7777777777778,40.9308888888889,298.644444444444
96.6153846153846,45.2769230769231,3.14047307692308,691.307692307692
114.743827160494,2.91318518518518,14.3324189814815,657.698765432099
114.503846153846,2.78711538461538,20.3728461538462,696.602307692308
116.834981458591,2.91706056860321,12.6355196538937,662.705995055624
197.2,20.52,74.019742,528.76
153.850746268657,4.91488272921109,17.6350396588486,325.444776119403
108.078571428571,2.02528571428571,7.46364285714286,714.827857142857
115.054263565891,2.92776744186047,14.3990813953488,654.650387596899
115.32265625,2.798859375,20.7667203710938,688.700390625
104.385714285714,1.76321428571429,36.5011120714286,747.713571428571
164.214285714286,4.66271428571429,21.5521857142857,224.842857142857
202.8,9.6,53.7872,390.8
128.1675,6.91785,34.347355,289.501125
93.1909090909091,3.85454545454545,74.7541163636364,474.104545454545
177.93,5.162,44.940082,209.8034
141.5,14.46,6.82410000000001,271.57
175.98,16.149,39.44275,569.818
106.133333333333,1.62826666666667,25.1921866666667,661.026666666667
124.25,3.3945,30.7265175,193.0
106.28,1.68306666666667,22.4057813333333,690.784
114.417565485362,3.00346687211094,20.0957146764253,704.035670261941
116.925504757484,2.92118867486656,12.6731767772878,661.850676877852
153.766666666667,6.19633333333333,31.8321,200.691666666667
114.076923076923,2.90353846153846,12.5121692307692,666.169230769231
95.6791569086651,8.05824355971897,37.6495770491803,897.082903981265
106.12,31.68,7.97355253333333,513.3504
116.698173153296,3.07279586973789,21.6594598888006,685.159253375695
103.523636363636,1.86072727272727,32.2195272727273,678.851272727273
124.364285714286,2.73321428571429,26.44612875,650.907857142857
160.666666666667,8.35333333333333,23.3654126666667,117.166666666667
117.385714285714,1.75357142857143,34.2373932142857,738.769285714286
153.092655367232,2.69853107344633,46.1617501468927,145.141694915254
115.742307692308,2.75238461538462,20.4828653846154,698.295
145.0,0.0,0.0,0.0
117.173197492163,2.86022727272727,20.7049804075235,688.851959247649
104.405714285714,1.74457142857143,34.5095521142857,737.794285714286
192.73,19.9915,69.1652575,494.1025
106.684210526316,1.95157894736842,17.7792,633.315789473684
131.132978723404,7.19734042553192,36.6219893617021,436.224468085106
116.650793650794,3.0027619047619,14.7419166666667,638.973015873016
113.466666666667,1.70566666666667,29.5345666666667,600.75
106.130933333333,1.73030666666667,27.8117493333333,699.59536
114.682307692308,2.73223076923077,20.39695,697.127153846154
131.8,19.26,32.8139,294.26
114.809266409266,2.92945945945946,21.0048491891892,702.155675675676
114.521153846154,2.90509615384615,20.7500384615385,701.828076923077
151.376068376068,5.46927350427351,23.5219363247863,288.807264957265
161.733333333333,27.1366666666667,39.4210666666667,370.9
144.9,6.105,102.32548,637.645
184.4,16.29,97.3515342,377.883
119.216666666667,3.164,11.6404833333333,629.1
109.576923076923,2.39969230769231,11.9385384615385,685.246153846154
140.393333333333,18.4446666666667,6.70388714533333,187.744
125.970297029703,1.86809900990099,26.1272277227723,570.847524752475
127.475,17.23,21.6932416666667,252.508333333333
112.162666666667,3.4216,18.1613466666667,698.295733333333
106.133333333333,1.62826666666667,25.1921866666667,661.026666666667
115.494935854153,1.65200405131668,18.1500742741391,680.519311276165
114.5,2.98076923076923,20.8189384615385,702.899230769231
108.246153846154,1.93076923076923,13.5661615384615,698.744615384615
104.542857142857,1.74457142857143,33.2151208571429,734.657142857143
114.930501930502,3.00810810810811,20.6647581081081,702.680694980695
116.125,2.9625,19.25566171875,689.35625
115.333333333333,66.2,21.62815,518.666666666667
172.38,11.0816,168.90595779,759.043
136.096,8.6196,59.20728,412.18
127.682119205298,17.1695364238411,26.9113152980132,254.92582781457
128.1875,6.56575,33.77644734,252.20375
128.8875,6.8695,30.86741125,301.29375
106.916666666667,31.9833333333333,2.29623375,470.291666666667
106.333333333333,30.4333333333333,0.894333333333334,287.7
148.586206896552,4.87701149425287,23.5419540229885,254.827586206897
163.23,16.49742,24.153981,377.3064
108.941142857143,1.74457142857143,19.00707564,734.657142857143
163.854368932039,3.79398058252427,32.9385708737864,206.053398058252
158.6,5.66,19.74016,200.94
106.64,32.9,21.413748,285.242
87.9756097560976,8.53024390243903,44.375648702439,918.570731707317
160.27,3.9078,34.023068,218.099
117.11532385466,2.98747867298578,13.2778827804107,643.147393364929
162.857142857143,3.71114285714286,26.9119857142857,170.757142857143
114.538461538462,2.90353846153846,14.2883192307692,659.715384615385
133.5,34.5,84.46859,162.8
159.45,3.2195,65.22175,303.15
130.85,6.9185,35.58553992,253.4475
111.4,2.1578,40.19614,291.38
154.96,0.4644,9.640016,89.2320000000001
123.375,2.430625,22.3814375,293.9375
106.565857142857,1.8413,37.5049235392857,748.716442857143
118.03294892916,3.12495222405272,16.7785831960461,646.032454695222
118.25,1.889,17.1305,563.425
170.87,22.651,50.0932425,643.3085
162.473958333333,3.362890625,53.3803515625,172.302083333333
115.268041237113,3.26054786450663,13.6780670103093,639.274521354934
166.371428571429,3.71114285714286,29.0072285714286,192.422857142857
122.470588235294,6.01470588235294,22.9569647058823,710.611176470588
115.615384615385,2.90353846153846,17.0238838461538,690.850769230769
104.300326441785,1.87027421109902,6.07928008705114,694.871490750816
153.9,10.861,25.96084,338.2
139.834834834835,11.115015015015,81.5512912912913,552.791291291291
114.538461538462,2.90353846153846,14.2883192307692,659.715384615385
164.116230366492,4.09193717277487,18.2867643979058,212.984293193717
115.232558139535,2.99302325581395,17.0050492248062,698.273643410853
128.5,11.375,66.0225,474.7
124.333333333333,33.0666666666667,25.6317166666667,175.533333333333
138.75,3.2195,48.24525,191.025
138.2,29.02,11.1719,363.58
106.28,1.68306666666667,22.4057813333333,690.784
116.246153846154,2.91692307692308,18.9594207692308,698.952307692308
115.535714285714,1.75357142857143,17.7769785714286,738.769285714286
141.0,7.8,21.60696,94.2
184.75,18.35,40.002285,320.65
119.888888888889,12.5066666666667,22.0756333333333,261.722222222222
113.787432117921,2.9302110162917,12.7554797517455,659.903723816912
132.533333333333,6.76933333333333,26.1326666666667,406.106666666667
125.065359477124,11.5078431372549,57.8872941176471,638.333333333333
116.193010325655,3.04729944400318,21.5383518665608,685.019380460683
162.921428571429,1.54285714285714,72.4573464285714,355.166428571429
155.9,2.8585,98.7171,494.34
106.28,1.68306666666667,22.4057813333333,690.784
105.068062827225,1.5943612565445,24.7305497382199,672.975654450262
112.144282425173,2.69526784343822,13.2869372432847,699.589639293937
115.527959892017,2.91197608947165,17.9237720786734,693.232664866949
126.7,16.2196666666667,13.062856,205.131666666667
118.10347376201,3.27341759053954,11.9865645232816,643.347597930525
158.8,17.8,65.6526,224.16
115.949725058916,2.96983032207384,14.5913707776905,645.857266300079
110.136363636364,2.65769696969697,12.754196969697,706.269696969697
116.089622641509,2.87814465408805,21.1532625786164,687.745440251572
193.0,3.1,46.65031,47.75
113.2,2.90353846153846,14.7526353076923,694.566923076923
162.692857142857,3.71114285714286,22.7486571428571,187.207142857143
105.928571428571,1.74457142857143,29.8218317857143,732.396428571428
107.789,3.7362424,17.46781288,787.600664
167.037,2.979225,149.8000106625,428.64165
117.477911646586,3.04161445783133,14.9195301204819,630.851004016064
143.333333333333,10.56,39.25996,96.8266666666667
113.727272727273,1.33345454545455,31.3836909090909,648.509090909091
157.6975,3.24725,50.245175,162.40325
115.2,2.359125,15.279935,547.66125
116.110236220472,2.97737007874016,14.6258385826772,644.281102362205
173.0,0.0,0.0,0.0
163.0,10.12,53.0854126666667,117.166666666667
116.271507498027,2.9849455406472,14.6604696132597,642.697474348856
116.794466403162,3.02490118577075,20.0409369565217,684.041501976285
105.706666666667,1.67213333333333,24.148008,692.604
105.733200844616,1.51349372748727,23.468066078748,635.521686746988
115.989214175655,2.90835439137134,17.7350597072419,685.834976887519
113.727272727273,1.33345454545455,31.3836909090909,648.509090909091
106.531333333333,1.6785,27.64612,697.300666666667
188.8,5.4,73.3402,181.54
104.371428571429,1.74457142857143,34.8331599285714,738.578571428571
108.576923076923,1.69430769230769,12.880045,699.526153846154
135.88,26.04,48.452892,94.22
105.300131061599,1.62385321100917,25.4988466579292,703.794626474443
129.0,1.075,12.51295,293.15
160.225806451613,7.38709677419355,68.2706225806452,483.364516129032
151.329411764706,13.8317647058824,84.3140532941177,581.845882352941
105.772727272727,2.285,19.5002726363636,708.988636363636
157.0,3.24725,50.245175,112.575
114.538461538462,2.90353846153846,14.2883192307692,659.715384615385
108.785714285714,1.74457142857143,5.29785714285714,707.9
162.833333333333,4.03754385964912,62.5242899385965,236.930701754386
116.503846153846,2.90353846153846,15.4181043076923,687.184615384615
116.0,2.90353846153846,11.4558076923077,656.775384615384
114.983695652174,2.96723602484472,21.2193263253106,699.166770186335
116.0,2.90353846153846,12.5121692307692,664.984615384615
126.823529411765,2.92222222222222,2.60262434117647,145.108496732026
169.090909090909,4.398,22.4418727272727,161.072727272727
136.333333333333,6.872,30.6532476,236.613333333333
116.03937007874,3.06086614173228,21.4685118110236,690.417322834646
116.804091266719,2.78932966168371,21.0416963021243,684.878756884343
104.992,1.71306666666667,29.9096294933333,697.434133333333
144.75,19.725,42.156,458.485
163.186440677966,8.84406779661017,8.54110838983052,318.03220338983
108.558823529412,6.10911764705882,19.9099588235294,675.029411764706
106.8,1.81118181818182,31.2696163636364,692.3
172.890410958904,6.27013698630137,36.8430793205479,288.150684931507
142.5875,24.25375,31.774945,378.3125
163.25,1.07,51.0845,283.475
115.84996133024,2.92045939675174,16.0224207269915,691.035034802784
137.0,6.225,37.98,262.0
109.0,2.22228571428571,20.4630285714286,373.571428571429
140.428571428571,15.3035714285714,43.6445714285714,524.447142857143
116.02,24.9835,12.05344619375,399.204
167.9375,1.5375,42.3586625,181.0875
116.261538461538,2.97,20.0433257692308,703.003076923077
148.65,18.96,33.8736225,401.69
145.709677419355,25.4774193548387,57.089369723871,580.929032258064
171.391428571429,5.358,38.9500142857143,302.304285714286
117.301142857143,1.84112857142857,36.9798888857143,749.606657142857
199.7,26.58,139.869741,546.545
121.685714285714,7.00857142857143,51.1831428571429,519.097142857143
143.022222222222,21.2577777777778,72.3132222222222,323.666666666667
161.68,9.48,15.81884,279.038
106.842215057842,2.75602124028067,12.7187938554902,732.78661103736
93.2254545454545,3.94890909090909,75.7775272727273,474.926181818182
113.3,3.37493333333333,15.3467383333333,682.766666666667
161.666666666667,2.56666666666667,32.8381766666667,291.766666666667
165.345,1.333575,77.17348925,187.14775
115.578125,2.952375,14.51157421875,649.50625
103.835714285714,1.74457142857143,35.8519170714286,737.712857142857
137.840909090909,5.17295454545454,33.2251159090909,398.920454545455
69.3286713286713,2.17482517482517,7.87588125874126,588.717482517482
171.571428571429,5.58257142857143,36.9506571428571,231.371428571429
161.625,15.845,37.5039875,467.925
114.496923076923,2.73992307692308,20.2219692307692,694.512
139.5,6.8695,22.420334375,293.9625
172.2,5.58257142857143,37.5186571428571,294.025714285714
116.3861003861,2.98146718146718,20.1207131274131,700.64749034749
113.840909090909,1.33345454545455,29.9607295454545,696.527272727273
104.877142857143,1.64085714285714,33.8508233,743.836285714286
93.6625916870416,34.5561124694377,5.52804929584352,347.410268948655
105.519788918206,1.60873878627968,24.9263060686016,667.908707124011
133.64,26.06625,46.34214,330.635625
104.602857142857,1.76857142857143,36.1357168142857,743.882142857143
148.25,4.6625,90.438825,262.925
104.427152317881,1.61527814569536,27.1013152317881,669.693046357616
146.7,21.74,19.744092,275.2
115.884615384615,2.90353846153846,17.8755157692308,694.901538461538
105.628979143798,1.32282253933407,19.3110135382364,764.490413465057
126.230253353204,1.95969945355191,33.8664431197218,657.41520119225
178.8,0.479999999999999,6.5969472,118.44
136.209090909091,9.41536363636364,64.6424981818182,454.494545454545
117.71875,2.3846875,15.632525,646.9425
139.4,18.98,16.789,206.38
176.75,0.4175,140.423,607.15
115.295552367288,2.1377331420373,36.8936298421808,736.297274031564
186.25,25.25,106.03341,393.025
109.0,2.22228571428571,20.4630285714286,373.571428571429
105.714285714286,2.37895238095238,16.0859428571429,635.528571428571
155.4864,10.524536,27.8930909048,340.11496
158.44,10.432,27.6113122,348.156
172.590909090909,4.398,23.5140545454545,179.318181818182
116.0,2.90353846153846,12.5121692307692,664.984615384615
107.216666666667,1.62826666666667,26.9289,686.567333333333
114.563846153846,2.961,20.9983576923077,705.302076923077
93.2431818181818,3.80859090909091,74.166189125,472.322045454545
114.690769230769,2.72215384615385,20.3539923076923,696.543230769231
116.123076923077,2.97,20.0433257692308,703.003076923077
173.5,3.444,23.939944,258.328
118.097244732577,3.07070664505673,15.0525243111831,624.769367909238
123.967475477543,6.34827052142488,30.7411925658234,80.9912235415591
172.85,2.755,23.659089,243.89
139.5125,5.83075,18.897643125,297.02625
114.728846153846,2.67680769230769,20.1606826923077,693.915576923077
106.493333333333,1.62826666666667,26.0859363333333,688.012
198.2,20.52,65.520954,521.23
200.96,12.594,56.61108,413.1
189.9,3.3,66.912829,165.68
174.708571428571,5.47028571428571,38.7653881857143,306.756
155.666666666667,11.0,116.628353333333,144.833333333333
111.596153846154,2.90353846153846,19.4175028846154,695.219230769231
104.528571428571,1.75642857142857,36.6611527857143,746.629285714286
116.325434439179,2.98747867298578,14.6720497630332,642.167930489731
77.2156862745098,2.02188235294118,7.36111777777778,517.847058823529
169.571428571429,3.71114285714286,22.7486571428571,127.971428571429
145.8,13.575,29.2616,142.505
143.0,0.0,0.0,0.0
132.08,20.448,30.634504,381.908
104.860158311346,1.60873878627968,23.8688390501319,652.357255936675
139.483516483516,7.13036963036963,6.51208791208791,156.212787212787
140.75,6.2165,34.45256845,309.3225
67.0,0.0,0.0,0.0
116.084615384615,2.87930769230769,20.5909,702.602307692308
148.557073170732,12.046243902439,31.7387127121951,411.38243902439
87.0,0.0,0.0,0.0
114.603076923077,2.78261538461538,20.5832320461538,700.056
106.564705882353,1.53588235294118,11.0498844117647,769.314117647059
125.729796421962,1.86165206662554,26.0466378778532,573.137014188772
187.5,19.285,40.975285,358.2
159.45,3.24725,50.290185,165.325
199.19,10.566,70.0369047,183.5015
127.5,15.6,12.8158583333333,172.991666666667
170.48,22.204,47.54847,622.934
150.5975,3.2195,60.413215,315.9225
117.471875,2.41153125,16.785375,653.9459375
158.088,10.9036,28.39952,356.7408
153.293333333333,9.07133333333333,24.3845347166667,307.819
103.616666666667,5.71,18.80385,717.785
150.1,2.99,56.444,377.87
116.0,5.685,15.7405,127.0
104.646076794658,32.7459098497496,5.59777063505843,499.667445742905
113.447692307692,2.99432307692308,21.0199646153846,706.163538461538
118.05125,1.9724375,21.659825,653.15325
170.571428571429,4.31582417582418,29.9729845802198,227.142857142857
173.925,4.88475,28.89865,210.75
192.0,9.08,74.561648,190.02
199.25,1.875,81.95264,251.975
104.165714285714,1.76857142857143,36.7748068142857,743.284285714286
114.143187066975,2.97690531177829,19.0169940723634,702.421785989222
138.85,6.8695,35.3800051875,299.84625
117.63687150838,9.04553072625698,58.1158812290503,572.560893854749
183.8,6.16,26.974252,135.42
104.717763751127,1.84382506762849,31.9580522993688,653.902524797114
116.110236220472,2.97737007874016,14.6258385826772,644.281102362205
113.714285714286,6.98285714285714,3.38824042857143,793.264285714286
