superconduct/table30.entropy_Density,superconduct/table30.mean_Density,superconduct/table30.range_atomic_radius,superconduct/table30.wtd_mean_Density
0.93446027032756,6919.33333333333,59.0,6475.06896551724
1.15828309862741,3256.2858,205.0,2894.65180623608
0.0,16650.0,0.0,16650.0
1.54487323006781,5643.40483333333,171.0,2683.75235294118
1.30961869274625,5168.6858,205.0,2953.69428098537
0.894850947426946,2770.536,171.0,1715.06902139037
0.994106786211808,5755.0,105.0,6380.0
0.399120862602115,5665.0,51.0,7722.5
1.2098110527298,5867.25,76.0,4862.31833333333
1.30986654540629,4949.4858,171.0,3035.95942857143
1.34321645686431,3698.0,145.0,3405.33333333333
1.01540712310099,4235.85725,205.0,3156.2288
1.03227077724971,5093.10725,205.0,3061.66854575163
1.33841897356191,5136.2858,205.0,3122.12491364688
1.26520982755181,6129.25,106.0,5420.234
1.29273156166767,5503.4858,171.0,3143.67611262489
1.0903632453347,3950.025,153.0,4937.116595
1.16177435651007,4584.2858,171.0,5536.428625
0.683055200436929,7794.5,33.0,8163.0
0.692499007484689,21805.0,3.0,21899.2
1.73866381724213,5403.928625,171.0,2743.7784980695
1.16177435651007,4584.2858,171.0,5536.428625
0.265883950737708,6933.80966666667,146.0,4733.97243902439
1.09159592549554,5750.85725,190.0,3367.44514285714
1.39424275148093,4136.44642857143,177.0,3556.53176303347
1.32393024336346,4716.6858,205.0,2990.41405392912
1.0903632453347,3950.025,153.0,4937.1145925
0.995982779568411,4434.35725,171.0,3005.17257142857
1.3242022774334,4690.8858,205.0,2985.42012149533
0.521588014347593,13677.0,41.0,10567.8
0.811602022666369,10229.0,139.0,11572.8
1.001430296222,5531.0,80.0,7233.65
0.617909472379154,9291.66666666667,73.0,6761.31578947368
1.23760929613356,5686.6858,171.0,2737.02513761468
0.0,8570.0,0.0,8570.0
1.46362323741218,5263.8,158.0,5129.90833333333
1.07897043586277,6311.0,53.0,6843.85
1.31785557832121,4968.8858,205.0,5628.87557142857
0.923639245795899,4140.10725,95.0,4114.82054545455
1.35875568785555,8050.0,33.0,7419.8
1.30961869274625,5168.6858,205.0,2952.22638461538
1.22537098925351,4525.0,145.0,4911.33333333333
0.950465982439812,4396.33333333333,73.0,4250.77777777778
0.640909155597619,12610.0,2.0,16520.72
1.64950807910305,8551.347,178.0,6835.178625
0.97786159649685,6501.35725,205.0,3685.35958676654
1.09610625981906,6715.0,39.0,6442.715075
1.19001439294508,4491.75,139.0,5903.54
1.71600977749426,6618.20414285714,171.0,5961.18816666667
1.03001155891828,7830.66666666667,70.0,7983.81818181818
1.07370830255198,2193.33333333333,83.0,2193.33333333333
1.01540712310099,4235.85725,205.0,2952.46176923077
0.669615478319558,9325.0,2.0,11259.4
0.469311324656953,1497.5,80.0,2128.10344827586
1.30954321277507,5170.2858,205.0,3156.09013333333
1.26433901246505,4733.5,155.0,5830.08
1.04617176917616,6095.33333333333,73.0,4776.36005256242
1.33758767689857,5051.4858,205.0,3088.831
1.50201558738845,6085.90483333333,183.0,2806.24514285714
0.693031383058275,5815.5,22.0,5815.5
0.409894183333206,4333.425,256.0,4691.31977108434
0.68066734333789,5309.0,17.0,5057.9
1.08254716009926,6281.66666666667,117.0,6489.2
0.64213987129934,9131.5,46.0,8230.86885245902
1.03449529359397,4870.35725,205.0,3229.63941831097
1.19042721841482,5892.5,131.0,6277.25
1.02662160472379,4428.85725,205.0,3011.84638461538
1.05442657301937,9463.66666666667,10.0,8220.4
1.02969877174369,10843.3333333333,55.0,9265.0
1.33139420774013,4971.0858,205.0,3000.64638461538
0.375501616839604,12002.5,4.0,15008.3333333333
1.47814430088539,4948.0,180.0,4983.6
0.970468845650851,9554.66666666667,64.0,6580.23
1.16506544127006,5174.2858,205.0,2533.85363157895
0.912096867010392,3431.33333333333,119.0,3413.06666666667
1.30961869274625,5168.6858,205.0,5481.70414285714
1.22537098925351,4525.0,145.0,4911.33333333333
1.43483780111875,5480.23816666667,205.0,3067.01422550544
0.980642980506267,5342.85725,171.0,3235.05218181818
0.0,1848.0,0.0,1848.0
0.670071914512711,7293.75033333333,152.0,5525.87170707071
1.49761430199814,6146.8,94.0,5486.72
1.57595608862901,5139.48985714286,178.0,3601.84064308682
1.44093995376299,4247.90483333333,171.0,2774.15969767442
1.3845793652746,5337.90483333333,205.0,3707.65546666667
0.663131278457382,9666.5,24.0,9666.5
0.639500049718208,14570.5,43.0,14570.5
1.22323224718034,4132.2858,205.0,2884.30792307692
1.37279195748924,5838.01798,132.0,5139.212475
1.54489063285246,5295.40483333333,199.0,4911.40725
1.15828309862741,3256.2858,205.0,2507.22711764706
0.877259569100439,3505.35725,205.0,2689.79614285714
1.22537098925351,4525.0,145.0,4911.33333333333
1.04617176917616,6095.33333333333,73.0,4826.6017526777
1.54434199986738,6454.2,105.0,5995.696
0.693000169342935,6007.0,35.0,6058.5
1.51925335072995,6476.23816666667,171.0,5740.83816666667
1.03449529359397,4870.35725,205.0,3228.46176923077
1.71101493336416,6464.06128571429,185.0,2975.43294117647
1.39369500203704,4825.5715,171.0,3651.30757763975
0.998141383301719,6080.35725,205.0,4054.04783333333
1.08784464720704,2531.58648333333,119.0,2847.97578
0.910912784844537,5686.33333333333,103.0,7057.32142857143
1.001430296222,5531.0,80.0,7108.40175
1.01547149006152,3388.70378,205.0,5089.32062944297
0.766690360029714,5179.33333333333,67.0,2283.34666666667
0.176778404931811,6702.47633333333,195.0,4563.32716627635
1.42306857681572,4643.5715,171.0,5410.15877777778
1.33262881627241,5856.0858,205.0,5971.40414285714
1.21828823769393,3698.6858,205.0,3151.3588
1.47973019992341,4529.5715,205.0,2994.75063323782
1.02662160472379,4428.85725,205.0,3011.84638461538
1.33156540347746,5581.2858,205.0,3218.69253846154
1.34760751486253,7809.23816666667,205.0,5807.24766666667
0.998141383301719,6080.35725,205.0,3608.05218181818
1.27621271999941,6372.4858,185.0,3055.74514285714
0.530713902229333,5515.0,111.0,4251.97879858657
0.980032757214696,7183.33333333333,80.0,7198.6875
0.0,535.0,0.0,535.0
1.08216944077673,2299.33333333333,58.0,2246.59
0.995982779568411,4434.35725,171.0,2926.31371428571
1.43322086664143,5132.5715,171.0,2951.9808
1.27357359482288,3914.6858,205.0,2925.38484615385
1.27626302215028,4422.2858,205.0,3235.57206727568
0.634243134111615,7299.5,40.0,6803.4
1.04617176917616,6095.33333333333,73.0,4747.25490196078
1.07897043586277,6311.0,53.0,7073.77912087912
1.28429251725007,3981.5715,171.0,2941.7888
1.30961869274625,5168.6858,205.0,2950.07745173745
1.02412052025323,4781.33333333333,60.0,5388.375
1.19392316970841,5867.25,150.0,5806.16666666667
1.23123998614849,14447.25,77.0,10416.0
0.500379883172835,6150.5,130.0,3027.76923076923
0.812880718412123,11049.3333333333,78.0,2494.78260869565
0.578717978916037,5085.0,43.0,2709.54
1.25103426058236,12074.25,114.0,8749.88235294118
1.33727512862318,5125.4858,205.0,2995.54870037132
1.51319688461399,5505.40483333333,171.0,2727.7413125
0.933498059704574,16540.6666666667,32.0,16540.6666666667
1.33842893236474,5224.2858,205.0,3142.00023076923
0.517938945331109,10578.5,24.0,8878.48
1.01540712310099,4235.85725,205.0,4090.6858
1.55835096787503,5038.23816666667,205.0,5499.40414285714
0.693147180559945,7310.0,11.0,7310.0
0.638148882276867,3366.0,145.0,3144.8
0.621505872347706,16420.0,10.0,13350.0
1.27056863646939,8192.75,139.0,7607.20111111111
1.51690799636479,4368.90483333333,205.0,3016.36124806202
1.37945342405812,7887.25,33.0,7458.95714285714
1.463390570845,6194.8,161.0,5627.76666666667
1.2247501848213,4033.4858,205.0,3099.38641737125
0.94100130782326,13276.3333333333,77.0,7912.21088435374
1.47611778493711,4106.5715,205.0,2977.40633230532
1.27890455582128,4069.0858,205.0,2957.79886089644
1.15828309862741,3256.2858,205.0,4613.76627272727
0.0,22590.0,0.0,22590.0
0.94100130782326,13276.3333333333,77.0,8771.90476190476
1.18329150721475,3262.2858,171.0,1833.01611111111
1.00422768242817,6193.33333333333,80.0,7909.25
1.4793148779816,4611.90483333333,205.0,2986.96176923077
1.09120506335897,4191.425,196.0,4656.95044444444
1.37304839174241,5828.4858,199.0,5079.84475
0.771702225515271,3536.85725,205.0,2382.78776028084
1.20271341431717,4103.5392,177.0,3582.7792
1.01540712310099,4235.85725,205.0,3003.26202034429
1.02662160472379,4428.85725,205.0,5592.20414285714
0.0,4819.0,0.0,4819.0
1.33216903974058,6502.75,139.0,6187.1336
0.682666201330255,8545.0,13.0,7433.5
1.03358767106827,1722.0,103.0,2180.83333333333
1.62200433060026,5737.91842857143,171.0,3511.3376875
0.540585195364961,8486.66666666667,107.0,12400.0881834215
1.02538153140938,5384.35725,205.0,3344.41935019455
0.674983707458461,8815.0,23.0,7156.75
1.45428855394264,6452.8,159.0,5649.26666666667
0.64824786977011,9267.0,37.0,8348.33333333333
0.659639906868205,9018.5,21.0,11107.85
0.771702225515271,3536.85725,205.0,2446.5374
0.972198509664923,6270.66666666667,130.0,2773.40846153846
1.41713512335629,4565.5715,171.0,3073.2688
1.42506722354705,4092.0715,205.0,3143.24571376665
1.2247501848213,4033.4858,205.0,3084.91070778278
1.01540712310099,4235.85725,205.0,3050.98591573927
1.08554841208475,5449.10725,147.0,5331.00475
0.686536000949867,5323.80966666667,158.0,3283.67371428571
0.629835807096818,15865.0,13.0,12006.2727272727
1.22537098925351,4525.0,145.0,4911.33333333333
1.00019165687483,3713.33333333333,60.0,3142.64285714286
0.837854286793979,10026.6666666667,131.0,6483.0
0.547008387738127,13765.5,18.0,16183.6666666667
1.45681395390783,5923.0,150.0,5769.21666666667
1.47611778493711,4106.5715,205.0,5933.19141509434
0.589199648938785,4220.0,60.0,5165.0
1.47454797046112,4673.5715,205.0,2910.41253846154
0.997738886909769,4449.60725,205.0,5347.5715
1.40740783076287,5795.23816666667,171.0,3312.14307142857
0.450862343538263,9022.80966666667,132.0,9057.43106
1.16506544127006,5174.2858,205.0,5427.93655555556
0.633064428702285,15650.0,2.0,14361.2
1.32607033682509,8549.4,81.0,6649.13365853659
0.935102546091411,7066.66666666667,103.0,5955.0
1.09018174494205,7912.5,133.0,6797.75
0.553009473856192,14875.0,14.0,18256.4
1.29874735414806,6969.4858,205.0,3403.75679208616
1.5224013508469,4709.5715,205.0,2976.79257142857
1.32454830505054,4617.8858,205.0,3085.15839285714
1.47435013662169,4678.0715,205.0,3279.40255102041
1.06300079970061,2463.8035,145.0,2374.93741666667
1.43087690418213,5373.4,139.0,6117.8552
1.7577952732799,6291.428625,205.0,5556.54753926702
0.679865841401964,4893.75033333333,142.0,3467.101
0.914238372223725,4533.33333333333,87.0,7079.71
1.03401612116771,4956.10725,205.0,3241.36819874313
1.44346385047425,3566.23816666667,146.0,2227.14053508772
1.32221306724433,4816.6858,205.0,3144.09546666667
0.0,6511.0,0.0,6511.0
0.556011524483064,12770.0,51.0,9896.8
0.681083120892871,7705.5,54.0,6869.35
1.19605752675135,10817.0,87.0,7255.81666666667
1.4813291435311,3672.23816666667,205.0,4891.91842857143
0.642601483855084,8622.0,18.0,10796.4
1.54120055863692,5233.0715,183.0,2746.27662784966
1.47611778493711,4106.5715,205.0,2982.89628879834
1.62834988697008,5914.48985714286,171.0,5451.5429
1.5089802586269,6870.5715,171.0,3231.4145
1.03312880053102,4654.35725,205.0,2982.21371428571
0.693000169342935,6007.0,35.0,6072.54545454545
0.673108590317593,5775.33333333333,198.0,4017.66666666667
1.01632733075718,3389.025,211.0,5456.20431792976
0.336076641692107,10755.0,126.0,10755.0
0.692162938991049,6999.5,29.0,7154.75
0.579026306498283,8478.5,3.0,4745.29
0.669615478319558,9325.0,2.0,7390.6
1.19001439294508,4491.75,139.0,5930.08
1.30961869274625,5168.6858,205.0,2944.00966001535
1.13937944437554,5511.0858,205.0,2982.13116666667
1.01540712310099,4235.85725,205.0,3061.62267857143
1.14055623049801,7592.6858,205.0,2994.24205683564
1.47611778493711,4106.5715,205.0,3025.15883765384
0.86200606171722,4263.33333333333,131.0,5485.13089005236
0.878365336059314,2804.625,211.0,2637.99936363636
1.2247501848213,4033.4858,205.0,3106.54656548536
1.06584780498507,6529.33333333333,30.0,6424.55
0.0005040489337107,980.04495,34.0,653.393266666667
1.32275549533885,4790.6858,205.0,5531.91842857143
0.698282251448417,8380.0,142.0,4420.33333333333
1.16506544127006,5174.2858,205.0,5244.44902857143
1.45637301625302,5721.8,129.0,6071.08
0.676601754113298,5035.80966666667,147.0,3036.81657142857
1.62666728581842,5851.20414285714,171.0,5376.57504132231
0.530713902229333,5515.0,111.0,5515.0
0.941089204015944,3577.825,153.0,3969.49648
1.38556392881367,4910.5715,171.0,2949.47715384615
1.02888999364195,5255.60725,205.0,3428.16213333333
1.45290933601673,6507.0,159.0,5702.83333333333
0.422250989436353,2628.66075,146.0,1664.83993103448
0.954921774064307,10838.0,38.0,18256.44
0.653373489884749,6694.5,95.0,6085.8940397351
1.30578821965704,4596.2858,183.0,2930.67942857143
0.465175934385867,5000.47633333333,171.0,2519.388
1.30954321277507,5170.2858,205.0,3155.95146666667
1.21828823769393,3698.6858,205.0,3151.7436
0.674603511797293,1896.0,198.0,2225.33333333333
1.41149519677102,5057.23816666667,205.0,3385.72213333333
1.47973019992341,4529.5715,205.0,3004.95205721605
0.689957539769413,20920.0,8.0,21721.6
1.63376069558585,4933.347,171.0,2985.1088
1.32221306724433,4816.6858,205.0,3144.09546666667
1.47611778493711,4106.5715,205.0,5888.90483333333
1.42725735977606,5373.5715,174.0,2969.2288
1.01540712310099,4235.85725,205.0,3063.81009363831
1.02548295998367,12023.3333333333,37.0,8521.13333333333
1.16177435651007,4584.2858,171.0,5715.178625
1.01540712310099,4235.85725,205.0,2952.46176923077
0.426806174580476,6064.0,78.0,2214.60869565217
0.513305445308248,3610.417,142.0,4945.83586631016
0.997634324218115,12409.0,38.0,10199.5366666667
1.29273156166767,5503.4858,171.0,3135.61581818182
1.33139420774013,4971.0858,205.0,5572.70414285714
1.32377545514855,5790.4858,205.0,3254.65792307692
0.656132670522503,8092.0,54.0,6618.44897959184
1.51690799636479,4368.90483333333,205.0,2910.86176923077
1.20787806804766,3895.0858,171.0,5163.45225
1.04268390305573,5401.0,150.0,5619.16666666667
1.01540712310099,4235.85725,205.0,3082.53015066523
1.43350982705334,4926.90483333333,199.0,3138.9888
1.09044989417764,5238.85725,190.0,5442.9128961039
1.32454830505054,4617.8858,205.0,5576.06128571429
1.27357359482288,3914.6858,205.0,2929.82165625
0.681705350062945,5308.5,5.0,5308.5
1.51533986537389,6965.23816666667,171.0,6980.67673684211
0.690026055129586,6775.0,33.0,6737.80748663102
0.340803462544618,1681.143,128.0,1364.95942857143
1.28825864465928,6629.0858,205.0,3683.1395
0.657658893104507,9780.0,12.0,11075.0
1.44449104612909,3532.23816666667,205.0,2908.66704347826
1.61959035220935,8044.06128571429,183.0,6169.366125
0.390450041990847,1870.86625,150.0,1999.84714285714
1.01540712310099,4235.85725,205.0,3022.17120472441
1.14807618728792,3741.0858,171.0,2946.67942857143
1.27614721403569,3928.6858,205.0,3167.08116666667
1.03312880053102,4654.35725,205.0,2969.03371428571
1.32393024336346,4716.6858,205.0,3040.84946153846
0.0030295781879298,2623.303725,123.0,4080.27299444444
0.97786159649685,6501.35725,205.0,3591.24457177616
0.995982779568411,4434.35725,171.0,2961.47371428571
1.52115209277783,4298.23816666667,205.0,5430.147
1.36935777719762,7891.0,62.0,8308.2
1.33822666565727,5392.8858,205.0,3210.44115900234
0.658923351913024,9880.0,17.0,8595.0
0.97786159649685,6501.35725,205.0,3689.9645
1.16177435651007,4584.2858,171.0,5536.428625
1.07897043586277,6311.0,53.0,7003.7125
1.11188323145316,10155.0,93.0,8715.71428571429
1.07897043586277,6311.0,53.0,6735.8932038835
1.37644329518753,7261.25,43.0,7446.87714285714
1.08216944077673,2299.33333333333,58.0,2379.66666666667
1.05204516211993,8569.0,114.0,8028.47058823529
1.38016830772077,6112.2858,185.0,3370.98657142857
0.0,535.0,0.0,535.0
1.30020285201444,5329.0858,171.0,5180.98725
1.30961869274625,5168.6858,205.0,3156.1488
0.693000169342935,6007.0,35.0,6052.114
1.30020285201444,5329.0858,171.0,2951.20514285714
0.993151543990493,10936.3333333333,97.0,9407.0
0.66389649173122,6346.5,53.0,6444.0
0.358211395480761,6700.0,38.0,9275.0
1.39916312710462,4405.23816666667,205.0,5547.428625
1.03394342452532,5169.0,53.0,6147.67484662577
1.0903632453347,3950.025,153.0,4937.1105875
1.03465134581356,5150.0,129.0,3167.82608695652
1.08154854910822,8948.0,74.0,14709.716
1.06040236754628,3284.0,145.0,3284.0
1.08833378265837,2152.66666666667,78.0,2212.66666666667
1.64274720996618,4044.77557142857,205.0,2756.26176923077
0.955171794127203,3020.625,211.0,2063.75
1.52858974399311,7165.23816666667,171.0,6590.178625
1.29273156166767,5503.4858,171.0,5923.23816666667
1.53402955449836,5985.5715,190.0,2925.30228571429
0.645545656699082,8805.0,12.0,10961.0
0.638559988805065,14540.0,31.0,16126.6666666667
0.588456604651569,15565.0,18.0,14865.5
1.30957873721684,4975.4858,171.0,2972.4645
1.30423471341896,4840.8502,139.0,4247.88945360825
0.97786159649685,6501.35725,205.0,3575.6145
1.04466249045997,13440.0,25.0,11166.875
0.996299613944757,13503.0,8.0,10779.0
1.19608457899337,3809.0858,171.0,4695.94809090909
0.955581176423703,7036.66666666667,131.0,5628.75
1.01540712310099,4235.85725,205.0,2961.56989506173
0.579026306498283,8478.5,3.0,4626.145
1.25135710511204,5015.52083333333,164.0,4154.78182
0.818835070659628,11577.0,106.0,8565.52631578947
0.690570314189968,5734.5,70.0,5597.33333333333
0.692589794769699,12880.0,35.0,13023.3333333333
0.8518778126394,5954.33333333333,142.0,3692.63333333333
1.09406669627001,6441.33333333333,35.0,6163.95
1.02969877174369,10843.3333333333,55.0,10275.0
1.33040576036897,8095.90483333333,205.0,5698.22544444444
0.913337617559597,5726.66666666667,103.0,5951.42857142857
1.33850379136385,5324.2858,205.0,3144.89253846154
1.09044989417764,5238.85725,190.0,5238.85725
1.32882871436368,8217.75,81.0,9416.4
1.41713512335629,4565.5715,171.0,3002.1288
1.15163653898651,4157.4858,205.0,2371.2534
1.01540712310099,4235.85725,205.0,2970.73441795666
1.16506544127006,5174.2858,205.0,3346.76213333333
1.25198480542313,5841.0858,183.0,2914.67371428571
0.687846096678338,10901.5,26.0,11275.3333333333
0.581714508746195,11380.0,29.0,9623.33333333333
1.16177435651007,4584.2858,171.0,2920.77120634921
1.3180416651861,4963.4858,205.0,2949.95561538462
1.37945342405812,7887.25,33.0,7544.14285714286
1.204203806914,5673.5,159.0,5677.0
1.28135857989549,10496.0,139.0,9499.18032786885
1.05744432542485,7835.66666666667,46.0,7988.85714285714
1.17244840530913,11505.25,141.0,10272.7777777778
0.676601754113298,5035.80966666667,147.0,3027.30667017944
0.924924252570253,6658.66666666667,94.0,7464.4
1.433358029021,4915.23816666667,174.0,2940.6162214941
0.954145400573315,3775.35725,205.0,2266.63415625
1.05124863533088,17583.3333333333,13.0,15134.5
1.38029346897801,5470.23816666667,171.0,3380.88116666667
1.09220890814251,7463.66666666667,61.0,7791.725
1.37463185363633,5971.0858,190.0,5290.15725
1.30954321277507,5170.2858,205.0,5481.17557142857
0.0012184903872448,5140.6255,134.0,6853.75033333333
0.836188698648387,10552.3333333333,120.0,11960.8
0.936160519364333,4933.33333333333,142.0,3165.33333333333
0.692642351544165,6310.5,35.0,6243.66666666667
1.25128278508726,7180.0,84.0,7963.52
1.04617176917616,6095.33333333333,73.0,4805.02446982056
1.57399019533572,5691.63271428571,205.0,5563.51982543641
1.03312880053102,4654.35725,205.0,3012.80171919771
0.448571115781354,13516.0,32.0,18942.4
0.66389649173122,6346.5,53.0,6346.5
0.934070973667981,4741.66666666667,162.0,5375.95402298851
1.37554416575511,5687.2858,199.0,3130.79058273381
0.692905331795511,11595.0,2.0,11360.4
1.41713512335629,4565.5715,171.0,5686.181125
1.37860348542014,7367.25,70.0,7448.08857142857
0.51059861501706,5615.0,41.0,4520.0
1.41211873118102,5710.23816666667,171.0,2948.22631921488
1.16177435651007,4584.2858,171.0,2916.50451020408
1.13839938190114,5303.75,145.0,7811.29032258064
1.61536276148021,5163.347,171.0,6149.15877777778
0.689999260003159,5781.5,2.0,5781.5
1.48015692019983,3726.5715,146.0,2500.199625
1.32221306724433,4816.6858,205.0,3058.33203514377
1.11171614422422,4029.75,80.0,5663.1
1.43648966799883,5624.23816666667,205.0,3345.31413333333
0.669615478319558,9325.0,2.0,7713.0
1.61168724992165,4631.553625,205.0,2488.58555555556
1.32221306724433,4816.6858,205.0,3147.4928
1.01540712310099,4235.85725,205.0,3036.51017088608
0.793680924093842,11046.3333333333,114.0,6933.54166666667
1.05829992652928,8042.0,93.0,10072.375
1.46712411834976,5200.2,166.0,5025.63333333333
1.19001439294508,4491.75,139.0,6002.7996
1.01540712310099,4235.85725,205.0,3102.75689005659
1.28825864465928,6629.0858,205.0,3649.84767954911
1.32221306724433,4816.6858,205.0,2966.87287596899
1.08726541589885,7261.33333333333,62.0,8219.85
1.30957873721684,4975.4858,171.0,2933.75942857143
0.643257871748025,9480.5,33.0,6956.425
1.33421559656022,5632.4858,205.0,3285.89613178295
1.60685357866682,5533.347,171.0,3076.76105960265
1.09060991131509,5665.10725,158.0,3275.878
1.32221306724433,4816.6858,205.0,2951.06176923077
1.08025804028922,7067.66666666667,73.0,8036.43
0.980032757214696,7183.33333333333,80.0,7872.0
1.01540712310099,4235.85725,205.0,3017.42161006289
0.532499094387005,10734.5,97.0,8762.66666666667
0.322366850127945,2467.379725,142.0,1272.89718356164
1.47382273174509,4188.90483333333,205.0,2963.33869230769
0.692249181189585,2360.0,20.0,2269.6
1.30954321277507,5170.2858,205.0,2951.98176923077
1.37463185363633,5971.0858,190.0,5258.09475
1.16177435651007,4584.2858,171.0,2953.4288
1.35843303441821,5426.4858,164.0,3204.28085714286
1.45963598200239,6299.8,161.0,5642.43333333333
1.01540712310099,4235.85725,205.0,2959.28759676176
1.28901904858813,5223.25,69.0,6736.85
1.32914207378032,8089.0,83.0,9160.95
0.97786159649685,6501.35725,205.0,3689.9645
0.277105704122899,11649.0,65.0,5115.0
1.02538153140938,5384.35725,205.0,3305.84638461538
0.676601754113298,5035.80966666667,147.0,3021.71514072495
0.689143976897549,6710.0,26.0,6410.0
1.19319494343813,4772.4858,205.0,3319.58562460568
1.08833378265837,2152.66666666667,78.0,2179.33333333333
1.2147410447832,4384.4858,205.0,3167.37715384615
1.66202191588308,4482.48985714286,171.0,2754.885875
0.490676352346477,6370.0,103.0,6370.0
0.975346505063122,5771.33333333333,128.0,4893.5
1.32221306724433,4816.6858,205.0,3048.59667515924
1.16572419702814,7248.6858,205.0,5925.06128571429
1.55739473829368,7644.48985714286,171.0,5621.6429
0.490676352346477,6370.0,103.0,7673.33333333333
1.17964803465077,5195.0,89.0,6140.264
1.00497223301235,12521.0,51.0,10352.951951952
0.225550205757538,7195.0,72.0,10364.5
0.665581639025596,6946.5,73.0,7758.25
0.402220694152661,6581.5,56.0,6581.5
1.33621351027684,5402.4858,205.0,3201.681
0.652611149491441,4365.33333333333,156.0,4277.17647058824
1.2247501848213,4033.4858,205.0,3053.79595148001
1.13937944437554,5511.0858,205.0,5504.26376923077
0.676601754113298,5035.80966666667,147.0,3023.00365870307
1.31190724658261,5118.6858,205.0,3048.87715384615
1.4308317611489,4804.23816666667,171.0,2809.8288
0.589199648938785,4220.0,60.0,5165.0
0.674603511797293,1896.0,198.0,2225.33333333333
1.03449529359397,4870.35725,205.0,3223.84774515879
1.3221966308157,4574.4858,199.0,4709.73225
1.02342186079968,5447.85725,205.0,3398.55368553459
1.08949153281323,4301.025,191.0,5375.8706
0.865123614405976,4819.0,129.0,5611.6
1.14015590687533,3120.2858,171.0,3454.53794117647
1.46453400996318,6113.6,159.0,5666.66
1.40821838522103,6567.5715,205.0,6130.75241666667
0.674603511797293,1896.0,198.0,2236.51612903226
0.530713902229333,5515.0,111.0,4496.66666666667
0.465175934385867,5000.47633333333,171.0,2519.388
1.01540712310099,4235.85725,205.0,2982.27018104118
0.683593225913322,5188.0,76.0,5699.42857142857
1.41211873118102,5710.23816666667,171.0,3484.1251875
0.642935241068945,6521.0,14.0,8565.902
1.16506544127006,5174.2858,205.0,3195.48894736842
1.0626215893737,9810.0,33.0,8793.57
1.09091074147032,5153.10725,158.0,6441.0268125
0.675681782061032,1905.0,127.0,2158.57142857143
0.740070854823908,4072.093,152.0,2612.49125
0.978713047595622,4015.85725,171.0,2625.33050537634
0.64331768756735,6320.3633,153.0,8216.77709354839
1.08892790263583,5572.60725,199.0,3183.69552360515
0.97786159649685,6501.35725,205.0,3575.6145
1.07370830255198,2193.33333333333,83.0,2218.0
1.30954321277507,5170.2858,205.0,3055.59349044586
1.37991779980205,5960.0858,158.0,3274.19514285714
1.32221306724433,4816.6858,205.0,2948.26176923077
0.810419299342418,10951.6666666667,39.0,9868.62068965517
1.46568657922646,4845.90483333333,205.0,2962.11252263887
1.03401612116771,4956.10725,205.0,3174.07715384615
1.29273156166767,5503.4858,171.0,3240.63755697356
1.16177435651007,4584.2858,171.0,5536.428625
0.604022924625708,9890.47633333333,140.0,5395.45481818182
1.6124155183148,5371.91842857143,171.0,5169.63271428571
1.35515017771182,8512.25,62.0,7667.36363636364
1.09060991131509,5665.10725,158.0,3276.79514285714
0.783301695498845,10464.3333333333,128.0,8589.1
0.921543629254729,8616.66666666667,141.0,6421.5
0.997634324218115,12409.0,38.0,10320.82
0.658923351913024,9880.0,28.0,9023.33333333333
1.03312880053102,4654.35725,205.0,3001.04228571429
0.932270621345763,6793.33333333333,105.0,7626.0
1.09593253871666,6953.33333333333,33.0,6775.0
1.4624008813169,6164.4,155.0,5712.44
0.429415910820149,8148.33333333333,90.0,11313.3333333333
1.08554841208475,5449.10725,147.0,3049.228
0.767921552614343,9935.66666666667,105.0,9935.66666666667
0.452181737099035,3913.80966666667,95.0,4091.42872727273
1.09593253871666,6953.33333333333,33.0,6771.77062374245
1.59397426500102,6268.20414285714,205.0,3701.7120074174
0.771702225515271,3536.85725,205.0,2473.0774
1.4597187360893,5330.2,161.0,5081.29166666667
1.02969877174369,10843.3333333333,55.0,12295.0
1.04346591755424,8243.0,95.0,6622.85748792271
1.16177435651007,4584.2858,171.0,5536.428625
0.531885567591924,14535.5,26.0,10523.25
1.30961869274625,5168.6858,205.0,2951.90792307692
0.776555091957727,10156.3333333333,74.0,8199.75
1.32454830505054,4617.8858,205.0,2990.30121374046
1.2247501848213,4033.4858,205.0,3093.20208584687
1.29743840173419,5676.2858,171.0,4006.24622222222
0.686403143943548,18835.0,12.0,19927.5
0.995982779568411,4434.35725,171.0,3006.46530147895
1.32221306724433,4816.6858,205.0,3151.37546666667
1.32440300990621,4569.4858,205.0,2860.78176923077
0.64213987129934,9131.5,46.0,8464.23076923077
1.9542965723777,6429.49211111111,174.0,3076.93407692308
1.30957873721684,4975.4858,171.0,2960.43371428571
1.32221306724433,4816.6858,205.0,3007.75574509804
0.864623746637308,9463.33333333333,113.0,6593.71638141809
0.587888574352885,1558.0,176.0,2193.14285714286
1.41211873118102,5710.23816666667,171.0,5720.94348370927
0.616246989178625,4405.0,53.0,5257.5
1.30020285201444,5329.0858,171.0,2961.288
0.685322032604121,7023.5,38.0,6154.775
0.677102977395792,8900.0,9.0,7691.6
1.6023909615029,5685.06128571429,171.0,2979.08728125
1.01540712310099,4235.85725,205.0,5481.91842857143
1.32673237508435,4601.5715,205.0,2644.84944444444
1.30020285201444,5329.0858,171.0,2936.06228571429
1.35875568785555,8050.0,33.0,6870.7125
1.3180416651861,4963.4858,205.0,2947.44946153846
0.68999604777976,7940.0,53.0,7948.4
