superconduct/table50.range_ElectronAffinity,superconduct/table50.wtd_mean_ElectronAffinity,superconduct/table50.wtd_range_ElectronAffinity
91.1,77.7021,64.2139
179.3,102.206194690265,80.6300884955752
141.0,96.4665625,71.1796875
118.0,19.084,3.833
75.63,46.803625,38.927625
15.9,36.35832,35.72904
127.05,108.895222584148,73.7936249418334
6.9,14.827,11.733
138.63,106.947346938776,72.5777142857143
127.05,109.803846153846,76.3346153846154
127.05,84.8017857142857,47.5232142857143
75.63,43.4884,31.3356
127.05,81.5942857142857,49.0585714285714
161.3,141.42378,95.09
0.0,1.5,0.0
90.4,113.86343792633,94.7586630286494
83.6,114.2,88.45
1.2,16.024,15.336
16.1,100.75,8.05
153.9,20.996,17.924
138.63,73.5216,50.0484
141.0,111.939,75.995
62.3,52.6,20.7666666666667
127.05,111.97226173542,80.9566145092461
127.05,108.972727272727,73.5588932806324
135.97,97.98,79.5628571428571
62.3,50.1391608391608,21.7832167832168
141.0,90.03075,71.207
8.1,52.0595,51.6195
312.3,80.6925,28.5125
155.3,160.2804,120.2364
127.05,111.639585714286,80.9474142857143
127.2,87.15,31.8
179.3,100.915208333333,86.94
90.3,153.528125,35.378125
222.8,57.2,54.95
141.0,106.202825745683,75.3649921507064
141.0,92.1625,71.11875
141.0,81.5404285714286,51.3642857142857
127.2,81.7166666666667,29.25
135.97,109.909411764706,83.0552941176471
157.3,125.6,52.4333333333333
127.05,108.664307692308,76.1289230769231
127.05,108.118307692308,76.1215384615385
278.0,149.16,70.3
138.63,68.2733333333333,31.1993333333333
346.63,162.490437956204,101.290583941606
141.0,79.7542857142857,50.5185714285714
53.7,40.825,27.31875
138.63,113.3079,75.9871
138.63,73.8527375,29.5541375
146.9,60.525,36.5475
9.5,48.9333333333333,20.5333333333333
128.57,66.4173333333333,54.5653333333333
76.5,81.3219481340923,61.8051865907653
135.97,111.8935,81.2886428571429
138.63,105.227222222222,78.7366666666667
124.3,117.53,76.145
135.97,88.626,84.194
138.63,105.656866666667,75.7926666666667
139.95,146.653125,144.721875
85.3,165.792,85.728
75.3,105.2,1.59999999999999
138.63,110.73768666492,77.1245087765261
141.0,108.622769230769,76.7238461538462
138.63,105.78394,75.78586
141.0,99.1723846153846,76.6730769230769
138.63,108.144447346086,77.2499510347979
56.1,102.14,71.4870588235294
135.3,76.39575,31.798
127.05,108.489010989011,72.9631083202512
141.0,108.026655896607,76.7223632587122
127.05,109.542834890966,75.7772585669782
93.0,113.118120237087,80.7162009596387
127.05,99.315,82.41
161.3,132.911,94.026
135.97,100.005769230769,75.475
68.6,65.6961038961039,34.174025974026
83.1,78.375,50.18
117.9,86.5111111111111,69.3333333333333
136.5,146.2,109.4
135.97,111.779214285714,81.2886428571429
127.05,108.988785769528,73.9849187935035
295.0,169.641666666667,84.7458333333333
108.4,150.238095238095,145.761904761905
136.3,140.169318181818,54.2136363636364
62.3,50.6533333333333,26.0653333333333
138.63,106.147733333333,75.7936
127.05,112.727857142857,81.2078571428572
105.9,113.04,73.44
138.63,97.5529182879377,75.6618677042802
127.05,80.6,46.9714285714286
127.05,110.738461538462,76.1365384615385
135.97,111.944107142857,81.3119642857143
138.63,111.596702047005,77.5608036391205
127.05,110.738461538462,74.3538461538461
0.0,108.8,0.0
141.0,82.2457142857143,50.085
138.63,108.256863636364,77.3226818181818
346.63,159.955942857143,99.212
105.5,150.37619047619,145.62380952381
127.05,109.169230769231,74.3538461538461
135.97,71.5930769230769,23.4782051282051
141.0,95.6909836065574,72.3073770491803
93.0,112.711428571429,80.0028571428571
325.63,99.706357615894,74.5301986754967
312.3,76.85,27.7625
91.0,113.271428571429,80.325
86.1,74.685,74.235
138.63,101.182352941176,74.9858823529412
169.0,144.833333333333,110.066666666667
127.05,110.417637917638,73.6655011655012
138.63,73.826375,29.0495
135.97,107.61828358209,77.7194029850746
68.6,44.658,37.986
127.05,107.836,71.628
127.05,95.2,74.9181818181818
127.05,102.681,70.9557142857143
128.57,73.0483333333333,63.1216666666667
124.3,84.1977777777778,56.0577777777778
138.63,103.74593602517,74.8418982695333
179.3,106.85,89.65
148.87,107.075428571429,70.9235
138.63,106.383,75.871
21.7,46.9788,32.63
135.97,111.375428571429,81.3541428571429
138.63,106.473766666667,75.8839
135.97,97.98,79.5628571428571
127.05,113.613333333333,83.44
141.0,89.902375,71.1855
26.7,19.3,18.3
72.97,42.5588,30.494
83.0,76.045,22.765
127.05,112.116285714286,81.1637142857143
21.7,48.0112,38.9104
165.4,113.8,82.7
26.7,19.3,18.3
119.65,111.155555555556,55.2537037037037
138.63,108.338527075812,78.0959350180505
49.5,96.5325,78.3165
99.0,152.1,77.94
141.0,54.56,39.8833333333333
134.0,52.6685823754789,29.1992337164751
138.63,111.243764258555,77.3632699619772
108.9,151.771428571429,108.114285714286
91.0,113.271428571429,80.325
64.05,46.0326,29.7606
0.0,111.2,0.0
82.0,100.733333333333,2.86666666666666
141.0,110.842085714286,81.4221428571429
32.9,52.6666666666667,22.9
138.63,106.201466666667,75.8452
127.05,106.770636363636,90.1483636363636
127.05,109.177906976744,75.8341085271318
75.1,70.05,37.55
278.0,154.77,70.3
349.0,116.438364779874,109.748427672956
179.3,105.65,66.443
138.63,109.639307692308,76.6414615384615
127.2,87.47,32.855
75.3,116.783333333333,24.9333333333333
141.0,109.379089506173,76.5208333333333
135.97,110.039759036145,81.6228915662651
136.3,150.965714285714,114.984
76.5,81.48125,58.16875
127.05,83.5142857142857,46.9714285714286
76.5,89.4323,67.3572
138.63,109.120092735703,76.3659969088099
127.05,112.3595,81.2740714285714
101.0,122.505,48.38
135.97,110.858428571429,81.1487142857143
138.63,106.690186666667,75.80134
135.97,78.9728571428572,44.3814285714286
127.05,107.891373801917,71.741214057508
127.05,109.169230769231,74.3538461538461
121.4,121.26,54.78
83.0,67.6777777777778,46.79
147.0,133.5,91.0714285714286
127.2,81.7166666666667,34.6575
21.1,45.6086956521739,25.6739130434783
127.05,80.6,46.9714285714286
123.1,144.162857142857,110.817142857143
295.0,170.866666666667,98.3333333333333
79.1,47.723,41.499
72.4,100.372,14.972
157.3,130.466666666667,52.4333333333333
59.7,100.583,61.913
82.9,150.668686868687,42.9676767676768
141.0,85.186625,35.58
78.5,29.06,21.474
127.05,107.640788415125,71.2288817377313
138.63,112.8316,75.9484
133.4,111.34375,39.74375
138.63,67.7175,35.0025
135.97,108.630163084896,76.8446121018138
127.05,110.2994,83.8314
141.0,90.2875,71.0625
138.63,102.875528700906,73.2232628398792
3.6,16.6206896551724,9.86206896551724
91.0,113.187679083095,80.1468481375358
138.63,108.434852024922,75.8961448598131
138.63,105.1836,75.742
138.63,111.135588781487,77.2128231988953
127.05,83.5142857142857,51.0178571428571
131.23,59.1766666666667,43.7433333333333
101.0,109.937931034483,64.1793103448276
135.97,106.902692307692,75.7261538461538
135.97,111.779214285714,81.2886428571429
127.05,110.61583011583,74.8861003861004
138.63,107.829784780938,76.7367025365104
164.0,141.645695364238,129.380794701987
138.63,68.596,35.196
72.97,38.586,14.594
124.3,118.22,77.31125
164.9,144.324621212121,111.929166666667
0.0,1.5,0.0
127.05,110.738461538462,74.3538461538461
127.05,110.467416602017,73.7723041117145
53.3,64.7285714285714,5.98571428571429
127.05,108.083796664019,72.1346306592534
122.1,47.9071428571429,14.3571428571429
35.1,20.47,18.35
76.5,77.8475,63.8925
138.63,73.07875,29.49125
120.57,73.024,46.894
141.0,60.025,28.23
89.4,79.8166666666667,51.05
6.2,30.648,27.72
138.63,106.106159895151,76.8794233289646
105.9,113.04,73.44
127.05,109.23400154202,76.1969930609098
118.4,10.972,8.212
135.97,110.803529411765,83.0552941176471
50.7,75.422,19.154
125.3,75.025,32.845
151.53,133.752857142857,132.647142857143
125.3,66.2571428571429,16.2619047619048
57.4,53.884,43.004
138.63,73.3664375,29.663125
64.05,41.21,22.35
127.05,110.9975,80.6560714285714
72.97,39.986,30.494
138.63,61.2391666666667,38.9991666666667
0.0,17.2,0.0
58.3,63.8854285714286,30.87
138.63,71.9925,52.47
127.05,110.367704280156,74.9610894941634
141.0,107.12,76.7048076923077
78.4,55.859,27.313
141.0,97.6292125984252,75.1181102362205
146.3,103.767346938776,91.6
325.63,110.6375,81.4075
290.17,110.678285714286,40.8931428571428
138.63,109.847692307692,76.4330769230769
141.0,88.23875,71.08125
78.0,45.0894,31.788
161.3,130.84717,92.81
127.05,108.091666666667,68.675
153.9,99.48,67.8
95.6,33.0,19.35
124.3,76.8555555555556,28.1666666666667
56.7,84.025,30.775
187.4,133.756209150327,126.080392156863
93.0,112.957142857143,80.5457142857143
187.83,68.77,39.0516666666667
169.0,145.082724252492,133.488704318937
127.05,112.058441558442,75.294499618029
153.1,147.085714285714,108.228571428571
43.6,30.3,21.8
135.97,77.4465833333333,26.59
28.8,42.3,31.95
164.9,139.266666666667,105.026666666667
141.0,92.7382165605095,72.4585987261146
138.63,69.0723,35.455
54.3,187.683333333333,102.383333333333
21.7,47.6515,35.1875
141.0,106.129829457364,76.1856976744186
135.97,112.239607142857,81.3586071428571
155.1,141.015454545455,103.565454545455
135.97,110.701714285714,81.0554285714286
127.05,110.742857142857,74.1321428571429
113.9,163.533333333333,105.133333333333
86.1,44.55,43.05
138.63,65.4147619047619,39.0452380952381
141.0,90.4825653798256,71.3293897882939
127.05,78.6464285714286,44.775
78.5,31.615,12.845
141.0,110.027728571429,81.4157142857143
138.63,106.213263296126,76.8000656598818
138.63,62.6155555555556,41.7711111111111
57.4,45.848,30.488
200.0,80.6524475524476,47.7608391608392
157.3,162.756,135.036
135.97,112.208914285714,81.3539428571429
2.0,49.522,48.389
83.6,113.028390596745,45.5419529837251
138.63,106.292233333333,75.8581
141.0,90.2875,71.0625
52.6,79.447095,51.170145
135.97,110.803529411765,83.0552941176471
135.97,110.803529411765,83.0552941176471
91.0,113.271428571429,80.325
19.1,44.725,29.525
127.2,81.7166666666667,34.4
94.1,116.378,78.724
179.3,106.85,89.65
127.05,107.069,90.504
124.3,76.8555555555556,28.1666666666667
179.3,104.485844748858,83.3643835616438
127.05,108.780155642023,73.5583657587549
59.3,93.98315,81.3901375
138.63,118.459385665529,81.6404436860068
127.05,112.213571428571,81.2078571428572
135.97,77.1680833333333,30.4875
127.05,110.487795575896,75.7723112128146
91.0,113.268685714286,81.3799285714286
127.05,110.738461538462,74.3538461538461
59.3,93.975,69.225
58.3,74.6375,25.5625
141.0,100.572769230769,76.6534615384615
85.6,86.02,44.14
148.87,126.632763157895,86.9151315789474
64.05,56.97,28.71
117.9,82.8186,67.4324
82.9,150.25,41.45
0.0,72.5,0.0
141.0,108.229907264297,76.4049459041731
138.63,64.5333333333333,31.1993333333333
138.63,106.019933333333,75.8194
132.9,113.203448275862,76.2448275862069
153.9,27.78,16.42
127.05,110.738461538462,75.1461538461538
14.4,29.3076923076923,22.7538461538462
64.05,41.77,28.71
135.97,106.602325581395,75.208527131783
138.63,110.372076923077,76.701
138.63,73.07875,29.49125
138.63,105.475333333333,75.742
37.8,82.85,27.25
135.97,111.355705882353,83.1705294117647
127.2,81.1726666666667,37.004
79.1,47.941,43.033
127.05,111.0112,75.8165333333333
127.05,108.51646090535,69.5864197530864
138.63,100.2153125,71.1290625
141.0,97.08,71.221875
87.35,48.9604,28.71
179.3,96.564,35.172
135.97,88.626,84.194
59.4,38.1,8.9
34.8,38.35,20.8303571428571
133.4,65.4066666666667,33.2366666666667
138.63,109.612880671224,76.0466904909882
170.2,121.7,85.1
98.9,61.1666666666667,23.5666666666667
127.05,108.38188976378,72.744094488189
138.63,100.683882352941,75.0314117647059
153.9,99.0858006042296,68.2779456193354
85.6,108.42,44.14
138.63,83.4024428571429,51.0374142857143
278.0,149.16,78.54
127.05,110.738461538462,74.3538461538461
91.0,113.271428571429,80.3985714285714
80.5,164.866666666667,90.7333333333333
141.0,113.456546355272,81.9893842887473
21.7,46.3495,30.2375
127.05,111.907183037646,73.4714409346603
93.0,112.553513129879,81.5598296664301
97.3,140.824,127.576
135.97,104.842165164345,76.725621414914
153.9,99.48,67.8
141.0,111.307228571429,81.4280357142857
88.2,103.461111111111,63.05
138.63,93.4911764705882,82.6852941176471
111.4,113.217514285714,81.3463785714286
126.0,52.81,21.366
138.63,108.049274193548,73.4547580645161
88.2,103.324930747922,62.7249307479224
132.9,108.788157894737,70.4276315789474
135.97,109.032,76.6303076923077
127.05,109.014683153014,74.0378670788253
0.0,1.5,0.0
138.63,80.337,51.2751428571429
127.05,77.6657142857143,47.4685714285714
75.63,41.182,31.026
197.63,105.377142857143,76.2676447876448
127.05,111.695945945946,73.0135135135135
0.0,155.4,0.0
127.05,109.046391752577,74.4555908009516
138.63,68.1831666666667,31.6638333333333
312.3,77.3175,27.40625
96.7,117.43,111.35
141.0,107.767823343849,75.063880126183
141.0,95.8172666666667,75.86
57.3,67.675,14.725
78.5,43.64,33.448
47.1,85.175,24.925
127.2,81.7166666666667,35.2583333333333
127.05,109.169230769231,74.3538461538461
135.97,105.096,73.0552
52.6,53.152,48.964
141.0,90.4501557632399,71.285046728972
138.63,70.428,35.455
64.05,40.846,18.216
138.63,106.801516329705,75.9395412130638
141.0,91.1906800694962,71.5915860014892
76.5,81.726,59.346
20.0,97.6,10.0
127.05,110.738461538462,76.1365384615385
135.97,111.603157142857,81.3990857142857
161.3,143.978,93.418
138.63,98.9826522744796,76.2802621434079
138.63,106.53142,75.78844
127.05,112.116285714286,81.1637142857143
26.7,22.0384615384615,21.3461538461538
123.1,142.153333333333,96.8066666666667
83.0,72.485,36.0625
138.63,105.475333333333,75.742
45.2,39.7502857142857,18.2562857142857
179.3,102.206194690265,80.6300884955752
45.0,52.4513513513513,20.8891891891892
127.2,81.7166666666667,34.4
135.97,88.511975,35.576025
67.8,121.157575757576,32.6727272727273
19.6,50.14,43.64
138.63,62.0154545454545,42.9345454545455
141.0,91.4113924050633,71.9810126582278
138.63,64.5355714285714,33.8701428571429
135.97,95.2283783783784,66.5162162162162
135.97,111.770434409831,81.2711488996856
127.05,109.981947261663,83.0610547667343
138.63,104.4274,75.7936
127.05,110.738461538462,74.3538461538461
62.3,53.8,24.87
76.5,67.2875,37.975
54.9,87.904695,86.322945
91.0,113.271428571429,80.325
0.0,87.6,0.0
136.5,124.125742574257,69.4722772277228
138.63,108.169327073552,75.5380281690141
138.63,106.048266666667,75.742
127.05,110.738461538462,75.9384615384615
127.05,77.0636363636364,46.2409090909091
312.3,75.4475,28.83125
179.3,94.8,80.15
89.4,79.8166666666667,51.05
141.0,111.655285714286,81.4264285714286
135.97,111.779214285714,81.2886428571429
141.0,73.978275,29.7929
19.6,47.2,30.95
127.05,109.782091917591,72.3019017432647
78.6,18.792,16.452
197.63,106.302848344881,76.4715935334873
346.63,159.811857142857,99.3671428571429
141.0,111.6439,81.4268571428571
135.97,111.779214285714,81.2886428571429
135.97,107.353227272727,76.8002727272727
125.3,65.3711538461538,15.7331730769231
127.05,109.988188976378,74.3661417322835
135.97,105.685039370079,74.1488188976378
64.8,86.42,61.3
127.05,110.738461538462,74.3538461538461
222.8,112.9,111.4
14.4,29.3076923076923,22.7538461538462
312.3,78.285,27.05
113.97,71.706,47.4176
127.05,97.4233333333333,44.41
54.9,115.05,27.45
127.05,111.727142857143,80.9871428571429
127.05,80.6,46.9714285714286
135.97,92.656,34.319
127.05,77.3227272727273,50.2863636363636
151.6,149.503658536585,118.606097560976
135.97,103.218703976436,78.5780559646539
127.05,109.169230769231,74.3538461538461
59.6,24.2666666666667,18.425
82.0,109.48,27.272
179.3,100.912807881773,69.3985221674877
138.63,61.7,38.6769230769231
122.9,106.22,71.2
141.0,107.862253846154,76.7191153846154
150.0,137.94,70.3
133.4,93.9457142857143,79.0365714285714
169.0,144.916501650165,131.816171617162
141.0,95.9234299516908,77.2644927536232
169.0,149.16,114.4
141.0,77.5319333333333,30.891
138.63,111.993133333333,75.9742
129.0,120.533333333333,43.0
125.3,72.175,31.325
180.3,188.24,170.64
138.63,99.6281923076923,76.4330769230769
15.9,35.9884615384615,34.3961538461538
135.97,111.963371428571,81.3166285714286
172.2,117.78125,50.21375
127.05,104.5629,69.8874
127.05,111.677111716621,72.9523160762943
127.05,111.570384615385,74.7103846153846
141.0,67.8675,53.353125
346.63,159.955942857143,99.212
133.4,75.8,66.7
127.05,110.888571428571,75.9714285714286
109.7,56.35,54.85
135.97,108.231636363636,76.7774545454545
141.0,96.24,71.15625
135.97,79.9628571428571,50.9192857142857
82.0,100.733333333333,2.86666666666666
127.05,108.001592356688,71.9665605095541
44.9,133.375,67.735
127.05,108.274091627172,72.5236966824644
58.1,78.8411764705882,48.2647058823529
184.3,103.813333333333,38.28
56.1,55.9928571428571,20.4428571428571
127.05,108.029037390613,72.0226730310262
138.63,107.856833333333,75.9355
141.0,107.911559778306,74.8004750593824
0.0,1.5,0.0
28.0,40.0,35.4285714285714
34.2,81.95,28.15
45.4,53.138,52.592
103.3,61.3,41.98
43.6,76.7,54.7
141.0,111.4752,75.992
325.63,98.3216611295681,75.2512292358804
127.05,83.5142857142857,46.9714285714286
153.9,95.67,77.25
49.7,113.734,46.634
127.05,83.5142857142857,46.9714285714286
135.97,110.511428571429,80.4957142857143
138.63,105.475333333333,75.742
151.53,67.9722727272727,48.8568181818182
127.05,108.910852713178,73.8255813953488
135.97,111.337614285714,81.2326714285714
127.05,108.753894080997,73.5046728971963
127.2,87.31,35.8525
138.63,74.44025,29.68475
21.7,44.5434977578475,39.0529147982063
127.05,110.738461538462,74.3538461538461
135.97,112.086142857143,81.3352857142857
127.05,81.5728571428571,49.9714285714286
79.4,53.875,14.025
70.9,66.2333333333333,9.43333333333333
15.2,117.5288,84.8624
135.97,111.472285714286,81.242
43.7,123.366666666667,21.7
153.9,27.78,16.42
91.0,113.103448275862,79.8936781609195
135.97,111.96125,81.3119642857143
141.0,110.009846153846,76.7215384615385
135.97,76.1751428571429,43.8675714285714
153.9,22.5224,17.5856
83.0,73.25,47.35
2.0,49.526,48.187
138.63,65.8014285714286,39.0452380952381
153.9,96.7688527918782,68.8324873096447
75.63,47.05335,39.37
135.97,110.353428638756,75.1359280496426
135.97,103.93175,70.0125
193.9,127.35,96.95
32.73,18.8775,11.4525
131.23,56.4566666666667,43.7433333333333
127.05,110.66499614495,76.2808404009252
312.3,78.285,27.05
59.4,41.9076923076923,1.47692307692308
153.9,27.78,16.42
122.9,93.95,61.45
75.63,46.8252,39.37
342.0,122.703468208093,98.8439306358382
135.97,104.636923076923,76.2015384615385
153.9,129.31,124.17
138.63,108.097818181818,77.6085454545454
325.63,112.529333333333,67.884
328.0,76.4575,32.025
127.05,110.61583011583,76.0791505791506
127.05,112.036333333333,75.9426666666667
62.3,39.745,11.935
138.63,73.1345,29.8784375
138.63,101.14161849711,76.1566473988439
138.63,98.0715384615385,76.4330769230769
141.0,108.804923076923,76.7261538461538
141.0,94.2558333333333,71.125
141.0,69.4146753246753,31.4590909090909
236.8,151.021637426901,67.6384015594542
56.1,71.6625,44.2125
18.4,33.86,19.01
4.3,31.0666666666667,12.2666666666667
77.7,96.8413793103448,66.9931034482759
59.3,94.055,79.54
86.7,87.475,11.225
127.05,109.061673151751,76.263813229572
98.17,65.266,40.574
138.63,105.0072823219,76.4669920844327
127.05,111.617142857143,75.4507142857143
135.97,97.98,79.5628571428571
127.05,111.881571428571,81.0312857142857
128.1,143.558227848101,88.3658227848101
127.05,108.948392036753,76.097549770291
63.7,37.8696428571429,21.1446428571429
138.63,80.6974285714286,51.3304285714286
138.63,109.814021888884,76.3195095899317
127.05,80.0139285714286,49.4025
127.05,111.669066666667,75.4784
138.63,111.767281831187,81.3135193133047
187.4,133.769807000327,126.321786064769
135.97,97.98,79.5628571428571
96.3,44.875,37.48
179.3,103.51568627451,54.1916666666667
127.05,110.627692307692,74.7663461538461
63.7,37.3535714285714,20.575
91.0,113.271428571429,80.2514285714286
77.3,81.25,38.65
141.0,110.374153846154,76.7261538461538
91.1,72.688,37.153
121.4,122.15,106.6
135.97,77.4465833333333,26.59
68.6,59.75,4.15
62.3,51.4044776119403,18.5970149253731
153.9,129.46,124.17
127.05,108.873082822086,76.8711656441718
202.93,56.9093365853659,34.1057853658537
2.0,49.5056,49.2172
127.05,110.66499614495,74.1962220508867
135.97,109.901854714065,75.9211746522411
141.0,113.051542857143,81.4257857142857
150.0,139.092105263158,101.986842105263
83.0,73.11625,38.02725
135.97,110.418567454798,79.2648122392211
0.0,20.7,0.0
138.63,99.865,76.5819230769231
138.63,106.710023866348,76.3787589498807
141.0,107.767823343849,75.063880126183
18.6,49.625,18.45
196.1,111.707462686567,38.910447761194
64.05,43.69,29.192
127.05,113.466666666667,73.94
60.2,82.7333333333333,54.3333333333333
141.0,105.722353333333,75.996
95.5,124.133333333333,89.7777777777778
179.3,109.673684210526,67.5236842105263
153.9,30.4936,15.8184
349.0,102.5025,45.628125
138.63,100.543,76.5223846153846
107.0,150.304761904762,145.695238095238
127.05,107.696787148594,71.3433734939759
138.63,106.748166666667,75.8065
138.63,111.092988505747,76.8937931034483
138.63,97.0646666666667,75.742
155.1,140.914545454545,103.232727272727
138.63,106.745466666667,75.8452
112.0,81.1502,67.119
127.2,81.7166666666667,36.1166666666667
141.0,100.004794117647,75.4235294117647
127.05,110.738461538462,75.9384615384615
91.0,113.387877063176,80.5727091633466
108.9,160.2,101.8
138.63,65.5346666666667,28.3173333333333
153.9,104.28,77.4
74.6,52.675,23.125
146.3,100.0,75.425
328.0,82.2387755102041,36.5510204081633
127.05,108.596825396825,73.4166666666667
141.0,105.443733333333,75.995
127.05,110.738461538462,75.9384615384615
135.97,107.913287671233,76.9789497716895
127.05,107.974103585657,71.9103585657371
141.0,111.790933333333,75.996
187.4,131.359459459459,103.756756756757
14.4,29.3076923076923,22.7538461538462
138.63,106.255926666667,75.85294
78.5,37.36,25.712
93.0,114.012,84.51
136.7,120.408,12.744
21.3,29.5342857142857,21.6964285714286
138.63,73.7336625,29.5444625
127.05,107.84609375,75.56875
133.4,98.079,21.563
312.3,76.475,27.7625
79.1,45.9870466321243,35.2694300518135
21.2,103.5,59.7
68.4,67.2212521252125,26.0005700570057
135.97,111.288128571429,81.2140142857143
45.0,44.4,37.392
127.05,112.2,74.1321428571429
127.05,110.663058393048,75.5865985668547
0.0,1.5,0.0
91.0,91.35,33.69375
69.5,89.65,45.75
87.7,156.99625,69.69
138.63,72.3962962962963,41.4703703703704
43.2,73.2,35.9688311688312
91.0,113.271428571429,80.325
161.3,140.4716,94.634
138.63,109.064153846154,76.6712307692308
76.5,80.525,59.675
127.05,109.746533127889,75.1918335901387
67.8,109.85,16.6
138.63,106.427933333333,75.8194
138.63,109.888166144201,75.3724137931034
138.63,97.0646666666667,75.742
58.1,88.2333333333333,55.2333333333333
113.97,73.918,46.894
141.0,60.5554545454545,43.4636363636364
184.3,99.0041666666667,59.1604166666667
0.0,87.6,0.0
15.2,114.833333333333,45.0333333333333
312.3,78.285,27.05
127.05,83.4685714285714,49.7185714285714
135.97,106.964120781528,80.414920071048
138.63,68.7225490196079,34.5058823529412
135.97,97.98,79.5628571428571
135.97,111.774642857143,81.3475
135.97,59.516,28.669
82.0,115.07,69.69
138.63,105.050277777778,78.9855555555556
108.4,150.882071713147,148.027888446215
135.97,110.545994065282,78.1038575667656
127.05,109.846687211094,75.6248073959938
127.05,112.055466666667,75.092
138.63,106.074393333333,75.82714
15.1,199.25,7.55000000000001
312.3,74.5125,29.725
135.97,110.545994065282,78.1038575667656
138.63,106.269166666667,75.8065
127.05,106.919818181818,90.3261818181818
138.63,105.475333333333,75.742
138.63,75.5197875,29.6895875
45.2,39.3614285714286,18.75
98.05,46.0072,28.71
77.3,67.0333333333333,13.4125
151.53,109.518538461538,76.5819230769231
127.2,78.53,30.0533333333333
138.63,107.69475,71.21775
127.05,108.328075709779,72.6340694006309
127.05,108.301104972376,72.5789265982636
346.63,160.532285714286,99.1477142857143
135.97,111.042585714286,81.1767
312.3,82.155,25.8825
135.97,110.858428571429,81.1487142857143
135.97,106.460295975456,77.2637610539614
135.97,111.779214285714,81.2886428571429
75.63,45.5056,31.4904
103.3,112.696,73.532
68.4,69.2,8.95
135.97,99.2211538461538,75.5346153846154
322.97,170.643,79.947
135.97,111.595057142857,81.2606571428571
30.07,29.0825,25.8175
135.97,111.7527,81.2886428571429
104.7,51.91,32.995
135.97,110.803529411765,83.0552941176471
64.05,42.8724,30.2032
53.7,35.575,27.225
127.05,108.733040702314,73.0227454110136
23.6,93.455,64.355
280.0,155.24,30.4
62.3,61.55,31.15
138.63,105.76917989418,76.2718253968254
141.0,105.916526666667,75.998
127.05,108.300622568093,75.8827237354086
127.2,78.3166666666667,32.65
135.97,111.987733333333,75.9129333333333
96.3,55.6403333333333,26.508
85.3,165.481818181818,84.6090909090909
127.05,107.391730769231,76.4330769230769
141.0,96.24,71.15625
133.4,108.705572755418,76.3023993808049
57.2,76.4518,65.1452
65.0,46.5,33.588
127.05,79.6035714285714,47.2435714285714
127.05,108.6484375,73.2890625
127.05,108.553235747304,76.2716486902928
138.63,109.0645,76.7158846153846
138.63,106.427933333333,75.8194
127.05,100.870555555556,76.935
179.3,97.7,71.72
141.0,99.7765384615385,76.6730769230769
35.1,24.0642857142857,22.9928571428571
127.05,81.5842857142857,49.96
127.2,78.8606666666667,36.46
141.0,109.726851851852,76.5162037037037
5.5,48.51,32.67
21.3,31.2428571428571,17.1
23.3,29.3186461538462,25.9673846153846
64.05,43.4925,29.4825
128.1,143.615789473684,97.4631578947368
58.1,102.135294117647,70.9941176470588
62.3,51.1666666666667,10.6333333333333
193.9,209.74,206.052
138.63,57.30875,29.49125
127.05,112.787666666667,75.01
124.3,107.179591836735,88.1877551020408
138.63,105.792866666667,75.7678
151.0,75.1642222222222,64.0788888888889
78.4,108.47,107.808
24.9,62.172,17.316
68.6,65.4666666666667,8.66666666666666
64.05,43.148,29.804
135.97,111.779214285714,81.2886428571429
138.63,107.913953488372,86.7356181150551
128.57,57.3433333333333,42.8566666666667
133.4,64.2583333333333,32.325
127.05,83.5142857142857,49.9142857142857
34.8,38.3857142857143,14.3571428571429
127.05,108.69734375,73.33734375
138.63,111.100506329114,73.8730379746835
179.3,105.17,58.495
325.63,100.02178807947,74.5301986754967
59.7,99.4172413793104,58.651724137931
179.3,105.65,40.525
18.3,123.806,84.638
31.0,26.3,25.7
4.8,105.9968,37.3264
138.63,111.862173789174,81.5761538461538
21.1,44.755,35.61
91.0,113.1456241033,80.0573888091822
68.6,65.4666666666667,8.66666666666666
127.2,79.1666666666667,35.6875
78.0,42.8296,31.782
78.5,79.75,77.93
138.63,105.179333333333,75.742
78.4,39.0577142857143,20.5211428571429
65.0,45.85,35.09
124.3,106.391836734694,88.9755102040816
91.0,113.271428571429,80.325
64.05,41.07,20.76
51.3,85.7,51.3666666666667
135.97,111.714439205601,81.2890612944707
127.05,110.738461538462,74.3538461538461
119.65,111.941935483871,105.961290322581
127.05,95.2,74.9181818181818
127.05,112.102,75.7973333333333
161.3,119.026373626374,91.632967032967
312.3,75.8,27.7625
9.3,115.85,4.65
135.97,111.997092198582,81.7227659574468
135.97,111.295923076923,76.5298461538462
138.63,102.658,70.95975
179.3,105.962376237624,88.5920792079208
64.05,43.1908,29.87008
141.0,107.930615384615,76.7203846153846
135.97,104.233,77.722
138.63,106.356702113693,76.7928318235526
135.97,110.848845598846,80.5761183261183
43.6,76.7,54.7
127.05,110.738461538462,75.9384615384615
32.4,78.8700680272109,37.4571428571429
141.0,58.6805555555556,39.8416666666667
174.5,104.45,87.25
138.63,109.847692307692,76.4330769230769
141.0,108.349538461538,76.7203846153846
108.4,150.28253968254,147.253968253968
31.0,20.1,18.9
135.97,112.743949089875,81.6925554607509
151.0,26.6666666666667,24.1666666666667
57.2,76.732,65.18
