mean_atomic_radius,wtd_mean_ThermalConductivity,wtd_mean_atomic_radius
181.0,96.2758507692308,115.615384615385
160.166666666667,68.7824083093054,105.37876802097
157.333333333333,68.7299836697248,105.155963302752
159.166666666667,68.7824083093054,105.300131061599
163.333333333333,68.7430898296199,105.627785058978
163.666666666667,68.7037713499345,105.653997378768
162.833333333333,68.7037713499345,105.588466579292
161.833333333333,69.0707438269987,105.509829619921
169.25,96.1681584615385,116.0
184.8,96.1604661538462,116.123076923077
184.8,96.1527738461538,116.246153846154
184.8,96.1450815384615,116.369230769231
184.8,96.1412353846154,116.430769230769
145.5,94.9872254545455,105.627272727273
145.5,95.8372254545455,105.622727272727
145.5,97.6259521565059,105.666060054595
145.5,103.487225454545,105.581818181818
160.25,178.432368571429,169.142857142857
163.0,179.003797142857,170.714285714286
171.0,178.432368571429,175.285714285714
169.25,178.575225714286,174.285714285714
169.75,178.146654285714,174.571428571429
168.0,178.86094,173.571428571429
168.0,178.718082857143,173.571428571429
167.0,179.003797142857,173.0
167.0,182.146654285714,173.0
165.75,178.86094,172.285714285714
162.0,90.54454,110.5
162.0,87.2728065060241,108.240963855422
164.5,96.3989276923077,114.538461538462
164.5,97.901620625,115.45
156.25,60.8294742857143,117.385714285714
164.5,98.6754398425197,116.110236220472
164.5,96.8457855641422,114.846986089645
164.5,97.5238967315175,115.315175097276
164.5,99.065356284585,116.379446640316
164.5,99.8545098804781,116.924302788845
164.5,100.65634064257,117.477911646586
164.5,101.389081618123,117.983818770227
164.5,179.003797142857,171.571428571429
164.5,179.003797142857,171.571428571429
168.0,96.2450815384615,115.615384615385
167.0,96.3989276923077,115.307692307692
167.0,98.0912353846154,115.307692307692
165.75,96.3220046153846,114.923076923077
171.0,96.0912353846154,116.538461538462
163.0,96.3989276923077,114.076923076923
169.25,96.1681584615385,116.0
169.75,95.9373892307692,116.153846153846
168.5,95.9373892307692,115.769230769231
168.0,96.3220046153846,115.615384615385
169.75,95.9373892307692,116.153846153846
164.5,97.2968067080745,115.158385093168
159.2,90.9613578947368,111.631578947368
160.0,95.10662,114.524615384615
160.0,93.8143123076923,114.510769230769
161.4,94.9727738461538,114.556923076923
161.4,93.54662,114.575384615385
162.0,93.6296969230769,114.603076923077
164.8,94.98662,114.635384615385
155.2,94.8758507692308,114.289230769231
155.2,94.1143123076923,114.164615384615
162.8,92.6950815384615,114.665384615385
162.8,90.8431584615385,114.728846153846
164.5,97.904745625,115.578125
168.0,103.657096428571,114.25
164.5,103.799953571429,113.25
164.5,103.874130393138,113.29664045747
164.5,104.097298481375,113.436962750716
164.5,104.358876588869,113.601436265709
164.5,104.621772944564,113.766738660907
164.5,104.999645751445,114.004335260116
164.5,105.840653561544,114.533139111435
164.5,106.149825434624,114.72753834916
164.5,107.009439351988,115.268041237113
164.5,107.48421535503,115.566568047337
164.5,107.643411851852,115.666666666667
157.666666666667,50.3626940976412,104.743828853538
163.0,49.9754484210526,107.589912280702
161.833333333333,50.010553713034,106.895947426068
162.166666666667,49.7956238596491,107.140350877193
161.333333333333,49.7411123110624,106.626506024096
161.0,50.3003099670692,106.575192096597
158.666666666667,50.3903209440176,105.315038419319
159.2,83.2450815384615,114.0
125.833333333333,53.229479575,107.4625
125.833333333333,52.7295118625,107.35125
125.833333333333,52.22954415,107.24
125.833333333333,53.221979575,107.43625
146.0,61.8866171428571,106.55
125.833333333333,53.7069472875,107.495
125.833333333333,53.206979575,107.38375
171.75,11.775948,107.2
161.4,94.9727738461538,114.556923076923
155.2,95.6373892307692,114.413846153846
159.2,90.9613578947368,111.631578947368
164.5,96.3989276923077,114.538461538462
163.0,96.3989276923077,114.076923076923
171.0,96.0912353846154,116.538461538462
169.25,96.1681584615385,116.0
169.75,95.9373892307692,116.153846153846
168.5,95.9373892307692,115.769230769231
168.0,96.3220046153846,115.615384615385
168.0,96.2450815384615,115.615384615385
168.0,96.2450815384615,115.615384615385
167.0,96.3989276923077,115.307692307692
167.0,98.0912353846154,115.307692307692
165.75,96.3220046153846,114.923076923077
150.5,47.9709124250681,113.66757493188
150.5,47.8839780054397,113.548504079782
150.5,47.797358280543,113.429864253394
150.5,47.6680150180505,113.252707581227
146.0,62.2507552873563,106.916666666667
146.0,62.331653381295,106.971223021583
146.0,62.233513908046,106.85632183908
146.0,61.8694742857143,106.49
162.0,169.948198461538,170.684615384615
162.0,169.952044615385,170.580769230769
162.0,169.955890769231,170.476923076923
160.0,95.7527738461538,114.531538461538
160.0,94.4604661538462,114.517692307692
160.0,93.1681584615385,114.503846153846
160.0,91.8758507692308,114.49
160.0,89.9373892307692,114.469230769231
159.2,172.802658,168.9
164.5,103.799953571429,113.25
164.5,103.799953571429,113.25
164.5,103.799953571429,113.25
164.5,103.799953571429,113.25
168.5,83.125948,106.65
165.6,75.825948,106.83
164.5,110.214176,112.133333333333
171.75,10.955948,107.3
171.75,11.283948,107.26
171.75,11.775948,107.2
171.75,12.595948,107.1
160.8,61.0509028571429,111.614285714286
160.8,61.0080457142857,110.071428571429
160.8,60.9651885714286,108.528571428571
160.8,60.9509028571429,108.014285714286
160.8,60.9223314285714,106.985714285714
155.8,61.7151885714286,106.078571428571
155.8,61.54376,105.607142857143
155.8,61.3723314285714,105.135714285714
155.8,61.3151885714286,104.978571428571
159.2,75.214176,112.4
159.2,90.9613578947368,111.631578947368
146.0,61.8866171428571,106.55
156.25,60.8323314285714,117.474285714286
156.25,60.8294742857143,117.385714285714
156.25,60.8266171428571,117.297142857143
160.6,64.6099729323308,101.451127819549
146.0,62.0638665329513,106.71776504298
181.0,96.3373892307692,115.076923076923
181.0,96.2758507692308,115.615384615385
181.0,96.7092456370656,115.335907335907
181.0,96.6783576061776,115.606177606178
181.0,96.6474695752896,115.876447876448
181.0,96.5856935135135,116.416988416988
162.8,88.3121158778626,114.282442748092
176.833333333333,88.2510471755725,114.81679389313
156.25,60.8294742857143,117.385714285714
152.25,61.09376,113.157142857143
164.5,96.7710216988417,114.795366795367
169.25,96.1681584615385,116.0
169.75,97.435995625,117.21875
169.75,95.9373892307692,116.153846153846
168.0,96.2450815384615,115.615384615385
152.6,49.1508618181818,113.840909090909
147.2,61.84376,106.551
147.2,61.8009028571429,106.552
147.2,61.7151885714286,106.554
162.0,92.0143123076923,108.961538461538
159.285714285714,66.284176,107.646666666667
159.285714285714,66.894176,107.586666666667
159.285714285714,68.114176,107.466666666667
159.285714285714,69.334176,107.346666666667
159.285714285714,70.554176,107.226666666667
162.8,109.358176,112.162666666667
162.8,108.074176,112.206666666667
150.666666666667,46.89995,99.2115384615385
150.666666666667,46.6387338403042,100.441064638783
150.666666666667,45.6508618181818,105.090909090909
159.333333333333,48.5843593073593,85.0562770562771
159.333333333333,48.1659021276596,87.5744680851064
159.333333333333,47.6624458333333,90.6041666666667
160.25,61.0381547277937,103.928366762178
160.25,60.9280457142857,104.503428571429
160.25,60.9394742857143,104.636
160.25,60.9451885714286,104.702285714286
160.25,60.9566171428571,104.834857142857
160.25,60.97376,105.033714285714
160.25,61.0151885714286,105.514285714286
160.25,61.04376,105.845714285714
151.75,61.34376,104.371428571429
149.8,135.7533225,157.0
162.0,170.432368571429,171.771428571429
162.0,168.289511428571,171.821428571429
162.0,167.218082857143,171.846428571429
162.0,166.146654285714,171.871428571429
162.0,165.075225714286,171.896428571429
150.5,72.774176,106.28
150.5,89.0350421052632,106.8
150.5,89.1060947368421,106.828947368421
177.8,96.30662,115.123076923077
177.8,96.2143123076923,115.707692307692
169.25,96.1681584615385,116.0
164.5,96.9206650734725,114.898685228152
164.5,99.4583673015873,116.650793650794
175.0,161.896654285714,166.714285714286
175.0,163.11094,164.285714285714
160.0,109.467509333333,112.125333333333
160.0,109.094176,112.121333333333
160.0,108.720842666667,112.117333333333
160.0,107.974176,112.109333333333
160.0,104.614176,112.073333333333
164.5,110.214176,112.133333333333
160.0,109.467509333333,112.125333333333
160.0,108.347509333333,112.113333333333
161.4,93.54662,114.575384615385
161.4,92.1204661538461,114.593846153846
160.0,95.10662,114.524615384615
162.8,94.9173892307692,114.589230769231
155.2,103.604956666667,119.948333333333
160.2,93.8872254545455,106.290909090909
160.2,93.8872254545455,106.290909090909
160.2,93.8872254545455,106.290909090909
160.2,93.8872254545455,106.290909090909
160.2,93.6872254545455,106.072727272727
160.2,93.6872254545455,106.072727272727
160.2,93.6872254545455,106.072727272727
160.2,93.6872254545455,106.072727272727
152.666666666667,113.430070731707,157.030487804878
149.8,72.414176,106.133333333333
151.75,61.5826171428571,104.632
149.8,71.4617076315789,105.368421052632
149.8,71.4664076202382,105.37219553918
149.8,71.4711082273983,105.375970522437
149.8,71.4805112977099,105.383521979468
149.8,71.4852137611056,105.387298453439
149.8,71.4899168434908,105.39107542451
149.8,71.8491716126472,105.67958724699
149.8,71.9347879470199,105.748344370861
146.0,61.8866171428571,106.55
147.2,61.8009028571429,106.552
147.2,61.7151885714286,106.554
147.2,61.6723314285714,106.555
147.2,61.6294742857143,106.556
146.6,61.8424742857143,106.550571428571
146.6,61.7983314285714,106.551142857143
146.6,61.7541885714286,106.551714285714
146.6,61.7100457142857,106.552285714286
146.6,61.6659028571429,106.552857142857
146.6,61.62176,106.553428571429
146.6,61.5776171428571,106.554
145.2,61.7266171428571,106.548285714286
145.2,61.4866171428571,106.545714285714
145.2,61.0866171428571,106.541428571429
162.0,177.932368571429,171.596428571429
162.0,176.86094,171.621428571429
162.0,176.86094,171.621428571429
162.0,175.789511428571,171.646428571429
162.0,174.718082857143,171.671428571429
162.0,173.646654285714,171.696428571429
162.0,172.575225714286,171.721428571429
149.8,135.7533225,157.0
151.75,106.946645,146.23
169.75,95.9373892307692,116.153846153846
185.2,95.9450815384615,116.207692307692
185.2,95.9527738461538,116.261538461538
185.2,95.9604661538462,116.315384615385
185.2,95.9681584615385,116.369230769231
185.2,95.9758507692308,116.423076923077
185.2,95.9835430769231,116.476923076923
185.2,95.9912353846154,116.530769230769
185.2,95.9989276923077,116.584615384615
149.8,135.7533225,157.0
177.6,96.0912353846154,114.030769230769
179.8,96.3373892307692,114.707692307692
186.2,96.0912353846154,116.676923076923
184.8,96.1527738461538,116.246153846154
185.2,95.9681584615385,116.369230769231
184.2,95.9681584615385,116.061538461538
183.8,96.2758507692308,115.938461538462
183.8,96.2143123076923,115.938461538462
183.0,96.3373892307692,115.692307692308
183.0,97.6912353846154,115.692307692308
182.0,96.2758507692308,115.384615384615
181.0,96.3373892307692,115.076923076923
169.75,95.9373892307692,116.153846153846
185.2,95.9527738461538,116.261538461538
185.2,95.9681584615385,116.369230769231
185.2,95.9835430769231,116.476923076923
185.2,95.9912353846154,116.530769230769
143.0,130.978858461538,141.969230769231
149.8,77.2704768595041,104.826446280992
161.833333333333,76.694176,105.486666666667
161.833333333333,74.864176,105.766666666667
161.833333333333,71.814176,106.233333333333
169.0,80.5144981818182,106.818181818182
148.0,144.806537946429,161.616071428571
148.0,144.26962,161.488888888889
148.0,143.209975770925,161.237885462555
148.0,141.399845986985,160.809110629067
181.0,96.7401336679537,115.065637065637
152.2,76.1466233333333,107.933333333333
162.0,77.9758507692308,111.807692307692
150.666666666667,76.2466233333333,108.35
159.2,89.2793558178752,168.839797639123
159.2,138.465003911343,167.663624511082
159.2,171.91683655914,168.354838709677
159.2,188.924050434783,168.434782608696
151.75,61.5009028571429,104.542857142857
151.75,61.6266171428571,104.68
151.75,61.8151885714286,104.885714285714
151.75,61.12376,104.131428571429
151.75,61.1866171428571,104.2
151.75,61.1866171428571,104.2
151.75,61.1866171428571,104.2
151.75,61.34376,104.371428571429
151.75,61.34376,104.371428571429
163.8,177.375225714286,174.272857142857
163.8,174.375225714286,174.240714285714
151.75,61.1866171428571,104.2
151.75,61.8151885714286,104.885714285714
164.5,179.003797142857,171.571428571429
164.5,179.003797142857,171.571428571429
169.75,178.146654285714,174.571428571429
154.0,60.8380457142857,115.234285714286
154.0,60.8151885714286,114.628571428571
151.75,61.34376,104.371428571429
152.6,61.1603314285714,104.377714285714
152.6,60.9769028571429,104.384
152.6,60.7934742857143,104.390285714286
152.6,60.6559028571429,104.395
152.6,60.5183314285714,104.399714285714
151.75,61.34376,104.371428571429
149.8,61.18376,104.369714285714
149.8,61.02376,104.368
149.8,60.86376,104.366285714286
149.8,60.74376,104.365
149.8,60.62376,104.363714285714
149.8,60.50376,104.362428571429
149.8,60.38376,104.361142857143
149.8,60.26376,104.359857142857
151.8,61.1723314285714,104.375428571429
151.8,61.0009028571429,104.379428571429
151.8,60.8294742857143,104.383428571429
151.8,60.7009028571429,104.386428571429
151.8,60.5723314285714,104.389428571429
151.8,60.44376,104.392428571429
151.8,60.3151885714286,104.395428571429
151.8,60.1866171428571,104.398428571429
148.6,61.07876,104.365
148.6,60.81376,104.358571428571
148.6,60.54876,104.352142857143
148.6,60.28376,104.345714285714
148.6,60.12476,104.341857142857
148.6,60.01876,104.339285714286
151.75,61.34376,104.371428571429
151.2,61.03476,104.375428571429
151.2,60.72576,104.379428571429
151.2,60.4609028571428,104.382857142857
151.2,60.2401885714286,104.385714285714
151.2,60.0194742857143,104.388571428571
151.2,59.8429028571429,104.390857142857
151.2,61.4996902088958,104.606082137274
151.2,61.5122613636364,104.625
151.75,61.34376,104.371428571429
145.0,61.2494742857143,104.356
145.0,61.1551885714286,104.340571428571
145.0,61.0609028571429,104.325142857143
145.0,60.9901885714286,104.313571428571
145.0,60.9194742857143,104.302
145.0,60.84876,104.290428571429
162.8,94.9173892307692,114.589230769231
162.8,93.4358507692308,114.64
162.8,90.4727738461538,114.741538461538
161.142857142857,148.146654285714,162.0
161.142857142857,147.475225714286,161.971428571429
161.142857142857,146.803797142857,161.942857142857
164.5,96.6218398303778,114.692367000771
164.5,110.953690067114,112.563758389262
170.6,206.5970725,167.8875
170.6,111.669413783784,112.608108108108
170.6,206.5345725,167.1625
170.6,110.886575973154,111.785234899329
170.6,206.4720725,166.4375
170.6,111.601846216216,111.824324324324
174.5,111.534226979866,112.114093959732
174.5,112.90590027027,112.486486486486
174.5,209.9970725,167.1875
174.5,211.1408225,167.075
174.5,212.2845725,166.9625
162.8,93.1802257680251,115.962382445141
162.8,92.889120625,115.75
162.8,92.5277877821012,115.486381322957
162.8,92.1692559689922,115.22480620155
162.8,96.6041527848101,116.520569620253
162.8,96.1478807874016,116.196850393701
162.8,95.7709345098039,115.929411764706
162.8,95.396933125,115.6640625
162.8,95.0258422568093,115.400778210117
162.8,94.6576280620155,115.139534883721
162.8,98.5756254183267,116.96812749004
162.8,98.1845577777778,116.694444444444
162.8,97.8739312658228,116.477056962025
162.8,97.4884019070134,116.207249802994
162.8,97.1821589473684,115.99293008641
162.8,96.7263860985145,115.673964034402
162.8,96.3498292211838,115.410436137072
162.8,95.9018141085271,115.096899224806
164.5,100.414442179487,117.310897435897
164.5,100.013852146848,117.03431763767
164.5,99.61644645469,116.759936406995
164.5,99.3007891917591,116.541996830428
164.5,98.8310374132492,116.217665615142
164.5,98.5978246892211,116.056648308419
164.5,98.2885815686274,115.843137254902
164.5,97.904745625,115.578125
164.5,97.5238967315175,115.315175097276
164.5,179.003797142857,171.571428571429
161.0,73.09433491481,104.788990825688
161.833333333333,73.3957765923984,104.854521625164
160.166666666667,73.1074410747051,104.723460026212
162.833333333333,73.0288041153342,104.933158584535
163.666666666667,73.0288041153342,104.99868938401
163.333333333333,73.0681225950197,104.97247706422
159.166666666667,73.1074410747051,104.644823066841
157.333333333333,73.0071916568435,104.463654223969
161.0,70.8853841912246,105.079240340537
161.833333333333,71.2332602096986,105.182175622543
160.166666666667,70.9914285245902,105.088524590164
162.833333333333,70.8662877326343,105.260812581913
163.666666666667,70.8662877326343,105.326343381389
163.333333333333,70.9520842622951,105.337704918033
159.166666666667,70.9449246920052,104.97247706422
157.333333333333,70.8460914603798,104.791093647675
161.0,68.724283994761,105.406679764244
161.833333333333,69.0707438269987,105.509829619921
160.166666666667,68.7373815717092,105.341191879502
162.833333333333,68.7037713499345,105.588466579292
163.666666666667,68.6587961100197,105.616240995416
163.333333333333,68.7430898296199,105.627785058978
159.166666666667,68.7824083093054,105.300131061599
157.333333333333,68.7299836697248,105.155963302752
152.6,54.9036555555556,106.111111111111
152.6,62.7703222222222,105.866666666667
152.6,70.6369888888889,105.622222222222
152.6,78.5036555555556,105.377777777778
152.6,55.2106781609195,104.390804597701
162.0,70.744176,106.956666666667
162.285714285714,70.704176,106.983333333333
161.142857142857,70.704176,106.876666666667
161.571428571429,70.704176,106.916666666667
161.285714285714,70.7708426666667,106.89
161.285714285714,70.7575093333333,106.89
150.5,53.5703222222222,116.333333333333
164.2,55.4592111111111,112.555555555556
164.2,55.4592111111111,112.555555555556
164.5,99.065356284585,116.379446640316
168.5,109.814176,113.2
164.5,96.3989276923077,114.538461538462
164.5,96.3989276923077,114.538461538462
159.2,75.214176,112.4
168.0,72.774176,112.64
168.0,72.164176,112.7
168.0,71.554176,112.76
168.0,70.944176,112.82
168.0,70.334176,112.88
168.0,69.358176,112.976
146.0,61.8951885714286,106.58
146.0,61.8694742857143,106.49
149.8,72.414176,106.133333333333
149.8,72.414176,106.133333333333
160.166666666667,69.364176,106.433333333333
160.166666666667,68.144176,106.553333333333
160.166666666667,66.924176,106.673333333333
150.5,89.1060947368421,106.828947368421
150.5,89.2339894736842,106.881052631579
150.5,89.2482,106.886842105263
162.8,93.0143123076923,115.580769230769
164.2,91.96662,115.670769230769
169.25,110.014176,113.4
169.75,109.814176,113.533333333333
168.5,109.814176,113.2
168.0,110.147509333333,113.066666666667
164.5,98.6754398425197,116.110236220472
138.75,44.1963163636364,105.181818181818
150.0,43.9963163636364,104.963636363636
150.0,43.7963163636364,104.745454545455
150.0,43.5963163636364,104.527272727273
150.0,43.3963163636364,104.309090909091
150.666666666667,81.0877633333333,152.616666666667
150.666666666667,81.1710966666667,152.4
150.666666666667,81.25443,152.183333333333
150.666666666667,81.3377633333333,151.966666666667
159.4,53.4036555555556,114.4
159.4,53.3481,113.755555555556
159.4,53.2925444444444,113.111111111111
159.4,53.2369888888889,112.466666666667
154.0,60.8294742857143,115.007142857143
150.5,169.250658,159.764
164.5,96.3989276923077,114.538461538462
167.0,81.3050030171073,114.905132192846
167.0,77.0359516951789,115.185069984448
147.6,61.2580457142857,103.928571428571
147.6,61.6866171428571,104.214285714286
147.6,62.1151885714286,104.5
147.6,62.54376,104.785714285714
147.6,62.7580457142857,104.928571428571
147.6,62.9723314285714,105.071428571429
147.6,63.4009028571429,105.357142857143
159.4,53.1258777777778,111.177777777778
146.0,62.1528726829268,106.802008608321
160.2,94.0203677401647,106.360018298262
160.2,93.040758700361,105.574909747292
160.2,93.4875096028881,105.581227436823
162.8,96.0250640466926,115.366536964981
162.8,95.424126375682,115.497272018706
162.8,92.552733609831,114.562980030722
162.8,90.4727738461538,114.741538461538
149.8,190.502215,161.166666666667
138.75,44.1963163636364,105.181818181818
138.75,44.1963163636364,105.181818181818
158.428571428571,71.5801286842105,105.342105263158
158.428571428571,69.3634596844181,105.633136094675
158.428571428571,71.8402873170732,105.429136453527
158.428571428571,67.0917136828309,105.745740498034
158.428571428571,71.7226338764783,105.214191852825
158.428571428571,65.1324815748032,106.123359580052
150.0,42.3948837300178,103.008880994671
150.666666666667,43.1733426542658,103.589340010732
150.666666666667,43.5744751620142,103.892648774796
150.666666666667,44.0499602562714,104.289478433496
150.666666666667,44.4017134237901,104.526458616011
150.666666666667,44.5935388001446,104.559450668594
150.666666666667,45.3023290466679,105.036499001271
150.666666666667,45.5816726344329,104.972435607772
150.666666666667,45.0932375616862,105.334061731767
150.666666666667,44.8521144310015,105.063585918312
150.666666666667,44.4459117638537,104.582759869612
150.666666666667,44.1269141159473,104.21275058696
150.666666666667,43.7545076848354,103.774419859687
171.75,11.775948,107.2
129.333333333333,60.8723314285714,103.857142857143
163.0,96.3989276923077,114.076923076923
163.0,96.3912353846154,113.715384615385
163.0,96.3835430769231,113.353846153846
163.0,96.3758507692308,112.992307692308
163.0,96.3681584615385,112.630769230769
162.0,95.70662,114.554615384615
162.0,94.3220046153846,114.586923076923
162.0,92.9373892307692,114.619230769231
162.0,91.5527738461539,114.651538461538
160.0,95.7527738461538,114.531538461538
160.0,94.4604661538462,114.517692307692
160.0,91.8758507692308,114.49
160.0,94.7835430769231,114.521153846154
160.0,93.1681584615385,114.503846153846
160.0,91.5527738461539,114.486538461538
129.333333333333,60.8723314285714,103.857142857143
159.2,207.114064444444,163.777777777778
159.2,175.882658,169.66
156.0,72.4758507692308,110.423076923077
152.6,72.3220046153846,109.769230769231
163.0,72.3220046153846,111.769230769231
154.8,72.4758507692308,110.192307692308
161.2,72.3220046153846,111.423076923077
159.8,72.3604661538462,111.153846153846
160.2,72.2450815384615,111.230769230769
158.6,72.2450815384615,110.923076923077
159.2,72.2450815384615,111.038461538462
158.8,72.4373892307692,110.961538461538
158.8,72.3989276923077,110.961538461538
158.0,72.4758507692308,110.807692307692
158.0,73.3220046153846,110.807692307692
157.0,70.5490042857143,113.857142857143
158.428571428571,72.3637037590999,105.829252150893
158.428571428571,69.9483438522427,105.968337730871
158.428571428571,73.254176,106.4
158.428571428571,71.054176,106.733333333333
158.428571428571,73.014176,106.226666666667
158.428571428571,64.82579,109.15
154.5,108.53829,114.8375
154.5,108.13329,114.545
154.5,108.04329,114.48
164.75,107.93829,116.05
162.0,90.54454,110.5
181.0,96.3373892307692,115.076923076923
183.166666666667,97.0412353846154,115.007692307692
183.166666666667,97.7450815384615,114.938461538462
183.166666666667,99.1527738461538,114.8
181.0,96.3373892307692,115.076923076923
181.0,96.30662,115.346153846154
181.0,96.2758507692308,115.615384615385
181.0,96.2450815384615,115.884615384615
181.0,96.30662,115.346153846154
130.333333333333,17.8510533333333,89.1666666666667
175.0,88.0417610512654,108.89552238806
175.0,96.9061471428571,115.028571428571
162.0,90.8161343562066,109.24132613724
175.0,92.9884675942426,113.209047292666
175.0,88.7905813089005,110.264397905759
175.0,88.3857943322476,109.980456026059
175.0,93.4457917647059,109.21568627451
164.5,83.5492813333333,105.666666666667
155.4,60.41376,104.672857142857
155.4,60.4280457142857,104.838571428571
155.4,60.4351885714286,104.921428571429
155.4,60.4566171428571,105.17
155.4,60.4709028571429,105.335714285714
156.6,60.54376,104.681428571429
156.6,60.5866171428571,105.178571428571
156.6,60.6009028571429,105.344285714286
156.6,60.6866171428571,106.338571428571
160.25,60.9151885714286,104.354285714286
158.8,88.3127764423821,114.689868522815
160.0,94.3950413003096,114.922600619195
161.5,133.975225714286,166.371428571429
150.5,48.0144981818182,113.727272727273
160.25,60.9223314285714,104.437142857143
160.25,60.9280457142857,104.503428571429
160.25,60.9416171428571,104.660857142857
160.25,60.9494742857143,104.752
160.25,60.9580457142857,104.851428571429
160.25,60.9651885714286,104.934285714286
160.25,60.9723314285714,105.017142857143
160.25,60.9844742857143,105.158
160.25,60.99876,105.323714285714
160.25,61.0144742857143,105.506
160.25,61.0280457142857,105.663428571429
160.25,61.0501885714286,105.920285714286
160.25,61.0866171428571,106.342857142857
160.25,61.1223314285714,106.757142857143
160.25,61.1580457142857,107.171428571429
158.0,60.5023314285714,104.691428571429
158.0,60.5151885714286,104.840571428571
158.0,60.5244742857143,104.948285714286
158.0,60.5309028571429,105.022857142857
158.0,60.54376,105.172
158.0,60.5580457142857,105.337714285714
148.666666666667,103.015505,106.416666666667
142.2,95.4462699923838,113.929169840061
142.2,95.0129154662623,113.652009097801
142.2,93.6662668161435,112.790732436472
142.2,92.9039662713121,112.303187546331
150.5,53.5703222222222,116.333333333333
159.4,53.4592111111111,115.044444444444
159.4,53.3481,113.755555555556
159.4,53.2369888888889,112.466666666667
162.0,85.7124232893716,109.865787432118
149.5,9.265948,109.65
141.8,44.1963163636364,104.590909090909
156.25,60.8294742857143,117.385714285714
156.25,60.8294742857143,117.385714285714
156.25,60.8294742857143,117.385714285714
159.2,77.3009028571429,109.285714285714
159.2,77.3009028571429,109.285714285714
149.8,72.414176,106.133333333333
159.2,90.9613578947368,111.631578947368
168.166666666667,185.9408225,162.125
170.8,72.4799566666667,123.433333333333
150.5,169.412658,159.83
150.5,170.492658,160.27
148.0,169.302658,159.62
148.0,170.272658,159.85
153.428571428571,169.372658,160.0
153.428571428571,170.412658,160.61
156.142857142857,170.452658,160.19
156.142857142857,172.572658,160.99
156.571428571429,170.762658,160.22
156.571428571429,173.192658,161.05
146.0,61.8866171428571,106.55
182.285714285714,169.344994999667,177.998066537769
160.6,62.8723314285714,107.142857142857
164.5,96.3989276923077,114.538461538462
170.4,106.591912231405,119.190082644628
154.5,136.8783225,165.625
170.2,146.146654285714,178.428571428571
170.2,146.146654285714,178.428571428571
162.833333333333,109.014312307692,108.680769230769
162.833333333333,107.937389230769,108.669230769231
162.833333333333,105.783543076923,108.646153846154
162.833333333333,103.629696923077,108.623076923077
167.0,111.324069110143,109.372121966397
164.0,108.971367548638,109.431906614786
164.0,106.674591217574,109.525278491859
164.0,104.178239402242,109.503735990037
164.0,101.725702452155,109.506145946787
159.2,90.9613578947368,111.631578947368
160.25,60.9566171428571,104.834857142857
160.25,60.97376,105.033714285714
160.25,60.9280457142857,104.503428571429
160.25,61.0151885714286,105.514285714286
160.6,62.8894742857143,107.202857142857
160.6,62.8723314285714,107.142857142857
160.6,62.8551885714286,107.082857142857
155.4,85.1723584932389,102.636188023181
147.2,85.8537958133506,101.661697990927
153.6,86.2831970906719,103.055446836269
152.2,86.4285355845852,102.898758981058
152.6,86.217965518591,102.892367906067
150.5,106.39912875,118.1
148.428571428571,105.33037875,117.7375
148.428571428571,104.26162875,117.375
148.428571428571,103.19287875,117.0125
148.428571428571,102.12412875,116.65
148.428571428571,99.98662875,115.925
148.428571428571,97.84912875,115.2
148.428571428571,95.71162875,114.475
140.833333333333,85.02412875,110.85
160.25,60.9616171428571,104.892857142857
172.0,61.0223314285714,104.771428571429
172.0,61.0830457142857,104.65
172.0,61.14376,104.528571428571
172.0,61.2044742857143,104.407142857143
151.75,61.2651885714286,104.285714285714
180.166666666667,104.090783442879,114.744913928013
180.166666666667,104.499519512962,115.00706991359
180.166666666667,105.913564076433,115.914012738854
180.166666666667,107.020990297667,116.624296057924
129.333333333333,60.8723314285714,103.857142857143
164.5,99.4583673015873,116.650793650794
164.5,96.3989276923077,114.538461538462
164.5,96.7710216988417,114.795366795367
164.5,97.1460001550387,115.054263565891
164.5,97.7520495787831,115.472698907956
164.5,98.6754398425197,116.110236220472
148.0,168.689211940298,159.696517412935
148.0,168.689211940298,159.696517412935
148.0,167.972928712871,159.564356435644
166.0,136.095238095238,76.4285714285714
155.0,138.095238095238,75.3809523809524
166.0,136.095238095238,76.4285714285714
166.0,136.095238095238,76.4285714285714
155.0,138.095238095238,75.3809523809524
182.5,135.047619047619,78.0
210.0,135.396825396825,77.4761904761905
210.0,135.746031746032,76.9523809523809
166.0,138.0,71.8292682926829
166.0,137.354838709677,73.3870967741936
166.0,134.875,79.375
155.0,138.095238095238,75.3809523809524
155.0,138.095238095238,75.3809523809524
155.0,138.095238095238,75.3809523809524
159.2,75.214176,112.4
159.2,75.214176,112.4
159.2,75.214176,112.4
159.2,75.214176,112.4
151.75,64.6555300778486,104.62491153574
151.75,59.7736659498208,104.175627240143
110.25,62.0152205714286,106.828571428571
110.25,62.0152365714286,106.742857142857
110.25,62.0152525714286,106.657142857143
110.25,62.0152685714286,106.571428571429
162.0,157.81094,161.921428571429
162.0,157.814511428571,161.825
145.0,165.3158225,150.8125
155.4,165.3158225,154.0625
147.2,165.5658225,151.5
153.6,165.3158225,153.5
152.2,165.3783225,153.0625
152.6,165.1908225,153.1875
162.0,165.3158225,152.4375
155.166666666667,165.4408225,151.15625
160.5,165.3158225,152.15625
159.333333333333,165.3470725,151.9375
159.666666666667,165.2533225,152.0
