signal,ParticleID_19,ParticleID_33,ParticleID_43,Key_0_0
0,3.86686,375.747,3.13155,4561
0,0.722853,334.534,3.77977,54055
0,0.605924,350.421,7.2656,32494
0,0.559293,478.607,8.19661,9002
0,0.847929,387.367,2.85889,46089
0,0.564213,457.277,3.41487,6551
0,0.708728,451.205,16.2563,4072
0,1.15606,164.648,4.90621,43970
0,0.407782,486.262,4.9582,50245
0,1.09534,304.144,6.31286,51169
0,1.4361,445.648,2.4453400000000003,21382
0,0.432639,363.701,5.91558,59322
0,1.22679,430.768,3.93322,10379
0,0.4848189999999999,364.655,2.92727,45510
0,0.5137619999999999,322.661,8.36777,67276
0,1.60837,278.545,3.75608,25562
0,-0.220898,432.494,4.28758,36615
0,0.839043,339.006,12.5742,45229
0,0.736984,407.965,10.6112,26637
0,0.7106319999999999,278.358,29.5783,31111
0,0.268129,491.912,4.4795,9636
0,0.140268,252.859,3.3667800000000003,27361
0,0.772827,153.559,5.98163,13727
0,0.729546,398.927,14.1697,20263
0,0.324959,364.711,4.20098,13984
0,-999.0,-999.0,-999.0,31123
0,0.909031,484.84,8.0682,16973
0,0.773857,402.583,5.12561,4089
0,-0.0471563,459.2,11.9311,41091
0,0.965562,479.476,3.3976300000000004,2488
0,0.764574,354.36800000000005,8.41629,6242
0,0.526622,446.946,5.67264,62045
0,-999.0,-999.0,-999.0,57756
0,1.17954,311.285,3.16533,27307
0,0.077759,429.179,4.47283,46760
0,0.463537,453.709,4.815180000000001,13334
0,0.651806,432.574,4.66436,41180
0,0.664836,431.282,26.7726,71408
0,1.48961,437.77,9.04065,18248
0,0.476088,231.43400000000003,30.6701,50068
0,1.12775,231.138,4.24594,58994
0,0.711346,477.877,3.29341,40065
0,0.5426770000000001,233.042,6.33025,9381
0,0.309935,287.803,3.13037,56633
0,0.5385,460.729,2.41169,12675
0,0.67516,480.747,7.568869999999999,47232
0,1.08125,303.591,4.35794,56807
0,0.7198720000000001,83.6031,6.42743,64653
0,0.797643,241.376,2.15755,67834
0,1.2338,441.892,3.2222,6221
0,0.206787,409.628,8.86973,3226
0,-0.0682108999999999,318.5,12.2927,29643
0,0.0619761999999999,410.445,2.92089,64899
0,0.499746,427.374,4.26452,7793
0,0.742689,451.031,7.077560000000001,49277
0,0.984531,453.593,6.40065,14219
0,0.210772,396.233,2.10934,59546
0,0.75713,403.807,3.67217,50342
0,0.614463,484.646,6.1977400000000005,70016
0,0.722434,434.99300000000005,6.37677,17415
0,0.55128,310.075,4.000380000000001,42446
0,2.04814,342.4,6.31692,10439
0,-0.172299,286.361,6.41096,52552
0,1.17016,178.541,17.5671,47782
0,0.649695,227.087,10.2988,47861
0,0.446502,447.503,11.5905,4321
0,0.8414590000000001,208.283,3.86395,57831
0,0.769307,394.341,15.7194,43723
0,-0.133708,402.8080000000001,11.7777,39870
0,1.72035,374.463,11.2985,19358
0,0.73341,323.381,4.743469999999999,64955
0,0.548275,167.415,3.93266,8279
0,0.703846,431.905,7.18709,61347
0,0.40658,269.67400000000004,15.4525,16984
0,0.7434729999999999,351.412,3.528,53926
0,1.02849,315.911,8.49768,60542
0,0.403546,307.03,2.93377,11623
0,1.13201,439.043,2.70464,67952
0,0.245663,195.165,2.8517,26114
0,0.503792,467.074,4.01649,37906
0,1.94354,407.132,5.77542,8479
0,2.6105,271.993,7.785810000000001,65175
0,0.693389,404.334,4.29434,68424
0,0.170563,245.977,4.23161,4275
0,1.57659,413.562,7.1731,40488
0,0.675725,481.21,9.21121,67577
0,0.920999,453.362,3.0666900000000004,5732
0,0.379738,245.45,2.8798,54833
0,1.57097,358.889,9.09447,63334
0,0.275493,165.91,4.32624,56878
0,0.98769,315.05,12.2689,59756
0,0.4513279999999999,125.05,5.93122,38694
0,0.403542,473.946,4.31992,72184
0,0.982977,307.659,5.25732,23816
0,0.4619359999999999,143.371,7.730460000000001,13083
0,1.0960299999999998,329.22900000000004,4.41032,61099
0,0.779895,436.693,2.58509,26662
0,0.738897,388.246,3.70226,48863
0,0.315085,378.372,8.9128,21927
0,1.0759,345.892,18.2837,56353
0,0.83496,358.13800000000003,5.335319999999999,21988
0,1.16225,498.632,6.826110000000001,26365
0,1.05627,200.976,6.03506,71536
0,0.902269,375.085,2.37845,34523
0,0.526943,436.802,10.7872,8506
0,1.28379,191.977,5.8672,61191
0,1.0969,491.327,5.263730000000001,38946
0,0.7648189999999999,409.11,4.65508,20235
0,-999.0,-999.0,-999.0,31656
0,1.3152700000000002,301.155,7.81452,5179
0,0.000660626,485.34,2.95074,25780
0,0.8954030000000001,413.115,2.34271,42246
0,0.974061,379.371,7.56313,22564
0,1.41678,313.057,14.5892,43747
0,1.0175299999999998,388.474,1.98143,42734
0,0.150059,263.751,5.95255,48368
0,0.5524140000000001,462.27,3.74606,60088
0,0.979065,302.507,4.21528,6696
0,1.03577,477.934,14.1809,22367
0,0.542892,307.519,13.9224,64057
0,1.29319,364.146,2.90935,55602
0,0.486687,305.237,3.22571,68015
0,0.8333780000000001,424.179,2.59108,70467
0,0.744679,413.892,12.5975,50743
0,0.641306,463.652,27.4204,1807
0,0.891085,472.53,5.23811,48684
0,0.113216,464.0,4.01363,50580
0,0.452788,394.235,4.54916,2947
0,1.15091,242.015,4.6352400000000005,25587
0,0.940299,498.0580000000001,23.7865,15297
0,1.90036,239.23,4.569719999999999,12516
0,0.578158,372.3,7.2427,30760
0,0.585629,451.236,5.580369999999999,23972
0,1.23325,278.532,7.386839999999999,45108
0,1.44925,230.176,5.2542800000000005,72699
0,0.4459689999999999,374.782,4.9524300000000006,62675
0,0.491745,426.162,11.7974,67637
0,0.407362,376.731,2.37097,29833
0,0.42026,392.842,4.62425,17505
0,0.00770986,497.616,3.91639,24943
0,0.5688310000000001,448.594,6.990760000000001,72062
0,1.26323,473.896,32.4243,54273
0,0.6295029999999999,416.056,2.68633,8135
0,0.85121,240.505,4.70946,39079
0,0.97577,373.281,25.4685,62649
0,1.14466,496.635,4.7367300000000006,57968
0,0.540273,455.947,4.71319,47964
0,0.367044,384.948,8.83372,71246
0,0.7563310000000001,448.208,13.6185,46073
0,0.936011,322.072,3.88184,31353
0,1.03514,489.314,1.59164,51736
0,0.265794,441.251,16.2935,39599
0,1.21723,280.845,2.40906,21645
0,-0.136528,363.273,6.256959999999999,41056
0,1.13735,337.62,9.5611,34365
0,0.3779679999999999,423.746,4.78043,22759
0,0.834047,182.165,22.2989,55081
0,0.313377,455.503,5.70746,549
0,1.13922,277.9,6.954160000000001,10068
0,0.617138,382.34,5.26592,31723
0,-0.0998995,462.102,7.167160000000001,53075
0,-0.585946,470.466,4.957380000000001,18588
0,0.194388,477.718,16.3372,44226
0,0.7027899999999999,473.072,4.31612,5834
0,0.647113,433.939,8.46155,899
0,1.0083,454.481,3.8603,34738
0,0.6126229999999999,435.719,5.11149,16885
0,1.45031,350.78,3.78117,52039
0,0.717353,398.088,18.0249,3436
0,0.786452,398.485,5.20094,40765
0,1.33831,257.745,5.81952,45252
0,0.8590700000000001,197.88,3.99697,59032
0,0.0830557,359.401,6.48916,38724
0,0.797087,408.82,6.87257,43226
0,0.32805,322.437,6.40763,18903
0,0.41306,475.42,4.4347900000000005,6402
0,0.982689,414.625,18.1376,39058
0,0.999857,389.094,2.02199,20677
0,-0.0594621,322.726,3.75158,53221
0,0.578621,330.872,7.10301,16038
0,0.195446,481.669,3.8974,38905
0,0.0774549,333.796,7.94286,35708
0,0.913638,191.672,6.64123,42195
0,1.45435,249.058,6.6627,63256
0,0.539977,358.612,4.78848,23647
0,1.49654,110.081,7.955210000000001,53015
0,1.30314,368.919,12.1667,18871
0,0.552307,249.399,8.93976,35201
0,1.16325,378.056,10.1959,26929
0,0.815258,303.29200000000003,5.851780000000001,57489
0,1.02466,489.732,6.66688,51944
0,0.789269,190.599,3.07961,20830
0,0.747959,406.59,2.59381,13174
0,0.2049369999999999,451.42,6.1033800000000005,37821
0,0.309091,183.588,5.52879,10127
0,0.53283,230.383,10.1417,8640
0,0.707364,353.411,15.9702,59871
0,1.17754,485.062,4.47815,40508
0,0.388797,488.042,7.841130000000001,28563
0,0.6532279999999999,477.28,12.2526,50048
0,0.604467,413.059,9.01806,18726
0,0.693533,315.957,7.669060000000001,43542
0,0.323365,303.651,17.2396,41015
0,0.4936899999999999,290.494,11.2329,13267
0,0.984435,399.985,5.01227,8284
0,1.24381,174.68400000000003,6.943280000000001,55460
0,1.19969,238.739,4.05439,4775
0,0.600657,434.331,4.08129,11220
0,1.30251,264.964,10.0361,21948
0,0.4443189999999999,484.831,3.9379,56357
0,1.3998,125.582,3.642,7939
0,0.714394,417.625,16.0145,49032
0,0.54983,449.642,3.21889,21059
0,1.22343,488.582,2.20121,42675
0,-0.108942,472.145,10.8757,25475
0,0.6658390000000001,257.504,10.4816,53084
0,1.07706,450.349,10.0967,35325
0,0.320123,487.805,5.0141,23955
0,0.36072,485.911,3.86919,65765
0,0.0280705999999999,373.606,7.21327,67777
0,0.7383430000000001,469.727,3.53147,57418
0,0.311629,419.639,5.73418,15941
0,-0.110341,482.707,8.52082,45032
0,0.967945,412.398,5.8350800000000005,33499
0,1.25437,444.574,4.56409,39518
0,0.322748,373.047,5.707409999999999,59993
0,0.619939,427.74300000000005,3.73547,52372
0,0.765831,317.496,8.82841,63868
0,0.753051,249.466,9.34904,26425
0,0.73382,251.021,11.9478,34121
0,0.125846,219.897,5.58626,70192
0,1.05779,312.915,5.1184,3904
0,0.906835,451.134,6.19001,36620
0,0.5544899999999999,365.786,7.67899,16293
0,0.647389,286.018,6.54673,33856
0,0.334853,396.878,9.20265,10160
0,0.4433859999999999,498.795,3.07501,10887
0,0.421655,413.342,9.32946,31263
0,-0.198846,458.725,4.3830800000000005,64084
0,-0.363242,469.417,29.7455,20104
0,1.8954,242.837,11.7048,68673
0,0.367237,469.207,6.47048,47410
0,0.341819,492.291,13.0573,38524
0,0.753333,491.815,11.6703,30707
0,0.4898619999999999,463.144,3.92657,16684
0,0.0667328,318.502,5.36925,28993
0,0.242467,343.01300000000003,3.37726,45186
0,1.1028,212.795,2.7748,41303
0,1.37509,433.03,1.7378,54321
0,0.064607,456.333,9.98473,54882
0,1.16563,414.239,9.0436,40856
0,0.17279,118.029,3.96938,11308
0,0.831116,442.612,2.0442,52815
0,0.7683399999999999,455.294,6.60076,4307
0,0.165349,227.625,5.07027,67377
0,0.262864,420.777,2.06635,25830
0,0.239171,376.095,14.1424,42407
0,0.77996,425.958,9.59903,68171
0,0.914419,454.936,2.74053,6990
0,0.883602,394.73800000000006,5.49889,37242
0,1.48787,314.988,8.332419999999999,8436
0,0.5248470000000001,450.61800000000005,8.96608,33755
0,0.955354,477.971,1.7967099999999998,70829
0,0.885759,299.94,5.81174,342
0,0.524837,320.816,5.0016300000000005,15633
0,0.527518,392.845,6.7420100000000005,1339
0,0.186816,297.91900000000004,4.34483,55131
0,0.0423116,330.038,2.66224,33583
0,1.2665799999999998,226.838,6.41967,14708
0,0.450963,315.546,28.9972,18814
0,1.1089,442.051,4.4135800000000005,19405
0,0.5143810000000001,431.955,6.60925,11965
0,0.7860550000000001,498.362,6.04344,72675
0,1.28364,111.132,5.29536,65767
0,0.831594,446.651,11.2649,61564
0,0.528381,303.279,3.27078,11537
0,0.345999,375.858,12.1983,17628
0,-0.151338,368.602,5.304,60237
0,0.284014,395.725,3.6036,48994
0,0.223521,487.4980000000001,8.16511,67441
0,0.725066,463.628,4.45121,59014
0,0.6651560000000001,225.77,15.3991,32343
0,0.775258,196.946,3.83696,44327
0,0.657103,448.27,1.89419,26264
0,0.49321,446.997,2.41195,32572
0,1.9434,457.405,3.71907,68009
0,0.290304,402.536,3.96088,10205
0,0.716105,451.915,11.4981,36307
0,0.8936540000000001,404.774,5.28354,58352
0,1.02708,312.084,3.73025,26571
0,0.47162,232.7,4.392530000000001,35684
0,0.356711,313.939,4.64249,9169
0,1.07387,252.427,6.557339999999999,55461
0,0.395619,415.065,2.7437400000000003,56881
0,0.210661,120.729,3.03966,72623
0,0.753496,349.92,9.82671,28762
0,0.694113,269.006,3.70366,18616
0,1.08754,473.1830000000001,7.590089999999999,26454
0,0.3256699999999999,451.391,13.4058,68930
0,0.418468,485.374,5.49089,14281
0,0.869142,384.239,5.0502,62092
0,0.209307,321.60400000000004,4.273540000000001,18981
0,0.482764,232.113,4.61364,51599
0,-999.0,-999.0,-999.0,67254
0,1.34434,469.6830000000001,3.85195,39756
0,1.14295,300.942,2.40256,64791
0,0.515342,189.042,3.60766,13248
0,0.491846,202.32,7.2241,2832
0,1.0818299999999998,388.307,2.6458,51737
0,0.334162,293.956,5.93507,44743
0,0.358563,447.502,20.8462,31181
0,-0.2294429999999999,460.235,4.19753,56721
0,0.5128119999999999,376.994,24.9171,60605
0,0.398488,103.584,2.12074,72152
0,1.88289,409.75,3.38627,26780
0,0.849556,304.069,19.6185,13078
0,0.7053510000000001,359.334,4.3411800000000005,52390
0,-0.0626649,436.94,4.33455,44657
0,0.533885,492.848,4.0747,5984
0,0.727645,393.44,23.4602,9198
0,0.8231459999999999,433.867,5.95273,42900
0,0.386916,487.334,1.68409,31217
0,0.842305,398.364,14.0581,62387
0,0.250593,344.80400000000003,3.4094900000000004,6492
0,1.6687,476.944,32.856,25974
0,1.86057,335.421,4.07876,54785
0,0.991039,289.789,5.28586,14479
0,0.8471790000000001,369.018,2.52264,58696
0,0.915626,441.21,5.33871,61685
0,0.560422,443.686,6.37562,5546
0,0.888164,429.974,9.59925,37255
0,0.3664159999999999,303.459,24.884,62630
0,1.17541,296.927,8.37612,67098
0,0.792188,140.34,16.3208,15173
0,1.1022299999999998,273.485,4.3124400000000005,16880
0,0.794139,487.874,4.80781,63050
0,0.886747,319.98400000000004,4.71756,15928
0,1.4089,451.06,13.4836,60983
0,1.22581,133.172,6.866389999999999,56373
0,0.666864,461.494,3.86526,20109
0,0.918079,332.093,17.8063,16645
0,0.488022,355.856,8.32365,43152
0,-0.397022,452.896,13.7797,33768
0,0.625184,216.179,2.76626,8575
0,1.49534,476.068,2.7887,1441
0,0.596849,365.105,5.23647,70997
0,0.692177,324.83,2.30776,23116
0,1.22483,238.581,3.7266,42304
0,0.419912,472.891,9.9602,52445
0,0.449767,261.29400000000004,8.311739999999999,43698
0,1.30204,198.056,8.109639999999999,19706
0,1.59886,286.784,3.88149,8581
0,0.667013,456.987,19.6287,51680
0,0.656994,349.376,4.83456,16521
0,0.985541,414.612,8.31493,6527
0,0.8524219999999999,414.391,3.80147,52765
0,1.1039,277.831,6.2801,29416
0,0.576608,442.29,5.96466,35906
0,0.255245,332.886,4.17911,72736
0,2.1536,475.788,9.50605,54564
0,0.125909,485.027,9.09099,44724
0,1.15377,331.68,2.89551,54804
0,1.46395,365.418,3.81417,43837
0,0.6624680000000001,431.654,2.8642,11638
0,-0.321729,394.52,2.13816,71688
0,0.53012,321.097,8.1631,34056
0,1.00776,229.207,4.629569999999999,33616
0,1.07251,268.366,4.0582,7473
0,0.837882,459.122,5.74596,31832
0,1.1163299999999998,155.614,4.59296,27455
0,0.0840466,428.023,11.0179,29609
0,0.893064,441.151,6.33551,61077
0,0.1400799999999999,264.13,6.62563,22909
0,1.27552,432.11,4.619280000000001,70970
0,0.834673,244.288,4.02716,30307
0,0.652799,430.269,5.502269999999999,49218
0,1.33241,333.85,5.15318,11603
0,1.40618,349.911,6.56332,50142
0,0.473149,354.519,5.54223,59026
0,0.64417,340.212,12.224,29947
0,0.8053640000000001,432.757,6.02904,3665
0,1.40395,272.141,6.693389999999999,13750
0,0.682311,85.587,5.40725,62910
0,0.788875,415.474,6.907369999999999,36071
0,0.8647440000000001,234.187,7.0205,31241
0,1.09671,308.756,12.9778,34090
0,1.57412,163.918,6.08169,38548
0,0.511988,259.54200000000003,3.76975,57316
0,1.88673,444.162,2.66329,27744
0,0.582105,390.711,3.58981,1961
0,0.388569,449.857,10.0189,25794
0,0.8736950000000001,88.1276,3.94949,4539
0,0.0795948,344.78,7.35543,4764
0,1.12133,331.66900000000004,15.3518,23548
0,0.584337,461.806,6.969939999999999,35832
0,0.852138,320.464,5.2027,8166
0,0.0802497,407.146,9.40615,39050
0,0.858618,498.341,3.66088,42618
0,0.5750770000000001,320.219,3.78728,14113
0,0.851615,490.702,5.68346,66864
0,0.201476,428.681,7.70207,3027
0,0.0231689,438.166,4.421130000000001,30113
0,1.18591,293.82,3.52317,8634
0,-0.734459,333.622,13.8854,38226
0,0.750124,494.874,6.2335,21037
0,1.93472,487.231,4.22443,21203
0,0.924939,418.468,3.21374,16900
0,1.02826,362.66,6.49327,23507
0,0.1690829999999999,423.628,3.77396,48431
0,1.03135,487.669,2.94411,52942
0,0.720912,434.792,2.92227,66248
0,0.925636,319.35,5.97049,3857
0,0.915115,425.627,6.39845,70408
0,1.23886,222.945,4.03512,17069
0,1.53116,304.841,3.61189,31049
0,0.161202,432.47,35.9261,10999
0,-0.727699,276.089,5.71051,42205
0,0.260675,342.491,4.962330000000001,2170
0,0.903862,462.504,5.73004,63278
0,1.4434,341.966,2.89153,71903
0,0.599953,415.117,4.82876,63251
0,0.794044,400.951,9.70594,18522
0,0.230801,461.96,2.51169,38106
0,0.172296,451.968,3.5424900000000004,7999
0,0.628397,230.072,3.05897,24283
0,1.19867,364.641,21.174,19131
0,0.271201,418.142,6.52163,26512
0,0.27913,265.23,4.65953,4532
0,0.188023,475.265,3.89178,60703
0,0.609549,469.379,3.88778,61895
0,1.31096,373.542,5.95172,43448
0,0.959524,450.823,10.4644,35281
0,0.465261,372.312,32.9487,57077
0,0.901064,343.746,4.93259,5500
0,1.66654,477.566,7.36135,25360
0,1.48198,457.569,8.59815,28838
0,0.225778,302.02,3.50267,53525
0,0.206111,388.21,3.09691,39053
0,0.539349,148.12,6.70913,42444
0,0.803529,368.583,3.627380000000001,11992
0,0.8048390000000001,396.486,2.63922,47302
0,1.52416,383.581,1.7458,1405
0,0.719651,303.06,3.45669,29837
0,0.8419840000000001,412.435,3.53933,12360
0,0.4342279999999999,381.394,4.59605,61465
0,0.391183,474.59,5.70585,222
0,0.726607,445.073,5.57856,68405
0,0.890498,458.333,3.17353,70884
0,0.25432,425.0580000000001,4.623069999999999,39457
0,0.593585,467.505,6.3202300000000005,4046
0,0.724476,337.29400000000004,7.70781,15838
0,0.770241,432.807,4.4664,45266
0,-0.0411928,389.489,6.36701,33471
0,1.02577,349.214,13.7662,69043
0,1.11746,241.08900000000003,7.27147,4365
0,0.637498,455.949,4.21258,35324
0,0.771339,453.121,2.89102,50559
0,1.0763,473.696,1.71744,29435
0,0.292684,205.303,3.5862,42950
0,0.729196,368.504,3.0219,61848
0,1.00244,280.642,3.8368,38635
0,0.4973,433.853,4.65928,57740
0,1.26721,392.114,3.78289,54065
0,1.09179,367.922,5.7124,31187
0,0.988302,409.266,2.77505,56432
0,0.794962,379.827,7.38036,3600
0,0.20989,357.084,5.2348,30747
0,0.5553100000000001,486.369,9.84387,54265
0,0.545975,352.652,3.3658,72487
0,0.201561,461.061,5.28218,21751
0,0.756803,354.052,3.66266,11971
0,1.2976,338.49800000000005,20.8814,72979
0,1.12438,229.032,4.428730000000001,11719
0,0.462913,365.679,2.57587,8060
0,0.650676,223.907,6.64633,12993
0,1.17887,355.032,2.95681,15817
0,1.10247,412.145,9.03364,61265
0,0.669277,296.514,6.40143,29388
0,0.941723,422.316,3.94207,9466
0,0.570876,333.657,5.45145,56018
0,0.207981,408.32,5.88259,43407
0,0.620484,425.739,7.49335,11647
0,0.78164,112.598,5.95742,68888
0,0.181253,372.887,5.87828,54079
0,-0.0464783999999999,371.948,3.65286,30769
0,-0.0140764,369.501,5.96386,60987
0,0.314392,394.795,3.06068,55076
0,0.645562,280.28,8.23371,20877
0,0.854555,318.743,6.4358,51322
0,0.324141,401.639,8.79307,45608
0,0.321142,475.848,3.50083,59844
0,0.57909,404.43,2.54208,11203
0,0.0583886999999999,390.706,5.459230000000001,14052
0,0.660619,265.19,15.8427,45347
0,1.05618,430.361,1.62753,7442
0,1.49751,258.92,3.80048,39322
0,0.904465,336.582,1.57247,43059
0,0.552409,416.224,6.59709,63063
0,0.500179,343.35,4.89601,66048
0,0.982048,487.777,3.17067,63187
0,0.932482,494.598,12.3442,65634
0,0.787273,301.06,4.69923,44306
0,0.889374,155.159,8.263630000000001,21147
0,-0.0495341,418.02,7.566389999999999,69232
0,0.0774458,473.811,3.9806,20738
0,0.994478,381.429,7.626710000000001,2977
0,0.711791,488.771,8.20331,7269
0,0.675697,374.319,3.22709,62424
0,-999.0,-999.0,-999.0,13283
0,1.23659,343.81300000000005,14.4467,45325
0,0.824792,393.268,3.843080000000001,27108
0,0.341622,420.83,3.95576,68429
0,0.741397,173.817,10.0171,55800
0,0.653235,437.361,3.90602,37497
0,0.953187,384.822,5.42398,27722
0,0.422638,449.852,7.52285,28855
0,1.12915,408.882,18.2267,2
0,1.27196,456.11,3.31484,13285
0,1.63012,432.86300000000006,3.75071,18083
0,1.21215,271.754,5.5387900000000005,55269
0,0.648361,358.64300000000003,6.48175,30049
0,0.811619,495.527,2.73295,16584
0,0.232759,479.408,2.85308,56256
0,1.32574,494.517,11.0402,60052
0,0.314839,393.402,4.8659,14870
0,1.49576,480.144,6.36753,71266
0,0.747645,461.448,2.5128,11042
0,0.422138,422.974,7.14191,44304
0,1.0522,479.052,4.31647,6225
0,0.0330520999999999,421.391,5.513669999999999,33834
0,0.659566,365.579,3.86427,62070
0,0.503364,472.263,3.20158,27337
0,0.216256,420.838,18.31,58971
0,1.14191,369.424,2.40201,4563
0,0.508653,277.006,4.85482,3575
0,0.974492,374.082,2.2043,4727
0,1.06533,476.949,4.06492,61716
0,0.0961927,466.822,2.3389,24669
0,0.224857,286.874,9.31448,43088
0,0.6799609999999999,419.301,3.865380000000001,71712
0,0.580493,432.612,4.2986,7307
0,0.445814,254.745,6.3306,21111
0,0.679732,277.254,3.25485,7708
0,0.532014,408.801,8.00867,40192
0,0.709676,391.389,5.18046,5207
0,0.252262,338.219,7.06084,49365
0,0.36556,430.649,2.17504,36845
0,2.04173,457.555,18.6886,3797
0,1.14508,253.093,9.70862,21849
0,1.56686,239.533,5.1862,13279
0,0.288021,478.2480000000001,4.69128,53321
0,1.07077,322.084,4.80446,37922
0,0.682577,406.666,23.3183,2963
0,0.8442649999999999,348.56800000000004,3.62129,4804
0,0.162578,422.644,5.15244,26923
0,0.194301,412.489,4.96542,9248
0,0.21452,379.266,4.38239,39037
0,1.05785,293.918,3.15283,16083
0,0.610426,470.307,2.37581,33257
0,0.681561,396.807,4.95225,22987
0,1.25201,243.313,8.29149,50008
0,0.259999,368.569,19.4373,50289
0,1.1900700000000002,336.944,24.3984,35925
0,0.194451,435.543,6.76025,42327
0,0.612484,423.144,3.15228,52167
0,1.26136,428.794,4.57031,14709
0,0.440528,479.887,2.67428,60263
0,0.393553,258.395,5.76963,16490
0,0.185155,415.638,4.7216,18497
0,0.327849,403.767,2.16077,23316
0,0.337935,452.48,8.58387,28535
0,1.36756,301.027,10.0617,35180
0,0.492996,451.126,4.929530000000001,3212
0,0.00535466,499.242,7.36573,60377
0,0.97818,326.766,13.8807,38440
0,0.410601,410.654,3.874,55565
0,1.24511,216.892,6.55858,29841
0,0.615781,430.725,6.54757,58868
0,0.570327,402.671,3.5532,14956
0,0.349197,408.194,3.01733,62643
0,0.528774,243.131,2.75902,18822
0,1.30109,429.263,2.95617,23966
0,2.31505,389.057,5.2278,12745
0,0.744178,442.71,2.16235,15063
0,0.0785135,445.967,5.228619999999999,53002
0,0.432011,448.0580000000001,4.23271,65108
0,1.15278,231.738,3.4327300000000003,2082
0,0.399579,424.956,5.86685,8409
0,0.994784,449.227,2.95421,71304
0,0.4746649999999999,397.066,2.79964,35269
0,0.273084,422.568,5.46782,38416
0,0.5687939999999999,276.723,7.21373,56535
0,0.7288100000000001,329.288,8.71676,6304
0,0.1174569999999999,402.423,12.7945,37027
0,0.5573560000000001,355.848,2.38172,17797
0,0.178017,388.753,1.92097,32781
0,1.10784,438.088,5.60882,51914
0,1.2647700000000002,261.413,36.0958,54368
0,1.11236,418.405,2.11543,50590
0,0.8991629999999999,372.001,3.56072,16884
0,0.342379,207.912,9.81775,53391
0,0.0508697,428.851,7.36485,45906
0,1.17251,332.153,3.4407300000000003,44176
0,1.6901700000000002,299.441,8.1058,4621
0,1.20485,365.674,5.16165,66149
0,1.52534,374.834,2.2627900000000003,6117
0,0.579486,443.258,5.75793,18199
0,0.488892,397.04,11.0423,38052
0,0.5130939999999999,454.467,7.4049,60735
0,0.598542,471.218,10.2867,49669
0,1.4044,225.131,4.10915,5620
0,-0.275186,443.1,3.31647,1467
0,0.712159,404.957,7.598610000000001,28057
0,0.589112,220.16,4.78765,28432
0,0.504626,425.26,4.51371,2256
0,0.570099,408.167,6.24827,36240
0,0.0867415,494.669,5.45843,34891
0,1.43707,408.28,3.46734,63501
0,0.781451,440.381,5.091,9429
0,0.742872,281.365,3.89809,47469
0,0.607947,414.783,2.99496,65323
0,0.4908399999999999,324.524,11.1136,58039
0,0.725471,434.719,8.064219999999999,31206
0,1.11008,457.38,2.29206,52600
0,0.410822,216.616,11.1699,37346
0,0.540194,455.9,6.71661,51819
0,1.09446,334.914,15.4843,41934
0,0.993287,349.332,3.16275,50067
0,0.505951,459.218,15.9853,70096
0,0.680289,301.096,3.68966,46663
0,0.828367,493.689,4.01095,26238
0,0.712828,486.753,2.80543,17604
0,0.672348,468.648,3.74992,45148
0,0.53422,417.594,5.41691,58104
0,0.770225,444.18,6.12648,19633
0,0.4599859999999999,477.148,14.9579,63534
0,0.572747,399.426,3.35351,39078
0,0.0135148,349.256,5.429119999999999,11822
0,1.20879,369.014,2.65279,67746
0,1.44025,421.264,6.6657,1633
0,0.380328,462.13,5.41112,3488
0,1.1722,199.085,3.03838,34748
0,0.8250639999999999,468.105,14.8523,45491
0,1.60597,263.769,6.755789999999999,19184
0,1.0756,272.244,5.14745,14301
0,1.06359,180.612,4.97273,16585
0,1.85036,236.02,11.3315,38336
0,1.17181,421.71,4.50027,50873
0,0.661485,282.47900000000004,3.4427,14651
0,1.26217,359.021,4.05253,1135
0,1.89953,478.882,2.83103,30128
0,0.34513,412.22,8.01065,10549
0,0.817288,377.366,4.68158,28949
0,0.2488969999999999,455.922,4.38857,10560
0,0.603904,312.566,22.4271,7328
0,0.980063,334.73,5.1536800000000005,61639
0,0.369038,361.527,4.4056,48069
0,1.22229,369.989,6.71006,59053
0,0.581621,189.098,5.14856,57255
0,0.6811010000000001,355.006,5.0265,50929
0,0.990206,401.111,12.4367,18563
0,0.509259,391.298,5.55706,24112
0,0.601565,202.21400000000003,5.01431,72641
0,0.435076,477.273,3.69247,35590
0,-0.408109,477.34,3.69112,59509
0,1.01947,251.486,15.8443,54877
0,0.612658,369.782,4.471019999999999,71978
0,-0.343443,468.001,6.5388,68217
0,0.12122,475.524,5.30005,15091
0,0.409406,398.121,13.6357,9006
0,1.377,300.333,3.07919,46775
0,1.26714,377.981,3.77965,2579
0,1.13432,219.402,8.00811,15479
0,1.46982,355.29900000000004,14.3425,71149
0,0.174342,498.638,4.26082,62246
0,0.9013,315.731,3.27259,68207
0,0.5135149999999999,382.171,11.3897,20607
0,0.6748270000000001,253.563,5.21099,41062
0,1.0653,302.818,3.12915,46623
0,0.484002,226.245,3.32576,8892
0,1.24476,340.885,4.1426300000000005,34979
0,0.458466,415.821,3.34749,32201
0,0.98562,359.372,4.59684,47224
0,0.3261179999999999,356.55400000000003,9.09144,35419
0,0.765356,377.898,2.80275,69560
0,1.23172,328.841,12.2255,25498
0,0.786591,462.997,3.6268,72510
0,0.377578,458.106,5.7451300000000005,2083
0,1.02225,288.389,4.40677,25854
0,1.28808,401.814,5.9643,12476
