Key_2_4,ParticleID_2,ParticleID_41,ParticleID_26,ParticleID_22,ParticleID_15
2578,142.92700000000002,-60.0542,139.377,37.1326,543.673
50210,52.8967,-10.3125,88.4214,20.253,437.297
52480,134.19899999999998,-65.6546,144.939,43.7136,657.368
72990,55.1397,-88.8638,124.032,92.9782,820.003
38635,328.88,-42.3401,187.349,46.7897,694.1080000000001
45565,134.641,-41.9905,150.653,81.3925,891.4939999999999
70124,73.638,27.2165,135.303,30.3904,658.997
62300,185.754,-1.83944,104.876,100.385,568.557
39028,73.6941,6.30923,39.5137,10.3323,498.176
54881,221.778,11.5098,228.903,19.8115,770.88
40300,94.9134,-40.9703,112.138,67.61,705.846
5738,144.185,-50.5335,114.869,20.9983,549.547
887,105.47,-46.1372,63.8311,64.1586,478.609
42278,160.751,-28.5322,86.6915,42.5503,763.22
9151,124.385,-42.1867,50.0665,52.1811,608.568
60007,134.16299999999998,-32.6472,148.151,55.9917,741.7810000000001
58247,128.494,-40.3129,201.731,83.2195,1041.8
55654,112.432,-67.49,143.564,40.2632,627.336
50733,79.7873,22.7219,1.17429,73.5747,958.995
47320,43.9987,-19.3398,70.7923,6.24251,327.073
63309,196.285,-24.0362,175.21,73.2384,935.308
3220,107.488,-40.3989,182.007,72.296,862.798
69603,102.987,-22.7724,131.424,52.6962,809.329
39075,49.123,15.0415,3.45799,51.5976,933.344
41680,112.649,-21.1126,100.827,44.5052,825.485
49911,60.646,-91.2724,104.91,37.4629,513.989
32413,126.299,-45.9531,85.5841,55.5077,537.62
39447,26.1715,-37.6666,82.316,26.962,336.914
54721,142.065,0.439662,189.37,106.41,775.2230000000001
48485,65.352,-4.14906,119.544,8.890880000000001,435.696
41614,108.567,-40.4074,24.6624,46.3664,621.196
4130,71.4759,-40.7798,90.8964,13.2784,369.416
1697,135.19299999999998,-2.3441400000000003,129.888,30.2767,544.525
5664,150.025,-22.5042,155.465,78.311,790.387
67395,384.694,-32.1755,132.05200000000002,125.737,1218.16
36069,169.47099999999998,-25.7828,189.444,81.8848,901.267
37237,140.246,-9.09868,51.5296,104.218,832.961
30225,22.8519,-21.5616,173.525,75.1192,718.942
66952,199.31,-23.9812,209.282,82.2047,978.936
2590,122.751,-5.62178,133.625,55.0227,559.182
27142,113.331,-56.3975,242.693,132.077,1396.62
66710,93.3375,21.2851,103.612,17.738,516.139
56098,119.62,-40.6155,126.234,48.2143,871.441
48580,103.254,-29.2988,151.809,62.4199,489.474
46942,44.6109,-32.9497,50.7955,36.8832,807.005
2425,130.376,-38.3661,121.858,78.9351,433.472
45890,49.5619,-34.8114,97.0962,28.3761,401.434
59832,409.56,32.5298,46.6516,89.2993,912.217
49576,49.8566,47.4151,143.69899999999998,194.49,1500.57
16757,72.8133,-34.0507,72.0389,70.5337,589.987
53848,79.7212,-34.5624,0.0,3.25538,606.227
9239,12.2277,-2.30338,18.458,21.2575,210.249
71333,54.3838,-13.9196,187.523,33.9727,608.251
70280,95.4243,22.427,55.13,22.0882,1113.37
22775,114.563,-22.9576,110.889,67.3248,895.826
6202,103.246,11.8104,92.628,33.2805,906.499
59690,157.407,3.10452,170.201,60.4329,519.1030000000001
19369,184.378,-3.86803,119.453,89.5868,1292.74
38503,109.884,-55.913,169.477,28.9879,529.136
28198,54.1028,-37.4695,66.3533,42.2849,1033.93
21023,89.1684,-33.5786,4.27525,41.3207,725.1289999999999
2141,89.4716,-44.6101,6.586119999999999,88.3627,595.0169999999999
27711,115.675,-27.5677,59.7154,30.7311,542.181
23989,85.9801,-2.8846700000000003,161.295,33.0103,592.918
8423,125.793,-13.8415,183.924,136.972,1122.41
55453,28.2968,-10.8096,90.6993,77.2417,944.216
20070,279.695,-23.1666,87.5565,73.9389,720.337
5463,23.2854,-51.9899,73.4427,9.45704,287.878
13566,127.884,-52.4387,116.108,48.0699,676.054
7760,107.524,-33.1945,8.51935,24.3136,470.296
16964,64.601,-25.1208,96.8847,114.065,1210.23
24232,206.261,-80.2108,128.899,83.4948,1021.5
15570,127.462,31.01,44.5384,20.5375,679.948
49826,136.704,-41.9989,3.88076,120.141,640.034
4659,135.358,-4.51598,181.896,63.1056,789.7719999999999
37273,233.299,-32.3104,240.021,181.385,803.107
32021,87.4509,-24.2364,112.873,41.7842,570.367
61469,49.4893,-1.48551,90.6694,58.9252,412.626
45058,129.814,-14.3128,183.518,48.8604,689.6139999999999
18947,105.646,-21.5389,132.424,92.3209,985.711
7144,148.437,-77.0707,171.231,54.4522,704.08
33040,43.2665,-2.07145,196.176,47.1565,585.711
25641,79.6669,-43.2032,15.5958,63.0306,660.7610000000001
12432,23.1596,-3.12445,137.841,37.9375,470.023
12124,121.635,-9.04048,164.418,77.1499,830.706
32496,193.195,11.1702,153.489,61.178,1578.11
52151,128.498,-22.933,146.939,30.4926,608.5980000000001
51071,77.9432,-45.2916,45.4173,12.8157,511.85
63843,128.015,-28.6232,144.805,75.3898,774.163
72791,146.799,-23.3357,147.238,34.2078,437.401
46713,92.188,-60.1819,122.001,46.3668,608.945
25150,90.3449,-62.4935,50.1894,44.9882,896.41
71062,71.2851,-54.8105,120.447,28.7115,708.8839999999999
10657,65.8789,-34.4783,91.9487,21.1236,522.812
20530,111.518,-42.6319,132.425,68.9127,772.7330000000001
47781,126.641,-31.411,155.292,69.1917,711.678
34578,210.931,10.5794,121.465,28.4009,557.055
46755,135.461,-34.2271,141.032,54.9634,553.431
32257,88.6518,-58.0213,145.312,57.2869,583.32
30073,1.13374,-8.25945,117.753,112.669,520.491
66826,124.219,-47.2728,133.529,16.5715,445.045
28714,26.9001,-0.749909,123.505,8.66504,293.21
59971,55.4268,-33.7167,35.0139,27.5513,487.482
66746,122.523,-27.5165,161.518,54.2349,701.3989999999999
25877,137.828,-40.8439,173.16099999999997,118.236,982.381
27795,80.1011,4.75407,188.704,16.3319,1812.62
45319,77.4239,-83.986,156.357,191.767,698.7280000000001
1902,83.278,-56.3786,120.512,19.9207,479.834
30809,121.921,-37.542,141.92700000000002,37.9837,805.7660000000001
33227,61.8019,3.45231,136.98,27.6157,496.907
48509,193.212,-53.543,237.504,114.672,877.9119999999999
51468,61.8017,-6.09197,108.914,112.876,1362.18
66141,34.4417,-50.5271,128.403,50.9961,475.584
59496,136.017,-16.7913,201.84,76.6211,762.58
62887,131.609,-10.0249,113.809,43.5203,1050.38
44656,101.671,-43.0346,95.6959,48.5169,386.903
6837,115.347,-20.1371,109.161,144.018,1689.77
72469,492.543,-30.881,41.3376,207.288,976.963
32791,110.494,-58.5264,141.844,16.2572,488.039
55120,47.8748,-50.4083,104.35,28.4601,447.572
49326,143.435,5.34744,138.89600000000002,38.6315,857.673
45656,37.3694,24.6888,162.13,87.7321,494.042
9835,144.82399999999998,-27.9155,166.416,29.5113,553.0509999999999
61725,297.15,-84.6121,385.761,142.273,1922.32
14586,134.856,47.0555,129.066,42.7687,646.948
52036,126.559,-81.9458,157.591,51.04,683.602
32841,129.192,-29.5397,83.7853,46.8116,763.674
49567,145.05200000000002,-20.6285,169.28799999999998,84.452,666.0930000000001
60277,162.625,-19.0747,136.10299999999998,86.1009,735.57
34956,93.1798,-25.0731,93.3984,37.6057,681.505
49439,86.4164,-84.6013,131.11,40.6608,634.826
31058,102.916,-52.3722,84.4893,46.4937,517.818
35324,76.7579,-45.3752,118.179,31.4786,445.699
43839,102.516,-12.5265,3.55096,62.9818,885.919
57832,144.58100000000002,-44.3924,143.791,43.7739,565.623
46132,85.8576,-33.3764,120.365,19.2743,443.776
60873,88.753,-14.4938,150.875,134.55,1235.64
39845,73.148,-12.8994,62.1598,18.6479,632.211
20063,88.0944,24.6971,101.497,43.6464,489.527
15138,19.3481,-28.5414,92.6861,15.6404,418.711
41218,32.5013,-35.0269,93.9678,65.5994,750.1239999999999
53933,149.882,-37.6245,17.3016,80.0158,874.715
30751,135.11700000000002,-71.8722,178.6,44.1169,857.314
296,4.99741,-8.28243,186.827,63.2629,414.439
58704,82.1045,29.1816,41.7655,27.8303,609.864
58694,146.75799999999998,2.23254,148.055,22.6188,735.425
22048,24.3022,-35.7806,135.125,126.435,901.772
55876,105.096,-33.2041,126.252,51.13,569.6469999999999
22372,37.2503,4.66201,11.5163,9.25502,402.952
64286,95.78,-14.3419,131.579,52.5836,650.743
1500,106.015,-24.9645,127.236,23.4895,422.005
21716,150.68200000000002,-9.53735,156.111,34.6614,676.534
62213,110.229,-31.3409,96.3138,46.3831,702.648
57585,149.716,23.077,263.692,102.923,886.6419999999999
15102,99.6205,-25.4514,109.671,37.0838,672.956
44296,157.22899999999998,-18.0677,107.99,65.7721,825.7439999999999
4900,17.5586,-28.3989,81.6398,29.3529,388.198
15894,122.152,-10.1258,145.898,43.1919,600.815
58795,116.573,-76.2088,121.317,20.4079,416.866
30277,78.1129,-3.73173,161.168,210.35,1629.79
50197,13.4722,-3.871680000000001,75.2683,14.0505,250.023
47204,110.857,-33.0354,140.84799999999998,81.9972,799.0060000000001
47124,38.4511,-30.8097,116.552,181.468,1719.07
18773,154.583,-47.1054,129.73,42.1405,700.675
7970,20.5933,-24.6622,166.232,85.0483,659.355
20451,141.482,-57.906,3.14975,66.0474,629.503
7445,50.6976,-25.9422,35.6395,15.7718,427.829
27712,118.398,-25.4857,5.97651,54.5673,523.159
71929,80.1225,-8.65442,103.565,46.2185,452.967
20352,126.97,-74.3668,118.254,43.1027,746.9780000000001
13823,93.7488,8.53815,166.588,74.0462,810.698
44499,132.149,-44.1388,137.10399999999998,34.6345,561.609
26769,121.728,-18.9528,144.35399999999998,53.4382,680.9739999999999
35318,124.41,-58.6338,125.183,136.213,598.2769999999999
48970,19.3445,-12.1596,54.9494,51.6872,775.817
65420,86.1728,-38.6364,61.6877,20.5214,510.372
55248,115.324,-13.3266,150.385,35.3607,625.759
19004,125.568,-27.4732,129.625,95.0907,1021.8
15685,110.652,-13.3069,138.096,37.5115,581.979
13754,34.7204,-2.09539,16.2105,104.232,831.697
48346,165.25799999999998,-24.5799,157.912,106.822,801.7669999999999
43906,138.405,-66.1217,105.57,49.9485,468.275
22079,515.555,-30.0669,203.639,108.058,750.8439999999999
3988,113.202,-14.4701,129.55700000000002,35.1508,696.9069999999999
29916,165.52900000000002,-29.0782,13.9771,52.3689,744.831
27299,90.5716,-19.3147,106.411,56.6384,960.928
39797,145.86,-0.421485,152.82399999999998,43.6912,626.644
35213,80.4896,-18.0628,94.4324,24.9452,671.696
65499,117.152,7.10307,242.65,94.9883,710.346
15808,39.9583,-33.2033,9.68367,54.1949,410.252
58959,160.086,18.2921,269.98900000000003,136.743,1107.2
46263,57.1983,-12.6335,110.7,19.7602,504.92
40965,43.9615,-19.949,59.5769,45.3291,371.858
67530,135.285,7.899610000000001,115.225,14.89,537.026
45524,147.296,-29.8313,168.11900000000003,28.5223,631.394
41933,48.4392,-37.9382,6.278630000000001,19.935,387.717
55564,27.8759,-23.3595,0.0,22.0937,257.331
14436,125.268,-53.824,163.53799999999998,28.8913,444.816
10291,112.234,7.39752,23.9935,20.6474,715.324
13905,120.753,-40.9659,1.1559,45.453,702.567
8952,137.042,54.9995,134.037,19.5636,523.842
9451,56.1579,9.91901,154.732,196.293,1659.4
14992,141.688,-22.2493,185.258,89.6653,608.113
1195,102.532,-20.0508,3.62952,83.2542,677.929
32120,161.225,0.921666,127.96,37.6374,528.232
56528,112.592,48.3167,175.579,43.1381,740.551
59463,94.7361,-42.7709,147.30700000000002,91.2661,951.248
16184,40.3582,-36.327,117.7,10.6952,459.296
69628,127.435,-7.01653,211.756,75.121,599.52
39958,73.9473,-138.15,138.056,42.3785,863.2689999999999
45957,92.9488,-16.6167,96.2258,40.9741,758.102
58877,75.477,-220.53,119.218,17.8533,864.1189999999999
60754,-999.0,-999.0,-999.0,-999.0,-999.0
22164,46.9224,7.8495,124.841,28.0844,444.468
71348,128.172,-46.8281,117.404,58.2216,725.6210000000001
72574,51.9036,-18.3692,1.51704,105.907,534.744
41377,58.6484,9.72269,253.199,137.803,1197.63
30259,4.12955,-18.3155,1.98331,38.3082,515.975
21117,91.9249,3.73001,169.951,9.6919,697.31
23458,178.06799999999998,-1.5532700000000002,131.215,15.227,969.947
28602,56.5979,0.8960959999999999,173.31599999999997,92.4622,502.729
68737,107.942,18.2074,7.9449,126.501,838.972
69321,69.4554,-39.0554,144.656,40.797,659.21
2260,134.285,-26.9145,181.823,53.9486,783.305
28517,43.9294,-71.0624,92.3361,19.0219,473.876
35499,132.24200000000002,-31.5374,84.334,136.786,1400.06
9574,45.897,-90.1323,169.43,34.0379,675.816
45034,161.436,-4.22276,169.925,87.2531,755.877
18373,118.824,-26.1488,57.67,63.4666,866.765
17249,77.0798,-34.2727,148.487,41.614,397.518
4438,127.234,-78.5815,120.254,14.1878,567.605
22075,69.171,-35.6139,71.9258,14.771,497.573
35368,115.179,-23.2939,169.637,56.1309,848.433
6871,100.666,-28.6721,107.207,55.1607,407.828
21380,123.191,-20.762,167.988,25.9546,1140.41
61814,34.2021,-45.5674,155.388,154.90200000000002,1990.78
39016,149.952,-35.6107,106.288,36.2228,639.159
4377,49.2328,37.2309,79.3187,99.7649,1519.05
29610,142.336,-34.2844,165.94400000000002,73.8862,647.109
17725,51.7525,-250.198,60.0464,4.97221,325.15
47272,135.691,16.3974,215.176,195.168,2125.23
71893,54.8159,-24.3654,2.93703,42.8696,503.532
67964,147.843,8.260589999999999,134.715,44.6138,505.077
31608,106.134,-36.4805,77.7916,112.034,1293.57
41946,98.854,-21.1197,97.2924,41.0681,712.426
4049,142.862,-42.8832,93.6076,24.4728,674.622
28253,75.3997,-60.2308,106.367,46.5828,568.815
35305,172.04,-31.9066,83.7874,15.3721,590.302
66856,78.2496,23.7413,159.012,52.3357,476.379
44633,15.8447,-2.35072,124.359,69.4505,458.075
13355,133.94299999999998,-77.1156,157.553,70.8314,1095.76
62430,98.4483,-27.321,189.257,49.5415,696.7180000000001
55237,258.722,-17.1003,101.115,62.254,527.181
43089,86.4307,-67.0526,170.757,39.9782,946.779
10156,112.238,53.1377,102.279,28.1825,642.868
55858,111.78,2.69676,56.3284,93.7008,912.272
17927,117.605,-66.4419,175.752,44.7562,594.092
61158,237.645,-15.9513,11.066,84.4439,913.349
46568,87.4471,-45.0633,169.703,26.9439,646.731
23264,77.5184,-12.5965,98.5272,20.0966,446.655
19253,127.823,-77.3318,103.567,13.8383,610.587
25544,117.775,-37.433,87.7168,50.4704,848.592
13300,128.276,-33.7745,160.388,38.7712,520.654
20381,158.357,-23.515,122.504,28.0901,675.5169999999999
38185,31.1306,-48.2456,88.019,17.0016,656.1210000000001
47207,31.5612,-27.8657,0.0,27.9574,432.341
54767,140.245,0.933378,4.25975,70.3485,867.387
49766,139.58700000000002,-14.048,124.597,79.1068,1032.53
2574,158.25,-37.4513,162.095,36.7294,844.707
14041,2.27698,-15.6932,86.3834,47.4658,598.036
55966,122.796,-20.6795,155.56799999999998,76.4798,712.3919999999999
26963,162.465,-39.2293,150.482,73.7743,741.6389999999999
12844,150.558,-71.3323,148.53,20.3591,749.941
55278,127.812,-32.4227,34.2332,34.5974,870.217
955,130.83,-51.6112,147.642,34.9493,522.216
2846,148.366,3.4300900000000003,153.6,27.5366,732.8480000000001
39276,67.5714,99.4779,141.247,59.2178,527.124
9784,132.759,21.5564,137.403,10.3767,556.867
12228,208.168,-28.7726,205.431,71.8837,708.383
25035,177.08599999999998,-33.447,113.087,24.7028,789.215
33524,17.7615,11.5029,168.703,81.3404,994.295
18581,63.1283,-82.8326,106.634,42.3562,743.944
56482,188.983,-12.91,260.441,175.872,2099.03
14955,12.0261,-20.3966,67.7942,46.5147,457.654
44188,93.9587,-25.1533,93.8556,51.999,679.071
39090,117.002,-35.42,161.634,143.691,1121.06
61267,92.5603,-25.7852,141.778,96.1789,775.4889999999999
65755,149.497,6.55164,66.3308,38.4753,771.568
141,158.237,-24.8898,105.405,31.3498,476.502
49191,128.063,-1.1441,92.8926,50.2492,859.0
19805,124.87,-14.547,95.049,62.293,788.4830000000001
63524,99.8948,-52.863,64.3909,77.6115,1086.0
70817,216.239,-30.121,179.088,12.5311,786.387
3600,11.6312,-43.2121,56.3413,39.7306,406.874
30829,20.4844,-18.932,5.25035,77.1521,587.447
62930,146.15,-40.2844,184.188,98.4058,830.743
17845,104.79,-54.2995,158.628,54.4985,823.867
54243,100.339,-45.7907,131.179,38.5605,714.9960000000001
65087,100.95,-6.68328,17.9237,80.343,1152.27
10871,122.12,1.41756,118.02,34.3095,644.558
70375,28.572,11.1285,36.3473,83.6096,475.002
31666,96.4352,-36.4652,24.7421,33.7248,673.935
20569,65.8231,-56.0628,125.932,50.8906,814.39
59468,82.3502,-0.7001430000000001,23.6472,59.5971,1150.67
71227,92.4478,-73.9289,139.641,27.1844,496.614
57107,163.80200000000002,-54.9402,133.109,14.3129,526.326
19466,18.8281,-44.2944,31.7583,56.0284,966.541
44125,162.351,-61.1541,157.827,45.3013,659.747
27817,129.47299999999998,18.631,145.30700000000002,40.9141,602.545
42704,33.4514,-10.3089,71.5989,72.8213,1258.19
31797,154.039,-36.1101,151.44,38.6799,775.8989999999999
26333,133.311,12.4029,98.6495,57.0511,898.765
68186,165.933,-17.236,3.78934,65.9029,437.775
60924,23.0457,-18.983,5.68653,26.9998,369.149
945,126.562,-34.469,115.382,55.3048,746.29
67174,98.1651,-61.9496,182.293,78.9581,997.302
61899,7.088030000000001,-23.0675,156.499,45.7803,592.7330000000001
3138,149.287,-80.6959,206.581,24.8508,670.7410000000001
40308,86.7135,-30.1436,80.3554,24.5138,329.483
4273,114.543,-44.0388,123.221,50.7713,687.985
70693,74.9804,-23.7486,20.1199,81.3889,1365.36
29039,74.4211,-286.759,87.0948,8.91924,527.345
58953,93.8734,-38.6604,104.651,22.5326,482.765
70641,108.649,13.1796,141.653,22.9606,595.669
38559,183.507,-74.0838,28.7045,32.3366,553.592
8953,171.142,-20.7416,76.4763,79.2829,459.5630000000001
7642,9.33734,-40.4967,67.9958,27.1466,626.735
39801,94.1863,-2.19309,127.928,88.5839,1338.54
58060,119.402,-19.9837,126.098,49.5751,591.4
35401,106.949,-28.8892,110.138,16.2738,574.534
64381,158.804,-60.8449,158.168,59.9128,729.047
16339,140.306,-39.7969,144.876,14.7003,802.595
44892,149.274,58.4124,151.694,85.0208,966.294
54159,139.219,6.7556,39.0723,45.2582,764.821
57877,320.71,-39.3235,187.108,89.9673,1253.12
71080,78.6596,20.7897,104.733,22.9103,719.8860000000001
44754,127.93,-28.019,74.7178,38.9633,909.806
11486,147.216,45.2286,229.551,119.612,1536.75
25749,22.0541,-60.7192,114.131,77.3552,1260.11
35141,92.236,-49.8373,169.688,45.4199,1150.02
35620,140.863,-15.1861,131.015,83.3404,512.975
45514,138.203,-40.6603,147.366,44.4373,497.184
72107,192.496,-60.882,114.948,76.6954,699.2330000000001
33766,131.20600000000002,-46.517,118.225,49.8216,619.896
66993,124.37,-21.2482,193.101,98.827,1147.08
3429,133.023,-52.9241,87.5338,16.6017,525.8
17860,120.957,-15.3803,123.495,36.1525,505.342
47092,39.7236,13.9492,166.13299999999998,24.2059,1129.19
60893,9.40899,-22.0447,4.34446,54.8019,806.9169999999999
4391,182.805,-23.069,185.819,74.075,689.747
26510,67.8095,-17.8649,126.735,78.9068,402.1880000000001
3047,127.994,-63.5612,138.66,26.9099,657.4010000000001
38385,88.8471,-57.5756,117.885,24.9853,485.989
71731,165.84099999999998,-12.6009,152.85,89.7441,866.6030000000001
23556,164.26,-24.917,130.034,84.1243,929.86
71220,113.199,-57.9892,185.537,53.7855,1032.9
64312,182.251,-9.47189,156.08100000000002,91.8706,692.811
6060,16.7461,4.8571800000000005,131.468,66.7501,851.715
9566,134.313,28.6715,34.2247,65.0471,616.788
70063,28.9066,0.469927,157.579,77.6827,932.149
64459,217.313,28.419,68.9054,8.30209,639.816
36748,114.65,-36.6565,115.657,56.0218,778.985
10711,124.764,-49.4614,148.037,44.7732,741.363
14299,136.983,19.8658,183.834,29.5806,1233.47
24920,21.4835,-106.947,71.1803,20.984,361.911
63029,93.3265,-36.2234,97.0739,6.14814,422.088
58220,80.7603,-27.6925,65.0312,15.3112,567.795
41567,107.658,-35.9959,107.359,47.6412,632.735
31174,30.4843,-21.0785,156.41299999999998,65.3094,562.446
55885,74.1579,29.3016,111.003,35.4263,579.2130000000001
47587,41.4762,-42.3889,158.681,12.8897,584.249
63366,18.3494,13.8542,55.9768,200.551,2129.51
46846,91.4464,0.979997,138.127,69.8819,1197.68
31899,114.826,-29.9957,12.2936,113.999,618.721
19617,142.47799999999998,-36.4743,124.791,29.7195,676.2289999999999
48607,123.016,-32.22,27.4573,62.619,770.1439999999999
33774,106.832,11.6117,123.319,36.7088,713.857
36335,55.909,-21.9792,172.139,73.0293,1006.9
41311,95.9492,-30.2276,142.109,26.1702,395.695
10421,168.368,13.876,123.972,19.1779,662.557
36651,41.6084,-30.4332,105.27,34.1239,447.604
22865,48.3916,-68.6155,145.999,21.5251,636.005
39660,111.416,-30.3105,133.66,74.4955,868.9680000000001
46348,115.116,-15.8846,102.916,21.8461,472.741
29643,67.1532,-26.3987,147.89700000000002,56.7612,879.2739999999999
46426,122.163,-44.253,102.141,33.3794,464.8080000000001
33687,93.9639,-10.3343,17.9056,127.725,1626.26
48735,83.4246,-30.3771,143.563,37.0434,480.867
10968,156.489,-78.5809,90.3745,24.5301,544.0830000000001
23104,133.71,-61.2048,133.416,112.668,1048.86
59078,122.238,19.3905,89.1945,34.9545,721.7239999999999
16904,148.205,18.3865,130.035,54.3703,753.19
59052,128.964,-23.7383,123.956,75.7872,540.323
39031,103.819,-41.4651,119.356,27.2954,575.922
53881,73.8932,-39.1751,122.04,65.5077,584.0980000000001
41486,96.3201,-4.81306,134.002,66.5658,852.1610000000001
35713,159.783,-14.2597,173.657,91.3656,929.064
13450,91.3849,-50.3989,105.418,23.7729,645.409
68522,112.114,-36.2463,105.678,35.4857,762.7689999999999
26776,76.3919,-39.8833,79.8032,65.9538,589.899
12456,103.42,-24.0488,118.151,61.6886,774.305
10172,112.825,-36.678,198.352,82.8978,738.551
68808,114.706,-17.7224,130.75,37.1598,531.116
68903,89.6804,-57.1943,105.618,19.1273,445.856
2393,22.1108,-23.1827,115.891,41.7756,520.314
21975,133.621,13.3678,131.264,100.216,1142.02
5087,74.6421,-79.5126,153.634,54.1758,446.427
39914,84.6518,-31.8086,8.1657,36.1845,890.324
12339,63.5398,-63.5553,169.778,46.694,702.26
18094,167.50099999999998,-0.778183,186.372,64.4277,988.872
61126,108.63,-31.2795,122.638,20.308,612.765
38227,88.761,25.8843,142.702,61.6578,798.6
10476,101.057,-60.8004,128.454,28.7295,605.5790000000001
4881,106.206,-46.7621,87.3709,68.1582,394.448
48793,21.6667,28.0244,133.866,93.0382,1216.79
56241,127.526,-25.8445,147.27100000000002,41.6234,712.482
47999,49.8222,-37.0534,50.9527,26.0574,498.686
71906,89.0887,21.9361,142.347,80.0818,1706.29
20823,105.161,58.4786,24.2282,130.753,1314.28
47948,14.5853,7.08297,20.9351,98.2337,1015.54
3677,66.5808,-59.7467,109.843,60.079,605.1569999999999
44237,143.416,-34.6811,63.2632,122.431,956.733
13964,132.806,-19.3255,202.607,89.8444,1169.32
52195,103.153,-28.7023,1.54575,88.4734,915.552
5671,45.8556,-48.5567,194.125,49.7227,1020.83
43000,127.828,-62.2555,136.375,31.322,521.299
57720,132.47,-36.9658,137.916,27.2619,501.702
10121,141.16299999999998,-13.1579,159.45600000000002,43.9713,436.342
45124,134.484,-37.6504,5.565919999999999,36.9655,687.4119999999999
36700,116.494,-56.4043,133.334,38.4785,674.923
26015,25.5427,-63.8114,34.081,97.6161,516.694
38420,110.725,-60.4967,115.014,29.4371,578.362
3255,58.6067,-73.9762,12.9755,29.3024,474.419
15298,32.7682,-21.8749,119.377,42.0972,575.057
65786,103.832,-57.5307,155.52200000000002,52.5106,724.1469999999999
15373,126.87,-31.1392,127.302,51.1806,626.71
2144,104.04,-28.9369,136.713,64.1594,954.662
35742,105.486,-25.036,120.641,46.4891,937.027
38982,126.1,12.1631,149.028,105.756,674.665
44326,209.926,-11.5994,241.551,54.7952,692.632
40491,94.2736,-62.0595,200.642,124.912,1164.99
24514,253.739,-59.1475,236.499,198.086,1001.87
46115,114.628,-50.4483,117.813,38.3952,728.268
20662,1.84857,-36.6557,20.8092,98.0745,412.30300000000005
39638,30.3862,-15.0223,19.9191,30.8784,487.67800000000005
27728,43.3847,-10.5059,70.9723,14.1241,569.453
8307,112.195,-34.8063,131.55700000000002,33.0426,463.544
27499,123.67,-37.0068,114.172,72.4213,1126.0
45655,137.39,-47.6551,141.724,60.2417,570.769
15840,86.5702,-37.0106,138.893,29.9552,741.416
63923,136.701,9.97779,88.9187,34.4016,764.317
56016,84.4187,-27.1528,5.6557900000000005,109.981,544.513
16234,108.993,-77.6773,123.323,36.7674,606.188
35851,101.425,-63.1652,189.164,82.7653,867.32
57044,70.2186,-70.0237,102.552,34.1601,951.362
7649,72.8983,-20.9405,80.136,92.5576,413.062
5415,28.3816,-35.8479,164.986,27.0646,632.691
9734,112.366,-69.7487,71.669,90.4599,436.554
24583,216.456,-16.6109,74.3841,17.4958,436.38
61526,123.74,-32.3854,32.234,98.3069,926.286
17014,184.064,-50.701,38.8799,51.3339,449.425
25591,135.41299999999998,-22.8663,157.91,53.9357,492.653
59762,135.602,-39.2266,153.201,32.1944,763.078
15042,156.445,-25.9901,144.81799999999998,76.8481,976.191
36419,152.738,-57.9056,110.529,71.9577,529.456
24386,125.156,14.4615,136.27100000000002,17.0109,448.254
61581,5.69775,-36.7467,50.7355,10.952,254.643
67274,127.531,-56.7936,131.27100000000002,26.3821,565.97
72421,599.045,32.7491,619.871,483.742,2453.54
70209,57.9115,-43.5024,143.42,24.5471,572.472
27814,80.7616,-36.2954,163.872,48.7742,464.876
20310,120.343,23.9134,38.2244,49.4495,1002.49
49865,335.75199999999995,24.2318,22.21,140.621,1566.58
33742,438.658,-15.505,220.672,71.8421,1044.95
39810,124.962,9.71589,159.482,104.377,1117.46
19846,69.6109,-35.6255,149.414,139.566,1250.01
2025,113.651,10.7886,47.5397,17.4704,693.967
11500,41.6091,27.5887,14.6959,83.9385,1350.93
37315,32.6537,-14.1349,90.3518,45.9284,436.357
56534,154.739,-37.7094,198.197,87.6265,569.533
14065,28.8034,-52.2797,42.3601,13.745,440.029
19256,149.963,-28.8571,187.153,61.9188,577.927
16261,109.566,14.2273,103.015,40.5491,615.7280000000001
47435,83.7403,-42.8409,112.075,36.8713,602.436
20748,35.4271,-4.00628,8.74661,44.0614,479.828
11489,133.782,-13.1228,116.679,39.0422,846.248
45947,106.458,-39.3973,146.832,31.552,519.011
27895,123.747,81.4176,87.9934,48.2945,984.827
48198,21.2343,-171.042,90.1223,20.0764,426.36
5262,62.5809,-5.73573,110.704,104.882,1057.83
47324,130.881,26.0954,111.643,81.2967,843.299
11193,107.985,-44.9499,160.326,41.6872,604.063
3912,74.4692,-5.51313,155.563,45.9791,627.257
40434,18.8926,-47.8766,84.0117,16.3676,410.6830000000001
16534,75.1357,-35.9314,102.334,124.962,682.7769999999999
42648,423.375,-10.7967,11.6946,99.625,622.1619999999999
18962,113.258,-18.457,134.164,25.4757,477.01
68129,103.513,-45.0899,111.284,29.6746,527.104
9928,407.796,-75.3461,290.726,151.584,2515.02
10935,395.645,-37.8954,306.832,78.2354,1740.73
35468,93.7545,-40.9534,131.855,66.807,662.826
63357,158.735,-34.8501,5.62479,129.861,1055.12
59268,132.298,-46.8101,163.026,22.1203,649.465
67410,128.235,-27.3825,127.946,34.6956,531.096
2899,141.516,-33.082,273.708,52.3248,821.17
65081,54.2954,-9.58047,81.7834,31.0618,468.202
63881,152.81,-76.3921,129.114,63.442,527.79
