Key_0_0,gmean_atomic_radius,wtd_range_ElectronAffinity,mean_ElectronAffinity,wtd_std_FusionHeat,std_FusionHeat,Key_1_2
16110,143.678252509203,81.2886428571429,73.986,4.66531168545564,4.11426365708373,290
17960,143.678252509203,81.2886428571429,73.986,4.66670912978737,4.11426365708373,15350
17179,143.678252509203,81.2886428571429,73.986,4.67228354561367,4.11426365708373,9603
6853,143.678252509203,81.2886428571429,73.986,4.68611253316322,4.11426365708373,19230
19355,141.893285089865,80.4957142857143,80.566,7.5239691923986,8.28834443299746,14077
10490,139.000513752081,73.94,77.2375,5.78014621268355,4.9481552875794,20513
11757,133.425311183972,75.742,73.1,5.2534095696668,4.36102637460495,20589
12680,144.130036670764,75.86938,66.1,5.2648516211687,4.16096630069934,6820
7519,144.130036670764,75.77425,66.1,5.2760611266571,4.16096630069934,15147
9663,144.130036670764,75.8065,66.1,5.29850864510215,4.16096630069934,7573
3839,144.130036670764,75.8323,66.1,5.31632148973538,4.16096630069934,1526
6969,144.130036670764,75.8581,66.1,5.33400669540887,4.16096630069934,7060
18140,148.584487396916,75.99355,62.564,5.77640599902358,4.4281001614688,21202
21086,148.584487396916,75.9871,62.564,5.77265942602618,4.4281001614688,20115
13399,148.584487396916,75.98065,62.564,5.76890648130129,4.4281001614688,8421
6805,148.584487396916,75.9742,62.564,5.76514715240547,4.4281001614688,11994
17647,148.584487396916,75.9484,62.564,5.7500457443591,4.4281001614688,7680
1956,148.584487396916,75.9355,62.564,5.74245640780629,4.4281001614688,12439
18863,148.584487396916,75.9226,62.564,5.73484118001536,4.4281001614688,17756
14451,139.000513752081,71.628,77.2375,5.66838862520911,4.9481552875794,7756
17797,138.006405771147,74.3538461538461,82.3375,5.39915111013381,4.58575956085794,13016
21208,151.088552572001,44.4650872817955,49.3642857142857,4.30601267584295,3.77329570664637,14905
20861,145.500323078391,75.79618,61.8857142857143,5.20969360752306,4.08966807694608,6071
13858,110.717078369674,67.9513274336283,103.966666666667,4.62376477848518,5.26017498652743,4327
20050,149.222116259565,39.6233333333333,59.65,3.97188311839269,3.86876941886261,9743
14765,157.169257101911,35.9185,58.63125,3.78945620774274,5.43290272322264,1457
11257,157.169257101911,35.867,58.63125,3.80443940700861,5.43290272322264,3111
2880,157.169257101911,35.8155,58.63125,3.81933003988919,5.43290272322264,8626
16043,157.169257101911,35.764,58.63125,3.83412918488671,5.43290272322264,2033
977,153.863469185024,75.1416666666667,72.09,5.75022201658336,4.44836120835527,5802
20367,153.863469185024,74.9633333333333,72.09,5.71992711841681,4.44836120835527,10501
2770,153.863469185024,75.4816666666667,72.09,5.68925559629729,4.44836120835527,20652
2449,142.015397971922,73.94,82.3375,5.65820132550972,4.68301620219277,11806
670,142.245338798365,75.9541333333333,65.23,5.78273263508602,4.96386920053299,20863
15225,142.245338798365,75.9082666666667,65.23,5.78531729889458,4.96386920053299,2996
12678,142.245338798365,75.8624,65.23,5.78790020646521,4.96386920053299,3214
19470,142.245338798365,75.8165333333333,65.23,5.79048136014807,4.96386920053299,18268
21222,141.893285089865,85.0204,80.566,7.79979221261695,8.28834443299746,4924
4621,141.893285089865,84.9005,80.566,7.77712147005561,8.28834443299746,10795
4539,141.893285089865,84.5408,80.566,7.70858564459136,8.28834443299746,1533
8665,141.893285089865,84.301,80.566,7.66245094992457,8.28834443299746,5596
2388,141.893285089865,84.194,80.566,7.42619774581852,8.28834443299746,3759
3312,141.893285089865,84.194,80.566,6.65309523154449,8.28834443299746,14480
5623,141.893285089865,84.194,80.566,6.65309523154449,8.28834443299746,5176
12193,123.22583929828,79.5628571428571,83.9433333333333,8.6979615345863,10.6610181294075,3203
17424,127.403694656839,75.2345576407507,79.646,5.0193556967873,4.55061690762912,5266
11022,133.425311183972,75.742,73.1,5.2534095696668,4.36102637460495,12721
15837,141.893285089865,77.2422018348624,80.566,7.6455005874297,8.28834443299746,13497
18640,146.048508044108,84.301,82.35,7.66245094992457,8.28834443299746,7229
20928,148.023714276141,71.6805279503106,60.15,5.08762296061485,4.0034085477253,3390
16826,148.023714276141,71.6685093167702,60.15,5.08567093076399,4.0034085477253,1095
534,148.023714276141,71.6564906832298,60.15,5.08371705557213,4.0034085477253,8698
8222,148.023714276141,71.6444720496894,60.15,5.08176133291071,4.0034085477253,6860
11058,148.023714276141,71.6324534161491,60.15,5.07980376064593,4.0034085477253,557
5435,148.023714276141,71.6204347826087,60.15,5.07784433663865,4.0034085477253,17409
11142,148.023714276141,71.6084161490683,60.15,5.0758830587444,4.0034085477253,3876
15359,144.350092771296,80.4957142857143,84.646,7.43101307126465,8.34512728722576,13111
2386,144.59918846021,80.4957142857143,84.646,7.45777050998432,8.31682135433965,620
7236,156.0009898871,80.4957142857143,79.1216666666667,7.47815265303142,7.59303192992686,719
19950,158.729738154588,80.9871428571429,73.1133333333333,7.45777050998432,7.697465708487,9502
9947,144.59918846021,80.4957142857143,84.646,7.45777050998432,8.31682135433965,3350
7785,144.59918846021,80.4957142857143,84.646,7.289900321258,8.31682135433965,6507
9930,144.59918846021,80.4957142857143,84.646,7.11693420007262,8.31682135433965,3305
235,144.59918846021,80.4957142857143,84.646,6.93849105515378,8.31682135433965,14885
14675,144.59918846021,80.4957142857143,84.646,6.75413679434572,8.31682135433965,18493
6325,144.59918846021,80.4957142857143,84.646,6.05439995678636,8.31682135433965,8111
68,132.309028711257,80.325,91.35,5.02540587862294,4.67804347457353,20784
1910,144.59918846021,32.3914285714286,84.646,7.17033017200116,8.31682135433965,1425
11160,152.631162586848,34.025,75.955,7.36922131820823,11.9021510894273,1370
6673,150.660764794682,28.3425,79.1216666666667,6.87199501145774,7.90463158885698,12259
9331,148.555681937495,76.4330769230769,57.5,5.00663205602116,4.13630759924302,19255
12354,147.693154619056,76.4330769230769,57.5,5.04313958284629,4.23158185552401,13426
3541,148.019552975251,76.4330769230769,57.5,5.0579685259467,4.27212886041608,6665
20646,147.802354907428,76.4330769230769,57.5,5.46641581134158,5.48750464439186,1683
1209,147.802354907428,76.4330769230769,57.5,5.73919747188592,6.2839032897997,14054
9461,147.363109237638,76.4330769230769,57.5,5.44920406109078,5.43620133917058,2365
11137,147.363109237638,76.4330769230769,57.5,4.9269902163203,3.9758320582685,6984
10963,144.212326236087,76.4330769230769,57.1666666666667,4.8974730279167,3.96664656857653,17261
7873,142.952548390607,76.4330769230769,57.5,4.88718957488129,3.99212231219881,12519
3715,150.007430721753,76.4330769230769,57.5,4.9083370133566,3.96218184842644,17671
16137,145.537357035397,76.4330769230769,57.5,4.91255528779283,3.96349684271632,8826
7151,149.08230766353,76.4330769230769,57.5,4.95035657552585,4.01165475694119,16391
13382,148.342391807189,76.4330769230769,57.5,4.97836972673733,4.06906438877539,13415
6386,146.804680692693,76.4330769230769,57.5,5.9615571255291,6.9090067223074,7342
19131,141.739603606265,76.3288354898336,59.65,5.71979787942207,3.91859120092923,3013
6076,150.444452273101,83.1705294117647,79.1216666666667,6.87035355259948,7.91513321990785,1018
8481,144.59918846021,80.4957142857143,84.646,7.45777050998432,8.31682135433965,9144
21017,150.660764794682,81.355,79.1216666666667,7.45599279993302,7.90463158885698,8898
2078,151.858288632372,81.4009285714286,71.1833333333333,7.4527570394986,7.66686496120372,12993
10994,142.015397971922,74.3538461538461,82.3375,5.49840919866613,4.68301620219277,10448
19166,158.638187330958,76.3346153846154,76.17,5.4882582831212,4.19950442790575,1260
3878,158.638187330958,75.9384615384615,76.17,5.47802634091111,4.19950442790575,3752
8002,158.638187330958,75.5423076923077,76.17,5.46771291715089,4.19950442790575,1372
12243,158.638187330958,75.1461538461538,76.17,5.45731754988077,4.19950442790575,8453
6840,158.638187330958,74.75,76.17,5.44683976992989,4.19950442790575,10704
9076,131.729022092529,71.8572311495674,69.8375,4.66572803099313,5.03790005855614,18987
8359,129.024332889589,75.2,93.8666666666667,11.0629365070943,10.9743709918458,1293
8140,129.968907751601,75.2,93.8666666666667,10.3395367478432,11.030514080898,8365
18333,133.425311183972,29.49125,73.1,3.87350460661918,4.36102637460495,1100
16299,144.130036670764,29.858375,66.1,3.87591102830999,4.16096630069934,10377
10694,144.130036670764,29.780625,66.1,3.87749799927415,4.16096630069934,6905
8965,144.130036670764,29.664,66.1,3.87985253295792,4.16096630069934,8529
9749,144.130036670764,29.547375,66.1,3.88217600958213,4.16096630069934,13227
15035,142.136065302749,29.49125,69.1666666666667,3.88410343580085,4.04046703846089,10015
21076,142.136065302749,29.49125,69.1666666666667,3.89455747646636,4.04046703846089,6201
357,142.136065302749,29.49125,69.1666666666667,3.90486789149134,4.04046703846089,1240
14253,142.136065302749,29.49125,69.1666666666667,3.91503581560884,4.04046703846089,11016
3426,128.740025194666,74.9181818181818,74.6375,4.24372995923894,4.75542224728783,19964
17204,128.740025194666,74.9181818181818,74.6375,4.24372995923894,4.75542224728783,7398
866,138.006405771147,74.3538461538461,82.3375,5.39915111013381,4.58575956085794,19191
12813,155.045364686465,76.5326923076923,76.17,5.39885463855844,4.10245163774054,5977
20054,155.045364686465,76.3346153846154,76.17,5.3985580410955,4.10245163774054,9319
7877,155.045364686465,76.1365384615385,76.17,5.39826131772424,4.10245163774054,3043
4783,138.006405771147,74.3538461538461,82.3375,5.39915111013381,4.58575956085794,5324
2620,147.733756917438,76.7218384615385,66.644,5.40093497283835,4.14156963481239,3091
7041,147.733756917438,76.7129076923077,66.644,5.40271620260746,4.14156963481239,5273
3243,147.733756917438,76.701,66.644,5.4050870844541,4.14156963481239,19381
19234,147.885746700867,76.5403846153846,75.77,5.3981354703465,4.11426365708373,14211
20202,147.885746700867,76.35,75.77,5.39711788526577,4.11426365708373,15199
2010,147.885746700867,76.1596153846154,75.77,5.3960983537911,4.11426365708373,16169
12630,135.767536106328,39.1066666666667,58.7,4.09591056518873,4.34020541449365,18423
20816,135.767536106328,41.7711111111111,58.7,4.09675817635793,4.34020541449365,13327
15149,135.767536106328,44.4355555555556,58.7,4.08804839187613,4.34020541449365,9310
17832,135.767536106328,47.1,58.7,4.06971984961139,4.34020541449365,17393
14415,135.767536106328,44.4355555555556,58.7,4.08804839187613,4.34020541449365,12276
11692,133.425311183972,29.49125,73.1,3.87350460661918,4.36102637460495,8385
17351,120.237833671276,31.05,87.125,4.59216919739463,4.61951750727281,8449
20018,135.5569339502,35.576025,71.006,4.59261038782684,4.20128197577835,2976
11474,135.5569339502,35.543375,71.006,4.59283350551432,4.20128197577835,8203
12545,135.5569339502,35.4944,71.006,4.59306168884112,4.20128197577835,2980
15613,135.5569339502,35.46175,71.006,4.593142823819,4.20128197577835,9084
4148,135.5569339502,35.380125,71.006,4.59309722402814,4.20128197577835,18805
342,133.425311183972,75.742,73.1,5.2534095696668,4.36102637460495,18003
17166,135.288179892674,75.742,79.05,5.21365670096867,4.00415291360801,16584
20021,135.288179892674,75.742,79.05,5.17327872136123,4.00415291360801,21070
20853,135.288179892674,75.742,79.05,5.13226087671571,4.00415291360801,17421
18899,135.288179892674,75.742,79.05,5.09058769975421,4.00415291360801,127
6590,135.288179892674,75.742,79.05,5.04824296122478,4.00415291360801,6542
14836,141.675899458676,76.6534615384615,61.5471428571429,5.25204977342039,4.13272263866852,16695
1347,147.847736219578,75.7936,69.5,5.24183985341873,4.00832141370369,4784
1775,147.847736219578,75.8452,69.5,5.23015312289123,4.00832141370369,16934
15715,147.847736219578,75.8968,69.5,5.21834859190785,4.00832141370369,2650
13603,147.966651071842,50.9978571428571,72.65,4.39701170323293,4.95682453189539,8494
12967,147.966651071842,50.61,72.65,4.43372295766279,4.95682453189539,8232
7476,147.966651071842,50.2221428571429,72.65,4.46979989507817,4.95682453189539,13473
7616,147.966651071842,49.8342857142857,72.65,4.50525775384399,4.95682453189539,12857
15922,155.429832527203,51.0292857142857,71.77,4.40010533443026,5.00638878234601,15914
3155,155.429832527203,50.6728571428571,71.77,4.43982255804652,5.00638878234601,9820
17987,155.429832527203,50.3164285714286,71.77,4.47882141191139,5.00638878234601,3493
14813,155.429832527203,49.96,71.77,4.51712050233919,5.00638878234601,14764
6839,157.137228925204,76.8685479452055,63.7866666666667,5.46991579895831,6.06171377490631,3637
14984,157.137228925204,77.00795472328,63.7866666666667,5.57492638886685,6.06171377490631,1781
6149,157.137228925204,77.1742447360391,63.7866666666667,5.62152722899123,6.06171377490631,19915
16980,157.137228925204,77.2255467196819,63.7866666666667,5.66675685248116,6.06171377490631,20883
7205,157.137228925204,77.2365068559759,63.7866666666667,5.70996554174364,6.06171377490631,14949
491,157.137228925204,77.2842465753425,63.7866666666667,5.75038099005858,6.06171377490631,17535
18741,157.137228925204,77.2752981736862,63.7866666666667,5.78939167159913,6.06171377490631,10490
5133,157.137228925204,77.2756424887022,63.7866666666667,5.82631341426635,6.06171377490631,16268
4749,157.137228925204,76.7416354031085,63.7866666666667,6.1209065994557,6.06171377490631,509
19682,157.938134445643,76.828965403805,63.7866666666667,5.36917667707765,3.93966672307302,14513
855,157.938134445643,76.9155871291266,63.7866666666667,5.386279854894,3.93966672307302,12619
19926,157.938134445643,77.1605970149254,63.7866666666667,5.3998963705476,3.93966672307302,2197
15077,157.938134445643,77.2128231988953,63.7866666666667,5.41410031490435,3.93966672307302,12831
12857,157.938134445643,77.2309519459163,63.7866666666667,5.4273538303165,3.93966672307302,19912
20180,157.938134445643,76.6862068965517,63.7866666666667,5.48523562832712,3.93966672307302,7522
827,123.22583929828,79.5628571428571,83.9433333333333,8.6979615345863,10.6610181294075,17274
8778,150.660764794682,83.0552941176471,79.1216666666667,7.05213552774832,7.90463158885698,6979
16723,150.660764794682,83.0552941176471,79.1216666666667,7.04249001949882,7.90463158885698,8639
11002,150.660764794682,83.0552941176471,79.1216666666667,7.03273165019595,7.90463158885698,17163
16901,150.660764794682,83.0552941176471,79.1216666666667,7.02285994937334,7.90463158885698,10317
19546,150.660764794682,83.0552941176471,79.1216666666667,7.01287443843631,7.90463158885698,5716
8176,150.444452273101,83.0552941176471,79.1216666666667,6.99544752606761,7.91513321990785,3703
2640,144.350092771296,80.4957142857143,84.646,7.43101307126465,8.34512728722576,19471
8980,138.247382009253,84.9776,72.9075,4.37173221503788,4.27905094617954,20698
20979,138.247382009253,84.9776,72.9075,4.37173221503788,4.27905094617954,12650
10774,133.425311183972,29.588,73.1,3.87962904154508,4.36102637460495,20496
10908,127.513645869048,29.3182044887781,97.2142857142857,3.9081175778875,5.57051572008868,15624
3154,127.513645869048,27.7424691358025,97.2142857142857,4.01852684074919,5.57051572008868,3426
18075,127.513645869048,25.9419512195122,97.2142857142857,4.14917600529346,5.57051572008868,17012
6526,136.652833253888,73.0546391752577,67.0166666666667,5.2481051651958,4.1758554679118,12772
11829,139.000513752081,73.94,77.2375,5.78014621268355,4.9481552875794,19682
7325,152.230595865577,75.89552,63.096,5.78014621268355,4.42635351502792,8637
12682,152.230595865577,75.76492,63.096,5.78014621268355,4.42635351502792,1843
10844,152.230595865577,75.7388,63.096,5.78014621268355,4.42635351502792,7750
1551,139.000513752081,73.94,77.2375,5.78014621268355,4.9481552875794,16967
19317,152.230595865577,75.9129333333333,63.096,5.78014621268355,4.42635351502792,1627
4137,152.230595865577,75.8258666666667,63.096,5.78014621268355,4.42635351502792,13642
5376,152.230595865577,75.7388,63.096,5.78014621268355,4.42635351502792,13809
2125,147.88801664533,81.242,73.986,4.89027266048403,4.16267959852785,18870
12489,113.259590628711,90.4090909090909,53.3333333333333,12.3349637954358,14.2369994029641,365
12882,113.259590628711,90.4090909090909,53.3333333333333,12.3349637954358,14.2369994029641,6167
8622,113.259590628711,90.4090909090909,53.3333333333333,12.3349637954358,14.2369994029641,9654
18395,146.717219915078,76.4330769230769,54.5142857142857,4.92861411500987,3.74167883306356,11069
5646,139.74337176418,39.1066666666667,60.484,4.09591056518873,4.34020541449365,13096
9239,133.970439755606,79.2214285714286,81.85,11.6057601884159,11.1570972330023,19800
11413,133.970439755606,86.5038461538462,81.85,12.0409117585144,11.1570972330023,698
18622,154.729178733072,80.2336430874265,63.7866666666667,5.33134755913259,3.80257463948952,9085
10926,154.729178733072,72.5461224489796,63.7866666666667,5.41774825626507,3.80257463948952,8344
9430,154.729178733072,77.1712692026335,63.7866666666667,5.38279642753178,3.80257463948952,6992
4434,157.938134445643,77.4035869565217,63.7866666666667,5.36274678754068,3.93966672307302,5731
13011,157.938134445643,74.0978125,63.7866666666667,5.42899657474507,3.93966672307302,10667
14272,157.938134445643,72.5461224489796,63.7866666666667,5.45449116654165,3.93966672307302,6484
6729,157.938134445643,71.0565,63.7866666666667,5.47566541618459,3.93966672307302,12271
5244,156.670241457979,77.467795438839,63.7866666666667,5.36269601883582,3.80624581736679,9505
13750,156.670241457979,77.7815480048144,63.7866666666667,5.38013188069665,3.80624581736679,11921
9378,156.670241457979,78.092315206773,63.7866666666667,5.39774512027685,3.80624581736679,6170
13251,156.670241457979,78.4151203552232,63.7866666666667,5.41535720345036,3.80624581736679,16301
228,156.670241457979,78.7170542635659,63.7866666666667,5.43337511400455,3.80624581736679,18310
9463,156.670241457979,78.9170293282876,63.7866666666667,5.45284083711673,3.80624581736679,19913
1268,156.670241457979,79.1107088414634,63.7866666666667,5.47258162537896,3.80624581736679,14201
560,155.471334782666,53.49,60.3866666666667,4.1756365044497,4.10724786201174,4209
14478,155.471334782666,53.674693877551,60.3866666666667,4.1235157884152,4.10724786201174,12209
18814,155.471334782666,53.8449019607843,60.3866666666667,4.07176325271487,4.10724786201174,7883
9943,155.471334782666,54.0022641509434,60.3866666666667,4.0206198041876,4.10724786201174,19933
17648,155.471334782666,54.1481818181818,60.3866666666667,3.97025612763311,4.10724786201174,10467
14976,155.471334782666,77.1219009616014,60.3866666666667,5.43002114905309,4.10724786201174,16705
16968,136.126003095455,74.3538461538461,81.8375,5.37846743970808,4.59906411675245,19287
9521,153.352996011238,76.3346153846154,75.77,5.37996010191756,4.11352858747815,12553
11887,153.352996011238,75.9384615384615,75.77,5.38144839173427,4.11352858747815,12656
15338,153.352996011238,75.5423076923077,75.77,5.38293231278489,4.11352858747815,17108
808,153.352996011238,75.1461538461538,75.77,5.38441186868145,4.11352858747815,10105
16855,153.352996011238,74.8269230769231,75.77,5.3858870630214,4.11352858747815,385
5777,140.945228496831,75.7276,84.49,5.79664710866549,5.70995739388658,14729
9787,139.595298984601,75.998,62.09,5.77378878457542,4.43821466808445,3306
6437,139.595298984601,75.996,62.09,5.76741415733448,4.43821466808445,15783
6768,148.737352419316,75.3028846153846,71.69,5.55206341073874,4.4892312749512,14394
14808,161.857513512679,76.3346153846154,68.325,5.53670397937721,4.11192581266843,3078
8255,161.857513512679,75.9384615384615,68.325,5.5212300683322,4.11192581266843,7178
16867,161.857513512679,75.73125,68.325,5.50564071234914,4.11192581266843,10668
15690,148.737352419316,75.3028846153846,71.69,5.55206341073874,4.4892312749512,10942
5819,161.857513512679,76.3346153846154,68.325,5.53670397937721,4.11192581266843,7590
586,161.857513512679,75.9384615384615,68.325,5.5212300683322,4.11192581266843,4679
16060,155.938199338429,76.0791505791506,72.09,5.62676672926152,4.4553048649896,13029
10688,155.938199338429,75.6814671814672,72.09,5.60242889376538,4.4553048649896,20819
3066,155.938199338429,75.2837837837838,72.09,5.57776838915333,4.4553048649896,19486
685,155.938199338429,75.0849420849421,72.09,5.56531579770156,4.4553048649896,17830
20348,155.938199338429,75.0359073359073,72.09,5.55278091640099,4.4553048649896,18533
12276,139.000513752081,73.5583657587549,77.2375,5.65509056614206,4.9481552875794,1689
19159,155.938199338429,75.5622568093385,72.09,5.63114586618876,4.4553048649896,13480
14167,155.938199338429,75.1614785992218,72.09,5.60688019283702,4.4553048649896,18142
17628,155.938199338429,74.7607003891051,72.09,5.58228936036722,4.4553048649896,9925
13931,155.938199338429,74.5603112840467,72.09,5.56987066584179,4.4553048649896,7587
13428,139.000513752081,73.0176470588235,77.2375,5.65918012926664,4.9481552875794,17092
10600,155.938199338429,75.0372549019608,72.09,5.63531376748249,4.4553048649896,7439
19465,155.938199338429,74.6333333333333,72.09,5.61112390087655,4.4553048649896,12581
9709,155.938199338429,74.2294117647059,72.09,5.58660632714687,4.4553048649896,11701
20192,155.938199338429,74.0274509803922,72.09,5.57422330107315,4.4553048649896,19510
7828,139.000513752081,72.1904761904762,77.2375,5.66488676773039,4.9481552875794,8115
14216,155.938199338429,74.234126984127,72.09,5.64114520188166,4.4553048649896,16924
18867,155.938199338429,73.8253968253968,72.09,5.61707622040239,4.4553048649896,14860
17456,155.938199338429,73.4166666666667,72.09,5.59267559603625,4.4553048649896,10099
14025,155.938199338429,73.2123015873016,72.09,5.58034956057333,4.4553048649896,11532
12516,139.000513752081,71.628,77.2375,5.66838862520911,4.9481552875794,1106
9442,155.938199338429,73.688,72.09,5.64473536017412,4.4553048649896,16667
15025,155.938199338429,73.276,72.09,5.62075199296322,4.4553048649896,2215
15985,136.126003095455,81.1857857142857,81.8375,4.6513724702654,4.59906411675245,651
6993,155.19450719124,29.834375,64.79,6.35250923817461,10.7669990361706,8184
18192,154.847567668876,29.834375,63.8328571428571,6.48230483430421,11.0916967878072,19594
3116,145.391412966019,80.325,79.3,5.15035891247357,4.56597475244881,11809
3958,144.525926372316,81.387475,79.3,5.21159624156451,4.60351142498854,20269
681,144.525926372316,81.3463785714286,79.3,5.21466864558183,4.60351142498854,12141
8409,149.268018763625,80.325,83.38,4.79434200918337,4.34297195938449,16113
16792,149.268018763625,80.325,83.38,4.86873915497469,4.34297195938449,17881
56,149.268018763625,80.325,83.38,4.94065805695095,4.34297195938449,4875
10006,149.268018763625,80.325,83.38,5.01020543796482,4.34297195938449,19922
15343,149.268018763625,80.325,83.38,5.07747874873717,4.34297195938449,16253
121,149.268018763625,80.325,83.38,5.14256723587647,4.34297195938449,13423
15761,133.425311183972,74.5926315789474,73.1,5.31978868844907,4.36102637460495,11986
18175,144.130036670764,76.8000656598818,66.1,5.26358614591651,4.16096630069934,585
19329,139.000513752081,74.248844375963,77.2375,5.64945441029991,4.9481552875794,6060
7750,139.000513752081,74.1435185185185,77.2375,5.65034420843812,4.9481552875794,6326
7551,139.000513752081,71.741214057508,77.2375,5.66770838248165,4.9481552875794,4844
301,141.24059875603,74.3827639751553,82.3375,6.27719637468872,6.27525622982839,13226
3145,141.24059875603,71.8599033816425,82.3375,6.30251991144768,6.27525622982839,4905
14126,114.622083458931,75.8070336391437,76.65,5.64312749242,5.37436448335987,12603
8320,114.622083458931,74.3298258894777,76.65,5.63413081582584,5.37436448335987,18612
5565,114.622083458931,72.8814092953523,76.65,5.62493194205782,5.37436448335987,15994
14407,114.622083458931,71.7062314540059,76.65,5.6148164021099,5.37436448335987,3118
16671,142.245338798365,76.7109230769231,65.23,5.64972886910325,4.96386920053299,174
7861,142.245338798365,76.6778461538461,65.23,5.65168190916358,4.96386920053299,6234
3588,142.245338798365,76.5587692307692,65.23,5.65870462051595,4.96386920053299,5254
8302,142.245338798365,76.5058461538462,65.23,5.66182169807814,4.96386920053299,7652
9065,142.245338798365,76.4396923076923,65.23,5.66571448201513,4.96386920053299,13922
2121,142.993456269425,80.7289285714286,74.0383333333333,5.26974919387313,4.33046321617753,7757
207,141.508276638116,76.1289230769231,74.83,5.6959041486849,5.46601989019433,4866
365,139.595298984601,76.7134615384615,62.09,5.58942627426499,4.43821466808445,6036
6273,133.425311183972,29.49125,73.1,3.87350460661918,4.36102637460495,19
2674,133.425311183972,29.49125,73.1,3.87350460661918,4.36102637460495,4630
14504,133.425311183972,29.49125,73.1,3.87350460661918,4.36102637460495,11476
21004,133.425311183972,29.49125,73.1,3.87350460661918,4.36102637460495,11843
16510,133.425311183972,75.74974,73.1,5.26921693358278,4.36102637460495,13095
18,147.847736219578,75.8283333333333,69.5,5.26636302886748,4.00832141370369,11944
4661,147.847736219578,75.77554,69.5,5.26350189907822,4.00832141370369,17658
18856,147.847736219578,75.80134,69.5,5.25775791706778,4.00832141370369,394
17976,147.847736219578,75.81424,69.5,5.25487504110231,4.00832141370369,16507
5823,147.847736219578,75.82714,69.5,5.25198489257368,4.00832141370369,8715
12690,147.847736219578,75.85294,69.5,5.24618272971882,4.00832141370369,20617
3991,146.4168886257,75.8283333333333,69.5,5.27318223810506,4.04016178168922,12964
6355,146.4168886257,75.77554,69.5,5.27714007493537,4.04016178168922,3197
12312,146.4168886257,75.78844,69.5,5.28109046086338,4.04016178168922,14974
17356,146.4168886257,75.80134,69.5,5.285033412597,4.04016178168922,13921
2611,146.4168886257,75.82714,69.5,5.29289707990708,4.04016178168922,17729
1765,145.674407433318,75.8283333333333,69.5,5.33512376578713,5.91745783442706,286
8059,145.674407433318,75.77554,69.5,5.39996077119907,5.91745783442706,6139
4399,145.674407433318,75.78844,69.5,5.46376603597026,5.91745783442706,4257
955,131.302196551623,81.3586071428571,79.6075,4.64528455610018,4.59906411675245,10484
18590,131.302196551623,81.3474128571429,79.6075,4.64737449071395,4.59906411675245,13149
10512,131.302196551623,81.3352857142857,79.6075,4.64963546519334,4.59906411675245,17504
9061,131.302196551623,81.3240914285714,79.6075,4.65171964129659,4.59906411675245,5875
1760,131.302196551623,81.3119642857143,79.6075,4.65397438612791,4.59906411675245,16197
1795,131.302196551623,81.2998371428571,79.6075,4.65622589842276,4.59906411675245,12919
18791,131.302196551623,81.2890612944707,79.6075,4.66061402787911,4.59906411675245,4333
6068,131.302196551623,81.2653214285714,79.6075,4.66261639729963,4.59906411675245,16872
3110,131.302196551623,81.2531942857143,79.6075,4.66485552030351,4.59906411675245,18560
8825,131.302196551623,81.2182702471076,79.6075,4.66891083724181,4.59906411675245,17800
5397,131.302196551623,81.2186785714286,79.6075,4.6712108550183,4.59906411675245,18061
10620,131.302196551623,81.2074842857143,79.6075,4.6732664780971,4.59906411675245,8471
18161,155.938199338429,75.5346153846154,72.09,5.52506490256131,4.4553048649896,6430
14466,153.195387254667,76.6116923076923,66.644,5.41924527158621,4.1451647783894,10719
2193,153.195387254667,76.5819230769231,66.644,5.42566428621838,4.1451647783894,12208
4087,143.326342175328,83.5224,75.1375,4.48215423634663,4.27905094617954,10730
11502,145.674407433318,75.80134,69.5,5.52657529508706,5.91745783442706,15778
15215,145.674407433318,75.81424,69.5,5.5884221314985,5.91745783442706,6951
3220,145.674407433318,75.82714,69.5,5.64933815402202,5.91745783442706,13346
7349,145.674407433318,75.85294,69.5,5.76849526212474,5.91745783442706,13986
8570,142.204419582205,76.7162307692308,54.6083333333333,5.60088688840844,4.58953616634865,7488
9498,142.204419582205,76.7191153846154,54.6083333333333,5.61277328086144,4.58953616634865,8437
17665,142.204419582205,76.7221153846154,54.6083333333333,5.62507947028017,4.58953616634865,158
9825,142.204419582205,76.7306715901223,54.6083333333333,5.63563448943086,4.58953616634865,5673
17610,142.204419582205,76.728,54.6083333333333,5.6490551057614,4.58953616634865,4937
5575,142.245338798365,76.5323076923077,65.23,5.66026347631466,4.96386920053299,5137
3781,140.945228496831,75.4211538461538,84.49,5.73067329966171,5.70995739388658,15052
1899,140.108709548724,76.6782060158474,75.475,5.70608549401731,5.46367336749431,17780
753,140.108709548724,76.6161846153846,75.475,5.68375307173014,5.46367336749431,9699
3226,140.108709548724,76.5553846153846,75.475,5.65856121468525,5.46367336749431,6835
17888,140.108709548724,76.5098238326025,75.475,5.63631830889768,5.46367336749431,16951
10951,140.108709548724,76.5212307692308,75.475,5.60853855707137,5.46367336749431,11127
3282,138.395161248187,76.38,67.87,5.5847149189848,4.54544860712339,19899
15948,139.595298984601,76.7134615384615,62.09,5.58942627426499,4.43821466808445,6605
10276,138.989549012589,76.7223632587122,56.8083333333333,5.58882901540272,4.15104090025087,10234
21181,138.989549012589,76.7191153846154,56.8083333333333,5.58789578508095,4.15104090025087,5316
10971,138.989549012589,76.7221153846154,56.8083333333333,5.58708031994165,4.15104090025087,19815
