Key_0_0,wtd_mean_ElectronAffinity,mean_atomic_mass,std_Density,wtd_entropy_ThermalConductivity,range_FusionHeat,Key_1_1
20422,108.517072423825,85.351375,2958.05004021139,0.328024352307171,12.878,4358
2181,108.630163084896,85.351375,2958.05004021139,0.344329600593881,12.878,2016
14549,108.693496923194,85.351375,2958.05004021139,0.360268656015472,12.878,11909
14950,87.184,79.4231338666667,5026.72034466564,0.684499105857644,12.878,9716
15078,105.475333333333,83.24476,4004.27323147741,0.777322832630269,12.878,1767
3743,105.811533333333,73.2022615466667,3895.91573284056,0.818724183732394,12.878,7408
21151,106.147733333333,73.2022615466667,3895.91573284056,0.840478777255901,12.878,61
20911,106.483933333333,73.2022615466667,3895.91573284056,0.85330494502235,12.878,8075
16268,109.040540540541,76.4445625,3194.93894591629,0.203139076727908,12.878,13022
1332,108.910852713178,76.4445625,3194.93894591629,0.203129932293431,12.878,12415
3384,108.6484375,76.4445625,3194.93894591629,0.203111620258989,12.878,3023
15242,108.38188976378,76.4445625,3194.93894591629,0.203093276958956,12.878,9495
13519,107.836,76.4445625,3194.93894591629,0.203056494684831,12.878,18068
7159,110.874884259259,79.171174,3207.25675766792,0.351610799774865,12.878,5865
3734,110.972192307692,79.171174,3207.25675766792,0.351617742018217,12.878,2405
15073,111.092988505747,79.171174,3207.25675766792,0.351626413251307,12.878,3421
4069,111.236727688787,79.171174,3207.25675766792,0.351636809161564,12.878,7221
7767,111.260556402439,79.171174,3207.25675766792,0.35163854080405,12.878,1356
8903,111.01282742681,79.171174,3207.25675766792,0.311257848585887,12.878,2306
14365,111.037066974596,79.171174,3207.25675766792,0.311259614031969,12.878,8539
5608,111.085434281322,79.171174,3207.25675766792,0.311263144034273,12.878,11752
15619,111.133653108212,79.171174,3207.25675766792,0.311266672852911,12.878,13332
16460,111.181724137931,79.171174,3207.25675766792,0.311270200491244,12.878,4969
8928,111.229648048967,79.171174,3207.25675766792,0.311273726952615,12.878,4770
13511,111.325057208238,79.171174,3207.25675766792,0.311280776357742,12.878,3886
11254,111.241219325153,79.171174,3207.25675766792,0.384760668643357,12.878,12561
3672,111.408123569794,79.171174,3207.25675766792,0.384772607924679,12.878,143
632,111.526253799392,79.171174,3207.25675766792,0.384781127460494,12.878,6338
3460,111.596702047005,79.171174,3207.25675766792,0.384786235796881,12.878,11647
12147,111.174442736357,79.171174,3207.25675766792,0.261593258863101,12.878,17084
2624,111.198502304147,79.171174,3207.25675766792,0.261595056215735,12.878,10466
14897,111.222524942441,79.171174,3207.25675766792,0.261596853268614,12.878,18267
16494,111.342087155963,79.171174,3207.25675766792,0.261605834051517,12.878,8593
21219,110.638023255814,79.171174,3207.25675766792,0.385797684402843,12.878,13291
16540,110.687345201238,79.171174,3207.25675766792,0.385801103578075,12.878,2831
7948,110.761042471042,79.171174,3207.25675766792,0.385806230155916,12.878,17719
715,111.076490825688,79.171174,3207.25675766792,0.385828415286979,12.878,8476
2675,111.243764258555,79.171174,3207.25675766792,0.385840341126801,12.878,2593
15479,106.723846153846,70.40625,3849.16707214516,0.443145162056523,35.778,20188
12685,108.293076923077,84.07508,3950.2708091986,0.423090757766883,35.778,3036
15393,108.293076923077,84.41015,3983.51803212268,0.423090757766883,35.778,19164
14809,112.56,47.86168,3092.95879292411,0.671668322322191,12.878,6888
13529,71.6338461538462,47.86168,3092.95879292411,0.675900699372578,12.878,8485
11960,70.334,47.86168,3092.95879292411,0.674374187091524,12.878,6954
204,69.34,47.86168,3092.95879292411,0.672451457965632,12.878,15451
6097,105.937833333333,69.17125,3052.92000571364,0.323836612816352,12.878,7185
9290,105.869758333333,69.17125,3052.92000571364,0.336431459480883,12.878,9372
7232,105.848809127249,69.17125,3052.92000571364,0.344431428168447,12.878,15008
8653,69.20463,110.540542857143,4149.30674391111,0.787119532684129,12.878,12584
16,69.25226,110.540542857143,4149.30674391111,0.786974351703832,12.878,2484
14491,69.39515,110.540542857143,4149.30674391111,0.786315093630866,12.878,19394
20493,76.8080277777778,110.540542857143,4149.30674391111,0.657539477242632,12.878,5326
2604,99.8440816326531,110.790066666667,5076.52372078846,0.703057265591313,12.878,19602
19639,100.098117647059,108.2763,4286.84796437169,0.81286749669981,12.878,4043
10504,112.106666666667,76.4445625,3194.93894591629,0.163219040229069,12.878,2638
10610,96.867447595561,91.50808,5026.19188983534,0.68535306568028,12.878,971
6786,97.1676923076923,110.790066666667,5076.52372078846,0.696754063370535,12.878,13950
1946,97.5220858895706,110.790066666667,5076.52372078846,0.705126533011372,12.878,4641
2837,97.8743119266055,110.790066666667,5076.52372078846,0.712303380122909,12.878,9072
14621,98.2243902439024,110.790066666667,5076.52372078846,0.71866926672201,12.878,13778
6278,98.5723404255319,110.790066666667,5076.52372078846,0.72439997935352,12.878,6378
14163,98.077800982801,110.790066666667,5076.52372078846,0.722922770790861,12.878,3377
13495,98.8823076923077,84.5977833333333,4625.22584598791,0.927715391314368,35.778,1477
163,98.8823076923077,84.5977833333333,4625.22584598791,0.927715391314368,35.778,2491
3949,98.8823076923077,84.5977833333333,4625.22584598791,0.927715391314368,35.778,3111
5200,100.645111111111,101.069028333333,4206.55709439377,0.778789235802114,35.778,6723
21082,100.645111111111,101.069028333333,4206.55709439377,0.778789235802114,35.778,12416
18733,87.6623529411765,87.7403158333333,4276.77903934662,1.06132908632874,35.778,5708
13671,87.6623529411765,87.7403158333333,4276.77903934662,1.06132908632874,35.778,17170
19402,105.801683333333,69.17125,3052.92000571364,0.348319216179307,12.878,6924
6284,105.7563,69.17125,3052.92000571364,0.355890726299098,12.878,4663
5123,105.688225,69.17125,3052.92000571364,0.366765071263585,12.878,17155
3479,101.14161849711,46.84498772,3056.16843415519,0.999553394374224,12.878,9950
9597,101.614285714286,46.84498772,3056.16843415519,0.999575547634034,12.878,2269
2038,102.076271186441,46.84498772,3056.16843415519,0.999597642033171,12.878,16533
7699,102.527932960894,46.84498772,3056.16843415519,0.99961967878353,12.878,7794
10156,102.969613259668,46.84498772,3056.16843415519,0.99964165904804,12.878,5532
17399,101.613333333333,53.8551314333333,2831.87863888878,0.982310802413319,12.878,6250
11073,159.749,38.83494,3392.89091852795,0.752845536019497,12.878,3770
3375,186.112416666667,38.83494,3392.89091852795,0.714189304448182,12.878,15365
14334,160.406571428571,38.83494,3392.89091852795,0.79418743144058,12.878,1390
4331,186.879583333333,38.83494,3392.89091852795,0.74053354907412,12.878,4363
15164,161.064142857143,38.83494,3392.89091852795,0.82853110175121,12.878,15956
14076,108.219379844961,78.67965,2928.94388742539,0.271996291915513,12.878,9507
11908,108.535658914729,89.0509833333333,2860.15761179056,0.275055780214317,12.878,18252
7917,108.851937984496,89.0509833333333,2860.15761179056,0.274601073701719,12.878,20124
8761,109.01007751938,89.0509833333333,2860.15761179056,0.273619941249438,12.878,7755
13259,113.642281879195,89.0509833333333,2860.15761179056,0.272515547070215,12.878,21030
19655,109.247286821705,89.0509833333333,2860.15761179056,0.271244951030124,12.878,12216
18979,101.06625,92.65425,4137.71197282829,0.470901474990848,12.878,7924
14557,100.81096875,83.8915416666667,4051.30728350672,0.557809781316003,12.878,19336
5999,104.674173333333,83.8915416666667,4051.30728350672,0.567913844477933,12.878,18358
5831,100.26636875,83.8915416666667,4051.30728350672,0.657893784758958,12.878,1399
17733,105.866094986807,83.24476,4004.27323147741,0.777353181035295,12.878,6820
6264,106.106159895151,83.24476,4004.27323147741,0.777372109593691,12.878,16612
17777,106.153795811518,83.24476,4004.27323147741,0.777375891728432,12.878,10947
13106,73.07875,83.24476,4004.27323147741,0.775872741939564,12.878,2780
8698,71.60875,70.5274666666667,3954.63757582371,0.883220747468016,12.878,16669
10497,70.13875,70.5274666666667,3954.63757582371,0.974875120159196,12.878,9908
20163,68.66875,70.5274666666667,3954.63757582371,1.06292230839676,12.878,7650
11651,66.46375,70.5274666666667,3954.63757582371,1.19099157335999,12.878,10306
19026,72.9308641975309,70.5274666666667,3954.63757582371,0.815309961097438,12.878,1194
14456,72.5083333333333,70.5274666666667,3954.63757582371,0.888298974528349,12.878,8305
3095,72.0158536585366,70.5274666666667,3954.63757582371,0.883418889150785,12.878,19325
10338,97.44,92.26674,4506.89548007568,0.764336076691513,12.878,16861
19163,97.32,110.320616666667,5160.7151571006,0.760309160377482,12.878,17073
10038,97.08,110.320616666667,5160.7151571006,0.749620791554299,12.878,10503
2221,96.84,110.320616666667,5160.7151571006,0.736527180522454,12.878,20890
10499,96.6,110.320616666667,5160.7151571006,0.720636631574784,12.878,320
15275,96.36,110.320616666667,5160.7151571006,0.700267708201043,12.878,16420
5497,96.3,110.320616666667,5160.7151571006,0.693778566430642,12.878,4854
758,96.24,91.50808,5026.19188983534,0.685323714555657,12.878,9829
19053,90.8044554455445,104.3656,5164.79122698901,0.374718462426109,12.878,15712
15620,90.352684144819,104.3656,5164.79122698901,0.374685169104196,12.878,11133
4840,90.2875,104.3656,5164.79122698901,0.37468040695742,12.878,273
6552,91.0591133004926,104.3656,5164.79122698901,0.374737454733614,12.878,12778
4581,90.2875,104.3656,5164.79122698901,0.37468040695742,12.878,1810
18744,76.2673428571429,93.5019416666667,3895.30484306358,0.409223199266321,35.778,4133
5979,76.1322428571429,93.5019416666667,3895.30484306358,0.426013933854032,35.778,9797
16431,75.8592857142857,70.40625,3849.16707214516,0.455200860859374,35.778,5090
31,109.851393188854,89.74688,3189.84775679445,0.271999878460182,12.878,17758
13,109.302879377432,81.4687333333333,3102.43627354287,0.342423859697679,12.878,13490
2786,108.748356807512,81.4687333333333,3102.43627354287,0.389712676574057,12.878,4475
2353,110.042076923077,81.4687333333333,3102.43627354287,0.311043310749107,12.878,14407
3144,110.031846153846,81.4687333333333,3102.43627354287,0.338767528317274,12.878,65
14982,110.021615384615,81.4687333333333,3102.43627354287,0.362063492152355,12.878,4153
418,110.011384615385,81.4687333333333,3102.43627354287,0.382418353395758,12.878,11370
11797,109.970461538462,81.4687333333333,3102.43627354287,0.445170885837043,12.878,302
1147,109.929538461538,81.4687333333333,3102.43627354287,0.488470189053184,12.878,10480
110,109.888615384615,81.4687333333333,3102.43627354287,0.517993165117576,12.878,18953
13893,109.847692307692,80.23848,3337.06760152182,0.532895930634994,12.878,12362
7174,63.6924,115.083478333333,6497.44833686913,0.710310162959264,34.778,9443
18282,63.2490714285714,115.083478333333,6497.44833686913,0.545047711944679,34.778,5470
2853,80.8914285714286,89.33718,3015.11065675649,0.204293179482049,12.878,5754
19938,80.6969285714286,81.1273166666667,2994.74661770966,0.246059487156207,12.878,4199
10410,80.5024285714286,81.1273166666667,2994.74661770966,0.276329503311269,12.878,10723
8336,80.3079285714286,81.1273166666667,2994.74661770966,0.302089081006087,12.878,310
4322,80.1134285714286,81.1273166666667,2994.74661770966,0.324854084327936,12.878,14564
21033,83.5142857142857,103.00601,3261.37513776115,0.187648208445521,12.878,6239
19583,83.1740714285714,92.5180083333333,3305.32091176991,0.230438927982635,12.878,10450
7128,110.372076923077,92.5180083333333,3305.32091176991,0.262834241638762,12.878,8599
7683,82.4936428571429,92.5180083333333,3305.32091176991,0.28836295055327,12.878,20296
4056,82.1534285714286,92.5180083333333,3305.32091176991,0.312040256614746,12.878,8880
2720,81.1828571428571,89.33718,3015.11065675649,0.205031484261079,12.878,9587
18778,80.9883571428571,81.1273166666667,2994.74661770966,0.24672156633639,12.878,14574
12453,80.7938571428571,81.1273166666667,2994.74661770966,0.276907594451375,12.878,12801
19758,80.5993571428571,81.1273166666667,2994.74661770966,0.302577047530072,12.878,15366
11266,80.4048571428571,81.1273166666667,2994.74661770966,0.325245510602808,12.878,5444
9090,83.5142857142857,103.00601,3261.37513776115,0.185240270144325,12.878,10317
19121,82.8338571428571,92.5180083333333,3305.32091176991,0.259416963740986,12.878,17197
15697,82.1534285714286,92.5180083333333,3305.32091176991,0.30994785235998,12.878,18242
20735,21.158,80.7440833333333,1921.27039938804,0.166819610758988,11.178,6138
239,81.4742857142857,89.33718,3015.11065675649,0.205056782096306,12.878,2488
4566,81.7657142857143,89.33718,3015.11065675649,0.204534481326411,12.878,21080
603,94.1817142857143,33.58835,3600.58571980069,1.02730490516809,18.478,20242
19119,49.8142857142857,88.16945,3749.58088029618,0.552321474954915,10.678,13195
19879,98.2241666666667,91.50808,5026.19188983534,0.677798237536564,12.878,3214
5033,98.2241666666667,91.50808,5026.19188983534,0.677798237536564,12.878,14339
4254,98.7910714285714,91.50808,5026.19188983534,0.674004578269861,12.878,1836
3344,98.7910714285714,91.50808,5026.19188983534,0.674004578269861,12.878,20911
10892,52.146,83.9503,4758.2847277403,0.817132041986784,20.278,504
12673,59.25,83.9503,4758.2847277403,0.670916652719114,20.278,19586
5645,55.392,91.93885,5304.38173667607,0.501679225289937,12.878,12605
2782,100.366944444444,119.273545,4526.20892785748,0.524674394585723,12.878,17365
20947,113.439375,119.273545,4526.20892785748,0.35517410503443,12.878,7708
14188,102.754166666667,119.273545,4526.20892785748,0.51496244844721,12.878,21018
20240,99.8762222222222,118.976811666667,4727.83002499915,0.607514875856663,12.878,16163
2166,102.47725,118.976811666667,4727.83002499915,0.639325731015735,12.878,4515
3803,93.814375,118.976811666667,4727.83002499915,0.637926186856748,12.878,9979
14514,96.5,118.976811666667,4727.83002499915,0.617761866491398,12.878,13163
16697,95.2,105.313925,4613.60013686521,0.700428338207067,12.878,9375
2886,95.2,105.313925,4613.60013686521,0.700428338207067,12.878,21203
7681,102.519285714286,92.26674,4506.89548007568,0.784518051469061,12.878,9616
6120,100.090588235294,92.26674,4506.89548007568,0.764464875679578,12.878,15992
11302,100.090588235294,92.26674,4506.89548007568,0.764464875679578,12.878,2629
14062,100.090588235294,92.26674,4506.89548007568,0.764464875679578,12.878,13249
16342,98.1442105263158,92.26674,4506.89548007568,0.830119008787149,12.878,18581
13604,98.1442105263158,92.26674,4506.89548007568,0.830119008787149,12.878,21093
18052,98.7576923076923,91.4922833333333,4222.06557271242,0.852664517788917,12.878,13634
11201,98.7576923076923,91.4922833333333,4222.06557271242,0.852664517788917,12.878,17026
16527,99.5658823529412,91.4922833333333,4222.06557271242,0.813255235250768,12.878,20445
7131,94.8927777777778,91.4922833333333,4222.06557271242,0.848404248423326,12.878,3075
10165,97.4305,91.50808,5026.19188983534,0.682037652990827,12.878,3631
10884,76.0412571428571,93.5019416666667,3895.30484306358,0.436444136456754,35.778,11085
13792,106.954470877769,76.4445625,3194.93894591629,0.20299922209689,12.878,20123
10692,108.565287356322,61.357238,3322.16554395447,0.203365837478412,12.878,20721
20251,108.099092970522,61.357238,3322.16554395447,0.203628678291827,12.878,1387
151,106.103840682788,61.357238,3322.16554395447,0.204705503321395,12.878,10080
4974,107.946570972887,76.4445625,3194.93894591629,0.20306386147859,12.878,6773
19200,107.522677165354,61.357238,3322.16554395447,0.203328302066499,12.878,13117
15986,107.13486381323,61.357238,3322.16554395447,0.203546673991246,12.878,13937
14266,106.582172915073,61.357238,3322.16554395447,0.203848352787803,12.878,641
14599,106.312746585736,61.357238,3322.16554395447,0.203993774363105,12.878,4839
1829,107.398593634345,61.357238,3322.16554395447,0.204009124797284,12.878,19156
14542,107.179558823529,61.357238,3322.16554395447,0.204126828249943,12.878,18985
4898,106.632754880694,61.357238,3322.16554395447,0.204420359470521,12.878,16399
10481,108.988785769528,76.4445625,3194.93894591629,0.203135419874934,12.878,20622
9674,108.753894080997,76.4445625,3194.93894591629,0.203118948799012,12.878,17304
19666,108.701248049922,76.4445625,3194.93894591629,0.20311528515246,12.878,8521
17761,108.595461658842,76.4445625,3194.93894591629,0.203107954114937,12.878,3399
1638,108.462293794187,76.4445625,3194.93894591629,0.2030987832593,12.878,2813
12536,108.35500394011,76.4445625,3194.93894591629,0.203091440891532,12.878,2181
17098,108.301104972376,76.4445625,3194.93894591629,0.203087767802883,12.878,4441
4919,108.219936708861,76.4445625,3194.93894591629,0.203082255778262,12.878,3839
11846,108.111111111111,76.4445625,3194.93894591629,0.203074901927539,12.878,5654
5909,108.029037390613,76.4445625,3194.93894591629,0.203069383159128,12.878,3054
5339,107.974103585657,76.4445625,3194.93894591629,0.20306570236316,12.878,12118
9292,107.891373801917,76.4445625,3194.93894591629,0.203060178733802,12.878,17653
17599,107.780448717949,76.4445625,3194.93894591629,0.203052809327671,12.878,7715
17612,107.696787148594,76.4445625,3194.93894591629,0.203047278830254,12.878,11672
9506,107.556451612903,76.4445625,3194.93894591629,0.203038054736161,12.878,111
13496,107.556451612903,76.4445625,3194.93894591629,0.203038054736161,12.878,2283
6754,107.5,76.4445625,3194.93894591629,0.203034362777099,12.878,5237
4186,107.780448717949,76.4445625,3194.93894591629,0.203052809327671,12.878,9167
15827,106.900247933884,86.2707333333333,3033.52218940571,0.444490363231489,12.878,8064
18164,107.845374094932,86.2707333333333,3033.52218940571,0.444546682465452,12.878,19902
17608,108.204060509554,86.2707333333333,3033.52218940571,0.444568774730619,12.878,12511
11422,108.662058130401,86.2707333333333,3033.52218940571,0.444597586934467,12.878,18446
3448,108.794444444444,86.2707333333333,3033.52218940571,0.44460604464957,12.878,7741
4931,110.165527950311,95.50928,3122.60580482496,0.303976533643937,12.878,5978
2805,109.82110162917,86.2707333333333,3033.52218940571,0.36914536295672,12.878,7767
3387,115.58265560166,86.2707333333333,3033.52218940571,0.370324967752688,12.878,518
18966,108.794444444444,86.2707333333333,3033.52218940571,0.44460604464957,12.878,12993
10048,80.6,76.4445625,3194.93894591629,0.201966126461713,12.878,20709
17934,80.459217877095,61.357238,3322.16554395447,0.202230620717342,12.878,5456
82,80.3911602209945,61.357238,3322.16554395447,0.202348846099185,12.878,7300
20545,80.3576923076923,61.357238,3322.16554395447,0.202406412933793,12.878,15431
6937,80.3245901639344,61.357238,3322.16554395447,0.202463153203565,12.878,19213
10322,80.2756097560976,61.357238,3322.16554395447,0.202546934377586,12.878,3100
14285,80.2433962264151,61.357238,3322.16554395447,0.202602013694502,12.878,10133
5015,80.1488063660478,61.357238,3322.16554395447,0.202764134662115,12.878,16738
14388,80.1026315789474,61.357238,3322.16554395447,0.202843689351349,12.878,7434
2619,80.6,76.4445625,3194.93894591629,0.201966126461713,12.878,13602
7697,108.936870642912,76.4445625,3194.93894591629,0.203131761794795,12.878,9010
11521,108.776638396299,61.357238,3322.16554395447,0.203239403326916,12.878,8956
17891,108.227314112291,61.357238,3322.16554395447,0.203557644907105,12.878,15223
3309,107.595755770663,61.357238,3322.16554395447,0.203902868448909,12.878,19168
17623,106.656150506512,61.357238,3322.16554395447,0.204407787002701,12.878,5735
9265,110.467416602017,93.5306,3580.10255446791,0.182457747023321,12.878,15769
3385,110.133820138355,75.026068,3795.24960401688,0.182662301973655,12.878,10507
6820,109.29984984985,75.026068,3795.24960401688,0.183111282449263,12.878,2733
3350,107.107741027445,75.026068,3795.24960401688,0.184249474529133,12.878,15910
11878,108.695230769231,72.32465,3206.84909554637,0.230666776901384,13.578,5425
2681,107.668507462687,60.4385316666667,3462.8702286979,0.231282036095086,13.578,14088
19246,106.238428571429,60.4385316666667,3462.8702286979,0.232070779955762,13.578,14087
8383,83.5142857142857,92.2091,3226.53575365789,0.191908232560363,12.878,6487
3605,83.3973201692525,73.968868,3386.24618333846,0.192064945805513,12.878,5327
16984,83.2088397790055,73.968868,3386.24618333846,0.192292136153581,12.878,16180
10858,83.6340428571429,79.171174,3207.25675766792,0.411525053983389,12.878,3360
19088,99.2663846153846,94.13590625,3775.72394589412,0.86993851688652,12.878,15514
11327,99.335,94.13590625,3775.72394589412,0.869832378170542,12.878,5207
19716,110.671450381679,89.4605866666667,3084.7494885782,0.490077442280912,12.878,1161
6118,109.617964533539,79.171174,3207.25675766792,0.521628722185339,12.878,1259
6739,150.846613545817,85.468025,2979.5,0.023784081071253,94.2,20852
6744,109.392414860681,89.0509833333333,2860.15761179056,0.26202007098989,12.878,16537
3907,109.219814241486,89.0509833333333,2860.15761179056,0.272165408001165,12.878,14392
1032,109.047213622291,89.0509833333333,2860.15761179056,0.279622227166621,12.878,6529
19714,150.452380952381,81.18535,2546.5,0.0294602422245789,96.5,16311
18219,109.014683153014,76.4445625,3194.93894591629,0.203137248454596,12.878,1379
9604,108.328075709779,76.4445625,3194.93894591629,0.203089604506333,12.878,7782
2186,108.219936708861,76.4445625,3194.93894591629,0.203082255778262,12.878,14690
15836,108.13838223632,76.4445625,3194.93894591629,0.203076740872157,12.878,18620
12141,108.165610142631,76.4445625,3194.93894591629,0.20307857949516,12.878,1301
9946,108.13838223632,76.4445625,3194.93894591629,0.203076740872157,12.878,7796
17391,107.974103585657,76.4445625,3194.93894591629,0.20306570236316,12.878,10857
8625,107.891373801917,76.4445625,3194.93894591629,0.203060178733802,12.878,15036
16240,108.13838223632,76.4445625,3194.93894591629,0.203076740872157,12.878,1062
19018,108.542319749216,76.4445625,3194.93894591629,0.203104286716622,12.878,21084
7230,108.328075709779,76.4445625,3194.93894591629,0.203089604506333,12.878,6761
6023,108.51568627451,76.4445625,3194.93894591629,0.20310245254596,12.878,20119
20338,108.462293794187,76.4445625,3194.93894591629,0.2030987832593,12.878,9740
19096,108.38188976378,76.4445625,3194.93894591629,0.203093276958956,12.878,6148
16238,107.808246597278,76.4445625,3194.93894591629,0.203054652170026,12.878,17502
9879,107.471705739693,76.4445625,3194.93894591629,0.203032516298048,12.878,19345
9991,107.58460918614,76.4445625,3194.93894591629,0.20303990021721,12.878,2917
5248,60.26,73.87228,3661.36486741305,0.833727769954136,12.878,11451
275,112.106666666667,76.4445625,3194.93894591629,0.163219040229069,12.878,18799
5088,111.472285714286,76.5177175,3402.85619588643,0.295609030415422,12.878,7140
1850,58.96,104.3656,5164.79122698901,0.373154764429555,12.878,3931
15816,59.344,124.36914,5090.90673823893,0.419767175420766,12.878,5661
20994,59.728,124.36914,5090.90673823893,0.45135500591818,12.878,14719
20777,60.112,124.36914,5090.90673823893,0.476978255015868,12.878,12635
10116,59.641,111.273574,4621.71605994208,0.383298523979906,12.878,10976
3374,60.322,111.273574,4621.71605994208,0.389187505358581,12.878,19636
2333,59.6845,126.791861666667,4677.58927170053,0.425846467907923,12.878,19128
19587,60.025,126.791861666667,4677.58927170053,0.42986812272457,12.878,16878
10289,60.706,126.791861666667,4677.58927170053,0.435750062555407,12.878,8032
3119,110.714010777521,91.8081,3479.09164682503,0.189621964947097,12.878,15065
7361,110.392690513219,91.8081,3479.09164682503,0.189598084684281,12.878,20477
19330,110.292511700468,91.8081,3479.09164682503,0.189590726385779,12.878,18697
6271,110.064807541241,91.8081,3479.09164682503,0.18957415187436,12.878,17505
6019,109.782091917591,91.8081,3479.09164682503,0.189553859242827,12.878,11129
21041,110.852771362587,91.8081,3479.09164682503,0.189458215918916,12.878,13688
8509,111.154423076923,91.8081,3479.09164682503,0.189003251839182,12.878,4597
13435,111.60601532567,91.8081,3479.09164682503,0.188241571546528,12.878,15960
11929,111.984276970161,91.8081,3479.09164682503,0.187235295476271,12.878,5378
16830,109.932615384615,81.1273166666667,2994.74661770966,0.325860651204372,12.878,12331
19830,109.843538461538,81.1273166666667,2994.74661770966,0.366168673056954,12.878,13296
10873,109.754461538462,81.1273166666667,2994.74661770966,0.400345351959389,12.878,6891
20266,109.665384615385,81.1273166666667,2994.74661770966,0.429931308064062,12.878,9578
18713,100.8528125,96.5622866666667,4301.06910243193,0.663238515828329,16.778,11284
18241,100.8528125,96.5622866666667,4301.06910243193,0.663238515828329,16.778,20927
15571,113.271428571429,90.97585,3383.43990732918,0.287305063107158,12.878,9855
2411,97.8565541906391,82.32534,4584.95795726924,0.836826945401918,12.878,19326
12074,98.0715384615385,82.32534,4584.95795726924,0.853331277143933,12.878,7637
477,98.0715384615385,82.32534,4584.95795726924,0.853331277143933,12.878,7118
11735,98.0715384615385,82.32534,4584.95795726924,0.853331277143933,12.878,7831
14373,83.4024428571429,79.171174,3207.25675766792,0.447372918809781,12.878,3686
7395,83.6340428571429,79.171174,3207.25675766792,0.411525053983389,12.878,20297
17659,83.6836714285714,79.171174,3207.25675766792,0.402953098536188,12.878,15752
8106,60.4525,126.791861666667,4677.58927170053,0.482979135152615,12.878,5947
10456,60.793,126.791861666667,4677.58927170053,0.486956374163734,12.878,18097
13619,61.474,126.791861666667,4677.58927170053,0.49278516618679,12.878,12538
1431,63.22,126.791861666667,4677.58927170053,0.521316763293943,12.878,15218
15005,108.959769230769,69.17125,3052.92000571364,0.27532456417159,12.878,6386
5773,108.69976744186,69.17125,3052.92000571364,0.275306666642067,12.878,665
7774,108.435703125,69.17125,3052.92000571364,0.275288738744271,12.878,18790
15221,108.167480314961,69.17125,3052.92000571364,0.275270780032422,12.878,2697
11084,107.895,69.17125,3052.92000571364,0.275252790047435,12.878,12396
20478,107.61816,69.17125,3052.92000571364,0.275234768316313,12.878,19875
18028,107.33685483871,69.17125,3052.92000571364,0.275216714351505,12.878,16747
18358,108.750307692308,69.17125,3052.92000571364,0.324013742604374,12.878,6161
1300,108.488682170543,69.17125,3052.92000571364,0.323996169902818,12.878,18678
9815,108.22296875,69.17125,3052.92000571364,0.323978567265147,12.878,2898
3380,107.953070866142,69.17125,3052.92000571364,0.323960934251906,12.878,4053
7952,107.678888888889,69.17125,3052.92000571364,0.323943270410529,12.878,8053
14799,107.40032,69.17125,3052.92000571364,0.323925575274731,12.878,16374
9803,107.117258064516,69.17125,3052.92000571364,0.323907848363882,12.878,12527
3586,106.829593495935,69.17125,3052.92000571364,0.323890089182333,12.878,12998
6024,109.431153846154,88.936744,2958.0214919041,0.206260280444983,12.878,12227
9746,109.17480620155,88.936744,2958.0214919041,0.206241999377089,12.878,4232
470,109.04513618677,88.936744,2958.0214919041,0.206232847311514,12.878,12789
10278,108.914453125,88.936744,2958.0214919041,0.2062236874836,12.878,9145
7987,108.65,88.936744,2958.0214919041,0.206205344312043,12.878,6106
20579,108.381349206349,88.936744,2958.0214919041,0.206186969396439,12.878,16886
2696,108.1084,88.936744,2958.0214919041,0.206168562256689,12.878,1311
11863,109.693076923077,88.936744,2958.0214919041,0.207860070789144,12.878,707
5672,109.438759689922,88.936744,2958.0214919041,0.207841786664863,12.878,3648
15655,109.310116731518,88.936744,2958.0214919041,0.207832633066485,12.878,14563
3543,109.18046875,88.936744,2958.0214919041,0.207823471702666,12.878,13063
13347,108.91811023622,88.936744,2958.0214919041,0.2078051254499,12.878,10911
19147,108.651587301587,88.936744,2958.0214919041,0.207786747440401,12.878,14132
14529,81.0864285714286,88.936744,2958.0214919041,0.205078168574663,12.878,1590
13471,81.5728571428571,88.936744,2958.0214919041,0.206677741471847,12.878,13774
16045,82.0592857142857,88.936744,2958.0214919041,0.207655294146608,12.878,13656
12307,82.5457142857143,88.936744,2958.0214919041,0.208196002636137,12.878,75
19735,83.0321428571429,88.936744,2958.0214919041,0.208384614800394,12.878,20440
16708,83.5185714285714,88.936744,2958.0214919041,0.208268063697245,12.878,18580
17320,109.431153846154,88.936744,2958.0214919041,0.206260280444983,12.878,7997
19466,109.693076923077,88.936744,2958.0214919041,0.207860070789144,12.878,6809
14969,109.955,88.936744,2958.0214919041,0.208837920317216,12.878,4470
16450,110.216923076923,88.936744,2958.0214919041,0.209378981558467,12.878,17904
6843,110.478846153846,88.936744,2958.0214919041,0.209567991633343,12.878,14360
10762,80.4416130875839,69.17125,3052.92000571364,0.243860455677835,12.878,2486
2137,80.2668928571429,69.17125,3052.92000571364,0.27438125762263,12.878,6645
7993,79.9337857142857,69.17125,3052.92000571364,0.323363010500816,12.878,12211
16778,79.6006785714286,69.17125,3052.92000571364,0.363081730445635,12.878,8590
14654,110.656249285714,69.17125,3052.92000571364,0.219259628833346,12.878,939
4287,110.705798271305,69.17125,3052.92000571364,0.202514412653625,12.878,9633
8676,110.720925714286,69.17125,3052.92000571364,0.192933131074015,12.878,2987
